Date,sentbyaddress90roc
2013/12/08,52.821
2013/12/09,117.429
2013/12/10,92.598
2013/12/11,89.015
2013/12/12,82.494
2013/12/13,158.073
2013/12/14,150.905
2013/12/15,72.695
2013/12/16,107.982
2013/12/17,96.293
2013/12/18,122.616
2013/12/19,101.926
2013/12/20,115.281
2013/12/21,112.485
2013/12/22,41.289
2013/12/23,52.553
2013/12/24,76.185
2013/12/25,67.893
2013/12/26,58.512
2013/12/27,91.553
2013/12/28,71.537
2013/12/29,31.349
2013/12/30,50.053
2013/12/31,23.549
2014/01/01,24.233
2014/01/02,84.633
2014/01/03,148.716
2014/01/04,106.945
2014/01/05,85.915
2014/01/06,106.319
2014/01/07,67.931
2014/01/08,62.904
2014/01/09,70.683
2014/01/10,90.252
2014/01/11,88.82
2014/01/12,38.127
2014/01/13,45.908
2014/01/14,38.881
2014/01/15,71.924
2014/01/16,44.328
2014/01/17,46.651
2014/01/18,64.303
2014/01/19,28.608
2014/01/20,67.04
2014/01/21,72.637
2014/01/22,37.796
2014/01/23,41.727
2014/01/24,102.421
2014/01/25,87.804
2014/01/26,51.343
2014/01/27,76.11
2014/01/28,68.539
2014/01/29,48.445
2014/01/30,72.829
2014/01/31,98.651
2014/02/01,79.804
2014/02/02,31.519
2014/02/03,27.206
2014/02/04,46.262
2014/02/05,15.287
2014/02/06,29.029
2014/02/07,40.533
2014/02/08,37.76
2014/02/09,24.493
2014/02/10,32.282
2014/02/11,24.087
2014/02/12,4.623
2014/02/13,24.577
2014/02/14,63.45
2014/02/15,43.284
2014/02/16,-30.605
2014/02/17,-32.329
2014/02/18,-7.615
2014/02/19,21.66
2014/02/20,19.253
2014/02/21,24.666
2014/02/22,32.749
2014/02/23,21.468
2014/02/24,14.761
2014/02/25,9.874
2014/02/26,1.144
2014/02/27,-3.832
2014/02/28,12.484
2014/03/01,17.468
2014/03/02,-4.145
2014/03/03,31.988
2014/03/04,34.777
2014/03/05,12.454
2014/03/06,25.752
2014/03/07,31.26
2014/03/08,74.829
2014/03/09,20.285
2014/03/10,21.977
2014/03/11,26.385
2014/03/12,58.614
2014/03/13,41.097
2014/03/14,24.692
2014/03/15,11.144
2014/03/16,-16.489
2014/03/17,7.581
2014/03/18,-26.842
2014/03/19,-0.705
2014/03/20,13.215
2014/03/21,56.763
2014/03/22,38.083
2014/03/23,13.045
2014/03/24,30.573
2014/03/25,28.898
2014/03/26,43.603
2014/03/27,60.538
2014/03/28,72.254
2014/03/29,35.578
2014/03/30,-1.623
2014/03/31,55.34
2014/04/01,94.847
2014/04/02,41.822
2014/04/03,-1.189
2014/04/04,64.36
2014/04/05,19.918
2014/04/06,3.237
2014/04/07,25.567
2014/04/08,34.086
2014/04/09,45.98
2014/04/10,57.597
2014/04/11,49.871
2014/04/12,25.996
2014/04/13,21.895
2014/04/14,63.499
2014/04/15,48.193
2014/04/16,51.124
2014/04/17,31.855
2014/04/18,49.671
2014/04/19,35.17
2014/04/20,-7.84
2014/04/21,-8.976
2014/04/22,31.612
2014/04/23,18.66
2014/04/24,16.379
2014/04/25,54.777
2014/04/26,10.503
2014/04/27,-9.339
2014/04/28,12.515
2014/04/29,26.271
2014/04/30,15.743
2014/05/01,5.276
2014/05/02,4.433
2014/05/03,-16.358
2014/05/04,-24.018
2014/05/05,-13.122
2014/05/06,10.038
2014/05/07,2.304
2014/05/08,1.231
2014/05/09,10.573
2014/05/10,11.402
2014/05/11,-15.377
2014/05/12,2.601
2014/05/13,6.447
2014/05/14,9.38
2014/05/15,11.499
2014/05/16,-3.517
2014/05/17,10.132
2014/05/18,0.551
2014/05/19,9.442
2014/05/20,6.247
2014/05/21,-18.445
2014/05/22,-12.89
2014/05/23,16.984
2014/05/24,-31.303
2014/05/25,-23.328
2014/05/26,-23.545
2014/05/27,-10.483
2014/05/28,9.156
2014/05/29,2.512
2014/05/30,-17.199
2014/05/31,-7.405
2014/06/01,-27.82
2014/06/02,-25.208
2014/06/03,-5.491
2014/06/04,-9.395
2014/06/05,-0.935
2014/06/06,-5.438
2014/06/07,-17.615
2014/06/08,-18.596
2014/06/09,-9.601
2014/06/10,-14.254
2014/06/11,-8.497
2014/06/12,10.115
2014/06/13,28.924
2014/06/14,15.151
2014/06/15,-15.818
2014/06/16,38.904
2014/06/17,26.203
2014/06/18,13.373
2014/06/19,-16.941
2014/06/20,5.055
2014/06/21,12.405
2014/06/22,-9.967
2014/06/23,-5.143
2014/06/24,3.958
2014/06/25,-7.012
2014/06/26,-10.213
2014/06/27,26.147
2014/06/28,9.77
2014/06/29,-22.739
2014/06/30,1.511
2014/07/01,4.262
2014/07/02,34.026
2014/07/03,-12.869
2014/07/04,-13.21
2014/07/05,-22.63
2014/07/06,-9.91
2014/07/07,4.523
2014/07/08,11.464
2014/07/09,-1.106
2014/07/10,1.228
2014/07/11,31.976
2014/07/12,-2.996
2014/07/13,-20.614
2014/07/14,-12.62
2014/07/15,7.838
2014/07/16,10.39
2014/07/17,16.282
2014/07/18,20.046
2014/07/19,14.025
2014/07/20,8.957
2014/07/21,-17.355
2014/07/22,8.204
2014/07/23,15.526
2014/07/24,-2.206
2014/07/25,34.34
2014/07/26,7.611
2014/07/27,-15.133
2014/07/28,4.105
2014/07/29,1.798
2014/07/30,23.617
2014/07/31,26.488
2014/08/01,65.451
2014/08/02,26.716
2014/08/03,-9.556
2014/08/04,-7.821
2014/08/05,24.184
2014/08/06,24.985
2014/08/07,13.876
2014/08/08,37.548
2014/08/09,26.925
2014/08/10,8.979
2014/08/11,41.852
2014/08/12,32.291
2014/08/13,16.354
2014/08/14,40.076
2014/08/15,44.768
2014/08/16,26.794
2014/08/17,-3.908
2014/08/18,2.279
2014/08/19,29.877
2014/08/20,21.411
2014/08/21,8.941
2014/08/22,59.544
2014/08/23,-3.824
2014/08/24,-1.907
2014/08/25,1.705
2014/08/26,2.763
2014/08/27,7.556
2014/08/28,21.65
2014/08/29,18.17
2014/08/30,-4.659
2014/08/31,-12.412
2014/09/01,-8.698
2014/09/02,4.78
2014/09/03,-4.311
2014/09/04,10.774
2014/09/05,28.5
2014/09/06,8.677
2014/09/07,6.898
2014/09/08,13.713
2014/09/09,22.387
2014/09/10,9.058
2014/09/11,4.287
2014/09/12,22.677
2014/09/13,13.928
2014/09/14,3.538
2014/09/15,3.881
2014/09/16,31.613
2014/09/17,31.867
2014/09/18,29.349
2014/09/19,18.3
2014/09/20,9.536
2014/09/21,-1.431
2014/09/22,13.327
2014/09/23,14.232
2014/09/24,21.109
2014/09/25,19.718
2014/09/26,36.232
2014/09/27,23.949
2014/09/28,4.318
2014/09/29,1.767
2014/09/30,15.26
2014/10/01,32.292
2014/10/02,58.977
2014/10/03,59.288
2014/10/04,23.149
2014/10/05,27.534
2014/10/06,-0.582
2014/10/07,21.987
2014/10/08,21.519
2014/10/09,22.78
2014/10/10,59.73
2014/10/11,17.962
2014/10/12,31.473
2014/10/13,24.228
2014/10/14,35.422
2014/10/15,34.899
2014/10/16,27.402
2014/10/17,38.501
2014/10/18,21.244
2014/10/19,37.307
2014/10/20,30.777
2014/10/21,30.121
2014/10/22,31.38
2014/10/23,26.497
2014/10/24,54.351
2014/10/25,50.099
2014/10/26,15.116
2014/10/27,45.12
2014/10/28,21.83
2014/10/29,32.533
2014/10/30,33.485
2014/10/31,56.412
2014/11/01,39.474
2014/11/02,54.087
2014/11/03,12.924
2014/11/04,7.367
2014/11/05,25.877
2014/11/06,27.951
2014/11/07,37.094
2014/11/08,7.982
2014/11/09,9.709
2014/11/10,4.463
2014/11/11,5.454
2014/11/12,28.09
2014/11/13,27.718
2014/11/14,36.457
2014/11/15,21.243
2014/11/16,8.61
2014/11/17,13.54
2014/11/18,14.867
2014/11/19,10.504
2014/11/20,22.195
2014/11/21,41.203
2014/11/22,13.014
2014/11/23,11.172
2014/11/24,5.703
2014/11/25,17.996
2014/11/26,19.806
2014/11/27,33.894
2014/11/28,41.948
2014/11/29,23.743
2014/11/30,31.195
2014/12/01,18.565
2014/12/02,49.681
2014/12/03,28.996
2014/12/04,31.435
2014/12/05,50.184
2014/12/06,9.745
2014/12/07,9.825
2014/12/08,14.967
2014/12/09,23.536
2014/12/10,33.256
2014/12/11,24.915
2014/12/12,45.468
2014/12/13,5.893
2014/12/14,24.995
2014/12/15,9.993
2014/12/16,37.619
2014/12/17,33.101
2014/12/18,39.432
2014/12/19,38.204
2014/12/20,58.7
2014/12/21,5.65
2014/12/22,27.324
2014/12/23,27.953
2014/12/24,-2.949
2014/12/25,-12.793
2014/12/26,15.166
2014/12/27,3.629
2014/12/28,13.381
2014/12/29,-2.781
2014/12/30,3.463
2014/12/31,-12.486
2015/01/01,-25.945
2015/01/02,13.956
2015/01/03,-4.368
2015/01/04,5.1
2015/01/05,7.609
2015/01/06,2.78
2015/01/07,2.352
2015/01/08,10.561
2015/01/09,32.933
2015/01/10,16.913
2015/01/11,-6.134
2015/01/12,-0.4
2015/01/13,12.613
2015/01/14,23.617
2015/01/15,35.448
2015/01/16,36.108
2015/01/17,25.926
2015/01/18,1.567
2015/01/19,6.779
2015/01/20,6.115
2015/01/21,7.607
2015/01/22,10.94
2015/01/23,2.882
2015/01/24,-1.741
2015/01/25,9.977
2015/01/26,13.216
2015/01/27,10.311
2015/01/28,-20.013
2015/01/29,-3.148
2015/01/30,5.011
2015/01/31,7.473
2015/02/01,-3.434
2015/02/02,-0.541
2015/02/03,10.612
2015/02/04,4.687
2015/02/05,4.678
2015/02/06,32.152
2015/02/07,-12.185
2015/02/08,13.943
2015/02/09,6.904
2015/02/10,-4.618
2015/02/11,1.518
2015/02/12,1.406
2015/02/13,67.912
2015/02/14,16.273
2015/02/15,32.363
2015/02/16,15.46
2015/02/17,25.58
2015/02/18,11.585
2015/02/19,5.448
2015/02/20,29.08
2015/02/21,29.492
2015/02/22,9.346
2015/02/23,14.805
2015/02/24,13.806
2015/02/25,10.253
2015/02/26,12.024
2015/02/27,30.08
2015/02/28,14.801
2015/03/01,8.169
2015/03/02,0.913
2015/03/03,14.233
2015/03/04,4.892
2015/03/05,15.74
2015/03/06,24.973
2015/03/07,13.673
2015/03/08,-8.498
2015/03/09,9.27
2015/03/10,9.957
2015/03/11,12.975
2015/03/12,6.954
2015/03/13,23.882
2015/03/14,1.289
2015/03/15,-10.749
2015/03/16,-8.367
2015/03/17,-13.562
2015/03/18,-6.266
2015/03/19,5.211
2015/03/20,-3.433
2015/03/21,8.625
2015/03/22,-13.058
2015/03/23,-2.324
2015/03/24,12.51
2015/03/25,38.91
2015/03/26,21.431
2015/03/27,21.814
2015/03/28,1.038
2015/03/29,11.593
2015/03/30,18.177
2015/03/31,48.862
2015/04/01,102.571
2015/04/02,28.326
2015/04/03,10.201
2015/04/04,10.951
2015/04/05,-7.741
2015/04/06,9.915
2015/04/07,21.331
2015/04/08,9.298
2015/04/09,6.634
2015/04/10,8.331
2015/04/11,20.243
2015/04/12,-4.262
2015/04/13,0.915
2015/04/14,-2.709
2015/04/15,-19.023
2015/04/16,-8.111
2015/04/17,-14.122
2015/04/18,7.056
2015/04/19,-11.705
2015/04/20,4.656
2015/04/21,6.151
2015/04/22,12.803
2015/04/23,19.946
2015/04/24,27.557
2015/04/25,-3.104
2015/04/26,-9.034
2015/04/27,1.908
2015/04/28,36.526
2015/04/29,25.952
2015/04/30,33.948
2015/05/01,-10.494
2015/05/02,16.786
2015/05/03,-5.151
2015/05/04,-1.695
2015/05/05,10.202
2015/05/06,23.506
2015/05/07,16.982
2015/05/08,53.329
2015/05/09,-14.082
2015/05/10,-6.018
2015/05/11,12.257
2015/05/12,15.79
2015/05/13,6.656
2015/05/14,-21.786
2015/05/15,1.801
2015/05/16,-16.582
2015/05/17,-18.225
2015/05/18,-10.488
2015/05/19,4.263
2015/05/20,17.874
2015/05/21,3.062
2015/05/22,-5.046
2015/05/23,-5.953
2015/05/24,-4.243
2015/05/25,3.275
2015/05/26,8.825
2015/05/27,9.247
2015/05/28,6.192
2015/05/29,3.834
2015/05/30,24.311
2015/05/31,-1.591
2015/06/01,15.7
2015/06/02,27.599
2015/06/03,16.663
2015/06/04,22.383
2015/06/05,14.818
2015/06/06,16.027
2015/06/07,-11.401
2015/06/08,-7.515
2015/06/09,16.012
2015/06/10,34.381
2015/06/11,23.057
2015/06/12,19.619
2015/06/13,20.592
2015/06/14,7.821
2015/06/15,41.805
2015/06/16,26.471
2015/06/17,43.945
2015/06/18,25.154
2015/06/19,28.711
2015/06/20,15.245
2015/06/21,0.613
2015/06/22,18.476
2015/06/23,38.185
2015/06/24,22.331
2015/06/25,-2.722
2015/06/26,41.605
2015/06/27,29.447
2015/06/28,-0.863
2015/06/29,7.819
2015/06/30,17.883
2015/07/01,20.355
2015/07/02,43.801
2015/07/03,31.6
2015/07/04,19.082
2015/07/05,19.934
2015/07/06,39.92
2015/07/07,36.423
2015/07/08,43.58
2015/07/09,26.441
2015/07/10,30.541
2015/07/11,46.344
2015/07/12,13.588
2015/07/13,14.549
2015/07/14,22.677
2015/07/15,18.201
2015/07/16,12.665
2015/07/17,-0.368
2015/07/18,1.424
2015/07/19,-1.16
2015/07/20,14.942
2015/07/21,17.681
2015/07/22,15.379
2015/07/23,7.061
2015/07/24,5.391
2015/07/25,-0.757
2015/07/26,-1.762
2015/07/27,10.289
2015/07/28,8.693
2015/07/29,31.223
2015/07/30,27.124
2015/07/31,20.386
2015/08/01,38.312
2015/08/02,2.514
2015/08/03,4.466
2015/08/04,13.783
2015/08/05,18.69
2015/08/06,-0.263
2015/08/07,26.756
2015/08/08,19.064
2015/08/09,-14.979
2015/08/10,1.559
2015/08/11,8.646
2015/08/12,17.573
2015/08/13,11.84
2015/08/14,12.159
2015/08/15,17.974
2015/08/16,-0.388
2015/08/17,8.479
2015/08/18,14.334
2015/08/19,19.201
2015/08/20,12.847
2015/08/21,38.495
2015/08/22,22.795
2015/08/23,1.376
2015/08/24,13.819
2015/08/25,10.989
2015/08/26,9.336
2015/08/27,3.761
2015/08/28,-0.54
2015/08/29,1.318
2015/08/30,-19.076
2015/08/31,-8.008
2015/09/01,-1.397
2015/09/02,8.326
2015/09/03,10.578
2015/09/04,0.66
2015/09/05,32.555
2015/09/06,9.501
2015/09/07,1.493
2015/09/08,-5.181
2015/09/09,-1.592
2015/09/10,-5.632
2015/09/11,13.264
2015/09/12,-4.709
2015/09/13,-15.138
2015/09/14,6.79
2015/09/15,-4.005
2015/09/16,3.415
2015/09/17,8.61
2015/09/18,20.084
2015/09/19,9.917
2015/09/20,4.598
2015/09/21,-1.15
2015/09/22,18.13
2015/09/23,30.947
2015/09/24,-2.628
2015/09/25,4.435
2015/09/26,9.531
2015/09/27,-5.783
2015/09/28,-6.963
2015/09/29,8.955
2015/09/30,-4.929
2015/10/01,-1.196
2015/10/02,19.623
2015/10/03,-10.352
2015/10/04,-28.744
2015/10/05,-24.093
2015/10/06,-18.414
2015/10/07,-8.677
2015/10/08,-2.017
2015/10/09,-19.349
2015/10/10,-0.235
2015/10/11,-14.402
2015/10/12,1.456
2015/10/13,6.412
2015/10/14,22.44
2015/10/15,62.224
2015/10/16,55.634
2015/10/17,45.239
2015/10/18,4.775
2015/10/19,11.898
2015/10/20,22.706
2015/10/21,36.845
2015/10/22,32.656
2015/10/23,51.428
2015/10/24,44.405
2015/10/25,20.417
2015/10/26,12.107
2015/10/27,8.491
2015/10/28,25.528
2015/10/29,17.103
2015/10/30,31.755
2015/10/31,50.664
2015/11/01,32.603
2015/11/02,26.166
2015/11/03,45.005
2015/11/04,68.79
2015/11/05,60.105
2015/11/06,64.203
2015/11/07,62.542
2015/11/08,17.942
2015/11/09,41.99
2015/11/10,32.125
2015/11/11,37.33
2015/11/12,39.145
2015/11/13,47.523
2015/11/14,59.442
2015/11/15,30.921
2015/11/16,26.818
2015/11/17,24.226
2015/11/18,39.389
2015/11/19,26.349
2015/11/20,26.437
2015/11/21,47.109
2015/11/22,14.23
2015/11/23,19.23
2015/11/24,38.702
2015/11/25,30.405
2015/11/26,34.516
2015/11/27,41.789
2015/11/28,65.755
2015/11/29,2.705
2015/11/30,57.233
2015/12/01,40.251
2015/12/02,49.962
2015/12/03,43.076
2015/12/04,30.503
2015/12/05,84.392
2015/12/06,45.721
2015/12/07,47.409
2015/12/08,66.959
2015/12/09,85.949
2015/12/10,70.834
2015/12/11,78.591
2015/12/12,88.715
2015/12/13,45.04
2015/12/14,54.76
2015/12/15,66.565
2015/12/16,54.143
2015/12/17,51.21
2015/12/18,72.912
2015/12/19,88.474
2015/12/20,47.289
2015/12/21,51.693
2015/12/22,62.296
2015/12/23,52.375
2015/12/24,45.545
2015/12/25,34.925
2015/12/26,52.899
2015/12/27,14.032
2015/12/28,18.27
2015/12/29,27.231
2015/12/30,32.942
2015/12/31,10.152
2016/01/01,14.518
2016/01/02,47.626
2016/01/03,32.945
2016/01/04,40.35
2016/01/05,40.732
2016/01/06,18.281
2016/01/07,71.399
2016/01/08,38.516
2016/01/09,82.841
2016/01/10,41.471
2016/01/11,51.369
2016/01/12,43.9
2016/01/13,11.504
2016/01/14,25.865
2016/01/15,18.871
2016/01/16,61.783
2016/01/17,50.999
2016/01/18,31.099
2016/01/19,16.191
2016/01/20,47.697
2016/01/21,47.273
2016/01/22,34.588
2016/01/23,42.128
2016/01/24,48.657
2016/01/25,43.973
2016/01/26,53.209
2016/01/27,47.996
2016/01/28,39.644
2016/01/29,37.985
2016/01/30,28.284
2016/01/31,10.542
2016/02/01,10.664
2016/02/02,16.456
2016/02/03,4.748
2016/02/04,9.88
2016/02/05,36.885
2016/02/06,47.543
2016/02/07,24.913
2016/02/08,28.108
2016/02/09,36.916
2016/02/10,34.72
2016/02/11,33.528
2016/02/12,23.928
2016/02/13,19.984
2016/02/14,20.43
2016/02/15,38.456
2016/02/16,21.658
2016/02/17,45.073
2016/02/18,33.596
2016/02/19,33.193
2016/02/20,45.791
2016/02/21,40.377
2016/02/22,40.329
2016/02/23,51.397
2016/02/24,25.737
2016/02/25,37.503
2016/02/26,14.144
2016/02/27,51.048
2016/02/28,4.123
2016/02/29,33.69
2016/03/01,32.982
2016/03/02,62.004
2016/03/03,30.483
2016/03/04,-5.884
2016/03/05,13.627
2016/03/06,-16.916
2016/03/07,-19.349
2016/03/08,-14.354
2016/03/09,-19.635
2016/03/10,-10.687
2016/03/11,-22.965
2016/03/12,-19.641
2016/03/13,-27.391
2016/03/14,-16.895
2016/03/15,-11.56
2016/03/16,-2.892
2016/03/17,-2.107
2016/03/18,-15.867
2016/03/19,-13.994
2016/03/20,-19.812
2016/03/21,-14.652
2016/03/22,-2.666
2016/03/23,-8.133
2016/03/24,10.132
2016/03/25,-9.251
2016/03/26,1.366
2016/03/27,-9.536
2016/03/28,1.666
2016/03/29,5.961
2016/03/30,21.956
2016/03/31,38.414
2016/04/01,14.838
2016/04/02,10.378
2016/04/03,-3.151
2016/04/04,3.281
2016/04/05,13.131
2016/04/06,2.557
2016/04/07,3.762
2016/04/08,-6.917
2016/04/09,-0.691
2016/04/10,-9.413
2016/04/11,-3.431
2016/04/12,10.463
2016/04/13,4.925
2016/04/14,7.241
2016/04/15,-13.354
2016/04/16,-26.218
2016/04/17,-12.994
2016/04/18,5.583
2016/04/19,-13.26
2016/04/20,-14.393
2016/04/21,-9.081
2016/04/22,-10.678
2016/04/23,-17.47
2016/04/24,-23.008
2016/04/25,-17.39
2016/04/26,-6.125
2016/04/27,-13.393
2016/04/28,-15.344
2016/04/29,0.974
2016/04/30,-1.71
2016/05/01,-24.377
2016/05/02,-27.343
2016/05/03,-5.833
2016/05/04,-8.856
2016/05/05,-16.29
2016/05/06,-11.922
2016/05/07,-21.715
2016/05/08,-22.2
2016/05/09,-15.134
2016/05/10,-12.14
2016/05/11,-11.413
2016/05/12,-10.478
2016/05/13,-3.019
2016/05/14,-12.352
2016/05/15,-24.197
2016/05/16,-3.847
2016/05/17,-18.114
2016/05/18,-9.752
2016/05/19,-15.263
2016/05/20,-18.511
2016/05/21,-20.354
2016/05/22,-32.502
2016/05/23,-20.182
2016/05/24,-5.814
2016/05/25,-9.501
2016/05/26,-10.201
2016/05/27,2.181
2016/05/28,-15.229
2016/05/29,-35.556
2016/05/30,-26.274
2016/05/31,-26.84
2016/06/01,-8.942
2016/06/02,-1.523
2016/06/03,-6.825
2016/06/04,5.027
2016/06/05,0.433
2016/06/06,5.412
2016/06/07,16.101
2016/06/08,12.07
2016/06/09,21.882
2016/06/10,30.948
2016/06/11,19.07
2016/06/12,4.227
2016/06/13,17.581
2016/06/14,7.486
2016/06/15,15.992
2016/06/16,21.824
2016/06/17,33.046
2016/06/18,18.906
2016/06/19,7.535
2016/06/20,14.427
2016/06/21,26.137
2016/06/22,18.6
2016/06/23,32.068
2016/06/24,39.836
2016/06/25,23.394
2016/06/26,-0.553
2016/06/27,-0.452
2016/06/28,7.444
2016/06/29,5.295
2016/06/30,3.143
2016/07/01,4.594
2016/07/02,-3.182
2016/07/03,-17.924
2016/07/04,-2.061
2016/07/05,-5.886
2016/07/06,-3.392
2016/07/07,-1.437
2016/07/08,1.008
2016/07/09,-6.495
2016/07/10,-20.853
2016/07/11,-10.127
2016/07/12,-5.579
2016/07/13,-7.364
2016/07/14,-1.518
2016/07/15,8.587
2016/07/16,-11.385
2016/07/17,-21.855
2016/07/18,-7.532
2016/07/19,-5.339
2016/07/20,-4.473
2016/07/21,-3.72
2016/07/22,6.989
2016/07/23,-5.419
2016/07/24,-18.734
2016/07/25,-9.801
2016/07/26,-1.611
2016/07/27,0.202
2016/07/28,-6.715
2016/07/29,0.348
2016/07/30,0.25
2016/07/31,-11.411
2016/08/01,3.13
2016/08/02,11.804
2016/08/03,9.857
2016/08/04,4.373
2016/08/05,16.909
2016/08/06,3.25
2016/08/07,-16.758
2016/08/08,-0.568
2016/08/09,4.5
2016/08/10,11.523
2016/08/11,13.705
2016/08/12,13.816
2016/08/13,6.73
2016/08/14,-11.955
2016/08/15,-7.003
2016/08/16,10.792
2016/08/17,12.615
2016/08/18,16.8
2016/08/19,22.302
2016/08/20,14.215
2016/08/21,-12.562
2016/08/22,-0.304
2016/08/23,0.833
2016/08/24,6.653
2016/08/25,-0.436
2016/08/26,7.703
2016/08/27,7.073
2016/08/28,-16.704
2016/08/29,1.396
2016/08/30,10.487
2016/08/31,4.236
2016/09/01,4.161
2016/09/02,16.732
2016/09/03,4.959
2016/09/04,-15.842
2016/09/05,-1.196
2016/09/06,3.473
2016/09/07,-0.263
2016/09/08,-0.36
2016/09/09,5.666
2016/09/10,-4.466
2016/09/11,-21.221
2016/09/12,-8.219
2016/09/13,-8.102
2016/09/14,-12.08
2016/09/15,-9.845
2016/09/16,-9.494
2016/09/17,2.005
2016/09/18,-20.88
2016/09/19,-10.602
2016/09/20,0.078
2016/09/21,-5.424
2016/09/22,-7.495
2016/09/23,3.277
2016/09/24,4.691
2016/09/25,-0.812
2016/09/26,9.725
2016/09/27,17.973
2016/09/28,11.639
2016/09/29,25.468
2016/09/30,37.793
2016/10/01,27.855
2016/10/02,-1.909
2016/10/03,32.39
2016/10/04,35.31
2016/10/05,34.187
2016/10/06,46.048
2016/10/07,50.996
2016/10/08,53.096
2016/10/09,4.513
2016/10/10,7.516
2016/10/11,28.388
2016/10/12,18.434
2016/10/13,16.692
2016/10/14,37.656
2016/10/15,34.335
2016/10/16,2.894
2016/10/17,21.608
2016/10/18,24.224
2016/10/19,2.606
2016/10/20,36.395
2016/10/21,46.965
2016/10/22,27.185
2016/10/23,-8.103
2016/10/24,5.408
2016/10/25,14.242
2016/10/26,6.085
2016/10/27,49.807
2016/10/28,35.051
2016/10/29,26.088
2016/10/30,-5.954
2016/10/31,6.663
2016/11/01,9.665
2016/11/02,21.881
2016/11/03,24.323
2016/11/04,31.311
2016/11/05,35.893
2016/11/06,3.509
2016/11/07,23.444
2016/11/08,24.344
2016/11/09,11.636
2016/11/10,22.06
2016/11/11,27.053
2016/11/12,24.218
2016/11/13,12.532
2016/11/14,11.898
2016/11/15,20.799
2016/11/16,18.108
2016/11/17,20.342
2016/11/18,32.908
2016/11/19,34.215
2016/11/20,10.071
2016/11/21,24.689
2016/11/22,27.419
2016/11/23,26.53
2016/11/24,45.431
2016/11/25,54.115
2016/11/26,56.247
2016/11/27,12.565
2016/11/28,22.637
2016/11/29,29.362
2016/11/30,29.003
2016/12/01,10.761
2016/12/02,68.175
2016/12/03,55.651
2016/12/04,9.207
2016/12/05,26.136
2016/12/06,35.367
2016/12/07,37.187
2016/12/08,28.531
2016/12/09,34.984
2016/12/10,32.154
2016/12/11,8.713
2016/12/12,16.392
2016/12/13,27.414
2016/12/14,23.981
2016/12/15,33.185
2016/12/16,25.757
2016/12/17,28.601
2016/12/18,5.291
2016/12/19,19.995
2016/12/20,24.321
2016/12/21,37.667
2016/12/22,35.241
2016/12/23,40.123
2016/12/24,14.754
2016/12/25,-20.306
2016/12/26,-2.264
2016/12/27,17
2016/12/28,16.746
2016/12/29,13.891
2016/12/30,24.926
2016/12/31,22.878
2017/01/01,-31.436
2017/01/02,3.823
2017/01/03,6.459
2017/01/04,8.598
2017/01/05,3.134
2017/01/06,23.237
2017/01/07,26.94
2017/01/08,10.397
2017/01/09,1.151
2017/01/10,22.178
2017/01/11,15.701
2017/01/12,9.472
2017/01/13,16.622
2017/01/14,13.861
2017/01/15,-8.464
2017/01/16,2.353
2017/01/17,38.32
2017/01/18,0.507
2017/01/19,8.464
2017/01/20,28.806
2017/01/21,31.501
2017/01/22,0.47
2017/01/23,-2.838
2017/01/24,24.401
2017/01/25,-5.083
2017/01/26,17.965
2017/01/27,16.084
2017/01/28,27.442
2017/01/29,-1.568
2017/01/30,3.903
2017/01/31,16.671
2017/02/01,27.255
2017/02/02,5.461
2017/02/03,33.659
2017/02/04,27.337
2017/02/05,5.195
2017/02/06,-14.616
2017/02/07,19.635
2017/02/08,8.387
2017/02/09,29.271
2017/02/10,20.388
2017/02/11,16.502
2017/02/12,-13.48
2017/02/13,1.53
2017/02/14,11.061
2017/02/15,3.451
2017/02/16,1.987
2017/02/17,22.119
2017/02/18,14.963
2017/02/19,-9.384
2017/02/20,0.642
2017/02/21,2.231
2017/02/22,-10.396
2017/02/23,6.587
2017/02/24,20.803
2017/02/25,28.466
2017/02/26,-14.038
2017/02/27,-2.448
2017/02/28,5.786
2017/03/01,24.068
2017/03/02,-3.767
2017/03/03,12.011
2017/03/04,10.808
2017/03/05,-3.511
2017/03/06,-6.016
2017/03/07,4.917
2017/03/08,5.106
2017/03/09,11.205
2017/03/10,21.88
2017/03/11,22.037
2017/03/12,-14.807
2017/03/13,-0.812
2017/03/14,11.142
2017/03/15,6.886
2017/03/16,20.045
2017/03/17,19.915
2017/03/18,18.94
2017/03/19,-2.703
2017/03/20,-1.241
2017/03/21,-1.417
2017/03/22,6.529
2017/03/23,2.894
2017/03/24,28.629
2017/03/25,41.885
2017/03/26,3.315
2017/03/27,-10.076
2017/03/28,5.758
2017/03/29,2.233
2017/03/30,4.159
2017/03/31,14.814
2017/04/01,52.954
2017/04/02,-5.262
2017/04/03,7.122
2017/04/04,-7.11
2017/04/05,17.919
2017/04/06,-0.461
2017/04/07,14.46
2017/04/08,6.33
2017/04/09,-0.527
2017/04/10,4.218
2017/04/11,20.69
2017/04/12,15.634
2017/04/13,-0.154
2017/04/14,30.313
2017/04/15,29.135
2017/04/16,-10.466
2017/04/17,-5.091
2017/04/18,13.485
2017/04/19,10.514
2017/04/20,-2.022
2017/04/21,31.089
2017/04/22,25.835
2017/04/23,13.049
2017/04/24,-9.122
2017/04/25,16.783
2017/04/26,16.16
2017/04/27,19.734
2017/04/28,30.143
2017/04/29,44.028
2017/04/30,12.672
2017/05/01,-1.149
2017/05/02,0.518
2017/05/03,19.647
