Date,sentbyaddress14sma
2011/09/25,11351
2011/09/26,11203
2011/09/27,11141
2011/09/28,11104
2011/09/29,10971
2011/09/30,10928
2011/10/01,10900
2011/10/02,10757
2011/10/03,10697
2011/10/04,10474
2011/10/05,10319
2011/10/06,10316
2011/10/07,10277
2011/10/08,10223
2011/10/09,10203
2011/10/10,10217
2011/10/11,10215
2011/10/12,10196
2011/10/13,10124
2011/10/14,10141
2011/10/15,10170
2011/10/16,10153
2011/10/17,10104
2011/10/18,10014
2011/10/19,9913
2011/10/20,9744
2011/10/21,9652
2011/10/22,9624
2011/10/23,9642
2011/10/24,9648
2011/10/25,9585
2011/10/26,9502
2011/10/27,9464
2011/10/28,9348
2011/10/29,9327
2011/10/30,9309
2011/10/31,9231
2011/11/01,9293
2011/11/02,9350
2011/11/03,9466
2011/11/04,9632
2011/11/05,9709
2011/11/06,9640
2011/11/07,9566
2011/11/08,9615
2011/11/09,9742
2011/11/10,9930
2011/11/11,9931
2011/11/12,9888
2011/11/13,9933
2011/11/14,10001
2011/11/15,10065
2011/11/16,10072
2011/11/17,9994
2011/11/18,9841
2011/11/19,9641
2011/11/20,9560
2011/11/21,9413
2011/11/22,9252
2011/11/23,9043
2011/11/24,8793
2011/11/25,8744
2011/11/26,8609
2011/11/27,8504
2011/11/28,8433
2011/11/29,8418
2011/11/30,8434
2011/12/01,8501
2011/12/02,8525
2011/12/03,8621
2011/12/04,8669
2011/12/05,8814
2011/12/06,9053
2011/12/07,9126
2011/12/08,9212
2011/12/09,9233
2011/12/10,9333
2011/12/11,9357
2011/12/12,9258
2011/12/13,9088
2011/12/14,8972
2011/12/15,8785
2011/12/16,8637
2011/12/17,8546
2011/12/18,8470
2011/12/19,8460
2011/12/20,8326
2011/12/21,8274
2011/12/22,8281
2011/12/23,8294
2011/12/24,8191
2011/12/25,8210
2011/12/26,8273
2011/12/27,8287
2011/12/28,8219
2011/12/29,8293
2011/12/30,8296
2011/12/31,8306
2012/01/01,8339
2012/01/02,8271
2012/01/03,8215
2012/01/04,8240
2012/01/05,8378
2012/01/06,8480
2012/01/07,8615
2012/01/08,8719
2012/01/09,8775
2012/01/10,8924
2012/01/11,9150
2012/01/12,9265
2012/01/13,9456
2012/01/14,9663
2012/01/15,9781
2012/01/16,9950
2012/01/17,10055
2012/01/18,10166
2012/01/19,10140
2012/01/20,10138
2012/01/21,10169
2012/01/22,10044
2012/01/23,10052
2012/01/24,10079
2012/01/25,10156
2012/01/26,10175
2012/01/27,10138
2012/01/28,10056
2012/01/29,10080
2012/01/30,10019
2012/01/31,10067
2012/02/01,10080
2012/02/02,10154
2012/02/03,10240
2012/02/04,10355
2012/02/05,10534
2012/02/06,10548
2012/02/07,10542
2012/02/08,10459
2012/02/09,10541
2012/02/10,10688
2012/02/11,10798
2012/02/12,10841
2012/02/13,10993
2012/02/14,11173
2012/02/15,11360
2012/02/16,11495
2012/02/17,11400
2012/02/18,11342
2012/02/19,11249
2012/02/20,11273
2012/02/21,11240
2012/02/22,11282
2012/02/23,11362
2012/02/24,11313
2012/02/25,11262
2012/02/26,11196
2012/02/27,11113
2012/02/28,10955
2012/02/29,10807
2012/03/01,10649
2012/03/02,10797
2012/03/03,10682
2012/03/04,10812
2012/03/05,10917
2012/03/06,10959
2012/03/07,10935
2012/03/08,10860
2012/03/09,10850
2012/03/10,10782
2012/03/11,10755
2012/03/12,10735
2012/03/13,10784
2012/03/14,10797
2012/03/15,10736
2012/03/16,10653
2012/03/17,10831
2012/03/18,10724
2012/03/19,10659
2012/03/20,10692
2012/03/21,10724
2012/03/22,10708
2012/03/23,10620
2012/03/24,10684
2012/03/25,10726
2012/03/26,10748
2012/03/27,10665
2012/03/28,10688
2012/03/29,10806
2012/03/30,10793
2012/03/31,10709
2012/04/01,10661
2012/04/02,10636
2012/04/03,10719
2012/04/04,10716
2012/04/05,10702
2012/04/06,10770
2012/04/07,10748
2012/04/08,10751
2012/04/09,10736
2012/04/10,10851
2012/04/11,10951
2012/04/12,11031
2012/04/13,11051
2012/04/14,11219
2012/04/15,11386
2012/04/16,11614
2012/04/17,11632
2012/04/18,11784
2012/04/19,11890
2012/04/20,12089
2012/04/21,12210
2012/04/22,12262
2012/04/23,12348
2012/04/24,12338
2012/04/25,12303
2012/04/26,12368
2012/04/27,12422
2012/04/28,12348
2012/04/29,12364
2012/04/30,12418
2012/05/01,12557
2012/05/02,12626
2012/05/03,12921
2012/05/04,13140
2012/05/05,13404
2012/05/06,13661
2012/05/07,14190
2012/05/08,14631
2012/05/09,15110
2012/05/10,15195
2012/05/11,15776
2012/05/12,16242
2012/05/13,16553
2012/05/14,17436
2012/05/15,17927
2012/05/16,18257
2012/05/17,18309
2012/05/18,18605
2012/05/19,19357
2012/05/20,20035
2012/05/21,20388
2012/05/22,20580
2012/05/23,20841
2012/05/24,21331
2012/05/25,21566
2012/05/26,21696
2012/05/27,22033
2012/05/28,21774
2012/05/29,22037
2012/05/30,22228
2012/05/31,22532
2012/06/01,22645
2012/06/02,21882
2012/06/03,21981
2012/06/04,22569
2012/06/05,23428
2012/06/06,23076
2012/06/07,23344
2012/06/08,23172
2012/06/09,23473
2012/06/10,23937
2012/06/11,24061
2012/06/12,23459
2012/06/13,24546
2012/06/14,25758
2012/06/15,26779
2012/06/16,27931
2012/06/17,28376
2012/06/18,28228
2012/06/19,27768
2012/06/20,28212
2012/06/21,27950
2012/06/22,28019
2012/06/23,27858
2012/06/24,27441
2012/06/25,27490
2012/06/26,28277
2012/06/27,27731
2012/06/28,26763
2012/06/29,25937
2012/06/30,25441
2012/07/01,24797
2012/07/02,24619
2012/07/03,24523
2012/07/04,24448
2012/07/05,24354
2012/07/06,24339
2012/07/07,24555
2012/07/08,24504
2012/07/09,24421
2012/07/10,24535
2012/07/11,24338
2012/07/12,24396
2012/07/13,24245
2012/07/14,24145
2012/07/15,24218
2012/07/16,24306
2012/07/17,24734
2012/07/18,24957
2012/07/19,25339
2012/07/20,25855
2012/07/21,26100
2012/07/22,26849
2012/07/23,27403
2012/07/24,27247
2012/07/25,27060
2012/07/26,26918
2012/07/27,27060
2012/07/28,27567
2012/07/29,27795
2012/07/30,27714
2012/07/31,28601
2012/08/01,28909
2012/08/02,29290
2012/08/03,29210
2012/08/04,29099
2012/08/05,28928
2012/08/06,28998
2012/08/07,29268
2012/08/08,30242
2012/08/09,30609
2012/08/10,30896
2012/08/11,30820
2012/08/12,31084
2012/08/13,31788
2012/08/14,30901
2012/08/15,31272
2012/08/16,32286
2012/08/17,33311
2012/08/18,34138
2012/08/19,34453
2012/08/20,34389
2012/08/21,35007
2012/08/22,34922
2012/08/23,35226
2012/08/24,35530
2012/08/25,35444
2012/08/26,35147
2012/08/27,34536
2012/08/28,34375
2012/08/29,34010
2012/08/30,32675
2012/08/31,32333
2012/09/01,32095
2012/09/02,31675
2012/09/03,31238
2012/09/04,30659
2012/09/05,30409
2012/09/06,30607
2012/09/07,30476
2012/09/08,30360
2012/09/09,30653
2012/09/10,30618
2012/09/11,30988
2012/09/12,30703
2012/09/13,30619
2012/09/14,30028
2012/09/15,29201
2012/09/16,28944
2012/09/17,28816
2012/09/18,28730
2012/09/19,28579
2012/09/20,28409
2012/09/21,28028
2012/09/22,27594
2012/09/23,26972
2012/09/24,26694
2012/09/25,26505
2012/09/26,27035
2012/09/27,27301
2012/09/28,27631
2012/09/29,27784
2012/09/30,27668
2012/10/01,27724
2012/10/02,28093
2012/10/03,28014
2012/10/04,28001
2012/10/05,28459
2012/10/06,29066
2012/10/07,29668
2012/10/08,30350
2012/10/09,30526
2012/10/10,30380
2012/10/11,30329
2012/10/12,30034
2012/10/13,30184
2012/10/14,30492
2012/10/15,30959
2012/10/16,30495
2012/10/17,30536
2012/10/18,30406
2012/10/19,29997
2012/10/20,30052
2012/10/21,29926
2012/10/22,29622
2012/10/23,29155
2012/10/24,28931
2012/10/25,28798
2012/10/26,28561
2012/10/27,28072
2012/10/28,27618
2012/10/29,26864
2012/10/30,26651
2012/10/31,26233
2012/11/01,25568
2012/11/02,25351
2012/11/03,24871
2012/11/04,24393
2012/11/05,24036
2012/11/06,24029
2012/11/07,24127
2012/11/08,24045
2012/11/09,23988
2012/11/10,24092
2012/11/11,24178
2012/11/12,24252
2012/11/13,24101
2012/11/14,24264
2012/11/15,25051
2012/11/16,25802
2012/11/17,26432
2012/11/18,27134
2012/11/19,27542
2012/11/20,27847
2012/11/21,27887
2012/11/22,28142
2012/11/23,27995
2012/11/24,28209
2012/11/25,28480
2012/11/26,28946
2012/11/27,29164
2012/11/28,29401
2012/11/29,29039
2012/11/30,28390
2012/12/01,27855
2012/12/02,26974
2012/12/03,26270
2012/12/04,25935
2012/12/05,25846
2012/12/06,25814
2012/12/07,26171
2012/12/08,26375
2012/12/09,26508
2012/12/10,26193
2012/12/11,26216
2012/12/12,26170
2012/12/13,26497
2012/12/14,26861
2012/12/15,27004
2012/12/16,27559
2012/12/17,28305
2012/12/18,29003
2012/12/19,29168
2012/12/20,29070
2012/12/21,29406
2012/12/22,30362
2012/12/23,30401
2012/12/24,30569
2012/12/25,30228
2012/12/26,29744
2012/12/27,29243
2012/12/28,29307
2012/12/29,29378
2012/12/30,29959
2012/12/31,29525
2013/01/01,28763
2013/01/02,28761
2013/01/03,29517
2013/01/04,29658
2013/01/05,29419
2013/01/06,29616
2013/01/07,30344
2013/01/08,31327
2013/01/09,32451
2013/01/10,33638
2013/01/11,34655
2013/01/12,35234
2013/01/13,35526
2013/01/14,35984
2013/01/15,37141
2013/01/16,37983
2013/01/17,38160
2013/01/18,38575
2013/01/19,38381
2013/01/20,38587
2013/01/21,38200
2013/01/22,38196
2013/01/23,37925
2013/01/24,37604
2013/01/25,37006
2013/01/26,37290
2013/01/27,37297
2013/01/28,37712
2013/01/29,37429
2013/01/30,36607
2013/01/31,36195
2013/02/01,36615
2013/02/02,36966
2013/02/03,37511
2013/02/04,38083
2013/02/05,38723
2013/02/06,39020
2013/02/07,39334
2013/02/08,39725
2013/02/09,39720
2013/02/10,39931
2013/02/11,39906
2013/02/12,39903
2013/02/13,40322
2013/02/14,40391
2013/02/15,39640
2013/02/16,39100
2013/02/17,38602
2013/02/18,38339
2013/02/19,37732
2013/02/20,37579
2013/02/21,37296
2013/02/22,37163
2013/02/23,37163
2013/02/24,36982
2013/02/25,37232
2013/02/26,37514
2013/02/27,37565
2013/02/28,37912
2013/03/01,38521
2013/03/02,38561
2013/03/03,38393
2013/03/04,38479
2013/03/05,38743
2013/03/06,39455
2013/03/07,39908
2013/03/08,39840
2013/03/09,39562
2013/03/10,39579
2013/03/11,39215
2013/03/12,38995
2013/03/13,39404
2013/03/14,39462
2013/03/15,39524
2013/03/16,39540
2013/03/17,39756
2013/03/18,40037
2013/03/19,40474
2013/03/20,40191
2013/03/21,40218
2013/03/22,41005
2013/03/23,41577
2013/03/24,42279
2013/03/25,42967
2013/03/26,43639
2013/03/27,44090
2013/03/28,45142
2013/03/29,45991
2013/03/30,47298
2013/03/31,47673
2013/04/01,48248
2013/04/02,49382
2013/04/03,51276
2013/04/04,53186
2013/04/05,54514
2013/04/06,55165
2013/04/07,55315
2013/04/08,56853
2013/04/09,58710
2013/04/10,61072
2013/04/11,62504
2013/04/12,63076
2013/04/13,63298
2013/04/14,63687
2013/04/15,64414
2013/04/16,64760
2013/04/17,64204
2013/04/18,62971
2013/04/19,62830
2013/04/20,62634
2013/04/21,62241
2013/04/22,61328
2013/04/23,60525
2013/04/24,59068
2013/04/25,58092
2013/04/26,57588
2013/04/27,56971
2013/04/28,56998
2013/04/29,56672
2013/04/30,55042
2013/05/01,54523
2013/05/02,54368
2013/05/03,53071
2013/05/04,52516
2013/05/05,52371
2013/05/06,52086
2013/05/07,51696
2013/05/08,51148
2013/05/09,50734
2013/05/10,50572
2013/05/11,51134
2013/05/12,51207
2013/05/13,51049
2013/05/14,51877
2013/05/15,52019
2013/05/16,52222
2013/05/17,52328
2013/05/18,52546
2013/05/19,52389
2013/05/20,52149
2013/05/21,51924
2013/05/22,51498
2013/05/23,51535
2013/05/24,51457
2013/05/25,50687
2013/05/26,50273
2013/05/27,49822
2013/05/28,49444
2013/05/29,49295
2013/05/30,49059
2013/05/31,49101
2013/06/01,49131
2013/06/02,49100
2013/06/03,49345
2013/06/04,49159
2013/06/05,49097
2013/06/06,48615
2013/06/07,48351
2013/06/08,48038
2013/06/09,47795
2013/06/10,47529
2013/06/11,47157
2013/06/12,46396
2013/06/13,45994
2013/06/14,46321
2013/06/15,45773
2013/06/16,45254
2013/06/17,44612
2013/06/18,44091
2013/06/19,44076
2013/06/20,43819
2013/06/21,43659
2013/06/22,43739
2013/06/23,43543
2013/06/24,43723
2013/06/25,43599
2013/06/26,43729
2013/06/27,43531
2013/06/28,43100
2013/06/29,43215
2013/06/30,43233
2013/07/01,43740
2013/07/02,43748
2013/07/03,43605
2013/07/04,43251
2013/07/05,42788
2013/07/06,42429
2013/07/07,42176
2013/07/08,42213
2013/07/09,42497
2013/07/10,42590
2013/07/11,43411
2013/07/12,44157
2013/07/13,44438
2013/07/14,44272
2013/07/15,43797
2013/07/16,44035
2013/07/17,43967
2013/07/18,44183
2013/07/19,44246
2013/07/20,44102
2013/07/21,44457
2013/07/22,44319
2013/07/23,44203
2013/07/24,44195
2013/07/25,43641
2013/07/26,42533
2013/07/27,42031
2013/07/28,42227
2013/07/29,42701
2013/07/30,42946
2013/07/31,43922
2013/08/01,45185
2013/08/02,46256
2013/08/03,47046
2013/08/04,47404
2013/08/05,48249
2013/08/06,48854
2013/08/07,49526
2013/08/08,49993
2013/08/09,50211
2013/08/10,50900
2013/08/11,51103
2013/08/12,53396
2013/08/13,53391
2013/08/14,53108
2013/08/15,52508
2013/08/16,52728
2013/08/17,52778
2013/08/18,52758
2013/08/19,53191
2013/08/20,53432
2013/08/21,53625
2013/08/22,54225
2013/08/23,54618
2013/08/24,54504
2013/08/25,54664
2013/08/26,52678
2013/08/27,53262
2013/08/28,53621
2013/08/29,53565
2013/08/30,53695
2013/08/31,54668
2013/09/01,54278
2013/09/02,52730
2013/09/03,51786
2013/09/04,51111
2013/09/05,50072
2013/09/06,49583
2013/09/07,49310
2013/09/08,48915
2013/09/09,48342
2013/09/10,47151
2013/09/11,46321
2013/09/12,46048
2013/09/13,44747
2013/09/14,43037
2013/09/15,42908
2013/09/16,43327
2013/09/17,43590
2013/09/18,43720
2013/09/19,44050
2013/09/20,44236
2013/09/21,44296
2013/09/22,44468
2013/09/23,44910
2013/09/24,45479
2013/09/25,45390
2013/09/26,45468
2013/09/27,45764
2013/09/28,46280
2013/09/29,46814
2013/09/30,47212
2013/10/01,47833
2013/10/02,48470
2013/10/03,48256
2013/10/04,48027
2013/10/05,47728
2013/10/06,47656
2013/10/07,47295
2013/10/08,47073
2013/10/09,47303
2013/10/10,47337
2013/10/11,47322
2013/10/12,47308
2013/10/13,47376
2013/10/14,47340
2013/10/15,47075
2013/10/16,46833
2013/10/17,46770
2013/10/18,47238
2013/10/19,48404
2013/10/20,48779
2013/10/21,49349
2013/10/22,50033
2013/10/23,50675
2013/10/24,51949
2013/10/25,52850
2013/10/26,53031
2013/10/27,52928
2013/10/28,53051
2013/10/29,53053
2013/10/30,53225
2013/10/31,53994
2013/11/01,54160
2013/11/02,53835
2013/11/03,54434
2013/11/04,55210
2013/11/05,56545
2013/11/06,57685
2013/11/07,58958
2013/11/08,60455
2013/11/09,62922
2013/11/10,65011
2013/11/11,65841
2013/11/12,67209
2013/11/13,68543
2013/11/14,70477
2013/11/15,72149
2013/11/16,73362
2013/11/17,74681
2013/11/18,78020
2013/11/19,82083
2013/11/20,84271
2013/11/21,85082
2013/11/22,86617
2013/11/23,88134
2013/11/24,88697
2013/11/25,90777
2013/11/26,94090
2013/11/27,98116
2013/11/28,101427
2013/11/29,104565
2013/11/30,107083
2013/12/01,109536
2013/12/02,109126
2013/12/03,107592
2013/12/04,108303
2013/12/05,109933
2013/12/06,109902
2013/12/07,109535
2013/12/08,108865
2013/12/09,108935
2013/12/10,107157
2013/12/11,104322
2013/12/12,100749
2013/12/13,98375
2013/12/14,97141
2013/12/15,95443
2013/12/16,95092
2013/12/17,94239
2013/12/18,94232
2013/12/19,92650
2013/12/20,91533
2013/12/21,90339
2013/12/22,90597
2013/12/23,89465
2013/12/24,88734
2013/12/25,88114
2013/12/26,87810
2013/12/27,87162
2013/12/28,86192
2013/12/29,85375
2013/12/30,84306
2013/12/31,82452
2014/01/01,78518
2014/01/02,77491
2014/01/03,77722
2014/01/04,77429
2014/01/05,78372
2014/01/06,79880
2014/01/07,79985
2014/01/08,79860
2014/01/09,80263
2014/01/10,80198
2014/01/11,80828
2014/01/12,81026
2014/01/13,80470
2014/01/14,80788
2014/01/15,82356
2014/01/16,81710
2014/01/17,80742
2014/01/18,80272
2014/01/19,79140
2014/01/20,78933
2014/01/21,80212
2014/01/22,81046
2014/01/23,81307
2014/01/24,82034
2014/01/25,81809
2014/01/26,82472
2014/01/27,83626
2014/01/28,85111
2014/01/29,85441
2014/01/30,86796
2014/01/31,88120
2014/02/01,89651
2014/02/02,90783
2014/02/03,90841
2014/02/04,91383
2014/02/05,91738
2014/02/06,93110
2014/02/07,94631
2014/02/08,96071
2014/02/09,96103
2014/02/10,96243
2014/02/11,96032
2014/02/12,96206
2014/02/13,96403
2014/02/14,97166
2014/02/15,97770
2014/02/16,97227
2014/02/17,96731
2014/02/18,95839
2014/02/19,97222
2014/02/20,98475
2014/02/21,99476
2014/02/22,99974
2014/02/23,102363
2014/02/24,105258
2014/02/25,108896
2014/02/26,112030
2014/02/27,113461
2014/02/28,113910
2014/03/01,115542
2014/03/02,117251
2014/03/03,121345
2014/03/04,125523
2014/03/05,126709
2014/03/06,127154
2014/03/07,127142
2014/03/08,128296
2014/03/09,128301
2014/03/10,126746
2014/03/11,124740
2014/03/12,124513
2014/03/13,125080
2014/03/14,124420
2014/03/15,122071
2014/03/16,120848
2014/03/17,117982
2014/03/18,112859
2014/03/19,110149
2014/03/20,107956
2014/03/21,107808
2014/03/22,106380
2014/03/23,104614
2014/03/24,104237
2014/03/25,103607
2014/03/26,102286
2014/03/27,102480
2014/03/28,103643
2014/03/29,103905
2014/03/30,103920
2014/03/31,104443
2014/04/01,106878
2014/04/02,108431
2014/04/03,107753
2014/04/04,107694
2014/04/05,107896
2014/04/06,108906
2014/04/07,108738
2014/04/08,108888
2014/04/09,109608
2014/04/10,109338
2014/04/11,109165
2014/04/12,108956
2014/04/13,109716
2014/04/14,110667
2014/04/15,110953
2014/04/16,110540
2014/04/17,111420
2014/04/18,109943
2014/04/19,109335
2014/04/20,108360
2014/04/21,107421
2014/04/22,108371
2014/04/23,107044
2014/04/24,105568
2014/04/25,105497
2014/04/26,105458
2014/04/27,104768
2014/04/28,103588
