Date,confirmationtime90mom
2013/11/10,1.754
2013/11/11,-0.168
2013/11/12,-1.407
2013/11/13,0.101
2013/11/14,-0.703
2013/11/15,1.096
2013/11/16,0
2013/11/17,-0.394
2013/11/18,1.652
2013/11/19,1.597
2013/11/20,2.114
2013/11/21,2.253
2013/11/22,0.503
2013/11/23,-1.066
2013/11/24,-0.103
2013/11/25,-0.197
2013/11/26,0.967
2013/11/27,0.705
2013/11/28,0.931
2013/11/29,1.866
2013/11/30,1.666
2013/12/01,0.687
2013/12/02,1.634
2013/12/03,-1.634
2013/12/04,0.376
2013/12/05,0.687
2013/12/06,-3.008
2013/12/07,-1.787
2013/12/08,0.291
2013/12/09,0.643
2013/12/10,0.3
2013/12/11,1.967
2013/12/12,1.776
2013/12/13,1.67
2013/12/14,-0.683
2013/12/15,-1.215
2013/12/16,-0.881
2013/12/17,-1.634
2013/12/18,-0.343
2013/12/19,-0.828
2013/12/20,0.471
2013/12/21,1.851
2013/12/22,1.664
2013/12/23,1.629
2013/12/24,1.53
2013/12/25,0
2013/12/26,-0.09
2013/12/27,-0.31
2013/12/28,1.129
2013/12/29,-0.263
2013/12/30,0.623
2013/12/31,0.287
2014/01/01,-0.212
2014/01/02,2.746
2014/01/03,2.369
2014/01/04,2.429
2014/01/05,-1.77
2014/01/06,-1.202
2014/01/07,0.091
2014/01/08,-0.039
2014/01/09,-0.827
2014/01/10,0.972
2014/01/11,0.341
2014/01/12,1.197
2014/01/13,2.982
2014/01/14,2.032
2014/01/15,-0.797
2014/01/16,0.284
2014/01/17,3.016
2014/01/18,1.04
2014/01/19,1.696
2014/01/20,1.507
2014/01/21,2.159
2014/01/22,0.802
2014/01/23,2.008
2014/01/24,-0.293
2014/01/25,0.683
2014/01/26,1.245
2014/01/27,-0.724
2014/01/28,1.966
2014/01/29,2.649
2014/01/30,1.259
2014/01/31,0.697
2014/02/01,0.119
2014/02/02,0.357
2014/02/03,-0.32
2014/02/04,-0.462
2014/02/05,-1.429
2014/02/06,-2.834
2014/02/07,-0.439
2014/02/08,-0.509
2014/02/09,2.734
2014/02/10,2.067
2014/02/11,0.209
2014/02/12,0.221
2014/02/13,-0.585
2014/02/14,0.117
2014/02/15,-0.041
2014/02/16,-1.846
2014/02/17,0.346
2014/02/18,0.054
2014/02/19,-2.4
2014/02/20,-0.236
2014/02/21,1.003
2014/02/22,-0.571
2014/02/23,0.248
2014/02/24,-1.517
2014/02/25,0.62
2014/02/26,-0.13
2014/02/27,-0.664
2014/02/28,-0.226
2014/03/01,2.615
2014/03/02,1.229
2014/03/03,2.53
2014/03/04,1.243
2014/03/05,0.76
2014/03/06,1.401
2014/03/07,1.29
2014/03/08,1.187
2014/03/09,-0.137
2014/03/10,2.164
2014/03/11,-0.156
2014/03/12,-0.922
2014/03/13,0.613
2014/03/14,3.554
2014/03/15,0.592
2014/03/16,1.257
2014/03/17,1.851
2014/03/18,2.627
2014/03/19,2.628
2014/03/20,0.046
2014/03/21,-1.202
2014/03/22,-0.05
2014/03/23,-1.692
2014/03/24,-0.861
2014/03/25,0.283
2014/03/26,1.057
2014/03/27,0.498
2014/03/28,-1.324
2014/03/29,-0.343
2014/03/30,1.962
2014/03/31,0.174
2014/04/01,1.397
2014/04/02,-3.437
2014/04/03,-1.885
2014/04/04,-2.828
2014/04/05,0.96
2014/04/06,1.794
2014/04/07,1.401
2014/04/08,3.285
2014/04/09,1.988
2014/04/10,1.59
2014/04/11,1.664
2014/04/12,1.988
2014/04/13,-0.82
2014/04/14,-1.428
2014/04/15,0.086
2014/04/16,1.273
2014/04/17,-0.953
2014/04/18,0.724
2014/04/19,0.536
2014/04/20,0.705
2014/04/21,-0.254
2014/04/22,1.851
2014/04/23,0.592
2014/04/24,1.917
2014/04/25,-0.815
2014/04/26,-0.639
2014/04/27,-0.14
2014/04/28,0.123
2014/04/29,-1.053
2014/04/30,2.329
2014/05/01,0.356
2014/05/02,1.325
2014/05/03,2.399
2014/05/04,1.581
2014/05/05,3.148
2014/05/06,-1.149
2014/05/07,1.145
2014/05/08,-0.668
2014/05/09,0.559
2014/05/10,-2.39
2014/05/11,0.243
2014/05/12,0
2014/05/13,0.799
2014/05/14,1.51
2014/05/15,0.882
2014/05/16,0.299
2014/05/17,0.939
2014/05/18,-0.918
2014/05/19,-0.263
2014/05/20,0.936
2014/05/21,0.093
2014/05/22,-1.102
2014/05/23,0.727
2014/05/24,0.779
2014/05/25,1.405
2014/05/26,0.17
2014/05/27,2.762
2014/05/28,0.861
2014/05/29,2.257
2014/05/30,-1.377
2014/05/31,-0.49
2014/06/01,-1.501
2014/06/02,-2.203
2014/06/03,-1.141
2014/06/04,-0.368
2014/06/05,0.799
2014/06/06,1.788
2014/06/07,1.246
2014/06/08,0.924
2014/06/09,0.659
2014/06/10,0.711
2014/06/11,0.974
2014/06/12,-2.455
2014/06/13,0.107
2014/06/14,-0.331
2014/06/15,-1.365
2014/06/16,-2.203
2014/06/17,-1.174
2014/06/18,0.978
2014/06/19,0.881
2014/06/20,-0.729
2014/06/21,1.013
2014/06/22,0.34
2014/06/23,-0.99
2014/06/24,-1.397
2014/06/25,-0.623
2014/06/26,0.145
2014/06/27,-0.919
2014/06/28,-2.374
2014/06/29,1.172
2014/06/30,2.488
2014/07/01,3.517
2014/07/02,3.452
2014/07/03,2.975
2014/07/04,0.254
2014/07/05,-0.063
2014/07/06,0.604
2014/07/07,-1.146
2014/07/08,0.656
2014/07/09,-0.616
2014/07/10,1.144
2014/07/11,0.287
2014/07/12,1.471
2014/07/13,1.539
2014/07/14,2.755
2014/07/15,0
2014/07/16,1.479
2014/07/17,-0.628
2014/07/18,-0.685
2014/07/19,0.046
2014/07/20,0.869
2014/07/21,-0.06
2014/07/22,1.414
2014/07/23,0.327
2014/07/24,2.158
2014/07/25,0
2014/07/26,2.611
2014/07/27,-0.062
2014/07/28,1.179
2014/07/29,-0.847
2014/07/30,0.19
2014/07/31,0.407
2014/08/01,-0.969
2014/08/02,-0.702
2014/08/03,-2.169
2014/08/04,3.827
2014/08/05,1.61
2014/08/06,0.158
2014/08/07,0.529
2014/08/08,1.069
2014/08/09,-1.562
2014/08/10,-0.645
2014/08/11,-0.977
2014/08/12,-1.324
2014/08/13,1.51
2014/08/14,0
2014/08/15,0.404
2014/08/16,0.742
2014/08/17,-0.101
2014/08/18,-0.863
2014/08/19,-0.487
2014/08/20,0.149
2014/08/21,0
2014/08/22,-0.179
2014/08/23,-0.055
2014/08/24,0.749
2014/08/25,-0.077
2014/08/26,-0.197
2014/08/27,-1.692
2014/08/28,-0.299
2014/08/29,-1.325
2014/08/30,-0.316
2014/08/31,0.198
2014/09/01,2.498
2014/09/02,1.84
2014/09/03,-0.953
2014/09/04,-1.246
2014/09/05,0.641
2014/09/06,-2.544
2014/09/07,0.06
2014/09/08,1.377
2014/09/09,0
2014/09/10,0.8
2014/09/11,-0.364
2014/09/12,1.261
2014/09/13,0.377
2014/09/14,1.454
2014/09/15,1.288
2014/09/16,-0.693
2014/09/17,-0.881
2014/09/18,0.303
2014/09/19,0.679
2014/09/20,0.182
2014/09/21,0.599
2014/09/22,0.963
2014/09/23,1.899
2014/09/24,0.81
2014/09/25,1.062
2014/09/26,2.834
2014/09/27,1.574
2014/09/28,0.168
2014/09/29,-0.316
2014/09/30,-1.099
2014/10/01,-1.069
2014/10/02,1.76
2014/10/03,0.389
2014/10/04,-0.79
2014/10/05,-1.079
2014/10/06,-0.656
2014/10/07,2.072
2014/10/08,0.336
2014/10/09,0.499
2014/10/10,0.118
2014/10/11,1
2014/10/12,-0.937
2014/10/13,0.234
2014/10/14,0.909
2014/10/15,1.164
2014/10/16,1.358
2014/10/17,2.005
2014/10/18,-0.51
2014/10/19,1.537
2014/10/20,0.37
2014/10/21,-0.451
2014/10/22,-1.013
2014/10/23,0.702
2014/10/24,-1.69
2014/10/25,-0.121
2014/10/26,1.92
2014/10/27,-0.608
2014/10/28,2.063
2014/10/29,-0.06
2014/10/30,-0.701
2014/10/31,-1.175
2014/11/01,-0.294
2014/11/02,-1.96
2014/11/03,-2.146
2014/11/04,0.108
2014/11/05,1.435
2014/11/06,0.237
2014/11/07,1.688
2014/11/08,1.276
2014/11/09,1.688
2014/11/10,1.52
2014/11/11,1.232
2014/11/12,1.796
2014/11/13,1.204
2014/11/14,0.237
2014/11/15,1.815
2014/11/16,2.327
2014/11/17,2.258
2014/11/18,0.83
2014/11/19,1.485
2014/11/20,1.263
2014/11/21,2.45
2014/11/22,-0.512
2014/11/23,-0.37
2014/11/24,1.472
2014/11/25,2.388
2014/11/26,2.187
2014/11/27,1.742
2014/11/28,1.818
2014/11/29,1.512
2014/11/30,-1.588
2014/12/01,1.281
2014/12/02,1.079
2014/12/03,3.3
2014/12/04,-0.068
2014/12/05,1.186
2014/12/06,1.221
2014/12/07,1.429
2014/12/08,-1.029
2014/12/09,0.969
2014/12/10,1.599
2014/12/11,0.379
2014/12/12,2.257
2014/12/13,0.749
2014/12/14,1.099
2014/12/15,1.792
2014/12/16,2.328
2014/12/17,3.205
2014/12/18,2.742
2014/12/19,2.329
2014/12/20,1.966
2014/12/21,2.286
2014/12/22,-0.82
2014/12/23,0.369
2014/12/24,1.04
2014/12/25,-1.632
2014/12/26,-1.273
2014/12/27,-1.603
2014/12/28,-1.99
2014/12/29,-0.631
2014/12/30,0
2014/12/31,-0.961
2015/01/01,-1.136
2015/01/02,-0.623
2015/01/03,0.368
2015/01/04,-0.572
2015/01/05,-1.515
2015/01/06,-0.886
2015/01/07,0.556
2015/01/08,0.506
2015/01/09,0.286
2015/01/10,0.066
2015/01/11,0
2015/01/12,-0.768
2015/01/13,1.802
2015/01/14,0.201
2015/01/15,-0.604
2015/01/16,1.579
2015/01/17,-0.392
2015/01/18,-1.099
2015/01/19,0.588
2015/01/20,3.147
2015/01/21,0.128
2015/01/22,1.61
2015/01/23,2.323
2015/01/24,-0.091
2015/01/25,2.463
2015/01/26,0.904
2015/01/27,0.374
2015/01/28,0.31
2015/01/29,1.121
2015/01/30,1.378
2015/01/31,-0.616
2015/02/01,0.77
2015/02/02,0.168
2015/02/03,0.904
2015/02/04,-0.294
2015/02/05,-0.543
2015/02/06,-1.276
2015/02/07,-0.543
2015/02/08,1.113
2015/02/09,-2.219
2015/02/10,0.204
2015/02/11,-0.817
2015/02/12,2.75
2015/02/13,-0.423
2015/02/14,-0.6
2015/02/15,0.286
2015/02/16,-0.179
2015/02/17,-0.548
2015/02/18,-1.812
2015/02/19,-2.664
2015/02/20,-0.237
2015/02/21,0
2015/02/22,-0.259
2015/02/23,-0.768
2015/02/24,0.652
2015/02/25,-1.156
2015/02/26,-0.13
2015/02/27,0.302
2015/02/28,1.141
2015/03/01,-0.791
2015/03/02,-0.486
2015/03/03,-3.3
2015/03/04,0.423
2015/03/05,1.678
2015/03/06,-0.781
2015/03/07,-1.143
2015/03/08,0.396
2015/03/09,-0.141
2015/03/10,-0.596
2015/03/11,-0.379
2015/03/12,0.78
2015/03/13,0
2015/03/14,0.78
2015/03/15,-0.143
2015/03/16,0.29
2015/03/17,0
2015/03/18,-1.751
2015/03/19,0
2015/03/20,-0.08
2015/03/21,-1.373
2015/03/22,1.36
2015/03/23,0.331
2015/03/24,-1.088
2015/03/25,-0.225
2015/03/26,0.256
2015/03/27,-1.053
2015/03/28,1.209
2015/03/29,0.631
2015/03/30,0.851
2015/03/31,0.126
2015/04/01,2.182
2015/04/02,-0.053
2015/04/03,0.974
2015/04/04,1.04
2015/04/05,0.499
2015/04/06,2.315
2015/04/07,-0.812
2015/04/08,1.724
2015/04/09,0.541
2015/04/10,-0.322
2015/04/11,0.995
2015/04/12,1.109
2015/04/13,-2.108
2015/04/14,-0.267
2015/04/15,2.267
2015/04/16,0.075
2015/04/17,0.994
2015/04/18,0.451
2015/04/19,-0.069
2015/04/20,-2.853
2015/04/21,-0.253
2015/04/22,-1.193
2015/04/23,-0.536
2015/04/24,0.184
2015/04/25,-2.686
2015/04/26,-1.339
2015/04/27,0.847
2015/04/28,0.631
2015/04/29,2.558
2015/04/30,0.311
2015/05/01,1.055
2015/05/02,0.506
2015/05/03,1.156
2015/05/04,-0.089
2015/05/05,0.294
2015/05/06,-0.113
2015/05/07,2.077
2015/05/08,0.543
2015/05/09,0.254
2015/05/10,2.219
2015/05/11,-0.886
2015/05/12,0.486
2015/05/13,-3.212
2015/05/14,-0.512
2015/05/15,0.796
2015/05/16,0.623
2015/05/17,-0.751
2015/05/18,0.336
2015/05/19,2.454
2015/05/20,1.256
2015/05/21,0.176
2015/05/22,0.294
2015/05/23,3.321
2015/05/24,-0.278
2015/05/25,-0.95
2015/05/26,0.943
2015/05/27,0.835
2015/05/28,1.435
2015/05/29,-0.79
2015/05/30,0.303
2015/05/31,0.616
2015/06/01,1.795
2015/06/02,-0.686
2015/06/03,-0.768
2015/06/04,0.483
2015/06/05,0.149
2015/06/06,-1.141
2015/06/07,-0.336
2015/06/08,-0.302
2015/06/09,0.186
2015/06/10,-2.472
2015/06/11,0.804
2015/06/12,-0.852
2015/06/13,-1.013
2015/06/14,-0.63
2015/06/15,-1.25
2015/06/16,2.792
2015/06/17,-1.397
2015/06/18,-1.436
2015/06/19,0.259
2015/06/20,0.605
2015/06/21,1.682
2015/06/22,1.088
2015/06/23,1.397
2015/06/24,-0.499
2015/06/25,1.053
2015/06/26,-0.379
2015/06/27,1.751
2015/06/28,0.072
2015/06/29,0.686
2015/06/30,-0.978
2015/07/01,1.992
2015/07/02,-0.512
2015/07/03,-0.468
2015/07/04,-0.256
2015/07/05,-1.288
2015/07/06,-1.518
2015/07/07,-0.774
2015/07/08,-1.883
2015/07/09,1.353
2015/07/10,-0.935
2015/07/11,-1.52
2015/07/12,1.436
2015/07/13,0.065
2015/07/14,-1.803
2015/07/15,-1.023
2015/07/16,-0.682
2015/07/17,-0.067
2015/07/18,-0.267
2015/07/19,0.123
2015/07/20,-0.181
2015/07/21,1.865
2015/07/22,-1.726
2015/07/23,-1.327
2015/07/24,-0.314
2015/07/25,-0.649
2015/07/26,-0.511
2015/07/27,0.253
2015/07/28,-0.75
2015/07/29,-1.273
2015/07/30,1.097
2015/07/31,-0.259
2015/08/01,-0.922
2015/08/02,-1.714
2015/08/03,-0.179
2015/08/04,1.644
2015/08/05,0.614
2015/08/06,0.47
2015/08/07,-0.652
2015/08/08,-2.219
2015/08/09,1.027
2015/08/10,-0.977
2015/08/11,0
2015/08/12,2.078
2015/08/13,0
2015/08/14,-0.768
2015/08/15,2.09
2015/08/16,0.435
2015/08/17,-1.281
2015/08/18,0.282
2015/08/19,-0.06
2015/08/20,-0.835
2015/08/21,-4.13
2015/08/22,-0.749
2015/08/23,0.534
2015/08/24,-0.71
2015/08/25,0.232
2015/08/26,-1.965
2015/08/27,1.16
2015/08/28,-1.298
2015/08/29,-0.73
2015/08/30,-1.309
2015/08/31,-0.428
2015/09/01,-0.79
2015/09/02,-1.213
2015/09/03,-0.572
2015/09/04,1.141
2015/09/05,0.131
2015/09/06,0.828
2015/09/07,-0.063
2015/09/08,2.068
2015/09/09,-1.002
2015/09/10,-1.72
2015/09/11,0.057
2015/09/12,0.937
2015/09/13,-0.464
2015/09/14,-2.73
2015/09/15,-0.114
2015/09/16,0.91
2015/09/17,0.204
2015/09/18,-0.95
2015/09/19,-0.093
2015/09/20,1.838
2015/09/21,0.623
2015/09/22,-0.059
2015/09/23,-0.36
2015/09/24,0.935
2015/09/25,-2.382
2015/09/26,-0.417
2015/09/27,-0.621
2015/09/28,0.139
2015/09/29,-2.391
2015/09/30,0.379
2015/10/01,0.72
2015/10/02,0.961
2015/10/03,-0.21
2015/10/04,1.456
2015/10/05,-1.335
2015/10/06,1.197
2015/10/07,0
2015/10/08,0.935
2015/10/09,1.699
2015/10/10,-1.667
2015/10/11,0.133
2015/10/12,0.141
2015/10/13,1.099
2015/10/14,-1.273
2015/10/15,-1.121
2015/10/16,0.336
2015/10/17,1.115
2015/10/18,0.7
2015/10/19,-2.611
2015/10/20,1.899
2015/10/21,-0.286
2015/10/22,1.209
2015/10/23,0.314
2015/10/24,-0.069
2015/10/25,-0.374
2015/10/26,-1.808
2015/10/27,0.322
2015/10/28,-0.467
2015/10/29,0
2015/10/30,-0.869
2015/10/31,0.259
2015/11/01,0.24
2015/11/02,-1.176
2015/11/03,-1.537
2015/11/04,-0.78
2015/11/05,-0.648
2015/11/06,0.987
2015/11/07,-0.667
2015/11/08,1.737
2015/11/09,0.776
2015/11/10,-1.566
2015/11/11,-1.224
2015/11/12,-1.197
2015/11/13,-1.511
2015/11/14,-0.294
2015/11/15,-0.796
2015/11/16,-1.889
2015/11/17,0.434
2015/11/18,-0.188
2015/11/19,1.861
2015/11/20,-0.491
2015/11/21,-2.47
2015/11/22,-0.918
2015/11/23,-1.832
2015/11/24,0.287
2015/11/25,-0.781
2015/11/26,-1.109
2015/11/27,1.827
2015/11/28,-0.249
2015/11/29,0.492
2015/11/30,-0.462
2015/12/01,-0.377
2015/12/02,-0.919
2015/12/03,0.91
2015/12/04,-0.384
2015/12/05,-1.771
2015/12/06,-0.417
2015/12/07,-0.792
2015/12/08,-1.436
2015/12/09,0.15
2015/12/10,-2.447
2015/12/11,-1.667
2015/12/12,-0.648
2015/12/13,0.667
2015/12/14,-1.615
2015/12/15,-2.272
2015/12/16,-1.166
2015/12/17,-0.506
2015/12/18,-2.999
2015/12/19,-2.078
2015/12/20,-2.182
2015/12/21,0.492
2015/12/22,0.486
2015/12/23,-1.114
2015/12/24,1.654
2015/12/25,-0.907
2015/12/26,-1.243
2015/12/27,-3.046
2015/12/28,1.261
2015/12/29,-0.673
2015/12/30,-0.937
2015/12/31,-0.294
2016/01/01,0.736
2016/01/02,0.519
2016/01/03,0.519
2016/01/04,-2.185
2016/01/05,-1.655
2016/01/06,-0.073
2016/01/07,-1.633
2016/01/08,-0.676
2016/01/09,-0.327
2016/01/10,-1.912
2016/01/11,-2.04
2016/01/12,-1.003
2016/01/13,1.055
2016/01/14,0.827
2016/01/15,1.215
2016/01/16,0.21
2016/01/17,0.809
2016/01/18,-2.926
2016/01/19,0.827
2016/01/20,-0.256
2016/01/21,0.847
2016/01/22,-1.749
2016/01/23,-1.246
2016/01/24,-0.359
2016/01/25,-0.907
2016/01/26,-1.36
2016/01/27,-0.246
2016/01/28,1.442
2016/01/29,-1.275
2016/01/30,-1.711
2016/01/31,-1.456
2016/02/01,-0.346
2016/02/02,-1.29
2016/02/03,-1.818
2016/02/04,-1.36
2016/02/05,-1.814
2016/02/06,-3.16
2016/02/07,-1.483
2016/02/08,-0.133
2016/02/09,-0.39
2016/02/10,-0.164
2016/02/11,-1.5
2016/02/12,-1.72
2016/02/13,0.231
2016/02/14,0.351
2016/02/15,-0.191
2016/02/16,1.023
2016/02/17,-1.298
2016/02/18,-0.102
2016/02/19,1.655
2016/02/20,1.228
2016/02/21,2.416
2016/02/22,2.108
2016/02/23,0.859
2016/02/24,4.022
2016/02/25,-1.537
2016/02/26,0.935
2016/02/27,0.131
2016/02/28,1.857
2016/02/29,2.204
2016/03/01,1.269
2016/03/02,-0.969
2016/03/03,1.255
2016/03/04,1.062
2016/03/05,0.543
2016/03/06,-0.066
2016/03/07,2.598
2016/03/08,0.779
2016/03/09,1.905
2016/03/10,0.29
2016/03/11,0.111
2016/03/12,-0.141
2016/03/13,3.442
2016/03/14,1.605
2016/03/15,0.11
2016/03/16,0.183
2016/03/17,1.692
2016/03/18,1.416
2016/03/19,1.861
2016/03/20,0.199
2016/03/21,0.76
2016/03/22,0.558
2016/03/23,-0.77
2016/03/24,0.907
2016/03/25,1.442
2016/03/26,2.387
2016/03/27,0.676
2016/03/28,-0.586
2016/03/29,0.445
2016/03/30,-0.345
2016/03/31,0.946
2016/04/01,-0.519
2016/04/02,0.429
2016/04/03,2.185
2016/04/04,-0.497
2016/04/05,-0.922
2016/04/06,-0.624
2016/04/07,2.036
2016/04/08,0.464
2016/04/09,0.66
2016/04/10,-0.147
2016/04/11,0.941
2016/04/12,0
2016/04/13,-2.047
2016/04/14,-3.023
2016/04/15,0.219
2016/04/16,0.898
2016/04/17,0.79
2016/04/18,-0.081
2016/04/19,0.126
2016/04/20,-1.784
2016/04/21,1.355
2016/04/22,2.025
2016/04/23,1.579
2016/04/24,2.02
2016/04/25,2.339
2016/04/26,0.246
2016/04/27,1.3
2016/04/28,2.146
2016/04/29,1.413
2016/04/30,1.907
2016/05/01,0.346
2016/05/02,1.172
2016/05/03,1.492
2016/05/04,0.051
2016/05/05,1.631
2016/05/06,1.689
2016/05/07,1.418
2016/05/08,-1.158
2016/05/09,0.239
2016/05/10,0.333
2016/05/11,3.327
2016/05/12,1.939
2016/05/13,0.243
2016/05/14,1.325
2016/05/15,0.886
2016/05/16,-0.222
2016/05/17,0.922
2016/05/18,0.891
2016/05/19,2.069
2016/05/20,0.064
2016/05/21,-1.037
2016/05/22,-3.512
2016/05/23,-2.588
2016/05/24,-2.407
2016/05/25,1.144
2016/05/26,0.381
2016/05/27,0.564
2016/05/28,0.081
2016/05/29,-1.031
2016/05/30,-0.213
2016/05/31,2.167
2016/06/01,-0.597
2016/06/02,1.144
2016/06/03,0.541
2016/06/04,2.371
2016/06/05,-2.356
2016/06/06,-0.88
2016/06/07,1.714
2016/06/08,0.71
2016/06/09,-0.273
2016/06/10,0
2016/06/11,-1.596
2016/06/12,0.389
2016/06/13,0
2016/06/14,1.435
2016/06/15,-0.739
2016/06/16,-0.924
2016/06/17,-0.924
2016/06/18,-0.749
2016/06/19,-2.224
2016/06/20,-0.949
2016/06/21,0
2016/06/22,1.367
2016/06/23,0.423
2016/06/24,1.751
2016/06/25,-1.324
2016/06/26,1.392
2016/06/27,0.624
2016/06/28,-0.066
2016/06/29,-1.75
2016/06/30,0.188
2016/07/01,-1.069
2016/07/02,-0.476
2016/07/03,0.676
2016/07/04,0.246
2016/07/05,0.759
2016/07/06,-0.074
2016/07/07,0.511
2016/07/08,1.042
2016/07/09,1.341
2016/07/10,-0.181
2016/07/11,0.34
2016/07/12,1.289
2016/07/13,2.382
2016/07/14,-0.147
2016/07/15,0.232
2016/07/16,0.058
2016/07/17,-1.082
2016/07/18,0.13
2016/07/19,2.523
2016/07/20,0.064
2016/07/21,0.757
2016/07/22,1.163
2016/07/23,0.083
2016/07/24,0.274
2016/07/25,1.456
2016/07/26,0
2016/07/27,0.583
2016/07/28,1.474
2016/07/29,-0.067
2016/07/30,2.811
2016/07/31,0.179
2016/08/01,-0.125
2016/08/02,0.728
2016/08/03,-0.616
2016/08/04,0.523
2016/08/05,-1.079
2016/08/06,0.103
2016/08/07,1.309
2016/08/08,0.616
2016/08/09,0.786
2016/08/10,-0.823
2016/08/11,0.126
2016/08/12,-0.336
2016/08/13,-1.525
2016/08/14,-1.378
2016/08/15,-0.35
2016/08/16,1.255
2016/08/17,-0.293
2016/08/18,-0.314
2016/08/19,-0.862
2016/08/20,1.464
2016/08/21,0.834
2016/08/22,-0.682
2016/08/23,-0.639
2016/08/24,-1.193
2016/08/25,0.717
2016/08/26,0.082
2016/08/27,0.204
2016/08/28,-0.526
2016/08/29,-1.674
2016/08/30,-1.289
2016/08/31,0.311
2016/09/01,0.145
2016/09/02,-2.689
2016/09/03,2.958
2016/09/04,-0.426
2016/09/05,0
2016/09/06,0.588
2016/09/07,0.746
2016/09/08,0
2016/09/09,0.91
2016/09/10,-0.573
2016/09/11,-0.164
2016/09/12,-2.075
2016/09/13,-0.746
2016/09/14,-0.434
2016/09/15,-0.314
2016/09/16,1.246
2016/09/17,0.699
2016/09/18,1.151
2016/09/19,1.163
2016/09/20,-1.626
2016/09/21,-1.611
2016/09/22,-0.95
2016/09/23,1.699
2016/09/24,-1.188
2016/09/25,-2.012
2016/09/26,-0.318
2016/09/27,-1.24
2016/09/28,0.13
2016/09/29,0.78
2016/09/30,0.476
2016/10/01,-0.179
2016/10/02,0.676
2016/10/03,-0.395
2016/10/04,-1.172
2016/10/05,-1.888
2016/10/06,-0.987
2016/10/07,0.406
2016/10/08,-0.71
2016/10/09,-1.07
2016/10/10,1.543
2016/10/11,-0.803
2016/10/12,-0.213
2016/10/13,0.583
2016/10/14,1.416
2016/10/15,0.476
2016/10/16,1.347
2016/10/17,0.27
2016/10/18,-0.31
2016/10/19,0.693
2016/10/20,-0.417
2016/10/21,-2.212
2016/10/22,-1.948
2016/10/23,-0.992
2016/10/24,-1.093
2016/10/25,-0.89
2016/10/26,-0.153
2016/10/27,-0.907
2016/10/28,-2.627
2016/10/29,0.314
2016/10/30,-0.84
2016/10/31,0.445
2016/11/01,1.325
2016/11/02,1.415
2016/11/03,0.77
2016/11/04,3.739
2016/11/05,0.066
2016/11/06,-0.318
2016/11/07,-1.75
2016/11/08,-1.016
2016/11/09,0.196
2016/11/10,-1.093
2016/11/11,0
2016/11/12,-0.263
2016/11/13,0.278
2016/11/14,-2.295
2016/11/15,-2.477
2016/11/16,-0.93
2016/11/17,-0.294
2016/11/18,0.439
2016/11/19,1.306
2016/11/20,2.136
2016/11/21,0.564
2016/11/22,1.273
2016/11/23,-1.281
2016/11/24,-2.02
2016/11/25,-0.526
2016/11/26,-0.062
2016/11/27,0.336
2016/11/28,0
2016/11/29,-1.082
2016/11/30,-0.145
2016/12/01,0.451
2016/12/02,-1.359
2016/12/03,0.327
2016/12/04,-0.556
2016/12/05,-1.115
2016/12/06,0.126
2016/12/07,-1.724
2016/12/08,-0.969
2016/12/09,1.376
2016/12/10,2.129
2016/12/11,-1.134
2016/12/12,0.503
2016/12/13,-1.141
2016/12/14,1.009
2016/12/15,0.979
2016/12/16,1.993
2016/12/17,0.069
2016/12/18,-0.614
2016/12/19,0
2016/12/20,1.76
2016/12/21,-1.156
2016/12/22,-1.532
2016/12/23,0.799
2016/12/24,2.727
2016/12/25,-0.684
2016/12/26,1.518
2016/12/27,-0.499
2016/12/28,-1.289
2016/12/29,-0.541
2016/12/30,0
2016/12/31,-0.483
2017/01/01,-0.306
2017/01/02,-0.057
2017/01/03,0.158
2017/01/04,0.468
2017/01/05,0.216
2017/01/06,0.423
2017/01/07,1.435
2017/01/08,-2.99
2017/01/09,0.229
2017/01/10,-1
2017/01/11,-1.838
2017/01/12,-2.216
2017/01/13,-0.541
2017/01/14,-2.705
2017/01/15,-2.897
2017/01/16,-0.77
2017/01/17,-2.406
2017/01/18,-1.146
2017/01/19,-0.505
2017/01/20,-2.045
2017/01/21,-2.044
2017/01/22,-1.794
2017/01/23,0.075
2017/01/24,-0.77
2017/01/25,0.776
2017/01/26,-0.183
2017/01/27,-1.194
2017/01/28,0.902
2017/01/29,-1.173
2017/01/30,0
2017/01/31,-0.896
2017/02/01,-1.79
2017/02/02,-3.242
2017/02/03,-0.131
2017/02/04,0.588
2017/02/05,-0.806
2017/02/06,2.999
2017/02/07,-0.259
2017/02/08,1.292
2017/02/09,-0.314
2017/02/10,1.224
2017/02/11,0.219
2017/02/12,1.914
2017/02/13,-0.396
2017/02/14,0.1
2017/02/15,1.303
2017/02/16,-0.193
2017/02/17,-0.604
2017/02/18,-1.714
2017/02/19,0.387
2017/02/20,-1.017
2017/02/21,0.639
2017/02/22,1.546
2017/02/23,0.126
2017/02/24,-0.577
2017/02/25,-1.377
2017/02/26,-0.691
2017/02/27,0.336
2017/02/28,-0.729
2017/03/01,0.137
2017/03/02,-0.898
2017/03/03,1.164
2017/03/04,1.179
2017/03/05,0.322
2017/03/06,0.541
2017/03/07,1.136
2017/03/08,0.969
2017/03/09,-0.937
2017/03/10,-1.678
2017/03/11,1.964
2017/03/12,0.06
2017/03/13,1.841
2017/03/14,-1.129
2017/03/15,-1.198
2017/03/16,-1.415
2017/03/17,-0.649
2017/03/18,-1.041
2017/03/19,-0.809
2017/03/20,0.153
