Date,price7rsiUSD
2010/10/23,79.616
2010/10/24,84.593
2010/10/25,82.324
2010/10/26,94.264
2010/10/27,96.652
2010/10/28,97.128
2010/10/29,97.408
2010/10/30,97.752
2010/10/31,97.752
2010/11/01,97.788
2010/11/02,95.168
2010/11/03,95.242
2010/11/04,97.178
2010/11/05,98.074
2010/11/06,99.269
2010/11/07,99.551
2010/11/08,61.061
2010/11/09,49.466
2010/11/10,47.278
2010/11/11,47.616
2010/11/12,52.803
2010/11/13,59.752
2010/11/14,58.537
2010/11/15,57.208
2010/11/16,48.074
2010/11/17,42.623
2010/11/18,49.109
2010/11/19,57.877
2010/11/20,59.907
2010/11/21,57.713
2010/11/22,58.986
2010/11/23,59.99
2010/11/24,60.098
2010/11/25,58.796
2010/11/26,59.064
2010/11/27,60.416
2010/11/28,53.074
2010/11/29,37.006
2010/11/30,23.615
2010/12/01,23.461
2010/12/02,41.924
2010/12/03,47.7
2010/12/04,37.741
2010/12/05,29.106
2010/12/06,35.635
2010/12/07,35.197
2010/12/08,51.598
2010/12/09,39.696
2010/12/10,35.694
2010/12/11,43.885
2010/12/12,43.11
2010/12/13,47.073
2010/12/14,57.35
2010/12/15,59.496
2010/12/16,60.623
2010/12/17,60.945
2010/12/18,61.196
2010/12/19,60.164
2010/12/20,67.713
2010/12/21,62.546
2010/12/22,58.169
2010/12/23,60.328
2010/12/24,60.328
2010/12/25,59.699
2010/12/26,70.254
2010/12/27,70.815
2010/12/28,81.287
2010/12/29,86.669
2010/12/30,89.323
2010/12/31,90.333
2011/01/01,82.261
2011/01/02,82.834
2011/01/03,72.62
2011/01/04,76.189
2011/01/05,69.795
2011/01/06,73.298
2011/01/07,80.147
2011/01/08,83.635
2011/01/09,86.293
2011/01/10,86.936
2011/01/11,87.63
2011/01/12,77.359
2011/01/13,66.888
2011/01/14,86.338
2011/01/15,91.333
2011/01/16,91.344
2011/01/17,67.034
2011/01/18,45.939
2011/01/19,38.877
2011/01/20,55.652
2011/01/21,69.291
2011/01/22,73.284
2011/01/23,75.941
2011/01/24,69.838
2011/01/25,62.105
2011/01/26,61.694
2011/01/27,62.126
2011/01/28,68.449
2011/01/29,70.822
2011/01/30,76.251
2011/01/31,83.008
2011/02/01,91.988
2011/02/02,94.366
2011/02/03,91.761
2011/02/04,93.514
2011/02/05,95.603
2011/02/06,96.002
2011/02/07,91.22
2011/02/08,91.521
2011/02/09,93.979
2011/02/10,94.615
2011/02/11,92.811
2011/02/12,93.381
2011/02/13,93.549
2011/02/14,93.697
2011/02/15,92.309
2011/02/16,89.225
2011/02/17,85.879
2011/02/18,51.157
2011/02/19,35.628
2011/02/20,37.542
2011/02/21,27.352
2011/02/22,35.677
2011/02/23,47.296
2011/02/24,59.36
2011/02/25,53.149
2011/02/26,51.778
2011/02/27,49.176
2011/02/28,38.659
2011/03/01,43.045
2011/03/02,53.327
2011/03/03,52.181
2011/03/04,46.47
2011/03/05,47.984
2011/03/06,46.245
2011/03/07,37.962
2011/03/08,37.961
2011/03/09,32.314
2011/03/10,50.274
2011/03/11,45.541
2011/03/12,51.039
2011/03/13,49.884
2011/03/14,48.691
2011/03/15,43.364
2011/03/16,35.522
2011/03/17,27.294
2011/03/18,26.768
2011/03/19,15.769
2011/03/20,13.907
2011/03/21,18.535
2011/03/22,32.481
2011/03/23,51.257
2011/03/24,57.188
2011/03/25,63.952
2011/03/26,61.398
2011/03/27,45.186
2011/03/28,40.975
2011/03/29,37.253
2011/03/30,35.981
2011/03/31,34.793
2011/04/01,31.02
2011/04/02,33.578
2011/04/03,35.06
2011/04/04,20.907
2011/04/05,16.617
2011/04/06,39.061
2011/04/07,41.99
2011/04/08,42.423
2011/04/09,38.249
2011/04/10,40.249
2011/04/11,46.139
2011/04/12,69.361
2011/04/13,80.218
2011/04/14,86.356
2011/04/15,87.794
2011/04/16,88.968
2011/04/17,91.652
2011/04/18,93.656
2011/04/19,94.322
2011/04/20,87.647
2011/04/21,88.405
2011/04/22,93.012
2011/04/23,96.161
2011/04/24,97.215
2011/04/25,79.223
2011/04/26,82.15
2011/04/27,86.017
2011/04/28,89.542
2011/04/29,93.904
2011/04/30,96.309
2011/05/01,96.437
2011/05/02,88.41
2011/05/03,89.734
2011/05/04,90.802
2011/05/05,85.203
2011/05/06,85.562
2011/05/07,87.667
2011/05/08,89.983
2011/05/09,90.774
2011/05/10,95.615
2011/05/11,97.129
2011/05/12,97.431
2011/05/13,98.473
2011/05/14,98.659
2011/05/15,79.809
2011/05/16,82.795
2011/05/17,83.394
2011/05/18,68.382
2011/05/19,62.136
2011/05/20,51.242
2011/05/21,47.131
2011/05/22,55.16
2011/05/23,62.524
2011/05/24,67.083
2011/05/25,73.805
2011/05/26,78.336
2011/05/27,78.895
2011/05/28,73.779
2011/05/29,71.464
2011/05/30,74.831
2011/05/31,76.555
2011/06/01,80.626
2011/06/02,87.059
2011/06/03,93.403
2011/06/04,96.683
2011/06/05,97.214
2011/06/06,94.46
2011/06/07,96.428
2011/06/08,97.877
2011/06/09,98.255
2011/06/10,79.438
2011/06/11,51.756
2011/06/12,44.96
2011/06/13,52.016
2011/06/14,52.972
2011/06/15,52.427
2011/06/16,48.184
2011/06/17,41.581
2011/06/18,42.088
2011/06/19,45.936
2011/06/20,45.08
2011/06/21,45.08
2011/06/22,45.08
2011/06/23,45.08
2011/06/24,45.08
2011/06/25,45.08
2011/06/26,44.846
2011/06/27,40.217
2011/06/28,44.604
2011/06/29,45.538
2011/06/30,39.002
2011/07/01,30.241
2011/07/02,26.893
2011/07/03,27.821
2011/07/04,20.969
2011/07/05,14.269
2011/07/06,24.573
2011/07/07,40.553
2011/07/08,38.485
2011/07/09,36.261
2011/07/10,41.997
2011/07/11,40.775
2011/07/12,34.488
2011/07/13,32.894
2011/07/14,32.831
2011/07/15,31.511
2011/07/16,29.114
2011/07/17,24.154
2011/07/18,22.51
2011/07/19,36.809
2011/07/20,41.482
2011/07/21,38.297
2011/07/22,37.956
2011/07/23,39.864
2011/07/24,47.237
2011/07/25,55.135
2011/07/26,52.18
2011/07/27,49.754
2011/07/28,39.352
2011/07/29,32.323
2011/07/30,33.847
2011/07/31,31.111
2011/08/01,24.181
2011/08/02,13.706
2011/08/03,5.498
2011/08/04,4.463
2011/08/05,11.677
2011/08/06,6.541
2011/08/07,5.337
2011/08/08,17.426
2011/08/09,33.739
2011/08/10,46.484
2011/08/11,44.634
2011/08/12,41.595
2011/08/13,46.211
2011/08/14,54.421
2011/08/15,59.898
2011/08/16,60.854
2011/08/17,58.554
2011/08/18,57.93
2011/08/19,62.994
2011/08/20,67.295
2011/08/21,62.638
2011/08/22,55.405
2011/08/23,51.006
2011/08/24,50.245
2011/08/25,36.347
2011/08/26,21.741
2011/08/27,18.312
2011/08/28,29.2
2011/08/29,33.578
2011/08/30,31.881
2011/08/31,27.413
2011/09/01,24.411
2011/09/02,31.62
2011/09/03,34.527
2011/09/04,31.001
2011/09/05,24.801
2011/09/06,18.829
2011/09/07,17.187
2011/09/08,15.959
2011/09/09,10.212
2011/09/10,7.609
2011/09/11,19.112
2011/09/12,34.629
2011/09/13,33.71
2011/09/14,31.338
2011/09/15,26.207
2011/09/16,22.674
2011/09/17,22.366
2011/09/18,28.374
2011/09/19,38.834
2011/09/20,49.923
2011/09/21,51.881
2011/09/22,44.104
2011/09/23,43.028
2011/09/24,43.676
2011/09/25,40.1
2011/09/26,33.429
2011/09/27,29.166
2011/09/28,28.183
2011/09/29,26.785
2011/09/30,36.418
2011/10/01,44.108
2011/10/02,41.405
2011/10/03,41.228
2011/10/04,39.652
2011/10/05,35.965
2011/10/06,31.035
2011/10/07,21.938
2011/10/08,15.506
2011/10/09,14.142
2011/10/10,17.914
2011/10/11,16.006
2011/10/12,20.204
2011/10/13,26.355
2011/10/14,23.633
2011/10/15,20.372
2011/10/16,15.41
2011/10/17,8.34
2011/10/18,5.624
2011/10/19,5.164
2011/10/20,5.004
2011/10/21,15.788
2011/10/22,37.196
2011/10/23,46.692
2011/10/24,38.788
2011/10/25,34.338
2011/10/26,39.343
2011/10/27,45.325
2011/10/28,53.175
2011/10/29,61.28
2011/10/30,62.723
2011/10/31,54.887
2011/11/01,52.178
2011/11/02,52.132
2011/11/03,52.132
2011/11/04,48.076
2011/11/05,42.031
2011/11/06,37.869
2011/11/07,39.565
2011/11/08,43.382
2011/11/09,42.496
2011/11/10,34.794
2011/11/11,41.035
2011/11/12,50.686
2011/11/13,47.157
2011/11/14,24.185
2011/11/15,16.49
2011/11/16,29.829
2011/11/17,28.699
2011/11/18,21.947
2011/11/19,20.796
2011/11/20,28.771
2011/11/21,32.676
2011/11/22,38.1
2011/11/23,40.081
2011/11/24,44.665
2011/11/25,52.67
2011/11/26,52.283
2011/11/27,52.974
2011/11/28,57.126
2011/11/29,68.205
2011/11/30,78.305
2011/12/01,83.315
2011/12/02,84.741
2011/12/03,69.403
2011/12/04,56.101
2011/12/05,58.837
2011/12/06,64.8
2011/12/07,67.712
2011/12/08,64.972
2011/12/09,63.648
2011/12/10,66.344
2011/12/11,75.252
2011/12/12,77.073
2011/12/13,78.009
2011/12/14,73.781
2011/12/15,69.899
2011/12/16,72.351
2011/12/17,72.544
2011/12/18,69.161
2011/12/19,82.182
2011/12/20,91.525
2011/12/21,93.351
2011/12/22,90.37
2011/12/23,90.912
2011/12/24,91.311
2011/12/25,93.24
2011/12/26,93.698
2011/12/27,81.278
2011/12/28,83.963
2011/12/29,85.594
2011/12/30,86.3
2011/12/31,91.758
2012/01/01,95.506
2012/01/02,96.465
2012/01/03,81.329
2012/01/04,84.066
2012/01/05,91.984
2012/01/06,93.904
2012/01/07,90.793
2012/01/08,91.709
2012/01/09,80.111
2012/01/10,65.852
2012/01/11,71.311
2012/01/12,73.899
2012/01/13,64.105
2012/01/14,63.709
2012/01/15,69.875
2012/01/16,68.29
2012/01/17,44.057
2012/01/18,35.723
2012/01/19,47.484
2012/01/20,54.262
2012/01/21,51.98
2012/01/22,49.264
2012/01/23,52.001
2012/01/24,51.619
2012/01/25,41.08
2012/01/26,30.351
2012/01/27,25.895
2012/01/28,32.426
2012/01/29,34.493
2012/01/30,32.688
2012/01/31,35.695
2012/02/01,51.19
2012/02/02,60.763
2012/02/03,58.306
2012/02/04,52.763
2012/02/05,46.568
2012/02/06,37.944
2012/02/07,39.697
2012/02/08,43.308
2012/02/09,47.683
2012/02/10,56.439
2012/02/11,49.203
2012/02/12,39.994
2012/02/13,32.704
2012/02/14,20.383
2012/02/15,14.657
2012/02/16,13.656
2012/02/17,15.986
2012/02/18,15.664
2012/02/19,15.843
2012/02/20,21.016
2012/02/21,20.11
2012/02/22,22.634
2012/02/23,52.078
2012/02/24,63.96
2012/02/25,57.006
2012/02/26,53.984
2012/02/27,58.393
2012/02/28,56.328
2012/02/29,53.045
2012/03/01,54.863
2012/03/02,48.494
2012/03/03,38.823
2012/03/04,43.149
2012/03/05,57.166
2012/03/06,62.287
2012/03/07,59.836
2012/03/08,56.789
2012/03/09,52.804
2012/03/10,47.803
2012/03/11,50.549
2012/03/12,53.786
2012/03/13,69.072
2012/03/14,79.868
2012/03/15,80.768
2012/03/16,78.79
2012/03/17,69.365
2012/03/18,64.946
2012/03/19,39.823
2012/03/20,29.221
2012/03/21,35.67
2012/03/22,31.996
2012/03/23,30.177
2012/03/24,28.695
2012/03/25,25.386
2012/03/26,24.034
2012/03/27,41.192
2012/03/28,49.88
2012/03/29,47.88
2012/03/30,53.016
2012/03/31,57.343
2012/04/01,53.574
2012/04/02,56.845
2012/04/03,65.359
2012/04/04,59.972
2012/04/05,58.604
2012/04/06,60.261
2012/04/07,42.168
2012/04/08,34.066
2012/04/09,47.653
2012/04/10,50.684
2012/04/11,54.378
2012/04/12,59.627
2012/04/13,58.091
2012/04/14,62.779
2012/04/15,64.728
2012/04/16,61.174
2012/04/17,64.012
2012/04/18,74.259
2012/04/19,80.766
2012/04/20,86.493
2012/04/21,89.233
2012/04/22,70.255
2012/04/23,50.817
2012/04/24,45.613
2012/04/25,54.524
2012/04/26,54.383
2012/04/27,52.868
2012/04/28,44.593
2012/04/29,34.827
2012/04/30,33.925
2012/05/01,41.404
2012/05/02,50.795
2012/05/03,59.05
2012/05/04,56.441
2012/05/05,53.64
2012/05/06,52.063
2012/05/07,50.289
2012/05/08,53.228
2012/05/09,47.933
2012/05/10,32.222
2012/05/11,26.658
2012/05/12,37.546
2012/05/13,36.352
2012/05/14,45.771
2012/05/15,55.761
2012/05/16,61.45
2012/05/17,65.992
2012/05/18,68.072
2012/05/19,68.548
2012/05/20,65.635
2012/05/21,63.947
2012/05/22,63.643
2012/05/23,68.789
2012/05/24,71.218
2012/05/25,71.952
2012/05/26,58.43
2012/05/27,62.586
2012/05/28,66.599
2012/05/29,70.36
2012/05/30,68.505
2012/05/31,73.447
2012/06/01,86.523
2012/06/02,88.542
2012/06/03,70.704
2012/06/04,73.592
2012/06/05,85.071
2012/06/06,89.687
2012/06/07,92.039
2012/06/08,93.758
2012/06/09,89.55
2012/06/10,69.917
2012/06/11,70.59
2012/06/12,79.671
2012/06/13,86.626
2012/06/14,89.264
2012/06/15,93.234
2012/06/16,94.939
2012/06/17,79.814
2012/06/18,74.851
2012/06/19,79.239
2012/06/20,83.328
2012/06/21,85.058
2012/06/22,78.645
2012/06/23,66.584
2012/06/24,58.373
2012/06/25,53.555
2012/06/26,56.733
2012/06/27,66.758
2012/06/28,70.096
2012/06/29,70.17
2012/06/30,72.326
2012/07/01,70.833
2012/07/02,72.145
2012/07/03,60.541
2012/07/04,46.135
2012/07/05,56.713
2012/07/06,62.157
2012/07/07,67.176
2012/07/08,70.334
2012/07/09,76.924
2012/07/10,83.751
2012/07/11,85.34
2012/07/12,90.356
2012/07/13,92.498
2012/07/14,81.831
2012/07/15,82.071
2012/07/16,89.756
2012/07/17,93.385
2012/07/18,94.602
2012/07/19,94.732
2012/07/20,76.621
2012/07/21,76.751
2012/07/22,72.407
2012/07/23,60.925
2012/07/24,63.805
2012/07/25,68.674
2012/07/26,73.488
2012/07/27,74.776
2012/07/28,74.275
2012/07/29,66.043
2012/07/30,70.292
2012/07/31,79.25
2012/08/01,83.626
2012/08/02,89.88
2012/08/03,93.547
2012/08/04,94.151
2012/08/05,91.189
2012/08/06,87.42
2012/08/07,88.632
2012/08/08,89.248
2012/08/09,89.269
2012/08/10,91.175
2012/08/11,92.68
2012/08/12,93.087
2012/08/13,94.571
2012/08/14,95.721
2012/08/15,97.203
2012/08/16,98.052
2012/08/17,66.836
2012/08/18,49.684
2012/08/19,28.944
2012/08/20,24.372
2012/08/21,38.694
2012/08/22,37.573
2012/08/23,38.38
2012/08/24,45.722
2012/08/25,49.129
2012/08/26,49.874
2012/08/27,52.957
2012/08/28,56.372
2012/08/29,55.676
2012/08/30,51.712
2012/08/31,43.669
2012/09/01,35.281
2012/09/02,36.809
2012/09/03,45.829
2012/09/04,48.619
2012/09/05,55.764
2012/09/06,65.308
2012/09/07,65.481
2012/09/08,64.027
2012/09/09,62.333
2012/09/10,64.366
2012/09/11,69.098
2012/09/12,72.247
2012/09/13,69.609
2012/09/14,76.971
2012/09/15,80.801
2012/09/16,81.965
2012/09/17,83.339
2012/09/18,86.863
2012/09/19,90.359
2012/09/20,90.679
2012/09/21,85.641
2012/09/22,73.854
2012/09/23,70.341
2012/09/24,62.518
2012/09/25,63.72
2012/09/26,68.105
2012/09/27,72.916
2012/09/28,71.854
2012/09/29,75.407
2012/09/30,71.921
2012/10/01,70.927
2012/10/02,82.324
2012/10/03,87.417
2012/10/04,87.449
2012/10/05,72.969
2012/10/06,62.379
2012/10/07,34.327
2012/10/08,25.756
2012/10/09,25.241
2012/10/10,37.834
2012/10/11,42.15
2012/10/12,41.184
2012/10/13,35.392
2012/10/14,30.335
2012/10/15,27.121
2012/10/16,38.356
2012/10/17,37.056
2012/10/18,42.003
2012/10/19,39.644
2012/10/20,33.856
2012/10/21,30.911
2012/10/22,30.078
2012/10/23,33.782
2012/10/24,30.437
2012/10/25,15.472
2012/10/26,7.431
2012/10/27,5.985
2012/10/28,21.817
2012/10/29,30.581
2012/10/30,35.023
2012/10/31,48.189
2012/11/01,42.646
2012/11/02,33.135
2012/11/03,34.863
2012/11/04,42.911
2012/11/05,45.195
2012/11/06,47.204
2012/11/07,52.103
2012/11/08,52.774
2012/11/09,49.572
2012/11/10,48.195
2012/11/11,50.355
2012/11/12,54.072
2012/11/13,58.575
2012/11/14,58.025
2012/11/15,67.199
2012/11/16,82.077
2012/11/17,87.248
2012/11/18,82.633
2012/11/19,82.896
2012/11/20,80.606
2012/11/21,81.292
2012/11/22,88.679
2012/11/23,91.654
2012/11/24,92.024
2012/11/25,92.482
2012/11/26,82.946
2012/11/27,68.872
2012/11/28,70.956
2012/11/29,75.613
2012/11/30,80.16
2012/12/01,80.479
2012/12/02,77.036
2012/12/03,79.106
2012/12/04,88.703
2012/12/05,92.149
2012/12/06,84.582
2012/12/07,86.057
2012/12/08,86.939
2012/12/09,81.386
2012/12/10,81.549
2012/12/11,84.386
2012/12/12,87.381
2012/12/13,87.648
2012/12/14,81.46
2012/12/15,68.333
2012/12/16,54.196
2012/12/17,45.422
2012/12/18,45.386
2012/12/19,58.626
2012/12/20,65.759
2012/12/21,62.111
2012/12/22,52.641
2012/12/23,49.001
2012/12/24,47.591
2012/12/25,48.54
2012/12/26,51.35
2012/12/27,55.329
2012/12/28,53.514
2012/12/29,56.23
2012/12/30,52.712
2012/12/31,56.026
2013/01/01,47.412
2013/01/02,25.63
2013/01/03,27.698
2013/01/04,29.059
2013/01/05,25.151
2013/01/06,21.456
2013/01/07,30.741
2013/01/08,62.638
2013/01/09,73.885
2013/01/10,79.389
2013/01/11,85.174
2013/01/12,84.357
2013/01/13,77.08
2013/01/14,79.208
2013/01/15,77.12
2013/01/16,84.496
2013/01/17,92.492
2013/01/18,94.671
2013/01/19,94.42
2013/01/20,94.592
2013/01/21,96.364
2013/01/22,97.784
2013/01/23,98.172
2013/01/24,93.896
2013/01/25,87.93
2013/01/26,90.134
2013/01/27,90.809
2013/01/28,92.877
2013/01/29,95.269
2013/01/30,96.079
2013/01/31,97.076
2013/02/01,97.562
2013/02/02,90.764
2013/02/03,90.555
2013/02/04,90.979
2013/02/05,90.88
2013/02/06,92.584
2013/02/07,94.882
2013/02/08,96.283
2013/02/09,97.207
2013/02/10,97.609
2013/02/11,97.939
2013/02/12,98.201
2013/02/13,98.292
2013/02/14,98.757
2013/02/15,99.122
2013/02/16,99.165
2013/02/17,99.166
2013/02/18,98.455
2013/02/19,98.971
2013/02/20,99.273
2013/02/21,99.335
2013/02/22,98.641
2013/02/23,91.047
2013/02/24,83.741
2013/02/25,83.921
2013/02/26,86.075
2013/02/27,89.48
2013/02/28,93.473
2013/03/01,95.779
2013/03/02,93.352
2013/03/03,80.108
2013/03/04,83.754
2013/03/05,90.884
2013/03/06,93.345
2013/03/07,94.127
2013/03/08,95.016
2013/03/09,96.026
2013/03/10,96.571
2013/03/11,96.852
2013/03/12,85.117
2013/03/13,71.85
2013/03/14,73.719
2013/03/15,74.824
2013/03/16,76.991
2013/03/17,73.98
2013/03/18,82.253
2013/03/19,90.226
2013/03/20,94.083
2013/03/21,95.922
2013/03/22,96.298
2013/03/23,85.168
2013/03/24,86.18
2013/03/25,89.386
2013/03/26,90.836
2013/03/27,93.763
2013/03/28,95.283
2013/03/29,95.45
2013/03/30,95.635
2013/03/31,95.987
2013/04/01,96.992
2013/04/02,98.201
2013/04/03,98.752
2013/04/04,98.869
2013/04/05,99.022
2013/04/06,99.164
2013/04/07,99.329
2013/04/08,99.587
2013/04/09,99.752
2013/04/10,79.994
2013/04/11,42.814
2013/04/12,35.9
2013/04/13,38.954
2013/04/14,36.71
2013/04/15,35.016
2013/04/16,30.797
2013/04/17,32.901
2013/04/18,45.151
2013/04/19,52.351
2013/04/20,56.648
2013/04/21,56.506
2013/04/22,55.839
2013/04/23,60.969
2013/04/24,69.079
2013/04/25,71.513
2013/04/26,63.494
2013/04/27,56.308
2013/04/28,53.872
2013/04/29,59.708
2013/04/30,62.982
2013/05/01,50.872
2013/05/02,38.789
2013/05/03,33.151
2013/05/04,36.189
2013/05/05,46.396
2013/05/06,45.929
2013/05/07,43.034
2013/05/08,42.114
2013/05/09,40.592
2013/05/10,44.793
2013/05/11,48.713
2013/05/12,47.189
2013/05/13,48.428
2013/05/14,40.494
2013/05/15,33.324
2013/05/16,40.648
2013/05/17,49.893
2013/05/18,55.299
2013/05/19,55.516
2013/05/20,56.324
2013/05/21,62.017
2013/05/22,65.556
2013/05/23,70.191
2013/05/24,79.601
2013/05/25,82.923
2013/05/26,83.926
2013/05/27,81.767
2013/05/28,68.147
2013/05/29,69.724
2013/05/30,71.618
2013/05/31,66.71
2013/06/01,68.212
2013/06/02,52.434
2013/06/03,38.275
2013/06/04,36.325
2013/06/05,38.636
2013/06/06,36.008
2013/06/07,24.157
2013/06/08,17.394
2013/06/09,12.953
2013/06/10,11.563
2013/06/11,24.187
2013/06/12,31.065
2013/06/13,28.811
2013/06/14,21.938
2013/06/15,18.635
2013/06/16,19.207
2013/06/17,22.188
2013/06/18,37.615
2013/06/19,44.217
2013/06/20,47.466
2013/06/21,48.654
2013/06/22,38.687
2013/06/23,32.285
2013/06/24,24.64
2013/06/25,22.274
2013/06/26,27.256
2013/06/27,23.927
2013/06/28,16.575
2013/06/29,13.331
2013/06/30,16.835
2013/07/01,12.336
2013/07/02,10.476
2013/07/03,9.269
2013/07/04,7.574
2013/07/05,5.441
2013/07/06,3.822
2013/07/07,18.873
2013/07/08,31.532
2013/07/09,30.014
2013/07/10,40.991
2013/07/11,54.204
2013/07/12,60.721
2013/07/13,65.75
2013/07/14,65.851
2013/07/15,67.903
2013/07/16,69.101
2013/07/17,64.012
2013/07/18,54.653
2013/07/19,45.665
2013/07/20,45.741
2013/07/21,45.883
2013/07/22,46.986
2013/07/23,53.007
2013/07/24,58.694
2013/07/25,64.783
2013/07/26,69.543
2013/07/27,64.261
2013/07/28,63.014
2013/07/29,74.065
2013/07/30,78.714
2013/07/31,84.126
2013/08/01,83.082
2013/08/02,79.578
2013/08/03,78.326
2013/08/04,69.81
2013/08/05,73.53
2013/08/06,78.417
2013/08/07,79.921
2013/08/08,64.55
2013/08/09,50.84
2013/08/10,45.689
2013/08/11,43.479
2013/08/12,51.127
2013/08/13,57.775
2013/08/14,65.579
2013/08/15,68.846
2013/08/16,64.424
2013/08/17,65.999
2013/08/18,66.873
2013/08/19,73.477
2013/08/20,84.159
2013/08/21,90.141
2013/08/22,92.047
2013/08/23,82.06
2013/08/24,79.367
2013/08/25,83.168
2013/08/26,84.965
2013/08/27,89.127
2013/08/28,91.921
2013/08/29,92.265
2013/08/30,93.821
2013/08/31,95.392
2013/09/01,96.179
2013/09/02,96.437
2013/09/03,90.902
2013/09/04,65.878
2013/09/05,52.059
2013/09/06,44.684
2013/09/07,44.597
2013/09/08,51.116
2013/09/09,55.811
2013/09/10,62.953
2013/09/11,68.003
2013/09/12,72.742
2013/09/13,73.682
2013/09/14,72.782
2013/09/15,70.703
2013/09/16,71.107
2013/09/17,72.951
2013/09/18,76.051
2013/09/19,53.276
2013/09/20,43.976
2013/09/21,44.721
2013/09/22,48.131
2013/09/23,46.192
2013/09/24,46.435
2013/09/25,54.701
2013/09/26,59.222
2013/09/27,55.703
2013/09/28,63.284
2013/09/29,64.352
2013/09/30,59.856
2013/10/01,63.374
2013/10/02,14.571
2013/10/03,10.696
2013/10/04,44.846
2013/10/05,50.722
2013/10/06,50.875
2013/10/07,53.908
2013/10/08,57.478
2013/10/09,61.185
2013/10/10,62.984
2013/10/11,64.03
2013/10/12,65.139
2013/10/13,73.255
2013/10/14,79.961
2013/10/15,85.793
2013/10/16,87.182
2013/10/17,89.251
2013/10/18,92.209
2013/10/19,95.278
2013/10/20,95.914
2013/10/21,96.955
2013/10/22,98.115
2013/10/23,98.57
2013/10/24,85.888
2013/10/25,60.65
2013/10/26,63.374
2013/10/27,67.471
2013/10/28,73.549
2013/10/29,76.287
2013/10/30,77.583
2013/10/31,77.676
2013/11/01,79.04
2013/11/02,80.181
2013/11/03,82.124
2013/11/04,87.54
2013/11/05,91.977
2013/11/06,94.263
2013/11/07,96.193
2013/11/08,97.216
2013/11/09,98.118
2013/11/10,68.042
2013/11/11,72.998
2013/11/12,77.215
2013/11/13,81.93
2013/11/14,85.406
2013/11/15,86.431
2013/11/16,87.08
2013/11/17,90.025
2013/11/18,94.271
2013/11/19,95.462
2013/11/20,63.389
2013/11/21,73.536
2013/11/22,78.536
2013/11/23,81.892
2013/11/24,74.202
2013/11/25,75.717
2013/11/26,80.498
2013/11/27,84.948
2013/11/28,86.58
2013/11/29,88.206
2013/11/30,90.267
2013/12/01,64.718
2013/12/02,64.915
2013/12/03,70.444
2013/12/04,74.154
2013/12/05,65.707
2013/12/06,53.985
2013/12/07,34.954
2013/12/08,36.664
2013/12/09,51.029
2013/12/10,56.677
2013/12/11,53.229
2013/12/12,49.147
2013/12/13,51.26
2013/12/14,49.05
2013/12/15,45.994
2013/12/16,37.841
2013/12/17,28.051
2013/12/18,20.738
2013/12/19,31.54
2013/12/20,39.037
2013/12/21,34.475
2013/12/22,37.999
2013/12/23,40.764
2013/12/24,44.656
2013/12/25,44.601
2013/12/26,56.028
2013/12/27,59.681
2013/12/28,56.091
2013/12/29,53.968
2013/12/30,60.432
2013/12/31,59.147
2014/01/01,62.444
2014/01/02,64.433
2014/01/03,67.643
2014/01/04,75.338
2014/01/05,80.89
2014/01/06,87.372
2014/01/07,71.564
