Date,transactionvalue3emaUSD
2010/10/22,27.448
2010/10/23,18.178
2010/10/24,19.674
2010/10/25,30.149
2010/10/26,39.869
2010/10/27,50.027
2010/10/28,59.527
2010/10/29,46.808
2010/10/30,36.671
2010/10/31,38.764
2010/11/01,31.06
2010/11/02,36.616
2010/11/03,34.191
2010/11/04,66.255
2010/11/05,44.298
2010/11/06,74.497
2010/11/07,77.548
2010/11/08,181.551
2010/11/09,105.774
2010/11/10,69.478
2010/11/11,46.671
2010/11/12,37.975
2010/11/13,34.624
2010/11/14,29.125
2010/11/15,21.921
2010/11/16,16.06
2010/11/17,24.189
2010/11/18,16.972
2010/11/19,9.26
2010/11/20,6.931
2010/11/21,5.201
2010/11/22,15.425
2010/11/23,25.386
2010/11/24,14.081
2010/11/25,8.468
2010/11/26,13.785
2010/11/27,14.632
2010/11/28,14.711
2010/11/29,17.077
2010/11/30,22.953
2010/12/01,23.222
2010/12/02,27.69
2010/12/03,22.843
2010/12/04,29.361
2010/12/05,19.741
2010/12/06,32.019
2010/12/07,32.183
2010/12/08,22.877
2010/12/09,20.75
2010/12/10,17.589
2010/12/11,24.434
2010/12/12,20.17
2010/12/13,40.513
2010/12/14,41.435
2010/12/15,42.007
2010/12/16,40.472
2010/12/17,36.93
2010/12/18,38.873
2010/12/19,41.144
2010/12/20,31.88
2010/12/21,36.132
2010/12/22,33.545
2010/12/23,31.864
2010/12/24,30.095
2010/12/25,37.132
2010/12/26,34.004
2010/12/27,39.447
2010/12/28,31.373
2010/12/29,46.532
2010/12/30,39.362
2010/12/31,35.739
2011/01/01,30.277
2011/01/02,27.302
2011/01/03,22.416
2011/01/04,17.314
2011/01/05,14.212
2011/01/06,13.985
2011/01/07,15.551
2011/01/08,14.266
2011/01/09,12.187
2011/01/10,16.261
2011/01/11,20.637
2011/01/12,18.534
2011/01/13,24.341
2011/01/14,24.292
2011/01/15,23.799
2011/01/16,25.586
2011/01/17,25.735
2011/01/18,34.103
2011/01/19,27.258
2011/01/20,23.549
2011/01/21,22.362
2011/01/22,21.646
2011/01/23,27.253
2011/01/24,24.868
2011/01/25,25.18
2011/01/26,26.122
2011/01/27,268.693
2011/01/28,143.592
2011/01/29,82.89
2011/01/30,76.271
2011/01/31,72.095
2011/02/01,73.523
2011/02/02,82.049
2011/02/03,70.43
2011/02/04,56.539
2011/02/05,65.067
2011/02/06,71.481
2011/02/07,113.371
2011/02/08,92.311
2011/02/09,98.261
2011/02/10,104.157
2011/02/11,106.9
2011/02/12,89.441
2011/02/13,74.768
2011/02/14,71.615
2011/02/15,57.53
2011/02/16,44.162
2011/02/17,43.773
2011/02/18,49.679
2011/02/19,74.906
2011/02/20,87.508
2011/02/21,92.225
2011/02/22,114.146
2011/02/23,128.967
2011/02/24,114.79
2011/02/25,97.493
2011/02/26,88.242
2011/02/27,82.753
2011/02/28,73.144
2011/03/01,205.095
2011/03/02,666.394
2011/03/03,366.242
2011/03/04,252.221
2011/03/05,154.599
2011/03/06,118.064
2011/03/07,106.233
2011/03/08,86.595
2011/03/09,100.496
2011/03/10,141.851
2011/03/11,129.092
2011/03/12,88.344
2011/03/13,78.086
2011/03/14,74.15
2011/03/15,55.862
2011/03/16,48.774
2011/03/17,44.297
2011/03/18,52.143
2011/03/19,40.468
2011/03/20,33.067
2011/03/21,26.367
2011/03/22,49.038
2011/03/23,47.631
2011/03/24,73.234
2011/03/25,99.058
2011/03/26,91.144
2011/03/27,69.869
2011/03/28,53.647
2011/03/29,42.939
2011/03/30,48.992
2011/03/31,50.272
2011/04/01,44.408
2011/04/02,43.076
2011/04/03,39.139
2011/04/04,42.283
2011/04/05,40.949
2011/04/06,37.638
2011/04/07,43.585
2011/04/08,49.016
2011/04/09,54.739
2011/04/10,45.489
2011/04/11,39.605
2011/04/12,47.088
2011/04/13,56.997
2011/04/14,53.036
2011/04/15,51.438
2011/04/16,106.863
2011/04/17,364.575
2011/04/18,206.619
2011/04/19,537.622
2011/04/20,1205
2011/04/21,735.158
2011/04/22,416.833
2011/04/23,263.976
2011/04/24,170.341
2011/04/25,115.301
2011/04/26,101.152
2011/04/27,100.318
2011/04/28,100.299
2011/04/29,329.846
2011/04/30,310.181
2011/05/01,222.238
2011/05/02,171.938
2011/05/03,191.79
2011/05/04,267.823
2011/05/05,211.137
2011/05/06,250.363
2011/05/07,226.437
2011/05/08,456.397
2011/05/09,311.452
2011/05/10,588.981
2011/05/11,455.617
2011/05/12,410.127
2011/05/13,609.437
2011/05/14,1855
2011/05/15,1217
2011/05/16,848.619
2011/05/17,606.822
2011/05/18,417.497
2011/05/19,340.28
2011/05/20,393.357
2011/05/21,589.249
2011/05/22,828.198
2011/05/23,690.081
2011/05/24,565.126
2011/05/25,524.884
2011/05/26,515.036
2011/05/27,732.707
2011/05/28,555.39
2011/05/29,511.333
2011/05/30,473.165
2011/05/31,439.165
2011/06/01,409.679
2011/06/02,455.233
2011/06/03,678.861
2011/06/04,785.332
2011/06/05,967.149
2011/06/06,1235
2011/06/07,1234
2011/06/08,1510
2011/06/09,1687
2011/06/10,1924
2011/06/11,2269
2011/06/12,2358
2011/06/13,2261
2011/06/14,2191
2011/06/15,4347
2011/06/16,8446
2011/06/17,5356
2011/06/18,3572
2011/06/19,5203
2011/06/20,3610
2011/06/21,4705
2011/06/22,3328
2011/06/23,2988
2011/06/24,5210
2011/06/25,12004
2011/06/26,9441
2011/06/27,6041
2011/06/28,8415
2011/06/29,6553
2011/06/30,4556
2011/07/01,3101
2011/07/02,2382
2011/07/03,1717
2011/07/04,1892
2011/07/05,1250
2011/07/06,999.738
2011/07/07,873.664
2011/07/08,696.73
2011/07/09,2245
2011/07/10,3238
2011/07/11,2315
2011/07/12,2082
2011/07/13,2126
2011/07/14,2607
2011/07/15,1822
2011/07/16,1879
2011/07/17,1391
2011/07/18,3145
2011/07/19,3606
2011/07/20,2225
2011/07/21,2228
2011/07/22,2292
2011/07/23,1704
2011/07/24,1308
2011/07/25,1713
2011/07/26,1840
2011/07/27,2023
2011/07/28,3872
2011/07/29,2572
2011/07/30,1639
2011/07/31,1313
2011/08/01,1093
2011/08/02,829.806
2011/08/03,695.836
2011/08/04,540.157
2011/08/05,614.176
2011/08/06,533.164
2011/08/07,462.598
2011/08/08,791.84
2011/08/09,1593
2011/08/10,1479
2011/08/11,1051
2011/08/12,749.085
2011/08/13,575.958
2011/08/14,602.022
2011/08/15,519.36
2011/08/16,466.74
2011/08/17,462.097
2011/08/18,525.362
2011/08/19,673.156
2011/08/20,517.042
2011/08/21,438.82
2011/08/22,413.513
2011/08/23,536.82
2011/08/24,682.284
2011/08/25,605.682
2011/08/26,469.678
2011/08/27,2018
2011/08/28,1154
2011/08/29,709.104
2011/08/30,489.329
2011/08/31,398.531
2011/09/01,386.541
2011/09/02,345.503
2011/09/03,334.432
2011/09/04,1164
2011/09/05,1847
2011/09/06,2378
2011/09/07,1501
2011/09/08,955.653
2011/09/09,634.734
2011/09/10,425.701
2011/09/11,631.25
2011/09/12,599.317
2011/09/13,459.369
2011/09/14,365.903
2011/09/15,300.658
2011/09/16,410.404
2011/09/17,357.958
2011/09/18,300.025
2011/09/19,281.587
2011/09/20,263.896
2011/09/21,280.518
2011/09/22,277.174
2011/09/23,285.34
2011/09/24,251.132
2011/09/25,261.458
2011/09/26,256.658
2011/09/27,298.131
2011/09/28,290.108
2011/09/29,285.104
2011/09/30,263.345
2011/10/01,327.151
2011/10/02,321.508
2011/10/03,315.433
2011/10/04,335.504
2011/10/05,338.216
2011/10/06,383.936
2011/10/07,341.425
2011/10/08,277.443
2011/10/09,249.344
2011/10/10,233.078
2011/10/11,227.186
2011/10/12,220.825
2011/10/13,233.87
2011/10/14,205.922
2011/10/15,234.999
2011/10/16,212.34
2011/10/17,233.186
2011/10/18,202.734
2011/10/19,170.342
2011/10/20,157.55
2011/10/21,211.477
2011/10/22,263.579
2011/10/23,289.285
2011/10/24,231.523
2011/10/25,210.744
2011/10/26,216.495
2011/10/27,264.655
2011/10/28,268.671
2011/10/29,265.208
2011/10/30,203.829
2011/10/31,222.409
2011/11/01,258.783
2011/11/02,236.642
2011/11/03,207.77
2011/11/04,198.241
2011/11/05,172.104
2011/11/06,151.563
2011/11/07,147.067
2011/11/08,354.09
2011/11/09,403.819
2011/11/10,280.772
2011/11/11,227.409
2011/11/12,190.996
2011/11/13,163.591
2011/11/14,159.016
2011/11/15,145.099
2011/11/16,482.015
2011/11/17,1036
2011/11/18,1576
2011/11/19,1707
2011/11/20,1183
2011/11/21,989.101
2011/11/22,1249
2011/11/23,949.729
2011/11/24,833.203
2011/11/25,660.337
2011/11/26,744.959
2011/11/27,811.366
2011/11/28,1255
2011/11/29,1442
2011/11/30,2092
2011/12/01,1550
2011/12/02,2115
2011/12/03,1975
2011/12/04,1755
2011/12/05,1555
2011/12/06,2055
2011/12/07,2401
2011/12/08,2377
2011/12/09,1723
2011/12/10,1159
2011/12/11,837.827
2011/12/12,660.315
2011/12/13,433.478
2011/12/14,336.508
2011/12/15,314.664
2011/12/16,305.415
2011/12/17,267.09
2011/12/18,245.593
2011/12/19,259.902
2011/12/20,285.871
2011/12/21,343.297
2011/12/22,314.484
2011/12/23,248.486
2011/12/24,254.169
2011/12/25,242.133
2011/12/26,375.282
2011/12/27,446.626
2011/12/28,337.094
2011/12/29,370.044
2011/12/30,300.903
2011/12/31,265.257
2012/01/01,301.976
2012/01/02,274.498
2012/01/03,252.152
2012/01/04,305.372
2012/01/05,458.456
2012/01/06,539.517
2012/01/07,447.086
2012/01/08,413.515
2012/01/09,448.548
2012/01/10,407.721
2012/01/11,383.722
2012/01/12,373.909
2012/01/13,381.194
2012/01/14,354.052
2012/01/15,323.433
2012/01/16,371.633
2012/01/17,383.114
2012/01/18,351.718
2012/01/19,351.889
2012/01/20,345.109
2012/01/21,321.484
2012/01/22,319.079
2012/01/23,305.182
2012/01/24,316.891
2012/01/25,315.498
2012/01/26,332.699
2012/01/27,314.749
2012/01/28,271.672
2012/01/29,282.644
2012/01/30,284.864
2012/01/31,276.244
2012/02/01,329.339
2012/02/02,321.231
2012/02/03,322.242
2012/02/04,307.556
2012/02/05,298.436
2012/02/06,292.986
2012/02/07,271.716
2012/02/08,257.373
2012/02/09,231.467
2012/02/10,225.573
2012/02/11,281.595
2012/02/12,266.963
2012/02/13,275.734
2012/02/14,482.656
2012/02/15,556.184
2012/02/16,637.767
2012/02/17,629.205
2012/02/18,544.692
2012/02/19,412.567
2012/02/20,354.021
2012/02/21,307.627
2012/02/22,389.398
2012/02/23,396.688
2012/02/24,406.734
2012/02/25,364.206
2012/02/26,323.517
2012/02/27,297.2
2012/02/28,283.949
2012/02/29,261.229
2012/03/01,366.813
2012/03/02,359.753
2012/03/03,351.455
2012/03/04,418.606
2012/03/05,340.607
2012/03/06,309.458
2012/03/07,294.648
2012/03/08,340.815
2012/03/09,392.405
2012/03/10,369.781
2012/03/11,382.94
2012/03/12,429.995
2012/03/13,395.849
2012/03/14,431.715
2012/03/15,423.465
2012/03/16,404.748
2012/03/17,378.862
2012/03/18,350.82
2012/03/19,344.361
2012/03/20,344.373
2012/03/21,347.106
2012/03/22,445.37
2012/03/23,564.329
2012/03/24,580.362
2012/03/25,444.678
2012/03/26,405.087
2012/03/27,403.279
2012/03/28,428.562
2012/03/29,595.771
2012/03/30,645.083
2012/03/31,667.305
2012/04/01,602.288
2012/04/02,563.901
2012/04/03,544.052
2012/04/04,534.568
2012/04/05,595.57
2012/04/06,513.296
2012/04/07,391.779
2012/04/08,698.987
2012/04/09,946.283
2012/04/10,708.951
2012/04/11,824.054
2012/04/12,791.966
2012/04/13,686.186
2012/04/14,648.488
2012/04/15,752.83
2012/04/16,841.704
2012/04/17,781.324
2012/04/18,694.572
2012/04/19,569.991
2012/04/20,1189
2012/04/21,1046
2012/04/22,913.15
2012/04/23,734.788
2012/04/24,611.231
2012/04/25,648.214
2012/04/26,792.601
2012/04/27,914.545
2012/04/28,756.4
2012/04/29,691.516
2012/04/30,632.786
2012/05/01,580.118
2012/05/02,561.749
2012/05/03,501.235
2012/05/04,452.48
2012/05/05,459.639
2012/05/06,377.578
2012/05/07,491.396
2012/05/08,802.092
2012/05/09,744.645
2012/05/10,623.434
2012/05/11,508.897
2012/05/12,685.938
2012/05/13,594.809
2012/05/14,499.356
2012/05/15,672.154
2012/05/16,816.669
2012/05/17,927.287
2012/05/18,658.658
2012/05/19,417.781
2012/05/20,372.114
2012/05/21,493.655
2012/05/22,687.32
2012/05/23,511.612
2012/05/24,364.067
2012/05/25,397.243
2012/05/26,728.115
2012/05/27,559.073
2012/05/28,462.435
2012/05/29,504.09
2012/05/30,491.722
2012/05/31,833.019
2012/06/01,703.059
2012/06/02,759.16
2012/06/03,513.65
2012/06/04,521.472
2012/06/05,533.873
2012/06/06,694.728
2012/06/07,749.897
2012/06/08,1016
2012/06/09,625.098
2012/06/10,534.912
2012/06/11,525.193
2012/06/12,662.228
2012/06/13,455.532
2012/06/14,459.439
2012/06/15,425.682
2012/06/16,502.88
2012/06/17,352.491
2012/06/18,377.092
2012/06/19,376.611
2012/06/20,362.733
2012/06/21,310.918
2012/06/22,473.851
2012/06/23,675.57
2012/06/24,607.789
2012/06/25,503.462
2012/06/26,432.822
2012/06/27,426.547
2012/06/28,646.513
2012/06/29,687.991
2012/06/30,548.797
2012/07/01,505.792
2012/07/02,410.12
2012/07/03,413.744
2012/07/04,524.667
2012/07/05,568.291
2012/07/06,475.39
2012/07/07,778.922
2012/07/08,522.973
2012/07/09,553.445
2012/07/10,495.98
2012/07/11,379.817
2012/07/12,402.793
2012/07/13,587.641
2012/07/14,703.481
2012/07/15,546.884
2012/07/16,544.586
2012/07/17,582.431
2012/07/18,509.936
2012/07/19,431.866
2012/07/20,409.703
2012/07/21,503.422
2012/07/22,463.274
2012/07/23,510.754
2012/07/24,517.077
2012/07/25,419.929
2012/07/26,542.854
2012/07/27,627.336
2012/07/28,532.615
2012/07/29,406.847
2012/07/30,329.057
2012/07/31,493.956
2012/08/01,597.606
2012/08/02,568.552
2012/08/03,560.844
2012/08/04,546.469
2012/08/05,596.415
2012/08/06,603.267
2012/08/07,664.969
2012/08/08,560.776
2012/08/09,547.69
2012/08/10,606.803
2012/08/11,575.444
2012/08/12,556.393
2012/08/13,504.99
2012/08/14,517.74
2012/08/15,472.756
2012/08/16,533.939
2012/08/17,694.89
2012/08/18,685.729
2012/08/19,1127
2012/08/20,1774
2012/08/21,1531
2012/08/22,1774
2012/08/23,2075
2012/08/24,2811
2012/08/25,2099
2012/08/26,1646
2012/08/27,1850
2012/08/28,2171
2012/08/29,3431
2012/08/30,3556
2012/08/31,2935
2012/09/01,2545
2012/09/02,2169
2012/09/03,1587
2012/09/04,1641
2012/09/05,2025
2012/09/06,3847
2012/09/07,4973
2012/09/08,3832
2012/09/09,2598
2012/09/10,4413
2012/09/11,5180
2012/09/12,4779
2012/09/13,6784
2012/09/14,6279
2012/09/15,4631
2012/09/16,5225
2012/09/17,5784
2012/09/18,5282
2012/09/19,8666
2012/09/20,7494
2012/09/21,9030
2012/09/22,8653
2012/09/23,6030
2012/09/24,4699
2012/09/25,2794
2012/09/26,1724
2012/09/27,1160
2012/09/28,1068
2012/09/29,868.393
2012/09/30,863.152
2012/10/01,836.584
2012/10/02,802.481
2012/10/03,703.458
2012/10/04,586.304
2012/10/05,753.907
2012/10/06,758.259
2012/10/07,690.737
2012/10/08,619.193
2012/10/09,535.78
2012/10/10,435.49
2012/10/11,488.153
2012/10/12,791.564
2012/10/13,883.254
2012/10/14,738.691
2012/10/15,531.034
2012/10/16,735.607
2012/10/17,985.854
2012/10/18,1205
2012/10/19,1230
2012/10/20,1133
2012/10/21,902.353
2012/10/22,756.748
2012/10/23,853.298
2012/10/24,769.79
2012/10/25,688.347
2012/10/26,591.018
2012/10/27,820.875
2012/10/28,682.747
2012/10/29,590.928
2012/10/30,1022
2012/10/31,1263
2012/11/01,1232
2012/11/02,773.871
2012/11/03,807.726
2012/11/04,898.035
2012/11/05,833.117
2012/11/06,735.911
2012/11/07,644.053
2012/11/08,544.794
2012/11/09,459.168
2012/11/10,315.939
2012/11/11,254.071
2012/11/12,236.485
2012/11/13,289.701
2012/11/14,382.089
2012/11/15,582.532
2012/11/16,829.06
2012/11/17,892.271
2012/11/18,799.207
2012/11/19,619.528
2012/11/20,558.498
2012/11/21,417.292
2012/11/22,489.327
2012/11/23,460.87
2012/11/24,474.806
2012/11/25,373.465
2012/11/26,380.795
2012/11/27,505.275
2012/11/28,562.999
2012/11/29,481.396
2012/11/30,406.578
2012/12/01,320.392
2012/12/02,466.966
2012/12/03,735.896
2012/12/04,868.586
2012/12/05,993.52
2012/12/06,1079
2012/12/07,973.185
2012/12/08,690.439
2012/12/09,638.636
2012/12/10,510.712
2012/12/11,551.537
2012/12/12,939.009
2012/12/13,1087
2012/12/14,1056
2012/12/15,874.052
2012/12/16,773.024
2012/12/17,677.225
2012/12/18,654.386
2012/12/19,497.498
2012/12/20,425.094
2012/12/21,464.904
2012/12/22,415.815
2012/12/23,365.818
2012/12/24,379.725
2012/12/25,329.962
2012/12/26,280.164
2012/12/27,264.515
2012/12/28,285.137
2012/12/29,317.353
2012/12/30,271.046
2012/12/31,441.104
2013/01/01,533.268
2013/01/02,591.942
2013/01/03,567.336
2013/01/04,599.884
2013/01/05,648.72
2013/01/06,542.412
2013/01/07,514.332
2013/01/08,629.354
2013/01/09,585.042
2013/01/10,466.759
2013/01/11,409.641
2013/01/12,354.429
2013/01/13,301.501
2013/01/14,325.797
2013/01/15,487.04
2013/01/16,538.954
2013/01/17,551.477
2013/01/18,532.969
2013/01/19,476.047
2013/01/20,459.748
2013/01/21,454.742
2013/01/22,505.061
2013/01/23,692.008
2013/01/24,641.552
2013/01/25,591.446
2013/01/26,515.399
2013/01/27,486.649
2013/01/28,529.603
2013/01/29,699.161
2013/01/30,968.326
2013/01/31,786.727
2013/02/01,701.493
2013/02/02,598.958
2013/02/03,526.06
2013/02/04,630.276
2013/02/05,692.056
2013/02/06,792.746
2013/02/07,695.198
2013/02/08,742.171
2013/02/09,728.849
2013/02/10,646.011
2013/02/11,595.531
2013/02/12,559.284
2013/02/13,529.335
2013/02/14,634.901
2013/02/15,620.887
2013/02/16,636.471
2013/02/17,623.285
2013/02/18,636.214
2013/02/19,686.996
2013/02/20,633.156
2013/02/21,590.364
2013/02/22,665.621
2013/02/23,653.441
2013/02/24,755.433
2013/02/25,777.623
2013/02/26,762.965
2013/02/27,756.7
2013/02/28,747.06
2013/03/01,796.881
2013/03/02,841.175
2013/03/03,697.758
2013/03/04,602.648
2013/03/05,924.564
2013/03/06,1183
2013/03/07,1087
2013/03/08,989.041
2013/03/09,890.776
2013/03/10,817.47
2013/03/11,790.536
2013/03/12,1072
2013/03/13,1103
2013/03/14,993.158
2013/03/15,2352
2013/03/16,2663
2013/03/17,1889
2013/03/18,2947
2013/03/19,2555
2013/03/20,2452
2013/03/21,2399
2013/03/22,2021
2013/03/23,1872
2013/03/24,1561
2013/03/25,1868
2013/03/26,2282
2013/03/27,3178
2013/03/28,2870
2013/03/29,2447
2013/03/30,2567
2013/03/31,2839
2013/04/01,2716
2013/04/02,3558
2013/04/03,4018
2013/04/04,4133
2013/04/05,4241
2013/04/06,3849
2013/04/07,3147
2013/04/08,3595
2013/04/09,4834
2013/04/10,6480
2013/04/11,5254
2013/04/12,4021
2013/04/13,3208
2013/04/14,2301
2013/04/15,1986
2013/04/16,1985
2013/04/17,2180
2013/04/18,7022
2013/04/19,5187
2013/04/20,3894
2013/04/21,3212
2013/04/22,3586
2013/04/23,3381
2013/04/24,3973
2013/04/25,3823
2013/04/26,3358
2013/04/27,2824
2013/04/28,2264
2013/04/29,3514
2013/04/30,3169
2013/05/01,3112
2013/05/02,2461
2013/05/03,2036
2013/05/04,1541
2013/05/05,1488
2013/05/06,1649
2013/05/07,1779
2013/05/08,1789
2013/05/09,1462
2013/05/10,1474
2013/05/11,1264
2013/05/12,1111
2013/05/13,1593
2013/05/14,1448
2013/05/15,1338
2013/05/16,1299
2013/05/17,1459
2013/05/18,1539
2013/05/19,1271
2013/05/20,1267
2013/05/21,1353
2013/05/22,1511
2013/05/23,1458
2013/05/24,1582
2013/05/25,1702
2013/05/26,1459
2013/05/27,1535
2013/05/28,1547
2013/05/29,1702
2013/05/30,1544
2013/05/31,1556
2013/06/01,1346
2013/06/02,1205
2013/06/03,1441
2013/06/04,1402
2013/06/05,1420
2013/06/06,1535
2013/06/07,1510
2013/06/08,1210
2013/06/09,1404
2013/06/10,1264
2013/06/11,1269
2013/06/12,1302
2013/06/13,1400
2013/06/14,1445
2013/06/15,1300
2013/06/16,1253
2013/06/17,1258
2013/06/18,1349
2013/06/19,1322
2013/06/20,1414
2013/06/21,1515
2013/06/22,1263
2013/06/23,1076
2013/06/24,1213
2013/06/25,1384
2013/06/26,1366
2013/06/27,1272
2013/06/28,1250
2013/06/29,1272
2013/06/30,1232
2013/07/01,1562
2013/07/02,1551
2013/07/03,1707
2013/07/04,1808
2013/07/05,1958
2013/07/06,1667
2013/07/07,1568
2013/07/08,1557
2013/07/09,1805
2013/07/10,1957
2013/07/11,1980
2013/07/12,1886
2013/07/13,1956
2013/07/14,1707
2013/07/15,1702
2013/07/16,1932
2013/07/17,2142
2013/07/18,2123
2013/07/19,1991
2013/07/20,1607
2013/07/21,1385
2013/07/22,1638
2013/07/23,1942
2013/07/24,1893
2013/07/25,1786
2013/07/26,1829
2013/07/27,1465
2013/07/28,1460
2013/07/29,1543
2013/07/30,1878
2013/07/31,1772
2013/08/01,1962
2013/08/02,1821
2013/08/03,1611
2013/08/04,1363
2013/08/05,1474
2013/08/06,1411
2013/08/07,1393
2013/08/08,1292
2013/08/09,1231
2013/08/10,1078
2013/08/11,1052
2013/08/12,1314
2013/08/13,1817
2013/08/14,2155
2013/08/15,1759
2013/08/16,1611
2013/08/17,1662
2013/08/18,1504
2013/08/19,1515
2013/08/20,1531
2013/08/21,1869
2013/08/22,1594
2013/08/23,1587
2013/08/24,1368
2013/08/25,1353
2013/08/26,1365
2013/08/27,1498
2013/08/28,1447
2013/08/29,3309
2013/08/30,2441
2013/08/31,2342
2013/09/01,2267
2013/09/02,2126
2013/09/03,2194
2013/09/04,2147
2013/09/05,1926
2013/09/06,1622
2013/09/07,1510
2013/09/08,1253
2013/09/09,1674
2013/09/10,1568
2013/09/11,1808
2013/09/12,1733
2013/09/13,1770
2013/09/14,1708
2013/09/15,1317
2013/09/16,1487
2013/09/17,1327
2013/09/18,1529
2013/09/19,1615
2013/09/20,1566
2013/09/21,1299
2013/09/22,1235
2013/09/23,1545
2013/09/24,1699
2013/09/25,1799
2013/09/26,1702
2013/09/27,1750
2013/09/28,1671
2013/09/29,1664
2013/09/30,1929
2013/10/01,2134
2013/10/02,2163
2013/10/03,1926
2013/10/04,1871
2013/10/05,1521
2013/10/06,1342
2013/10/07,1606
2013/10/08,1780
2013/10/09,1984
2013/10/10,1814
2013/10/11,1891
2013/10/12,1814
2013/10/13,1797
2013/10/14,1934
2013/10/15,2095
2013/10/16,2420
2013/10/17,2473
2013/10/18,2385
2013/10/19,2591
2013/10/20,2441
2013/10/21,2672
2013/10/22,3018
2013/10/23,3400
2013/10/24,3229
2013/10/25,5777
2013/10/26,4130
2013/10/27,3101
2013/10/28,2747
2013/10/29,4638
2013/10/30,3810
2013/10/31,3069
2013/11/01,2939
2013/11/02,3119
2013/11/03,3233
2013/11/04,4016
2013/11/05,4532
2013/11/06,4350
2013/11/07,5036
2013/11/08,5312
2013/11/09,5411
2013/11/10,4745
2013/11/11,4433
2013/11/12,5469
2013/11/13,6363
2013/11/14,6522
2013/11/15,11999
2013/11/16,12822
2013/11/17,11678
2013/11/18,13238
2013/11/19,13980
2013/11/20,12551
2013/11/21,15517
2013/11/22,18285
2013/11/23,17033
2013/11/24,17283
2013/11/25,16008
2013/11/26,27577
2013/11/27,29376
2013/11/28,30994
2013/11/29,29898
2013/11/30,28331
2013/12/01,23773
2013/12/02,20684
2013/12/03,17892
2013/12/04,17750
2013/12/05,18150
2013/12/06,16617
2013/12/07,20932
2013/12/08,19924
2013/12/09,18349
2013/12/10,14893
2013/12/11,14808
2013/12/12,14169
2013/12/13,13872
2013/12/14,11991
2013/12/15,9695
2013/12/16,16712
2013/12/17,16259
2013/12/18,15013
2013/12/19,13525
2013/12/20,11817
2013/12/21,11189
2013/12/22,11048
2013/12/23,9737
2013/12/24,9999
2013/12/25,10209
2013/12/26,9397
2013/12/27,8839
2013/12/28,9088
2013/12/29,10352
2013/12/30,10574
2013/12/31,9081
2014/01/01,9150
2014/01/02,9487
2014/01/03,10605
2014/01/04,10216
2014/01/05,12000
2014/01/06,12914
2014/01/07,12881
2014/01/08,11695
2014/01/09,9993
2014/01/10,9280
2014/01/11,7904
2014/01/12,7483
2014/01/13,7788
2014/01/14,9300
2014/01/15,8750
2014/01/16,8800
2014/01/17,7368
2014/01/18,6469
2014/01/19,8137
2014/01/20,9267
2014/01/21,8213
2014/01/22,7209
2014/01/23,6885
2014/01/24,8021
2014/01/25,7512
2014/01/26,6863
2014/01/27,9000
2014/01/28,8286
2014/01/29,7336
2014/01/30,7105
2014/01/31,6276
2014/02/01,6543
2014/02/02,7036
2014/02/03,6949
2014/02/04,8110
2014/02/05,8813
2014/02/06,8054
2014/02/07,8565
2014/02/08,7390
2014/02/09,6757
2014/02/10,7377
2014/02/11,7224
2014/02/12,6841
2014/02/13,6379
2014/02/14,6150
2014/02/15,8302
2014/02/16,7452
2014/02/17,6352
2014/02/18,5604
2014/02/19,4788
