Date,fee_to_reward7rsiUSD
2010/10/23,52.954
2010/10/24,46.128
2010/10/25,46.128
2010/10/26,46.128
2010/10/27,46.128
2010/10/28,46.128
2010/10/29,46.128
2010/10/30,46.128
2010/10/31,46.128
2010/11/01,46.128
2010/11/02,46.128
2010/11/03,46.128
2010/11/04,46.128
2010/11/05,46.128
2010/11/06,46.128
2010/11/07,46.128
2010/11/08,97.374
2010/11/09,46.153
2010/11/10,46.153
2010/11/11,46.153
2010/11/12,46.153
2010/11/13,46.153
2010/11/14,46.153
2010/11/15,64.402
2010/11/16,46.154
2010/11/17,46.154
2010/11/18,46.154
2010/11/19,50.933
2010/11/20,80.861
2010/11/21,73.273
2010/11/22,67.178
2010/11/23,62.679
2010/11/24,41.721
2010/11/25,38.155
2010/11/26,48.398
2010/11/27,41.116
2010/11/28,40.47
2010/11/29,41.986
2010/11/30,41.173
2010/12/01,42.974
2010/12/02,44.604
2010/12/03,41.633
2010/12/04,41.645
2010/12/05,43.684
2010/12/06,45.098
2010/12/07,47.882
2010/12/08,44.212
2010/12/09,44.219
2010/12/10,52.606
2010/12/11,55.802
2010/12/12,59.091
2010/12/13,76.067
2010/12/14,44.255
2010/12/15,45.431
2010/12/16,49.925
2010/12/17,62.123
2010/12/18,46.216
2010/12/19,49.38
2010/12/20,45.318
2010/12/21,48.809
2010/12/22,55.814
2010/12/23,45.801
2010/12/24,47.732
2010/12/25,45.506
2010/12/26,50.289
2010/12/27,47.323
2010/12/28,49.83
2010/12/29,56.272
2010/12/30,48.022
2010/12/31,39.554
2011/01/01,48.529
2011/01/02,49.35
2011/01/03,82.906
2011/01/04,44.829
2011/01/05,47.158
2011/01/06,47.499
2011/01/07,45.359
2011/01/08,43.588
2011/01/09,50.807
2011/01/10,46.76
2011/01/11,45.036
2011/01/12,59.651
2011/01/13,44.8
2011/01/14,46.96
2011/01/15,50.24
2011/01/16,48.5
2011/01/17,53.539
2011/01/18,45.42
2011/01/19,45.9
2011/01/20,51.266
2011/01/21,45.708
2011/01/22,70.007
2011/01/23,62.005
2011/01/24,51.563
2011/01/25,47.874
2011/01/26,45.549
2011/01/27,70.304
2011/01/28,44.719
2011/01/29,56.683
2011/01/30,82.828
2011/01/31,51.194
2011/02/01,52.193
2011/02/02,43.736
2011/02/03,45.528
2011/02/04,44.607
2011/02/05,45.418
2011/02/06,44.771
2011/02/07,48.375
2011/02/08,46.27
2011/02/09,43.375
2011/02/10,58.987
2011/02/11,51.198
2011/02/12,55.194
2011/02/13,45.638
2011/02/14,72.804
2011/02/15,45.805
2011/02/16,48.394
2011/02/17,44.967
2011/02/18,49.041
2011/02/19,50.873
2011/02/20,45.601
2011/02/21,48.51
2011/02/22,46.02
2011/02/23,47.377
2011/02/24,44.934
2011/02/25,49.114
2011/02/26,50.315
2011/02/27,59.511
2011/02/28,54.2
2011/03/01,52.472
2011/03/02,48.32
2011/03/03,89.77
2011/03/04,47.05
2011/03/05,51.706
2011/03/06,59.484
2011/03/07,64.939
2011/03/08,56.76
2011/03/09,56.284
2011/03/10,55.714
2011/03/11,74.081
2011/03/12,45.354
2011/03/13,47.616
2011/03/14,48.157
2011/03/15,48.471
2011/03/16,46.198
2011/03/17,43.429
2011/03/18,45.103
2011/03/19,44.254
2011/03/20,53.363
2011/03/21,76.78
2011/03/22,84.232
2011/03/23,87.764
2011/03/24,54.302
2011/03/25,45.676
2011/03/26,46.237
2011/03/27,51.367
2011/03/28,43.996
2011/03/29,41.961
2011/03/30,45.547
2011/03/31,42.17
2011/04/01,42.282
2011/04/02,39.72
2011/04/03,47.425
2011/04/04,52.851
2011/04/05,49.254
2011/04/06,53.955
2011/04/07,43.319
2011/04/08,47.819
2011/04/09,49.88
2011/04/10,53.702
2011/04/11,48.909
2011/04/12,51.201
2011/04/13,41.972
2011/04/14,79.026
2011/04/15,44.464
2011/04/16,45.696
2011/04/17,42.384
2011/04/18,46.982
2011/04/19,53.385
2011/04/20,58.712
2011/04/21,46.467
2011/04/22,50.013
2011/04/23,50.159
2011/04/24,55.714
2011/04/25,58.07
2011/04/26,45.574
2011/04/27,57.86
2011/04/28,52.424
2011/04/29,50.48
2011/04/30,59.606
2011/05/01,63.644
2011/05/02,42.133
2011/05/03,42.266
2011/05/04,47.329
2011/05/05,53.793
2011/05/06,48.386
2011/05/07,45.778
2011/05/08,48.585
2011/05/09,56.942
2011/05/10,55.614
2011/05/11,53.035
2011/05/12,53.459
2011/05/13,64.526
2011/05/14,67.598
2011/05/15,72.617
2011/05/16,60.889
2011/05/17,54.175
2011/05/18,65.422
2011/05/19,77.017
2011/05/20,62.779
2011/05/21,70.018
2011/05/22,54.341
2011/05/23,47.235
2011/05/24,52.192
2011/05/25,50.263
2011/05/26,52.6
2011/05/27,59.686
2011/05/28,63.744
2011/05/29,52.269
2011/05/30,72.267
2011/05/31,75.298
2011/06/01,71.732
2011/06/02,68.395
2011/06/03,70.504
2011/06/04,75.704
2011/06/05,52.394
2011/06/06,58.328
2011/06/07,72.977
2011/06/08,83.379
2011/06/09,64.61
2011/06/10,56.921
2011/06/11,47.713
2011/06/12,59.627
2011/06/13,51.575
2011/06/14,47.729
2011/06/15,47.08
2011/06/16,56.551
2011/06/17,52.962
2011/06/18,45.733
2011/06/19,38.248
2011/06/20,31.741
2011/06/21,28.715
2011/06/22,28.141
2011/06/23,26.509
2011/06/24,35.302
2011/06/25,64.083
2011/06/26,65.269
2011/06/27,60.196
2011/06/28,48.688
2011/06/29,46.289
2011/06/30,39.366
2011/07/01,45.458
2011/07/02,39.2
2011/07/03,37.297
2011/07/04,43.768
2011/07/05,59.138
2011/07/06,48.858
2011/07/07,48.345
2011/07/08,39.344
2011/07/09,42.603
2011/07/10,44.632
2011/07/11,46.413
2011/07/12,44.468
2011/07/13,38.416
2011/07/14,48.162
2011/07/15,52.958
2011/07/16,37.702
2011/07/17,38.075
2011/07/18,41.618
2011/07/19,58.424
2011/07/20,41.756
2011/07/21,37.424
2011/07/22,52.439
2011/07/23,39.167
2011/07/24,43.16
2011/07/25,48.462
2011/07/26,38.268
2011/07/27,41.588
2011/07/28,40.595
2011/07/29,38.474
2011/07/30,36.012
2011/07/31,36.97
2011/08/01,43.503
2011/08/02,44.775
2011/08/03,48.535
2011/08/04,55.301
2011/08/05,43.028
2011/08/06,84.589
2011/08/07,46.594
2011/08/08,47.823
2011/08/09,52.047
2011/08/10,50.026
2011/08/11,45.768
2011/08/12,44.482
2011/08/13,46.581
2011/08/14,54.299
2011/08/15,53.301
2011/08/16,50.227
2011/08/17,43.655
2011/08/18,40.729
2011/08/19,49.282
2011/08/20,40.437
2011/08/21,40.4
2011/08/22,45.601
2011/08/23,45.743
2011/08/24,56.769
2011/08/25,45.61
2011/08/26,40
2011/08/27,45.794
2011/08/28,44.58
2011/08/29,44.426
2011/08/30,61.837
2011/08/31,45.084
2011/09/01,48.03
2011/09/02,48.351
2011/09/03,38.901
2011/09/04,62.199
2011/09/05,49.366
2011/09/06,48.146
2011/09/07,55.514
2011/09/08,44.931
2011/09/09,51.221
2011/09/10,46.908
2011/09/11,47.087
2011/09/12,46.897
2011/09/13,40.574
2011/09/14,38.736
2011/09/15,54.076
2011/09/16,50.316
2011/09/17,48.115
2011/09/18,44.81
2011/09/19,54.944
2011/09/20,55.07
2011/09/21,44.801
2011/09/22,37.763
2011/09/23,44.226
2011/09/24,60.17
2011/09/25,41.475
2011/09/26,40.074
2011/09/27,49.907
2011/09/28,46.338
2011/09/29,44.504
2011/09/30,46.656
2011/10/01,43.281
2011/10/02,44.173
2011/10/03,70.376
2011/10/04,48.514
2011/10/05,45.567
2011/10/06,63.191
2011/10/07,47.229
2011/10/08,45.823
2011/10/09,43.685
2011/10/10,46.186
2011/10/11,60.785
2011/10/12,51
2011/10/13,53.154
2011/10/14,43.605
2011/10/15,44.058
2011/10/16,45.351
2011/10/17,52.123
2011/10/18,43.897
2011/10/19,44.209
2011/10/20,62.578
2011/10/21,44.121
2011/10/22,47.957
2011/10/23,48.076
2011/10/24,47.15
2011/10/25,42.818
2011/10/26,47.48
2011/10/27,47.902
2011/10/28,50.182
2011/10/29,52.189
2011/10/30,50.691
2011/10/31,43.184
2011/11/01,55.298
2011/11/02,42.018
2011/11/03,44.39
2011/11/04,42.294
2011/11/05,47.822
2011/11/06,37.634
2011/11/07,51.826
2011/11/08,53.852
2011/11/09,43.836
2011/11/10,48.554
2011/11/11,40.976
2011/11/12,40.72
2011/11/13,45.375
2011/11/14,44.479
2011/11/15,41.408
2011/11/16,60.461
2011/11/17,47.694
2011/11/18,54.868
2011/11/19,55.198
2011/11/20,58.658
2011/11/21,49.945
2011/11/22,45.459
2011/11/23,55.491
2011/11/24,67.932
2011/11/25,60.256
2011/11/26,46.339
2011/11/27,44.408
2011/11/28,47.453
2011/11/29,60.117
2011/11/30,45.199
2011/12/01,48.794
2011/12/02,58.422
2011/12/03,57.041
2011/12/04,41.774
2011/12/05,39.378
2011/12/06,49.579
2011/12/07,54.553
2011/12/08,38.901
2011/12/09,45.055
2011/12/10,44.437
2011/12/11,98.915
2011/12/12,94.752
2011/12/13,42.69
2011/12/14,42.58
2011/12/15,43.976
2011/12/16,42.698
2011/12/17,42.755
2011/12/18,42.663
2011/12/19,42.917
2011/12/20,44.046
2011/12/21,43.187
2011/12/22,42.848
2011/12/23,42.506
2011/12/24,42.245
2011/12/25,42.427
2011/12/26,42.669
2011/12/27,43.063
2011/12/28,43.018
2011/12/29,45.273
2011/12/30,43.9
2011/12/31,44.689
2012/01/01,43.909
2012/01/02,48.798
2012/01/03,47.674
2012/01/04,65.745
2012/01/05,47.95
2012/01/06,47.782
2012/01/07,43.947
2012/01/08,43.449
2012/01/09,49.898
2012/01/10,48.172
2012/01/11,49.375
2012/01/12,85.18
2012/01/13,49.891
2012/01/14,51.731
2012/01/15,53.206
2012/01/16,66.512
2012/01/17,45.647
2012/01/18,49.436
2012/01/19,58.714
2012/01/20,57.15
2012/01/21,42.385
2012/01/22,41.78
2012/01/23,42.755
2012/01/24,48.627
2012/01/25,46.144
2012/01/26,48.354
2012/01/27,61.975
2012/01/28,47.171
2012/01/29,88.068
2012/01/30,48.27
2012/01/31,45.653
2012/02/01,45.32
2012/02/02,46.576
2012/02/03,45.665
2012/02/04,46.153
2012/02/05,45.119
2012/02/06,45.095
2012/02/07,46.316
2012/02/08,45.496
2012/02/09,46.817
2012/02/10,45.125
2012/02/11,44.759
2012/02/12,44.601
2012/02/13,46.578
2012/02/14,56.299
2012/02/15,47.235
2012/02/16,51.021
2012/02/17,44.382
2012/02/18,43.813
2012/02/19,43.377
2012/02/20,46.189
2012/02/21,45.581
2012/02/22,44.39
2012/02/23,47.154
2012/02/24,46.987
2012/02/25,43.407
2012/02/26,45.21
2012/02/27,51.57
2012/02/28,45.877
2012/02/29,43.666
2012/03/01,56.192
2012/03/02,50.505
2012/03/03,44.893
2012/03/04,52.026
2012/03/05,52.323
2012/03/06,52.061
2012/03/07,45.673
2012/03/08,45.686
2012/03/09,44.525
2012/03/10,46.803
2012/03/11,41.931
2012/03/12,43.35
2012/03/13,75.508
2012/03/14,51.867
2012/03/15,47.679
2012/03/16,60.697
2012/03/17,43.922
2012/03/18,43.64
2012/03/19,48.503
2012/03/20,48.859
2012/03/21,43.997
2012/03/22,44.046
2012/03/23,52.81
2012/03/24,72.705
2012/03/25,52.566
2012/03/26,44.472
2012/03/27,46.462
2012/03/28,49.138
2012/03/29,48.453
2012/03/30,46.736
2012/03/31,45.581
2012/04/01,45.811
2012/04/02,53.411
2012/04/03,55.074
2012/04/04,52.817
2012/04/05,58.158
2012/04/06,50.777
2012/04/07,43.767
2012/04/08,41.076
2012/04/09,41.568
2012/04/10,64.516
2012/04/11,52.684
2012/04/12,62.129
2012/04/13,47.531
2012/04/14,55.513
2012/04/15,47.89
2012/04/16,52.318
2012/04/17,59.661
2012/04/18,57.481
2012/04/19,47.491
2012/04/20,55.808
2012/04/21,43.432
2012/04/22,46.049
2012/04/23,43.378
2012/04/24,57.66
2012/04/25,53.626
2012/04/26,73.283
2012/04/27,52.663
2012/04/28,49.419
2012/04/29,38.582
2012/04/30,42.446
2012/05/01,49.279
2012/05/02,53.202
2012/05/03,65.307
2012/05/04,60.328
2012/05/05,49.202
2012/05/06,47.95
2012/05/07,64.609
2012/05/08,58.824
2012/05/09,64.846
2012/05/10,54.437
2012/05/11,61.853
2012/05/12,61.467
2012/05/13,60.795
2012/05/14,85.431
2012/05/15,67.111
2012/05/16,52.119
2012/05/17,50.389
2012/05/18,54.973
2012/05/19,71.859
2012/05/20,54.638
2012/05/21,56.457
2012/05/22,46.99
2012/05/23,54.262
2012/05/24,55.93
2012/05/25,56.76
2012/05/26,44.244
2012/05/27,44.436
2012/05/28,52.177
2012/05/29,51.357
2012/05/30,54.374
2012/05/31,38.634
2012/06/01,44.67
2012/06/02,31.395
2012/06/03,52.503
2012/06/04,62.375
2012/06/05,65.141
2012/06/06,41.294
2012/06/07,53.459
2012/06/08,48.104
2012/06/09,50.575
2012/06/10,53.778
2012/06/11,49.542
2012/06/12,39.97
2012/06/13,64.682
2012/06/14,63.869
2012/06/15,57.368
2012/06/16,51.722
2012/06/17,49.184
2012/06/18,48.776
2012/06/19,51.365
2012/06/20,46.457
2012/06/21,62.165
2012/06/22,46.395
2012/06/23,40.252
2012/06/24,41.013
2012/06/25,39.808
2012/06/26,44.595
2012/06/27,42.169
2012/06/28,43.319
2012/06/29,35.449
2012/06/30,44.024
2012/07/01,35.575
2012/07/02,51.002
2012/07/03,41.446
2012/07/04,44.595
2012/07/05,44.426
2012/07/06,50.15
2012/07/07,75.38
2012/07/08,44.112
2012/07/09,47.232
2012/07/10,55.351
2012/07/11,52.757
2012/07/12,45.148
2012/07/13,44.887
2012/07/14,46.26
2012/07/15,52.364
2012/07/16,55.487
2012/07/17,49.645
2012/07/18,60.157
2012/07/19,54.919
2012/07/20,70.001
2012/07/21,49.323
2012/07/22,45.752
2012/07/23,51.789
2012/07/24,43.5
2012/07/25,42.78
2012/07/26,45.6
2012/07/27,43.526
2012/07/28,52.237
2012/07/29,47.041
2012/07/30,47.648
2012/07/31,59.115
2012/08/01,55.427
2012/08/02,47.42
2012/08/03,55.838
2012/08/04,43.883
2012/08/05,60.262
2012/08/06,58.715
2012/08/07,44.967
2012/08/08,70.576
2012/08/09,44.707
2012/08/10,59.529
2012/08/11,46.044
2012/08/12,45.645
2012/08/13,50.194
2012/08/14,47.667
2012/08/15,54.527
2012/08/16,52.364
2012/08/17,56.485
2012/08/18,44.722
2012/08/19,44.64
2012/08/20,49.975
2012/08/21,47.693
2012/08/22,48.433
2012/08/23,45.08
2012/08/24,45.89
2012/08/25,54.905
2012/08/26,43.521
2012/08/27,58.106
2012/08/28,52.035
2012/08/29,47.97
2012/08/30,56.007
2012/08/31,60.507
2012/09/01,60.803
2012/09/02,52.443
2012/09/03,58.292
2012/09/04,52.672
2012/09/05,42.023
2012/09/06,43.085
2012/09/07,36.792
2012/09/08,47.024
2012/09/09,43.552
2012/09/10,49.919
2012/09/11,61.951
2012/09/12,43.269
2012/09/13,47.659
2012/09/14,42.309
2012/09/15,38.1
2012/09/16,36.121
2012/09/17,35.202
2012/09/18,50.374
2012/09/19,55.036
2012/09/20,45.602
2012/09/21,59.039
2012/09/22,42.22
2012/09/23,46.401
2012/09/24,59.607
2012/09/25,44.627
2012/09/26,51.021
2012/09/27,44.473
2012/09/28,72.818
2012/09/29,44.731
2012/09/30,43.841
2012/10/01,48.803
2012/10/02,55.657
2012/10/03,49.079
2012/10/04,80.911
2012/10/05,48.334
2012/10/06,46.696
2012/10/07,49.001
2012/10/08,46.948
2012/10/09,48.174
2012/10/10,47.098
2012/10/11,47.445
2012/10/12,45.927
2012/10/13,46.3
2012/10/14,45.738
2012/10/15,45.21
2012/10/16,48.893
2012/10/17,70.564
2012/10/18,44.665
2012/10/19,45.209
2012/10/20,45.015
2012/10/21,48.329
2012/10/22,48.923
2012/10/23,49.021
2012/10/24,45.798
2012/10/25,44.11
2012/10/26,43.392
2012/10/27,38.447
2012/10/28,39.442
2012/10/29,46.465
2012/10/30,56.27
2012/10/31,54.976
2012/11/01,52.272
2012/11/02,60.319
2012/11/03,46.859
2012/11/04,46.041
2012/11/05,54.267
2012/11/06,59.93
2012/11/07,58.774
2012/11/08,52.162
2012/11/09,43.025
2012/11/10,49.325
2012/11/11,41.73
2012/11/12,46.832
2012/11/13,50.336
2012/11/14,54.666
2012/11/15,70
2012/11/16,65.513
2012/11/17,53.522
2012/11/18,54.396
2012/11/19,55.874
2012/11/20,55.854
2012/11/21,59.754
2012/11/22,40.796
2012/11/23,45.318
2012/11/24,39.365
2012/11/25,58.584
2012/11/26,48.321
2012/11/27,84.596
2012/11/28,55.424
2012/11/29,58.858
2012/11/30,59.074
2012/12/01,54.284
2012/12/02,44.279
2012/12/03,48.168
2012/12/04,66.927
2012/12/05,61.19
2012/12/06,61.765
2012/12/07,53.336
2012/12/08,52.959
2012/12/09,54.295
2012/12/10,59.209
2012/12/11,59.976
2012/12/12,60.347
2012/12/13,79.33
2012/12/14,66.831
2012/12/15,47.349
2012/12/16,54.194
2012/12/17,53.65
2012/12/18,64.578
2012/12/19,50.426
2012/12/20,57.48
2012/12/21,57.291
2012/12/22,51.863
2012/12/23,49.841
2012/12/24,40.921
2012/12/25,36.788
2012/12/26,37.353
2012/12/27,50.358
2012/12/28,46.62
2012/12/29,43.296
2012/12/30,44.497
2012/12/31,32.001
2013/01/01,32.884
2013/01/02,50.373
2013/01/03,56.162
2013/01/04,60.598
2013/01/05,51.28
2013/01/06,56.208
2013/01/07,47.984
2013/01/08,56.282
2013/01/09,58.481
2013/01/10,93.448
2013/01/11,50.762
2013/01/12,48.313
2013/01/13,48.055
2013/01/14,44.683
2013/01/15,47.938
2013/01/16,50.233
2013/01/17,51.988
2013/01/18,49.647
2013/01/19,57.182
2013/01/20,44.933
2013/01/21,42.926
2013/01/22,43.54
2013/01/23,54.747
2013/01/24,48.329
2013/01/25,50.271
2013/01/26,50.795
2013/01/27,51.873
2013/01/28,48.704
2013/01/29,51.845
2013/01/30,39.926
2013/01/31,43.406
2013/02/01,58.656
2013/02/02,69.787
2013/02/03,46.458
2013/02/04,46.088
2013/02/05,43.914
2013/02/06,40.592
2013/02/07,52.607
2013/02/08,53.859
2013/02/09,52.297
2013/02/10,47.041
2013/02/11,51.313
2013/02/12,57.695
2013/02/13,53.696
2013/02/14,46.255
2013/02/15,52.432
2013/02/16,43.248
2013/02/17,40.109
2013/02/18,47.151
2013/02/19,49.772
2013/02/20,42.792
2013/02/21,50.987
2013/02/22,55.489
2013/02/23,50.384
2013/02/24,48.98
2013/02/25,58.804
2013/02/26,62.382
2013/02/27,45.277
2013/02/28,61.407
2013/03/01,71.897
2013/03/02,53.305
2013/03/03,43.123
2013/03/04,47.768
2013/03/05,56.396
2013/03/06,85.38
2013/03/07,48.617
2013/03/08,45.354
2013/03/09,45.878
2013/03/10,47.318
2013/03/11,45.681
2013/03/12,56.509
2013/03/13,47.331
2013/03/14,45.058
2013/03/15,50.621
2013/03/16,39.569
2013/03/17,38.184
2013/03/18,42.179
2013/03/19,50.406
2013/03/20,41.894
2013/03/21,46.541
2013/03/22,51.63
2013/03/23,47.231
2013/03/24,44.926
2013/03/25,53.788
2013/03/26,52.95
2013/03/27,65.465
2013/03/28,52.66
2013/03/29,53.912
2013/03/30,55.901
2013/03/31,45.361
2013/04/01,40.508
2013/04/02,53.497
2013/04/03,59.191
2013/04/04,65.836
2013/04/05,51.483
2013/04/06,41.549
2013/04/07,49.822
2013/04/08,47.2
2013/04/09,45.5
2013/04/10,51.895
2013/04/11,57.534
2013/04/12,49.317
2013/04/13,40.95
2013/04/14,52.782
2013/04/15,61.43
2013/04/16,46.286
2013/04/17,59.616
2013/04/18,45.978
2013/04/19,53.569
2013/04/20,46.647
2013/04/21,40.006
2013/04/22,48.781
2013/04/23,52.93
2013/04/24,54.427
2013/04/25,51.404
2013/04/26,42.03
2013/04/27,44.911
2013/04/28,38.531
2013/04/29,47.022
2013/04/30,51.469
2013/05/01,47.631
2013/05/02,59.372
2013/05/03,52.557
2013/05/04,47.816
2013/05/05,41.362
2013/05/06,52.455
2013/05/07,48.008
2013/05/08,52.297
2013/05/09,60.967
2013/05/10,57.048
2013/05/11,52.189
2013/05/12,51.86
2013/05/13,51.792
2013/05/14,57.711
2013/05/15,65.388
2013/05/16,74.388
2013/05/17,47.119
2013/05/18,39.59
2013/05/19,44.448
2013/05/20,48.925
2013/05/21,45.362
2013/05/22,47.209
2013/05/23,48.016
2013/05/24,41.856
2013/05/25,41.988
2013/05/26,29.501
2013/05/27,46.37
2013/05/28,56.279
2013/05/29,50.549
2013/05/30,44.012
2013/05/31,42.9
2013/06/01,34.507
2013/06/02,44.757
2013/06/03,50.198
2013/06/04,46.426
2013/06/05,58.381
2013/06/06,43.025
2013/06/07,45.605
2013/06/08,47.689
2013/06/09,43.018
2013/06/10,38.508
2013/06/11,52.159
2013/06/12,42.967
2013/06/13,45.057
2013/06/14,41.86
2013/06/15,39.911
2013/06/16,35.922
2013/06/17,55.857
2013/06/18,58.609
2013/06/19,59.592
2013/06/20,79.184
2013/06/21,48.692
2013/06/22,54.883
2013/06/23,43.094
2013/06/24,49.78
2013/06/25,45.169
2013/06/26,47.205
2013/06/27,41.932
2013/06/28,54.448
2013/06/29,40.292
2013/06/30,45.718
2013/07/01,42.153
2013/07/02,51.603
2013/07/03,43.309
2013/07/04,42.128
2013/07/05,46.883
2013/07/06,44.934
2013/07/07,37.591
2013/07/08,49.105
2013/07/09,51.558
2013/07/10,43.907
2013/07/11,54.124
2013/07/12,53.57
2013/07/13,55.873
2013/07/14,42.166
2013/07/15,42.735
2013/07/16,57.213
2013/07/17,50.762
2013/07/18,58.307
2013/07/19,41.742
2013/07/20,41.766
2013/07/21,41.747
2013/07/22,55.592
2013/07/23,47.439
2013/07/24,58.416
2013/07/25,59.416
2013/07/26,42.011
2013/07/27,50.505
2013/07/28,45.34
2013/07/29,50.154
2013/07/30,53.511
2013/07/31,63.099
2013/08/01,54.813
2013/08/02,44.424
2013/08/03,45.134
2013/08/04,49.247
2013/08/05,43.887
2013/08/06,57.401
2013/08/07,48.073
2013/08/08,58.994
2013/08/09,56.162
2013/08/10,42.309
2013/08/11,44.436
2013/08/12,39.16
2013/08/13,48.393
2013/08/14,62.958
2013/08/15,72.648
2013/08/16,57.652
2013/08/17,43.298
2013/08/18,52.511
2013/08/19,56.196
2013/08/20,45.766
2013/08/21,44.165
2013/08/22,46.31
2013/08/23,45.435
2013/08/24,42.44
2013/08/25,51.084
2013/08/26,57.885
2013/08/27,55.866
2013/08/28,92.29
2013/08/29,45.257
2013/08/30,47.037
2013/08/31,45.252
2013/09/01,44.526
2013/09/02,48.348
2013/09/03,46.29
2013/09/04,46.51
2013/09/05,47.336
2013/09/06,47.273
2013/09/07,46.543
2013/09/08,46.38
2013/09/09,45.122
2013/09/10,43.679
2013/09/11,41.744
2013/09/12,45.747
2013/09/13,41.321
2013/09/14,40.187
2013/09/15,49.858
2013/09/16,63.119
2013/09/17,91.993
2013/09/18,55.517
2013/09/19,51.475
2013/09/20,43.658
2013/09/21,43.848
2013/09/22,43.534
2013/09/23,45.733
2013/09/24,44.242
2013/09/25,44.546
2013/09/26,45.498
2013/09/27,59.393
2013/09/28,45.054
2013/09/29,45.283
2013/09/30,45.615
2013/10/01,48.791
2013/10/02,48.77
2013/10/03,46.951
2013/10/04,43.446
2013/10/05,41.984
2013/10/06,41.567
2013/10/07,52.543
2013/10/08,42.446
2013/10/09,49.458
2013/10/10,48.592
2013/10/11,44.195
2013/10/12,48.063
2013/10/13,46.565
2013/10/14,45.462
2013/10/15,48.702
2013/10/16,61.07
2013/10/17,59.704
2013/10/18,55.29
2013/10/19,47.308
2013/10/20,43.451
2013/10/21,51.759
2013/10/22,49.747
2013/10/23,58.176
2013/10/24,63.69
2013/10/25,57.941
2013/10/26,51.204
2013/10/27,72.085
2013/10/28,46.148
2013/10/29,51.403
2013/10/30,43.094
2013/10/31,41.784
2013/11/01,46.582
2013/11/02,39.177
2013/11/03,54.793
2013/11/04,61.108
2013/11/05,61.779
2013/11/06,87.845
2013/11/07,87.675
2013/11/08,76.97
2013/11/09,46.997
2013/11/10,41.859
2013/11/11,45.909
2013/11/12,35.906
2013/11/13,37.717
2013/11/14,37.193
2013/11/15,35.988
2013/11/16,34.191
2013/11/17,36.404
2013/11/18,45.918
2013/11/19,48.276
2013/11/20,43.932
2013/11/21,46.968
2013/11/22,42.133
2013/11/23,40.74
2013/11/24,38.334
2013/11/25,40.24
2013/11/26,49.514
2013/11/27,52.724
2013/11/28,51.393
2013/11/29,46.975
2013/11/30,39.444
2013/12/01,36.104
2013/12/02,46.746
2013/12/03,40.081
2013/12/04,45.849
2013/12/05,48.972
2013/12/06,39.134
2013/12/07,61.512
2013/12/08,39.056
2013/12/09,45.71
2013/12/10,44.865
2013/12/11,47.75
2013/12/12,44.445
2013/12/13,44.244
2013/12/14,39.193
2013/12/15,39.994
2013/12/16,44.552
2013/12/17,43.598
2013/12/18,50.756
2013/12/19,43.629
2013/12/20,50.759
2013/12/21,45.597
2013/12/22,42.241
2013/12/23,43.779
2013/12/24,44.105
2013/12/25,47.063
2013/12/26,45.986
2013/12/27,41.276
2013/12/28,50.003
2013/12/29,56.17
2013/12/30,43.1
2013/12/31,38.56
2014/01/01,31.824
2014/01/02,62.802
2014/01/03,54.18
2014/01/04,54.735
2014/01/05,47.195
2014/01/06,72.642
2014/01/07,49.716
