Date,activeaddresses7trx
2011/02/12,5.517
2011/02/13,6.315
2011/02/14,7.048
2011/02/15,6.881
2011/02/16,5.992
2011/02/17,5.246
2011/02/18,4.655
2011/02/19,3.724
2011/02/20,2.937
2011/02/21,2.353
2011/02/22,2.164
2011/02/23,2.129
2011/02/24,2.058
2011/02/25,1.819
2011/02/26,1.604
2011/02/27,1.432
2011/02/28,0.997
2011/03/01,1.523
2011/03/02,1.641
2011/03/03,2.074
2011/03/04,1.797
2011/03/05,1.402
2011/03/06,0.878
2011/03/07,0.412
2011/03/08,0.232
2011/03/09,-0.011
2011/03/10,-0.441
2011/03/11,-0.823
2011/03/12,-1.039
2011/03/13,-1.285
2011/03/14,-1.488
2011/03/15,-1.448
2011/03/16,-1.345
2011/03/17,-1.182
2011/03/18,-1.06
2011/03/19,-0.92
2011/03/20,-0.178
2011/03/21,0.808
2011/03/22,1.341
2011/03/23,2.962
2011/03/24,3.512
2011/03/25,3.374
2011/03/26,3.215
2011/03/27,2.992
2011/03/28,2.951
2011/03/29,2.664
2011/03/30,1.916
2011/03/31,1.271
2011/04/01,0.433
2011/04/02,-0.35
2011/04/03,-0.875
2011/04/04,-0.839
2011/04/05,-0.669
2011/04/06,-0.62
2011/04/07,-0.786
2011/04/08,-0.926
2011/04/09,-1.033
2011/04/10,-1.136
2011/04/11,-0.993
2011/04/12,-0.643
2011/04/13,-0.11
2011/04/14,0.931
2011/04/15,1.276
2011/04/16,1.725
2011/04/17,1.715
2011/04/18,1.94
2011/04/19,2.477
2011/04/20,2.641
2011/04/21,2.112
2011/04/22,1.443
2011/04/23,1.039
2011/04/24,0.697
2011/04/25,0.562
2011/04/26,0.877
2011/04/27,1.747
2011/04/28,2.244
2011/04/29,2.623
2011/04/30,3.262
2011/05/01,3.607
2011/05/02,3.268
2011/05/03,2.693
2011/05/04,2.173
2011/05/05,1.916
2011/05/06,1.709
2011/05/07,1.635
2011/05/08,1.377
2011/05/09,1.354
2011/05/10,1.307
2011/05/11,1.217
2011/05/12,1.138
2011/05/13,1.579
2011/05/14,2.012
2011/05/15,2.175
2011/05/16,2.928
2011/05/17,3.426
2011/05/18,4.165
2011/05/19,4.556
2011/05/20,4.557
2011/05/21,4.166
2011/05/22,3.637
2011/05/23,3.3
2011/05/24,3.21
2011/05/25,3.382
2011/05/26,3.534
2011/05/27,3.03
2011/05/28,2.44
2011/05/29,1.816
2011/05/30,1.469
2011/05/31,1.441
2011/06/01,1.51
2011/06/02,1.782
2011/06/03,2.352
2011/06/04,3.089
2011/06/05,3.488
2011/06/06,3.977
2011/06/07,4.08
2011/06/08,4.851
2011/06/09,5.471
2011/06/10,5.553
2011/06/11,5.261
2011/06/12,5.072
2011/06/13,4.738
2011/06/14,4.64
2011/06/15,4.366
2011/06/16,4.089
2011/06/17,3.577
2011/06/18,3.012
2011/06/19,2.585
2011/06/20,2.121
2011/06/21,1.625
2011/06/22,1.284
2011/06/23,0.891
2011/06/24,0.579
2011/06/25,0.182
2011/06/26,-0.135
2011/06/27,0.035
2011/06/28,0.141
2011/06/29,0.089
2011/06/30,-0.077
2011/07/01,0.15
2011/07/02,0.626
2011/07/03,0.512
2011/07/04,0.242
2011/07/05,-0.068
2011/07/06,-0.13
2011/07/07,-0.314
2011/07/08,-0.416
2011/07/09,-0.575
2011/07/10,-0.363
2011/07/11,-0.193
2011/07/12,-0.237
2011/07/13,-0.107
2011/07/14,0.18
2011/07/15,0.215
2011/07/16,0.11
2011/07/17,0
2011/07/18,0.102
2011/07/19,0.093
2011/07/20,0.097
2011/07/21,0.077
2011/07/22,-0.011
2011/07/23,-0.27
2011/07/24,-0.476
2011/07/25,-0.393
2011/07/26,-0.386
2011/07/27,-0.428
2011/07/28,-0.328
2011/07/29,-0.407
2011/07/30,-0.699
2011/07/31,-0.754
2011/08/01,-0.71
2011/08/02,-0.752
2011/08/03,-1.027
2011/08/04,-1.314
2011/08/05,-1.379
2011/08/06,-1.405
2011/08/07,-1.402
2011/08/08,-1.051
2011/08/09,-0.649
2011/08/10,-0.553
2011/08/11,-0.698
2011/08/12,-0.997
2011/08/13,-1.159
2011/08/14,-1.054
2011/08/15,-0.998
2011/08/16,-0.827
2011/08/17,-0.665
2011/08/18,-0.498
2011/08/19,-0.229
2011/08/20,-0.039
2011/08/21,0.214
2011/08/22,0.634
2011/08/23,0.853
2011/08/24,0.896
2011/08/25,0.918
2011/08/26,0.796
2011/08/27,0.573
2011/08/28,0.163
2011/08/29,-0.233
2011/08/30,-0.658
2011/08/31,-1.061
2011/09/01,-1.387
2011/09/02,-1.682
2011/09/03,-2.026
2011/09/04,-2.084
2011/09/05,-1.921
2011/09/06,-1.611
2011/09/07,-1.415
2011/09/08,-1.363
2011/09/09,-1.129
2011/09/10,-1.058
2011/09/11,-1.099
2011/09/12,-1.063
2011/09/13,-1.138
2011/09/14,-1.242
2011/09/15,-1.268
2011/09/16,-1.319
2011/09/17,-1.489
2011/09/18,-1.553
2011/09/19,-1.377
2011/09/20,-0.533
2011/09/21,0.098
2011/09/22,0.494
2011/09/23,0.953
2011/09/24,1.291
2011/09/25,1.478
2011/09/26,1.408
2011/09/27,1.308
2011/09/28,0.742
2011/09/29,-0.017
2011/09/30,-0.681
2011/10/01,-1.243
2011/10/02,-1.775
2011/10/03,-2.013
2011/10/04,-2.067
2011/10/05,-2.017
2011/10/06,-1.822
2011/10/07,-1.634
2011/10/08,-1.581
2011/10/09,-1.598
2011/10/10,-1.509
2011/10/11,-1.324
2011/10/12,-1.119
2011/10/13,-1.131
2011/10/14,-0.898
2011/10/15,-0.735
2011/10/16,-0.751
2011/10/17,-0.583
2011/10/18,-0.563
2011/10/19,-0.573
2011/10/20,-0.755
2011/10/21,-0.863
2011/10/22,-0.904
2011/10/23,-0.765
2011/10/24,-0.467
2011/10/25,-0.242
2011/10/26,-0.159
2011/10/27,-0.267
2011/10/28,-0.285
2011/10/29,-0.235
2011/10/30,-0.342
2011/10/31,-0.418
2011/11/01,-0.371
2011/11/02,-0.229
2011/11/03,-0.065
2011/11/04,0.419
2011/11/05,0.664
2011/11/06,0.518
2011/11/07,0.36
2011/11/08,0.351
2011/11/09,0.472
2011/11/10,0.623
2011/11/11,0.487
2011/11/12,0.251
2011/11/13,0.047
2011/11/14,0.028
2011/11/15,0.142
2011/11/16,0.172
2011/11/17,0.046
2011/11/18,-0.102
2011/11/19,-0.51
2011/11/20,-0.803
2011/11/21,-1.144
2011/11/22,-1.281
2011/11/23,-1.29
2011/11/24,-1.293
2011/11/25,-1.18
2011/11/26,-1.196
2011/11/27,-1.188
2011/11/28,-0.909
2011/11/29,-0.306
2011/11/30,0.49
2011/12/01,1.041
2011/12/02,1.283
2011/12/03,1.275
2011/12/04,1.019
2011/12/05,0.842
2011/12/06,0.983
2011/12/07,0.923
2011/12/08,0.918
2011/12/09,0.642
2011/12/10,0.31
2011/12/11,0.026
2011/12/12,-0.289
2011/12/13,-0.49
2011/12/14,-0.606
2011/12/15,-0.898
2011/12/16,-1.137
2011/12/17,-1.355
2011/12/18,-1.559
2011/12/19,-1.342
2011/12/20,-0.822
2011/12/21,-0.47
2011/12/22,-0.22
2011/12/23,-0.039
2011/12/24,-0.161
2011/12/25,-0.185
2011/12/26,-0.111
2011/12/27,-0.062
2011/12/28,-0.156
2011/12/29,-0.224
2011/12/30,-0.372
2011/12/31,-0.479
2012/01/01,-0.471
2012/01/02,-0.344
2012/01/03,-0.014
2012/01/04,0.26
2012/01/05,0.857
2012/01/06,1.408
2012/01/07,1.62
2012/01/08,1.792
2012/01/09,1.906
2012/01/10,2.099
2012/01/11,2.358
2012/01/12,2.176
2012/01/13,1.889
2012/01/14,1.585
2012/01/15,1.183
2012/01/16,0.939
2012/01/17,0.717
2012/01/18,0.579
2012/01/19,0.527
2012/01/20,0.412
2012/01/21,0.209
2012/01/22,-0.231
2012/01/23,-0.504
2012/01/24,-0.47
2012/01/25,-0.121
2012/01/26,0.075
2012/01/27,0.172
2012/01/28,0.057
2012/01/29,0.018
2012/01/30,-0.081
2012/01/31,0.045
2012/02/01,0.173
2012/02/02,0.403
2012/02/03,0.681
2012/02/04,0.9
2012/02/05,0.881
2012/02/06,0.65
2012/02/07,0.446
2012/02/08,0.267
2012/02/09,0.177
2012/02/10,0.265
2012/02/11,0.298
2012/02/12,0.182
2012/02/13,0.235
2012/02/14,0.57
2012/02/15,0.892
2012/02/16,1.232
2012/02/17,1.047
2012/02/18,0.693
2012/02/19,0.191
2012/02/20,-0.192
2012/02/21,-0.423
2012/02/22,-0.392
2012/02/23,-0.121
2012/02/24,0.109
2012/02/25,0.146
2012/02/26,-0.09
2012/02/27,-0.243
2012/02/28,-0.194
2012/02/29,-0.151
2012/03/01,-0.044
2012/03/02,0.221
2012/03/03,0.003
2012/03/04,-0.147
2012/03/05,-0.123
2012/03/06,-0.112
2012/03/07,-0.116
2012/03/08,-0.074
2012/03/09,-0.009
2012/03/10,-0.238
2012/03/11,-0.578
2012/03/12,-0.732
2012/03/13,-0.519
2012/03/14,-0.238
2012/03/15,-0.075
2012/03/16,0.127
2012/03/17,0.294
2012/03/18,0.189
2012/03/19,0.151
2012/03/20,0.193
2012/03/21,0.282
2012/03/22,0.322
2012/03/23,0.18
2012/03/24,-0.05
2012/03/25,-0.239
2012/03/26,-0.232
2012/03/27,-0.167
2012/03/28,-0.01
2012/03/29,0.243
2012/03/30,0.286
2012/03/31,0.13
2012/04/01,-0.219
2012/04/02,-0.374
2012/04/03,-0.017
2012/04/04,0.285
2012/04/05,0.48
2012/04/06,0.584
2012/04/07,0.416
2012/04/08,0.121
2012/04/09,-0.054
2012/04/10,0.073
2012/04/11,0.409
2012/04/12,0.809
2012/04/13,0.851
2012/04/14,0.88
2012/04/15,0.775
2012/04/16,0.898
2012/04/17,1.024
2012/04/18,1.191
2012/04/19,1.176
2012/04/20,1.214
2012/04/21,0.969
2012/04/22,0.486
2012/04/23,0.161
2012/04/24,0.002
2012/04/25,-0.051
2012/04/26,0.103
2012/04/27,0.142
2012/04/28,0.013
2012/04/29,-0.165
2012/04/30,-0.053
2012/05/01,0.249
2012/05/02,0.594
2012/05/03,1.038
2012/05/04,1.502
2012/05/05,1.631
2012/05/06,1.762
2012/05/07,2.129
2012/05/08,2.327
2012/05/09,2.462
2012/05/10,2.152
2012/05/11,2.129
2012/05/12,1.925
2012/05/13,1.501
2012/05/14,1.892
2012/05/15,2.123
2012/05/16,2.094
2012/05/17,1.727
2012/05/18,1.504
2012/05/19,1.712
2012/05/20,1.888
2012/05/21,2.036
2012/05/22,1.93
2012/05/23,1.838
2012/05/24,1.641
2012/05/25,1.529
2012/05/26,1.181
2012/05/27,0.815
2012/05/28,0.678
2012/05/29,0.913
2012/05/30,0.921
2012/05/31,0.811
2012/06/01,0.695
2012/06/02,0.113
2012/06/03,-0.03
2012/06/04,0.653
2012/06/05,1.523
2012/06/06,1.375
2012/06/07,1.42
2012/06/08,1.134
2012/06/09,0.915
2012/06/10,0.863
2012/06/11,0.809
2012/06/12,0.288
2012/06/13,0.828
2012/06/14,1.849
2012/06/15,2.814
2012/06/16,3.043
2012/06/17,2.885
2012/06/18,2.476
2012/06/19,1.909
2012/06/20,1.205
2012/06/21,0.435
2012/06/22,-0.27
2012/06/23,-0.795
2012/06/24,-1.235
2012/06/25,-1.322
2012/06/26,-1.133
2012/06/27,-0.694
2012/06/28,-0.488
2012/06/29,-0.389
2012/06/30,-0.4
2012/07/01,-0.461
2012/07/02,-0.303
2012/07/03,-0.158
2012/07/04,-0.179
2012/07/05,-0.436
2012/07/06,-0.683
2012/07/07,-0.804
2012/07/08,-0.985
2012/07/09,-0.945
2012/07/10,-0.572
2012/07/11,-0.183
2012/07/12,0.1
2012/07/13,0.154
2012/07/14,0.029
2012/07/15,-0.128
2012/07/16,0.036
2012/07/17,0.477
2012/07/18,0.666
2012/07/19,0.806
2012/07/20,0.878
2012/07/21,0.871
2012/07/22,0.975
2012/07/23,1.232
2012/07/24,1.32
2012/07/25,0.994
2012/07/26,0.508
2012/07/27,0.09
2012/07/28,0.043
2012/07/29,0.04
2012/07/30,0.066
2012/07/31,1.093
2012/08/01,1.553
2012/08/02,1.732
2012/08/03,1.492
2012/08/04,1.081
2012/08/05,0.734
2012/08/06,0.64
2012/08/07,0.526
2012/08/08,0.929
2012/08/09,0.998
2012/08/10,0.832
2012/08/11,0.576
2012/08/12,0.341
2012/08/13,0.516
2012/08/14,0.604
2012/08/15,0.921
2012/08/16,1.693
2012/08/17,2.294
2012/08/18,2.479
2012/08/19,2.655
2012/08/20,2.367
2012/08/21,2.149
2012/08/22,1.795
2012/08/23,1.228
2012/08/24,0.694
2012/08/25,-0.024
2012/08/26,-0.769
2012/08/27,-1.289
2012/08/28,-1.576
2012/08/29,-1.718
2012/08/30,-1.932
2012/08/31,-1.596
2012/09/01,-1.191
2012/09/02,-1.155
2012/09/03,-1.34
2012/09/04,-1.105
2012/09/05,-0.866
2012/09/06,-0.452
2012/09/07,-0.12
2012/09/08,-0.263
2012/09/09,-0.339
2012/09/10,-0.476
2012/09/11,-0.315
2012/09/12,-0.462
2012/09/13,-0.681
2012/09/14,-0.765
2012/09/15,-1.087
2012/09/16,-1.391
2012/09/17,-1.568
2012/09/18,-1.413
2012/09/19,-0.944
2012/09/20,-0.21
2012/09/21,0.193
2012/09/22,-0.104
2012/09/23,-0.594
2012/09/24,-0.887
2012/09/25,-0.628
2012/09/26,0.052
2012/09/27,0.542
2012/09/28,1.194
2012/09/29,1.298
2012/09/30,0.985
2012/10/01,0.674
2012/10/02,1.013
2012/10/03,1.422
2012/10/04,1.827
2012/10/05,1.844
2012/10/06,1.46
2012/10/07,1.124
2012/10/08,1.001
2012/10/09,1.137
2012/10/10,1.156
2012/10/11,0.887
2012/10/12,0.651
2012/10/13,0.273
2012/10/14,-0.137
2012/10/15,-0.227
2012/10/16,-0.277
2012/10/17,-0.237
2012/10/18,0.06
2012/10/19,0.211
2012/10/20,0.203
2012/10/21,-0.029
2012/10/22,-0.225
2012/10/23,-0.372
2012/10/24,-0.458
2012/10/25,-0.578
2012/10/26,-0.75
2012/10/27,-1.199
2012/10/28,-1.767
2012/10/29,-1.992
2012/10/30,-2.054
2012/10/31,-2.096
2012/11/01,-2.114
2012/11/02,-2.035
2012/11/03,-1.912
2012/11/04,-1.848
2012/11/05,-1.498
2012/11/06,-0.893
2012/11/07,-0.147
2012/11/08,0.287
2012/11/09,0.47
2012/11/10,0.424
2012/11/11,0.084
2012/11/12,-0.265
2012/11/13,-0.513
2012/11/14,-0.452
2012/11/15,0.115
2012/11/16,0.893
2012/11/17,1.809
2012/11/18,2.154
2012/11/19,2.145
2012/11/20,2.015
2012/11/21,1.839
2012/11/22,1.534
2012/11/23,0.966
2012/11/24,0.442
2012/11/25,-0.019
2012/11/26,-0.191
2012/11/27,-0.318
2012/11/28,-0.199
2012/11/29,-0.063
2012/11/30,-0.127
2012/12/01,-0.356
2012/12/02,-0.884
2012/12/03,-1.361
2012/12/04,-1.246
2012/12/05,-0.785
2012/12/06,-0.368
2012/12/07,-0.034
2012/12/08,0.106
2012/12/09,0.164
2012/12/10,0.056
2012/12/11,-0.062
2012/12/12,0.066
2012/12/13,0.416
2012/12/14,0.614
2012/12/15,0.422
2012/12/16,0.14
2012/12/17,0.07
2012/12/18,0.384
2012/12/19,0.627
2012/12/20,0.625
2012/12/21,0.769
2012/12/22,1.286
2012/12/23,1.26
2012/12/24,1
2012/12/25,0.307
2012/12/26,-0.166
2012/12/27,-0.532
2012/12/28,-0.571
2012/12/29,-0.547
2012/12/30,-0.271
2012/12/31,-0.347
2013/01/01,-0.437
2013/01/02,-0.311
2013/01/03,0.208
2013/01/04,0.657
2013/01/05,1.221
2013/01/06,1.289
2013/01/07,1.565
2013/01/08,1.919
2013/01/09,2.209
2013/01/10,2.555
2013/01/11,2.803
2013/01/12,2.565
2013/01/13,2.293
2013/01/14,1.657
2013/01/15,1.379
2013/01/16,1.29
2013/01/17,1.284
2013/01/18,1.234
2013/01/19,0.923
2013/01/20,0.447
2013/01/21,-0.032
2013/01/22,-0.218
2013/01/23,-0.429
2013/01/24,-0.218
2013/01/25,-0.186
2013/01/26,-0.081
2013/01/27,-0.112
2013/01/28,-0.052
2013/01/29,0.076
2013/01/30,-0.118
2013/01/31,-0.317
2013/02/01,0.011
2013/02/02,0.278
2013/02/03,0.499
2013/02/04,0.652
2013/02/05,0.817
2013/02/06,0.761
2013/02/07,0.746
2013/02/08,0.794
2013/02/09,0.735
2013/02/10,0.665
2013/02/11,0.441
2013/02/12,0.172
2013/02/13,-0.041
2013/02/14,-0.244
2013/02/15,-0.446
2013/02/16,-0.696
2013/02/17,-0.964
2013/02/18,-1.141
2013/02/19,-1.173
2013/02/20,-1.081
2013/02/21,-0.936
2013/02/22,-0.664
2013/02/23,-0.458
2013/02/24,-0.283
2013/02/25,-0.006
2013/02/26,0.338
2013/02/27,0.534
2013/02/28,0.771
2013/03/01,1.07
2013/03/02,0.914
2013/03/03,0.492
2013/03/04,0.239
2013/03/05,0.204
2013/03/06,0.604
2013/03/07,1.028
2013/03/08,1.092
2013/03/09,0.911
2013/03/10,0.725
2013/03/11,0.459
2013/03/12,0.368
2013/03/13,0.449
2013/03/14,0.527
2013/03/15,0.649
2013/03/16,0.415
2013/03/17,0.095
2013/03/18,-0.028
2013/03/19,0.22
2013/03/20,0.421
2013/03/21,0.747
2013/03/22,1.198
2013/03/23,1.39
2013/03/24,1.473
2013/03/25,1.398
2013/03/26,1.421
2013/03/27,1.448
2013/03/28,1.978
2013/03/29,2.305
2013/03/30,2.324
2013/03/31,1.86
2013/04/01,1.516
2013/04/02,1.611
2013/04/03,2.166
2013/04/04,2.797
2013/04/05,3.094
2013/04/06,2.801
2013/04/07,2.365
2013/04/08,2.425
2013/04/09,2.582
2013/04/10,3.087
2013/04/11,3.406
2013/04/12,3.149
2013/04/13,2.33
2013/04/14,1.22
2013/04/15,0.622
2013/04/16,0.314
2013/04/17,0.246
2013/04/18,-0.082
2013/04/19,-0.104
2013/04/20,-0.476
2013/04/21,-1.009
2013/04/22,-1.17
2013/04/23,-1.106
2013/04/24,-0.782
2013/04/25,-0.576
2013/04/26,-0.52
2013/04/27,-0.663
2013/04/28,-0.188
2013/04/29,-0.044
2013/04/30,-0.235
2013/05/01,-0.421
2013/05/02,-0.598
2013/05/03,-0.722
2013/05/04,-1.017
2013/05/05,-1.292
2013/05/06,-1.271
2013/05/07,-0.676
2013/05/08,-0.028
2013/05/09,0.169
2013/05/10,0.183
2013/05/11,0.054
2013/05/12,-0.319
2013/05/13,-0.497
2013/05/14,-0.541
2013/05/15,-0.493
2013/05/16,-0.418
2013/05/17,-0.44
2013/05/18,-0.68
2013/05/19,-1.047
2013/05/20,-1.262
2013/05/21,-1.155
2013/05/22,-1.055
2013/05/23,-0.793
2013/05/24,-0.453
2013/05/25,-0.427
2013/05/26,-0.533
2013/05/27,-0.586
2013/05/28,-0.555
2013/05/29,-0.396
2013/05/30,-0.248
2013/05/31,-0.18
2013/06/01,-0.308
2013/06/02,-0.537
2013/06/03,-0.48
2013/06/04,-0.326
2013/06/05,-0.149
2013/06/06,-0.098
2013/06/07,-0.097
2013/06/08,-0.438
2013/06/09,-0.9
2013/06/10,-1.245
2013/06/11,-1.354
2013/06/12,-1.387
2013/06/13,-1.305
2013/06/14,-0.958
2013/06/15,-1.02
2013/06/16,-1.353
2013/06/17,-1.555
2013/06/18,-1.495
2013/06/19,-1.175
2013/06/20,-0.803
2013/06/21,-0.417
2013/06/22,-0.333
2013/06/23,-0.545
2013/06/24,-0.532
2013/06/25,-0.501
2013/06/26,-0.371
2013/06/27,-0.31
2013/06/28,-0.096
2013/06/29,-0.037
2013/06/30,-0.314
2013/07/01,-0.234
2013/07/02,-0.122
2013/07/03,0.034
2013/07/04,0.054
2013/07/05,0.005
2013/07/06,-0.166
2013/07/07,-0.552
2013/07/08,-0.607
2013/07/09,-0.377
2013/07/10,-0.134
2013/07/11,0.295
2013/07/12,0.859
2013/07/13,0.98
2013/07/14,0.517
2013/07/15,0.227
2013/07/16,0.146
2013/07/17,0.083
2013/07/18,0.041
2013/07/19,-0.096
2013/07/20,-0.407
2013/07/21,-0.771
2013/07/22,-0.865
2013/07/23,-0.715
2013/07/24,-0.43
2013/07/25,-0.109
2013/07/26,0.087
2013/07/27,-0.081
2013/07/28,-0.446
2013/07/29,-0.365
2013/07/30,-0.038
2013/07/31,0.627
2013/08/01,2.167
2013/08/02,2.736
2013/08/03,2.412
2013/08/04,1.755
2013/08/05,1.356
2013/08/06,1.064
2013/08/07,0.939
2013/08/08,0.813
2013/08/09,0.519
2013/08/10,0.076
2013/08/11,-0.476
2013/08/12,0.118
2013/08/13,0.467
2013/08/14,0.719
2013/08/15,0.823
2013/08/16,0.982
2013/08/17,0.662
2013/08/18,0.105
2013/08/19,-0.013
2013/08/20,0.099
2013/08/21,0.35
2013/08/22,0.638
2013/08/23,0.841
2013/08/24,0.59
2013/08/25,0.274
2013/08/26,0.125
2013/08/27,0.472
2013/08/28,0.728
2013/08/29,0.706
2013/08/30,0.864
2013/08/31,1.025
2013/09/01,0.514
2013/09/02,-0.081
2013/09/03,-0.433
2013/09/04,-0.527
2013/09/05,-0.621
2013/09/06,-0.633
2013/09/07,-0.818
2013/09/08,-1.166
2013/09/09,-1.153
2013/09/10,-1.037
2013/09/11,-0.793
2013/09/12,-0.465
2013/09/13,-0.371
2013/09/14,-0.659
2013/09/15,-1.043
2013/09/16,-1.069
2013/09/17,-0.845
2013/09/18,-0.396
2013/09/19,0.089
2013/09/20,0.463
2013/09/21,0.48
2013/09/22,0.275
2013/09/23,0.385
2013/09/24,0.555
2013/09/25,0.715
2013/09/26,0.825
2013/09/27,0.881
2013/09/28,0.692
2013/09/29,0.473
2013/09/30,0.466
2013/10/01,0.738
2013/10/02,1.404
2013/10/03,1.767
2013/10/04,1.654
2013/10/05,1.101
2013/10/06,0.354
2013/10/07,-0.053
2013/10/08,-0.263
2013/10/09,-0.291
2013/10/10,-0.21
2013/10/11,-0.108
2013/10/12,-0.269
2013/10/13,-0.097
2013/10/14,0.088
2013/10/15,0.309
2013/10/16,0.659
2013/10/17,0.758
2013/10/18,0.814
2013/10/19,0.958
2013/10/20,0.728
2013/10/21,0.812
2013/10/22,1.248
2013/10/23,1.701
2013/10/24,2.124
2013/10/25,2.217
2013/10/26,1.639
2013/10/27,0.72
2013/10/28,0.171
2013/10/29,-0.166
2013/10/30,-0.179
2013/10/31,-0.033
2013/11/01,-0.013
2013/11/02,-0.21
2013/11/03,-0.37
2013/11/04,-0.183
2013/11/05,0.428
2013/11/06,1.348
2013/11/07,2.192
2013/11/08,2.808
2013/11/09,3.143
2013/11/10,3.038
2013/11/11,2.715
2013/11/12,2.321
2013/11/13,2.025
2013/11/14,1.932
2013/11/15,1.709
2013/11/16,1.22
2013/11/17,0.741
