Date,confirmationtime3var
2014/01/04,0.571
2014/01/05,1.264
2014/01/06,1.528
2014/01/07,0.077
2014/01/08,0.077
2014/01/09,0.233
2014/01/10,0.096
2014/01/11,0.142
2014/01/12,0.142
2014/01/13,0.58
2014/01/14,0.702
2014/01/15,0.194
2014/01/16,0.261
2014/01/17,0.619
2014/01/18,0.504
2014/01/19,0.267
2014/01/20,0.238
2014/01/21,0.331
2014/01/22,0.34
2014/01/23,0.231
2014/01/24,0.076
2014/01/25,0.205
2014/01/26,0.581
2014/01/27,0.244
2014/01/28,0.289
2014/01/29,0.289
2014/01/30,0.339
2014/01/31,0.501
2014/02/01,0.054
2014/02/02,0.007
2014/02/03,0.019
2014/02/04,0.068
2014/02/05,0.066
2014/02/06,0.076
2014/02/07,0.317
2014/02/08,0.422
2014/02/09,1.064
2014/02/10,1.061
2014/02/11,0.488
2014/02/12,0.22
2014/02/13,0.106
2014/02/14,0.067
2014/02/15,0.053
2014/02/16,0.017
2014/02/17,0.695
2014/02/18,0.66
2014/02/19,0.805
2014/02/20,0.448
2014/02/21,0.871
2014/02/22,0.442
2014/02/23,0.368
2014/02/24,0.178
2014/02/25,0.353
2014/02/26,0.367
2014/02/27,0.325
2014/02/28,0.015
2014/03/01,1.083
2014/03/02,1.077
2014/03/03,0.052
2014/03/04,0.078
2014/03/05,0.049
2014/03/06,0.312
2014/03/07,0.139
2014/03/08,0.022
2014/03/09,0.076
2014/03/10,0.455
2014/03/11,0.455
2014/03/12,0.522
2014/03/13,0.166
2014/03/14,1.468
2014/03/15,0.91
2014/03/16,1.144
2014/03/17,0.046
2014/03/18,0.355
2014/03/19,0.177
2014/03/20,0.497
2014/03/21,0.276
2014/03/22,0.089
2014/03/23,0.51
2014/03/24,0.506
2014/03/25,1.014
2014/03/26,0.472
2014/03/27,0.141
2014/03/28,0.128
2014/03/29,0.002
2014/03/30,0.919
2014/03/31,1.057
2014/04/01,0.987
2014/04/02,0.21
2014/04/03,0.35
2014/04/04,0.019
2014/04/05,0.337
2014/04/06,0.772
2014/04/07,0.276
2014/04/08,0.325
2014/04/09,0.562
2014/04/10,0.61
2014/04/11,0.099
2014/04/12,0.099
2014/04/13,0.266
2014/04/14,0.423
2014/04/15,0.034
2014/04/16,0.451
2014/04/17,0.219
2014/04/18,0.058
2014/04/19,0.058
2014/04/20,0.196
2014/04/21,0.161
2014/04/22,0.285
2014/04/23,0.15
2014/04/24,0.12
2014/04/25,0.44
2014/04/26,0.442
2014/04/27,0.154
2014/04/28,0.299
2014/04/29,0.331
2014/04/30,0.728
2014/05/01,1.094
2014/05/02,0.94
2014/05/03,0.65
2014/05/04,0.239
2014/05/05,0.689
2014/05/06,2.799
2014/05/07,2.836
2014/05/08,0.478
2014/05/09,0.062
2014/05/10,0.06
2014/05/11,0.359
2014/05/12,0.34
2014/05/13,0.093
2014/05/14,0.132
2014/05/15,0.235
2014/05/16,0.459
2014/05/17,0.032
2014/05/18,0.027
2014/05/19,0.011
2014/05/20,0.032
2014/05/21,0.035
2014/05/22,0.009
2014/05/23,0.044
2014/05/24,0.164
2014/05/25,0.067
2014/05/26,0.028
2014/05/27,0.545
2014/05/28,0.756
2014/05/29,0.809
2014/05/30,0.6
2014/05/31,0.453
2014/06/01,0.443
2014/06/02,0.944
2014/06/03,0.112
2014/06/04,0.073
2014/06/05,0.471
2014/06/06,0.985
2014/06/07,0.218
2014/06/08,0.32
2014/06/09,0.392
2014/06/10,0.675
2014/06/11,0.256
2014/06/12,0.425
2014/06/13,0.388
2014/06/14,0.094
2014/06/15,0.266
2014/06/16,0.05
2014/06/17,0.011
2014/06/18,0.422
2014/06/19,0.282
2014/06/20,0.322
2014/06/21,0.172
2014/06/22,0.015
2014/06/23,0.033
2014/06/24,0.047
2014/06/25,0.056
2014/06/26,0.122
2014/06/27,0.212
2014/06/28,0.206
2014/06/29,0.602
2014/06/30,1.51
2014/07/01,0.64
2014/07/02,0.029
2014/07/03,0.038
2014/07/04,0.693
2014/07/05,0.474
2014/07/06,0.359
2014/07/07,0.084
2014/07/08,0.065
2014/07/09,0.19
2014/07/10,0.204
2014/07/11,0.164
2014/07/12,0.048
2014/07/13,0.01
2014/07/14,0.56
2014/07/15,0.597
2014/07/16,0.436
2014/07/17,0.445
2014/07/18,0.589
2014/07/19,0.012
2014/07/20,0.248
2014/07/21,0.296
2014/07/22,0.161
2014/07/23,0.125
2014/07/24,0.014
2014/07/25,0.292
2014/07/26,0.627
2014/07/27,0.641
2014/07/28,0.348
2014/07/29,0.011
2014/07/30,0.354
2014/07/31,0.303
2014/08/01,0.181
2014/08/02,0.046
2014/08/03,0.046
2014/08/04,1.079
2014/08/05,0.631
2014/08/06,1.111
2014/08/07,0.709
2014/08/08,0.019
2014/08/09,0.293
2014/08/10,0.272
2014/08/11,0.011
2014/08/12,0.022
2014/08/13,0.772
2014/08/14,0.727
2014/08/15,0.634
2014/08/16,0.213
2014/08/17,0.07
2014/08/18,0.582
2014/08/19,0.243
2014/08/20,0.265
2014/08/21,0.18
2014/08/22,0.074
2014/08/23,0.034
2014/08/24,0.167
2014/08/25,0.444
2014/08/26,0.841
2014/08/27,0.976
2014/08/28,0.009
2014/08/29,0.007
2014/08/30,0.056
2014/08/31,0.115
2014/09/01,1.756
2014/09/02,1.53
2014/09/03,0.725
2014/09/04,0.271
2014/09/05,0.334
2014/09/06,0.597
2014/09/07,0.613
2014/09/08,0.653
2014/09/09,0.094
2014/09/10,0.131
2014/09/11,0.323
2014/09/12,0.144
2014/09/13,0.332
2014/09/14,0.371
2014/09/15,0.298
2014/09/16,0.107
2014/09/17,0.314
2014/09/18,0.077
2014/09/19,0.077
2014/09/20,0.024
2014/09/21,0.061
2014/09/22,0.064
2014/09/23,0.183
2014/09/24,0.162
2014/09/25,0.265
2014/09/26,0.963
2014/09/27,1.253
2014/09/28,0.024
2014/09/29,0.054
2014/09/30,0.478
2014/10/01,0.301
2014/10/02,0.263
2014/10/03,0.218
2014/10/04,0.196
2014/10/05,0.306
2014/10/06,0.115
2014/10/07,0.931
2014/10/08,0.547
2014/10/09,0.185
2014/10/10,0.086
2014/10/11,0.086
2014/10/12,0.086
2014/10/13,0.086
2014/10/14,0.467
2014/10/15,0.507
2014/10/16,0.368
2014/10/17,0.064
2014/10/18,0.325
2014/10/19,0.723
2014/10/20,0.809
2014/10/21,0.368
2014/10/22,0.383
2014/10/23,0.041
2014/10/24,0.051
2014/10/25,0.038
2014/10/26,1.233
2014/10/27,1.233
2014/10/28,1.016
2014/10/29,0.363
2014/10/30,0.649
2014/10/31,0.443
2014/11/01,0.328
2014/11/02,0.518
2014/11/03,0.104
2014/11/04,0.099
2014/11/05,0.688
2014/11/06,0.42
2014/11/07,0.215
2014/11/08,0.011
2014/11/09,0.008
2014/11/10,0.025
2014/11/11,0.483
2014/11/12,0.415
2014/11/13,0.378
2014/11/14,0.061
2014/11/15,0.149
2014/11/16,0.156
2014/11/17,0.079
2014/11/18,0.072
2014/11/19,0.134
2014/11/20,0.219
2014/11/21,0.237
2014/11/22,0.66
2014/11/23,0.668
2014/11/24,0.105
2014/11/25,0.216
2014/11/26,0.212
2014/11/27,0.081
2014/11/28,0.104
2014/11/29,0.181
2014/11/30,0.097
2014/12/01,0.886
2014/12/02,0.762
2014/12/03,1.321
2014/12/04,1.61
2014/12/05,1.893
2014/12/06,0.273
2014/12/07,0.812
2014/12/08,1.154
2014/12/09,1.122
2014/12/10,0.36
2014/12/11,0.032
2014/12/12,0.041
2014/12/13,0.041
2014/12/14,0.027
2014/12/15,0.027
2014/12/16,0.005
2014/12/17,0.277
2014/12/18,0.288
2014/12/19,0.109
2014/12/20,0.073
2014/12/21,0.027
2014/12/22,0.936
2014/12/23,0.768
2014/12/24,0.123
2014/12/25,0.04
2014/12/26,0.025
2014/12/27,0.029
2014/12/28,0.202
2014/12/29,0.162
2014/12/30,0.102
2014/12/31,0.086
2015/01/01,0.101
2015/01/02,0.124
2015/01/03,0.006
2015/01/04,0.047
2015/01/05,0.125
2015/01/06,0.145
2015/01/07,0.278
2015/01/08,0.231
2015/01/09,0.053
2015/01/10,0.053
2015/01/11,0.165
2015/01/12,0.122
2015/01/13,0.706
2015/01/14,0.384
2015/01/15,0.598
2015/01/16,0.113
2015/01/17,0.166
2015/01/18,0.217
2015/01/19,0.176
2015/01/20,1.444
2015/01/21,1.268
2015/01/22,1.09
2015/01/23,0.633
2015/01/24,0.168
2015/01/25,0.006
2015/01/26,0.005
2015/01/27,0.698
2015/01/28,1.125
2015/01/29,0.174
2015/01/30,0.608
2015/01/31,0.65
2015/02/01,0.532
2015/02/02,0.064
2015/02/03,1.051
2015/02/04,1.157
2015/02/05,1.157
2015/02/06,0.189
2015/02/07,0.189
2015/02/08,1.33
2015/02/09,0.812
2015/02/10,0.645
2015/02/11,0.214
2015/02/12,1.569
2015/02/13,1.61
2015/02/14,1.708
2015/02/15,0.286
2015/02/16,0.325
2015/02/17,0.208
2015/02/18,0.181
2015/02/19,0.23
2015/02/20,0.049
2015/02/21,0.377
2015/02/22,0.178
2015/02/23,0.081
2015/02/24,0.451
2015/02/25,0.74
2015/02/26,0.797
2015/02/27,0.054
2015/02/28,0.084
2015/03/01,0.125
2015/03/02,0.272
2015/03/03,0.305
2015/03/04,0.305
2015/03/05,0.554
2015/03/06,0.232
2015/03/07,0.232
2015/03/08,0.186
2015/03/09,0.198
2015/03/10,0.103
2015/03/11,0.079
2015/03/12,0.557
2015/03/13,0.47
2015/03/14,0.283
2015/03/15,0.241
2015/03/16,0.148
2015/03/17,0.252
2015/03/18,0.563
2015/03/19,0.57
2015/03/20,0.312
2015/03/21,0.25
2015/03/22,0.213
2015/03/23,0.063
2015/03/24,0.659
2015/03/25,0.443
2015/03/26,0.334
2015/03/27,0.293
2015/03/28,0.381
2015/03/29,0.311
2015/03/30,0.089
2015/03/31,0.096
2015/04/01,0.288
2015/04/02,0.84
2015/04/03,0.833
2015/04/04,0.24
2015/04/05,0.036
2015/04/06,0.784
2015/04/07,0.753
2015/04/08,0.891
2015/04/09,0.722
2015/04/10,0.722
2015/04/11,0.309
2015/04/12,0.527
2015/04/13,0.68
2015/04/14,0.753
2015/04/15,1.265
2015/04/16,0.782
2015/04/17,0.333
2015/04/18,0.418
2015/04/19,0.522
2015/04/20,0.067
2015/04/21,0.068
2015/04/22,0.003
2015/04/23,0.594
2015/04/24,0.826
2015/04/25,1.449
2015/04/26,1.298
2015/04/27,0.492
2015/04/28,0.202
2015/04/29,0.623
2015/04/30,0.649
2015/05/01,0.441
2015/05/02,0.216
2015/05/03,0.046
2015/05/04,0.374
2015/05/05,0.603
2015/05/06,1.01
2015/05/07,0.28
2015/05/08,0.268
2015/05/09,0.413
2015/05/10,0.543
2015/05/11,0.933
2015/05/12,0.764
2015/05/13,0.088
2015/05/14,0.087
2015/05/15,0.137
2015/05/16,0.43
2015/05/17,1.036
2015/05/18,1.057
2015/05/19,1.19
2015/05/20,0.275
2015/05/21,0.546
2015/05/22,0.219
2015/05/23,2.211
2015/05/24,1.684
2015/05/25,1.787
2015/05/26,0.021
2015/05/27,0.032
2015/05/28,0.138
2015/05/29,0.425
2015/05/30,0.451
2015/05/31,0.268
2015/06/01,0.248
2015/06/02,0.347
2015/06/03,0.288
2015/06/04,0.075
2015/06/05,0.016
2015/06/06,1.117
2015/06/07,0.952
2015/06/08,0.433
2015/06/09,0.044
2015/06/10,0.177
2015/06/11,0.768
2015/06/12,0.834
2015/06/13,0.449
2015/06/14,0.2
2015/06/15,0.157
2015/06/16,1.227
2015/06/17,1.687
2015/06/18,2.044
2015/06/19,0.089
2015/06/20,0.391
2015/06/21,0.551
2015/06/22,0.82
2015/06/23,0.819
2015/06/24,0.212
2015/06/25,0.203
2015/06/26,0.01
2015/06/27,0.684
2015/06/28,0.548
2015/06/29,0.186
2015/06/30,0.023
2015/07/01,0.09
2015/07/02,0.29
2015/07/03,0.54
2015/07/04,0.051
2015/07/05,0.24
2015/07/06,0.836
2015/07/07,1.436
2015/07/08,1.335
2015/07/09,0.756
2015/07/10,0.655
2015/07/11,0.392
2015/07/12,0.306
2015/07/13,0.195
2015/07/14,0.155
2015/07/15,0.058
2015/07/16,0.298
2015/07/17,0.315
2015/07/18,0.232
2015/07/19,0.018
2015/07/20,0.031
2015/07/21,0.887
2015/07/22,0.934
2015/07/23,0.659
2015/07/24,0.52
2015/07/25,0.52
2015/07/26,0.367
2015/07/27,0.07
2015/07/28,0.146
2015/07/29,0.237
2015/07/30,0.348
2015/07/31,0.389
2015/08/01,0.454
2015/08/02,0.013
2015/08/03,0.023
2015/08/04,0.361
2015/08/05,0.534
2015/08/06,0.1
2015/08/07,0.096
2015/08/08,0.435
2015/08/09,0.447
2015/08/10,0.427
2015/08/11,0.438
2015/08/12,1.599
2015/08/13,1.104
2015/08/14,0.494
2015/08/15,0.085
2015/08/16,0.025
2015/08/17,0.103
2015/08/18,0.07
2015/08/19,0.162
2015/08/20,0.164
2015/08/21,0.128
2015/08/22,0.127
2015/08/23,0.766
2015/08/24,0.535
2015/08/25,0.447
2015/08/26,0.553
2015/08/27,0.605
2015/08/28,0.452
2015/08/29,0.429
2015/08/30,0.06
2015/08/31,0.064
2015/09/01,0.031
2015/09/02,0.02
2015/09/03,0.126
2015/09/04,0.133
2015/09/05,0.08
2015/09/06,0.106
2015/09/07,0.047
2015/09/08,0.207
2015/09/09,0.237
2015/09/10,0.788
2015/09/11,0.259
2015/09/12,0.882
2015/09/13,0.43
2015/09/14,0.301
2015/09/15,0.057
2015/09/16,0.219
2015/09/17,0.258
2015/09/18,0.02
2015/09/19,0.592
2015/09/20,0.573
2015/09/21,0.062
2015/09/22,0.828
2015/09/23,0.694
2015/09/24,0.291
2015/09/25,0.417
2015/09/26,0.393
2015/09/27,0.203
2015/09/28,0.029
2015/09/29,0.59
2015/09/30,0.605
2015/10/01,0.45
2015/10/02,0.122
2015/10/03,0.102
2015/10/04,0.174
2015/10/05,0.06
2015/10/06,0.118
2015/10/07,0.334
2015/10/08,0.087
2015/10/09,0.218
2015/10/10,0.984
2015/10/11,1.01
2015/10/12,0.236
2015/10/13,0.07
2015/10/14,0.184
2015/10/15,0.565
2015/10/16,0.297
2015/10/17,0.64
2015/10/18,0.087
2015/10/19,0.594
2015/10/20,1.061
2015/10/21,1.061
2015/10/22,0.439
2015/10/23,0.021
2015/10/24,0.013
2015/10/25,0.069
2015/10/26,0.222
2015/10/27,0.172
2015/10/28,0.427
2015/10/29,0.118
2015/10/30,0.631
2015/10/31,0.356
2015/11/01,0.335
2015/11/02,0.033
2015/11/03,0.003
2015/11/04,0.003
2015/11/05,0.073
2015/11/06,0.083
2015/11/07,0.041
2015/11/08,0.131
2015/11/09,0.145
2015/11/10,0.086
2015/11/11,0.322
2015/11/12,0.295
2015/11/13,0.036
2015/11/14,0.304
2015/11/15,0.289
2015/11/16,0.562
2015/11/17,0.3
2015/11/18,0.338
2015/11/19,0.256
2015/11/20,0.652
2015/11/21,1.037
2015/11/22,0.021
2015/11/23,0.059
2015/11/24,0.123
2015/11/25,0.134
2015/11/26,0.416
2015/11/27,1.178
2015/11/28,1.171
2015/11/29,0.403
2015/11/30,0.101
2015/12/01,0.195
2015/12/02,0.02
2015/12/03,0.427
2015/12/04,0.242
2015/12/05,0.621
2015/12/06,0.246
2015/12/07,0.41
2015/12/08,0.41
2015/12/09,0.453
2015/12/10,0.687
2015/12/11,1.028
2015/12/12,1.155
2015/12/13,0.32
2015/12/14,1.27
2015/12/15,1.444
2015/12/16,0.363
2015/12/17,0.351
2015/12/18,0.1
2015/12/19,0.114
2015/12/20,0.074
2015/12/21,0.147
2015/12/22,0.183
2015/12/23,0.048
2015/12/24,0.275
2015/12/25,0.452
2015/12/26,0.74
2015/12/27,0.627
2015/12/28,1.056
2015/12/29,1.186
2015/12/30,0.11
2015/12/31,0.365
2016/01/01,0.671
2016/01/02,0.096
2016/01/03,0.12
2016/01/04,0.867
2016/01/05,0.662
2016/01/06,0.851
2016/01/07,0.183
2016/01/08,0.657
2016/01/09,0.412
2016/01/10,0.354
2016/01/11,0.323
2016/01/12,0.013
2016/01/13,0.352
2016/01/14,0.927
2016/01/15,0.717
2016/01/16,0.465
2016/01/17,0.919
2016/01/18,0.571
2016/01/19,1.045
2016/01/20,1.047
2016/01/21,0.334
2016/01/22,0.908
2016/01/23,1.281
2016/01/24,0.024
2016/01/25,0.119
2016/01/26,0.063
2016/01/27,0.029
2016/01/28,0.129
2016/01/29,0.302
2016/01/30,0.795
2016/01/31,0.117
2016/02/01,0.288
2016/02/02,0.208
2016/02/03,0.189
2016/02/04,0.067
2016/02/05,0.14
2016/02/06,0.325
2016/02/07,0.161
2016/02/08,1.084
2016/02/09,0.532
2016/02/10,0.406
2016/02/11,0.274
2016/02/12,0.291
2016/02/13,0.5
2016/02/14,0.114
2016/02/15,0.112
2016/02/16,0.518
2016/02/17,0.252
2016/02/18,0.618
2016/02/19,0.332
2016/02/20,0.363
2016/02/21,0.508
2016/02/22,0.639
2016/02/23,0.112
2016/02/24,0.436
2016/02/25,1.42
2016/02/26,1.462
2016/02/27,0.165
2016/02/28,0.151
2016/02/29,0.219
2016/03/01,0.074
2016/03/02,0.467
2016/03/03,0.391
2016/03/04,0.46
2016/03/05,0.348
2016/03/06,0.034
2016/03/07,0.303
2016/03/08,0.392
2016/03/09,0.875
2016/03/10,0.125
2016/03/11,0.087
2016/03/12,0.176
2016/03/13,0.558
2016/03/14,0.31
2016/03/15,0.629
2016/03/16,0.062
2016/03/17,0.271
2016/03/18,0.214
2016/03/19,0.031
2016/03/20,0.117
2016/03/21,0.092
2016/03/22,0.073
2016/03/23,0.098
2016/03/24,0.003
2016/03/25,0.007
2016/03/26,0.04
2016/03/27,0.108
2016/03/28,0.507
2016/03/29,0.512
2016/03/30,0.293
2016/03/31,1.072
2016/04/01,0.922
2016/04/02,0.813
2016/04/03,0.164
2016/04/04,0.56
2016/04/05,0.361
2016/04/06,0.071
2016/04/07,0.285
2016/04/08,0.247
2016/04/09,0.392
2016/04/10,0.485
2016/04/11,0.197
2016/04/12,0.362
2016/04/13,0.156
2016/04/14,0.2
2016/04/15,0.554
2016/04/16,0.582
2016/04/17,0.367
2016/04/18,0.501
2016/04/19,0.468
2016/04/20,0.684
2016/04/21,0.158
2016/04/22,0.305
2016/04/23,0.056
2016/04/24,0.171
2016/04/25,0.311
2016/04/26,0.591
2016/04/27,0.658
2016/04/28,0.463
2016/04/29,0.762
2016/04/30,0.402
2016/05/01,0.102
2016/05/02,0.091
2016/05/03,0.023
2016/05/04,0.141
2016/05/05,0.149
2016/05/06,0.075
2016/05/07,0.085
2016/05/08,0.185
2016/05/09,0.274
2016/05/10,0.089
2016/05/11,1.023
2016/05/12,0.523
2016/05/13,0.315
2016/05/14,0.132
2016/05/15,0.132
2016/05/16,0.022
2016/05/17,0.005
2016/05/18,0.143
2016/05/19,1.171
2016/05/20,1.358
2016/05/21,0.994
2016/05/22,1.042
2016/05/23,1.18
2016/05/24,0.793
2016/05/25,1.062
2016/05/26,0.136
2016/05/27,0.017
2016/05/28,0.038
2016/05/29,0.178
2016/05/30,0.199
2016/05/31,0.468
2016/06/01,0.378
2016/06/02,0.284
2016/06/03,0.025
2016/06/04,0.745
2016/06/05,2.201
2016/06/06,2.929
2016/06/07,0.732
2016/06/08,0.635
2016/06/09,0.459
2016/06/10,0.36
2016/06/11,0.274
2016/06/12,0.112
2016/06/13,0.147
2016/06/14,0.644
2016/06/15,0.689
2016/06/16,0.405
2016/06/17,0.008
2016/06/18,0.067
2016/06/19,0.4
2016/06/20,0.165
2016/06/21,0.393
2016/06/22,0.967
2016/06/23,0.378
2016/06/24,0.171
2016/06/25,0.877
2016/06/26,0.868
2016/06/27,0.197
2016/06/28,0.003
2016/06/29,0.003
2016/06/30,0.012
2016/07/01,0.055
2016/07/02,0.027
2016/07/03,0.027
2016/07/04,0.017
2016/07/05,0.059
2016/07/06,0.094
2016/07/07,0.057
2016/07/08,0.057
2016/07/09,0.125
2016/07/10,0.083
2016/07/11,0.117
2016/07/12,0.156
2016/07/13,0.265
2016/07/14,0.235
2016/07/15,0.151
2016/07/16,0.391
2016/07/17,0.387
2016/07/18,0.062
2016/07/19,0.537
2016/07/20,0.561
2016/07/21,0.49
2016/07/22,0.451
2016/07/23,0.019
2016/07/24,0.069
2016/07/25,0.086
2016/07/26,0.069
2016/07/27,0.011
2016/07/28,0.086
2016/07/29,0.353
2016/07/30,0.914
2016/07/31,1.453
2016/08/01,1.644
2016/08/02,0.001
2016/08/03,0.112
2016/08/04,0.112
2016/08/05,0.151
2016/08/06,0.151
2016/08/07,0.289
2016/08/08,0.247
2016/08/09,0.788
2016/08/10,0.877
2016/08/11,0.93
2016/08/12,0.003
2016/08/13,0.142
2016/08/14,0.153
2016/08/15,0.235
2016/08/16,0.562
2016/08/17,0.57
2016/08/18,0.93
2016/08/19,1.234
2016/08/20,0.001
2016/08/21,0.053
2016/08/22,0.035
2016/08/23,0.163
2016/08/24,0.078
2016/08/25,0.479
2016/08/26,0.518
2016/08/27,0.224
2016/08/28,0.352
2016/08/29,0.047
2016/08/30,0.144
2016/08/31,0.646
2016/09/01,0.705
2016/09/02,0.306
2016/09/03,0.682
2016/09/04,1.932
2016/09/05,1.975
2016/09/06,1.287
2016/09/07,0.221
2016/09/08,0.207
2016/09/09,0.082
2016/09/10,0.139
2016/09/11,0.315
2016/09/12,0.052
2016/09/13,0.002
2016/09/14,0.047
2016/09/15,0.073
2016/09/16,0.256
2016/09/17,0.401
2016/09/18,0.413
2016/09/19,0.664
2016/09/20,0.292
2016/09/21,0.782
2016/09/22,0.396
2016/09/23,0.685
2016/09/24,0.685
2016/09/25,1.369
2016/09/26,0.443
2016/09/27,0.442
2016/09/28,0.217
2016/09/29,0.382
2016/09/30,0.032
2016/10/01,0.194
2016/10/02,0.225
2016/10/03,0.186
2016/10/04,0.205
2016/10/05,0.139
2016/10/06,0.041
2016/10/07,0.385
2016/10/08,0.427
2016/10/09,0.419
2016/10/10,1.847
2016/10/11,1.139
2016/10/12,0.478
2016/10/13,0.276
2016/10/14,0.261
2016/10/15,0.208
2016/10/16,0.146
2016/10/17,0.331
2016/10/18,0.929
2016/10/19,1.105
2016/10/20,0.854
2016/10/21,1.33
2016/10/22,0.646
2016/10/23,0.265
2016/10/24,0.031
2016/10/25,0.024
2016/10/26,0.025
2016/10/27,0.507
2016/10/28,0.406
2016/10/29,0.109
2016/10/30,0.227
2016/10/31,0.301
2016/11/01,0.398
2016/11/02,0.199
2016/11/03,0.394
2016/11/04,1.626
2016/11/05,1.874
2016/11/06,1.779
2016/11/07,0.04
2016/11/08,0.311
2016/11/09,0.381
2016/11/10,0.348
2016/11/11,0.277
2016/11/12,0.015
2016/11/13,0.471
2016/11/14,0.626
2016/11/15,0.522
2016/11/16,0.155
2016/11/17,0.121
2016/11/18,0.286
2016/11/19,0.2
2016/11/20,0.412
2016/11/21,0.23
2016/11/22,0.133
2016/11/23,0.152
2016/11/24,0.575
2016/11/25,0.141
2016/11/26,0.069
2016/11/27,0.07
2016/11/28,0.248
2016/11/29,0.265
2016/11/30,0.318
2016/12/01,0.038
2016/12/02,0.014
2016/12/03,0.572
2016/12/04,0.538
2016/12/05,0.347
2016/12/06,0.011
2016/12/07,0.356
2016/12/08,0.304
2016/12/09,0.973
2016/12/10,0.59
2016/12/11,2.128
2016/12/12,1.717
2016/12/13,0.422
2016/12/14,0.859
2016/12/15,1.852
2016/12/16,0.16
2016/12/17,0.304
2016/12/18,0.123
2016/12/19,0.08
2016/12/20,0.146
2016/12/21,0.326
2016/12/22,0.422
2016/12/23,0.039
2016/12/24,0.374
2016/12/25,0.535
2016/12/26,0.591
2016/12/27,0.342
2016/12/28,0.32
2016/12/29,0.112
2016/12/30,0.112
2016/12/31,0.057
2017/01/01,0.063
2017/01/02,0.081
2017/01/03,0.034
2017/01/04,0.067
2017/01/05,0.381
2017/01/06,0.309
2017/01/07,0.449
2017/01/08,0.623
2017/01/09,0.797
2017/01/10,0.725
2017/01/11,0.453
2017/01/12,0.183
2017/01/13,0.292
2017/01/14,0.335
2017/01/15,0.281
2017/01/16,0.011
2017/01/17,0.067
2017/01/18,0.195
2017/01/19,0.299
2017/01/20,0.679
2017/01/21,0.072
2017/01/22,0.072
2017/01/23,1.212
2017/01/24,0.798
2017/01/25,0.132
2017/01/26,0.031
2017/01/27,0.249
2017/01/28,0.19
2017/01/29,0.195
2017/01/30,0.322
2017/01/31,0.401
2017/02/01,1.352
2017/02/02,1.031
2017/02/03,0.858
2017/02/04,0.116
2017/02/05,0.152
2017/02/06,1.03
2017/02/07,1.137
2017/02/08,0.754
2017/02/09,0.327
2017/02/10,0.381
2017/02/11,0.592
2017/02/12,0.063
2017/02/13,0.493
2017/02/14,0.591
2017/02/15,0.645
2017/02/16,0.566
2017/02/17,0.151
2017/02/18,0
2017/02/19,0.325
2017/02/20,0.282
2017/02/21,0.181
2017/02/22,0.11
2017/02/23,0.155
2017/02/24,0.427
2017/02/25,0.176
2017/02/26,0.098
2017/02/27,0.648
2017/02/28,0.638
2017/03/01,0.077
2017/03/02,0.121
2017/03/03,0.115
2017/03/04,0.559
2017/03/05,0.355
2017/03/06,0.216
2017/03/07,0.089
2017/03/08,0.118
2017/03/09,0.089
2017/03/10,0.138
2017/03/11,0.049
2017/03/12,0.037
2017/03/13,0.069
2017/03/14,0.1
2017/03/15,0.151
2017/03/16,0.155
2017/03/17,0.129
2017/03/18,0.01
2017/03/19,0.069
2017/03/20,0.63
2017/03/21,0.629
2017/03/22,0.414
2017/03/23,0.2
2017/03/24,0.402
2017/03/25,1.178
2017/03/26,1.3
2017/03/27,1.02
2017/03/28,0.855
2017/03/29,0.462
2017/03/30,0.478
2017/03/31,0.705
2017/04/01,0.905
2017/04/02,0.632
2017/04/03,1.281
2017/04/04,1.978
2017/04/05,2.063
2017/04/06,1.191
2017/04/07,0.183
2017/04/08,0.441
2017/04/09,0.53
2017/04/10,0.353
2017/04/11,0.235
2017/04/12,0.422
2017/04/13,1.235
2017/04/14,0.271
2017/04/15,0.506
2017/04/16,0.099
2017/04/17,0.121
2017/04/18,0.073
2017/04/19,0.056
2017/04/20,0.056
2017/04/21,0.612
2017/04/22,0.583
2017/04/23,0.289
2017/04/24,0.883
2017/04/25,0.944
2017/04/26,0.944
2017/04/27,0.028
2017/04/28,0.24
2017/04/29,0.88
2017/04/30,0.856
2017/05/01,0.345
2017/05/02,0.047
2017/05/03,0.575
2017/05/04,0.998
2017/05/05,1.36
2017/05/06,1.492
2017/05/07,1.463
2017/05/08,0.08
2017/05/09,0.278
2017/05/10,0.539
2017/05/11,0.329
2017/05/12,0.306
2017/05/13,0.467
2017/05/14,0.055
2017/05/15,0.069
2017/05/16,1.175
2017/05/17,1.027
2017/05/18,0.437
2017/05/19,0.315
2017/05/20,0.428
2017/05/21,0.242
2017/05/22,0.271
2017/05/23,0.352
2017/05/24,0.282
2017/05/25,0.105
2017/05/26,0.067
2017/05/27,0.123
2017/05/28,0.133
2017/05/29,0.179
2017/05/30,0.372
2017/05/31,0.371
2017/06/01,0.091
2017/06/02,0.356
2017/06/03,0.941
2017/06/04,0.946
2017/06/05,0.417
2017/06/06,0.105
2017/06/07,0.137
2017/06/08,0.145
2017/06/09,0.145
2017/06/10,0.369
2017/06/11,0.076
2017/06/12,0.033
2017/06/13,0.033
2017/06/14,0.047
2017/06/15,0.135
2017/06/16,0.115
2017/06/17,0.035
2017/06/18,0.009
2017/06/19,0.035
2017/06/20,0.16
2017/06/21,0.174
2017/06/22,0.009
2017/06/23,0.39
2017/06/24,0.316
2017/06/25,1.374
2017/06/26,0.734
2017/06/27,0.461
