Date,transactionfees30rsiUSD
2010/10/27,49.41
2010/10/28,49.41
2010/10/29,49.41
2010/10/30,49.41
2010/10/31,49.41
2010/11/01,49.41
2010/11/02,49.41
2010/11/03,49.41
2010/11/04,49.41
2010/11/05,49.41
2010/11/06,49.41
2010/11/07,49.41
2010/11/08,75.512
2010/11/09,49.234
2010/11/10,49.234
2010/11/11,49.234
2010/11/12,49.234
2010/11/13,49.234
2010/11/14,49.234
2010/11/15,49.825
2010/11/16,49.232
2010/11/17,49.232
2010/11/18,49.232
2010/11/19,49.287
2010/11/20,49.94
2010/11/21,49.934
2010/11/22,65.008
2010/11/23,60.608
2010/11/24,49.05
2010/11/25,48.842
2010/11/26,50.265
2010/11/27,49.175
2010/11/28,48.848
2010/11/29,49.356
2010/11/30,48.993
2010/12/01,49.307
2010/12/02,49.766
2010/12/03,49.059
2010/12/04,49.067
2010/12/05,49.414
2010/12/06,49.643
2010/12/07,49.826
2010/12/08,49.444
2010/12/09,49.373
2010/12/10,50.076
2010/12/11,50.183
2010/12/12,50.181
2010/12/13,51.743
2010/12/14,49.141
2010/12/15,49.435
2010/12/16,50.246
2010/12/17,53.066
2010/12/18,49.627
2010/12/19,50.285
2010/12/20,49.018
2010/12/21,50
2010/12/22,50.57
2010/12/23,49.417
2010/12/24,49.692
2010/12/25,49.315
2010/12/26,49.845
2010/12/27,49.814
2010/12/28,49.876
2010/12/29,51.391
2010/12/30,50.035
2010/12/31,48.718
2011/01/01,49.815
2011/01/02,50.139
2011/01/03,54.387
2011/01/04,48.566
2011/01/05,48.907
2011/01/06,49.493
2011/01/07,48.796
2011/01/08,48.384
2011/01/09,49.514
2011/01/10,48.843
2011/01/11,48.607
2011/01/12,51.125
2011/01/13,48.544
2011/01/14,48.98
2011/01/15,49.896
2011/01/16,49.696
2011/01/17,51.112
2011/01/18,48.854
2011/01/19,48.935
2011/01/20,50.092
2011/01/21,48.935
2011/01/22,53.322
2011/01/23,53.775
2011/01/24,50.87
2011/01/25,50.398
2011/01/26,49.813
2011/01/27,58.346
2011/01/28,48.97
2011/01/29,52.238
2011/01/30,59.524
2011/01/31,54.325
2011/02/01,58.84
2011/02/02,49.012
2011/02/03,51.223
2011/02/04,50.193
2011/02/05,51.583
2011/02/06,50.552
2011/02/07,54.449
2011/02/08,51.635
2011/02/09,49.014
2011/02/10,54.812
2011/02/11,51.242
2011/02/12,53.915
2011/02/13,50.019
2011/02/14,63.344
2011/02/15,49.45
2011/02/16,50.998
2011/02/17,48.958
2011/02/18,50.582
2011/02/19,51.049
2011/02/20,49.216
2011/02/21,49.917
2011/02/22,49.238
2011/02/23,49.756
2011/02/24,49.065
2011/02/25,50.135
2011/02/26,51
2011/02/27,52.51
2011/02/28,50.681
2011/03/01,49.424
2011/03/02,49.903
2011/03/03,63.146
2011/03/04,50.535
2011/03/05,55.006
2011/03/06,61.082
2011/03/07,62.461
2011/03/08,54.432
2011/03/09,54.957
2011/03/10,53.189
2011/03/11,60.361
2011/03/12,49.446
2011/03/13,49.82
2011/03/14,49.891
2011/03/15,49.757
2011/03/16,49.484
2011/03/17,48.926
2011/03/18,49.467
2011/03/19,48.726
2011/03/20,49.411
2011/03/21,52.052
2011/03/22,60.634
2011/03/23,58.663
2011/03/24,58.921
2011/03/25,55.067
2011/03/26,50.793
2011/03/27,53.797
2011/03/28,50.78
2011/03/29,50.089
2011/03/30,52.943
2011/03/31,51.651
2011/04/01,52.373
2011/04/02,50.678
2011/04/03,52.724
2011/04/04,52.421
2011/04/05,52.339
2011/04/06,52.967
2011/04/07,50.749
2011/04/08,52.231
2011/04/09,52.36
2011/04/10,53.976
2011/04/11,51.711
2011/04/12,52.236
2011/04/13,51.001
2011/04/14,60.456
2011/04/15,49.569
2011/04/16,50.932
2011/04/17,49.075
2011/04/18,49.53
2011/04/19,51.111
2011/04/20,53.503
2011/04/21,51.691
2011/04/22,54.8
2011/04/23,55.248
2011/04/24,58.557
2011/04/25,59.308
2011/04/26,51.434
2011/04/27,53.869
2011/04/28,55.529
2011/04/29,57.252
2011/04/30,60.749
2011/05/01,63.769
2011/05/02,54.17
2011/05/03,55.055
2011/05/04,58.749
2011/05/05,60.6
2011/05/06,57.854
2011/05/07,54.457
2011/05/08,59.475
2011/05/09,62.009
2011/05/10,62.513
2011/05/11,64.852
2011/05/12,61.127
2011/05/13,68.238
2011/05/14,71.415
2011/05/15,72.964
2011/05/16,69.346
2011/05/17,66.838
2011/05/18,67.595
2011/05/19,65.292
2011/05/20,64.285
2011/05/21,66.294
2011/05/22,63.1
2011/05/23,61.473
2011/05/24,64.966
2011/05/25,65.096
2011/05/26,64.183
2011/05/27,62.081
2011/05/28,60.626
2011/05/29,61.406
2011/05/30,65.562
2011/05/31,63.746
2011/06/01,66.961
2011/06/02,66.606
2011/06/03,69.541
2011/06/04,78.002
2011/06/05,67.91
2011/06/06,69.398
2011/06/07,73.877
2011/06/08,80.424
2011/06/09,81.069
2011/06/10,72.641
2011/06/11,60.367
2011/06/12,59.003
2011/06/13,59.829
2011/06/14,55.277
2011/06/15,58.387
2011/06/16,53.125
2011/06/17,52.88
2011/06/18,51.551
2011/06/19,51.122
2011/06/20,48.752
2011/06/21,48.999
2011/06/22,47.442
2011/06/23,46.748
2011/06/24,47.315
2011/06/25,52.046
2011/06/26,52.584
2011/06/27,50.862
2011/06/28,48.973
2011/06/29,49.786
2011/06/30,48.741
2011/07/01,47.93
2011/07/02,48.168
2011/07/03,47.006
2011/07/04,46.927
2011/07/05,48.228
2011/07/06,46.378
2011/07/07,46.41
2011/07/08,46.477
2011/07/09,46.927
2011/07/10,46.241
2011/07/11,45.784
2011/07/12,46.479
2011/07/13,46.771
2011/07/14,46.249
2011/07/15,49.267
2011/07/16,45.076
2011/07/17,46.025
2011/07/18,45.918
2011/07/19,47.152
2011/07/20,45.034
2011/07/21,44.536
2011/07/22,46.992
2011/07/23,44.639
2011/07/24,45.958
2011/07/25,46.254
2011/07/26,44.436
2011/07/27,45.56
2011/07/28,44.485
2011/07/29,44.705
2011/07/30,44.439
2011/07/31,43.956
2011/08/01,44.541
2011/08/02,43.755
2011/08/03,44.153
2011/08/04,43.297
2011/08/05,43.094
2011/08/06,52.936
2011/08/07,44.273
2011/08/08,44.939
2011/08/09,46.086
2011/08/10,46.779
2011/08/11,45.388
2011/08/12,44.971
2011/08/13,45.478
2011/08/14,47.89
2011/08/15,47.191
2011/08/16,46.633
2011/08/17,45.884
2011/08/18,45.541
2011/08/19,46.905
2011/08/20,45.727
2011/08/21,45.612
2011/08/22,46.816
2011/08/23,46.687
2011/08/24,47.955
2011/08/25,45.878
2011/08/26,44.573
2011/08/27,45.134
2011/08/28,45.43
2011/08/29,44.851
2011/08/30,47.874
2011/08/31,45.752
2011/09/01,45.497
2011/09/02,46.594
2011/09/03,45.23
2011/09/04,48.563
2011/09/05,46.884
2011/09/06,45.881
2011/09/07,47.07
2011/09/08,45.48
2011/09/09,46.135
2011/09/10,45.293
2011/09/11,45.195
2011/09/12,45.655
2011/09/13,45.031
2011/09/14,44.871
2011/09/15,46.555
2011/09/16,45.335
2011/09/17,45.826
2011/09/18,45.794
2011/09/19,45.974
2011/09/20,45.915
2011/09/21,45.445
2011/09/22,45.087
2011/09/23,45.294
2011/09/24,47.637
2011/09/25,45.277
2011/09/26,44.923
2011/09/27,45.863
2011/09/28,45.702
2011/09/29,45.231
2011/09/30,45.351
2011/10/01,45.766
2011/10/02,45.527
2011/10/03,49.131
2011/10/04,45.956
2011/10/05,46.181
2011/10/06,49.099
2011/10/07,46.517
2011/10/08,45.828
2011/10/09,45.536
2011/10/10,45.677
2011/10/11,46.846
2011/10/12,46.521
2011/10/13,46.809
2011/10/14,45.738
2011/10/15,45.879
2011/10/16,45.896
2011/10/17,45.778
2011/10/18,44.993
2011/10/19,45.008
2011/10/20,46.853
2011/10/21,45.047
2011/10/22,45.441
2011/10/23,45.644
2011/10/24,45.569
2011/10/25,45.253
2011/10/26,45.576
2011/10/27,45.646
2011/10/28,45.92
2011/10/29,46.291
2011/10/30,46.554
2011/10/31,46.153
2011/11/01,47.389
2011/11/02,46.006
2011/11/03,45.6
2011/11/04,45.645
2011/11/05,46.272
2011/11/06,45.558
2011/11/07,46.469
2011/11/08,46.871
2011/11/09,45.922
2011/11/10,45.832
2011/11/11,45.373
2011/11/12,45.922
2011/11/13,46.186
2011/11/14,45.471
2011/11/15,45.21
2011/11/16,46.237
2011/11/17,45.972
2011/11/18,46.007
2011/11/19,45.997
2011/11/20,46.756
2011/11/21,45.88
2011/11/22,45.742
2011/11/23,46.338
2011/11/24,47.525
2011/11/25,47.634
2011/11/26,46.467
2011/11/27,45.887
2011/11/28,46.015
2011/11/29,47.596
2011/11/30,46.823
2011/12/01,48.731
2011/12/02,49.018
2011/12/03,49.657
2011/12/04,46.837
2011/12/05,46.525
2011/12/06,47.167
2011/12/07,48.243
2011/12/08,46.776
2011/12/09,47.444
2011/12/10,47.214
2011/12/11,94.705
2011/12/12,85.032
2011/12/13,48.506
2011/12/14,48.461
2011/12/15,49.063
2011/12/16,48.379
2011/12/17,48.521
2011/12/18,48.483
2011/12/19,48.54
2011/12/20,48.8
2011/12/21,48.683
2011/12/22,48.517
2011/12/23,48.404
2011/12/24,48.426
2011/12/25,48.528
2011/12/26,48.561
2011/12/27,48.544
2011/12/28,48.631
2011/12/29,48.86
2011/12/30,48.689
2011/12/31,48.913
2012/01/01,48.948
2012/01/02,49.591
2012/01/03,49.345
2012/01/04,52.235
2012/01/05,49.453
2012/01/06,50.008
2012/01/07,49.473
2012/01/08,49.073
2012/01/09,50.18
2012/01/10,49.293
2012/01/11,49.557
2012/01/12,60.969
2012/01/13,50.466
2012/01/14,51.249
2012/01/15,51.851
2012/01/16,57.551
2012/01/17,49.528
2012/01/18,50.071
2012/01/19,53.384
2012/01/20,53.137
2012/01/21,48.875
2012/01/22,48.618
2012/01/23,48.992
2012/01/24,49.765
2012/01/25,49.136
2012/01/26,49.571
2012/01/27,52.375
2012/01/28,49.725
2012/01/29,73.135
2012/01/30,50.956
2012/01/31,49.058
2012/02/01,48.923
2012/02/02,49.479
2012/02/03,49.091
2012/02/04,49.216
2012/02/05,48.855
2012/02/06,48.884
2012/02/07,49.044
2012/02/08,48.91
2012/02/09,49.099
2012/02/10,48.764
2012/02/11,48.769
2012/02/12,48.789
2012/02/13,48.852
2012/02/14,49.471
2012/02/15,48.766
2012/02/16,49.012
2012/02/17,48.691
2012/02/18,48.677
2012/02/19,48.631
2012/02/20,48.786
2012/02/21,48.698
2012/02/22,48.656
2012/02/23,48.823
2012/02/24,48.87
2012/02/25,48.725
2012/02/26,48.813
2012/02/27,49.086
2012/02/28,48.806
2012/02/29,48.734
2012/03/01,49.275
2012/03/02,48.821
2012/03/03,48.681
2012/03/04,48.989
2012/03/05,49.038
2012/03/06,49.079
2012/03/07,48.873
2012/03/08,48.879
2012/03/09,48.906
2012/03/10,49.167
2012/03/11,48.788
2012/03/12,48.884
2012/03/13,50.412
2012/03/14,49.203
2012/03/15,48.907
2012/03/16,50.162
2012/03/17,48.811
2012/03/18,48.838
2012/03/19,48.961
2012/03/20,49.036
2012/03/21,48.658
2012/03/22,48.703
2012/03/23,49.024
2012/03/24,52.104
2012/03/25,49.758
2012/03/26,48.703
2012/03/27,48.955
2012/03/28,49.06
2012/03/29,48.876
2012/03/30,49.002
2012/03/31,49.216
2012/04/01,49.107
2012/04/02,49.014
2012/04/03,49.062
2012/04/04,49.143
2012/04/05,49.145
2012/04/06,49.225
2012/04/07,48.89
2012/04/08,49.004
2012/04/09,48.816
2012/04/10,49.554
2012/04/11,49.093
2012/04/12,49.39
2012/04/13,48.839
2012/04/14,49.447
2012/04/15,48.591
2012/04/16,49.284
2012/04/17,49.88
2012/04/18,49.421
2012/04/19,49.543
2012/04/20,50.14
2012/04/21,49.423
2012/04/22,49.718
2012/04/23,48.935
2012/04/24,49.989
2012/04/25,49.506
2012/04/26,51.664
2012/04/27,50.447
2012/04/28,50.255
2012/04/29,48.44
2012/04/30,48.516
2012/05/01,49.072
2012/05/02,49.281
2012/05/03,49.874
2012/05/04,49.533
2012/05/05,48.831
2012/05/06,49.129
2012/05/07,49.539
2012/05/08,49.325
2012/05/09,50.002
2012/05/10,49.522
2012/05/11,48.866
2012/05/12,48.615
2012/05/13,49.887
2012/05/14,51.007
2012/05/15,50.664
2012/05/16,49.413
2012/05/17,49.259
2012/05/18,49.325
2012/05/19,50.732
2012/05/20,48.866
2012/05/21,48.743
2012/05/22,48.208
2012/05/23,49.397
2012/05/24,49.674
2012/05/25,49.162
2012/05/26,49.189
2012/05/27,49.155
2012/05/28,49.059
2012/05/29,48.349
2012/05/30,49.897
2012/05/31,48.655
2012/06/01,48.837
2012/06/02,48.436
2012/06/03,48.515
2012/06/04,49.079
2012/06/05,49.794
2012/06/06,50.29
2012/06/07,49.641
2012/06/08,50.312
2012/06/09,50.245
2012/06/10,49.309
2012/06/11,48.566
2012/06/12,49.52
2012/06/13,50.434
2012/06/14,49.997
2012/06/15,50.214
2012/06/16,51.003
2012/06/17,50.208
2012/06/18,51.885
2012/06/19,51.956
2012/06/20,51.783
2012/06/21,59.563
2012/06/22,54.194
2012/06/23,52.632
2012/06/24,50.329
2012/06/25,48.927
2012/06/26,49.618
2012/06/27,49.632
2012/06/28,49.829
2012/06/29,48.598
2012/06/30,50.306
2012/07/01,48.419
2012/07/02,52.129
2012/07/03,49.101
2012/07/04,49.375
2012/07/05,49.708
2012/07/06,51.423
2012/07/07,63.575
2012/07/08,49.282
2012/07/09,50.232
2012/07/10,50.988
2012/07/11,50.236
2012/07/12,49.851
2012/07/13,50.426
2012/07/14,51.412
2012/07/15,51.35
2012/07/16,52.071
2012/07/17,51.068
2012/07/18,54.92
2012/07/19,52.315
2012/07/20,56.823
2012/07/21,50.539
2012/07/22,49.72
2012/07/23,51.382
2012/07/24,50.163
2012/07/25,50.149
2012/07/26,50.848
2012/07/27,51.478
2012/07/28,50.713
2012/07/29,49.908
2012/07/30,50.692
2012/07/31,49.819
2012/08/01,52.398
2012/08/02,52.033
2012/08/03,57.602
2012/08/04,51.737
2012/08/05,54.81
2012/08/06,53.606
2012/08/07,52.626
2012/08/08,61.372
2012/08/09,50.868
2012/08/10,60.645
2012/08/11,50.45
2012/08/12,49.752
2012/08/13,50.092
2012/08/14,50.963
2012/08/15,51.68
2012/08/16,51.68
2012/08/17,52.814
2012/08/18,49.485
2012/08/19,49.519
2012/08/20,50.569
2012/08/21,49.514
2012/08/22,49.664
2012/08/23,50.179
2012/08/24,49.871
2012/08/25,51.205
2012/08/26,51.058
2012/08/27,52.971
2012/08/28,52.798
2012/08/29,51.174
2012/08/30,52.712
2012/08/31,51.186
2012/09/01,52.069
2012/09/02,52.565
2012/09/03,52.529
2012/09/04,50.893
2012/09/05,49.805
2012/09/06,49.585
2012/09/07,49.586
2012/09/08,51.135
2012/09/09,50.937
2012/09/10,51.179
2012/09/11,52.57
2012/09/12,51.534
2012/09/13,50.693
2012/09/14,49.088
2012/09/15,48.929
2012/09/16,48.635
2012/09/17,50.057
2012/09/18,51.657
2012/09/19,51.646
2012/09/20,49.988
2012/09/21,56.363
2012/09/22,51.476
2012/09/23,50.737
2012/09/24,55.214
2012/09/25,49.673
2012/09/26,49.841
2012/09/27,49.424
2012/09/28,63.19
2012/09/29,49.583
2012/09/30,49.196
2012/10/01,50.28
2012/10/02,52.765
2012/10/03,50.586
2012/10/04,70.011
2012/10/05,50.038
2012/10/06,49.683
2012/10/07,49.896
2012/10/08,49.603
2012/10/09,49.654
2012/10/10,49.828
2012/10/11,50.162
2012/10/12,49.648
2012/10/13,49.222
2012/10/14,49.127
2012/10/15,49.514
2012/10/16,49.684
2012/10/17,56.452
2012/10/18,49.034
2012/10/19,49.115
2012/10/20,48.945
2012/10/21,49.011
2012/10/22,48.897
2012/10/23,49.274
2012/10/24,49.296
2012/10/25,48.951
2012/10/26,49.823
2012/10/27,49.406
2012/10/28,49.182
2012/10/29,49.791
2012/10/30,49.605
2012/10/31,50.072
2012/11/01,50.168
2012/11/02,50.459
2012/11/03,49.566
2012/11/04,49.765
2012/11/05,49.766
2012/11/06,49.8
2012/11/07,49.842
2012/11/08,49.68
2012/11/09,49.605
2012/11/10,49.777
2012/11/11,49.36
2012/11/12,49.435
2012/11/13,49.555
2012/11/14,49.665
2012/11/15,50.398
2012/11/16,50.36
2012/11/17,50.34
2012/11/18,50.407
2012/11/19,49.972
2012/11/20,50.029
2012/11/21,50.338
2012/11/22,49.639
2012/11/23,51.289
2012/11/24,50.141
2012/11/25,51.093
2012/11/26,50.151
2012/11/27,68.804
2012/11/28,52.421
2012/11/29,49.881
2012/11/30,49.702
2012/12/01,49.944
2012/12/02,49.568
2012/12/03,50.391
2012/12/04,50.795
2012/12/05,50.457
2012/12/06,50.677
2012/12/07,50.011
2012/12/08,50.228
2012/12/09,50.021
2012/12/10,50.891
2012/12/11,51.024
2012/12/12,50.323
2012/12/13,53.117
2012/12/14,50.6
2012/12/15,49.832
2012/12/16,50.068
2012/12/17,50.254
2012/12/18,50.184
2012/12/19,50.065
2012/12/20,51.123
2012/12/21,50.629
2012/12/22,50.186
2012/12/23,50.852
2012/12/24,49.859
2012/12/25,50.305
2012/12/26,50.17
2012/12/27,50.772
2012/12/28,50.082
2012/12/29,49.964
2012/12/30,49.76
2012/12/31,50.403
2013/01/01,50.123
2013/01/02,50.172
2013/01/03,51.367
2013/01/04,49.808
2013/01/05,49.759
2013/01/06,53.742
2013/01/07,51.158
2013/01/08,50.561
2013/01/09,49.459
2013/01/10,70.697
2013/01/11,49.754
2013/01/12,49.727
2013/01/13,49.622
2013/01/14,49.579
2013/01/15,49.268
2013/01/16,49.57
2013/01/17,50.053
2013/01/18,50.063
2013/01/19,53.479
2013/01/20,50.256
2013/01/21,49.861
2013/01/22,50.509
2013/01/23,52.683
2013/01/24,52.648
2013/01/25,51.444
2013/01/26,52.298
2013/01/27,51.721
2013/01/28,51.552
2013/01/29,53.635
2013/01/30,52.364
2013/01/31,53.81
2013/02/01,53.446
2013/02/02,59.084
2013/02/03,52.04
2013/02/04,51.724
2013/02/05,51.347
2013/02/06,51.064
2013/02/07,51.89
2013/02/08,52.502
2013/02/09,52.525
2013/02/10,53.071
2013/02/11,54.038
2013/02/12,53.937
2013/02/13,56.001
2013/02/14,54.716
2013/02/15,58.315
2013/02/16,57.539
2013/02/17,56.566
2013/02/18,55.474
2013/02/19,55.329
2013/02/20,55.755
2013/02/21,57.65
2013/02/22,55.942
2013/02/23,55.139
2013/02/24,53.834
2013/02/25,57.94
2013/02/26,55.823
2013/02/27,56.215
2013/02/28,58.514
2013/03/01,61.395
2013/03/02,57.388
2013/03/03,54.589
2013/03/04,55.824
2013/03/05,58.399
2013/03/06,78.13
2013/03/07,53.458
2013/03/08,52.97
2013/03/09,54.305
2013/03/10,53.23
2013/03/11,53.524
2013/03/12,58.899
2013/03/13,53.052
2013/03/14,52.911
2013/03/15,54.285
2013/03/16,53.081
2013/03/17,52.759
2013/03/18,52.957
2013/03/19,57.021
2013/03/20,53.891
2013/03/21,56.522
2013/03/22,59.562
2013/03/23,56.791
2013/03/24,53.771
2013/03/25,56.05
2013/03/26,56.76
2013/03/27,60.899
2013/03/28,60.035
2013/03/29,59.627
2013/03/30,61.401
2013/03/31,60.928
2013/04/01,56.924
2013/04/02,61.462
2013/04/03,65.489
2013/04/04,66.506
2013/04/05,61.622
2013/04/06,57.603
2013/04/07,60.369
2013/04/08,60.641
2013/04/09,63.338
2013/04/10,67.401
2013/04/11,54.799
2013/04/12,52.397
2013/04/13,50.474
2013/04/14,52.226
2013/04/15,55.675
2013/04/16,48.397
2013/04/17,53.914
2013/04/18,51.261
2013/04/19,52.479
2013/04/20,53.464
2013/04/21,50.91
2013/04/22,53.423
2013/04/23,54.16
2013/04/24,55.031
2013/04/25,55.556
2013/04/26,51.497
2013/04/27,52.774
2013/04/28,51.332
2013/04/29,53.063
2013/04/30,54.355
2013/05/01,50.514
2013/05/02,51.76
2013/05/03,50.317
2013/05/04,50.777
2013/05/05,49.462
2013/05/06,52.379
2013/05/07,50.23
2013/05/08,52.333
2013/05/09,51.711
2013/05/10,51.471
2013/05/11,50.413
2013/05/12,50.627
2013/05/13,51.784
2013/05/14,50.252
2013/05/15,50.768
2013/05/16,54.534
2013/05/17,51.117
2013/05/18,49.195
2013/05/19,51.784
2013/05/20,50.688
2013/05/21,50.547
2013/05/22,51.839
2013/05/23,51.85
2013/05/24,51.465
2013/05/25,52.448
2013/05/26,50.356
2013/05/27,52.449
2013/05/28,52.631
2013/05/29,52.519
2013/05/30,50.736
2013/05/31,50.69
2013/06/01,49.653
2013/06/02,52.647
2013/06/03,53.273
2013/06/04,51.433
2013/06/05,53.198
2013/06/06,48.633
2013/06/07,48.191
2013/06/08,50.524
2013/06/09,48.232
2013/06/10,47.543
2013/06/11,50.249
2013/06/12,50.006
2013/06/13,50.135
2013/06/14,46.965
2013/06/15,49.2
2013/06/16,47
2013/06/17,47.96
2013/06/18,48.483
2013/06/19,48.303
2013/06/20,54.906
2013/06/21,49.864
2013/06/22,53.148
2013/06/23,48.812
2013/06/24,48.841
2013/06/25,47.512
2013/06/26,48.883
2013/06/27,46.718
2013/06/28,49.346
2013/06/29,46.524
2013/06/30,49.039
2013/07/01,46.176
2013/07/02,48.327
2013/07/03,47.429
2013/07/04,46.297
2013/07/05,47.535
2013/07/06,47.072
2013/07/07,45.551
2013/07/08,47.504
2013/07/09,47.587
2013/07/10,46.57
2013/07/11,48.208
2013/07/12,47.013
2013/07/13,49.558
2013/07/14,47.567
2013/07/15,47.211
2013/07/16,50.142
2013/07/17,49.291
2013/07/18,49.813
2013/07/19,46.745
2013/07/20,47.739
2013/07/21,47.843
2013/07/22,49.049
2013/07/23,46.821
2013/07/24,49.6
2013/07/25,49.294
2013/07/26,47.079
2013/07/27,50.201
2013/07/28,48.079
2013/07/29,49.144
2013/07/30,50.914
2013/07/31,52.161
2013/08/01,49.672
2013/08/02,47.81
2013/08/03,47.952
2013/08/04,49.523
2013/08/05,47.721
2013/08/06,50.126
2013/08/07,47.967
2013/08/08,50.879
2013/08/09,51.089
2013/08/10,48.037
2013/08/11,50.716
2013/08/12,47.588
2013/08/13,48.173
2013/08/14,51.068
2013/08/15,53.212
2013/08/16,49.179
2013/08/17,47.909
2013/08/18,50.653
2013/08/19,49.537
2013/08/20,48.434
2013/08/21,48.55
2013/08/22,49.189
2013/08/23,49.478
2013/08/24,48.631
2013/08/25,50.36
2013/08/26,50.945
2013/08/27,50.153
2013/08/28,73.093
2013/08/29,48.774
2013/08/30,50.027
2013/08/31,49.915
2013/09/01,49.334
2013/09/02,51.471
2013/09/03,49.653
2013/09/04,49.085
2013/09/05,49.147
2013/09/06,49.16
2013/09/07,48.733
2013/09/08,49.306
2013/09/09,49.145
2013/09/10,48.894
2013/09/11,48.808
2013/09/12,49.698
2013/09/13,48.942
2013/09/14,48.919
2013/09/15,49.282
2013/09/16,51.331
2013/09/17,68.608
2013/09/18,54.129
2013/09/19,52.945
2013/09/20,48.649
2013/09/21,48.854
2013/09/22,48.89
2013/09/23,49.248
2013/09/24,48.78
2013/09/25,49.147
2013/09/26,48.735
2013/09/27,54.142
2013/09/28,49.356
2013/09/29,49.42
2013/09/30,49.08
2013/10/01,49.682
2013/10/02,49.269
2013/10/03,49.057
2013/10/04,48.661
2013/10/05,49.155
2013/10/06,48.791
2013/10/07,49.967
2013/10/08,48.314
2013/10/09,49.45
2013/10/10,49.197
2013/10/11,48.653
2013/10/12,49.808
2013/10/13,49.61
2013/10/14,49.55
2013/10/15,50.41
2013/10/16,51.93
2013/10/17,51.029
2013/10/18,50.262
2013/10/19,50.68
2013/10/20,50.161
2013/10/21,50.772
2013/10/22,51.436
2013/10/23,53.596
2013/10/24,53.003
2013/10/25,53.139
2013/10/26,51.813
2013/10/27,57.094
2013/10/28,50.643
2013/10/29,51.508
2013/10/30,50.851
2013/10/31,49.893
2013/11/01,52.405
2013/11/02,50.746
2013/11/03,55.654
2013/11/04,56.178
2013/11/05,54.537
2013/11/06,68.104
2013/11/07,64.697
2013/11/08,62.812
2013/11/09,55.34
2013/11/10,51.861
2013/11/11,54.811
2013/11/12,48.783
2013/11/13,48.81
2013/11/14,48.884
2013/11/15,48.42
2013/11/16,48.713
2013/11/17,49.461
2013/11/18,50.64
2013/11/19,51.099
2013/11/20,49.714
2013/11/21,51.604
2013/11/22,51.038
2013/11/23,51.345
2013/11/24,50.95
2013/11/25,50.771
2013/11/26,52.26
2013/11/27,53.677
2013/11/28,53.899
2013/11/29,53.657
2013/11/30,53.585
2013/12/01,51.836
2013/12/02,52.473
2013/12/03,52.553
2013/12/04,53.04
2013/12/05,52.904
2013/12/06,51.808
2013/12/07,57.663
2013/12/08,48.837
2013/12/09,50.7
2013/12/10,50.975
2013/12/11,50.707
2013/12/12,49.967
2013/12/13,50.302
2013/12/14,49.416
2013/12/15,48.933
2013/12/16,48.593
2013/12/17,47.625
2013/12/18,46.659
2013/12/19,47.466
2013/12/20,48.418
2013/12/21,47.18
2013/12/22,47.248
2013/12/23,47.613
2013/12/24,47.603
2013/12/25,47.814
2013/12/26,49.929
2013/12/27,49.192
2013/12/28,49.382
2013/12/29,50.827
2013/12/30,48.433
2013/12/31,48.952
2014/01/01,48.83
2014/01/02,50.404
2014/01/03,49.481
2014/01/04,50.445
2014/01/05,51.097
2014/01/06,60.853
2014/01/07,51.15
2014/01/08,49.857
2014/01/09,49.412
2014/01/10,49.914
2014/01/11,49.982
