Date,sentbyaddress14var
2014/02/16,94642647
2014/02/17,97990980
2014/02/18,83338311
2014/02/19,120649721
2014/02/20,164817971
2014/02/21,201677441
2014/02/22,201137479
2014/02/23,177212662
2014/02/24,248747823
2014/02/25,354183886
2014/02/26,364272257
2014/02/27,348916149
2014/02/28,345756409
2014/03/01,325625987
2014/03/02,232436636
2014/03/03,228277132
2014/03/04,262195825
2014/03/05,266669401
2014/03/06,267045769
2014/03/07,267114534
2014/03/08,227938803
2014/03/09,227795945
2014/03/10,233942689
2014/03/11,204856913
2014/03/12,201306638
2014/03/13,197425222
2014/03/14,218640013
2014/03/15,311214811
2014/03/16,381952326
2014/03/17,336255353
2014/03/18,280355216
2014/03/19,248756364
2014/03/20,222162019
2014/03/21,217627880
2014/03/22,212661970
2014/03/23,230009751
2014/03/24,224284968
2014/03/25,210894555
2014/03/26,161661797
2014/03/27,171132604
2014/03/28,192407272
2014/03/29,184653730
2014/03/30,184030553
2014/03/31,191153478
2014/04/01,173586686
2014/04/02,178475277
2014/04/03,196185252
2014/04/04,194536722
2014/04/05,191492799
2014/04/06,165017882
2014/04/07,165220253
2014/04/08,165926892
2014/04/09,177612165
2014/04/10,168596734
2014/04/11,165174828
2014/04/12,173433337
2014/04/13,143316222
2014/04/14,164469393
2014/04/15,170363912
2014/04/16,165029832
2014/04/17,139443844
2014/04/18,138577796
2014/04/19,153435261
2014/04/20,179389065
2014/04/21,193329058
2014/04/22,214181663
2014/04/23,199835873
2014/04/24,177221119
2014/04/25,175520385
2014/04/26,176910512
2014/04/27,197760418
2014/04/28,161109336
2014/04/29,136764533
2014/04/30,130328113
2014/05/01,130380031
2014/05/02,136540619
2014/05/03,196566499
2014/05/04,235751217
2014/05/05,234403120
2014/05/06,192756684
2014/05/07,198983092
2014/05/08,209224275
2014/05/09,189106046
2014/05/10,187295439
2014/05/11,195952632
2014/05/12,182390882
2014/05/13,168255642
2014/05/14,163095152
2014/05/15,198476974
2014/05/16,197830206
2014/05/17,157940695
2014/05/18,117744537
2014/05/19,120950460
2014/05/20,163852180
2014/05/21,159330261
2014/05/22,154892805
2014/05/23,178914291
2014/05/24,207530079
2014/05/25,177778584
2014/05/26,182555601
2014/05/27,194612795
2014/05/28,229428593
2014/05/29,224429793
2014/05/30,216161003
2014/05/31,193959471
2014/06/01,172131459
2014/06/02,176659391
2014/06/03,180989660
2014/06/04,180001719
2014/06/05,189235325
2014/06/06,184059637
2014/06/07,125288963
2014/06/08,146228126
2014/06/09,147224572
2014/06/10,141532681
2014/06/11,119946948
2014/06/12,118670740
2014/06/13,110816254
2014/06/14,103977810
2014/06/15,131041428
2014/06/16,132017026
2014/06/17,120657013
2014/06/18,115910090
2014/06/19,103379521
2014/06/20,102178813
2014/06/21,92637323
2014/06/22,84168223
2014/06/23,84824357
2014/06/24,89350505
2014/06/25,95012463
2014/06/26,91728670
2014/06/27,93524880
2014/06/28,101477634
2014/06/29,106004301
2014/06/30,110871143
2014/07/01,113505827
2014/07/02,123875044
2014/07/03,121009584
2014/07/04,147415948
2014/07/05,197142267
2014/07/06,199589627
2014/07/07,208158731
2014/07/08,262184466
2014/07/09,269184132
2014/07/10,277207292
2014/07/11,278431476
2014/07/12,279485541
2014/07/13,252338612
2014/07/14,243670555
2014/07/15,239481827
2014/07/16,230259875
2014/07/17,234208461
2014/07/18,200056012
2014/07/19,132254700
2014/07/20,121011762
2014/07/21,124869198
2014/07/22,79366383
2014/07/23,74287249
2014/07/24,69286493
2014/07/25,70598670
2014/07/26,71456699
2014/07/27,82917915
2014/07/28,84967664
2014/07/29,71563797
2014/07/30,88678227
2014/07/31,88797666
2014/08/01,92318957
2014/08/02,106245344
2014/08/03,137932498
2014/08/04,139553941
2014/08/05,188106888
2014/08/06,241626011
2014/08/07,246584293
2014/08/08,251264204
2014/08/09,226299009
2014/08/10,203179998
2014/08/11,235577378
2014/08/12,275864478
2014/08/13,302788671
2014/08/14,313094740
2014/08/15,313385890
2014/08/16,262538956
2014/08/17,199737497
2014/08/18,168212267
2014/08/19,163131355
2014/08/20,149949130
2014/08/21,152053606
2014/08/22,151494438
2014/08/23,159329046
2014/08/24,152982307
2014/08/25,143385936
2014/08/26,126542274
2014/08/27,108134246
2014/08/28,101720721
2014/08/29,109029510
2014/08/30,131746466
2014/08/31,133254339
2014/09/01,124712430
2014/09/02,114314726
2014/09/03,100332737
2014/09/04,90482518
2014/09/05,87409823
2014/09/06,85584316
2014/09/07,82955375
2014/09/08,89200236
2014/09/09,112292449
2014/09/10,112331664
2014/09/11,111589061
2014/09/12,108012354
2014/09/13,104684188
2014/09/14,86877576
2014/09/15,92297244
2014/09/16,146326534
2014/09/17,153330934
2014/09/18,161433842
2014/09/19,163190890
2014/09/20,145352813
2014/09/21,170815854
2014/09/22,175136218
2014/09/23,166101642
2014/09/24,169687698
2014/09/25,176789949
2014/09/26,173364052
2014/09/27,154062161
2014/09/28,152817102
2014/09/29,152454441
2014/09/30,128247297
2014/10/01,137588344
2014/10/02,146822631
2014/10/03,140202410
2014/10/04,117870219
2014/10/05,94911993
2014/10/06,96077868
2014/10/07,117655581
2014/10/08,127441765
2014/10/09,131841499
2014/10/10,136785270
2014/10/11,106562142
2014/10/12,99968259
2014/10/13,107422640
2014/10/14,120838551
2014/10/15,141531121
2014/10/16,141482522
2014/10/17,123588946
2014/10/18,107461491
2014/10/19,104092711
2014/10/20,101523058
2014/10/21,109359683
2014/10/22,112139413
2014/10/23,113037226
2014/10/24,113113889
2014/10/25,68885718
2014/10/26,79229077
2014/10/27,94141422
2014/10/28,93476039
2014/10/29,89363111
2014/10/30,96588871
2014/10/31,93522270
2014/11/01,102724950
2014/11/02,107704960
2014/11/03,109511778
2014/11/04,105396558
2014/11/05,106052002
2014/11/06,110214911
2014/11/07,110473056
2014/11/08,178741573
2014/11/09,164292581
2014/11/10,149063740
2014/11/11,146210618
2014/11/12,173950311
2014/11/13,174711416
2014/11/14,180713880
2014/11/15,166925338
2014/11/16,163790426
2014/11/17,161546174
2014/11/18,162167027
2014/11/19,160670048
2014/11/20,155951960
2014/11/21,155411219
2014/11/22,123403091
2014/11/23,130798701
2014/11/24,133419344
2014/11/25,133657428
2014/11/26,93503533
2014/11/27,81456965
2014/11/28,67019001
2014/11/29,62935344
2014/11/30,72515037
2014/12/01,70639328
2014/12/02,141939560
2014/12/03,158559040
2014/12/04,165471194
2014/12/05,166270614
2014/12/06,161505137
2014/12/07,155512076
2014/12/08,162011449
2014/12/09,163616648
2014/12/10,164393669
2014/12/11,164370124
2014/12/12,161386293
2014/12/13,153626870
2014/12/14,160094466
2014/12/15,168007873
2014/12/16,198611955
2014/12/17,239797336
2014/12/18,244983146
2014/12/19,246890676
2014/12/20,187014139
2014/12/21,187740617
2014/12/22,203845687
2014/12/23,208054905
2014/12/24,253386257
2014/12/25,402096771
2014/12/26,454723381
2014/12/27,450671350
2014/12/28,450041826
2014/12/29,455280523
2014/12/30,366087896
2014/12/31,321122154
2015/01/01,442783507
2015/01/02,433797913
2015/01/03,384859924
2015/01/04,386981580
2015/01/05,333086615
2015/01/06,270462686
2015/01/07,279773009
2015/01/08,276798072
2015/01/09,292300373
2015/01/10,322182795
2015/01/11,322087030
2015/01/12,323045269
2015/01/13,396995180
2015/01/14,402929758
2015/01/15,232006270
2015/01/16,200588891
2015/01/17,200983593
2015/01/18,185002437
2015/01/19,185548615
2015/01/20,171711155
2015/01/21,148062891
2015/01/22,152082215
2015/01/23,173749828
2015/01/24,246368205
2015/01/25,238755618
2015/01/26,234478330
2015/01/27,225456421
2015/01/28,313245463
2015/01/29,268881141
2015/01/30,315553137
2015/01/31,284957576
2015/02/01,285998810
2015/02/02,274502766
2015/02/03,287463923
2015/02/04,291473920
2015/02/05,292238157
2015/02/06,288913362
2015/02/07,286612773
2015/02/08,257458570
2015/02/09,227380178
2015/02/10,204269433
2015/02/11,158389481
2015/02/12,150167091
2015/02/13,288780317
2015/02/14,284859683
2015/02/15,364590721
2015/02/16,355425544
2015/02/17,373087296
2015/02/18,372655924
2015/02/19,367602598
2015/02/20,356965525
2015/02/21,258384792
2015/02/22,280410452
2015/02/23,267818196
2015/02/24,262897319
2015/02/25,257884610
2015/02/26,254284387
2015/02/27,135866707
2015/02/28,140361856
2015/03/01,79303426
2015/03/02,84190158
2015/03/03,88460103
2015/03/04,88134084
2015/03/05,73248357
2015/03/06,77156249
2015/03/07,76399301
2015/03/08,87064997
2015/03/09,86849035
2015/03/10,88568027
2015/03/11,87711796
2015/03/12,88767196
2015/03/13,91467363
2015/03/14,83172992
2015/03/15,106003562
2015/03/16,94247213
2015/03/17,69329839
2015/03/18,73281738
2015/03/19,56014972
2015/03/20,55972028
2015/03/21,60071981
2015/03/22,55831698
2015/03/23,50749353
2015/03/24,43261583
2015/03/25,36774533
2015/03/26,36111372
2015/03/27,35451381
2015/03/28,36904451
2015/03/29,32439747
2015/03/30,37263359
2015/03/31,87657711
2015/04/01,153672251
2015/04/02,165590415
2015/04/03,165661311
2015/04/04,160152929
2015/04/05,163004147
2015/04/06,163117380
2015/04/07,166919089
2015/04/08,170369153
2015/04/09,161412044
2015/04/10,168009524
2015/04/11,133061451
2015/04/12,147877992
2015/04/13,154816021
2015/04/14,142226711
2015/04/15,122782604
2015/04/16,126210333
2015/04/17,130895297
2015/04/18,129567660
2015/04/19,134372100
2015/04/20,134584827
2015/04/21,125833315
2015/04/22,124884191
2015/04/23,130924683
2015/04/24,115573902
2015/04/25,115009119
2015/04/26,95335975
2015/04/27,86624732
2015/04/28,86272106
2015/04/29,89332696
2015/04/30,81217070
2015/05/01,87833222
2015/05/02,85685863
2015/05/03,103996735
2015/05/04,104398045
2015/05/05,114503135
2015/05/06,123637802
2015/05/07,128863740
2015/05/08,196916907
2015/05/09,245276997
2015/05/10,269476870
2015/05/11,276300402
2015/05/12,292993755
2015/05/13,287430486
2015/05/14,288638284
2015/05/15,264561457
2015/05/16,265484008
2015/05/17,260603437
2015/05/18,262544333
2015/05/19,257862666
2015/05/20,248655897
2015/05/21,239952916
2015/05/22,154259097
2015/05/23,157097986
2015/05/24,133472235
2015/05/25,120378102
2015/05/26,104372198
2015/05/27,111741056
2015/05/28,118291936
2015/05/29,139172191
2015/05/30,197808721
2015/05/31,142083011
2015/06/01,238138785
2015/06/02,318246875
2015/06/03,368297006
2015/06/04,361492254
2015/06/05,343470255
2015/06/06,234753088
2015/06/07,287020933
2015/06/08,319028867
2015/06/09,323357023
2015/06/10,376992886
2015/06/11,371259786
2015/06/12,371512532
2015/06/13,378356383
2015/06/14,368417732
2015/06/15,394675786
2015/06/16,363269976
2015/06/17,440395737
2015/06/18,443965470
2015/06/19,441761477
2015/06/20,435914082
2015/06/21,361467462
2015/06/22,295727048
2015/06/23,315843235
2015/06/24,284817225
2015/06/25,375742790
2015/06/26,393705747
2015/06/27,379550836
2015/06/28,407254147
2015/06/29,350583713
2015/06/30,426131929
2015/07/01,362430519
2015/07/02,449421639
2015/07/03,465821831
2015/07/04,456291154
2015/07/05,392012778
2015/07/06,532324215
2015/07/07,642921348
2015/07/08,729888658
2015/07/09,536603769
2015/07/10,545702936
2015/07/11,521859182
2015/07/12,378117682
2015/07/13,380294892
2015/07/14,430362704
2015/07/15,494825473
2015/07/16,577153408
2015/07/17,742780204
2015/07/18,910302054
2015/07/19,1008391641
2015/07/20,846240857
2015/07/21,706093176
2015/07/22,530719046
2015/07/23,448616016
2015/07/24,344715564
2015/07/25,331461790
2015/07/26,297483412
2015/07/27,282510103
2015/07/28,291976905
2015/07/29,427365193
2015/07/30,427846427
2015/07/31,418311472
2015/08/01,311861510
2015/08/02,298073816
2015/08/03,296823849
2015/08/04,295211614
2015/08/05,322088756
2015/08/06,315789318
2015/08/07,314456020
2015/08/08,240570887
2015/08/09,320774720
2015/08/10,321355237
2015/08/11,325070459
2015/08/12,244689979
2015/08/13,244460404
2015/08/14,217261322
2015/08/15,234152362
2015/08/16,254233014
2015/08/17,256149355
2015/08/18,239462566
2015/08/19,193106407
2015/08/20,173275163
2015/08/21,189460501
2015/08/22,197873783
2015/08/23,133017318
2015/08/24,148850077
2015/08/25,151535492
2015/08/26,150661027
2015/08/27,150773640
2015/08/28,153117774
2015/08/29,130985025
2015/08/30,97474354
2015/08/31,97869584
2015/09/01,99377545
2015/09/02,118308006
2015/09/03,123484959
2015/09/04,148598630
2015/09/05,147676272
2015/09/06,144444652
2015/09/07,138133249
2015/09/08,148521970
2015/09/09,149005504
2015/09/10,152635016
2015/09/11,155694323
2015/09/12,164838317
2015/09/13,138772093
2015/09/14,153575415
2015/09/15,185689633
2015/09/16,177079973
2015/09/17,195941993
2015/09/18,168388932
2015/09/19,185565281
2015/09/20,157743483
2015/09/21,166774172
2015/09/22,204575995
2015/09/23,203884568
2015/09/24,186418483
2015/09/25,187339954
2015/09/26,148758654
2015/09/27,149486521
2015/09/28,149859509
2015/09/29,181293376
2015/09/30,192370566
2015/10/01,186903449
2015/10/02,190632405
2015/10/03,207026906
2015/10/04,235716961
2015/10/05,254061347
2015/10/06,218787657
2015/10/07,222144822
2015/10/08,254235676
2015/10/09,303596929
2015/10/10,292477796
2015/10/11,348001810
2015/10/12,343978865
2015/10/13,271740032
2015/10/14,263308193
2015/10/15,529783053
2015/10/16,594687673
2015/10/17,647788362
2015/10/18,587722562
2015/10/19,591319012
2015/10/20,675523417
2015/10/21,731841736
2015/10/22,773009708
2015/10/23,635644827
2015/10/24,648208994
2015/10/25,398590568
2015/10/26,302237310
2015/10/27,208233015
2015/10/28,172234020
2015/10/29,140951749
2015/10/30,171910411
2015/10/31,192039803
2015/11/01,105207362
2015/11/02,125640547
2015/11/03,407722125
2015/11/04,944425765
2015/11/05,1018337352
2015/11/06,1030839607
2015/11/07,1028351689
2015/11/08,1059978882
2015/11/09,908586333
2015/11/10,879757744
2015/11/11,839162954
2015/11/12,804753400
2015/11/13,824485456
2015/11/14,819146828
2015/11/15,816825000
2015/11/16,824080753
2015/11/17,714188272
2015/11/18,274849822
2015/11/19,181005552
2015/11/20,95519878
2015/11/21,95113635
2015/11/22,58379242
2015/11/23,75772025
2015/11/24,90551538
2015/11/25,88658381
2015/11/26,97944188
2015/11/27,97211574
2015/11/28,168522719
2015/11/29,368573253
2015/11/30,686262066
2015/12/01,776550633
2015/12/02,913992539
2015/12/03,920352507
2015/12/04,914813853
2015/12/05,1141481624
2015/12/06,1072948240
2015/12/07,1024159105
2015/12/08,1178837882
2015/12/09,1363564567
2015/12/10,1522613107
2015/12/11,1419446497
2015/12/12,1612819151
2015/12/13,831583167
2015/12/14,877871873
2015/12/15,923877904
2015/12/16,933558105
2015/12/17,594232280
2015/12/18,327704891
2015/12/19,377341346
2015/12/20,299574322
2015/12/21,258358570
2015/12/22,257306749
2015/12/23,269670545
2015/12/24,300089520
2015/12/25,642465568
2015/12/26,630318532
2015/12/27,1020759175
2015/12/28,1062380274
2015/12/29,1013894336
2015/12/30,994646662
2015/12/31,1211466730
2016/01/01,1668548981
2016/01/02,1337892848
2016/01/03,1318909511
2016/01/04,1002148897
2016/01/05,761455515
2016/01/06,624351322
2016/01/07,614968998
2016/01/08,631920840
2016/01/09,736586685
2016/01/10,675615287
2016/01/11,727628651
2016/01/12,815903962
2016/01/13,833702031
2016/01/14,734310938
2016/01/15,302425766
2016/01/16,402008031
2016/01/17,505470079
2016/01/18,539877888
2016/01/19,552593238
2016/01/20,651213969
2016/01/21,765845657
2016/01/22,743823422
2016/01/23,748735929
2016/01/24,610817050
2016/01/25,638886938
2016/01/26,765637944
2016/01/27,724116481
2016/01/28,653946643
2016/01/29,465040004
2016/01/30,488464062
2016/01/31,634648856
2016/02/01,629406587
2016/02/02,604697823
2016/02/03,684675101
2016/02/04,718534869
2016/02/05,716752967
2016/02/06,709229952
2016/02/07,701535165
2016/02/08,701283295
2016/02/09,644651143
2016/02/10,611424151
2016/02/11,566307740
2016/02/12,551558704
2016/02/13,610601909
2016/02/14,526655203
2016/02/15,524225968
2016/02/16,222051444
2016/02/17,279524939
2016/02/18,266653337
2016/02/19,263679872
2016/02/20,263936795
2016/02/21,263500323
2016/02/22,374966243
2016/02/23,476078111
2016/02/24,469617947
2016/02/25,474108720
2016/02/26,463586350
2016/02/27,461110034
2016/02/28,400131372
2016/02/29,586087135
2016/03/01,771463939
2016/03/02,935317944
2016/03/03,932754991
2016/03/04,1090732082
2016/03/05,1115897352
2016/03/06,1742937487
2016/03/07,2079181141
2016/03/08,2036435523
2016/03/09,2230735764
2016/03/10,2338213177
2016/03/11,2493474318
2016/03/12,2852404562
2016/03/13,3110439858
2016/03/14,2546465524
2016/03/15,1683280801
2016/03/16,784681551
2016/03/17,604533810
2016/03/18,585418315
2016/03/19,427518755
2016/03/20,381793210
2016/03/21,364846088
2016/03/22,377596832
2016/03/23,377960889
2016/03/24,378138532
2016/03/25,403464626
2016/03/26,411047273
2016/03/27,410556491
2016/03/28,408518785
2016/03/29,409075042
2016/03/30,351175055
2016/03/31,281420413
2016/04/01,296460167
2016/04/02,290323890
2016/04/03,289978452
2016/04/04,334092323
2016/04/05,325845990
2016/04/06,376172986
2016/04/07,389429146
2016/04/08,356306347
2016/04/09,242504204
2016/04/10,146084100
2016/04/11,150189971
2016/04/12,218814565
2016/04/13,239729715
2016/04/14,246918282
2016/04/15,244132371
2016/04/16,280501980
2016/04/17,256667626
2016/04/18,254444930
2016/04/19,275523112
2016/04/20,268177019
2016/04/21,277701504
2016/04/22,276125025
2016/04/23,283372524
2016/04/24,277238511
2016/04/25,287658234
2016/04/26,387554414
2016/04/27,399119989
2016/04/28,391024245
2016/04/29,438240258
2016/04/30,348543186
2016/05/01,442161082
2016/05/02,448214528
2016/05/03,437331455
2016/05/04,438364997
2016/05/05,435170879
2016/05/06,435644089
2016/05/07,482521504
2016/05/08,542796709
2016/05/09,532505892
2016/05/10,376052441
2016/05/11,335170856
2016/05/12,325208068
2016/05/13,223902452
2016/05/14,234403012
2016/05/15,236898871
2016/05/16,277635491
2016/05/17,289703439
2016/05/18,313864044
2016/05/19,313962817
2016/05/20,321097387
2016/05/21,302504749
2016/05/22,314122291
2016/05/23,319068008
2016/05/24,346685878
2016/05/25,394168106
2016/05/26,395884119
2016/05/27,421330178
2016/05/28,400879713
2016/05/29,425381934
2016/05/30,406432118
2016/05/31,401122367
2016/06/01,410757023
2016/06/02,415998025
2016/06/03,414466152
2016/06/04,407454755
2016/06/05,356474249
2016/06/06,372739326
2016/06/07,390251229
2016/06/08,382008294
2016/06/09,473174114
2016/06/10,494501017
2016/06/11,481998679
2016/06/12,336282895
2016/06/13,446205469
2016/06/14,482585953
2016/06/15,649946048
2016/06/16,798608999
2016/06/17,886718938
2016/06/18,664971236
2016/06/19,443114474
2016/06/20,448491532
2016/06/21,468185532
2016/06/22,444639663
2016/06/23,453532174
2016/06/24,441566785
2016/06/25,387038776
2016/06/26,498970171
2016/06/27,603501003
2016/06/28,630477555
2016/06/29,614476097
2016/06/30,511452475
2016/07/01,490614415
2016/07/02,647342839
2016/07/03,896206375
2016/07/04,795500087
2016/07/05,649726191
2016/07/06,583168904
2016/07/07,413737825
2016/07/08,256817813
2016/07/09,305786854
2016/07/10,451197655
2016/07/11,447553580
2016/07/12,396452266
2016/07/13,375638478
2016/07/14,297312917
2016/07/15,297097803
2016/07/16,323428530
2016/07/17,382966945
2016/07/18,373136067
2016/07/19,366867361
2016/07/20,381765651
2016/07/21,376619524
2016/07/22,389875455
2016/07/23,376820252
2016/07/24,312727496
2016/07/25,371005639
2016/07/26,427339216
2016/07/27,457795675
2016/07/28,494311603
2016/07/29,497084296
2016/07/30,468322562
2016/07/31,363853485
2016/08/01,381292816
2016/08/02,489576123
2016/08/03,543816629
2016/08/04,549666328
2016/08/05,557298863
2016/08/06,521962284
2016/08/07,517111967
2016/08/08,513015408
2016/08/09,513662164
2016/08/10,570277569
2016/08/11,671083823
2016/08/12,680147748
2016/08/13,616077494
2016/08/14,535170545
2016/08/15,561842705
2016/08/16,628500943
2016/08/17,656816150
2016/08/18,693633016
2016/08/19,721484945
2016/08/20,631113015
2016/08/21,534434552
2016/08/22,540032015
2016/08/23,549232164
2016/08/24,535665845
2016/08/25,480280196
2016/08/26,477820991
2016/08/27,496368953
2016/08/28,629524928
2016/08/29,591536218
2016/08/30,608994654
2016/08/31,580148891
2016/09/01,569869346
2016/09/02,545963738
2016/09/03,575145481
2016/09/04,588590454
2016/09/05,593907510
2016/09/06,608355136
2016/09/07,660407235
2016/09/08,674260850
2016/09/09,676303033
2016/09/10,636669256
2016/09/11,507369524
2016/09/12,504487116
2016/09/13,448278523
2016/09/14,455889410
2016/09/15,455502814
2016/09/16,463761532
2016/09/17,413970517
2016/09/18,359126621
2016/09/19,353089069
2016/09/20,372393183
2016/09/21,351856640
2016/09/22,346165037
2016/09/23,348833731
2016/09/24,325810842
2016/09/25,253192645
2016/09/26,309937878
2016/09/27,390830823
2016/09/28,467849045
2016/09/29,586027922
2016/09/30,671838378
2016/10/01,663359918
2016/10/02,576885104
2016/10/03,771824659
2016/10/04,979076995
2016/10/05,1123730888
2016/10/06,1323421829
2016/10/07,1338237835
2016/10/08,1112683050
2016/10/09,1007938266
2016/10/10,1102541157
2016/10/11,1115257279
2016/10/12,1131461490
2016/10/13,1155986746
2016/10/14,1142589096
2016/10/15,1150030320
2016/10/16,1071128543
2016/10/17,997183049
2016/10/18,910601722
2016/10/19,1018336892
2016/10/20,958833705
2016/10/21,939765523
2016/10/22,925063496
2016/10/23,1036444930
2016/10/24,1010741378
2016/10/25,944324076
2016/10/26,951656598
2016/10/27,1597607351
2016/10/28,1604911011
2016/10/29,1587562007
2016/10/30,1687799942
2016/10/31,1688192417
2016/11/01,1651950410
2016/11/02,1505405871
2016/11/03,1406541560
2016/11/04,1317791445
2016/11/05,1278624448
2016/11/06,1071724619
2016/11/07,1131672640
2016/11/08,1303975881
2016/11/09,1251841515
2016/11/10,872087742
2016/11/11,872071634
2016/11/12,822237175
2016/11/13,568628746
2016/11/14,596126060
2016/11/15,661296412
2016/11/16,685988059
2016/11/17,717117529
2016/11/18,730803017
2016/11/19,691184522
2016/11/20,536670398
2016/11/21,577285314
2016/11/22,574586609
2016/11/23,599686419
2016/11/24,951368077
2016/11/25,1025982488
2016/11/26,891919024
2016/11/27,701370243
2016/11/28,768680378
2016/11/29,782243584
2016/11/30,807657616
2016/12/01,970100672
2016/12/02,1371062576
2016/12/03,1265437526
2016/12/04,1265592902
2016/12/05,1270902108
2016/12/06,1430089957
2016/12/07,1483781838
2016/12/08,1373130510
2016/12/09,1370707058
2016/12/10,1486703717
2016/12/11,1537255603
2016/12/12,1508910904
2016/12/13,1510120547
2016/12/14,1487594895
2016/12/15,1292360981
2016/12/16,915110137
2016/12/17,994907448
2016/12/18,1126029806
2016/12/19,1099267826
2016/12/20,829239483
2016/12/21,794281219
2016/12/22,897253395
2016/12/23,943879967
2016/12/24,1092172028
2016/12/25,1785630193
2016/12/26,1873056378
2016/12/27,1877698531
2016/12/28,1964473886
2016/12/29,2045293738
2016/12/30,2058751557
2016/12/31,2051988212
2017/01/01,2824901683
2017/01/02,2836464359
2017/01/03,2847390934
2017/01/04,2873351757
2017/01/05,2730454449
2017/01/06,2983959652
2017/01/07,2829165848
2017/01/08,2029689147
2017/01/09,1908609509
2017/01/10,1923754936
2017/01/11,1860250291
2017/01/12,1797225013
2017/01/13,1792570205
2017/01/14,1867267577
2017/01/15,1145124791
2017/01/16,1134868827
2017/01/17,1110223426
2017/01/18,918214733
2017/01/19,970296628
2017/01/20,727773483
2017/01/21,727287966
2017/01/22,828589542
2017/01/23,939830044
2017/01/24,888968830
2017/01/25,976897747
2017/01/26,1094693596
2017/01/27,1091387262
2017/01/28,1001879131
2017/01/29,831716810
2017/01/30,853323536
2017/01/31,1010027335
2017/02/01,1610333026
2017/02/02,1593734994
2017/02/03,1892626291
2017/02/04,1886961277
2017/02/05,1598810488
2017/02/06,1532827602
2017/02/07,1693999942
2017/02/08,1694973047
2017/02/09,1891756738
2017/02/10,1836986902
2017/02/11,1799801025
2017/02/12,1924875421
2017/02/13,1785234555
2017/02/14,1766670637
2017/02/15,1381454737
2017/02/16,1304307053
2017/02/17,1180218741
2017/02/18,1180351762
2017/02/19,1288985238
2017/02/20,1056420808
2017/02/21,913824084
2017/02/22,903055144
2017/02/23,845665574
2017/02/24,1205398044
2017/02/25,1160829831
2017/02/26,871484985
2017/02/27,879959218
2017/02/28,915348999
2017/03/01,923968710
2017/03/02,994382443
2017/03/03,1093568903
2017/03/04,1144557076
2017/03/05,952356930
2017/03/06,934542157
2017/03/07,986775706
2017/03/08,943290730
2017/03/09,903525482
2017/03/10,745525492
2017/03/11,751701615
2017/03/12,1109548459
2017/03/13,1089740963
2017/03/14,1101454462
2017/03/15,1097151128
2017/03/16,1211151583
2017/03/17,1092629405
2017/03/18,1068907573
2017/03/19,1097727946
2017/03/20,1111615486
2017/03/21,981252272
2017/03/22,1085455429
2017/03/23,1079183820
2017/03/24,1055195109
2017/03/25,1109099775
2017/03/26,836161744
2017/03/27,981843865
2017/03/28,985938447
2017/03/29,995083777
2017/03/30,742324001
2017/03/31,728978936
2017/04/01,712240252
2017/04/02,734878523
2017/04/03,782593056
2017/04/04,764199931
2017/04/05,848890980
2017/04/06,917065532
2017/04/07,953557534
2017/04/08,1025836785
2017/04/09,921536224
2017/04/10,779580671
2017/04/11,895336531
2017/04/12,931000277
2017/04/13,1089438077
2017/04/14,1120426678
2017/04/15,1103852593
2017/04/16,1499527372
2017/04/17,1550011846
2017/04/18,1634889771
2017/04/19,1567576310
2017/04/20,1505003977
2017/04/21,1860794672
2017/04/22,1708047419
2017/04/23,1653612386
2017/04/24,1821548663
2017/04/25,1944519834
2017/04/26,2227931634
2017/04/27,2106587102
2017/04/28,2228181276
2017/04/29,2493099720
2017/04/30,1836887372
2017/05/01,1594348678
2017/05/02,1701688466
2017/05/03,1691392784
2017/05/04,2019289120
2017/05/05,1959044362
2017/05/06,2227956958
2017/05/07,1818198094
2017/05/08,1443612109
2017/05/09,1489582476
2017/05/10,1475522861
2017/05/11,1472581839
2017/05/12,1485210719
2017/05/13,1474364192
2017/05/14,1292373066
2017/05/15,1091357880
2017/05/16,1989001289
2017/05/17,1902069239
2017/05/18,1742768966
2017/05/19,1580888788
2017/05/20,1517789486
2017/05/21,1465689423
2017/05/22,1279094402
2017/05/23,1459553767
2017/05/24,1458496208
2017/05/25,1430734994
2017/05/26,1438097312
2017/05/27,1440617751
2017/05/28,1498752485
2017/05/29,1522579570
2017/05/30,620547533
2017/05/31,629151125
2017/06/01,592171465
2017/06/02,853722539
2017/06/03,827319190
2017/06/04,1216370955
2017/06/05,1233204387
2017/06/06,955423076
2017/06/07,1082359912
2017/06/08,966630946
2017/06/09,914255756
2017/06/10,1083284553
2017/06/11,1728561458
2017/06/12,1749116355
2017/06/13,1652845448
2017/06/14,1591677470
2017/06/15,1531006882
2017/06/16,1530984789
2017/06/17,1874027738
2017/06/18,2601047634
2017/06/19,2566203094
2017/06/20,2430713235
2017/06/21,1878082340
2017/06/22,1741308709
2017/06/23,1718019739
2017/06/24,1891078380
2017/06/25,2573963429
2017/06/26,2539868643
2017/06/27,2195611459
2017/06/28,2166511603
2017/06/29,2015006385
2017/06/30,2027815537
2017/07/01,2204255780
2017/07/02,2393301986
2017/07/03,2333550717
2017/07/04,2059877648
2017/07/05,1922449997
2017/07/06,1878541895
2017/07/07,1958138191
2017/07/08,2080529333
2017/07/09,2248226365
2017/07/10,2175090530
2017/07/11,2100006707
2017/07/12,1834113178
2017/07/13,1831800752
2017/07/14,1672684718
2017/07/15,1630291777
2017/07/16,1546669399
2017/07/17,1515204138
2017/07/18,1711852682
2017/07/19,1809967899
