Date,transactions14std
2010/12/28,223.056
2010/12/29,226.8
2010/12/30,223.877
2010/12/31,212.802
2011/01/01,206.658
2011/01/02,204.192
2011/01/03,298.756
2011/01/04,355.305
2011/01/05,494.087
2011/01/06,485.754
2011/01/07,500.254
2011/01/08,605.256
2011/01/09,630.154
2011/01/10,644.947
2011/01/11,667.629
2011/01/12,626.817
2011/01/13,593.164
2011/01/14,533.205
2011/01/15,477.064
2011/01/16,381.872
2011/01/17,418.891
2011/01/18,439.922
2011/01/19,434.992
2011/01/20,399.517
2011/01/21,398.251
2011/01/22,396.18
2011/01/23,390.813
2011/01/24,387.876
2011/01/25,371.153
2011/01/26,368.592
2011/01/27,365.735
2011/01/28,346.522
2011/01/29,387.205
2011/01/30,887.413
2011/01/31,873.174
2011/02/01,857.496
2011/02/02,858.501
2011/02/03,871.359
2011/02/04,882.879
2011/02/05,891.355
2011/02/06,899.869
2011/02/07,905.246
2011/02/08,909.147
2011/02/09,908.736
2011/02/10,1006
2011/02/11,1162
2011/02/12,1202
2011/02/13,1013
2011/02/14,1077
2011/02/15,1149
2011/02/16,1160
2011/02/17,1151
2011/02/18,1114
2011/02/19,1017
2011/02/20,918.829
2011/02/21,767.825
2011/02/22,541.664
2011/02/23,366.678
2011/02/24,367.854
2011/02/25,322.22
2011/02/26,326.715
2011/02/27,322.467
2011/02/28,353.369
2011/03/01,526.355
2011/03/02,526.599
2011/03/03,789.989
2011/03/04,794.217
2011/03/05,748.088
2011/03/06,746.759
2011/03/07,751.857
2011/03/08,766.674
2011/03/09,782.283
2011/03/10,809.735
2011/03/11,813.569
2011/03/12,918.576
2011/03/13,967.144
2011/03/14,958.027
2011/03/15,981.144
2011/03/16,1073
2011/03/17,1122
2011/03/18,1092
2011/03/19,1129
2011/03/20,1339
2011/03/21,2050
2011/03/22,2061
2011/03/23,2120
2011/03/24,2043
2011/03/25,2031
2011/03/26,2029
2011/03/27,2052
2011/03/28,2039
2011/03/29,2049
2011/03/30,2178
2011/03/31,2233
2011/04/01,2337
2011/04/02,2406
2011/04/03,2350
2011/04/04,1539
2011/04/05,1547
2011/04/06,980.897
2011/04/07,1016
2011/04/08,1034
2011/04/09,804.285
2011/04/10,777.724
2011/04/11,576.057
2011/04/12,382.258
2011/04/13,447.181
2011/04/14,671.91
2011/04/15,634.304
2011/04/16,622.549
2011/04/17,616.505
2011/04/18,795.001
2011/04/19,1105
2011/04/20,1152
2011/04/21,1122
2011/04/22,1089
2011/04/23,1037
2011/04/24,975.706
2011/04/25,940.363
2011/04/26,1032
2011/04/27,1446
2011/04/28,1453
2011/04/29,1449
2011/04/30,1612
2011/05/01,1620
2011/05/02,1619
2011/05/03,1600
2011/05/04,1607
2011/05/05,1487
2011/05/06,1362
2011/05/07,1286
2011/05/08,1179
2011/05/09,1085
2011/05/10,1098
2011/05/11,915.456
2011/05/12,900.801
2011/05/13,963.132
2011/05/14,929.087
2011/05/15,898.097
2011/05/16,991.067
2011/05/17,1046
2011/05/18,1342
2011/05/19,1404
2011/05/20,1433
2011/05/21,1514
2011/05/22,1474
2011/05/23,1582
2011/05/24,1579
2011/05/25,1550
2011/05/26,1687
2011/05/27,1602
2011/05/28,1552
2011/05/29,1368
2011/05/30,1272
2011/05/31,1236
2011/06/01,1369
2011/06/02,1534
2011/06/03,2013
2011/06/04,2411
2011/06/05,2633
2011/06/06,3068
2011/06/07,3232
2011/06/08,4047
2011/06/09,4721
2011/06/10,4758
2011/06/11,4598
2011/06/12,4456
2011/06/13,4039
2011/06/14,4179
2011/06/15,3830
2011/06/16,3472
2011/06/17,3175
2011/06/18,2887
2011/06/19,2438
2011/06/20,2212
2011/06/21,2014
2011/06/22,2018
2011/06/23,2111
2011/06/24,2133
2011/06/25,2305
2011/06/26,2355
2011/06/27,2367
2011/06/28,1814
2011/06/29,1710
2011/06/30,1495
2011/07/01,1458
2011/07/02,1893
2011/07/03,2059
2011/07/04,1998
2011/07/05,2061
2011/07/06,1932
2011/07/07,1951
2011/07/08,1975
2011/07/09,2186
2011/07/10,2245
2011/07/11,1957
2011/07/12,1888
2011/07/13,1832
2011/07/14,1820
2011/07/15,1676
2011/07/16,1608
2011/07/17,1607
2011/07/18,1564
2011/07/19,1573
2011/07/20,1289
2011/07/21,1301
2011/07/22,1305
2011/07/23,1403
2011/07/24,1419
2011/07/25,1099
2011/07/26,1081
2011/07/27,1086
2011/07/28,1101
2011/07/29,1239
2011/07/30,1664
2011/07/31,1665
2011/08/01,1616
2011/08/02,1559
2011/08/03,1520
2011/08/04,1525
2011/08/05,1477
2011/08/06,1561
2011/08/07,1667
2011/08/08,1410
2011/08/09,1592
2011/08/10,1618
2011/08/11,1607
2011/08/12,1617
2011/08/13,1401
2011/08/14,1400
2011/08/15,1424
2011/08/16,1645
2011/08/17,1645
2011/08/18,1632
2011/08/19,1620
2011/08/20,1575
2011/08/21,1463
2011/08/22,1427
2011/08/23,1258
2011/08/24,1231
2011/08/25,1252
2011/08/26,1231
2011/08/27,1399
2011/08/28,1738
2011/08/29,1700
2011/08/30,1226
2011/08/31,1205
2011/09/01,1204
2011/09/02,1196
2011/09/03,1375
2011/09/04,1349
2011/09/05,1297
2011/09/06,1352
2011/09/07,1344
2011/09/08,1372
2011/09/09,1368
2011/09/10,1432
2011/09/11,1253
2011/09/12,1132
2011/09/13,1048
2011/09/14,1073
2011/09/15,1057
2011/09/16,1074
2011/09/17,1186
2011/09/18,1179
2011/09/19,1152
2011/09/20,1264
2011/09/21,1368
2011/09/22,1388
2011/09/23,1317
2011/09/24,1351
2011/09/25,1405
2011/09/26,1455
2011/09/27,1457
2011/09/28,1465
2011/09/29,1505
2011/09/30,1517
2011/10/01,1530
2011/10/02,1640
2011/10/03,1629
2011/10/04,1192
2011/10/05,726.941
2011/10/06,710.694
2011/10/07,653.731
2011/10/08,678.572
2011/10/09,694.112
2011/10/10,697.049
2011/10/11,681.065
2011/10/12,676.797
2011/10/13,769.048
2011/10/14,793.328
2011/10/15,774.182
2011/10/16,787.524
2011/10/17,658.598
2011/10/18,766.6
2011/10/19,797.468
2011/10/20,890.446
2011/10/21,891.525
2011/10/22,903.664
2011/10/23,910.419
2011/10/24,917.716
2011/10/25,871.616
2011/10/26,809.633
2011/10/27,857.892
2011/10/28,737.115
2011/10/29,742.339
2011/10/30,741.681
2011/10/31,675.309
2011/11/01,707.176
2011/11/02,789.789
2011/11/03,837.215
2011/11/04,995.857
2011/11/05,990.348
2011/11/06,1031
2011/11/07,1007
2011/11/08,1021
2011/11/09,1098
2011/11/10,1056
2011/11/11,1062
2011/11/12,1113
2011/11/13,1059
2011/11/14,1011
2011/11/15,1019
2011/11/16,1023
2011/11/17,1089
2011/11/18,1034
2011/11/19,1123
2011/11/20,1111
2011/11/21,1183
2011/11/22,1155
2011/11/23,1037
2011/11/24,850.275
2011/11/25,845.452
2011/11/26,891.016
2011/11/27,899.163
2011/11/28,906.547
2011/11/29,999.473
2011/11/30,1217
2011/12/01,1278
2011/12/02,1332
2011/12/03,1250
2011/12/04,1226
2011/12/05,1159
2011/12/06,1605
2011/12/07,1598
2011/12/08,1519
2011/12/09,1511
2011/12/10,1361
2011/12/11,1329
2011/12/12,1472
2011/12/13,1486
2011/12/14,1408
2011/12/15,1472
2011/12/16,1468
2011/12/17,1512
2011/12/18,1597
2011/12/19,1566
2011/12/20,961.937
2011/12/21,886.376
2011/12/22,893.772
2011/12/23,900.72
2011/12/24,967.452
2011/12/25,967.372
2011/12/26,939.526
2011/12/27,944.294
2011/12/28,948.768
2011/12/29,918.479
2011/12/30,928.237
2011/12/31,915.232
2012/01/01,850.229
2012/01/02,813.878
2012/01/03,666.325
2012/01/04,687.789
2012/01/05,1077
2012/01/06,1241
2012/01/07,1168
2012/01/08,1228
2012/01/09,1249
2012/01/10,1321
2012/01/11,1412
2012/01/12,1403
2012/01/13,1347
2012/01/14,1252
2012/01/15,1028
2012/01/16,909.094
2012/01/17,819.875
2012/01/18,677.692
2012/01/19,664.701
2012/01/20,669.79
2012/01/21,547.372
2012/01/22,872.595
2012/01/23,875.573
2012/01/24,943.915
2012/01/25,1144
2012/01/26,1145
2012/01/27,1154
2012/01/28,1210
2012/01/29,1205
2012/01/30,1210
2012/01/31,1223
2012/02/01,1221
2012/02/02,1249
2012/02/03,1269
2012/02/04,1305
2012/02/05,1089
2012/02/06,1078
2012/02/07,1050
2012/02/08,821.48
2012/02/09,925.255
2012/02/10,1262
2012/02/11,1204
2012/02/12,1159
2012/02/13,1138
2012/02/14,1638
2012/02/15,1855
2012/02/16,2097
2012/02/17,2127
2012/02/18,2207
2012/02/19,2340
2012/02/20,2305
2012/02/21,2367
2012/02/22,2358
2012/02/23,2366
2012/02/24,2342
2012/02/25,2423
2012/02/26,2554
2012/02/27,2542
2012/02/28,2219
2012/02/29,1813
2012/03/01,1028
2012/03/02,1151
2012/03/03,1385
2012/03/04,1333
2012/03/05,1329
2012/03/06,1333
2012/03/07,1307
2012/03/08,1083
2012/03/09,1066
2012/03/10,1227
2012/03/11,1347
2012/03/12,1346
2012/03/13,1432
2012/03/14,1448
2012/03/15,1436
2012/03/16,1299
2012/03/17,1150
2012/03/18,1172
2012/03/19,1141
2012/03/20,1159
2012/03/21,1189
2012/03/22,1187
2012/03/23,1197
2012/03/24,1035
2012/03/25,779.704
2012/03/26,734.884
2012/03/27,605.599
2012/03/28,676.89
2012/03/29,805.452
2012/03/30,798.016
2012/03/31,832.182
2012/04/01,951.846
2012/04/02,952.369
2012/04/03,1124
2012/04/04,1141
2012/04/05,1157
2012/04/06,1121
2012/04/07,1151
2012/04/08,1197
2012/04/09,1197
2012/04/10,1504
2012/04/11,1585
2012/04/12,1723
2012/04/13,1723
2012/04/14,1750
2012/04/15,1540
2012/04/16,1635
2012/04/17,1640
2012/04/18,1751
2012/04/19,1748
2012/04/20,1726
2012/04/21,1527
2012/04/22,1386
2012/04/23,1291
2012/04/24,1234
2012/04/25,1234
2012/04/26,1726
2012/04/27,1709
2012/04/28,1719
2012/04/29,1706
2012/04/30,1853
2012/05/01,2199
2012/05/02,2403
2012/05/03,3842
2012/05/04,4764
2012/05/05,5061
2012/05/06,4831
2012/05/07,6273
2012/05/08,7038
2012/05/09,7344
2012/05/10,7273
2012/05/11,7565
2012/05/12,7388
2012/05/13,6603
2012/05/14,9320
2012/05/15,9405
2012/05/16,8720
2012/05/17,8560
2012/05/18,9131
2012/05/19,12370
2012/05/20,12839
2012/05/21,13826
2012/05/22,13636
2012/05/23,13548
2012/05/24,12083
2012/05/25,11969
2012/05/26,11458
2012/05/27,9872
2012/05/28,10005
2012/05/29,9917
2012/05/30,8737
2012/05/31,7540
2012/06/01,7356
2012/06/02,9521
2012/06/03,9917
2012/06/04,14016
2012/06/05,16334
2012/06/06,17628
2012/06/07,17811
2012/06/08,17957
2012/06/09,17917
2012/06/10,18871
2012/06/11,18925
2012/06/12,19867
2012/06/13,24285
2012/06/14,28142
2012/06/15,29723
2012/06/16,26847
2012/06/17,26839
2012/06/18,26578
2012/06/19,26418
2012/06/20,23703
2012/06/21,24392
2012/06/22,24450
2012/06/23,25763
2012/06/24,26916
2012/06/25,27157
2012/06/26,25513
2012/06/27,23246
2012/06/28,18359
2012/06/29,14344
2012/06/30,13021
2012/07/01,11084
2012/07/02,9030
2012/07/03,7469
2012/07/04,6508
2012/07/05,6597
2012/07/06,6586
2012/07/07,6495
2012/07/08,6707
2012/07/09,6319
2012/07/10,7908
2012/07/11,8000
2012/07/12,7936
2012/07/13,7883
2012/07/14,7873
2012/07/15,7315
2012/07/16,7984
2012/07/17,9175
2012/07/18,9472
2012/07/19,9135
2012/07/20,9923
2012/07/21,10181
2012/07/22,9319
2012/07/23,8895
2012/07/24,8677
2012/07/25,8812
2012/07/26,8183
2012/07/27,7727
2012/07/28,6592
2012/07/29,5999
2012/07/30,6064
2012/07/31,7556
2012/08/01,7658
2012/08/02,7595
2012/08/03,7723
2012/08/04,7793
2012/08/05,7666
2012/08/06,7878
2012/08/07,7739
2012/08/08,8273
2012/08/09,8344
2012/08/10,8117
2012/08/11,8029
2012/08/12,8038
2012/08/13,11503
2012/08/14,10725
2012/08/15,14526
2012/08/16,15610
2012/08/17,15063
2012/08/18,14410
2012/08/19,14228
2012/08/20,14210
2012/08/21,13618
2012/08/22,13599
2012/08/23,13289
2012/08/24,12556
2012/08/25,12513
2012/08/26,13279
2012/08/27,12244
2012/08/28,12792
2012/08/29,9360
2012/08/30,7275
2012/08/31,7290
2012/09/01,7824
2012/09/02,7800
2012/09/03,7975
2012/09/04,7416
2012/09/05,7951
2012/09/06,8605
2012/09/07,8481
2012/09/08,8755
2012/09/09,8397
2012/09/10,8349
2012/09/11,7655
2012/09/12,8777
2012/09/13,9472
2012/09/14,9101
2012/09/15,9536
2012/09/16,10050
2012/09/17,10946
2012/09/18,10291
2012/09/19,9178
2012/09/20,7006
2012/09/21,6909
2012/09/22,8324
2012/09/23,8387
2012/09/24,8167
2012/09/25,7175
2012/09/26,7394
2012/09/27,7405
2012/09/28,6660
2012/09/29,7083
2012/09/30,8181
2012/10/01,8142
2012/10/02,8156
2012/10/03,7840
2012/10/04,8046
2012/10/05,9128
2012/10/06,8702
2012/10/07,9170
2012/10/08,10208
2012/10/09,9995
2012/10/10,9961
2012/10/11,10012
2012/10/12,10000
2012/10/13,9390
2012/10/14,7735
2012/10/15,6759
2012/10/16,6869
2012/10/17,6171
2012/10/18,6553
2012/10/19,6997
2012/10/20,6980
2012/10/21,8399
2012/10/22,9769
2012/10/23,9587
2012/10/24,9583
2012/10/25,9675
2012/10/26,10864
2012/10/27,13278
2012/10/28,14661
2012/10/29,15189
2012/10/30,14904
2012/10/31,14794
2012/11/01,14982
2012/11/02,14922
2012/11/03,15019
2012/11/04,13198
2012/11/05,10096
2012/11/06,10087
2012/11/07,11064
2012/11/08,11538
2012/11/09,11294
2012/11/10,9718
2012/11/11,8508
2012/11/12,8071
2012/11/13,7933
2012/11/14,8011
2012/11/15,9053
2012/11/16,10559
2012/11/17,10145
2012/11/18,9749
2012/11/19,10212
2012/11/20,10605
2012/11/21,11017
2012/11/22,11022
2012/11/23,10400
2012/11/24,10116
2012/11/25,9031
2012/11/26,7409
2012/11/27,7278
2012/11/28,6997
2012/11/29,6973
2012/11/30,6899
2012/12/01,6856
2012/12/02,9779
2012/12/03,11172
2012/12/04,10860
2012/12/05,10165
2012/12/06,10583
2012/12/07,10581
2012/12/08,10534
2012/12/09,10213
2012/12/10,10254
2012/12/11,10282
2012/12/12,10221
2012/12/13,11231
2012/12/14,11541
2012/12/15,11553
2012/12/16,9164
2012/12/17,6520
2012/12/18,9452
2012/12/19,10045
2012/12/20,10087
2012/12/21,10158
2012/12/22,11560
2012/12/23,10885
2012/12/24,10895
2012/12/25,12313
2012/12/26,12325
2012/12/27,12424
2012/12/28,12973
2012/12/29,12291
2012/12/30,12149
2012/12/31,13495
2013/01/01,13169
2013/01/02,12826
2013/01/03,12814
2013/01/04,13422
2013/01/05,11807
2013/01/06,12151
2013/01/07,12095
2013/01/08,10717
2013/01/09,10723
2013/01/10,12400
2013/01/11,13530
2013/01/12,13610
2013/01/13,14078
2013/01/14,12462
2013/01/15,10847
2013/01/16,11604
2013/01/17,11612
2013/01/18,11662
2013/01/19,12401
2013/01/20,10369
2013/01/21,10334
2013/01/22,9417
2013/01/23,9122
2013/01/24,8762
2013/01/25,8271
2013/01/26,8659
2013/01/27,9534
2013/01/28,9564
2013/01/29,9488
2013/01/30,9896
2013/01/31,10058
2013/02/01,11561
2013/02/02,11293
2013/02/03,12066
2013/02/04,10925
2013/02/05,10095
2013/02/06,10919
2013/02/07,11453
2013/02/08,11882
2013/02/09,12026
2013/02/10,12068
2013/02/11,12129
2013/02/12,12175
2013/02/13,9555
2013/02/14,9655
2013/02/15,9506
2013/02/16,9780
2013/02/17,9798
2013/02/18,10085
2013/02/19,10061
2013/02/20,7731
2013/02/21,7162
2013/02/22,7446
2013/02/23,7455
2013/02/24,7485
2013/02/25,9487
2013/02/26,10110
2013/02/27,10272
2013/02/28,10148
2013/03/01,10637
2013/03/02,10030
2013/03/03,9032
2013/03/04,7947
2013/03/05,7560
2013/03/06,7665
2013/03/07,7869
2013/03/08,8310
2013/03/09,8624
2013/03/10,10740
2013/03/11,10383
2013/03/12,12168
2013/03/13,12287
2013/03/14,12188
2013/03/15,12011
2013/03/16,17681
2013/03/17,21140
2013/03/18,21685
2013/03/19,22123
2013/03/20,21937
2013/03/21,20652
2013/03/22,21022
2013/03/23,20959
2013/03/24,17258
2013/03/25,16608
2013/03/26,16596
2013/03/27,16295
2013/03/28,16777
2013/03/29,16667
2013/03/30,14750
2013/03/31,12482
2013/04/01,11454
2013/04/02,11873
2013/04/03,11938
2013/04/04,13290
2013/04/05,13374
2013/04/06,13473
2013/04/07,13637
2013/04/08,13004
2013/04/09,12705
2013/04/10,12405
2013/04/11,13114
2013/04/12,13123
2013/04/13,13595
2013/04/14,10694
2013/04/15,10345
2013/04/16,10876
2013/04/17,11015
2013/04/18,12628
2013/04/19,12579
2013/04/20,13263
2013/04/21,14986
2013/04/22,15695
2013/04/23,14908
2013/04/24,15091
2013/04/25,14007
2013/04/26,13920
2013/04/27,15058
2013/04/28,16485
2013/04/29,16521
2013/04/30,14818
2013/05/01,14720
2013/05/02,14460
2013/05/03,13985
2013/05/04,13862
2013/05/05,13166
2013/05/06,12786
2013/05/07,12099
2013/05/08,10110
2013/05/09,11514
2013/05/10,14026
2013/05/11,16589
2013/05/12,15591
2013/05/13,15452
2013/05/14,15043
2013/05/15,15140
2013/05/16,14988
2013/05/17,14263
2013/05/18,13894
2013/05/19,14469
2013/05/20,15257
2013/05/21,15496
2013/05/22,15243
2013/05/23,14773
2013/05/24,14134
2013/05/25,11946
2013/05/26,13638
2013/05/27,13305
2013/05/28,11705
2013/05/29,10292
2013/05/30,9636
2013/05/31,9152
2013/06/01,9178
2013/06/02,8907
2013/06/03,8689
2013/06/04,8933
2013/06/05,8976
2013/06/06,8426
2013/06/07,8411
2013/06/08,8788
2013/06/09,7345
2013/06/10,8582
2013/06/11,8433
2013/06/12,8951
2013/06/13,9415
2013/06/14,9214
2013/06/15,11655
2013/06/16,12080
2013/06/17,11475
2013/06/18,10195
2013/06/19,8782
2013/06/20,8281
2013/06/21,7645
2013/06/22,7573
2013/06/23,8432
2013/06/24,8448
2013/06/25,8090
2013/06/26,8083
2013/06/27,8047
2013/06/28,7943
2013/06/29,7709
2013/06/30,10594
2013/07/01,10858
2013/07/02,10971
2013/07/03,11442
2013/07/04,10523
2013/07/05,10211
2013/07/06,10569
2013/07/07,11624
2013/07/08,11281
2013/07/09,10881
2013/07/10,10167
2013/07/11,9637
2013/07/12,9209
2013/07/13,9183
2013/07/14,8532
2013/07/15,8544
2013/07/16,8530
2013/07/17,8512
2013/07/18,8446
2013/07/19,8463
2013/07/20,8404
2013/07/21,7276
2013/07/22,7285
2013/07/23,7234
2013/07/24,7440
2013/07/25,7311
2013/07/26,5317
2013/07/27,5371
2013/07/28,5075
2013/07/29,5247
2013/07/30,5508
2013/07/31,7701
2013/08/01,9630
2013/08/02,10997
2013/08/03,10303
2013/08/04,9573
2013/08/05,10289
2013/08/06,11228
2013/08/07,12917
2013/08/08,14181
2013/08/09,13191
2013/08/10,11816
2013/08/11,11526
2013/08/12,10830
2013/08/13,10128
2013/08/14,10139
2013/08/15,10881
2013/08/16,15042
2013/08/17,14703
2013/08/18,13624
2013/08/19,16087
2013/08/20,16536
2013/08/21,16674
2013/08/22,17504
2013/08/23,17061
2013/08/24,17047
2013/08/25,15300
2013/08/26,14743
2013/08/27,14566
2013/08/28,14250
2013/08/29,14227
2013/08/30,12930
2013/08/31,14269
2013/09/01,15563
2013/09/02,14012
2013/09/03,13665
2013/09/04,13466
2013/09/05,12295
2013/09/06,12685
2013/09/07,12671
2013/09/08,12220
2013/09/09,12273
2013/09/10,11724
2013/09/11,10655
2013/09/12,10262
2013/09/13,9711
2013/09/14,10420
2013/09/15,10056
2013/09/16,10043
2013/09/17,12886
2013/09/18,13402
2013/09/19,13275
2013/09/20,13026
2013/09/21,13010
2013/09/22,12494
2013/09/23,13685
2013/09/24,14249
2013/09/25,13858
2013/09/26,13755
2013/09/27,13298
2013/09/28,13560
2013/09/29,15578
2013/09/30,16050
2013/10/01,14426
2013/10/02,14619
2013/10/03,14590
2013/10/04,14381
2013/10/05,14996
2013/10/06,15893
2013/10/07,14711
2013/10/08,13536
2013/10/09,13303
2013/10/10,13185
2013/10/11,13149
2013/10/12,12514
2013/10/13,11420
2013/10/14,11617
2013/10/15,11454
2013/10/16,9963
2013/10/17,8933
2013/10/18,10190
2013/10/19,10020
2013/10/20,8950
2013/10/21,9023
2013/10/22,9887
2013/10/23,9682
2013/10/24,10690
2013/10/25,10591
2013/10/26,10901
2013/10/27,12329
2013/10/28,12388
2013/10/29,12570
2013/10/30,12800
2013/10/31,12357
2013/11/01,12889
2013/11/02,14828
2013/11/03,17077
2013/11/04,16575
2013/11/05,14530
2013/11/06,14502
2013/11/07,13723
2013/11/08,14066
2013/11/09,14342
2013/11/10,14397
2013/11/11,14780
2013/11/12,15170
2013/11/13,16394
2013/11/14,18293
2013/11/15,17959
2013/11/16,16335
2013/11/17,12511
2013/11/18,15495
2013/11/19,22707
2013/11/20,23658
2013/11/21,23946
2013/11/22,24569
2013/11/23,24065
2013/11/24,23752
2013/11/25,23201
2013/11/26,23719
2013/11/27,26859
2013/11/28,30078
2013/11/29,30112
2013/11/30,25424
2013/12/01,20948
2013/12/02,21064
2013/12/03,19746
2013/12/04,19745
2013/12/05,19484
2013/12/06,19829
2013/12/07,20442
2013/12/08,24563
2013/12/09,25485
2013/12/10,25703
2013/12/11,23659
2013/12/12,20575
2013/12/13,18415
2013/12/14,19605
2013/12/15,20913
2013/12/16,20351
2013/12/17,19308
2013/12/18,19728
2013/12/19,17297
2013/12/20,16759
2013/12/21,17038
2013/12/22,15814
2013/12/23,16478
2013/12/24,16573
2013/12/25,16570
2013/12/26,17268
2013/12/27,17728
2013/12/28,18547
2013/12/29,18661
2013/12/30,17895
2013/12/31,17737
2014/01/01,13061
2014/01/02,9677
2014/01/03,8392
2014/01/04,8213
2014/01/05,8776
2014/01/06,11462
2014/01/07,12331
2014/01/08,12835
2014/01/09,12823
2014/01/10,12753
2014/01/11,12046
2014/01/12,12148
2014/01/13,12221
2014/01/14,11580
2014/01/15,9072
2014/01/16,8942
2014/01/17,8811
2014/01/18,8910
2014/01/19,10219
2014/01/20,9157
2014/01/21,11946
2014/01/22,12563
2014/01/23,12908
2014/01/24,13251
2014/01/25,13417
2014/01/26,12959
2014/01/27,12849
2014/01/28,13130
2014/01/29,13116
2014/01/30,12969
2014/01/31,12945
2014/02/01,12393
2014/02/02,11232
2014/02/03,11325
2014/02/04,10560
2014/02/05,10837
2014/02/06,11821
2014/02/07,12598
2014/02/08,11956
2014/02/09,11417
2014/02/10,11603
2014/02/11,11737
2014/02/12,11619
2014/02/13,11754
2014/02/14,12967
2014/02/15,11931
2014/02/16,10630
2014/02/17,10064
2014/02/18,9791
2014/02/19,10047
2014/02/20,10191
2014/02/21,10049
2014/02/22,10643
2014/02/23,9993
2014/02/24,10904
2014/02/25,13180
2014/02/26,13320
2014/02/27,13433
2014/02/28,12932
2014/03/01,12768
2014/03/02,12961
2014/03/03,14217
2014/03/04,16185
2014/03/05,16222
2014/03/06,16217
2014/03/07,16238
2014/03/08,15252
2014/03/09,14859
2014/03/10,14788
2014/03/11,14226
2014/03/12,14476
2014/03/13,14509
2014/03/14,14505
2014/03/15,15052
2014/03/16,14382
2014/03/17,13357
2014/03/18,13021
2014/03/19,13183
2014/03/20,13212
2014/03/21,13286
2014/03/22,13177
2014/03/23,13918
2014/03/24,13922
2014/03/25,13346
2014/03/26,12442
2014/03/27,12306
2014/03/28,12128
2014/03/29,13624
2014/03/30,14024
2014/03/31,14029
2014/04/01,12519
2014/04/02,11861
2014/04/03,11559
2014/04/04,10827
2014/04/05,11818
2014/04/06,13607
2014/04/07,13093
2014/04/08,12510
2014/04/09,12247
2014/04/10,11633
2014/04/11,11510
2014/04/12,13046
2014/04/13,14020
2014/04/14,14594
2014/04/15,15566
2014/04/16,15718
