Date,activeaddresses90rsi
2010/12/16,50.351
2010/12/17,50.01
2010/12/18,50.148
2010/12/19,50.66
2010/12/20,51.478
2010/12/21,50.632
2010/12/22,50.897
2010/12/23,50.462
2010/12/24,50.085
2010/12/25,50.588
2010/12/26,50.478
2010/12/27,50.73
2010/12/28,50.475
2010/12/29,50.382
2010/12/30,50.615
2010/12/31,50.16
2011/01/01,50.576
2011/01/02,50.514
2011/01/03,51.32
2011/01/04,50.552
2011/01/05,51.609
2011/01/06,50.71
2011/01/07,50.922
2011/01/08,51.42
2011/01/09,51.204
2011/01/10,51.328
2011/01/11,51.593
2011/01/12,50.889
2011/01/13,51.884
2011/01/14,51.666
2011/01/15,51.215
2011/01/16,51.479
2011/01/17,51.019
2011/01/18,51.178
2011/01/19,51.482
2011/01/20,51.252
2011/01/21,52.456
2011/01/22,52.972
2011/01/23,52.304
2011/01/24,52.592
2011/01/25,51.072
2011/01/26,51.399
2011/01/27,51.554
2011/01/28,51.641
2011/01/29,52.536
2011/01/30,54.978
2011/01/31,52.612
2011/02/01,51.883
2011/02/02,50.911
2011/02/03,50.409
2011/02/04,50.94
2011/02/05,50.975
2011/02/06,50.674
2011/02/07,50.685
2011/02/08,50.75
2011/02/09,52.209
2011/02/10,55.176
2011/02/11,56.596
2011/02/12,54.288
2011/02/13,54.213
2011/02/14,55.765
2011/02/15,54.221
2011/02/16,53.317
2011/02/17,54.236
2011/02/18,54.443
2011/02/19,52.953
2011/02/20,53.465
2011/02/21,53.67
2011/02/22,54.537
2011/02/23,54.566
2011/02/24,54.308
2011/02/25,53.759
2011/02/26,54.057
2011/02/27,54.151
2011/02/28,52.876
2011/03/01,56.578
2011/03/02,53.691
2011/03/03,55.517
2011/03/04,52.615
2011/03/05,53.12
2011/03/06,52.613
2011/03/07,52.758
2011/03/08,53.463
2011/03/09,52.625
2011/03/10,51.822
2011/03/11,52.035
2011/03/12,52.324
2011/03/13,51.744
2011/03/14,51.755
2011/03/15,52.39
2011/03/16,52.159
2011/03/17,52.253
2011/03/18,52.022
2011/03/19,52.156
2011/03/20,54.165
2011/03/21,54.473
2011/03/22,53.069
2011/03/23,57.299
2011/03/24,53.292
2011/03/25,52.963
2011/03/26,53.834
2011/03/27,53.749
2011/03/28,54.487
2011/03/29,53.442
2011/03/30,51.98
2011/03/31,52.637
2011/04/01,51.379
2011/04/02,51.412
2011/04/03,51.843
2011/04/04,53.14
2011/04/05,52.686
2011/04/06,52.058
2011/04/07,51.432
2011/04/08,51.731
2011/04/09,51.682
2011/04/10,51.536
2011/04/11,52.269
2011/04/12,52.626
2011/04/13,53.077
2011/04/14,54.723
2011/04/15,52.123
2011/04/16,53.62
2011/04/17,52.241
2011/04/18,53.649
2011/04/19,54.567
2011/04/20,53.297
2011/04/21,51.603
2011/04/22,51.836
2011/04/23,52.622
2011/04/24,52.272
2011/04/25,52.747
2011/04/26,53.94
2011/04/27,55.366
2011/04/28,53.776
2011/04/29,54.326
2011/04/30,55.754
2011/05/01,54.932
2011/05/02,53.148
2011/05/03,53.212
2011/05/04,53.543
2011/05/05,54.276
2011/05/06,53.986
2011/05/07,54.416
2011/05/08,53.375
2011/05/09,54.542
2011/05/10,54.072
2011/05/11,53.978
2011/05/12,54.123
2011/05/13,56.277
2011/05/14,55.711
2011/05/15,54.938
2011/05/16,58.03
2011/05/17,56.582
2011/05/18,58.585
2011/05/19,57.55
2011/05/20,57.119
2011/05/21,56.232
2011/05/22,56.283
2011/05/23,57.312
2011/05/24,58.176
2011/05/25,59.228
2011/05/26,59.135
2011/05/27,55.353
2011/05/28,55.995
2011/05/29,55.561
2011/05/30,56.748
2011/05/31,57.701
2011/06/01,57.636
2011/06/02,58.738
2011/06/03,60.297
2011/06/04,61.328
2011/06/05,59.802
2011/06/06,61.72
2011/06/07,59.859
2011/06/08,64.392
2011/06/09,63.499
2011/06/10,61.701
2011/06/11,61.393
2011/06/12,63.013
2011/06/13,62.035
2011/06/14,63.9
2011/06/15,62.16
2011/06/16,62.768
2011/06/17,60.677
2011/06/18,60.705
2011/06/19,61.475
2011/06/20,60.172
2011/06/21,59.49
2011/06/22,60.323
2011/06/23,58.671
2011/06/24,59.07
2011/06/25,57.353
2011/06/26,57.79
2011/06/27,60.739
2011/06/28,58.27
2011/06/29,57.173
2011/06/30,56.663
2011/07/01,59.489
2011/07/02,60.271
2011/07/03,54.959
2011/07/04,55.48
2011/07/05,55.352
2011/07/06,56.761
2011/07/07,54.838
2011/07/08,55.484
2011/07/09,54.61
2011/07/10,56.805
2011/07/11,55.5
2011/07/12,54.263
2011/07/13,55.732
2011/07/14,56.305
2011/07/15,54.422
2011/07/16,54.264
2011/07/17,54.482
2011/07/18,55.591
2011/07/19,54.347
2011/07/20,54.686
2011/07/21,54.498
2011/07/22,54.091
2011/07/23,53.049
2011/07/24,53.519
2011/07/25,54.81
2011/07/26,53.545
2011/07/27,53.409
2011/07/28,54.24
2011/07/29,52.793
2011/07/30,51.858
2011/07/31,53.345
2011/08/01,53.2
2011/08/02,52.426
2011/08/03,51.216
2011/08/04,51.408
2011/08/05,52.274
2011/08/06,51.804
2011/08/07,51.742
2011/08/08,53.273
2011/08/09,52.916
2011/08/10,51.478
2011/08/11,50.976
2011/08/12,50.567
2011/08/13,51.266
2011/08/14,52.04
2011/08/15,51.23
2011/08/16,51.818
2011/08/17,51.595
2011/08/18,51.699
2011/08/19,52.219
2011/08/20,51.814
2011/08/21,52.372
2011/08/22,53.166
2011/08/23,52.252
2011/08/24,52.049
2011/08/25,52.376
2011/08/26,51.803
2011/08/27,51.558
2011/08/28,50.706
2011/08/29,50.849
2011/08/30,50.365
2011/08/31,50.185
2011/09/01,50.169
2011/09/02,49.851
2011/09/03,49.266
2011/09/04,50.372
2011/09/05,50.622
2011/09/06,50.811
2011/09/07,50.1
2011/09/08,49.732
2011/09/09,50.737
2011/09/10,49.78
2011/09/11,49.596
2011/09/12,50.034
2011/09/13,49.403
2011/09/14,49.376
2011/09/15,49.62
2011/09/16,49.296
2011/09/17,48.779
2011/09/18,49.241
2011/09/19,49.872
2011/09/20,51.948
2011/09/21,50.509
2011/09/22,50.37
2011/09/23,51.219
2011/09/24,51.018
2011/09/25,50.947
2011/09/26,50.414
2011/09/27,50.742
2011/09/28,48.996
2011/09/29,48.67
2011/09/30,48.912
2011/10/01,48.749
2011/10/02,48.347
2011/10/03,49.083
2011/10/04,49.066
2011/10/05,49.014
2011/10/06,49.307
2011/10/07,49.055
2011/10/08,48.606
2011/10/09,48.526
2011/10/10,48.937
2011/10/11,49.077
2011/10/12,49.028
2011/10/13,48.316
2011/10/14,49.433
2011/10/15,48.917
2011/10/16,48.487
2011/10/17,49.316
2011/10/18,48.646
2011/10/19,48.738
2011/10/20,48.213
2011/10/21,48.577
2011/10/22,48.6
2011/10/23,49.035
2011/10/24,49.323
2011/10/25,49.001
2011/10/26,48.75
2011/10/27,48.374
2011/10/28,48.877
2011/10/29,48.944
2011/10/30,48.377
2011/10/31,48.631
2011/11/01,48.936
2011/11/02,49.079
2011/11/03,49.078
2011/11/04,50.183
2011/11/05,49.254
2011/11/06,48.49
2011/11/07,48.941
2011/11/08,49.388
2011/11/09,49.633
2011/11/10,49.642
2011/11/11,48.763
2011/11/12,48.779
2011/11/13,48.919
2011/11/14,49.415
2011/11/15,49.604
2011/11/16,49.187
2011/11/17,48.793
2011/11/18,48.89
2011/11/19,47.939
2011/11/20,48.516
2011/11/21,48.005
2011/11/22,48.584
2011/11/23,48.587
2011/11/24,48.359
2011/11/25,48.684
2011/11/26,48.104
2011/11/27,48.311
2011/11/28,49.138
2011/11/29,49.898
2011/11/30,50.352
2011/12/01,49.747
2011/12/02,49.449
2011/12/03,49.248
2011/12/04,48.828
2011/12/05,49.362
2011/12/06,50.305
2011/12/07,49.305
2011/12/08,49.802
2011/12/09,48.841
2011/12/10,48.914
2011/12/11,48.997
2011/12/12,48.667
2011/12/13,48.947
2011/12/14,48.942
2011/12/15,48.107
2011/12/16,48.385
2011/12/17,48.205
2011/12/18,48.058
2011/12/19,49.363
2011/12/20,49.798
2011/12/21,49.005
2011/12/22,49.074
2011/12/23,49.107
2011/12/24,48.292
2011/12/25,49.007
2011/12/26,49.178
2011/12/27,48.987
2011/12/28,48.57
2011/12/29,48.812
2011/12/30,48.464
2011/12/31,48.627
2012/01/01,48.894
2012/01/02,49.118
2012/01/03,49.699
2012/01/04,49.388
2012/01/05,50.752
2012/01/06,50.528
2012/01/07,49.83
2012/01/08,50.411
2012/01/09,50.49
2012/01/10,51.07
2012/01/11,51.482
2012/01/12,50.007
2012/01/13,50.292
2012/01/14,50.324
2012/01/15,49.844
2012/01/16,50.467
2012/01/17,50.184
2012/01/18,50.403
2012/01/19,50.57
2012/01/20,50.134
2012/01/21,49.811
2012/01/22,48.802
2012/01/23,49.682
2012/01/24,50.499
2012/01/25,51.265
2012/01/26,50.243
2012/01/27,50.24
2012/01/28,49.587
2012/01/29,50.22
2012/01/30,49.802
2012/01/31,50.795
2012/02/01,50.484
2012/02/02,51.009
2012/02/03,51.217
2012/02/04,51.123
2012/02/05,50.392
2012/02/06,49.93
2012/02/07,50.32
2012/02/08,50.264
2012/02/09,50.518
2012/02/10,51.112
2012/02/11,50.582
2012/02/12,50.036
2012/02/13,51.033
2012/02/14,52.039
2012/02/15,51.72
2012/02/16,52.137
2012/02/17,49.979
2012/02/18,50.111
2012/02/19,49.521
2012/02/20,50.017
2012/02/21,50.219
2012/02/22,50.957
2012/02/23,51.543
2012/02/24,51.037
2012/02/25,50.383
2012/02/26,49.52
2012/02/27,50.266
2012/02/28,50.919
2012/02/29,50.501
2012/03/01,50.826
2012/03/02,51.502
2012/03/03,49.167
2012/03/04,50.244
2012/03/05,50.769
2012/03/06,50.387
2012/03/07,50.345
2012/03/08,50.568
2012/03/09,50.61
2012/03/10,49.273
2012/03/11,49.164
2012/03/12,49.96
2012/03/13,51.069
2012/03/14,50.775
2012/03/15,50.295
2012/03/16,50.792
2012/03/17,50.717
2012/03/18,49.703
2012/03/19,50.447
2012/03/20,50.657
2012/03/21,50.763
2012/03/22,50.527
2012/03/23,49.847
2012/03/24,49.701
2012/03/25,49.894
2012/03/26,50.564
2012/03/27,50.44
2012/03/28,50.78
2012/03/29,51.148
2012/03/30,50.183
2012/03/31,49.713
2012/04/01,49.109
2012/04/02,50.127
2012/04/03,51.909
2012/04/04,50.912
2012/04/05,50.777
2012/04/06,50.746
2012/04/07,49.79
2012/04/08,49.63
2012/04/09,50.23
2012/04/10,51.235
2012/04/11,51.698
2012/04/12,51.864
2012/04/13,50.427
2012/04/14,51.136
2012/04/15,50.618
2012/04/16,51.882
2012/04/17,51.621
2012/04/18,51.98
2012/04/19,51.238
2012/04/20,51.921
2012/04/21,50.533
2012/04/22,49.815
2012/04/23,50.708
2012/04/24,50.965
2012/04/25,51.019
2012/04/26,51.761
2012/04/27,50.867
2012/04/28,50.316
2012/04/29,50.326
2012/04/30,51.676
2012/05/01,52.069
2012/05/02,52.141
2012/05/03,52.842
2012/05/04,53.183
2012/05/05,51.946
2012/05/06,52.855
2012/05/07,54.241
2012/05/08,53.384
2012/05/09,53.795
2012/05/10,51.833
2012/05/11,54.033
2012/05/12,52.594
2012/05/13,51.753
2012/05/14,55.842
2012/05/15,53.775
2012/05/16,53.161
2012/05/17,52.058
2012/05/18,53.243
2012/05/19,54.95
2012/05/20,54.191
2012/05/21,54.443
2012/05/22,53.411
2012/05/23,54.062
2012/05/24,53.505
2012/05/25,54.136
2012/05/26,52.561
2012/05/27,52.762
2012/05/28,53.774
2012/05/29,55.152
2012/05/30,53.191
2012/05/31,53.145
2012/06/01,53.337
2012/06/02,50.589
2012/06/03,53.398
2012/06/04,56.26
2012/06/05,56.071
2012/06/06,51.25
2012/06/07,53.925
2012/06/08,52.092
2012/06/09,52.837
2012/06/10,53.352
2012/06/11,53.039
2012/06/12,50.801
2012/06/13,55.63
2012/06/14,56.175
2012/06/15,56.041
2012/06/16,53.787
2012/06/17,53.788
2012/06/18,53.393
2012/06/19,52.932
2012/06/20,52.204
2012/06/21,51.645
2012/06/22,51.539
2012/06/23,51.752
2012/06/24,51.363
2012/06/25,52.488
2012/06/26,52.895
2012/06/27,53.512
2012/06/28,52.094
2012/06/29,52.171
2012/06/30,51.91
2012/07/01,51.859
2012/07/02,52.854
2012/07/03,52.43
2012/07/04,51.75
2012/07/05,50.941
2012/07/06,51.237
2012/07/07,51.567
2012/07/08,50.904
2012/07/09,51.809
2012/07/10,52.765
2012/07/11,52.393
2012/07/12,52.145
2012/07/13,51.514
2012/07/14,51.194
2012/07/15,51.296
2012/07/16,52.611
2012/07/17,53.3
2012/07/18,51.982
2012/07/19,52.385
2012/07/20,52.342
2012/07/21,52.223
2012/07/22,52.903
2012/07/23,53.514
2012/07/24,52.702
2012/07/25,51.214
2012/07/26,51.061
2012/07/27,51.358
2012/07/28,52.624
2012/07/29,52.051
2012/07/30,52.093
2012/07/31,56.244
2012/08/01,52.563
2012/08/02,52.806
2012/08/03,51.706
2012/08/04,51.616
2012/08/05,51.963
2012/08/06,52.751
2012/08/07,52.141
2012/08/08,54.292
2012/08/09,52.147
2012/08/10,51.829
2012/08/11,51.793
2012/08/12,51.904
2012/08/13,53.472
2012/08/14,52.434
2012/08/15,53.633
2012/08/16,55.34
2012/08/17,54.453
2012/08/18,53.548
2012/08/19,54.515
2012/08/20,52.692
2012/08/21,53.712
2012/08/22,52.907
2012/08/23,51.974
2012/08/24,52.163
2012/08/25,50.832
2012/08/26,50.536
2012/08/27,51.101
2012/08/28,51.321
2012/08/29,51.235
2012/08/30,50.403
2012/08/31,52.662
2012/09/01,51.968
2012/09/02,50.446
2012/09/03,50.161
2012/09/04,52.014
2012/09/05,51.349
2012/09/06,52.08
2012/09/07,51.674
2012/09/08,50.172
2012/09/09,51.07
2012/09/10,50.667
2012/09/11,51.738
2012/09/12,50.197
2012/09/13,50.314
2012/09/14,50.748
2012/09/15,49.617
2012/09/16,49.829
2012/09/17,50.033
2012/09/18,50.813
2012/09/19,51.363
2012/09/20,51.945
2012/09/21,50.814
2012/09/22,49.22
2012/09/23,49.399
2012/09/24,50.044
2012/09/25,51.329
2012/09/26,51.964
2012/09/27,51.129
2012/09/28,52.128
2012/09/29,50.603
2012/09/30,50.12
2012/10/01,50.538
2012/10/02,52.394
2012/10/03,51.995
2012/10/04,52.2
2012/10/05,51.259
2012/10/06,50.553
2012/10/07,51.095
2012/10/08,51.609
2012/10/09,52.163
2012/10/10,51.529
2012/10/11,50.753
2012/10/12,51.164
2012/10/13,50.511
2012/10/14,50.405
2012/10/15,51.346
2012/10/16,50.937
2012/10/17,51.152
2012/10/18,51.906
2012/10/19,51.155
2012/10/20,50.904
2012/10/21,50.345
2012/10/22,50.677
2012/10/23,50.673
2012/10/24,50.725
2012/10/25,50.428
2012/10/26,50.197
2012/10/27,49.163
2012/10/28,48.897
2012/10/29,49.945
2012/10/30,49.786
2012/10/31,49.493
2012/11/01,49.436
2012/11/02,49.623
2012/11/03,49.567
2012/11/04,49.295
2012/11/05,50.225
2012/11/06,50.696
2012/11/07,51.006
2012/11/08,50.216
2012/11/09,50.089
2012/11/10,49.819
2012/11/11,49.207
2012/11/12,49.399
2012/11/13,49.555
2012/11/14,50.253
2012/11/15,51.396
2012/11/16,51.659
2012/11/17,52.262
2012/11/18,50.874
2012/11/19,50.802
2012/11/20,50.982
2012/11/21,51.031
2012/11/22,50.646
2012/11/23,49.793
2012/11/24,50.055
2012/11/25,49.94
2012/11/26,50.64
2012/11/27,50.251
2012/11/28,50.977
2012/11/29,50.709
2012/11/30,50.028
2012/12/01,49.696
2012/12/02,48.745
2012/12/03,49.079
2012/12/04,50.773
2012/12/05,51.051
2012/12/06,50.568
2012/12/07,50.55
2012/12/08,50.189
2012/12/09,50.27
2012/12/10,49.852
2012/12/11,50.009
2012/12/12,50.808
2012/12/13,51.287
2012/12/14,50.638
2012/12/15,49.638
2012/12/16,49.801
2012/12/17,50.539
2012/12/18,51.52
2012/12/19,50.894
2012/12/20,50.299
2012/12/21,51.2
2012/12/22,52.395
2012/12/23,50.294
2012/12/24,50.306
2012/12/25,49.02
2012/12/26,50.057
2012/12/27,49.855
2012/12/28,50.619
2012/12/29,50.299
2012/12/30,51.05
2012/12/31,49.603
2013/01/01,50.007
2013/01/02,50.682
2013/01/03,51.706
2013/01/04,51.189
2013/01/05,51.94
2013/01/06,50.49
2013/01/07,51.925
2013/01/08,52.158
2013/01/09,52.174
2013/01/10,52.771
2013/01/11,52.754
2013/01/12,51.406
2013/01/13,51.979
2013/01/14,50.564
2013/01/15,52.132
2013/01/16,52.224
2013/01/17,52.281
2013/01/18,52.043
2013/01/19,51.071
2013/01/20,50.664
2013/01/21,50.646
2013/01/22,51.556
2013/01/23,50.786
2013/01/24,52.351
2013/01/25,50.983
2013/01/26,51.568
2013/01/27,50.955
2013/01/28,51.497
2013/01/29,51.649
2013/01/30,50.317
2013/01/31,50.701
2013/02/01,52.556
2013/02/02,51.628
2013/02/03,51.729
2013/02/04,51.714
2013/02/05,52
2013/02/06,51.247
2013/02/07,51.77
2013/02/08,51.983
2013/02/09,51.516
2013/02/10,51.657
2013/02/11,51.016
2013/02/12,50.964
2013/02/13,51.116
2013/02/14,50.909
2013/02/15,50.744
2013/02/16,50.37
2013/02/17,50.181
2013/02/18,50.385
2013/02/19,50.651
2013/02/20,50.822
2013/02/21,50.803
2013/02/22,51.262
2013/02/23,50.878
2013/02/24,50.964
2013/02/25,51.539
2013/02/26,51.812
2013/02/27,51.309
2013/02/28,51.906
2013/03/01,52.312
2013/03/02,50.485
2013/03/03,50.079
2013/03/04,51.017
2013/03/05,51.493
2013/03/06,52.902
2013/03/07,52.536
2013/03/08,51.279
2013/03/09,50.967
2013/03/10,51.315
2013/03/11,50.874
2013/03/12,51.627
2013/03/13,52.023
2013/03/14,51.773
2013/03/15,52.06
2013/03/16,50.454
2013/03/17,50.58
2013/03/18,51.421
2013/03/19,52.586
2013/03/20,51.836
2013/03/21,52.633
2013/03/22,53.23
2013/03/23,52.217
2013/03/24,52.451
2013/03/25,52.09
2013/03/26,52.875
2013/03/27,52.843
2013/03/28,55.223
2013/03/29,53.807
2013/03/30,53.163
2013/03/31,51.519
2013/04/01,52.751
2013/04/02,54.395
2013/04/03,55.865
2013/04/04,56.029
2013/04/05,54.981
2013/04/06,53.062
2013/04/07,53.451
2013/04/08,55.919
2013/04/09,55.716
2013/04/10,57.546
2013/04/11,56.568
2013/04/12,54.285
2013/04/13,52.3
2013/04/14,51.224
2013/04/15,53.656
2013/04/16,53.666
2013/04/17,54.063
2013/04/18,51.934
2013/04/19,53.756
2013/04/20,51.143
2013/04/21,50.765
2013/04/22,52.444
2013/04/23,52.554
2013/04/24,53.251
2013/04/25,52.275
2013/04/26,51.901
2013/04/27,51.257
2013/04/28,54.141
2013/04/29,51.723
2013/04/30,50.979
2013/05/01,51.45
2013/05/02,51.327
2013/05/03,51.39
2013/05/04,50.432
2013/05/05,50.588
2013/05/06,51.524
2013/05/07,53.165
2013/05/08,52.662
2013/05/09,51.157
2013/05/10,51.322
2013/05/11,51.073
2013/05/12,50.261
2013/05/13,51.177
2013/05/14,51.241
2013/05/15,51.313
2013/05/16,51.268
2013/05/17,50.846
2013/05/18,50.109
2013/05/19,49.809
2013/05/20,50.349
2013/05/21,51.128
2013/05/22,50.556
2013/05/23,51.158
2013/05/24,51.278
2013/05/25,50.15
2013/05/26,50.153
2013/05/27,50.468
2013/05/28,50.63
2013/05/29,50.946
2013/05/30,50.769
2013/05/31,50.56
2013/06/01,49.979
2013/06/02,49.83
2013/06/03,50.882
2013/06/04,50.788
2013/06/05,50.79
2013/06/06,50.371
2013/06/07,50.409
2013/06/08,49.216
2013/06/09,49.091
2013/06/10,49.434
2013/06/11,49.876
2013/06/12,49.655
2013/06/13,49.859
2013/06/14,50.598
2013/06/15,48.899
2013/06/16,48.522
2013/06/17,49.162
2013/06/18,49.682
2013/06/19,50.114
2013/06/20,49.997
2013/06/21,50.111
2013/06/22,49.29
2013/06/23,48.789
2013/06/24,49.802
2013/06/25,49.533
2013/06/26,49.818
2013/06/27,49.507
2013/06/28,50.109
2013/06/29,49.509
2013/06/30,48.699
2013/07/01,50.129
2013/07/02,49.781
2013/07/03,49.926
2013/07/04,49.525
2013/07/05,49.497
2013/07/06,49.186
2013/07/07,48.589
2013/07/08,49.729
2013/07/09,50.118
2013/07/10,49.871
2013/07/11,50.542
2013/07/12,50.939
2013/07/13,49.722
2013/07/14,48.596
2013/07/15,49.686
2013/07/16,49.987
2013/07/17,49.739
2013/07/18,49.752
2013/07/19,49.408
2013/07/20,48.916
2013/07/21,48.817
2013/07/22,49.559
2013/07/23,49.877
2013/07/24,50.004
2013/07/25,50.049
2013/07/26,49.76
2013/07/27,48.886
2013/07/28,48.663
2013/07/29,50.159
2013/07/30,50.351
2013/07/31,51.224
2013/08/01,53.717
2013/08/02,50.62
2013/08/03,49.577
2013/08/04,49.56
2013/08/05,50.504
2013/08/06,50.384
2013/08/07,50.684
2013/08/08,50.437
2013/08/09,49.86
2013/08/10,49.467
2013/08/11,49.086
2013/08/12,52.598
2013/08/13,50.565
2013/08/14,50.783
2013/08/15,50.611
2013/08/16,51.073
2013/08/17,49.608
2013/08/18,49.346
2013/08/19,50.775
2013/08/20,50.861
2013/08/21,51.051
2013/08/22,51.133
2013/08/23,50.991
2013/08/24,49.766
2013/08/25,50.059
2013/08/26,50.553
2013/08/27,51.847
2013/08/28,51.065
2013/08/29,50.443
2013/08/30,51.423
2013/08/31,51.322
2013/09/01,49.221
2013/09/02,49.609
2013/09/03,50.226
2013/09/04,50.541
2013/09/05,50.108
2013/09/06,50.298
2013/09/07,49.583
2013/09/08,49.178
2013/09/09,50.353
2013/09/10,50.13
2013/09/11,50.397
2013/09/12,50.554
2013/09/13,49.844
2013/09/14,49.011
2013/09/15,49.062
2013/09/16,50.082
2013/09/17,50.302
2013/09/18,50.708
2013/09/19,50.709
2013/09/20,50.569
2013/09/21,49.824
2013/09/22,49.632
2013/09/23,50.798
2013/09/24,50.649
2013/09/25,50.655
2013/09/26,50.632
2013/09/27,50.627
2013/09/28,49.968
2013/09/29,50.138
2013/09/30,50.789
2013/10/01,51.443
2013/10/02,52.534
2013/10/03,51.402
2013/10/04,50.518
2013/10/05,49.675
2013/10/06,49.357
2013/10/07,50.431
2013/10/08,50.409
2013/10/09,50.633
2013/10/10,50.708
2013/10/11,50.65
2013/10/12,49.734
2013/10/13,51.174
2013/10/14,50.806
2013/10/15,51.02
2013/10/16,51.548
2013/10/17,50.698
2013/10/18,51.014
2013/10/19,51.463
2013/10/20,50.11
2013/10/21,51.656
2013/10/22,52.51
2013/10/23,52.401
2013/10/24,52.667
2013/10/25,51.885
2013/10/26,50.011
2013/10/27,49.438
2013/10/28,50.841
2013/10/29,50.765
2013/10/30,51.442
2013/10/31,51.506
2013/11/01,50.833
2013/11/02,50.217
2013/11/03,50.577
2013/11/04,51.694
2013/11/05,52.767
2013/11/06,53.598
2013/11/07,53.536
2013/11/08,53.55
2013/11/09,53.485
2013/11/10,52.582
2013/11/11,52.528
2013/11/12,52.538
2013/11/13,52.96
2013/11/14,53.622
2013/11/15,52.658
2013/11/16,51.535
2013/11/17,51.783
2013/11/18,55.218
2013/11/19,57.531
2013/11/20,54.727
2013/11/21,55.924
2013/11/22,54.462
2013/11/23,53.582
2013/11/24,52.046
2013/11/25,52.999
2013/11/26,54.806
2013/11/27,55.738
2013/11/28,55.867
2013/11/29,55.139
2013/11/30,53.675
2013/12/01,53.789
2013/12/02,54.353
2013/12/03,54.132
2013/12/04,54.62
2013/12/05,54.606
2013/12/06,53.763
2013/12/07,52.719
2013/12/08,50.764
2013/12/09,52.796
2013/12/10,52.705
2013/12/11,52.619
2013/12/12,51.46
2013/12/13,52.192
2013/12/14,52.292
2013/12/15,51.935
2013/12/16,53.649
2013/12/17,52.665
2013/12/18,53.687
2013/12/19,52.486
2013/12/20,52.275
2013/12/21,50.981
2013/12/22,50.819
2013/12/23,52.13
2013/12/24,51.066
2013/12/25,51.052
2013/12/26,50.687
2013/12/27,50.863
2013/12/28,50.355
2013/12/29,50.985
2013/12/30,52.064
2013/12/31,50.457
2014/01/01,49.447
2014/01/02,51.269
2014/01/03,51.503
2014/01/04,50.295
2014/01/05,51.152
2014/01/06,52.939
