Date,mining_profitability3sma
2014/04/20,36.271
2014/04/21,35.77
2014/04/22,35.495
2014/04/23,34.274
2014/04/24,33.806
2014/04/25,35.488
2014/04/26,33.992
2014/04/27,34.537
2014/04/28,31.117
2014/04/29,32.466
2014/04/30,28.934
2014/05/01,30.628
2014/05/02,27.873
2014/05/03,28.544
2014/05/04,26.642
2014/05/05,26.293
2014/05/06,28.373
2014/05/07,27.237
2014/05/08,28.457
2014/05/09,27.187
2014/05/10,28.834
2014/05/11,27.393
2014/05/12,27.313
2014/05/13,25.635
2014/05/14,25.594
2014/05/15,24.948
2014/05/16,25.603
2014/05/17,25.588
2014/05/18,25.673
2014/05/19,25.262
2014/05/20,25.742
2014/05/21,26.409
2014/05/22,27.593
2014/05/23,29.03
2014/05/24,28.057
2014/05/25,27.989
2014/05/26,27.033
2014/05/27,27.204
2014/05/28,27.442
2014/05/29,27.111
2014/05/30,28.639
2014/05/31,28.693
2014/06/01,30.523
2014/06/02,31.404
2014/06/03,31.655
2014/06/04,31.182
2014/06/05,30.007
2014/06/06,28.791
2014/06/07,28.505
2014/06/08,27.036
2014/06/09,28.364
2014/06/10,27.834
2014/06/11,28.379
2014/06/12,27.707
2014/06/13,26.794
2014/06/14,26.199
2014/06/15,25.029
2014/06/16,25.14
2014/06/17,25.107
2014/06/18,23.849
2014/06/19,23.359
2014/06/20,22.795
2014/06/21,23.082
2014/06/22,21.845
2014/06/23,21.833
2014/06/24,21.899
2014/06/25,22.154
2014/06/26,21.259
2014/06/27,21.716
2014/06/28,22.009
2014/06/29,20.72
2014/06/30,18.89
2014/07/01,18.042
2014/07/02,18.843
2014/07/03,19.345
2014/07/04,19.861
2014/07/05,19.314
2014/07/06,18.976
2014/07/07,18.465
2014/07/08,18.741
2014/07/09,18.992
2014/07/10,18.528
2014/07/11,18.516
2014/07/12,18.424
2014/07/13,18.64
2014/07/14,18.069
2014/07/15,18.499
2014/07/16,17.555
2014/07/17,18.549
2014/07/18,18.026
2014/07/19,18.901
2014/07/20,17.8
2014/07/21,17.815
2014/07/22,17.369
2014/07/23,18.025
2014/07/24,17.359
2014/07/25,17.821
2014/07/26,16.615
2014/07/27,16.432
2014/07/28,15.878
2014/07/29,16.112
2014/07/30,16.202
2014/07/31,15.484
2014/08/01,15.727
2014/08/02,15.618
2014/08/03,15.639
2014/08/04,15.09
2014/08/05,15.001
2014/08/06,15.94
2014/08/07,16.244
2014/08/08,16.054
2014/08/09,15.588
2014/08/10,15.361
2014/08/11,15.391
2014/08/12,14.525
2014/08/13,13.801
2014/08/14,13.692
2014/08/15,13.363
2014/08/16,13.184
2014/08/17,12.673
2014/08/18,12.964
2014/08/19,12.574
2014/08/20,11.563
2014/08/21,10.685
2014/08/22,10.501
2014/08/23,10.699
2014/08/24,10.342
2014/08/25,10.454
2014/08/26,10.753
2014/08/27,11.175
2014/08/28,11.15
2014/08/29,10.714
2014/08/30,10.804
2014/08/31,10.706
2014/09/01,9.62
2014/09/02,8.88
2014/09/03,8.575
2014/09/04,8.873
2014/09/05,8.712
2014/09/06,8.926
2014/09/07,8.865
2014/09/08,8.701
2014/09/09,8.33
2014/09/10,8.687
2014/09/11,9.175
2014/09/12,8.841
2014/09/13,8.852
2014/09/14,8.158
2014/09/15,8.314
2014/09/16,7.969
2014/09/17,8.097
2014/09/18,7.727
2014/09/19,7.249
2014/09/20,7.055
2014/09/21,6.764
2014/09/22,6.892
2014/09/23,6.62
2014/09/24,6.903
2014/09/25,6.882
2014/09/26,6.47
2014/09/27,6.078
2014/09/28,5.492
2014/09/29,5.629
2014/09/30,5.627
2014/10/01,5.693
2014/10/02,5.586
2014/10/03,5.444
2014/10/04,5.37
2014/10/05,5.13
2014/10/06,4.812
2014/10/07,4.432
2014/10/08,4.635
2014/10/09,5.034
2014/10/10,5.392
2014/10/11,5.266
2014/10/12,5.11
2014/10/13,5.255
2014/10/14,5.449
2014/10/15,5.598
2014/10/16,5.563
2014/10/17,5.61
2014/10/18,5.591
2014/10/19,5.445
2014/10/20,5.443
2014/10/21,5.57
2014/10/22,5.638
2014/10/23,5.551
2014/10/24,5.158
2014/10/25,5.077
2014/10/26,4.749
2014/10/27,4.947
2014/10/28,4.776
2014/10/29,5.099
2014/10/30,4.87
2014/10/31,5.003
2014/11/01,4.712
2014/11/02,4.512
2014/11/03,4.517
2014/11/04,4.54
2014/11/05,4.328
2014/11/06,4.314
2014/11/07,4.27
2014/11/08,4.564
2014/11/09,4.485
2014/11/10,4.513
2014/11/11,4.432
2014/11/12,4.673
2014/11/13,5.111
2014/11/14,5.392
2014/11/15,5.145
2014/11/16,4.936
2014/11/17,4.85
2014/11/18,4.954
2014/11/19,4.824
2014/11/20,4.736
2014/11/21,4.51
2014/11/22,4.508
2014/11/23,4.426
2014/11/24,4.591
2014/11/25,4.506
2014/11/26,4.621
2014/11/27,4.632
2014/11/28,4.679
2014/11/29,4.784
2014/11/30,4.774
2014/12/01,4.635
2014/12/02,4.688
2014/12/03,4.595
2014/12/04,4.869
2014/12/05,4.784
2014/12/06,4.708
2014/12/07,4.581
2014/12/08,4.718
2014/12/09,4.768
2014/12/10,4.563
2014/12/11,4.391
2014/12/12,4.305
2014/12/13,4.48
2014/12/14,4.353
2014/12/15,4.372
2014/12/16,4.376
2014/12/17,4.187
2014/12/18,4.067
2014/12/19,4.025
2014/12/20,4.037
2014/12/21,4.067
2014/12/22,4.306
2014/12/23,4.319
2014/12/24,4.411
2014/12/25,4.023
2014/12/26,4.136
2014/12/27,4.015
2014/12/28,4.141
2014/12/29,4.016
2014/12/30,4.064
2014/12/31,3.871
2015/01/01,3.919
2015/01/02,3.897
2015/01/03,3.894
2015/01/04,3.74
2015/01/05,3.487
2015/01/06,3.406
2015/01/07,3.294
2015/01/08,3.504
2015/01/09,3.44
2015/01/10,3.546
2015/01/11,3.464
2015/01/12,3.381
2015/01/13,3.127
2015/01/14,2.704
2015/01/15,2.538
2015/01/16,2.354
2015/01/17,2.366
2015/01/18,2.35
2015/01/19,2.338
2015/01/20,2.32
2015/01/21,2.439
2015/01/22,2.481
2015/01/23,2.57
2015/01/24,2.564
2015/01/25,2.715
2015/01/26,2.954
2015/01/27,3.12
2015/01/28,3.276
2015/01/29,3.127
2015/01/30,2.871
2015/01/31,2.828
2015/02/01,2.694
2015/02/02,2.834
2015/02/03,2.634
2015/02/04,2.803
2015/02/05,2.778
2015/02/06,2.864
2015/02/07,2.754
2015/02/08,2.647
2015/02/09,2.655
2015/02/10,2.561
2015/02/11,2.588
2015/02/12,2.35
2015/02/13,2.544
2015/02/14,2.619
2015/02/15,2.865
2015/02/16,2.794
2015/02/17,2.707
2015/02/18,2.724
2015/02/19,2.708
2015/02/20,2.724
2015/02/21,2.68
2015/02/22,2.737
2015/02/23,2.676
2015/02/24,2.581
2015/02/25,2.578
2015/02/26,2.587
2015/02/27,2.651
2015/02/28,2.607
2015/03/01,2.641
2015/03/02,2.793
2015/03/03,2.89
2015/03/04,2.934
2015/03/05,2.887
2015/03/06,2.901
2015/03/07,2.965
2015/03/08,2.986
2015/03/09,2.962
2015/03/10,3.108
2015/03/11,3.069
2015/03/12,3.08
2015/03/13,3.045
2015/03/14,3.009
2015/03/15,3.063
2015/03/16,2.991
2015/03/17,3.011
2015/03/18,3.028
2015/03/19,2.873
2015/03/20,2.823
2015/03/21,2.747
2015/03/22,2.864
2015/03/23,2.881
2015/03/24,2.869
2015/03/25,2.753
2015/03/26,2.692
2015/03/27,2.64
2015/03/28,2.639
2015/03/29,2.666
2015/03/30,2.631
2015/03/31,2.661
2015/04/01,2.59
2015/04/02,2.712
2015/04/03,2.675
2015/04/04,2.767
2015/04/05,2.638
2015/04/06,2.577
2015/04/07,2.576
2015/04/08,2.512
2015/04/09,2.521
2015/04/10,2.505
2015/04/11,2.462
2015/04/12,2.402
2015/04/13,2.423
2015/04/14,2.363
2015/04/15,2.33
2015/04/16,2.186
2015/04/17,2.222
2015/04/18,2.334
2015/04/19,2.324
2015/04/20,2.407
2015/04/21,2.343
2015/04/22,2.432
2015/04/23,2.364
2015/04/24,2.424
2015/04/25,2.471
2015/04/26,2.443
2015/04/27,2.409
2015/04/28,2.32
2015/04/29,2.33
2015/04/30,2.39
2015/05/01,2.431
2015/05/02,2.517
2015/05/03,2.513
2015/05/04,2.446
2015/05/05,2.519
2015/05/06,2.57
2015/05/07,2.522
2015/05/08,2.49
2015/05/09,2.432
2015/05/10,2.532
2015/05/11,2.598
2015/05/12,2.571
2015/05/13,2.624
2015/05/14,2.536
2015/05/15,2.526
2015/05/16,2.425
2015/05/17,2.477
2015/05/18,2.501
2015/05/19,2.449
2015/05/20,2.407
2015/05/21,2.409
2015/05/22,2.457
2015/05/23,2.296
2015/05/24,2.449
2015/05/25,2.432
2015/05/26,2.602
2015/05/27,2.436
2015/05/28,2.461
2015/05/29,2.43
2015/05/30,2.472
2015/05/31,2.499
2015/06/01,2.399
2015/06/02,2.412
2015/06/03,2.345
2015/06/04,2.417
2015/06/05,2.317
2015/06/06,2.47
2015/06/07,2.38
2015/06/08,2.478
2015/06/09,2.348
2015/06/10,2.501
2015/06/11,2.323
2015/06/12,2.394
2015/06/13,2.392
2015/06/14,2.468
2015/06/15,2.396
2015/06/16,2.273
2015/06/17,2.533
2015/06/18,2.59
2015/06/19,2.637
2015/06/20,2.414
2015/06/21,2.372
2015/06/22,2.501
2015/06/23,2.512
2015/06/24,2.558
2015/06/25,2.463
2015/06/26,2.48
2015/06/27,2.426
2015/06/28,2.456
2015/06/29,2.522
2015/06/30,2.633
2015/07/01,2.594
2015/07/02,2.691
2015/07/03,2.663
2015/07/04,2.735
2015/07/05,2.591
2015/07/06,2.754
2015/07/07,2.7
2015/07/08,2.851
2015/07/09,2.651
2015/07/10,2.861
2015/07/11,2.82
2015/07/12,2.953
2015/07/13,2.957
2015/07/14,2.943
2015/07/15,2.976
2015/07/16,2.799
2015/07/17,2.819
2015/07/18,2.703
2015/07/19,2.757
2015/07/20,2.758
2015/07/21,2.7
2015/07/22,2.774
2015/07/23,2.671
2015/07/24,2.862
2015/07/25,2.769
2015/07/26,2.848
2015/07/27,2.762
2015/07/28,2.735
2015/07/29,2.824
2015/07/30,2.765
2015/07/31,2.885
2015/08/01,2.741
2015/08/02,2.739
2015/08/03,2.726
2015/08/04,2.654
2015/08/05,2.777
2015/08/06,2.704
2015/08/07,2.739
2015/08/08,2.698
2015/08/09,2.624
2015/08/10,2.674
2015/08/11,2.517
2015/08/12,2.47
2015/08/13,2.463
2015/08/14,2.499
2015/08/15,2.562
2015/08/16,2.49
2015/08/17,2.543
2015/08/18,2.481
2015/08/19,2.43
2015/08/20,2.254
2015/08/21,2.29
2015/08/22,2.233
2015/08/23,2.185
2015/08/24,2.072
2015/08/25,1.971
2015/08/26,2.085
2015/08/27,2.013
2015/08/28,2.168
2015/08/29,2.091
2015/08/30,2.15
2015/08/31,2.095
2015/09/01,2.141
2015/09/02,2.166
2015/09/03,2.148
2015/09/04,2.1
2015/09/05,2.038
2015/09/06,2.032
2015/09/07,2.107
2015/09/08,2.127
2015/09/09,2.208
2015/09/10,2.166
2015/09/11,2.154
2015/09/12,2.05
2015/09/13,2.07
2015/09/14,2.042
2015/09/15,2.104
2015/09/16,1.965
2015/09/17,2.038
2015/09/18,1.989
2015/09/19,1.981
2015/09/20,1.951
2015/09/21,1.928
2015/09/22,2.01
2015/09/23,2.002
2015/09/24,1.987
2015/09/25,2.006
2015/09/26,1.945
2015/09/27,1.996
2015/09/28,1.989
2015/09/29,2.088
2015/09/30,2.024
2015/10/01,1.984
2015/10/02,1.968
2015/10/03,2.01
2015/10/04,2.008
2015/10/05,1.98
2015/10/06,1.973
2015/10/07,1.976
2015/10/08,1.998
2015/10/09,1.959
2015/10/10,2.097
2015/10/11,2.032
2015/10/12,2.1
2015/10/13,1.985
2015/10/14,2.074
2015/10/15,2.138
2015/10/16,2.115
2015/10/17,2.141
2015/10/18,2.162
2015/10/19,2.255
2015/10/20,2.189
2015/10/21,2.212
2015/10/22,2.168
2015/10/23,2.277
2015/10/24,2.26
2015/10/25,2.358
2015/10/26,2.421
2015/10/27,2.404
2015/10/28,2.408
2015/10/29,2.472
2015/10/30,2.653
2015/10/31,2.623
2015/11/01,2.583
2015/11/02,2.56
2015/11/03,2.797
2015/11/04,3.175
2015/11/05,3.332
2015/11/06,3.322
2015/11/07,3.105
2015/11/08,3.02
2015/11/09,3.109
2015/11/10,3.027
2015/11/11,2.905
2015/11/12,2.667
2015/11/13,2.57
2015/11/14,2.502
2015/11/15,2.551
2015/11/16,2.526
2015/11/17,2.483
2015/11/18,2.538
2015/11/19,2.478
2015/11/20,2.622
2015/11/21,2.514
2015/11/22,2.544
2015/11/23,2.461
2015/11/24,2.364
2015/11/25,2.275
2015/11/26,2.351
2015/11/27,2.295
2015/11/28,2.466
2015/11/29,2.379
2015/11/30,2.639
2015/12/01,2.54
2015/12/02,2.598
2015/12/03,2.421
2015/12/04,2.507
2015/12/05,2.603
2015/12/06,2.67
2015/12/07,2.595
2015/12/08,2.587
2015/12/09,2.582
2015/12/10,2.822
2015/12/11,2.653
2015/12/12,2.73
2015/12/13,2.546
2015/12/14,2.849
2015/12/15,2.862
2015/12/16,2.917
2015/12/17,2.8
2015/12/18,2.855
2015/12/19,2.786
2015/12/20,2.646
2015/12/21,2.389
2015/12/22,2.394
2015/12/23,2.349
2015/12/24,2.361
2015/12/25,2.484
2015/12/26,2.466
2015/12/27,2.522
2015/12/28,2.218
2015/12/29,2.247
2015/12/30,2.218
2015/12/31,2.246
2016/01/01,2.142
2016/01/02,2.117
2016/01/03,2.106
2016/01/04,2.193
2016/01/05,2.118
2016/01/06,2.128
2016/01/07,2.086
2016/01/08,2.187
2016/01/09,2.194
2016/01/10,2.232
2016/01/11,2.164
2016/01/12,2.193
2016/01/13,2.023
2016/01/14,1.951
2016/01/15,1.814
2016/01/16,1.796
2016/01/17,1.785
2016/01/18,1.768
2016/01/19,1.7
2016/01/20,1.679
2016/01/21,1.744
2016/01/22,1.885
2016/01/23,1.878
2016/01/24,1.847
2016/01/25,1.731
2016/01/26,1.697
2016/01/27,1.655
2016/01/28,1.642
2016/01/29,1.626
2016/01/30,1.64
2016/01/31,1.655
2016/02/01,1.587
2016/02/02,1.594
2016/02/03,1.589
2016/02/04,1.588
2016/02/05,1.597
2016/02/06,1.633
2016/02/07,1.579
2016/02/08,1.382
2016/02/09,1.291
2016/02/10,1.282
2016/02/11,1.381
2016/02/12,1.33
2016/02/13,1.367
2016/02/14,1.352
2016/02/15,1.382
2016/02/16,1.364
2016/02/17,1.427
2016/02/18,1.469
2016/02/19,1.467
2016/02/20,1.386
2016/02/21,1.316
2016/02/22,1.336
2016/02/23,1.324
2016/02/24,1.3
2016/02/25,1.349
2016/02/26,1.306
2016/02/27,1.39
2016/02/28,1.293
2016/02/29,1.331
2016/03/01,1.327
2016/03/02,1.397
2016/03/03,1.381
2016/03/04,1.343
2016/03/05,1.281
2016/03/06,1.299
2016/03/07,1.238
2016/03/08,1.339
2016/03/09,1.346
2016/03/10,1.39
2016/03/11,1.319
2016/03/12,1.299
2016/03/13,1.299
2016/03/14,1.333
2016/03/15,1.361
2016/03/16,1.347
2016/03/17,1.309
2016/03/18,1.265
2016/03/19,1.265
2016/03/20,1.258
2016/03/21,1.271
2016/03/22,1.287
2016/03/23,1.29
2016/03/24,1.279
2016/03/25,1.268
2016/03/26,1.269
2016/03/27,1.255
2016/03/28,1.334
2016/03/29,1.302
2016/03/30,1.304
2016/03/31,1.2
2016/04/01,1.27
2016/04/02,1.254
2016/04/03,1.295
2016/04/04,1.26
2016/04/05,1.294
2016/04/06,1.296
2016/04/07,1.266
2016/04/08,1.274
2016/04/09,1.276
2016/04/10,1.294
2016/04/11,1.281
2016/04/12,1.259
2016/04/13,1.277
2016/04/14,1.286
2016/04/15,1.234
2016/04/16,1.191
2016/04/17,1.191
2016/04/18,1.203
2016/04/19,1.225
2016/04/20,1.255
2016/04/21,1.265
2016/04/22,1.271
2016/04/23,1.223
2016/04/24,1.241
2016/04/25,1.246
2016/04/26,1.342
2016/04/27,1.328
2016/04/28,1.33
2016/04/29,1.288
2016/04/30,1.309
2016/05/01,1.307
2016/05/02,1.277
2016/05/03,1.273
2016/05/04,1.283
2016/05/05,1.267
2016/05/06,1.291
2016/05/07,1.28
2016/05/08,1.311
2016/05/09,1.3
2016/05/10,1.293
2016/05/11,1.209
2016/05/12,1.191
2016/05/13,1.175
2016/05/14,1.209
2016/05/15,1.183
2016/05/16,1.189
2016/05/17,1.168
2016/05/18,1.22
2016/05/19,1.168
2016/05/20,1.186
2016/05/21,1.155
2016/05/22,1.208
2016/05/23,1.182
2016/05/24,1.153
2016/05/25,1.125
2016/05/26,1.129
2016/05/27,1.185
2016/05/28,1.193
2016/05/29,1.258
2016/05/30,1.318
2016/05/31,1.331
2016/06/01,1.404
2016/06/02,1.343
2016/06/03,1.414
2016/06/04,1.329
2016/06/05,1.481
2016/06/06,1.501
2016/06/07,1.539
2016/06/08,1.449
2016/06/09,1.474
2016/06/10,1.487
2016/06/11,1.514
2016/06/12,1.524
2016/06/13,1.673
2016/06/14,1.679
2016/06/15,1.798
2016/06/16,1.789
2016/06/17,1.917
2016/06/18,1.973
2016/06/19,2.001
2016/06/20,1.974
2016/06/21,1.82
2016/06/22,1.663
2016/06/23,1.533
2016/06/24,1.51
2016/06/25,1.611
2016/06/26,1.622
2016/06/27,1.603
2016/06/28,1.541
2016/06/29,1.569
2016/06/30,1.579
2016/07/01,1.561
2016/07/02,1.606
2016/07/03,1.637
2016/07/04,1.662
2016/07/05,1.654
2016/07/06,1.606
2016/07/07,1.565
2016/07/08,1.528
2016/07/09,1.464
2016/07/10,1.228
2016/07/11,0.955
2016/07/12,0.775
2016/07/13,0.761
2016/07/14,0.789
2016/07/15,0.804
2016/07/16,0.83
2016/07/17,0.807
2016/07/18,0.801
2016/07/19,0.779
2016/07/20,0.804
2016/07/21,0.799
2016/07/22,0.806
2016/07/23,0.799
2016/07/24,0.791
2016/07/25,0.797
2016/07/26,0.787
2016/07/27,0.801
2016/07/28,0.813
2016/07/29,0.818
2016/07/30,0.789
2016/07/31,0.8
2016/08/01,0.793
2016/08/02,0.789
2016/08/03,0.752
2016/08/04,0.727
2016/08/05,0.746
2016/08/06,0.73
2016/08/07,0.737
2016/08/08,0.745
2016/08/09,0.726
2016/08/10,0.743
2016/08/11,0.759
2016/08/12,0.791
2016/08/13,0.777
2016/08/14,0.75
2016/08/15,0.721
2016/08/16,0.7
2016/08/17,0.673
2016/08/18,0.706
2016/08/19,0.715
2016/08/20,0.715
2016/08/21,0.698
2016/08/22,0.687
2016/08/23,0.684
2016/08/24,0.689
2016/08/25,0.666
2016/08/26,0.679
2016/08/27,0.686
2016/08/28,0.707
2016/08/29,0.683
2016/08/30,0.685
2016/08/31,0.67
2016/09/01,0.687
2016/09/02,0.663
2016/09/03,0.662
2016/09/04,0.71
2016/09/05,0.692
2016/09/06,0.719
2016/09/07,0.69
2016/09/08,0.719
2016/09/09,0.726
2016/09/10,0.734
2016/09/11,0.746
2016/09/12,0.72
2016/09/13,0.717
2016/09/14,0.691
2016/09/15,0.706
2016/09/16,0.666
2016/09/17,0.688
2016/09/18,0.683
2016/09/19,0.697
2016/09/20,0.693
2016/09/21,0.715
2016/09/22,0.689
2016/09/23,0.677
2016/09/24,0.698
2016/09/25,0.708
2016/09/26,0.679
2016/09/27,0.644
2016/09/28,0.636
2016/09/29,0.649
2016/09/30,0.639
2016/10/01,0.653
2016/10/02,0.637
2016/10/03,0.658
2016/10/04,0.663
2016/10/05,0.692
2016/10/06,0.662
2016/10/07,0.652
2016/10/08,0.653
2016/10/09,0.636
2016/10/10,0.606
2016/10/11,0.602
2016/10/12,0.624
2016/10/13,0.655
2016/10/14,0.643
2016/10/15,0.642
2016/10/16,0.639
2016/10/17,0.638
2016/10/18,0.643
2016/10/19,0.619
2016/10/20,0.649
2016/10/21,0.661
2016/10/22,0.669
2016/10/23,0.657
2016/10/24,0.633
2016/10/25,0.665
2016/10/26,0.68
2016/10/27,0.724
2016/10/28,0.732
2016/10/29,0.731
2016/10/30,0.727
2016/10/31,0.709
2016/11/01,0.715
2016/11/02,0.714
2016/11/03,0.758
2016/11/04,0.726
2016/11/05,0.733
2016/11/06,0.724
2016/11/07,0.745
2016/11/08,0.739
2016/11/09,0.744
2016/11/10,0.76
2016/11/11,0.737
2016/11/12,0.733
2016/11/13,0.697
2016/11/14,0.721
2016/11/15,0.713
2016/11/16,0.745
2016/11/17,0.725
2016/11/18,0.721
2016/11/19,0.702
2016/11/20,0.68
2016/11/21,0.688
2016/11/22,0.689
2016/11/23,0.705
2016/11/24,0.72
2016/11/25,0.715
2016/11/26,0.712
2016/11/27,0.668
2016/11/28,0.691
2016/11/29,0.685
2016/11/30,0.694
2016/12/01,0.669
2016/12/02,0.694
2016/12/03,0.723
2016/12/04,0.712
2016/12/05,0.698
2016/12/06,0.69
2016/12/07,0.727
2016/12/08,0.71
2016/12/09,0.689
2016/12/10,0.677
2016/12/11,0.727
2016/12/12,0.719
2016/12/13,0.729
2016/12/14,0.676
2016/12/15,0.678
2016/12/16,0.656
2016/12/17,0.691
2016/12/18,0.675
2016/12/19,0.683
2016/12/20,0.655
2016/12/21,0.699
2016/12/22,0.707
2016/12/23,0.738
2016/12/24,0.74
2016/12/25,0.758
2016/12/26,0.733
2016/12/27,0.763
2016/12/28,0.773
2016/12/29,0.809
2016/12/30,0.8
2016/12/31,0.773
2017/01/01,0.781
2017/01/02,0.822
2017/01/03,0.857
2017/01/04,0.897
2017/01/05,0.847
2017/01/06,0.854
2017/01/07,0.766
2017/01/08,0.788
2017/01/09,0.717
2017/01/10,0.778
2017/01/11,0.702
2017/01/12,0.708
2017/01/13,0.608
2017/01/14,0.636
2017/01/15,0.628
2017/01/16,0.658
2017/01/17,0.65
2017/01/18,0.657
2017/01/19,0.698
2017/01/20,0.718
2017/01/21,0.729
2017/01/22,0.708
2017/01/23,0.636
2017/01/24,0.634
2017/01/25,0.606
2017/01/26,0.631
2017/01/27,0.619
2017/01/28,0.611
2017/01/29,0.631
2017/01/30,0.612
2017/01/31,0.626
2017/02/01,0.645
2017/02/02,0.648
2017/02/03,0.695
2017/02/04,0.662
2017/02/05,0.696
2017/02/06,0.631
2017/02/07,0.679
2017/02/08,0.664
2017/02/09,0.704
2017/02/10,0.645
2017/02/11,0.635
2017/02/12,0.613
2017/02/13,0.64
2017/02/14,0.64
2017/02/15,0.633
2017/02/16,0.635
2017/02/17,0.66
2017/02/18,0.671
2017/02/19,0.643
2017/02/20,0.649
2017/02/21,0.654
2017/02/22,0.688
2017/02/23,0.714
2017/02/24,0.745
2017/02/25,0.758
2017/02/26,0.737
2017/02/27,0.703
2017/02/28,0.72
2017/03/01,0.726
2017/03/02,0.777
2017/03/03,0.801
2017/03/04,0.784
2017/03/05,0.785
2017/03/06,0.761
2017/03/07,0.801
2017/03/08,0.758
2017/03/09,0.743
2017/03/10,0.729
2017/03/11,0.742
2017/03/12,0.73
2017/03/13,0.711
2017/03/14,0.738
2017/03/15,0.752
2017/03/16,0.78
2017/03/17,0.73
2017/03/18,0.677
2017/03/19,0.631
2017/03/20,0.606
2017/03/21,0.63
2017/03/22,0.639
2017/03/23,0.65
2017/03/24,0.637
2017/03/25,0.564
2017/03/26,0.569
2017/03/27,0.532
2017/03/28,0.593
2017/03/29,0.584
2017/03/30,0.624
2017/03/31,0.592
2017/04/01,0.592
2017/04/02,0.594
2017/04/03,0.631
2017/04/04,0.617
2017/04/05,0.64
2017/04/06,0.634
2017/04/07,0.687
2017/04/08,0.639
2017/04/09,0.655
2017/04/10,0.641
2017/04/11,0.685
2017/04/12,0.669
2017/04/13,0.645
2017/04/14,0.649
2017/04/15,0.649
2017/04/16,0.655
2017/04/17,0.62
2017/04/18,0.639
2017/04/19,0.648
2017/04/20,0.667
2017/04/21,0.68
2017/04/22,0.675
2017/04/23,0.677
2017/04/24,0.62
2017/04/25,0.679
2017/04/26,0.694
2017/04/27,0.744
2017/04/28,0.714
2017/04/29,0.739
2017/04/30,0.723
2017/05/01,0.725
2017/05/02,0.735
2017/05/03,0.758
2017/05/04,0.832
2017/05/05,0.807
2017/05/06,0.861
2017/05/07,0.83
2017/05/08,0.896
2017/05/09,0.888
2017/05/10,0.904
2017/05/11,0.871
2017/05/12,0.917
2017/05/13,0.916
2017/05/14,0.943
2017/05/15,0.901
2017/05/16,0.87
2017/05/17,0.932
2017/05/18,0.951
2017/05/19,1.072
2017/05/20,1.048
2017/05/21,1.081
2017/05/22,1.085
2017/05/23,1.145
2017/05/24,1.209
2017/05/25,1.265
2017/05/26,1.261
2017/05/27,1.246
2017/05/28,1.146
2017/05/29,1.131
2017/05/30,1.155
2017/05/31,1.184
2017/06/01,1.232
2017/06/02,1.204
2017/06/03,1.301
2017/06/04,1.261
2017/06/05,1.266
2017/06/06,1.192
2017/06/07,1.288
2017/06/08,1.306
2017/06/09,1.329
2017/06/10,1.25
2017/06/11,1.277
2017/06/12,1.254
2017/06/13,1.278
2017/06/14,1.239
2017/06/15,1.207
2017/06/16,1.123
2017/06/17,1.086
2017/06/18,1.079
2017/06/19,1.098
2017/06/20,1.079
2017/06/21,1.135
2017/06/22,1.17
2017/06/23,1.199
2017/06/24,1.154
2017/06/25,1.044
2017/06/26,1.065
2017/06/27,1.021
2017/06/28,1.11
2017/06/29,1.027
2017/06/30,1.104
2017/07/01,1.042
2017/07/02,1.059
2017/07/03,0.979
2017/07/04,0.993
2017/07/05,0.983
2017/07/06,0.988
2017/07/07,1.01
2017/07/08,1.038
2017/07/09,0.992
2017/07/10,0.999
2017/07/11,0.938
2017/07/12,0.972
2017/07/13,0.884
2017/07/14,0.858
2017/07/15,0.814
2017/07/16,0.766
2017/07/17,0.741
2017/07/18,0.744
2017/07/19,0.765
2017/07/20,0.811
2017/07/21,0.851
2017/07/22,0.921
2017/07/23,0.949
2017/07/24,0.944
2017/07/25,0.897
2017/07/26,0.873
2017/07/27,0.848
2017/07/28,0.851
2017/07/29,0.854
2017/07/30,0.848
2017/07/31,0.861
2017/08/01,0.855
2017/08/02,0.866
2017/08/03,0.844
2017/08/04,0.892
2017/08/05,0.912
2017/08/06,0.944
2017/08/07,0.96
2017/08/08,1.002
2017/08/09,1.024
2017/08/10,1.026
2017/08/11,1.04
2017/08/12,1.104
2017/08/13,1.168
2017/08/14,1.21
2017/08/15,1.294
2017/08/16,1.328
2017/08/17,1.437
2017/08/18,1.378
2017/08/19,1.351
2017/08/20,1.212
2017/08/21,1.229
2017/08/22,1.225
2017/08/23,1.454
2017/08/24,1.402
2017/08/25,1.536
2017/08/26,1.501
2017/08/27,1.681
2017/08/28,1.571
2017/08/29,1.592
2017/08/30,1.562
2017/08/31,1.666
2017/09/01,1.612
2017/09/02,1.557
2017/09/03,1.506
2017/09/04,1.443
2017/09/05,1.471
2017/09/06,1.395
2017/09/07,1.398
2017/09/08,1.351
2017/09/09,1.345
2017/09/10,1.223
2017/09/11,1.238
2017/09/12,1.269
2017/09/13,1.295
2017/09/14,1.149
2017/09/15,1.044
2017/09/16,1.022
2017/09/17,1.048
2017/09/18,1.005
2017/09/19,1.013
2017/09/20,0.958
2017/09/21,1.018
2017/09/22,0.897
2017/09/23,0.934
2017/09/24,0.853
2017/09/25,0.905
2017/09/26,0.907
2017/09/27,0.97
2017/09/28,1.045
2017/09/29,1.045
2017/09/30,0.996
2017/10/01,0.986
2017/10/02,1.041
2017/10/03,1.116
2017/10/04,1.028
2017/10/05,0.994
2017/10/06,1.022
2017/10/07,1.1
2017/10/08,1.105
2017/10/09,1.075
2017/10/10,1.094
2017/10/11,1.113
