Date,hashrate30ema
2011/05/07,871870209501
2011/05/08,889278327541
2011/05/09,919982155506
2011/05/10,968103359339
2011/05/11,999955477814
2011/05/12,1024679474797
2011/05/13,1053928495175
2011/05/14,1103436387995
2011/05/15,1149386343627
2011/05/16,1191777640069
2011/05/17,1243062720145
2011/05/18,1306137604742
2011/05/19,1387996159233
2011/05/20,1461718801163
2011/05/21,1534373597219
2011/05/22,1629610371170
2011/05/23,1728365118895
2011/05/24,1844599911805
2011/05/25,1963058393063
2011/05/26,2114677832605
2011/05/27,2296663240077
2011/05/28,2378660975537
2011/05/29,2454334790570
2011/05/30,2524379169358
2011/05/31,2576510500946
2011/06/01,2644218359639
2011/06/02,2743476310153
2011/06/03,2844856714362
2011/06/04,2954799277762
2011/06/05,3060356127390
2011/06/06,3232628964628
2011/06/07,3358786365473
2011/06/08,3470999569871
2011/06/09,3625772800735
2011/06/10,3796905872932
2011/06/11,3967146992408
2011/06/12,4155193764243
2011/06/13,4308479463262
2011/06/14,4459500152725
2011/06/15,4779617216140
2011/06/16,5107555756491
2011/06/17,5299801915438
2011/06/18,5492893433396
2011/06/19,5739120289001
2011/06/20,6015978252984
2011/06/21,6300077353405
2011/06/22,6632257419568
2011/06/23,6889671390384
2011/06/24,7297779365572
2011/06/25,7545548404152
2011/06/26,7730378935202
2011/06/27,7925880763247
2011/06/28,8109208104414
2011/06/29,8340152565794
2011/06/30,8597244047232
2011/07/01,8868895629537
2011/07/02,9068591899280
2011/07/03,9223281342869
2011/07/04,9351505950693
2011/07/05,9443394130811
2011/07/06,9522024703179
2011/07/07,9631644547123
2011/07/08,9721736115614
2011/07/09,9900365844789
2011/07/10,9988595432454
2011/07/11,10101724594061
2011/07/12,10179313559264
2011/07/13,10369357096542
2011/07/14,10524995679854
2011/07/15,10634138757469
2011/07/16,10784319581098
2011/07/17,10882487234121
2011/07/18,11003908796123
2011/07/19,11139970148484
2011/07/20,11179334421408
2011/07/21,11288796919852
2011/07/22,11372077582883
2011/07/23,11448688092145
2011/07/24,11578346119073
2011/07/25,11724711140379
2011/07/26,11868550532404
2011/07/27,12095774553391
2011/07/28,12226838877749
2011/07/29,12300259325033
2011/07/30,12336485557960
2011/07/31,12448668934116
2011/08/01,12667599732569
2011/08/02,12789653500468
2011/08/03,12903642639306
2011/08/04,12941436722965
2011/08/05,12911642159497
2011/08/06,12879091001562
2011/08/07,12808820620896
2011/08/08,12770526111717
2011/08/09,12783471370906
2011/08/10,12925472655461
2011/08/11,12932299205352
2011/08/12,12901482881509
2011/08/13,12898894351737
2011/08/14,12814553071785
2011/08/15,12828552196350
2011/08/16,12767021001232
2011/08/17,12754215788673
2011/08/18,12789466068370
2011/08/19,12763546351786
2011/08/20,12755424210630
2011/08/21,12797887238906
2011/08/22,12982589877052
2011/08/23,13114597516946
2011/08/24,13097998044144
2011/08/25,13022948711968
2011/08/26,13033596452122
2011/08/27,12946801646058
2011/08/28,12796243948763
2011/08/29,12703642556748
2011/08/30,12719564495418
2011/08/31,12777915484176
2011/09/01,12737372207316
2011/09/02,12755277195902
2011/09/03,12776947749974
2011/09/04,12722940198071
2011/09/05,12734264075794
2011/09/06,12770719826360
2011/09/07,12807024767649
2011/09/08,12717159245789
2011/09/09,12689986177405
2011/09/10,12710378903527
2011/09/11,12671128063964
2011/09/12,12566163819089
2011/09/13,12548243827825
2011/09/14,12561362878000
2011/09/15,12572391869428
2011/09/16,12524140645332
2011/09/17,12411546160015
2011/09/18,12495084916668
2011/09/19,12485124261653
2011/09/20,12407987460109
2011/09/21,12436412646496
2011/09/22,12468585873467
2011/09/23,12466989838618
2011/09/24,12374393700323
2011/09/25,12359264319580
2011/09/26,12298115456539
2011/09/27,12279366853794
2011/09/28,12236636688307
2011/09/29,12188421685077
2011/09/30,12101433698395
2011/10/01,11996558710915
2011/10/02,11965438212398
2011/10/03,11917619503538
2011/10/04,11870566728729
2011/10/05,11787636519673
2011/10/06,11797454232090
2011/10/07,11728698412289
2011/10/08,11694632781834
2011/10/09,11589222517249
2011/10/10,11512440565551
2011/10/11,11368905444491
2011/10/12,11248168698314
2011/10/13,11041889735091
2011/10/14,10920762061378
2011/10/15,10888859320597
2011/10/16,10781903679795
2011/10/17,10639986638078
2011/10/18,10523795777315
2011/10/19,10444738287779
2011/10/20,10332111749461
2011/10/21,10270911754664
2011/10/22,10110417143833
2011/10/23,9940915881262
2011/10/24,9830739178862
2011/10/25,9809364832118
2011/10/26,9750929889274
2011/10/27,9650535454290
2011/10/28,9508116222538
2011/10/29,9441761938680
2011/10/30,9315569944518
2011/10/31,9215964978042
2011/11/01,9155965360486
2011/11/02,9146519027088
2011/11/03,9102772543791
2011/11/04,9032418764761
2011/11/05,9040745192019
2011/11/06,9026077131279
2011/11/07,8953296554989
2011/11/08,8912255911360
2011/11/09,8952039372554
2011/11/10,8975164451120
2011/11/11,8889695082240
2011/11/12,8822415132040
2011/11/13,8814659395328
2011/11/14,8793463301201
2011/11/15,8830884458886
2011/11/16,8816499917723
2011/11/17,8780965326673
2011/11/18,8725738535245
2011/11/19,8694639754075
2011/11/20,8594133428944
2011/11/21,8571332873941
2011/11/22,8527055543900
2011/11/23,8501628669927
2011/11/24,8415574515957
2011/11/25,8345939582005
2011/11/26,8287112434283
2011/11/27,8211833463977
2011/11/28,8144599999111
2011/11/29,8119826710589
2011/11/30,8098541651242
2011/12/01,8193473270586
2011/12/02,8273820359885
2011/12/03,8236824525770
2011/12/04,8213659491240
2011/12/05,8219083694238
2011/12/06,8256611704893
2011/12/07,8266363595154
2011/12/08,8247028868189
2011/12/09,8244871583278
2011/12/10,8268305155316
2011/12/11,8231758859766
2011/12/12,8211227386898
2011/12/13,8153122970244
2011/12/14,8163451888394
2011/12/15,8125554386634
2011/12/16,8047725376939
2011/12/17,8020623383457
2011/12/18,8061509708166
2011/12/19,8089130436642
2011/12/20,8105942332819
2011/12/21,8128491479166
2011/12/22,8128329969124
2011/12/23,8163576053244
2011/12/24,8154924391057
2011/12/25,8208513823115
2011/12/26,8353206233719
2011/12/27,8433631061003
2011/12/28,8442214264729
2011/12/29,8461606965748
2011/12/30,8387211374068
2011/12/31,8421933364832
2012/01/01,8435535711915
2012/01/02,8451165704309
2012/01/03,8503956483868
2012/01/04,8548520163407
2012/01/05,8520654919271
2012/01/06,8594986179667
2012/01/07,8701425010363
2012/01/08,8778780853671
2012/01/09,8867713219621
2012/01/10,8905628069115
2012/01/11,8923768254236
2012/01/12,9013116854064
2012/01/13,8977640513934
2012/01/14,8997585979013
2012/01/15,9024351950887
2012/01/16,9055237356337
2012/01/17,9137066919412
2012/01/18,9137061384261
2012/01/19,9088529833203
2012/01/20,9064218029249
2012/01/21,9144083108878
2012/01/22,9178512298919
2012/01/23,9251350180621
2012/01/24,9258649885029
2012/01/25,9298211856644
2012/01/26,9261391568834
2012/01/27,9257779266582
2012/01/28,9280411273697
2012/01/29,9336200673886
2012/01/30,9447303568941
2012/01/31,9530502872896
2012/02/01,9520667924302
2012/02/02,9524840433415
2012/02/03,9622740199396
2012/02/04,9664271235724
2012/02/05,9698357394100
2012/02/06,9722205577724
2012/02/07,9723984351296
2012/02/08,9711202197575
2012/02/09,9705385808979
2012/02/10,9739338429526
2012/02/11,9729073188450
2012/02/12,9800682591466
2012/02/13,9845766329086
2012/02/14,9793325165771
2012/02/15,9753487209405
2012/02/16,9749444898031
2012/02/17,9738001872543
2012/02/18,9833025993674
2012/02/19,9949233950298
2012/02/20,9984153748425
2012/02/21,9907627576857
2012/02/22,9928762484343
2012/02/23,10010583814587
2012/02/24,10012578184437
2012/02/25,10105259477237
2012/02/26,10159007159494
2012/02/27,10180566761100
2012/02/28,10204759879683
2012/02/29,10327541101884
2012/03/01,10363542791017
2012/03/02,10373450751562
2012/03/03,10256154779489
2012/03/04,10209263535223
2012/03/05,10212258331424
2012/03/06,10255627129842
2012/03/07,10286520870982
2012/03/08,10383983250019
2012/03/09,10477830958013
2012/03/10,10644260421482
2012/03/11,10624891858283
2012/03/12,10695604006666
2012/03/13,10776643686423
2012/03/14,10796867489010
2012/03/15,10703489235556
2012/03/16,10681910128489
2012/03/17,10776102112390
2012/03/18,10876439224969
2012/03/19,10927952203587
2012/03/20,10945855857771
2012/03/21,11024457198792
2012/03/22,11073234467844
2012/03/23,11005341244654
2012/03/24,11064140513665
2012/03/25,11192766763799
2012/03/26,11210915014829
2012/03/27,11218093108228
2012/03/28,11235542632150
2012/03/29,11260991992069
2012/03/30,11299239228456
2012/03/31,11420075989027
2012/04/01,11465869955573
2012/04/02,11427290081674
2012/04/03,11353543596571
2012/04/04,11349567001661
2012/04/05,11255721461681
2012/04/06,11174842763628
2012/04/07,11149648307235
2012/04/08,11154521840559
2012/04/09,11232624810606
2012/04/10,11253327337638
2012/04/11,11305999600874
2012/04/12,11299895253955
2012/04/13,11213956048580
2012/04/14,11145069586239
2012/04/15,11042969850642
2012/04/16,10986734945653
2012/04/17,10984899760056
2012/04/18,10930777951481
2012/04/19,10961782606753
2012/04/20,11071837045828
2012/04/21,11112800973301
2012/04/22,11147415448939
2012/04/23,11183650517220
2012/04/24,11123351917576
2012/04/25,11089334627012
2012/04/26,11088456333393
2012/04/27,11040899689044
2012/04/28,11061294611386
2012/04/29,11136464545842
2012/04/30,11252988545348
2012/05/01,11382023125163
2012/05/02,11432852558737
2012/05/03,11449402001254
2012/05/04,11497284230138
2012/05/05,11519406927800
2012/05/06,11593352603416
2012/05/07,11660588375162
2012/05/08,11793713689329
2012/05/09,11906306733908
2012/05/10,11981664115618
2012/05/11,11882920193051
2012/05/12,11914488789167
2012/05/13,11892647438092
2012/05/14,11896569187959
2012/05/15,11891039629997
2012/05/16,11776295758379
2012/05/17,11691095919411
2012/05/18,11692488187341
2012/05/19,11735755259972
2012/05/20,11767250017183
2012/05/21,11776508580269
2012/05/22,11678555654427
2012/05/23,11602742072645
2012/05/24,11559875517990
2012/05/25,11431214257151
2012/05/26,11372795957332
2012/05/27,11435455443532
2012/05/28,11444368942974
2012/05/29,11391807987776
2012/05/30,11302688232402
2012/05/31,11311226364217
2012/06/01,11286046480464
2012/06/02,11364476993429
2012/06/03,11454349360325
2012/06/04,11500063722892
2012/06/05,11479166520814
2012/06/06,11550715370740
2012/06/07,11517009235111
2012/06/08,11503647467300
2012/06/09,11580019073879
2012/06/10,11668656165672
2012/06/11,11753146607177
2012/06/12,11703381665845
2012/06/13,11764448128036
2012/06/14,11751460141075
2012/06/15,11814986128143
2012/06/16,11840555873508
2012/06/17,11907547442561
2012/06/18,11942117018549
2012/06/19,12118899992738
2012/06/20,12040907614021
2012/06/21,12017962804658
2012/06/22,11970193408909
2012/06/23,12087494589854
2012/06/24,12157631753855
2012/06/25,12181691833886
2012/06/26,12217407134855
2012/06/27,12307776742837
2012/06/28,12309698953365
2012/06/29,12300093156037
2012/06/30,12275114525792
2012/07/01,12249530997940
2012/07/02,12298219183554
2012/07/03,12338727612992
2012/07/04,12428980600167
2012/07/05,12447958383979
2012/07/06,12483772593201
2012/07/07,12593053498350
2012/07/08,12695565273710
2012/07/09,12787017231928
2012/07/10,12814265010089
2012/07/11,12802897819297
2012/07/12,12766864217965
2012/07/13,12821420284873
2012/07/14,12901868913555
2012/07/15,12936139187054
2012/07/16,12923368067649
2012/07/17,13031586135585
2012/07/18,13145295815643
2012/07/19,13197414140161
2012/07/20,13184285116178
2012/07/21,13197189159634
2012/07/22,13227181689909
2012/07/23,13260255238273
2012/07/24,13329147541020
2012/07/25,13423114913938
2012/07/26,13581006573531
2012/07/27,13695184217425
2012/07/28,13860195593164
2012/07/29,13845129899057
2012/07/30,14113139422872
2012/07/31,14157929359750
2012/08/01,14117162986322
2012/08/02,14196126154370
2012/08/03,14379990841752
2012/08/04,14477683335483
2012/08/05,14524115210622
2012/08/06,14517174591636
2012/08/07,14552522873515
2012/08/08,14667880044152
2012/08/09,14814883346277
2012/08/10,14930833838133
2012/08/11,15051718574805
2012/08/12,15193513474648
2012/08/13,15313031284934
2012/08/14,15461791233177
2012/08/15,15616383782250
2012/08/16,15746764115317
2012/08/17,15753502706085
2012/08/18,15743977741478
2012/08/19,15831262969083
2012/08/20,16131897934306
2012/08/21,16386038248271
2012/08/22,16394148749311
2012/08/23,16490943174193
2012/08/24,16580541902377
2012/08/25,16582762731327
2012/08/26,16796186334735
2012/08/27,16954228096571
2012/08/28,17011268072061
2012/08/29,17191523785257
2012/08/30,17344170556099
2012/08/31,17364540484251
2012/09/01,17483457152728
2012/09/02,17560675412529
2012/09/03,17761350332329
2012/09/04,17714790584511
2012/09/05,17957229185327
2012/09/06,18239808013065
2012/09/07,18532741934113
2012/09/08,18678837677650
2012/09/09,18740927295602
2012/09/10,18853239415178
2012/09/11,18994224222553
2012/09/12,18997195617727
2012/09/13,19016266922251
2012/09/14,19149007024393
2012/09/15,19166560458963
2012/09/16,19245455457584
2012/09/17,19440664687475
2012/09/18,19688992798543
2012/09/19,19767599620342
2012/09/20,19798119878285
2012/09/21,20000827379806
2012/09/22,20297557000233
2012/09/23,20379147423620
2012/09/24,20474003566468
2012/09/25,20583882250286
2012/09/26,20512467999313
2012/09/27,20513332050951
2012/09/28,20722630495374
2012/09/29,20857900614897
2012/09/30,21001800844349
2012/10/01,20998726118510
2012/10/02,20925837057122
2012/10/03,20965772361495
2012/10/04,20911038108046
2012/10/05,20892606958991
2012/10/06,20915182715019
2012/10/07,20946346025024
2012/10/08,21112489652569
2012/10/09,21247930602192
2012/10/10,21339239625954
2012/10/11,21405934707887
2012/10/12,21466719519285
2012/10/13,21501413372518
2012/10/14,21480157755287
2012/10/15,21571490583709
2012/10/16,21715727594779
2012/10/17,21788254736308
2012/10/18,21835548938806
2012/10/19,21974096635672
2012/10/20,21954542927470
2012/10/21,22145798776730
2012/10/22,22243716995481
2012/10/23,22290064616242
2012/10/24,22311041122809
2012/10/25,22300186936319
2012/10/26,22371708277654
2012/10/27,22700070820857
2012/10/28,22830559068300
2012/10/29,22996984215693
2012/10/30,23119240747757
2012/10/31,23134334210197
2012/11/01,23101847056679
2012/11/02,23126691095521
2012/11/03,23162665844045
2012/11/04,23337408984475
2012/11/05,23461922118536
2012/11/06,23480371159856
2012/11/07,23523931254749
2012/11/08,23722854439101
2012/11/09,23766599735605
2012/11/10,23890618701394
2012/11/11,23863827385806
2012/11/12,23853283323856
2012/11/13,23743836884721
2012/11/14,23795454628711
2012/11/15,23776236049762
2012/11/16,23737559487277
2012/11/17,23776408478143
2012/11/18,23913598229143
2012/11/19,23798007246827
2012/11/20,23909453473524
2012/11/21,23968578567551
2012/11/22,24091402288905
2012/11/23,24097085133768
2012/11/24,24280669904302
2012/11/25,24326502152203
2012/11/26,24475838585014
2012/11/27,24564490680150
2012/11/28,24761448305893
2012/11/29,25044268566440
2012/11/30,24957292836656
2012/12/01,25000898843537
2012/12/02,25085573933503
2012/12/03,25097244439185
2012/12/04,24894613331401
2012/12/05,24577786924252
2012/12/06,24445575575349
2012/12/07,24294328986573
2012/12/08,24275058008609
2012/12/09,24154206968747
2012/12/10,24072586535369
2012/12/11,24044988150969
2012/12/12,24037747621141
2012/12/13,23903032080419
2012/12/14,23633476191927
2012/12/15,23277507370374
2012/12/16,23047117539983
2012/12/17,22852321992502
2012/12/18,22771047327389
2012/12/19,22800936914945
2012/12/20,22596051860731
2012/12/21,22453882984001
2012/12/22,22442972294126
2012/12/23,22633945306986
2012/12/24,22524622034910
2012/12/25,22472517708010
2012/12/26,22381174766632
2012/12/27,22474748574221
2012/12/28,22604508681840
2012/12/29,22602204086219
2012/12/30,22588094412568
2012/12/31,22771633273437
2013/01/01,22872272386693
2013/01/02,22867909520866
2013/01/03,22923198300147
2013/01/04,22902874612231
2013/01/05,22882734023663
2013/01/06,22746208536002
2013/01/07,22746877449566
2013/01/08,22874122828036
2013/01/09,22763748462955
2013/01/10,22785563784924
2013/01/11,22690694040653
2013/01/12,22446520993549
2013/01/13,22317343954953
2013/01/14,22384437946000
2013/01/15,22372411400879
2013/01/16,22208768070160
2013/01/17,22128818295626
2013/01/18,21921006568747
2013/01/19,21936325002726
2013/01/20,21919464960839
2013/01/21,21980436387133
2013/01/22,21963219925479
2013/01/23,21937714894008
2013/01/24,21891667919995
2013/01/25,21867102604610
2013/01/26,21800961483410
2013/01/27,21860798245788
2013/01/28,21900533575791
2013/01/29,21932703792970
2013/01/30,21982094659302
2013/01/31,22230136600983
2013/02/01,22409736665178
2013/02/02,22508164300982
2013/02/03,22584080578984
2013/02/04,22846090310663
2013/02/05,23084732853373
2013/02/06,23225250064086
2013/02/07,23279290786378
2013/02/08,23369424485807
2013/02/09,23387962826992
2013/02/10,23508189477503
2013/02/11,23733002934607
2013/02/12,23729237595352
2013/02/13,23800025781425
2013/02/14,23998125131814
2013/02/15,24201910367103
2013/02/16,24590381114447
2013/02/17,25005047442205
2013/02/18,25481308318339
2013/02/19,25698926924627
2013/02/20,26051908025792
2013/02/21,26596730665682
2013/02/22,26813906197826
2013/02/23,27067484495292
2013/02/24,27248119561338
2013/02/25,27625874950357
2013/02/26,27850731259331
2013/02/27,28269182509920
2013/02/28,28531839677250
2013/03/01,28705859531276
2013/03/02,28932110714435
2013/03/03,29191135656795
2013/03/04,29735293007836
2013/03/05,30031046444696
2013/03/06,30271784686902
2013/03/07,30405624385280
2013/03/08,30688383440238
2013/03/09,31010490748079
2013/03/10,31531455323900
2013/03/11,31998489809022
2013/03/12,31807098230527
2013/03/13,31935291652342
2013/03/14,32433565545633
2013/03/15,33079834228668
2013/03/16,33588684335890
2013/03/17,34438283621167
2013/03/18,35298258511157
2013/03/19,35953969542639
2013/03/20,36518244060697
2013/03/21,37559969494607
2013/03/22,38666344249950
2013/03/23,39551130267383
2013/03/24,40887419456014
2013/03/25,41611108165591
2013/03/26,42167505211580
2013/03/27,42395317660138
2013/03/28,43110514275407
2013/03/29,44140204865574
2013/03/30,45041362116328
2013/03/31,45655046853437
2013/04/01,46935502677847
2013/04/02,47897444240696
2013/04/03,48695697357354
2013/04/04,49120004311079
2013/04/05,49293904339116
2013/04/06,50102569526942
2013/04/07,50915953083130
2013/04/08,51718029243541
2013/04/09,52582133406915
2013/04/10,53719189563974
2013/04/11,54504195308758
2013/04/12,55096716884106
2013/04/13,55600984912757
2013/04/14,55990384025701
2013/04/15,56377739011486
2013/04/16,57131088506758
2013/04/17,57809896856930
2013/04/18,58735140355442
2013/04/19,58811505321659
2013/04/20,59195518063539
2013/04/21,60317151119677
2013/04/22,61104000657476
2013/04/23,61867929190709
2013/04/24,62664795875365
2013/04/25,63225972206936
2013/04/26,64254054095235
2013/04/27,64814839234108
2013/04/28,65223089656438
2013/04/29,66113007279237
2013/04/30,66964189034405
2013/05/01,67484673004341
2013/05/02,67685769620077
2013/05/03,67875973309960
2013/05/04,68312958323531
2013/05/05,68770721324570
2013/05/06,69949249842185
2013/05/07,70867580527289
2013/05/08,71810269493185
2013/05/09,72532035972903
2013/05/10,73246953675141
2013/05/11,74169653066511
2013/05/12,75286618174778
2013/05/13,76593589483946
2013/05/14,77515719788206
2013/05/15,77787877650685
2013/05/16,78003171819879
2013/05/17,78530944157339
2013/05/18,78727844918868
2013/05/19,79475352887028
2013/05/20,79433816280833
2013/05/21,79356451214595
2013/05/22,79942692124256
2013/05/23,80619386679951
2013/05/24,81565441219888
2013/05/25,82433934871056
2013/05/26,83538832002143
2013/05/27,84909005579548
2013/05/28,85646457306213
2013/05/29,86613416315471
2013/05/30,87694289462048
2013/05/31,89146095997866
2013/06/01,90886580484355
2013/06/02,93232033054616
2013/06/03,95241456711333
2013/06/04,97179689107113
2013/06/05,99879902859590
2013/06/06,1.0262248171126E+14
2013/06/07,1.0407916251905E+14
2013/06/08,1.0586971237173E+14
2013/06/09,1.077905223609E+14
2013/06/10,1.096016456396E+14
2013/06/11,1.1100367635792E+14
2013/06/12,1.1354050699966E+14
2013/06/13,1.1621175075693E+14
2013/06/14,1.1756428296579E+14
2013/06/15,1.1886148545548E+14
2013/06/16,1.2067256905291E+14
2013/06/17,1.2311434662433E+14
2013/06/18,1.2446932665127E+14
2013/06/19,1.242889344091E+14
2013/06/20,125509158407412
2013/06/21,1.2720254060571E+14
2013/06/22,1.2990243661131E+14
2013/06/23,1.3238251384822E+14
2013/06/24,1.3331702459479E+14
2013/06/25,1.34322751717E+14
2013/06/26,1.3650081840465E+14
2013/06/27,1.3759875102537E+14
2013/06/28,1.3943222227785E+14
2013/06/29,1.4111761585329E+14
2013/06/30,1.4333536811888E+14
2013/07/01,1.4481632051639E+14
2013/07/02,1.4621704900872E+14
2013/07/03,1.4832280106324E+14
2013/07/04,1.5079007807208E+14
2013/07/05,1.5311627657087E+14
2013/07/06,1.5543723015636E+14
2013/07/07,1.587672554404E+14
