Date,mining_profitability14mom
2013/12/22,-267.613
2013/12/23,-263.453
2013/12/24,-311.189
2013/12/25,-209.791
2013/12/26,-131.553
2013/12/27,-169.187
2013/12/28,-235.471
2013/12/29,-91.894
2013/12/30,-149.459
2013/12/31,-46.548
2014/01/01,49.307
2014/01/02,-128.291
2014/01/03,-9.723
2014/01/04,-13.71
2014/01/05,77.385
2014/01/06,59.296
2014/01/07,25.614
2014/01/08,32.851
2014/01/09,1.675
2014/01/10,-50.395
2014/01/11,47.504
2014/01/12,2.032
2014/01/13,-112.217
2014/01/14,-90.984
2014/01/15,-85.085
2014/01/16,8.73
2014/01/17,-99.386
2014/01/18,-17.5
2014/01/19,-129.162
2014/01/20,-67.152
2014/01/21,-90.733
2014/01/22,-53.9
2014/01/23,-108.655
2014/01/24,-64.938
2014/01/25,-139.175
2014/01/26,-146.307
2014/01/27,7.749
2014/01/28,-72.753
2014/01/29,-80.797
2014/01/30,-22.22
2014/01/31,-14.519
2014/02/01,-66.752
2014/02/02,-34.908
2014/02/03,-97.452
2014/02/04,-29.203
2014/02/05,-92.729
2014/02/06,-53.706
2014/02/07,-82.985
2014/02/08,-48.731
2014/02/09,-79.742
2014/02/10,-74.16
2014/02/11,-41.427
2014/02/12,-51.476
2014/02/13,-101.279
2014/02/14,-81.156
2014/02/15,-73.554
2014/02/16,-74.143
2014/02/17,-84.256
2014/02/18,-84.308
2014/02/19,-56.839
2014/02/20,-73.849
2014/02/21,-47.432
2014/02/22,-36.152
2014/02/23,-15.712
2014/02/24,-42.117
2014/02/25,-52
2014/02/26,-32.345
2014/02/27,-14.959
2014/02/28,-28.114
2014/03/01,-48.297
2014/03/02,-50.357
2014/03/03,-8.439
2014/03/04,-12.277
2014/03/05,-20.581
2014/03/06,1.688
2014/03/07,-0.045
2014/03/08,-24.541
2014/03/09,-4.521
2014/03/10,-22.03
2014/03/11,13.578
2014/03/12,-9.071
2014/03/13,-23.717
2014/03/14,-12.667
2014/03/15,10.327
2014/03/16,10.401
2014/03/17,-14.32
2014/03/18,-22.483
2014/03/19,-7.703
2014/03/20,-23.082
2014/03/21,-7.945
2014/03/22,-18.046
2014/03/23,-16.698
2014/03/24,-8.677
2014/03/25,-32.876
2014/03/26,-31.471
2014/03/27,-10.787
2014/03/28,-21.469
2014/03/29,-25.51
2014/03/30,-39.035
2014/03/31,-16.664
2014/04/01,-24.863
2014/04/02,-25.215
2014/04/03,-31.041
2014/04/04,-29.309
2014/04/05,-25.666
2014/04/06,-33.517
2014/04/07,-28.641
2014/04/08,-18.326
2014/04/09,-20.064
2014/04/10,-27.041
2014/04/11,-11.042
2014/04/12,-17.187
2014/04/13,-7.598
2014/04/14,-13.074
2014/04/15,-6.505
2014/04/16,-12.506
2014/04/17,-1.579
2014/04/18,-8.2
2014/04/19,-2.195
2014/04/20,-0.072
2014/04/21,-2.856
2014/04/22,-1.261
2014/04/23,-3.781
2014/04/24,0.995
2014/04/25,1.841
2014/04/26,-4.089
2014/04/27,0.406
2014/04/28,-9.58
2014/04/29,-4.191
2014/04/30,-16.252
2014/05/01,-7.228
2014/05/02,-9.624
2014/05/03,-8.473
2014/05/04,-10.791
2014/05/05,-9.168
2014/05/06,-1.408
2014/05/07,-10.534
2014/05/08,-4.105
2014/05/09,-10.264
2014/05/10,-1.105
2014/05/11,-10.065
2014/05/12,-0.24
2014/05/13,-10.189
2014/05/14,0.41
2014/05/15,-7.261
2014/05/16,0.042
2014/05/17,-1.65
2014/05/18,-1.297
2014/05/19,-0.146
2014/05/20,-6.45
2014/05/21,4.113
2014/05/22,-0.255
2014/05/23,1.674
2014/05/24,-3.75
2014/05/25,3.864
2014/05/26,-0.954
2014/05/27,1.796
2014/05/28,4.702
2014/05/29,-0.009
2014/05/30,4.413
2014/05/31,4.911
2014/06/01,5.227
2014/06/02,8.29
2014/06/03,4.222
2014/06/04,1.806
2014/06/05,1.215
2014/06/06,-3.74
2014/06/07,3.87
2014/06/08,-2.988
2014/06/09,3.109
2014/06/10,1.769
2014/06/11,-2.067
2014/06/12,2.086
2014/06/13,-5.555
2014/06/14,-4.013
2014/06/15,-6.916
2014/06/16,-7.865
2014/06/17,-4.861
2014/06/18,-9.273
2014/06/19,-5.809
2014/06/20,-2.904
2014/06/21,-7.555
2014/06/22,-5.115
2014/06/23,-6.922
2014/06/24,-5.769
2014/06/25,-5.985
2014/06/26,-7.592
2014/06/27,-1.654
2014/06/28,-3.324
2014/06/29,-7.948
2014/06/30,-7.476
2014/07/01,-5.772
2014/07/02,-1.769
2014/07/03,-4.503
2014/07/04,-2.53
2014/07/05,-4.272
2014/07/06,-1.805
2014/07/07,-4.028
2014/07/08,-3.642
2014/07/09,-1.815
2014/07/10,-2.734
2014/07/11,-5.052
2014/07/12,-2.969
2014/07/13,1.781
2014/07/14,-1.276
2014/07/15,0.867
2014/07/16,-3.457
2014/07/17,0.203
2014/07/18,-2.252
2014/07/19,0.809
2014/07/20,-2.085
2014/07/21,-0.673
2014/07/22,-1.357
2014/07/23,-0.872
2014/07/24,-1.278
2014/07/25,0.064
2014/07/26,-4.212
2014/07/27,-2.476
2014/07/28,0.115
2014/07/29,-4.801
2014/07/30,0.627
2014/07/31,-5.021
2014/08/01,-2.503
2014/08/02,-2.324
2014/08/03,-1.656
2014/08/04,-4.196
2014/08/05,-1.252
2014/08/06,-0.806
2014/08/07,-1.288
2014/08/08,-3.205
2014/08/09,1.411
2014/08/10,-1.419
2014/08/11,-1.453
2014/08/12,-1.888
2014/08/13,-3.863
2014/08/14,0.376
2014/08/15,-3.606
2014/08/16,-4.073
2014/08/17,-1.218
2014/08/18,-1.087
2014/08/19,-4.975
2014/08/20,-7.07
2014/08/21,-4.633
2014/08/22,-4.958
2014/08/23,-5.076
2014/08/24,-5.022
2014/08/25,-4.714
2014/08/26,-1.58
2014/08/27,-1.581
2014/08/28,-4.467
2014/08/29,-1.897
2014/08/30,-0.775
2014/08/31,-3.228
2014/09/01,-6.027
2014/09/02,-1.828
2014/09/03,-1.108
2014/09/04,-2.5
2014/09/05,-1.756
2014/09/06,-1.063
2014/09/07,-1.61
2014/09/08,-2.585
2014/09/09,-3.072
2014/09/10,-1.807
2014/09/11,-1.044
2014/09/12,-2.77
2014/09/13,-2.042
2014/09/14,-2.832
2014/09/15,0.956
2014/09/16,-0.858
2014/09/17,-1.532
2014/09/18,-1.047
2014/09/19,-1.81
2014/09/20,-2.755
2014/09/21,-1.738
2014/09/22,-0.933
2014/09/23,-2.46
2014/09/24,-1.958
2014/09/25,-2.463
2014/09/26,-2.69
2014/09/27,-3.171
2014/09/28,-2.139
2014/09/29,-2.747
2014/09/30,-2.139
2014/10/01,-2.326
2014/10/02,-1.957
2014/10/03,-1.133
2014/10/04,-1.963
2014/10/05,-1.806
2014/10/06,-2.471
2014/10/07,-2.286
2014/10/08,-2.048
2014/10/09,-1.208
2014/10/10,0.02
2014/10/11,-1.247
2014/10/12,0.081
2014/10/13,0.044
2014/10/14,-0.661
2014/10/15,0.332
2014/10/16,0.257
2014/10/17,-0.092
2014/10/18,0.497
2014/10/19,0.54
2014/10/20,0.857
2014/10/21,2.019
2014/10/22,0.133
2014/10/23,-0.601
2014/10/24,-0.231
2014/10/25,0.267
2014/10/26,-1.117
2014/10/27,-0.073
2014/10/28,-0.827
2014/10/29,-0.599
2014/10/30,-0.651
2014/10/31,-0.569
2014/11/01,-1.419
2014/11/02,-0.81
2014/11/03,-0.549
2014/11/04,-1.732
2014/11/05,-1.647
2014/11/06,-0.332
2014/11/07,-0.688
2014/11/08,-0.521
2014/11/09,0.415
2014/11/10,-1.196
2014/11/11,-0.251
2014/11/12,0.17
2014/11/13,0.803
2014/11/14,0.194
2014/11/15,0.304
2014/11/16,0.773
2014/11/17,-0.078
2014/11/18,0.548
2014/11/19,1.016
2014/11/20,-0.299
2014/11/21,0.004
2014/11/22,0.128
2014/11/23,-0.309
2014/11/24,0.413
2014/11/25,0.118
2014/11/26,-0.689
2014/11/27,-0.865
2014/11/28,-0.587
2014/11/29,0.367
2014/11/30,-0.265
2014/12/01,-0.747
2014/12/02,0.214
2014/12/03,-0.153
2014/12/04,0.339
2014/12/05,0.637
2014/12/06,-0.376
2014/12/07,0.203
2014/12/08,0.554
2014/12/09,0.028
2014/12/10,-0.756
2014/12/11,0.004
2014/12/12,-0.371
2014/12/13,-0.546
2014/12/14,-0.346
2014/12/15,0.103
2014/12/16,-0.695
2014/12/17,-0.634
2014/12/18,-1.079
2014/12/19,-0.565
2014/12/20,-0.369
2014/12/21,-0.607
2014/12/22,-0.26
2014/12/23,-0.482
2014/12/24,0.285
2014/12/25,-0.907
2014/12/26,0.115
2014/12/27,-0.603
2014/12/28,-0.151
2014/12/29,-0.315
2014/12/30,-0.47
2014/12/31,-0.163
2015/01/01,0.191
2015/01/02,-0.412
2015/01/03,-0.207
2015/01/04,-0.362
2015/01/05,-1.888
2015/01/06,-0.487
2015/01/07,-0.975
2015/01/08,-0.096
2015/01/09,-1.017
2015/01/10,-0.294
2015/01/11,-0.719
2015/01/12,-0.892
2015/01/13,-1.199
2015/01/14,-1.411
2015/01/15,-1.535
2015/01/16,-1.684
2015/01/17,-1.364
2015/01/18,-1.12
2015/01/19,-0.964
2015/01/20,-1.176
2015/01/21,-0.425
2015/01/22,-1.468
2015/01/23,-0.715
2015/01/24,-0.762
2015/01/25,-0.77
2015/01/26,0.253
2015/01/27,0.495
2015/01/28,0.968
2015/01/29,0.303
2015/01/30,0.279
2015/01/31,0.802
2015/02/01,-0.051
2015/02/02,0.738
2015/02/03,0.257
2015/02/04,0.096
2015/02/05,0.537
2015/02/06,0.248
2015/02/07,-0.215
2015/02/08,-0.238
2015/02/09,-0.446
2015/02/10,-0.994
2015/02/11,-0.623
2015/02/12,-0.713
2015/02/13,0.356
2015/02/14,-0.27
2015/02/15,0.429
2015/02/16,-0.28
2015/02/17,0.069
2015/02/18,-0.024
2015/02/19,-0.254
2015/02/20,-0.142
2015/02/21,0.174
2015/02/22,0.239
2015/02/23,-0.351
2015/02/24,0.171
2015/02/25,0.149
2015/02/26,0.39
2015/02/27,-0.216
2015/02/28,-0.209
2015/03/01,-0.249
2015/03/02,0.455
2015/03/03,0.343
2015/03/04,-0.17
2015/03/05,0.364
2015/03/06,0.335
2015/03/07,0.156
2015/03/08,0.258
2015/03/09,0.447
2015/03/10,0.876
2015/03/11,0.149
2015/03/12,0.454
2015/03/13,0.579
2015/03/14,0.174
2015/03/15,0.515
2015/03/16,-0.094
2015/03/17,-0.06
2015/03/18,0.438
2015/03/19,-0.42
2015/03/20,-0.249
2015/03/21,0.015
2015/03/22,-0.132
2015/03/23,-0.126
2015/03/24,-0.457
2015/03/25,-0.365
2015/03/26,-0.342
2015/03/27,-0.51
2015/03/28,-0.26
2015/03/29,-0.421
2015/03/30,-0.4
2015/03/31,-0.228
2015/04/01,-0.687
2015/04/02,0.432
2015/04/03,-0.191
2015/04/04,-0.182
2015/04/05,-0.307
2015/04/06,-0.426
2015/04/07,-0.146
2015/04/08,-0.149
2015/04/09,-0.22
2015/04/10,-0.036
2015/04/11,-0.275
2015/04/12,-0.481
2015/04/13,0.134
2015/04/14,-0.545
2015/04/15,-0.37
2015/04/16,-0.664
2015/04/17,-0.324
2015/04/18,-0.312
2015/04/19,-0.305
2015/04/20,0.109
2015/04/21,-0.505
2015/04/22,0.156
2015/04/23,-0.119
2015/04/24,-0.28
2015/04/25,0.427
2015/04/26,-0.025
2015/04/27,-0.444
2015/04/28,0.337
2015/04/29,0.11
2015/04/30,0.165
2015/05/01,0.351
2015/05/02,0.032
2015/05/03,0.182
2015/05/04,-0.098
2015/05/05,0.444
2015/05/06,0.067
2015/05/07,-0.038
2015/05/08,0.169
2015/05/09,-0.249
2015/05/10,0.348
2015/05/11,0.466
2015/05/12,-0.059
2015/05/13,0.474
2015/05/14,0.025
2015/05/15,-0.212
2015/05/16,-0.086
2015/05/17,0.192
2015/05/18,0.059
2015/05/19,-0.46
2015/05/20,-0.087
2015/05/21,0.207
2015/05/22,-0.219
2015/05/23,-0.396
2015/05/24,0.366
2015/05/25,-0.468
2015/05/26,0.194
2015/05/27,-0.291
2015/05/28,-0.13
2015/05/29,0.131
2015/05/30,0.139
2015/05/31,-0.206
2015/06/01,-0.239
2015/06/02,0.336
2015/06/03,-0.283
2015/06/04,-0.028
2015/06/05,-0.109
2015/06/06,0.658
2015/06/07,-0.758
2015/06/08,0.238
2015/06/09,-0.241
2015/06/10,0.199
2015/06/11,-0.371
2015/06/12,0.066
2015/06/13,0.065
2015/06/14,-0.224
2015/06/15,0.15
2015/06/16,-0.345
2015/06/17,0.76
2015/06/18,0.103
2015/06/19,0.096
2015/06/20,-0.366
2015/06/21,0.246
2015/06/22,0.188
2015/06/23,0.057
2015/06/24,-0.076
2015/06/25,0.438
2015/06/26,-0.106
2015/06/27,-0.228
2015/06/28,0.3
2015/06/29,0.306
2015/06/30,0.477
2015/07/01,-0.599
2015/07/02,0.425
2015/07/03,0.254
2015/07/04,0.283
2015/07/05,0.121
2015/07/06,0.356
2015/07/07,0.087
2015/07/08,0.436
2015/07/09,0.041
2015/07/10,0.667
2015/07/11,0.473
2015/07/12,0.351
2015/07/13,0.482
2015/07/14,0.096
2015/07/15,0.566
2015/07/16,-0.339
2015/07/17,0.239
2015/07/18,0.005
2015/07/19,0.252
2015/07/20,-0.245
2015/07/21,-0.007
2015/07/22,0.02
2015/07/23,0.048
2015/07/24,-0.064
2015/07/25,-0.135
2015/07/26,-0.115
2015/07/27,-0.334
2015/07/28,-0.176
2015/07/29,0.055
2015/07/30,0.019
2015/07/31,0.124
2015/08/01,-0.03
2015/08/02,-0.147
2015/08/03,0.079
2015/08/04,-0.071
2015/08/05,0.002
2015/08/06,0.167
2015/08/07,-0.537
2015/08/08,0.157
2015/08/09,-0.292
2015/08/10,-0.129
2015/08/11,-0.233
2015/08/12,-0.702
2015/08/13,0.028
2015/08/14,-0.485
2015/08/15,-0.081
2015/08/16,-0.183
2015/08/17,-0.283
2015/08/18,-0.052
2015/08/19,-0.706
2015/08/20,-0.59
2015/08/21,-0.05
2015/08/22,-0.754
2015/08/23,-0.514
2015/08/24,-0.539
2015/08/25,-0.583
2015/08/26,-0.032
2015/08/27,-0.733
2015/08/28,-0.226
2015/08/29,-0.451
2015/08/30,-0.34
2015/08/31,-0.555
2015/09/01,-0.127
2015/09/02,-0.112
2015/09/03,-0.081
2015/09/04,-0.377
2015/09/05,-0.127
2015/09/06,0.045
2015/09/07,0.188
2015/09/08,0.234
2015/09/09,-0.053
2015/09/10,0.277
2015/09/11,-0.268
2015/09/12,-0.133
2015/09/13,0.162
2015/09/14,-0.185
2015/09/15,-0.087
2015/09/16,-0.33
2015/09/17,0.087
2015/09/18,-0.09
2015/09/19,-0.169
2015/09/20,0.018
2015/09/21,-0.386
2015/09/22,0.019
2015/09/23,-0.251
2015/09/24,-0.306
2015/09/25,0.115
2015/09/26,-0.125
2015/09/27,-0.213
2015/09/28,0.176
2015/09/29,-0.012
2015/09/30,0.013
2015/10/01,-0.162
2015/10/02,0.085
2015/10/03,0.165
2015/10/04,-0.077
2015/10/05,0.067
2015/10/06,-0.103
2015/10/07,-0.043
2015/10/08,0.18
2015/10/09,-0.281
2015/10/10,0.558
2015/10/11,-0.167
2015/10/12,-0.057
2015/10/13,-0.085
2015/10/14,0.29
2015/10/15,0.254
2015/10/16,-0.103
2015/10/17,0.241
2015/10/18,0.323
2015/10/19,0.262
2015/10/20,0.066
2015/10/21,0.382
2015/10/22,0.061
2015/10/23,0.513
2015/10/24,-0.083
2015/10/25,0.548
2015/10/26,0.498
2015/10/27,0.211
2015/10/28,0.295
2015/10/29,0.497
2015/10/30,0.822
2015/10/31,0.129
2015/11/01,0.312
2015/11/02,0.477
2015/11/03,1.033
2015/11/04,1.38
2015/11/05,1.082
2015/11/06,0.673
2015/11/07,0.779
2015/11/08,0.533
2015/11/09,0.753
2015/11/10,0.583
2015/11/11,0.153
2015/11/12,-0.151
2015/11/13,-0.251
2015/11/14,0.036
2015/11/15,0.119
2015/11/16,-0.258
2015/11/17,-0.803
2015/11/18,-0.851
2015/11/19,-0.909
2015/11/20,-0.338
2015/11/21,-0.528
2015/11/22,-0.561
2015/11/23,-0.857
2015/11/24,-0.57
2015/11/25,-0.462
2015/11/26,0.086
2015/11/27,-0.448
2015/11/28,0.255
2015/11/29,-0.324
2015/11/30,0.406
2015/12/01,0.09
2015/12/02,-0.318
2015/12/03,0.057
2015/12/04,-0.087
2015/12/05,0.297
2015/12/06,0.166
2015/12/07,-0.059
2015/12/08,0.561
2015/12/09,0.419
2015/12/10,0.432
2015/12/11,0.222
2015/12/12,0.14
2015/12/13,0.14
2015/12/14,0.352
2015/12/15,0.473
2015/12/16,0.132
2015/12/17,0.532
2015/12/18,0.382
2015/12/19,-0.365
2015/12/20,-0.088
2015/12/21,-0.166
2015/12/22,-0.326
2015/12/23,-0.209
2015/12/24,-0.847
2015/12/25,0.549
2015/12/26,-0.495
2015/12/27,-0.126
2015/12/28,-1.273
2015/12/29,-0.447
2015/12/30,-0.377
2015/12/31,-0.84
2016/01/01,-0.922
2016/01/02,-0.245
2016/01/03,-0.452
2016/01/04,0.109
2016/01/05,-0.483
2016/01/06,-0.288
2016/01/07,-0.056
2016/01/08,-0.545
2016/01/09,-0.214
2016/01/10,-0.111
2016/01/11,0.162
2016/01/12,-0.213
2016/01/13,-0.534
2016/01/14,-0.137
2016/01/15,-0.314
2016/01/16,-0.511
2016/01/17,-0.139
2016/01/18,-0.623
2016/01/19,-0.493
2016/01/20,-0.232
2016/01/21,-0.301
2016/01/22,-0.374
2016/01/23,-0.274
2016/01/24,-0.508
2016/01/25,-0.515
2016/01/26,-0.463
2016/01/27,-0.126
2016/01/28,-0.338
2016/01/29,-0.1
2016/01/30,-0.03
2016/01/31,-0.26
2016/02/01,-0.255
2016/02/02,0.197
2016/02/03,-0.212
2016/02/04,-0.453
2016/02/05,-0.199
2016/02/06,-0.084
2016/02/07,-0.521
2016/02/08,-0.444
2016/02/09,-0.254
2016/02/10,-0.419
2016/02/11,-0.111
2016/02/12,-0.357
2016/02/13,-0.351
2016/02/14,-0.201
2016/02/15,-0.063
2016/02/16,-0.426
2016/02/17,0.004
2016/02/18,0.065
2016/02/19,-0.461
2016/02/20,-0.342
2016/02/21,0.015
2016/02/22,0.189
2016/02/23,-0.105
2016/02/24,-0.031
2016/02/25,0.041
2016/02/26,-0.084
2016/02/27,0.11
2016/02/28,-0.205
2016/02/29,-0.057
2016/03/01,0.152
2016/03/02,-0.184
2016/03/03,-0.233
2016/03/04,0.048
2016/03/05,-0.131
2016/03/06,0.033
2016/03/07,-0.194
2016/03/08,0.206
2016/03/09,0.127
2016/03/10,-0.209
2016/03/11,0.121
2016/03/12,-0.186
2016/03/13,0.085
2016/03/14,0.106
2016/03/15,-0.089
2016/03/16,-0.169
2016/03/17,0.043
2016/03/18,-0.108
2016/03/19,0.017
2016/03/20,-0.034
2016/03/21,0.115
2016/03/22,-0.237
2016/03/23,-0.045
2016/03/24,-0.051
2016/03/25,-0.055
2016/03/26,0.017
2016/03/27,-0.093
2016/03/28,0.078
2016/03/29,-0.162
2016/03/30,-0.045
2016/03/31,-0.12
2016/04/01,0.18
2016/04/02,-0.093
2016/04/03,0.025
2016/04/04,0.034
2016/04/05,-0.038
2016/04/06,0.022
2016/04/07,-0.025
2016/04/08,0.019
2016/04/09,0.026
2016/04/10,0.07
2016/04/11,-0.255
2016/04/12,0.055
2016/04/13,0.119
2016/04/14,0.085
2016/04/15,-0.313
2016/04/16,0.036
2016/04/17,-0.037
2016/04/18,-0.168
2016/04/19,-0.003
2016/04/20,0.049
2016/04/21,-0.048
2016/04/22,-0.008
2016/04/23,-0.102
2016/04/24,-0.049
2016/04/25,0.046
2016/04/26,0.253
2016/04/27,-0.147
2016/04/28,0.023
2016/04/29,0.286
2016/04/30,0.046
2016/05/01,0.017
2016/05/02,0.159
2016/05/03,-0.03
2016/05/04,-0.048
2016/05/05,0.082
2016/05/06,0.025
2016/05/07,0.062
2016/05/08,0.122
2016/05/09,-0.023
2016/05/10,-0.247
2016/05/11,-0.085
2016/05/12,-0.084
2016/05/13,-0.17
2016/05/14,-0.043
2016/05/15,-0.157
2016/05/16,-0.064
2016/05/17,-0.095
2016/05/18,-0.029
2016/05/19,-0.173
2016/05/20,-0.112
2016/05/21,-0.089
2016/05/22,-0.109
2016/05/23,-0.155
2016/05/24,-0.157
2016/05/25,0.061
2016/05/26,-0.088
2016/05/27,0.057
2016/05/28,-0.02
2016/05/29,0.186
2016/05/30,0.221
2016/05/31,0.081
2016/06/01,0.249
2016/06/02,0.197
2016/06/03,0.239
2016/06/04,0.085
2016/06/05,0.495
2016/06/06,0.377
2016/06/07,0.288
2016/06/08,0.307
2016/06/09,0.437
2016/06/10,0.161
2016/06/11,0.365
2016/06/12,0.271
2016/06/13,0.428
2016/06/14,0.345
2016/06/15,0.41
2016/06/16,0.581
2016/06/17,0.515
2016/06/18,0.837
2016/06/19,0.209
2016/06/20,0.373
2016/06/21,0.261
2016/06/22,0.008
2016/06/23,-0.091
2016/06/24,0.154
2016/06/25,0.229
2016/06/26,-0.088
2016/06/27,-0.35
2016/06/28,0.024
2016/06/29,-0.362
2016/06/30,-0.293
2016/07/01,-0.412
2016/07/02,-0.397
2016/07/03,-0.283
2016/07/04,-0.254
2016/07/05,0.039
2016/07/06,0.043
2016/07/07,0.016
2016/07/08,-0.006
2016/07/09,-0.451
2016/07/10,-0.724
2016/07/11,-0.771
2016/07/12,-0.804
2016/07/13,-0.849
2016/07/14,-0.716
2016/07/15,-0.709
2016/07/16,-0.904
2016/07/17,-0.878
2016/07/18,-0.803
2016/07/19,-0.943
2016/07/20,-0.66
2016/07/21,-0.697
2016/07/22,-0.808
2016/07/23,-0.49
2016/07/24,-0.015
2016/07/25,0.031
2016/07/26,0.019
2016/07/27,0.069
2016/07/28,-0.018
2016/07/29,-0.008
2016/07/30,-0.097
2016/07/31,0.086
2016/08/01,-0.012
2016/08/02,-0.046
2016/08/03,-0.098
2016/08/04,-0.069
2016/08/05,-0.015
2016/08/06,-0.125
2016/08/07,-0.022
2016/08/08,-0.01
2016/08/09,-0.151
2016/08/10,-0.013
2016/08/11,0.004
2016/08/12,-0.072
2016/08/13,0.032
2016/08/14,-0.111
2016/08/15,-0.138
2016/08/16,-0.016
2016/08/17,-0.082
2016/08/18,0.037
2016/08/19,-0.047
2016/08/20,-0.033
2016/08/21,-0.038
2016/08/22,-0.102
2016/08/23,0.015
2016/08/24,-0.073
2016/08/25,-0.221
2016/08/26,-0.042
2016/08/27,-0.009
2016/08/28,-0.079
2016/08/29,-0.026
2016/08/30,0.059
2016/08/31,-0.041
2016/09/01,-0.076
2016/09/02,-0.037
2016/09/03,-0.044
2016/09/04,0.118
2016/09/05,-0.06
2016/09/06,0.047
2016/09/07,0.014
2016/09/08,0.098
2016/09/09,0.03
2016/09/10,0.015
2016/09/11,0.074
2016/09/12,0.022
2016/09/13,-0.001
2016/09/14,0.04
2016/09/15,0.018
2016/09/16,-0.05
2016/09/17,0.109
2016/09/18,-0.139
2016/09/19,0.047
2016/09/20,0.016
2016/09/21,0.013
2016/09/22,-0.119
2016/09/23,-0.043
2016/09/24,0.055
2016/09/25,-0.127
2016/09/26,-0.05
2016/09/27,-0.043
2016/09/28,-0.07
2016/09/29,-0.059
2016/09/30,0.049
2016/10/01,-0.094
2016/10/02,-0.094
2016/10/03,0.072
2016/10/04,-0.07
2016/10/05,-0.071
2016/10/06,0.061
2016/10/07,-0.065
2016/10/08,-0.133
2016/10/09,-0.018
2016/10/10,-0.068
2016/10/11,-0.039
2016/10/12,0.071
2016/10/13,-0.014
2016/10/14,-0.047
2016/10/15,0.028
2016/10/16,0.024
2016/10/17,-0.114
2016/10/18,0.032
2016/10/19,-0.136
2016/10/20,0.062
2016/10/21,0.103
2016/10/22,-0.115
2016/10/23,0.073
2016/10/24,0.122
2016/10/25,-0.007
2016/10/26,0.052
2016/10/27,0.162
2016/10/28,0.054
2016/10/29,0.049
2016/10/30,0.16
2016/10/31,0.005
2016/11/01,0.049
2016/11/02,0.23
2016/11/03,0.048
2016/11/04,-0.086
2016/11/05,0.229
2016/11/06,0.058
2016/11/07,0.051
2016/11/08,0.115
2016/11/09,0.027
2016/11/10,-0.034
2016/11/11,0.02
2016/11/12,0.021
2016/11/13,-0.129
2016/11/14,0.143
2016/11/15,-0.021
2016/11/16,-0.03
2016/11/17,-0.049
2016/11/18,0.066
2016/11/19,-0.111
2016/11/20,-0.087
2016/11/21,0.025
2016/11/22,-0.087
2016/11/23,-0.055
2016/11/24,0.021
2016/11/25,-0.031
2016/11/26,-0.053
2016/11/27,-0.003
2016/11/28,-0.035
2016/11/29,-0.045
2016/11/30,-0.072
2016/12/01,-0.049
2016/12/02,0.04
2016/12/03,0.073
2016/12/04,-0.016
2016/12/05,-0.028
2016/12/06,0.046
2016/12/07,0.046
2016/12/08,-0.122
2016/12/09,-0.001
2016/12/10,0.02
2016/12/11,0.159
2016/12/12,-0.094
2016/12/13,0.069
2016/12/14,-0.029
2016/12/15,-0.014
2016/12/16,-0.073
2016/12/17,-0.011
2016/12/18,-0.029
2016/12/19,-0.004
2016/12/20,-0.072
2016/12/21,-0.006
2016/12/22,0.069
2016/12/23,0.085
2016/12/24,0.032
2016/12/25,-0.025
2016/12/26,0.035
2016/12/27,0.09
2016/12/28,0.164
2016/12/29,0.14
2016/12/30,0.128
2016/12/31,-0.02
2017/01/01,0.21
2017/01/02,0.229
2017/01/03,0.166
2017/01/04,0.197
2017/01/05,0.058
2017/01/06,0.092
2017/01/07,-0.071
2017/01/08,0.07
2017/01/09,-0.046
2017/01/10,0.021
2017/01/11,-0.185
2017/01/12,-0.14
2017/01/13,-0.25
2017/01/14,-0.021
2017/01/15,-0.186
2017/01/16,-0.288
2017/01/17,-0.147
2017/01/18,-0.285
2017/01/19,-0.015
2017/01/20,-0.105
2017/01/21,0.009
2017/01/22,-0.146
2017/01/23,-0.105
2017/01/24,-0.18
2017/01/25,-0.003
2017/01/26,-0.047
2017/01/27,0.082
2017/01/28,-0.111
2017/01/29,0.038
2017/01/30,-0.063
2017/01/31,-0.049
2017/02/01,0.077
2017/02/02,-0.177
2017/02/03,0.03
2017/02/04,-0.051
2017/02/05,-0.015
2017/02/06,0.05
2017/02/07,0.099
2017/02/08,0.024
2017/02/09,0.096
2017/02/10,-0.042
2017/02/11,0.019
2017/02/12,-0.032
2017/02/13,0.095
2017/02/14,-0.02
2017/02/15,-0.111
2017/02/16,0.089
2017/02/17,-0.085
2017/02/18,0.023
2017/02/19,-0.094
2017/02/20,0.126
2017/02/21,-0.106
2017/02/22,0.051
2017/02/23,0.086
2017/02/24,0.165
2017/02/25,0.12
2017/02/26,0.087
2017/02/27,-0.016
2017/02/28,0.169
2017/03/01,0.125
2017/03/02,0.134
2017/03/03,0.165
2017/03/04,0.04
2017/03/05,0.221
2017/03/06,0.074
2017/03/07,0.147
2017/03/08,-0.009
2017/03/09,-0.05
2017/03/10,0.01
2017/03/11,-0.008
2017/03/12,-0.021
2017/03/13,0.053
2017/03/14,0.021
2017/03/15,0.005
2017/03/16,-0.019
2017/03/17,-0.198
2017/03/18,-0.105
2017/03/19,-0.158
2017/03/20,-0.203
2017/03/21,-0.152
2017/03/22,-0.003
2017/03/23,-0.125
2017/03/24,-0.148
2017/03/25,-0.261
2017/03/26,-0.075
2017/03/27,-0.201
2017/03/28,-0.158
2017/03/29,-0.148
2017/03/30,-0.161
2017/03/31,-0.106
2017/04/01,0.012
2017/04/02,-0.017
2017/04/03,0.083
2017/04/04,-0.104
2017/04/05,0.026
2017/04/06,0.032
