Date,hashrate30roc
2011/11/19,-5.234
2011/11/20,-23.943
2011/11/21,5.878
2011/11/22,5.371
2011/11/23,-1.217
2011/11/24,-24.545
2011/11/25,-17.604
2011/11/26,-9.283
2011/11/27,-4.336
2011/11/28,-15.448
2011/11/29,3.671
2011/11/30,0.234
2011/12/01,15.496
2011/12/02,4.765
2011/12/03,-9.07
2011/12/04,-1.679
2011/12/05,-9.428
2011/12/06,-0.143
2011/12/07,6.455
2011/12/08,-4.214
2011/12/09,-13.803
2011/12/10,-7.544
2011/12/11,0.672
2011/12/12,0.85
2011/12/13,-15.991
2011/12/14,-2.037
2011/12/15,-19.176
2011/12/16,-19.618
2011/12/17,-7.719
2011/12/18,9.204
2011/12/19,2.983
2011/12/20,16.995
2011/12/21,2.606
2011/12/22,3.056
2011/12/23,6.661
2011/12/24,12.022
2011/12/25,22.482
2011/12/26,40.585
2011/12/27,34.823
2011/12/28,19.484
2011/12/29,12.656
2011/12/30,-6.18
2011/12/31,-6.735
2012/01/01,-8.54
2012/01/02,12.693
2012/01/03,17.666
2012/01/04,10.81
2012/01/05,-7.774
2012/01/06,15.046
2012/01/07,28.596
2012/01/08,20.537
2012/01/09,17.996
2012/01/10,22.768
2012/01/11,16.09
2012/01/12,41.01
2012/01/13,1.805
2012/01/14,22.581
2012/01/15,36.034
2012/01/16,24.587
2012/01/17,19.288
2012/01/18,7.625
2012/01/19,0.42
2012/01/20,3.031
2012/01/21,26.78
2012/01/22,11.563
2012/01/23,28.371
2012/01/24,4.217
2012/01/25,-5.544
2012/01/26,-9.087
2012/01/27,7.456
2012/01/28,9.903
2012/01/29,38.813
2012/01/30,23.897
2012/01/31,24.374
2012/02/01,8.07
2012/02/02,3.408
2012/02/03,20.094
2012/02/04,26.487
2012/02/05,5.374
2012/02/06,-1.726
2012/02/07,-1.522
2012/02/08,-6.216
2012/02/09,1.752
2012/02/10,11.373
2012/02/11,-7.066
2012/02/12,28.072
2012/02/13,13.058
2012/02/14,-4.032
2012/02/15,-3.444
2012/02/16,-6.129
2012/02/17,4.762
2012/02/18,33.704
2012/02/19,33.547
2012/02/20,1.828
2012/02/21,-9.09
2012/02/22,-0.701
2012/02/23,19.569
2012/02/24,1.718
2012/02/25,31.185
2012/02/26,18.825
2012/02/27,9.206
2012/02/28,4.045
2012/02/29,9.491
2012/03/01,1.385
2012/03/02,12.146
2012/03/03,-10.745
2012/03/04,-13.701
2012/03/05,-0.105
2012/03/06,6.788
2012/03/07,6.62
2012/03/08,21
2012/03/09,24.279
2012/03/10,35.718
2012/03/11,1.099
2012/03/12,22.345
2012/03/13,10.266
2012/03/14,5.625
2012/03/15,3.505
2012/03/16,13.003
2012/03/17,25.293
2012/03/18,28.826
2012/03/19,4.139
2012/03/20,-3.686
2012/03/21,15.954
2012/03/22,33.9
2012/03/23,-2.094
2012/03/24,6.428
2012/03/25,30.039
2012/03/26,0.218
2012/03/27,3.509
2012/03/28,9.486
2012/03/29,10.179
2012/03/30,-2.098
2012/03/31,21.006
2012/04/01,15.335
2012/04/02,27.03
2012/04/03,7.922
2012/04/04,10.104
2012/04/05,-9.091
2012/04/06,-6.823
2012/04/07,-8.586
2012/04/08,-5.182
2012/04/09,-5.302
2012/04/10,11.692
2012/04/11,2.976
2012/04/12,-6.194
2012/04/13,-10.12
2012/04/14,8.521
2012/04/15,-7.778
2012/04/16,-16.229
2012/04/17,-11.135
2012/04/18,-13.095
2012/04/19,1.837
2012/04/20,4.139
2012/04/21,-0.626
2012/04/22,16.25
2012/04/23,-1.743
2012/04/24,-21.511
2012/04/25,-7.652
2012/04/26,-2.177
2012/04/27,-9.899
2012/04/28,-2.347
2012/04/29,3.143
2012/04/30,-1.743
2012/05/01,9.259
2012/05/02,11.98
2012/05/03,13.663
2012/05/04,7.967
2012/05/05,19.659
2012/05/06,26.629
2012/05/07,17.165
2012/05/08,22.261
2012/05/09,9.493
2012/05/10,13.163
2012/05/11,-13.411
2012/05/12,10.354
2012/05/13,16.133
2012/05/14,17.812
2012/05/15,23.512
2012/05/16,-0.578
2012/05/17,-4.586
2012/05/18,15.441
2012/05/19,8.341
2012/05/20,-3.503
2012/05/21,1.742
2012/05/22,-11.941
2012/05/23,-10.296
2012/05/24,6.725
2012/05/25,-9.725
2012/05/26,-4.966
2012/05/27,19.251
2012/05/28,1.907
2012/05/29,-13.06
2012/05/30,-22.655
2012/05/31,-13.718
2012/06/01,-10.263
2012/06/02,6.949
2012/06/03,4.642
2012/06/04,2.726
2012/06/05,-11.76
2012/06/06,-0.375
2012/06/07,-19.643
2012/06/08,-16.464
2012/06/09,-2.96
2012/06/10,23.947
2012/06/11,4.898
2012/06/12,-5.133
2012/06/13,5.827
2012/06/14,-2.097
2012/06/15,25.944
2012/06/16,16.791
2012/06/17,9.957
2012/06/18,0.649
2012/06/19,20.111
2012/06/20,-8.402
2012/06/21,13.911
2012/06/22,7.37
2012/06/23,26.056
2012/06/24,37.729
2012/06/25,19.047
2012/06/26,3.17
2012/06/27,17.665
2012/06/28,16.067
2012/06/29,21.481
2012/06/30,4.179
2012/07/01,8.769
2012/07/02,4.019
2012/07/03,1.322
2012/07/04,12.947
2012/07/05,13.842
2012/07/06,3.296
2012/07/07,28.557
2012/07/08,25.394
2012/07/09,11.237
2012/07/10,1.972
2012/07/11,-2.621
2012/07/12,11.497
2012/07/13,7.609
2012/07/14,21.666
2012/07/15,5.472
2012/07/16,4.315
2012/07/17,13.369
2012/07/18,18.891
2012/07/19,-4.966
2012/07/20,19.101
2012/07/21,14.54
2012/07/22,21.144
2012/07/23,-0.352
2012/07/24,8.755
2012/07/25,17.997
2012/07/26,24.618
2012/07/27,12.723
2012/07/28,31.735
2012/07/29,12.054
2012/07/30,51.09
2012/07/31,24.656
2012/08/01,4.013
2012/08/02,18.683
2012/08/03,24.083
2012/08/04,24.924
2012/08/05,16.875
2012/08/06,1.685
2012/08/07,6.227
2012/08/08,15.783
2012/08/09,28.291
2012/08/10,31.445
2012/08/11,37.243
2012/08/12,26.719
2012/08/13,21.166
2012/08/14,31.16
2012/08/15,40.192
2012/08/16,20.797
2012/08/17,7.146
2012/08/18,11.845
2012/08/19,31.576
2012/08/20,53.098
2012/08/21,46.911
2012/08/22,20.174
2012/08/23,24.891
2012/08/24,20.926
2012/08/25,4.691
2012/08/26,29.576
2012/08/27,18.415
2012/08/28,30.908
2012/08/29,10.033
2012/08/30,32.08
2012/08/31,30.562
2012/09/01,25.205
2012/09/02,9.588
2012/09/03,30.054
2012/09/04,12.122
2012/09/05,48.944
2012/09/06,48.271
2012/09/07,39.409
2012/09/08,22.723
2012/09/09,18.234
2012/09/10,21.882
2012/09/11,21.966
2012/09/12,11.699
2012/09/13,9.501
2012/09/14,18.007
2012/09/15,10.114
2012/09/16,28.63
2012/09/17,42.71
2012/09/18,36.222
2012/09/19,2.032
2012/09/20,0.845
2012/09/21,38.932
2012/09/22,37.473
2012/09/23,20.596
2012/09/24,31.504
2012/09/25,11.494
2012/09/26,1.201
2012/09/27,15.066
2012/09/28,19.955
2012/09/29,16.678
2012/09/30,30.739
2012/10/01,9.092
2012/10/02,6.363
2012/10/03,4.227
2012/10/04,18.062
2012/10/05,-3.946
2012/10/06,-4.901
2012/10/07,-6.067
2012/10/08,13.1
2012/10/09,18.179
2012/10/10,10.651
2012/10/11,6.343
2012/10/12,17.373
2012/10/13,14.055
2012/10/14,0.466
2012/10/15,17.892
2012/10/16,16.762
2012/10/17,2.554
2012/10/18,-3.299
2012/10/19,14.711
2012/10/20,7.067
2012/10/21,8.626
2012/10/22,-3.807
2012/10/23,6.492
2012/10/24,3.505
2012/10/25,-0.155
2012/10/26,20.187
2012/10/27,33.789
2012/10/28,4.063
2012/10/29,11.354
2012/10/30,7.812
2012/10/31,11.449
2012/11/01,13.9
2012/11/02,9.014
2012/11/03,17.73
2012/11/04,25.434
2012/11/05,18.947
2012/11/06,10.981
2012/11/07,2.695
2012/11/08,14.628
2012/11/09,7.667
2012/11/10,14.821
2012/11/11,5.044
2012/11/12,7.707
2012/11/13,4.652
2012/11/14,7.198
2012/11/15,-1.3
2012/11/16,1.475
2012/11/17,8.074
2012/11/18,8.005
2012/11/19,2.081
2012/11/20,2.434
2012/11/21,4.912
2012/11/22,12.674
2012/11/23,6.917
2012/11/24,21.677
2012/11/25,6.759
2012/11/26,-2.986
2012/11/27,4.56
2012/11/28,8.686
2012/11/29,17.087
2012/11/30,1.469
2012/12/01,13.267
2012/12/02,12.034
2012/12/03,6.68
2012/12/04,-15.132
2012/12/05,-20.911
2012/12/06,-5.135
2012/12/07,-8.504
2012/12/08,-9.815
2012/12/09,-8.192
2012/12/10,-10.899
2012/12/11,0.722
2012/12/12,0.98
2012/12/13,-0.935
2012/12/14,-19.634
2012/12/15,-22.903
2012/12/16,-14.973
2012/12/17,-17.716
2012/12/18,-16.64
2012/12/19,5.028
2012/12/20,-23.115
2012/12/21,-17.858
2012/12/22,-13.866
2012/12/23,5.06
2012/12/24,-22.281
2012/12/25,-13.101
2012/12/26,-20.962
2012/12/27,-7.808
2012/12/28,-11.338
2012/12/29,-22.564
2012/12/30,-5.539
2012/12/31,-0.781
2013/01/01,-7.532
2013/01/02,-9.743
2013/01/03,8.054
2013/01/04,13.133
2013/01/05,0.276
2013/01/06,-6.039
2013/01/07,-5.164
2013/01/08,10.344
2013/01/09,-7.54
2013/01/10,-2.296
2013/01/11,-10.938
2013/01/12,-13.866
2013/01/13,3.647
2013/01/14,28.932
2013/01/15,12.643
2013/01/16,-0.958
2013/01/17,-2.885
2013/01/18,-18.622
2013/01/19,12.908
2013/01/20,6.289
2013/01/21,2.602
2013/01/22,-14.524
2013/01/23,3.001
2013/01/24,-2.27
2013/01/25,2.157
2013/01/26,-12.545
2013/01/27,-7.178
2013/01/28,-0.408
2013/01/29,0.07
2013/01/30,-10.753
2013/01/31,6.145
2013/02/01,9.688
2013/02/02,0.887
2013/02/03,4.762
2013/02/04,17.948
2013/02/05,27.826
2013/02/06,11.013
2013/02/07,-2.655
2013/02/08,16.6
2013/02/09,2.402
2013/02/10,18.468
2013/02/11,42.774
2013/02/12,15.801
2013/02/13,6.29
2013/02/14,21.049
2013/02/15,36.907
2013/02/16,44.129
2013/02/17,64.048
2013/02/18,46.161
2013/02/19,33.123
2013/02/20,36.325
2013/02/21,58.871
2013/02/22,38.924
2013/02/23,44.857
2013/02/24,38.847
2013/02/25,58.831
2013/02/26,36.882
2013/02/27,52.766
2013/02/28,44.382
2013/03/01,37.584
2013/03/02,24.726
2013/03/03,31.715
2013/03/04,57.197
2013/03/05,44.9
2013/03/06,26.711
2013/03/07,21.854
2013/03/08,37.706
2013/03/09,48.283
2013/03/10,58.392
2013/03/11,63.888
2013/03/12,14.971
2013/03/13,25.197
2013/03/14,67.515
2013/03/15,70.99
2013/03/16,52.461
2013/03/17,72.176
2013/03/18,58.05
2013/03/19,46.567
2013/03/20,38.019
2013/03/21,82.52
2013/03/22,75.517
2013/03/23,51.842
2013/03/24,101.127
2013/03/25,69.477
2013/03/26,68.195
2013/03/27,38.048
2013/03/28,71.903
2013/03/29,72.034
2013/03/30,79.677
2013/03/31,74.688
2013/04/01,103.342
2013/04/02,87.712
2013/04/03,60.185
2013/04/04,61.053
2013/04/05,53.47
2013/04/06,91.145
2013/04/07,80.261
2013/04/08,77.54
2013/04/09,66.588
2013/04/10,81.082
2013/04/11,126.946
2013/04/12,88.46
2013/04/13,58.636
2013/04/14,45.196
2013/04/15,51.328
2013/04/16,45.548
2013/04/17,41.628
2013/04/18,58.707
2013/04/19,34.046
2013/04/20,22.973
2013/04/21,39.979
2013/04/22,38.436
2013/04/23,21.043
2013/04/24,42.443
2013/04/25,42.058
2013/04/26,73.225
2013/04/27,36.397
2013/04/28,20.437
2013/04/29,35.982
2013/04/30,45.374
2013/05/01,14.549
2013/05/02,14.158
2013/05/03,17.195
2013/05/04,35.057
2013/05/05,45.532
2013/05/06,40.774
2013/05/07,34.242
2013/05/08,34.936
2013/05/09,27.47
2013/05/10,19.096
2013/05/11,32.878
2013/05/12,43.641
2013/05/13,51.868
2013/05/14,47.455
2013/05/15,31.841
2013/05/16,19.206
2013/05/17,27.391
2013/05/18,13.072
2013/05/19,50.728
2013/05/20,21.722
2013/05/21,2.16
2013/05/22,21.968
2013/05/23,23.972
2013/05/24,28.381
2013/05/25,33.16
2013/05/26,25.768
2013/05/27,43.635
2013/05/28,35.417
2013/05/29,27.358
2013/05/30,30.339
2013/05/31,46.868
2013/06/01,64.477
2013/06/02,80.142
2013/06/03,66.617
2013/06/04,66.141
2013/06/05,59.738
2013/06/06,69.143
2013/06/07,46.469
2013/06/08,58.839
2013/06/09,62.226
2013/06/10,55.185
2013/06/11,43.561
2013/06/12,57.334
2013/06/13,70.481
2013/06/14,67.832
2013/06/15,69.702
2013/06/16,70.489
2013/06/17,94.306
2013/06/18,59.572
2013/06/19,54.346
2013/06/20,83.042
2013/06/21,71.587
2013/06/22,86.938
2013/06/23,76.677
2013/06/24,54.553
2013/06/25,49.564
2013/06/26,60.42
2013/06/27,59.352
2013/06/28,64.971
2013/06/29,60.163
2013/06/30,59.253
2013/07/01,43.201
2013/07/02,30.876
2013/07/03,43.8
2013/07/04,48.914
2013/07/05,34.39
2013/07/06,32.798
2013/07/07,65.376
2013/07/08,51.043
2013/07/09,50.603
2013/07/10,44.866
2013/07/11,83.195
2013/07/12,51.418
2013/07/13,23.01
2013/07/14,60.516
2013/07/15,57.512
2013/07/16,49.503
2013/07/17,36.425
2013/07/18,57.988
2013/07/19,80.174
2013/07/20,66.453
2013/07/21,59.656
2013/07/22,54.741
2013/07/23,42.935
2013/07/24,52.112
2013/07/25,59.684
2013/07/26,50.677
2013/07/27,69.618
2013/07/28,69.566
2013/07/29,54.134
2013/07/30,64.998
2013/07/31,81.195
2013/08/01,78.508
2013/08/02,60.014
2013/08/03,71.888
2013/08/04,68.843
2013/08/05,87.073
2013/08/06,64.288
2013/08/07,76.273
2013/08/08,74.999
2013/08/09,99.846
2013/08/10,52.766
2013/08/11,75.161
2013/08/12,116.735
2013/08/13,75.463
2013/08/14,99.201
2013/08/15,92.372
2013/08/16,98.717
2013/08/17,104.204
2013/08/18,119.497
2013/08/19,94.39
2013/08/20,92.002
2013/08/21,93.248
2013/08/22,112.839
2013/08/23,142.282
2013/08/24,122.924
2013/08/25,104.334
2013/08/26,102.694
2013/08/27,94.695
2013/08/28,118.251
2013/08/29,115.29
2013/08/30,114.643
2013/08/31,128.555
2013/09/01,163.027
2013/09/02,126.294
2013/09/03,100.949
2013/09/04,112.639
2013/09/05,114.942
2013/09/06,125.41
2013/09/07,97.903
2013/09/08,69.499
2013/09/09,115.771
2013/09/10,110.636
2013/09/11,100.966
2013/09/12,136.492
2013/09/13,106.748
2013/09/14,118.132
2013/09/15,161.274
2013/09/16,109.025
2013/09/17,95.331
2013/09/18,87.307
2013/09/19,129.296
2013/09/20,111.833
2013/09/21,108.914
2013/09/22,108.734
2013/09/23,125.679
2013/09/24,128.604
2013/09/25,148.481
2013/09/26,153.182
2013/09/27,129.747
2013/09/28,100.014
2013/09/29,101.189
2013/09/30,78.214
2013/10/01,81.991
2013/10/02,81.854
2013/10/03,135.65
2013/10/04,86.044
2013/10/05,99.985
2013/10/06,117.015
2013/10/07,113.466
2013/10/08,124.577
2013/10/09,114.26
2013/10/10,104.468
2013/10/11,110.4
2013/10/12,99.866
2013/10/13,137.723
2013/10/14,145.676
2013/10/15,112.731
2013/10/16,168.296
2013/10/17,154.444
2013/10/18,169.97
2013/10/19,167.252
2013/10/20,157.554
2013/10/21,159.706
2013/10/22,176.546
2013/10/23,145.56
2013/10/24,143.357
2013/10/25,135.414
2013/10/26,189.702
2013/10/27,163.967
2013/10/28,184.028
2013/10/29,143.839
2013/10/30,193.2
2013/10/31,191.758
2013/11/01,191.334
2013/11/02,178.872
2013/11/03,174.992
2013/11/04,163.784
2013/11/05,114.424
2013/11/06,176.845
2013/11/07,171.398
2013/11/08,107.461
2013/11/09,102.565
2013/11/10,133.981
2013/11/11,163.508
2013/11/12,130.947
2013/11/13,114.094
2013/11/14,83.676
2013/11/15,60.918
2013/11/16,104.264
2013/11/17,120.723
2013/11/18,79.135
2013/11/19,69.099
2013/11/20,79.049
2013/11/21,50.206
2013/11/22,66.449
2013/11/23,80.516
2013/11/24,64.152
2013/11/25,31.514
2013/11/26,57.064
2013/11/27,36.712
2013/11/28,70.272
2013/11/29,64.263
2013/11/30,41.067
2013/12/01,78.983
2013/12/02,49.632
2013/12/03,63.593
2013/12/04,69.138
2013/12/05,63.012
2013/12/06,60.139
2013/12/07,74.52
2013/12/08,85.15
2013/12/09,100.089
2013/12/10,81.756
2013/12/11,57.039
2013/12/12,54.5
2013/12/13,57.864
2013/12/14,87.043
2013/12/15,107.622
2013/12/16,71.213
2013/12/17,76.073
2013/12/18,80.943
2013/12/19,112.934
2013/12/20,89.162
