Date,size14roc
2010/11/15,1640
2010/11/16,2852
2010/11/17,-3.734
2010/11/18,199.127
2010/11/19,2221
2010/11/20,4138
2010/11/21,3557
2010/11/22,-28.387
2010/11/23,44.459
2010/11/24,1058
2010/11/25,2098
2010/11/26,373.77
2010/11/27,82.145
2010/11/28,32.143
2010/11/29,-92.982
2010/11/30,-94.807
2010/12/01,85.962
2010/12/02,-52.442
2010/12/03,-95.83
2010/12/04,-97.372
2010/12/05,-97.504
2010/12/06,-22.829
2010/12/07,-0.064
2010/12/08,-89.991
2010/12/09,-93.961
2010/12/10,-65.989
2010/12/11,32.755
2010/12/12,53.422
2010/12/13,173.747
2010/12/14,68.865
2010/12/15,6.262
2010/12/16,30.659
2010/12/17,49.72
2010/12/18,58.604
2010/12/19,133.381
2010/12/20,281.013
2010/12/21,26.796
2010/12/22,111.445
2010/12/23,82.066
2010/12/24,47.575
2010/12/25,3.788
2010/12/26,9.455
2010/12/27,-38.738
2010/12/28,8.347
2010/12/29,7.363
2010/12/30,20.826
2010/12/31,-3.858
2011/01/01,30.124
2011/01/02,-1.034
2011/01/03,49.361
2011/01/04,99.176
2011/01/05,107.194
2011/01/06,40.785
2011/01/07,73.47
2011/01/08,140.121
2011/01/09,93.718
2011/01/10,115.419
2011/01/11,115.364
2011/01/12,104.466
2011/01/13,99.494
2011/01/14,125.926
2011/01/15,78.418
2011/01/16,70.673
2011/01/17,-47.762
2011/01/18,4.047
2011/01/19,-32.113
2011/01/20,-8.223
2011/01/21,31.919
2011/01/22,39.667
2011/01/23,3.482
2011/01/24,1.084
2011/01/25,-29.244
2011/01/26,-12.688
2011/01/27,-7.854
2011/01/28,2.472
2011/01/29,59.678
2011/01/30,294.491
2011/01/31,135.611
2011/02/01,41.554
2011/02/02,12.354
2011/02/03,7.567
2011/02/04,-31.39
2011/02/05,-51.676
2011/02/06,-21.553
2011/02/07,-44.411
2011/02/08,-5.764
2011/02/09,15.898
2011/02/10,101.379
2011/02/11,86.754
2011/02/12,1.58
2011/02/13,-58.042
2011/02/14,24.795
2011/02/15,15.277
2011/02/16,38.504
2011/02/17,96.889
2011/02/18,123.464
2011/02/19,102.826
2011/02/20,66.867
2011/02/21,125.766
2011/02/22,111.177
2011/02/23,49.274
2011/02/24,-13.32
2011/02/25,-27.624
2011/02/26,-27.683
2011/02/27,7.486
2011/02/28,-0.487
2011/03/01,132.288
2011/03/02,49.206
2011/03/03,75.063
2011/03/04,-5.325
2011/03/05,-1.749
2011/03/06,-18.617
2011/03/07,4.831
2011/03/08,39.902
2011/03/09,39.49
2011/03/10,55.612
2011/03/11,73.989
2011/03/12,180.437
2011/03/13,134.583
2011/03/14,104.878
2011/03/15,21.96
2011/03/16,83.922
2011/03/17,33.059
2011/03/18,100.551
2011/03/19,170.779
2011/03/20,346.017
2011/03/21,263.246
2011/03/22,35.694
2011/03/23,135.444
2011/03/24,5.094
2011/03/25,-10.544
2011/03/26,33.607
2011/03/27,-2.023
2011/03/28,-16.25
2011/03/29,-31.678
2011/03/30,-41.326
2011/03/31,-41.699
2011/04/01,-44.004
2011/04/02,-56.724
2011/04/03,-65.935
2011/04/04,-57.292
2011/04/05,-35.404
2011/04/06,-51.493
2011/04/07,-21.157
2011/04/08,-4.112
2011/04/09,-51.178
2011/04/10,-42.448
2011/04/11,-25.746
2011/04/12,-0.726
2011/04/13,17.637
2011/04/14,61.541
2011/04/15,104.619
2011/04/16,75.615
2011/04/17,31.07
2011/04/18,61.129
2011/04/19,112.35
2011/04/20,103.814
2011/04/21,13.987
2011/04/22,6.839
2011/04/23,37.424
2011/04/24,51.069
2011/04/25,26.582
2011/04/26,16.249
2011/04/27,122.353
2011/04/28,19.711
2011/04/29,-4.997
2011/04/30,56.417
2011/05/01,105.549
2011/05/02,-22.076
2011/05/03,-25.996
2011/05/04,-34.719
2011/05/05,43.477
2011/05/06,39.726
2011/05/07,16.622
2011/05/08,-7.458
2011/05/09,2.84
2011/05/10,22.821
2011/05/11,-33.378
2011/05/12,11.919
2011/05/13,39.892
2011/05/14,-20.068
2011/05/15,-17.547
2011/05/16,38.884
2011/05/17,21.451
2011/05/18,37.684
2011/05/19,74.661
2011/05/20,54.656
2011/05/21,41.387
2011/05/22,52.714
2011/05/23,33.015
2011/05/24,-3.994
2011/05/25,20.278
2011/05/26,14.459
2011/05/27,20.365
2011/05/28,66.778
2011/05/29,38.351
2011/05/30,79.679
2011/05/31,132.878
2011/06/01,78.784
2011/06/02,39.625
2011/06/03,112.886
2011/06/04,86.825
2011/06/05,94.164
2011/06/06,125.037
2011/06/07,176.986
2011/06/08,261.034
2011/06/09,145.626
2011/06/10,87.516
2011/06/11,37.424
2011/06/12,113.105
2011/06/13,51.669
2011/06/14,31.955
2011/06/15,33.456
2011/06/16,87.686
2011/06/17,31.957
2011/06/18,45.177
2011/06/19,40.433
2011/06/20,1.083
2011/06/21,-25.004
2011/06/22,-45.448
2011/06/23,-28.481
2011/06/24,-5.79
2011/06/25,60.328
2011/06/26,27.101
2011/06/27,49.446
2011/06/28,23.993
2011/06/29,24.197
2011/06/30,-29.979
2011/07/01,0.171
2011/07/02,-9.803
2011/07/03,-6.396
2011/07/04,29.007
2011/07/05,82.773
2011/07/06,80.309
2011/07/07,73.271
2011/07/08,10.267
2011/07/09,-18.629
2011/07/10,-0.641
2011/07/11,-16.055
2011/07/12,-11.769
2011/07/13,-17.836
2011/07/14,24.598
2011/07/15,-23.14
2011/07/16,7.699
2011/07/17,4.052
2011/07/18,13.295
2011/07/19,1.387
2011/07/20,-14.123
2011/07/21,-16.713
2011/07/22,15.392
2011/07/23,-1.604
2011/07/24,-24.471
2011/07/25,-3.528
2011/07/26,-12.973
2011/07/27,5.468
2011/07/28,-8.766
2011/07/29,-8.064
2011/07/30,-27.531
2011/07/31,-8.521
2011/08/01,-16.463
2011/08/02,-14.308
2011/08/03,-14.52
2011/08/04,11.574
2011/08/05,-12.05
2011/08/06,16.109
2011/08/07,3.497
2011/08/08,3.554
2011/08/09,30.973
2011/08/10,10.314
2011/08/11,-5.87
2011/08/12,19.163
2011/08/13,41.101
2011/08/14,32.056
2011/08/15,31.893
2011/08/16,10.069
2011/08/17,15.509
2011/08/18,-18.946
2011/08/19,21.443
2011/08/20,-21.368
2011/08/21,-9.527
2011/08/22,-23.405
2011/08/23,-26.794
2011/08/24,2.48
2011/08/25,3.865
2011/08/26,2.941
2011/08/27,3.4
2011/08/28,-18.436
2011/08/29,-16.513
2011/08/30,-21.247
2011/08/31,-25.51
2011/09/01,8.342
2011/09/02,-32.154
2011/09/03,-16.575
2011/09/04,98.276
2011/09/05,-4.925
2011/09/06,12.266
2011/09/07,-5.518
2011/09/08,-6.742
2011/09/09,10.88
2011/09/10,-12.526
2011/09/11,10.495
2011/09/12,-6.526
2011/09/13,-12.784
2011/09/14,-5.678
2011/09/15,-23.471
2011/09/16,20.55
2011/09/17,-0.048
2011/09/18,-60.96
2011/09/19,22.51
2011/09/20,21.431
2011/09/21,14.922
2011/09/22,-17.975
2011/09/23,-21.042
2011/09/24,-4.584
2011/09/25,-18.797
2011/09/26,-22.462
2011/09/27,4.686
2011/09/28,-6.518
2011/09/29,-0.976
2011/09/30,-10.596
2011/10/01,-5.445
2011/10/02,10.133
2011/10/03,-25.771
2011/10/04,-19.516
2011/10/05,-34.016
2011/10/06,12.917
2011/10/07,-11.088
2011/10/08,-7.935
2011/10/09,-4.5
2011/10/10,9.29
2011/10/11,46.06
2011/10/12,28.102
2011/10/13,21.601
2011/10/14,-4.357
2011/10/15,7.543
2011/10/16,4.413
2011/10/17,26.389
2011/10/18,-21.75
2011/10/19,-2.425
2011/10/20,-19.876
2011/10/21,-9.45
2011/10/22,14.974
2011/10/23,15.562
2011/10/24,-2.168
2011/10/25,-41.647
2011/10/26,-11.891
2011/10/27,-12.412
2011/10/28,12.967
2011/10/29,24.84
2011/10/30,2.42
2011/10/31,-30.351
2011/11/01,-13.109
2011/11/02,-7.707
2011/11/03,19.13
2011/11/04,16.893
2011/11/05,-22.401
2011/11/06,-36.877
2011/11/07,-6.389
2011/11/08,6.198
2011/11/09,-10.764
2011/11/10,3.06
2011/11/11,-11.511
2011/11/12,-29.401
2011/11/13,-20.276
2011/11/14,15.871
2011/11/15,6.274
2011/11/16,27.254
2011/11/17,-16.61
2011/11/18,-12.251
2011/11/19,-2.219
2011/11/20,27.127
2011/11/21,-8.257
2011/11/22,-6.49
2011/11/23,-0.062
2011/11/24,1.551
2011/11/25,-10.818
2011/11/26,12.951
2011/11/27,22.456
2011/11/28,9.446
2011/11/29,33.126
2011/11/30,5.161
2011/12/01,0.632
2011/12/02,11.57
2011/12/03,-2.339
2011/12/04,-0.064
2011/12/05,-0.338
2011/12/06,17.658
2011/12/07,14.949
2011/12/08,-16.297
2011/12/09,-4.823
2011/12/10,-4.871
2011/12/11,-2.816
2011/12/12,-5.729
2011/12/13,-14.473
2011/12/14,-23.255
2011/12/15,5.903
2011/12/16,7.193
2011/12/17,-11.225
2011/12/18,-20.296
2011/12/19,4.898
2011/12/20,26.149
2011/12/21,-16.224
2011/12/22,2.745
2011/12/23,3.488
2011/12/24,-19.043
2011/12/25,-26.744
2011/12/26,-27.735
2011/12/27,-13.546
2011/12/28,-8.468
2011/12/29,-2.555
2011/12/30,-24.832
2011/12/31,11.835
2012/01/01,26.914
2012/01/02,10.5
2012/01/03,-27.163
2012/01/04,18.627
2012/01/05,42.687
2012/01/06,30.869
2012/01/07,25.142
2012/01/08,58.792
2012/01/09,48.684
2012/01/10,84.34
2012/01/11,92.169
2012/01/12,20.325
2012/01/13,45.737
2012/01/14,23.072
2012/01/15,22.426
2012/01/16,3.063
2012/01/17,7.525
2012/01/18,28.36
2012/01/19,-13.968
2012/01/20,-4.049
2012/01/21,9.716
2012/01/22,-18.674
2012/01/23,-25.417
2012/01/24,-18.832
2012/01/25,-9.019
2012/01/26,9.402
2012/01/27,-1.745
2012/01/28,-4.187
2012/01/29,-13.922
2012/01/30,-19.933
2012/01/31,12.054
2012/02/01,-15.98
2012/02/02,2.17
2012/02/03,-0.504
2012/02/04,15.295
2012/02/05,28.104
2012/02/06,23.242
2012/02/07,-8.147
2012/02/08,-15.627
2012/02/09,5.112
2012/02/10,28.874
2012/02/11,21.125
2012/02/12,9.109
2012/02/13,67.487
2012/02/14,45.619
2012/02/15,44.153
2012/02/16,50.192
2012/02/17,-9.485
2012/02/18,-22.685
2012/02/19,-22.518
2012/02/20,1.953
2012/02/21,3.72
2012/02/22,-7.396
2012/02/23,-2.807
2012/02/24,-19.176
2012/02/25,-21.653
2012/02/26,-8.202
2012/02/27,-25.945
2012/02/28,-39.452
2012/02/29,-43.376
2012/03/01,-30.379
2012/03/02,49.281
2012/03/03,24.042
2012/03/04,30.641
2012/03/05,27.735
2012/03/06,1.859
2012/03/07,-1.795
2012/03/08,-11.664
2012/03/09,-16.03
2012/03/10,0.923
2012/03/11,7.757
2012/03/12,-8.553
2012/03/13,28.36
2012/03/14,53.535
2012/03/15,10.596
2012/03/16,-27.993
2012/03/17,-10.427
2012/03/18,-24.037
2012/03/19,-13.37
2012/03/20,-18.741
2012/03/21,2.041
2012/03/22,-3.566
2012/03/23,14.508
2012/03/24,-19.31
2012/03/25,-6.948
2012/03/26,17.947
2012/03/27,-21.302
2012/03/28,-14.748
2012/03/29,-4.942
2012/03/30,0.815
2012/03/31,-10.88
2012/04/01,13.209
2012/04/02,25.234
2012/04/03,43.62
2012/04/04,19.744
2012/04/05,55.753
2012/04/06,18.818
2012/04/07,43.083
2012/04/08,-0.772
2012/04/09,-4.305
2012/04/10,29.811
2012/04/11,18.183
2012/04/12,23.732
2012/04/13,29.237
2012/04/14,57.104
2012/04/15,60.123
2012/04/16,3.675
2012/04/17,6.448
2012/04/18,40.608
2012/04/19,-21.051
2012/04/20,11.04
2012/04/21,4.978
2012/04/22,18.252
2012/04/23,23.273
2012/04/24,-1.185
2012/04/25,3.915
2012/04/26,-7.085
2012/04/27,-4.839
2012/04/28,-13.581
2012/04/29,-36.081
2012/04/30,-14.737
2012/05/01,-2.969
2012/05/02,-4.411
2012/05/03,65
2012/05/04,38.615
2012/05/05,53.992
2012/05/06,64.092
2012/05/07,91.861
2012/05/08,76.85
2012/05/09,75.056
2012/05/10,52.585
2012/05/11,138.538
2012/05/12,182.663
2012/05/13,142.975
2012/05/14,283.816
2012/05/15,175.007
2012/05/16,124.536
2012/05/17,74.601
2012/05/18,93.756
2012/05/19,206.846
2012/05/20,186.689
2012/05/21,131.682
2012/05/22,105.364
2012/05/23,96.487
2012/05/24,126.57
2012/05/25,75.223
2012/05/26,14.861
2012/05/27,58.516
2012/05/28,4.226
2012/05/29,36.521
2012/05/30,24.681
2012/05/31,1.409
2012/06/01,5.123
2012/06/02,-65.418
2012/06/03,-3.413
2012/06/04,18.102
2012/06/05,41.299
2012/06/06,-49.08
2012/06/07,10.561
2012/06/08,-24.937
2012/06/09,19.668
2012/06/10,41.139
2012/06/11,7.847
2012/06/12,-44.251
2012/06/13,82.897
2012/06/14,160.541
2012/06/15,94.007
2012/06/16,246.511
2012/06/17,18.904
2012/06/18,-23.36
2012/06/19,-11.928
2012/06/20,120.23
2012/06/21,-11.326
2012/06/22,2.919
2012/06/23,-24.453
2012/06/24,-23.767
2012/06/25,-17.458
2012/06/26,50.452
2012/06/27,-48.632
2012/06/28,-52.384
2012/06/29,-57.478
2012/06/30,-42.469
2012/07/01,-50.354
2012/07/02,-31.31
2012/07/03,-46.474
2012/07/04,-35.81
2012/07/05,-26.861
2012/07/06,-15.527
2012/07/07,-0.277
2012/07/08,-24.357
2012/07/09,-19.159
2012/07/10,14.913
2012/07/11,24.686
2012/07/12,-16.547
2012/07/13,7.869
2012/07/14,-14.736
2012/07/15,44.295
2012/07/16,37.626
2012/07/17,51.184
2012/07/18,44.349
2012/07/19,58.299
2012/07/20,63.22
2012/07/21,64.733
2012/07/22,54.984
2012/07/23,45.483
2012/07/24,-24.721
2012/07/25,-30.585
2012/07/26,10.862
2012/07/27,-11.145
2012/07/28,53.155
2012/07/29,8.153
2012/07/30,-5.129
2012/07/31,50.416
2012/08/01,1.463
2012/08/02,-18.824
2012/08/03,-34.369
2012/08/04,-22.662
2012/08/05,7.184
2012/08/06,4.643
2012/08/07,-7.022
2012/08/08,38.663
2012/08/09,-2.623
2012/08/10,17.306
2012/08/11,-17.19
2012/08/12,0.075
2012/08/13,42.473
2012/08/14,-30.925
2012/08/15,45.66
2012/08/16,46.856
2012/08/17,72.801
2012/08/18,23.452
2012/08/19,1.813
2012/08/20,-10.359
2012/08/21,39.041
2012/08/22,1.011
2012/08/23,0.122
2012/08/24,18.778
2012/08/25,26.758
2012/08/26,-22.817
2012/08/27,-25.421
2012/08/28,-11.931
2012/08/29,-43.245
2012/08/30,-28.464
2012/08/31,-6.107
2012/09/01,3.402
2012/09/02,-13.576
2012/09/03,13.179
2012/09/04,17.263
2012/09/05,-1.145
2012/09/06,35.168
2012/09/07,-4.784
2012/09/08,-6.783
2012/09/09,18.873
2012/09/10,0.057
2012/09/11,33.274
2012/09/12,-4.52
2012/09/13,9.377
2012/09/14,-15.624
2012/09/15,-21.838
2012/09/16,-6.19
2012/09/17,-37.768
2012/09/18,-26.446
2012/09/19,0.429
2012/09/20,-18.327
2012/09/21,-2.385
2012/09/22,-21.354
2012/09/23,-0.408
2012/09/24,-9.983
2012/09/25,-36.32
2012/09/26,32.177
2012/09/27,-22.373
2012/09/28,-6.608
2012/09/29,-17.029
2012/09/30,-21.743
2012/10/01,47.293
2012/10/02,22.283
2012/10/03,2.343
2012/10/04,40.669
2012/10/05,43.841
2012/10/06,37.511
2012/10/07,61.055
2012/10/08,13.221
2012/10/09,62.279
2012/10/10,-7.598
2012/10/11,17.452
2012/10/12,-3.84
2012/10/13,52.452
2012/10/14,60.898
2012/10/15,-9.304
2012/10/16,0.195
2012/10/17,9.64
2012/10/18,-23.019
2012/10/19,-19.837
2012/10/20,-6.924
2012/10/21,-11.759
2012/10/22,23.748
2012/10/23,5.386
2012/10/24,-0.545
2012/10/25,1.653
2012/10/26,-26.742
2012/10/27,-55.13
2012/10/28,-48.286
2012/10/29,-16.085
2012/10/30,-7.19
2012/10/31,-17.326
2012/11/01,-12.147
2012/11/02,-1.257
2012/11/03,-19.139
2012/11/04,-35.592
2012/11/05,-19.576
2012/11/06,-10.281
2012/11/07,12.15
2012/11/08,6.637
2012/11/09,17.553
2012/11/10,92.325
2012/11/11,34.856
2012/11/12,15.414
2012/11/13,-9.97
2012/11/14,0.887
2012/11/15,48.952
2012/11/16,33.502
2012/11/17,58.905
2012/11/18,43.179
2012/11/19,18.027
2012/11/20,3.338
2012/11/21,14.344
2012/11/22,0.674
2012/11/23,29.66
2012/11/24,1.824
2012/11/25,66.065
2012/11/26,29.23
2012/11/27,1.933
2012/11/28,6.752
2012/11/29,-13.032
2012/11/30,-13.851
2012/12/01,-23.018
2012/12/02,-35.681
2012/12/03,-38.232
2012/12/04,22.104
2012/12/05,10.86
2012/12/06,31.3
2012/12/07,11.411
2012/12/08,16.89
2012/12/09,-1.358
2012/12/10,10.691
2012/12/11,32.687
2012/12/12,31.623
2012/12/13,43.924
2012/12/14,57.787
2012/12/15,35.425
2012/12/16,110.259
2012/12/17,87.343
2012/12/18,33.31
2012/12/19,1.547
2012/12/20,18.668
2012/12/21,37.533
2012/12/22,32.002
2012/12/23,14.893
2012/12/24,13.442
2012/12/25,-14.539
2012/12/26,-10.216
2012/12/27,-12.965
2012/12/28,-24.699
2012/12/29,0.697
2012/12/30,-19.652
2012/12/31,-32.866
2013/01/01,-51.336
2013/01/02,-16.651
2013/01/03,-30.328
2013/01/04,-7.553
2013/01/05,-15.202
2013/01/06,-24.984
2013/01/07,-22.186
2013/01/08,47.858
2013/01/09,26.181
2013/01/10,24.702
2013/01/11,47.841
2013/01/12,30.455
2013/01/13,41.16
2013/01/14,43.678
2013/01/15,77.795
2013/01/16,58.435
2013/01/17,85.128
2013/01/18,30.597
2013/01/19,35.014
2013/01/20,39.729
2013/01/21,32.354
2013/01/22,-3.027
2013/01/23,17.503
2013/01/24,-7.875
2013/01/25,-12.306
2013/01/26,-6.747
2013/01/27,-0.152
2013/01/28,32.437
2013/01/29,-0.631
2013/01/30,-29.529
2013/01/31,-37.752
2013/02/01,-3.325
2013/02/02,-0.638
2013/02/03,6.144
2013/02/04,10.006
2013/02/05,-2.182
2013/02/06,-25.828
2013/02/07,17.859
2013/02/08,9.853
2013/02/09,17.884
2013/02/10,-5.046
2013/02/11,-2.081
2013/02/12,22.351
2013/02/13,24.315
2013/02/14,26.781
2013/02/15,-18.536
2013/02/16,-21.273
2013/02/17,-15.55
2013/02/18,-6.205
2013/02/19,13.283
2013/02/20,15.522
2013/02/21,-19.982
2013/02/22,-7.398
2013/02/23,-9.038
2013/02/24,3.539
2013/02/25,-9.169
2013/02/26,-9.232
2013/02/27,-7.948
2013/02/28,9.985
2013/03/01,34.747
2013/03/02,44.424
2013/03/03,24.656
2013/03/04,14.41
2013/03/05,21.229
2013/03/06,30.245
2013/03/07,41.924
2013/03/08,-3.319
2013/03/09,-3.838
2013/03/10,16.291
2013/03/11,13.852
2013/03/12,2.99
2013/03/13,14.928
2013/03/14,-10.154
2013/03/15,-12.192
2013/03/16,-44.028
2013/03/17,-48.5
2013/03/18,-34.693
2013/03/19,-31.899
2013/03/20,-46.515
2013/03/21,-37.063
2013/03/22,-19.071
2013/03/23,-20.177
2013/03/24,-29.898
2013/03/25,-1.11
2013/03/26,-10.301
2013/03/27,13.836
2013/03/28,12.376
2013/03/29,3.039
2013/03/30,85.98
2013/03/31,82.735
2013/04/01,29.482
2013/04/02,32.457
2013/04/03,77.06
2013/04/04,74.43
2013/04/05,45.481
2013/04/06,26.663
2013/04/07,58.083
2013/04/08,15.748
2013/04/09,10.999
2013/04/10,-11.667
2013/04/11,23.529
2013/04/12,-7.898
2013/04/13,-22.667
2013/04/14,18.494
2013/04/15,16.251
2013/04/16,3.276
2013/04/17,-11.078
2013/04/18,-34.82
2013/04/19,11.325
2013/04/20,-0.73
2013/04/21,-40.095
2013/04/22,-24.635
2013/04/23,-2.611
2013/04/24,24.41
2013/04/25,-18.874
2013/04/26,-3.776
2013/04/27,1.343
2013/04/28,-30.388
2013/04/29,-8.897
2013/04/30,0.121
2013/05/01,3.965
2013/05/02,36.301
2013/05/03,-13.799
2013/05/04,0.303
2013/05/05,23.983
2013/05/06,10.916
2013/05/07,-2.001
2013/05/08,-25.314
2013/05/09,7.635
2013/05/10,20.92
2013/05/11,29.504
2013/05/12,49.334
2013/05/13,14.395
2013/05/14,11.259
2013/05/15,27.958
2013/05/16,2.141
2013/05/17,-4.643
2013/05/18,6.068
2013/05/19,-7.259
2013/05/20,10.907
2013/05/21,1.737
2013/05/22,1.473
2013/05/23,-14.204
2013/05/24,-16.601
2013/05/25,-21.839
2013/05/26,-26.789
2013/05/27,-11.978
2013/05/28,-16.016
2013/05/29,-26.579
2013/05/30,-22.292
2013/05/31,-15.322
2013/06/01,-25.487
2013/06/02,-14.298
2013/06/03,-30.121
2013/06/04,-25.423
2013/06/05,-6.976
2013/06/06,-11.558
2013/06/07,-2.612
2013/06/08,-17.521
2013/06/09,0.491
2013/06/10,-20.101
2013/06/11,-27.368
2013/06/12,-33.628
2013/06/13,-30.854
2013/06/14,-11.316
2013/06/15,-22.634
2013/06/16,-12.234
2013/06/17,13.244
2013/06/18,15.232
2013/06/19,8.463
2013/06/20,10.379
2013/06/21,-14.667
2013/06/22,-4.262
2013/06/23,-20.308
2013/06/24,14.107
2013/06/25,3.918
2013/06/26,13.65
2013/06/27,17.924
2013/06/28,3.615
2013/06/29,9.501
2013/06/30,-12.999
2013/07/01,-20.857
2013/07/02,-21.53
2013/07/03,-46.335
2013/07/04,-38.59
2013/07/05,-31.694
2013/07/06,-28.347
2013/07/07,-28.75
2013/07/08,-30.228
2013/07/09,-19.285
2013/07/10,-22.978
2013/07/11,-9.578
2013/07/12,12.274
2013/07/13,9.233
2013/07/14,5.118
2013/07/15,-7.4
2013/07/16,-5.461
2013/07/17,17.25
2013/07/18,20.369
2013/07/19,7.372
2013/07/20,-1.525
2013/07/21,9.085
2013/07/22,16.289
2013/07/23,20.254
2013/07/24,34.402
2013/07/25,21.7
2013/07/26,-30.492
2013/07/27,-17.989
2013/07/28,6.818
2013/07/29,5.551
2013/07/30,-9.849
2013/07/31,24.009
2013/08/01,15.716
2013/08/02,23.508
2013/08/03,51.018
2013/08/04,36.552
2013/08/05,10.788
2013/08/06,1.339
2013/08/07,8.221
2013/08/08,-9.842
2013/08/09,6.124
2013/08/10,18.873
2013/08/11,-22.223
2013/08/12,21.079
2013/08/13,38.77
2013/08/14,16.336
2013/08/15,20.431
2013/08/16,52.513
2013/08/17,3.492
2013/08/18,15.217
2013/08/19,46.154
2013/08/20,20.296
2013/08/21,2.111
2013/08/22,4.991
2013/08/23,18.683
2013/08/24,16.482
2013/08/25,76.696
2013/08/26,12.447
2013/08/27,26.881
2013/08/28,9.897
2013/08/29,-18.435
2013/08/30,-23.877
2013/08/31,-24.397
2013/09/01,-27.211
2013/09/02,-40.368
2013/09/03,-13.606
2013/09/04,6.435
2013/09/05,7.398
2013/09/06,10.459
2013/09/07,19.49
2013/09/08,-8.066
2013/09/09,-18.084
2013/09/10,-28.709
2013/09/11,-32.977
2013/09/12,-14.083
2013/09/13,-27.379
2013/09/14,-8.229
2013/09/15,47.09
2013/09/16,52.273
2013/09/17,26.613
2013/09/18,11.625
2013/09/19,-4.017
2013/09/20,-10.825
2013/09/21,-20.617
2013/09/22,-14.214
2013/09/23,11.939
2013/09/24,5.163
2013/09/25,9.618
2013/09/26,40.683
2013/09/27,22.328
2013/09/28,26.116
2013/09/29,-17.805
2013/09/30,-17.339
2013/10/01,-15.74
2013/10/02,-1.296
2013/10/03,6.151
2013/10/04,-0.734
2013/10/05,-22.599
2013/10/06,0.13
2013/10/07,5.265
2013/10/08,-3.488
2013/10/09,13.19
2013/10/10,-14.407
2013/10/11,3.417
2013/10/12,-5.342
2013/10/13,2.997
2013/10/14,-15.12
2013/10/15,-27.795
2013/10/16,-27.452
2013/10/17,-8.163
2013/10/18,10.028
2013/10/19,34.952
2013/10/20,7.787
2013/10/21,-3.947
2013/10/22,5.584
2013/10/23,1.36
2013/10/24,15.458
2013/10/25,-0.374
2013/10/26,18.058
2013/10/27,-1.522
2013/10/28,19.636
2013/10/29,44.511
2013/10/30,6.053
2013/10/31,1.424
2013/11/01,-25.762
2013/11/02,-18.731
2013/11/03,-14.522
2013/11/04,-14.111
2013/11/05,16.486
2013/11/06,37.366
2013/11/07,38.045
2013/11/08,80.703
2013/11/09,57.347
2013/11/10,49.324
2013/11/11,11.115
2013/11/12,-2.826
2013/11/13,48.541
2013/11/14,35.719
2013/11/15,65.288
2013/11/16,11.16
2013/11/17,34.844
2013/11/18,112.525
2013/11/19,99.469
2013/11/20,25.976
2013/11/21,24.885
