Date,fee_to_reward3smaUSD
2016/02/10,1.052
2016/02/11,0.981
2016/02/12,0.97
2016/02/13,0.903
2016/02/14,0.878
2016/02/15,0.942
2016/02/16,1.049
2016/02/17,1.142
2016/02/18,1.115
2016/02/19,1.129
2016/02/20,1.12
2016/02/21,1.196
2016/02/22,1.253
2016/02/23,1.357
2016/02/24,1.454
2016/02/25,1.37
2016/02/26,1.301
2016/02/27,1.125
2016/02/28,1.172
2016/02/29,1.318
2016/03/01,1.541
2016/03/02,1.869
2016/03/03,1.869
2016/03/04,1.748
2016/03/05,1.526
2016/03/06,1.33
2016/03/07,1.325
2016/03/08,1.167
2016/03/09,1.247
2016/03/10,1.163
2016/03/11,1.107
2016/03/12,0.994
2016/03/13,1
2016/03/14,1.028
2016/03/15,1.064
2016/03/16,1.124
2016/03/17,1.2
2016/03/18,1.264
2016/03/19,1.182
2016/03/20,1.055
2016/03/21,1.03
2016/03/22,1.076
2016/03/23,1.11
2016/03/24,1.066
2016/03/25,0.982
2016/03/26,0.952
2016/03/27,0.904
2016/03/28,0.966
2016/03/29,1.14
2016/03/30,1.253
2016/03/31,1.379
2016/04/01,1.353
2016/04/02,1.413
2016/04/03,1.332
2016/04/04,1.233
2016/04/05,1.171
2016/04/06,1.255
2016/04/07,1.321
2016/04/08,1.312
2016/04/09,1.121
2016/04/10,0.951
2016/04/11,0.984
2016/04/12,1.137
2016/04/13,1.251
2016/04/14,1.181
2016/04/15,1.152
2016/04/16,1.111
2016/04/17,1.037
2016/04/18,1.078
2016/04/19,1.134
2016/04/20,1.193
2016/04/21,1.102
2016/04/22,1.114
2016/04/23,1.072
2016/04/24,1.031
2016/04/25,1.086
2016/04/26,3.521
2016/04/27,3.658
2016/04/28,3.692
2016/04/29,1.37
2016/04/30,1.269
2016/05/01,1.08
2016/05/02,1.043
2016/05/03,1.065
2016/05/04,1.144
2016/05/05,1.141
2016/05/06,1.112
2016/05/07,1.071
2016/05/08,0.968
2016/05/09,0.918
2016/05/10,0.988
2016/05/11,1.168
2016/05/12,1.298
2016/05/13,1.309
2016/05/14,1.294
2016/05/15,1.284
2016/05/16,1.434
2016/05/17,1.539
2016/05/18,1.607
2016/05/19,1.645
2016/05/20,1.556
2016/05/21,1.585
2016/05/22,1.295
2016/05/23,1.241
2016/05/24,1.243
2016/05/25,1.502
2016/05/26,1.642
2016/05/27,1.777
2016/05/28,1.725
2016/05/29,1.614
2016/05/30,1.474
2016/05/31,1.498
2016/06/01,1.585
2016/06/02,1.613
2016/06/03,1.579
2016/06/04,1.575
2016/06/05,1.362
2016/06/06,1.26
2016/06/07,1.241
2016/06/08,1.358
2016/06/09,1.379
2016/06/10,1.368
2016/06/11,1.298
2016/06/12,1.345
2016/06/13,1.384
2016/06/14,1.677
2016/06/15,1.921
2016/06/16,2.121
2016/06/17,2.129
2016/06/18,1.998
2016/06/19,1.747
2016/06/20,1.668
2016/06/21,1.752
2016/06/22,2.078
2016/06/23,2.168
2016/06/24,2.248
2016/06/25,1.947
2016/06/26,1.733
2016/06/27,1.536
2016/06/28,1.559
2016/06/29,1.624
2016/06/30,1.619
2016/07/01,1.591
2016/07/02,1.504
2016/07/03,1.346
2016/07/04,1.337
2016/07/05,1.376
2016/07/06,1.509
2016/07/07,1.57
2016/07/08,1.582
2016/07/09,1.558
2016/07/10,1.664
2016/07/11,2.182
2016/07/12,2.612
2016/07/13,3.03
2016/07/14,3.047
2016/07/15,3.175
2016/07/16,2.95
2016/07/17,2.733
2016/07/18,2.708
2016/07/19,3.11
2016/07/20,3.378
2016/07/21,3.515
2016/07/22,3.57
2016/07/23,3.645
2016/07/24,3.536
2016/07/25,3.602
2016/07/26,3.825
2016/07/27,4.256
2016/07/28,4.243
2016/07/29,4.102
2016/07/30,4.022
2016/07/31,3.885
2016/08/01,3.852
2016/08/02,3.794
2016/08/03,3.756
2016/08/04,3.697
2016/08/05,3.481
2016/08/06,3.24
2016/08/07,3.236
2016/08/08,3.587
2016/08/09,4.18
2016/08/10,4.298
2016/08/11,4.172
2016/08/12,3.868
2016/08/13,3.581
2016/08/14,3.197
2016/08/15,3.18
2016/08/16,3.748
2016/08/17,4.295
2016/08/18,4.366
2016/08/19,4.144
2016/08/20,3.64
2016/08/21,3.175
2016/08/22,2.906
2016/08/23,3.069
2016/08/24,3.357
2016/08/25,3.557
2016/08/26,3.589
2016/08/27,3.489
2016/08/28,3.051
2016/08/29,2.949
2016/08/30,3.017
2016/08/31,3.379
2016/09/01,3.432
2016/09/02,3.338
2016/09/03,3.196
2016/09/04,2.709
2016/09/05,2.898
2016/09/06,2.99
2016/09/07,3.392
2016/09/08,3.301
2016/09/09,3.302
2016/09/10,3.077
2016/09/11,2.762
2016/09/12,2.504
2016/09/13,2.711
2016/09/14,2.99
2016/09/15,3.102
2016/09/16,3.222
2016/09/17,3.106
2016/09/18,3.051
2016/09/19,3.142
2016/09/20,3.39
2016/09/21,3.454
2016/09/22,3.325
2016/09/23,3.297
2016/09/24,3.206
2016/09/25,2.76
2016/09/26,2.645
2016/09/27,2.701
2016/09/28,3.128
2016/09/29,3.336
2016/09/30,3.598
2016/10/01,3.439
2016/10/02,3.189
2016/10/03,3.229
2016/10/04,3.418
2016/10/05,3.56
2016/10/06,3.522
2016/10/07,3.656
2016/10/08,3.565
2016/10/09,3.27
2016/10/10,3.376
2016/10/11,3.824
2016/10/12,4.099
2016/10/13,4.043
2016/10/14,3.845
2016/10/15,3.762
2016/10/16,3.56
2016/10/17,3.755
2016/10/18,3.897
2016/10/19,4.037
2016/10/20,4.247
2016/10/21,4.162
2016/10/22,4.034
2016/10/23,3.551
2016/10/24,3.806
2016/10/25,4.453
2016/10/26,5.479
2016/10/27,5.764
2016/10/28,5.348
2016/10/29,4.377
2016/10/30,3.609
2016/10/31,3.556
2016/11/01,3.696
2016/11/02,4.253
2016/11/03,4.229
2016/11/04,4.662
2016/11/05,4.427
2016/11/06,4.311
2016/11/07,4.067
2016/11/08,4.131
2016/11/09,4.394
2016/11/10,4.063
2016/11/11,3.861
2016/11/12,3.422
2016/11/13,3.302
2016/11/14,3.341
2016/11/15,3.663
2016/11/16,3.721
2016/11/17,3.963
2016/11/18,4.067
2016/11/19,4.174
2016/11/20,4.198
2016/11/21,4.484
2016/11/22,5.088
2016/11/23,5.5
2016/11/24,5.869
2016/11/25,6.223
2016/11/26,6.041
2016/11/27,5.383
2016/11/28,4.816
2016/11/29,4.847
2016/11/30,5.18
2016/12/01,5.265
2016/12/02,5.656
2016/12/03,5.383
2016/12/04,5.196
2016/12/05,4.853
2016/12/06,5.352
2016/12/07,5.334
2016/12/08,5.129
2016/12/09,4.932
2016/12/10,5.027
2016/12/11,4.528
2016/12/12,4.247
2016/12/13,3.982
2016/12/14,4.648
2016/12/15,5.112
2016/12/16,5.559
2016/12/17,5.275
2016/12/18,4.754
2016/12/19,4.646
2016/12/20,5.064
2016/12/21,5.424
2016/12/22,5.375
2016/12/23,5.189
2016/12/24,4.918
2016/12/25,4.2
2016/12/26,4.1
2016/12/27,4.167
2016/12/28,4.81
2016/12/29,5.039
2016/12/30,5.041
2016/12/31,4.847
2017/01/01,4.12
2017/01/02,4.291
2017/01/03,4.678
2017/01/04,6.662
2017/01/05,6.926
2017/01/06,7.109
2017/01/07,5.983
2017/01/08,5.324
2017/01/09,5.222
2017/01/10,5.172
2017/01/11,5.617
2017/01/12,5.289
2017/01/13,5.043
2017/01/14,4.496
2017/01/15,4.2
2017/01/16,4.119
2017/01/17,4.574
2017/01/18,5.125
2017/01/19,5.204
2017/01/20,4.871
2017/01/21,4.395
2017/01/22,4.04
2017/01/23,4.606
2017/01/24,5.648
2017/01/25,6.617
2017/01/26,6.634
2017/01/27,5.952
2017/01/28,5.719
2017/01/29,5.53
2017/01/30,6.161
2017/01/31,6.621
2017/02/01,6.832
2017/02/02,6.758
2017/02/03,6.952
2017/02/04,7.315
2017/02/05,7.198
2017/02/06,7.532
2017/02/07,7.914
2017/02/08,8.419
2017/02/09,7.951
2017/02/10,7.542
2017/02/11,7.003
2017/02/12,6.308
2017/02/13,6.049
2017/02/14,6.03
2017/02/15,6.573
2017/02/16,7.229
2017/02/17,7.836
2017/02/18,7.936
2017/02/19,7.575
2017/02/20,7.535
2017/02/21,7.97
2017/02/22,8.761
2017/02/23,9.49
2017/02/24,9.905
2017/02/25,9.521
2017/02/26,8.392
2017/02/27,8.318
2017/02/28,9.062
2017/03/01,10.581
2017/03/02,11.113
2017/03/03,11.603
2017/03/04,11.759
2017/03/05,11.479
2017/03/06,11.403
2017/03/07,11.597
2017/03/08,11.96
2017/03/09,11.785
2017/03/10,11.558
2017/03/11,11.168
2017/03/12,10.373
2017/03/13,10.098
2017/03/14,10.486
2017/03/15,11.415
2017/03/16,11.847
2017/03/17,11.729
2017/03/18,11.133
2017/03/19,10.185
2017/03/20,10.568
2017/03/21,11.344
2017/03/22,12.175
2017/03/23,11.805
2017/03/24,10.883
2017/03/25,10.24
2017/03/26,8.777
2017/03/27,9.123
2017/03/28,9.415
2017/03/29,10.769
2017/03/30,10.258
2017/03/31,10.479
2017/04/01,10.269
2017/04/02,10.054
2017/04/03,9.295
2017/04/04,9.631
2017/04/05,10.319
2017/04/06,10.865
2017/04/07,10.412
2017/04/08,9.965
2017/04/09,8.975
2017/04/10,8.871
2017/04/11,9.096
2017/04/12,10.056
2017/04/13,10.828
2017/04/14,11.546
2017/04/15,11.222
2017/04/16,9.888
2017/04/17,9.071
2017/04/18,9.424
2017/04/19,10.252
2017/04/20,10.988
2017/04/21,10.893
2017/04/22,10.412
2017/04/23,9.231
2017/04/24,9.343
2017/04/25,10.594
2017/04/26,11.784
2017/04/27,12.261
2017/04/28,12.262
2017/04/29,11.889
2017/04/30,10.99
2017/05/01,10.332
2017/05/02,10.843
2017/05/03,12.005
2017/05/04,12.647
2017/05/05,13.252
2017/05/06,13.031
2017/05/07,12.684
2017/05/08,12.146
2017/05/09,12.528
2017/05/10,13.318
2017/05/11,13.945
2017/05/12,14.215
2017/05/13,13.932
2017/05/14,13.418
2017/05/15,13.089
2017/05/16,14.422
2017/05/17,16.882
2017/05/18,18.464
2017/05/19,18.643
2017/05/20,17.233
2017/05/21,16.572
2017/05/22,16.724
2017/05/23,17.528
2017/05/24,18.734
2017/05/25,19.217
2017/05/26,19.711
2017/05/27,19.843
2017/05/28,18.943
2017/05/29,19.294
2017/05/30,19.529
2017/05/31,21.129
2017/06/01,21.246
2017/06/02,21.134
2017/06/03,20.053
2017/06/04,19.014
2017/06/05,18.461
2017/06/06,19.392
2017/06/07,21.545
2017/06/08,21.679
2017/06/09,21.055
2017/06/10,18.95
2017/06/11,17.983
2017/06/12,17.581
2017/06/13,18.658
2017/06/14,20.091
2017/06/15,20.196
2017/06/16,18.69
2017/06/17,16.702
2017/06/18,14.95
2017/06/19,15.001
2017/06/20,16.244
2017/06/21,18.782
2017/06/22,19.931
2017/06/23,18.631
2017/06/24,16.463
2017/06/25,14.476
2017/06/26,15.46
2017/06/27,16.772
2017/06/28,17.414
2017/06/29,17.78
2017/06/30,16.882
2017/07/01,15.096
2017/07/02,11.504
2017/07/03,10.207
2017/07/04,10.956
2017/07/05,11.972
2017/07/06,12.044
2017/07/07,11.44
2017/07/08,10.68
2017/07/09,9.472
2017/07/10,8.203
2017/07/11,8.278
2017/07/12,8.537
2017/07/13,9.202
2017/07/14,9.959
2017/07/15,13.332
2017/07/16,12.623
2017/07/17,12.17
2017/07/18,9.025
2017/07/19,9.757
2017/07/20,9.924
2017/07/21,10.48
2017/07/22,9.85
2017/07/23,8.296
2017/07/24,6.794
2017/07/25,6.951
2017/07/26,7.899
2017/07/27,8.223
2017/07/28,8.484
2017/07/29,8.161
2017/07/30,7.841
2017/07/31,8.033
2017/08/01,6.877
2017/08/02,6.689
2017/08/03,5.7
2017/08/04,6.003
2017/08/05,5.487
2017/08/06,4.834
2017/08/07,5.221
2017/08/08,5.994
2017/08/09,7.225
2017/08/10,8.676
2017/08/11,10.125
2017/08/12,11.001
2017/08/13,10.655
2017/08/14,11.238
2017/08/15,12.729
2017/08/16,15.502
2017/08/17,15.749
2017/08/18,15.677
2017/08/19,13.92
2017/08/20,13.04
2017/08/21,13.644
2017/08/22,17.228
2017/08/23,20.573
2017/08/24,22.656
2017/08/25,23.363
2017/08/26,24.379
2017/08/27,21.783
2017/08/28,19.708
2017/08/29,18.172
2017/08/30,18.167
2017/08/31,17.455
2017/09/01,15.82
2017/09/02,14.753
2017/09/03,12.816
2017/09/04,12.145
2017/09/05,11.431
2017/09/06,11.702
2017/09/07,10.876
2017/09/08,10.469
2017/09/09,8.653
2017/09/10,7.717
2017/09/11,6.98
2017/09/12,6.827
2017/09/13,6.048
2017/09/14,5.968
2017/09/15,6.385
2017/09/16,6.398
2017/09/17,5.639
2017/09/18,6.431
2017/09/19,7.367
2017/09/20,8.959
2017/09/21,7.709
2017/09/22,7.088
2017/09/23,5.583
2017/09/24,5.108
2017/09/25,5.876
2017/09/26,7.016
2017/09/27,7.96
2017/09/28,6.996
2017/09/29,6.053
2017/09/30,5.49
2017/10/01,5.856
2017/10/02,7.057
2017/10/03,7.29
2017/10/04,7.53
2017/10/05,7.706
2017/10/06,7.951
2017/10/07,7.167
2017/10/08,5.625
2017/10/09,5.599
2017/10/10,6.44
2017/10/11,7.5
2017/10/12,8.005
2017/10/13,10.226
2017/10/14,11.418
2017/10/15,10.696
2017/10/16,8.625
2017/10/17,7.898
2017/10/18,8.893
2017/10/19,8.812
2017/10/20,7.976
2017/10/21,7.584
2017/10/22,7.072
2017/10/23,7.486
2017/10/24,7.82
2017/10/25,7.653
2017/10/26,6.531
2017/10/27,7.294
2017/10/28,9.896
2017/10/29,12.567
2017/10/30,12.958
2017/10/31,12.358
2017/11/01,12.655
2017/11/02,12.686
2017/11/03,13.789
2017/11/04,14.079
2017/11/05,13.233
2017/11/06,12.375
2017/11/07,11.946
2017/11/08,12.822
2017/11/09,13.909
2017/11/10,15.401
2017/11/11,19.188
2017/11/12,26.177
2017/11/13,30.625
2017/11/14,31.858
2017/11/15,27.608
2017/11/16,24.274
2017/11/17,20.39
2017/11/18,17.211
2017/11/19,13.907
2017/11/20,12.892
2017/11/21,12.217
2017/11/22,12.604
2017/11/23,12.223
2017/11/24,11.754
2017/11/25,10.735
2017/11/26,9.787
2017/11/27,9.411
2017/11/28,10.096
2017/11/29,11.019
2017/11/30,11.506
2017/12/01,11.031
2017/12/02,9.958
2017/12/03,8.75
2017/12/04,8.529
2017/12/05,8.645
2017/12/06,9.316
2017/12/07,11.654
2017/12/08,16.911
2017/12/09,20.518
2017/12/10,21.24
2017/12/11,19.139
2017/12/12,19.453
2017/12/13,20.241
2017/12/14,21.357
2017/12/15,21.453
2017/12/16,21.24
2017/12/17,20.241
2017/12/18,19.775
2017/12/19,22.267
2017/12/20,27.635
2017/12/21,34.339
2017/12/22,39.708
2017/12/23,40.745
2017/12/24,37.767
2017/12/25,32.912
2017/12/26,29.913
2017/12/27,28.918
2017/12/28,29.14
2017/12/29,28.663
2017/12/30,29.064
2017/12/31,26.209
2018/01/01,23.481
2018/01/02,21.278
2018/01/03,23.455
2018/01/04,26
2018/01/05,27.628
2018/01/06,26.699
2018/01/07,26.122
2018/01/08,25.088
2018/01/09,25.753
2018/01/10,25.907
2018/01/11,25.024
2018/01/12,23.363
2018/01/13,22.141
2018/01/14,21.409
2018/01/15,21.25
2018/01/16,21.674
2018/01/17,23.077
2018/01/18,23.714
2018/01/19,22.337
2018/01/20,19.584
2018/01/21,16.086
2018/01/22,14.037
2018/01/23,12.458
2018/01/24,11.993
2018/01/25,10.979
2018/01/26,10.412
2018/01/27,9.238
2018/01/28,8.316
2018/01/29,7.502
2018/01/30,7.247
2018/01/31,8.144
2018/02/01,8.932
2018/02/02,10.408
2018/02/03,9.388
2018/02/04,7.754
2018/02/05,6.231
2018/02/06,6.315
2018/02/07,6.909
2018/02/08,6.279
2018/02/09,5.545
2018/02/10,4.939
2018/02/11,4.299
2018/02/12,3.728
2018/02/13,3.229
2018/02/14,3.092
2018/02/15,3.26
2018/02/16,3.142
2018/02/17,3.067
2018/02/18,2.53
2018/02/19,2.386
2018/02/20,2.497
2018/02/21,2.408
2018/02/22,2.251
2018/02/23,2.573
2018/02/24,3.622
2018/02/25,3.597
2018/02/26,3.167
2018/02/27,2.309
2018/02/28,2.535
2018/03/01,2.504
2018/03/02,2.385
2018/03/03,2.078
2018/03/04,1.85
2018/03/05,1.925
2018/03/06,1.997
2018/03/07,1.986
2018/03/08,1.784
2018/03/09,1.784
2018/03/10,1.952
2018/03/11,2.053
2018/03/12,1.973
2018/03/13,2.217
2018/03/14,2.213
2018/03/15,2.332
2018/03/16,1.838
2018/03/17,1.546
2018/03/18,1.323
2018/03/19,1.345
2018/03/20,1.61
2018/03/21,1.704
2018/03/22,1.692
2018/03/23,1.564
2018/03/24,1.396
2018/03/25,1.282
2018/03/26,1.237
2018/03/27,1.345
2018/03/28,1.419
2018/03/29,1.417
2018/03/30,1.36
2018/03/31,1.303
2018/04/01,1.131
2018/04/02,1.074
2018/04/03,1.067
2018/04/04,1.213
2018/04/05,1.264
2018/04/06,1.513
2018/04/07,1.466
2018/04/08,1.398
2018/04/09,1.145
2018/04/10,1.117
2018/04/11,1.145
2018/04/12,1.35
2018/04/13,1.558
2018/04/14,1.642
2018/04/15,1.428
2018/04/16,1.33
2018/04/17,1.298
2018/04/18,1.322
2018/04/19,1.252
2018/04/20,1.383
2018/04/21,1.436
2018/04/22,1.385
2018/04/23,1.329
2018/04/24,1.922
2018/04/25,3.441
2018/04/26,4.172
2018/04/27,4.123
2018/04/28,3.098
2018/04/29,2.445
2018/04/30,2.052
2018/05/01,1.727
2018/05/02,1.873
2018/05/03,1.935
2018/05/04,2.152
2018/05/05,1.951
2018/05/06,1.868
2018/05/07,1.75
2018/05/08,1.871
2018/05/09,1.774
2018/05/10,1.604
2018/05/11,1.75
2018/05/12,1.701
2018/05/13,1.661
2018/05/14,1.566
2018/05/15,1.791
2018/05/16,1.851
2018/05/17,2.211
2018/05/18,2.752
2018/05/19,2.812
2018/05/20,2.211
2018/05/21,1.516
2018/05/22,1.443
2018/05/23,1.486
2018/05/24,1.508
2018/05/25,1.501
2018/05/26,1.367
2018/05/27,1.135
2018/05/28,1.172
2018/05/29,1.346
2018/05/30,1.376
2018/05/31,1.221
2018/06/01,1.005
2018/06/02,0.944
2018/06/03,0.857
2018/06/04,0.834
2018/06/05,0.831
2018/06/06,0.931
2018/06/07,1.011
2018/06/08,1.058
2018/06/09,1.054
2018/06/10,1.02
2018/06/11,1.156
2018/06/12,1.209
2018/06/13,1.546
2018/06/14,1.564
2018/06/15,1.565
2018/06/16,1.144
2018/06/17,1.057
2018/06/18,0.94
2018/06/19,2.061
2018/06/20,4.833
2018/06/21,5.666
2018/06/22,5.458
2018/06/23,2.815
2018/06/24,2.117
2018/06/25,1.52
2018/06/26,1.577
2018/06/27,1.855
2018/06/28,1.731
2018/06/29,1.628
2018/06/30,1.374
2018/07/01,1.221
2018/07/02,1.182
2018/07/03,1.37
2018/07/04,1.492
2018/07/05,1.434
2018/07/06,1.162
2018/07/07,1.02
2018/07/08,0.901
2018/07/09,0.93
2018/07/10,1.053
2018/07/11,1.19
2018/07/12,1.153
2018/07/13,1.109
2018/07/14,1.008
2018/07/15,0.963
2018/07/16,1.119
2018/07/17,1.234
2018/07/18,1.411
2018/07/19,1.338
2018/07/20,1.32
2018/07/21,1.174
2018/07/22,0.946
2018/07/23,0.965
2018/07/24,1.12
2018/07/25,1.306
2018/07/26,1.273
2018/07/27,1.111
2018/07/28,1.015
2018/07/29,0.878
2018/07/30,1.032
2018/07/31,1.185
2018/08/01,1.315
2018/08/02,1.266
2018/08/03,1.177
2018/08/04,1.062
2018/08/05,0.854
2018/08/06,0.842
2018/08/07,0.909
2018/08/08,1.032
2018/08/09,1.042
2018/08/10,1.023
2018/08/11,0.914
2018/08/12,0.765
2018/08/13,0.809
2018/08/14,1.08
2018/08/15,1.225
2018/08/16,1.276
2018/08/17,1.196
2018/08/18,1.105
2018/08/19,1.014
2018/08/20,1.092
2018/08/21,1.261
2018/08/22,1.35
2018/08/23,1.183
2018/08/24,1.089
2018/08/25,1.1
2018/08/26,1.181
2018/08/27,1.299
2018/08/28,1.658
2018/08/29,1.683
2018/08/30,1.631
2018/08/31,1.289
2018/09/01,1.178
2018/09/02,1.065
2018/09/03,1.001
2018/09/04,1.167
2018/09/05,1.499
2018/09/06,1.681
2018/09/07,1.662
2018/09/08,1.362
2018/09/09,1.113
2018/09/10,1.021
2018/09/11,1.124
2018/09/12,1.202
2018/09/13,1.172
2018/09/14,1.161
2018/09/15,1.082
2018/09/16,0.969
2018/09/17,0.887
2018/09/18,0.944
2018/09/19,0.985
2018/09/20,0.957
2018/09/21,1.071
2018/09/22,1.099
2018/09/23,1.042
2018/09/24,0.851
2018/09/25,0.851
2018/09/26,0.977
2018/09/27,1.135
2018/09/28,1.311
2018/09/29,1.261
2018/09/30,1.076
2018/10/01,0.947
2018/10/02,1.109
2018/10/03,1.247
2018/10/04,1.212
2018/10/05,1.15
2018/10/06,1.133
2018/10/07,1.047
2018/10/08,0.943
2018/10/09,0.911
2018/10/10,0.954
2018/10/11,0.932
2018/10/12,0.962
2018/10/13,0.924
2018/10/14,0.906
2018/10/15,0.914
2018/10/16,1.042
2018/10/17,1.114
2018/10/18,1.084
2018/10/19,1.035
2018/10/20,0.939
2018/10/21,0.833
2018/10/22,0.789
2018/10/23,0.809
2018/10/24,0.965
2018/10/25,1.018
2018/10/26,1.064
2018/10/27,0.924
2018/10/28,0.898
2018/10/29,0.921
2018/10/30,0.988
2018/10/31,0.947
2018/11/01,0.892
2018/11/02,0.909
2018/11/03,0.862
2018/11/04,0.838
2018/11/05,0.843
2018/11/06,1.014
2018/11/07,1.15
2018/11/08,1.264
2018/11/09,1.333
2018/11/10,1.257
2018/11/11,1.057
2018/11/12,0.953
2018/11/13,1.015
2018/11/14,1.261
2018/11/15,1.692
2018/11/16,2.059
2018/11/17,1.948
2018/11/18,1.543
2018/11/19,1.604
2018/11/20,2.557
2018/11/21,3.393
2018/11/22,3.402
2018/11/23,2.828
2018/11/24,2.177
2018/11/25,2.002
2018/11/26,2.126
2018/11/27,2.299
2018/11/28,2.493
2018/11/29,2.705
2018/11/30,3.004
2018/12/01,2.807
2018/12/02,2.235
2018/12/03,1.905
2018/12/04,1.846
2018/12/05,1.842
2018/12/06,1.683
2018/12/07,1.799
2018/12/08,1.678
2018/12/09,1.472
2018/12/10,1.244
2018/12/11,1.325
2018/12/12,1.467
2018/12/13,1.424
2018/12/14,1.386
2018/12/15,1.222
2018/12/16,1.119
2018/12/17,1.013
2018/12/18,1.232
2018/12/19,1.47
2018/12/20,1.662
2018/12/21,1.696
2018/12/22,1.401
2018/12/23,1.096
2018/12/24,0.916
2018/12/25,0.936
2018/12/26,0.977
2018/12/27,0.835
2018/12/28,0.816
2018/12/29,0.836
2018/12/30,0.788
2018/12/31,0.775
2019/01/01,0.681
2019/01/02,0.787
2019/01/03,0.842
2019/01/04,0.989
2019/01/05,0.873
2019/01/06,0.858
2019/01/07,0.957
2019/01/08,1.084
2019/01/09,1.162
2019/01/10,1.152
2019/01/11,1.256
2019/01/12,1.196
2019/01/13,1.033
2019/01/14,0.956
2019/01/15,1.051
2019/01/16,1.273
2019/01/17,1.405
2019/01/18,1.381
2019/01/19,1.235
2019/01/20,0.992
2019/01/21,0.943
2019/01/22,1.017
2019/01/23,1.183
2019/01/24,1.207
2019/01/25,1.257
2019/01/26,1.197
2019/01/27,1.13
2019/01/28,1.096
2019/01/29,1.163
2019/01/30,1.268
2019/01/31,1.321
2019/02/01,1.453
2019/02/02,1.389
2019/02/03,1.179
2019/02/04,0.937
2019/02/05,0.899
2019/02/06,0.967
2019/02/07,0.915
2019/02/08,0.944
2019/02/09,0.906
2019/02/10,0.909
2019/02/11,0.991
2019/02/12,1.378
2019/02/13,1.731
2019/02/14,1.798
2019/02/15,1.645
2019/02/16,1.428
2019/02/17,1.259
2019/02/18,1.21
2019/02/19,1.431
2019/02/20,1.87
2019/02/21,2.132
2019/02/22,2.147
2019/02/23,1.858
2019/02/24,1.663
2019/02/25,1.743
2019/02/26,1.859
2019/02/27,1.9
2019/02/28,1.721
2019/03/01,1.632
2019/03/02,1.529
2019/03/03,1.385
2019/03/04,1.435
2019/03/05,1.443
2019/03/06,1.839
2019/03/07,1.996
2019/03/08,2.104
2019/03/09,1.789
2019/03/10,1.458
2019/03/11,1.407
2019/03/12,1.517
2019/03/13,1.844
2019/03/14,1.909
2019/03/15,1.866
2019/03/16,1.53
2019/03/17,1.2
2019/03/18,1.033
2019/03/19,1.009
2019/03/20,1.15
2019/03/21,1.433
2019/03/22,1.539
2019/03/23,1.421
2019/03/24,1.047
2019/03/25,1.122
2019/03/26,1.504
2019/03/27,2.066
2019/03/28,2.399
2019/03/29,2.803
2019/03/30,2.982
2019/03/31,2.966
2019/04/01,3.023
2019/04/02,3.843
2019/04/03,5.48
2019/04/04,7.014
2019/04/05,7.008
2019/04/06,6.019
2019/04/07,4.858
2019/04/08,5.224
2019/04/09,5.912
2019/04/10,6.269
2019/04/11,5.922
2019/04/12,5.437
2019/04/13,4.796
2019/04/14,4.156
2019/04/15,3.861
2019/04/16,3.954
2019/04/17,4.171
2019/04/18,4.027
2019/04/19,3.998
2019/04/20,3.713
2019/04/21,3.273
2019/04/22,3.291
2019/04/23,4.229
2019/04/24,5.43
2019/04/25,5.761
2019/04/26,5.222
2019/04/27,4.239
2019/04/28,3.335
2019/04/29,2.916
2019/04/30,3.442
2019/05/01,3.669
2019/05/02,3.459
2019/05/03,3.274
2019/05/04,3.462
2019/05/05,3.801
2019/05/06,3.729
2019/05/07,4.38
2019/05/08,4.989
2019/05/09,5.493
2019/05/10,6.108
2019/05/11,6.631
2019/05/12,6.5
2019/05/13,5.754
2019/05/14,5.547
2019/05/15,6.999
2019/05/16,9.009
2019/05/17,10.416
2019/05/18,9.49
2019/05/19,7.716
2019/05/20,6.955
2019/05/21,7.952
2019/05/22,8.618
2019/05/23,8.351
2019/05/24,8.2
2019/05/25,7.871
2019/05/26,6.797
2019/05/27,6.529
2019/05/28,7.123
2019/05/29,8.282
2019/05/30,8.378
2019/05/31,9.609
2019/06/01,9.565
2019/06/02,8.947
2019/06/03,8.781
2019/06/04,9.575
2019/06/05,9.787
2019/06/06,7.807
2019/06/07,6.123
2019/06/08,5.168
2019/06/09,4.318
2019/06/10,4.257
2019/06/11,4.693
2019/06/12,5.667
2019/06/13,5.849
2019/06/14,5.67
2019/06/15,4.97
2019/06/16,4.601
2019/06/17,5.044
2019/06/18,5.47
2019/06/19,5.532
2019/06/20,5.276
2019/06/21,5.825
2019/06/22,6.47
2019/06/23,5.676
2019/06/24,4.794
2019/06/25,4.702
2019/06/26,6.278
2019/06/27,8.185
2019/06/28,8.848
2019/06/29,7.705
2019/06/30,6.071
2019/07/01,5.544
2019/07/02,5.835
2019/07/03,5.497
2019/07/04,4.574
2019/07/05,3.733
2019/07/06,3.068
2019/07/07,2.557
2019/07/08,2.5
2019/07/09,2.949
2019/07/10,3.854
2019/07/11,4.437
2019/07/12,4.308
2019/07/13,3.445
2019/07/14,2.614
2019/07/15,2.68
2019/07/16,2.863
2019/07/17,3.375
2019/07/18,3.764
2019/07/19,4.296
2019/07/20,3.789
2019/07/21,2.93
2019/07/22,2.283
2019/07/23,2.483
2019/07/24,2.755
2019/07/25,2.839
2019/07/26,2.632
2019/07/27,2.271
2019/07/28,1.7
2019/07/29,1.588
2019/07/30,2.113
2019/07/31,2.53
2019/08/01,2.766
2019/08/02,2.362
2019/08/03,1.965
