Date,size90rsi
2011/09/24,50.547
2011/09/25,50.191
2011/09/26,49.985
2011/09/27,50.359
2011/09/28,49.743
2011/09/29,49.99
2011/09/30,50.342
2011/10/01,49.609
2011/10/02,49.839
2011/10/03,49.989
2011/10/04,50.924
2011/10/05,49.759
2011/10/06,50.436
2011/10/07,49.948
2011/10/08,50.208
2011/10/09,50.008
2011/10/10,50.312
2011/10/11,52.153
2011/10/12,50.632
2011/10/13,50.71
2011/10/14,50.11
2011/10/15,49.805
2011/10/16,49.94
2011/10/17,50.873
2011/10/18,49.866
2011/10/19,49.629
2011/10/20,49.581
2011/10/21,49.565
2011/10/22,50.738
2011/10/23,50.53
2011/10/24,50.172
2011/10/25,49.706
2011/10/26,50.118
2011/10/27,50.167
2011/10/28,50.607
2011/10/29,50.672
2011/10/30,50.003
2011/10/31,49.462
2011/11/01,49.366
2011/11/02,49.333
2011/11/03,50.208
2011/11/04,50.112
2011/11/05,49.727
2011/11/06,48.925
2011/11/07,49.938
2011/11/08,49.932
2011/11/09,49.707
2011/11/10,50.319
2011/11/11,50.128
2011/11/12,49.361
2011/11/13,49.239
2011/11/14,50.028
2011/11/15,49.595
2011/11/16,50.248
2011/11/17,49.555
2011/11/18,49.652
2011/11/19,49.679
2011/11/20,49.71
2011/11/21,49.637
2011/11/22,49.703
2011/11/23,49.725
2011/11/24,50.448
2011/11/25,49.712
2011/11/26,49.811
2011/11/27,49.984
2011/11/28,50.457
2011/11/29,50.836
2011/11/30,50.509
2011/12/01,49.553
2011/12/02,50.077
2011/12/03,49.573
2011/12/04,49.695
2011/12/05,49.608
2011/12/06,50.386
2011/12/07,50.305
2011/12/08,49.686
2011/12/09,49.503
2011/12/10,49.6
2011/12/11,49.863
2011/12/12,50.207
2011/12/13,50.124
2011/12/14,49.4
2011/12/15,49.786
2011/12/16,50.43
2011/12/17,49.136
2011/12/18,48.884
2011/12/19,49.826
2011/12/20,51.625
2011/12/21,49.596
2011/12/22,49.825
2011/12/23,49.669
2011/12/24,48.921
2011/12/25,48.814
2011/12/26,49.017
2011/12/27,49.586
2011/12/28,49.174
2011/12/29,49.756
2011/12/30,49.325
2011/12/31,49.632
2012/01/01,49.831
2012/01/02,50.32
2012/01/03,50.101
2012/01/04,50.374
2012/01/05,51.629
2012/01/06,50.914
2012/01/07,49.712
2012/01/08,50.581
2012/01/09,50.574
2012/01/10,52.66
2012/01/11,52.143
2012/01/12,50.444
2012/01/13,50.79
2012/01/14,50.382
2012/01/15,50.586
2012/01/16,50.315
2012/01/17,50.286
2012/01/18,51.467
2012/01/19,50.637
2012/01/20,50.552
2012/01/21,49.963
2012/01/22,49.577
2012/01/23,49.26
2012/01/24,51.266
2012/01/25,51.473
2012/01/26,50.793
2012/01/27,50.629
2012/01/28,50.116
2012/01/29,49.854
2012/01/30,49.355
2012/01/31,50.746
2012/02/01,50.503
2012/02/02,50.691
2012/02/03,50.476
2012/02/04,50.552
2012/02/05,50.591
2012/02/06,49.996
2012/02/07,50.783
2012/02/08,50.546
2012/02/09,51.026
2012/02/10,52.005
2012/02/11,50.962
2012/02/12,50.136
2012/02/13,51.65
2012/02/14,52.824
2012/02/15,52.391
2012/02/16,52.921
2012/02/17,49.85
2012/02/18,49.329
2012/02/19,49.365
2012/02/20,49.93
2012/02/21,50.748
2012/02/22,50.023
2012/02/23,50.654
2012/02/24,50.588
2012/02/25,49.708
2012/02/26,49.676
2012/02/27,50.012
2012/02/28,49.963
2012/02/29,49.463
2012/03/01,50.689
2012/03/02,51.808
2012/03/03,50.131
2012/03/04,50.399
2012/03/05,50.992
2012/03/06,50.776
2012/03/07,49.895
2012/03/08,50.046
2012/03/09,49.784
2012/03/10,49.703
2012/03/11,49.936
2012/03/12,49.611
2012/03/13,51.087
2012/03/14,51.363
2012/03/15,51.133
2012/03/16,50.073
2012/03/17,49.631
2012/03/18,49.256
2012/03/19,50.282
2012/03/20,49.828
2012/03/21,49.958
2012/03/22,49.875
2012/03/23,50.348
2012/03/24,48.93
2012/03/25,49.637
2012/03/26,50.285
2012/03/27,49.951
2012/03/28,50.536
2012/03/29,50.867
2012/03/30,50.114
2012/03/31,49.223
2012/04/01,49.729
2012/04/02,51.381
2012/04/03,51.549
2012/04/04,50.735
2012/04/05,52.033
2012/04/06,51.083
2012/04/07,50.201
2012/04/08,49.548
2012/04/09,50.011
2012/04/10,51.039
2012/04/11,51.233
2012/04/12,51.854
2012/04/13,51.192
2012/04/14,50.997
2012/04/15,51.835
2012/04/16,51.377
2012/04/17,51.693
2012/04/18,52.462
2012/04/19,50.538
2012/04/20,51.422
2012/04/21,50.23
2012/04/22,50.031
2012/04/23,50.744
2012/04/24,50.776
2012/04/25,51.221
2012/04/26,51.232
2012/04/27,50.751
2012/04/28,50.127
2012/04/29,49.537
2012/04/30,50.418
2012/05/01,51.342
2012/05/02,51.978
2012/05/03,53.341
2012/05/04,53.367
2012/05/05,52.354
2012/05/06,52.457
2012/05/07,54.75
2012/05/08,54.051
2012/05/09,54.664
2012/05/10,53.452
2012/05/11,56.343
2012/05/12,56.683
2012/05/13,53.671
2012/05/14,59.625
2012/05/15,57.529
2012/05/16,56.44
2012/05/17,55.995
2012/05/18,56.957
2012/05/19,60.249
2012/05/20,59.413
2012/05/21,60.564
2012/05/22,57.611
2012/05/23,57.945
2012/05/24,58.015
2012/05/25,59.046
2012/05/26,54.47
2012/05/27,54.659
2012/05/28,56.76
2012/05/29,57.931
2012/05/30,55.752
2012/05/31,53.506
2012/06/01,54.531
2012/06/02,49.993
2012/06/03,55.192
2012/06/04,57.743
2012/06/05,57.541
2012/06/06,50.658
2012/06/07,54.538
2012/06/08,52.61
2012/06/09,53.033
2012/06/10,54.149
2012/06/11,53.999
2012/06/12,51.084
2012/06/13,56.848
2012/06/14,57.748
2012/06/15,56.12
2012/06/16,54.338
2012/06/17,53.667
2012/06/18,52.833
2012/06/19,53.502
2012/06/20,53.057
2012/06/21,52.331
2012/06/22,51.648
2012/06/23,50.731
2012/06/24,51.477
2012/06/25,51.729
2012/06/26,52.014
2012/06/27,51.688
2012/06/28,51.829
2012/06/29,50.71
2012/06/30,51.06
2012/07/01,50.202
2012/07/02,50.846
2012/07/03,50.396
2012/07/04,50.782
2012/07/05,50.794
2012/07/06,50.813
2012/07/07,50.578
2012/07/08,50.305
2012/07/09,50.752
2012/07/10,52.625
2012/07/11,52.703
2012/07/12,50.879
2012/07/13,50.849
2012/07/14,50.331
2012/07/15,51.422
2012/07/16,52.087
2012/07/17,51.915
2012/07/18,52.24
2012/07/19,52.751
2012/07/20,52.955
2012/07/21,52.617
2012/07/22,51.824
2012/07/23,52.141
2012/07/24,50.933
2012/07/25,50.656
2012/07/26,51.06
2012/07/27,50.153
2012/07/28,51.827
2012/07/29,51.504
2012/07/30,51.564
2012/07/31,53.99
2012/08/01,51.88
2012/08/02,51.255
2012/08/03,50.522
2012/08/04,50.952
2012/08/05,51.785
2012/08/06,51.975
2012/08/07,50.368
2012/08/08,51.736
2012/08/09,50.615
2012/08/10,50.456
2012/08/11,50.661
2012/08/12,51.17
2012/08/13,52.999
2012/08/14,51.374
2012/08/15,53.546
2012/08/16,52.76
2012/08/17,52.674
2012/08/18,51.465
2012/08/19,51.442
2012/08/20,51.042
2012/08/21,51.372
2012/08/22,51.433
2012/08/23,50.334
2012/08/24,50.815
2012/08/25,51.323
2012/08/26,49.904
2012/08/27,51.105
2012/08/28,50.578
2012/08/29,50.497
2012/08/30,50.931
2012/08/31,52.109
2012/09/01,51.444
2012/09/02,50.645
2012/09/03,51.394
2012/09/04,51.924
2012/09/05,51.152
2012/09/06,51.367
2012/09/07,50.429
2012/09/08,50.811
2012/09/09,50.318
2012/09/10,50.933
2012/09/11,51.633
2012/09/12,50.147
2012/09/13,51.087
2012/09/14,51.079
2012/09/15,50.262
2012/09/16,50.255
2012/09/17,49.528
2012/09/18,50.435
2012/09/19,51.044
2012/09/20,50.405
2012/09/21,50.245
2012/09/22,49.852
2012/09/23,50.219
2012/09/24,50.432
2012/09/25,49.778
2012/09/26,51.179
2012/09/27,50.062
2012/09/28,50.727
2012/09/29,49.623
2012/09/30,49.457
2012/10/01,50.791
2012/10/02,51.176
2012/10/03,51.07
2012/10/04,51.802
2012/10/05,51.689
2012/10/06,50.922
2012/10/07,52.175
2012/10/08,50.752
2012/10/09,51.482
2012/10/10,50.654
2012/10/11,50.482
2012/10/12,50.418
2012/10/13,50.961
2012/10/14,50.932
2012/10/15,50.25
2012/10/16,51.012
2012/10/17,51.307
2012/10/18,50.466
2012/10/19,50.539
2012/10/20,50.49
2012/10/21,51.414
2012/10/22,51.628
2012/10/23,51.68
2012/10/24,50.521
2012/10/25,50.43
2012/10/26,49.277
2012/10/27,48.467
2012/10/28,48.759
2012/10/29,49.599
2012/10/30,50.638
2012/10/31,50.439
2012/11/01,49.952
2012/11/02,50.448
2012/11/03,49.699
2012/11/04,49.656
2012/11/05,50.611
2012/11/06,51.121
2012/11/07,51.015
2012/11/08,50.689
2012/11/09,49.761
2012/11/10,50.252
2012/11/11,49.51
2012/11/12,50.031
2012/11/13,50.197
2012/11/14,50.445
2012/11/15,51.592
2012/11/16,51.724
2012/11/17,51.519
2012/11/18,50.933
2012/11/19,51.273
2012/11/20,51.207
2012/11/21,51.599
2012/11/22,50.61
2012/11/23,50.636
2012/11/24,50.202
2012/11/25,51.411
2012/11/26,50.943
2012/11/27,50.114
2012/11/28,50.565
2012/11/29,50.794
2012/11/30,50.87
2012/12/01,50.205
2012/12/02,49.173
2012/12/03,49.274
2012/12/04,52.121
2012/12/05,52.012
2012/12/06,51.829
2012/12/07,50.988
2012/12/08,50.731
2012/12/09,51.199
2012/12/10,51.312
2012/12/11,51.256
2012/12/12,51.799
2012/12/13,52.629
2012/12/14,53.337
2012/12/15,51.366
2012/12/16,52.138
2012/12/17,51.642
2012/12/18,53.651
2012/12/19,51.695
2012/12/20,52.387
2012/12/21,52.318
2012/12/22,51.737
2012/12/23,51.516
2012/12/24,51.569
2012/12/25,50.152
2012/12/26,50.809
2012/12/27,51.345
2012/12/28,51.154
2012/12/29,51.088
2012/12/30,50.674
2012/12/31,49.593
2013/01/01,49.616
2013/01/02,50.631
2013/01/03,50.383
2013/01/04,51.718
2013/01/05,50.755
2013/01/06,50.05
2013/01/07,50.24
2013/01/08,51.934
2013/01/09,51.894
2013/01/10,52.472
2013/01/11,53.34
2013/01/12,52.349
2013/01/13,52.32
2013/01/14,50.905
2013/01/15,52.064
2013/01/16,52.874
2013/01/17,53.555
2013/01/18,52.961
2013/01/19,51.953
2013/01/20,51.218
2013/01/21,51.177
2013/01/22,51.372
2013/01/23,52.444
2013/01/24,51.529
2013/01/25,52.009
2013/01/26,51.543
2013/01/27,51.906
2013/01/28,52.131
2013/01/29,51.697
2013/01/30,50.543
2013/01/31,50.433
2013/02/01,52.409
2013/02/02,51.63
2013/02/03,51.275
2013/02/04,51.428
2013/02/05,50.978
2013/02/06,50.512
2013/02/07,52.244
2013/02/08,52.334
2013/02/09,52.294
2013/02/10,51.325
2013/02/11,51.714
2013/02/12,52.683
2013/02/13,51.395
2013/02/14,51.376
2013/02/15,50.929
2013/02/16,50.156
2013/02/17,50.197
2013/02/18,50.849
2013/02/19,51.44
2013/02/20,51.023
2013/02/21,50.755
2013/02/22,51.645
2013/02/23,51.498
2013/02/24,51.356
2013/02/25,50.986
2013/02/26,51.891
2013/02/27,50.792
2013/02/28,51.785
2013/03/01,52.584
2013/03/02,51.971
2013/03/03,51.103
2013/03/04,51.371
2013/03/05,52.406
2013/03/06,52.407
2013/03/07,52.659
2013/03/08,51.143
2013/03/09,50.973
2013/03/10,51.969
2013/03/11,51.418
2013/03/12,51.746
2013/03/13,51.286
2013/03/14,50.86
2013/03/15,51.447
2013/03/16,48.901
2013/03/17,48.226
2013/03/18,49.17
2013/03/19,50.03
2013/03/20,49.072
2013/03/21,49.858
2013/03/22,49.981
2013/03/23,49.794
2013/03/24,49.958
2013/03/25,51.268
2013/03/26,51.016
2013/03/27,51.986
2013/03/28,51.444
2013/03/29,51.529
2013/03/30,51.859
2013/03/31,50.463
2013/04/01,50.169
2013/04/02,51.376
2013/04/03,51.662
2013/04/04,52.86
2013/04/05,51.766
2013/04/06,50.705
2013/04/07,52.179
2013/04/08,51.835
2013/04/09,51.303
2013/04/10,50.95
2013/04/11,52.439
2013/04/12,50.73
2013/04/13,50.148
2013/04/14,51.064
2013/04/15,50.647
2013/04/16,51.233
2013/04/17,50.685
2013/04/18,50.081
2013/04/19,52.081
2013/04/20,50.433
2013/04/21,49.43
2013/04/22,50.13
2013/04/23,50.916
2013/04/24,51.897
2013/04/25,50.903
2013/04/26,50.383
2013/04/27,50.084
2013/04/28,49.369
2013/04/29,50.099
2013/04/30,51.048
2013/05/01,50.728
2013/05/02,51.462
2013/05/03,51.043
2013/05/04,50.342
2013/05/05,50.19
2013/05/06,50.489
2013/05/07,50.711
2013/05/08,50.291
2013/05/09,51.212
2013/05/10,51.254
2013/05/11,51.254
2013/05/12,51
2013/05/13,50.599
2013/05/14,51.553
2013/05/15,52.007
2013/05/16,51.495
2013/05/17,50.682
2013/05/18,50.491
2013/05/19,49.725
2013/05/20,50.868
2013/05/21,50.662
2013/05/22,50.216
2013/05/23,50.315
2013/05/24,50.217
2013/05/25,49.919
2013/05/26,49.453
2013/05/27,49.912
2013/05/28,50.541
2013/05/29,50.252
2013/05/30,50.138
2013/05/31,49.864
2013/06/01,49.182
2013/06/02,49.075
2013/06/03,49.238
2013/06/04,49.342
2013/06/05,49.912
2013/06/06,49.777
2013/06/07,50.137
2013/06/08,49.134
2013/06/09,49.49
2013/06/10,49.013
2013/06/11,49.157
2013/06/12,48.629
2013/06/13,48.69
2013/06/14,49.43
2013/06/15,48.365
2013/06/16,48.689
2013/06/17,49.873
2013/06/18,50.073
2013/06/19,50.415
2013/06/20,50.353
2013/06/21,49.51
2013/06/22,49.052
2013/06/23,48.71
2013/06/24,49.646
2013/06/25,49.409
2013/06/26,49.177
2013/06/27,49.399
2013/06/28,49.662
2013/06/29,48.708
2013/06/30,48.292
2013/07/01,48.987
2013/07/02,49.12
2013/07/03,48.124
2013/07/04,48.503
2013/07/05,48.28
2013/07/06,48.091
2013/07/07,47.829
2013/07/08,48.465
2013/07/09,48.767
2013/07/10,48.431
2013/07/11,49.195
2013/07/12,50.423
2013/07/13,49.229
2013/07/14,48.649
2013/07/15,48.904
2013/07/16,49.104
2013/07/17,48.778
2013/07/18,49.327
2013/07/19,48.671
2013/07/20,48.224
2013/07/21,48.224
2013/07/22,49.148
2013/07/23,49.632
2013/07/24,49.657
2013/07/25,50.174
2013/07/26,49.021
2013/07/27,48.665
2013/07/28,48.983
2013/07/29,49.216
2013/07/30,48.857
2013/07/31,49.721
2013/08/01,50.074
2013/08/02,49.539
2013/08/03,49.734
2013/08/04,49.326
2013/08/05,49.619
2013/08/06,49.763
2013/08/07,50.09
2013/08/08,49.782
2013/08/09,49.283
2013/08/10,49.3
2013/08/11,48.206
2013/08/12,50.086
2013/08/13,50.245
2013/08/14,50.478
2013/08/15,51.082
2013/08/16,51.735
2013/08/17,49.898
2013/08/18,49.927
2013/08/19,51.505
2013/08/20,50.603
2013/08/21,50.156
2013/08/22,49.976
2013/08/23,49.987
2013/08/24,49.922
2013/08/25,50.325
2013/08/26,50.594
2013/08/27,51.447
2013/08/28,50.879
2013/08/29,49.952
2013/08/30,50.153
2013/08/31,48.775
2013/09/01,48.675
2013/09/02,49.061
2013/09/03,49.914
2013/09/04,50.462
2013/09/05,50.31
2013/09/06,50.461
2013/09/07,50.795
2013/09/08,49.911
2013/09/09,49.64
2013/09/10,49.709
2013/09/11,49.074
2013/09/12,49.33
2013/09/13,48.864
2013/09/14,48.49
2013/09/15,50.255
2013/09/16,50.996
2013/09/17,51.134
2013/09/18,51.078
2013/09/19,50.115
2013/09/20,49.913
2013/09/21,49.68
2013/09/22,49.271
2013/09/23,50.178
2013/09/24,49.955
2013/09/25,49.445
2013/09/26,50.96
2013/09/27,49.661
2013/09/28,49.324
2013/09/29,49.373
2013/09/30,50.024
2013/10/01,50.233
2013/10/02,51.004
2013/10/03,50.415
2013/10/04,49.887
2013/10/05,48.734
2013/10/06,49.314
2013/10/07,50.434
2013/10/08,49.815
2013/10/09,50.006
2013/10/10,50.167
2013/10/11,49.821
2013/10/12,49.13
2013/10/13,49.513
2013/10/14,49.341
2013/10/15,48.909
2013/10/16,49.502
2013/10/17,50.061
2013/10/18,50.402
2013/10/19,49.936
2013/10/20,49.644
2013/10/21,50.287
2013/10/22,50.098
2013/10/23,50.108
2013/10/24,50.965
2013/10/25,49.826
2013/10/26,49.815
2013/10/27,49.449
2013/10/28,50.135
2013/10/29,50.492
2013/10/30,49.736
2013/10/31,50.12
2013/11/01,49.091
2013/11/02,49.068
2013/11/03,49.01
2013/11/04,49.603
2013/11/05,50.914
2013/11/06,51.899
2013/11/07,53.045
2013/11/08,53.385
2013/11/09,52.271
2013/11/10,51.354
2013/11/11,50.534
2013/11/12,50.215
2013/11/13,51.677
2013/11/14,51.626
2013/11/15,51.344
2013/11/16,49.353
2013/11/17,50.119
2013/11/18,53.69
2013/11/19,55.302
2013/11/20,52.734
2013/11/21,53.849
2013/11/22,52.407
2013/11/23,51.882
2013/11/24,51.116
2013/11/25,51.308
2013/11/26,52.97
2013/11/27,53.33
2013/11/28,52.838
2013/11/29,52.876
2013/11/30,51.409
2013/12/01,51.075
2013/12/02,52.221
2013/12/03,50.92
2013/12/04,52.174
2013/12/05,52.312
2013/12/06,50.397
2013/12/07,50.285
2013/12/08,49.113
2013/12/09,50.486
2013/12/10,50.978
2013/12/11,51.085
2013/12/12,50.408
2013/12/13,50.583
2013/12/14,50.316
2013/12/15,50.441
2013/12/16,50.648
2013/12/17,50.351
2013/12/18,51.287
2013/12/19,49.784
2013/12/20,50.698
2013/12/21,50.45
2013/12/22,50.134
2013/12/23,50.305
2013/12/24,50.272
2013/12/25,50.515
2013/12/26,50.238
2013/12/27,49.691
2013/12/28,50.549
2013/12/29,50.466
2013/12/30,50.477
2013/12/31,49.627
2014/01/01,48.564
2014/01/02,51.446
2014/01/03,51.007
2014/01/04,50.696
2014/01/05,50.195
2014/01/06,51.151
2014/01/07,50.447
