Date,difficulty14roc
2020/12/28,-0.376
2020/12/29,-0.378
2020/12/30,-0.378
2020/12/31,-0.378
2021/01/01,-0.378
2021/01/02,-0.378
2021/01/03,-0.378
2021/01/04,-0.378
2021/01/05,-0.378
2021/01/06,-0.378
2021/01/07,-0.378
2021/01/08,-0.378
2021/01/09,3.723
2021/01/10,10.376
2021/01/11,10.792
2021/01/12,10.795
2021/01/13,10.795
2021/01/14,10.795
2021/01/15,10.795
2021/01/16,10.795
2021/01/17,10.795
2021/01/18,10.795
2021/01/19,10.795
2021/01/20,10.795
2021/01/21,10.795
2021/01/22,10.795
2021/01/23,7.08
2021/01/24,1.049
2021/01/25,1.049
2021/01/26,1.049
2021/01/27,1.049
2021/01/28,1.049
2021/01/29,1.049
2021/01/30,1.049
2021/01/31,1.049
2021/02/01,1.049
2021/02/02,1.049
2021/02/03,1.049
2021/02/04,1.049
2021/02/05,1.049
2021/02/06,3.126
2021/02/07,2.934
2021/02/08,2.934
2021/02/09,2.934
2021/02/10,2.934
2021/02/11,2.934
2021/02/12,2.934
2021/02/13,2.934
2021/02/14,2.934
2021/02/15,2.934
2021/02/16,2.934
2021/02/17,2.934
2021/02/18,2.934
2021/02/19,3.034
2021/02/20,1.588
2021/02/21,1.352
2021/02/22,1.352
2021/02/23,1.352
2021/02/24,1.352
2021/02/25,1.352
2021/02/26,1.352
2021/02/27,1.352
2021/02/28,1.352
2021/03/01,1.352
2021/03/02,1.352
2021/03/03,1.352
2021/03/04,1.352
2021/03/05,1.253
2021/03/06,-1.153
2021/03/07,-1.27
2021/03/08,-1.27
2021/03/09,-1.27
2021/03/10,-1.27
2021/03/11,-1.27
2021/03/12,-1.27
2021/03/13,-1.27
2021/03/14,-1.27
2021/03/15,-1.27
2021/03/16,-1.27
2021/03/17,-1.27
2021/03/18,-1.27
2021/03/19,-0.919
2021/03/20,1.825
2021/03/21,1.946
2021/03/22,1.946
2021/03/23,1.946
2021/03/24,1.946
2021/03/25,1.946
2021/03/26,1.946
2021/03/27,1.946
2021/03/28,1.946
2021/03/29,1.946
2021/03/30,1.946
2021/03/31,1.946
2021/04/01,1.946
2021/04/02,7.156
2021/04/03,5.817
2021/04/04,5.817
2021/04/05,5.817
2021/04/06,5.817
2021/04/07,5.817
2021/04/08,5.817
2021/04/09,5.817
2021/04/10,5.817
2021/04/11,5.817
2021/04/12,5.817
2021/04/13,5.817
2021/04/14,5.817
2021/04/15,6.183
2021/04/16,2.242
2021/04/17,1.921
2021/04/18,1.921
2021/04/19,1.921
2021/04/20,1.921
2021/04/21,1.921
2021/04/22,1.921
2021/04/23,1.921
2021/04/24,1.921
2021/04/25,1.921
2021/04/26,1.921
2021/04/27,1.921
2021/04/28,1.921
2021/04/29,1.57
2021/04/30,0
2021/05/01,-2.449
2021/05/02,-12.608
2021/05/03,-12.608
2021/05/04,-12.608
2021/05/05,-12.608
2021/05/06,-12.608
2021/05/07,-12.608
2021/05/08,-12.608
2021/05/09,-12.608
2021/05/10,-12.608
2021/05/11,-12.608
2021/05/12,-12.608
2021/05/13,-1.504
2021/05/14,6.21
2021/05/15,8.877
2021/05/16,21.533
2021/05/17,21.533
2021/05/18,21.533
2021/05/19,21.533
2021/05/20,21.533
2021/05/21,21.533
2021/05/22,21.533
2021/05/23,21.533
2021/05/24,21.533
2021/05/25,21.533
2021/05/26,21.533
2021/05/27,7.832
2021/05/28,0
2021/05/29,0
2021/05/30,-15.3
2021/05/31,-15.965
2021/06/01,-15.965
2021/06/02,-15.965
2021/06/03,-15.965
2021/06/04,-15.965
2021/06/05,-15.965
2021/06/06,-15.965
2021/06/07,-15.965
2021/06/08,-15.965
2021/06/09,-15.965
2021/06/10,-15.965
2021/06/11,-15.965
2021/06/12,-15.965
2021/06/13,-1.781
2021/06/14,-5.297
2021/06/15,-5.297
2021/06/16,-5.297
2021/06/17,-5.297
2021/06/18,-5.297
2021/06/19,-5.297
2021/06/20,-5.297
2021/06/21,-5.297
2021/06/22,-5.297
2021/06/23,-5.297
2021/06/24,-5.297
2021/06/25,-5.297
2021/06/26,-5.297
2021/06/27,-4.337
2021/06/28,0
2021/06/29,0
2021/06/30,0
2021/07/01,0
2021/07/02,0
2021/07/03,-21.562
2021/07/04,-27.943
2021/07/05,-27.943
2021/07/06,-27.943
2021/07/07,-27.943
2021/07/08,-27.943
2021/07/09,-27.943
2021/07/10,-27.943
2021/07/11,-27.943
2021/07/12,-27.943
2021/07/13,-27.943
2021/07/14,-27.943
2021/07/15,-27.943
2021/07/16,-27.943
2021/07/17,-8.227
2021/07/18,-4.807
2021/07/19,-4.807
2021/07/20,-4.807
2021/07/21,-4.807
2021/07/22,-4.807
2021/07/23,-4.807
2021/07/24,-4.807
2021/07/25,-4.807
2021/07/26,-4.807
2021/07/27,-4.807
2021/07/28,-4.807
2021/07/29,-4.807
2021/07/30,-4.807
2021/07/31,-0.205
2021/08/01,6.026
2021/08/02,6.026
2021/08/03,6.026
2021/08/04,6.026
2021/08/05,6.026
2021/08/06,6.026
2021/08/07,6.026
2021/08/08,6.026
2021/08/09,6.026
2021/08/10,6.026
2021/08/11,6.026
2021/08/12,6.026
2021/08/13,12.084
2021/08/14,8.638
2021/08/15,7.31
2021/08/16,7.31
2021/08/17,7.31
2021/08/18,7.31
2021/08/19,7.31
2021/08/20,7.31
2021/08/21,7.31
2021/08/22,7.31
2021/08/23,7.31
2021/08/24,7.31
2021/08/25,13.346
2021/08/26,21.513
2021/08/27,14.945
2021/08/28,13.236
2021/08/29,13.236
2021/08/30,13.236
2021/08/31,13.236
2021/09/01,13.236
2021/09/02,13.236
2021/09/03,13.236
2021/09/04,13.236
2021/09/05,13.236
2021/09/06,13.236
2021/09/07,13.236
2021/09/08,12.006
2021/09/09,4.542
2021/09/10,4.542
2021/09/11,4.542
2021/09/12,4.542
2021/09/13,4.542
2021/09/14,4.542
2021/09/15,4.542
2021/09/16,4.542
2021/09/17,4.542
2021/09/18,4.542
2021/09/19,4.542
2021/09/20,4.542
2021/09/21,5.779
2021/09/22,3.226
2021/09/23,3.163
2021/09/24,3.163
2021/09/25,3.163
2021/09/26,3.163
2021/09/27,3.163
2021/09/28,3.163
2021/09/29,3.163
2021/09/30,3.163
2021/10/01,3.163
2021/10/02,3.163
2021/10/03,3.163
2021/10/04,3.225
2021/10/05,6.762
2021/10/06,4.713
2021/10/07,4.713
2021/10/08,4.713
2021/10/09,4.713
2021/10/10,4.713
2021/10/11,4.713
2021/10/12,4.713
2021/10/13,4.713
2021/10/14,4.713
2021/10/15,4.713
2021/10/16,4.713
2021/10/17,4.713
2021/10/18,4.778
2021/10/19,0.952
2021/10/20,0.952
2021/10/21,0.952
2021/10/22,0.952
2021/10/23,0.952
2021/10/24,0.952
2021/10/25,0.952
2021/10/26,0.952
2021/10/27,0.952
2021/10/28,0.952
2021/10/29,0.952
2021/10/30,0.952
2021/10/31,1.979
2021/11/01,8.746
2021/11/02,7.852
2021/11/03,7.852
2021/11/04,7.852
2021/11/05,7.852
2021/11/06,7.852
2021/11/07,7.852
2021/11/08,7.852
2021/11/09,7.852
2021/11/10,7.852
2021/11/11,7.852
2021/11/12,7.852
2021/11/13,7.852
2021/11/14,10.59
2021/11/15,4.685
2021/11/16,4.685
2021/11/17,4.685
2021/11/18,4.685
2021/11/19,4.685
2021/11/20,4.685
2021/11/21,4.685
2021/11/22,4.685
2021/11/23,4.685
2021/11/24,4.685
2021/11/25,4.685
2021/11/26,4.685
2021/11/27,4.685
2021/11/28,0.133
2021/11/29,-1.493
2021/11/30,-1.493
2021/12/01,-1.493
2021/12/02,-1.493
2021/12/03,-1.493
2021/12/04,-1.493
2021/12/05,-1.493
2021/12/06,-1.493
2021/12/07,-1.493
2021/12/08,-1.493
2021/12/09,-1.493
2021/12/10,-1.493
2021/12/11,3.504
2021/12/12,7.703
2021/12/13,8.326
