Date,sentbyaddress90wma
2010/11/11,470.89
2010/11/12,467.267
2010/11/13,465.05
2010/11/14,464.257
2010/11/15,545.257
2010/11/16,600.822
2010/11/17,599.638
2010/11/18,597.516
2010/11/19,594.179
2010/11/20,596.396
2010/11/21,596.74
2010/11/22,593.57
2010/11/23,590.369
2010/11/24,591.006
2010/11/25,593.06
2010/11/26,600.719
2010/11/27,599.538
2010/11/28,598.432
2010/11/29,597.044
2010/11/30,596.274
2010/12/01,597.471
2010/12/02,596.126
2010/12/03,593.269
2010/12/04,591.448
2010/12/05,589.477
2010/12/06,588.316
2010/12/07,590.412
2010/12/08,590.91
2010/12/09,590.223
2010/12/10,587.419
2010/12/11,590.687
2010/12/12,594.731
2010/12/13,599.122
2010/12/14,604.036
2010/12/15,608.377
2010/12/16,608.97
2010/12/17,607.472
2010/12/18,607.578
2010/12/19,608.298
2010/12/20,617.923
2010/12/21,621.693
2010/12/22,626.281
2010/12/23,628.836
2010/12/24,629.545
2010/12/25,634.745
2010/12/26,638.561
2010/12/27,639.16
2010/12/28,643.249
2010/12/29,643.719
2010/12/30,646.218
2010/12/31,647.593
2011/01/01,652.348
2011/01/02,653.98
2011/01/03,661.513
2011/01/04,666.483
2011/01/05,675.529
2011/01/06,678.692
2011/01/07,685.279
2011/01/08,697.547
2011/01/09,706.761
2011/01/10,717.059
2011/01/11,728.232
2011/01/12,734.824
2011/01/13,743.667
2011/01/14,751.414
2011/01/15,760.469
2011/01/16,769.875
2011/01/17,776.856
2011/01/18,784.495
2011/01/19,794.346
2011/01/20,803.631
2011/01/21,818.833
2011/01/22,837.864
2011/01/23,850.593
2011/01/24,868.981
2011/01/25,875.924
2011/01/26,884.885
2011/01/27,891.221
2011/01/28,903.594
2011/01/29,921.809
2011/01/30,965.79
2011/01/31,984.339
2011/02/01,993.623
2011/02/02,998.509
2011/02/03,1001
2011/02/04,1006
2011/02/05,1009
2011/02/06,1013
2011/02/07,1016
2011/02/08,1019
2011/02/09,1035
2011/02/10,1072
2011/02/11,1117
2011/02/12,1149
2011/02/13,1178
2011/02/14,1212
2011/02/15,1250
2011/02/16,1281
2011/02/17,1319
2011/02/18,1354
2011/02/19,1375
2011/02/20,1405
2011/02/21,1436
2011/02/22,1473
2011/02/23,1512
2011/02/24,1546
2011/02/25,1577
2011/02/26,1603
2011/02/27,1637
2011/02/28,1657
2011/03/01,1708
2011/03/02,1736
2011/03/03,1793
2011/03/04,1817
2011/03/05,1844
2011/03/06,1869
2011/03/07,1892
2011/03/08,1932
2011/03/09,1957
2011/03/10,1975
2011/03/11,1994
2011/03/12,2015
2011/03/13,2032
2011/03/14,2040
2011/03/15,2064
2011/03/16,2081
2011/03/17,2102
2011/03/18,2118
2011/03/19,2138
2011/03/20,2186
2011/03/21,2227
2011/03/22,2254
2011/03/23,2326
2011/03/24,2355
2011/03/25,2381
2011/03/26,2424
2011/03/27,2465
2011/03/28,2507
2011/03/29,2544
2011/03/30,2561
2011/03/31,2589
2011/04/01,2597
2011/04/02,2609
2011/04/03,2623
2011/04/04,2652
2011/04/05,2675
2011/04/06,2690
2011/04/07,2698
2011/04/08,2708
2011/04/09,2719
2011/04/10,2727
2011/04/11,2741
2011/04/12,2759
2011/04/13,2783
2011/04/14,2840
2011/04/15,2853
2011/04/16,2868
2011/04/17,2889
2011/04/18,2928
2011/04/19,2982
2011/04/20,3014
2011/04/21,3025
2011/04/22,3038
2011/04/23,3059
2011/04/24,3075
2011/04/25,3102
2011/04/26,3149
2011/04/27,3220
2011/04/28,3261
2011/04/29,3314
2011/04/30,3392
2011/05/01,3455
2011/05/02,3491
2011/05/03,3528
2011/05/04,3564
2011/05/05,3616
2011/05/06,3666
2011/05/07,3723
2011/05/08,3758
2011/05/09,3810
2011/05/10,3851
2011/05/11,3891
2011/05/12,3933
2011/05/13,4002
2011/05/14,4080
2011/05/15,4141
2011/05/16,4233
2011/05/17,4323
2011/05/18,4445
2011/05/19,4542
2011/05/20,4640
2011/05/21,4741
2011/05/22,4847
2011/05/23,4964
2011/05/24,5091
2011/05/25,5233
2011/05/26,5386
2011/05/27,5470
2011/05/28,5562
2011/05/29,5645
2011/05/30,5753
2011/05/31,5877
2011/06/01,6016
2011/06/02,6173
2011/06/03,6370
2011/06/04,6587
2011/06/05,6788
2011/06/06,7029
2011/06/07,7236
2011/06/08,7544
2011/06/09,7872
2011/06/10,8161
2011/06/11,8436
2011/06/12,8762
2011/06/13,9051
2011/06/14,9423
2011/06/15,9747
2011/06/16,10080
2011/06/17,10356
2011/06/18,10626
2011/06/19,10910
2011/06/20,11164
2011/06/21,11381
2011/06/22,11647
2011/06/23,11868
2011/06/24,12098
2011/06/25,12287
2011/06/26,12471
2011/06/27,12741
2011/06/28,12964
2011/06/29,13146
2011/06/30,13315
2011/07/01,13490
2011/07/02,13588
2011/07/03,13703
2011/07/04,13856
2011/07/05,13994
2011/07/06,14169
2011/07/07,14276
2011/07/08,14380
2011/07/09,14442
2011/07/10,14514
2011/07/11,14655
2011/07/12,14727
2011/07/13,14836
2011/07/14,14935
2011/07/15,14992
2011/07/16,15073
2011/07/17,15127
2011/07/18,15208
2011/07/19,15285
2011/07/20,15357
2011/07/21,15398
2011/07/22,15467
2011/07/23,15483
2011/07/24,15517
2011/07/25,15592
2011/07/26,15632
2011/07/27,15661
2011/07/28,15695
2011/07/29,15697
2011/07/30,15648
2011/07/31,15671
2011/08/01,15690
2011/08/02,15731
2011/08/03,15721
2011/08/04,15724
2011/08/05,15705
2011/08/06,15650
2011/08/07,15603
2011/08/08,15571
2011/08/09,15606
2011/08/10,15615
2011/08/11,15594
2011/08/12,15548
2011/08/13,15520
2011/08/14,15497
2011/08/15,15486
2011/08/16,15507
2011/08/17,15467
2011/08/18,15435
2011/08/19,15392
2011/08/20,15338
2011/08/21,15295
2011/08/22,15263
2011/08/23,15211
2011/08/24,15158
2011/08/25,15099
2011/08/26,15041
2011/08/27,14953
2011/08/28,14837
2011/08/29,14787
2011/08/30,14744
2011/08/31,14689
2011/09/01,14623
2011/09/02,14552
2011/09/03,14451
2011/09/04,14392
2011/09/05,14325
2011/09/06,14298
2011/09/07,14236
2011/09/08,14157
2011/09/09,14103
2011/09/10,14011
2011/09/11,13936
2011/09/12,13870
2011/09/13,13791
2011/09/14,13708
2011/09/15,13641
2011/09/16,13558
2011/09/17,13457
2011/09/18,13381
2011/09/19,13323
2011/09/20,13298
2011/09/21,13263
2011/09/22,13187
2011/09/23,13117
2011/09/24,13033
2011/09/25,12942
2011/09/26,12860
2011/09/27,12791
2011/09/28,12725
2011/09/29,12645
2011/09/30,12576
2011/10/01,12492
2011/10/02,12397
2011/10/03,12345
2011/10/04,12276
2011/10/05,12219
2011/10/06,12166
2011/10/07,12108
2011/10/08,12031
2011/10/09,11957
2011/10/10,11901
2011/10/11,11852
2011/10/12,11800
2011/10/13,11718
2011/10/14,11673
2011/10/15,11618
2011/10/16,11537
2011/10/17,11490
2011/10/18,11412
2011/10/19,11343
2011/10/20,11257
2011/10/21,11190
2011/10/22,11124
2011/10/23,11075
2011/10/24,11040
2011/10/25,10992
2011/10/26,10934
2011/10/27,10859
2011/10/28,10799
2011/10/29,10756
2011/10/30,10688
2011/10/31,10635
2011/11/01,10595
2011/11/02,10561
2011/11/03,10528
2011/11/04,10530
2011/11/05,10503
2011/11/06,10448
2011/11/07,10405
2011/11/08,10386
2011/11/09,10382
2011/11/10,10380
2011/11/11,10332
2011/11/12,10290
2011/11/13,10250
2011/11/14,10232
2011/11/15,10225
2011/11/16,10206
2011/11/17,10162
2011/11/18,10130
2011/11/19,10056
2011/11/20,9991
2011/11/21,9918
2011/11/22,9865
2011/11/23,9813
2011/11/24,9749
2011/11/25,9703
2011/11/26,9636
2011/11/27,9580
2011/11/28,9556
2011/11/29,9560
2011/11/30,9563
2011/12/01,9555
2011/12/02,9546
2011/12/03,9516
2011/12/04,9480
2011/12/05,9465
2011/12/06,9499
2011/12/07,9482
2011/12/08,9457
2011/12/09,9430
2011/12/10,9405
2011/12/11,9368
2011/12/12,9325
2011/12/13,9288
2011/12/14,9266
2011/12/15,9212
2011/12/16,9169
2011/12/17,9122
2011/12/18,9075
2011/12/19,9069
2011/12/20,9073
2011/12/21,9052
2011/12/22,9041
2011/12/23,9029
2011/12/24,8983
2011/12/25,8963
2011/12/26,8950
2011/12/27,8927
2011/12/28,8893
2011/12/29,8872
2011/12/30,8838
2011/12/31,8804
2012/01/01,8775
2012/01/02,8756
2012/01/03,8751
2012/01/04,8744
2012/01/05,8783
2012/01/06,8808
2012/01/07,8810
2012/01/08,8827
2012/01/09,8837
2012/01/10,8864
2012/01/11,8905
2012/01/12,8922
2012/01/13,8951
2012/01/14,8982
2012/01/15,8991
2012/01/16,9026
2012/01/17,9053
2012/01/18,9080
2012/01/19,9109
2012/01/20,9132
2012/01/21,9142
2012/01/22,9119
2012/01/23,9129
2012/01/24,9164
2012/01/25,9226
2012/01/26,9247
2012/01/27,9261
2012/01/28,9265
2012/01/29,9279
2012/01/30,9291
2012/01/31,9330
2012/02/01,9359
2012/02/02,9409
2012/02/03,9457
2012/02/04,9500
2012/02/05,9530
2012/02/06,9541
2012/02/07,9571
2012/02/08,9604
2012/02/09,9649
2012/02/10,9706
2012/02/11,9741
2012/02/12,9765
2012/02/13,9821
2012/02/14,9913
2012/02/15,9995
2012/02/16,10082
2012/02/17,10095
2012/02/18,10114
2012/02/19,10109
2012/02/20,10122
2012/02/21,10134
2012/02/22,10173
2012/02/23,10234
2012/02/24,10267
2012/02/25,10277
2012/02/26,10271
2012/02/27,10293
2012/02/28,10327
2012/02/29,10355
2012/03/01,10385
2012/03/02,10437
2012/03/03,10413
2012/03/04,10441
2012/03/05,10479
2012/03/06,10498
2012/03/07,10523
2012/03/08,10555
2012/03/09,10580
2012/03/10,10563
2012/03/11,10545
2012/03/12,10555
2012/03/13,10598
2012/03/14,10624
2012/03/15,10628
2012/03/16,10647
2012/03/17,10671
2012/03/18,10658
2012/03/19,10668
2012/03/20,10690
2012/03/21,10717
2012/03/22,10735
2012/03/23,10724
2012/03/24,10719
2012/03/25,10705
2012/03/26,10713
2012/03/27,10723
2012/03/28,10748
2012/03/29,10780
2012/03/30,10786
2012/03/31,10776
2012/04/01,10740
2012/04/02,10735
2012/04/03,10773
2012/04/04,10791
2012/04/05,10797
2012/04/06,10800
2012/04/07,10780
2012/04/08,10760
2012/04/09,10757
2012/04/10,10796
2012/04/11,10846
2012/04/12,10897
2012/04/13,10904
2012/04/14,10940
2012/04/15,10951
2012/04/16,11011
2012/04/17,11049
2012/04/18,11109
2012/04/19,11142
2012/04/20,11200
2012/04/21,11211
2012/04/22,11200
2012/04/23,11215
2012/04/24,11243
2012/04/25,11275
2012/04/26,11339
2012/04/27,11355
2012/04/28,11360
2012/04/29,11368
2012/04/30,11437
2012/05/01,11510
2012/05/02,11582
2012/05/03,11697
2012/05/04,11814
2012/05/05,11897
2012/05/06,11955
2012/05/07,12123
2012/05/08,12274
2012/05/09,12438
2012/05/10,12513
2012/05/11,12692
2012/05/12,12824
2012/05/13,12909
2012/05/14,13230
2012/05/15,13433
2012/05/16,13585
2012/05/17,13693
2012/05/18,13876
2012/05/19,14166
2012/05/20,14405
2012/05/21,14651
2012/05/22,14830
2012/05/23,15043
2012/05/24,15236
2012/05/25,15454
2012/05/26,15590
2012/05/27,15743
2012/05/28,15947
2012/05/29,16194
2012/05/30,16366
2012/05/31,16528
2012/06/01,16706
2012/06/02,16720
2012/06/03,16952
2012/06/04,17341
2012/06/05,17745
2012/06/06,17807
2012/06/07,18040
2012/06/08,18162
2012/06/09,18349
2012/06/10,18601
2012/06/11,18798
2012/06/12,18814
2012/06/13,19278
2012/06/14,19765
2012/06/15,20206
2012/06/16,20520
2012/06/17,20830
2012/06/18,21113
2012/06/19,21315
2012/06/20,21456
2012/06/21,21549
2012/06/22,21633
2012/06/23,21711
2012/06/24,21776
2012/06/25,21931
2012/06/26,22132
2012/06/27,22367
2012/06/28,22499
2012/06/29,22631
2012/06/30,22740
2012/07/01,22801
2012/07/02,22982
2012/07/03,23106
2012/07/04,23176
2012/07/05,23194
2012/07/06,23227
2012/07/07,23324
2012/07/08,23327
2012/07/09,23409
2012/07/10,23599
2012/07/11,23727
2012/07/12,23831
2012/07/13,23871
2012/07/14,23905
2012/07/15,23945
2012/07/16,24109
2012/07/17,24322
2012/07/18,24417
2012/07/19,24507
2012/07/20,24653
2012/07/21,24780
2012/07/22,24965
2012/07/23,25169
2012/07/24,25259
2012/07/25,25278
2012/07/26,25288
2012/07/27,25323
2012/07/28,25462
2012/07/29,25520
2012/07/30,25607
2012/07/31,26041
2012/08/01,26176
2012/08/02,26329
2012/08/03,26395
2012/08/04,26434
2012/08/05,26513
2012/08/06,26688
2012/08/07,26812
2012/08/08,27083
2012/08/09,27155
2012/08/10,27227
2012/08/11,27293
2012/08/12,27383
2012/08/13,27640
2012/08/14,27754
2012/08/15,27959
2012/08/16,28380
2012/08/17,28715
2012/08/18,28960
2012/08/19,29089
2012/08/20,29196
2012/08/21,29463
2012/08/22,29659
2012/08/23,29778
2012/08/24,29896
2012/08/25,29889
2012/08/26,29842
2012/08/27,29865
2012/08/28,29887
2012/08/29,29938
2012/08/30,29909
2012/08/31,30104
2012/09/01,30241
2012/09/02,30205
2012/09/03,30147
2012/09/04,30209
2012/09/05,30302
2012/09/06,30457
2012/09/07,30511
2012/09/08,30443
2012/09/09,30465
2012/09/10,30455
2012/09/11,30565
2012/09/12,30507
2012/09/13,30435
2012/09/14,30436
2012/09/15,30310
2012/09/16,30193
2012/09/17,30093
2012/09/18,30125
2012/09/19,30170
2012/09/20,30271
2012/09/21,30206
2012/09/22,30004
2012/09/23,29833
2012/09/24,29740
2012/09/25,29798
2012/09/26,29907
2012/09/27,29916
2012/09/28,30013
2012/09/29,29927
2012/09/30,29764
2012/10/01,29671
2012/10/02,29805
2012/10/03,29814
2012/10/04,29898
2012/10/05,29961
2012/10/06,29933
2012/10/07,29932
2012/10/08,30030
2012/10/09,30122
2012/10/10,30166
2012/10/11,30138
2012/10/12,30124
2012/10/13,30064
2012/10/14,29975
2012/10/15,30005
2012/10/16,29975
2012/10/17,29977
2012/10/18,30004
2012/10/19,29926
2012/10/20,29901
2012/10/21,29850
2012/10/22,29846
2012/10/23,29787
2012/10/24,29754
2012/10/25,29679
2012/10/26,29586
2012/10/27,29372
2012/10/28,29142
2012/10/29,28940
2012/10/30,28851
2012/10/31,28732
2012/11/01,28565
2012/11/02,28432
2012/11/03,28272
2012/11/04,28089
2012/11/05,27990
2012/11/06,27947
2012/11/07,27965
2012/11/08,27887
2012/11/09,27800
2012/11/10,27642
2012/11/11,27462
2012/11/12,27309
2012/11/13,27196
2012/11/14,27152
2012/11/15,27254
2012/11/16,27380
2012/11/17,27443
2012/11/18,27503
2012/11/19,27555
2012/11/20,27631
2012/11/21,27686
2012/11/22,27711
2012/11/23,27604
2012/11/24,27537
2012/11/25,27465
2012/11/26,27475
2012/11/27,27448
2012/11/28,27494
2012/11/29,27495
2012/11/30,27433
2012/12/01,27344
2012/12/02,27146
2012/12/03,26996
2012/12/04,26984
2012/12/05,27026
2012/12/06,27059
2012/12/07,27077
2012/12/08,27087
2012/12/09,27070
2012/12/10,26998
2012/12/11,26994
2012/12/12,27041
2012/12/13,27159
2012/12/14,27221
2012/12/15,27184
2012/12/16,27162
2012/12/17,27247
2012/12/18,27451
2012/12/19,27543
2012/12/20,27542
2012/12/21,27660
2012/12/22,27958
2012/12/23,27942
2012/12/24,27909
2012/12/25,27786
2012/12/26,27673
2012/12/27,27628
2012/12/28,27705
2012/12/29,27684
2012/12/30,27836
2012/12/31,27779
2013/01/01,27743
2013/01/02,27832
2013/01/03,28062
2013/01/04,28220
2013/01/05,28442
2013/01/06,28487
2013/01/07,28680
2013/01/08,28861
2013/01/09,29091
2013/01/10,29404
2013/01/11,29781
2013/01/12,29923
2013/01/13,30148
2013/01/14,30217
2013/01/15,30518
2013/01/16,30844
2013/01/17,31102
2013/01/18,31360
2013/01/19,31493
2013/01/20,31573
2013/01/21,31616
2013/01/22,31765
2013/01/23,31879
2013/01/24,32062
2013/01/25,32224
2013/01/26,32424
2013/01/27,32618
2013/01/28,32779
2013/01/29,32955
2013/01/30,32989
2013/01/31,33083
2013/02/01,33433
2013/02/02,33634
2013/02/03,33838
2013/02/04,34012
2013/02/05,34310
2013/02/06,34465
2013/02/07,34694
2013/02/08,34923
2013/02/09,35068
2013/02/10,35274
2013/02/11,35373
2013/02/12,35495
2013/02/13,35605
2013/02/14,35667
2013/02/15,35736
2013/02/16,35726
2013/02/17,35736
2013/02/18,35791
2013/02/19,35866
2013/02/20,35941
2013/02/21,36050
2013/02/22,36207
2013/02/23,36321
2013/02/24,36442
2013/02/25,36591
2013/02/26,36772
2013/02/27,36869
2013/02/28,37009
2013/03/01,37233
2013/03/02,37199
2013/03/03,37118
2013/03/04,37158
2013/03/05,37271
2013/03/06,37521
2013/03/07,37723
2013/03/08,37812
2013/03/09,37794
2013/03/10,37875
2013/03/11,37867
2013/03/12,37935
2013/03/13,38115
2013/03/14,38229
2013/03/15,38429
2013/03/16,38357
2013/03/17,38301
2013/03/18,38388
2013/03/19,38598
2013/03/20,38722
2013/03/21,38894
2013/03/22,39189
2013/03/23,39310
2013/03/24,39569
2013/03/25,39733
2013/03/26,39964
2013/03/27,40235
2013/03/28,40622
2013/03/29,41029
2013/03/30,41303
2013/03/31,41303
2013/04/01,41505
2013/04/02,41997
2013/04/03,42633
2013/04/04,43319
2013/04/05,43942
2013/04/06,44178
2013/04/07,44396
2013/04/08,44947
2013/04/09,45662
2013/04/10,46570
2013/04/11,47304
2013/04/12,47792
2013/04/13,48039
2013/04/14,48063
2013/04/15,48394
2013/04/16,48900
2013/04/17,49273
2013/04/18,49491
2013/04/19,49987
2013/04/20,50079
2013/04/21,50093
2013/04/22,50282
2013/04/23,50671
2013/04/24,51053
2013/04/25,51414
2013/04/26,51674
2013/04/27,51662
2013/04/28,51627
2013/04/29,51792
2013/04/30,51730
2013/05/01,51881
2013/05/02,51988
2013/05/03,52024
2013/05/04,51891
2013/05/05,51809
2013/05/06,51861
2013/05/07,52085
2013/05/08,52255
2013/05/09,52448
2013/05/10,52621
2013/05/11,52744
2013/05/12,52694
2013/05/13,52771
2013/05/14,52926
2013/05/15,53081
2013/05/16,53211
2013/05/17,53236
2013/05/18,53125
2013/05/19,52948
2013/05/20,52877
2013/05/21,52983
2013/05/22,52973
2013/05/23,53128
2013/05/24,53228
2013/05/25,53065
2013/05/26,52841
2013/05/27,52735
2013/05/28,52732
2013/05/29,52800
2013/05/30,52818
2013/05/31,52821
2013/06/01,52683
2013/06/02,52459
2013/06/03,52427
2013/06/04,52440
2013/06/05,52378
2013/06/06,52353
2013/06/07,52342
2013/06/08,52053
2013/06/09,51725
2013/06/10,51508
2013/06/11,51361
2013/06/12,51169
2013/06/13,51039
2013/06/14,51120
2013/06/15,50790
2013/06/16,50386
2013/06/17,50139
2013/06/18,49977
2013/06/19,49897
2013/06/20,49780
2013/06/21,49711
2013/06/22,49439
2013/06/23,49045
2013/06/24,48882
2013/06/25,48696
2013/06/26,48546
2013/06/27,48360
2013/06/28,48317
2013/06/29,48037
2013/06/30,47654
2013/07/01,47580
2013/07/02,47440
2013/07/03,47341
2013/07/04,47148
2013/07/05,46974
2013/07/06,46635
2013/07/07,46208
2013/07/08,46105
2013/07/09,46064
2013/07/10,46006
2013/07/11,46141
2013/07/12,46395
2013/07/13,46266
2013/07/14,45898
2013/07/15,45747
2013/07/16,45751
2013/07/17,45701
2013/07/18,45639
2013/07/19,45548
2013/07/20,45227
2013/07/21,44971
2013/07/22,44884
2013/07/23,44863
2013/07/24,44853
2013/07/25,44864
2013/07/26,44825
2013/07/27,44592
2013/07/28,44335
2013/07/29,44379
2013/07/30,44501
2013/07/31,44790
2013/08/01,45153
2013/08/02,45419
2013/08/03,45362
2013/08/04,45235
2013/08/05,45424
2013/08/06,45600
2013/08/07,45805
2013/08/08,45964
2013/08/09,45994
2013/08/10,45976
2013/08/11,45782
2013/08/12,46532
2013/08/13,46647
2013/08/14,46845
2013/08/15,47020
2013/08/16,47353
2013/08/17,47311
2013/08/18,47176
2013/08/19,47496
2013/08/20,47742
2013/08/21,47999
2013/08/22,48337
2013/08/23,48478
2013/08/24,48411
2013/08/25,48252
2013/08/26,48374
2013/08/27,48658
2013/08/28,48953
2013/08/29,49095
2013/08/30,49453
2013/08/31,49695
2013/09/01,49421
2013/09/02,49248
2013/09/03,49191
2013/09/04,49231
2013/09/05,49240
2013/09/06,49225
2013/09/07,49069
2013/09/08,48784
2013/09/09,48725
2013/09/10,48638
2013/09/11,48674
2013/09/12,48732
2013/09/13,48690
2013/09/14,48410
2013/09/15,48103
2013/09/16,48065
2013/09/17,48092
2013/09/18,48174
2013/09/19,48285
2013/09/20,48326
2013/09/21,48186
2013/09/22,47951
2013/09/23,48026
2013/09/24,48109
2013/09/25,48112
2013/09/26,48188
2013/09/27,48229
2013/09/28,48098
2013/09/29,47946
2013/09/30,48020
2013/10/01,48226
2013/10/02,48489
2013/10/03,48516
2013/10/04,48469
2013/10/05,48217
2013/10/06,47942
2013/10/07,47886
2013/10/08,47885
2013/10/09,47944
2013/10/10,48016
2013/10/11,48042
2013/10/12,47897
2013/10/13,47755
2013/10/14,47806
2013/10/15,47919
2013/10/16,48097
2013/10/17,48096
2013/10/18,48184
2013/10/19,48280
2013/10/20,48106
2013/10/21,48211
2013/10/22,48403
2013/10/23,48639
2013/10/24,49080
2013/10/25,49350
2013/10/26,49224
2013/10/27,49014
2013/10/28,49068
2013/10/29,49147
2013/10/30,49347
2013/10/31,49554
2013/11/01,49667
2013/11/02,49639
2013/11/03,49628
2013/11/04,49950
2013/11/05,50531
2013/11/06,51094
2013/11/07,51900
2013/11/08,52601
2013/11/09,53202
2013/11/10,53593
2013/11/11,53862
2013/11/12,54320
2013/11/13,54882
2013/11/14,55630
2013/11/15,56196
2013/11/16,56476
2013/11/17,56800
2013/11/18,58076
2013/11/19,59823
2013/11/20,60962
2013/11/21,61915
2013/11/22,62984
2013/11/23,63942
2013/11/24,64392
2013/11/25,65178
2013/11/26,66527
2013/11/27,68190
2013/11/28,69804
2013/11/29,71172
2013/11/30,72056
2013/12/01,72954
2013/12/02,73911
2013/12/03,74989
2013/12/04,76154
2013/12/05,77409
2013/12/06,78262
2013/12/07,78900
2013/12/08,78937
2013/12/09,79537
2013/12/10,80128
2013/12/11,80711
2013/12/12,81026
2013/12/13,81473
2013/12/14,81787
2013/12/15,81978
2013/12/16,82648
2013/12/17,83288
2013/12/18,84277
2013/12/19,84875
2013/12/20,85219
2013/12/21,85327
2013/12/22,85287
2013/12/23,85383
2013/12/24,85599
2013/12/25,85842
2013/12/26,85918
2013/12/27,86022
2013/12/28,85898
2013/12/29,85703
2013/12/30,85913
2013/12/31,85858
2014/01/01,85521
2014/01/02,85698
2014/01/03,86013
2014/01/04,85929
2014/01/05,86077
2014/01/06,86531
2014/01/07,86667
2014/01/08,86760
2014/01/09,86849
2014/01/10,86820
2014/01/11,86777
2014/01/12,86528
2014/01/13,86453
2014/01/14,86382
2014/01/15,86411
2014/01/16,86268
2014/01/17,86167
2014/01/18,85828
2014/01/19,85519
2014/01/20,85808
2014/01/21,86238
2014/01/22,86487
2014/01/23,86557
2014/01/24,86654
2014/01/25,86443
2014/01/26,86300
2014/01/27,86479
2014/01/28,86760
2014/01/29,86781
2014/01/30,86948
2014/01/31,87143
2014/02/01,87158
2014/02/02,87077
2014/02/03,87262
2014/02/04,87742
2014/02/05,87985
2014/02/06,88364
2014/02/07,88818
2014/02/08,88942
2014/02/09,88702
2014/02/10,88821
2014/02/11,88938
2014/02/12,88919
2014/02/13,89058
2014/02/14,89405
2014/02/15,89524
2014/02/16,89197
2014/02/17,89164
2014/02/18,89319
2014/02/19,89948
2014/02/20,90671
2014/02/21,91393
2014/02/22,91632
2014/02/23,92088
2014/02/24,93058
2014/02/25,94256
2014/02/26,95164
2014/02/27,95708
2014/02/28,96162
2014/03/01,96760
2014/03/02,96939
2014/03/03,98137
2014/03/04,99531
2014/03/05,100466
2014/03/06,101269
2014/03/07,101928
2014/03/08,102461
2014/03/09,102853
2014/03/10,103278
2014/03/11,103792
2014/03/12,104561
2014/03/13,105197
2014/03/14,105357
2014/03/15,105140
2014/03/16,104851
2014/03/17,105079
2014/03/18,104816
2014/03/19,104853
2014/03/20,104921
2014/03/21,105479
2014/03/22,105513
2014/03/23,105307
2014/03/24,105564
2014/03/25,105832
2014/03/26,106141
2014/03/27,106788
2014/03/28,107254
2014/03/29,107056
2014/03/30,106709
2014/03/31,107032
2014/04/01,107442
2014/04/02,107860
2014/04/03,107614
2014/04/04,108050
2014/04/05,108043
2014/04/06,108048
2014/04/07,108154
2014/04/08,108369
2014/04/09,108800
2014/04/10,109264
2014/04/11,109577
2014/04/12,109218
2014/04/13,109009
2014/04/14,109525
2014/04/15,109921
2014/04/16,110114
2014/04/17,110040
2014/04/18,109917
2014/04/19,109622
2014/04/20,109223
2014/04/21,108939
2014/04/22,109354
2014/04/23,109283
