Date,activeaddresses14ema
2011/11/13,12984
2011/11/14,13082
2011/11/15,13227
2011/11/16,13217
2011/11/17,13081
2011/11/18,12993
2011/11/19,12606
2011/11/20,12448
2011/11/21,12143
2011/11/22,12056
2011/11/23,11981
2011/11/24,11843
2011/11/25,11822
2011/11/26,11617
2011/11/27,11502
2011/11/28,11651
2011/11/29,12014
2011/11/30,12471
2011/12/01,12678
2011/12/02,12765
2011/12/03,12777
2011/12/04,12657
2011/12/05,12713
2011/12/06,13050
2011/12/07,13032
2011/12/08,13169
2011/12/09,12983
2011/12/10,12845
2011/12/11,12751
2011/12/12,12565
2011/12/13,12488
2011/12/14,12419
2011/12/15,12100
2011/12/16,11904
2011/12/17,11679
2011/12/18,11438
2011/12/19,11609
2011/12/20,11887
2011/12/21,11886
2011/12/22,11906
2011/12/23,11933
2011/12/24,11708
2011/12/25,11721
2011/12/26,11781
2011/12/27,11776
2011/12/28,11647
2011/12/29,11604
2011/12/30,11462
2011/12/31,11386
2012/01/01,11394
2012/01/02,11463
2012/01/03,11686
2012/01/04,11791
2012/01/05,12270
2012/01/06,12622
2012/01/07,12728
2012/01/08,12987
2012/01/09,13234
2012/01/10,13615
2012/01/11,14065
2012/01/12,14040
2012/01/13,14101
2012/01/14,14163
2012/01/15,14081
2012/01/16,14187
2012/01/17,14199
2012/01/18,14271
2012/01/19,14381
2012/01/20,14356
2012/01/21,14245
2012/01/22,13866
2012/01/23,13780
2012/01/24,13934
2012/01/25,14287
2012/01/26,14308
2012/01/27,14325
2012/01/28,14155
2012/01/29,14187
2012/01/30,14096
2012/01/31,14300
2012/02/01,14390
2012/02/02,14618
2012/02/03,14876
2012/02/04,15075
2012/02/05,15046
2012/02/06,14892
2012/02/07,14867
2012/02/08,14831
2012/02/09,14870
2012/02/10,15068
2012/02/11,15097
2012/02/12,14975
2012/02/13,15145
2012/02/14,15580
2012/02/15,15871
2012/02/16,16243
2012/02/17,15974
2012/02/18,15777
2012/02/19,15440
2012/02/20,15287
2012/02/21,15211
2012/02/22,15355
2012/02/23,15649
2012/02/24,15765
2012/02/25,15684
2012/02/26,15370
2012/02/27,15309
2012/02/28,15444
2012/02/29,15444
2012/03/01,15538
2012/03/02,15814
2012/03/03,15385
2012/03/04,15329
2012/03/05,15437
2012/03/06,15420
2012/03/07,15392
2012/03/08,15434
2012/03/09,15482
2012/03/10,15136
2012/03/11,14804
2012/03/12,14745
2012/03/13,15022
2012/03/14,15177
2012/03/15,15173
2012/03/16,15316
2012/03/17,15419
2012/03/18,15214
2012/03/19,15255
2012/03/20,15352
2012/03/21,15467
2012/03/22,15500
2012/03/23,15334
2012/03/24,15149
2012/03/25,15043
2012/03/26,15141
2012/03/27,15192
2012/03/28,15332
2012/03/29,15558
2012/03/30,15488
2012/03/31,15295
2012/04/01,14957
2012/04/02,14948
2012/04/03,15462
2012/04/04,15625
2012/04/05,15728
2012/04/06,15808
2012/04/07,15603
2012/04/08,15379
2012/04/09,15357
2012/04/10,15633
2012/04/11,16009
2012/04/12,16386
2012/04/13,16305
2012/04/14,16445
2012/04/15,16418
2012/04/16,16776
2012/04/17,17012
2012/04/18,17327
2012/04/19,17388
2012/04/20,17649
2012/04/21,17471
2012/04/22,17101
2012/04/23,17052
2012/04/24,17089
2012/04/25,17138
2012/04/26,17409
2012/04/27,17381
2012/04/28,17193
2012/04/29,17033
2012/04/30,17308
2012/05/01,17671
2012/05/02,18008
2012/05/03,18522
2012/05/04,19076
2012/05/05,19201
2012/05/06,19601
2012/05/07,20408
2012/05/08,20858
2012/05/09,21387
2012/05/10,21258
2012/05/11,21908
2012/05/12,22020
2012/05/13,21845
2012/05/14,23254
2012/05/15,23775
2012/05/16,24011
2012/05/17,23819
2012/05/18,24131
2012/05/19,25127
2012/05/20,25716
2012/05/21,26334
2012/05/22,26492
2012/05/23,26908
2012/05/24,27063
2012/05/25,27469
2012/05/26,27227
2012/05/27,27103
2012/05/28,27435
2012/05/29,28346
2012/05/30,28373
2012/05/31,28378
2012/06/01,28469
2012/06/02,27415
2012/06/03,27812
2012/06/04,29647
2012/06/05,31156
2012/06/06,30224
2012/06/07,30912
2012/06/08,30559
2012/06/09,30690
2012/06/10,31109
2012/06/11,31309
2012/06/12,30267
2012/06/13,32462
2012/06/14,34753
2012/06/15,36665
2012/06/16,37022
2012/06/17,37333
2012/06/18,37369
2012/06/19,37126
2012/06/20,36479
2012/06/21,35576
2012/06/22,34730
2012/06/23,34134
2012/06/24,33383
2012/06/25,33462
2012/06/26,33801
2012/06/27,34507
2012/06/28,34270
2012/06/29,34116
2012/06/30,33824
2012/07/01,33541
2012/07/02,33947
2012/07/03,34048
2012/07/04,33726
2012/07/05,32952
2012/07/06,32472
2012/07/07,32268
2012/07/08,31687
2012/07/09,31766
2012/07/10,32468
2012/07/11,32853
2012/07/12,33037
2012/07/13,32814
2012/07/14,32425
2012/07/15,32153
2012/07/16,32772
2012/07/17,33772
2012/07/18,33840
2012/07/19,34169
2012/07/20,34429
2012/07/21,34582
2012/07/22,35165
2012/07/23,36082
2012/07/24,36393
2012/07/25,35748
2012/07/26,35094
2012/07/27,34721
2012/07/28,35241
2012/07/29,35340
2012/07/30,35453
2012/07/31,38563
2012/08/01,38851
2012/08/02,39287
2012/08/03,38897
2012/08/04,38495
2012/08/05,38408
2012/08/06,38933
2012/08/07,38965
2012/08/08,40698
2012/08/09,40656
2012/08/10,40383
2012/08/11,40119
2012/08/12,39979
2012/08/13,41127
2012/08/14,41360
2012/08/15,42566
2012/08/16,45118
2012/08/17,46670
2012/08/18,47329
2012/08/19,48768
2012/08/20,48587
2012/08/21,49362
2012/08/22,49383
2012/08/23,48631
2012/08/24,48151
2012/08/25,46612
2012/08/26,45024
2012/08/27,44147
2012/08/28,43583
2012/08/29,43021
2012/08/30,41833
2012/08/31,42844
2012/09/01,43129
2012/09/02,42035
2012/09/03,40830
2012/09/04,41524
2012/09/05,41527
2012/09/06,42235
2012/09/07,42484
2012/09/08,41313
2012/09/09,41163
2012/09/10,40656
2012/09/11,41267
2012/09/12,40327
2012/09/13,39627
2012/09/14,39447
2012/09/15,38191
2012/09/16,37308
2012/09/17,36742
2012/09/18,37014
2012/09/19,37796
2012/09/20,39060
2012/09/21,39078
2012/09/22,37510
2012/09/23,36327
2012/09/24,35942
2012/09/25,36919
2012/09/26,38432
2012/09/27,38919
2012/09/28,40400
2012/09/29,40140
2012/09/30,39410
2012/10/01,39219
2012/10/02,41080
2012/10/03,42282
2012/10/04,43552
2012/10/05,43683
2012/10/06,43053
2012/10/07,43099
2012/10/08,43704
2012/10/09,44847
2012/10/10,45182
2012/10/11,44655
2012/10/12,44650
2012/10/13,43954
2012/10/14,43238
2012/10/15,43645
2012/10/16,43567
2012/10/17,43734
2012/10/18,44710
2012/10/19,44774
2012/10/20,44567
2012/10/21,43799
2012/10/22,43490
2012/10/23,43218
2012/10/24,43037
2012/10/25,42575
2012/10/26,41940
2012/10/27,40314
2012/10/28,38625
2012/10/29,38234
2012/10/30,37731
2012/10/31,36990
2012/11/01,36289
2012/11/02,35869
2012/11/03,35449
2012/11/04,34811
2012/11/05,35180
2012/11/06,35976
2012/11/07,36980
2012/11/08,37072
2012/11/09,37027
2012/11/10,36720
2012/11/11,35846
2012/11/12,35273
2012/11/13,34928
2012/11/14,35306
2012/11/15,36772
2012/11/16,38309
2012/11/17,40256
2012/11/18,40613
2012/11/19,40853
2012/11/20,41240
2012/11/21,41624
2012/11/22,41591
2012/11/23,40740
2012/11/24,40255
2012/11/25,39724
2012/11/26,39939
2012/11/27,39755
2012/11/28,40301
2012/11/29,40522
2012/11/30,40067
2012/12/01,39356
2012/12/02,37815
2012/12/03,36792
2012/12/04,37541
2012/12/05,38467
2012/12/06,38808
2012/12/07,39087
2012/12/08,38984
2012/12/09,38972
2012/12/10,38567
2012/12/11,38364
2012/12/12,38944
2012/12/13,39908
2012/12/14,40143
2012/12/15,39404
2012/12/16,38916
2012/12/17,39193
2012/12/18,40386
2012/12/19,40836
2012/12/20,40663
2012/12/21,41392
2012/12/22,43225
2012/12/23,42786
2012/12/24,42417
2012/12/25,40800
2012/12/26,40441
2012/12/27,39924
2012/12/28,40255
2012/12/29,40221
2012/12/30,40962
2012/12/31,40132
2013/01/01,39827
2013/01/02,40264
2013/01/03,41731
2013/01/04,42479
2013/01/05,43938
2013/01/06,43707
2013/01/07,45087
2013/01/08,46545
2013/01/09,47827
2013/01/10,49608
2013/01/11,51134
2013/01/12,51081
2013/01/13,51671
2013/01/14,50690
2013/01/15,51615
2013/01/16,52522
2013/01/17,53375
2013/01/18,53866
2013/01/19,53265
2013/01/20,52308
2013/01/21,51458
2013/01/22,51728
2013/01/23,51144
2013/01/24,52418
2013/01/25,52037
2013/01/26,52385
2013/01/27,52010
2013/01/28,52315
2013/01/29,52755
2013/01/30,51659
2013/01/31,51150
2013/02/01,52918
2013/02/02,53407
2013/02/03,53953
2013/02/04,54409
2013/02/05,55146
2013/02/06,54947
2013/02/07,55396
2013/02/08,56037
2013/02/09,56078
2013/02/10,56279
2013/02/11,55747
2013/02/12,55229
2013/02/13,54953
2013/02/14,54489
2013/02/15,53910
2013/02/16,53003
2013/02/17,52013
2013/02/18,51376
2013/02/19,51112
2013/02/20,51069
2013/02/21,51010
2013/02/22,51452
2013/02/23,51441
2013/02/24,51523
2013/02/25,52203
2013/02/26,53084
2013/02/27,53346
2013/02/28,54207
2013/03/01,55389
2013/03/02,54568
2013/03/03,53433
2013/03/04,53447
2013/03/05,53974
2013/03/06,55997
2013/03/07,57380
2013/03/08,57275
2013/03/09,56855
2013/03/10,56873
2013/03/11,56427
2013/03/12,56869
2013/03/13,57692
2013/03/14,58149
2013/03/15,58862
2013/03/16,57803
2013/03/17,57021
2013/03/18,57267
2013/03/19,58797
2013/03/20,59338
2013/03/21,60723
2013/03/22,62623
2013/03/23,63205
2013/03/24,63981
2013/03/25,64273
2013/03/26,65439
2013/03/27,66414
2013/03/28,70154
2013/03/29,71904
2013/03/30,72723
2013/03/31,71595
2013/04/01,72149
2013/04/02,74780
2013/04/03,79095
2013/04/04,83067
2013/04/05,85329
2013/04/06,85030
2013/04/07,85306
2013/04/08,89118
2013/04/09,92179
2013/04/10,97682
2013/04/11,101272
2013/04/12,101498
2013/04/13,99010
2013/04/14,95328
2013/04/15,95984
2013/04/16,96568
2013/04/17,97726
2013/04/18,95645
2013/04/19,96894
2013/04/20,93908
2013/04/21,90704
2013/04/22,90839
2013/04/23,91151
2013/04/24,92669
2013/04/25,92416
2013/04/26,91588
2013/04/27,89811
2013/04/28,93577
2013/04/29,92696
2013/04/30,90592
2013/05/01,89661
2013/05/02,88636
2013/05/03,87865
2013/05/04,85482
2013/05/05,83704
2013/05/06,83905
2013/05/07,87267
2013/05/08,89290
2013/05/09,88310
2013/05/10,87781
2013/05/11,86866
2013/05/12,84565
2013/05/13,84329
2013/05/14,84248
2013/05/15,84316
2013/05/16,84296
2013/05/17,83517
2013/05/18,81497
2013/05/19,79194
2013/05/20,78192
2013/05/21,78776
2013/05/22,78246
2013/05/23,78916
2013/05/24,79722
2013/05/25,78375
2013/05/26,77213
2013/05/27,76784
2013/05/28,76709
2013/05/29,77223
2013/05/30,77357
2013/05/31,77106
2013/06/01,75866
2013/06/02,74528
2013/06/03,75238
2013/06/04,75690
2013/06/05,76087
2013/06/06,75711
2013/06/07,75452
2013/06/08,73159
2013/06/09,70952
2013/06/10,69620
2013/06/11,69218
2013/06/12,68491
2013/06/13,68204
2013/06/14,69212
2013/06/15,67158
2013/06/16,64709
2013/06/17,63668
2013/06/18,63654
2013/06/19,64386
2013/06/20,64820
2013/06/21,65391
2013/06/22,64482
2013/06/23,62825
2013/06/24,63097
2013/06/25,62868
2013/06/26,63152
2013/06/27,62868
2013/06/28,63634
2013/06/29,63280
2013/06/30,61575
2013/07/01,62522
2013/07/02,62740
2013/07/03,63178
2013/07/04,62870
2013/07/05,62555
2013/07/06,61752
2013/07/07,60032
2013/07/08,60434
2013/07/09,61441
2013/07/10,61896
2013/07/11,63424
2013/07/12,65428
2013/07/13,65120
2013/07/14,62891
2013/07/15,62815
2013/07/16,63269
2013/07/17,63234
2013/07/18,63227
2013/07/19,62631
2013/07/20,61267
2013/07/21,59914
2013/07/22,59968
2013/07/23,60546
2013/07/24,61258
2013/07/25,61949
2013/07/26,62074
2013/07/27,60729
2013/07/28,59189
2013/07/29,60294
2013/07/30,61571
2013/07/31,64148
2013/08/01,70835
2013/08/02,71358
2013/08/03,69909
2013/08/04,68621
2013/08/05,69228
2013/08/06,69537
2013/08/07,70354
2013/08/08,70624
2013/08/09,69825
2013/08/10,68422
2013/08/11,66517
2013/08/12,71434
2013/08/13,71908
2013/08/14,72749
2013/08/15,73150
2013/08/16,74399
2013/08/17,72668
2013/08/18,70652
2013/08/19,71705
2013/08/20,72790
2013/08/21,74108
2013/08/22,75412
2013/08/23,76276
2013/08/24,74691
2013/08/25,73881
2013/08/26,74133
2013/08/27,76917
2013/08/28,77844
2013/08/29,77450
2013/08/30,79071
2013/08/31,80283
2013/09/01,77179
2013/09/02,75260
2013/09/03,74839
2013/09/04,75111
2013/09/05,74486
2013/09/06,74324
2013/09/07,72760
2013/09/08,70590
2013/09/09,71044
2013/09/10,70994
2013/09/11,71485
2013/09/12,72224
2013/09/13,71470
2013/09/14,69148
2013/09/15,67235
2013/09/16,67574
2013/09/17,68303
2013/09/18,69742
2013/09/19,70992
2013/09/20,71807
2013/09/21,71082
2013/09/22,70082
2013/09/23,71476
2013/09/24,72400
2013/09/25,73213
2013/09/26,73875
2013/09/27,74438
2013/09/28,73703
2013/09/29,73384
2013/09/30,74327
2013/10/01,76388
2013/10/02,80301
2013/10/03,81630
2013/10/04,81126
2013/10/05,79074
2013/10/06,76679
2013/10/07,76668
2013/10/08,76615
2013/10/09,77002
2013/10/10,77482
2013/10/11,77790
2013/10/12,76349
2013/10/13,77856
2013/10/14,78473
2013/10/15,79421
2013/10/16,81268
2013/10/17,81292
2013/10/18,81923
2013/10/19,83340
2013/10/20,82031
2013/10/21,83950
2013/10/22,87364
2013/10/23,90118
2013/10/24,93052
2013/10/25,94137
2013/10/26,91444
2013/10/27,87958
2013/10/28,87776
2013/10/29,87467
2013/10/30,88598
2013/10/31,89710
2013/11/01,89355
2013/11/02,87825
2013/11/03,87226
2013/11/04,89005
2013/11/05,92834
2013/11/06,97976
2013/11/07,102311
2013/11/08,106102
2013/11/09,109263
2013/11/10,110298
2013/11/11,111092
2013/11/12,111800
2013/11/13,113294
2013/11/14,115979
2013/11/15,116516
2013/11/16,114832
2013/11/17,113885
2013/11/18,120660
2013/11/19,132273
2013/11/20,136704
2013/11/21,143649
2013/11/22,146552
2013/11/23,147131
2013/11/24,144136
2013/11/25,143987
2013/11/26,148723
2013/11/27,155462
2013/11/28,161672
2013/11/29,165399
2013/11/30,165205
2013/12/01,165352
2013/12/02,167043
2013/12/03,167990
2013/12/04,170162
2013/12/05,172014
2013/12/06,171670
2013/12/07,168900
2013/12/08,161652
2013/12/09,160933
2013/12/10,160081
2013/12/11,159127
2013/12/12,155353
2013/12/13,154106
2013/12/14,153307
2013/12/15,151708
2013/12/16,155169
2013/12/17,155657
2013/12/18,159068
2013/12/19,158892
2013/12/20,158181
2013/12/21,154079
2013/12/22,150079
2013/12/23,150397
2013/12/24,147747
2013/12/25,145412
2013/12/26,142379
2013/12/27,140249
2013/12/28,137006
2013/12/29,135974
2013/12/30,138202
2013/12/31,135665
2014/01/01,130545
2014/01/02,131507
2014/01/03,133054
2014/01/04,130860
2014/01/05,131573
2014/01/06,137886
2014/01/07,138507
2014/01/08,139701
2014/01/09,138956
2014/01/10,137423
2014/01/11,136440
2014/01/12,133852
2014/01/13,136299
2014/01/14,135668
2014/01/15,135312
2014/01/16,134939
2014/01/17,134193
2014/01/18,130514
2014/01/19,127635
2014/01/20,134504
2014/01/21,137869
2014/01/22,139885
2014/01/23,141277
2014/01/24,141457
2014/01/25,139528
2014/01/26,137667
2014/01/27,142050
2014/01/28,144209
2014/01/29,143821
2014/01/30,144886
2014/01/31,145446
2014/02/01,144057
2014/02/02,142916
2014/02/03,146863
2014/02/04,149839
2014/02/05,150777
2014/02/06,152468
2014/02/07,154208
2014/02/08,153421
2014/02/09,150192
2014/02/10,153028
2014/02/11,153278
2014/02/12,161526
2014/02/13,161861
2014/02/14,163920
2014/02/15,162133
2014/02/16,157541
2014/02/17,160590
2014/02/18,160274
2014/02/19,162581
2014/02/20,165045
2014/02/21,166869
2014/02/22,165420
2014/02/23,165085
2014/02/24,171761
2014/02/25,176755
2014/02/26,180047
2014/02/27,180696
2014/02/28,182811
2014/03/01,182677
2014/03/02,179591
2014/03/03,187299
2014/03/04,193326
2014/03/05,194504
2014/03/06,194676
2014/03/07,192864
2014/03/08,190005
2014/03/09,187827
2014/03/10,190541
2014/03/11,190579
2014/03/12,192312
2014/03/13,192507
2014/03/14,192486
2014/03/15,186413
2014/03/16,180307
2014/03/17,181538
2014/03/18,176403
2014/03/19,174917
2014/03/20,173840
2014/03/21,175982
2014/03/22,175144
2014/03/23,171730
2014/03/24,174546
2014/03/25,173534
2014/03/26,172985
2014/03/27,174346
2014/03/28,175509
2014/03/29,171533
2014/03/30,170915
2014/03/31,170836
2014/04/01,172019
2014/04/02,173070
2014/04/03,172477
2014/04/04,173238
2014/04/05,170668
2014/04/06,172414
2014/04/07,170648
2014/04/08,169966
2014/04/09,171207
2014/04/10,172779
2014/04/11,172358
2014/04/12,167014
2014/04/13,167774
2014/04/14,169843
2014/04/15,173737
2014/04/16,175249
2014/04/17,172916
2014/04/18,169787
2014/04/19,165969
2014/04/20,165745
2014/04/21,162628
2014/04/22,165430
2014/04/23,164269
2014/04/24,164812
2014/04/25,167099
2014/04/26,162859
2014/04/27,164071
2014/04/28,164536
2014/04/29,165236
2014/04/30,165352
