Date,sentbyaddress14trx
2014/08/12,0.328
2014/08/13,0.423
2014/08/14,0.505
2014/08/15,0.555
2014/08/16,0.564
2014/08/17,0.52
2014/08/18,0.5
2014/08/19,0.497
2014/08/20,0.504
2014/08/21,0.514
2014/08/22,0.511
2014/08/23,0.45
2014/08/24,0.374
2014/08/25,0.315
2014/08/26,0.288
2014/08/27,0.269
2014/08/28,0.248
2014/08/29,0.205
2014/08/30,0.132
2014/08/31,0.044
2014/09/01,-0.019
2014/09/02,-0.05
2014/09/03,-0.072
2014/09/04,-0.072
2014/09/05,-0.069
2014/09/06,-0.099
2014/09/07,-0.122
2014/09/08,-0.114
2014/09/09,-0.06
2014/09/10,-0.01
2014/09/11,0.02
2014/09/12,0.038
2014/09/13,0.016
2014/09/14,0.008
2014/09/15,0.022
2014/09/16,0.09
2014/09/17,0.159
2014/09/18,0.227
2014/09/19,0.254
2014/09/20,0.236
2014/09/21,0.179
2014/09/22,0.157
2014/09/23,0.166
2014/09/24,0.184
2014/09/25,0.218
2014/09/26,0.238
2014/09/27,0.217
2014/09/28,0.201
2014/09/29,0.192
2014/09/30,0.21
2014/10/01,0.245
2014/10/02,0.289
2014/10/03,0.31
2014/10/04,0.298
2014/10/05,0.326
2014/10/06,0.349
2014/10/07,0.394
2014/10/08,0.442
2014/10/09,0.482
2014/10/10,0.522
2014/10/11,0.508
2014/10/12,0.499
2014/10/13,0.515
2014/10/14,0.544
2014/10/15,0.586
2014/10/16,0.606
2014/10/17,0.605
2014/10/18,0.559
2014/10/19,0.519
2014/10/20,0.491
2014/10/21,0.487
2014/10/22,0.488
2014/10/23,0.486
2014/10/24,0.47
2014/10/25,0.446
2014/10/26,0.4
2014/10/27,0.392
2014/10/28,0.392
2014/10/29,0.4
2014/10/30,0.415
2014/10/31,0.414
2014/11/01,0.36
2014/11/02,0.334
2014/11/03,0.32
2014/11/04,0.308
2014/11/05,0.301
2014/11/06,0.302
2014/11/07,0.285
2014/11/08,0.214
2014/11/09,0.166
2014/11/10,0.131
2014/11/11,0.106
2014/11/12,0.123
2014/11/13,0.148
2014/11/14,0.176
2014/11/15,0.153
2014/11/16,0.124
2014/11/17,0.105
2014/11/18,0.096
2014/11/19,0.083
2014/11/20,0.079
2014/11/21,0.066
2014/11/22,0.019
2014/11/23,-0.03
2014/11/24,-0.072
2014/11/25,-0.094
2014/11/26,-0.105
2014/11/27,-0.104
2014/11/28,-0.101
2014/11/29,-0.125
2014/11/30,-0.12
2014/12/01,-0.108
2014/12/02,-0.044
2014/12/03,0.025
2014/12/04,0.089
2014/12/05,0.137
2014/12/06,0.131
2014/12/07,0.111
2014/12/08,0.119
2014/12/09,0.131
2014/12/10,0.149
2014/12/11,0.156
2014/12/12,0.159
2014/12/13,0.124
2014/12/14,0.119
2014/12/15,0.136
2014/12/16,0.2
2014/12/17,0.282
2014/12/18,0.345
2014/12/19,0.37
2014/12/20,0.39
2014/12/21,0.368
2014/12/22,0.372
2014/12/23,0.382
2014/12/24,0.341
2014/12/25,0.231
2014/12/26,0.109
2014/12/27,-0.009
2014/12/28,-0.098
2014/12/29,-0.177
2014/12/30,-0.231
2014/12/31,-0.301
2015/01/01,-0.423
2015/01/02,-0.508
2015/01/03,-0.55
2015/01/04,-0.562
2015/01/05,-0.523
2015/01/06,-0.469
2015/01/07,-0.413
2015/01/08,-0.33
2015/01/09,-0.238
2015/01/10,-0.132
2015/01/11,-0.059
2015/01/12,0.004
2015/01/13,0.099
2015/01/14,0.206
2015/01/15,0.338
2015/01/16,0.444
2015/01/17,0.543
2015/01/18,0.582
2015/01/19,0.607
2015/01/20,0.609
2015/01/21,0.594
2015/01/22,0.565
2015/01/23,0.509
2015/01/24,0.413
2015/01/25,0.369
2015/01/26,0.352
2015/01/27,0.35
2015/01/28,0.286
2015/01/29,0.21
2015/01/30,0.108
2015/01/31,0.055
2015/02/01,0.007
2015/02/02,-0.035
2015/02/03,-0.043
2015/02/04,-0.034
2015/02/05,-0.039
2015/02/06,-0.044
2015/02/07,-0.082
2015/02/08,-0.084
2015/02/09,-0.079
2015/02/10,-0.064
2015/02/11,-0.044
2015/02/12,-0.023
2015/02/13,0.077
2015/02/14,0.152
2015/02/15,0.258
2015/02/16,0.343
2015/02/17,0.419
2015/02/18,0.465
2015/02/19,0.459
2015/02/20,0.437
2015/02/21,0.425
2015/02/22,0.385
2015/02/23,0.354
2015/02/24,0.322
2015/02/25,0.288
2015/02/26,0.251
2015/02/27,0.22
2015/02/28,0.21
2015/03/01,0.187
2015/03/02,0.184
2015/03/03,0.202
2015/03/04,0.205
2015/03/05,0.214
2015/03/06,0.2
2015/03/07,0.173
2015/03/08,0.121
2015/03/09,0.087
2015/03/10,0.069
2015/03/11,0.057
2015/03/12,0.038
2015/03/13,0.016
2015/03/14,-0.003
2015/03/15,-0.043
2015/03/16,-0.063
2015/03/17,-0.088
2015/03/18,-0.118
2015/03/19,-0.144
2015/03/20,-0.165
2015/03/21,-0.189
2015/03/22,-0.216
2015/03/23,-0.224
2015/03/24,-0.238
2015/03/25,-0.252
2015/03/26,-0.263
2015/03/27,-0.263
2015/03/28,-0.273
2015/03/29,-0.282
2015/03/30,-0.26
2015/03/31,-0.201
2015/04/01,-0.11
2015/04/02,-0.026
2015/04/03,0.027
2015/04/04,0.057
2015/04/05,0.056
2015/04/06,0.058
2015/04/07,0.081
2015/04/08,0.116
2015/04/09,0.147
2015/04/10,0.186
2015/04/11,0.219
2015/04/12,0.207
2015/04/13,0.214
2015/04/14,0.221
2015/04/15,0.202
2015/04/16,0.167
2015/04/17,0.124
2015/04/18,0.083
2015/04/19,0.029
2015/04/20,-0.004
2015/04/21,-0.016
2015/04/22,-0.005
2015/04/23,0.02
2015/04/24,0.038
2015/04/25,0.061
2015/04/26,0.063
2015/04/27,0.077
2015/04/28,0.091
2015/04/29,0.117
2015/04/30,0.136
2015/05/01,0.123
2015/05/02,0.119
2015/05/03,0.076
2015/05/04,0.045
2015/05/05,0.042
2015/05/06,0.063
2015/05/07,0.094
2015/05/08,0.16
2015/05/09,0.163
2015/05/10,0.13
2015/05/11,0.122
2015/05/12,0.136
2015/05/13,0.143
2015/05/14,0.137
2015/05/15,0.126
2015/05/16,0.109
2015/05/17,0.057
2015/05/18,0.013
2015/05/19,-0.004
2015/05/20,-0.003
2015/05/21,-0.005
2015/05/22,-0.008
2015/05/23,-0.044
2015/05/24,-0.073
2015/05/25,-0.085
2015/05/26,-0.074
2015/05/27,-0.051
2015/05/28,-0.022
2015/05/29,0.022
2015/05/30,0.093
2015/05/31,0.145
2015/06/01,0.234
2015/06/02,0.34
2015/06/03,0.444
2015/06/04,0.522
2015/06/05,0.563
2015/06/06,0.561
2015/06/07,0.5
2015/06/08,0.417
2015/06/09,0.37
2015/06/10,0.378
2015/06/11,0.394
2015/06/12,0.411
2015/06/13,0.401
2015/06/14,0.381
2015/06/15,0.404
2015/06/16,0.42
2015/06/17,0.47
2015/06/18,0.502
2015/06/19,0.516
2015/06/20,0.488
2015/06/21,0.422
2015/06/22,0.35
2015/06/23,0.321
2015/06/24,0.29
2015/06/25,0.216
2015/06/26,0.185
2015/06/27,0.168
2015/06/28,0.127
2015/06/29,0.107
2015/06/30,0.135
2015/07/01,0.174
2015/07/02,0.241
2015/07/03,0.297
2015/07/04,0.305
2015/07/05,0.304
2015/07/06,0.361
2015/07/07,0.444
2015/07/08,0.541
2015/07/09,0.618
2015/07/10,0.675
2015/07/11,0.701
2015/07/12,0.692
2015/07/13,0.649
2015/07/14,0.577
2015/07/15,0.482
2015/07/16,0.365
2015/07/17,0.222
2015/07/18,0.056
2015/07/19,-0.097
2015/07/20,-0.201
2015/07/21,-0.252
2015/07/22,-0.271
2015/07/23,-0.298
2015/07/24,-0.322
2015/07/25,-0.375
2015/07/26,-0.423
2015/07/27,-0.446
2015/07/28,-0.444
2015/07/29,-0.387
2015/07/30,-0.336
2015/07/31,-0.269
2015/08/01,-0.211
2015/08/02,-0.192
2015/08/03,-0.178
2015/08/04,-0.141
2015/08/05,-0.086
2015/08/06,-0.035
2015/08/07,-0.012
2015/08/08,-0.018
2015/08/09,-0.069
2015/08/10,-0.105
2015/08/11,-0.132
2015/08/12,-0.142
2015/08/13,-0.147
2015/08/14,-0.15
2015/08/15,-0.173
2015/08/16,-0.216
2015/08/17,-0.232
2015/08/18,-0.216
2015/08/19,-0.185
2015/08/20,-0.157
2015/08/21,-0.119
2015/08/22,-0.074
2015/08/23,-0.062
2015/08/24,-0.033
2015/08/25,-0.003
2015/08/26,0.022
2015/08/27,0.04
2015/08/28,0.061
2015/08/29,0.057
2015/08/30,0.031
2015/08/31,0.019
2015/09/01,0.029
2015/09/02,0.059
2015/09/03,0.093
2015/09/04,0.09
2015/09/05,0.095
2015/09/06,0.074
2015/09/07,0.067
2015/09/08,0.077
2015/09/09,0.086
2015/09/10,0.081
2015/09/11,0.086
2015/09/12,0.064
2015/09/13,0.041
2015/09/14,0.045
2015/09/15,0.079
2015/09/16,0.114
2015/09/17,0.158
2015/09/18,0.2
2015/09/19,0.205
2015/09/20,0.19
2015/09/21,0.191
2015/09/22,0.218
2015/09/23,0.237
2015/09/24,0.248
2015/09/25,0.255
2015/09/26,0.237
2015/09/27,0.202
2015/09/28,0.185
2015/09/29,0.203
2015/09/30,0.229
2015/10/01,0.246
2015/10/02,0.262
2015/10/03,0.235
2015/10/04,0.179
2015/10/05,0.118
2015/10/06,0.072
2015/10/07,0.049
2015/10/08,0.059
2015/10/09,0.03
2015/10/10,0.016
2015/10/11,-0.031
2015/10/12,-0.069
2015/10/13,-0.095
2015/10/14,-0.091
2015/10/15,-0.012
2015/10/16,0.08
2015/10/17,0.185
2015/10/18,0.25
2015/10/19,0.32
2015/10/20,0.406
2015/10/21,0.492
2015/10/22,0.568
2015/10/23,0.628
2015/10/24,0.685
2015/10/25,0.711
2015/10/26,0.703
2015/10/27,0.702
2015/10/28,0.7
2015/10/29,0.699
2015/10/30,0.713
2015/10/31,0.73
2015/11/01,0.74
2015/11/02,0.757
2015/11/03,0.826
2015/11/04,0.954
2015/11/05,1.059
2015/11/06,1.136
2015/11/07,1.146
2015/11/08,1.084
2015/11/09,1.017
2015/11/10,0.942
2015/11/11,0.865
2015/11/12,0.79
2015/11/13,0.708
2015/11/14,0.634
2015/11/15,0.56
2015/11/16,0.493
2015/11/17,0.424
2015/11/18,0.371
2015/11/19,0.319
2015/11/20,0.272
2015/11/21,0.23
2015/11/22,0.172
2015/11/23,0.109
2015/11/24,0.075
2015/11/25,0.046
2015/11/26,0.036
2015/11/27,0.026
2015/11/28,0.049
2015/11/29,0.01
2015/11/30,0.046
2015/12/01,0.105
2015/12/02,0.185
2015/12/03,0.221
2015/12/04,0.237
2015/12/05,0.297
2015/12/06,0.35
2015/12/07,0.407
2015/12/08,0.485
2015/12/09,0.588
2015/12/10,0.697
2015/12/11,0.774
2015/12/12,0.862
2015/12/13,0.903
2015/12/14,0.942
2015/12/15,0.977
2015/12/16,0.996
2015/12/17,0.988
2015/12/18,0.961
2015/12/19,0.951
2015/12/20,0.913
2015/12/21,0.883
2015/12/22,0.85
2015/12/23,0.798
2015/12/24,0.726
2015/12/25,0.606
2015/12/26,0.487
2015/12/27,0.336
2015/12/28,0.197
2015/12/29,0.076
2015/12/30,-0.029
2015/12/31,-0.15
2016/01/01,-0.3
2016/01/02,-0.416
2016/01/03,-0.516
2016/01/04,-0.573
2016/01/05,-0.588
2016/01/06,-0.597
2016/01/07,-0.572
2016/01/08,-0.537
2016/01/09,-0.474
2016/01/10,-0.424
2016/01/11,-0.364
2016/01/12,-0.291
2016/01/13,-0.227
2016/01/14,-0.167
2016/01/15,-0.12
2016/01/16,-0.044
2016/01/17,0.065
2016/01/18,0.167
2016/01/19,0.225
2016/01/20,0.31
2016/01/21,0.402
2016/01/22,0.479
2016/01/23,0.533
2016/01/24,0.569
2016/01/25,0.61
2016/01/26,0.667
2016/01/27,0.722
2016/01/28,0.771
2016/01/29,0.803
2016/01/30,0.797
2016/01/31,0.741
2016/02/01,0.695
2016/02/02,0.696
2016/02/03,0.657
2016/02/04,0.602
2016/02/05,0.556
2016/02/06,0.506
2016/02/07,0.455
2016/02/08,0.405
2016/02/09,0.376
2016/02/10,0.357
2016/02/11,0.333
2016/02/12,0.298
2016/02/13,0.242
2016/02/14,0.181
2016/02/15,0.142
2016/02/16,0.104
2016/02/17,0.101
2016/02/18,0.099
2016/02/19,0.101
2016/02/20,0.103
2016/02/21,0.099
2016/02/22,0.123
2016/02/23,0.167
2016/02/24,0.188
2016/02/25,0.204
2016/02/26,0.199
2016/02/27,0.164
2016/02/28,0.133
2016/02/29,0.148
2016/03/01,0.2
2016/03/02,0.271
2016/03/03,0.304
2016/03/04,0.287
2016/03/05,0.254
2016/03/06,0.158
2016/03/07,0.035
2016/03/08,-0.079
2016/03/09,-0.194
2016/03/10,-0.303
2016/03/11,-0.406
2016/03/12,-0.522
2016/03/13,-0.637
2016/03/14,-0.719
2016/03/15,-0.768
2016/03/16,-0.78
2016/03/17,-0.765
2016/03/18,-0.74
2016/03/19,-0.73
2016/03/20,-0.724
2016/03/21,-0.712
2016/03/22,-0.681
2016/03/23,-0.657
2016/03/24,-0.635
2016/03/25,-0.628
2016/03/26,-0.644
2016/03/27,-0.671
2016/03/28,-0.674
2016/03/29,-0.652
2016/03/30,-0.615
2016/03/31,-0.575
2016/04/01,-0.516
2016/04/02,-0.47
2016/04/03,-0.433
2016/04/04,-0.379
2016/04/05,-0.318
2016/04/06,-0.249
2016/04/07,-0.186
2016/04/08,-0.136
2016/04/09,-0.109
2016/04/10,-0.101
2016/04/11,-0.082
2016/04/12,-0.037
2016/04/13,0.013
2016/04/14,0.062
2016/04/15,0.093
2016/04/16,0.088
2016/04/17,0.079
2016/04/18,0.081
2016/04/19,0.098
2016/04/20,0.114
2016/04/21,0.134
2016/04/22,0.142
2016/04/23,0.123
2016/04/24,0.091
2016/04/25,0.08
2016/04/26,0.111
2016/04/27,0.145
2016/04/28,0.168
2016/04/29,0.203
2016/04/30,0.211
2016/05/01,0.181
2016/05/02,0.149
2016/05/03,0.119
2016/05/04,0.091
2016/05/05,0.064
2016/05/06,0.04
2016/05/07,-0.007
2016/05/08,-0.067
2016/05/09,-0.098
2016/05/10,-0.101
2016/05/11,-0.097
2016/05/12,-0.093
2016/05/13,-0.085
2016/05/14,-0.092
2016/05/15,-0.119
2016/05/16,-0.116
2016/05/17,-0.102
2016/05/18,-0.076
2016/05/19,-0.057
2016/05/20,-0.053
2016/05/21,-0.071
2016/05/22,-0.108
2016/05/23,-0.117
2016/05/24,-0.096
2016/05/25,-0.057
2016/05/26,-0.024
2016/05/27,0.015
2016/05/28,0.035
2016/05/29,0.017
2016/05/30,0.014
2016/05/31,0.015
2016/06/01,0.032
2016/06/02,0.049
2016/06/03,0.072
2016/06/04,0.062
2016/06/05,0.032
2016/06/06,0.029
2016/06/07,0.05
2016/06/08,0.079
2016/06/09,0.128
2016/06/10,0.176
2016/06/11,0.199
2016/06/12,0.208
2016/06/13,0.244
2016/06/14,0.287
2016/06/15,0.351
2016/06/16,0.428
2016/06/17,0.502
2016/06/18,0.544
2016/06/19,0.548
2016/06/20,0.557
2016/06/21,0.569
2016/06/22,0.568
2016/06/23,0.567
2016/06/24,0.561
2016/06/25,0.523
2016/06/26,0.449
2016/06/27,0.361
2016/06/28,0.283
2016/06/29,0.205
2016/06/30,0.14
2016/07/01,0.068
2016/07/02,-0.022
2016/07/03,-0.13
2016/07/04,-0.212
2016/07/05,-0.276
2016/07/06,-0.327
2016/07/07,-0.367
2016/07/08,-0.405
2016/07/09,-0.456
2016/07/10,-0.524
2016/07/11,-0.56
2016/07/12,-0.569
2016/07/13,-0.563
2016/07/14,-0.547
2016/07/15,-0.524
2016/07/16,-0.521
2016/07/17,-0.545
2016/07/18,-0.541
2016/07/19,-0.522
2016/07/20,-0.485
2016/07/21,-0.448
2016/07/22,-0.404
2016/07/23,-0.383
2016/07/24,-0.382
2016/07/25,-0.347
2016/07/26,-0.288
2016/07/27,-0.223
2016/07/28,-0.154
2016/07/29,-0.098
2016/07/30,-0.075
2016/07/31,-0.08
2016/08/01,-0.066
2016/08/02,-0.019
2016/08/03,0.04
2016/08/04,0.093
2016/08/05,0.138
2016/08/06,0.144
2016/08/07,0.113
2016/08/08,0.105
2016/08/09,0.115
2016/08/10,0.146
2016/08/11,0.199
2016/08/12,0.243
2016/08/13,0.251
2016/08/14,0.232
2016/08/15,0.2
2016/08/16,0.21
2016/08/17,0.236
2016/08/18,0.268
2016/08/19,0.301
2016/08/20,0.305
2016/08/21,0.271
2016/08/22,0.252
2016/08/23,0.247
2016/08/24,0.246
2016/08/25,0.243
2016/08/26,0.237
2016/08/27,0.202
2016/08/28,0.13
2016/08/29,0.079
2016/08/30,0.076
2016/08/31,0.081
2016/09/01,0.097
2016/09/02,0.11
2016/09/03,0.096
2016/09/04,0.053
2016/09/05,0.036
2016/09/06,0.041
2016/09/07,0.068
2016/09/08,0.095
2016/09/09,0.114
2016/09/10,0.108
2016/09/11,0.074
2016/09/12,0.051
2016/09/13,0.055
2016/09/14,0.067
2016/09/15,0.085
2016/09/16,0.085
2016/09/17,0.087
2016/09/18,0.061
2016/09/19,0.047
2016/09/20,0.057
2016/09/21,0.077
2016/09/22,0.093
2016/09/23,0.107
2016/09/24,0.101
2016/09/25,0.08
2016/09/26,0.089
2016/09/27,0.125
2016/09/28,0.175
2016/09/29,0.238
2016/09/30,0.311
2016/10/01,0.351
2016/10/02,0.342
2016/10/03,0.374
2016/10/04,0.433
2016/10/05,0.502
2016/10/06,0.585
2016/10/07,0.658
2016/10/08,0.704
2016/10/09,0.683
2016/10/10,0.629
2016/10/11,0.593
2016/10/12,0.548
2016/10/13,0.495
2016/10/14,0.449
2016/10/15,0.386
2016/10/16,0.301
2016/10/17,0.241
2016/10/18,0.21
2016/10/19,0.146
2016/10/20,0.137
2016/10/21,0.155
2016/10/22,0.145
2016/10/23,0.094
2016/10/24,0.048
2016/10/25,0.021
2016/10/26,-0.009
2016/10/27,0.038
2016/10/28,0.078
2016/10/29,0.089
2016/10/30,0.053
2016/10/31,0.033
2016/11/01,0.023
2016/11/02,0.038
2016/11/03,0.071
2016/11/04,0.095
2016/11/05,0.108
2016/11/06,0.094
2016/11/07,0.111
2016/11/08,0.158
2016/11/09,0.203
2016/11/10,0.247
2016/11/11,0.271
2016/11/12,0.27
2016/11/13,0.235
2016/11/14,0.225
2016/11/15,0.239
2016/11/16,0.261
2016/11/17,0.29
2016/11/18,0.319
2016/11/19,0.327
2016/11/20,0.313
2016/11/21,0.318
2016/11/22,0.338
2016/11/23,0.357
2016/11/24,0.412
2016/11/25,0.469
2016/11/26,0.503
2016/11/27,0.484
2016/11/28,0.485
2016/11/29,0.488
2016/11/30,0.496
2016/12/01,0.46
2016/12/02,0.477
2016/12/03,0.488
2016/12/04,0.454
2016/12/05,0.431
2016/12/06,0.44
2016/12/07,0.461
2016/12/08,0.462
2016/12/09,0.442
2016/12/10,0.39
2016/12/11,0.305
2016/12/12,0.234
2016/12/13,0.187
2016/12/14,0.154
2016/12/15,0.126
2016/12/16,0.103
2016/12/17,0.06
2016/12/18,-0.008
2016/12/19,-0.047
2016/12/20,-0.061
2016/12/21,-0.042
2016/12/22,-0.005
2016/12/23,0.032
2016/12/24,0.02
2016/12/25,-0.061
2016/12/26,-0.139
2016/12/27,-0.172
2016/12/28,-0.167
2016/12/29,-0.138
2016/12/30,-0.106
2016/12/31,-0.1
2017/01/01,-0.167
2017/01/02,-0.193
2017/01/03,-0.187
2017/01/04,-0.142
2017/01/05,-0.1
2017/01/06,-0.028
2017/01/07,0.021
2017/01/08,0.029
2017/01/09,0.026
2017/01/10,0.041
2017/01/11,0.049
2017/01/12,0.052
2017/01/13,0.043
2017/01/14,0.006
2017/01/15,-0.058
2017/01/16,-0.105
2017/01/17,-0.121
2017/01/18,-0.117
2017/01/19,-0.092
2017/01/20,-0.053
2017/01/21,-0.031
2017/01/22,-0.048
2017/01/23,-0.086
2017/01/24,-0.094
2017/01/25,-0.076
2017/01/26,-0.037
2017/01/27,-0.013
2017/01/28,-0.009
2017/01/29,-0.03
2017/01/30,-0.054
2017/01/31,-0.035
2017/02/01,0.041
2017/02/02,0.081
2017/02/03,0.15
2017/02/04,0.202
2017/02/05,0.24
2017/02/06,0.227
2017/02/07,0.247
2017/02/08,0.264
2017/02/09,0.307
2017/02/10,0.332
2017/02/11,0.319
2017/02/12,0.259
2017/02/13,0.213
2017/02/14,0.194
2017/02/15,0.178
2017/02/16,0.16
2017/02/17,0.167
2017/02/18,0.166
2017/02/19,0.138
2017/02/20,0.117
2017/02/21,0.101
2017/02/22,0.088
2017/02/23,0.107
2017/02/24,0.16
2017/02/25,0.208
2017/02/26,0.207
2017/02/27,0.195
2017/02/28,0.199
2017/03/01,0.207
2017/03/02,0.232
2017/03/03,0.27
2017/03/04,0.271
2017/03/05,0.252
2017/03/06,0.238
2017/03/07,0.247
2017/03/08,0.248
2017/03/09,0.247
2017/03/10,0.25
2017/03/11,0.237
2017/03/12,0.168
2017/03/13,0.11
2017/03/14,0.084
2017/03/15,0.066
2017/03/16,0.084
2017/03/17,0.096
2017/03/18,0.086
2017/03/19,0.059
2017/03/20,0.031
2017/03/21,0.017
2017/03/22,0.029
2017/03/23,0.041
2017/03/24,0.053
2017/03/25,0.041
2017/03/26,-0.004
2017/03/27,-0.061
2017/03/28,-0.08
2017/03/29,-0.082
2017/03/30,-0.079
2017/03/31,-0.078
2017/04/01,-0.081
2017/04/02,-0.098
2017/04/03,-0.091
2017/04/04,-0.087
2017/04/05,-0.05
2017/04/06,-0.005
2017/04/07,0.04
2017/04/08,0.043
2017/04/09,0.018
2017/04/10,0.011
2017/04/11,0.036
2017/04/12,0.067
2017/04/13,0.059
2017/04/14,0.067
2017/04/15,0.067
2017/04/16,0.018
2017/04/17,-0.035
2017/04/18,-0.048
2017/04/19,-0.031
2017/04/20,-0.025
2017/04/21,0.024
2017/04/22,0.055
2017/04/23,0.052
2017/04/24,0.019
2017/04/25,0.035
2017/04/26,0.084
2017/04/27,0.133
2017/04/28,0.188
2017/04/29,0.259
2017/04/30,0.286
2017/05/01,0.295
2017/05/02,0.321
2017/05/03,0.333
2017/05/04,0.384
2017/05/05,0.395
2017/05/06,0.436
2017/05/07,0.452
2017/05/08,0.495
2017/05/09,0.535
2017/05/10,0.555
2017/05/11,0.548
2017/05/12,0.541
2017/05/13,0.535
2017/05/14,0.546
2017/05/15,0.551
2017/05/16,0.483
2017/05/17,0.435
2017/05/18,0.386
2017/05/19,0.365
2017/05/20,0.36
2017/05/21,0.342
2017/05/22,0.324
2017/05/23,0.333
2017/05/24,0.336
2017/05/25,0.343
2017/05/26,0.346
2017/05/27,0.345
2017/05/28,0.31
2017/05/29,0.264
2017/05/30,0.236
2017/05/31,0.208
2017/06/01,0.179
2017/06/02,0.124
2017/06/03,0.072
2017/06/04,-0.003
2017/06/05,-0.063
2017/06/06,-0.094
2017/06/07,-0.09
2017/06/08,-0.087
2017/06/09,-0.094
2017/06/10,-0.132
2017/06/11,-0.209
2017/06/12,-0.271
2017/06/13,-0.291
2017/06/14,-0.301
2017/06/15,-0.302
2017/06/16,-0.313
2017/06/17,-0.355
2017/06/18,-0.436
2017/06/19,-0.488
2017/06/20,-0.497
2017/06/21,-0.49
2017/06/22,-0.483
2017/06/23,-0.486
2017/06/24,-0.511
2017/06/25,-0.584
2017/06/26,-0.622
2017/06/27,-0.618
2017/06/28,-0.586
2017/06/29,-0.566
2017/06/30,-0.533
2017/07/01,-0.538
2017/07/02,-0.582
2017/07/03,-0.602
2017/07/04,-0.588
2017/07/05,-0.579
2017/07/06,-0.578
2017/07/07,-0.549
2017/07/08,-0.549
2017/07/09,-0.598
2017/07/10,-0.617
2017/07/11,-0.587
2017/07/12,-0.545
2017/07/13,-0.505
2017/07/14,-0.472
2017/07/15,-0.457
2017/07/16,-0.472
2017/07/17,-0.47
2017/07/18,-0.415
2017/07/19,-0.346
2017/07/20,-0.287
2017/07/21,-0.212
2017/07/22,-0.18
2017/07/23,-0.217
2017/07/24,-0.237
2017/07/25,-0.228
2017/07/26,-0.22
2017/07/27,-0.224
2017/07/28,-0.217
2017/07/29,-0.239
2017/07/30,-0.292
2017/07/31,-0.327
2017/08/01,-0.433
2017/08/02,-0.522
2017/08/03,-0.579
2017/08/04,-0.599
2017/08/05,-0.591
2017/08/06,-0.593
2017/08/07,-0.544
2017/08/08,-0.431
2017/08/09,-0.302
2017/08/10,-0.16
2017/08/11,0.005
2017/08/12,0.141
2017/08/13,0.245
2017/08/14,0.339
2017/08/15,0.464
2017/08/16,0.562
2017/08/17,0.668
2017/08/18,0.748
2017/08/19,0.774
2017/08/20,0.721
2017/08/21,0.651
2017/08/22,0.539
2017/08/23,0.502
2017/08/24,0.425
2017/08/25,0.343
2017/08/26,0.263
2017/08/27,0.189
2017/08/28,0.133
2017/08/29,0.135
2017/08/30,0.16
2017/08/31,0.211
2017/09/01,0.277
2017/09/02,0.315
2017/09/03,0.287
2017/09/04,0.285
2017/09/05,0.315
2017/09/06,0.356
2017/09/07,0.374
2017/09/08,0.405
2017/09/09,0.374
2017/09/10,0.285
2017/09/11,0.214
2017/09/12,0.167
2017/09/13,0.135
2017/09/14,0.119
2017/09/15,0.15
2017/09/16,0.137
2017/09/17,0.074
2017/09/18,0.007
2017/09/19,-0.022
2017/09/20,-0.059
2017/09/21,-0.08
2017/09/22,-0.099
2017/09/23,-0.156
2017/09/24,-0.252
2017/09/25,-0.316
2017/09/26,-0.338
2017/09/27,-0.33
2017/09/28,-0.298
2017/09/29,-0.25
2017/09/30,-0.237
2017/10/01,-0.264
2017/10/02,-0.233
2017/10/03,-0.169
2017/10/04,-0.126
2017/10/05,-0.073
2017/10/06,0.006
2017/10/07,0.04
2017/10/08,0.048
2017/10/09,0.086
2017/10/10,0.15
2017/10/11,0.219
2017/10/12,0.286
2017/10/13,0.373
2017/10/14,0.426
2017/10/15,0.448
2017/10/16,0.482
2017/10/17,0.535
2017/10/18,0.583
2017/10/19,0.645
2017/10/20,0.688
2017/10/21,0.693
2017/10/22,0.647
2017/10/23,0.593
2017/10/24,0.601
2017/10/25,0.613
2017/10/26,0.609
2017/10/27,0.561
2017/10/28,0.469
2017/10/29,0.42
2017/10/30,0.386
2017/10/31,0.352
2017/11/01,0.352
2017/11/02,0.365
2017/11/03,0.36
2017/11/04,0.321
2017/11/05,0.235
2017/11/06,0.146
2017/11/07,0.097
2017/11/08,0.056
2017/11/09,0.044
2017/11/10,0.024
2017/11/11,-0.06
2017/11/12,-0.181
2017/11/13,-0.232
2017/11/14,-0.266
2017/11/15,-0.252
2017/11/16,-0.213
2017/11/17,-0.164
2017/11/18,-0.139
2017/11/19,-0.137
2017/11/20,-0.095
2017/11/21,-0.019
2017/11/22,0.048
2017/11/23,0.133
2017/11/24,0.208
2017/11/25,0.269
2017/11/26,0.319
2017/11/27,0.403
2017/11/28,0.497
2017/11/29,0.618
2017/11/30,0.726
2017/12/01,0.821
2017/12/02,0.833
2017/12/03,0.816
2017/12/04,0.826
2017/12/05,0.85
2017/12/06,0.906
2017/12/07,0.935
2017/12/08,0.937
2017/12/09,0.911
2017/12/10,0.824
2017/12/11,0.74
2017/12/12,0.677
2017/12/13,0.657
2017/12/14,0.718
2017/12/15,0.762
2017/12/16,0.753
2017/12/17,0.72
2017/12/18,0.69
2017/12/19,0.669
2017/12/20,0.648
2017/12/21,0.623
2017/12/22,0.609
2017/12/23,0.543
2017/12/24,0.409
2017/12/25,0.216
2017/12/26,0.008
2017/12/27,-0.145
2017/12/28,-0.257
2017/12/29,-0.3
