Date,transactionvalue30stdUSD
2010/10/27,34.771
2010/10/28,36.576
2010/10/29,35.234
2010/10/30,33.966
2010/10/31,32.424
2010/11/01,32.49
2010/11/02,31.531
2010/11/03,25.961
2010/11/04,34.794
2010/11/05,34.568
2010/11/06,42.148
2010/11/07,44.662
2010/11/08,98.725
2010/11/09,98.748
2010/11/10,98.136
2010/11/11,98.031
2010/11/12,98.073
2010/11/13,98.28
2010/11/14,98.682
2010/11/15,99.391
2010/11/16,99.94
2010/11/17,100.03
2010/11/18,100.688
2010/11/19,101.738
2010/11/20,102.694
2010/11/21,103.442
2010/11/22,102.881
2010/11/23,102.597
2010/11/24,103.655
2010/11/25,104.593
2010/11/26,104.636
2010/11/27,104.404
2010/11/28,104.73
2010/11/29,104.858
2010/11/30,104.889
2010/12/01,104.887
2010/12/02,104.879
2010/12/03,105.076
2010/12/04,102.49
2010/12/05,102.767
2010/12/06,99.414
2010/12/07,97.726
2010/12/08,23.131
2010/12/09,22.883
2010/12/10,22.468
2010/12/11,22.805
2010/12/12,22.582
2010/12/13,26.747
2010/12/14,27.859
2010/12/15,28.783
2010/12/16,29.051
2010/12/17,29.099
2010/12/18,29.341
2010/12/19,28.898
2010/12/20,27.867
2010/12/21,27.009
2010/12/22,27.032
2010/12/23,26.896
2010/12/24,25.303
2010/12/25,24.108
2010/12/26,23.796
2010/12/27,23.754
2010/12/28,23.172
2010/12/29,25.187
2010/12/30,25.149
2010/12/31,24.915
2011/01/01,25.088
2011/01/02,24.691
2011/01/03,25.276
2011/01/04,25.04
2011/01/05,25.77
2011/01/06,26.526
2011/01/07,26.25
2011/01/08,26.675
2011/01/09,27.067
2011/01/10,27.309
2011/01/11,26.869
2011/01/12,24.82
2011/01/13,24.323
2011/01/14,23.799
2011/01/15,23.496
2011/01/16,23.392
2011/01/17,22.843
2011/01/18,22.753
2011/01/19,22.82
2011/01/20,22.355
2011/01/21,22.338
2011/01/22,22.332
2011/01/23,22.473
2011/01/24,21.387
2011/01/25,21.268
2011/01/26,19.915
2011/01/27,176.07
2011/01/28,176.051
2011/01/29,176.138
2011/01/30,176.473
2011/01/31,176.666
2011/02/01,176.959
2011/02/02,177.509
2011/02/03,177.14
2011/02/04,176.654
2011/02/05,176.419
2011/02/06,176.265
2011/02/07,179.45
2011/02/08,178.678
2011/02/09,178.816
2011/02/10,179.111
2011/02/11,178.916
2011/02/12,178.384
2011/02/13,177.653
2011/02/14,176.808
2011/02/15,176.367
2011/02/16,176.204
2011/02/17,176.184
2011/02/18,175.255
2011/02/19,174.352
2011/02/20,173.338
2011/02/21,172.103
2011/02/22,172.223
2011/02/23,171.888
2011/02/24,170.312
2011/02/25,168.703
2011/02/26,65.806
2011/02/27,61.917
2011/02/28,58.4
2011/03/01,108.401
2011/03/02,387.338
2011/03/03,387.507
2011/03/04,387.306
2011/03/05,387.349
2011/03/06,386.466
2011/03/07,386.142
2011/03/08,386.357
2011/03/09,386.265
2011/03/10,386.176
2011/03/11,386.087
2011/03/12,387.205
2011/03/13,387.785
2011/03/14,387.82
2011/03/15,388.431
2011/03/16,389.093
2011/03/17,389.198
2011/03/18,388.381
2011/03/19,388.837
2011/03/20,389.717
2011/03/21,391.496
2011/03/22,391.853
2011/03/23,392.713
2011/03/24,392.746
2011/03/25,392.649
2011/03/26,392.805
2011/03/27,393.377
2011/03/28,394.197
2011/03/29,395.114
2011/03/30,395.271
2011/03/31,386.992
2011/04/01,73.992
2011/04/02,74.597
2011/04/03,70.615
2011/04/04,70.887
2011/04/05,71.066
2011/04/06,70.703
2011/04/07,70.755
2011/04/08,67.771
2011/04/09,49.217
2011/04/10,43.664
2011/04/11,44.082
2011/04/12,43.636
2011/04/13,43.446
2011/04/14,43.211
2011/04/15,43.096
2011/04/16,58.681
2011/04/17,212.167
2011/04/18,211.731
2011/04/19,354.353
2011/04/20,726.263
2011/04/21,726.312
2011/04/22,725.364
2011/04/23,725.212
2011/04/24,725.839
2011/04/25,726.255
2011/04/26,725.529
2011/04/27,724.343
2011/04/28,722.986
2011/04/29,734.353
2011/04/30,733.25
2011/05/01,731.234
2011/05/02,729.437
2011/05/03,726.664
2011/05/04,725.432
2011/05/05,722.747
2011/05/06,719.526
2011/05/07,716.374
2011/05/08,730.389
2011/05/09,727.501
2011/05/10,753.424
2011/05/11,747.342
2011/05/12,741.957
2011/05/13,756.962
2011/05/14,1241
2011/05/15,1233
2011/05/16,1228
2011/05/17,1228
2011/05/18,1221
2011/05/19,1214
2011/05/20,1092
2011/05/21,1099
2011/05/22,1117
2011/05/23,1111
2011/05/24,1102
2011/05/25,1091
2011/05/26,1081
2011/05/27,1082
2011/05/28,1072
2011/05/29,1072
2011/05/30,1069
2011/05/31,1060
2011/06/01,1050
2011/06/02,1042
2011/06/03,1046
2011/06/04,1038
2011/06/05,1049
2011/06/06,1080
2011/06/07,1098
2011/06/08,1146
2011/06/09,1213
2011/06/10,1296
2011/06/11,1428
2011/06/12,1528
2011/06/13,1385
2011/06/14,1440
2011/06/15,2432
2011/06/16,4725
2011/06/17,4702
2011/06/18,4673
2011/06/19,4992
2011/06/20,4973
2011/06/21,5145
2011/06/22,5112
2011/06/23,5073
2011/06/24,5355
2011/06/25,7882
2011/06/26,7954
2011/06/27,7884
2011/06/28,8240
2011/06/29,8156
2011/06/30,8070
2011/07/01,8009
2011/07/02,7952
2011/07/03,7945
2011/07/04,7894
2011/07/05,7923
2011/07/06,7960
2011/07/07,7984
2011/07/08,8044
2011/07/09,8006
2011/07/10,7977
2011/07/11,8019
2011/07/12,8038
2011/07/13,8037
2011/07/14,8014
2011/07/15,8032
2011/07/16,7382
2011/07/17,7429
2011/07/18,7419
2011/07/19,7323
2011/07/20,7366
2011/07/21,7326
2011/07/22,7317
2011/07/23,7357
2011/07/24,7239
2011/07/25,4281
2011/07/26,3966
2011/07/27,3965
2011/07/28,2758
2011/07/29,2611
2011/07/30,2648
2011/07/31,2670
2011/08/01,2697
2011/08/02,2724
2011/08/03,2768
2011/08/04,2782
2011/08/05,2786
2011/08/06,2804
2011/08/07,2812
2011/08/08,2729
2011/08/09,2584
2011/08/10,2585
2011/08/11,2613
2011/08/12,2642
2011/08/13,2617
2011/08/14,2631
2011/08/15,2653
2011/08/16,2672
2011/08/17,2363
2011/08/18,2138
2011/08/19,2138
2011/08/20,2120
2011/08/21,2085
2011/08/22,2098
2011/08/23,2101
2011/08/24,2061
2011/08/25,2033
2011/08/26,1986
2011/08/27,1322
2011/08/28,1321
2011/08/29,1333
2011/08/30,1340
2011/08/31,1347
2011/09/01,1351
2011/09/02,1357
2011/09/03,1359
2011/09/04,1439
2011/09/05,1574
2011/09/06,1739
2011/09/07,1739
2011/09/08,1649
2011/09/09,1644
2011/09/10,1655
2011/09/11,1651
2011/09/12,1648
2011/09/13,1655
2011/09/14,1660
2011/09/15,1666
2011/09/16,1665
2011/09/17,1671
2011/09/18,1680
2011/09/19,1683
2011/09/20,1687
2011/09/21,1690
2011/09/22,1697
2011/09/23,1702
2011/09/24,1709
2011/09/25,1711
2011/09/26,1333
2011/09/27,1331
2011/09/28,1331
2011/09/29,1331
2011/09/30,1332
2011/10/01,1332
2011/10/02,1332
2011/10/03,1332
2011/10/04,1221
2011/10/05,960.384
2011/10/06,267.947
2011/10/07,247.012
2011/10/08,248.719
2011/10/09,251.466
2011/10/10,251.458
2011/10/11,165.855
2011/10/12,136.032
2011/10/13,136.387
2011/10/14,141.836
2011/10/15,140.902
2011/10/16,114.831
2011/10/17,114.419
2011/10/18,119.487
2011/10/19,128.517
2011/10/20,135.521
2011/10/21,134.906
2011/10/22,136.262
2011/10/23,137.13
2011/10/24,139.919
2011/10/25,142.203
2011/10/26,142.799
2011/10/27,141.073
2011/10/28,140.891
2011/10/29,140.641
2011/10/30,146.404
2011/10/31,137.16
2011/11/01,135.989
2011/11/02,134.467
2011/11/03,129.814
2011/11/04,125.172
2011/11/05,105.7
2011/11/06,106.941
2011/11/07,110.323
2011/11/08,166.017
2011/11/09,184.77
2011/11/10,186.794
2011/11/11,187.883
2011/11/12,189.785
2011/11/13,191.846
2011/11/14,193.054
2011/11/15,195.54
2011/11/16,290.317
2011/11/17,563.765
2011/11/18,861.934
2011/11/19,1009
2011/11/20,1011
2011/11/21,1019
2011/11/22,1088
2011/11/23,1083
2011/11/24,1080
2011/11/25,1075
2011/11/26,1077
2011/11/27,1079
2011/11/28,1148
2011/11/29,1191
2011/11/30,1396
2011/12/01,1389
2011/12/02,1534
2011/12/03,1553
2011/12/04,1546
2011/12/05,1523
2011/12/06,1589
2011/12/07,1661
2011/12/08,1700
2011/12/09,1677
2011/12/10,1647
2011/12/11,1621
2011/12/12,1596
2011/12/13,1589
2011/12/14,1582
2011/12/15,1567
2011/12/16,1598
2011/12/17,1636
2011/12/18,1638
2011/12/19,1647
2011/12/20,1664
2011/12/21,1680
2011/12/22,1695
2011/12/23,1718
2011/12/24,1736
2011/12/25,1749
2011/12/26,1757
2011/12/27,1765
2011/12/28,1763
2011/12/29,1753
2011/12/30,1625
2011/12/31,1636
2012/01/01,1482
2012/01/02,1428
2012/01/03,1396
2012/01/04,1370
2012/01/05,1155
2012/01/06,802.097
2012/01/07,367.845
2012/01/08,259.547
2012/01/09,247.97
2012/01/10,239.326
2012/01/11,233.134
2012/01/12,228.832
2012/01/13,226.757
2012/01/14,226.135
2012/01/15,226.228
2012/01/16,223.942
2012/01/17,219.722
2012/01/18,218.125
2012/01/19,217.543
2012/01/20,216.995
2012/01/21,216.526
2012/01/22,207.476
2012/01/23,205.773
2012/01/24,200.445
2012/01/25,193.723
2012/01/26,184.256
2012/01/27,179.676
2012/01/28,184.138
2012/01/29,180.239
2012/01/30,176.264
2012/01/31,178.795
2012/02/01,175.027
2012/02/02,169.622
2012/02/03,170.043
2012/02/04,142.289
2012/02/05,100.181
2012/02/06,101.215
2012/02/07,103.618
2012/02/08,90.385
2012/02/09,97.342
2012/02/10,101.449
2012/02/11,99.974
2012/02/12,97.338
2012/02/13,97.186
2012/02/14,169.474
2012/02/15,200.578
2012/02/16,245.069
2012/02/17,265.768
2012/02/18,269.05
2012/02/19,270.101
2012/02/20,270.158
2012/02/21,271.663
2012/02/22,274.738
2012/02/23,275.317
2012/02/24,275.915
2012/02/25,276.172
2012/02/26,276.604
2012/02/27,274.462
2012/02/28,275.269
2012/02/29,277.396
2012/03/01,278.756
2012/03/02,278.635
2012/03/03,278.19
2012/03/04,281.459
2012/03/05,282.7
2012/03/06,283.115
2012/03/07,283.404
2012/03/08,280.373
2012/03/09,277.708
2012/03/10,270.781
2012/03/11,264.239
2012/03/12,265.628
2012/03/13,260.938
2012/03/14,259.011
2012/03/15,235.742
2012/03/16,218.361
2012/03/17,179.045
2012/03/18,153.605
2012/03/19,149.204
2012/03/20,146.623
2012/03/21,144.806
2012/03/22,154.287
2012/03/23,188.03
2012/03/24,203.8
2012/03/25,205.085
2012/03/26,204.042
2012/03/27,200.865
2012/03/28,197.746
2012/03/29,233.581
2012/03/30,246.632
2012/03/31,264.183
2012/04/01,265.315
2012/04/02,264.894
2012/04/03,266.098
2012/04/04,258.928
2012/04/05,260.702
2012/04/06,251.918
2012/04/07,260.368
2012/04/08,324.449
2012/04/09,408.176
2012/04/10,406.195
2012/04/11,433.374
2012/04/12,436.247
2012/04/13,435.495
2012/04/14,433.218
2012/04/15,441.771
2012/04/16,452.495
2012/04/17,443.738
2012/04/18,432.729
2012/04/19,425.883
2012/04/20,593.654
2012/04/21,597.994
2012/04/22,599.178
2012/04/23,600.08
2012/04/24,588.781
2012/04/25,576.845
2012/04/26,572.674
2012/04/27,575.883
2012/04/28,577.703
2012/04/29,578.703
2012/04/30,581.085
2012/05/01,581.506
2012/05/02,580.747
2012/05/03,585.252
2012/05/04,592.141
2012/05/05,598.438
2012/05/06,608.65
2012/05/07,588.505
2012/05/08,596.765
2012/05/09,569.917
2012/05/10,568.386
2012/05/11,571.593
2012/05/12,574.636
2012/05/13,577.176
2012/05/14,585.383
2012/05/15,584.897
2012/05/16,586.77
2012/05/17,600.77
2012/05/18,609.669
2012/05/19,630.745
2012/05/20,481.495
2012/05/21,470.081
2012/05/22,476.216
2012/05/23,486.377
2012/05/24,504.776
2012/05/25,507.309
2012/05/26,520.123
2012/05/27,498.343
2012/05/28,503.781
2012/05/29,503.321
2012/05/30,504.2
2012/05/31,549.999
2012/06/01,549.826
2012/06/02,553.355
2012/06/03,561.69
2012/06/04,560.298
2012/06/05,549.69
2012/06/06,557.233
2012/06/07,530.486
2012/06/08,583.799
2012/06/09,598.653
2012/06/10,596.502
2012/06/11,590.003
2012/06/12,593.089
2012/06/13,602.81
2012/06/14,598.099
2012/06/15,586.069
2012/06/16,560.143
2012/06/17,571.602
2012/06/18,557.472
2012/06/19,554.986
2012/06/20,559.725
2012/06/21,555.496
2012/06/22,551.88
2012/06/23,551.021
2012/06/24,548.898
2012/06/25,520.412
2012/06/26,521.612
2012/06/27,519.492
2012/06/28,532.093
2012/06/29,534.825
2012/06/30,486.96
2012/07/01,487.551
2012/07/02,482.388
2012/07/03,474.958
2012/07/04,476.646
2012/07/05,477.572
2012/07/06,464.555
2012/07/07,497.256
2012/07/08,418.129
2012/07/09,408.447
2012/07/10,408.567
2012/07/11,417.273
2012/07/12,401.915
2012/07/13,405.712
2012/07/14,421.544
2012/07/15,421.605
2012/07/16,420.976
2012/07/17,407.002
2012/07/18,405.794
2012/07/19,406.95
2012/07/20,404.983
2012/07/21,393.563
2012/07/22,393.665
2012/07/23,371.964
2012/07/24,371.876
2012/07/25,376.079
2012/07/26,375.524
2012/07/27,379.335
2012/07/28,359.945
2012/07/29,361.085
2012/07/30,370.982
2012/07/31,375.058
2012/08/01,374.435
2012/08/02,372.585
2012/08/03,370.43
2012/08/04,368.899
2012/08/05,368.186
2012/08/06,307.023
2012/08/07,302.731
2012/08/08,302.927
2012/08/09,301.372
2012/08/10,289.251
2012/08/11,286.221
2012/08/12,273.143
2012/08/13,253.086
2012/08/14,248.307
2012/08/15,250.747
2012/08/16,249.606
2012/08/17,274.616
2012/08/18,270.463
2012/08/19,450.395
2012/08/20,798.007
2012/08/21,825.653
2012/08/22,954.113
2012/08/23,1120
2012/08/24,1481
2012/08/25,1489
2012/08/26,1490
2012/08/27,1531
2012/08/28,1599
2012/08/29,2034
2012/08/30,2207
2012/08/31,2224
2012/09/01,2220
2012/09/02,2200
2012/09/03,2180
2012/09/04,2159
2012/09/05,2156
2012/09/06,2585
2012/09/07,2977
2012/09/08,2944
2012/09/09,2912
2012/09/10,3227
2012/09/11,3431
2012/09/12,3426
2012/09/13,4018
2012/09/14,4057
2012/09/15,3960
2012/09/16,3994
2012/09/17,4031
2012/09/18,4001
2012/09/19,5015
2012/09/20,5000
2012/09/21,5468
2012/09/22,5602
2012/09/23,5605
2012/09/24,5504
2012/09/25,5530
2012/09/26,5635
2012/09/27,5764
2012/09/28,5894
2012/09/29,6034
2012/09/30,6117
2012/10/01,6194
2012/10/02,6255
2012/10/03,6283
2012/10/04,6360
2012/10/05,6432
2012/10/06,6500
2012/10/07,6539
2012/10/08,6625
2012/10/09,6673
2012/10/10,6690
2012/10/11,6689
2012/10/12,6712
2012/10/13,6397
2012/10/14,6344
2012/10/15,6394
2012/10/16,6297
2012/10/17,6130
2012/10/18,6058
2012/10/19,4794
2012/10/20,4481
2012/10/21,2977
2012/10/22,1406
2012/10/23,1070
2012/10/24,529.813
2012/10/25,531.437
2012/10/26,538.999
2012/10/27,545.153
2012/10/28,546.138
2012/10/29,553.354
2012/10/30,606.761
2012/10/31,660.638
2012/11/01,675.96
2012/11/02,695.493
2012/11/03,684.35
2012/11/04,686.137
2012/11/05,686.079
2012/11/06,685.513
2012/11/07,685.274
2012/11/08,685.766
2012/11/09,682.287
2012/11/10,714.449
2012/11/11,739.227
2012/11/12,761.877
2012/11/13,774.1
2012/11/14,764.985
2012/11/15,761.839
2012/11/16,750.115
2012/11/17,710.818
2012/11/18,682.939
2012/11/19,677.908
2012/11/20,681.249
2012/11/21,696.184
2012/11/22,689.168
2012/11/23,693.659
2012/11/24,695.86
2012/11/25,706.658
2012/11/26,694.687
2012/11/27,694.235
2012/11/28,692.87
2012/11/29,623.662
2012/11/30,528.155
2012/12/01,480.359
2012/12/02,475.877
2012/12/03,493.686
2012/12/04,495.308
2012/12/05,532.369
2012/12/06,576.89
2012/12/07,587.376
2012/12/08,588.596
2012/12/09,584.156
2012/12/10,569.539
2012/12/11,550.806
2012/12/12,591.803
2012/12/13,619.72
2012/12/14,628.839
2012/12/15,627.713
2012/12/16,610.07
2012/12/17,600.967
2012/12/18,600.662
2012/12/19,606.304
2012/12/20,613.218
2012/12/21,600.434
2012/12/22,608.224
2012/12/23,614.989
2012/12/24,619.008
2012/12/25,618.383
2012/12/26,629.292
2012/12/27,644.009
2012/12/28,653.651
2012/12/29,656.018
2012/12/30,663.055
2012/12/31,648.856
2013/01/01,648.868
2013/01/02,632.732
2013/01/03,615.414
2013/01/04,583.418
2013/01/05,542.693
2013/01/06,531.683
2013/01/07,529.793
2013/01/08,534.487
2013/01/09,530.922
2013/01/10,535.805
2013/01/11,454.705
2013/01/12,373.497
2013/01/13,324.186
2013/01/14,314.169
2013/01/15,311.997
2013/01/16,312.567
2013/01/17,308.101
2013/01/18,306.734
2013/01/19,304.887
2013/01/20,304.235
2013/01/21,302.707
2013/01/22,300.6
2013/01/23,334.956
2013/01/24,329.314
2013/01/25,315.77
2013/01/26,303.008
2013/01/27,294.628
2013/01/28,289.49
2013/01/29,295.579
2013/01/30,387.766
2013/01/31,387.361
2013/02/01,386.448
2013/02/02,387.013
2013/02/03,387.534
2013/02/04,389.653
2013/02/05,393.998
2013/02/06,410.595
2013/02/07,405.812
2013/02/08,413.256
2013/02/09,407.153
2013/02/10,397.735
2013/02/11,382.763
2013/02/12,360.787
2013/02/13,350.069
2013/02/14,352.665
2013/02/15,352.525
2013/02/16,352.003
2013/02/17,349.66
2013/02/18,340.952
2013/02/19,335.112
2013/02/20,328.16
2013/02/21,328.472
2013/02/22,319.244
2013/02/23,318.616
2013/02/24,324.795
2013/02/25,318.231
2013/02/26,309.441
2013/02/27,307.854
2013/02/28,300.945
2013/03/01,228.542
2013/03/02,240.172
2013/03/03,243.27
2013/03/04,242.213
2013/03/05,304.594
2013/03/06,404.149
2013/03/07,415.238
2013/03/08,415.106
2013/03/09,412.508
2013/03/10,412.105
2013/03/11,412.114
2013/03/12,461.769
2013/03/13,472.417
2013/03/14,463.318
2013/03/15,1135
2013/03/16,1354
2013/03/17,1348
2013/03/18,1720
2013/03/19,1750
2013/03/20,1790
2013/03/21,1825
2013/03/22,1812
2013/03/23,1795
2013/03/24,1782
2013/03/25,1784
2013/03/26,1829
2013/03/27,2034
2013/03/28,2039
2013/03/29,2016
2013/03/30,2015
2013/03/31,2044
2013/04/01,2031
2013/04/02,2160
2013/04/03,2260
2013/04/04,2356
2013/04/05,2453
2013/04/06,2431
2013/04/07,2364
2013/04/08,2343
2013/04/09,2557
2013/04/10,3099
2013/04/11,3057
2013/04/12,2972
2013/04/13,2866
2013/04/14,2931
2013/04/15,2977
2013/04/16,2916
2013/04/17,2908
2013/04/18,4275
2013/04/19,4258
2013/04/20,4251
2013/04/21,4213
2013/04/22,4167
2013/04/23,4083
2013/04/24,4063
2013/04/25,4047
2013/04/26,4055
2013/04/27,4066
2013/04/28,4085
2013/04/29,4088
2013/04/30,4095
2013/05/01,4081
2013/05/02,4129
2013/05/03,4179
2013/05/04,4263
2013/05/05,4307
2013/05/06,4341
2013/05/07,4359
2013/05/08,4380
2013/05/09,4304
2013/05/10,3894
2013/05/11,3915
2013/05/12,3964
2013/05/13,3968
2013/05/14,3972
2013/05/15,3989
2013/05/16,4013
2013/05/17,4027
2013/05/18,2081
2013/05/19,2081
2013/05/20,2097
2013/05/21,2103
2013/05/22,1984
2013/05/23,1944
2013/05/24,1678
2013/05/25,1533
2013/05/26,1486
2013/05/27,1470
2013/05/28,1471
2013/05/29,930.019
2013/05/30,810.488
2013/05/31,583.717
2013/06/01,584.376
2013/06/02,599.068
2013/06/03,585.291
2013/06/04,586.396
2013/06/05,572.413
2013/06/06,552.01
2013/06/07,536.508
2013/06/08,558.937
2013/06/09,561.96
2013/06/10,556.19
2013/06/11,531.232
2013/06/12,477.996
2013/06/13,476.79
2013/06/14,471.488
2013/06/15,478.107
2013/06/16,479.47
2013/06/17,476.608
2013/06/18,452.546
2013/06/19,451.232
2013/06/20,452.215
2013/06/21,448.771
2013/06/22,472.455
2013/06/23,494.341
2013/06/24,466.508
2013/06/25,467.853
2013/06/26,459.762
2013/06/27,459.018
2013/06/28,421.459
2013/06/29,421.255
2013/06/30,414.679
2013/07/01,456.939
2013/07/02,450.053
2013/07/03,471.989
2013/07/04,510.491
2013/07/05,572.952
2013/07/06,565.894
2013/07/07,565.577
2013/07/08,537.93
2013/07/09,581.205
2013/07/10,617.787
2013/07/11,642.461
2013/07/12,648.658
2013/07/13,674.949
2013/07/14,675.241
2013/07/15,663.882
2013/07/16,687.961
2013/07/17,732.174
2013/07/18,750.451
2013/07/19,744.066
2013/07/20,758.187
2013/07/21,777.263
2013/07/22,748.219
2013/07/23,721.191
2013/07/24,710.956
2013/07/25,708.578
2013/07/26,696.743
2013/07/27,705.486
2013/07/28,688.157
2013/07/29,669.467
2013/07/30,655.383
2013/07/31,655.62
2013/08/01,662.571
2013/08/02,663.556
2013/08/03,676.743
2013/08/04,705.377
2013/08/05,694.746
2013/08/06,702.654
2013/08/07,711.724
2013/08/08,728.55
2013/08/09,738.434
2013/08/10,776.406
2013/08/11,805.21
2013/08/12,791.079
2013/08/13,829.294
2013/08/14,884.802
2013/08/15,870.756
2013/08/16,830.697
2013/08/17,810.935
2013/08/18,809.268
2013/08/19,798.951
2013/08/20,783.754
2013/08/21,807.349
2013/08/22,777.777
2013/08/23,771.437
2013/08/24,784.501
2013/08/25,778.754
2013/08/26,764.51
2013/08/27,764.467
2013/08/28,765.787
2013/08/29,1498
2013/08/30,1498
2013/08/31,1503
2013/09/01,1516
2013/09/02,1517
2013/09/03,1517
2013/09/04,1522
2013/09/05,1516
2013/09/06,1518
2013/09/07,1510
2013/09/08,1520
2013/09/09,1494
2013/09/10,1473
2013/09/11,1473
2013/09/12,1462
2013/09/13,1438
2013/09/14,1431
2013/09/15,1459
2013/09/16,1460
2013/09/17,1468
2013/09/18,1466
2013/09/19,1464
2013/09/20,1457
2013/09/21,1471
2013/09/22,1484
2013/09/23,1470
2013/09/24,1463
2013/09/25,1457
2013/09/26,1457
2013/09/27,1450
2013/09/28,723.482
2013/09/29,722.664
2013/09/30,717.63
2013/10/01,733.68
2013/10/02,749.179
2013/10/03,717.34
2013/10/04,701.207
2013/10/05,721.664
2013/10/06,732.705
2013/10/07,732.523
2013/10/08,699.502
2013/10/09,707.607
2013/10/10,703.169
2013/10/11,698.156
2013/10/12,698.382
2013/10/13,697.811
2013/10/14,711.314
2013/10/15,678.193
2013/10/16,766.891
2013/10/17,777.43
2013/10/18,794.844
2013/10/19,863.1
2013/10/20,864.484
2013/10/21,873.398
2013/10/22,957.664
2013/10/23,1141
2013/10/24,1186
2013/10/25,2511
2013/10/26,2496
2013/10/27,2489
2013/10/28,2471
2013/10/29,2858
2013/10/30,2858
2013/10/31,2858
2013/11/01,2854
2013/11/02,2842
2013/11/03,2833
2013/11/04,2864
2013/11/05,2897
2013/11/06,2896
2013/11/07,3017
2013/11/08,3112
2013/11/09,3146
2013/11/10,3106
2013/11/11,3043
2013/11/12,3141
2013/11/13,3320
2013/11/14,3405
2013/11/15,5865
2013/11/16,6658
2013/11/17,6878
2013/11/18,7628
2013/11/19,8194
2013/11/20,8309
2013/11/21,9313
2013/11/22,10551
2013/11/23,10843
2013/11/24,11394
2013/11/25,11438
2013/11/26,15634
2013/11/27,17169
2013/11/28,18801
2013/11/29,19501
2013/11/30,19784
2013/12/01,19505
2013/12/02,19152
2013/12/03,18718
2013/12/04,18381
2013/12/05,18033
2013/12/06,17535
2013/12/07,17425
2013/12/08,16957
2013/12/09,16413
2013/12/10,15821
2013/12/11,15054
2013/12/12,14544
2013/12/13,14079
2013/12/14,13748
2013/12/15,14315
2013/12/16,14346
2013/12/17,14076
2013/12/18,14119
2013/12/19,14252
2013/12/20,14327
2013/12/21,14611
2013/12/22,14807
2013/12/23,15181
2013/12/24,15414
2013/12/25,15593
2013/12/26,13623
2013/12/27,12739
2013/12/28,11229
2013/12/29,9989
2013/12/30,8892
2013/12/31,8902
2014/01/01,8866
2014/01/02,8901
2014/01/03,8726
2014/01/04,8494
2014/01/05,8450
2014/01/06,6979
2014/01/07,6488
2014/01/08,6219
2014/01/09,6324
2014/01/10,6276
2014/01/11,6427
2014/01/12,6496
2014/01/13,6562
2014/01/14,6449
2014/01/15,4361
2014/01/16,3867
2014/01/17,3878
2014/01/18,4062
2014/01/19,4058
2014/01/20,4053
2014/01/21,4106
2014/01/22,4252
2014/01/23,4350
2014/01/24,4327
2014/01/25,4392
2014/01/26,4505
2014/01/27,4567
2014/01/28,4500
2014/01/29,4540
2014/01/30,4573
2014/01/31,4725
2014/02/01,4751
2014/02/02,4616
2014/02/03,4620
2014/02/04,4172
2014/02/05,3648
2014/02/06,3188
2014/02/07,3068
2014/02/08,3115
2014/02/09,3151
2014/02/10,3125
2014/02/11,3125
2014/02/12,3153
2014/02/13,2983
2014/02/14,3023
2014/02/15,3176
2014/02/16,3142
2014/02/17,3169
2014/02/18,3183
2014/02/19,3188
2014/02/20,3316
2014/02/21,3460
2014/02/22,3630
2014/02/23,3649
2014/02/24,3651
