Date,activeaddresses90trx
2011/05/12,1.11
2011/05/13,1.114
2011/05/14,1.118
2011/05/15,1.123
2011/05/16,1.129
2011/05/17,1.136
2011/05/18,1.145
2011/05/19,1.156
2011/05/20,1.167
2011/05/21,1.179
2011/05/22,1.19
2011/05/23,1.203
2011/05/24,1.216
2011/05/25,1.231
2011/05/26,1.246
2011/05/27,1.261
2011/05/28,1.275
2011/05/29,1.289
2011/05/30,1.302
2011/05/31,1.316
2011/06/01,1.33
2011/06/02,1.344
2011/06/03,1.36
2011/06/04,1.378
2011/06/05,1.396
2011/06/06,1.416
2011/06/07,1.436
2011/06/08,1.46
2011/06/09,1.486
2011/06/10,1.513
2011/06/11,1.541
2011/06/12,1.57
2011/06/13,1.6
2011/06/14,1.632
2011/06/15,1.664
2011/06/16,1.696
2011/06/17,1.727
2011/06/18,1.758
2011/06/19,1.788
2011/06/20,1.816
2011/06/21,1.842
2011/06/22,1.867
2011/06/23,1.89
2011/06/24,1.91
2011/06/25,1.928
2011/06/26,1.944
2011/06/27,1.959
2011/06/28,1.972
2011/06/29,1.983
2011/06/30,1.991
2011/07/01,1.999
2011/07/02,2.007
2011/07/03,2.012
2011/07/04,2.015
2011/07/05,2.016
2011/07/06,2.015
2011/07/07,2.013
2011/07/08,2.009
2011/07/09,2.003
2011/07/10,1.997
2011/07/11,1.989
2011/07/12,1.98
2011/07/13,1.97
2011/07/14,1.961
2011/07/15,1.949
2011/07/16,1.937
2011/07/17,1.924
2011/07/18,1.911
2011/07/19,1.897
2011/07/20,1.882
2011/07/21,1.867
2011/07/22,1.851
2011/07/23,1.834
2011/07/24,1.817
2011/07/25,1.799
2011/07/26,1.781
2011/07/27,1.762
2011/07/28,1.744
2011/07/29,1.724
2011/07/30,1.704
2011/07/31,1.684
2011/08/01,1.664
2011/08/02,1.643
2011/08/03,1.622
2011/08/04,1.6
2011/08/05,1.577
2011/08/06,1.555
2011/08/07,1.532
2011/08/08,1.51
2011/08/09,1.488
2011/08/10,1.466
2011/08/11,1.444
2011/08/12,1.421
2011/08/13,1.399
2011/08/14,1.376
2011/08/15,1.354
2011/08/16,1.331
2011/08/17,1.309
2011/08/18,1.288
2011/08/19,1.266
2011/08/20,1.245
2011/08/21,1.224
2011/08/22,1.205
2011/08/23,1.185
2011/08/24,1.166
2011/08/25,1.147
2011/08/26,1.129
2011/08/27,1.11
2011/08/28,1.092
2011/08/29,1.074
2011/08/30,1.055
2011/08/31,1.037
2011/09/01,1.018
2011/09/02,1
2011/09/03,0.981
2011/09/04,0.962
2011/09/05,0.944
2011/09/06,0.926
2011/09/07,0.908
2011/09/08,0.89
2011/09/09,0.872
2011/09/10,0.855
2011/09/11,0.837
2011/09/12,0.82
2011/09/13,0.802
2011/09/14,0.785
2011/09/15,0.768
2011/09/16,0.751
2011/09/17,0.734
2011/09/18,0.717
2011/09/19,0.7
2011/09/20,0.684
2011/09/21,0.668
2011/09/22,0.653
2011/09/23,0.638
2011/09/24,0.624
2011/09/25,0.61
2011/09/26,0.596
2011/09/27,0.583
2011/09/28,0.569
2011/09/29,0.556
2011/09/30,0.542
2011/10/01,0.529
2011/10/02,0.515
2011/10/03,0.502
2011/10/04,0.489
2011/10/05,0.475
2011/10/06,0.462
2011/10/07,0.449
2011/10/08,0.437
2011/10/09,0.424
2011/10/10,0.411
2011/10/11,0.398
2011/10/12,0.386
2011/10/13,0.374
2011/10/14,0.362
2011/10/15,0.35
2011/10/16,0.338
2011/10/17,0.326
2011/10/18,0.314
2011/10/19,0.303
2011/10/20,0.291
2011/10/21,0.28
2011/10/22,0.269
2011/10/23,0.258
2011/10/24,0.247
2011/10/25,0.237
2011/10/26,0.226
2011/10/27,0.216
2011/10/28,0.206
2011/10/29,0.196
2011/10/30,0.186
2011/10/31,0.176
2011/11/01,0.166
2011/11/02,0.157
2011/11/03,0.148
2011/11/04,0.139
2011/11/05,0.13
2011/11/06,0.122
2011/11/07,0.114
2011/11/08,0.106
2011/11/09,0.098
2011/11/10,0.09
2011/11/11,0.083
2011/11/12,0.075
2011/11/13,0.068
2011/11/14,0.061
2011/11/15,0.054
2011/11/16,0.047
2011/11/17,0.041
2011/11/18,0.034
2011/11/19,0.028
2011/11/20,0.021
2011/11/21,0.015
2011/11/22,0.009
2011/11/23,0.002
2011/11/24,-0.004
2011/11/25,-0.01
2011/11/26,-0.016
2011/11/27,-0.022
2011/11/28,-0.028
2011/11/29,-0.034
2011/11/30,-0.039
2011/12/01,-0.044
2011/12/02,-0.049
2011/12/03,-0.054
2011/12/04,-0.058
2011/12/05,-0.063
2011/12/06,-0.067
2011/12/07,-0.071
2011/12/08,-0.075
2011/12/09,-0.079
2011/12/10,-0.083
2011/12/11,-0.086
2011/12/12,-0.09
2011/12/13,-0.093
2011/12/14,-0.097
2011/12/15,-0.101
2011/12/16,-0.104
2011/12/17,-0.108
2011/12/18,-0.111
2011/12/19,-0.115
2011/12/20,-0.118
2011/12/21,-0.121
2011/12/22,-0.125
2011/12/23,-0.128
2011/12/24,-0.131
2011/12/25,-0.134
2011/12/26,-0.136
2011/12/27,-0.139
2011/12/28,-0.142
2011/12/29,-0.145
2011/12/30,-0.148
2011/12/31,-0.15
2012/01/01,-0.153
2012/01/02,-0.156
2012/01/03,-0.158
2012/01/04,-0.16
2012/01/05,-0.162
2012/01/06,-0.164
2012/01/07,-0.165
2012/01/08,-0.166
2012/01/09,-0.168
2012/01/10,-0.168
2012/01/11,-0.169
2012/01/12,-0.169
2012/01/13,-0.169
2012/01/14,-0.169
2012/01/15,-0.169
2012/01/16,-0.168
2012/01/17,-0.168
2012/01/18,-0.167
2012/01/19,-0.167
2012/01/20,-0.166
2012/01/21,-0.165
2012/01/22,-0.164
2012/01/23,-0.163
2012/01/24,-0.162
2012/01/25,-0.161
2012/01/26,-0.16
2012/01/27,-0.158
2012/01/28,-0.157
2012/01/29,-0.156
2012/01/30,-0.154
2012/01/31,-0.153
2012/02/01,-0.151
2012/02/02,-0.149
2012/02/03,-0.147
2012/02/04,-0.145
2012/02/05,-0.143
2012/02/06,-0.141
2012/02/07,-0.138
2012/02/08,-0.136
2012/02/09,-0.134
2012/02/10,-0.131
2012/02/11,-0.129
2012/02/12,-0.126
2012/02/13,-0.124
2012/02/14,-0.121
2012/02/15,-0.118
2012/02/16,-0.114
2012/02/17,-0.111
2012/02/18,-0.108
2012/02/19,-0.105
2012/02/20,-0.102
2012/02/21,-0.099
2012/02/22,-0.096
2012/02/23,-0.093
2012/02/24,-0.09
2012/02/25,-0.087
2012/02/26,-0.084
2012/02/27,-0.081
2012/02/28,-0.078
2012/02/29,-0.075
2012/03/01,-0.072
2012/03/02,-0.069
2012/03/03,-0.066
2012/03/04,-0.063
2012/03/05,-0.061
2012/03/06,-0.058
2012/03/07,-0.055
2012/03/08,-0.052
2012/03/09,-0.05
2012/03/10,-0.047
2012/03/11,-0.045
2012/03/12,-0.043
2012/03/13,-0.04
2012/03/14,-0.038
2012/03/15,-0.036
2012/03/16,-0.034
2012/03/17,-0.031
2012/03/18,-0.029
2012/03/19,-0.027
2012/03/20,-0.025
2012/03/21,-0.023
2012/03/22,-0.021
2012/03/23,-0.019
2012/03/24,-0.017
2012/03/25,-0.015
2012/03/26,-0.013
2012/03/27,-0.011
2012/03/28,-0.01
2012/03/29,-0.008
2012/03/30,-0.006
2012/03/31,-0.004
2012/04/01,-0.003
2012/04/02,-0.001
2012/04/03,0
2012/04/04,0.002
2012/04/05,0.004
2012/04/06,0.005
2012/04/07,0.007
2012/04/08,0.008
2012/04/09,0.01
2012/04/10,0.011
2012/04/11,0.013
2012/04/12,0.015
2012/04/13,0.016
2012/04/14,0.018
2012/04/15,0.02
2012/04/16,0.022
2012/04/17,0.024
2012/04/18,0.027
2012/04/19,0.029
2012/04/20,0.032
2012/04/21,0.034
2012/04/22,0.037
2012/04/23,0.039
2012/04/24,0.041
2012/04/25,0.043
2012/04/26,0.046
2012/04/27,0.048
2012/04/28,0.05
2012/04/29,0.052
2012/04/30,0.055
2012/05/01,0.057
2012/05/02,0.06
2012/05/03,0.062
2012/05/04,0.066
2012/05/05,0.069
2012/05/06,0.072
2012/05/07,0.076
2012/05/08,0.08
2012/05/09,0.085
2012/05/10,0.089
2012/05/11,0.094
2012/05/12,0.099
2012/05/13,0.104
2012/05/14,0.11
2012/05/15,0.116
2012/05/16,0.123
2012/05/17,0.129
2012/05/18,0.135
2012/05/19,0.142
2012/05/20,0.15
2012/05/21,0.157
2012/05/22,0.165
2012/05/23,0.173
2012/05/24,0.182
2012/05/25,0.19
2012/05/26,0.198
2012/05/27,0.206
2012/05/28,0.215
2012/05/29,0.224
2012/05/30,0.232
2012/05/31,0.241
2012/06/01,0.25
2012/06/02,0.258
2012/06/03,0.266
2012/06/04,0.275
2012/06/05,0.284
2012/06/06,0.293
2012/06/07,0.303
2012/06/08,0.312
2012/06/09,0.32
2012/06/10,0.329
2012/06/11,0.338
2012/06/12,0.347
2012/06/13,0.356
2012/06/14,0.366
2012/06/15,0.377
2012/06/16,0.388
2012/06/17,0.399
2012/06/18,0.41
2012/06/19,0.421
2012/06/20,0.431
2012/06/21,0.441
2012/06/22,0.45
2012/06/23,0.459
2012/06/24,0.466
2012/06/25,0.474
2012/06/26,0.481
2012/06/27,0.488
2012/06/28,0.495
2012/06/29,0.502
2012/06/30,0.508
2012/07/01,0.514
2012/07/02,0.519
2012/07/03,0.524
2012/07/04,0.529
2012/07/05,0.533
2012/07/06,0.536
2012/07/07,0.54
2012/07/08,0.542
2012/07/09,0.544
2012/07/10,0.546
2012/07/11,0.548
2012/07/12,0.55
2012/07/13,0.552
2012/07/14,0.553
2012/07/15,0.553
2012/07/16,0.554
2012/07/17,0.555
2012/07/18,0.555
2012/07/19,0.556
2012/07/20,0.557
2012/07/21,0.557
2012/07/22,0.557
2012/07/23,0.558
2012/07/24,0.559
2012/07/25,0.559
2012/07/26,0.559
2012/07/27,0.558
2012/07/28,0.558
2012/07/29,0.557
2012/07/30,0.557
2012/07/31,0.557
2012/08/01,0.558
2012/08/02,0.558
2012/08/03,0.559
2012/08/04,0.559
2012/08/05,0.559
2012/08/06,0.559
2012/08/07,0.559
2012/08/08,0.56
2012/08/09,0.56
2012/08/10,0.56
2012/08/11,0.56
2012/08/12,0.56
2012/08/13,0.561
2012/08/14,0.561
2012/08/15,0.562
2012/08/16,0.563
2012/08/17,0.565
2012/08/18,0.567
2012/08/19,0.57
2012/08/20,0.573
2012/08/21,0.576
2012/08/22,0.578
2012/08/23,0.581
2012/08/24,0.583
2012/08/25,0.585
2012/08/26,0.586
2012/08/27,0.587
2012/08/28,0.587
2012/08/29,0.587
2012/08/30,0.586
2012/08/31,0.585
2012/09/01,0.584
2012/09/02,0.583
2012/09/03,0.581
2012/09/04,0.579
2012/09/05,0.577
2012/09/06,0.575
2012/09/07,0.573
2012/09/08,0.571
2012/09/09,0.568
2012/09/10,0.565
2012/09/11,0.562
2012/09/12,0.558
2012/09/13,0.555
2012/09/14,0.551
2012/09/15,0.546
2012/09/16,0.541
2012/09/17,0.536
2012/09/18,0.531
2012/09/19,0.526
2012/09/20,0.521
2012/09/21,0.516
2012/09/22,0.51
2012/09/23,0.504
2012/09/24,0.498
2012/09/25,0.493
2012/09/26,0.487
2012/09/27,0.482
2012/09/28,0.477
2012/09/29,0.472
2012/09/30,0.467
2012/10/01,0.462
2012/10/02,0.457
2012/10/03,0.453
2012/10/04,0.449
2012/10/05,0.445
2012/10/06,0.441
2012/10/07,0.437
2012/10/08,0.433
2012/10/09,0.43
2012/10/10,0.427
2012/10/11,0.424
2012/10/12,0.421
2012/10/13,0.418
2012/10/14,0.414
2012/10/15,0.411
2012/10/16,0.408
2012/10/17,0.404
2012/10/18,0.402
2012/10/19,0.399
2012/10/20,0.396
2012/10/21,0.393
2012/10/22,0.39
2012/10/23,0.386
2012/10/24,0.383
2012/10/25,0.38
2012/10/26,0.376
2012/10/27,0.372
2012/10/28,0.368
2012/10/29,0.363
2012/10/30,0.358
2012/10/31,0.354
2012/11/01,0.348
2012/11/02,0.343
2012/11/03,0.337
2012/11/04,0.332
2012/11/05,0.326
2012/11/06,0.32
2012/11/07,0.315
2012/11/08,0.31
2012/11/09,0.305
2012/11/10,0.299
2012/11/11,0.294
2012/11/12,0.288
2012/11/13,0.283
2012/11/14,0.277
2012/11/15,0.272
2012/11/16,0.267
2012/11/17,0.262
2012/11/18,0.258
2012/11/19,0.254
2012/11/20,0.251
2012/11/21,0.247
2012/11/22,0.243
2012/11/23,0.24
2012/11/24,0.236
2012/11/25,0.232
2012/11/26,0.229
2012/11/27,0.225
2012/11/28,0.222
2012/11/29,0.219
2012/11/30,0.215
2012/12/01,0.212
2012/12/02,0.208
2012/12/03,0.204
2012/12/04,0.2
2012/12/05,0.197
2012/12/06,0.194
2012/12/07,0.19
2012/12/08,0.187
2012/12/09,0.184
2012/12/10,0.18
2012/12/11,0.177
2012/12/12,0.174
2012/12/13,0.171
2012/12/14,0.169
2012/12/15,0.166
2012/12/16,0.163
2012/12/17,0.16
2012/12/18,0.158
2012/12/19,0.155
2012/12/20,0.153
2012/12/21,0.151
2012/12/22,0.149
2012/12/23,0.148
2012/12/24,0.146
2012/12/25,0.144
2012/12/26,0.142
2012/12/27,0.14
2012/12/28,0.138
2012/12/29,0.136
2012/12/30,0.135
2012/12/31,0.133
2013/01/01,0.131
2013/01/02,0.129
2013/01/03,0.128
2013/01/04,0.126
2013/01/05,0.126
2013/01/06,0.125
2013/01/07,0.124
2013/01/08,0.124
2013/01/09,0.125
2013/01/10,0.125
2013/01/11,0.127
2013/01/12,0.128
2013/01/13,0.129
2013/01/14,0.131
2013/01/15,0.133
2013/01/16,0.135
2013/01/17,0.137
2013/01/18,0.139
2013/01/19,0.142
2013/01/20,0.144
2013/01/21,0.146
2013/01/22,0.149
2013/01/23,0.151
2013/01/24,0.153
2013/01/25,0.155
2013/01/26,0.158
2013/01/27,0.16
2013/01/28,0.162
2013/01/29,0.165
2013/01/30,0.167
2013/01/31,0.169
2013/02/01,0.172
2013/02/02,0.174
2013/02/03,0.177
2013/02/04,0.179
2013/02/05,0.182
2013/02/06,0.185
2013/02/07,0.187
2013/02/08,0.19
2013/02/09,0.193
2013/02/10,0.196
2013/02/11,0.199
2013/02/12,0.201
2013/02/13,0.204
2013/02/14,0.206
2013/02/15,0.208
2013/02/16,0.21
2013/02/17,0.211
2013/02/18,0.213
2013/02/19,0.214
2013/02/20,0.215
2013/02/21,0.216
2013/02/22,0.217
2013/02/23,0.217
2013/02/24,0.218
2013/02/25,0.219
2013/02/26,0.22
2013/02/27,0.221
2013/02/28,0.222
2013/03/01,0.223
2013/03/02,0.224
2013/03/03,0.224
2013/03/04,0.225
2013/03/05,0.225
2013/03/06,0.226
2013/03/07,0.227
2013/03/08,0.229
2013/03/09,0.23
2013/03/10,0.231
2013/03/11,0.231
2013/03/12,0.232
2013/03/13,0.233
2013/03/14,0.234
2013/03/15,0.236
2013/03/16,0.237
2013/03/17,0.237
2013/03/18,0.238
2013/03/19,0.239
2013/03/20,0.24
2013/03/21,0.241
2013/03/22,0.243
2013/03/23,0.245
2013/03/24,0.247
2013/03/25,0.248
2013/03/26,0.251
2013/03/27,0.253
2013/03/28,0.256
2013/03/29,0.259
2013/03/30,0.263
2013/03/31,0.266
2013/04/01,0.27
2013/04/02,0.274
2013/04/03,0.279
2013/04/04,0.284
2013/04/05,0.29
2013/04/06,0.296
2013/04/07,0.302
2013/04/08,0.309
2013/04/09,0.317
2013/04/10,0.325
2013/04/11,0.335
2013/04/12,0.344
2013/04/13,0.353
2013/04/14,0.361
2013/04/15,0.37
2013/04/16,0.378
2013/04/17,0.387
2013/04/18,0.395
2013/04/19,0.403
2013/04/20,0.41
2013/04/21,0.417
2013/04/22,0.424
2013/04/23,0.43
2013/04/24,0.436
2013/04/25,0.443
2013/04/26,0.448
2013/04/27,0.453
2013/04/28,0.459
2013/04/29,0.464
2013/04/30,0.469
2013/05/01,0.473
2013/05/02,0.477
2013/05/03,0.48
2013/05/04,0.483
2013/05/05,0.485
2013/05/06,0.487
2013/05/07,0.489
2013/05/08,0.491
2013/05/09,0.493
2013/05/10,0.494
2013/05/11,0.495
2013/05/12,0.496
2013/05/13,0.496
2013/05/14,0.496
2013/05/15,0.496
2013/05/16,0.496
2013/05/17,0.495
2013/05/18,0.494
2013/05/19,0.492
2013/05/20,0.49
2013/05/21,0.487
2013/05/22,0.485
2013/05/23,0.482
2013/05/24,0.48
2013/05/25,0.477
2013/05/26,0.473
2013/05/27,0.47
2013/05/28,0.466
2013/05/29,0.462
2013/05/30,0.458
2013/05/31,0.454
2013/06/01,0.45
2013/06/02,0.446
2013/06/03,0.441
2013/06/04,0.437
2013/06/05,0.432
2013/06/06,0.427
2013/06/07,0.423
2013/06/08,0.417
2013/06/09,0.412
2013/06/10,0.406
2013/06/11,0.4
2013/06/12,0.394
2013/06/13,0.388
2013/06/14,0.382
2013/06/15,0.376
2013/06/16,0.369
2013/06/17,0.363
2013/06/18,0.356
2013/06/19,0.349
2013/06/20,0.342
2013/06/21,0.335
2013/06/22,0.328
2013/06/23,0.321
2013/06/24,0.314
2013/06/25,0.307
2013/06/26,0.301
2013/06/27,0.294
2013/06/28,0.287
2013/06/29,0.28
2013/06/30,0.273
2013/07/01,0.266
2013/07/02,0.259
2013/07/03,0.253
2013/07/04,0.246
2013/07/05,0.24
2013/07/06,0.233
2013/07/07,0.226
2013/07/08,0.22
2013/07/09,0.213
2013/07/10,0.207
2013/07/11,0.201
2013/07/12,0.195
2013/07/13,0.189
2013/07/14,0.183
2013/07/15,0.178
2013/07/16,0.172
2013/07/17,0.166
2013/07/18,0.161
2013/07/19,0.156
2013/07/20,0.15
2013/07/21,0.144
2013/07/22,0.139
2013/07/23,0.133
2013/07/24,0.128
2013/07/25,0.123
2013/07/26,0.118
2013/07/27,0.113
2013/07/28,0.108
2013/07/29,0.103
2013/07/30,0.098
2013/07/31,0.094
2013/08/01,0.091
2013/08/02,0.088
2013/08/03,0.084
2013/08/04,0.081
2013/08/05,0.078
2013/08/06,0.075
2013/08/07,0.073
2013/08/08,0.07
2013/08/09,0.068
2013/08/10,0.065
2013/08/11,0.063
2013/08/12,0.061
2013/08/13,0.059
2013/08/14,0.057
2013/08/15,0.056
2013/08/16,0.054
2013/08/17,0.053
2013/08/18,0.052
2013/08/19,0.05
2013/08/20,0.049
2013/08/21,0.048
2013/08/22,0.048
2013/08/23,0.047
2013/08/24,0.047
2013/08/25,0.046
2013/08/26,0.046
2013/08/27,0.046
2013/08/28,0.046
2013/08/29,0.046
2013/08/30,0.047
2013/08/31,0.047
2013/09/01,0.048
2013/09/02,0.048
2013/09/03,0.048
2013/09/04,0.048
2013/09/05,0.049
2013/09/06,0.049
2013/09/07,0.049
2013/09/08,0.049
2013/09/09,0.048
2013/09/10,0.048
2013/09/11,0.048
2013/09/12,0.048
2013/09/13,0.048
2013/09/14,0.047
2013/09/15,0.046
2013/09/16,0.046
2013/09/17,0.045
2013/09/18,0.045
2013/09/19,0.044
2013/09/20,0.044
2013/09/21,0.043
2013/09/22,0.043
2013/09/23,0.043
2013/09/24,0.042
2013/09/25,0.042
2013/09/26,0.042
2013/09/27,0.042
2013/09/28,0.042
2013/09/29,0.042
2013/09/30,0.042
2013/10/01,0.043
2013/10/02,0.044
2013/10/03,0.045
2013/10/04,0.046
2013/10/05,0.046
2013/10/06,0.047
2013/10/07,0.048
2013/10/08,0.048
2013/10/09,0.049
2013/10/10,0.05
2013/10/11,0.05
2013/10/12,0.051
2013/10/13,0.052
2013/10/14,0.053
2013/10/15,0.054
2013/10/16,0.055
2013/10/17,0.056
2013/10/18,0.057
2013/10/19,0.059
2013/10/20,0.06
2013/10/21,0.062
2013/10/22,0.064
2013/10/23,0.066
2013/10/24,0.069
2013/10/25,0.072
2013/10/26,0.075
2013/10/27,0.077
2013/10/28,0.079
2013/10/29,0.082
2013/10/30,0.084
2013/10/31,0.087
2013/11/01,0.089
2013/11/02,0.091
2013/11/03,0.094
2013/11/04,0.096
2013/11/05,0.099
2013/11/06,0.102
2013/11/07,0.106
2013/11/08,0.11
2013/11/09,0.115
2013/11/10,0.12
2013/11/11,0.125
2013/11/12,0.131
2013/11/13,0.136
2013/11/14,0.142
2013/11/15,0.148
2013/11/16,0.154
2013/11/17,0.16
2013/11/18,0.166
2013/11/19,0.174
2013/11/20,0.182
2013/11/21,0.191
2013/11/22,0.201
2013/11/23,0.211
2013/11/24,0.22
2013/11/25,0.23
2013/11/26,0.24
2013/11/27,0.251
2013/11/28,0.263
2013/11/29,0.275
2013/11/30,0.287
2013/12/01,0.298
2013/12/02,0.311
2013/12/03,0.323
2013/12/04,0.335
2013/12/05,0.348
2013/12/06,0.36
2013/12/07,0.372
2013/12/08,0.382
2013/12/09,0.393
2013/12/10,0.403
2013/12/11,0.413
2013/12/12,0.422
2013/12/13,0.431
2013/12/14,0.439
2013/12/15,0.447
2013/12/16,0.454
2013/12/17,0.462
2013/12/18,0.469
2013/12/19,0.476
2013/12/20,0.483
2013/12/21,0.489
2013/12/22,0.494
2013/12/23,0.499
2013/12/24,0.503
2013/12/25,0.507
2013/12/26,0.51
