Date,price30rsiUSD
2010/10/28,88.729
2010/10/29,89.285
2010/10/30,89.975
2010/10/31,89.975
2010/11/01,90.037
2010/11/02,89.199
2010/11/03,89.251
2010/11/04,90.961
2010/11/05,92.217
2010/11/06,95.239
2010/11/07,96.471
2010/11/08,70.189
2010/11/09,61.222
2010/11/10,59.578
2010/11/11,59.718
2010/11/12,61.732
2010/11/13,64.478
2010/11/14,63.905
2010/11/15,63.335
2010/11/16,59.4
2010/11/17,56.89
2010/11/18,58.633
2010/11/19,61.193
2010/11/20,61.809
2010/11/21,61.13
2010/11/22,61.449
2010/11/23,61.68
2010/11/24,61.703
2010/11/25,61.44
2010/11/26,61.484
2010/11/27,61.687
2010/11/28,60.499
2010/11/29,57.018
2010/11/30,52.045
2010/12/01,51.972
2010/12/02,54.714
2010/12/03,55.74
2010/12/04,52.92
2010/12/05,49.748
2010/12/06,50.905
2010/12/07,50.765
2010/12/08,53.867
2010/12/09,50.523
2010/12/10,49.207
2010/12/11,50.851
2010/12/12,50.646
2010/12/13,51.383
2010/12/14,53.513
2010/12/15,54.001
2010/12/16,54.243
2010/12/17,54.306
2010/12/18,54.35
2010/12/19,54.226
2010/12/20,55.477
2010/12/21,54.897
2010/12/22,54.4
2010/12/23,54.683
2010/12/24,54.683
2010/12/25,54.628
2010/12/26,55.951
2010/12/27,56.034
2010/12/28,58.121
2010/12/29,60.013
2010/12/30,61.352
2010/12/31,61.945
2011/01/01,61.083
2011/01/02,61.261
2011/01/03,60.195
2011/01/04,60.928
2011/01/05,60.237
2011/01/06,60.853
2011/01/07,62.388
2011/01/08,63.445
2011/01/09,64.423
2011/01/10,64.677
2011/01/11,64.942
2011/01/12,63.879
2011/01/13,62.663
2011/01/14,68.29
2011/01/15,71.966
2011/01/16,71.976
2011/01/17,66.004
2011/01/18,58.569
2011/01/19,55.377
2011/01/20,60.12
2011/01/21,65.397
2011/01/22,67.264
2011/01/23,68.542
2011/01/24,66.518
2011/01/25,63.926
2011/01/26,63.793
2011/01/27,63.908
2011/01/28,65.62
2011/01/29,66.311
2011/01/30,68.041
2011/01/31,70.874
2011/02/01,77.763
2011/02/02,80.952
2011/02/03,79.979
2011/02/04,81.872
2011/02/05,84.728
2011/02/06,85.363
2011/02/07,83.586
2011/02/08,83.799
2011/02/09,85.752
2011/02/10,86.347
2011/02/11,85.763
2011/02/12,86.138
2011/02/13,86.244
2011/02/14,86.329
2011/02/15,86.019
2011/02/16,85.383
2011/02/17,84.735
2011/02/18,75.542
2011/02/19,68.443
2011/02/20,68.707
2011/02/21,62.88
2011/02/22,64.165
2011/02/23,66.163
2011/02/24,68.705
2011/02/25,66.445
2011/02/26,65.958
2011/02/27,65.091
2011/02/28,61.225
2011/03/01,61.947
2011/03/02,63.788
2011/03/03,63.457
2011/03/04,61.829
2011/03/05,62.059
2011/03/06,61.622
2011/03/07,59.39
2011/03/08,59.39
2011/03/09,57.785
2011/03/10,60.106
2011/03/11,58.98
2011/03/12,59.777
2011/03/13,59.542
2011/03/14,59.318
2011/03/15,58.318
2011/03/16,56.61
2011/03/17,54.262
2011/03/18,54.093
2011/03/19,49.183
2011/03/20,47.926
2011/03/21,48.487
2011/03/22,50.313
2011/03/23,53.594
2011/03/24,54.91
2011/03/25,56.592
2011/03/26,56.104
2011/03/27,52.493
2011/03/28,51.352
2011/03/29,50.312
2011/03/30,49.964
2011/03/31,49.658
2011/04/01,48.686
2011/04/02,49
2011/04/03,49.17
2011/04/04,45.125
2011/04/05,43.114
2011/04/06,46.882
2011/04/07,47.461
2011/04/08,47.54
2011/04/09,46.628
2011/04/10,46.935
2011/04/11,47.834
2011/04/12,53.236
2011/04/13,58.129
2011/04/14,62.542
2011/04/15,63.825
2011/04/16,64.902
2011/04/17,67.748
2011/04/18,70.501
2011/04/19,71.553
2011/04/20,69.948
2011/04/21,70.491
2011/04/22,74.819
2011/04/23,80.147
2011/04/24,82.849
2011/04/25,75.328
2011/04/26,76.97
2011/04/27,79.362
2011/04/28,81.948
2011/04/29,86.277
2011/04/30,89.698
2011/05/01,89.901
2011/05/02,85.963
2011/05/03,86.76
2011/05/04,87.404
2011/05/05,85.085
2011/05/06,85.225
2011/05/07,86.044
2011/05/08,87.052
2011/05/09,87.42
2011/05/10,90.697
2011/05/11,92.45
2011/05/12,92.856
2011/05/13,94.546
2011/05/14,94.911
2011/05/15,85.12
2011/05/16,86.262
2011/05/17,86.486
2011/05/18,79.254
2011/05/19,76.104
2011/05/20,70.332
2011/05/21,68.056
2011/05/22,69.979
2011/05/23,71.919
2011/05/24,73.213
2011/05/25,75.339
2011/05/26,76.996
2011/05/27,77.205
2011/05/28,75.576
2011/05/29,74.876
2011/05/30,75.726
2011/05/31,76.171
2011/06/01,77.304
2011/06/02,79.747
2011/06/03,84.134
2011/06/04,88.565
2011/06/05,89.556
2011/06/06,88.32
2011/06/07,90.566
2011/06/08,92.893
2011/06/09,93.637
2011/06/10,83.351
2011/06/11,65.525
2011/06/12,60.545
2011/06/13,63.313
2011/06/14,63.672
2011/06/15,63.385
2011/06/16,61.292
2011/06/17,57.962
2011/06/18,58.091
2011/06/19,59.006
2011/06/20,58.681
2011/06/21,58.681
2011/06/22,58.681
2011/06/23,58.681
2011/06/24,58.681
2011/06/25,58.681
2011/06/26,58.637
2011/06/27,57.787
2011/06/28,58.2
2011/06/29,58.284
2011/06/30,57.265
2011/07/01,55.527
2011/07/02,54.712
2011/07/03,54.78
2011/07/04,52.954
2011/07/05,50.13
2011/07/06,51.118
2011/07/07,52.967
2011/07/08,52.52
2011/07/09,52.052
2011/07/10,52.692
2011/07/11,52.485
2011/07/12,51.365
2011/07/13,51.061
2011/07/14,51.05
2011/07/15,50.836
2011/07/16,50.451
2011/07/17,49.552
2011/07/18,49.219
2011/07/19,50.206
2011/07/20,50.575
2011/07/21,50.204
2011/07/22,50.166
2011/07/23,50.285
2011/07/24,50.76
2011/07/25,51.352
2011/07/26,51.146
2011/07/27,50.981
2011/07/28,50.164
2011/07/29,49.434
2011/07/30,49.518
2011/07/31,49.234
2011/08/01,48.364
2011/08/02,45.897
2011/08/03,39.707
2011/08/04,37.95
2011/08/05,38.989
2011/08/06,33.775
2011/08/07,31.839
2011/08/08,34.488
2011/08/09,38.568
2011/08/10,42.404
2011/08/11,41.903
2011/08/12,41.115
2011/08/13,42.328
2011/08/14,44.634
2011/08/15,46.336
2011/08/16,46.631
2011/08/17,46.259
2011/08/18,46.166
2011/08/19,47.373
2011/08/20,48.491
2011/08/21,47.914
2011/08/22,46.978
2011/08/23,46.378
2011/08/24,46.278
2011/08/25,44.116
2011/08/26,40.085
2011/08/27,38.626
2011/08/28,40.498
2011/08/29,41.283
2011/08/30,40.872
2011/08/31,39.738
2011/09/01,38.899
2011/09/02,39.981
2011/09/03,40.417
2011/09/04,39.733
2011/09/05,38.325
2011/09/06,36.506
2011/09/07,35.906
2011/09/08,35.45
2011/09/09,32.566
2011/09/10,30.476
2011/09/11,32.615
2011/09/12,35.946
2011/09/13,35.723
2011/09/14,35.173
2011/09/15,33.884
2011/09/16,32.868
2011/09/17,32.779
2011/09/18,33.761
2011/09/19,35.605
2011/09/20,37.929
2011/09/21,38.372
2011/09/22,37.308
2011/09/23,37.156
2011/09/24,37.263
2011/09/25,36.826
2011/09/26,35.917
2011/09/27,35.239
2011/09/28,35.079
2011/09/29,34.861
2011/09/30,35.939
2011/10/01,36.908
2011/10/02,36.643
2011/10/03,36.626
2011/10/04,36.492
2011/10/05,36.177
2011/10/06,35.71
2011/10/07,34.514
2011/10/08,33.122
2011/10/09,32.737
2011/10/10,33.097
2011/10/11,32.676
2011/10/12,33.049
2011/10/13,33.595
2011/10/14,33.236
2011/10/15,32.755
2011/10/16,31.804
2011/10/17,29.187
2011/10/18,27.106
2011/10/19,26.645
2011/10/20,26.489
2011/10/21,28.034
2011/10/22,31.848
2011/10/23,34.021
2011/10/24,32.773
2011/10/25,31.976
2011/10/26,33.014
2011/10/27,34.291
2011/10/28,36.126
2011/10/29,38.351
2011/10/30,38.774
2011/10/31,37.891
2011/11/01,37.576
2011/11/02,37.571
2011/11/03,37.571
2011/11/04,37.202
2011/11/05,36.612
2011/11/06,36.167
2011/11/07,36.361
2011/11/08,36.782
2011/11/09,36.711
2011/11/10,36.042
2011/11/11,36.64
2011/11/12,37.697
2011/11/13,37.444
2011/11/14,34.63
2011/11/15,32.553
2011/11/16,34.63
2011/11/17,34.399
2011/11/18,32.818
2011/11/19,32.506
2011/11/20,33.698
2011/11/21,34.291
2011/11/22,35.112
2011/11/23,35.406
2011/11/24,36.071
2011/11/25,37.335
2011/11/26,37.302
2011/11/27,37.401
2011/11/28,37.985
2011/11/29,39.944
2011/11/30,42.829
2011/12/01,45.043
2011/12/02,45.796
2011/12/03,44.401
2011/12/04,42.884
2011/12/05,43.478
2011/12/06,44.859
2011/12/07,45.594
2011/12/08,45.321
2011/12/09,45.198
2011/12/10,45.713
2011/12/11,47.821
2011/12/12,48.355
2011/12/13,48.624
2011/12/14,48.311
2011/12/15,48.029
2011/12/16,48.478
2011/12/17,48.512
2011/12/18,48.314
2011/12/19,51.092
2011/12/20,56.504
2011/12/21,58.63
2011/12/22,58.243
2011/12/23,58.695
2011/12/24,59.015
2011/12/25,60.768
2011/12/26,61.249
2011/12/27,59.783
2011/12/28,60.833
2011/12/29,61.535
2011/12/30,61.843
2011/12/31,65.18
2012/01/01,70.043
2012/01/02,72.104
2012/01/03,68.462
2012/01/04,69.936
2012/01/05,76.499
2012/01/06,79.068
2012/01/07,77.987
2012/01/08,78.841
2012/01/09,75.077
2012/01/10,70.003
2012/01/11,71.809
2012/01/12,72.713
2012/01/13,69.374
2012/01/14,69.241
2012/01/15,70.873
2012/01/16,70.42
2012/01/17,61.922
2012/01/18,57.853
2012/01/19,60.573
2012/01/20,62.32
2012/01/21,61.498
2012/01/22,60.569
2012/01/23,61.137
2012/01/24,61.03
2012/01/25,57.896
2012/01/26,53.665
2012/01/27,51.468
2012/01/28,52.601
2012/01/29,52.95
2012/01/30,52.333
2012/01/31,52.769
2012/02/01,55.34
2012/02/02,57.421
2012/02/03,56.916
2012/02/04,55.785
2012/02/05,54.443
2012/02/06,52.284
2012/02/07,52.546
2012/02/08,53.061
2012/02/09,53.683
2012/02/10,55.06
2012/02/11,53.814
2012/02/12,51.942
2012/02/13,50.101
2012/02/14,45.372
2012/02/15,41.749
2012/02/16,40.992
2012/02/17,41.375
2012/02/18,41.195
2012/02/19,41.219
2012/02/20,41.869
2012/02/21,41.57
2012/02/22,41.848
2012/02/23,46.261
2012/02/24,49.222
2012/02/25,48.066
2012/02/26,47.557
2012/02/27,48.524
2012/02/28,48.222
2012/02/29,47.762
2012/03/01,48.066
2012/03/02,47.239
2012/03/03,45.741
2012/03/04,46.317
2012/03/05,48.557
2012/03/06,49.585
2012/03/07,49.285
2012/03/08,48.929
2012/03/09,48.468
2012/03/10,47.871
2012/03/11,48.203
2012/03/12,48.588
2012/03/13,51.03
2012/03/14,54.16
2012/03/15,54.506
2012/03/16,54.302
2012/03/17,53.321
2012/03/18,52.839
2012/03/19,48.957
2012/03/20,46.137
2012/03/21,47.154
2012/03/22,46.18
2012/03/23,45.691
2012/03/24,45.304
2012/03/25,44.418
2012/03/26,44.046
2012/03/27,46.235
2012/03/28,47.629
2012/03/29,47.321
2012/03/30,48.131
2012/03/31,48.849
2012/04/01,48.395
2012/04/02,48.88
2012/04/03,50.325
2012/04/04,49.758
2012/04/05,49.617
2012/04/06,49.847
2012/04/07,47.776
2012/04/08,46.422
2012/04/09,48.182
2012/04/10,48.628
2012/04/11,49.17
2012/04/12,49.983
2012/04/13,49.821
2012/04/14,50.518
2012/04/15,50.817
2012/04/16,50.517
2012/04/17,50.887
2012/04/18,52.598
2012/04/19,54.276
2012/04/20,56.563
2012/04/21,58.15
2012/04/22,55.746
2012/04/23,52.298
2012/04/24,51.141
2012/04/25,52.908
2012/04/26,52.881
2012/04/27,52.619
2012/04/28,51.122
2012/04/29,48.911
2012/04/30,48.684
2012/05/01,49.703
2012/05/02,51.152
2012/05/03,52.673
2012/05/04,52.276
2012/05/05,51.865
2012/05/06,51.646
2012/05/07,51.414
2012/05/08,51.768
2012/05/09,51.151
2012/05/10,48.634
2012/05/11,47.319
2012/05/12,48.564
2012/05/13,48.34
2012/05/14,49.469
2012/05/15,50.921
2012/05/16,51.902
2012/05/17,52.772
2012/05/18,53.187
2012/05/19,53.277
2012/05/20,53.008
2012/05/21,52.861
2012/05/22,52.837
2012/05/23,53.49
2012/05/24,53.828
2012/05/25,53.928
2012/05/26,53.005
2012/05/27,53.423
2012/05/28,53.86
2012/05/29,54.31
2012/05/30,54.197
2012/05/31,54.784
2012/06/01,57.754
2012/06/02,58.616
2012/06/03,56.882
2012/06/04,57.487
2012/06/05,61.248
2012/06/06,64.145
2012/06/07,66.281
2012/06/08,68.302
2012/06/09,67.521
2012/06/10,63.493
2012/06/11,63.694
2012/06/12,66.91
2012/06/13,70.777
2012/06/14,72.801
2012/06/15,77.003
2012/06/16,79.554
2012/06/17,74.074
2012/06/18,72.238
2012/06/19,74.168
2012/06/20,76.228
2012/06/21,77.176
2012/06/22,75.088
2012/06/23,70.997
2012/06/24,67.984
2012/06/25,66.167
2012/06/26,66.866
2012/06/27,69.34
2012/06/28,70.288
2012/06/29,70.308
2012/06/30,70.858
2012/07/01,70.52
2012/07/02,70.802
2012/07/03,68.334
2012/07/04,64.465
2012/07/05,66.207
2012/07/06,67.25
2012/07/07,68.305
2012/07/08,69.015
2012/07/09,70.74
2012/07/10,73.239
2012/07/11,73.962
2012/07/12,76.902
2012/07/13,78.683
2012/07/14,75.648
2012/07/15,75.744
2012/07/16,79.773
2012/07/17,82.981
2012/07/18,84.38
2012/07/19,84.53
2012/07/20,77.965
2012/07/21,78.009
2012/07/22,76.537
2012/07/23,72.498
2012/07/24,73.129
2012/07/25,74.235
2012/07/26,75.443
2012/07/27,75.778
2012/07/28,75.651
2012/07/29,73.616
2012/07/30,74.404
2012/07/31,76.547
2012/08/01,77.994
2012/08/02,81.036
2012/08/03,83.961
2012/08/04,84.562
2012/08/05,83.598
2012/08/06,82.454
2012/08/07,82.986
2012/08/08,83.254
2012/08/09,83.263
2012/08/10,84.051
2012/08/11,84.786
2012/08/12,84.998
2012/08/13,85.855
2012/08/14,86.7
2012/08/15,88.254
2012/08/16,89.611
2012/08/17,77.42
2012/08/18,68.464
2012/08/19,53.222
2012/08/20,48.885
2012/08/21,53.82
2012/08/22,53.103
2012/08/23,53.352
2012/08/24,55.541
2012/08/25,56.557
2012/08/26,56.764
2012/08/27,57.568
2012/08/28,58.44
2012/08/29,58.257
2012/08/30,57.271
2012/08/31,55.13
2012/09/01,52.472
2012/09/02,52.726
2012/09/03,54.258
2012/09/04,54.752
2012/09/05,56.073
2012/09/06,58.212
2012/09/07,58.254
2012/09/08,58.019
2012/09/09,57.766
2012/09/10,58.115
2012/09/11,58.967
2012/09/12,59.59
2012/09/13,59.293
2012/09/14,60.809
2012/09/15,61.847
2012/09/16,62.191
2012/09/17,62.598
2012/09/18,63.815
2012/09/19,65.52
2012/09/20,65.705
2012/09/21,65.156
2012/09/22,63.798
2012/09/23,63.373
2012/09/24,62.404
2012/09/25,62.555
2012/09/26,63.119
2012/09/27,63.829
2012/09/28,63.723
2012/09/29,64.248
2012/09/30,63.933
2012/10/01,63.849
2012/10/02,65.716
2012/10/03,67.265
2012/10/04,67.276
2012/10/05,65.667
2012/10/06,64.269
2012/10/07,58.095
2012/10/08,54.651
2012/10/09,54.417
2012/10/10,56.103
2012/10/11,56.732
2012/10/12,56.49
2012/10/13,55.002
2012/10/14,53.52
2012/10/15,52.48
2012/10/16,53.848
2012/10/17,53.537
2012/10/18,54.128
2012/10/19,53.669
2012/10/20,52.47
2012/10/21,51.801
2012/10/22,51.614
2012/10/23,51.932
2012/10/24,51.312
2012/10/25,46.506
2012/10/26,39.318
2012/10/27,36.963
2012/10/28,40.265
2012/10/29,42.274
2012/10/30,43.306
2012/10/31,46.662
2012/11/01,45.142
2012/11/02,42.107
2012/11/03,42.515
2012/11/04,44.408
2012/11/05,44.95
2012/11/06,45.399
2012/11/07,46.479
2012/11/08,46.623
2012/11/09,46.118
2012/11/10,45.91
2012/11/11,46.246
2012/11/12,46.815
2012/11/13,47.53
2012/11/14,47.476
2012/11/15,49.025
2012/11/16,53.633
2012/11/17,56.733
2012/11/18,56.09
2012/11/19,56.218
2012/11/20,55.946
2012/11/21,56.195
2012/11/22,59.901
2012/11/23,62.444
2012/11/24,62.814
2012/11/25,63.253
2012/11/26,61.952
2012/11/27,59.79
2012/11/28,60.309
2012/11/29,61.565
2012/11/30,63.046
2012/12/01,63.157
2012/12/02,62.695
2012/12/03,63.247
2012/12/04,67.288
2012/12/05,70.076
2012/12/06,68.557
2012/12/07,69.317
2012/12/08,69.774
2012/12/09,68.794
2012/12/10,68.847
2012/12/11,69.803
2012/12/12,71.02
2012/12/13,71.137
2012/12/14,70.24
2012/12/15,68.166
2012/12/16,65.395
2012/12/17,63.265
2012/12/18,63.256
2012/12/19,65.027
2012/12/20,66.266
2012/12/21,65.565
2012/12/22,63.628
2012/12/23,62.826
2012/12/24,62.527
2012/12/25,62.628
2012/12/26,62.911
2012/12/27,63.313
2012/12/28,63.062
2012/12/29,63.306
2012/12/30,62.885
2012/12/31,63.147
2013/01/01,62.138
2013/01/02,57.626
2013/01/03,57.795
2013/01/04,57.898
2013/01/05,56.884
2013/01/06,55.775
2013/01/07,56.462
2013/01/08,60.401
2013/01/09,63.165
2013/01/10,65.082
2013/01/11,67.831
2013/01/12,67.667
2013/01/13,66.278
2013/01/14,66.991
2013/01/15,66.627
2013/01/16,69.298
2013/01/17,75.131
2013/01/18,78.061
2013/01/19,77.986
2013/01/20,78.208
2013/01/21,80.903
2013/01/22,84.276
2013/01/23,85.506
2013/01/24,83.988
2013/01/25,81.976
2013/01/26,83.228
2013/01/27,83.634
2013/01/28,84.999
2013/01/29,87.136
2013/01/30,88.063
2013/01/31,89.411
2013/02/01,90.183
2013/02/02,87.634
2013/02/03,87.561
2013/02/04,87.745
2013/02/05,87.717
2013/02/06,88.408
2013/02/07,89.648
2013/02/08,90.719
2013/02/09,91.644
2013/02/10,92.116
2013/02/11,92.532
2013/02/12,92.884
2013/02/13,93.007
2013/02/14,93.714
2013/02/15,94.474
2013/02/16,94.575
2013/02/17,94.576
2013/02/18,94.374
2013/02/19,95.031
2013/02/20,95.598
2013/02/21,95.734
2013/02/22,95.517
2013/02/23,93.275
2013/02/24,91.125
2013/02/25,91.15
2013/02/26,91.451
2013/02/27,92.032
2013/02/28,93.076
2013/03/01,94.067
2013/03/02,93.196
2013/03/03,88.459
2013/03/04,89.227
2013/03/05,91.394
2013/03/06,92.519
2013/03/07,92.923
2013/03/08,93.403
2013/03/09,94.008
2013/03/10,94.367
2013/03/11,94.555
2013/03/12,90.062
2013/03/13,84.628
2013/03/14,84.994
2013/03/15,85.201
2013/03/16,85.595
2013/03/17,84.65
2013/03/18,86.254
2013/03/19,88.895
2013/03/20,91.095
2013/03/21,92.584
2013/03/22,92.927
2013/03/23,87.826
2013/03/24,88.19
2013/03/25,89.431
2013/03/26,90.063
2013/03/27,91.593
2013/03/28,92.611
2013/03/29,92.729
2013/03/30,92.85
2013/03/31,93.07
2013/04/01,93.774
2013/04/02,94.987
2013/04/03,95.785
2013/04/04,95.977
2013/04/05,96.233
2013/04/06,96.479
2013/04/07,96.797
2013/04/08,97.44
2013/04/09,98.043
2013/04/10,86.819
2013/04/11,60.08
2013/04/12,53.973
2013/04/13,55.223
2013/04/14,53.568
2013/04/15,52.398
2013/04/16,49.549
2013/04/17,50.174
2013/04/18,53.895
2013/04/19,56.29
2013/04/20,57.759
2013/04/21,57.711
2013/04/22,57.509
2013/04/23,58.927
2013/04/24,61.497
2013/04/25,62.356
2013/04/26,60.438
2013/04/27,58.618
2013/04/28,57.999
2013/04/29,59.275
2013/04/30,60.028
2013/05/01,57.278
2013/05/02,53.741
2013/05/03,51.713
2013/05/04,52.237
2013/05/05,54.085
2013/05/06,53.968
2013/05/07,53.28
2013/05/08,53.073
2013/05/09,52.753
2013/05/10,53.279
2013/05/11,53.771
2013/05/12,53.544
2013/05/13,53.677
2013/05/14,52.558
2013/05/15,51.311
2013/05/16,52.014
2013/05/17,53.025
2013/05/18,53.696
2013/05/19,53.723
2013/05/20,53.812
2013/05/21,54.456
2013/05/22,54.895
2013/05/23,55.53
2013/05/24,57.354
2013/05/25,58.288
2013/05/26,58.597
2013/05/27,58.425
2013/05/28,57.266
2013/05/29,57.499
2013/05/30,57.776
2013/05/31,57.387
2013/06/01,57.561
2013/06/02,56.2
2013/06/03,54.376
2013/06/04,54.066
2013/06/05,54.237
2013/06/06,53.88
2013/06/07,51.704
2013/06/08,49.606
2013/06/09,47.512
2013/06/10,46.69
2013/06/11,47.93
2013/06/12,48.67
2013/06/13,48.147
2013/06/14,46.243
2013/06/15,45.069
2013/06/16,45.127
2013/06/17,45.406
2013/06/18,47.007
2013/06/19,47.817
2013/06/20,48.227
2013/06/21,48.37
2013/06/22,47.058
2013/06/23,45.987
2013/06/24,44.31
2013/06/25,43.677
2013/06/26,44.182
2013/06/27,43.433
2013/06/28,41.185
2013/06/29,39.74
2013/06/30,40.141
2013/07/01,38.113
2013/07/02,37.012
2013/07/03,36.211
2013/07/04,34.909
2013/07/05,32.676
2013/07/06,30.109
2013/07/07,33.019
2013/07/08,35.819
2013/07/09,35.394
2013/07/10,37.919
2013/07/11,41.639
2013/07/12,43.85
2013/07/13,45.731
2013/07/14,45.768
2013/07/15,46.474
2013/07/16,46.869
2013/07/17,46.224
2013/07/18,44.949
2013/07/19,43.516
2013/07/20,43.529
2013/07/21,43.552
2013/07/22,43.711
2013/07/23,44.58
2013/07/24,45.485
2013/07/25,46.59
2013/07/26,47.588
2013/07/27,47.113
2013/07/28,47.005
2013/07/29,49.276
2013/07/30,50.648
2013/07/31,52.8
2013/08/01,52.699
2013/08/02,52.385
2013/08/03,52.28
2013/08/04,51.571
2013/08/05,52.312
2013/08/06,53.473
2013/08/07,53.877
2013/08/08,52.496
2013/08/09,50.875
2013/08/10,50.146
2013/08/11,49.829
2013/08/12,50.724
2013/08/13,51.614
2013/08/14,52.873
2013/08/15,53.482
2013/08/16,53.043
2013/08/17,53.288
2013/08/18,53.417
2013/08/19,54.493
2013/08/20,57.444
2013/08/21,60.835
2013/08/22,62.516
2013/08/23,61.054
2013/08/24,60.66
2013/08/25,62.149
2013/08/26,62.956
2013/08/27,65.306
2013/08/28,67.584
2013/08/29,67.907
2013/08/30,69.503
2013/08/31,71.623
2013/09/01,72.974
2013/09/02,73.447
2013/09/03,72.43
2013/09/04,66.985
2013/09/05,62.94
2013/09/06,60.395
2013/09/07,60.365
2013/09/08,61.518
2013/09/09,62.394
2013/09/10,63.859
2013/09/11,65.038
2013/09/12,66.281
2013/09/13,66.536
2013/09/14,66.377
2013/09/15,66.039
2013/09/16,66.114
2013/09/17,66.438
2013/09/18,67.005
2013/09/19,63.457
2013/09/20,61.42
2013/09/21,61.505
2013/09/22,61.871
2013/09/23,61.518
2013/09/24,61.54
2013/09/25,62.309
2013/09/26,62.784
2013/09/27,62.343
2013/09/28,63.14
2013/09/29,63.261
2013/09/30,62.79
2013/10/01,63.125
2013/10/02,48.388
2013/10/03,44.094
2013/10/04,52.75
2013/10/05,54.69
2013/10/06,54.738
2013/10/07,55.625
2013/10/08,56.649
2013/10/09,57.715
2013/10/10,58.223
2013/10/11,58.501
2013/10/12,58.774
2013/10/13,61.014
2013/10/14,63.54
2013/10/15,66.674
2013/10/16,67.594
2013/10/17,69.084
2013/10/18,71.788
2013/10/19,76.156
2013/10/20,77.384
2013/10/21,79.729
2013/10/22,83.417
2013/10/23,85.387
2013/10/24,80.221
2013/10/25,68.361
2013/10/26,69.377
2013/10/27,70.885
2013/10/28,73.282
2013/10/29,74.436
2013/10/30,74.971
2013/10/31,75.006
2013/11/01,75.488
2013/11/02,75.876
2013/11/03,76.534
2013/11/04,78.808
2013/11/05,81.68
2013/11/06,83.852
2013/11/07,86.397
2013/11/08,88.197
2013/11/09,90.242
2013/11/10,74.613
2013/11/11,76.751
2013/11/12,78.653
2013/11/13,80.961
2013/11/14,82.853
2013/11/15,83.426
2013/11/16,83.77
2013/11/17,85.427
2013/11/18,88.741
2013/11/19,89.985
2013/11/20,72.651
2013/11/21,77.112
2013/11/22,79.594
2013/11/23,81.352
2013/11/24,77.431
2013/11/25,78.054
2013/11/26,80.089
2013/11/27,82.277
2013/11/28,83.152
2013/11/29,84.04
2013/11/30,85.246
2013/12/01,74.042
2013/12/02,74.102
2013/12/03,75.763
2013/12/04,76.956
2013/12/05,73.663
2013/12/06,68.693
2013/12/07,58.088
2013/12/08,58.523
2013/12/09,62.384
2013/12/10,64.088
2013/12/11,62.674
2013/12/12,61.044
2013/12/13,61.545
2013/12/14,60.793
2013/12/15,59.794
2013/12/16,56.926
2013/12/17,52.527
2013/12/18,48.041
2013/12/19,50.318
2013/12/20,52.002
2013/12/21,50.18
2013/12/22,50.921
2013/12/23,51.477
2013/12/24,52.233
2013/12/25,52.22
2013/12/26,54.431
2013/12/27,55.237
2013/12/28,54.577
2013/12/29,54.202
2013/12/30,55.377
2013/12/31,55.183
2014/01/01,55.751
2014/01/02,56.093
2014/01/03,56.649
2014/01/04,58.271
2014/01/05,59.895
2014/01/06,62.822
2014/01/07,60.282
2014/01/08,56.908
2014/01/09,56.964
2014/01/10,56.78
2014/01/11,58.815
2014/01/12,58.515
