Date,mining_profitability7wma
2014/06/26,21.526
2014/06/27,21.932
2014/06/28,21.95
2014/06/29,20.704
2014/06/30,19.858
2014/07/01,19.555
2014/07/02,19.323
2014/07/03,19.208
2014/07/04,19.497
2014/07/05,19.054
2014/07/06,18.974
2014/07/07,19.067
2014/07/08,18.876
2014/07/09,18.91
2014/07/10,18.639
2014/07/11,18.526
2014/07/12,18.635
2014/07/13,18.622
2014/07/14,18.116
2014/07/15,18.591
2014/07/16,17.894
2014/07/17,18.289
2014/07/18,18.369
2014/07/19,18.381
2014/07/20,17.899
2014/07/21,18.081
2014/07/22,17.786
2014/07/23,17.916
2014/07/24,17.548
2014/07/25,17.726
2014/07/26,16.975
2014/07/27,16.714
2014/07/28,16.624
2014/07/29,16.256
2014/07/30,16.197
2014/07/31,15.764
2014/08/01,15.778
2014/08/02,15.862
2014/08/03,15.551
2014/08/04,15.239
2014/08/05,15.341
2014/08/06,15.854
2014/08/07,15.798
2014/08/08,15.676
2014/08/09,15.803
2014/08/10,15.58
2014/08/11,15.51
2014/08/12,14.956
2014/08/13,14.241
2014/08/14,14.319
2014/08/15,13.791
2014/08/16,13.23
2014/08/17,13.183
2014/08/18,13.161
2014/08/19,12.568
2014/08/20,11.971
2014/08/21,11.531
2014/08/22,11.121
2014/08/23,10.98
2014/08/24,10.538
2014/08/25,10.462
2014/08/26,10.815
2014/08/27,10.884
2014/08/28,10.83
2014/08/29,10.807
2014/08/30,10.921
2014/08/31,10.782
2014/09/01,9.905
2014/09/02,9.553
2014/09/03,9.387
2014/09/04,9.012
2014/09/05,8.783
2014/09/06,8.992
2014/09/07,8.772
2014/09/08,8.617
2014/09/09,8.647
2014/09/10,8.754
2014/09/11,8.953
2014/09/12,8.699
2014/09/13,8.801
2014/09/14,8.488
2014/09/15,8.426
2014/09/16,8.31
2014/09/17,8.133
2014/09/18,7.857
2014/09/19,7.537
2014/09/20,7.384
2014/09/21,7.083
2014/09/22,7.009
2014/09/23,6.804
2014/09/24,6.86
2014/09/25,6.897
2014/09/26,6.475
2014/09/27,6.32
2014/09/28,6.022
2014/09/29,5.839
2014/09/30,5.818
2014/10/01,5.677
2014/10/02,5.543
2014/10/03,5.553
2014/10/04,5.467
2014/10/05,5.229
2014/10/06,5.039
2014/10/07,4.756
2014/10/08,4.798
2014/10/09,5.021
2014/10/10,5.065
2014/10/11,5.018
2014/10/12,5.136
2014/10/13,5.29
2014/10/14,5.341
2014/10/15,5.462
2014/10/16,5.487
2014/10/17,5.516
2014/10/18,5.6
2014/10/19,5.481
2014/10/20,5.472
2014/10/21,5.632
2014/10/22,5.549
2014/10/23,5.472
2014/10/24,5.339
2014/10/25,5.244
2014/10/26,4.975
2014/10/27,5.065
2014/10/28,4.895
2014/10/29,4.953
2014/10/30,4.929
2014/10/31,4.931
2014/11/01,4.788
2014/11/02,4.653
2014/11/03,4.685
2014/11/04,4.605
2014/11/05,4.337
2014/11/06,4.44
2014/11/07,4.387
2014/11/08,4.418
2014/11/09,4.477
2014/11/10,4.448
2014/11/11,4.419
2014/11/12,4.671
2014/11/13,4.933
2014/11/14,5.03
2014/11/15,4.976
2014/11/16,5.019
2014/11/17,5.002
2014/11/18,4.991
2014/11/19,4.88
2014/11/20,4.781
2014/11/21,4.641
2014/11/22,4.623
2014/11/23,4.531
2014/11/24,4.569
2014/11/25,4.515
2014/11/26,4.557
2014/11/27,4.626
2014/11/28,4.618
2014/11/29,4.72
2014/11/30,4.752
2014/12/01,4.603
2014/12/02,4.74
2014/12/03,4.683
2014/12/04,4.741
2014/12/05,4.79
2014/12/06,4.664
2014/12/07,4.635
2014/12/08,4.808
2014/12/09,4.711
2014/12/10,4.519
2014/12/11,4.567
2014/12/12,4.456
2014/12/13,4.447
2014/12/14,4.424
2014/12/15,4.351
2014/12/16,4.383
2014/12/17,4.26
2014/12/18,4.137
2014/12/19,4.172
2014/12/20,4.088
2014/12/21,4.036
2014/12/22,4.281
2014/12/23,4.213
2014/12/24,4.236
2014/12/25,4.166
2014/12/26,4.188
2014/12/27,4.108
2014/12/28,4.135
2014/12/29,4.055
2014/12/30,4.042
2014/12/31,3.952
2015/01/01,3.966
2015/01/02,3.948
2015/01/03,3.881
2015/01/04,3.792
2015/01/05,3.627
2015/01/06,3.556
2015/01/07,3.454
2015/01/08,3.508
2015/01/09,3.434
2015/01/10,3.46
2015/01/11,3.49
2015/01/12,3.383
2015/01/13,3.23
2015/01/14,2.973
2015/01/15,2.804
2015/01/16,2.617
2015/01/17,2.485
2015/01/18,2.431
2015/01/19,2.354
2015/01/20,2.321
2015/01/21,2.443
2015/01/22,2.425
2015/01/23,2.465
2015/01/24,2.559
2015/01/25,2.633
2015/01/26,2.813
2015/01/27,2.966
2015/01/28,3.071
2015/01/29,3.05
2015/01/30,2.941
2015/01/31,2.982
2015/02/01,2.832
2015/02/02,2.83
2015/02/03,2.735
2015/02/04,2.763
2015/02/05,2.793
2015/02/06,2.8
2015/02/07,2.746
2015/02/08,2.703
2015/02/09,2.721
2015/02/10,2.617
2015/02/11,2.602
2015/02/12,2.465
2015/02/13,2.551
2015/02/14,2.627
2015/02/15,2.689
2015/02/16,2.698
2015/02/17,2.695
2015/02/18,2.754
2015/02/19,2.736
2015/02/20,2.706
2015/02/21,2.713
2015/02/22,2.731
2015/02/23,2.669
2015/02/24,2.618
2015/02/25,2.647
2015/02/26,2.608
2015/02/27,2.617
2015/02/28,2.621
2015/03/01,2.615
2015/03/02,2.749
2015/03/03,2.814
2015/03/04,2.807
2015/03/05,2.868
2015/03/06,2.91
2015/03/07,2.925
2015/03/08,2.963
2015/03/09,2.951
2015/03/10,3.057
2015/03/11,3.043
2015/03/12,3.024
2015/03/13,3.083
2015/03/14,3.026
2015/03/15,3.044
2015/03/16,3.04
2015/03/17,2.995
2015/03/18,3.036
2015/03/19,2.921
2015/03/20,2.861
2015/03/21,2.868
2015/03/22,2.869
2015/03/23,2.842
2015/03/24,2.853
2015/03/25,2.781
2015/03/26,2.739
2015/03/27,2.729
2015/03/28,2.676
2015/03/29,2.667
2015/03/30,2.652
2015/03/31,2.648
2015/04/01,2.608
2015/04/02,2.702
2015/04/03,2.668
2015/04/04,2.693
2015/04/05,2.676
2015/04/06,2.6
2015/04/07,2.63
2015/04/08,2.575
2015/04/09,2.512
2015/04/10,2.552
2015/04/11,2.482
2015/04/12,2.408
2015/04/13,2.489
2015/04/14,2.39
2015/04/15,2.314
2015/04/16,2.306
2015/04/17,2.271
2015/04/18,2.308
2015/04/19,2.307
2015/04/20,2.343
2015/04/21,2.333
2015/04/22,2.401
2015/04/23,2.375
2015/04/24,2.391
2015/04/25,2.473
2015/04/26,2.411
2015/04/27,2.389
2015/04/28,2.403
2015/04/29,2.352
2015/04/30,2.385
2015/05/01,2.428
2015/05/02,2.44
2015/05/03,2.465
2015/05/04,2.451
2015/05/05,2.513
2015/05/06,2.556
2015/05/07,2.479
2015/05/08,2.504
2015/05/09,2.497
2015/05/10,2.505
2015/05/11,2.576
2015/05/12,2.533
2015/05/13,2.575
2015/05/14,2.574
2015/05/15,2.522
2015/05/16,2.484
2015/05/17,2.524
2015/05/18,2.495
2015/05/19,2.429
2015/05/20,2.45
2015/05/21,2.446
2015/05/22,2.429
2015/05/23,2.337
2015/05/24,2.462
2015/05/25,2.435
2015/05/26,2.478
2015/05/27,2.462
2015/05/28,2.45
2015/05/29,2.464
2015/05/30,2.483
2015/05/31,2.473
2015/06/01,2.407
2015/06/02,2.439
2015/06/03,2.399
2015/06/04,2.396
2015/06/05,2.358
2015/06/06,2.444
2015/06/07,2.375
2015/06/08,2.423
2015/06/09,2.403
2015/06/10,2.456
2015/06/11,2.353
2015/06/12,2.397
2015/06/13,2.44
2015/06/14,2.402
2015/06/15,2.383
2015/06/16,2.342
2015/06/17,2.508
2015/06/18,2.528
2015/06/19,2.493
2015/06/20,2.466
2015/06/21,2.452
2015/06/22,2.524
2015/06/23,2.494
2015/06/24,2.489
2015/06/25,2.487
2015/06/26,2.484
2015/06/27,2.456
2015/06/28,2.475
2015/06/29,2.511
2015/06/30,2.565
2015/07/01,2.541
2015/07/02,2.647
2015/07/03,2.655
2015/07/04,2.665
2015/07/05,2.63
2015/07/06,2.746
2015/07/07,2.691
2015/07/08,2.761
2015/07/09,2.699
2015/07/10,2.807
2015/07/11,2.825
2015/07/12,2.854
2015/07/13,2.925
2015/07/14,2.912
2015/07/15,2.939
2015/07/16,2.865
2015/07/17,2.85
2015/07/18,2.796
2015/07/19,2.773
2015/07/20,2.781
2015/07/21,2.704
2015/07/22,2.763
2015/07/23,2.715
2015/07/24,2.795
2015/07/25,2.78
2015/07/26,2.785
2015/07/27,2.79
2015/07/28,2.754
2015/07/29,2.822
2015/07/30,2.777
2015/07/31,2.821
2015/08/01,2.779
2015/08/02,2.736
2015/08/03,2.782
2015/08/04,2.689
2015/08/05,2.748
2015/08/06,2.743
2015/08/07,2.684
2015/08/08,2.727
2015/08/09,2.671
2015/08/10,2.662
2015/08/11,2.593
2015/08/12,2.516
2015/08/13,2.535
2015/08/14,2.518
2015/08/15,2.515
2015/08/16,2.494
2015/08/17,2.532
2015/08/18,2.497
2015/08/19,2.441
2015/08/20,2.352
2015/08/21,2.365
2015/08/22,2.289
2015/08/23,2.198
2015/08/24,2.16
2015/08/25,2.059
2015/08/26,2.108
2015/08/27,2.053
2015/08/28,2.094
2015/08/29,2.099
2015/08/30,2.103
2015/08/31,2.106
2015/09/01,2.143
2015/09/02,2.147
2015/09/03,2.129
2015/09/04,2.116
2015/09/05,2.081
2015/09/06,2.063
2015/09/07,2.119
2015/09/08,2.098
2015/09/09,2.142
2015/09/10,2.162
2015/09/11,2.129
2015/09/12,2.09
2015/09/13,2.124
2015/09/14,2.067
2015/09/15,2.081
2015/09/16,2.013
2015/09/17,2.036
2015/09/18,2.027
2015/09/19,1.971
2015/09/20,1.979
2015/09/21,1.966
2015/09/22,1.983
2015/09/23,1.995
2015/09/24,1.967
2015/09/25,2.004
2015/09/26,1.968
2015/09/27,1.982
2015/09/28,2.009
2015/09/29,2.041
2015/09/30,1.999
2015/10/01,1.994
2015/10/02,2.014
2015/10/03,2.007
2015/10/04,1.994
2015/10/05,1.991
2015/10/06,1.98
2015/10/07,1.981
2015/10/08,2
2015/10/09,1.958
2015/10/10,2.064
2015/10/11,2.025
2015/10/12,2.031
2015/10/13,2.039
2015/10/14,2.065
2015/10/15,2.108
2015/10/16,2.084
2015/10/17,2.113
2015/10/18,2.167
2015/10/19,2.199
2015/10/20,2.162
2015/10/21,2.211
2015/10/22,2.194
2015/10/23,2.236
2015/10/24,2.256
2015/10/25,2.3
2015/10/26,2.368
2015/10/27,2.357
2015/10/28,2.381
2015/10/29,2.475
2015/10/30,2.568
2015/10/31,2.53
2015/11/01,2.555
2015/11/02,2.607
2015/11/03,2.73
2015/11/04,2.998
2015/11/05,3.085
2015/11/06,3.108
2015/11/07,3.141
2015/11/08,3.113
2015/11/09,3.157
2015/11/10,3.069
2015/11/11,2.925
2015/11/12,2.819
2015/11/13,2.73
2015/11/14,2.615
2015/11/15,2.611
2015/11/16,2.554
2015/11/17,2.469
2015/11/18,2.564
2015/11/19,2.502
2015/11/20,2.545
2015/11/21,2.553
2015/11/22,2.512
2015/11/23,2.493
2015/11/24,2.436
2015/11/25,2.341
2015/11/26,2.407
2015/11/27,2.322
2015/11/28,2.39
2015/11/29,2.396
2015/11/30,2.523
2015/12/01,2.498
2015/12/02,2.529
2015/12/03,2.489
2015/12/04,2.521
2015/12/05,2.601
2015/12/06,2.597
2015/12/07,2.541
2015/12/08,2.619
2015/12/09,2.607
2015/12/10,2.733
2015/12/11,2.641
2015/12/12,2.671
2015/12/13,2.645
2015/12/14,2.794
2015/12/15,2.807
2015/12/16,2.792
2015/12/17,2.818
2015/12/18,2.874
2015/12/19,2.786
2015/12/20,2.701
2015/12/21,2.553
2015/12/22,2.518
2015/12/23,2.45
2015/12/24,2.372
2015/12/25,2.476
2015/12/26,2.434
2015/12/27,2.433
2015/12/28,2.322
2015/12/29,2.32
2015/12/30,2.313
2015/12/31,2.237
2016/01/01,2.169
2016/01/02,2.18
2016/01/03,2.133
2016/01/04,2.175
2016/01/05,2.132
2016/01/06,2.107
2016/01/07,2.127
2016/01/08,2.178
2016/01/09,2.153
2016/01/10,2.193
2016/01/11,2.179
2016/01/12,2.178
2016/01/13,2.083
2016/01/14,2.027
2016/01/15,1.938
2016/01/16,1.869
2016/01/17,1.847
2016/01/18,1.793
2016/01/19,1.716
2016/01/20,1.73
2016/01/21,1.763
2016/01/22,1.813
2016/01/23,1.815
2016/01/24,1.815
2016/01/25,1.772
2016/01/26,1.752
2016/01/27,1.721
2016/01/28,1.672
2016/01/29,1.65
2016/01/30,1.657
2016/01/31,1.644
2016/02/01,1.593
2016/02/02,1.62
2016/02/03,1.615
2016/02/04,1.569
2016/02/05,1.61
2016/02/06,1.634
2016/02/07,1.549
2016/02/08,1.45
2016/02/09,1.427
2016/02/10,1.369
2016/02/11,1.376
2016/02/12,1.338
2016/02/13,1.336
2016/02/14,1.36
2016/02/15,1.369
2016/02/16,1.353
2016/02/17,1.417
2016/02/18,1.442
2016/02/19,1.415
2016/02/20,1.404
2016/02/21,1.374
2016/02/22,1.365
2016/02/23,1.351
2016/02/24,1.307
2016/02/25,1.349
2016/02/26,1.315
2016/02/27,1.351
2016/02/28,1.32
2016/02/29,1.317
2016/03/01,1.351
2016/03/02,1.372
2016/03/03,1.346
2016/03/04,1.349
2016/03/05,1.319
2016/03/06,1.319
2016/03/07,1.274
2016/03/08,1.33
2016/03/09,1.334
2016/03/10,1.329
2016/03/11,1.329
2016/03/12,1.321
2016/03/13,1.314
2016/03/14,1.34
2016/03/15,1.343
2016/03/16,1.323
2016/03/17,1.32
2016/03/18,1.299
2016/03/19,1.284
2016/03/20,1.28
2016/03/21,1.273
2016/03/22,1.277
2016/03/23,1.283
2016/03/24,1.274
2016/03/25,1.273
2016/03/26,1.279
2016/03/27,1.26
2016/03/28,1.317
2016/03/29,1.293
2016/03/30,1.273
2016/03/31,1.252
2016/04/01,1.289
2016/04/02,1.257
2016/04/03,1.268
2016/04/04,1.274
2016/04/05,1.275
2016/04/06,1.289
2016/04/07,1.273
2016/04/08,1.273
2016/04/09,1.288
2016/04/10,1.283
2016/04/11,1.274
2016/04/12,1.27
2016/04/13,1.283
2016/04/14,1.282
2016/04/15,1.237
2016/04/16,1.221
2016/04/17,1.23
2016/04/18,1.205
2016/04/19,1.214
2016/04/20,1.249
2016/04/21,1.234
2016/04/22,1.25
2016/04/23,1.245
2016/04/24,1.24
2016/04/25,1.254
2016/04/26,1.317
2016/04/27,1.288
2016/04/28,1.295
2016/04/29,1.321
2016/04/30,1.306
2016/05/01,1.302
2016/05/02,1.299
2016/05/03,1.277
2016/05/04,1.288
2016/05/05,1.277
2016/05/06,1.281
2016/05/07,1.283
2016/05/08,1.299
2016/05/09,1.293
2016/05/10,1.288
2016/05/11,1.239
2016/05/12,1.227
2016/05/13,1.218
2016/05/14,1.207
2016/05/15,1.184
2016/05/16,1.193
2016/05/17,1.178
2016/05/18,1.207
2016/05/19,1.176
2016/05/20,1.177
2016/05/21,1.181
2016/05/22,1.196
2016/05/23,1.175
2016/05/24,1.158
2016/05/25,1.153
2016/05/26,1.146
2016/05/27,1.175
2016/05/28,1.176
2016/05/29,1.214
2016/05/30,1.282
2016/05/31,1.278
2016/06/01,1.351
2016/06/02,1.345
2016/06/03,1.371
2016/06/04,1.356
2016/06/05,1.449
2016/06/06,1.467
2016/06/07,1.46
2016/06/08,1.463
2016/06/09,1.494
2016/06/10,1.484
2016/06/11,1.499
2016/06/12,1.518
2016/06/13,1.615
2016/06/14,1.616
2016/06/15,1.709
2016/06/16,1.762
2016/06/17,1.826
2016/06/18,1.915
2016/06/19,1.939
2016/06/20,1.931
2016/06/21,1.873
2016/06/22,1.764
2016/06/23,1.673
2016/06/24,1.626
2016/06/25,1.636
2016/06/26,1.592
2016/06/27,1.571
2016/06/28,1.574
2016/06/29,1.581
2016/06/30,1.578
2016/07/01,1.563
2016/07/02,1.598
2016/07/03,1.618
2016/07/04,1.621
2016/07/05,1.643
2016/07/06,1.615
2016/07/07,1.584
2016/07/08,1.579
2016/07/09,1.507
2016/07/10,1.314
2016/07/11,1.148
2016/07/12,1.017
2016/07/13,0.907
2016/07/14,0.853
2016/07/15,0.816
2016/07/16,0.804
2016/07/17,0.8
2016/07/18,0.803
2016/07/19,0.792
2016/07/20,0.806
2016/07/21,0.801
2016/07/22,0.794
2016/07/23,0.803
2016/07/24,0.795
2016/07/25,0.795
2016/07/26,0.796
2016/07/27,0.797
2016/07/28,0.806
2016/07/29,0.81
2016/07/30,0.788
2016/07/31,0.807
2016/08/01,0.804
2016/08/02,0.78
2016/08/03,0.771
2016/08/04,0.755
2016/08/05,0.753
2016/08/06,0.74
2016/08/07,0.736
2016/08/08,0.747
2016/08/09,0.724
2016/08/10,0.74
2016/08/11,0.764
2016/08/12,0.762
2016/08/13,0.762
2016/08/14,0.761
2016/08/15,0.735
2016/08/16,0.723
2016/08/17,0.704
2016/08/18,0.711
2016/08/19,0.711
2016/08/20,0.7
2016/08/21,0.701
2016/08/22,0.698
2016/08/23,0.689
2016/08/24,0.695
2016/08/25,0.673
2016/08/26,0.678
2016/08/27,0.694
2016/08/28,0.69
2016/08/29,0.676
2016/08/30,0.694
2016/08/31,0.679
2016/09/01,0.68
2016/09/02,0.677
2016/09/03,0.664
2016/09/04,0.702
2016/09/05,0.686
2016/09/06,0.692
2016/09/07,0.705
2016/09/08,0.709
2016/09/09,0.716
2016/09/10,0.728
2016/09/11,0.734
2016/09/12,0.718
2016/09/13,0.724
2016/09/14,0.711
2016/09/15,0.706
2016/09/16,0.684
2016/09/17,0.693
2016/09/18,0.69
2016/09/19,0.685
2016/09/20,0.694
2016/09/21,0.709
2016/09/22,0.682
2016/09/23,0.684
2016/09/24,0.714
2016/09/25,0.694
2016/09/26,0.67
2016/09/27,0.676
2016/09/28,0.656
2016/09/29,0.65
2016/09/30,0.653
2016/10/01,0.647
2016/10/02,0.634
2016/10/03,0.66
2016/10/04,0.66
2016/10/05,0.667
2016/10/06,0.665
2016/10/07,0.655
2016/10/08,0.662
2016/10/09,0.648
2016/10/10,0.615
2016/10/11,0.624
2016/10/12,0.634
2016/10/13,0.632
2016/10/14,0.632
2016/10/15,0.642
2016/10/16,0.638
2016/10/17,0.637
2016/10/18,0.648
2016/10/19,0.622
2016/10/20,0.644
2016/10/21,0.665
2016/10/22,0.643
2016/10/23,0.652
2016/10/24,0.654
2016/10/25,0.656
2016/10/26,0.675
2016/10/27,0.703
2016/10/28,0.703
2016/10/29,0.713
2016/10/30,0.731
2016/10/31,0.71
2016/11/01,0.717
2016/11/02,0.729
2016/11/03,0.738
2016/11/04,0.716
2016/11/05,0.735
2016/11/06,0.736
2016/11/07,0.731
2016/11/08,0.741
2016/11/09,0.743
2016/11/10,0.747
2016/11/11,0.739
2016/11/12,0.738
2016/11/13,0.715
2016/11/14,0.728
2016/11/15,0.723
2016/11/16,0.727
2016/11/17,0.724
2016/11/18,0.72
2016/11/19,0.711
2016/11/20,0.695
2016/11/21,0.7
2016/11/22,0.696
2016/11/23,0.694
2016/11/24,0.714
2016/11/25,0.706
2016/11/26,0.703
2016/11/27,0.689
2016/11/28,0.699
2016/11/29,0.692
2016/11/30,0.685
2016/12/01,0.678
2016/12/02,0.695
2016/12/03,0.712
2016/12/04,0.695
2016/12/05,0.696
2016/12/06,0.707
2016/12/07,0.717
2016/12/08,0.702
2016/12/09,0.693
2016/12/10,0.695
2016/12/11,0.722
2016/12/12,0.705
2016/12/13,0.713
2016/12/14,0.696
2016/12/15,0.686
2016/12/16,0.68
2016/12/17,0.693
2016/12/18,0.669
2016/12/19,0.676
2016/12/20,0.672
2016/12/21,0.688
2016/12/22,0.698
2016/12/23,0.715
2016/12/24,0.724
2016/12/25,0.742
2016/12/26,0.731
2016/12/27,0.757
2016/12/28,0.771
2016/12/29,0.779
2016/12/30,0.788
2016/12/31,0.775
2017/01/01,0.785
2017/01/02,0.823
2017/01/03,0.826
2017/01/04,0.856
2017/01/05,0.843
2017/01/06,0.848
2017/01/07,0.806
2017/01/08,0.81
2017/01/09,0.761
2017/01/10,0.776
2017/01/11,0.732
2017/01/12,0.708
2017/01/13,0.663
2017/01/14,0.666
2017/01/15,0.65
2017/01/16,0.644
2017/01/17,0.648
2017/01/18,0.65
2017/01/19,0.68
2017/01/20,0.701
2017/01/21,0.699
2017/01/22,0.703
2017/01/23,0.663
2017/01/24,0.661
2017/01/25,0.646
2017/01/26,0.629
2017/01/27,0.625
2017/01/28,0.615
2017/01/29,0.626
2017/01/30,0.616
2017/01/31,0.619
2017/02/01,0.646
2017/02/02,0.634
2017/02/03,0.67
2017/02/04,0.664
2017/02/05,0.671
2017/02/06,0.652
2017/02/07,0.68
2017/02/08,0.67
2017/02/09,0.679
2017/02/10,0.656
2017/02/11,0.645
2017/02/12,0.64
2017/02/13,0.646
2017/02/14,0.634
2017/02/15,0.629
2017/02/16,0.639
2017/02/17,0.654
2017/02/18,0.655
2017/02/19,0.64
2017/02/20,0.656
2017/02/21,0.66
2017/02/22,0.669
2017/02/23,0.699
2017/02/24,0.717
2017/02/25,0.727
2017/02/26,0.732
2017/02/27,0.715
2017/02/28,0.732
2017/03/01,0.733
2017/03/02,0.751
2017/03/03,0.779
2017/03/04,0.762
2017/03/05,0.778
2017/03/06,0.782
2017/03/07,0.789
2017/03/08,0.764
2017/03/09,0.754
2017/03/10,0.753
2017/03/11,0.746
2017/03/12,0.731
2017/03/13,0.723
2017/03/14,0.741
2017/03/15,0.744
2017/03/16,0.756
2017/03/17,0.733
2017/03/18,0.696
2017/03/19,0.681
2017/03/20,0.649
2017/03/21,0.642
2017/03/22,0.645
2017/03/23,0.634
2017/03/24,0.631
2017/03/25,0.59
2017/03/26,0.594
2017/03/27,0.57
2017/03/28,0.582
2017/03/29,0.583
2017/03/30,0.595
2017/03/31,0.587
2017/04/01,0.592
2017/04/02,0.603
2017/04/03,0.62
2017/04/04,0.604
2017/04/05,0.63
2017/04/06,0.636
2017/04/07,0.659
2017/04/08,0.639
2017/04/09,0.651
2017/04/10,0.657
2017/04/11,0.669
2017/04/12,0.661
2017/04/13,0.647
2017/04/14,0.661
2017/04/15,0.657
2017/04/16,0.646
2017/04/17,0.633
2017/04/18,0.647
2017/04/19,0.647
2017/04/20,0.651
2017/04/21,0.672
2017/04/22,0.665
2017/04/23,0.667
2017/04/24,0.643
2017/04/25,0.681
2017/04/26,0.69
2017/04/27,0.698
2017/04/28,0.705
2017/04/29,0.729
2017/04/30,0.719
2017/05/01,0.723
2017/05/02,0.743
2017/05/03,0.743
2017/05/04,0.796
2017/05/05,0.789
2017/05/06,0.819
2017/05/07,0.836
2017/05/08,0.866
2017/05/09,0.872
2017/05/10,0.885
2017/05/11,0.874
2017/05/12,0.911
2017/05/13,0.911
2017/05/14,0.915
2017/05/15,0.908
2017/05/16,0.884
2017/05/17,0.937
2017/05/18,0.941
2017/05/19,0.999
2017/05/20,1.018
2017/05/21,1.032
2017/05/22,1.078
2017/05/23,1.122
2017/05/24,1.156
2017/05/25,1.213
2017/05/26,1.221
2017/05/27,1.223
2017/05/28,1.184
2017/05/29,1.174
2017/05/30,1.189
2017/05/31,1.171
2017/06/01,1.199
2017/06/02,1.197
2017/06/03,1.258
2017/06/04,1.25
2017/06/05,1.239
2017/06/06,1.23
2017/06/07,1.29
2017/06/08,1.281
2017/06/09,1.282
2017/06/10,1.27
2017/06/11,1.286
2017/06/12,1.268
2017/06/13,1.275
2017/06/14,1.253
2017/06/15,1.216
2017/06/16,1.172
2017/06/17,1.143
2017/06/18,1.118
2017/06/19,1.109
2017/06/20,1.084
2017/06/21,1.121
2017/06/22,1.15
2017/06/23,1.151
2017/06/24,1.146
2017/06/25,1.086
2017/06/26,1.105
2017/06/27,1.071
2017/06/28,1.084
2017/06/29,1.044
2017/06/30,1.082
2017/07/01,1.059
2017/07/02,1.044
2017/07/03,1.02
2017/07/04,1.017
2017/07/05,0.997
2017/07/06,0.992
2017/07/07,1.009
2017/07/08,1.02
2017/07/09,0.98
2017/07/10,1.011
2017/07/11,0.973
2017/07/12,0.965
2017/07/13,0.931
2017/07/14,0.884
2017/07/15,0.859
2017/07/16,0.814
2017/07/17,0.772
2017/07/18,0.777
2017/07/19,0.768
2017/07/20,0.783
2017/07/21,0.827
2017/07/22,0.87
2017/07/23,0.895
2017/07/24,0.915
2017/07/25,0.901
2017/07/26,0.892
2017/07/27,0.882
2017/07/28,0.867
2017/07/29,0.86
2017/07/30,0.852
2017/07/31,0.858
2017/08/01,0.854
2017/08/02,0.86
2017/08/03,0.85
2017/08/04,0.883
2017/08/05,0.899
2017/08/06,0.907
2017/08/07,0.941
2017/08/08,0.978
2017/08/09,0.987
2017/08/10,1.005
2017/08/11,1.034
2017/08/12,1.075
2017/08/13,1.121
2017/08/14,1.157
2017/08/15,1.234
2017/08/16,1.274
2017/08/17,1.359
2017/08/18,1.348
2017/08/19,1.331
2017/08/20,1.286
2017/08/21,1.283
2017/08/22,1.261
2017/08/23,1.395
2017/08/24,1.34
2017/08/25,1.422
2017/08/26,1.513
2017/08/27,1.576
2017/08/28,1.526
2017/08/29,1.595
2017/08/30,1.597
2017/08/31,1.613
2017/09/01,1.614
2017/09/02,1.567
2017/09/03,1.539
2017/09/04,1.511
2017/09/05,1.498
2017/09/06,1.426
2017/09/07,1.418
2017/09/08,1.399
2017/09/09,1.351
2017/09/10,1.274
2017/09/11,1.296
2017/09/12,1.293
2017/09/13,1.257
2017/09/14,1.181
2017/09/15,1.125
2017/09/16,1.106
2017/09/17,1.084
2017/09/18,1.015
2017/09/19,1.027
2017/09/20,0.991
2017/09/21,1.003
2017/09/22,0.938
2017/09/23,0.946
2017/09/24,0.906
2017/09/25,0.901
2017/09/26,0.921
2017/09/27,0.94
2017/09/28,0.99
2017/09/29,1.007
2017/09/30,0.973
2017/10/01,1.01
2017/10/02,1.054
2017/10/03,1.062
2017/10/04,1.009
2017/10/05,1.022
2017/10/06,1.056
2017/10/07,1.064
2017/10/08,1.07
2017/10/09,1.068
2017/10/10,1.087
2017/10/11,1.11
2017/10/12,1.139
2017/10/13,1.238
2017/10/14,1.281
2017/10/15,1.344
2017/10/16,1.335
2017/10/17,1.327
2017/10/18,1.297
2017/10/19,1.328
2017/10/20,1.293
2017/10/21,1.304
2017/10/22,1.324
2017/10/23,1.334
2017/10/24,1.319
2017/10/25,1.322
2017/10/26,1.296
2017/10/27,1.18
2017/10/28,1.127
2017/10/29,1.213
2017/10/30,1.21
2017/10/31,1.186
2017/11/01,1.259
2017/11/02,1.291
2017/11/03,1.301
2017/11/04,1.386
2017/11/05,1.393
2017/11/06,1.384
2017/11/07,1.449
2017/11/08,1.433
2017/11/09,1.473
2017/11/10,1.424
2017/11/11,1.376
2017/11/12,1.523
2017/11/13,1.657
2017/11/14,1.657
2017/11/15,1.742
2017/11/16,1.766
2017/11/17,1.779
2017/11/18,1.734
2017/11/19,1.7
2017/11/20,1.74
2017/11/21,1.726
2017/11/22,1.669
2017/11/23,1.706
2017/11/24,1.681
2017/11/25,1.703
2017/11/26,1.74
2017/11/27,1.831
2017/11/28,1.887
2017/11/29,2.002
2017/11/30,2.043
2017/12/01,2.119
2017/12/02,2.117
2017/12/03,2.207
2017/12/04,2.245
2017/12/05,2.295
2017/12/06,2.349
2017/12/07,2.442
2017/12/08,2.716
2017/12/09,2.89
2017/12/10,2.876
2017/12/11,3.005
2017/12/12,3.087
2017/12/13,3.27
2017/12/14,3.297
2017/12/15,3.316
2017/12/16,3.435
2017/12/17,3.567
