Date,sentinusd30rocUSD
2010/10/25,795.383
2010/10/26,1742
2010/10/27,1548
2010/10/28,563.331
2010/10/29,174.022
2010/10/30,339.359
2010/10/31,247.51
2010/11/01,-63.451
2010/11/02,159.924
2010/11/03,-67.631
2010/11/04,182.605
2010/11/05,30.753
2010/11/06,397.49
2010/11/07,208.557
2010/11/08,796.029
2010/11/09,9.429
2010/11/10,158.195
2010/11/11,27.834
2010/11/12,-25.593
2010/11/13,-41.604
2010/11/14,-34.534
2010/11/15,259.87
2010/11/16,131.819
2010/11/17,-37.076
2010/11/18,-44.354
2010/11/19,-25.221
2010/11/20,135.319
2010/11/21,155.619
2010/11/22,91.011
2010/11/23,3.15
2010/11/24,-34.443
2010/11/25,-44.592
2010/11/26,-26.56
2010/11/27,-79.467
2010/11/28,-57.823
2010/11/29,-21.907
2010/11/30,4.348
2010/12/01,46.711
2010/12/02,22.648
2010/12/03,-37.31
2010/12/04,-55.384
2010/12/05,-55.516
2010/12/06,-50.065
2010/12/07,-49.028
2010/12/08,-95.174
2010/12/09,-26.177
2010/12/10,-59.145
2010/12/11,82.493
2010/12/12,22.137
2010/12/13,266.498
2010/12/14,181.425
2010/12/15,-61.864
2010/12/16,-19.405
2010/12/17,9.721
2010/12/18,39.883
2010/12/19,61.028
2010/12/20,-52.912
2010/12/21,-27.057
2010/12/22,132.255
2010/12/23,29.557
2010/12/24,37.749
2010/12/25,96.762
2010/12/26,-28.159
2010/12/27,224.066
2010/12/28,129.366
2010/12/29,258.534
2010/12/30,45.85
2010/12/31,48.18
2011/01/01,10.545
2011/01/02,100.319
2011/01/03,31.85
2011/01/04,172.183
2011/01/05,-29.361
2011/01/06,-48.472
2011/01/07,145.946
2011/01/08,105.907
2011/01/09,129.735
2011/01/10,55.064
2011/01/11,233.104
2011/01/12,-51.614
2011/01/13,37.991
2011/01/14,11.916
2011/01/15,8.433
2011/01/16,65.21
2011/01/17,5.475
2011/01/18,45.23
2011/01/19,-11.193
2011/01/20,-27.845
2011/01/21,20.835
2011/01/22,90.591
2011/01/23,136.129
2011/01/24,5.902
2011/01/25,25.681
2011/01/26,21.849
2011/01/27,2692
2011/01/28,-36.916
2011/01/29,56.559
2011/01/30,913.012
2011/01/31,478.564
2011/02/01,448.499
2011/02/02,310.407
2011/02/03,288.119
2011/02/04,179.573
2011/02/05,541.35
2011/02/06,305.636
2011/02/07,643.126
2011/02/08,387.537
2011/02/09,376.265
2011/02/10,557.069
2011/02/11,1257
2011/02/12,260.595
2011/02/13,257.896
2011/02/14,512.583
2011/02/15,279.147
2011/02/16,197.929
2011/02/17,180.819
2011/02/18,510.538
2011/02/19,764.858
2011/02/20,686.21
2011/02/21,541.675
2011/02/22,724.391
2011/02/23,997.226
2011/02/24,836.329
2011/02/25,507.392
2011/02/26,-64.191
2011/02/27,778.14
2011/02/28,265.442
2011/03/01,409.459
2011/03/02,2295
2011/03/03,178.891
2011/03/04,236.955
2011/03/05,151.459
2011/03/06,305.626
2011/03/07,196.906
2011/03/08,130.737
2011/03/09,51.491
2011/03/10,404.837
2011/03/11,72.515
2011/03/12,-37.147
2011/03/13,-28.787
2011/03/14,34.836
2011/03/15,-2.072
2011/03/16,-3.553
2011/03/17,38.759
2011/03/18,122.243
2011/03/19,-5.886
2011/03/20,-8.468
2011/03/21,-27.374
2011/03/22,-17.325
2011/03/23,10.59
2011/03/24,-26.952
2011/03/25,-23.281
2011/03/26,30.657
2011/03/27,-27.551
2011/03/28,-28.761
2011/03/29,-50.03
2011/03/30,-11.506
2011/03/31,-88.262
2011/04/01,-97.314
2011/04/02,-65.068
2011/04/03,-76.765
2011/04/04,-10.104
2011/04/05,-49.133
2011/04/06,-64.807
2011/04/07,-49.887
2011/04/08,-54.149
2011/04/09,-65.567
2011/04/10,-71.227
2011/04/11,-53.447
2011/04/12,-38.36
2011/04/13,-14.519
2011/04/14,31.665
2011/04/15,-24.069
2011/04/16,160.731
2011/04/17,887.42
2011/04/18,60.839
2011/04/19,2860
2011/04/20,4688
2011/04/21,216.339
2011/04/22,-2.192
2011/04/23,20.013
2011/04/24,-30.159
2011/04/25,-43.663
2011/04/26,151.145
2011/04/27,315.394
2011/04/28,247.367
2011/04/29,1945
2011/04/30,1103
2011/05/01,771.603
2011/05/02,408.919
2011/05/03,877.636
2011/05/04,817.892
2011/05/05,536.986
2011/05/06,1389
2011/05/07,858.447
2011/05/08,1968
2011/05/09,458.718
2011/05/10,4230
2011/05/11,1420
2011/05/12,981.133
2011/05/13,1972
2011/05/14,9596
2011/05/15,2067
2011/05/16,497.684
2011/05/17,16.017
2011/05/18,762.103
2011/05/19,-60.385
2011/05/20,-61.162
2011/05/21,667.69
2011/05/22,2629
2011/05/23,1135
2011/05/24,1381
2011/05/25,1842
2011/05/26,1071
2011/05/27,912.025
2011/05/28,522.68
2011/05/29,12.348
2011/05/30,78.759
2011/05/31,363.176
2011/06/01,560.246
2011/06/02,475.26
2011/06/03,690.001
2011/06/04,1370
2011/06/05,929.121
2011/06/06,1758
2011/06/07,457.459
2011/06/08,3505
2011/06/09,730.877
2011/06/10,2346
2011/06/11,2223
2011/06/12,826.168
2011/06/13,77.75
2011/06/14,1278
2011/06/15,3824
2011/06/16,9713
2011/06/17,1911
2011/06/18,1584
2011/06/19,3562
2011/06/20,481.016
2011/06/21,898.577
2011/06/22,608.775
2011/06/23,968.649
2011/06/24,2576
2011/06/25,5077
2011/06/26,1389
2011/06/27,1537
2011/06/28,5107
2011/06/29,1922
2011/06/30,903.475
2011/07/01,601.782
2011/07/02,273.069
2011/07/03,15.613
2011/07/04,152.631
2011/07/05,-44.313
2011/07/06,-45.967
2011/07/07,-38.109
2011/07/08,-79.001
2011/07/09,31.273
2011/07/10,45.699
2011/07/11,-48.613
2011/07/12,-50.568
2011/07/13,-18.073
2011/07/14,-10.377
2011/07/15,-89.878
2011/07/16,-89.257
2011/07/17,-70.479
2011/07/18,112.916
2011/07/19,-52.347
2011/07/20,-66.933
2011/07/21,-67.646
2011/07/22,-5.819
2011/07/23,-70.034
2011/07/24,-90.773
2011/07/25,-88.978
2011/07/26,-76.027
2011/07/27,-43.14
2011/07/28,-59.844
2011/07/29,-80.172
2011/07/30,-82.205
2011/07/31,-54.2
2011/08/01,-46.358
2011/08/02,-43.162
2011/08/03,-78.109
2011/08/04,-41.54
2011/08/05,-35.725
2011/08/06,-54.979
2011/08/07,-40.671
2011/08/08,-72.687
2011/08/09,-37.833
2011/08/10,-22.238
2011/08/11,-68.593
2011/08/12,-83.933
2011/08/13,-88.928
2011/08/14,-43.451
2011/08/15,-78.845
2011/08/16,-47.754
2011/08/17,-91.981
2011/08/18,-88.333
2011/08/19,-16.622
2011/08/20,-85.808
2011/08/21,-86.991
2011/08/22,-63.307
2011/08/23,-35.874
2011/08/24,-69.644
2011/08/25,-76.731
2011/08/26,-85.964
2011/08/27,-51.153
2011/08/28,-82.599
2011/08/29,-51.233
2011/08/30,-73.708
2011/08/31,-68.649
2011/09/01,-46.038
2011/09/02,-50.802
2011/09/03,-39.976
2011/09/04,185.622
2011/09/05,476.5
2011/09/06,766.335
2011/09/07,-45.673
2011/09/08,-87.918
2011/09/09,-79.655
2011/09/10,-72.547
2011/09/11,68.341
2011/09/12,25.15
2011/09/13,-55.714
2011/09/14,-53.647
2011/09/15,-61.487
2011/09/16,-8.514
2011/09/17,-61.874
2011/09/18,-76.862
2011/09/19,-32.546
2011/09/20,-27.264
2011/09/21,-24.876
2011/09/22,-65.073
2011/09/23,-69.594
2011/09/24,-67.65
2011/09/25,-37.315
2011/09/26,-93.752
2011/09/27,27.748
2011/09/28,-20.766
2011/09/29,-25.586
2011/09/30,-36.925
2011/10/01,-22.173
2011/10/02,-25.715
2011/10/03,5.207
2011/10/04,-85.738
2011/10/05,-88.971
2011/10/06,-88.903
2011/10/07,-61.766
2011/10/08,-56.905
2011/10/09,-48.009
2011/10/10,-2.073
2011/10/11,-75.732
2011/10/12,-65.906
2011/10/13,-41.111
2011/10/14,-35.755
2011/10/15,-3.567
2011/10/16,-70.78
2011/10/17,-11.83
2011/10/18,-42.283
2011/10/19,-59.631
2011/10/20,-66.527
2011/10/21,-39.527
2011/10/22,-3.855
2011/10/23,-4.939
2011/10/24,-17.053
2011/10/25,-36.331
2011/10/26,-17.534
2011/10/27,-29.348
2011/10/28,-17.802
2011/10/29,-6.529
2011/10/30,-50.189
2011/10/31,-40.881
2011/11/01,6.714
2011/11/02,-36.658
2011/11/03,-46.162
2011/11/04,-37.595
2011/11/05,-66.111
2011/11/06,-61.433
2011/11/07,-32.416
2011/11/08,179.114
2011/11/09,130.164
2011/11/10,-21.179
2011/11/11,-30.324
2011/11/12,-35.321
2011/11/13,-32.409
2011/11/14,-37.807
2011/11/15,-15.315
2011/11/16,237.777
2011/11/17,845.963
2011/11/18,1453
2011/11/19,1180
2011/11/20,138.005
2011/11/21,129.179
2011/11/22,364.198
2011/11/23,245.427
2011/11/24,255.619
2011/11/25,120.159
2011/11/26,162.369
2011/11/27,210.561
2011/11/28,584.207
2011/11/29,1370
2011/11/30,1401
2011/12/01,270.9
2011/12/02,1216
2011/12/03,816.754
2011/12/04,565.05
2011/12/05,871.234
2011/12/06,3005
2011/12/07,2054
2011/12/08,303.119
2011/12/09,98.741
2011/12/10,212.285
2011/12/11,191.776
2011/12/12,179.185
2011/12/13,34.944
2011/12/14,5.36
2011/12/15,59.514
2011/12/16,-71.902
2011/12/17,-87.606
2011/12/18,-92.146
2011/12/19,-83.521
2011/12/20,-46.099
2011/12/21,-44.106
2011/12/22,-81.575
2011/12/23,-75.16
2011/12/24,-70.445
2011/12/25,-60.962
2011/12/26,-31.277
2011/12/27,-42.257
2011/12/28,-90.794
2011/12/29,-81.525
2011/12/30,-94.724
2011/12/31,-84.854
2012/01/01,-91.347
2012/01/02,-88.932
2012/01/03,-86.806
2012/01/04,-77.842
2012/01/05,-80.495
2012/01/06,-80.069
2012/01/07,-88.755
2012/01/08,-66.711
2012/01/09,-26.143
2012/01/10,-23.547
2012/01/11,-5.506
2012/01/12,90.77
2012/01/13,129.938
2012/01/14,44.169
2012/01/15,8.9
2012/01/16,150.044
2012/01/17,152.095
2012/01/18,24.025
2012/01/19,9.951
2012/01/20,-12.334
2012/01/21,-13.5
2012/01/22,29.569
2012/01/23,25.622
2012/01/24,88.87
2012/01/25,-21.815
2012/01/26,-21.774
2012/01/27,71.147
2012/01/28,-46.498
2012/01/29,52.152
2012/01/30,41.834
2012/01/31,-2.208
2012/02/01,88.691
2012/02/02,72.875
2012/02/03,0.828
2012/02/04,-55.924
2012/02/05,-49.246
2012/02/06,-3.737
2012/02/07,-25.695
2012/02/08,-44.15
2012/02/09,-41.641
2012/02/10,-26.017
2012/02/11,20.077
2012/02/12,-34.698
2012/02/13,7.236
2012/02/14,315.08
2012/02/15,131.883
2012/02/16,206.299
2012/02/17,124.872
2012/02/18,40.918
2012/02/19,-22.361
2012/02/20,27.934
2012/02/21,26.818
2012/02/22,141.953
2012/02/23,55.824
2012/02/24,25.426
2012/02/25,-14.04
2012/02/26,-17.015
2012/02/27,49.562
2012/02/28,0.57
2012/02/29,-2.537
2012/03/01,113.529
2012/03/02,15.977
2012/03/03,-14.018
2012/03/04,58.519
2012/03/05,-8.281
2012/03/06,-11.418
2012/03/07,6.313
2012/03/08,59.316
2012/03/09,93.449
2012/03/10,37.653
2012/03/11,7.981
2012/03/12,10.954
2012/03/13,60.18
2012/03/14,41.399
2012/03/15,-63.68
2012/03/16,-57.741
2012/03/17,-67.359
2012/03/18,-58.143
2012/03/19,-27.91
2012/03/20,49.064
2012/03/21,29.311
2012/03/22,127.534
2012/03/23,27.171
2012/03/24,20.641
2012/03/25,-35.981
2012/03/26,33.297
2012/03/27,89.254
2012/03/28,102.521
2012/03/29,267.587
2012/03/30,242.68
2012/03/31,31.965
2012/04/01,12.074
2012/04/02,100.96
2012/04/03,31.278
2012/04/04,112.759
2012/04/05,190.143
2012/04/06,68.469
2012/04/07,-38.333
2012/04/08,123.261
2012/04/09,385.472
2012/04/10,126.353
2012/04/11,182.459
2012/04/12,161.431
2012/04/13,40.204
2012/04/14,104.689
2012/04/15,155.17
2012/04/16,257.866
2012/04/17,224.788
2012/04/18,150.066
2012/04/19,55.596
2012/04/20,582.252
2012/04/21,90.369
2012/04/22,18.257
2012/04/23,5.111
2012/04/24,115.278
2012/04/25,121.853
2012/04/26,274.124
2012/04/27,133.463
2012/04/28,-23.674
2012/04/29,1.815
2012/04/30,27.774
2012/05/01,84.671
2012/05/02,60.888
2012/05/03,51.892
2012/05/04,60.171
2012/05/05,33.558
2012/05/06,15.502
2012/05/07,661.437
2012/05/08,237.808
2012/05/09,49.358
2012/05/10,49.008
2012/05/11,2.108
2012/05/12,157.544
2012/05/13,83.545
2012/05/14,139.753
2012/05/15,203.297
2012/05/16,121.233
2012/05/17,221.329
2012/05/18,88.42
2012/05/19,84.806
2012/05/20,-31.707
2012/05/21,205.771
2012/05/22,332.046
2012/05/23,141.288
2012/05/24,55.404
2012/05/25,146.617
2012/05/26,163.577
2012/05/27,39.046
2012/05/28,153.183
2012/05/29,248.851
2012/05/30,134.469
2012/05/31,378.38
2012/06/01,194.786
2012/06/02,72.476
2012/06/03,60.171
2012/06/04,314.911
2012/06/05,692.283
2012/06/06,24.431
2012/06/07,36.596
2012/06/08,164.031
2012/06/09,33.263
2012/06/10,146.63
2012/06/11,6.208
2012/06/12,99.093
2012/06/13,23.949
2012/06/14,53.405
2012/06/15,23.718
2012/06/16,43.776
2012/06/17,-7.877
2012/06/18,155.203
2012/06/19,31.719
2012/06/20,-43.567
2012/06/21,-67.934
2012/06/22,62.259
2012/06/23,247.805
2012/06/24,-3.602
2012/06/25,-54.052
2012/06/26,5.894
2012/06/27,18.333
2012/06/28,41.663
2012/06/29,36.711
2012/06/30,-63.372
2012/07/01,-43.203
2012/07/02,-26.911
2012/07/03,4.949
2012/07/04,-40.028
2012/07/05,-45.999
2012/07/06,-33.983
2012/07/07,3.642
2012/07/08,-82.79
2012/07/09,91.497
2012/07/10,-15.594
2012/07/11,-51.909
2012/07/12,-32.014
2012/07/13,31.595
2012/07/14,-35.792
2012/07/15,-53.884
2012/07/16,-32.896
2012/07/17,148.682
2012/07/18,-10.564
2012/07/19,-22.962
2012/07/20,26.659
2012/07/21,207.546
2012/07/22,-3.766
2012/07/23,-7.589
2012/07/24,21.705
2012/07/25,-25.476
2012/07/26,84.897
2012/07/27,48.799
2012/07/28,-34.187
2012/07/29,-43.75
2012/07/30,-11.026
2012/07/31,211.406
2012/08/01,179.439
2012/08/02,87.843
2012/08/03,1.246
2012/08/04,11.151
2012/08/05,134.185
2012/08/06,-24.385
2012/08/07,296.399
2012/08/08,21.494
2012/08/09,0.368
2012/08/10,127.349
2012/08/11,75.642
2012/08/12,-3.692
2012/08/13,15.972
2012/08/14,78.121
2012/08/15,29.216
2012/08/16,24.388
2012/08/17,142.021
2012/08/18,140.451
2012/08/19,318.665
2012/08/20,325.927
2012/08/21,281.416
2012/08/22,324.994
2012/08/23,420.771
2012/08/24,1263
2012/08/25,132.082
2012/08/26,82.68
2012/08/27,349.063
2012/08/28,696.682
2012/08/29,1906
2012/08/30,359.843
2012/08/31,350.571
2012/09/01,407.131
2012/09/02,306.49
2012/09/03,161.469
2012/09/04,222.963
2012/09/05,372.049
2012/09/06,1065
2012/09/07,1066
2012/09/08,449.468
2012/09/09,133.416
2012/09/10,1125
2012/09/11,1187
2012/09/12,477.338
2012/09/13,1361
2012/09/14,867.334
2012/09/15,204.035
2012/09/16,393.949
2012/09/17,529.113
2012/09/18,171.252
2012/09/19,349.841
2012/09/20,265.366
2012/09/21,322.559
2012/09/22,141.642
2012/09/23,-17.241
2012/09/24,112.572
2012/09/25,-40.508
2012/09/26,-70.126
2012/09/27,-78.264
2012/09/28,-80.537
2012/09/29,-87.697
2012/09/30,-82.007
2012/10/01,-77.991
2012/10/02,-59.308
2012/10/03,-59.291
2012/10/04,-78.244
2012/10/05,-66.506
2012/10/06,-90.031
2012/10/07,-89.747
2012/10/08,-76.171
2012/10/09,-64.106
2012/10/10,-95.411
2012/10/11,-93.765
2012/10/12,-74.862
2012/10/13,-87.575
2012/10/14,-92.536
2012/10/15,-88.718
2012/10/16,-80.772
2012/10/17,-75.035
2012/10/18,-74.798
2012/10/19,-92.025
2012/10/20,-84.403
2012/10/21,-91.73
2012/10/22,-85.907
2012/10/23,-68.949
2012/10/24,-78.136
2012/10/25,-24.515
2012/10/26,-49.457
2012/10/27,2.604
2012/10/28,-70.915
2012/10/29,-34.775
2012/10/30,160.619
2012/10/31,112.775
2012/11/01,14.031
2012/11/02,-45.259
2012/11/03,34.022
2012/11/04,-29.033
2012/11/05,-0.766
2012/11/06,-6.022
2012/11/07,-2.637
2012/11/08,-9.633
2012/11/09,-8.57
2012/11/10,-71.884
2012/11/11,-87.561
2012/11/12,-85.215
2012/11/13,-45.656
2012/11/14,47.439
2012/11/15,-9.848
2012/11/16,7.475
2012/11/17,-22.915
2012/11/18,-24.37
2012/11/19,-50.33
2012/11/20,-33.982
2012/11/21,-60.486
2012/11/22,-43.445
2012/11/23,-38.035
2012/11/24,-12.089
2012/11/25,-12.952
2012/11/26,-21.065
2012/11/27,81.14
2012/11/28,118.29
2012/11/29,-68.108
2012/11/30,-77.483
2012/12/01,-74.516
2012/12/02,43.8
2012/12/03,6.62
2012/12/04,35.46
2012/12/05,54.807
2012/12/06,115.768
2012/12/07,40.336
2012/12/08,-4.778
2012/12/09,107.994
2012/12/10,226.881
2012/12/11,438.323
2012/12/12,918.823
2012/12/13,513.116
2012/12/14,190.931
2012/12/15,-23.88
2012/12/16,-43.723
2012/12/17,-24.943
2012/12/18,29.962
2012/12/19,-7.277
2012/12/20,-33.445
2012/12/21,114.819
2012/12/22,6.407
2012/12/23,-16.479
2012/12/24,-2.876
2012/12/25,-16.206
2012/12/26,-41.065
2012/12/27,-40.25
2012/12/28,-38.795
2012/12/29,-9.477
2012/12/30,5.635
2012/12/31,121.35
2013/01/01,55.99
2013/01/02,14.829
2013/01/03,-33.653
2013/01/04,-20.188
2013/01/05,-36.519
2013/01/06,-49.905
2013/01/07,41.576
2013/01/08,51.392
2013/01/09,69.675
2013/01/10,-16.234
2013/01/11,-63.328
2013/01/12,-76.642
2013/01/13,-70.616
2013/01/14,-31.856
2013/01/15,18.488
2013/01/16,35.523
2013/01/17,-15.15
2013/01/18,70.563
2013/01/19,88.763
2013/01/20,-23.51
2013/01/21,-4.893
2013/01/22,101.226
2013/01/23,196.371
2013/01/24,222.337
2013/01/25,219.313
2013/01/26,117.805
2013/01/27,81.284
2013/01/28,119.697
2013/01/29,334.011
2013/01/30,106.736
2013/01/31,54.639
2013/02/01,45.513
2013/02/02,13.883
2013/02/03,-16.519
2013/02/04,11.205
2013/02/05,182.827
2013/02/06,96.217
2013/02/07,25.421
2013/02/08,105.059
2013/02/09,109.308
2013/02/10,71.011
2013/02/11,142.346
2013/02/12,137.908
2013/02/13,70.471
2013/02/14,27.768
2013/02/15,3.159
2013/02/16,24.341
2013/02/17,11.944
2013/02/18,36.692
2013/02/19,114.185
2013/02/20,85.308
2013/02/21,27.873
2013/02/22,10.951
2013/02/23,27.329
2013/02/24,88.354
2013/02/25,139.327
2013/02/26,62.094
2013/02/27,54.541
2013/02/28,4.127
2013/03/01,46.988
2013/03/02,57.411
2013/03/03,-25.207
2013/03/04,25.207
2013/03/05,173.624
2013/03/06,169.153
2013/03/07,47.395
2013/03/08,29.053
2013/03/09,14.092
2013/03/10,13.005
2013/03/11,14.65
2013/03/12,107.396
2013/03/13,104.846
2013/03/14,59.443
2013/03/15,803.947
2013/03/16,179.007
2013/03/17,11.356
2013/03/18,431.845
2013/03/19,246.778
2013/03/20,241.704
2013/03/21,232.178
2013/03/22,174.32
2013/03/23,171.363
2013/03/24,29.428
2013/03/25,214.788
2013/03/26,143.527
2013/03/27,290.258
2013/03/28,262.907
2013/03/29,168.702
2013/03/30,245.508
2013/03/31,177.199
2013/04/01,178.738
2013/04/02,891.213
2013/04/03,745.395
2013/04/04,235.769
2013/04/05,182.911
2013/04/06,179.066
2013/04/07,172.35
2013/04/08,432.339
2013/04/09,535.395
2013/04/10,945.825
2013/04/11,210.805
2013/04/12,131.139
2013/04/13,127.64
2013/04/14,-73.306
2013/04/15,-21.837
2013/04/16,251.054
2013/04/17,-26.462
2013/04/18,486.066
2013/04/19,86.983
2013/04/20,-9.645
2013/04/21,21.511
2013/04/22,128.111
2013/04/23,225.393
2013/04/24,153.446
2013/04/25,95.814
2013/04/26,-25.688
2013/04/27,-32.585
2013/04/28,-45.013
2013/04/29,-26.988
2013/04/30,-39.96
2013/05/01,-15.211
2013/05/02,-65.303
2013/05/03,-72.112
2013/05/04,-81.511
2013/05/05,-74.73
2013/05/06,-46.678
2013/05/07,-25.054
2013/05/08,-61.902
2013/05/09,-80.914
2013/05/10,-82.119
2013/05/11,-66.532
2013/05/12,-62.949
2013/05/13,-24.668
2013/05/14,19.522
2013/05/15,-14.75
2013/05/16,-48.07
2013/05/17,-39.952
2013/05/18,-87.812
2013/05/19,-77.26
2013/05/20,-47.614
2013/05/21,-32.898
2013/05/22,-56.155
2013/05/23,-59.308
2013/05/24,-64.06
2013/05/25,-62.655
2013/05/26,-69.158
2013/05/27,-20.831
2013/05/28,25.605
2013/05/29,-23.197
2013/05/30,-7.263
2013/05/31,-30.403
2013/06/01,-38.124
2013/06/02,-33.061
2013/06/03,100.246
2013/06/04,22.026
2013/06/05,-11.822
2013/06/06,-12.875
2013/06/07,-11.765
2013/06/08,-36.485
2013/06/09,-12.414
2013/06/10,-25.541
2013/06/11,13.753
2013/06/12,-25.361
2013/06/13,-16.552
2013/06/14,7.352
2013/06/15,-39.902
2013/06/16,-37.076
2013/06/17,-17.511
2013/06/18,42.657
2013/06/19,1.4
2013/06/20,3.521
2013/06/21,-11.383
2013/06/22,-45.07
2013/06/23,-64.389
2013/06/24,-31.587
2013/06/25,44.369
2013/06/26,-25.443
2013/06/27,-37.973
2013/06/28,-33.281
2013/06/29,-41.528
2013/06/30,-54.911
2013/07/01,26.01
2013/07/02,22.113
2013/07/03,-24.112
2013/07/04,-7.635
2013/07/05,-8.265
2013/07/06,-46.979
2013/07/07,-38.619
2013/07/08,50.112
2013/07/09,17.814
2013/07/10,63.026
2013/07/11,40.521
2013/07/12,49.99
2013/07/13,21.356
2013/07/14,-33.293
2013/07/15,51.706
2013/07/16,68.943
2013/07/17,58.69
2013/07/18,30.156
2013/07/19,14.398
2013/07/20,-46.045
2013/07/21,-42.482
2013/07/22,74.719
2013/07/23,151.478
2013/07/24,29.487
2013/07/25,1.468
2013/07/26,15.216
2013/07/27,-22.272
2013/07/28,-9.621
2013/07/29,52.554
2013/07/30,163.773
2013/07/31,10.323
2013/08/01,84.521
2013/08/02,27.585
2013/08/03,-8.162
2013/08/04,-33.579
2013/08/05,71.456
2013/08/06,59.02
2013/08/07,23.468
2013/08/08,-19.225
2013/08/09,-30.075
2013/08/10,-45.254
2013/08/11,-55.503
2013/08/12,0.838
2013/08/13,151.322
2013/08/14,110.2
2013/08/15,-8.425
2013/08/16,13.773
2013/08/17,9.961
2013/08/18,12.699
2013/08/19,159.382
2013/08/20,134.156
2013/08/21,80.094
2013/08/22,6.419
2013/08/23,15.131
2013/08/24,-17.052
2013/08/25,-15.523
2013/08/26,84.069
2013/08/27,83.345
2013/08/28,24.689
2013/08/29,-16.3
2013/08/30,20.788
2013/08/31,-27.175
2013/09/01,-16.413
2013/09/02,30.79
2013/09/03,123.522
2013/09/04,26.768
2013/09/05,21.636
2013/09/06,2.545
2013/09/07,5.273
2013/09/08,-22.768
2013/09/09,42.368
2013/09/10,77.486
2013/09/11,-1.43
2013/09/12,-35.469
2013/09/13,-40.823
2013/09/14,-17.69
2013/09/15,-55.083
2013/09/16,-13.58
2013/09/17,-1.789
2013/09/18,-15.429
2013/09/19,4.279
2013/09/20,-35.857
2013/09/21,-38.374
2013/09/22,-34.838
2013/09/23,101.558
2013/09/24,91.202
2013/09/25,25.96
2013/09/26,-12.019
2013/09/27,-3.822
2013/09/28,-18.048
2013/09/29,-33.955
2013/09/30,22.576
2013/10/01,86.881
2013/10/02,58.137
2013/10/03,-10.407
2013/10/04,-10.683
2013/10/05,-43.221
2013/10/06,-38.287
2013/10/07,15.523
2013/10/08,83.088
2013/10/09,52.242
2013/10/10,23.247
2013/10/11,19.674
2013/10/12,-0.854
2013/10/13,7.651
2013/10/14,76.213
2013/10/15,148.589
2013/10/16,68.011
2013/10/17,50.566
2013/10/18,46.925
2013/10/19,51.546
2013/10/20,28.762
2013/10/21,215.375
2013/10/22,261.851
2013/10/23,73.036
2013/10/24,68.116
2013/10/25,422.814
2013/10/26,31.146
2013/10/27,3.143
2013/10/28,75.733
2013/10/29,414.079
2013/10/30,34.361
2013/10/31,-8.56
2013/11/01,-14.227
2013/11/02,5.33
2013/11/03,11.996
2013/11/04,278.137
2013/11/05,367.348
2013/11/06,150.311
2013/11/07,271.06
2013/11/08,185.573
2013/11/09,221.983
2013/11/10,122.711
2013/11/11,144.435
2013/11/12,300.473
2013/11/13,267.064
2013/11/14,239.133
2013/11/15,655.153
2013/11/16,440.314
2013/11/17,279.627
2013/11/18,589.452
2013/11/19,1048
2013/11/20,389.12
2013/11/21,514.294
2013/11/22,699.048
2013/11/23,503.948
2013/11/24,117.014
2013/11/25,821.186
2013/11/26,3764
2013/11/27,2525
2013/11/28,856.203
2013/11/29,1819
2013/11/30,1524
2013/12/01,1138
2013/12/02,1213
2013/12/03,1068
