Date,size90wma
2010/11/18,1048
2010/11/19,1348
2010/11/20,1743
2010/11/21,2075
2010/11/22,2057
2010/11/23,2041
2010/11/24,2129
2010/11/25,2305
2010/11/26,2311
2010/11/27,2292
2010/11/28,2271
2010/11/29,2250
2010/11/30,2228
2010/12/01,2211
2010/12/02,2190
2010/12/03,2169
2010/12/04,2146
2010/12/05,2120
2010/12/06,2095
2010/12/07,2075
2010/12/08,2053
2010/12/09,2031
2010/12/10,2010
2010/12/11,1995
2010/12/12,1981
2010/12/13,1983
2010/12/14,1969
2010/12/15,1953
2010/12/16,1935
2010/12/17,1920
2010/12/18,1902
2010/12/19,1887
2010/12/20,1887
2010/12/21,1870
2010/12/22,1860
2010/12/23,1847
2010/12/24,1832
2010/12/25,1816
2010/12/26,1804
2010/12/27,1791
2010/12/28,1777
2010/12/29,1762
2010/12/30,1747
2010/12/31,1731
2011/01/01,1718
2011/01/02,1703
2011/01/03,1721
2011/01/04,1722
2011/01/05,1738
2011/01/06,1734
2011/01/07,1732
2011/01/08,1744
2011/01/09,1752
2011/01/10,1762
2011/01/11,1773
2011/01/12,1775
2011/01/13,1779
2011/01/14,1783
2011/01/15,1784
2011/01/16,1780
2011/01/17,1767
2011/01/18,1766
2011/01/19,1761
2011/01/20,1750
2011/01/21,1756
2011/01/22,1783
2011/01/23,1788
2011/01/24,1795
2011/01/25,1788
2011/01/26,1781
2011/01/27,1777
2011/01/28,1779
2011/01/29,1800
2011/01/30,1895
2011/01/31,1915
2011/02/01,1924
2011/02/02,1917
2011/02/03,1902
2011/02/04,1887
2011/02/05,1872
2011/02/06,1862
2011/02/07,1841
2011/02/08,1826
2011/02/09,1818
2011/02/10,1849
2011/02/11,1882
2011/02/12,1898
2011/02/13,1906
2011/02/14,1937
2011/02/15,1953
2011/02/16,1960
2011/02/17,1974
2011/02/18,2000
2011/02/19,2024
2011/02/20,2047
2011/02/21,2070
2011/02/22,2099
2011/02/23,2121
2011/02/24,2152
2011/02/25,2174
2011/02/26,2184
2011/02/27,2208
2011/02/28,2250
2011/03/01,2357
2011/03/02,2398
2011/03/03,2465
2011/03/04,2489
2011/03/05,2510
2011/03/06,2516
2011/03/07,2536
2011/03/08,2587
2011/03/09,2626
2011/03/10,2685
2011/03/11,2741
2011/03/12,2825
2011/03/13,2922
2011/03/14,3036
2011/03/15,3162
2011/03/16,3259
2011/03/17,3348
2011/03/18,3424
2011/03/19,3541
2011/03/20,3703
2011/03/21,3875
2011/03/22,3940
2011/03/23,4074
2011/03/24,4118
2011/03/25,4141
2011/03/26,4248
2011/03/27,4321
2011/03/28,4386
2011/03/29,4434
2011/03/30,4447
2011/03/31,4455
2011/04/01,4453
2011/04/02,4452
2011/04/03,4449
2011/04/04,4471
2011/04/05,4476
2011/04/06,4493
2011/04/07,4501
2011/04/08,4509
2011/04/09,4514
2011/04/10,4515
2011/04/11,4536
2011/04/12,4574
2011/04/13,4595
2011/04/14,4647
2011/04/15,4716
2011/04/16,4763
2011/04/17,4774
2011/04/18,4847
2011/04/19,4936
2011/04/20,5042
2011/04/21,5049
2011/04/22,5051
2011/04/23,5075
2011/04/24,5105
2011/04/25,5139
2011/04/26,5184
2011/04/27,5318
2011/04/28,5381
2011/04/29,5426
2011/04/30,5532
2011/05/01,5633
2011/05/02,5653
2011/05/03,5680
2011/05/04,5703
2011/05/05,5739
2011/05/06,5763
2011/05/07,5791
2011/05/08,5796
2011/05/09,5817
2011/05/10,5878
2011/05/11,5917
2011/05/12,5985
2011/05/13,6073
2011/05/14,6121
2011/05/15,6170
2011/05/16,6224
2011/05/17,6263
2011/05/18,6318
2011/05/19,6446
2011/05/20,6525
2011/05/21,6593
2011/05/22,6641
2011/05/23,6688
2011/05/24,6723
2011/05/25,6776
2011/05/26,6851
2011/05/27,6962
2011/05/28,7102
2011/05/29,7195
2011/05/30,7366
2011/05/31,7597
2011/06/01,7768
2011/06/02,7970
2011/06/03,8256
2011/06/04,8465
2011/06/05,8649
2011/06/06,8886
2011/06/07,9180
2011/06/08,9681
2011/06/09,10019
2011/06/10,10299
2011/06/11,10496
2011/06/12,10805
2011/06/13,11089
2011/06/14,11388
2011/06/15,11614
2011/06/16,12073
2011/06/17,12444
2011/06/18,12763
2011/06/19,13031
2011/06/20,13216
2011/06/21,13341
2011/06/22,13484
2011/06/23,13626
2011/06/24,13832
2011/06/25,14214
2011/06/26,14608
2011/06/27,15076
2011/06/28,15440
2011/06/29,15713
2011/06/30,15915
2011/07/01,16231
2011/07/02,16440
2011/07/03,16619
2011/07/04,16862
2011/07/05,17211
2011/07/06,17583
2011/07/07,17926
2011/07/08,18105
2011/07/09,18298
2011/07/10,18615
2011/07/11,18895
2011/07/12,19114
2011/07/13,19221
2011/07/14,19467
2011/07/15,19578
2011/07/16,19756
2011/07/17,19885
2011/07/18,20130
2011/07/19,20421
2011/07/20,20632
2011/07/21,20803
2011/07/22,20992
2011/07/23,21112
2011/07/24,21212
2011/07/25,21408
2011/07/26,21496
2011/07/27,21567
2011/07/28,21704
2011/07/29,21720
2011/07/30,21698
2011/07/31,21732
2011/08/01,21824
2011/08/02,21969
2011/08/03,22044
2011/08/04,22224
2011/08/05,22293
2011/08/06,22441
2011/08/07,22504
2011/08/08,22668
2011/08/09,22849
2011/08/10,22912
2011/08/11,22962
2011/08/12,23002
2011/08/13,23078
2011/08/14,23192
2011/08/15,23383
2011/08/16,23523
2011/08/17,23613
2011/08/18,23620
2011/08/19,23735
2011/08/20,23703
2011/08/21,23662
2011/08/22,23631
2011/08/23,23592
2011/08/24,23616
2011/08/25,23633
2011/08/26,23636
2011/08/27,23680
2011/08/28,23638
2011/08/29,23675
2011/08/30,23642
2011/08/31,23548
2011/09/01,23557
2011/09/02,23446
2011/09/03,23307
2011/09/04,23674
2011/09/05,23589
2011/09/06,23578
2011/09/07,23549
2011/09/08,23513
2011/09/09,23553
2011/09/10,23513
2011/09/11,23508
2011/09/12,23497
2011/09/13,23394
2011/09/14,23269
2011/09/15,23152
2011/09/16,23122
2011/09/17,22983
2011/09/18,22814
2011/09/19,22834
2011/09/20,22937
2011/09/21,22982
2011/09/22,22857
2011/09/23,22779
2011/09/24,22719
2011/09/25,22621
2011/09/26,22505
2011/09/27,22431
2011/09/28,22292
2011/09/29,22181
2011/09/30,22109
2011/10/01,21959
2011/10/02,21835
2011/10/03,21729
2011/10/04,21726
2011/10/05,21600
2011/10/06,21551
2011/10/07,21449
2011/10/08,21376
2011/10/09,21285
2011/10/10,21228
2011/10/11,21378
2011/10/12,21361
2011/10/13,21354
2011/10/14,21280
2011/10/15,21174
2011/10/16,21084
2011/10/17,21099
2011/10/18,21005
2011/10/19,20887
2011/10/20,20765
2011/10/21,20643
2011/10/22,20652
2011/10/23,20637
2011/10/24,20586
2011/10/25,20484
2011/10/26,20428
2011/10/27,20379
2011/10/28,20376
2011/10/29,20380
2011/10/30,20313
2011/10/31,20189
2011/11/01,20058
2011/11/02,19924
2011/11/03,19884
2011/11/04,19835
2011/11/05,19748
2011/11/06,19578
2011/11/07,19515
2011/11/08,19455
2011/11/09,19372
2011/11/10,19354
2011/11/11,19317
2011/11/12,19202
2011/11/13,19077
2011/11/14,19036
2011/11/15,18952
2011/11/16,18938
2011/11/17,18853
2011/11/18,18780
2011/11/19,18711
2011/11/20,18646
2011/11/21,18575
2011/11/22,18511
2011/11/23,18451
2011/11/24,18462
2011/11/25,18404
2011/11/26,18356
2011/11/27,18326
2011/11/28,18343
2011/11/29,18396
2011/11/30,18419
2011/12/01,18352
2011/12/02,18334
2011/12/03,18269
2011/12/04,18221
2011/12/05,18165
2011/12/06,18184
2011/12/07,18196
2011/12/08,18151
2011/12/09,18091
2011/12/10,18041
2011/12/11,18016
2011/12/12,18025
2011/12/13,18026
2011/12/14,17961
2011/12/15,17931
2011/12/16,17961
2011/12/17,17872
2011/12/18,17760
2011/12/19,17736
2011/12/20,17882
2011/12/21,17839
2011/12/22,17818
2011/12/23,17782
2011/12/24,17676
2011/12/25,17560
2011/12/26,17465
2011/12/27,17423
2011/12/28,17343
2011/12/29,17317
2011/12/30,17252
2011/12/31,17215
2012/01/01,17197
2012/01/02,17223
2012/01/03,17231
2012/01/04,17264
2012/01/05,17413
2012/01/06,17497
2012/01/07,17469
2012/01/08,17524
2012/01/09,17577
2012/01/10,17837
2012/01/11,18047
2012/01/12,18095
2012/01/13,18177
2012/01/14,18219
2012/01/15,18280
2012/01/16,18316
2012/01/17,18348
2012/01/18,18495
2012/01/19,18561
2012/01/20,18618
2012/01/21,18619
2012/01/22,18583
2012/01/23,18518
2012/01/24,18648
2012/01/25,18797
2012/01/26,18880
2012/01/27,18947
2012/01/28,18966
2012/01/29,18958
2012/01/30,18902
2012/01/31,18981
2012/02/01,19034
2012/02/02,19106
2012/02/03,19156
2012/02/04,19213
2012/02/05,19272
2012/02/06,19274
2012/02/07,19351
2012/02/08,19405
2012/02/09,19504
2012/02/10,19697
2012/02/11,19790
2012/02/12,19804
2012/02/13,19967
2012/02/14,20247
2012/02/15,20484
2012/02/16,20773
2012/02/17,20756
2012/02/18,20684
2012/02/19,20616
2012/02/20,20605
2012/02/21,20679
2012/02/22,20676
2012/02/23,20739
2012/02/24,20795
2012/02/25,20759
2012/02/26,20719
2012/02/27,20715
2012/02/28,20705
2012/02/29,20646
2012/03/01,20710
2012/03/02,20891
2012/03/03,20898
2012/03/04,20933
2012/03/05,21029
2012/03/06,21101
2012/03/07,21082
2012/03/08,21078
2012/03/09,21045
2012/03/10,21004
2012/03/11,20986
2012/03/12,20935
2012/03/13,21036
2012/03/14,21163
2012/03/15,21266
2012/03/16,21260
2012/03/17,21207
2012/03/18,21114
2012/03/19,21127
2012/03/20,21093
2012/03/21,21073
2012/03/22,21043
2012/03/23,21060
2012/03/24,20931
2012/03/25,20872
2012/03/26,20879
2012/03/27,20850
2012/03/28,20881
2012/03/29,20945
2012/03/30,20930
2012/03/31,20821
2012/04/01,20765
2012/04/02,20883
2012/04/03,21017
2012/04/04,21066
2012/04/05,21257
2012/04/06,21347
2012/04/07,21340
2012/04/08,21263
2012/04/09,21236
2012/04/10,21325
2012/04/11,21435
2012/04/12,21614
2012/04/13,21721
2012/04/14,21805
2012/04/15,21983
2012/04/16,22109
2012/04/17,22269
2012/04/18,22515
2012/04/19,22552
2012/04/20,22690
2012/04/21,22692
2012/04/22,22671
2012/04/23,22730
2012/04/24,22792
2012/04/25,22905
2012/04/26,23018
2012/04/27,23077
2012/04/28,23066
2012/04/29,22990
2012/04/30,23010
2012/05/01,23134
2012/05/02,23331
2012/05/03,23689
2012/05/04,24045
2012/05/05,24288
2012/05/06,24540
2012/05/07,25072
2012/05/08,25523
2012/05/09,26048
2012/05/10,26433
2012/05/11,27208
2012/05/12,28022
2012/05/13,28477
2012/05/14,29886
2012/05/15,31011
2012/05/16,31980
2012/05/17,32878
2012/05/18,33935
2012/05/19,35612
2012/05/20,37153
2012/05/21,38915
2012/05/22,40225
2012/05/23,41587
2012/05/24,42946
2012/05/25,44504
2012/05/26,45308
2012/05/27,46138
2012/05/28,47406
2012/05/29,48925
2012/05/30,50039
2012/05/31,50714
2012/06/01,51614
2012/06/02,51547
2012/06/03,52789
2012/06/04,54767
2012/06/05,56673
2012/06/06,56787
2012/06/07,58140
2012/06/08,58898
2012/06/09,59786
2012/06/10,61048
2012/06/11,62244
2012/06/12,62504
2012/06/13,65002
2012/06/14,67869
2012/06/15,70144
2012/06/16,71751
2012/06/17,73083
2012/06/18,74080
2012/06/19,75344
2012/06/20,76417
2012/06/21,77194
2012/06/22,77688
2012/06/23,77805
2012/06/24,78221
2012/06/25,78728
2012/06/26,79338
2012/06/27,79807
2012/06/28,80320
2012/06/29,80381
2012/06/30,80572
2012/07/01,80411
2012/07/02,80505
2012/07/03,80409
2012/07/04,80461
2012/07/05,80509
2012/07/06,80554
2012/07/07,80497
2012/07/08,80324
2012/07/09,80316
2012/07/10,81056
2012/07/11,81811
2012/07/12,81847
2012/07/13,81861
2012/07/14,81659
2012/07/15,81894
2012/07/16,82393
2012/07/17,82810
2012/07/18,83349
2012/07/19,84084
2012/07/20,84885
2012/07/21,85538
2012/07/22,85871
2012/07/23,86317
2012/07/24,86282
2012/07/25,86127
2012/07/26,86123
2012/07/27,85751
2012/07/28,86055
2012/07/29,86215
2012/07/30,86384
2012/07/31,87589
2012/08/01,87924
2012/08/02,87984
2012/08/03,87722
2012/08/04,87639
2012/08/05,87914
2012/08/06,88261
2012/08/07,87913
2012/08/08,88177
2012/08/09,87936
2012/08/10,87620
2012/08/11,87393
2012/08/12,87389
2012/08/13,88244
2012/08/14,88369
2012/08/15,89570
2012/08/16,90395
2012/08/17,91169
2012/08/18,91378
2012/08/19,91576
2012/08/20,91590
2012/08/21,91765
2012/08/22,91968
2012/08/23,91659
2012/08/24,91587
2012/08/25,91758
2012/08/26,91252
2012/08/27,91341
2012/08/28,91180
2012/08/29,90980
2012/08/30,90990
2012/08/31,91588
2012/09/01,91852
2012/09/02,91729
2012/09/03,91994
2012/09/04,92536
2012/09/05,92690
2012/09/06,92955
2012/09/07,92758
2012/09/08,92752
2012/09/09,92508
2012/09/10,92577
2012/09/11,92993
2012/09/12,92690
2012/09/13,92894
2012/09/14,93108
2012/09/15,92920
2012/09/16,92738
2012/09/17,92194
2012/09/18,92119
2012/09/19,92362
2012/09/20,92284
2012/09/21,92125
2012/09/22,91764
2012/09/23,91589
2012/09/24,91520
2012/09/25,91129
2012/09/26,91450
2012/09/27,91205
2012/09/28,91300
2012/09/29,90824
2012/09/30,90258
2012/10/01,90386
2012/10/02,90711
2012/10/03,90972
2012/10/04,91615
2012/10/05,92188
2012/10/06,92365
2012/10/07,93202
2012/10/08,93296
2012/10/09,93788
2012/10/10,93845
2012/10/11,93804
2012/10/12,93725
2012/10/13,93929
2012/10/14,94113
2012/10/15,93943
2012/10/16,94179
2012/10/17,94570
2012/10/18,94528
2012/10/19,94530
2012/10/20,94509
2012/10/21,94974
2012/10/22,95548
2012/10/23,96140
2012/10/24,96139
2012/10/25,96087
2012/10/26,95435
2012/10/27,94360
2012/10/28,93442
2012/10/29,92962
2012/10/30,93040
2012/10/31,93017
2012/11/01,92740
2012/11/02,92719
2012/11/03,92307
2012/11/04,91878
2012/11/05,91952
2012/11/06,92289
2012/11/07,92570
2012/11/08,92680
2012/11/09,92308
2012/11/10,92190
2012/11/11,91688
2012/11/12,91467
2012/11/13,91335
2012/11/14,91345
2012/11/15,91963
2012/11/16,92653
2012/11/17,93236
2012/11/18,93524
2012/11/19,93985
2012/11/20,94409
2012/11/21,95032
2012/11/22,95159
2012/11/23,95297
2012/11/24,95220
2012/11/25,95752
2012/11/26,96049
2012/11/27,95926
2012/11/28,96031
2012/11/29,96250
2012/11/30,96511
2012/12/01,96445
2012/12/02,95859
2012/12/03,95331
2012/12/04,96285
2012/12/05,97176
2012/12/06,97968
2012/12/07,98328
2012/12/08,98554
2012/12/09,99018
2012/12/10,99536
2012/12/11,100024
2012/12/12,100783
2012/12/13,101971
2012/12/14,103528
2012/12/15,104096
2012/12/16,105072
2012/12/17,105779
2012/12/18,107599
2012/12/19,108386
2012/12/20,109560
2012/12/21,110679
2012/12/22,111472
2012/12/23,112133
2012/12/24,112813
2012/12/25,112718
2012/12/26,112989
2012/12/27,113551
2012/12/28,114001
2012/12/29,114402
2012/12/30,114569
2012/12/31,114147
2013/01/01,113741
2013/01/02,113889
2013/01/03,113905
2013/01/04,114665
2013/01/05,114898
2013/01/06,114746
2013/01/07,114698
2013/01/08,115618
2013/01/09,116503
2013/01/10,117711
2013/01/11,119418
2013/01/12,120575
2013/01/13,121701
2013/01/14,122033
2013/01/15,123045
2013/01/16,124540
2013/01/17,126435
2013/01/18,127980
2013/01/19,128940
2013/01/20,129471
2013/01/21,129973
2013/01/22,130586
2013/01/23,131836
2013/01/24,132549
2013/01/25,133535
2013/01/26,134228
2013/01/27,135116
2013/01/28,136119
2013/01/29,136862
2013/01/30,136932
2013/01/31,136927
2013/02/01,138113
2013/02/02,138825
2013/02/03,139309
2013/02/04,139874
2013/02/05,140168
2013/02/06,140182
2013/02/07,141253
2013/02/08,142356
2013/02/09,143415
2013/02/10,143890
2013/02/11,144588
2013/02/12,145873
2013/02/13,146384
2013/02/14,146875
2013/02/15,147095
2013/02/16,146847
2013/02/17,146619
2013/02/18,146782
2013/02/19,147300
2013/02/20,147565
2013/02/21,147661
2013/02/22,148291
2013/02/23,148817
2013/02/24,149250
2013/02/25,149459
2013/02/26,150201
2013/02/27,150289
2013/02/28,150979
2013/03/01,152157
2013/03/02,152953
2013/03/03,153211
2013/03/04,153614
2013/03/05,154666
2013/03/06,155704
2013/03/07,156887
2013/03/08,157161
2013/03/09,157319
2013/03/10,158094
2013/03/11,158527
2013/03/12,159154
2013/03/13,159496
2013/03/14,159581
2013/03/15,160033
2013/03/16,158900
2013/03/17,157336
2013/03/18,156371
2013/03/19,155971
2013/03/20,154948
2013/03/21,154442
2013/03/22,154022
2013/03/23,153485
2013/03/24,153054
2013/03/25,153474
2013/03/26,153719
2013/03/27,154598
2013/03/28,155122
2013/03/29,155692
2013/03/30,156466
2013/03/31,156346
2013/04/01,156022
2013/04/02,156482
2013/04/03,157119
2013/04/04,158559
2013/04/05,159287
2013/04/06,159305
2013/04/07,160339
2013/04/08,161122
2013/04/09,161542
2013/04/10,161720
2013/04/11,162953
2013/04/12,163020
2013/04/13,162678
2013/04/14,163000
2013/04/15,163018
2013/04/16,163459
2013/04/17,163518
2013/04/18,163159
2013/04/19,164288
2013/04/20,164212
2013/04/21,163377
2013/04/22,163074
2013/04/23,163373
2013/04/24,164443
2013/04/25,164753
2013/04/26,164663
2013/04/27,164343
2013/04/28,163472
2013/04/29,163174
2013/04/30,163625
2013/05/01,163817
2013/05/02,164583
2013/05/03,165026
2013/05/04,164924
2013/05/05,164704
2013/05/06,164715
2013/05/07,164894
2013/05/08,164745
2013/05/09,165317
2013/05/10,165919
2013/05/11,166519
2013/05/12,166923
2013/05/13,167030
2013/05/14,167870
2013/05/15,169053
2013/05/16,169851
2013/05/17,170039
2013/05/18,170073
2013/05/19,169526
2013/05/20,169846
2013/05/21,170007
2013/05/22,169831
2013/05/23,169724
2013/05/24,169547
2013/05/25,169152
2013/05/26,168415
2013/05/27,168017
2013/05/28,168086
2013/05/29,167941
2013/05/30,167716
2013/05/31,167305
2013/06/01,166407
2013/06/02,165439
2013/06/03,164595
2013/06/04,163841
2013/06/05,163498
2013/06/06,163075
2013/06/07,162904
2013/06/08,162033
2013/06/09,161421
2013/06/10,160481
2013/06/11,159655
2013/06/12,158467
2013/06/13,157332
2013/06/14,156709
2013/06/15,155330
2013/06/16,154165
2013/06/17,153806
2013/06/18,153585
2013/06/19,153588
2013/06/20,153542
2013/06/21,152912
2013/06/22,151962
2013/06/23,150777
2013/06/24,150236
2013/06/25,149538
2013/06/26,148695
2013/06/27,148014
2013/06/28,147519
2013/06/29,146386
2013/06/30,144975
2013/07/01,144030
2013/07/02,143188
2013/07/03,141675
2013/07/04,140442
2013/07/05,139077
2013/07/06,137599
2013/07/07,135969
2013/07/08,134773
2013/07/09,133792
2013/07/10,132599
2013/07/11,131926
2013/07/12,132072
2013/07/13,131414
2013/07/14,130373
2013/07/15,129514
2013/07/16,128805
2013/07/17,127887
2013/07/18,127337
2013/07/19,126367
2013/07/20,125106
2013/07/21,123855
2013/07/22,123210
2013/07/23,122896
2013/07/24,122619
2013/07/25,122690
2013/07/26,122005
2013/07/27,121090
2013/07/28,120386
2013/07/29,119841
2013/07/30,119077
2013/07/31,118881
2013/08/01,118931
2013/08/02,118645
2013/08/03,118493
2013/08/04,118084
2013/08/05,117872
2013/08/06,117763
2013/08/07,117867
2013/08/08,117791
2013/08/09,117416
2013/08/10,117070
2013/08/11,116045
2013/08/12,116211
2013/08/13,116495
2013/08/14,116947
2013/08/15,117800
2013/08/16,119081
2013/08/17,119199
2013/08/18,119338
2013/08/19,120530
2013/08/20,121139
2013/08/21,121457
2013/08/22,121662
2013/08/23,121882
2013/08/24,122063
2013/08/25,122504
2013/08/26,123118
2013/08/27,124293
2013/08/28,125108
2013/08/29,125333
2013/08/30,125691
2013/08/31,125147
2013/09/01,124543
2013/09/02,124189
2013/09/03,124383
2013/09/04,124938
2013/09/05,125394
2013/09/06,125950
2013/09/07,126714
2013/09/08,126916
2013/09/09,126943
2013/09/10,127012
2013/09/11,126675
2013/09/12,126494
2013/09/13,126023
2013/09/14,125311
2013/09/15,125697
2013/09/16,126563
2013/09/17,127514
2013/09/18,128430
2013/09/19,128747
2013/09/20,128935
2013/09/21,128974
2013/09/22,128751
2013/09/23,129096
2013/09/24,129300
2013/09/25,129183
2013/09/26,130021
2013/09/27,130030
2013/09/28,129817
2013/09/29,129630
2013/09/30,129852
2013/10/01,130203
2013/10/02,131031
2013/10/03,131478
2013/10/04,131578
2013/10/05,130924
2013/10/06,130629
2013/10/07,131048
2013/10/08,131057
2013/10/09,131181
2013/10/10,131404
2013/10/11,131409
2013/10/12,130969
2013/10/13,130765
2013/10/14,130448
2013/10/15,129855
2013/10/16,129628
2013/10/17,129751
2013/10/18,130079
2013/10/19,130103
2013/10/20,129932
2013/10/21,130158
2013/10/22,130264
2013/10/23,130373
2013/10/24,131015
2013/10/25,130945
2013/10/26,130860
2013/10/27,130544
2013/10/28,130645
2013/10/29,130957
2013/10/30,130802
2013/10/31,130885
2013/11/01,130326
2013/11/02,129758
2013/11/03,129156
2013/11/04,128911
2013/11/05,129472
2013/11/06,130654
2013/11/07,132574
2013/11/08,134696
2013/11/09,136126
2013/11/10,136965
2013/11/11,137282
2013/11/12,137394
2013/11/13,138464
2013/11/14,139496
2013/11/15,140354
2013/11/16,139920
2013/11/17,139991
2013/11/18,142597
2013/11/19,146438
2013/11/20,148494
2013/11/21,151421
2013/11/22,153281
2013/11/23,154731
2013/11/24,155594
2013/11/25,156599
2013/11/26,158944
2013/11/27,161566
2013/11/28,163795
2013/11/29,166029
2013/11/30,167133
2013/12/01,167956
2013/12/02,169690
2013/12/03,170395
2013/12/04,172136
2013/12/05,173971
2013/12/06,174262
2013/12/07,174458
2013/12/08,173673
2013/12/09,174033
2013/12/10,174802
2013/12/11,175643
2013/12/12,175906
2013/12/13,176299
2013/12/14,176452
2013/12/15,176702
2013/12/16,177120
2013/12/17,177296
2013/12/18,178243
2013/12/19,177952
2013/12/20,178420
2013/12/21,178670
2013/12/22,178644
2013/12/23,178755
2013/12/24,178829
2013/12/25,179090
2013/12/26,179126
2013/12/27,178713
2013/12/28,178983
2013/12/29,179172
2013/12/30,179360
2013/12/31,178865
2014/01/01,177511
2014/01/02,178537
2014/01/03,179182
2014/01/04,179546
2014/01/05,179479
2014/01/06,180219
2014/01/07,180356
2014/01/08,180073
2014/01/09,179433
2014/01/10,178896
2014/01/11,178210
2014/01/12,177212
2014/01/13,177091
2014/01/14,177132
2014/01/15,176887
2014/01/16,176577
2014/01/17,176931
2014/01/18,176273
2014/01/19,175566
2014/01/20,175776
2014/01/21,176757
2014/01/22,176659
2014/01/23,176858
2014/01/24,176723
2014/01/25,176474
2014/01/26,176473
2014/01/27,176667
2014/01/28,177475
2014/01/29,177749
2014/01/30,177614
2014/01/31,177308
2014/02/01,176637
2014/02/02,176107
2014/02/03,176057
2014/02/04,176887
2014/02/05,177704
2014/02/06,178281
2014/02/07,179635
2014/02/08,179696
2014/02/09,180274
2014/02/10,180840
2014/02/11,181141
2014/02/12,182572
2014/02/13,183257
2014/02/14,184086
2014/02/15,183909
2014/02/16,182961
2014/02/17,183605
2014/02/18,184467
2014/02/19,184896
2014/02/20,185796
2014/02/21,187335
2014/02/22,187311
2014/02/23,187849
2014/02/24,188721
2014/02/25,190823
2014/02/26,191853
2014/02/27,192333
2014/02/28,193456
2014/03/01,195111
2014/03/02,196266
2014/03/03,199465
2014/03/04,203177
2014/03/05,205235
2014/03/06,206437
2014/03/07,207709
2014/03/08,208125
2014/03/09,208271
2014/03/10,210134
2014/03/11,211386
2014/03/12,212365
2014/03/13,213707
2014/03/14,216107
2014/03/15,215840
2014/03/16,215162
2014/03/17,215454
2014/03/18,214944
2014/03/19,215483
2014/03/20,215866
2014/03/21,216627
2014/03/22,217568
2014/03/23,216332
2014/03/24,216692
2014/03/25,217683
2014/03/26,218596
2014/03/27,219382
2014/03/28,219733
2014/03/29,219038
2014/03/30,219651
2014/03/31,219745
2014/04/01,220011
2014/04/02,219770
2014/04/03,219072
2014/04/04,218881
2014/04/05,218555
2014/04/06,218670
2014/04/07,219470
2014/04/08,221331
2014/04/09,222084
2014/04/10,223046
2014/04/11,223307
2014/04/12,222368
2014/04/13,221248
2014/04/14,221312
2014/04/15,221926
2014/04/16,223167
2014/04/17,223341
2014/04/18,223108
2014/04/19,222590
2014/04/20,221539
2014/04/21,220955
2014/04/22,222519
2014/04/23,223042
2014/04/24,224383
2014/04/25,224528
2014/04/26,223633
2014/04/27,222760
2014/04/28,223161
2014/04/29,223299
2014/04/30,224376
2014/05/01,223708
2014/05/02,223463
