Date,hashrate3rsi
2011/01/26,66.621
2011/01/27,75.253
2011/01/28,68.94
2011/01/29,48.73
2011/01/30,70.989
2011/01/31,42.559
2011/02/01,76.45
2011/02/02,48.174
2011/02/03,41.458
2011/02/04,69.435
2011/02/05,78.943
2011/02/06,54.4
2011/02/07,66.795
2011/02/08,83.802
2011/02/09,73.959
2011/02/10,81.199
2011/02/11,80.827
2011/02/12,87.401
2011/02/13,89.004
2011/02/14,90.062
2011/02/15,95.641
2011/02/16,98.04
2011/02/17,99.151
2011/02/18,99.653
2011/02/19,60.476
2011/02/20,61.814
2011/02/21,71.856
2011/02/22,82.85
2011/02/23,89.867
2011/02/24,90.263
2011/02/25,76.793
2011/02/26,91.779
2011/02/27,98.19
2011/02/28,52.016
2011/03/01,34.102
2011/03/02,44.622
2011/03/03,56.239
2011/03/04,73.668
2011/03/05,85.714
2011/03/06,90.71
2011/03/07,64.619
2011/03/08,33.749
2011/03/09,31.093
2011/03/10,27.544
2011/03/11,21.1
2011/03/12,36.377
2011/03/13,37.535
2011/03/14,16.899
2011/03/15,14.119
2011/03/16,64.706
2011/03/17,56.982
2011/03/18,70.457
2011/03/19,32.169
2011/03/20,49.852
2011/03/21,70.631
2011/03/22,54.44
2011/03/23,58.21
2011/03/24,80.463
2011/03/25,45.364
2011/03/26,45.355
2011/03/27,38.068
2011/03/28,49.087
2011/03/29,71.17
2011/03/30,46.304
2011/03/31,79.366
2011/04/01,75.919
2011/04/02,64.043
2011/04/03,45.709
2011/04/04,64.251
2011/04/05,76.889
2011/04/06,82.198
2011/04/07,39.426
2011/04/08,48.938
2011/04/09,68.324
2011/04/10,70.808
2011/04/11,55.827
2011/04/12,70.02
2011/04/13,91.626
2011/04/14,50.911
2011/04/15,26.008
2011/04/16,44.974
2011/04/17,61.1
2011/04/18,64.953
2011/04/19,39.386
2011/04/20,55.491
2011/04/21,63.19
2011/04/22,75.101
2011/04/23,83.802
2011/04/24,74.47
2011/04/25,81.698
2011/04/26,94.52
2011/04/27,70.998
2011/04/28,30.821
2011/04/29,63.151
2011/04/30,78.75
2011/05/01,71.501
2011/05/02,77.648
2011/05/03,81.331
2011/05/04,72.038
2011/05/05,86.183
2011/05/06,87.806
2011/05/07,91.223
2011/05/08,54.116
2011/05/09,86.942
2011/05/10,94.656
2011/05/11,59.109
2011/05/12,48.566
2011/05/13,61.116
2011/05/14,83.271
2011/05/15,82.118
2011/05/16,79.424
2011/05/17,89.519
2011/05/18,94.64
2011/05/19,97.459
2011/05/20,88.717
2011/05/21,90.388
2011/05/22,96.362
2011/05/23,97.266
2011/05/24,98.575
2011/05/25,98.898
2011/05/26,99.546
2011/05/27,99.757
2011/05/28,39.404
2011/05/29,38.99
2011/05/30,38.55
2011/05/31,29.581
2011/06/01,52.849
2011/06/02,75.695
2011/06/03,79.271
2011/06/04,85.097
2011/06/05,86.144
2011/06/06,96.413
2011/06/07,63.049
2011/06/08,58.051
2011/06/09,79.233
2011/06/10,85.174
2011/06/11,87.277
2011/06/12,92.066
2011/06/13,63.767
2011/06/14,68.639
2011/06/15,94.528
2011/06/16,95.429
2011/06/17,47.867
2011/06/18,52.016
2011/06/19,69.842
2011/06/20,78.385
2011/06/21,82.416
2011/06/22,89.895
2011/06/23,59.439
2011/06/24,84.364
2011/06/25,48.531
2011/06/26,39.675
2011/06/27,46.697
2011/06/28,46.877
2011/06/29,68.504
2011/06/30,77.846
2011/07/01,83.437
2011/07/02,50.215
2011/07/03,37.128
2011/07/04,30.924
2011/07/05,21.676
2011/07/06,19.402
2011/07/07,54.568
2011/07/08,44.507
2011/07/09,82.069
2011/07/10,44.391
2011/07/11,56.113
2011/07/12,43.434
2011/07/13,76.525
2011/07/14,65.663
2011/07/15,48.62
2011/07/16,66.052
2011/07/17,45.616
2011/07/18,58.938
2011/07/19,67.897
2011/07/20,29.774
2011/07/21,58.589
2011/07/22,50.421
2011/07/23,49.715
2011/07/24,74.055
2011/07/25,80.254
2011/07/26,82.03
2011/07/27,93.601
2011/07/28,50.61
2011/07/29,35.746
2011/07/30,27.696
2011/07/31,60.161
2011/08/01,79.885
2011/08/02,51.902
2011/08/03,51.839
2011/08/04,31.326
2011/08/05,20.058
2011/08/06,19.31
2011/08/07,13.081
2011/08/08,34.817
2011/08/09,60.89
2011/08/10,84.946
2011/08/11,44.824
2011/08/12,37.071
2011/08/13,46.806
2011/08/14,27.142
2011/08/15,57.508
2011/08/16,38.282
2011/08/17,52.552
2011/08/18,65.265
2011/08/19,43.476
2011/08/20,50.292
2011/08/21,68.166
2011/08/22,87.575
2011/08/23,69.657
2011/08/24,33.907
2011/08/25,25.55
2011/08/26,50.44
2011/08/27,31.523
2011/08/28,22.464
2011/08/29,40.349
2011/08/30,65.628
2011/08/31,72.923
2011/09/01,42.976
2011/09/02,58.118
2011/09/03,59.538
2011/09/04,33.677
2011/09/05,57.003
2011/09/06,64.774
2011/09/07,65.568
2011/09/08,22.586
2011/09/09,46.677
2011/09/10,61.244
2011/09/11,40.246
2011/09/12,25.127
2011/09/13,54.972
2011/09/14,63.17
2011/09/15,62.46
2011/09/16,34.819
2011/09/17,19.733
2011/09/18,71.533
2011/09/19,49.279
2011/09/20,36.256
2011/09/21,59.857
2011/09/22,61.057
2011/09/23,48.665
2011/09/24,25.953
2011/09/25,52.208
2011/09/26,38.684
2011/09/27,53.476
2011/09/28,43.229
2011/09/29,39.513
2011/09/30,23.871
2011/10/01,17.906
2011/10/02,60.314
2011/10/03,49.585
2011/10/04,47.997
2011/10/05,26.577
2011/10/06,70.672
2011/10/07,39.189
2011/10/08,51.714
2011/10/09,29.534
2011/10/10,40.832
2011/10/11,22.81
2011/10/12,31.386
2011/10/13,14.606
2011/10/14,47.2
2011/10/15,67.977
2011/10/16,43.601
2011/10/17,33.747
2011/10/18,41.585
2011/10/19,55.66
2011/10/20,37.824
2011/10/21,59.859
2011/10/22,26.689
2011/10/23,23.09
2011/10/24,48.916
2011/10/25,72.393
2011/10/26,54.662
2011/10/27,38.038
2011/10/28,25.634
2011/10/29,55.587
2011/10/30,35.198
2011/10/31,44.053
2011/11/01,59.124
2011/11/02,73.94
2011/11/03,52.567
2011/11/04,38.496
2011/11/05,69.424
2011/11/06,56.513
2011/11/07,32.597
2011/11/08,47.777
2011/11/09,73.579
2011/11/10,64.908
2011/11/11,27.697
2011/11/12,34.376
2011/11/13,59.067
2011/11/14,51.696
2011/11/15,72.689
2011/11/16,46.523
2011/11/17,37.478
2011/11/18,29.043
2011/11/19,46.073
2011/11/20,20.476
2011/11/21,56.571
2011/11/22,46.394
2011/11/23,54.88
2011/11/24,28.517
2011/11/25,36.502
2011/11/26,42.137
2011/11/27,29.534
2011/11/28,34.184
2011/11/29,69.857
2011/11/30,71.025
2011/12/01,93.606
2011/12/02,86.184
2011/12/03,33.447
2011/12/04,39.146
2011/12/05,53.337
2011/12/06,67.115
2011/12/07,49.862
2011/12/08,34.801
2011/12/09,47.992
2011/12/10,64.975
2011/12/11,30.573
2011/12/12,41.437
2011/12/13,24.835
2011/12/14,62.407
2011/12/15,40.229
2011/12/16,27.275
2011/12/17,52.185
2011/12/18,72.593
2011/12/19,65.831
2011/12/20,58.847
2011/12/21,63.265
2011/12/22,42.128
2011/12/23,68.455
2011/12/24,37.98
2011/12/25,68.828
2011/12/26,85.459
2011/12/27,58.337
2011/12/28,36.978
2011/12/29,42.374
2011/12/30,20.713
2011/12/31,57.473
2012/01/01,51.048
2012/01/02,52.279
2012/01/03,68.096
2012/01/04,64.072
2012/01/05,28.119
2012/01/06,67.548
2012/01/07,75.083
2012/01/08,62.069
2012/01/09,68.229
2012/01/10,40.958
2012/01/11,33.315
2012/01/12,69.259
2012/01/13,29.725
2012/01/14,49.154
2012/01/15,52.18
2012/01/16,55.072
2012/01/17,75.333
2012/01/18,38.08
2012/01/19,25.902
2012/01/20,38.684
2012/01/21,72.858
2012/01/22,54.854
2012/01/23,67.139
2012/01/24,41.67
2012/01/25,55.342
2012/01/26,30.866
2012/01/27,45.864
2012/01/28,57.525
2012/01/29,70.297
2012/01/30,83.196
2012/01/31,67.679
2012/02/01,31.006
2012/02/02,38.616
2012/02/03,71.622
2012/02/04,50.104
2012/02/05,48.042
2012/02/06,43.512
2012/02/07,31.966
2012/02/08,24.972
2012/02/09,34.158
2012/02/10,69.771
2012/02/11,37.399
2012/02/12,73.303
2012/02/13,59.497
2012/02/14,26.797
2012/02/15,32.24
2012/02/16,51.668
2012/02/17,47.006
2012/02/18,81.52
2012/02/19,85.244
2012/02/20,46.924
2012/02/21,23.488
2012/02/22,53.237
2012/02/23,66.365
2012/02/24,44.07
2012/02/25,65.344
2012/02/26,54.136
2012/02/27,44.22
2012/02/28,46.288
2012/02/29,77.468
2012/03/01,45.958
2012/03/02,38.818
2012/03/03,17.324
2012/03/04,41.463
2012/03/05,55.874
2012/03/06,66.563
2012/03/07,61.254
2012/03/08,79.03
2012/03/09,79.578
2012/03/10,90.515
2012/03/11,32.462
2012/03/12,54.617
2012/03/13,58.075
2012/03/14,40.706
2012/03/15,21.354
2012/03/16,44.525
2012/03/17,68.632
2012/03/18,70.674
2012/03/19,52.803
2012/03/20,41.536
2012/03/21,64.646
2012/03/22,52.248
2012/03/23,22.528
2012/03/24,59.635
2012/03/25,71.821
2012/03/26,44.102
2012/03/27,41.783
2012/03/28,46.414
2012/03/29,51.349
2012/03/30,60.077
2012/03/31,84.556
2012/04/01,48.957
2012/04/02,27.744
2012/04/03,21.332
2012/04/04,50.787
2012/04/05,28.555
2012/04/06,31.98
2012/04/07,55.4
2012/04/08,65.455
2012/04/09,81.57
2012/04/10,54.445
2012/04/11,65.417
2012/04/12,40.867
2012/04/13,22.51
2012/04/14,29.339
2012/04/15,20.48
2012/04/16,45.994
2012/04/17,66.706
2012/04/18,41.854
2012/04/19,68.915
2012/04/20,81.64
2012/04/21,55.551
2012/04/22,54.003
2012/04/23,55.919
2012/04/24,22.13
2012/04/25,35.933
2012/04/26,53.149
2012/04/27,33.037
2012/04/28,62.549
2012/04/29,76.169
2012/04/30,83.557
2012/05/01,86.316
2012/05/02,45.961
2012/05/03,35.055
2012/05/04,52.664
2012/05/05,40.997
2012/05/06,66.862
2012/05/07,65.299
2012/05/08,84.715
2012/05/09,74.134
2012/05/10,50.425
2012/05/11,13.596
2012/05/12,52.06
2012/05/13,40.774
2012/05/14,48.685
2012/05/15,45.26
2012/05/16,20.054
2012/05/17,31.6
2012/05/18,61.862
2012/05/19,71.611
2012/05/20,66.18
2012/05/21,52.695
2012/05/22,20.167
2012/05/23,29.811
2012/05/24,46.88
2012/05/25,21.79
2012/05/26,49.914
2012/05/27,75.223
2012/05/28,56.938
2012/05/29,39.355
2012/05/30,30.184
2012/05/31,61.304
2012/06/01,49.387
2012/06/02,73.314
2012/06/03,76.06
2012/06/04,55.972
2012/06/05,33.77
2012/06/06,64.227
2012/06/07,36.45
2012/06/08,43.113
2012/06/09,67.846
2012/06/10,71.448
2012/06/11,71.88
2012/06/12,25.134
2012/06/13,58.753
2012/06/14,40.834
2012/06/15,60.392
2012/06/16,49.427
2012/06/17,62.44
2012/06/18,49.88
2012/06/19,80.353
2012/06/20,31.677
2012/06/21,42.428
2012/06/22,37.743
2012/06/23,69.181
2012/06/24,58.373
2012/06/25,46.852
2012/06/26,51.423
2012/06/27,68.789
2012/06/28,38.693
2012/06/29,35.479
2012/06/30,30.202
2012/07/01,29.296
2012/07/02,71.422
2012/07/03,67.252
2012/07/04,82.855
2012/07/05,43.759
2012/07/06,52.949
2012/07/07,76.803
2012/07/08,76.868
2012/07/09,72.059
2012/07/10,32.304
2012/07/11,21.209
2012/07/12,15.652
2012/07/13,64.346
2012/07/14,72.331
2012/07/15,49.268
2012/07/16,32.347
2012/07/17,71.585
2012/07/18,73.938
2012/07/19,47.999
2012/07/20,29.995
2012/07/21,43.039
2012/07/22,52.487
2012/07/23,55.58
2012/07/24,74.456
2012/07/25,82.922
2012/07/26,92.162
2012/07/27,66.362
2012/07/28,80.544
2012/07/29,28.35
2012/07/30,72.636
2012/07/31,43.319
2012/08/01,34.849
2012/08/02,53.971
2012/08/03,67.438
2012/08/04,52.016
2012/08/05,43.077
2012/08/06,33.422
2012/08/07,47.955
2012/08/08,68.341
2012/08/09,75.249
2012/08/10,63.738
2012/08/11,67.968
2012/08/12,77.196
2012/08/13,64.458
2012/08/14,79.052
2012/08/15,83.337
2012/08/16,64.947
2012/08/17,17.654
2012/08/18,15.351
2012/08/19,61.335
2012/08/20,86.457
2012/08/21,77.152
2012/08/22,32.581
2012/08/23,49.561
2012/08/24,49.362
2012/08/25,32.555
2012/08/26,70.964
2012/08/27,60.747
2012/08/28,41.289
2012/08/29,64.874
2012/08/30,60.298
2012/08/31,33.304
2012/09/01,56.907
2012/09/02,48.191
2012/09/03,72.254
2012/09/04,31.818
2012/09/05,66.325
2012/09/06,70.668
2012/09/07,73.314
2012/09/08,45.663
2012/09/09,34.339
2012/09/10,48.318
2012/09/11,57.341
2012/09/12,29.558
2012/09/13,35.484
2012/09/14,65.863
2012/09/15,39.786
2012/09/16,55.33
2012/09/17,74.511
2012/09/18,81.1
2012/09/19,42.529
2012/09/20,35.451
2012/09/21,67.898
2012/09/22,78.067
2012/09/23,41.756
2012/09/24,45.36
2012/09/25,50.593
2012/09/26,23.17
2012/09/27,41.611
2012/09/28,72.318
2012/09/29,58.843
2012/09/30,61.897
2012/10/01,32.871
2012/10/02,24.212
2012/10/03,52.934
2012/10/04,35.665
2012/10/05,45.207
2012/10/06,56.866
2012/10/07,60.08
2012/10/08,84.186
2012/10/09,74.361
2012/10/10,56.761
2012/10/11,47.786
2012/10/12,46.833
2012/10/13,33.148
2012/10/14,16.077
2012/10/15,67.717
2012/10/16,78.304
2012/10/17,51.445
2012/10/18,43.99
2012/10/19,71.957
2012/10/20,32.937
2012/10/21,68.702
2012/10/22,52.476
2012/10/23,43.805
2012/10/24,39.022
2012/10/25,31.906
2012/10/26,60.709
2012/10/27,87.037
2012/10/28,51.831
2012/10/29,58.198
2012/10/30,50.631
2012/10/31,32.063
2012/11/01,25.482
2012/11/02,45.403
2012/11/03,50.023
2012/11/04,79.232
2012/11/05,63.791
2012/11/06,36.754
2012/11/07,45.97
2012/11/08,76.656
2012/11/09,43.39
2012/11/10,58.978
2012/11/11,34.493
2012/11/12,38.394
2012/11/13,23.809
2012/11/14,59.499
2012/11/15,45.488
2012/11/16,41.044
2012/11/17,61.5
2012/11/18,77.347
2012/11/19,31.021
2012/11/20,61.863
2012/11/21,54.368
2012/11/22,64.122
2012/11/23,42.223
2012/11/24,68.534
2012/11/25,46.23
2012/11/26,61.94
2012/11/27,51.184
2012/11/28,69.139
2012/11/29,79.105
2012/11/30,29.002
2012/12/01,46.927
2012/12/02,53.156
2012/12/03,41.823
2012/12/04,20.796
2012/12/05,14.347
2012/12/06,46.467
2012/12/07,42.457
2012/12/08,63.44
2012/12/09,43.447
2012/12/10,50.588
2012/12/11,61.808
2012/12/12,66.195
2012/12/13,30.272
2012/12/14,15.823
2012/12/15,10.425
2012/12/16,40.516
2012/12/17,46.012
2012/12/18,67.766
2012/12/19,80.275
2012/12/20,35.214
2012/12/21,45.05
2012/12/22,64.813
2012/12/23,81.373
2012/12/24,40.474
2012/12/25,47.384
2012/12/26,41.28
2012/12/27,67.595
2012/12/28,72.029
2012/12/29,44.981
2012/12/30,42.659
2012/12/31,74.789
2013/01/01,57.372
2013/01/02,38.654
2013/01/03,52.627
2013/01/04,37.202
2013/01/05,36.948
2013/01/06,17.851
2013/01/07,55.494
2013/01/08,73.475
2013/01/09,35.022
2013/01/10,54.496
2013/01/11,38.53
2013/01/12,24.195
2013/01/13,44.111
2013/01/14,67.996
2013/01/15,54.175
2013/01/16,33.416
2013/01/17,47.812
2013/01/18,30.073
2013/01/19,62.754
2013/01/20,56.829
2013/01/21,67.985
2013/01/22,49.442
2013/01/23,47.007
2013/01/24,40.029
2013/01/25,49.425
2013/01/26,31.929
2013/01/27,72.743
2013/01/28,64.948
2013/01/29,61.885
2013/01/30,70.058
2013/01/31,93.139
2013/02/01,71.623
2013/02/02,49.062
2013/02/03,44.211
2013/02/04,79.734
2013/02/05,77.238
2013/02/06,48.239
2013/02/07,31.592
2013/02/08,45.908
2013/02/09,30.168
2013/02/10,61.299
2013/02/11,77.631
2013/02/12,35.187
2013/02/13,49.549
2013/02/14,68.268
2013/02/15,70.562
2013/02/16,86.383
2013/02/17,88.735
2013/02/18,92.214
2013/02/19,42.014
2013/02/20,62.231
2013/02/21,78.433
2013/02/22,41.787
2013/02/23,48.061
2013/02/24,40.68
2013/02/25,67.935
2013/02/26,47.698
2013/02/27,69.653
2013/02/28,50.121
2013/03/01,40.612
2013/03/02,52.561
2013/03/03,61.284
2013/03/04,85.96
2013/03/05,51.302
2013/03/06,46.558
2013/03/07,34.42
2013/03/08,60.833
2013/03/09,67.918
2013/03/10,84.233
2013/03/11,78.681
2013/03/12,19.392
2013/03/13,48.086
2013/03/14,68.68
2013/03/15,75.595
2013/03/16,64.283
2013/03/17,80.961
2013/03/18,83.034
2013/03/19,60.483
2013/03/20,53.311
2013/03/21,83.677
2013/03/22,86.945
2013/03/23,64.782
2013/03/24,84.652
2013/03/25,45.125
2013/03/26,38.886
2013/03/27,25.865
2013/03/28,60.176
2013/03/29,73.427
2013/03/30,67.616
2013/03/31,47.008
2013/04/01,77.994
2013/04/02,60.324
2013/04/03,52.62
2013/04/04,32.728
2013/04/05,23.508
2013/04/06,65.605
2013/04/07,67.936
2013/04/08,70.134
2013/04/09,76.741
2013/04/10,88.125
2013/04/11,54.315
2013/04/12,42.01
2013/04/13,37.514
2013/04/14,29.674
2013/04/15,35.354
2013/04/16,78.823
2013/04/17,73.88
2013/04/18,87.275
2013/04/19,28.229
2013/04/20,48.806
2013/04/21,75.015
2013/04/22,59.332
2013/04/23,60.641
2013/04/24,65.555
2013/04/25,46.176
2013/04/26,75.652
2013/04/27,45.72
2013/04/28,39.003
2013/04/29,68.913
2013/04/30,69.732
2013/05/01,44.045
2013/05/02,28.008
2013/05/03,28.293
2013/05/04,58.78
2013/05/05,63.215
2013/05/06,89.407
2013/05/07,70.837
2013/05/08,74.45
2013/05/09,54.907
2013/05/10,58.92
2013/05/11,77.834
2013/05/12,86.887
2013/05/13,91.968
2013/05/14,55.187
2013/05/15,25.33
2013/05/16,24.032
2013/05/17,53.631
2013/05/18,35.018
2013/05/19,67.312
2013/05/20,33.99
2013/05/21,32.727
2013/05/22,65.562
2013/05/23,69.86
2013/05/24,79.31
2013/05/25,77.389
2013/05/26,86.239
2013/05/27,91.788
2013/05/28,46.399
2013/05/29,61.09
2013/05/30,69.158
2013/05/31,82.648
2013/06/01,88.943
2013/06/02,94.528
2013/06/03,79.095
2013/06/04,80.598
2013/06/05,92.643
2013/06/06,94.006
2013/06/07,38.8
2013/06/08,54.324
2013/06/09,62.516
2013/06/10,63.091
2013/06/11,42.846
2013/06/12,81.062
2013/06/13,84.777
2013/06/14,39.773
2013/06/15,41.08
2013/06/16,63.383
2013/06/17,78.59
2013/06/18,44.291
2013/06/19,21.926
2013/06/20,54.781
2013/06/21,63.848
2013/06/22,77.519
2013/06/23,75.762
2013/06/24,37.273
2013/06/25,41.504
2013/06/26,70.03
2013/06/27,45.02
2013/06/28,62.336
2013/06/29,61.266
2013/06/30,75.07
2013/07/01,50.212
2013/07/02,50.842
2013/07/03,75.242
2013/07/04,83.107
2013/07/05,83.395
2013/07/06,86.215
2013/07/07,95.463
2013/07/08,66.1
2013/07/09,73.925
2013/07/10,49.253
2013/07/11,87.111
2013/07/12,65.411
2013/07/13,31.662
2013/07/14,57.78
2013/07/15,54.268
2013/07/16,57.538
2013/07/17,50.938
2013/07/18,68.884
2013/07/19,48.978
2013/07/20,74.236
2013/07/21,77.64
2013/07/22,88.677
2013/07/23,49.146
2013/07/24,31.726
2013/07/25,52.715
2013/07/26,68.406
2013/07/27,74.301
2013/07/28,85.944
2013/07/29,46.519
2013/07/30,71.829
2013/07/31,77.328
2013/08/01,70.249
2013/08/02,51.054
2013/08/03,78.503
2013/08/04,69.658
2013/08/05,86.467
2013/08/06,66.778
2013/08/07,73.896
2013/08/08,78.108
2013/08/09,90.633
2013/08/10,56.038
2013/08/11,74.012
2013/08/12,79.75
2013/08/13,49.37
2013/08/14,74.361
2013/08/15,64.535
2013/08/16,69.198
2013/08/17,84.356
2013/08/18,88.331
2013/08/19,62.277
2013/08/20,63.924
2013/08/21,85.187
2013/08/22,87.064
2013/08/23,92.956
2013/08/24,73.618
2013/08/25,54.522
2013/08/26,65.524
2013/08/27,79.884
2013/08/28,84.19
2013/08/29,95.369
2013/08/30,96.626
2013/08/31,97.851
2013/09/01,99.033
2013/09/02,75.91
2013/09/03,34.72
2013/09/04,68.141
2013/09/05,59.951
2013/09/06,73.559
2013/09/07,43.002
2013/09/08,32.988
2013/09/09,67.819
2013/09/10,75.022
2013/09/11,70.168
2013/09/12,83.802
2013/09/13,71.675
2013/09/14,78.251
2013/09/15,93.674
2013/09/16,52.076
2013/09/17,45.642
2013/09/18,32.194
2013/09/19,69.457
2013/09/20,69.977
2013/09/21,69.582
2013/09/22,80.325
2013/09/23,87.61
2013/09/24,78.887
2013/09/25,91.384
2013/09/26,94.355
2013/09/27,54.402
2013/09/28,45.649
2013/09/29,61.215
2013/09/30,35.694
2013/10/01,69.401
2013/10/02,55.592
2013/10/03,78.168
2013/10/04,55.294
2013/10/05,65.39
2013/10/06,85.423
2013/10/07,50.114
2013/10/08,48.237
2013/10/09,72.383
2013/10/10,73.996
2013/10/11,77.282
2013/10/12,84.951
2013/10/13,94.796
2013/10/14,96.455
2013/10/15,97.501
2013/10/16,98.597
2013/10/17,59.787
2013/10/18,52.79
2013/10/19,83.369
2013/10/20,70.807
2013/10/21,72.206
2013/10/22,87.389
2013/10/23,60.563
2013/10/24,52.928
2013/10/25,71.869
2013/10/26,92.397
2013/10/27,52.673
2013/10/28,59.361
2013/10/29,40.2
2013/10/30,60.013
2013/10/31,74.829
2013/11/01,62.913
2013/11/02,75.342
2013/11/03,50.322
2013/11/04,51
2013/11/05,36.258
2013/11/06,71.475
2013/11/07,59.811
2013/11/08,28.194
2013/11/09,26.37
2013/11/10,67.389
2013/11/11,83.659
2013/11/12,85.062
2013/11/13,78.951
2013/11/14,41.369
2013/11/15,31.911
2013/11/16,69.533
2013/11/17,77.343
2013/11/18,71.137
2013/11/19,39.095
2013/11/20,58.71
2013/11/21,40.837
2013/11/22,55.108
2013/11/23,71.344
2013/11/24,58.127
2013/11/25,71.551
2013/11/26,72.626
2013/11/27,29.416
2013/11/28,66.069
2013/11/29,78.743
2013/11/30,62.892
2013/12/01,87.395
2013/12/02,57.647
2013/12/03,59.609
2013/12/04,67.881
2013/12/05,39.872
2013/12/06,67.007
2013/12/07,76.205
2013/12/08,47.747
2013/12/09,63.439
2013/12/10,75.426
2013/12/11,78.349
2013/12/12,78.891
2013/12/13,81.792
2013/12/14,92.566
2013/12/15,95.899
2013/12/16,65.571
2013/12/17,82.893
2013/12/18,84.947
2013/12/19,92.189
2013/12/20,59.748
2013/12/21,33.722
2013/12/22,62.646
2013/12/23,71.07
2013/12/24,72.8
2013/12/25,59.38
2013/12/26,67.632
2013/12/27,84.262
2013/12/28,43.044
2013/12/29,26.644
2013/12/30,64.267
2013/12/31,68.148
2014/01/01,80.962
2014/01/02,85.603
2014/01/03,40.351
2014/01/04,50.233
2014/01/05,72.462
2014/01/06,85.829
