Date,activeaddresses14mom
2011/08/27,1673
2011/08/28,-3030
2011/08/29,-329
2011/08/30,-3458
2011/08/31,-3334
2011/09/01,-3691
2011/09/02,-6134
2011/09/03,-6649
2011/09/04,-5247
2011/09/05,-6959
2011/09/06,-3918
2011/09/07,-5305
2011/09/08,-7311
2011/09/09,-2931
2011/09/10,-4919
2011/09/11,-3055
2011/09/12,-2254
2011/09/13,-2664
2011/09/14,-2236
2011/09/15,-1527
2011/09/16,-1538
2011/09/17,-1340
2011/09/18,-3178
2011/09/19,-2181
2011/09/20,3137
2011/09/21,1109
2011/09/22,1738
2011/09/23,1389
2011/09/24,3495
2011/09/25,3816
2011/09/26,1126
2011/09/27,3822
2011/09/28,-1043
2011/09/29,-2660
2011/09/30,-1093
2011/10/01,-125
2011/10/02,-2520
2011/10/03,-2214
2011/10/04,-8114
2011/10/05,-4279
2011/10/06,-3098
2011/10/07,-6248
2011/10/08,-6936
2011/10/09,-6961
2011/10/10,-4414
2011/10/11,-4977
2011/10/12,-166
2011/10/13,-1138
2011/10/14,1086
2011/10/15,159
2011/10/16,144
2011/10/17,296
2011/10/18,-1483
2011/10/19,-1099
2011/10/20,-3324
2011/10/21,-1695
2011/10/22,-388
2011/10/23,942
2011/10/24,604
2011/10/25,-608
2011/10/26,-1137
2011/10/27,-201
2011/10/28,-1847
2011/10/29,-285
2011/10/30,-582
2011/10/31,-2122
2011/11/01,452
2011/11/02,562
2011/11/03,1996
2011/11/04,3764
2011/11/05,1386
2011/11/06,-1677
2011/11/07,-1312
2011/11/08,631
2011/11/09,1894
2011/11/10,2904
2011/11/11,-541
2011/11/12,-669
2011/11/13,1137
2011/11/14,1696
2011/11/15,1400
2011/11/16,39
2011/11/17,-918
2011/11/18,-3394
2011/11/19,-3403
2011/11/20,-122
2011/11/21,-2483
2011/11/22,-2248
2011/11/23,-2842
2011/11/24,-3416
2011/11/25,-484
2011/11/26,-1916
2011/11/27,-1786
2011/11/28,-1097
2011/11/29,208
2011/11/30,2279
2011/12/01,1832
2011/12/02,907
2011/12/03,2766
2011/12/04,454
2011/12/05,2920
2011/12/06,3754
2011/12/07,1411
2011/12/08,3113
2011/12/09,98
2011/12/10,1659
2011/12/11,1384
2011/12/12,-1262
2011/12/13,-2393
2011/12/14,-3462
2011/12/15,-4003
2011/12/16,-2695
2011/12/17,-2644
2011/12/18,-1999
2011/12/19,-358
2011/12/20,-1553
2011/12/21,-1027
2011/12/22,-2025
2011/12/23,326
2011/12/24,-1697
2011/12/25,-335
2011/12/26,816
2011/12/27,-237
2011/12/28,-1167
2011/12/29,1297
2011/12/30,-89
2011/12/31,673
2012/01/01,1572
2012/01/02,-806
2012/01/03,-555
2012/01/04,587
2012/01/05,3350
2012/01/06,2803
2012/01/07,3172
2012/01/08,2869
2012/01/09,2664
2012/01/10,4344
2012/01/11,6182
2012/01/12,2559
2012/01/13,3952
2012/01/14,3677
2012/01/15,2103
2012/01/16,2960
2012/01/17,1142
2012/01/18,2271
2012/01/19,-291
2012/01/20,-715
2012/01/21,103
2012/01/22,-3266
2012/01/23,-1623
2012/01/24,-1154
2012/01/25,-405
2012/01/26,561
2012/01/27,-61
2012/01/28,-1511
2012/01/29,842
2012/01/30,-1367
2012/01/31,1348
2012/02/01,232
2012/02/02,1012
2012/02/03,2360
2012/02/04,2837
2012/02/05,3453
2012/02/06,678
2012/02/07,-228
2012/02/08,-1989
2012/02/09,678
2012/02/10,1922
2012/02/11,2235
2012/02/12,-213
2012/02/13,2744
2012/02/14,2779
2012/02/15,2792
2012/02/16,2560
2012/02/17,-2334
2012/02/18,-1861
2012/02/19,-1610
2012/02/20,397
2012/02/21,11
2012/02/22,1697
2012/02/23,2440
2012/02/24,162
2012/02/25,-130
2012/02/26,-851
2012/02/27,-1338
2012/02/28,-2081
2012/02/29,-2321
2012/03/01,-2521
2012/03/02,3394
2012/03/03,-1908
2012/03/04,1716
2012/03/05,1853
2012/03/06,585
2012/03/07,-1078
2012/03/08,-1855
2012/03/09,-722
2012/03/10,-2270
2012/03/11,-681
2012/03/12,-550
2012/03/13,497
2012/03/14,742
2012/03/15,-998
2012/03/16,-1368
2012/03/17,3492
2012/03/18,-1077
2012/03/19,-626
2012/03/20,678
2012/03/21,1002
2012/03/22,9
2012/03/23,-1538
2012/03/24,1056
2012/03/25,1707
2012/03/26,1417
2012/03/27,-1301
2012/03/28,57
2012/03/29,1883
2012/03/30,-1214
2012/03/31,-2041
2012/04/01,-1128
2012/04/02,-626
2012/04/03,2820
2012/04/04,469
2012/04/05,680
2012/04/06,2069
2012/04/07,329
2012/04/08,-428
2012/04/09,-565
2012/04/10,1902
2012/04/11,2215
2012/04/12,1802
2012/04/13,746
2012/04/14,3314
2012/04/15,3482
2012/04/16,4216
2012/04/17,-255
2012/04/18,2687
2012/04/19,1388
2012/04/20,3018
2012/04/21,2041
2012/04/22,773
2012/04/23,1520
2012/04/24,-92
2012/04/25,-1004
2012/04/26,338
2012/04/27,1424
2012/04/28,-1389
2012/04/29,-249
2012/04/30,-7
2012/05/01,1483
2012/05/02,828
2012/05/03,4078
2012/05/04,3332
2012/05/05,3703
2012/05/06,7500
2012/05/07,8917
2012/05/08,6456
2012/05/09,7371
2012/05/10,1248
2012/05/11,8935
2012/05/12,6780
2012/05/13,4713
2012/05/14,13313
2012/05/15,7133
2012/05/16,5342
2012/05/17,709
2012/05/18,3483
2012/05/19,11587
2012/05/20,7342
2012/05/21,4703
2012/05/22,3730
2012/05/23,4791
2012/05/24,7650
2012/05/25,3975
2012/05/26,2901
2012/05/27,5591
2012/05/28,-2820
2012/05/29,7105
2012/05/30,3007
2012/05/31,5842
2012/06/01,2898
2012/06/02,-11037
2012/06/03,852
2012/06/04,11218
2012/06/05,13450
2012/06/06,-5454
2012/06/07,7318
2012/06/08,-1846
2012/06/09,5889
2012/06/10,7538
2012/06/11,3014
2012/06/12,-10775
2012/06/13,18186
2012/06/14,21235
2012/06/15,20028
2012/06/16,18780
2012/06/17,8964
2012/06/18,-3969
2012/06/19,-5419
2012/06/20,8105
2012/06/21,-5673
2012/06/22,964
2012/06/23,-1281
2012/06/24,-5330
2012/06/25,1369
2012/06/26,12506
2012/06/27,-7635
2012/06/28,-16917
2012/06/29,-15972
2012/06/30,-7418
2012/07/01,-7656
2012/07/02,-1016
2012/07/03,-848
2012/07/04,-632
2012/07/05,-1789
2012/07/06,119
2012/07/07,682
2012/07/08,-590
2012/07/09,-1695
2012/07/10,1032
2012/07/11,-3746
2012/07/12,1503
2012/07/13,-1752
2012/07/14,-2030
2012/07/15,-1317
2012/07/16,213
2012/07/17,5567
2012/07/18,2652
2012/07/19,8386
2012/07/20,6768
2012/07/21,4638
2012/07/22,11042
2012/07/23,9756
2012/07/24,1384
2012/07/25,-3795
2012/07/26,-3390
2012/07/27,930
2012/07/28,8728
2012/07/29,5595
2012/07/30,-612
2012/07/31,18510
2012/08/01,6435
2012/08/02,5817
2012/08/03,245
2012/08/04,305
2012/08/05,-1115
2012/08/06,311
2012/08/07,755
2012/08/08,20402
2012/08/09,9540
2012/08/10,6316
2012/08/11,-219
2012/08/12,3086
2012/08/13,12401
2012/08/14,-15903
2012/08/15,9684
2012/08/16,19580
2012/08/17,20399
2012/08/18,15725
2012/08/19,20286
2012/08/20,5063
2012/08/21,15224
2012/08/22,-2438
2012/08/23,3364
2012/08/24,6420
2012/08/25,-1798
2012/08/26,-4362
2012/08/27,-10144
2012/08/28,-2959
2012/08/29,-11034
2012/08/30,-27600
2012/08/31,-7341
2012/09/01,-6628
2012/09/02,-23200
2012/09/03,-14418
2012/09/04,-8357
2012/09/05,-7979
2012/09/06,3097
2012/09/07,-926
2012/09/08,-2911
2012/09/09,5488
2012/09/10,-1088
2012/09/11,5327
2012/09/12,-5156
2012/09/13,970
2012/09/14,-11145
2012/09/15,-14954
2012/09/16,-3353
2012/09/17,66
2012/09/18,-7253
2012/09/19,1338
2012/09/20,430
2012/09/21,-4904
2012/09/22,-6384
2012/09/23,-11552
2012/09/24,-3919
2012/09/25,-1971
2012/09/26,14052
2012/09/27,7006
2012/09/28,11752
2012/09/29,8421
2012/09/30,3097
2012/10/01,4916
2012/10/02,14389
2012/10/03,7217
2012/10/04,4532
2012/10/05,5334
2012/10/06,11645
2012/10/07,14759
2012/10/08,14202
2012/10/09,9007
2012/10/10,-912
2012/10/11,-849
2012/10/12,-5413
2012/10/13,986
2012/10/14,3915
2012/10/15,8310
2012/10/16,-10113
2012/10/17,-5278
2012/10/18,-753
2012/10/19,660
2012/10/20,4263
2012/10/21,-4594
2012/10/22,-6158
2012/10/23,-10826
2012/10/24,-5497
2012/10/25,-1658
2012/10/26,-6807
2012/10/27,-9686
2012/10/28,-10938
2012/10/29,-10593
2012/10/30,-8601
2012/10/31,-12646
2012/11/01,-19317
2012/11/02,-12052
2012/11/03,-10505
2012/11/04,-8140
2012/11/05,-3902
2012/11/06,-302
2012/11/07,1646
2012/11/08,-1903
2012/11/09,-1077
2012/11/10,4983
2012/11/11,2512
2012/11/12,-4140
2012/11/13,-1772
2012/11/14,5590
2012/11/15,14566
2012/11/16,15157
2012/11/17,20193
2012/11/18,12273
2012/11/19,4827
2012/11/20,2607
2012/11/21,619
2012/11/22,3705
2012/11/23,-1524
2012/11/24,2371
2012/11/25,6114
2012/11/26,9783
2012/11/27,5875
2012/11/28,6087
2012/11/29,-4344
2012/11/30,-11188
2012/12/01,-18180
2012/12/02,-15139
2012/12/03,-12263
2012/12/04,-1343
2012/12/05,363
2012/12/06,-353
2012/12/07,5689
2012/12/08,1214
2012/12/09,2625
2012/12/10,-5401
2012/12/11,-1520
2012/12/12,-1136
2012/12/13,4217
2012/12/14,4563
2012/12/15,-133
2012/12/16,7949
2012/12/17,10849
2012/12/18,5725
2012/12/19,-729
2012/12/20,-1482
2012/12/21,5232
2012/12/22,16827
2012/12/23,1032
2012/12/24,4089
2012/12/25,-6756
2012/12/26,-4607
2012/12/27,-9607
2012/12/28,734
2012/12/29,5398
2012/12/30,10033
2012/12/31,-6257
2013/01/01,-10292
2013/01/02,-654
2013/01/03,11726
2013/01/04,1214
2013/01/05,-1725
2013/01/06,2281
2013/01/07,14032
2013/01/08,25736
2013/01/09,18053
2013/01/10,24618
2013/01/11,18647
2013/01/12,10740
2013/01/13,9724
2013/01/14,9575
2013/01/15,19781
2013/01/16,15319
2013/01/17,7650
2013/01/18,9715
2013/01/19,-4060
2013/01/20,3876
2013/01/21,-8119
2013/01/22,-2539
2013/01/23,-8814
2013/01/24,-487
2013/01/25,-11496
2013/01/26,3911
2013/01/27,-5925
2013/01/28,9982
2013/01/29,-2011
2013/01/30,-13888
2013/01/31,-11074
2013/02/01,7354
2013/02/02,7224
2013/02/03,11417
2013/02/04,11434
2013/02/05,6454
2013/02/06,6311
2013/02/07,-2389
2013/02/08,10646
2013/02/09,1702
2013/02/10,8006
2013/02/11,-2005
2013/02/12,-3757
2013/02/13,8626
2013/02/14,3631
2013/02/15,-14268
2013/02/16,-9469
2013/02/17,-11929
2013/02/18,-10135
2013/02/19,-10537
2013/02/20,-2875
2013/02/21,-7676
2013/02/22,-5885
2013/02/23,-4974
2013/02/24,-5534
2013/02/25,4339
2013/02/26,6950
2013/02/27,1890
2013/02/28,8330
2013/03/01,12928
2013/03/02,2117
2013/03/03,485
2013/03/04,6302
2013/03/05,7994
2013/03/06,18368
2013/03/07,15734
2013/03/08,2276
2013/03/09,2747
2013/03/10,4944
2013/03/11,-3101
2013/03/12,932
2013/03/13,7992
2013/03/14,1310
2013/03/15,427
2013/03/16,1689
2013/03/17,5884
2013/03/18,5328
2013/03/19,11349
2013/03/20,-6303
2013/03/21,3360
2013/03/22,18377
2013/03/23,12865
2013/03/24,12033
2013/03/25,12648
2013/03/26,13272
2013/03/27,9714
2013/03/28,33348
2013/03/29,19777
2013/03/30,27130
2013/03/31,12317
2013/04/01,16890
2013/04/02,23132
2013/04/03,44294
2013/04/04,39163
2013/04/05,25062
2013/04/06,16099
2013/04/07,18070
2013/04/08,47719
2013/04/09,39062
2013/04/10,60696
2013/04/11,30148
2013/04/12,19689
2013/04/13,4789
2013/04/14,7136
2013/04/15,24492
2013/04/16,8490
2013/04/17,-1888
2013/04/18,-26776
2013/04/19,4981
2013/04/20,-8585
2013/04/21,-17222
2013/04/22,-22177
2013/04/23,-18898
2013/04/24,-30915
2013/04/25,-33841
2013/04/26,-16758
2013/04/27,-4578
2013/04/28,46663
2013/04/29,-13283
2013/04/30,-23448
2013/05/01,-21639
2013/05/02,-146
2013/05/03,-22158
2013/05/04,-4508
2013/05/05,2274
2013/05/06,-6507
2013/05/07,15943
2013/05/08,-99
2013/05/09,-8830
2013/05/10,-1864
2013/05/11,2660
2013/05/12,-48453
2013/05/13,-4169
2013/05/14,6806
2013/05/15,1144
2013/05/16,2194
2013/05/17,-4404
2013/05/18,-1622
2013/05/19,-7923
2013/05/20,-13534
2013/05/21,-26547
2013/05/22,-27637
2013/05/23,1326
2013/05/24,621
2013/05/25,-11295
2013/05/26,50
2013/05/27,-8802
2013/05/28,-7496
2013/05/29,-4201
2013/05/30,-5934
2013/05/31,-2974
2013/06/01,-565
2013/06/02,1602
2013/06/03,8178
2013/06/04,-3942
2013/06/05,3865
2013/06/06,-9999
2013/06/07,-11194
2013/06/08,-11367
2013/06/09,-13057
2013/06/10,-13031
2013/06/11,-9618
2013/06/12,-16795
2013/06/13,-11887
2013/06/14,283
2013/06/15,-13996
2013/06/16,-17043
2013/06/17,-22952
2013/06/18,-15069
2013/06/19,-9522
2013/06/20,-5623
2013/06/21,-4670
2013/06/22,320
2013/06/23,-4545
2013/06/24,3899
2013/06/25,-5228
2013/06/26,1233
2013/06/27,-5317
2013/06/28,-7149
2013/06/29,7171
2013/06/30,1707
2013/07/01,11774
2013/07/02,596
2013/07/03,-3121
2013/07/04,-6776
2013/07/05,-8589
2013/07/06,-2042
2013/07/07,-3208
2013/07/08,-1817
2013/07/09,6605
2013/07/10,-138
2013/07/11,12333
2013/07/12,9838
2013/07/13,2135
2013/07/14,-2090
2013/07/15,-6351
2013/07/16,2063
2013/07/17,-3017
2013/07/18,2310
2013/07/19,-1750
2013/07/20,-4136
2013/07/21,2276
2013/07/22,-2727
2013/07/23,-3687
2013/07/24,1030
2013/07/25,-6917
2013/07/26,-15565
2013/07/27,-11128
2013/07/28,778
2013/07/29,5149
2013/07/30,3649
2013/07/31,17893
2013/08/01,51127
2013/08/02,15999
2013/08/03,8085
2013/08/04,9130
2013/08/05,12853
2013/08/06,7247
2013/08/07,9779
2013/08/08,5936
2013/08/09,1746
2013/08/10,7316
2013/08/11,4954
2013/08/12,35918
2013/08/13,5124
2013/08/14,-2685
2013/08/15,-38548
2013/08/16,7760
2013/08/17,927
2013/08/18,-2705
2013/08/19,5380
2013/08/20,8298
2013/08/21,7009
2013/08/22,11511
2013/08/23,17256
2013/08/24,5084
2013/08/25,14482
2013/08/26,-27620
2013/08/27,20018
2013/08/28,5660
2013/08/29,-873
2013/08/30,7093
2013/08/31,26752
2013/09/01,-549
2013/09/02,-15761
2013/09/03,-7744
2013/09/04,-5798
2013/09/05,-13462
2013/09/06,-8619
2013/09/07,-1795
2013/09/08,-12131
2013/09/09,-1777
2013/09/10,-24342
2013/09/11,-9200
2013/09/12,2145
2013/09/13,-23039
2013/09/14,-34110
2013/09/15,-2198
2013/09/16,6984
2013/09/17,946
2013/09/18,2216
2013/09/19,8695
2013/09/20,3833
2013/09/21,3775
2013/09/22,7100
2013/09/23,6543
2013/09/24,7731
2013/09/25,3822
2013/09/26,1150
2013/09/27,11527
2013/09/28,14874
2013/09/29,16508
2013/09/30,10681
2013/10/01,16743
2013/10/02,26641
2013/10/03,11150
2013/10/04,744
2013/10/05,-628
2013/10/06,-2478
2013/10/07,-3942
2013/10/08,-2126
2013/10/09,1021
2013/10/10,2418
2013/10/11,1696
2013/10/12,-1947
2013/10/13,16345
2013/10/14,2026
2013/10/15,-4202
2013/10/16,-12465
2013/10/17,-8818
2013/10/18,8178
2013/10/19,26810
2013/10/20,12418
2013/10/21,19825
2013/10/22,33280
2013/10/23,28503
2013/10/24,31521
2013/10/25,21400
2013/10/26,6958
2013/10/27,-22359
2013/10/28,4115
2013/10/29,-127
2013/10/30,2676
2013/10/31,15485
2013/11/01,1029
2013/11/02,-14675
2013/11/03,9808
2013/11/04,4151
2013/11/05,8169
2013/11/06,23374
2013/11/07,18375
2013/11/08,29543
2013/11/09,55872
2013/11/10,51729
2013/11/11,29659
2013/11/12,30945
2013/11/13,27053
2013/11/14,36500
2013/11/15,32951
2013/11/16,26015
2013/11/17,24397
2013/11/18,64123
2013/11/19,90030
2013/11/20,34115
2013/11/21,58296
2013/11/22,34684
2013/11/23,21087
2013/11/24,7644
2013/11/25,26760
2013/11/26,63105
2013/11/27,76264
2013/11/28,68598
2013/11/29,69624
2013/11/30,60052
2013/12/01,58577
2013/12/02,13338
2013/12/03,-33603
2013/12/04,18771
2013/12/05,-4743
2013/12/06,4012
2013/12/07,2
2013/12/08,-10132
2013/12/09,13243
2013/12/10,-24964
2013/12/11,-46339
2013/12/12,-71211
2013/12/13,-43624
2013/12/14,-15835
2013/12/15,-24992
2013/12/16,-364
2013/12/17,-15325
2013/12/18,-3037
2013/12/19,-26299
2013/12/20,-15873
2013/12/21,-23487
2013/12/22,9547
2013/12/23,-3795
2013/12/24,-24022
2013/12/25,-22690
2013/12/26,-8162
2013/12/27,-19600
2013/12/28,-32183
2013/12/29,-12046
2013/12/30,-24983
2013/12/31,-39650
2014/01/01,-83984
2014/01/02,-19989
2014/01/03,-10449
2014/01/04,-10810
2014/01/05,12125
2014/01/06,26454
2014/01/07,12021
2014/01/08,17225
2014/01/09,11457
2014/01/10,1055
2014/01/11,14124
2014/01/12,-12239
2014/01/13,-482
2014/01/14,12393
2014/01/15,35735
2014/01/16,-5243
2014/01/17,-13765
2014/01/18,-10007
2014/01/19,-27280
2014/01/20,233
2014/01/21,17193
2014/01/22,5532
2014/01/23,16206
2014/01/24,15167
2014/01/25,-3061
2014/01/26,8547
2014/01/27,18331
2014/01/28,26677
2014/01/29,8301
2014/01/30,19297
2014/01/31,19736
2014/02/01,28432
2014/02/02,26576
2014/02/03,-6636
2014/02/04,9446
2014/02/05,3887
2014/02/06,13132
2014/02/07,22892
2014/02/08,21315
2014/02/09,3628
2014/02/10,929
2014/02/11,-3342
2014/02/12,73840
2014/02/13,12228
2014/02/14,28222
2014/02/15,15489
2014/02/16,-7814
2014/02/17,7893
2014/02/18,-10963
2014/02/19,20703
2014/02/20,17604
2014/02/21,13207
2014/02/22,7695
2014/02/23,33704
2014/02/24,43691
2014/02/25,54313
2014/02/26,-13695
2014/02/27,20874
2014/02/28,19253
2014/03/01,31290
2014/03/02,31844
2014/03/03,56995
2014/03/04,74283
2014/03/05,24578
2014/03/06,14730
2014/03/07,2360
2014/03/08,15428
2014/03/09,10762
2014/03/10,-6975
2014/03/11,-18387
2014/03/12,2134
2014/03/13,8856
2014/03/14,-4208
2014/03/15,-34866
2014/03/16,-18919
2014/03/17,-47858
2014/03/18,-89482
2014/03/19,-36900
2014/03/20,-28949
2014/03/21,8815
2014/03/22,-1725
2014/03/23,-24130
2014/03/24,-15334
2014/03/25,-23874
2014/03/26,-34159
2014/03/27,-10576
2014/03/28,-9283
2014/03/29,-1252
2014/03/30,26284
2014/03/31,-19217
2014/04/01,36681
2014/04/02,14643
2014/04/03,1782
2014/04/04,-11714
2014/04/05,-15740
2014/04/06,34223
2014/04/07,-33678
2014/04/08,-1425
2014/04/09,9858
2014/04/10,-198
2014/04/11,-13445
2014/04/12,-13405
2014/04/13,5809
2014/04/14,12964
2014/04/15,19351
2014/04/16,5173
2014/04/17,-10873
2014/04/18,-28734
2014/04/19,-12811
2014/04/20,-19476
2014/04/21,-16801
2014/04/22,18110
2014/04/23,-22547
