Date,transactions30rsi
2019/01/24,52.616
2019/01/25,51.899
2019/01/26,50.599
2019/01/27,49.438
2019/01/28,52.487
2019/01/29,54.136
2019/01/30,53.692
2019/01/31,56.519
2019/02/01,54.932
2019/02/02,53.107
2019/02/03,50.895
2019/02/04,54.073
2019/02/05,55.661
2019/02/06,55.189
2019/02/07,55.488
2019/02/08,53.579
2019/02/09,51.082
2019/02/10,49.968
2019/02/11,51.531
2019/02/12,47.341
2019/02/13,54.387
2019/02/14,54.53
2019/02/15,49.497
2019/02/16,52.289
2019/02/17,51.896
2019/02/18,53.202
2019/02/19,53.51
2019/02/20,50.568
2019/02/21,49.189
2019/02/22,53.159
2019/02/23,51.534
2019/02/24,50.894
2019/02/25,52.171
2019/02/26,54.437
2019/02/27,52.544
2019/02/28,54.283
2019/03/01,53.121
2019/03/02,51.546
2019/03/03,52.934
2019/03/04,48.906
2019/03/05,47.509
2019/03/06,46.921
2019/03/07,47.321
2019/03/08,47.562
2019/03/09,44.078
2019/03/10,42.218
2019/03/11,49.058
2019/03/12,48.4
2019/03/13,48.425
2019/03/14,49.536
2019/03/15,49.303
2019/03/16,46.64
2019/03/17,44.154
2019/03/18,49.288
2019/03/19,50.262
2019/03/20,50.28
2019/03/21,49.951
2019/03/22,49.776
2019/03/23,46.205
2019/03/24,44.42
2019/03/25,51.712
2019/03/26,54.553
2019/03/27,55.577
2019/03/28,56.218
2019/03/29,54.376
2019/03/30,54.886
2019/03/31,55.138
2019/04/01,54.108
2019/04/02,56.269
2019/04/03,53.002
2019/04/04,52.574
2019/04/05,54.765
2019/04/06,52.63
2019/04/07,51.95
2019/04/08,53.467
2019/04/09,51.436
2019/04/10,54.834
2019/04/11,55.238
2019/04/12,53.2
2019/04/13,52.456
2019/04/14,50.2
2019/04/15,53.274
2019/04/16,51.572
2019/04/17,51.002
2019/04/18,53.222
2019/04/19,51.655
2019/04/20,48.652
2019/04/21,53.355
2019/04/22,50.094
2019/04/23,48.201
2019/04/24,53.732
2019/04/25,52.468
2019/04/26,52.286
2019/04/27,50.881
2019/04/28,52.329
2019/04/29,51.041
2019/04/30,49.982
2019/05/01,55.323
2019/05/02,56.007
2019/05/03,51.659
2019/05/04,50.092
2019/05/05,48.673
2019/05/06,51.374
2019/05/07,48.681
2019/05/08,52.063
2019/05/09,50.349
2019/05/10,48.334
2019/05/11,49.525
2019/05/12,49.183
2019/05/13,51.958
2019/05/14,50.686
2019/05/15,50.769
2019/05/16,51.111
2019/05/17,50.323
2019/05/18,50.207
2019/05/19,49.428
2019/05/20,51.53
2019/05/21,51.486
2019/05/22,52.339
2019/05/23,51.965
2019/05/24,50.914
2019/05/25,48.58
2019/05/26,50.919
2019/05/27,52.518
2019/05/28,51.89
2019/05/29,52.828
2019/05/30,50.859
2019/05/31,45.978
2019/06/01,48.164
2019/06/02,46.341
2019/06/03,45.937
2019/06/04,51.044
2019/06/05,50.931
2019/06/06,50.401
2019/06/07,49.482
2019/06/08,46.148
2019/06/09,46.585
2019/06/10,49.976
2019/06/11,49.169
2019/06/12,48.434
2019/06/13,50.719
2019/06/14,50.719
2019/06/15,48.574
2019/06/16,46.406
2019/06/17,48.138
2019/06/18,52.661
2019/06/19,53.016
2019/06/20,48.681
2019/06/21,49.145
2019/06/22,50.141
2019/06/23,51.697
2019/06/24,52.188
2019/06/25,50.458
2019/06/26,52.757
2019/06/27,50.321
2019/06/28,53.001
2019/06/29,49.947
2019/06/30,48.461
2019/07/01,48.834
2019/07/02,51.015
2019/07/03,52.401
2019/07/04,50.748
2019/07/05,51.207
2019/07/06,49.375
2019/07/07,47.296
2019/07/08,51.239
2019/07/09,50.445
2019/07/10,47.595
2019/07/11,48.208
2019/07/12,50.297
2019/07/13,47.14
2019/07/14,47.071
2019/07/15,49.81
2019/07/16,50.63
2019/07/17,48.418
2019/07/18,47.904
2019/07/19,47.007
2019/07/20,48.459
2019/07/21,46.239
2019/07/22,48.457
2019/07/23,48.517
2019/07/24,47.068
2019/07/25,49.641
2019/07/26,48.629
2019/07/27,46.559
2019/07/28,45.94
2019/07/29,49.773
2019/07/30,49.461
2019/07/31,51.449
2019/08/01,49.886
2019/08/02,50.716
2019/08/03,49.348
2019/08/04,47.61
2019/08/05,50.157
2019/08/06,51.908
2019/08/07,52.061
2019/08/08,49.841
2019/08/09,50.154
2019/08/10,47.842
2019/08/11,46.011
2019/08/12,47.635
2019/08/13,52.148
2019/08/14,51.475
2019/08/15,51.198
2019/08/16,49.186
2019/08/17,47.072
2019/08/18,46.378
2019/08/19,49.854
2019/08/20,50.03
2019/08/21,48.512
2019/08/22,49.397
2019/08/23,50.542
2019/08/24,48.268
2019/08/25,47.31
2019/08/26,49.273
2019/08/27,49.786
2019/08/28,50.793
2019/08/29,51.161
2019/08/30,51.33
2019/08/31,50.815
2019/09/01,46.881
2019/09/02,49.84
2019/09/03,52.672
2019/09/04,49.608
2019/09/05,51.372
2019/09/06,52.194
2019/09/07,48.868
2019/09/08,47.285
2019/09/09,49.148
2019/09/10,50.61
2019/09/11,50.507
2019/09/12,50.346
2019/09/13,48.54
2019/09/14,47.948
2019/09/15,46.275
2019/09/16,51.276
2019/09/17,51.038
2019/09/18,52.291
2019/09/19,51.101
2019/09/20,50.738
2019/09/21,50.385
2019/09/22,49.147
2019/09/23,47.037
2019/09/24,51.619
2019/09/25,51.23
2019/09/26,51.776
2019/09/27,48.169
2019/09/28,48.915
2019/09/29,46.992
2019/09/30,48.856
2019/10/01,50.648
2019/10/02,49.899
2019/10/03,49.896
2019/10/04,50.678
2019/10/05,49.885
2019/10/06,46.392
2019/10/07,50.158
2019/10/08,50.687
2019/10/09,48.89
2019/10/10,51.29
2019/10/11,51.317
2019/10/12,48.203
2019/10/13,46.712
2019/10/14,48.563
2019/10/15,51.042
2019/10/16,50.954
2019/10/17,50.63
2019/10/18,51.018
2019/10/19,48.431
2019/10/20,47.359
2019/10/21,51.925
2019/10/22,51.159
2019/10/23,51.719
2019/10/24,48.4
2019/10/25,50.201
2019/10/26,48.58
2019/10/27,45.309
2019/10/28,49.131
2019/10/29,49.021
2019/10/30,49.46
2019/10/31,48.055
2019/11/01,49.681
2019/11/02,47.502
2019/11/03,48.236
2019/11/04,49.46
2019/11/05,51.035
2019/11/06,49.706
2019/11/07,50.427
2019/11/08,49.449
2019/11/09,49.05
2019/11/10,48.554
2019/11/11,50.706
2019/11/12,48.73
2019/11/13,50.125
2019/11/14,52.489
2019/11/15,50.505
2019/11/16,47.4
2019/11/17,46.057
2019/11/18,49.2
2019/11/19,50.884
2019/11/20,50.392
2019/11/21,50.609
2019/11/22,49.561
2019/11/23,49.234
2019/11/24,46.27
2019/11/25,47.288
2019/11/26,50.635
2019/11/27,50.34
2019/11/28,49.699
2019/11/29,49.839
2019/11/30,47.128
2019/12/01,46.905
2019/12/02,50.318
2019/12/03,52.049
2019/12/04,52.11
2019/12/05,49.908
2019/12/06,50.238
2019/12/07,47.735
2019/12/08,47.216
2019/12/09,50.246
2019/12/10,50.787
2019/12/11,48.353
2019/12/12,50.118
2019/12/13,51.05
2019/12/14,48.558
2019/12/15,46.176
2019/12/16,51.401
2019/12/17,50.774
2019/12/18,50.368
2019/12/19,50.798
2019/12/20,51.869
2019/12/21,50.017
2019/12/22,47.568
2019/12/23,49.591
2019/12/24,48.422
2019/12/25,44.938
2019/12/26,49.182
2019/12/27,51.166
2019/12/28,49.344
2019/12/29,47.987
2019/12/30,51.345
2019/12/31,49.063
2020/01/01,46.205
2020/01/02,49.409
2020/01/03,50.853
2020/01/04,48.834
2020/01/05,48.874
2020/01/06,49.705
2020/01/07,52.828
2020/01/08,50.931
2020/01/09,51.211
2020/01/10,51.826
2020/01/11,50.194
2020/01/12,48.313
2020/01/13,48.959
2020/01/14,52.94
2020/01/15,51.859
2020/01/16,51.349
2020/01/17,51.198
2020/01/18,48.423
2020/01/19,48.18
2020/01/20,50.491
2020/01/21,50.61
2020/01/22,51.646
2020/01/23,51.75
2020/01/24,50.397
2020/01/25,48.098
2020/01/26,46.225
2020/01/27,47.783
2020/01/28,52.581
2020/01/29,52.618
2020/01/30,51.946
2020/01/31,52.096
2020/02/01,49.507
2020/02/02,48.466
2020/02/03,51.747
2020/02/04,49.959
2020/02/05,54.399
2020/02/06,50.265
2020/02/07,51.662
2020/02/08,50.421
2020/02/09,50.322
2020/02/10,48.889
2020/02/11,53.744
2020/02/12,52.152
2020/02/13,51.808
2020/02/14,50.741
2020/02/15,50.482
2020/02/16,48.18
2020/02/17,51.849
2020/02/18,50.875
2020/02/19,51.331
2020/02/20,49.927
2020/02/21,51.573
2020/02/22,48.988
2020/02/23,47.603
2020/02/24,50.876
2020/02/25,51.291
2020/02/26,50.931
2020/02/27,51.6
2020/02/28,53.809
2020/02/29,49.065
2020/03/01,49.238
2020/03/02,51.693
2020/03/03,51.654
2020/03/04,52.866
2020/03/05,52.107
2020/03/06,51.188
2020/03/07,49.169
2020/03/08,48.334
2020/03/09,51.954
2020/03/10,50.468
2020/03/11,47.276
2020/03/12,51.931
2020/03/13,46.912
2020/03/14,47.131
2020/03/15,43.653
2020/03/16,47.024
2020/03/17,47.569
2020/03/18,44.741
2020/03/19,47.121
2020/03/20,48.383
2020/03/21,46.054
2020/03/22,43.975
2020/03/23,47.365
2020/03/24,48.528
2020/03/25,45.148
2020/03/26,49.663
2020/03/27,48.757
2020/03/28,46.808
2020/03/29,46.39
2020/03/30,49.038
2020/03/31,49.818
2020/04/01,49.33
2020/04/02,50.372
2020/04/03,49.142
2020/04/04,47.636
2020/04/05,46.877
2020/04/06,49.45
2020/04/07,51.402
2020/04/08,49.752
2020/04/09,49.798
2020/04/10,49.918
2020/04/11,47.367
2020/04/12,46.209
2020/04/13,50.102
2020/04/14,50.799
2020/04/15,51.475
2020/04/16,52.266
2020/04/17,49.708
2020/04/18,50.028
2020/04/19,47.645
2020/04/20,51.434
2020/04/21,51.437
2020/04/22,49.353
2020/04/23,52.475
2020/04/24,51.883
2020/04/25,49.37
2020/04/26,47.667
2020/04/27,51.294
2020/04/28,52.016
2020/04/29,52.488
2020/04/30,51.861
2020/05/01,53.006
2020/05/02,49.483
2020/05/03,49.166
2020/05/04,51.965
2020/05/05,52.148
2020/05/06,52.42
2020/05/07,52.971
2020/05/08,51.651
2020/05/09,50.85
2020/05/10,49.051
2020/05/11,50.401
2020/05/12,53.057
2020/05/13,49.675
2020/05/14,47.847
2020/05/15,50.653
2020/05/16,49.722
2020/05/17,46.014
2020/05/18,48.47
2020/05/19,48.547
2020/05/20,48.894
2020/05/21,50.138
2020/05/22,48.825
2020/05/23,48.19
2020/05/24,44.75
2020/05/25,48.331
2020/05/26,50.274
2020/05/27,50.087
2020/05/28,50.551
2020/05/29,49.268
2020/05/30,49.621
2020/05/31,47.745
2020/06/01,51.194
2020/06/02,50.902
2020/06/03,51.576
2020/06/04,51.871
2020/06/05,52.486
2020/06/06,49.344
2020/06/07,47.101
2020/06/08,51.646
2020/06/09,52.287
2020/06/10,52.147
2020/06/11,52.646
2020/06/12,51.565
2020/06/13,48.786
2020/06/14,48.469
2020/06/15,49.885
2020/06/16,53.15
2020/06/17,52.614
2020/06/18,48.746
2020/06/19,53.235
2020/06/20,49.026
2020/06/21,47.51
2020/06/22,50.216
2020/06/23,53.404
2020/06/24,50.726
2020/06/25,50.717
2020/06/26,51.812
2020/06/27,48.45
2020/06/28,47.83
2020/06/29,50.928
2020/06/30,49.974
2020/07/01,54.614
2020/07/02,52.017
2020/07/03,51.519
2020/07/04,49.088
2020/07/05,48.278
2020/07/06,51.924
2020/07/07,52.312
2020/07/08,52.394
2020/07/09,53.246
2020/07/10,52.187
2020/07/11,49.783
2020/07/12,48.35
2020/07/13,50.049
2020/07/14,52.902
2020/07/15,50.281
2020/07/16,51.957
2020/07/17,48.98
2020/07/18,49.957
2020/07/19,48.068
2020/07/20,49.951
2020/07/21,50.131
2020/07/22,53.02
2020/07/23,51.329
2020/07/24,53.126
2020/07/25,48.874
2020/07/26,49.135
2020/07/27,50.703
2020/07/28,52.216
2020/07/29,51.733
2020/07/30,50.631
2020/07/31,52.266
2020/08/01,48.807
2020/08/02,48.322
2020/08/03,50.943
2020/08/04,50.67
2020/08/05,48.544
2020/08/06,52.159
2020/08/07,50.455
2020/08/08,48.138
2020/08/09,47.338
2020/08/10,49.61
2020/08/11,51.844
2020/08/12,51.641
2020/08/13,50.435
2020/08/14,52.628
2020/08/15,49.698
2020/08/16,48.166
2020/08/17,48.617
2020/08/18,51.55
2020/08/19,50.862
2020/08/20,50.851
2020/08/21,49.718
2020/08/22,49.566
2020/08/23,48.208
2020/08/24,50.666
2020/08/25,49.19
2020/08/26,50.386
2020/08/27,50.628
2020/08/28,52.118
2020/08/29,48.426
2020/08/30,47.064
2020/08/31,49.176
2020/09/01,53.367
2020/09/02,49.948
2020/09/03,49.585
2020/09/04,48.873
2020/09/05,50.459
2020/09/06,46.987
2020/09/07,50.62
2020/09/08,50.89
2020/09/09,49.89
2020/09/10,51.608
2020/09/11,49.485
2020/09/12,49.03
2020/09/13,46.598
2020/09/14,52.007
2020/09/15,50.872
2020/09/16,51.376
2020/09/17,51.691
2020/09/18,50.361
2020/09/19,48.765
2020/09/20,46.78
2020/09/21,49
2020/09/22,49.865
2020/09/23,51.89
2020/09/24,50.002
2020/09/25,51.977
2020/09/26,47.855
2020/09/27,47.013
2020/09/28,49.01
2020/09/29,51.731
2020/09/30,51.919
2020/10/01,49.409
2020/10/02,49.982
2020/10/03,49.731
2020/10/04,47.436
2020/10/05,48.97
2020/10/06,50.248
2020/10/07,53.036
2020/10/08,50.779
2020/10/09,51.265
2020/10/10,49.025
2020/10/11,46.83
2020/10/12,50.003
2020/10/13,50.994
2020/10/14,49.989
2020/10/15,51.394
2020/10/16,50.487
2020/10/17,47.838
2020/10/18,45.664
2020/10/19,49.607
2020/10/20,50.961
2020/10/21,49.956
2020/10/22,51.387
2020/10/23,50.568
2020/10/24,49.648
2020/10/25,46.36
2020/10/26,46.936
2020/10/27,46.909
2020/10/28,47.464
2020/10/29,48.339
2020/10/30,47.907
2020/10/31,48.367
2020/11/01,48.397
2020/11/02,45.413
2020/11/03,51.787
2020/11/04,51.152
2020/11/05,51.033
2020/11/06,52.265
2020/11/07,48.243
2020/11/08,46.751
2020/11/09,51.402
2020/11/10,50.147
2020/11/11,51.163
2020/11/12,51.302
2020/11/13,49.886
2020/11/14,48.407
2020/11/15,47.271
2020/11/16,50.656
2020/11/17,52.6
2020/11/18,53.345
2020/11/19,50.41
2020/11/20,52.377
2020/11/21,50.318
2020/11/22,48.187
2020/11/23,49.659
2020/11/24,51.547
2020/11/25,53.022
2020/11/26,50.898
2020/11/27,50.813
2020/11/28,49.234
2020/11/29,47.603
2020/11/30,47.231
2020/12/01,53.74
2020/12/02,51.006
2020/12/03,51.99
2020/12/04,50.51
2020/12/05,48.655
2020/12/06,47.464
2020/12/07,49.71
2020/12/08,51.244
2020/12/09,50.718
2020/12/10,50.317
2020/12/11,49.826
2020/12/12,49.307
2020/12/13,48.232
2020/12/14,50.447
2020/12/15,50.795
2020/12/16,50.481
2020/12/17,50.13
2020/12/18,53.953
2020/12/19,51.955
2020/12/20,48.396
2020/12/21,47.725
2020/12/22,50.864
2020/12/23,51.654
2020/12/24,47.82
2020/12/25,49.743
2020/12/26,48.142
2020/12/27,50.087
2020/12/28,50.085
2020/12/29,51.6
2020/12/30,51.707
2020/12/31,52.086
2021/01/01,47.108
2021/01/02,49.359
2021/01/03,52.668
2021/01/04,53.41
2021/01/05,52.271
2021/01/06,54.485
2021/01/07,54.705
2021/01/08,52.134
2021/01/09,50.042
2021/01/10,50.619
2021/01/11,50.738
2021/01/12,50.892
2021/01/13,49.834
2021/01/14,51.02
2021/01/15,51.334
2021/01/16,49.102
2021/01/17,46.93
2021/01/18,49.575
2021/01/19,50.264
2021/01/20,49.625
2021/01/21,48.141
2021/01/22,50.259
2021/01/23,49.278
2021/01/24,46.042
2021/01/25,49.524
2021/01/26,51.168
2021/01/27,50.353
2021/01/28,50.45
2021/01/29,51.433
2021/01/30,49.594
2021/01/31,48.253
2021/02/01,47.445
2021/02/02,53.033
2021/02/03,51.562
2021/02/04,52.91
2021/02/05,52.441
2021/02/06,50.732
2021/02/07,47.854
2021/02/08,50.821
2021/02/09,52.255
2021/02/10,51.058
2021/02/11,48.904
2021/02/12,51.185
2021/02/13,50.778
2021/02/14,48.331
2021/02/15,49.306
2021/02/16,48.42
2021/02/17,49.753
2021/02/18,49.708
2021/02/19,51.267
2021/02/20,49.895
2021/02/21,46.892
2021/02/22,47.807
2021/02/23,47.976
2021/02/24,52.438
2021/02/25,50.401
2021/02/26,49.184
2021/02/27,50.093
2021/02/28,46.14
2021/03/01,47.818
2021/03/02,51.277
2021/03/03,50.988
2021/03/04,48.398
2021/03/05,50.084
2021/03/06,48.351
2021/03/07,46.821
2021/03/08,48.745
2021/03/09,49.216
2021/03/10,51.878
2021/03/11,48.74
2021/03/12,50.451
2021/03/13,47.997
2021/03/14,49.789
2021/03/15,48.899
2021/03/16,50.477
2021/03/17,49.132
2021/03/18,51.182
2021/03/19,50.267
2021/03/20,48.576
2021/03/21,45.744
2021/03/22,49.409
2021/03/23,50.343
2021/03/24,49.826
2021/03/25,50.6
2021/03/26,49.149
2021/03/27,48.836
2021/03/28,46.577
2021/03/29,49.886
2021/03/30,50.909
2021/03/31,51.578
2021/04/01,50.311
2021/04/02,49.936
2021/04/03,48.472
2021/04/04,46.384
2021/04/05,49.115
2021/04/06,50.363
2021/04/07,51.073
2021/04/08,48.462
2021/04/09,51.246
2021/04/10,49.704
2021/04/11,47.094
2021/04/12,49.379
2021/04/13,50.479
2021/04/14,49.725
2021/04/15,53.242
2021/04/16,45.769
2021/04/17,44.605
2021/04/18,48.896
2021/04/19,45.856
2021/04/20,49.37
2021/04/21,46.991
2021/04/22,49.268
2021/04/23,50.23
2021/04/24,49.995
2021/04/25,47.73
2021/04/26,47.715
2021/04/27,50.49
2021/04/28,49.496
2021/04/29,48.664
2021/04/30,50.135
2021/05/01,48.856
2021/05/02,47.534
2021/05/03,50.133
2021/05/04,50.805
2021/05/05,51.247
2021/05/06,51.327
2021/05/07,51.142
2021/05/08,49.332
2021/05/09,47.918
2021/05/10,50.924
2021/05/11,51.386
2021/05/12,50.733
2021/05/13,49.398
2021/05/14,48.822
2021/05/15,46.972
2021/05/16,46.294
2021/05/17,48.214
2021/05/18,46.58
2021/05/19,49.112
2021/05/20,47.181
2021/05/21,47.09
2021/05/22,46.947
2021/05/23,45.311
2021/05/24,47.887
2021/05/25,47.823
2021/05/26,47.652
2021/05/27,46.651
2021/05/28,46.946
2021/05/29,45.725
2021/05/30,44.609
2021/05/31,47.915
2021/06/01,48.466
2021/06/02,49.559
2021/06/03,49.906
2021/06/04,48.61
2021/06/05,45.87
2021/06/06,45.287
2021/06/07,48.914
2021/06/08,49.699
2021/06/09,47.329
2021/06/10,50.202
2021/06/11,47.862
2021/06/12,48.289
2021/06/13,46.059
2021/06/14,49.779
2021/06/15,49.743
2021/06/16,50.475
2021/06/17,49.452
2021/06/18,48.464
2021/06/19,46.153
2021/06/20,44.93
2021/06/21,47.67
2021/06/22,47.124
2021/06/23,49.66
2021/06/24,49.699
2021/06/25,48.662
2021/06/26,46.232
2021/06/27,42.619
2021/06/28,49.392
2021/06/29,48.476
2021/06/30,49.091
2021/07/01,50.256
2021/07/02,47.496
2021/07/03,50.54
2021/07/04,46.773
2021/07/05,49.833
2021/07/06,50.09
2021/07/07,49.678
2021/07/08,50.249
2021/07/09,50.051
2021/07/10,47.606
2021/07/11,46.379
2021/07/12,49.814
2021/07/13,50.399
2021/07/14,50.785
2021/07/15,50.144
2021/07/16,49.961
2021/07/17,47.312
2021/07/18,46.035
2021/07/19,50.38
2021/07/20,50.615
2021/07/21,50.945
2021/07/22,50.578
2021/07/23,50.637
2021/07/24,48.36
2021/07/25,46.809
2021/07/26,52.641
2021/07/27,52.184
2021/07/28,51.909
2021/07/29,52.647
2021/07/30,52.124
2021/07/31,48.775
2021/08/01,47.323
2021/08/02,51.004
2021/08/03,51.451
2021/08/04,50.993
2021/08/05,51.44
2021/08/06,52.441
2021/08/07,48.973
2021/08/08,47.592
2021/08/09,51.761
2021/08/10,52.294
2021/08/11,52.392
2021/08/12,51.549
2021/08/13,52.219
2021/08/14,48.52
2021/08/15,46.994
2021/08/16,52.25
2021/08/17,51.852
2021/08/18,51.128
2021/08/19,51.539
2021/08/20,52.776
2021/08/21,49.078
2021/08/22,47.202
2021/08/23,52.439
2021/08/24,51.992
2021/08/25,51.925
2021/08/26,51.616
2021/08/27,51.488
2021/08/28,48.779
2021/08/29,47.011
2021/08/30,51.096
2021/08/31,52.389
2021/09/01,53.006
2021/09/02,53.585
2021/09/03,53.142
2021/09/04,49.136
2021/09/05,47.639
2021/09/06,51.904
2021/09/07,52.393
2021/09/08,51.962
2021/09/09,52.221
2021/09/10,51.268
2021/09/11,48.263
2021/09/12,46.57
2021/09/13,50.944
2021/09/14,51.73
2021/09/15,51.786
2021/09/16,51.94
2021/09/17,51.925
2021/09/18,48.749
2021/09/19,46.892
2021/09/20,51.771
2021/09/21,50.024
2021/09/22,52.028
2021/09/23,51.569
2021/09/24,52.159
2021/09/25,47.759
2021/09/26,46.692
2021/09/27,50.727
2021/09/28,51.135
2021/09/29,49.79
2021/09/30,53.009
2021/10/01,51.929
2021/10/02,50.784
2021/10/03,48.104
2021/10/04,51.334
2021/10/05,53.879
2021/10/06,51.043
2021/10/07,54.276
2021/10/08,51.502
2021/10/09,49.564
2021/10/10,47.665
2021/10/11,51.474
2021/10/12,51.137
2021/10/13,51.934
2021/10/14,51.55
2021/10/15,52.411
2021/10/16,50.731
2021/10/17,47.638
2021/10/18,51.556
2021/10/19,52.951
2021/10/20,51.781
2021/10/21,53.31
2021/10/22,51.376
2021/10/23,47.931
2021/10/24,47.274
2021/10/25,51.258
2021/10/26,51.74
2021/10/27,51.632
2021/10/28,51.819
2021/10/29,52.38
2021/10/30,49.246
2021/10/31,47.356
2021/11/01,51.57
2021/11/02,51.786
2021/11/03,51.287
2021/11/04,51.31
2021/11/05,51.115
2021/11/06,48.175
2021/11/07,47.599
2021/11/08,51.166
2021/11/09,53.864
2021/11/10,51.81
2021/11/11,51.376
2021/11/12,50.685
2021/11/13,48.173
2021/11/14,47.355
2021/11/15,51.135
2021/11/16,51.838
2021/11/17,51.194
2021/11/18,51.397
2021/11/19,50.822
2021/11/20,48.662
2021/11/21,47.087
2021/11/22,50.573
2021/11/23,50.826
2021/11/24,51.758
2021/11/25,51.022
2021/11/26,51.346
2021/11/27,48.037
2021/11/28,46.428
2021/11/29,51.841
2021/11/30,51.386
2021/12/01,51.045
2021/12/02,52.528
2021/12/03,51.037
2021/12/04,48.781
2021/12/05,46.535
2021/12/06,50.757
2021/12/07,50.982
2021/12/08,49.64
2021/12/09,50.647
2021/12/10,49.941
2021/12/11,47.215
2021/12/12,46.586
2021/12/13,50.546
