Date,activeaddresses30ema
2011/10/15,14687
2011/10/16,14513
2011/10/17,14489
2011/10/18,14349
2011/10/19,14233
2011/10/20,14032
2011/10/21,13904
2011/10/22,13788
2011/10/23,13752
2011/10/24,13765
2011/10/25,13722
2011/10/26,13640
2011/10/27,13499
2011/10/28,13448
2011/10/29,13411
2011/10/30,13281
2011/10/31,13200
2011/11/01,13172
2011/11/02,13169
2011/11/03,13165
2011/11/04,13336
2011/11/05,13346
2011/11/06,13230
2011/11/07,13192
2011/11/08,13227
2011/11/09,13299
2011/11/10,13368
2011/11/11,13290
2011/11/12,13220
2011/11/13,13176
2011/11/14,13211
2011/11/15,13273
2011/11/16,13265
2011/11/17,13196
2011/11/18,13146
2011/11/19,12949
2011/11/20,12850
2011/11/21,12677
2011/11/22,12600
2011/11/23,12529
2011/11/24,12427
2011/11/25,12379
2011/11/26,12244
2011/11/27,12148
2011/11/28,12178
2011/11/29,12320
2011/11/30,12521
2011/12/01,12618
2011/12/02,12664
2011/12/03,12677
2011/12/04,12625
2011/12/05,12654
2011/12/06,12821
2011/12/07,12827
2011/12/08,12906
2011/12/09,12834
2011/12/10,12776
2011/12/11,12735
2011/12/12,12646
2011/12/13,12604
2011/12/14,12563
2011/12/15,12399
2011/12/16,12285
2011/12/17,12152
2011/12/18,12005
2011/12/19,12051
2011/12/20,12157
2011/12/21,12139
2011/12/22,12132
2011/12/23,12130
2011/12/24,12009
2011/12/25,11996
2011/12/26,12007
2011/12/27,11990
2011/12/28,11914
2011/12/29,11876
2011/12/30,11790
2011/12/31,11732
2012/01/01,11713
2012/01/02,11726
2012/01/03,11817
2012/01/04,11859
2012/01/05,12087
2012/01/06,12269
2012/01/07,12343
2012/01/08,12493
2012/01/09,12645
2012/01/10,12867
2012/01/11,13133
2012/01/12,13181
2012/01/13,13266
2012/01/14,13350
2012/01/15,13362
2012/01/16,13460
2012/01/17,13513
2012/01/18,13592
2012/01/19,13689
2012/01/20,13721
2012/01/21,13709
2012/01/22,13560
2012/01/23,13538
2012/01/24,13628
2012/01/25,13819
2012/01/26,13859
2012/01/27,13896
2012/01/28,13842
2012/01/29,13877
2012/01/30,13853
2012/01/31,13968
2012/02/01,14032
2012/02/02,14166
2012/02/03,14320
2012/02/04,14452
2012/02/05,14478
2012/02/06,14440
2012/02/07,14458
2012/02/08,14466
2012/02/09,14509
2012/02/10,14628
2012/02/11,14670
2012/02/12,14639
2012/02/13,14743
2012/02/14,14979
2012/02/15,15159
2012/02/16,15385
2012/02/17,15310
2012/02/18,15258
2012/02/19,15128
2012/02/20,15074
2012/02/21,15051
2012/02/22,15131
2012/02/23,15288
2012/02/24,15367
2012/02/25,15354
2012/02/26,15223
2012/02/27,15203
2012/02/28,15275
2012/02/29,15286
2012/03/01,15341
2012/03/02,15488
2012/03/03,15301
2012/03/04,15279
2012/03/05,15335
2012/03/06,15333
2012/03/07,15325
2012/03/08,15350
2012/03/09,15379
2012/03/10,15218
2012/03/11,15052
2012/03/12,15008
2012/03/13,15125
2012/03/14,15193
2012/03/15,15190
2012/03/16,15258
2012/03/17,15312
2012/03/18,15220
2012/03/19,15239
2012/03/20,15287
2012/03/21,15347
2012/03/22,15370
2012/03/23,15299
2012/03/24,15211
2012/03/25,15156
2012/03/26,15196
2012/03/27,15217
2012/03/28,15283
2012/03/29,15396
2012/03/30,15372
2012/03/31,15287
2012/04/01,15124
2012/04/02,15109
2012/04/03,15347
2012/04/04,15433
2012/04/05,15495
2012/04/06,15549
2012/04/07,15467
2012/04/08,15367
2012/04/09,15357
2012/04/10,15491
2012/04/11,15682
2012/04/12,15885
2012/04/13,15878
2012/04/14,15974
2012/04/15,15991
2012/04/16,16192
2012/04/17,16344
2012/04/18,16539
2012/04/19,16619
2012/04/20,16795
2012/04/21,16764
2012/04/22,16631
2012/04/23,16638
2012/04/24,16682
2012/04/25,16732
2012/04/26,16889
2012/04/27,16909
2012/04/28,16849
2012/04/29,16793
2012/04/30,16942
2012/05/01,17142
2012/05/02,17339
2012/05/03,17630
2012/05/04,17956
2012/05/05,18089
2012/05/06,18354
2012/05/07,18825
2012/05/08,19145
2012/05/09,19512
2012/05/10,19570
2012/05/11,19994
2012/05/12,20171
2012/05/13,20206
2012/05/14,20993
2012/05/15,21391
2012/05/16,21659
2012/05/17,21718
2012/05/18,22004
2012/05/19,22624
2012/05/20,23070
2012/05/21,23540
2012/05/22,23797
2012/05/23,24172
2012/05/24,24423
2012/05/25,24790
2012/05/26,24846
2012/05/27,24939
2012/05/28,25240
2012/05/29,25822
2012/05/30,25998
2012/05/31,26154
2012/06/01,26341
2012/06/02,25969
2012/06/03,26254
2012/06/04,27242
2012/06/05,28128
2012/06/06,27872
2012/06/07,28357
2012/06/08,28351
2012/06/09,28556
2012/06/10,28897
2012/06/11,29136
2012/06/12,28772
2012/06/13,29931
2012/06/14,31203
2012/06/15,32357
2012/06/16,32808
2012/06/17,33230
2012/06/18,33512
2012/06/19,33644
2012/06/20,33555
2012/06/21,33307
2012/06/22,33044
2012/06/23,32864
2012/06/24,32583
2012/06/25,32673
2012/06/26,32887
2012/06/27,33288
2012/06/28,33252
2012/06/29,33243
2012/06/30,33158
2012/07/01,33064
2012/07/02,33292
2012/07/03,33382
2012/07/04,33270
2012/07/05,32925
2012/07/06,32694
2012/07/07,32581
2012/07/08,32280
2012/07/09,32280
2012/07/10,32586
2012/07/11,32765
2012/07/12,32860
2012/07/13,32763
2012/07/14,32578
2012/07/15,32437
2012/07/16,32718
2012/07/17,33205
2012/07/18,33275
2012/07/19,33471
2012/07/20,33641
2012/07/21,33766
2012/07/22,34101
2012/07/23,34613
2012/07/24,34858
2012/07/25,34646
2012/07/26,34400
2012/07/27,34264
2012/07/28,34546
2012/07/29,34638
2012/07/30,34738
2012/07/31,36289
2012/08/01,36575
2012/08/02,36933
2012/08/03,36896
2012/08/04,36831
2012/08/05,36896
2012/08/06,37248
2012/08/07,37372
2012/08/08,38313
2012/08/09,38446
2012/08/10,38457
2012/08/11,38454
2012/08/12,38493
2012/08/13,39145
2012/08/14,39385
2012/08/15,40096
2012/08/16,41490
2012/08/17,42476
2012/08/18,43065
2012/08/19,44036
2012/08/20,44254
2012/08/21,44908
2012/08/22,45206
2012/08/23,45112
2012/08/24,45106
2012/08/25,44558
2012/08/26,43922
2012/08/27,43569
2012/08/28,43333
2012/08/29,43078
2012/08/30,42499
2012/08/31,42945
2012/09/01,43077
2012/09/02,42551
2012/09/03,41934
2012/09/04,42199
2012/09/05,42157
2012/09/06,42459
2012/09/07,42565
2012/09/08,41993
2012/09/09,41877
2012/09/10,41585
2012/09/11,41821
2012/09/12,41330
2012/09/13,40927
2012/09/14,40756
2012/09/15,40064
2012/09/16,39516
2012/09/17,39099
2012/09/18,39079
2012/09/19,39324
2012/09/20,39837
2012/09/21,39796
2012/09/22,38991
2012/09/23,38323
2012/09/24,38008
2012/09/25,38347
2012/09/26,38987
2012/09/27,39187
2012/09/28,39886
2012/09/29,39793
2012/09/30,39463
2012/10/01,39367
2012/10/02,40258
2012/10/03,40893
2012/10/04,41597
2012/10/05,41786
2012/10/06,41604
2012/10/07,41719
2012/10/08,42101
2012/10/09,42758
2012/10/10,43055
2012/10/11,42937
2012/10/12,43045
2012/10/13,42812
2012/10/14,42539
2012/10/15,42781
2012/10/16,42799
2012/10/17,42930
2012/10/18,43454
2012/10/19,43566
2012/10/20,43544
2012/10/21,43238
2012/10/22,43125
2012/10/23,43017
2012/10/24,42942
2012/10/25,42725
2012/10/26,42407
2012/10/27,41591
2012/10/28,40691
2012/10/29,40369
2012/10/30,39987
2012/10/31,39483
2012/11/01,38983
2012/11/02,38606
2012/11/03,38227
2012/11/04,37739
2012/11/05,37728
2012/11/06,37949
2012/11/07,38308
2012/11/08,38267
2012/11/09,38167
2012/11/10,37946
2012/11/11,37443
2012/11/12,37063
2012/11/13,36781
2012/11/14,36844
2012/11/15,37454
2012/11/16,38154
2012/11/17,39106
2012/11/18,39353
2012/11/19,39550
2012/11/20,39822
2012/11/21,40099
2012/11/22,40182
2012/11/23,39861
2012/11/24,39683
2012/11/25,39463
2012/11/26,39583
2012/11/27,39518
2012/11/28,39797
2012/11/29,39936
2012/11/30,39754
2012/12/01,39430
2012/12/02,38680
2012/12/03,38129
2012/12/04,38405
2012/12/05,38798
2012/12/06,38941
2012/12/07,39067
2012/12/08,39019
2012/12/09,39011
2012/12/10,38813
2012/12/11,38698
2012/12/12,38957
2012/12/13,39423
2012/12/14,39568
2012/12/15,39248
2012/12/16,39022
2012/12/17,39149
2012/12/18,39729
2012/12/19,39989
2012/12/20,39960
2012/12/21,40358
2012/12/22,41312
2012/12/23,41223
2012/12/24,41145
2012/12/25,40445
2012/12/26,40294
2012/12/27,40053
2012/12/28,40205
2012/12/29,40192
2012/12/30,40552
2012/12/31,40177
2013/01/01,40027
2013/01/02,40225
2013/01/03,40938
2013/01/04,41351
2013/01/05,42129
2013/01/06,42134
2013/01/07,42904
2013/01/08,43750
2013/01/09,44551
2013/01/10,45624
2013/01/11,46619
2013/01/12,46885
2013/01/13,47441
2013/01/14,47239
2013/01/15,47909
2013/01/16,48588
2013/01/17,49254
2013/01/18,49757
2013/01/19,49732
2013/01/20,49496
2013/01/21,49267
2013/01/22,49539
2013/01/23,49397
2013/01/24,50126
2013/01/25,50090
2013/01/26,50384
2013/01/27,50332
2013/01/28,50587
2013/01/29,50912
2013/01/30,50500
2013/01/31,50329
2013/02/01,51238
2013/02/02,51582
2013/02/03,51964
2013/02/04,52313
2013/02/05,52805
2013/02/06,52860
2013/02/07,53212
2013/02/08,53663
2013/02/09,53836
2013/02/10,54078
2013/02/11,53962
2013/02/12,53827
2013/02/13,53784
2013/02/14,53635
2013/02/15,53409
2013/02/16,53003
2013/02/17,52524
2013/02/18,52183
2013/02/19,52003
2013/02/20,51925
2013/02/21,51841
2013/02/22,52001
2013/02/23,51961
2013/02/24,51966
2013/02/25,52267
2013/02/26,52689
2013/02/27,52842
2013/02/28,53291
2013/03/01,53922
2013/03/02,53619
2013/03/03,53131
2013/03/04,53158
2013/03/05,53431
2013/03/06,54445
2013/03/07,55214
2013/03/08,55303
2013/03/09,55227
2013/03/10,55341
2013/03/11,55224
2013/03/12,55515
2013/03/13,56001
2013/03/14,56331
2013/03/15,56793
2013/03/16,56414
2013/03/17,56126
2013/03/18,56303
2013/03/19,57105
2013/03/20,57476
2013/03/21,58266
2013/03/22,59344
2013/03/23,59837
2013/03/24,60430
2013/03/25,60801
2013/03/26,61589
2013/03/27,62309
2013/03/28,64384
2013/03/29,65602
2013/03/30,66405
2013/03/31,66267
2013/04/01,66879
2013/04/02,68492
2013/04/03,70985
2013/04/04,73431
2013/04/05,75147
2013/04/06,75659
2013/04/07,76397
2013/04/08,78816
2013/04/09,80962
2013/04/10,84349
2013/04/11,86946
2013/04/12,87979
2013/04/13,87648
2013/04/14,86599
2013/04/15,87480
2013/04/16,88311
2013/04/17,89404
2013/04/18,88934
2013/04/19,89971
2013/04/20,88973
2013/04/21,87741
2013/04/22,87998
2013/04/23,88332
2013/04/24,89248
2013/04/25,89347
2013/04/26,89144
2013/04/27,88442
2013/04/28,90352
2013/04/29,90134
2013/04/30,89281
2013/05/01,88916
2013/05/02,88467
2013/05/03,88105
2013/05/04,86937
2013/05/05,85983
2013/05/06,85933
2013/05/07,87429
2013/05/08,88397
2013/05/09,87981
2013/05/10,87746
2013/05/11,87305
2013/05/12,86164
2013/05/13,85946
2013/05/14,85803
2013/05/15,85736
2013/05/16,85634
2013/05/17,85171
2013/05/18,84087
2013/05/19,82806
2013/05/20,82088
2013/05/21,82119
2013/05/22,81647
2013/05/23,81751
2013/05/24,81958
2013/05/25,81163
2013/05/26,80420
2013/05/27,80006
2013/05/28,79762
2013/05/29,79813
2013/05/30,79711
2013/05/31,79438
2013/06/01,78688
2013/06/02,77858
2013/06/03,77987
2013/06/04,78028
2013/06/05,78069
2013/06/06,77760
2013/06/07,77502
2013/06/08,76260
2013/06/09,74992
2013/06/10,74087
2013/06/11,73605
2013/06/12,72970
2013/06/13,72542
2013/06/14,72750
2013/06/15,71528
2013/06/16,70060
2013/06/17,69212
2013/06/18,68847
2013/06/19,68866
2013/06/20,68787
2013/06/21,68807
2013/06/22,68147
2013/06/23,67109
2013/06/24,66964
2013/06/25,66604
2013/06/26,66500
2013/06/27,66147
2013/06/28,66306
2013/06/29,65963
2013/06/30,64964
2013/07/01,65204
2013/07/02,65136
2013/07/03,65194
2013/07/04,64915
2013/07/05,64630
2013/07/06,64108
2013/07/07,63123
2013/07/08,63118
2013/07/09,63432
2013/07/10,63524
2013/07/11,64159
2013/07/12,65081
2013/07/13,64954
2013/07/14,63886
2013/07/15,63786
2013/07/16,63943
2013/07/17,63882
2013/07/18,63837
2013/07/19,63509
2013/07/20,62792
2013/07/21,62040
2013/07/22,61929
2013/07/23,62081
2013/07/24,62327
2013/07/25,62592
2013/07/26,62611
2013/07/27,61926
2013/07/28,61104
2013/07/29,61515
2013/07/30,62054
2013/07/31,63270
2013/08/01,66562
2013/08/02,67091
2013/08/03,66665
2013/08/04,66251
2013/08/05,66697
2013/08/06,67010
2013/08/07,67569
2013/08/08,67879
2013/08/09,67669
2013/08/10,67130
2013/08/11,66291
2013/08/12,68685
2013/08/13,69092
2013/08/14,69681
2013/08/15,70073
2013/08/16,70875
2013/08/17,70265
2013/08/18,69444
2013/08/19,70032
2013/08/20,70665
2013/08/21,71440
2013/08/22,72243
2013/08/23,72865
2013/08/24,72318
2013/08/25,72079
2013/08/26,72318
2013/08/27,73782
2013/08/28,74433
2013/08/29,74462
2013/08/30,75439
2013/08/31,76260
2013/09/01,75018
2013/09/02,74229
2013/09/03,74091
2013/09/04,74271
2013/09/05,74023
2013/09/06,73974
2013/09/07,73240
2013/09/08,72159
2013/09/09,72278
2013/09/10,72174
2013/09/11,72335
2013/09/12,72638
2013/09/13,72247
2013/09/14,71073
2013/09/15,70023
2013/09/16,70007
2013/09/17,70203
2013/09/18,70777
2013/09/19,71315
2013/09/20,71688
2013/09/21,71345
2013/09/22,70844
2013/09/23,71470
2013/09/24,71917
2013/09/25,72342
2013/09/26,72718
2013/09/27,73065
2013/09/28,72798
2013/09/29,72702
2013/09/30,73202
2013/10/01,74272
2013/10/02,76302
2013/10/03,77203
2013/10/04,77245
2013/10/05,76503
2013/10/06,75509
2013/10/07,75580
2013/10/08,75624
2013/10/09,75876
2013/10/10,76180
2013/10/11,76413
2013/10/12,75805
2013/10/13,76569
2013/10/14,76951
2013/10/15,77508
2013/10/16,78525
2013/10/17,78714
2013/10/18,79185
2013/10/19,80047
2013/10/20,79627
2013/10/21,80710
2013/10/22,82571
2013/10/23,84213
2013/10/24,86013
2013/10/25,86993
2013/10/26,86151
2013/10/27,84805
2013/10/28,84921
2013/10/29,84955
2013/10/30,85664
2013/10/31,86392
2013/11/01,86434
2013/11/02,85882
2013/11/03,85718
2013/11/04,86676
2013/11/05,88679
2013/11/06,91435
2013/11/07,93955
2013/11/08,96328
2013/11/09,98488
2013/11/10,99684
2013/11/11,100753
2013/11/12,101763
2013/11/13,103133
2013/11/14,105088
2013/11/15,106050
2013/11/16,105911
2013/11/17,106028
2013/11/18,109813
2013/11/19,116132
2013/11/20,119318
2013/11/21,123800
2013/11/22,126485
2013/11/23,128060
2013/11/24,127841
2013/11/25,128820
2013/11/26,132090
2013/11/27,136424
2013/11/28,140657
2013/11/29,143817
2013/11/30,145115
2013/12/01,146482
2013/12/02,148518
2013/12/03,150171
2013/12/04,152372
2013/12/05,154416
2013/12/06,155384
2013/12/07,155095
2013/12/08,152478
2013/12/09,152722
2013/12/10,152840
2013/12/11,152845
2013/12/12,151425
2013/12/13,151075
2013/12/14,150883
2013/12/15,150266
2013/12/16,152034
2013/12/17,152472
2013/12/18,154328
2013/12/19,154549
2013/12/20,154485
2013/12/21,152739
2013/12/22,150890
2013/12/23,150991
2013/12/24,149671
2013/12/25,148417
2013/12/26,146755
2013/12/27,145442
2013/12/28,143538
2013/12/29,142617
2013/12/30,143267
2013/12/31,141713
2014/01/01,138845
2014/01/02,138775
2014/01/03,139054
2014/01/04,137606
2014/01/05,137516
2014/01/06,140187
2014/01/07,140339
2014/01/08,140798
2014/01/09,140367
2014/01/10,139535
2014/01/11,138923
2014/01/12,137510
2014/01/13,138458
2014/01/14,138014
2014/01/15,137690
2014/01/16,137356
2014/01/17,136839
2014/01/18,134888
2014/01/19,133213
2014/01/20,136177
2014/01/21,137697
2014/01/22,138684
2014/01/23,139435
2014/01/24,139641
2014/01/25,138824
2014/01/26,137970
2014/01/27,140071
2014/01/28,141243
2014/01/29,141247
2014/01/30,141928
2014/01/31,142390
2014/02/01,141915
2014/02/02,141501
2014/02/03,143502
2014/02/04,145159
2014/02/05,145915
2014/02/06,147047
2014/02/07,148238
2014/02/08,148243
2014/02/09,147014
2014/02/10,148592
2014/02/11,148999
2014/02/12,153266
2014/02/13,153961
2014/02/14,155467
2014/02/15,155148
2014/02/16,153376
2014/02/17,155120
2014/02/18,155320
2014/02/19,156756
2014/02/20,158324
2014/02/21,159641
2014/02/22,159405
2014/02/23,159632
2014/02/24,163214
2014/02/25,166182
2014/02/26,168456
2014/02/27,169518
2014/02/28,171263
2014/03/01,171943
2014/03/02,171142
2014/03/03,175417
2014/03/04,179100
2014/03/05,180588
2014/03/06,181569
2014/03/07,181537
2014/03/08,180885
2014/03/09,180420
2014/03/10,182211
2014/03/11,182767
2014/03/12,184109
2014/03/13,184732
2014/03/14,185224
2014/03/15,182754
2014/03/16,180035
2014/03/17,180649
2014/03/18,178221
2014/03/19,177385
2014/03/20,176705
2014/03/21,177556
2014/03/22,177049
2014/03/23,175275
2014/03/24,176408
2014/03/25,175798
2014/03/26,175387
2014/03/27,175890
2014/03/28,176353
2014/03/29,174375
2014/03/30,173893
2014/03/31,173663
2014/04/01,174052
2014/04/02,174430
2014/04/03,174055
2014/04/04,174322
2014/04/05,173008
2014/04/06,173702
2014/04/07,172764
2014/04/08,172298
2014/04/09,172748
2014/04/10,173409
2014/04/11,173165
2014/04/12,170527
2014/04/13,170668
2014/04/14,171482
2014/04/15,173261
2014/04/16,174023
2014/04/17,172973
2014/04/18,171456
2014/04/19,169501
2014/04/20,169164
2014/04/21,167435
2014/04/22,168481
2014/04/23,167723
2014/04/24,167762
2014/04/25,168679
2014/04/26,166525
2014/04/27,166875
2014/04/28,166919
2014/04/29,167104
