Date,transactionvalue14rocUSD
2013/11/19,191.699
2013/11/20,166.871
2013/11/21,222.961
2013/11/22,276.84
2013/11/23,186.345
2013/11/24,329.808
2013/11/25,257.579
2013/11/26,501.738
2013/11/27,329.656
2013/11/28,388.092
2013/11/29,64.804
2013/11/30,96.145
2013/12/01,82.419
2013/12/02,18.907
2013/12/03,2.562
2013/12/04,58.303
2013/12/05,0.363
2013/12/06,-28.353
2013/12/07,59.999
2013/12/08,7.89
2013/12/09,13.848
2013/12/10,-70.784
2013/12/11,-52.773
2013/12/12,-58.515
2013/12/13,-52.868
2013/12/14,-62.22
2013/12/15,-61.491
2013/12/16,34.856
2013/12/17,4.676
2013/12/18,-21.816
2013/12/19,-35.11
2013/12/20,-32.981
2013/12/21,-58.172
2013/12/22,-42.339
2013/12/23,-49.768
2013/12/24,-10.283
2013/12/25,-29.237
2013/12/26,-36.536
2013/12/27,-38.998
2013/12/28,-7.666
2013/12/29,56.989
2013/12/30,-54.504
2013/12/31,-51.989
2014/01/01,-33.031
2014/01/02,-18.39
2014/01/03,15.963
2014/01/04,-6.956
2014/01/05,26.375
2014/01/06,64.129
2014/01/07,25.203
2014/01/08,0.867
2014/01/09,-3.431
2014/01/10,3.442
2014/01/11,-30.081
2014/01/12,-39.205
2014/01/13,-25.038
2014/01/14,42.485
2014/01/15,-11.055
2014/01/16,-9.923
2014/01/17,-49.358
2014/01/18,-43.32
2014/01/19,-28.866
2014/01/20,-24.818
2014/01/21,-44.282
2014/01/22,-40.949
2014/01/23,-20.86
2014/01/24,6.901
2014/01/25,7.263
2014/01/26,-12.004
2014/01/27,37.618
2014/01/28,-29.973
2014/01/29,-22.124
2014/01/30,-22.328
2014/01/31,-8.225
2014/02/01,22.25
2014/02/02,-23.217
2014/02/03,-33.984
2014/02/04,29.514
2014/02/05,53.327
2014/02/06,11.165
2014/02/07,-0.882
2014/02/08,-11.233
2014/02/09,-1.459
2014/02/10,-28.191
2014/02/11,-6.604
2014/02/12,1.137
2014/02/13,-13.925
2014/02/14,8.683
2014/02/15,53.55
2014/02/16,-12.32
2014/02/17,-23.467
2014/02/18,-47.619
2014/02/19,-58.257
2014/02/20,-37.632
2014/02/21,-54.104
2014/02/22,-37.667
2014/02/23,-31.832
2014/02/24,-22.859
2014/02/25,-0.087
2014/02/26,-16.79
2014/02/27,-22.5
2014/02/28,-22.042
2014/03/01,-31.557
2014/03/02,-17.971
2014/03/03,53.212
2014/03/04,66.595
2014/03/05,54.434
2014/03/06,26.311
2014/03/07,413.251
2014/03/08,287.613
2014/03/09,127.342
2014/03/10,121.924
2014/03/11,15.217
2014/03/12,70.83
2014/03/13,44.418
2014/03/14,21.622
2014/03/15,-15.368
2014/03/16,-24.866
2014/03/17,-36.189
2014/03/18,268.626
2014/03/19,49.932
2014/03/20,-0.681
2014/03/21,-77.635
2014/03/22,-76.424
2014/03/23,-65.43
2014/03/24,-59.934
2014/03/25,-44.646
2014/03/26,-51.923
2014/03/27,-9.43
2014/03/28,10.697
2014/03/29,-37.667
2014/03/30,27.71
2014/03/31,3.324
2014/04/01,-82.682
2014/04/02,-43.726
2014/04/03,-11.182
2014/04/04,-6.122
2014/04/05,68.678
2014/04/06,23.853
2014/04/07,-41.966
2014/04/08,-32.758
2014/04/09,-6.763
2014/04/10,-18.698
2014/04/11,-22.455
2014/04/12,-5.315
2014/04/13,-35.875
2014/04/14,-24.802
2014/04/15,-13.272
2014/04/16,16.833
2014/04/17,25.946
2014/04/18,43.94
2014/04/19,-30.2
2014/04/20,2.881
2014/04/21,94.698
2014/04/22,80.517
2014/04/23,8.342
2014/04/24,-39.622
2014/04/25,-28.087
2014/04/26,-18.815
2014/04/27,-24.191
2014/04/28,-4.094
2014/04/29,-14.912
2014/04/30,-44.717
2014/05/01,-47.739
2014/05/02,-26.12
2014/05/03,6.851
2014/05/04,-15.571
2014/05/05,-34.115
2014/05/06,-31.668
2014/05/07,15.379
2014/05/08,187.045
2014/05/09,138.454
2014/05/10,83.413
2014/05/11,46.755
2014/05/12,-16.12
2014/05/13,10.914
2014/05/14,35.843
2014/05/15,45.245
2014/05/16,-8.72
2014/05/17,-10.449
2014/05/18,-32.409
2014/05/19,-11.353
2014/05/20,155.196
2014/05/21,-1.773
2014/05/22,-37.494
2014/05/23,8.167
2014/05/24,66.164
2014/05/25,117.767
2014/05/26,106.345
2014/05/27,85.012
2014/05/28,47.865
2014/05/29,14.907
2014/05/30,95.708
2014/05/31,70.244
2014/06/01,267.985
2014/06/02,155.819
2014/06/03,-9.921
2014/06/04,98.016
2014/06/05,74.054
2014/06/06,20.908
2014/06/07,-13.829
2014/06/08,32.424
2014/06/09,-36.427
2014/06/10,-21.534
2014/06/11,-19.869
2014/06/12,89.965
2014/06/13,-19.653
2014/06/14,-27.521
2014/06/15,-46.784
2014/06/16,-29.935
2014/06/17,-51.852
2014/06/18,-48.459
2014/06/19,-25.13
2014/06/20,-47.082
2014/06/21,-31.025
2014/06/22,-41.841
2014/06/23,44.143
2014/06/24,28.416
2014/06/25,-18.629
2014/06/26,-55.532
2014/06/27,-34.49
2014/06/28,-25.442
2014/06/29,-9.754
2014/06/30,-6.777
2014/07/01,100.051
2014/07/02,78.2
2014/07/03,-11.353
2014/07/04,-27.19
2014/07/05,-0.119
2014/07/06,-25.893
2014/07/07,-23.495
2014/07/08,-58.79
2014/07/09,-4.685
2014/07/10,3.506
2014/07/11,-2.093
2014/07/12,48.4
2014/07/13,35.338
2014/07/14,-17.775
2014/07/15,-41.448
2014/07/16,-33.223
2014/07/17,-29.348
2014/07/18,19.936
2014/07/19,-39.712
2014/07/20,-27.763
2014/07/21,-5.959
2014/07/22,8.148
2014/07/23,-9.544
2014/07/24,-1.374
2014/07/25,11.864
2014/07/26,-41.17
2014/07/27,-48.766
2014/07/28,-13.294
2014/07/29,-4.887
2014/07/30,-41.698
2014/07/31,-19.145
2014/08/01,-19.84
2014/08/02,29.568
2014/08/03,38.895
2014/08/04,-16.237
2014/08/05,41.902
2014/08/06,-10.219
2014/08/07,-24.13
2014/08/08,-40.535
2014/08/09,7.94
2014/08/10,25.035
2014/08/11,-0.844
2014/08/12,17.503
2014/08/13,42.331
2014/08/14,38.62
2014/08/15,31.365
2014/08/16,21.692
2014/08/17,-11.253
2014/08/18,72.778
2014/08/19,-20.425
2014/08/20,10.023
2014/08/21,49.097
2014/08/22,773.117
2014/08/23,75.625
2014/08/24,0.124
2014/08/25,64.522
2014/08/26,131.754
2014/08/27,93.591
2014/08/28,12.14
2014/08/29,-17.772
2014/08/30,-0.566
2014/08/31,5.876
2014/09/01,-23.519
2014/09/02,-1.127
2014/09/03,-11.912
2014/09/04,-43.985
2014/09/05,-86.354
2014/09/06,-60.287
2014/09/07,-19.505
2014/09/08,-54.9
2014/09/09,-76.346
2014/09/10,-68.812
2014/09/11,-41.193
2014/09/12,-27.358
2014/09/13,-49.485
2014/09/14,-40.995
2014/09/15,-42.745
2014/09/16,-41.944
2014/09/17,-19.742
2014/09/18,29.849
2014/09/19,15.013
2014/09/20,101.51
2014/09/21,75.074
2014/09/22,-10.47
2014/09/23,39.183
2014/09/24,67.188
2014/09/25,9.572
2014/09/26,-2.278
2014/09/27,28.355
2014/09/28,12.912
2014/09/29,24.226
2014/09/30,40.896
2014/10/01,29.345
2014/10/02,-20.692
2014/10/03,-14.465
2014/10/04,-32.73
2014/10/05,-17.873
2014/10/06,66.269
2014/10/07,-14.164
2014/10/08,-24.304
2014/10/09,21.345
2014/10/10,44.382
2014/10/11,-1.241
2014/10/12,-7.206
2014/10/13,9.705
2014/10/14,35.239
2014/10/15,80.341
2014/10/16,68.168
2014/10/17,41.747
2014/10/18,5.463
2014/10/19,-35.372
2014/10/20,-17.363
2014/10/21,-23.349
2014/10/22,5.674
2014/10/23,16.05
2014/10/24,-27.082
2014/10/25,37.828
2014/10/26,62.085
2014/10/27,18.503
2014/10/28,-20.978
2014/10/29,-52.474
2014/10/30,-49.947
2014/10/31,5.268
2014/11/01,-5.293
2014/11/02,-15.033
2014/11/03,-0.606
2014/11/04,54.454
2014/11/05,-13.252
2014/11/06,-44.789
2014/11/07,8.378
2014/11/08,-39.66
2014/11/09,-40.193
2014/11/10,-9.445
2014/11/11,-13.456
2014/11/12,56.128
2014/11/13,187.208
2014/11/14,-14.708
2014/11/15,28.683
2014/11/16,56.378
2014/11/17,-4.073
2014/11/18,0.374
2014/11/19,16.087
2014/11/20,57.138
2014/11/21,63.548
2014/11/22,41.764
2014/11/23,6.642
2014/11/24,-14.162
2014/11/25,43.896
2014/11/26,0.56
2014/11/27,-43.112
2014/11/28,31.588
2014/11/29,10.896
2014/11/30,20.806
2014/12/01,35.917
2014/12/02,24.246
2014/12/03,10.504
2014/12/04,-5.829
2014/12/05,-18.564
2014/12/06,-24.779
2014/12/07,49.481
2014/12/08,89.497
2014/12/09,3.432
2014/12/10,11.73
2014/12/11,-19.842
2014/12/12,-27.581
2014/12/13,-32.21
2014/12/14,-39.808
2014/12/15,-35.837
2014/12/16,-37.132
2014/12/17,-20.043
2014/12/18,-4.996
2014/12/19,-36.009
2014/12/20,-5.69
2014/12/21,-7.227
2014/12/22,-48.231
2014/12/23,-7.019
2014/12/24,-35.534
2014/12/25,18.423
2014/12/26,-27.53
2014/12/27,-14.34
2014/12/28,9.811
2014/12/29,-5.396
2014/12/30,22.789
2014/12/31,4.388
2015/01/01,-34.49
2015/01/02,-3.613
2015/01/03,14.83
2015/01/04,-5.286
2015/01/05,-5.461
2015/01/06,-9.795
2015/01/07,22.082
2015/01/08,-3.138
2015/01/09,17.244
2015/01/10,-6.16
2015/01/11,26.41
2015/01/12,-8.341
2015/01/13,1.956
2015/01/14,16.485
2015/01/15,73.315
2015/01/16,34.65
2015/01/17,-18.56
2015/01/18,-33.462
2015/01/19,-33.296
2015/01/20,-17.77
2015/01/21,-20.921
2015/01/22,-21.95
2015/01/23,-28.272
2015/01/24,33.73
2015/01/25,-26.394
2015/01/26,93.41
2015/01/27,-27.559
2015/01/28,-38.835
2015/01/29,-44.058
2015/01/30,-35.47
2015/01/31,-17.013
2015/02/01,-14.722
2015/02/02,19.971
2015/02/03,7.971
2015/02/04,-6.514
2015/02/05,4.291
2015/02/06,-5.369
2015/02/07,-51.785
2015/02/08,-36.289
2015/02/09,-65.302
2015/02/10,-40.859
2015/02/11,-26.213
2015/02/12,-23.789
2015/02/13,-14.118
2015/02/14,-14.195
2015/02/15,3.778
2015/02/16,-36.939
2015/02/17,-44.143
2015/02/18,-34.34
2015/02/19,-44.568
2015/02/20,-20.441
2015/02/21,3.437
2015/02/22,-24.422
2015/02/23,-0.539
2015/02/24,-7.573
2015/02/25,-9.575
2015/02/26,42.822
2015/02/27,69.909
2015/02/28,-2.35
2015/03/01,68.304
2015/03/02,196.25
2015/03/03,47.212
2015/03/04,27.962
2015/03/05,68.681
2015/03/06,24.156
2015/03/07,99.785
2015/03/08,444.182
2015/03/09,62.756
2015/03/10,89.992
2015/03/11,42.79
2015/03/12,21.469
2015/03/13,-21.606
2015/03/14,48.674
2015/03/15,-47.533
2015/03/16,-46.6
2015/03/17,-16.335
2015/03/18,62.854
2015/03/19,-10.362
2015/03/20,-13.299
2015/03/21,-47.195
2015/03/22,-79.869
2015/03/23,-25.742
2015/03/24,-14.795
2015/03/25,3.822
2015/03/26,-24.224
2015/03/27,-13.022
2015/03/28,-29.411
2015/03/29,-19.443
2015/03/30,-23.576
2015/03/31,-20.584
2015/04/01,-45.92
2015/04/02,-34.661
2015/04/03,-13.895
2015/04/04,-27.954
2015/04/05,-15.566
2015/04/06,-22.302
2015/04/07,-31.064
2015/04/08,-24.005
2015/04/09,-24.578
2015/04/10,-13.813
2015/04/11,-19.354
2015/04/12,-15.983
2015/04/13,-5.722
2015/04/14,9.478
2015/04/15,-24.528
2015/04/16,51.805
2015/04/17,42.791
2015/04/18,38.709
2015/04/19,106.556
2015/04/20,43.06
2015/04/21,40.462
2015/04/22,33.701
2015/04/23,32.783
2015/04/24,29.199
2015/04/25,47.845
2015/04/26,100.692
2015/04/27,42.244
2015/04/28,34.301
2015/04/29,49.141
2015/04/30,-5.912
2015/05/01,14.833
2015/05/02,15.933
2015/05/03,-5.84
2015/05/04,14.044
2015/05/05,-3.027
2015/05/06,-6.854
2015/05/07,12.96
2015/05/08,-12.391
2015/05/09,4.999
2015/05/10,0.956
2015/05/11,-1.676
2015/05/12,-12.773
2015/05/13,-0.448
2015/05/14,-3.622
2015/05/15,-26.228
2015/05/16,-3.482
2015/05/17,-26.386
2015/05/18,-21.892
2015/05/19,4.748
2015/05/20,-5.928
2015/05/21,-15.956
2015/05/22,25.826
2015/05/23,18.177
2015/05/24,-28.58
2015/05/25,-17.947
2015/05/26,-2.852
2015/05/27,3.121
2015/05/28,-10.552
2015/05/29,-2.407
2015/05/30,-16.26
2015/05/31,29.826
2015/06/01,22.59
2015/06/02,-3.043
2015/06/03,4.459
2015/06/04,3.012
2015/06/05,-1.458
2015/06/06,-2.7
2015/06/07,43.571
2015/06/08,11.493
2015/06/09,8.11
2015/06/10,-9.645
2015/06/11,11.63
2015/06/12,19.522
2015/06/13,38.35
2015/06/14,34.188
2015/06/15,2.17
2015/06/16,49.149
2015/06/17,42.465
2015/06/18,22.689
2015/06/19,21.549
2015/06/20,2.19
2015/06/21,-7.007
2015/06/22,-2.278
2015/06/23,-6.653
2015/06/24,7.366
2015/06/25,-14.257
2015/06/26,27.151
2015/06/27,26.95
2015/06/28,-31.346
2015/06/29,-3.958
2015/06/30,-25.305
2015/07/01,-33.03
2015/07/02,-17.048
2015/07/03,-32.907
2015/07/04,-15.007
2015/07/05,9.232
2015/07/06,2.337
2015/07/07,-19.07
2015/07/08,-31.88
2015/07/09,-10.424
2015/07/10,-16.013
2015/07/11,-32.266
2015/07/12,-10.785
2015/07/13,-8.709
2015/07/14,9.761
2015/07/15,33.683
2015/07/16,41.406
2015/07/17,20.169
2015/07/18,-16.733
2015/07/19,-38.767
2015/07/20,-7.109
2015/07/21,20.018
2015/07/22,32.429
2015/07/23,54.101
2015/07/24,18.026
2015/07/25,9.797
2015/07/26,1.156
2015/07/27,2.661
2015/07/28,-3.459
2015/07/29,-28.356
2015/07/30,-29.833
2015/07/31,-33.51
2015/08/01,-20.445
2015/08/02,10.167
2015/08/03,10.574
2015/08/04,14.405
2015/08/05,17.714
2015/08/06,-16.661
2015/08/07,-11.157
2015/08/08,51.218
2015/08/09,92.328
2015/08/10,11.146
2015/08/11,-8.554
2015/08/12,33.119
2015/08/13,37.369
2015/08/14,67.722
2015/08/15,92.131
2015/08/16,73.243
2015/08/17,39.917
2015/08/18,54.363
2015/08/19,20.242
2015/08/20,30.674
2015/08/21,6.497
2015/08/22,-15.435
2015/08/23,-30.346
2015/08/24,27.284
2015/08/25,33.401
2015/08/26,-3.972
2015/08/27,-14.434
2015/08/28,-3.623
2015/08/29,-26.996
2015/08/30,-42.286
2015/08/31,-31.5
2015/09/01,-35.525
2015/09/02,-32.208
2015/09/03,-30.919
2015/09/04,-18.07
2015/09/05,-39.201
2015/09/06,-13.331
2015/09/07,-45.126
2015/09/08,-25.07
2015/09/09,-15.148
2015/09/10,-7.405
2015/09/11,-48.942
2015/09/12,-34.723
2015/09/13,-26.433
2015/09/14,-25.317
2015/09/15,-25.782
2015/09/16,-8.451
2015/09/17,-46.062
2015/09/18,-23.983
2015/09/19,29.368
2015/09/20,-10.323
2015/09/21,42.802
2015/09/22,-5.326
2015/09/23,-10.966
2015/09/24,-13.978
2015/09/25,54.536
2015/09/26,50.202
2015/09/27,20.692
2015/09/28,46.974
2015/09/29,57.823
2015/09/30,22.624
2015/10/01,138.362
2015/10/02,57.923
2015/10/03,-9.229
2015/10/04,4.449
2015/10/05,-6.964
2015/10/06,14.029
2015/10/07,21.897
2015/10/08,55.682
2015/10/09,16.396
2015/10/10,11.015
2015/10/11,40.77
2015/10/12,0.427
2015/10/13,4.505
2015/10/14,24.671
2015/10/15,19.687
2015/10/16,14.133
2015/10/17,54.242
2015/10/18,17.356
2015/10/19,3.846
2015/10/20,-0.564
2015/10/21,-7.512
2015/10/22,-18.247
2015/10/23,-5.548
2015/10/24,16.012
2015/10/25,33.373
2015/10/26,46.19
2015/10/27,12.187
2015/10/28,24.44
2015/10/29,32.472
2015/10/30,44.8
2015/10/31,20.318
2015/11/01,45.473
2015/11/02,77.062
2015/11/03,142.508
2015/11/04,817.679
2015/11/05,183.315
2015/11/06,121.007
2015/11/07,113.586
2015/11/08,79.082
2015/11/09,90.268
2015/11/10,91.488
2015/11/11,90.113
2015/11/12,41.61
2015/11/13,26.967
2015/11/14,84.799
2015/11/15,42.174
2015/11/16,12.533
2015/11/17,-42.262
2015/11/18,-84.115
2015/11/19,-45.933
2015/11/20,-24.925
2015/11/21,-43.055
2015/11/22,-48.297
2015/11/23,-58.404
2015/11/24,-53.384
2015/11/25,-42.845
2015/11/26,-29.896
2015/11/27,-22.602
2015/11/28,-38.527
2015/11/29,-21.095
2015/11/30,-6.482
2015/12/01,26.063
2015/12/02,47.209
2015/12/03,4.983
2015/12/04,22.836
2015/12/05,205.547
2015/12/06,326.549
2015/12/07,119.371
2015/12/08,98.875
2015/12/09,85.271
2015/12/10,45.323
2015/12/11,64.781
2015/12/12,72.332
2015/12/13,213.466
2015/12/14,87.565
2015/12/15,77.086
2015/12/16,74.366
2015/12/17,91.762
2015/12/18,57.713
2015/12/19,-14.062
2015/12/20,-22.996
2015/12/21,56.128
2015/12/22,55.218
2015/12/23,19.197
2015/12/24,59.169
2015/12/25,29.803
2015/12/26,-8.317
2015/12/27,-69.038
2015/12/28,-43.703
2015/12/29,-45.373
2015/12/30,-39.637
2015/12/31,-63.871
2016/01/01,-62.353
2016/01/02,-64.579
2016/01/03,-70.878
2016/01/04,-75.128
2016/01/05,-65.151
2016/01/06,-62.741
2016/01/07,-62.672
2016/01/08,-70.576
2016/01/09,-68.159
2016/01/10,-15.171
2016/01/11,-20.049
2016/01/12,-41.399
2016/01/13,-43.026
2016/01/14,-9.662
2016/01/15,14.541
2016/01/16,-5.096
2016/01/17,623.69
2016/01/18,568.228
2016/01/19,448.699
2016/01/20,123.543
2016/01/21,161.481
2016/01/22,375.578
2016/01/23,2775
2016/01/24,4058
2016/01/25,625.914
2016/01/26,507.219
2016/01/27,644.639
2016/01/28,260.553
2016/01/29,215.539
2016/01/30,147.24
2016/01/31,-81.29
2016/02/01,-46.989
2016/02/02,-67.302
2016/02/03,-58.892
2016/02/04,-52.598
2016/02/05,-57.828
2016/02/06,-91.194
2016/02/07,-95.9
2016/02/08,-85.784
2016/02/09,-79.643
2016/02/10,-82.077
2016/02/11,-55.912
2016/02/12,-58.122
2016/02/13,-22.053
2016/02/14,63.504
2016/02/15,-19.364
2016/02/16,26.289
2016/02/17,137.307
2016/02/18,62.506
2016/02/19,56.873
2016/02/20,56.216
2016/02/21,63.868
2016/02/22,86.156
2016/02/23,93.124
2016/02/24,62.505
2016/02/25,32.253
2016/02/26,37.421
2016/02/27,9.011
2016/02/28,161.368
2016/02/29,125.555
2016/03/01,131.306
2016/03/02,25.542
2016/03/03,-11.873
2016/03/04,60.438
2016/03/05,301.084
2016/03/06,-43.606
2016/03/07,-20.972
2016/03/08,-31.149
2016/03/09,-35.776
2016/03/10,-9.947
2016/03/11,-24.548
2016/03/12,-25.056
2016/03/13,-71.403
2016/03/14,-67.9
2016/03/15,-61.939
2016/03/16,187.598
2016/03/17,139.143
2016/03/18,-30.388
2016/03/19,-85.028
2016/03/20,-18.829
2016/03/21,-35.217
2016/03/22,-5.85
2016/03/23,3.251
2016/03/24,-8.352
2016/03/25,-2.433
2016/03/26,-12.543
2016/03/27,2.804
2016/03/28,-14.198
2016/03/29,-31.321
2016/03/30,-84.121
2016/03/31,-72.585
2016/04/01,-59.362
2016/04/02,-20.347
2016/04/03,-10.455
2016/04/04,1.599
2016/04/05,-2.803
2016/04/06,-0.161
2016/04/07,6.211
2016/04/08,5.015
2016/04/09,21.252
2016/04/10,-1.763
2016/04/11,4.24
2016/04/12,37.657
2016/04/13,46.258
2016/04/14,25.157
2016/04/15,80.122
2016/04/16,79.947
2016/04/17,60.449
2016/04/18,80.026
2016/04/19,59.642
2016/04/20,78.401
2016/04/21,97.484
2016/04/22,108.821
2016/04/23,72.907
2016/04/24,21.861
2016/04/25,21.787
2016/04/26,-17.707
2016/04/27,-21.978
2016/04/28,-12.019
2016/04/29,-43.781
2016/04/30,-44.823
2016/05/01,-24.717
2016/05/02,-36.434
2016/05/03,-38.628
2016/05/04,-46.402
2016/05/05,-59.752
2016/05/06,-59.823
2016/05/07,-48.009
2016/05/08,-28.536
2016/05/09,-26.084
2016/05/10,-20.021
2016/05/11,1.797
2016/05/12,-6.443
2016/05/13,16.582
2016/05/14,3.408
2016/05/15,5.358
2016/05/16,4.598
2016/05/17,19.311
2016/05/18,-1.349
2016/05/19,23.914
2016/05/20,0.174
2016/05/21,-15.111
2016/05/22,-7.94
2016/05/23,0.168
2016/05/24,10.946
2016/05/25,24.675
2016/05/26,64.091
2016/05/27,79.405
2016/05/28,129.523
2016/05/29,72.22
2016/05/30,10.948
2016/05/31,24.011
2016/06/01,23.347
2016/06/02,3.562
2016/06/03,1.31
2016/06/04,19.034
2016/06/05,53.103
2016/06/06,21.705
2016/06/07,18.481
2016/06/08,-17.156
2016/06/09,-31.578
2016/06/10,-36.178
2016/06/11,-45.464
2016/06/12,7.102
2016/06/13,32.88
2016/06/14,3.009
2016/06/15,14.186
2016/06/16,41.598
2016/06/17,78.643
2016/06/18,71.981
2016/06/19,25.317
2016/06/20,54.069
2016/06/21,45.587
2016/06/22,49.465
2016/06/23,51.577
2016/06/24,32.946
2016/06/25,36.535
2016/06/26,-25.06
2016/06/27,-15.37
2016/06/28,-13.382
2016/06/29,-8.122
2016/06/30,-23.752
2016/07/01,-17.516
2016/07/02,-0.794
2016/07/03,-4.847
2016/07/04,2.365
2016/07/05,-18.271
2016/07/06,-14.859
2016/07/07,9.841
2016/07/08,-8.728
2016/07/09,-5.74
2016/07/10,-5.968
2016/07/11,3.449
2016/07/12,21.541
2016/07/13,22.214
2016/07/14,8.04
2016/07/15,52.178
2016/07/16,-3.55
2016/07/17,21.62
2016/07/18,-15.131
2016/07/19,19.554
2016/07/20,13.262
2016/07/21,-20.624
2016/07/22,2.996
2016/07/23,-7.508
2016/07/24,9.495
2016/07/25,-19.852
2016/07/26,-8.225
2016/07/27,1.549
2016/07/28,9.8
2016/07/29,-40.698
2016/07/30,-13.453
2016/07/31,-23.36
2016/08/01,-30.945
2016/08/02,9.666
2016/08/03,-20.492
2016/08/04,10.49
2016/08/05,-20.242
2016/08/06,-26.97
2016/08/07,-13.172
2016/08/08,-6.619
2016/08/09,-10.402
2016/08/10,-24.864
2016/08/11,-24.362
2016/08/12,-19.978
2016/08/13,-9.196
2016/08/14,-19.58
2016/08/15,22.39
2016/08/16,-25.806
2016/08/17,-15.805
2016/08/18,-24.898
2016/08/19,-3.531
2016/08/20,30.942
2016/08/21,-26.817
2016/08/22,2.609
2016/08/23,-10.027
2016/08/24,0.468
2016/08/25,0.008
2016/08/26,10.077
2016/08/27,-21.484
2016/08/28,-13.681
2016/08/29,-24.923
2016/08/30,-32.719
2016/08/31,-5.817
2016/09/01,-22.633
2016/09/02,-27.086
2016/09/03,-28.937
2016/09/04,-9.056
2016/09/05,-9.986
2016/09/06,-18.118
2016/09/07,-25.918
2016/09/08,-15.158
2016/09/09,-6.815
2016/09/10,8.394
2016/09/11,21.342
2016/09/12,11.251
2016/09/13,20.867
2016/09/14,9.907
2016/09/15,-5.346
2016/09/16,35.365
2016/09/17,-0.128
2016/09/18,34.937
2016/09/19,24.211
2016/09/20,37.209
2016/09/21,19.686
2016/09/22,35.151
2016/09/23,21.708
2016/09/24,23.213
2016/09/25,10.673
2016/09/26,22.683
2016/09/27,-11.578
2016/09/28,31.138
2016/09/29,12.142
2016/09/30,8.443
2016/10/01,5.605
2016/10/02,-12.774
2016/10/03,-16.944
2016/10/04,-23.545
2016/10/05,12.897
2016/10/06,-15.202
2016/10/07,-9.538
2016/10/08,-0.387
2016/10/09,37.874
2016/10/10,20.449
2016/10/11,53.422
2016/10/12,13.758
2016/10/13,26.195
2016/10/14,-9.655
2016/10/15,135.897
2016/10/16,76.833
2016/10/17,8.052
2016/10/18,44.798
2016/10/19,16.891
2016/10/20,12.433
2016/10/21,37.85
2016/10/22,-31.676
2016/10/23,-18.929
2016/10/24,49.021
2016/10/25,25.078
2016/10/26,-11.787
2016/10/27,26.322
2016/10/28,-20.38
2016/10/29,-55.44
2016/10/30,-42.885
2016/10/31,2.743
2016/11/01,-15.189
2016/11/02,109.729
2016/11/03,216.682
2016/11/04,119.97
2016/11/05,328.318
2016/11/06,167.688
2016/11/07,7.109
2016/11/08,-2.869
2016/11/09,9.905
2016/11/10,-36.579
2016/11/11,-8.416
2016/11/12,-36.344
2016/11/13,-21.19
2016/11/14,-23.149
2016/11/15,-17.359
2016/11/16,-62.29
2016/11/17,-76.376
2016/11/18,-73.982
2016/11/19,-80.453
2016/11/20,-79.156
2016/11/21,-64.942
2016/11/22,-46.703
2016/11/23,-36.083
2016/11/24,-7.738
2016/11/25,-12.812
2016/11/26,9.282
2016/11/27,-18.191
2016/11/28,-7.38
2016/11/29,-19.027
2016/11/30,-29.309
2016/12/01,9.954
2016/12/02,0.486
2016/12/03,-2.161
2016/12/04,-20.381
2016/12/05,16.136
2016/12/06,-12.232
2016/12/07,-17.83
2016/12/08,-9.584
2016/12/09,27.805
2016/12/10,12.441
2016/12/11,21.039
2016/12/12,31.269
2016/12/13,15.674
2016/12/14,30.407
2016/12/15,19.202
2016/12/16,21.001
2016/12/17,33.365
2016/12/18,65.593
2016/12/19,10.845
2016/12/20,32.416
2016/12/21,87.091
2016/12/22,72.461
2016/12/23,77.169
2016/12/24,57.627
2016/12/25,37.495
2016/12/26,13.564
2016/12/27,65.068
2016/12/28,42.98
2016/12/29,0.398
2016/12/30,39.337
2016/12/31,20.13
2017/01/01,23.658
2017/01/02,7.22
2017/01/03,27.278
2017/01/04,14.29
2017/01/05,63.004
2017/01/06,7.513
2017/01/07,16.591
2017/01/08,20.292
2017/01/09,24.824
2017/01/10,-4.914
2017/01/11,72.573
2017/01/12,68.31
2017/01/13,-3.724
2017/01/14,-2.631
2017/01/15,2.321
2017/01/16,16.001
2017/01/17,4.836
2017/01/18,-28.985
2017/01/19,-28.986
2017/01/20,-6.816
2017/01/21,-19.801
2017/01/22,-24.828
2017/01/23,-13.749
2017/01/24,-2.713
2017/01/25,-48.88
2017/01/26,-35.581
2017/01/27,-11.285
2017/01/28,-9.085
2017/01/29,-12.644
2017/01/30,-15.079
2017/01/31,-20.812
2017/02/01,-0.326
2017/02/02,-8.52
2017/02/03,-1.789
2017/02/04,42.208
2017/02/05,41.975
2017/02/06,24.505
2017/02/07,2.083
2017/02/08,17.721
2017/02/09,53.641
2017/02/10,41.574
2017/02/11,16.521
2017/02/12,-22.866
2017/02/13,0.3
2017/02/14,12.197
2017/02/15,3.969
2017/02/16,53.478
2017/02/17,7.35
2017/02/18,-38.918
2017/02/19,-5.555
2017/02/20,-21.767
2017/02/21,5.761
2017/02/22,51.64
2017/02/23,24.284
2017/02/24,-25.69
2017/02/25,-18.914
2017/02/26,22.599
2017/02/27,42.322
2017/02/28,16.697
2017/03/01,59.003
2017/03/02,-4.902
2017/03/03,110.337
2017/03/04,105.918
2017/03/05,-6.419
2017/03/06,45.889
2017/03/07,16.514
2017/03/08,0.473
2017/03/09,88.744
2017/03/10,63.04
2017/03/11,56.454
2017/03/12,31.692
2017/03/13,20.405
2017/03/14,50.962
2017/03/15,2.181
2017/03/16,20.001
