Date,activeaddresses3roc
2011/01/22,42.136
2011/01/23,32.966
2011/01/24,4.52
2011/01/25,-34.199
2011/01/26,-17.909
2011/01/27,-19.679
2011/01/28,16.955
2011/01/29,30.958
2011/01/30,93.466
2011/01/31,31.893
2011/02/01,-7.752
2011/02/02,-53.408
2011/02/03,-43.203
2011/02/04,-21.242
2011/02/05,2.349
2011/02/06,10.032
2011/02/07,-7.356
2011/02/08,-6.426
2011/02/09,49.892
2011/02/10,153.863
2011/02/11,202.032
2011/02/12,58.046
2011/02/13,-7.974
2011/02/14,-4.478
2011/02/15,3.333
2011/02/16,-8.696
2011/02/17,-15.181
2011/02/18,5.806
2011/02/19,-3.018
2011/02/20,-9.021
2011/02/21,-8.786
2011/02/22,30.74
2011/02/23,19.547
2011/02/24,11.699
2011/02/25,-9.654
2011/02/26,-5.714
2011/02/27,-1.17
2011/02/28,-11.358
2011/03/01,45.043
2011/03/02,2.615
2011/03/03,61.625
2011/03/04,-36.831
2011/03/05,-3.165
2011/03/06,-32.244
2011/03/07,3.901
2011/03/08,7.119
2011/03/09,2.051
2011/03/10,-14.579
2011/03/11,-21.179
2011/03/12,-4.492
2011/03/13,-0.652
2011/03/14,-4.856
2011/03/15,2.073
2011/03/16,9.437
2011/03/17,11.207
2011/03/18,-6.214
2011/03/19,0.316
2011/03/20,37.953
2011/03/21,50.356
2011/03/22,21.599
2011/03/23,54.282
2011/03/24,-5.675
2011/03/25,7.975
2011/03/26,-29.662
2011/03/27,8.751
2011/03/28,27.962
2011/03/29,-3.625
2011/03/30,-23.261
2011/03/31,-22.058
2011/04/01,-29.529
2011/04/02,-9.776
2011/04/03,-12.816
2011/04/04,40.927
2011/04/05,30.327
2011/04/06,6.646
2011/04/07,-25.925
2011/04/08,-15.258
2011/04/09,-6.517
2011/04/10,2.629
2011/04/11,11.263
2011/04/12,19.779
2011/04/13,32.992
2011/04/14,46.946
2011/04/15,-4.226
2011/04/16,14.919
2011/04/17,-27.104
2011/04/18,33.591
2011/04/19,18.234
2011/04/20,23.868
2011/04/21,-26.949
2011/04/22,-33.081
2011/04/23,-8.372
2011/04/24,15.073
2011/04/25,19.444
2011/04/26,24.534
2011/04/27,60.812
2011/04/28,22.605
2011/04/29,9.761
2011/04/30,8.92
2011/05/01,20.399
2011/05/02,-11.264
2011/05/03,-25.831
2011/05/04,-14.927
2011/05/05,18.523
2011/05/06,13.256
2011/05/07,14.218
2011/05/08,-9.808
2011/05/09,10.406
2011/05/10,-1.553
2011/05/11,10.703
2011/05/12,-4.442
2011/05/13,31.905
2011/05/14,26.676
2011/05/15,15.05
2011/05/16,24.548
2011/05/17,16.958
2011/05/18,55.573
2011/05/19,1.928
2011/05/20,10.508
2011/05/21,-16.748
2011/05/22,-9.702
2011/05/23,4.241
2011/05/24,22.401
2011/05/25,34.41
2011/05/26,19.716
2011/05/27,-17.99
2011/05/28,-20.066
2011/05/29,-22.658
2011/05/30,17.914
2011/05/31,20.67
2011/06/01,24.875
2011/06/02,21.718
2011/06/03,26.833
2011/06/04,38.888
2011/06/05,15.091
2011/06/06,17.665
2011/06/07,-2.338
2011/06/08,52.881
2011/06/09,25.36
2011/06/10,27.315
2011/06/11,-12.95
2011/06/12,2.801
2011/06/13,6.896
2011/06/14,25.276
2011/06/15,1.951
2011/06/16,11.849
2011/06/17,-12.506
2011/06/18,-5.178
2011/06/19,-3.814
2011/06/20,-0.357
2011/06/21,-4.285
2011/06/22,-3.609
2011/06/23,-6.132
2011/06/24,0.864
2011/06/25,-15.454
2011/06/26,-3.406
2011/06/27,19.534
2011/06/28,15.697
2011/06/29,3.373
2011/06/30,-22.159
2011/07/01,15.409
2011/07/02,32.454
2011/07/03,-5.171
2011/07/04,-22.03
2011/07/05,-27.713
2011/07/06,21.006
2011/07/07,-2.619
2011/07/08,5.7
2011/07/09,-15.443
2011/07/10,25.138
2011/07/11,4.97
2011/07/12,1.239
2011/07/13,-5.34
2011/07/14,11.578
2011/07/15,6.028
2011/07/16,-11.489
2011/07/17,-14.454
2011/07/18,14.116
2011/07/19,3.521
2011/07/20,4.912
2011/07/21,-8.776
2011/07/22,-1.791
2011/07/23,-15.371
2011/07/24,-8.681
2011/07/25,10.248
2011/07/26,8.732
2011/07/27,1.085
2011/07/28,-3.928
2011/07/29,-6.713
2011/07/30,-15.84
2011/07/31,-6.811
2011/08/01,6.912
2011/08/02,9.833
2011/08/03,-23.727
2011/08/04,-20.167
2011/08/05,-0.889
2011/08/06,9.891
2011/08/07,5.768
2011/08/08,14.496
2011/08/09,16.989
2011/08/10,-1.745
2011/08/11,-25.735
2011/08/12,-27.641
2011/08/13,-2.669
2011/08/14,17.583
2011/08/15,12.227
2011/08/16,9.425
2011/08/17,-5.315
2011/08/18,7.57
2011/08/19,5.912
2011/08/20,3.683
2011/08/21,10.201
2011/08/22,13.354
2011/08/23,7.488
2011/08/24,-2.875
2011/08/25,-8.289
2011/08/26,-5.103
2011/08/27,-5.748
2011/08/28,-20.062
2011/08/29,-12.282
2011/08/30,-15.932
2011/08/31,-7.832
2011/09/01,-10.095
2011/09/02,-8.184
2011/09/03,-15.063
2011/09/04,3.256
2011/09/05,13.318
2011/09/06,29.812
2011/09/07,-4.066
2011/09/08,-13.38
2011/09/09,-0.911
2011/09/10,-5.266
2011/09/11,-2.411
2011/09/12,-10.578
2011/09/13,-6.701
2011/09/14,-4.072
2011/09/15,-7.093
2011/09/16,-2.078
2011/09/17,-11.282
2011/09/18,-7.104
2011/09/19,10.308
2011/09/20,66.969
2011/09/21,24.89
2011/09/22,9.202
2011/09/23,-8.757
2011/09/24,8.364
2011/09/25,9.675
2011/09/26,-11.158
2011/09/27,-3.813
2011/09/28,-28.523
2011/09/29,-27.957
2011/09/30,-27.948
2011/10/01,-5.462
2011/10/02,-7.486
2011/10/03,2.822
2011/10/04,6.154
2011/10/05,15.331
2011/10/06,4.289
2011/10/07,-0.384
2011/10/08,-8.474
2011/10/09,-14.998
2011/10/10,-2.888
2011/10/11,9.746
2011/10/12,10.655
2011/10/13,-12.66
2011/10/14,6.117
2011/10/15,-3.136
2011/10/16,2.779
2011/10/17,-2.817
2011/10/18,-6.399
2011/10/19,4.773
2011/10/20,-21.394
2011/10/21,-2.152
2011/10/22,-3.552
2011/10/23,18.888
2011/10/24,15.783
2011/10/25,8.242
2011/10/26,-5.833
2011/10/27,-17.881
2011/10/28,-3.052
2011/10/29,3.423
2011/10/30,-0.497
2011/10/31,-5.391
2011/11/01,-0.816
2011/11/02,15.051
2011/11/03,9.083
2011/11/04,23.864
2011/11/05,2.882
2011/11/06,-11.995
2011/11/07,-20.07
2011/11/08,1.801
2011/11/09,24.261
2011/11/10,13.614
2011/11/11,-11.443
2011/11/12,-14.901
2011/11/13,-12.7
2011/11/14,12.757
2011/11/15,16.093
2011/11/16,4.929
2011/11/17,-11.095
2011/11/18,-12.331
2011/11/19,-23.29
2011/11/20,-6.371
2011/11/21,-18.219
2011/11/22,13.853
2011/11/23,0.701
2011/11/24,7.757
2011/11/25,1.671
2011/11/26,-10.531
2011/11/27,-1.772
2011/11/28,8.038
2011/11/29,39.736
2011/11/30,43.555
2011/12/01,11.148
2011/12/02,-7.29
2011/12/03,-16.696
2011/12/04,-15.362
2011/12/05,-1.876
2011/12/06,18.557
2011/12/07,8.734
2011/12/08,7.501
2011/12/09,-22.724
2011/12/10,-7.459
2011/12/11,-13.678
2011/12/12,-3.574
2011/12/13,0.301
2011/12/14,-1.343
2011/12/15,-11.744
2011/12/16,-11.266
2011/12/17,-14.691
2011/12/18,-1.506
2011/12/19,19.628
2011/12/20,34.042
2011/12/21,20.346
2011/12/22,-5.393
2011/12/23,-11.577
2011/12/24,-13.742
2011/12/25,-1.936
2011/12/26,0.57
2011/12/27,14.595
2011/12/28,-8.431
2011/12/29,-7.006
2011/12/30,-10.233
2011/12/31,0.75
2012/01/01,1.095
2012/01/02,12.993
2012/01/03,20.658
2012/01/04,8.946
2012/01/05,29.125
2012/01/06,13.497
2012/01/07,7.634
2012/01/08,-4.641
2012/01/09,-0.47
2012/01/10,19.878
2012/01/11,15.801
2012/01/12,-6.456
2012/01/13,-9.907
2012/01/14,-14.269
2012/01/15,-2.392
2012/01/16,2.608
2012/01/17,-1.964
2012/01/18,8.798
2012/01/19,1.472
2012/01/20,-0.588
2012/01/21,-8.249
2012/01/22,-24.442
2012/01/23,-6.89
2012/01/24,10.433
2012/01/25,45.414
2012/01/26,9.277
2012/01/27,-3.354
2012/01/28,-21.287
2012/01/29,-0.353
2012/01/30,-6.429
2012/01/31,19.712
2012/02/01,4.044
2012/02/02,19.234
2012/02/03,5.939
2012/02/04,9.277
2012/02/05,-7.749
2012/02/06,-16.069
2012/02/07,-10.109
2012/02/08,-1.77
2012/02/09,8.824
2012/02/10,11.212
2012/02/11,4.755
2012/02/12,-6.23
2012/02/13,-0.648
2012/02/14,20.389
2012/02/15,25.3
2012/02/16,14.854
2012/02/17,-22.738
2012/02/18,-18.373
2012/02/19,-29.028
2012/02/20,0.499
2012/02/21,1.503
2012/02/22,22.979
2012/02/23,22.875
2012/02/24,12.229
2012/02/25,-6.955
2012/02/26,-24.106
2012/02/27,-9.722
2012/02/28,7.692
2012/02/29,15.885
2012/03/01,8.255
2012/03/02,7.902
2012/03/03,-18.46
2012/03/04,-7.315
2012/03/05,-8.346
2012/03/06,21.528
2012/03/07,1.671
2012/03/08,-2.719
2012/03/09,3.221
2012/03/10,-15.283
2012/03/11,-19.478
2012/03/12,-9.078
2012/03/13,30.517
2012/03/14,27.993
2012/03/15,5.452
2012/03/16,-3.418
2012/03/17,-0.624
2012/03/18,-8.319
2012/03/19,-4.481
2012/03/20,-0.64
2012/03/21,16.772
2012/03/22,1.263
2012/03/23,-10.781
2012/03/24,-14.006
2012/03/25,-8.661
2012/03/26,10.667
2012/03/27,11.302
2012/03/28,13.168
2012/03/29,7.915
2012/03/30,-3.144
2012/03/31,-13.538
2012/04/01,-25.081
2012/04/02,-0.931
2012/04/03,33.879
2012/04/04,30.773
2012/04/05,10.086
2012/04/06,-13.158
2012/04/07,-14.451
2012/04/08,-15.06
2012/04/09,-6.817
2012/04/10,22.063
2012/04/11,32.553
2012/04/12,23.766
2012/04/13,-9.436
2012/04/14,-5.959
2012/04/15,-13.759
2012/04/16,21.105
2012/04/17,6.85
2012/04/18,19.28
2012/04/19,-6.94
2012/04/20,4.308
2012/04/21,-15.781
2012/04/22,-17.343
2012/04/23,-13.496
2012/04/24,6.228
2012/04/25,18.751
2012/04/26,14.544
2012/04/27,-0.739
2012/04/28,-8.508
2012/04/29,-16.579
2012/04/30,11.039
2012/05/01,25.431
2012/05/02,26.315
2012/05/03,14.444
2012/05/04,13.22
2012/05/05,-0.901
2012/05/06,1.546
2012/05/07,13.114
2012/05/08,18.829
2012/05/09,11.834
2012/05/10,-20.408
2012/05/11,9.884
2012/05/12,-8.363
2012/05/13,1.406
2012/05/14,24.016
2012/05/15,19.403
2012/05/16,23.363
2012/05/17,-30.373
2012/05/18,-3.689
2012/05/19,23.738
2012/05/20,30.888
2012/05/21,16.031
2012/05/22,-12.935
2012/05/23,0.257
2012/05/24,-7.537
2012/05/25,9.435
2012/05/26,-13.391
2012/05/27,-6.313
2012/05/28,-1.72
2012/05/29,33.598
2012/05/30,8.568
2012/05/31,-3.997
2012/06/01,-15.201
2012/06/02,-27.956
2012/06/03,6.973
2012/06/04,43.064
2012/06/05,99.183
2012/06/06,-20.499
2012/06/07,-14.885
2012/06/08,-31.001
2012/06/09,30.531
2012/06/10,-4.386
2012/06/11,15.361
2012/06/12,-25.511
2012/06/13,38.131
2012/06/14,52.251
2012/06/15,108.943
2012/06/16,-15.806
2012/06/17,-20.727
2012/06/18,-23.393
2012/06/19,-9.658
2012/06/20,-18.013
2012/06/21,-20.987
2012/06/22,-17.771
2012/06/23,-6.226
2012/06/24,-4.069
2012/06/25,16.24
2012/06/26,18.973
2012/06/27,37.175
2012/06/28,-3.673
2012/06/29,-8.011
2012/06/30,-18.338
2012/07/01,-3.144
2012/07/02,10.488
2012/07/03,8.675
2012/07/04,-0.205
2012/07/05,-23.683
2012/07/06,-15.418
2012/07/07,-2.197
2012/07/08,-0.036
2012/07/09,9.994
2012/07/10,19.686
2012/07/11,26.654
2012/07/12,6.041
2012/07/13,-15.306
2012/07/14,-15.427
2012/07/15,-11.244
2012/07/16,17.339
2012/07/17,34.673
2012/07/18,12.849
2012/07/19,-1.337
2012/07/20,-10.304
2012/07/21,3.765
2012/07/22,7.287
2012/07/23,16.394
2012/07/24,7.974
2012/07/25,-18.989
2012/07/26,-26.633
2012/07/27,-15.936
2012/07/28,22.4
2012/07/29,16.653
2012/07/30,12.065
2012/07/31,52.163
2012/08/01,13.186
2012/08/02,16.406
2012/08/03,-38.135
2012/08/04,-11.883
2012/08/05,-10.174
2012/08/06,16.465
2012/08/07,9.16
2012/08/08,37.315
2012/08/09,-4.645
2012/08/10,-1.432
2012/08/11,-26.082
2012/08/12,-3.264
2012/08/13,25.851
2012/08/14,11.625
2012/08/15,29.034
2012/08/16,26.993
2012/08/17,32.393
2012/08/18,2.385
2012/08/19,-5.802
2012/08/20,-16.471
2012/08/21,5.398
2012/08/22,-14.802
2012/08/23,-7.732
2012/08/24,-17.217
2012/08/25,-26.073
2012/08/26,-20.674
2012/08/27,-14.619
2012/08/28,9.025
2012/08/29,13.457
2012/08/30,-11.289
2012/08/31,23.816
2012/09/01,14.244
2012/09/02,2.404
2012/09/03,-33.238
2012/09/04,2.35
2012/09/05,18.946
2012/09/06,41.974
2012/09/07,-4.201
2012/09/08,-18.882
2012/09/09,-14.203
2012/09/10,-15.294
2012/09/11,34.25
2012/09/12,-14.864
2012/09/13,-6.108
2012/09/14,-15.398
2012/09/15,-12.246
2012/09/16,-9.987
2012/09/17,-13.625
2012/09/18,29.168
2012/09/19,35.815
2012/09/20,42.992
2012/09/21,1.07
2012/09/22,-36.3
2012/09/23,-39.42
2012/09/24,-14.694
2012/09/25,58.411
2012/09/26,68.545
2012/09/27,25.847
2012/09/28,15.616
2012/09/29,-20.347
2012/09/30,-17.613
2012/10/01,-24.089
2012/10/02,38.302
2012/10/03,44.5
2012/10/04,36.415
2012/10/05,-16.249
2012/10/06,-22.232
2012/10/07,-16.23
2012/10/08,6.979
2012/10/09,34.181
2012/10/10,9.123
2012/10/11,-13.451
2012/10/12,-14.658
2012/10/13,-16.731
2012/10/14,-6.422
2012/10/15,3.748
2012/10/16,9.198
2012/10/17,16.159
2012/10/18,10.297
2012/10/19,4.954
2012/10/20,-3.563
2012/10/21,-23.993
2012/10/22,-8.209
2012/10/23,-4.1
2012/10/24,7.876
2012/10/25,-4.599
2012/10/26,-8.791
2012/10/27,-28.935
2012/10/28,-30.14
2012/10/29,-5.592
2012/10/30,15.84
2012/10/31,16.374
2012/11/01,-11.089
2012/11/02,-3.825
2012/11/03,1.691
2012/11/04,-3.378
2012/11/05,13.397
2012/11/06,25.769
2012/11/07,41.881
2012/11/08,0.242
2012/11/09,-10.739
2012/11/10,-20.17
2012/11/11,-19.943
2012/11/12,-14.095
2012/11/13,-5.883
2012/11/14,25.216
2012/11/15,46.74
2012/11/16,47.759
2012/11/17,40.11
2012/11/18,-7.268
2012/11/19,-12.195
2012/11/20,-17.303
2012/11/21,2.767
2012/11/22,-2.431
2012/11/23,-19.54
2012/11/24,-15.917
2012/11/25,-12.335
2012/11/26,17.412
2012/11/27,3.938
2012/11/28,20.892
2012/11/29,1.502
2012/11/30,-3.765
2012/12/01,-20.798
2012/12/02,-33.749
2012/12/03,-18.769
2012/12/04,22.119
2012/12/05,60.042
2012/12/06,36.089
2012/12/07,-3.579
2012/12/08,-13.874
2012/12/09,-5.182
2012/12/10,-12.129
2012/12/11,-3.322
2012/12/12,9.813
2012/12/13,28.493
2012/12/14,12.502
2012/12/15,-19.003
2012/12/16,-22.584
2012/12/17,-1.629
2012/12/18,39.135
2012/12/19,22.414
2012/12/20,-3.542
2012/12/21,-4.178
2012/12/22,26.016
2012/12/23,0.981
2012/12/24,-13.231
2012/12/25,-45.076
2012/12/26,-4.563
2012/12/27,-8.637
2012/12/28,40.022
2012/12/29,4.954
2012/12/30,25.192
2012/12/31,-18.087
2013/01/01,-5.376
2013/01/02,-5.843
2013/01/03,47.589
2013/01/04,25.089
2013/01/05,23.926
2013/01/06,-17.666
2013/01/07,14.184
2013/01/08,4.877
2013/01/09,33.048
2013/01/10,13.188
2013/01/11,8.982
2013/01/12,-9.66
2013/01/13,-9.287
2013/01/14,-27.422
2013/01/15,13.582
2013/01/16,5.261
2013/01/17,32.962
2013/01/18,-0.991
2013/01/19,-15.518
2013/01/20,-21.778
2013/01/21,-19.488
2013/01/22,8.36
2013/01/23,2.734
2013/01/24,32.133
2013/01/25,-7.339
2013/01/26,15.418
2013/01/27,-18.32
2013/01/28,9.556
2013/01/29,1.773
2013/01/30,-10.172
2013/01/31,-11.88
2013/02/01,15.812
2013/02/02,27.048
2013/02/03,20.191
2013/02/04,-10.928
2013/02/05,5.931
2013/02/06,-6.688
2013/02/07,1.635
2013/02/08,0.445
2013/02/09,5.015
2013/02/10,-1.243
2013/02/11,-13.147
2013/02/12,-7.968
2013/02/13,-7.681
2013/02/14,-1.557
2013/02/15,-3.311
2013/02/16,-11.379
2013/02/17,-11.462
2013/02/18,-5.796
2013/02/19,4.857
2013/02/20,11.427
2013/02/21,7.192
2013/02/22,9.957
2013/02/23,1.166
2013/02/24,2.799
2013/02/25,4.251
2013/02/26,14.47
2013/02/27,5.766
2013/02/28,5.61
2013/03/01,7.245
2013/03/02,-10.576
2013/03/03,-22.983
2013/03/04,-15.113
2013/03/05,16.586
2013/03/06,50.132
2013/03/07,23.962
2013/03/08,-1.392
2013/03/09,-21.734
2013/03/10,-14.123
2013/03/11,-5.421
2013/03/12,10.382
2013/03/13,10.613
2013/03/14,14.176
2013/03/15,6.287
2013/03/16,-19.233
2013/03/17,-15.006
2013/03/18,-7.293
2013/03/19,35.007
2013/03/20,20.992
2013/03/21,18.45
2013/03/22,9.061
2013/03/23,6.586
2013/03/24,-1.004
2013/03/25,-11.734
2013/03/26,8.996
2013/03/27,5.404
2013/03/28,42.747
2013/03/29,14.054
2013/03/30,7.272
2013/03/31,-31.972
2013/04/01,-9.028
2013/04/02,17.716
2013/04/03,66.729
2013/04/04,43.738
2013/04/05,8.881
2013/04/06,-22.452
2013/04/07,-20.014
2013/04/08,13.855
2013/04/09,34.89
2013/04/10,53.223
2013/04/11,9.41
2013/04/12,-8.13
2013/04/13,-37.928
2013/04/14,-42.704
2013/04/15,-2.637
2013/04/16,21.16
2013/04/17,47.421
2013/04/18,-18.089
2013/04/19,4.633
2013/04/20,-29.218
2013/04/21,-14.905
2013/04/22,-12.663
2013/04/23,25.068
2013/04/24,46.745
2013/04/25,-1.033
2013/04/26,-7.483
2013/04/27,-23.678
2013/04/28,30.065
2013/04/29,0.882
2013/04/30,-1.715
2013/05/01,-29.176
2013/05/02,-5.746
2013/05/03,7.723
2013/05/04,-16.291
2013/05/05,-11.979
2013/05/06,2.84
2013/05/07,55.901
2013/05/08,41.983
2013/05/09,-3.838
2013/05/10,-22.708
2013/05/11,-21.008
2013/05/12,-15.051
2013/05/13,-1.832
2013/05/14,3.465
2013/05/15,21.768
2013/05/16,1.65
2013/05/17,-6.295
2013/05/18,-19.335
2013/05/19,-23.688
2013/05/20,-8.638
2013/05/21,20.772
2013/05/22,16.467
2013/05/23,16.17
2013/05/24,2.893
2013/05/25,-6.922
2013/05/26,-16.344
2013/05/27,-12.909
2013/05/28,9.484
2013/05/29,15.65
2013/05/30,5.722
2013/05/31,-0.981
2013/06/01,-15.83
2013/06/02,-15.851
2013/06/03,5.796
2013/06/04,15.965
2013/06/05,19.504
2013/06/06,-8.249
2013/06/07,-6.185
2013/06/08,-25.945
2013/06/09,-22.748
2013/06/10,-17.358
2013/06/11,14.336
2013/06/12,12.655
2013/06/13,8.822
2013/06/14,13.741
2013/06/15,-15.609
2013/06/16,-26.463
2013/06/17,-24.894
2013/06/18,18.123
2013/06/19,41.734
2013/06/20,18.878
2013/06/21,8.71
2013/06/22,-15.284
2013/06/23,-23.046
2013/06/24,-6.13
2013/06/25,4.787
2013/06/26,24.86
2013/06/27,-5.917
2013/06/28,11.782
2013/06/29,-6.177
2013/06/30,-17.259
2013/07/01,0.092
2013/07/02,5.21
2013/07/03,30.761
2013/07/04,-11.369
2013/07/05,-5.688
2013/07/06,-14.372
2013/07/07,-19.749
2013/07/08,4.191
2013/07/09,20.255
2013/07/10,32.778
2013/07/11,16.357
2013/07/12,15.393
2013/07/13,-2.686
2013/07/14,-34.019
2013/07/15,-20.556
2013/07/16,4.92
2013/07/17,30.174
2013/07/18,1.369
2013/07/19,-11.268
2013/07/20,-16.836
2013/07/21,-19.081
2013/07/22,2.653
2013/07/23,22.71
2013/07/24,28.881
2013/07/25,10.15
2013/07/26,-2.198
2013/07/27,-21.096
2013/07/28,-25.978
2013/07/29,7.296
2013/07/30,34.396
2013/07/31,64.498
2013/08/01,69.406
2013/08/02,6.996
2013/08/03,-25.236
2013/08/04,-47.288
2013/08/05,-2.123
2013/08/06,18.289
2013/08/07,25.582
2013/08/08,-1.086
2013/08/09,-9.664
2013/08/10,-21.625
2013/08/11,-25.204
2013/08/12,59.97
2013/08/13,26.457
2013/08/14,44.484
2013/08/15,-26.728
2013/08/16,10.033
2013/08/17,-21.484
2013/08/18,-24.036
2013/08/19,-4.807
2013/08/20,30.016
2013/08/21,43.664
2013/08/22,6.793
2013/08/23,2.56
2013/08/24,-22.12
2013/08/25,-18.204
2013/08/26,-7.469
2013/08/27,47.562
2013/08/28,22.238
2013/08/29,-1.172
2013/08/30,-5.685
2013/08/31,5.112
2013/09/01,-23.884
2013/09/02,-29.93
2013/09/03,-18.22
2013/09/04,34.876
2013/09/05,12.16
2013/09/06,1.621
2013/09/07,-18.581
2013/09/08,-19.794
2013/09/09,0.991
2013/09/10,12.904
2013/09/11,32.203
2013/09/12,4.1
2013/09/13,-5.799
2013/09/14,-27.616
2013/09/15,-28.857
2013/09/16,4.81
2013/09/17,35.138
2013/09/18,44.329
2013/09/19,13.395
2013/09/20,5.553
2013/09/21,-16.09
2013/09/22,-19.635
2013/09/23,4.456
2013/09/24,18.131
2013/09/25,23.452
2013/09/26,-2.929
2013/09/27,-0.385
2013/09/28,-12.192
2013/09/29,-8.788
2013/09/30,3.017
2013/10/01,30.267
2013/10/02,48.277
2013/10/03,12.199
2013/10/04,-13.301
2013/10/05,-37.826
2013/10/06,-32.306
2013/10/07,-1.606
2013/10/08,16.025
2013/10/09,30.129
2013/10/10,5.224
2013/10/11,4.615
2013/10/12,-15.767
2013/10/13,8.756
2013/10/14,3.366
2013/10/15,27.78
2013/10/16,6.407
2013/10/17,-1.248
2013/10/18,0.511
2013/10/19,-0.772
2013/10/20,-9.732
2013/10/21,12.086
2013/10/22,18.374
2013/10/23,46.917
2013/10/24,16.28
2013/10/25,-7.631
2013/10/26,-31.552
2013/10/27,-41.762
2013/10/28,-14.427
2013/10/29,15.583
2013/10/30,46.942
2013/10/31,11.942
2013/11/01,1.864
2013/11/02,-18.835
2013/11/03,-14.034
2013/11/04,15.53
2013/11/05,51.17
2013/11/06,57.675
2013/11/07,29.751
2013/11/08,11.055
2013/11/09,-1.206
2013/11/10,-10.322
2013/11/11,-11.078
2013/11/12,-10.327
