Date,hashrate14std
2011/01/07,14055922152
2011/01/08,17468411852
2011/01/09,15610525444
2011/01/10,15737855336
2011/01/11,16008744336
2011/01/12,16503423799
2011/01/13,17376536164
2011/01/14,18214810573
2011/01/15,20415761386
2011/01/16,23355047145
2011/01/17,26499618617
2011/01/18,24837606623
2011/01/19,22603310842
2011/01/20,22748060649
2011/01/21,23452590807
2011/01/22,23356232785
2011/01/23,21164065290
2011/01/24,20894320512
2011/01/25,17991887151
2011/01/26,17140547991
2011/01/27,19119540586
2011/01/28,19723251284
2011/01/29,19613978601
2011/01/30,21586430990
2011/01/31,21698016158
2011/02/01,25769262345
2011/02/02,23982596436
2011/02/03,23390050720
2011/02/04,26851797354
2011/02/05,30241765521
2011/02/06,30680296437
2011/02/07,32507883097
2011/02/08,39235530607
2011/02/09,43719789298
2011/02/10,49946891361
2011/02/11,53531806008
2011/02/12,55953954255
2011/02/13,58516520476
2011/02/14,56706515830
2011/02/15,60511328364
2011/02/16,62722308569
2011/02/17,67568991718
2011/02/18,88989926661
2011/02/19,93402607392
2011/02/20,91715173121
2011/02/21,91525673606
2011/02/22,98659391097
2011/02/23,107538526949
2011/02/24,113021235869
2011/02/25,112259631881
2011/02/26,119313582210
2011/02/27,179636784350
2011/02/28,177950789539
2011/03/01,165340741059
2011/03/02,154563086297
2011/03/03,149584927241
2011/03/04,163078326898
2011/03/05,197405437667
2011/03/06,244724896672
2011/03/07,255165544074
2011/03/08,243959197841
2011/03/09,234978910713
2011/03/10,225279406799
2011/03/11,215863954305
2011/03/12,211494815799
2011/03/13,208003857633
2011/03/14,214981652882
2011/03/15,212094019589
2011/03/16,204780597776
2011/03/17,203018612050
2011/03/18,202910028647
2011/03/19,194052200750
2011/03/20,135230336305
2011/03/21,84312094462
2011/03/22,79991994096
2011/03/23,79681782323
2011/03/24,102028010498
2011/03/25,102212220120
2011/03/26,103135935498
2011/03/27,103183236500
2011/03/28,94336655390
2011/03/29,80233996826
2011/03/30,80023218780
2011/03/31,97986572863
2011/04/01,110934955071
2011/04/02,100198500432
2011/04/03,91674487197
2011/04/04,96747216370
2011/04/05,102185850950
2011/04/06,109078317050
2011/04/07,109517004992
2011/04/08,105602696312
2011/04/09,103812974429
2011/04/10,93832638365
2011/04/11,80118118109
2011/04/12,76458426183
2011/04/13,85361459836
2011/04/14,88850767732
2011/04/15,93171662950
2011/04/16,91014228220
2011/04/17,86036841531
2011/04/18,86315815054
2011/04/19,86304163732
2011/04/20,86967708627
2011/04/21,83032542470
2011/04/22,84770690957
2011/04/23,97083506532
2011/04/24,104005449634
2011/04/25,111191883008
2011/04/26,150215644895
2011/04/27,167224210423
2011/04/28,166246533509
2011/04/29,161351042633
2011/04/30,198518127152
2011/05/01,220389666808
2011/05/02,244887911708
2011/05/03,253490716925
2011/05/04,253739400088
2011/05/05,265329985842
2011/05/06,273553929941
2011/05/07,284045774724
2011/05/08,271117079093
2011/05/09,302118104345
2011/05/10,429432286123
2011/05/11,448172841802
2011/05/12,406223970339
2011/05/13,394558742357
2011/05/14,480471970746
2011/05/15,523865152447
2011/05/16,546443767377
2011/05/17,592187822338
2011/05/18,663906300684
2011/05/19,809834560717
2011/05/20,878922177963
2011/05/21,921291295446
2011/05/22,1011703757368
2011/05/23,1117419903615
2011/05/24,1303916763443
2011/05/25,1420911861506
2011/05/26,1611113971664
2011/05/27,1879876236430
2011/05/28,1819663730652
2011/05/29,1719194404039
2011/05/30,1570834968818
2011/05/31,1411924471268
2011/06/01,1277303180779
2011/06/02,1239718276054
2011/06/03,1163282128086
2011/06/04,1079185029288
2011/06/05,1052732526414
2011/06/06,1321253569503
2011/06/07,1389958601937
2011/06/08,1423674863818
2011/06/09,1631323129502
2011/06/10,1877331645727
2011/06/11,2032099958338
2011/06/12,2195469205972
2011/06/13,2178273978609
2011/06/14,2037088700243
2011/06/15,2666116016955
2011/06/16,3208935389800
2011/06/17,3149060762832
2011/06/18,3071576794921
2011/06/19,3072364774153
2011/06/20,3307315303884
2011/06/21,3393388216107
2011/06/22,3524002799687
2011/06/23,3455932458365
2011/06/24,3942596681042
2011/06/25,3779995702360
2011/06/26,3531228980352
2011/06/27,3101481853387
2011/06/28,2507855356194
2011/06/29,2559919879478
2011/06/30,2712958341809
2011/07/01,2543989771883
2011/07/02,2117226928149
2011/07/03,1837712162244
2011/07/04,1687843795198
2011/07/05,1635083367199
2011/07/06,1687571378577
2011/07/07,1634501503431
2011/07/08,1320833854794
2011/07/09,1450261036540
2011/07/10,1346912805314
2011/07/11,1295241240987
2011/07/12,1232972131133
2011/07/13,1471873717602
2011/07/14,1546766295958
2011/07/15,1453316926884
2011/07/16,1596557828076
2011/07/17,1615030552324
2011/07/18,1652988828277
2011/07/19,1635702401084
2011/07/20,1453994574943
2011/07/21,1401471961596
2011/07/22,1226788090080
2011/07/23,1229124816463
2011/07/24,1178645782150
2011/07/25,1267587077630
2011/07/26,1171879345599
2011/07/27,1747747997185
2011/07/28,1826589119864
2011/07/29,1755848621248
2011/07/30,1760774741474
2011/07/31,1736643068417
2011/08/01,2126379605717
2011/08/02,2170123297172
2011/08/03,1932727127292
2011/08/04,1868161473418
2011/08/05,1889026137656
2011/08/06,1921233941076
2011/08/07,2199558398319
2011/08/08,2338874484886
2011/08/09,2357193212079
2011/08/10,2276004121426
2011/08/11,2266810223578
2011/08/12,2326952886705
2011/08/13,2326980098183
2011/08/14,2470815734118
2011/08/15,2001781242839
2011/08/16,1890329857584
2011/08/17,1634080257629
2011/08/18,1610622813151
2011/08/19,1614629465563
2011/08/20,1607994913755
2011/08/21,1564376522711
2011/08/22,2104311159299
2011/08/23,2335111367100
2011/08/24,2118134977125
2011/08/25,2194821178011
2011/08/26,2177900952862
2011/08/27,2284166050944
2011/08/28,2495088502440
2011/08/29,2609996687195
2011/08/30,2565240664410
2011/08/31,2592218135011
2011/09/01,2609557231860
2011/09/02,2599777580893
2011/09/03,2598898273234
2011/09/04,2626120734196
2011/09/05,2096228619848
2011/09/06,1668313618505
2011/09/07,1717036116094
2011/09/08,1786091071135
2011/09/09,1742044892905
2011/09/10,1719170557771
2011/09/11,1392445994469
2011/09/12,1480143443055
2011/09/13,1472460802668
2011/09/14,1351879594919
2011/09/15,1345284880569
2011/09/16,1358596638459
2011/09/17,1546212622270
2011/09/18,1700160171627
2011/09/19,1676717382898
2011/09/20,1671601586054
2011/09/21,1595218686056
2011/09/22,1580767915885
2011/09/23,1582982028726
2011/09/24,1653694719871
2011/09/25,1653487255987
2011/09/26,1592762877094
2011/09/27,1593882101851
2011/09/28,1580670676438
2011/09/29,1563480530696
2011/09/30,1671776467676
2011/10/01,1736896289731
2011/10/02,1423692942862
2011/10/03,1405525083917
2011/10/04,1414129095787
2011/10/05,1347195724176
2011/10/06,1121448932627
2011/10/07,1017671682487
2011/10/08,1008641202619
2011/10/09,1086456055099
2011/10/10,1143998619111
2011/10/11,1359011058697
2011/10/12,1471854269766
2011/10/13,1959912036667
2011/10/14,2064044627267
2011/10/15,2063544551279
2011/10/16,2038839053350
2011/10/17,2117236769981
2011/10/18,2094000396872
2011/10/19,2070897690011
2011/10/20,1745705102002
2011/10/21,1614489514913
2011/10/22,1503740924374
2011/10/23,1657077768205
2011/10/24,1506642880550
2011/10/25,1527849699114
2011/10/26,1488200558548
2011/10/27,1468465202873
2011/10/28,1618859149120
2011/10/29,1312136775282
2011/10/30,1369589072651
2011/10/31,1410354272411
2011/11/01,1388952553074
2011/11/02,1339890154913
2011/11/03,1327073398199
2011/11/04,1193134793758
2011/11/05,1258978467892
2011/11/06,1192047077452
2011/11/07,1218589339117
2011/11/08,1051043164973
2011/11/09,1192874265898
2011/11/10,1286702515315
2011/11/11,1245133593970
2011/11/12,1281839929155
2011/11/13,1184137069592
2011/11/14,1116591433393
2011/11/15,1185640578788
2011/11/16,1165108172483
2011/11/17,1175490173435
2011/11/18,1188114088659
2011/11/19,1149524120585
2011/11/20,1328468239008
2011/11/21,1304595976390
2011/11/22,1331387396067
2011/11/23,1168964457473
2011/11/24,1145846222031
2011/11/25,1193002162528
2011/11/26,1235847576986
2011/11/27,1271623735265
2011/11/28,1294795406140
2011/11/29,985756993975
2011/11/30,863578506753
2011/12/01,1276284205907
2011/12/02,1537139166148
2011/12/03,1526617489517
2011/12/04,1474701961341
2011/12/05,1478733002493
2011/12/06,1548630457136
2011/12/07,1563231163492
2011/12/08,1495754640814
2011/12/09,1443850190108
2011/12/10,1412993659054
2011/12/11,1315037092416
2011/12/12,1192856463157
2011/12/13,1269855073504
2011/12/14,1243190006699
2011/12/15,1070919912867
2011/12/16,989076435323
2011/12/17,995471537236
2011/12/18,1054268671682
2011/12/19,1073062813052
2011/12/20,1004144488911
2011/12/21,1009910998100
2011/12/22,1011421008611
2011/12/23,1063376121114
2011/12/24,1017613664326
2011/12/25,1116522459534
2011/12/26,1637739754028
2011/12/27,1673447533986
2011/12/28,1672769072753
2011/12/29,1602141091898
2011/12/30,1498247512186
2011/12/31,1410115123303
2012/01/01,1410220897773
2012/01/02,1406786438005
2012/01/03,1424662283617
2012/01/04,1432434050483
2012/01/05,1433700526617
2012/01/06,1499774923717
2012/01/07,1577313120233
2012/01/08,1639485052218
2012/01/09,1575649011885
2012/01/10,1563541481572
2012/01/11,1539880566045
2012/01/12,1642155486307
2012/01/13,1338081629909
2012/01/14,1321992899351
2012/01/15,1264903097080
2012/01/16,1203583470696
2012/01/17,1280685686515
2012/01/18,1285162156629
2012/01/19,1207001913893
2012/01/20,1274428189134
2012/01/21,1284783563549
2012/01/22,1268315883433
2012/01/23,1294325503247
2012/01/24,1295294307283
2012/01/25,1302807604071
2012/01/26,1278083656375
2012/01/27,1177358850350
2012/01/28,1176748842205
2012/01/29,1226512416809
2012/01/30,1459997528640
2012/01/31,1529908698065
2012/02/01,1511290371271
2012/02/02,1334098473199
2012/02/03,1349410911530
2012/02/04,1346719120476
2012/02/05,1345621655604
2012/02/06,1333735811073
2012/02/07,1300038542626
2012/02/08,1319870827254
2012/02/09,1153271232103
2012/02/10,1065729224520
2012/02/11,1069454409488
2012/02/12,1138222565931
2012/02/13,1040788046246
2012/02/14,1107982211232
2012/02/15,1143305365160
2012/02/16,1134743161090
2012/02/17,977965886456
2012/02/18,1188349931964
2012/02/19,1477043154166
2012/02/20,1495988850390
2012/02/21,1627144328369
2012/02/22,1609884286896
2012/02/23,1694113014386
2012/02/24,1694527043104
2012/02/25,1788128671622
2012/02/26,1797767478299
2012/02/27,1797553943767
2012/02/28,1660956509144
2012/02/29,1732809601332
2012/03/01,1661304202178
2012/03/02,1547623427574
2012/03/03,1890112338018
2012/03/04,1860355370353
2012/03/05,1861522022766
2012/03/06,1647338375949
2012/03/07,1640476589732
2012/03/08,1731398805201
2012/03/09,1804371164883
2012/03/10,2140523532930
2012/03/11,2156759909060
2012/03/12,2195092934394
2012/03/13,2247291169121
2012/03/14,2165246640277
2012/03/15,2315640695485
2012/03/16,2322612183059
2012/03/17,2041140706384
2012/03/18,1942354541952
2012/03/19,1865344909162
2012/03/20,1848352488756
2012/03/21,1847864350460
2012/03/22,1847124291071
2012/03/23,1984492797820
2012/03/24,1784509911302
2012/03/25,1916068229942
2012/03/26,1911557725029
2012/03/27,1893297185012
2012/03/28,1884484543108
2012/03/29,1481244485695
2012/03/30,1312931588412
2012/03/31,1501519116021
2012/04/01,1484345462520
2012/04/02,1556787896807
2012/04/03,1708734466490
2012/04/04,1693395656180
2012/04/05,1899454648206
2012/04/06,1903534888769
2012/04/07,1914584372054
2012/04/08,1671724655338
2012/04/09,1766991671811
2012/04/10,1771532824885
2012/04/11,1811742832769
2012/04/12,1807143323397
2012/04/13,1910905069124
2012/04/14,1634977214896
2012/04/15,1656111786738
2012/04/16,1686764828737
2012/04/17,1668974695926
2012/04/18,1676887671546
2012/04/19,1645731307981
2012/04/20,1826833586501
2012/04/21,1854814358303
2012/04/22,1876834671026
2012/04/23,1779726773771
2012/04/24,1804401865891
2012/04/25,1705501081557
2012/04/26,1699118013597
2012/04/27,1652534506170
2012/04/28,1614973285917
2012/04/29,1531315769619
2012/04/30,1677142600105
2012/05/01,1918979859934
2012/05/02,1781883069954
2012/05/03,1776144803062
2012/05/04,1717133458659
2012/05/05,1719660311460
2012/05/06,1795135541205
2012/05/07,1853503970383
2012/05/08,1885015182018
2012/05/09,1844929283559
2012/05/10,1763313670900
2012/05/11,1730559380181
2012/05/12,1629910747680
2012/05/13,1692505328246
2012/05/14,1684825512830
2012/05/15,1630979683359
2012/05/16,1973188437334
2012/05/17,2144433134575
2012/05/18,2148224976465
2012/05/19,2154369947420
2012/05/20,2129114861349
2012/05/21,2099862614532
2012/05/22,2019884470337
2012/05/23,1826610624893
2012/05/24,1614324892932
2012/05/25,1805434488268
2012/05/26,1731880313904
2012/05/27,1829977242617
2012/05/28,1794903733685
2012/05/29,1776330386967
2012/05/30,1792909598711
2012/05/31,1767425296928
2012/06/01,1741300340480
2012/06/02,1771544943511
2012/06/03,1886229946615
2012/06/04,1920070088848
2012/06/05,1855111415776
2012/06/06,1934899831417
2012/06/07,1929760931081
2012/06/08,1652229823566
2012/06/09,1664123017958
2012/06/10,1763295130235
2012/06/11,1880135732026
2012/06/12,1825700522902
2012/06/13,1565532528331
2012/06/14,1553447454683
2012/06/15,1465890510561
2012/06/16,1453460993985
2012/06/17,1469753495096
2012/06/18,1478286988286
2012/06/19,1866330118534
2012/06/20,2014012852103
2012/06/21,1923096053612
2012/06/22,1928084603354
2012/06/23,2064721815007
2012/06/24,2084370806710
2012/06/25,2063113751995
2012/06/26,1912421860081
2012/06/27,1994611208706
2012/06/28,1919364746719
2012/06/29,1934252412300
2012/06/30,1957458461077
2012/07/01,1981641170759
2012/07/02,1997273927682
2012/07/03,1633186219665
2012/07/04,1530300612506
2012/07/05,1438585300849
2012/07/06,1206859000056
2012/07/07,1308166292126
2012/07/08,1471923372307
2012/07/09,1573445990156
2012/07/10,1566453112409
2012/07/11,1549774375662
2012/07/12,1561857044216
2012/07/13,1519090501071
2012/07/14,1442713505083
2012/07/15,1226033094385
2012/07/16,1255535140900
2012/07/17,1386053632686
2012/07/18,1543721482043
2012/07/19,1487091234089
2012/07/20,1488195578729
2012/07/21,1459949881131
2012/07/22,1421631575453
2012/07/23,1390691015123
2012/07/24,1441172937396
2012/07/25,1462351254791
2012/07/26,1590921087012
2012/07/27,1717640839505
2012/07/28,2037122001461
2012/07/29,2016523418805
2012/07/30,2596164746211
2012/07/31,2596833551128
2012/08/01,2662506400302
2012/08/02,2663412270543
2012/08/03,2742504846921
2012/08/04,2627549127707
2012/08/05,2493156206893
2012/08/06,2397082987647
2012/08/07,2339552900508
2012/08/08,2365539447630
2012/08/09,2478380719174
2012/08/10,2532822653403
2012/08/11,2585851457145
2012/08/12,2429550630798
2012/08/13,2241749657812
2012/08/14,2324298096137
2012/08/15,2015372783620
2012/08/16,2021505490133
2012/08/17,2031785877280
2012/08/18,2060240487452
2012/08/19,1961158305286
2012/08/20,2473681661240
2012/08/21,2680863189037
2012/08/22,2663410052733
2012/08/23,2663494281078
2012/08/24,2628890635807
2012/08/25,2645885617568
2012/08/26,2903027873383
2012/08/27,2977466245377
2012/08/28,2974187923803
2012/08/29,3132726865193
2012/08/30,3218726897437
2012/08/31,2972106568913
2012/09/01,2595308302826
2012/09/02,2466129579332
2012/09/03,2505587662121
2012/09/04,2511456395387
2012/09/05,2702240661464
2012/09/06,3192641002115
2012/09/07,3612066231058
2012/09/08,3290379206832
2012/09/09,3290587741883
2012/09/10,3296262268606
2012/09/11,3145559229051
2012/09/12,3189273421843
2012/09/13,3203338533302
2012/09/14,2961207904456
2012/09/15,2941648358318
2012/09/16,2806528200328
2012/09/17,2968464124725
2012/09/18,2607192088153
2012/09/19,2591147695435
2012/09/20,2484400796593
2012/09/21,2522566253894
2012/09/22,3201934866424
2012/09/23,3112978639743
2012/09/24,3104767447350
2012/09/25,3134735138080
2012/09/26,3049268597084
2012/09/27,2867422377593
2012/09/28,3083725057921
2012/09/29,2863925657426
2012/09/30,2789649438155
2012/10/01,2849421662220
2012/10/02,2954493039246
2012/10/03,2919407135179
2012/10/04,2939021137957
2012/10/05,2925598025464
2012/10/06,2423153577983
2012/10/07,2421502422891
2012/10/08,2654324756322
2012/10/09,2779360846083
2012/10/10,2566124656186
2012/10/11,2476864464387
2012/10/12,2280274736954
2012/10/13,2218191377508
2012/10/14,2113115533031
2012/10/15,2167424219019
2012/10/16,2121566517559
2012/10/17,2135475233903
2012/10/18,1813686228294
2012/10/19,1734721162485
2012/10/20,1653149262001
2012/10/21,1897961493310
2012/10/22,1913609127647
2012/10/23,1904883262195
2012/10/24,1906349286458
2012/10/25,1926085944163
2012/10/26,1928582833192
2012/10/27,2970813459386
2012/10/28,2805829087914
2012/10/29,2935790440617
2012/10/30,2997162219425
2012/10/31,2961588605517
2012/11/01,2948194326550
2012/11/02,2952647464484
2012/11/03,2707905502437
2012/11/04,2845782728056
2012/11/05,2907335026232
2012/11/06,2844145100557
2012/11/07,2707460261298
2012/11/08,2666199810599
2012/11/09,2585014640993
2012/11/10,2170526057956
2012/11/11,2238755883241
2012/11/12,2208043800285
2012/11/13,2453573884483
2012/11/14,2418234196934
2012/11/15,2290872240749
2012/11/16,2327832125255
2012/11/17,2303956894295
2012/11/18,2310055783746
2012/11/19,2506333828032
2012/11/20,2598830934880
2012/11/21,2615839167371
2012/11/22,2451511507104
2012/11/23,2449769646547
2012/11/24,2733950334329
2012/11/25,2714031873573
2012/11/26,2909219294422
2012/11/27,2622653527967
2012/11/28,2963567921056
2012/11/29,3471885339781
2012/11/30,3381306165091
2012/12/01,3314382793700
2012/12/02,3330429285221
2012/12/03,2709777097454
2012/12/04,3386964043303
2012/12/05,4465268170972
2012/12/06,4668645682797
2012/12/07,4896908458436
2012/12/08,4780380714904
2012/12/09,4918484682150
2012/12/10,4832766286192
2012/12/11,4755911731814
2012/12/12,4333675701135
2012/12/13,3259445633009
2012/12/14,3731508106373
2012/12/15,4207609951443
2012/12/16,3851664867701
2012/12/17,3518567024268
2012/12/18,3514203355377
2012/12/19,3482091182962
2012/12/20,3637188571054
2012/12/21,3681333783922
2012/12/22,3450401809493
2012/12/23,4002819102584
2012/12/24,3950281403679
2012/12/25,3767555863296
2012/12/26,3480599117448
2012/12/27,3733555300546
2012/12/28,3971733941675
2012/12/29,3488209427224
2012/12/30,3268687627372
2012/12/31,3464603558802
2013/01/01,3546733823525
2013/01/02,3534845115143
2013/01/03,3137159186996
2013/01/04,2810849588570
2013/01/05,2789449629226
2013/01/06,2733711274429
2013/01/07,2532610613308
2013/01/08,2592209177412
2013/01/09,2568111563999
2013/01/10,2540532728228
2013/01/11,2572062978627
2013/01/12,3289134701183
2013/01/13,3474514842927
2013/01/14,3115805218864
2013/01/15,2910860429497
2013/01/16,3121535088577
2013/01/17,2997461245887
2013/01/18,3292136579226
2013/01/19,3258665001935
2013/01/20,3236040335633
2013/01/21,3248125356293
2013/01/22,2737462552880
2013/01/23,2738383922166
2013/01/24,2561886019257
2013/01/25,2565855585323
2013/01/26,2235643099120
2013/01/27,2272820199022
2013/01/28,2111097514350
2013/01/29,2133163387464
2013/01/30,2004245493856
2013/01/31,2874277098894
2013/02/01,2686265343167
2013/02/02,2780053385361
2013/02/03,2780609343055
2013/02/04,3431259650358
2013/02/05,3789770565388
2013/02/06,3767191903973
2013/02/07,3525608988325
2013/02/08,3300285848799
2013/02/09,2796896013286
2013/02/10,2702999692850
2013/02/11,2766788089293
2013/02/12,2522984454277
2013/02/13,2224403088881
2013/02/14,2393283759525
2013/02/15,2620492766985
2013/02/16,3563571181916
2013/02/17,4312975392659
2013/02/18,5366075041885
2013/02/19,5487974716463
2013/02/20,5852868751643
2013/02/21,6665224699151
2013/02/22,6477680351907
2013/02/23,6031878996799
2013/02/24,5709258828805
2013/02/25,5910434009813
2013/02/26,4943596221285
2013/02/27,4429879898631
2013/02/28,3905989223732
2013/03/01,3201944760304
2013/03/02,3140647571909
2013/03/03,3189834756800
2013/03/04,4393889103473
2013/03/05,4118278542106
2013/03/06,4089468926377
2013/03/07,3970593213919
2013/03/08,3842988428824
2013/03/09,3889248631672
2013/03/10,4448337855739
2013/03/11,5065733572406
2013/03/12,5534224143169
2013/03/13,5536804945941
2013/03/14,6111197768798
2013/03/15,6982088485408
2013/03/16,7268112799095
2013/03/17,8867988693280
2013/03/18,10446427999358
2013/03/19,10950513848635
2013/03/20,11020545177293
2013/03/21,12221555901753
2013/03/22,13634737954070
2013/03/23,14043069067424
2013/03/24,16231728673440
2013/03/25,16233077776637
2013/03/26,13353485338920
2013/03/27,11099799553519
2013/03/28,10288541864589
2013/03/29,10698965588049
2013/03/30,9978015948355
2013/03/31,9684699749362
2013/04/01,11490406893431
2013/04/02,11315233330806
2013/04/03,10182774073258
2013/04/04,10042649490131
2013/04/05,10254314157412
2013/04/06,10516744526294
2013/04/07,10841862131140
2013/04/08,11052546653601
2013/04/09,10949074860693
2013/04/10,10017080685539
2013/04/11,9663219377109
2013/04/12,9677588973797
2013/04/13,9520248625628
2013/04/14,8642170438363
2013/04/15,8456329193286
2013/04/16,9003122564089
2013/04/17,9283783720397
2013/04/18,9335855483737
2013/04/19,6867867583257
2013/04/20,6669387347744
2013/04/21,8795120977447
2013/04/22,9262090593183
2013/04/23,9756455715691
2013/04/24,10312006913815
2013/04/25,10452935405119
2013/04/26,11647852386545
2013/04/27,11293138719176
2013/04/28,10376414760999
2013/04/29,10144839016362
2013/04/30,10662886872052
2013/05/01,10397162169981
2013/05/02,10460884445442
2013/05/03,7802845241076
2013/05/04,6079989265328
2013/05/05,5983190413378
2013/05/06,8814037303289
2013/05/07,9818848542920
2013/05/08,10875069008113
2013/05/09,10847649238468
2013/05/10,11255416901385
2013/05/11,11876775703063
2013/05/12,12607694765462
2013/05/13,14745369923495
2013/05/14,15404465872104
2013/05/15,14852116649998
2013/05/16,13247475697830
2013/05/17,11100119803771
2013/05/18,9775393105161
2013/05/19,8359512720221
2013/05/20,9208430061390
2013/05/21,9987676000619
2013/05/22,10110566596977
2013/05/23,10285572344926
2013/05/24,11183758827335
2013/05/25,11932008607218
2013/05/26,13342759011451
2013/05/27,15491796508717
2013/05/28,15954970605664
2013/05/29,16414042938810
2013/05/30,16784715462854
2013/05/31,18812635858434
2013/06/01,20725730206659
2013/06/02,25806566022388
2013/06/03,26348500973855
2013/06/04,25272232957635
2013/06/05,28712838343149
2013/06/06,31397510413360
2013/06/07,30385477559398
2013/06/08,29381655111502
2013/06/09,28927412060096
2013/06/10,28629645801318
2013/06/11,24970541368365
2013/06/12,24284811747555
2013/06/13,23589258884094
2013/06/14,20284665434845
2013/06/15,17716193549756
2013/06/16,17965333817062
2013/06/17,19640661642552
2013/06/18,18097525028197
2013/06/19,20611808193722
2013/06/20,20648074154255
2013/06/21,19872111563843
2013/06/22,23596991409930
2013/06/23,26103782478415
2013/06/24,25430055200006
2013/06/25,23842976783016
2013/06/26,25890450822529
2013/06/27,25819861259520
2013/06/28,26094594735264
2013/06/29,25742959825709
2013/06/30,27709137498049
2013/07/01,28212077388772
2013/07/02,27794435502779
2013/07/03,21323889177346
2013/07/04,22067326015015
2013/07/05,23355148937604
2013/07/06,25849578361591
2013/07/07,32398986430425
2013/07/08,32072803550941
2013/07/09,31600494260826
2013/07/10,32091206285028
2013/07/11,40564940218774
2013/07/12,43424771139117
2013/07/13,40876661404447
2013/07/14,41577277586087
2013/07/15,38917110860635
2013/07/16,34977833602333
2013/07/17,32322853074187
2013/07/18,31737147778907
2013/07/19,29213801205360
2013/07/20,28954439873349
2013/07/21,31418569584223
2013/07/22,36459647593319
