Date,activeaddresses3trx
2010/12/23,0.269
2010/12/24,-3.256
2010/12/25,-2.285
2010/12/26,-1.454
2010/12/27,0.465
2010/12/28,0.196
2010/12/29,-0.711
2010/12/30,0.042
2010/12/31,-1.678
2011/01/01,-0.511
2011/01/02,0.204
2011/01/03,4.697
2011/01/04,2.804
2011/01/05,6.064
2011/01/06,3.123
2011/01/07,1.657
2011/01/08,3.118
2011/01/09,2.825
2011/01/10,2.625
2011/01/11,3.261
2011/01/12,0.589
2011/01/13,2.726
2011/01/14,3.155
2011/01/15,1.158
2011/01/16,0.724
2011/01/17,-0.965
2011/01/18,-1.291
2011/01/19,-0.03
2011/01/20,0.028
2011/01/21,4.298
2011/01/22,8.012
2011/01/23,6.272
2011/01/24,4.963
2011/01/25,-0.45
2011/01/26,-2.574
2011/01/27,-2.537
2011/01/28,-1.666
2011/01/29,1.923
2011/01/30,11.775
2011/01/31,8.145
2011/02/01,2.334
2011/02/02,-3.374
2011/02/03,-7.397
2011/02/04,-7.264
2011/02/05,-5.686
2011/02/06,-4.932
2011/02/07,-4.078
2011/02/08,-2.913
2011/02/09,3.607
2011/02/10,18.641
2011/02/11,26.231
2011/02/12,16.691
2011/02/13,9.276
2011/02/14,8.544
2011/02/15,4.7
2011/02/16,0.44
2011/02/17,0.126
2011/02/18,0.847
2011/02/19,-1.401
2011/02/20,-1.696
2011/02/21,-0.965
2011/02/22,1.531
2011/02/23,2.832
2011/02/24,2.468
2011/02/25,0.85
2011/02/26,0.389
2011/02/27,0.432
2011/02/28,-1.661
2011/03/01,4.911
2011/03/02,3.298
2011/03/03,5.033
2011/03/04,0.393
2011/03/05,-1.587
2011/03/06,-3.043
2011/03/07,-3.105
2011/03/08,-1.046
2011/03/09,-1.214
2011/03/10,-3.08
2011/03/11,-3.469
2011/03/12,-2.407
2011/03/13,-2.641
2011/03/14,-2.615
2011/03/15,-0.672
2011/03/16,0.128
2011/03/17,0.597
2011/03/18,0.189
2011/03/19,0.181
2011/03/20,5.26
2011/03/21,8.155
2011/03/22,5.109
2011/03/23,12.424
2011/03/24,6.822
2011/03/25,1.723
2011/03/26,0.892
2011/03/27,0.694
2011/03/28,2.092
2011/03/29,0.885
2011/03/30,-2.696
2011/03/31,-3.246
2011/04/01,-5.195
2011/04/02,-5.87
2011/04/03,-4.463
2011/04/04,0.346
2011/04/05,2.179
2011/04/06,0.992
2011/04/07,-1.456
2011/04/08,-1.979
2011/04/09,-1.881
2011/04/10,-1.861
2011/04/11,0.196
2011/04/12,2.374
2011/04/13,4.225
2011/04/14,8.499
2011/04/15,3.938
2011/04/16,3.884
2011/04/17,1.044
2011/04/18,2.387
2011/04/19,5.287
2011/04/20,3.625
2011/04/21,-1.304
2011/04/22,-3.542
2011/04/23,-2.305
2011/04/24,-1.608
2011/04/25,-0.047
2011/04/26,3.642
2011/04/27,8.472
2011/04/28,6.351
2011/04/29,4.973
2011/04/30,6.632
2011/05/01,5.37
2011/05/02,0.976
2011/05/03,-1.49
2011/05/04,-1.768
2011/05/05,-0.055
2011/05/06,0.615
2011/05/07,1.533
2011/05/08,0.185
2011/05/09,1.369
2011/05/10,1.348
2011/05/11,0.874
2011/05/12,0.733
2011/05/13,4.532
2011/05/14,5.28
2011/05/15,3.462
2011/05/16,7.236
2011/05/17,6.505
2011/05/18,8.091
2011/05/19,6.541
2011/05/20,4.133
2011/05/21,1.438
2011/05/22,-0.012
2011/05/23,0.811
2011/05/24,2.602
2011/05/25,4.701
2011/05/26,4.922
2011/05/27,0.519
2011/05/28,-1.386
2011/05/29,-2.349
2011/05/30,-0.885
2011/05/31,1.626
2011/06/01,2.695
2011/06/02,4.17
2011/06/03,6.464
2011/06/04,8.001
2011/06/05,6.056
2011/06/06,6.384
2011/06/07,4.346
2011/06/08,8.381
2011/06/09,8.72
2011/06/10,5.879
2011/06/11,3.278
2011/06/12,3.397
2011/06/13,2.647
2011/06/14,3.86
2011/06/15,3.003
2011/06/16,2.598
2011/06/17,0.803
2011/06/18,-0.308
2011/06/19,0.013
2011/06/20,-0.481
2011/06/21,-1.221
2011/06/22,-0.656
2011/06/23,-1.25
2011/06/24,-1.151
2011/06/25,-2.121
2011/06/26,-2.072
2011/06/27,1.665
2011/06/28,1.78
2011/06/29,0.261
2011/06/30,-1.143
2011/07/01,1.613
2011/07/02,4.243
2011/07/03,0.189
2011/07/04,-1.966
2011/07/05,-2.757
2011/07/06,-0.92
2011/07/07,-1.46
2011/07/08,-1.039
2011/07/09,-1.51
2011/07/10,1.35
2011/07/11,1.559
2011/07/12,-0.261
2011/07/13,0.675
2011/07/14,2.216
2011/07/15,0.595
2011/07/16,-0.831
2011/07/17,-1.131
2011/07/18,0.569
2011/07/19,0.142
2011/07/20,0.127
2011/07/21,-0.065
2011/07/22,-0.652
2011/07/23,-2.168
2011/07/24,-2.168
2011/07/25,0.2
2011/07/26,0.072
2011/07/27,-0.493
2011/07/28,0.471
2011/07/29,-0.798
2011/07/30,-2.889
2011/07/31,-1.461
2011/08/01,-0.269
2011/08/02,-0.776
2011/08/03,-2.946
2011/08/04,-3.673
2011/08/05,-1.981
2011/08/06,-1.275
2011/08/07,-0.997
2011/08/08,1.982
2011/08/09,2.924
2011/08/10,0.437
2011/08/11,-2.051
2011/08/12,-3.798
2011/08/13,-2.974
2011/08/14,-0.364
2011/08/15,-0.196
2011/08/16,0.716
2011/08/17,0.773
2011/08/18,0.791
2011/08/19,1.659
2011/08/20,1.28
2011/08/21,1.787
2011/08/22,3.329
2011/08/23,2.274
2011/08/24,0.865
2011/08/25,0.569
2011/08/26,-0.386
2011/08/27,-1.276
2011/08/28,-2.907
2011/08/29,-3.303
2011/08/30,-3.784
2011/08/31,-3.952
2011/09/01,-3.592
2011/09/02,-3.511
2011/09/03,-4.251
2011/09/04,-2.085
2011/09/05,0.244
2011/09/06,1.787
2011/09/07,0.776
2011/09/08,-0.857
2011/09/09,0.376
2011/09/10,-0.625
2011/09/11,-1.711
2011/09/12,-1.183
2011/09/13,-1.88
2011/09/14,-2.242
2011/09/15,-1.607
2011/09/16,-1.663
2011/09/17,-2.748
2011/09/18,-2.122
2011/09/19,0.137
2011/09/20,6.426
2011/09/21,5.538
2011/09/22,3.298
2011/09/23,3.465
2011/09/24,2.926
2011/09/25,2.065
2011/09/26,0.353
2011/09/27,-0.015
2011/09/28,-3.344
2011/09/29,-5.793
2011/09/30,-5.978
2011/10/01,-5.487
2011/10/02,-5.488
2011/10/03,-3.234
2011/10/04,-1.35
2011/10/05,-0.405
2011/10/06,0.721
2011/10/07,0.57
2011/10/08,-0.87
2011/10/09,-1.858
2011/10/10,-1.094
2011/10/11,0.01
2011/10/12,0.481
2011/10/13,-1.237
2011/10/14,0.516
2011/10/15,0.442
2011/10/16,-0.987
2011/10/17,0.295
2011/10/18,-0.494
2011/10/19,-0.864
2011/10/20,-2.277
2011/10/21,-1.972
2011/10/22,-1.289
2011/10/23,0.397
2011/10/24,2.061
2011/10/25,1.738
2011/10/26,0.477
2011/10/27,-1.278
2011/10/28,-0.857
2011/10/29,-0.092
2011/10/30,-1.116
2011/10/31,-1.108
2011/11/01,-0.078
2011/11/02,0.936
2011/11/03,1.307
2011/11/04,3.927
2011/11/05,2.625
2011/11/06,-0.595
2011/11/07,-1.333
2011/11/08,-0.202
2011/11/09,1.21
2011/11/10,1.796
2011/11/11,-0.29
2011/11/12,-1.581
2011/11/13,-1.649
2011/11/14,-0.196
2011/11/15,1.193
2011/11/16,0.746
2011/11/17,-0.695
2011/11/18,-1.249
2011/11/19,-3.508
2011/11/20,-3.241
2011/11/21,-3.673
2011/11/22,-2.177
2011/11/23,-0.849
2011/11/24,-0.701
2011/11/25,0.121
2011/11/26,-0.941
2011/11/27,-1.087
2011/11/28,1.2
2011/11/29,4.435
2011/11/30,6.521
2011/12/01,4.913
2011/12/02,2.453
2011/12/03,0.437
2011/12/04,-1.483
2011/12/05,-1.149
2011/12/06,1.523
2011/12/07,0.726
2011/12/08,0.895
2011/12/09,-1.13
2011/12/10,-2.141
2011/12/11,-2.11
2011/12/12,-2.466
2011/12/13,-1.796
2011/12/14,-1.104
2011/12/15,-2.623
2011/12/16,-2.773
2011/12/17,-2.805
2011/12/18,-2.866
2011/12/19,0.711
2011/12/20,4
2011/12/21,2.915
2011/12/22,1.691
2011/12/23,0.94
2011/12/24,-1.43
2011/12/25,-1.034
2011/12/26,0.051
2011/12/27,0.218
2011/12/28,-0.844
2011/12/29,-0.881
2011/12/30,-1.505
2011/12/31,-1.346
2012/01/01,-0.376
2012/01/02,0.792
2012/01/03,2.649
2012/01/04,2.529
2012/01/05,4.986
2012/01/06,5.183
2012/01/07,2.861
2012/01/08,2.289
2012/01/09,2.057
2012/01/10,2.826
2012/01/11,3.698
2012/01/12,1
2012/01/13,-0.325
2012/01/14,-0.736
2012/01/15,-1.589
2012/01/16,-0.773
2012/01/17,-0.553
2012/01/18,-0.053
2012/01/19,0.544
2012/01/20,0.011
2012/01/21,-0.969
2012/01/22,-3.244
2012/01/23,-2.648
2012/01/24,-0.047
2012/01/25,3.054
2012/01/26,2.24
2012/01/27,1.1
2012/01/28,-0.827
2012/01/29,-0.636
2012/01/30,-0.967
2012/01/31,0.788
2012/02/01,1.246
2012/02/02,2.128
2012/02/03,2.698
2012/02/04,2.406
2012/02/05,0.634
2012/02/06,-1.259
2012/02/07,-1.435
2012/02/08,-1.227
2012/02/09,-0.482
2012/02/10,1.06
2012/02/11,0.893
2012/02/12,-0.424
2012/02/13,0.536
2012/02/14,2.996
2012/02/15,3.414
2012/02/16,3.598
2012/02/17,-0.148
2012/02/18,-2.222
2012/02/19,-3.807
2012/02/20,-3.357
2012/02/21,-2.093
2012/02/22,0.247
2012/02/23,2.586
2012/02/24,2.494
2012/02/25,0.754
2012/02/26,-1.828
2012/02/27,-1.783
2012/02/28,-0.051
2012/02/29,0.329
2012/03/01,0.875
2012/03/02,2.238
2012/03/03,-1.282
2012/03/04,-1.605
2012/03/05,-0.215
2012/03/06,0.053
2012/03/07,-0.038
2012/03/08,0.278
2012/03/09,0.526
2012/03/10,-1.781
2012/03/11,-3.283
2012/03/12,-2.155
2012/03/13,1.199
2012/03/14,2.434
2012/03/15,1.558
2012/03/16,1.599
2012/03/17,1.384
2012/03/18,-0.695
2012/03/19,-0.566
2012/03/20,0.224
2012/03/21,0.862
2012/03/22,0.643
2012/03/23,-0.814
2012/03/24,-1.861
2012/03/25,-1.799
2012/03/26,-0.214
2012/03/27,0.596
2012/03/28,1.423
2012/03/29,2.285
2012/03/30,0.79
2012/03/31,-1.102
2012/04/01,-3.022
2012/04/02,-1.938
2012/04/03,2.583
2012/04/04,3.086
2012/04/05,2.193
2012/04/06,1.269
2012/04/07,-0.938
2012/04/08,-2.374
2012/04/09,-1.726
2012/04/10,0.895
2012/04/11,3.165
2012/04/12,4.038
2012/04/13,1.419
2012/04/14,0.762
2012/04/15,-0.254
2012/04/16,1.338
2012/04/17,1.855
2012/04/18,2.317
2012/04/19,1.111
2012/04/20,1.268
2012/04/21,-0.726
2012/04/22,-3.017
2012/04/23,-2.495
2012/04/24,-1.11
2012/04/25,-0.055
2012/04/26,1.697
2012/04/27,0.983
2012/04/28,-0.668
2012/04/29,-1.52
2012/04/30,0.597
2012/05/01,2.632
2012/05/02,3.346
2012/05/03,4.204
2012/05/04,4.558
2012/05/05,2.341
2012/05/06,2.049
2012/05/07,3.935
2012/05/08,3.417
2012/05/09,3.027
2012/05/10,0.047
2012/05/11,1.38
2012/05/12,0.551
2012/05/13,-1.278
2012/05/14,4.142
2012/05/15,4.24
2012/05/16,2.283
2012/05/17,-0.615
2012/05/18,-0.353
2012/05/19,2.891
2012/05/20,3.412
2012/05/21,3.246
2012/05/22,1.378
2012/05/23,1.034
2012/05/24,0.233
2012/05/25,0.642
2012/05/26,-1.022
2012/05/27,-1.721
2012/05/28,-0.288
2012/05/29,2.839
2012/05/30,1.655
2012/05/31,0.312
2012/06/01,-0.136
2012/06/02,-3.856
2012/06/03,-1.512
2012/06/04,5.768
2012/06/05,8.529
2012/06/06,1.261
2012/06/07,1.015
2012/06/08,-1.187
2012/06/09,-1.139
2012/06/10,0.213
2012/06/11,0.549
2012/06/12,-3.033
2012/06/13,4.25
2012/06/14,9.555
2012/06/15,9.753
2012/06/16,4.671
2012/06/17,1.279
2012/06/18,-0.893
2012/06/19,-2.378
2012/06/20,-3.824
2012/06/21,-5.015
2012/06/22,-5.278
2012/06/23,-4.359
2012/06/24,-3.858
2012/06/25,-1.071
2012/06/26,1.621
2012/06/27,3.905
2012/06/28,1.962
2012/06/29,0.453
2012/06/30,-0.737
2012/07/01,-1.298
2012/07/02,0.48
2012/07/03,0.901
2012/07/04,-0.311
2012/07/05,-2.456
2012/07/06,-2.88
2012/07/07,-1.922
2012/07/08,-2.211
2012/07/09,-0.492
2012/07/10,2.658
2012/07/11,3.298
2012/07/12,2.418
2012/07/13,0.426
2012/07/14,-1.29
2012/07/15,-1.8
2012/07/16,0.792
2012/07/17,3.711
2012/07/18,2.362
2012/07/19,1.664
2012/07/20,1.115
2012/07/21,0.53
2012/07/22,1.354
2012/07/23,2.816
2012/07/24,1.977
2012/07/25,-1.209
2012/07/26,-3.207
2012/07/27,-3.268
2012/07/28,-0.402
2012/07/29,0.56
2012/07/30,0.79
2012/07/31,8.694
2012/08/01,5.651
2012/08/02,2.862
2012/08/03,-0.531
2012/08/04,-2.389
2012/08/05,-2.3
2012/08/06,-0.3
2012/08/07,0
2012/08/08,3.977
2012/08/09,2.178
2012/08/10,-0.138
2012/08/11,-1.4
2012/08/12,-1.555
2012/08/13,1.621
2012/08/14,1.652
2012/08/15,3.311
2012/08/16,7.07
2012/08/17,6.514
2012/08/18,3.574
2012/08/19,3.085
2012/08/20,0.161
2012/08/21,0.066
2012/08/22,-0.797
2012/08/23,-2.609
2012/08/24,-3.077
2012/08/25,-4.917
2012/08/26,-6.121
2012/08/27,-5.037
2012/08/28,-3.096
2012/08/29,-1.739
2012/08/30,-2.555
2012/08/31,1.916
2012/09/01,3.132
2012/09/02,-0.188
2012/09/03,-2.925
2012/09/04,0.119
2012/09/05,0.999
2012/09/06,2.672
2012/09/07,2.365
2012/09/08,-1.402
2012/09/09,-1.62
2012/09/10,-1.952
2012/09/11,0.541
2012/09/12,-1.328
2012/09/13,-2.409
2012/09/14,-1.57
2012/09/15,-3.381
2012/09/16,-3.812
2012/09/17,-2.908
2012/09/18,0.171
2012/09/19,3.469
2012/09/20,6.078
2012/09/21,3.586
2012/09/22,-2.35
2012/09/23,-5.13
2012/09/24,-4.095
2012/09/25,1.009
2012/09/26,5.74
2012/09/27,4.863
2012/09/28,5.723
2012/09/29,1.945
2012/09/30,-1.701
2012/10/01,-2.38
2012/10/02,2.612
2012/10/03,4.459
2012/10/04,4.783
2012/10/05,2.083
2012/10/06,-1.294
2012/10/07,-1.74
2012/10/08,-0.215
2012/10/09,2.13
2012/10/10,1.73
2012/10/11,-0.653
2012/10/12,-1.1
2012/10/13,-2.366
2012/10/14,-3.102
2012/10/15,-0.855
2012/10/16,-0.125
2012/10/17,0.568
2012/10/18,2.636
2012/10/19,1.773
2012/10/20,0.243
2012/10/21,-1.846
2012/10/22,-2.031
2012/10/23,-1.648
2012/10/24,-1.057
2012/10/25,-1.273
2012/10/26,-1.865
2012/10/27,-4.46
2012/10/28,-6.351
2012/10/29,-3.96
2012/10/30,-1.975
2012/10/31,-1.595
2012/11/01,-1.591
2012/11/02,-0.925
2012/11/03,-0.543
2012/11/04,-1.1
2012/11/05,1.279
2012/11/06,4
2012/11/07,5.584
2012/11/08,3.335
2012/11/09,1.128
2012/11/10,-0.747
2012/11/11,-3.089
2012/11/12,-3.576
2012/11/13,-2.781
2012/11/14,0.003
2012/11/15,4.795
2012/11/16,7.217
2012/11/17,8.398
2012/11/18,4.461
2012/11/19,1.434
2012/11/20,0.259
2012/11/21,-0.041
2012/11/22,-0.856
2012/11/23,-2.992
2012/11/24,-3.407
2012/11/25,-3.263
2012/11/26,-1.144
2012/11/27,-0.521
2012/11/28,1.35
2012/11/29,1.645
2012/11/30,-0.125
2012/12/01,-1.979
2012/12/02,-4.926
2012/12/03,-5.412
2012/12/04,-0.427
2012/12/05,3.714
2012/12/06,3.806
2012/12/07,2.82
2012/12/08,1.033
2012/12/09,0.124
2012/12/10,-1.179
2012/12/11,-1.4
2012/12/12,0.636
2012/12/13,2.972
2012/12/14,2.287
2012/12/15,-0.855
2012/12/16,-2.274
2012/12/17,-0.881
2012/12/18,2.595
2012/12/19,2.796
2012/12/20,0.854
2012/12/21,1.527
2012/12/22,4.626
2012/12/23,1.359
2012/12/24,-1.058
2012/12/25,-4.81
2012/12/26,-4.246
2012/12/27,-3.316
2012/12/28,-0.522
2012/12/29,0.449
2012/12/30,2.482
2012/12/31,-0.203
2013/01/01,-1.099
2013/01/02,0.457
2013/01/03,4.055
2013/01/04,4.197
2013/01/05,5.053
2013/01/06,1.688
2013/01/07,2.632
2013/01/08,3.73
2013/01/09,3.77
2013/01/10,4.384
2013/01/11,4.074
2013/01/12,0.927
2013/01/13,0.038
2013/01/14,-2.656
2013/01/15,-0.937
2013/01/16,0.836
2013/01/17,1.721
2013/01/18,1.388
2013/01/19,-0.818
2013/01/20,-2.799
2013/01/21,-3.541
2013/01/22,-1.563
2013/01/23,-1.462
2013/01/24,1.818
2013/01/25,0.862
2013/01/26,1.002
2013/01/27,-0.139
2013/01/28,0.281
2013/01/29,0.963
2013/01/30,-1.413
2013/01/31,-2.047
2013/02/01,2.14
2013/02/02,2.623
2013/02/03,2.268
2013/02/04,1.672
2013/02/05,1.714
2013/02/06,0.197
2013/02/07,0.26
2013/02/08,0.868
2013/02/09,0.283
2013/02/10,0.079
2013/02/11,-1.135
2013/02/12,-1.84
2013/02/13,-1.634
2013/02/14,-1.594
2013/02/15,-1.714
2013/02/16,-2.307
2013/02/17,-2.784
2013/02/18,-2.292
2013/02/19,-1.083
2013/02/20,0.12
2013/02/21,0.666
2013/02/22,1.704
2013/02/23,1.304
2013/02/24,0.937
2013/02/25,1.76
2013/02/26,2.59
2013/02/27,1.755
2013/02/28,2.026
2013/03/01,2.752
2013/03/02,-0.265
2013/03/03,-2.867
2013/03/04,-2.183
2013/03/05,-0.226
2013/03/06,3.688
2013/03/07,4.607
2013/03/08,1.938
2013/03/09,-0.49
2013/03/10,-1.023
2013/03/11,-1.675
2013/03/12,-0.483
2013/03/13,1.143
2013/03/14,1.428
2013/03/15,1.723
2013/03/16,-0.986
2013/03/17,-2.386
2013/03/18,-1.187
2013/03/19,2.083
2013/03/20,2.378
2013/03/21,3.284
2013/03/22,4.386
2013/03/23,2.739
2013/03/24,1.687
2013/03/25,0.496
2013/03/26,1.091
2013/03/27,1.41
2013/03/28,5.26
2013/03/29,4.715
2013/03/30,2.479
2013/03/31,-1.285
2013/04/01,-1.376
2013/04/02,1.849
2013/04/03,6.045
2013/04/04,7.371
2013/04/05,5.263
2013/04/06,0.964
2013/04/07,-0.941
2013/04/08,2.074
2013/04/09,3.624
2013/04/10,6.377
2013/04/11,5.701
2013/04/12,1.783
2013/04/13,-2.882
2013/04/14,-6.428
2013/04/15,-4.165
2013/04/16,-1.541
2013/04/17,0.684
2013/04/18,-1.334
2013/04/19,0.239
2013/04/20,-2.507
2013/04/21,-4.83
2013/04/22,-2.497
2013/04/23,-0.075
2013/04/24,2.504
2013/04/25,1.757
2013/04/26,0.152
2013/04/27,-1.859
2013/04/28,2.84
2013/04/29,1.305
2013/04/30,-1.69
2013/05/01,-2.299
2013/05/02,-2.273
2013/05/03,-1.78
2013/05/04,-3.126
2013/05/05,-3.418
2013/05/06,-1.008
2013/05/07,4.498
2013/05/08,5.752
2013/05/09,2.07
2013/05/10,-0.121
2013/05/11,-1.516
2013/05/12,-3.565
2013/05/13,-2.423
2013/05/14,-0.947
2013/05/15,0.125
2013/05/16,0.5
2013/05/17,-0.33
2013/05/18,-2.386
2013/05/19,-3.994
2013/05/20,-3.167
2013/05/21,-0.189
2013/05/22,0.333
2013/05/23,1.645
2013/05/24,2.439
2013/05/25,-0.036
2013/05/26,-1.637
2013/05/27,-1.459
2013/05/28,-0.588
2013/05/29,0.738
2013/05/30,0.97
2013/05/31,0.373
2013/06/01,-1.322
2013/06/02,-2.498
2013/06/03,-0.385
2013/06/04,0.969
2013/06/05,1.414
2013/06/06,0.436
2013/06/07,-0.189
2013/06/08,-3.009
2013/06/09,-4.735
2013/06/10,-4.255
2013/06/11,-2.139
2013/06/12,-1.082
2013/06/13,-0.057
2013/06/14,2.284
2013/06/15,-0.901
2013/06/16,-4.022
2013/06/17,-3.665
2013/06/18,-1.19
2013/06/19,1.7
2013/06/20,2.613
2013/06/21,2.745
2013/06/22,0.294
2013/06/23,-2.519
2013/06/24,-1.203
2013/06/25,-0.53
2013/06/26,0.524
2013/06/27,0.225
2013/06/28,1.411
2013/06/29,0.467
2013/06/30,-2.389
2013/07/01,-0.165
2013/07/02,0.733
2013/07/03,1.287
2013/07/04,0.32
2013/07/05,-0.453
2013/07/06,-1.556
2013/07/07,-3.54
2013/07/08,-1.356
2013/07/09,1.573
2013/07/10,2.224
2013/07/11,3.704
2013/07/12,4.973
2013/07/13,1.917
2013/07/14,-2.965
2013/07/15,-2.788
2013/07/16,-0.933
2013/07/17,-0.273
2013/07/18,-0.031
2013/07/19,-0.836
2013/07/20,-2.547
2013/07/21,-3.537
2013/07/22,-1.625
2013/07/23,0.834
2013/07/24,2.348
2013/07/25,2.751
2013/07/26,1.715
2013/07/27,-1.355
2013/07/28,-3.579
2013/07/29,-0.423
2013/07/30,2.487
2013/07/31,5.774
2013/08/01,12.939
2013/08/02,6.979
2013/08/03,0.011
2013/08/04,-3.574
2013/08/05,-2.558
2013/08/06,-1.363
2013/08/07,0.159
2013/08/08,0.369
2013/08/09,-1.083
2013/08/10,-2.834
2013/08/11,-4.416
2013/08/12,4.51
2013/08/13,4.294
2013/08/14,3.101
2013/08/15,1.605
2013/08/16,1.758
2013/08/17,-1.638
2013/08/18,-4.256
2013/08/19,-1.511
2013/08/20,1.09
2013/08/21,2.688
2013/08/22,3.158
2013/08/23,2.49
2013/08/24,-1.08
2013/08/25,-2.42
2013/08/26,-1.383
2013/08/27,2.866
2013/08/28,3.081
2013/08/29,0.87
2013/08/30,1.714
2013/08/31,2.033
2013/09/01,-2.853
2013/09/02,-4.83
2013/09/03,-3.509
2013/09/04,-1.1
2013/09/05,-0.681
2013/09/06,-0.16
2013/09/07,-1.709
2013/09/08,-3.646
2013/09/09,-1.152
2013/09/10,0.282
2013/09/11,1.552
2013/09/12,2.368
2013/09/13,0.535
2013/09/14,-2.945
2013/09/15,-4.531
2013/09/16,-1.82
2013/09/17,1.073
2013/09/18,3.527
2013/09/19,4.125
2013/09/20,3.253
2013/09/21,0.399
2013/09/22,-1.756
2013/09/23,0.369
2013/09/24,1.567
2013/09/25,1.84
2013/09/26,1.565
2013/09/27,1.15
2013/09/28,-0.716
2013/09/29,-1.357
2013/09/30,0.156
2013/10/01,2.728
2013/10/02,6.288
2013/10/03,4.659
2013/10/04,0.925
2013/10/05,-2.982
2013/10/06,-5.441
2013/10/07,-3.629
2013/10/08,-1.645
2013/10/09,0.143
2013/10/10,1.168
2013/10/11,1.288
2013/10/12,-1.005
2013/10/13,1.039
2013/10/14,1.618
2013/10/15,2
2013/10/16,3.094
2013/10/17,1.475
2013/10/18,0.879
2013/10/19,1.558
2013/10/20,-0.937
2013/10/21,0.896
2013/10/22,4.141
2013/10/23,4.998
2013/10/24,4.947
2013/10/25,2.733
2013/10/26,-2.269
2013/10/27,-6.031
2013/10/28,-4.544
2013/10/29,-2.582
2013/10/30,0.345
2013/10/31,2.031
2013/11/01,1.012
2013/11/02,-1.219
2013/11/03,-1.588
2013/11/04,1.131
2013/11/05,5.161
2013/11/06,8.226
2013/11/07,8.01
2013/11/08,6.399
2013/11/09,4.52
2013/11/10,1.673
2013/11/11,-0.094
2013/11/12,-0.828
2013/11/13,-0.292
2013/11/14,1.259
2013/11/15,0.603
