Date,sentbyaddress90ema
2011/01/20,762.82
2011/01/21,777.065
2011/01/22,795.02
2011/01/23,806.514
2011/01/24,823.624
2011/01/25,829.148
2011/01/26,836.662
2011/01/27,841.526
2011/01/28,852.46
2011/01/29,869.219
2011/01/30,911.698
2011/01/31,928.407
2011/02/01,935.827
2011/02/02,938.908
2011/02/03,939.218
2011/02/04,943.235
2011/02/05,944.68
2011/02/06,947.149
2011/02/07,949.321
2011/02/08,951.27
2011/02/09,965.264
2011/02/10,1002
2011/02/11,1045
2011/02/12,1076
2011/02/13,1103
2011/02/14,1134
2011/02/15,1168
2011/02/16,1195
2011/02/17,1230
2011/02/18,1261
2011/02/19,1277
2011/02/20,1303
2011/02/21,1330
2011/02/22,1362
2011/02/23,1396
2011/02/24,1426
2011/02/25,1452
2011/02/26,1473
2011/02/27,1501
2011/02/28,1517
2011/03/01,1563
2011/03/02,1585
2011/03/03,1637
2011/03/04,1656
2011/03/05,1677
2011/03/06,1697
2011/03/07,1715
2011/03/08,1749
2011/03/09,1769
2011/03/10,1782
2011/03/11,1795
2011/03/12,1812
2011/03/13,1823
2011/03/14,1827
2011/03/15,1846
2011/03/16,1859
2011/03/17,1875
2011/03/18,1887
2011/03/19,1903
2011/03/20,1947
2011/03/21,1984
2011/03/22,2007
2011/03/23,2075
2011/03/24,2100
2011/03/25,2121
2011/03/26,2159
2011/03/27,2196
2011/03/28,2234
2011/03/29,2266
2011/03/30,2278
2011/03/31,2301
2011/04/01,2305
2011/04/02,2314
2011/04/03,2325
2011/04/04,2350
2011/04/05,2369
2011/04/06,2382
2011/04/07,2386
2011/04/08,2394
2011/04/09,2402
2011/04/10,2408
2011/04/11,2421
2011/04/12,2437
2011/04/13,2459
2011/04/14,2515
2011/04/15,2526
2011/04/16,2540
2011/04/17,2559
2011/04/18,2597
2011/04/19,2649
2011/04/20,2681
2011/04/21,2690
2011/04/22,2701
2011/04/23,2721
2011/04/24,2737
2011/04/25,2763
2011/04/26,2809
2011/04/27,2880
2011/04/28,2919
2011/04/29,2971
2011/04/30,3048
2011/05/01,3109
2011/05/02,3142
2011/05/03,3176
2011/05/04,3210
2011/05/05,3260
2011/05/06,3308
2011/05/07,3363
2011/05/08,3395
2011/05/09,3445
2011/05/10,3485
2011/05/11,3522
2011/05/12,3562
2011/05/13,3629
2011/05/14,3703
2011/05/15,3762
2011/05/16,3850
2011/05/17,3935
2011/05/18,4052
2011/05/19,4143
2011/05/20,4235
2011/05/21,4329
2011/05/22,4427
2011/05/23,4535
2011/05/24,4654
2011/05/25,4786
2011/05/26,4927
2011/05/27,4999
2011/05/28,5079
2011/05/29,5150
2011/05/30,5246
2011/05/31,5356
2011/06/01,5481
2011/06/02,5624
2011/06/03,5805
2011/06/04,6005
2011/06/05,6188
2011/06/06,6410
2011/06/07,6596
2011/06/08,6882
2011/06/09,7185
2011/06/10,7448
2011/06/11,7695
2011/06/12,7992
2011/06/13,8249
2011/06/14,8588
2011/06/15,8878
2011/06/16,9174
2011/06/17,9411
2011/06/18,9641
2011/06/19,9884
2011/06/20,10097
2011/06/21,10272
2011/06/22,10495
2011/06/23,10672
2011/06/24,10858
2011/06/25,11002
2011/06/26,11142
2011/06/27,11369
2011/06/28,11546
2011/06/29,11684
2011/06/30,11810
2011/07/01,11941
2011/07/02,11997
2011/07/03,12072
2011/07/04,12186
2011/07/05,12285
2011/07/06,12423
2011/07/07,12493
2011/07/08,12562
2011/07/09,12592
2011/07/10,12632
2011/07/11,12744
2011/07/12,12789
2011/07/13,12871
2011/07/14,12945
2011/07/15,12978
2011/07/16,13037
2011/07/17,13072
2011/07/18,13134
2011/07/19,13195
2011/07/20,13251
2011/07/21,13279
2011/07/22,13337
2011/07/23,13344
2011/07/24,13370
2011/07/25,13440
2011/07/26,13476
2011/07/27,13503
2011/07/28,13536
2011/07/29,13539
2011/07/30,13492
2011/07/31,13521
2011/08/01,13546
2011/08/02,13596
2011/08/03,13598
2011/08/04,13612
2011/08/05,13608
2011/08/06,13569
2011/08/07,13541
2011/08/08,13530
2011/08/09,13588
2011/08/10,13621
2011/08/11,13627
2011/08/12,13609
2011/08/13,13611
2011/08/14,13619
2011/08/15,13641
2011/08/16,13696
2011/08/17,13690
2011/08/18,13695
2011/08/19,13688
2011/08/20,13673
2011/08/21,13669
2011/08/22,13679
2011/08/23,13668
2011/08/24,13658
2011/08/25,13642
2011/08/26,13629
2011/08/27,13587
2011/08/28,13518
2011/08/29,13519
2011/08/30,13526
2011/08/31,13522
2011/09/01,13508
2011/09/02,13488
2011/09/03,13438
2011/09/04,13430
2011/09/05,13415
2011/09/06,13438
2011/09/07,13426
2011/09/08,13394
2011/09/09,13387
2011/09/10,13341
2011/09/11,13309
2011/09/12,13285
2011/09/13,13247
2011/09/14,13202
2011/09/15,13173
2011/09/16,13125
2011/09/17,13058
2011/09/18,13015
2011/09/19,12990
2011/09/20,12996
2011/09/21,12991
2011/09/22,12942
2011/09/23,12900
2011/09/24,12843
2011/09/25,12778
2011/09/26,12720
2011/09/27,12675
2011/09/28,12632
2011/09/29,12574
2011/09/30,12526
2011/10/01,12464
2011/10/02,12390
2011/10/03,12360
2011/10/04,12311
2011/10/05,12273
2011/10/06,12240
2011/10/07,12201
2011/10/08,12142
2011/10/09,12087
2011/10/10,12049
2011/10/11,12017
2011/10/12,11983
2011/10/13,11917
2011/10/14,11889
2011/10/15,11850
2011/10/16,11784
2011/10/17,11753
2011/10/18,11690
2011/10/19,11634
2011/10/20,11562
2011/10/21,11510
2011/10/22,11458
2011/10/23,11423
2011/10/24,11401
2011/10/25,11365
2011/10/26,11319
2011/10/27,11256
2011/10/28,11207
2011/10/29,11177
2011/10/30,11120
2011/10/31,11079
2011/11/01,11050
2011/11/02,11026
2011/11/03,11003
2011/11/04,11015
2011/11/05,10997
2011/11/06,10951
2011/11/07,10917
2011/11/08,10906
2011/11/09,10910
2011/11/10,10914
2011/11/11,10872
2011/11/12,10836
2011/11/13,10801
2011/11/14,10788
2011/11/15,10784
2011/11/16,10769
2011/11/17,10728
2011/11/18,10698
2011/11/19,10626
2011/11/20,10563
2011/11/21,10492
2011/11/22,10441
2011/11/23,10391
2011/11/24,10329
2011/11/25,10285
2011/11/26,10220
2011/11/27,10166
2011/11/28,10146
2011/11/29,10151
2011/11/30,10155
2011/12/01,10148
2011/12/02,10138
2011/12/03,10108
2011/12/04,10072
2011/12/05,10056
2011/12/06,10088
2011/12/07,10068
2011/12/08,10040
2011/12/09,10009
2011/12/10,9981
2011/12/11,9939
2011/12/12,9893
2011/12/13,9852
2011/12/14,9827
2011/12/15,9769
2011/12/16,9722
2011/12/17,9673
2011/12/18,9623
2011/12/19,9614
2011/12/20,9615
2011/12/21,9589
2011/12/22,9573
2011/12/23,9557
2011/12/24,9507
2011/12/25,9482
2011/12/26,9465
2011/12/27,9438
2011/12/28,9401
2011/12/29,9375
2011/12/30,9338
2011/12/31,9300
2012/01/01,9268
2012/01/02,9247
2012/01/03,9238
2012/01/04,9228
2012/01/05,9263
2012/01/06,9284
2012/01/07,9282
2012/01/08,9294
2012/01/09,9299
2012/01/10,9321
2012/01/11,9356
2012/01/12,9367
2012/01/13,9389
2012/01/14,9413
2012/01/15,9415
2012/01/16,9442
2012/01/17,9462
2012/01/18,9481
2012/01/19,9502
2012/01/20,9518
2012/01/21,9520
2012/01/22,9489
2012/01/23,9491
2012/01/24,9518
2012/01/25,9572
2012/01/26,9584
2012/01/27,9589
2012/01/28,9585
2012/01/29,9590
2012/01/30,9594
2012/01/31,9625
2012/02/01,9645
2012/02/02,9685
2012/02/03,9724
2012/02/04,9756
2012/02/05,9775
2012/02/06,9776
2012/02/07,9794
2012/02/08,9816
2012/02/09,9848
2012/02/10,9893
2012/02/11,9916
2012/02/12,9927
2012/02/13,9971
2012/02/14,10049
2012/02/15,10117
2012/02/16,10188
2012/02/17,10186
2012/02/18,10191
2012/02/19,10171
2012/02/20,10171
2012/02/21,10170
2012/02/22,10197
2012/02/23,10246
2012/02/24,10267
2012/02/25,10265
2012/02/26,10249
2012/02/27,10260
2012/02/28,10283
2012/02/29,10300
2012/03/01,10319
2012/03/02,10359
2012/03/03,10325
2012/03/04,10342
2012/03/05,10370
2012/03/06,10378
2012/03/07,10393
2012/03/08,10415
2012/03/09,10429
2012/03/10,10403
2012/03/11,10375
2012/03/12,10377
2012/03/13,10413
2012/03/14,10431
2012/03/15,10428
2012/03/16,10441
2012/03/17,10459
2012/03/18,10441
2012/03/19,10447
2012/03/20,10463
2012/03/21,10486
2012/03/22,10500
2012/03/23,10486
2012/03/24,10478
2012/03/25,10462
2012/03/26,10468
2012/03/27,10477
2012/03/28,10501
2012/03/29,10533
2012/03/30,10539
2012/03/31,10529
2012/04/01,10495
2012/04/02,10491
2012/04/03,10532
2012/04/04,10553
2012/04/05,10562
2012/04/06,10567
2012/04/07,10550
2012/04/08,10533
2012/04/09,10533
2012/04/10,10576
2012/04/11,10629
2012/04/12,10682
2012/04/13,10692
2012/04/14,10730
2012/04/15,10743
2012/04/16,10804
2012/04/17,10844
2012/04/18,10904
2012/04/19,10938
2012/04/20,10996
2012/04/21,11007
2012/04/22,10996
2012/04/23,11013
2012/04/24,11041
2012/04/25,11073
2012/04/26,11137
2012/04/27,11153
2012/04/28,11158
2012/04/29,11166
2012/04/30,11235
2012/05/01,11308
2012/05/02,11380
2012/05/03,11493
2012/05/04,11607
2012/05/05,11686
2012/05/06,11739
2012/05/07,11902
2012/05/08,12047
2012/05/09,12204
2012/05/10,12269
2012/05/11,12439
2012/05/12,12560
2012/05/13,12632
2012/05/14,12941
2012/05/15,13127
2012/05/16,13261
2012/05/17,13349
2012/05/18,13512
2012/05/19,13781
2012/05/20,13997
2012/05/21,14219
2012/05/22,14372
2012/05/23,14558
2012/05/24,14722
2012/05/25,14910
2012/05/26,15017
2012/05/27,15139
2012/05/28,15313
2012/05/29,15528
2012/05/30,15668
2012/05/31,15796
2012/06/01,15941
2012/06/02,15921
2012/06/03,16121
2012/06/04,16477
2012/06/05,16844
2012/06/06,16868
2012/06/07,17064
2012/06/08,17148
2012/06/09,17298
2012/06/10,17513
2012/06/11,17672
2012/06/12,17651
2012/06/13,18078
2012/06/14,18526
2012/06/15,18925
2012/06/16,19194
2012/06/17,19459
2012/06/18,19696
2012/06/19,19851
2012/06/20,19945
2012/06/21,19993
2012/06/22,20034
2012/06/23,20071
2012/06/24,20096
2012/06/25,20215
2012/06/26,20379
2012/06/27,20578
2012/06/28,20674
2012/06/29,20771
2012/06/30,20848
2012/07/01,20877
2012/07/02,21029
2012/07/03,21125
2012/07/04,21168
2012/07/05,21160
2012/07/06,21171
2012/07/07,21249
2012/07/08,21233
2012/07/09,21301
2012/07/10,21476
2012/07/11,21591
2012/07/12,21682
2012/07/13,21711
2012/07/14,21736
2012/07/15,21768
2012/07/16,21927
2012/07/17,22135
2012/07/18,22225
2012/07/19,22311
2012/07/20,22455
2012/07/21,22581
2012/07/22,22766
2012/07/23,22970
2012/07/24,23061
2012/07/25,23083
2012/07/26,23098
2012/07/27,23140
2012/07/28,23289
2012/07/29,23358
2012/07/30,23457
2012/07/31,23904
2012/08/01,24050
2012/08/02,24213
2012/08/03,24291
2012/08/04,24342
2012/08/05,24435
2012/08/06,24625
2012/08/07,24763
2012/08/08,25047
2012/08/09,25132
2012/08/10,25217
2012/08/11,25297
2012/08/12,25403
2012/08/13,25674
2012/08/14,25799
2012/08/15,26017
2012/08/16,26450
2012/08/17,26793
2012/08/18,27044
2012/08/19,27175
2012/08/20,27285
2012/08/21,27554
2012/08/22,27751
2012/08/23,27869
2012/08/24,27988
2012/08/25,27981
2012/08/26,27936
2012/08/27,27963
2012/08/28,27989
2012/08/29,28047
2012/08/30,28024
2012/08/31,28228
2012/09/01,28373
2012/09/02,28346
2012/09/03,28295
2012/09/04,28364
2012/09/05,28467
2012/09/06,28630
2012/09/07,28692
2012/09/08,28634
2012/09/09,28665
2012/09/10,28665
2012/09/11,28790
2012/09/12,28742
2012/09/13,28678
2012/09/14,28686
2012/09/15,28566
2012/09/16,28456
2012/09/17,28364
2012/09/18,28404
2012/09/19,28459
2012/09/20,28571
2012/09/21,28517
2012/09/22,28328
2012/09/23,28175
2012/09/24,28101
2012/09/25,28179
2012/09/26,28308
2012/09/27,28336
2012/09/28,28452
2012/09/29,28385
2012/09/30,28243
2012/10/01,28173
2012/10/02,28331
2012/10/03,28364
2012/10/04,28473
2012/10/05,28562
2012/10/06,28559
2012/10/07,28586
2012/10/08,28713
2012/10/09,28832
2012/10/10,28901
2012/10/11,28900
2012/10/12,28914
2012/10/13,28883
2012/10/14,28824
2012/10/15,28885
2012/10/16,28885
2012/10/17,28918
2012/10/18,28975
2012/10/19,28927
2012/10/20,28934
2012/10/21,28913
2012/10/22,28939
2012/10/23,28910
2012/10/24,28909
2012/10/25,28866
2012/10/26,28808
2012/10/27,28628
2012/10/28,28436
2012/10/29,28273
2012/10/30,28221
2012/10/31,28140
2012/11/01,28010
2012/11/02,27916
2012/11/03,27797
2012/11/04,27655
2012/11/05,27599
2012/11/06,27596
2012/11/07,27654
2012/11/08,27614
2012/11/09,27565
2012/11/10,27446
2012/11/11,27306
2012/11/12,27190
2012/11/13,27116
2012/11/14,27109
2012/11/15,27244
2012/11/16,27398
2012/11/17,27484
2012/11/18,27565
2012/11/19,27636
2012/11/20,27727
2012/11/21,27794
2012/11/22,27830
2012/11/23,27731
2012/11/24,27673
2012/11/25,27611
2012/11/26,27633
2012/11/27,27616
2012/11/28,27671
2012/11/29,27682
2012/11/30,27627
2012/12/01,27543
2012/12/02,27351
2012/12/03,27211
2012/12/04,27208
2012/12/05,27259
2012/12/06,27297
2012/12/07,27319
2012/12/08,27333
2012/12/09,27320
2012/12/10,27251
2012/12/11,27250
2012/12/12,27298
2012/12/13,27418
2012/12/14,27481
2012/12/15,27445
2012/12/16,27426
2012/12/17,27513
2012/12/18,27718
2012/12/19,27809
2012/12/20,27804
2012/12/21,27919
2012/12/22,28214
2012/12/23,28193
2012/12/24,28157
2012/12/25,28031
2012/12/26,27914
2012/12/27,27866
2012/12/28,27938
2012/12/29,27914
2012/12/30,28063
2012/12/31,28003
2013/01/01,27963
2013/01/02,28048
2013/01/03,28271
2013/01/04,28418
2013/01/05,28629
2013/01/06,28660
2013/01/07,28837
2013/01/08,28998
2013/01/09,29206
2013/01/10,29495
2013/01/11,29844
2013/01/12,29956
2013/01/13,30150
2013/01/14,30186
2013/01/15,30453
2013/01/16,30742
2013/01/17,30960
2013/01/18,31177
2013/01/19,31267
2013/01/20,31303
2013/01/21,31304
2013/01/22,31409
2013/01/23,31480
2013/01/24,31621
2013/01/25,31739
2013/01/26,31897
2013/01/27,32051
2013/01/28,32172
2013/01/29,32309
2013/01/30,32304
2013/01/31,32361
2013/02/01,32676
2013/02/02,32842
2013/02/03,33011
2013/02/04,33149
2013/02/05,33412
2013/02/06,33530
2013/02/07,33722
2013/02/08,33915
2013/02/09,34023
2013/02/10,34195
2013/02/11,34261
2013/02/12,34352
2013/02/13,34431
2013/02/14,34462
2013/02/15,34500
2013/02/16,34459
2013/02/17,34439
2013/02/18,34466
2013/02/19,34512
2013/02/20,34559
2013/02/21,34641
2013/02/22,34773
2013/02/23,34863
2013/02/24,34960
2013/02/25,35087
2013/02/26,35246
2013/02/27,35321
2013/02/28,35440
2013/03/01,35643
2013/03/02,35590
2013/03/03,35493
2013/03/04,35523
2013/03/05,35628
2013/03/06,35869
2013/03/07,36062
2013/03/08,36141
2013/03/09,36115
2013/03/10,36191
2013/03/11,36179
2013/03/12,36246
2013/03/13,36425
2013/03/14,36537
2013/03/15,36736
2013/03/16,36663
2013/03/17,36609
2013/03/18,36701
2013/03/19,36914
2013/03/20,37040
2013/03/21,37216
2013/03/22,37512
2013/03/23,37632
2013/03/24,37890
2013/03/25,38052
2013/03/26,38285
2013/03/27,38558
2013/03/28,38947
2013/03/29,39354
2013/03/30,39626
2013/03/31,39622
2013/04/01,39824
2013/04/02,40318
2013/04/03,40952
2013/04/04,41629
2013/04/05,42237
2013/04/06,42453
2013/04/07,42652
2013/04/08,43182
2013/04/09,43874
2013/04/10,44751
2013/04/11,45444
2013/04/12,45885
2013/04/13,46081
2013/04/14,46056
2013/04/15,46340
2013/04/16,46797
2013/04/17,47117
2013/04/18,47280
2013/04/19,47720
2013/04/20,47755
2013/04/21,47716
2013/04/22,47855
2013/04/23,48196
2013/04/24,48530
2013/04/25,48841
2013/04/26,49051
2013/04/27,48988
2013/04/28,48907
2013/04/29,49028
2013/04/30,48924
2013/05/01,49038
2013/05/02,49111
2013/05/03,49112
2013/05/04,48946
2013/05/05,48836
2013/05/06,48862
2013/05/07,49062
2013/05/08,49208
2013/05/09,49376
2013/05/10,49525
2013/05/11,49624
2013/05/12,49552
2013/05/13,49610
2013/05/14,49749
2013/05/15,49888
2013/05/16,50004
2013/05/17,50018
2013/05/18,49900
2013/05/19,49720
2013/05/20,49653
2013/05/21,49766
2013/05/22,49765
2013/05/23,49933
2013/05/24,50045
2013/05/25,49897
2013/05/26,49690
2013/05/27,49607
2013/05/28,49630
2013/05/29,49726
2013/05/30,49773
2013/05/31,49805
2013/06/01,49700
2013/06/02,49516
2013/06/03,49528
2013/06/04,49587
2013/06/05,49571
2013/06/06,49594
2013/06/07,49633
2013/06/08,49397
2013/06/09,49127
2013/06/10,48974
2013/06/11,48896
2013/06/12,48774
2013/06/13,48719
2013/06/14,48875
2013/06/15,48622
2013/06/16,48301
2013/06/17,48143
2013/06/18,48072
2013/06/19,48085
2013/06/20,48061
2013/06/21,48085
2013/06/22,47907
2013/06/23,47610
2013/06/24,47546
2013/06/25,47461
2013/06/26,47411
2013/06/27,47324
2013/06/28,47378
2013/06/29,47193
2013/06/30,46910
2013/07/01,46938
2013/07/02,46896
2013/07/03,46890
2013/07/04,46785
2013/07/05,46693
2013/07/06,46436
2013/07/07,46093
2013/07/08,46074
2013/07/09,46109
2013/07/10,46117
2013/07/11,46311
2013/07/12,46617
2013/07/13,46535
2013/07/14,46215
2013/07/15,46113
2013/07/16,46162
2013/07/17,46152
2013/07/18,46129
2013/07/19,46071
2013/07/20,45784
2013/07/21,45564
2013/07/22,45514
2013/07/23,45525
2013/07/24,45544
2013/07/25,45580
2013/07/26,45561
2013/07/27,45348
2013/07/28,45115
2013/07/29,45182
2013/07/30,45327
2013/07/31,45635
2013/08/01,46012
2013/08/02,46287
2013/08/03,46238
2013/08/04,46118
2013/08/05,46316
2013/08/06,46496
2013/08/07,46700
2013/08/08,46854
2013/08/09,46875
2013/08/10,46845
2013/08/11,46641
2013/08/12,47380
2013/08/13,47475
2013/08/14,47649
2013/08/15,47798
2013/08/16,48101
2013/08/17,48027
2013/08/18,47862
2013/08/19,48155
2013/08/20,48368
2013/08/21,48590
2013/08/22,48888
2013/08/23,48985
2013/08/24,48873
2013/08/25,48674
2013/08/26,48758
2013/08/27,49002
2013/08/28,49253
2013/08/29,49349
2013/08/30,49658
2013/08/31,49849
2013/09/01,49524
2013/09/02,49304
2013/09/03,49202
2013/09/04,49198
2013/09/05,49162
2013/09/06,49103
2013/09/07,48905
2013/09/08,48583
2013/09/09,48493
2013/09/10,48376
2013/09/11,48385
2013/09/12,48416
2013/09/13,48346
2013/09/14,48040
2013/09/15,47715
2013/09/16,47664
2013/09/17,47679
2013/09/18,47748
2013/09/19,47846
2013/09/20,47872
2013/09/21,47720
2013/09/22,47477
2013/09/23,47547
2013/09/24,47626
2013/09/25,47624
2013/09/26,47696
2013/09/27,47732
2013/09/28,47599
2013/09/29,47448
2013/09/30,47525
2013/10/01,47734
2013/10/02,47998
2013/10/03,48024
2013/10/04,47977
2013/10/05,47730
2013/10/06,47465
2013/10/07,47424
2013/10/08,47438
2013/10/09,47511
2013/10/10,47596
2013/10/11,47629
2013/10/12,47494
2013/10/13,47366
2013/10/14,47434
2013/10/15,47563
2013/10/16,47756
2013/10/17,47769
2013/10/18,47871
2013/10/19,47985
2013/10/20,47830
2013/10/21,47956
2013/10/22,48169
2013/10/23,48423
2013/10/24,48880
2013/10/25,49163
2013/10/26,49049
2013/10/27,48855
2013/10/28,48929
2013/10/29,49026
2013/10/30,49240
2013/10/31,49456
2013/11/01,49572
2013/11/02,49549
2013/11/03,49543
2013/11/04,49871
2013/11/05,50452
2013/11/06,51008
2013/11/07,51799
2013/11/08,52478
2013/11/09,53051
2013/11/10,53412
2013/11/11,53640
2013/11/12,54055
2013/11/13,54569
2013/11/14,55263
2013/11/15,55766
2013/11/16,55979
2013/11/17,56239
2013/11/18,57447
2013/11/19,59112
2013/11/20,60150
2013/11/21,60990
2013/11/22,61940
2013/11/23,62771
2013/11/24,63091
2013/11/25,63747
2013/11/26,64959
2013/11/27,66472
2013/11/28,67923
2013/11/29,69114
2013/11/30,69809
2013/12/01,70519
2013/12/02,71287
2013/12/03,72176
2013/12/04,73145
2013/12/05,74202
2013/12/06,74851
2013/12/07,75286
2013/12/08,75125
2013/12/09,75538
2013/12/10,75943
2013/12/11,76343
2013/12/12,76478
2013/12/13,76750
2013/12/14,76897
2013/12/15,76929
2013/12/16,77448
2013/12/17,77939
2013/12/18,78780
2013/12/19,79226
2013/12/20,79421
2013/12/21,79388
2013/12/22,79216
2013/12/23,79191
2013/12/24,79291
2013/12/25,79427
2013/12/26,79400
2013/12/27,79408
2013/12/28,79199
2013/12/29,78929
2013/12/30,79075
2013/12/31,78959
2014/01/01,78568
2014/01/02,78702
2014/01/03,78980
2014/01/04,78867
2014/01/05,78997
2014/01/06,79440
2014/01/07,79567
2014/01/08,79658
2014/01/09,79750
2014/01/10,79731
2014/01/11,79708
2014/01/12,79488
2014/01/13,79451
2014/01/14,79425
2014/01/15,79505
2014/01/16,79420
2014/01/17,79385
2014/01/18,79118
2014/01/19,78894
2014/01/20,79275
2014/01/21,79800
2014/01/22,80142
2014/01/23,80304
2014/01/24,80496
2014/01/25,80387
2014/01/26,80357
2014/01/27,80655
2014/01/28,81060
2014/01/29,81206
2014/01/30,81500
2014/01/31,81826
2014/02/01,81977
2014/02/02,82038
2014/02/03,82369
2014/02/04,82992
2014/02/05,83374
2014/02/06,83886
2014/02/07,84468
2014/02/08,84715
2014/02/09,84599
2014/02/10,84847
2014/02/11,85095
2014/02/12,85205
2014/02/13,85473
2014/02/14,85946
2014/02/15,86192
2014/02/16,85994
2014/02/17,86085
2014/02/18,86352
2014/02/19,87085
2014/02/20,87902
2014/02/21,88703
2014/02/22,89010
2014/02/23,89535
2014/02/24,90566
2014/02/25,91807
2014/02/26,92734
2014/02/27,93276
2014/02/28,93717
2014/03/01,94294
2014/03/02,94443
2014/03/03,95608
2014/03/04,96952
2014/03/05,97817
2014/03/06,98534
2014/03/07,99099
2014/03/08,99532
2014/03/09,99827
2014/03/10,100153
2014/03/11,100566
2014/03/12,101231
2014/03/13,101762
2014/03/14,101812
2014/03/15,101489
2014/03/16,101104
2014/03/17,101241
2014/03/18,100884
2014/03/19,100828
2014/03/20,100805
2014/03/21,101274
2014/03/22,101220
2014/03/23,100935
2014/03/24,101121
2014/03/25,101319
2014/03/26,101561
2014/03/27,102143
2014/03/28,102543
2014/03/29,102284
2014/03/30,101887
2014/03/31,102167
2014/04/01,102539
2014/04/02,102925
2014/04/03,102647
2014/04/04,103058
2014/04/05,103027
2014/04/06,103012
2014/04/07,103101
2014/04/08,103302
2014/04/09,103721
2014/04/10,104174
2014/04/11,104476
2014/04/12,104110
2014/04/13,103906
2014/04/14,104435
2014/04/15,104845
2014/04/16,105053
2014/04/17,104999
2014/04/18,104903
2014/04/19,104645
2014/04/20,104295
2014/04/21,104066
2014/04/22,104538
