Date,mining_profitability30rsi
2010/10/28,51.211
2010/10/29,50.88
2010/10/30,52.327
2010/10/31,46.644
2010/11/01,48.181
2010/11/02,48.063
2010/11/03,48.189
2010/11/04,49.433
2010/11/05,50.481
2010/11/06,54.484
2010/11/07,57.109
2010/11/08,53.052
2010/11/09,47.111
2010/11/10,46.866
2010/11/11,46.456
2010/11/12,46.489
2010/11/13,49.416
2010/11/14,48.613
2010/11/15,47.358
2010/11/16,47.523
2010/11/17,47.255
2010/11/18,46.714
2010/11/19,44.289
2010/11/20,45.591
2010/11/21,46.125
2010/11/22,46.347
2010/11/23,45.663
2010/11/24,46.605
2010/11/25,46.977
2010/11/26,46.085
2010/11/27,45.831
2010/11/28,46.273
2010/11/29,46.115
2010/11/30,44.358
2010/12/01,44.269
2010/12/02,44.422
2010/12/03,44.821
2010/12/04,44.784
2010/12/05,44.03
2010/12/06,44.116
2010/12/07,44.315
2010/12/08,44.77
2010/12/09,43.608
2010/12/10,41.959
2010/12/11,43.135
2010/12/12,42.755
2010/12/13,42.528
2010/12/14,43.993
2010/12/15,44.02
2010/12/16,43.393
2010/12/17,43.501
2010/12/18,43.81
2010/12/19,44.294
2010/12/20,43.558
2010/12/21,44.514
2010/12/22,42.954
2010/12/23,43.619
2010/12/24,43.596
2010/12/25,44.001
2010/12/26,43.671
2010/12/27,44.325
2010/12/28,44.106
2010/12/29,44.483
2010/12/30,45.186
2010/12/31,44.87
2011/01/01,45.318
2011/01/02,44.907
2011/01/03,43.815
2011/01/04,44.233
2011/01/05,44.741
2011/01/06,43.931
2011/01/07,45.96
2011/01/08,45.041
2011/01/09,45.898
2011/01/10,45.233
2011/01/11,46.278
2011/01/12,45.684
2011/01/13,46.166
2011/01/14,46.91
2011/01/15,46.102
2011/01/16,46.828
2011/01/17,46.387
2011/01/18,44.235
2011/01/19,45.374
2011/01/20,46.729
2011/01/21,46.548
2011/01/22,48.491
2011/01/23,48.267
2011/01/24,49.157
2011/01/25,47.248
2011/01/26,47.699
2011/01/27,46.063
2011/01/28,46.532
2011/01/29,47.406
2011/01/30,46.855
2011/01/31,49.824
2011/02/01,50.33
2011/02/02,53.266
2011/02/03,53.82
2011/02/04,56.34
2011/02/05,55.986
2011/02/06,57.748
2011/02/07,58.987
2011/02/08,52.06
2011/02/09,56.241
2011/02/10,55.225
2011/02/11,55.128
2011/02/12,55.735
2011/02/13,55.827
2011/02/14,55.548
2011/02/15,57.246
2011/02/16,56.107
2011/02/17,53.502
2011/02/18,48.124
2011/02/19,45.338
2011/02/20,47.922
2011/02/21,46.306
2011/02/22,46.869
2011/02/23,48.393
2011/02/24,47.19
2011/02/25,48.121
2011/02/26,49.323
2011/02/27,44.36
2011/02/28,42.446
2011/03/01,43.229
2011/03/02,45.089
2011/03/03,45.156
2011/03/04,44.999
2011/03/05,45.347
2011/03/06,44.132
2011/03/07,42.833
2011/03/08,43.957
2011/03/09,42.999
2011/03/10,41.483
2011/03/11,43.058
2011/03/12,43.358
2011/03/13,42.305
2011/03/14,43.096
2011/03/15,43.32
2011/03/16,43.051
2011/03/17,43.332
2011/03/18,41.949
2011/03/19,42.545
2011/03/20,43.022
2011/03/21,42.65
2011/03/22,41.98
2011/03/23,44.642
2011/03/24,43.486
2011/03/25,46.382
2011/03/26,44.534
2011/03/27,44.662
2011/03/28,45.739
2011/03/29,44.75
2011/03/30,44.883
2011/03/31,45.519
2011/04/01,44.407
2011/04/02,44.893
2011/04/03,45.062
2011/04/04,44.243
2011/04/05,44.201
2011/04/06,42.592
2011/04/07,43.367
2011/04/08,44.293
2011/04/09,43.332
2011/04/10,44.251
2011/04/11,44.039
2011/04/12,44.605
2011/04/13,45.945
2011/04/14,45.862
2011/04/15,46.148
2011/04/16,48.581
2011/04/17,48.882
2011/04/18,46.952
2011/04/19,49.017
2011/04/20,47.287
2011/04/21,47.365
2011/04/22,50.859
2011/04/23,52.35
2011/04/24,53.307
2011/04/25,54.552
2011/04/26,53.119
2011/04/27,54.323
2011/04/28,57.34
2011/04/29,62.368
2011/04/30,62.953
2011/05/01,62.389
2011/05/02,62.707
2011/05/03,63.095
2011/05/04,64.454
2011/05/05,64.616
2011/05/06,64.163
2011/05/07,64.042
2011/05/08,67.24
2011/05/09,63.91
2011/05/10,55.52
2011/05/11,62.911
2011/05/12,61.999
2011/05/13,69.545
2011/05/14,69.568
2011/05/15,62.019
2011/05/16,66.043
2011/05/17,64.41
2011/05/18,61.636
2011/05/19,48.048
2011/05/20,50.251
2011/05/21,49.48
2011/05/22,50.224
2011/05/23,52.372
2011/05/24,52.135
2011/05/25,53.234
2011/05/26,51.164
2011/05/27,44.399
2011/05/28,46.277
2011/05/29,47.666
2011/05/30,46.624
2011/05/31,47.118
2011/06/01,49.097
2011/06/02,48.721
2011/06/03,51.697
2011/06/04,56.545
2011/06/05,56.416
2011/06/06,54.12
2011/06/07,53.505
2011/06/08,58.989
2011/06/09,61.312
2011/06/10,57.125
2011/06/11,53.162
2011/06/12,49.462
2011/06/13,51.348
2011/06/14,52.392
2011/06/15,49.541
2011/06/16,45.482
2011/06/17,46.289
2011/06/18,46.57
2011/06/19,46.975
2011/06/20,46.706
2011/06/21,47.037
2011/06/22,46.539
2011/06/23,46.501
2011/06/24,44.501
2011/06/25,43.422
2011/06/26,44.011
2011/06/27,44.436
2011/06/28,44.229
2011/06/29,44.194
2011/06/30,44.365
2011/07/01,43.459
2011/07/02,43.59
2011/07/03,43.721
2011/07/04,43.73
2011/07/05,42.586
2011/07/06,43.552
2011/07/07,42.788
2011/07/08,44.228
2011/07/09,43.083
2011/07/10,43.306
2011/07/11,43.862
2011/07/12,43.37
2011/07/13,44.325
2011/07/14,43.071
2011/07/15,44.028
2011/07/16,43.527
2011/07/17,44.227
2011/07/18,43.981
2011/07/19,43.1
2011/07/20,44.156
2011/07/21,43.731
2011/07/22,43.841
2011/07/23,43.68
2011/07/24,44.183
2011/07/25,44.055
2011/07/26,44.465
2011/07/27,43.77
2011/07/28,43.505
2011/07/29,44.265
2011/07/30,44.03
2011/07/31,44.414
2011/08/01,43.198
2011/08/02,43.002
2011/08/03,42.245
2011/08/04,41.447
2011/08/05,42.576
2011/08/06,41.095
2011/08/07,40.959
2011/08/08,41.601
2011/08/09,42.405
2011/08/10,42.472
2011/08/11,42.575
2011/08/12,42.41
2011/08/13,42.387
2011/08/14,43.823
2011/08/15,43.239
2011/08/16,45.262
2011/08/17,44.189
2011/08/18,44.172
2011/08/19,44.237
2011/08/20,45.766
2011/08/21,45.56
2011/08/22,44.527
2011/08/23,44.063
2011/08/24,44.141
2011/08/25,44.348
2011/08/26,43.196
2011/08/27,42.382
2011/08/28,43.221
2011/08/29,44.434
2011/08/30,43.738
2011/08/31,43.473
2011/09/01,42.752
2011/09/02,44.172
2011/09/03,43.643
2011/09/04,43.552
2011/09/05,43.73
2011/09/06,42.639
2011/09/07,41.763
2011/09/08,42.45
2011/09/09,42.001
2011/09/10,40.104
2011/09/11,40.707
2011/09/12,42.841
2011/09/13,42.486
2011/09/14,42.21
2011/09/15,42.079
2011/09/16,40.618
2011/09/17,42.096
2011/09/18,41.88
2011/09/19,41.626
2011/09/20,43.972
2011/09/21,43.435
2011/09/22,43.064
2011/09/23,42.55
2011/09/24,43.411
2011/09/25,42.976
2011/09/26,42.884
2011/09/27,42.205
2011/09/28,43.366
2011/09/29,42.216
2011/09/30,42.839
2011/10/01,45.143
2011/10/02,42.985
2011/10/03,44.953
2011/10/04,43.05
2011/10/05,45.797
2011/10/06,43.806
2011/10/07,44.823
2011/10/08,43.097
2011/10/09,44.226
2011/10/10,43.882
2011/10/11,42.799
2011/10/12,44.64
2011/10/13,44.425
2011/10/14,46.353
2011/10/15,44.863
2011/10/16,44.5
2011/10/17,43.714
2011/10/18,42.556
2011/10/19,42.537
2011/10/20,42.093
2011/10/21,42.354
2011/10/22,43.258
2011/10/23,45.029
2011/10/24,44.812
2011/10/25,43.541
2011/10/26,43.619
2011/10/27,43.477
2011/10/28,45.333
2011/10/29,45.56
2011/10/30,46.835
2011/10/31,47.745
2011/11/01,48.406
2011/11/02,47.731
2011/11/03,46.207
2011/11/04,48.558
2011/11/05,46.687
2011/11/06,46.686
2011/11/07,47.025
2011/11/08,48.053
2011/11/09,47.327
2011/11/10,45.836
2011/11/11,46.344
2011/11/12,48.739
2011/11/13,47.431
2011/11/14,46.095
2011/11/15,45.227
2011/11/16,44.851
2011/11/17,45.453
2011/11/18,44.454
2011/11/19,43.358
2011/11/20,46.942
2011/11/21,44.212
2011/11/22,46.59
2011/11/23,45.996
2011/11/24,45.791
2011/11/25,47.972
2011/11/26,46.596
2011/11/27,46.544
2011/11/28,47.933
2011/11/29,48.657
2011/11/30,51.952
2011/12/01,51.435
2011/12/02,48.786
2011/12/03,51.572
2011/12/04,49.013
2011/12/05,50.514
2011/12/06,51.299
2011/12/07,49.196
2011/12/08,52.238
2011/12/09,50.124
2011/12/10,49.396
2011/12/11,52.761
2011/12/12,49.904
2011/12/13,51.187
2011/12/14,51.356
2011/12/15,48.438
2011/12/16,50.328
2011/12/17,52.315
2011/12/18,49.881
2011/12/19,52.168
2011/12/20,51.452
2011/12/21,53.47
2011/12/22,53.894
2011/12/23,52.185
2011/12/24,53.812
2011/12/25,55.549
2011/12/26,53.112
2011/12/27,50.941
2011/12/28,53.982
2011/12/29,51.863
2011/12/30,55.169
2011/12/31,53.745
2012/01/01,56.229
2012/01/02,56.78
2012/01/03,55.62
2012/01/04,55.166
2012/01/05,60.517
2012/01/06,61.71
2012/01/07,61.819
2012/01/08,59.977
2012/01/09,58.37
2012/01/10,54.98
2012/01/11,58.037
2012/01/12,56.202
2012/01/13,57.239
2012/01/14,56.582
2012/01/15,55.413
2012/01/16,59.843
2012/01/17,52.614
2012/01/18,50.176
2012/01/19,55.138
2012/01/20,54.569
2012/01/21,53.384
2012/01/22,50.981
2012/01/23,53.717
2012/01/24,51.827
2012/01/25,51.185
2012/01/26,50.798
2012/01/27,49.629
2012/01/28,49.773
2012/01/29,51.691
2012/01/30,50.155
2012/01/31,48.67
2012/02/01,50.651
2012/02/02,53.068
2012/02/03,50.334
2012/02/04,51.086
2012/02/05,49.263
2012/02/06,49.269
2012/02/07,48.887
2012/02/08,50.331
2012/02/09,50.377
2012/02/10,48.983
2012/02/11,51.164
2012/02/12,49.387
2012/02/13,47.293
2012/02/14,48.145
2012/02/15,46.216
2012/02/16,45.65
2012/02/17,47.301
2012/02/18,46.703
2012/02/19,45.322
2012/02/20,45.276
2012/02/21,46.506
2012/02/22,47.473
2012/02/23,48.097
2012/02/24,49.115
2012/02/25,48.231
2012/02/26,47.295
2012/02/27,48.789
2012/02/28,49.26
2012/02/29,48.651
2012/03/01,47.672
2012/03/02,46.116
2012/03/03,46.213
2012/03/04,47.922
2012/03/05,48.334
2012/03/06,46.667
2012/03/07,49.014
2012/03/08,47.478
2012/03/09,48.657
2012/03/10,46.556
2012/03/11,47.088
2012/03/12,48.876
2012/03/13,48.52
2012/03/14,47.919
2012/03/15,48.961
2012/03/16,51.694
2012/03/17,50.235
2012/03/18,48.584
2012/03/19,46.641
2012/03/20,48.709
2012/03/21,47.288
2012/03/22,47.595
2012/03/23,46.369
2012/03/24,50.275
2012/03/25,45.832
2012/03/26,47.218
2012/03/27,48.533
2012/03/28,47.938
2012/03/29,46.692
2012/03/30,48.103
2012/03/31,48.148
2012/04/01,46.451
2012/04/02,45.2
2012/04/03,48.876
2012/04/04,47.682
2012/04/05,47.243
2012/04/06,49.882
2012/04/07,47.277
2012/04/08,48.937
2012/04/09,47.237
2012/04/10,48.629
2012/04/11,47.338
2012/04/12,46.999
2012/04/13,48.489
2012/04/14,50.607
2012/04/15,47.172
2012/04/16,51.97
2012/04/17,48.868
2012/04/18,49.779
2012/04/19,51.299
2012/04/20,49.507
2012/04/21,51.154
2012/04/22,49.258
2012/04/23,48.163
2012/04/24,50.589
2012/04/25,48.929
2012/04/26,51.576
2012/04/27,50.254
2012/04/28,50.483
2012/04/29,51.749
2012/04/30,50.611
2012/05/01,49.421
2012/05/02,48.953
2012/05/03,50.776
2012/05/04,50.385
2012/05/05,51.604
2012/05/06,49.852
2012/05/07,50.576
2012/05/08,49.675
2012/05/09,48.753
2012/05/10,45.121
2012/05/11,50.473
2012/05/12,46.388
2012/05/13,48.695
2012/05/14,48.264
2012/05/15,47.605
2012/05/16,49.043
2012/05/17,47.971
2012/05/18,49.849
2012/05/19,49.433
2012/05/20,48.316
2012/05/21,47.321
2012/05/22,48.274
2012/05/23,50.112
2012/05/24,48.752
2012/05/25,50.601
2012/05/26,51.728
2012/05/27,50.826
2012/05/28,49.931
2012/05/29,49.323
2012/05/30,51.268
2012/05/31,49.671
2012/06/01,52.838
2012/06/02,51.082
2012/06/03,49.701
2012/06/04,50.97
2012/06/05,52.046
2012/06/06,50.666
2012/06/07,51.75
2012/06/08,51.817
2012/06/09,53.5
2012/06/10,51.881
2012/06/11,48.328
2012/06/12,54.31
2012/06/13,51.086
2012/06/14,53.969
2012/06/15,53.24
2012/06/16,54.423
2012/06/17,53.776
2012/06/18,55.744
2012/06/19,49.026
2012/06/20,54.576
2012/06/21,52.139
2012/06/22,52.84
2012/06/23,51.876
2012/06/24,48.609
2012/06/25,51.879
2012/06/26,51.132
2012/06/27,52.001
2012/06/28,50.82
2012/06/29,52.196
2012/06/30,50.802
2012/07/01,52.128
2012/07/02,51.758
2012/07/03,52.625
2012/07/04,49.807
2012/07/05,50.758
2012/07/06,51.944
2012/07/07,51.856
2012/07/08,50.261
2012/07/09,51.97
2012/07/10,52.246
2012/07/11,50.929
2012/07/12,54.772
2012/07/13,54.876
2012/07/14,53.344
2012/07/15,51.214
2012/07/16,55.195
2012/07/17,56.671
2012/07/18,54.421
2012/07/19,52.557
2012/07/20,55.374
2012/07/21,53.349
2012/07/22,54.756
2012/07/23,51.827
2012/07/24,53.877
2012/07/25,53.383
2012/07/26,53.475
2012/07/27,55.516
2012/07/28,50.535
2012/07/29,55.519
2012/07/30,50.957
2012/07/31,49.678
2012/08/01,52.264
2012/08/02,54.964
2012/08/03,53.794
2012/08/04,54.743
2012/08/05,53.037
2012/08/06,54.104
2012/08/07,56.708
2012/08/08,55.152
2012/08/09,54.727
2012/08/10,53.646
2012/08/11,55.313
2012/08/12,53.373
2012/08/13,54.269
2012/08/14,53.527
2012/08/15,55.738
2012/08/16,55.2
2012/08/17,53.328
2012/08/18,54.185
2012/08/19,52.021
2012/08/20,46.276
2012/08/21,48.271
2012/08/22,49.755
2012/08/23,49.378
2012/08/24,48.197
2012/08/25,48.671
2012/08/26,50.352
2012/08/27,47.367
2012/08/28,49.866
2012/08/29,49.85
2012/08/30,48.214
2012/08/31,47.82
2012/09/01,48.131
2012/09/02,49.158
2012/09/03,46.962
2012/09/04,50.461
2012/09/05,49.487
2012/09/06,48.44
2012/09/07,47.752
2012/09/08,46.729
2012/09/09,49.656
2012/09/10,47.855
2012/09/11,47.043
2012/09/12,50.513
2012/09/13,47.037
2012/09/14,49.842
2012/09/15,49.445
2012/09/16,50.781
2012/09/17,49.966
2012/09/18,49.33
2012/09/19,48.644
2012/09/20,50.902
2012/09/21,50.416
2012/09/22,47.419
2012/09/23,50.063
2012/09/24,49.052
2012/09/25,47.1
2012/09/26,49.848
2012/09/27,51.77
2012/09/28,48.626
2012/09/29,50.546
2012/09/30,49.237
2012/10/01,47.601
2012/10/02,50.974
2012/10/03,48.19
2012/10/04,49.415
2012/10/05,49.198
2012/10/06,50.924
2012/10/07,46.64
2012/10/08,50.41
2012/10/09,47.195
2012/10/10,48.499
2012/10/11,47.685
2012/10/12,48.858
2012/10/13,48.83
2012/10/14,47.004
2012/10/15,50.181
2012/10/16,48.403
2012/10/17,47.799
2012/10/18,49.59
2012/10/19,46.554
2012/10/20,50.255
2012/10/21,48.419
2012/10/22,48.794
2012/10/23,46.765
2012/10/24,50.058
2012/10/25,48.126
2012/10/26,48.393
2012/10/27,46.781
2012/10/28,47.828
2012/10/29,47.083
2012/10/30,46.271
2012/10/31,47.609
2012/11/01,47.178
2012/11/02,46.842
2012/11/03,47.054
2012/11/04,47.057
2012/11/05,47.811
2012/11/06,46.372
2012/11/07,48.619
2012/11/08,46.952
2012/11/09,48.018
2012/11/10,46.531
2012/11/11,48.28
2012/11/12,46.698
2012/11/13,48.744
2012/11/14,47.548
2012/11/15,47.634
2012/11/16,49.49
2012/11/17,48.515
2012/11/18,48.131
2012/11/19,50.94
2012/11/20,48.555
2012/11/21,49.634
2012/11/22,48.524
2012/11/23,52.328
2012/11/24,49.091
2012/11/25,49.859
2012/11/26,49.882
2012/11/27,49.319
2012/11/28,47.654
2012/11/29,41.812
2012/11/30,41.399
2012/12/01,43.444
2012/12/02,42.092
2012/12/03,42.778
2012/12/04,42.134
2012/12/05,44.192
2012/12/06,44.101
2012/12/07,43.796
2012/12/08,43.706
2012/12/09,43.476
2012/12/10,44.749
2012/12/11,44.58
2012/12/12,43.583
2012/12/13,44.824
2012/12/14,43.737
2012/12/15,45.817
2012/12/16,44.37
2012/12/17,46.467
2012/12/18,44.926
2012/12/19,45.738
2012/12/20,44.581
2012/12/21,46.248
2012/12/22,47.59
2012/12/23,43.865
2012/12/24,46.917
2012/12/25,45.883
2012/12/26,49.036
2012/12/27,47.719
2012/12/28,48.392
2012/12/29,47.451
2012/12/30,49.477
2012/12/31,47.26
2013/01/01,48.104
2013/01/02,48.033
2013/01/03,48.301
2013/01/04,48.198
2013/01/05,47.095
2013/01/06,48.663
2013/01/07,49.553
2013/01/08,45.793
2013/01/09,47.68
2013/01/10,48.758
2013/01/11,46.8
2013/01/12,48.945
2013/01/13,48.998
2013/01/14,49.514
2013/01/15,46.768
2013/01/16,49.677
2013/01/17,47.404
2013/01/18,50.398
2013/01/19,51.705
2013/01/20,49.417
2013/01/21,49.307
2013/01/22,52.169
2013/01/23,50.551
2013/01/24,54.057
2013/01/25,51.429
2013/01/26,54.277
2013/01/27,52.256
2013/01/28,52.379
2013/01/29,54.38
2013/01/30,53.865
2013/01/31,56.386
2013/02/01,52.158
2013/02/02,53.431
2013/02/03,56.826
2013/02/04,52.16
2013/02/05,52.476
2013/02/06,51.356
2013/02/07,53.558
2013/02/08,53.396
2013/02/09,53.79
2013/02/10,55.071
2013/02/11,53.796
2013/02/12,54.072
2013/02/13,57.214
2013/02/14,53.368
2013/02/15,57.12
2013/02/16,55.958
2013/02/17,55.211
2013/02/18,51.304
2013/02/19,53.748
2013/02/20,56.604
2013/02/21,52.819
2013/02/22,54.596
2013/02/23,53.189
2013/02/24,52.633
2013/02/25,55.564
2013/02/26,52.863
2013/02/27,54.117
2013/02/28,53.581
2013/03/01,53.503
2013/03/02,51.814
2013/03/03,52.865
2013/03/04,52.893
2013/03/05,51.575
2013/03/06,55.625
2013/03/07,57.139
2013/03/08,55.962
2013/03/09,57.502
2013/03/10,57.894
2013/03/11,55.451
2013/03/12,57.151
2013/03/13,56.082
2013/03/14,55.566
2013/03/15,53.05
2013/03/16,54.29
2013/03/17,55.159
2013/03/18,53.48
2013/03/19,54.546
2013/03/20,62.459
2013/03/21,61.464
2013/03/22,62.419
2013/03/23,60.691
2013/03/24,53.131
2013/03/25,51.884
2013/03/26,54.281
2013/03/27,55.507
2013/03/28,60.935
2013/03/29,56.737
2013/03/30,57.178
2013/03/31,58.328
2013/04/01,59.099
2013/04/02,61.39
2013/04/03,63.741
2013/04/04,63.395
2013/04/05,66.363
2013/04/06,61.824
2013/04/07,63.066
2013/04/08,64.797
2013/04/09,71.132
2013/04/10,67.08
2013/04/11,51.867
2013/04/12,50.211
2013/04/13,50.735
2013/04/14,48.894
2013/04/15,49.095
2013/04/16,47.025
2013/04/17,47.196
2013/04/18,46.907
2013/04/19,50.18
2013/04/20,51.787
2013/04/21,51.116
2013/04/22,49.753
2013/04/23,52.121
2013/04/24,53.073
2013/04/25,55.442
2013/04/26,52.154
2013/04/27,50.206
2013/04/28,53.178
2013/04/29,51.959
2013/04/30,49.938
2013/05/01,49.815
2013/05/02,47.571
2013/05/03,46.894
2013/05/04,48.412
2013/05/05,49.876
2013/05/06,47.999
2013/05/07,48.277
2013/05/08,47.771
2013/05/09,48
2013/05/10,48.88
2013/05/11,49.303
2013/05/12,47.416
2013/05/13,47.364
2013/05/14,46.046
2013/05/15,45.831
2013/05/16,47.049
2013/05/17,47.815
2013/05/18,47.742
2013/05/19,46.951
2013/05/20,46.247
2013/05/21,49.305
2013/05/22,48.039
2013/05/23,49.856
2013/05/24,49.248
2013/05/25,49.312
2013/05/26,48.353
2013/05/27,48.836
2013/05/28,48.09
2013/05/29,48.511
2013/05/30,49.337
2013/05/31,47.595
2013/06/01,50.488
2013/06/02,47.215
2013/06/03,48.322
2013/06/04,48.085
2013/06/05,44.49
2013/06/06,43.891
2013/06/07,43.597
2013/06/08,44.008
2013/06/09,41.813
2013/06/10,42.762
2013/06/11,44.148
2013/06/12,44.11
2013/06/13,42.643
2013/06/14,43.367
2013/06/15,42.593
2013/06/16,42.624
2013/06/17,39.789
2013/06/18,40.819
2013/06/19,42.816
2013/06/20,42.562
2013/06/21,42.895
2013/06/22,42.042
2013/06/23,41.239
2013/06/24,41.393
2013/06/25,41.633
2013/06/26,41.532
2013/06/27,42.025
2013/06/28,40.904
2013/06/29,40.565
2013/06/30,39.263
2013/07/01,39.642
2013/07/02,39.205
2013/07/03,40.368
2013/07/04,38.805
2013/07/05,39.376
2013/07/06,38.557
2013/07/07,38.252
2013/07/08,39.758
2013/07/09,39.147
2013/07/10,40.855
2013/07/11,38.928
2013/07/12,38.76
2013/07/13,41.509
2013/07/14,41.014
2013/07/15,40.844
2013/07/16,40.821
2013/07/17,42.42
2013/07/18,40.476
2013/07/19,41.251
2013/07/20,41.259
2013/07/21,41.964
2013/07/22,39.731
2013/07/23,39.291
2013/07/24,41.746
2013/07/25,40.65
2013/07/26,41.401
2013/07/27,42.225
2013/07/28,40.868
2013/07/29,43.205
2013/07/30,43.159
2013/07/31,42.73
2013/08/01,42.139
2013/08/02,43.685
2013/08/03,41.422
2013/08/04,42.142
2013/08/05,41.685
2013/08/06,42.465
2013/08/07,41.999
2013/08/08,42.88
2013/08/09,41.351
2013/08/10,42.984
2013/08/11,42.434
2013/08/12,42.181
2013/08/13,41.394
2013/08/14,40.002
2013/08/15,40.487
2013/08/16,40.212
2013/08/17,40.691
2013/08/18,40.619
2013/08/19,40.281
2013/08/20,41.46
2013/08/21,41.331
2013/08/22,42.797
2013/08/23,41.188
2013/08/24,40.741
2013/08/25,39.579
2013/08/26,40.565
2013/08/27,40.67
2013/08/28,42.146
2013/08/29,41.208
2013/08/30,42.12
2013/08/31,43.007
2013/09/01,42.048
2013/09/02,42.341
2013/09/03,42.695
2013/09/04,39.395
2013/09/05,40.417
2013/09/06,39.923
2013/09/07,39.024
2013/09/08,40.633
2013/09/09,41.733
2013/09/10,40.887
2013/09/11,41.737
2013/09/12,41.596
2013/09/13,41.427
2013/09/14,41.864
2013/09/15,38.95
2013/09/16,38.88
2013/09/17,41.41
2013/09/18,41.127
2013/09/19,40.426
2013/09/20,40.658
2013/09/21,40.246
2013/09/22,40.471
2013/09/23,40.291
2013/09/24,40.518
2013/09/25,39.555
2013/09/26,37.784
2013/09/27,39.462
2013/09/28,39.608
2013/09/29,39.076
2013/09/30,39.356
2013/10/01,39.551
2013/10/02,39.332
2013/10/03,38.529
2013/10/04,38.92
2013/10/05,40.827
2013/10/06,38.6
2013/10/07,38.437
2013/10/08,38.855
2013/10/09,38.809
2013/10/10,39.451
2013/10/11,39.098
2013/10/12,40.218
2013/10/13,39.516
2013/10/14,40.437
2013/10/15,40.688
2013/10/16,38.702
2013/10/17,38.025
2013/10/18,39.787
2013/10/19,39.993
2013/10/20,39.593
2013/10/21,40.635
2013/10/22,42.056
2013/10/23,42.306
2013/10/24,41.959
2013/10/25,41.309
2013/10/26,38.121
2013/10/27,39.707
2013/10/28,39.57
2013/10/29,40.022
2013/10/30,40.989
2013/10/31,40.702
2013/11/01,41.097
2013/11/02,40.337
2013/11/03,40.841
2013/11/04,41.636
2013/11/05,41.781
2013/11/06,40.954
2013/11/07,40.992
2013/11/08,42.911
2013/11/09,45.995
2013/11/10,44.108
2013/11/11,44.132
2013/11/12,45.807
2013/11/13,44.873
2013/11/14,49.099
2013/11/15,48.657
2013/11/16,48.976
2013/11/17,48.666
2013/11/18,49.298
2013/11/19,53.44
2013/11/20,48.775
2013/11/21,51.564
2013/11/22,55.531
2013/11/23,55.861
2013/11/24,54.926
2013/11/25,55.257
2013/11/26,55.487
2013/11/27,61.767
2013/11/28,61.159
2013/11/29,58.73
2013/11/30,61.368
2013/12/01,54.584
2013/12/02,52.42
2013/12/03,57.844
2013/12/04,54.497
2013/12/05,55.094
2013/12/06,55.327
2013/12/07,48.879
2013/12/08,50.271
2013/12/09,50.111
2013/12/10,51.551
2013/12/11,48.491
2013/12/12,47.789
2013/12/13,48.841
2013/12/14,49.454
2013/12/15,46.866
2013/12/16,48.141
2013/12/17,45.682
2013/12/18,43.728
2013/12/19,45.364
2013/12/20,44.421
2013/12/21,43.696
2013/12/22,43.562
2013/12/23,43.521
2013/12/24,43.643
2013/12/25,43.454
2013/12/26,45.396
2013/12/27,45.329
2013/12/28,43.926
2013/12/29,45.887
2013/12/30,45.384
2013/12/31,45.865
2014/01/01,46.623
2014/01/02,42.606
2014/01/03,45.757
2014/01/04,44.758
2014/01/05,47.898
2014/01/06,47.264
2014/01/07,46.285
2014/01/08,46.31
2014/01/09,47.131
2014/01/10,45.3
2014/01/11,47.339
2014/01/12,47.579
