Date,transactionvalue14smaUSD
2010/10/24,29.566
2010/10/25,31.402
2010/10/26,33.448
2010/10/27,35.538
2010/10/28,36.894
2010/10/29,36.059
2010/10/30,34.728
2010/10/31,35.917
2010/11/01,34.829
2010/11/02,35.819
2010/11/03,36.098
2010/11/04,40.659
2010/11/05,40.638
2010/11/06,47.48
2010/11/07,51.725
2010/11/08,69.22
2010/11/09,67.821
2010/11/10,65.892
2010/11/11,62.666
2010/11/12,62.323
2010/11/13,62.661
2010/11/14,61.43
2010/11/15,60.813
2010/11/16,58.529
2010/11/17,58.569
2010/11/18,52.243
2010/11/19,50.758
2010/11/20,43.608
2010/11/21,38.099
2010/11/22,19.534
2010/11/23,19.916
2010/11/24,17.745
2010/11/25,16.244
2010/11/26,15.517
2010/11/27,14.389
2010/11/28,13.758
2010/11/29,14.095
2010/11/30,15.426
2010/12/01,14.795
2010/12/02,16.396
2010/12/03,17.57
2010/12/04,19.805
2010/12/05,20.28
2010/12/06,21.612
2010/12/07,21.397
2010/12/08,22.168
2010/12/09,23.295
2010/12/10,22.961
2010/12/11,24.089
2010/12/12,24.169
2010/12/13,27.127
2010/12/14,28.093
2010/12/15,29.457
2010/12/16,29.941
2010/12/17,31.041
2010/12/18,31.393
2010/12/19,33.771
2010/12/20,32.223
2010/12/21,32.797
2010/12/22,34.039
2010/12/23,34.864
2010/12/24,35.857
2010/12/25,36.778
2010/12/26,37.847
2010/12/27,36.707
2010/12/28,35.345
2010/12/29,36.71
2010/12/30,36.229
2010/12/31,36.138
2011/01/01,34.995
2011/01/02,33.632
2011/01/03,33.268
2011/01/04,31.256
2011/01/05,29.838
2011/01/06,28.665
2011/01/07,27.864
2011/01/08,25.637
2011/01/09,24.153
2011/01/10,22.399
2011/01/11,22.522
2011/01/12,19.289
2011/01/13,19.143
2011/01/14,18.581
2011/01/15,18.473
2011/01/16,18.69
2011/01/17,19.287
2011/01/18,21.449
2011/01/19,22.113
2011/01/20,22.547
2011/01/21,22.837
2011/01/22,23.405
2011/01/23,25.03
2011/01/24,25.184
2011/01/25,25.218
2011/01/26,25.977
2011/01/27,60.343
2011/01/28,59.932
2011/01/29,59.852
2011/01/30,62.872
2011/01/31,65.874
2011/02/01,68.194
2011/02/02,73.206
2011/02/03,75.99
2011/02/04,77.523
2011/02/05,81.285
2011/02/06,84.502
2011/02/07,93.986
2011/02/08,97.255
2011/02/09,102.765
2011/02/10,74.107
2011/02/11,80.618
2011/02/12,84.175
2011/02/13,83.492
2011/02/14,83.531
2011/02/15,81.28
2011/02/16,77.01
2011/02/17,75.908
2011/02/18,76.833
2011/02/19,78.728
2011/02/20,80.315
2011/02/21,76.149
2011/02/22,80.779
2011/02/23,83.606
2011/02/24,82.932
2011/02/25,80.828
2011/02/26,81.329
2011/02/27,82.555
2011/02/28,82.203
2011/03/01,103.175
2011/03/02,181.525
2011/03/03,183.147
2011/03/04,189.048
2011/03/05,185.965
2011/03/06,184.638
2011/03/07,184.457
2011/03/08,179.52
2011/03/09,177.421
2011/03/10,183.32
2011/03/11,185.902
2011/03/12,183.659
2011/03/13,182.985
2011/03/14,183.462
2011/03/15,162.071
2011/03/16,84.499
2011/03/17,82.623
2011/03/18,77.036
2011/03/19,75.023
2011/03/20,71.033
2011/03/21,65.695
2011/03/22,66.034
2011/03/23,61.165
2011/03/24,55.138
2011/03/25,55.749
2011/03/26,58.294
2011/03/27,56.92
2011/03/28,54.578
2011/03/29,54.197
2011/03/30,55.151
2011/03/31,55.989
2011/04/01,54.457
2011/04/02,55.382
2011/04/03,56.063
2011/04/04,57.903
2011/04/05,55.611
2011/04/06,54.761
2011/04/07,51.239
2011/04/08,46.208
2011/04/09,44.582
2011/04/10,43.699
2011/04/11,43.435
2011/04/12,45.031
2011/04/13,45.878
2011/04/14,45.701
2011/04/15,46.508
2011/04/16,55.118
2011/04/17,97.053
2011/04/18,97.284
2011/04/19,156.499
2011/04/20,287.814
2011/04/21,303.214
2011/04/22,306.362
2011/04/23,309.98
2011/04/24,312.87
2011/04/25,314.766
2011/04/26,317.083
2011/04/27,319.41
2011/04/28,323.067
2011/04/29,359.464
2011/04/30,368.623
2011/05/01,333.767
2011/05/02,338.979
2011/05/03,292.052
2011/05/04,182.845
2011/05/05,174.94
2011/05/06,188.588
2011/05/07,195.116
2011/05/08,238.663
2011/05/09,246.252
2011/05/10,301.931
2011/05/11,317.843
2011/05/12,336.725
2011/05/13,354.536
2011/05/14,555.306
2011/05/15,587.016
2011/05/16,612.645
2011/05/17,623.6
2011/05/18,615.337
2011/05/19,623.095
2011/05/20,634.298
2011/05/21,675.915
2011/05/22,703.114
2011/05/23,730.647
2011/05/24,700.194
2011/05/25,711.793
2011/05/26,721.833
2011/05/27,731.949
2011/05/28,537.434
2011/05/29,529.508
2011/05/30,526.262
2011/05/31,529.129
2011/06/01,539.988
2011/06/02,556.968
2011/06/03,589.544
2011/06/04,597.162
2011/06/05,603.007
2011/06/06,670.937
2011/06/07,727.494
2011/06/08,820.488
2011/06/09,917.519
2011/06/10,1004
2011/06/11,1164
2011/06/12,1305
2011/06/13,1429
2011/06/14,1551
2011/06/15,1988
2011/06/16,2849
2011/06/17,2946
2011/06/18,3010
2011/06/19,3416
2011/06/20,3453
2011/06/21,3779
2011/06/22,3791
2011/06/23,3847
2011/06/24,4224
2011/06/25,5380
2011/06/26,5696
2011/06/27,5730
2011/06/28,6349
2011/06/29,6220
2011/06/30,5507
2011/07/01,5462
2011/07/02,5453
2011/07/03,5040
2011/07/04,5044
2011/07/05,4673
2011/07/06,4587
2011/07/07,4451
2011/07/08,3958
2011/07/09,2886
2011/07/10,2697
2011/07/11,2608
2011/07/12,1969
2011/07/13,1789
2011/07/14,1827
2011/07/15,1783
2011/07/16,1803
2011/07/17,1792
2011/07/18,1994
2011/07/19,2241
2011/07/20,2248
2011/07/21,2354
2011/07/22,2485
2011/07/23,2294
2011/07/24,2057
2011/07/25,2109
2011/07/26,2117
2011/07/27,2120
2011/07/28,2308
2011/07/29,2325
2011/07/30,2237
2011/07/31,2243
2011/08/01,1955
2011/08/02,1705
2011/08/03,1685
2011/08/04,1553
2011/08/05,1434
2011/08/06,1387
2011/08/07,1350
2011/08/08,1278
2011/08/09,1309
2011/08/10,1249
2011/08/11,884.719
2011/08/12,825.799
2011/08/13,804.099
2011/08/14,778.504
2011/08/15,747.368
2011/08/16,736.456
2011/08/17,728.998
2011/08/18,743.58
2011/08/19,753.063
2011/08/20,746.547
2011/08/21,744.301
2011/08/22,691.953
2011/08/23,568.138
2011/08/24,529.77
2011/08/25,523.042
2011/08/26,514.938
2011/08/27,740.897
2011/08/28,716.736
2011/08/29,704.422
2011/08/30,694.096
2011/08/31,683.402
2011/09/01,668.111
2011/09/02,631.219
2011/09/03,628.536
2011/09/04,745.145
2011/09/05,898.162
2011/09/06,1059
2011/09/07,1044
2011/09/08,1036
2011/09/09,1034
2011/09/10,795.095
2011/09/11,834.165
2011/09/12,855.813
2011/09/13,859.375
2011/09/14,856.854
2011/09/15,846.915
2011/09/16,862.321
2011/09/17,861.046
2011/09/18,735.972
2011/09/19,574.023
2011/09/20,383.783
2011/09/21,360.467
2011/09/22,350.715
2011/09/23,349.265
2011/09/24,349.283
2011/09/25,308.925
2011/09/26,286.387
2011/09/27,287.829
2011/09/28,288.518
2011/09/29,291.71
2011/09/30,271.812
2011/10/01,277.916
2011/10/02,283.185
2011/10/03,286.486
2011/10/04,294.298
2011/10/05,297.426
2011/10/06,308.556
2011/10/07,308.942
2011/10/08,308.695
2011/10/09,305.085
2011/10/10,302.582
2011/10/11,294.131
2011/10/12,289.301
2011/10/13,286.931
2011/10/14,282.387
2011/10/15,273.324
2011/10/16,264.311
2011/10/17,260.359
2011/10/18,247.267
2011/10/19,232.768
2011/10/20,212.418
2011/10/21,210.025
2011/10/22,217.326
2011/10/23,224.022
2011/10/24,220.947
2011/10/25,218.709
2011/10/26,219.265
2011/10/27,223.972
2011/10/28,230.738
2011/10/29,230.571
2011/10/30,227.198
2011/10/31,226.266
2011/11/01,235.043
2011/11/02,240.511
2011/11/03,242.949
2011/11/04,237.471
2011/11/05,225.349
2011/11/06,212.208
2011/11/07,209.98
2011/11/08,236.491
2011/11/09,253.013
2011/11/10,241.935
2011/11/11,234.889
2011/11/12,227.234
2011/11/13,226.787
2011/11/14,220.605
2011/11/15,208.893
2011/11/16,252.066
2011/11/17,352.894
2011/11/18,490.508
2011/11/19,611.377
2011/11/20,649.032
2011/11/21,695.679
2011/11/22,763.337
2011/11/23,777.423
2011/11/24,817.348
2011/11/25,839.735
2011/11/26,887.949
2011/11/27,940.92
2011/11/28,1051
2011/11/29,1158
2011/11/30,1296
2011/12/01,1254
2011/12/02,1294
2011/12/03,1294
2011/12/04,1357
2011/12/05,1397
2011/12/06,1471
2011/12/07,1621
2011/12/08,1738
2011/12/09,1780
2011/12/10,1763
2011/12/11,1737
2011/12/12,1650
2011/12/13,1549
2011/12/14,1370
2011/12/15,1319
2011/12/16,1148
2011/12/17,1034
2011/12/18,939.976
2011/12/19,862.807
2011/12/20,702.654
2011/12/21,534.977
2011/12/22,387.407
2011/12/23,324.108
2011/12/24,300.185
2011/12/25,279.694
2011/12/26,281.524
2011/12/27,303.762
2011/12/28,302.907
2011/12/29,310.776
2011/12/30,306.176
2011/12/31,306.236
2012/01/01,314.422
2012/01/02,312.48
2012/01/03,306.62
2012/01/04,303.611
2012/01/05,326.887
2012/01/06,358.179
2012/01/07,364.951
2012/01/08,375.654
2012/01/09,373.879
2012/01/10,363.088
2012/01/11,372.528
2012/01/12,369.75
2012/01/13,380.944
2012/01/14,387.894
2012/01/15,384.617
2012/01/16,396.96
2012/01/17,408.731
2012/01/18,405.997
2012/01/19,387.463
2012/01/20,367.302
2012/01/21,363.246
2012/01/22,358.726
2012/01/23,344.991
2012/01/24,342.256
2012/01/25,338.997
2012/01/26,337.983
2012/01/27,331.435
2012/01/28,324.412
2012/01/29,324.47
2012/01/30,314.987
2012/01/31,305.918
2012/02/01,310.355
2012/02/02,307.574
2012/02/03,306.497
2012/02/04,306.14
2012/02/05,304.186
2012/02/06,303.918
2012/02/07,298.336
2012/02/08,293.259
2012/02/09,282.949
2012/02/10,277.441
2012/02/11,285.228
2012/02/12,282.279
2012/02/13,282.095
2012/02/14,312.234
2012/02/15,329.897
2012/02/16,358.913
2012/02/17,380.155
2012/02/18,392.106
2012/02/19,391.472
2012/02/20,392.039
2012/02/21,392.81
2012/02/22,409.105
2012/02/23,423.278
2012/02/24,437.357
2012/02/25,436.218
2012/02/26,438.397
2012/02/27,437.423
2012/02/28,407.503
2012/02/29,379.56
2012/03/01,361.921
2012/03/02,342.782
2012/03/03,334.423
2012/03/04,349.088
2012/03/05,346.741
2012/03/06,347.96
2012/03/07,334.294
2012/03/08,333.08
2012/03/09,335.024
2012/03/10,336.844
2012/03/11,344.934
2012/03/12,359.661
2012/03/13,366.161
2012/03/14,382.523
2012/03/15,378.439
2012/03/16,380.82
2012/03/17,381.521
2012/03/18,369.88
2012/03/19,375.258
2012/03/20,379.978
2012/03/21,384.978
2012/03/22,396.167
2012/03/23,413.26
2012/03/24,431.062
2012/03/25,424.841
2012/03/26,416.873
2012/03/27,419.713
2012/03/28,418.732
2012/03/29,443.572
2012/03/30,465.598
2012/03/31,489.638
2012/04/01,504.959
2012/04/02,518.36
2012/04/03,531.204
2012/04/04,543.721
2012/04/05,551.788
2012/04/06,533.769
2012/04/07,510.474
2012/04/08,560.274
2012/04/09,619.423
2012/04/10,624.433
2012/04/11,659.098
2012/04/12,658.877
2012/04/13,650.735
2012/04/14,645.111
2012/04/15,667.961
2012/04/16,696.894
2012/04/17,710.947
2012/04/18,716.857
2012/04/19,701.774
2012/04/20,800.134
2012/04/21,845.332
2012/04/22,829.194
2012/04/23,783.684
2012/04/24,784.83
2012/04/25,766.69
2012/04/26,779.341
2012/04/27,811.918
2012/04/28,811.023
2012/04/29,794.556
2012/04/30,769.09
2012/05/01,755.269
2012/05/02,750.666
2012/05/03,750.331
2012/05/04,650.021
2012/05/05,618.861
2012/05/06,584.236
2012/05/07,587.721
2012/05/08,632.372
2012/05/09,632.515
2012/05/10,601.46
2012/05/11,555.594
2012/05/12,574.503
2012/05/13,565.721
2012/05/14,553.567
2012/05/15,576.246
2012/05/16,606.089
2012/05/17,648.745
2012/05/18,647.767
2012/05/19,627.06
2012/05/20,629.269
2012/05/21,629.982
2012/05/22,613.425
2012/05/23,588.332
2012/05/24,567.925
2012/05/25,570.501
2012/05/26,584.501
2012/05/27,576.383
2012/05/28,573.662
2012/05/29,552.29
2012/05/30,517.873
2012/05/31,527.617
2012/06/01,540.693
2012/06/02,586.29
2012/06/03,582.125
2012/06/04,575.99
2012/06/05,552.082
2012/06/06,589.202
2012/06/07,631.24
2012/06/08,692.01
2012/06/09,633.129
2012/06/10,637.036
2012/06/11,647.727
2012/06/12,665.835
2012/06/13,649.37
2012/06/14,598.586
2012/06/15,585.645
2012/06/16,568.846
2012/06/17,564.129
2012/06/18,555.015
2012/06/19,542.862
2012/06/20,506.667
2012/06/21,467.67
2012/06/22,421.64
2012/06/23,467.543
2012/06/24,474.349
2012/06/25,466.039
2012/06/26,434.819
2012/06/27,447.064
2012/06/28,475.86
2012/06/29,499.97
2012/06/30,487.793
2012/07/01,506.413
2012/07/02,500.182
2012/07/03,503.127
2012/07/04,523.608
2012/07/05,548.809
2012/07/06,530.645
2012/07/07,545.3
2012/07/08,525.801
2012/07/09,539
2012/07/10,544.452
2012/07/11,533.265
2012/07/12,501.786
2012/07/13,504.859
2012/07/14,534.124
2012/07/15,528.946
2012/07/16,545.22
2012/07/17,559.713
2012/07/18,545.56
2012/07/19,527.123
2012/07/20,527.484
2012/07/21,492.818
2012/07/22,503.969
2012/07/23,502.134
2012/07/24,508.197
2012/07/25,512.421
2012/07/26,529.564
2012/07/27,525.231
2012/07/28,497.986
2012/07/29,490.185
2012/07/30,469.398
2012/07/31,472.154
2012/08/01,490.997
2012/08/02,504.262
2012/08/03,516.09
2012/08/04,511.444
2012/08/05,527.389
2012/08/06,531.095
2012/08/07,545.615
2012/08/08,555.172
2012/08/09,545.803
2012/08/10,542.524
2012/08/11,550.109
2012/08/12,568.413
2012/08/13,582.865
2012/08/14,573.696
2012/08/15,554.161
2012/08/16,558.134
2012/08/17,579.756
2012/08/18,590.076
2012/08/19,655.977
2012/08/20,785.313
2012/08/21,825.459
2012/08/22,936.943
2012/08/23,1069
2012/08/24,1274
2012/08/25,1334
2012/08/26,1381
2012/08/27,1496
2012/08/28,1636
2012/08/29,1940
2012/08/30,2161
2012/08/31,2265
2012/09/01,2370
2012/09/02,2386
2012/09/03,2285
2012/09/04,2314
2012/09/05,2342
2012/09/06,2577
2012/09/07,2760
2012/09/08,2853
2012/09/09,2865
2012/09/10,3163
2012/09/11,3410
2012/09/12,3388
2012/09/13,3753
2012/09/14,4000
2012/09/15,4059
2012/09/16,4346
2012/09/17,4728
2012/09/18,4948
2012/09/19,5637
2012/09/20,5683
2012/09/21,6002
2012/09/22,6401
2012/09/23,6547
2012/09/24,6343
2012/09/25,5982
2012/09/26,5716
2012/09/27,5131
2012/09/28,4788
2012/09/29,4623
2012/09/30,4268
2012/10/01,3873
2012/10/02,3586
2012/10/03,2769
2012/10/04,2351
2012/10/05,1662
2012/10/06,1125
2012/10/07,926.393
2012/10/08,724.894
2012/10/09,693.661
2012/10/10,670.946
2012/10/11,666.946
2012/10/12,675.535
2012/10/13,697.37
2012/10/14,678.528
2012/10/15,643.768
2012/10/16,656.04
2012/10/17,701.159
2012/10/18,769.41
2012/10/19,793.17
2012/10/20,812.739
2012/10/21,816.193
2012/10/22,820.728
2012/10/23,856.262
2012/10/24,881.339
2012/10/25,886.06
2012/10/26,843.111
2012/10/27,848.524
2012/10/28,844.988
2012/10/29,857.54
2012/10/30,894.24
2012/10/31,913.348
2012/11/01,897.31
2012/11/02,830.31
2012/11/03,816.382
2012/11/04,839.009
2012/11/05,850.228
2012/11/06,828.003
2012/11/07,818.426
2012/11/08,806.899
2012/11/09,798.317
2012/11/10,735.602
2012/11/11,710.429
2012/11/12,690.414
2012/11/13,611.053
2012/11/14,537.543
2012/11/15,507.746
2012/11/16,561.991
2012/11/17,570.127
2012/11/18,549.969
2012/11/19,526.516
2012/11/20,516.427
2012/11/21,496.705
2012/11/22,504.979
2012/11/23,509.184
2012/11/24,531.757
2012/11/25,537.466
2012/11/26,549.554
2012/11/27,570.042
2012/11/28,580.488
2012/11/29,553.118
2012/11/30,499.987
2012/12/01,448.468
2012/12/02,441.853
2012/12/03,482.209
2012/12/04,518.195
2012/12/05,578.364
2012/12/06,621.494
2012/12/07,652.537
2012/12/08,646.748
2012/12/09,669.227
2012/12/10,668.846
2012/12/11,666.175
2012/12/12,716.586
2012/12/13,776.315
2012/12/14,825.752
2012/12/15,858.481
2012/12/16,862.657
2012/12/17,832.414
2012/12/18,806.005
2012/12/19,750.444
2012/12/20,692.409
2012/12/21,666.53
2012/12/22,663.604
2012/12/23,644.246
2012/12/24,645.021
2012/12/25,622.723
2012/12/26,544.429
2012/12/27,473.921
2012/12/28,422.626
2012/12/29,398.137
2012/12/30,366.19
2012/12/31,368.314
2013/01/01,367.878
2013/01/02,390.021
2013/01/03,403.595
2013/01/04,412.718
2013/01/05,436.348
2013/01/06,444.94
2013/01/07,451.556
2013/01/08,484.711
2013/01/09,506.88
2013/01/10,513.995
2013/01/11,517.335
2013/01/12,513.739
2013/01/13,515.441
2013/01/14,496.794
2013/01/15,498.426
2013/01/16,494.158
2013/01/17,495.677
2013/01/18,487.251
2013/01/19,467.363
2013/01/20,467.888
2013/01/21,465.279
2013/01/22,451.78
2013/01/23,475.939
2013/01/24,493.269
2013/01/25,506.755
2013/01/26,516.765
2013/01/27,531.717
2013/01/28,547.607
2013/01/29,563.353
2013/01/30,609.54
2013/01/31,612.478
2013/02/01,619.749
2013/02/02,625.27
2013/02/03,625.964
2013/02/04,646.304
2013/02/05,660.479
2013/02/06,661.514
2013/02/07,661.982
2013/02/08,679.682
2013/02/09,699.409
2013/02/10,706.928
2013/02/11,704.964
2013/02/12,680.272
2013/02/13,627.55
2013/02/14,637.217
2013/02/15,636.547
2013/02/16,647.664
2013/02/17,658.873
2013/02/18,652.777
2013/02/19,651.63
2013/02/20,629.193
2013/02/21,625.616
2013/02/22,622.168
2013/02/23,616.864
2013/02/24,637.882
2013/02/25,656.079
2013/02/26,672.17
2013/02/27,690.102
2013/02/28,689.884
2013/03/01,707.015
2013/03/02,723.687
2013/03/03,719.704
2013/03/04,709.59
2013/03/05,745.925
2013/03/06,807.499
2013/03/07,839.21
2013/03/08,849.921
2013/03/09,860.725
2013/03/10,852.635
2013/03/11,850.048
2013/03/12,893.327
2013/03/13,920.699
2013/03/14,931.12
2013/03/15,1136
2013/03/16,1285
2013/03/17,1325
2013/03/18,1575
2013/03/19,1640
2013/03/20,1705
2013/03/21,1802
2013/03/22,1856
2013/03/23,1922
2013/03/24,1958
2013/03/25,2059
2013/03/26,2155
2013/03/27,2365
2013/03/28,2485
2013/03/29,2364
2013/03/30,2344
2013/03/31,2486
2013/04/01,2385
2013/04/02,2545
2013/04/03,2697
2013/04/04,2833
2013/04/05,3026
2013/04/06,3150
2013/04/07,3236
2013/04/08,3369
2013/04/09,3610
2013/04/10,3900
2013/04/11,4004
2013/04/12,4059
2013/04/13,4038
2013/04/14,3915
2013/04/15,3850
2013/04/16,3677
2013/04/17,3527
2013/04/18,4071
2013/04/19,4000
2013/04/20,3939
2013/04/21,3945
2013/04/22,3939
2013/04/23,3732
2013/04/24,3477
2013/04/25,3452
2013/04/26,3459
2013/04/27,3452
2013/04/28,3474
2013/04/29,3695
2013/04/30,3755
2013/05/01,3804
2013/05/02,3086
2013/05/03,2961
2013/05/04,2850
2013/05/05,2772
2013/05/06,2618
2013/05/07,2528
2013/05/08,2330
2013/05/09,2149
2013/05/10,2048
2013/05/11,1960
2013/05/12,1907
2013/05/13,1715
2013/05/14,1606
2013/05/15,1476
2013/05/16,1436
2013/05/17,1437
2013/05/18,1478
2013/05/19,1447
2013/05/20,1408
2013/05/21,1374
2013/05/22,1365
2013/05/23,1384
2013/05/24,1400
2013/05/25,1455
2013/05/26,1473
2013/05/27,1440
2013/05/28,1459
2013/05/29,1503
2013/05/30,1512
2013/05/31,1509
2013/06/01,1474
2013/06/02,1479
2013/06/03,1508
2013/06/04,1503
2013/06/05,1486
2013/06/06,1504
2013/06/07,1488
2013/06/08,1423
2013/06/09,1450
2013/06/10,1415
2013/06/11,1395
2013/06/12,1358
2013/06/13,1366
2013/06/14,1360
2013/06/15,1362
2013/06/16,1372
2013/06/17,1342
2013/06/18,1348
2013/06/19,1337
2013/06/20,1327
2013/06/21,1336
2013/06/22,1344
2013/06/23,1293
2013/06/24,1309
2013/06/25,1329
2013/06/26,1330
2013/06/27,1307
2013/06/28,1288
2013/06/29,1298
2013/06/30,1297
2013/07/01,1342
2013/07/02,1350
2013/07/03,1390
2013/07/04,1419
2013/07/05,1454
2013/07/06,1480
2013/07/07,1522
2013/07/08,1536
2013/07/09,1571
2013/07/10,1626
2013/07/11,1685
2013/07/12,1725
2013/07/13,1777
2013/07/14,1796
2013/07/15,1782
2013/07/16,1827
2013/07/17,1861
2013/07/18,1876
2013/07/19,1858
2013/07/20,1847
2013/07/21,1825
2013/07/22,1850
2013/07/23,1863
2013/07/24,1844
2013/07/25,1821
2013/07/26,1827
2013/07/27,1761
2013/07/28,1761
2013/07/29,1755
2013/07/30,1759
2013/07/31,1710
2013/08/01,1714
2013/08/02,1701
2013/08/03,1714
2013/08/04,1710
2013/08/05,1688
2013/08/06,1624
2013/08/07,1591
2013/08/08,1556
2013/08/09,1506
2013/08/10,1493
2013/08/11,1462
2013/08/12,1459
2013/08/13,1466
2013/08/14,1526
2013/08/15,1469
2013/08/16,1454
2013/08/17,1476
2013/08/18,1492
2013/08/19,1488
2013/08/20,1503
2013/08/21,1562
2013/08/22,1571
2013/08/23,1600
2013/08/24,1616
2013/08/25,1638
2013/08/26,1624
2013/08/27,1575
2013/08/28,1497
2013/08/29,1769
2013/08/30,1777
2013/08/31,1814
2013/09/01,1875
2013/09/02,1908
2013/09/03,1959
2013/09/04,1951
2013/09/05,1979
2013/09/06,1960
2013/09/07,1978
2013/09/08,1953
2013/09/09,2004
2013/09/10,1992
2013/09/11,2039
2013/09/12,1788
2013/09/13,1805
2013/09/14,1762
2013/09/15,1672
2013/09/16,1648
2013/09/17,1570
2013/09/18,1544
2013/09/19,1544
2013/09/20,1558
2013/09/21,1532
2013/09/22,1544
2013/09/23,1527
2013/09/24,1555
2013/09/25,1544
2013/09/26,1540
2013/09/27,1540
2013/09/28,1536
2013/09/29,1588
2013/09/30,1627
2013/10/01,1710
2013/10/02,1743
2013/10/03,1742
2013/10/04,1764
2013/10/05,1774
2013/10/06,1773
2013/10/07,1774
2013/10/08,1781
2013/10/09,1802
2013/10/10,1805
2013/10/11,1817
2013/10/12,1827
2013/10/13,1836
2013/10/14,1827
2013/10/15,1821
2013/10/16,1861
2013/10/17,1921
2013/10/18,1955
2013/10/19,2071
2013/10/20,2152
2013/10/21,2225
2013/10/22,2326
2013/10/23,2440
2013/10/24,2541
2013/10/25,2995
2013/10/26,3048
2013/10/27,3069
2013/10/28,3092
2013/10/29,3397
2013/10/30,3414
2013/10/31,3400
2013/11/01,3437
2013/11/02,3473
2013/11/03,3548
2013/11/04,3684
2013/11/05,3804
2013/11/06,3831
2013/11/07,4022
2013/11/08,3826
2013/11/09,4042
2013/11/10,4186
2013/11/11,4309
2013/11/12,4308
2013/11/13,4613
2013/11/14,4924
2013/11/15,5971
2013/11/16,6710
2013/11/17,7224
2013/11/18,7938
2013/11/19,8629
2013/11/20,9126
2013/11/21,10037
2013/11/22,11142
2013/11/23,11875
2013/11/24,12836
2013/11/25,13594
2013/11/26,15926
2013/11/27,17635
2013/11/28,19487
2013/11/29,20296
2013/11/30,21233
2013/12/01,21853
2013/12/02,22053
2013/12/03,22080
2013/12/04,22543
2013/12/05,22548
2013/12/06,22121
2013/12/07,22798
2013/12/08,22896
2013/12/09,23042
2013/12/10,21063
2013/12/11,19888
2013/12/12,18525
2013/12/13,17437
2013/12/14,16248
2013/12/15,15404
2013/12/16,15842
2013/12/17,15892
2013/12/18,15618
2013/12/19,15152
2013/12/20,14797
2013/12/21,13748
2013/12/22,13176
2013/12/23,12580
2013/12/24,12496
2013/12/25,12188
2013/12/26,11835
2013/12/27,11457
2013/12/28,11402
2013/12/29,11703
2013/12/30,10779
2013/12/31,10192
2014/01/01,9867
2014/01/02,9709
2014/01/03,9825
2014/01/04,9772
2014/01/05,9978
2014/01/06,10363
2014/01/07,10548
2014/01/08,10555
2014/01/09,10534
2014/01/10,10554
2014/01/11,10353
2014/01/12,10028
2014/01/13,9835
2014/01/14,10065
2014/01/15,9992
2014/01/16,9923
2014/01/17,9510
2014/01/18,9205
2014/01/19,8921
2014/01/20,8676
2014/01/21,8270
2014/01/22,7962
2014/01/23,7839
2014/01/24,7881
2014/01/25,7915
2014/01/26,7854
2014/01/27,8072
2014/01/28,7840
2014/01/29,7711
2014/01/30,7570
2014/01/31,7535
2014/02/01,7623
2014/02/02,7461
2014/02/03,7208
2014/02/04,7359
2014/02/05,7596
2014/02/06,7648
2014/02/07,7642
2014/02/08,7586
2014/02/09,7579
2014/02/10,7355
2014/02/11,7319
2014/02/12,7325
2014/02/13,7256
2014/02/14,7290
2014/02/15,7551
2014/02/16,7484
2014/02/17,7369
2014/02/18,7054
2014/02/19,6658
2014/02/20,6462
