Date,size7rsi
2011/01/14,54.114
2011/01/15,50.012
2011/01/16,43.344
2011/01/17,34.869
2011/01/18,50.999
2011/01/19,46.951
2011/01/20,40.287
2011/01/21,59.22
2011/01/22,72.197
2011/01/23,53.097
2011/01/24,54.541
2011/01/25,43.796
2011/01/26,44.411
2011/01/27,48.188
2011/01/28,52.908
2011/01/29,66.991
2011/01/30,85.65
2011/01/31,51.759
2011/02/01,48.735
2011/02/02,44.194
2011/02/03,41.747
2011/02/04,41.769
2011/02/05,42.228
2011/02/06,44.72
2011/02/07,40.137
2011/02/08,43.891
2011/02/09,49.616
2011/02/10,67.436
2011/02/11,68.666
2011/02/12,56.774
2011/02/13,52.523
2011/02/14,63.047
2011/02/15,52.387
2011/02/16,48.03
2011/02/17,52.145
2011/02/18,56.849
2011/02/19,53.396
2011/02/20,49.938
2011/02/21,50.033
2011/02/22,56.049
2011/02/23,48.75
2011/02/24,55.268
2011/02/25,47.142
2011/02/26,37.79
2011/02/27,51.699
2011/02/28,62.766
2011/03/01,81.384
2011/03/02,51.876
2011/03/03,59.07
2011/03/04,46.413
2011/03/05,45.818
2011/03/06,41.56
2011/03/07,47.12
2011/03/08,57.461
2011/03/09,53.205
2011/03/10,59.88
2011/03/11,58.736
2011/03/12,67.081
2011/03/13,70.677
2011/03/14,74.542
2011/03/15,77.328
2011/03/16,61.726
2011/03/17,58.735
2011/03/18,53.411
2011/03/19,66.917
2011/03/20,76.128
2011/03/21,77.869
2011/03/22,43.894
2011/03/23,58.222
2011/03/24,42.269
2011/03/25,39.563
2011/03/26,54.632
2011/03/27,49.08
2011/03/28,48.006
2011/03/29,45.057
2011/03/30,39.088
2011/03/31,38.368
2011/04/01,36.577
2011/04/02,36.84
2011/04/03,36.796
2011/04/04,46.916
2011/04/05,41.846
2011/04/06,47.298
2011/04/07,43.963
2011/04/08,44.454
2011/04/09,43.184
2011/04/10,41.498
2011/04/11,53.771
2011/04/12,62.617
2011/04/13,52.06
2011/04/14,65.028
2011/04/15,70.1
2011/04/16,58.398
2011/04/17,44.157
2011/04/18,63.122
2011/04/19,66.947
2011/04/20,70.68
2011/04/21,42.132
2011/04/22,41.081
2011/04/23,47.83
2011/04/24,49.754
2011/04/25,51.121
2011/04/26,54.839
2011/04/27,73.584
2011/04/28,53.914
2011/04/29,49.981
2011/04/30,61.755
2011/05/01,60.559
2011/05/02,43.355
2011/05/03,44.976
2011/05/04,44.29
2011/05/05,48.535
2011/05/06,45.538
2011/05/07,47.37
2011/05/08,40.735
2011/05/09,47.428
2011/05/10,59.608
2011/05/11,52.841
2011/05/12,60.704
2011/05/13,65.751
2011/05/14,52.087
2011/05/15,52.562
2011/05/16,54.513
2011/05/17,49.087
2011/05/18,55.65
2011/05/19,73.194
2011/05/20,56.862
2011/05/21,53.811
2011/05/22,48.254
2011/05/23,48.356
2011/05/24,44.586
2011/05/25,52.156
2011/05/26,59.958
2011/05/27,69.104
2011/05/28,74.891
2011/05/29,57.15
2011/05/30,71.214
2011/05/31,77.765
2011/06/01,62.513
2011/06/02,67.019
2011/06/03,75.728
2011/06/04,60.194
2011/06/05,56.201
2011/06/06,63.488
2011/06/07,69.952
2011/06/08,82.383
2011/06/09,60.595
2011/06/10,54.889
2011/06/11,47.071
2011/06/12,57.251
2011/06/13,54.901
2011/06/14,56.759
2011/06/15,48.431
2011/06/16,67.314
2011/06/17,58.61
2011/06/18,53.929
2011/06/19,49.299
2011/06/20,42.231
2011/06/21,37.621
2011/06/22,40.261
2011/06/23,40.558
2011/06/24,50.073
2011/06/25,66.592
2011/06/26,67.848
2011/06/27,73.007
2011/06/28,59.324
2011/06/29,49.678
2011/06/30,43.454
2011/07/01,55.26
2011/07/02,45.715
2011/07/03,43.411
2011/07/04,50.918
2011/07/05,60.731
2011/07/06,62.908
2011/07/07,59.826
2011/07/08,42.548
2011/07/09,44.777
2011/07/10,57.739
2011/07/11,54.102
2011/07/12,47.96
2011/07/13,38.06
2011/07/14,53.067
2011/07/15,42.161
2011/07/16,48.795
2011/07/17,44.969
2011/07/18,55.745
2011/07/19,59.625
2011/07/20,51.822
2011/07/21,48.28
2011/07/22,50.772
2011/07/23,43.897
2011/07/24,42.073
2011/07/25,54.86
2011/07/26,43.361
2011/07/27,41.994
2011/07/28,50.96
2011/07/29,39.059
2011/07/30,36.063
2011/07/31,44.101
2011/08/01,51.856
2011/08/02,57.936
2011/08/03,49.491
2011/08/04,60.676
2011/08/05,48.455
2011/08/06,56.476
2011/08/07,48.071
2011/08/08,57.716
2011/08/09,59.505
2011/08/10,47.233
2011/08/11,46.325
2011/08/12,45.549
2011/08/13,51.021
2011/08/14,56.345
2011/08/15,65.093
2011/08/16,57.501
2011/08/17,50.792
2011/08/18,40.942
2011/08/19,55.165
2011/08/20,40.486
2011/08/21,40.078
2011/08/22,41.861
2011/08/23,41.332
2011/08/24,51.611
2011/08/25,51.203
2011/08/26,49.111
2011/08/27,56.737
2011/08/28,42.717
2011/08/29,55.265
2011/08/30,45.422
2011/08/31,38.396
2011/09/01,53.187
2011/09/02,40.226
2011/09/03,37.752
2011/09/04,73.172
2011/09/05,46.141
2011/09/06,49.703
2011/09/07,48.744
2011/09/08,48.239
2011/09/09,53.277
2011/09/10,47.716
2011/09/11,50.417
2011/09/12,50
2011/09/13,42.323
2011/09/14,40.597
2011/09/15,41.245
2011/09/16,51.584
2011/09/17,40.795
2011/09/18,38.218
2011/09/19,57.516
2011/09/20,63.495
2011/09/21,57.407
2011/09/22,42.701
2011/09/23,47.09
2011/09/24,48.639
2011/09/25,44.843
2011/09/26,42.59
2011/09/27,48.097
2011/09/28,40.643
2011/09/29,44.649
2011/09/30,50.212
2011/10/01,40.37
2011/10/02,44.341
2011/10/03,47.001
2011/10/04,60.826
2011/10/05,44.178
2011/10/06,53.033
2011/10/07,46.818
2011/10/08,50.439
2011/10/09,47.567
2011/10/10,52.375
2011/10/11,71.466
2011/10/12,51.98
2011/10/13,52.781
2011/10/14,46.025
2011/10/15,42.762
2011/10/16,44.759
2011/10/17,57.023
2011/10/18,44.638
2011/10/19,42.092
2011/10/20,41.53
2011/10/21,41.325
2011/10/22,59
2011/10/23,55.58
2011/10/24,49.796
2011/10/25,42.952
2011/10/26,50.004
2011/10/27,50.835
2011/10/28,58.186
2011/10/29,59.246
2011/10/30,45.769
2011/10/31,37.594
2011/11/01,36.247
2011/11/02,35.744
2011/11/03,54.9
2011/11/04,52.878
2011/11/05,45.132
2011/11/06,33.163
2011/11/07,51.697
2011/11/08,51.59
2011/11/09,47.597
2011/11/10,57.889
2011/11/11,54.052
2011/11/12,41.17
2011/11/13,39.413
2011/11/14,53.902
2011/11/15,46.673
2011/11/16,56.806
2011/11/17,45.938
2011/11/18,47.55
2011/11/19,48.043
2011/11/20,48.694
2011/11/21,47.088
2011/11/22,48.83
2011/11/23,49.482
2011/11/24,66.004
2011/11/25,47.545
2011/11/26,49.738
2011/11/27,53.65
2011/11/28,62.921
2011/11/29,68.784
2011/11/30,59.598
2011/12/01,40.724
2011/12/02,50.704
2011/12/03,42.607
2011/12/04,45.042
2011/12/05,43.5
2011/12/06,58.307
2011/12/07,56.516
2011/12/08,44.39
2011/12/09,41.319
2011/12/10,43.68
2011/12/11,49.98
2011/12/12,57.287
2011/12/13,55.062
2011/12/14,39.317
2011/12/15,48.389
2011/12/16,60.085
2011/12/17,39.091
2011/12/18,36.157
2011/12/19,51.508
2011/12/20,68.903
2011/12/21,46.796
2011/12/22,48.991
2011/12/23,47.433
2011/12/24,40.221
2011/12/25,39.221
2011/12/26,42.245
2011/12/27,50.347
2011/12/28,44.894
2011/12/29,53.069
2011/12/30,46.935
2011/12/31,51.488
2012/01/01,54.433
2012/01/02,61.209
2012/01/03,56.833
2012/01/04,60.918
2012/01/05,74.226
2012/01/06,60.934
2012/01/07,44.776
2012/01/08,55.023
2012/01/09,54.928
2012/01/10,72.329
2012/01/11,65.481
2012/01/12,47.626
2012/01/13,50.948
2012/01/14,46.955
2012/01/15,49.318
2012/01/16,46.212
2012/01/17,45.847
2012/01/18,60.694
2012/01/19,49.823
2012/01/20,48.778
2012/01/21,41.658
2012/01/22,37.441
2012/01/23,34.123
2012/01/24,60.266
2012/01/25,62.131
2012/01/26,53.057
2012/01/27,50.955
2012/01/28,44.489
2012/01/29,41.347
2012/01/30,35.734
2012/01/31,55.45
2012/02/01,52.211
2012/02/02,54.647
2012/02/03,51.262
2012/02/04,52.494
2012/02/05,53.187
2012/02/06,42.342
2012/02/07,56.317
2012/02/08,51.982
2012/02/09,59.535
2012/02/10,70.69
2012/02/11,53.319
2012/02/12,43.253
2012/02/13,60.064
2012/02/14,68.807
2012/02/15,63.352
2012/02/16,67.438
2012/02/17,39.409
2012/02/18,36.247
2012/02/19,36.642
2012/02/20,43.164
2012/02/21,51.702
2012/02/22,44.807
2012/02/23,51.481
2012/02/24,50.756
2012/02/25,41.507
2012/02/26,41.186
2012/02/27,46.197
2012/02/28,45.536
2012/02/29,38.948
2012/03/01,56.843
2012/03/02,67.408
2012/03/03,47.601
2012/03/04,50.41
2012/03/05,56.461
2012/03/06,53.772
2012/03/07,43.731
2012/03/08,45.763
2012/03/09,42.653
2012/03/10,41.642
2012/03/11,45.888
2012/03/12,41.009
2012/03/13,62.394
2012/03/14,65.211
2012/03/15,61.006
2012/03/16,45.134
2012/03/17,39.978
2012/03/18,35.898
2012/03/19,51.493
2012/03/20,45.716
2012/03/21,47.667
2012/03/22,46.427
2012/03/23,54.267
2012/03/24,35.737
2012/03/25,46.284
2012/03/26,54.421
2012/03/27,49.883
2012/03/28,57.203
2012/03/29,60.985
2012/03/30,49.619
2012/03/31,39.288
2012/04/01,46.557
2012/04/02,63.671
2012/04/03,65.028
2012/04/04,54.147
2012/04/05,65.548
2012/04/06,54.515
2012/04/07,45.93
2012/04/08,40.334
2012/04/09,45.755
2012/04/10,56.259
2012/04/11,58.072
2012/04/12,63.716
2012/04/13,55.036
2012/04/14,52.562
2012/04/15,61.644
2012/04/16,55.279
2012/04/17,58.911
2012/04/18,66.671
2012/04/19,43.829
2012/04/20,53.043
2012/04/21,42.391
2012/04/22,40.773
2012/04/23,48.995
2012/04/24,49.354
2012/04/25,54.674
2012/04/26,54.806
2012/04/27,47.829
2012/04/28,40.02
2012/04/29,33.851
2012/04/30,47.849
2012/05/01,58.804
2012/05/02,64.859
2012/05/03,74.51
2012/05/04,74.668
2012/05/05,59.835
2012/05/06,60.861
2012/05/07,76.829
2012/05/08,68.214
2012/05/09,72.044
2012/05/10,58.281
2012/05/11,74.839
2012/05/12,76.216
2012/05/13,52.388
2012/05/14,76.205
2012/05/15,65.489
2012/05/16,60.136
2012/05/17,57.845
2012/05/18,62.516
2012/05/19,74.743
2012/05/20,69.906
2012/05/21,73.993
2012/05/22,57.66
2012/05/23,59.345
2012/05/24,59.741
2012/05/25,65.528
2012/05/26,41.801
2012/05/27,43.076
2012/05/28,56.108
2012/05/29,62.116
2012/05/30,50.585
2012/05/31,40.826
2012/06/01,47.381
2012/06/02,31.048
2012/06/03,55.644
2012/06/04,64.197
2012/06/05,63.328
2012/06/06,39.421
2012/06/07,53.784
2012/06/08,47.701
2012/06/09,49.386
2012/06/10,54.034
2012/06/11,53.376
2012/06/12,41.346
2012/06/13,64.309
2012/06/14,67.002
2012/06/15,59.761
2012/06/16,52.194
2012/06/17,49.356
2012/06/18,45.689
2012/06/19,49.682
2012/06/20,47.31
2012/06/21,43.328
2012/06/22,39.611
2012/06/23,34.837
2012/06/24,41.845
2012/06/25,44.223
2012/06/26,47.089
2012/06/27,44.287
2012/06/28,46.021
2012/06/29,36.208
2012/06/30,41.021
2012/07/01,33.923
2012/07/02,42.826
2012/07/03,38.672
2012/07/04,44.203
2012/07/05,44.38
2012/07/06,44.708
2012/07/07,41.326
2012/07/08,37.486
2012/07/09,47.027
2012/07/10,70.151
2012/07/11,70.792
2012/07/12,46.063
2012/07/13,45.747
2012/07/14,40.225
2012/07/15,54.272
2012/07/16,60.96
2012/07/17,58.565
2012/07/18,62.107
2012/07/19,67.266
2012/07/20,69.218
2012/07/21,62.774
2012/07/22,49.913
2012/07/23,54.626
2012/07/24,39.268
2012/07/25,36.477
2012/07/26,43.506
2012/07/27,33.931
2012/07/28,55.86
2012/07/29,52.132
2012/07/30,52.859
2012/07/31,72.923
2012/08/01,52.131
2012/08/02,47.28
2012/08/03,41.868
2012/08/04,46.226
2012/08/05,54.112
2012/08/06,55.851
2012/08/07,41.243
2012/08/08,53.975
2012/08/09,44.943
2012/08/10,43.716
2012/08/11,45.973
2012/08/12,51.595
2012/08/13,66.691
2012/08/14,51.15
2012/08/15,65.35
2012/08/16,58.779
2012/08/17,58.024
2012/08/18,47.883
2012/08/19,47.69
2012/08/20,44.191
2012/08/21,48.033
2012/08/22,48.792
2012/08/23,37.739
2012/08/24,44.391
2012/08/25,50.912
2012/08/26,37.099
2012/08/27,50.786
2012/08/28,45.787
2012/08/29,44.991
2012/08/30,50.464
2012/08/31,62.533
2012/09/01,54.32
2012/09/02,45.737
2012/09/03,54.04
2012/09/04,59.27
2012/09/05,50.167
2012/09/06,52.662
2012/09/07,42.329
2012/09/08,47.39
2012/09/09,41.978
2012/09/10,50.416
2012/09/11,58.541
2012/09/12,42.034
2012/09/13,52.375
2012/09/14,52.29
2012/09/15,43.408
2012/09/16,43.338
2012/09/17,35.9
2012/09/18,48.743
2012/09/19,55.806
2012/09/20,47.934
2012/09/21,46.031
2012/09/22,41.335
2012/09/23,47.196
2012/09/24,50.547
2012/09/25,41.273
2012/09/26,60.015
2012/09/27,46.361
2012/09/28,53.848
2012/09/29,42.433
2012/09/30,40.883
2012/10/01,55.88
2012/10/02,59.43
2012/10/03,58
2012/10/04,65.089
2012/10/05,63.289
2012/10/06,51.859
2012/10/07,64.808
2012/10/08,48.332
2012/10/09,55.531
2012/10/10,47.176
2012/10/11,45.496
2012/10/12,44.812
2012/10/13,52.087
2012/10/14,51.687
2012/10/15,42.507
2012/10/16,53.558
2012/10/17,57.297
2012/10/18,45.568
2012/10/19,46.706
2012/10/20,45.975
2012/10/21,60.053
2012/10/22,62.711
2012/10/23,63.401
2012/10/24,43.629
2012/10/25,42.393
2012/10/26,29.821
2012/10/27,23.852
2012/10/28,29.495
2012/10/29,43.667
2012/10/30,56.581
2012/10/31,53.859
2012/11/01,47.33
2012/11/02,53.998
2012/11/03,44.176
2012/11/04,43.646
2012/11/05,57.034
2012/11/06,62.667
2012/11/07,60.819
2012/11/08,55.012
2012/11/09,41.614
2012/11/10,49.299
2012/11/11,39.991
2012/11/12,47.99
2012/11/13,50.444
2012/11/14,54.219
2012/11/15,67.681
2012/11/16,68.932
2012/11/17,64.737
2012/11/18,53.751
2012/11/19,58.707
2012/11/20,57.381
2012/11/21,63.358
2012/11/22,45.474
2012/11/23,45.96
2012/11/24,39.346
2012/11/25,59.073
2012/11/26,51.727
2012/11/27,41.025
2012/11/28,47.982
2012/11/29,51.387
2012/11/30,52.596
2012/12/01,42.296
2012/12/02,31.046
2012/12/03,33.033
2012/12/04,66.464
2012/12/05,65.071
2012/12/06,62.506
2012/12/07,51.527
2012/12/08,48.461
2012/12/09,54.412
2012/12/10,55.843
2012/12/11,54.905
2012/12/12,62.453
2012/12/13,71.2
2012/12/14,76.716
2012/12/15,48.95
2012/12/16,56.826
2012/12/17,51.297
2012/12/18,67.759
2012/12/19,50.001
2012/12/20,55.382
2012/12/21,54.759
2012/12/22,49.278
2012/12/23,47.178
2012/12/24,47.83
2012/12/25,34.883
2012/12/26,43.469
2012/12/27,49.844
2012/12/28,47.713
2012/12/29,46.916
2012/12/30,41.776
2012/12/31,31.19
2013/01/01,31.62
2013/01/02,48.324
2013/01/03,45.21
2013/01/04,61.407
2013/01/05,49.497
2013/01/06,42.333
2013/01/07,44.864
2013/01/08,62.468
2013/01/09,61.96
2013/01/10,66.941
2013/01/11,73.207
2013/01/12,59.681
2013/01/13,59.293
2013/01/14,43.411
2013/01/15,55.666
2013/01/16,62.486
2013/01/17,67.489
2013/01/18,60.285
2013/01/19,49.601
2013/01/20,42.975
2013/01/21,42.6
2013/01/22,45.331
2013/01/23,58.271
2013/01/24,47.765
2013/01/25,53.339
2013/01/26,47.952
2013/01/27,52.6
2013/01/28,55.478
2013/01/29,49.28
2013/01/30,36.418
2013/01/31,35.379
2013/02/01,60.336
2013/02/02,51.629
2013/02/03,47.913
2013/02/04,49.815
2013/02/05,44.527
2013/02/06,39.434
2013/02/07,60.25
2013/02/08,61.085
2013/02/09,60.502
2013/02/10,47.378
2013/02/11,52.54
2013/02/12,63.211
2013/02/13,47.741
2013/02/14,47.536
2013/02/15,42.583
2013/02/16,35.101
2013/02/17,35.812
2013/02/18,46.604
2013/02/19,54.769
2013/02/20,48.905
2013/02/21,45.264
2013/02/22,57.937
2013/02/23,55.582
2013/02/24,53.179
2013/02/25,46.991
2013/02/26,60.753
2013/02/27,44.967
2013/02/28,57.39
2013/03/01,64.995
2013/03/02,56.676
2013/03/03,46.656
2013/03/04,50.022
2013/03/05,61.222
2013/03/06,61.23
2013/03/07,63.927
2013/03/08,44.133
2013/03/09,42.388
2013/03/10,55.195
2013/03/11,48.613
2013/03/12,52.781
2013/03/13,46.95
2013/03/14,41.916
2013/03/15,50.773
2013/03/16,28.738
2013/03/17,25.171
2013/03/18,37.25
2013/03/19,46.641
2013/03/20,38.893
2013/03/21,47.175
2013/03/22,48.459
2013/03/23,46.473
2013/03/24,48.611
2013/03/25,62.737
2013/03/26,59.202
2013/03/27,67.822
2013/03/28,60.032
2013/03/29,60.902
2013/03/30,64.403
2013/03/31,45.348
2013/04/01,42.217
2013/04/02,56.876
2013/04/03,59.76
2013/04/04,69.804
2013/04/05,56.043
2013/04/06,45.564
2013/04/07,58.898
2013/04/08,55.418
2013/04/09,50.058
2013/04/10,46.548
2013/04/11,60.923
2013/04/12,45.322
2013/04/13,41.003
2013/04/14,49.974
2013/04/15,46.333
2013/04/16,52.234
2013/04/17,46.823
2013/04/18,41.264
2013/04/19,60.314
2013/04/20,46.21
2013/04/21,39.395
2013/04/22,45.897
2013/04/23,52.663
2013/04/24,60.118
2013/04/25,51.053
2013/04/26,46.686
2013/04/27,44.134
2013/04/28,38.253
2013/04/29,46.659
2013/04/30,55.951
2013/05/01,52.459
2013/05/02,59.503
2013/05/03,54.386
2013/05/04,46.476
2013/05/05,44.825
2013/05/06,49.01
2013/05/07,52.167
2013/05/08,46.051
2013/05/09,58.754
2013/05/10,59.275
2013/05/11,59.27
2013/05/12,54.081
2013/05/13,46.556
2013/05/14,61.875
2013/05/15,67.199
2013/05/16,57.397
2013/05/17,45.052
2013/05/18,42.512
2013/05/19,33.621
2013/05/20,51.552
2013/05/21,48.833
2013/05/22,43.078
2013/05/23,44.774
2013/05/24,43.317
2013/05/25,38.811
2013/05/26,32.62
2013/05/27,42.945
2013/05/28,54.253
2013/05/29,49.108
2013/05/30,47.055
2013/05/31,42.146
2013/06/01,32.285
2013/06/02,30.96
2013/06/03,35.469
2013/06/04,38.481
2013/06/05,52.563
2013/06/06,49.421
2013/06/07,57.284
2013/06/08,37.904
2013/06/09,45.411
2013/06/10,38.029
2013/06/11,41.275
2013/06/12,33.508
2013/06/13,35.061
2013/06/14,51.307
2013/06/15,35.619
2013/06/16,41.656
2013/06/17,58.519
2013/06/18,60.795
2013/06/19,64.65
2013/06/20,63.363
2013/06/21,48.01
2013/06/22,41.54
2013/06/23,37.16
2013/06/24,52.564
2013/06/25,48.922
2013/06/26,45.354
2013/06/27,49.342
2013/06/28,53.976
2013/06/29,38.601
2013/06/30,33.647
2013/07/01,46.324
2013/07/02,48.54
2013/07/03,35.252
2013/07/04,41.915
2013/07/05,38.992
2013/07/06,36.478
2013/07/07,33.048
2013/07/08,46.269
2013/07/09,51.602
2013/07/10,45.437
2013/07/11,58.049
2013/07/12,70.979
2013/07/13,52.31
2013/07/14,45.382
2013/07/15,48.694
2013/07/16,51.404
2013/07/17,46.574
2013/07/18,54.597
2013/07/19,44.824
2013/07/20,39.192
2013/07/21,39.19
2013/07/22,54.315
2013/07/23,60.437
2013/07/24,60.758
2013/07/25,67.097
2013/07/26,47.019
2013/07/27,42.352
2013/07/28,47.511
2013/07/29,51.23
2013/07/30,45.274
2013/07/31,58.409
2013/08/01,62.736
2013/08/02,52.968
2013/08/03,55.854
2013/08/04,48.515
2013/08/05,53.498
2013/08/06,55.951
2013/08/07,61.329
2013/08/08,54.079
2013/08/09,44.177
2013/08/10,44.584
2013/08/11,28.799
2013/08/12,57.946
2013/08/13,59.629
2013/08/14,62.191
2013/08/15,68.328
2013/08/16,73.777
2013/08/17,47.688
2013/08/18,48.035
2013/08/19,63.632
2013/08/20,53.204
2013/08/21,48.535
2013/08/22,46.618
2013/08/23,46.764
2013/08/24,45.893
2013/08/25,52.317
2013/08/26,56.371
2013/08/27,66.891
2013/08/28,56.69
2013/08/29,43.759
2013/08/30,46.849
2013/08/31,32.383
2013/09/01,31.54
2013/09/02,38.364
2013/09/03,51.092
2013/09/04,57.745
2013/09/05,55.341
2013/09/06,57.406
2013/09/07,61.942
2013/09/08,46.827
2013/09/09,43.028
2013/09/10,44.355
2013/09/11,35.436
2013/09/12,40.853
2013/09/13,34.513
2013/09/14,30.099
2013/09/15,58.461
2013/09/16,65.577
2013/09/17,66.821
2013/09/18,65.752
2013/09/19,49.696
2013/09/20,46.868
2013/09/21,43.536
2013/09/22,37.991
2013/09/23,53.188
2013/09/24,49.693
2013/09/25,42.223
2013/09/26,62.09
2013/09/27,46.123
2013/09/28,42.73
2013/09/29,43.417
2013/09/30,52.294
2013/10/01,54.959
2013/10/02,63.738
2013/10/03,54.493
2013/10/04,47.238
2013/10/05,35.079
2013/10/06,43.405
2013/10/07,56.312
2013/10/08,49.058
2013/10/09,51.308
2013/10/10,53.329
2013/10/11,48.33
2013/10/12,39.611
2013/10/13,45.778
2013/10/14,43.405
2013/10/15,37.679
2013/10/16,48.257
2013/10/17,56.465
2013/10/18,60.903
2013/10/19,52.467
2013/10/20,47.619
2013/10/21,57.607
2013/10/22,54.088
2013/10/23,54.261
2013/10/24,66.78
2013/10/25,47.028
2013/10/26,46.873
2013/10/27,41.481
2013/10/28,53.123
2013/10/29,58.221
2013/10/30,45.973
2013/10/31,51.967
2013/11/01,38.46
2013/11/02,38.198
2013/11/03,37.457
2013/11/04,48.862
2013/11/05,65.528
2013/11/06,73.398
2013/11/07,79.858
2013/11/08,81.446
2013/11/09,64.231
2013/11/10,53.136
2013/11/11,44.868
2013/11/12,41.884
2013/11/13,57.536
2013/11/14,56.936
2013/11/15,53.396
2013/11/16,34.882
2013/11/17,43.786
2013/11/18,68.843
2013/11/19,75.256
2013/11/20,56.491
2013/11/21,62.156
2013/11/22,52.889
2013/11/23,49.667
2013/11/24,44.934
2013/11/25,46.498
2013/11/26,58.722
2013/11/27,61.044
2013/11/28,56.581
2013/11/29,56.897
2013/11/30,43.797
2013/12/01,41.22
2013/12/02,53.013
2013/12/03,42.326
2013/12/04,53.666
2013/12/05,54.828
2013/12/06,39.716
2013/12/07,38.959
2013/12/08,31.544
2013/12/09,45.722
2013/12/10,50.157
2013/12/11,51.168
2013/12/12,44.722
2013/12/13,46.78
2013/12/14,43.934
2013/12/15,45.758
2013/12/16,48.944
2013/12/17,44.662
2013/12/18,58.424
2013/12/19,40.038
2013/12/20,51.231
2013/12/21,48.414
2013/12/22,44.758
2013/12/23,47.283
2013/12/24,46.812
2013/12/25,51.04
2013/12/26,46.252
2013/12/27,38.006
2013/12/28,53.319
2013/12/29,51.889
2013/12/30,52.086
2013/12/31,38.019
2014/01/01,27.068
2014/01/02,62.043
2014/01/03,57.177
2014/01/04,53.693
2014/01/05,48.149
2014/01/06,58.051
2014/01/07,50.03
