Date,transactionvalue14stdUSD
2010/10/24,23.3
2010/10/25,22.428
2010/10/26,23.443
2010/10/27,27.102
2010/10/28,31.423
2010/10/29,31.054
2010/10/30,30.976
2010/10/31,30.545
2010/11/01,31.166
2010/11/02,31.156
2010/11/03,30.935
2010/11/04,44.488
2010/11/05,44.521
2010/11/06,51.766
2010/11/07,52.184
2010/11/08,130.711
2010/11/09,131.936
2010/11/10,133.11
2010/11/11,134.828
2010/11/12,135.142
2010/11/13,134.805
2010/11/14,135.889
2010/11/15,136.651
2010/11/16,138.872
2010/11/17,138.842
2010/11/18,139.091
2010/11/19,140.77
2010/11/20,139.245
2010/11/21,139.058
2010/11/22,22.522
2010/11/23,23.384
2010/11/24,23.698
2010/11/25,24.601
2010/11/26,23.599
2010/11/27,21.929
2010/11/28,21.33
2010/11/29,21.528
2010/11/30,22.673
2010/12/01,21.202
2010/12/02,22.763
2010/12/03,21.223
2010/12/04,21.867
2010/12/05,20.684
2010/12/06,24.027
2010/12/07,23.583
2010/12/08,21.73
2010/12/09,19.083
2010/12/10,19.523
2010/12/11,19.489
2010/12/12,19.345
2010/12/13,26.784
2010/12/14,27.913
2010/12/15,28.733
2010/12/16,29.124
2010/12/17,28.39
2010/12/18,28.742
2010/12/19,26.749
2010/12/20,26.642
2010/12/21,26.973
2010/12/22,24.834
2010/12/23,23.459
2010/12/24,20.959
2010/12/25,21.205
2010/12/26,18.181
2010/12/27,13.72
2010/12/28,14.935
2010/12/29,19.974
2010/12/30,20.061
2010/12/31,20.123
2011/01/01,20.739
2011/01/02,20.855
2011/01/03,21.767
2011/01/04,23.871
2011/01/05,26.033
2011/01/06,27.314
2011/01/07,27.956
2011/01/08,27.369
2011/01/09,28.307
2011/01/10,25.89
2011/01/11,25.922
2011/01/12,14.227
2011/01/13,13.728
2011/01/14,12.104
2011/01/15,11.906
2011/01/16,12.426
2011/01/17,12.937
2011/01/18,16.97
2011/01/19,15.999
2011/01/20,15.387
2011/01/21,15.117
2011/01/22,14.16
2011/01/23,12.845
2011/01/24,12.666
2011/01/25,12.667
2011/01/26,11.707
2011/01/27,250.39
2011/01/28,250.644
2011/01/29,250.691
2011/01/30,250.071
2011/01/31,249.231
2011/02/01,248.921
2011/02/02,247.693
2011/02/03,246.102
2011/02/04,244.982
2011/02/05,243
2011/02/06,241.538
2011/02/07,241.48
2011/02/08,238.908
2011/02/09,235.715
2011/02/10,67.928
2011/02/11,62.623
2011/02/12,54.008
2011/02/13,54.958
2011/02/14,54.915
2011/02/15,58.596
2011/02/16,63.75
2011/02/17,65.48
2011/02/18,63.923
2011/02/19,64.992
2011/02/20,65.911
2011/02/21,52.432
2011/02/22,60.681
2011/02/23,68.027
2011/02/24,67.147
2011/02/25,65.492
2011/02/26,65.321
2011/02/27,64.317
2011/02/28,64.675
2011/03/01,143.353
2011/03/02,542.582
2011/03/03,541.054
2011/03/04,537.148
2011/03/05,539.643
2011/03/06,540.572
2011/03/07,540.691
2011/03/08,543.622
2011/03/09,544.384
2011/03/10,542.715
2011/03/11,541.069
2011/03/12,543.08
2011/03/13,543.629
2011/03/14,543.221
2011/03/15,540.925
2011/03/16,79.145
2011/03/17,81.996
2011/03/18,76.566
2011/03/19,79.976
2011/03/20,83.764
2011/03/21,86.604
2011/03/22,86.659
2011/03/23,82.817
2011/03/24,53.512
2011/03/25,56.408
2011/03/26,57.902
2011/03/27,57.845
2011/03/28,58.157
2011/03/29,58.666
2011/03/30,58.254
2011/03/31,57.682
2011/04/01,58.312
2011/04/02,57.051
2011/04/03,55.83
2011/04/04,52.51
2011/04/05,52.701
2011/04/06,53.654
2011/04/07,47.77
2011/04/08,25.181
2011/04/09,17.029
2011/04/10,17.383
2011/04/11,17.863
2011/04/12,17.563
2011/04/13,20.339
2011/04/14,20.181
2011/04/15,19.873
2011/04/16,62.625
2011/04/17,297.798
2011/04/18,297.642
2011/04/19,493.564
2011/04/20,1006
2011/04/21,997.454
2011/04/22,994.568
2011/04/23,991.327
2011/04/24,988.348
2011/04/25,986.299
2011/04/26,983.993
2011/04/27,981.767
2011/04/28,978.086
2011/04/29,972.616
2011/04/30,967.417
2011/05/01,963.504
2011/05/02,958.052
2011/05/03,912.983
2011/05/04,269.662
2011/05/05,266.014
2011/05/06,268.523
2011/05/07,265.094
2011/05/08,357.256
2011/05/09,346.115
2011/05/10,458.334
2011/05/11,444.37
2011/05/12,427.949
2011/05/13,481.003
2011/05/14,1492
2011/05/15,1473
2011/05/16,1452
2011/05/17,1442
2011/05/18,1450
2011/05/19,1441
2011/05/20,1433
2011/05/21,1414
2011/05/22,1428
2011/05/23,1400
2011/05/24,1406
2011/05/25,1396
2011/05/26,1388
2011/05/27,1392
2011/05/28,467.581
2011/05/29,468.307
2011/05/30,470.248
2011/05/31,466.758
2011/06/01,444.804
2011/06/02,418.599
2011/06/03,448.998
2011/06/04,465.338
2011/06/05,490.193
2011/06/06,672.684
2011/06/07,717.235
2011/06/08,885.126
2011/06/09,1014
2011/06/10,1200
2011/06/11,1402
2011/06/12,1489
2011/06/13,1467
2011/06/14,1389
2011/06/15,2789
2011/06/16,6002
2011/06/17,5916
2011/06/18,5845
2011/06/19,6057
2011/06/20,6016
2011/06/21,5995
2011/06/22,5980
2011/06/23,5921
2011/06/24,6111
2011/06/25,9589
2011/06/26,9473
2011/06/27,9425
2011/06/28,9533
2011/06/29,9571
2011/06/30,9053
2011/07/01,9122
2011/07/02,9137
2011/07/03,9370
2011/07/04,9365
2011/07/05,9624
2011/07/06,9740
2011/07/07,9896
2011/07/08,9941
2011/07/09,5597
2011/07/10,5210
2011/07/11,5254
2011/07/12,2647
2011/07/13,2185
2011/07/14,2254
2011/07/15,2289
2011/07/16,2289
2011/07/17,2305
2011/07/18,2808
2011/07/19,2884
2011/07/20,2870
2011/07/21,2748
2011/07/22,2554
2011/07/23,2534
2011/07/24,2382
2011/07/25,2353
2011/07/26,2350
2011/07/27,2350
2011/07/28,2970
2011/07/29,2943
2011/07/30,3056
2011/07/31,3046
2011/08/01,2732
2011/08/02,2548
2011/08/03,2579
2011/08/04,2642
2011/08/05,2637
2011/08/06,2682
2011/08/07,2721
2011/08/08,2689
2011/08/09,2729
2011/08/10,2684
2011/08/11,1035
2011/08/12,1034
2011/08/13,1055
2011/08/14,1054
2011/08/15,1067
2011/08/16,1077
2011/08/17,1083
2011/08/18,1069
2011/08/19,1070
2011/08/20,1078
2011/08/21,1081
2011/08/22,1074
2011/08/23,514.885
2011/08/24,311.594
2011/08/25,307.266
2011/08/26,320.545
2011/08/27,1598
2011/08/28,1615
2011/08/29,1626
2011/08/30,1635
2011/08/31,1643
2011/09/01,1650
2011/09/02,1658
2011/09/03,1660
2011/09/04,1792
2011/09/05,1998
2011/09/06,2242
2011/09/07,2251
2011/09/08,2259
2011/09/09,2261
2011/09/10,1801
2011/09/11,1779
2011/09/12,1758
2011/09/13,1753
2011/09/14,1757
2011/09/15,1769
2011/09/16,1754
2011/09/17,1755
2011/09/18,1662
2011/09/19,1342
2011/09/20,357.288
2011/09/21,333.463
2011/09/22,335.038
2011/09/23,335.84
2011/09/24,335.811
2011/09/25,200.159
2011/09/26,140.983
2011/09/27,142.707
2011/09/28,142.496
2011/09/29,139.567
2011/09/30,60.853
2011/10/01,85.355
2011/10/02,84.966
2011/10/03,85.186
2011/10/04,88.954
2011/10/05,92.155
2011/10/06,113.286
2011/10/07,113.115
2011/10/08,113.931
2011/10/09,121.342
2011/10/10,126.947
2011/10/11,131.629
2011/10/12,137.858
2011/10/13,139.54
2011/10/14,148.974
2011/10/15,136.355
2011/10/16,140.533
2011/10/17,138.338
2011/10/18,134.454
2011/10/19,134.704
2011/10/20,87.326
2011/10/21,79.168
2011/10/22,96.127
2011/10/23,108.545
2011/10/24,111.584
2011/10/25,112.717
2011/10/26,112.705
2011/10/27,122.048
2011/10/28,121.599
2011/10/29,121.422
2011/10/30,128.214
2011/10/31,127.608
2011/11/01,128.449
2011/11/02,117.502
2011/11/03,110.67
2011/11/04,113.244
2011/11/05,113.495
2011/11/06,111.519
2011/11/07,115.672
2011/11/08,213.732
2011/11/09,240.816
2011/11/10,243.052
2011/11/11,244.79
2011/11/12,247.637
2011/11/13,248.27
2011/11/14,250.845
2011/11/15,251.139
2011/11/16,402.41
2011/11/17,794.708
2011/11/18,1198
2011/11/19,1365
2011/11/20,1338
2011/11/21,1310
2011/11/22,1371
2011/11/23,1362
2011/11/24,1319
2011/11/25,1285
2011/11/26,1228
2011/11/27,1156
2011/11/28,1129
2011/11/29,1040
2011/11/30,1300
2011/12/01,1297
2011/12/02,1430
2011/12/03,1430
2011/12/04,1389
2011/12/05,1354
2011/12/06,1480
2011/12/07,1541
2011/12/08,1496
2011/12/09,1383
2011/12/10,1433
2011/12/11,1507
2011/12/12,1640
2011/12/13,1801
2011/12/14,1788
2011/12/15,1866
2011/12/16,1771
2011/12/17,1786
2011/12/18,1808
2011/12/19,1823
2011/12/20,1578
2011/12/21,1099
2011/12/22,442.629
2011/12/23,243.479
2011/12/24,192.979
2011/12/25,153.419
2011/12/26,163.358
2011/12/27,197.685
2011/12/28,198.889
2011/12/29,205.286
2011/12/30,209.237
2011/12/31,209.149
2012/01/01,204.569
2012/01/02,206.566
2012/01/03,210.914
2012/01/04,206.616
2012/01/05,259.851
2012/01/06,286.867
2012/01/07,281.692
2012/01/08,271.589
2012/01/09,268.401
2012/01/10,256.232
2012/01/11,245.059
2012/01/12,244.495
2012/01/13,232.243
2012/01/14,219.168
2012/01/15,223.345
2012/01/16,210.282
2012/01/17,188.899
2012/01/18,192.79
2012/01/19,156.697
2012/01/20,89.953
2012/01/21,96.736
2012/01/22,99.076
2012/01/23,76.858
2012/01/24,76.269
2012/01/25,76.9
2012/01/26,75.918
2012/01/27,73.131
2012/01/28,90.37
2012/01/29,90.29
2012/01/30,74.791
2012/01/31,63.992
2012/02/01,75.031
2012/02/02,71.442
2012/02/03,69.995
2012/02/04,70.218
2012/02/05,70.459
2012/02/06,70.681
2012/02/07,74.257
2012/02/08,78.828
2012/02/09,84.08
2012/02/10,89.649
2012/02/11,90.263
2012/02/12,91.661
2012/02/13,91.632
2012/02/14,228.35
2012/02/15,279.796
2012/02/16,343.763
2012/02/17,368.208
2012/02/18,366.958
2012/02/19,367.696
2012/02/20,367.077
2012/02/21,365.929
2012/02/22,358.031
2012/02/23,339.931
2012/02/24,320.825
2012/02/25,322.342
2012/02/26,317.721
2012/02/27,319.678
2012/02/28,297.303
2012/02/29,281.634
2012/03/01,218.055
2012/03/02,164.262
2012/03/03,150.88
2012/03/04,166.179
2012/03/05,170.026
2012/03/06,167.785
2012/03/07,156.184
2012/03/08,154.251
2012/03/09,159.033
2012/03/10,158.964
2012/03/11,158.673
2012/03/12,166.523
2012/03/13,159.063
2012/03/14,150.044
2012/03/15,142.983
2012/03/16,142.297
2012/03/17,141.643
2012/03/18,131.917
2012/03/19,119.544
2012/03/20,108.575
2012/03/21,95.304
2012/03/22,125.59
2012/03/23,193.661
2012/03/24,211.118
2012/03/25,219.827
2012/03/26,219.767
2012/03/27,217.861
2012/03/28,217.112
2012/03/29,280.223
2012/03/30,305.963
2012/03/31,319.381
2012/04/01,306.201
2012/04/02,291.869
2012/04/03,275.481
2012/04/04,256.662
2012/04/05,263.161
2012/04/06,259.194
2012/04/07,289.36
2012/04/08,363.898
2012/04/09,471.361
2012/04/10,463.411
2012/04/11,479.509
2012/04/12,479.32
2012/04/13,480.501
2012/04/14,480.396
2012/04/15,488.076
2012/04/16,498.776
2012/04/17,489.522
2012/04/18,482.349
2012/04/19,501.762
2012/04/20,736.073
2012/04/21,675.602
2012/04/22,670.233
2012/04/23,651.344
2012/04/24,649.196
2012/04/25,645.112
2012/04/26,651.001
2012/04/27,653.562
2012/04/28,654.695
2012/04/29,660.793
2012/04/30,665.326
2012/05/01,676.694
2012/05/02,681.503
2012/05/03,682.107
2012/05/04,373.747
2012/05/05,356.517
2012/05/06,380.443
2012/05/07,380.254
2012/05/08,461.008
2012/05/09,461.075
2012/05/10,432.546
2012/05/11,369.952
2012/05/12,402.38
2012/05/13,402.813
2012/05/14,411.253
2012/05/15,437.191
2012/05/16,479.167
2012/05/17,517.48
2012/05/18,519.377
2012/05/19,567.474
2012/05/20,562.513
2012/05/21,562.415
2012/05/22,516.347
2012/05/23,533.428
2012/05/24,565.914
2012/05/25,563.052
2012/05/26,599.983
2012/05/27,607.169
2012/05/28,610.57
2012/05/29,591.745
2012/05/30,546.969
2012/05/31,587.067
2012/06/01,582.363
2012/06/02,560.854
2012/06/03,569.312
2012/06/04,569.606
2012/06/05,543.911
2012/06/06,550.72
2012/06/07,519.476
2012/06/08,603.538
2012/06/09,609.654
2012/06/10,604.048
2012/06/11,589.592
2012/06/12,591.52
2012/06/13,623.344
2012/06/14,556.233
2012/06/15,566.341
2012/06/16,551.868
2012/06/17,563.083
2012/06/18,569.142
2012/06/19,576.587
2012/06/20,556.799
2012/06/21,544.07
2012/06/22,326.522
2012/06/23,384.079
2012/06/24,385.595
2012/06/25,386.704
2012/06/26,342.05
2012/06/27,326.46
2012/06/28,391.718
2012/06/29,409.245
2012/06/30,409.131
2012/07/01,377.968
2012/07/02,387.427
2012/07/03,384.224
2012/07/04,379.688
2012/07/05,351.939
2012/07/06,358.098
2012/07/07,424.312
2012/07/08,447.925
2012/07/09,443.081
2012/07/10,436.067
2012/07/11,455.824
2012/07/12,418.797
2012/07/13,426.003
2012/07/14,451.346
2012/07/15,456.14
2012/07/16,440.352
2012/07/17,435.9
2012/07/18,437.988
2012/07/19,446.904
2012/07/20,446.444
2012/07/21,328.472
2012/07/22,306.949
2012/07/23,305.318
2012/07/24,303.389
2012/07/25,291.05
2012/07/26,296.831
2012/07/27,284.013
2012/07/28,234.867
2012/07/29,255.045
2012/07/30,280.807
2012/07/31,287.356
2012/08/01,309.525
2012/08/02,300.658
2012/08/03,294.322
2012/08/04,291.094
2012/08/05,294.433
2012/08/06,297.186
2012/08/07,313.668
2012/08/08,293.428
2012/08/09,287.009
2012/08/10,280.319
2012/08/11,274.265
2012/08/12,230.756
2012/08/13,165.659
2012/08/14,161.989
2012/08/15,161.707
2012/08/16,162.8
2012/08/17,223.494
2012/08/18,227.051
2012/08/19,554.128
2012/08/20,1063
2012/08/21,1093
2012/08/22,1230
2012/08/23,1410
2012/08/24,1878
2012/08/25,1834
2012/08/26,1783
2012/08/27,1735
2012/08/28,1717
2012/08/29,2197
2012/08/30,2232
2012/08/31,2112
2012/09/01,1923
2012/09/02,1900
2012/09/03,2028
2012/09/04,1981
2012/09/05,1975
2012/09/06,2615
2012/09/07,3159
2012/09/08,3068
2012/09/09,3042
2012/09/10,3456
2012/09/11,3713
2012/09/12,3685
2012/09/13,4622
2012/09/14,4657
2012/09/15,4583
2012/09/16,4482
2012/09/17,4178
2012/09/18,3825
2012/09/19,5031
2012/09/20,5043
2012/09/21,5638
2012/09/22,5431
2012/09/23,4973
2012/09/24,5236
2012/09/25,5945
2012/09/26,6515
2012/09/27,6772
2012/09/28,7086
2012/09/29,7349
2012/09/30,7560
2012/10/01,7662
2012/10/02,7804
2012/10/03,6348
2012/10/04,6124
2012/10/05,4112
2012/10/06,1867
2012/10/07,1383
2012/10/08,294.122
2012/10/09,309.955
2012/10/10,360.907
2012/10/11,365.319
2012/10/12,398.047
2012/10/13,426.774
2012/10/14,419.997
2012/10/15,450.18
2012/10/16,471.939
2012/10/17,556.738
2012/10/18,652.307
2012/10/19,695.539
2012/10/20,706.33
2012/10/21,703.055
2012/10/22,696.859
2012/10/23,668.249
2012/10/24,612.146
2012/10/25,602.513
2012/10/26,622.223
2012/10/27,628.008
2012/10/28,634.225
2012/10/29,598.378
2012/10/30,672.573
2012/10/31,723.603
2012/11/01,686.566
2012/11/02,716.61
2012/11/03,707.556
2012/11/04,707.845
2012/11/05,697.953
2012/11/06,703.641
2012/11/07,714.66
2012/11/08,732.907
2012/11/09,749.99
2012/11/10,800.233
2012/11/11,843.673
2012/11/12,875.472
2012/11/13,780.501
2012/11/14,604.38
2012/11/15,503.486
2012/11/16,568.654
2012/11/17,587.373
2012/11/18,546.53
2012/11/19,535.119
2012/11/20,531.592
2012/11/21,545.135
2012/11/22,545.294
2012/11/23,542.073
2012/11/24,509.487
2012/11/25,495.747
2012/11/26,471.759
2012/11/27,458.82
2012/11/28,456.294
2012/11/29,450.357
2012/11/30,357.124
2012/12/01,278.97
2012/12/02,257.807
2012/12/03,387.947
2012/12/04,471.42
2012/12/05,542.175
2012/12/06,620.335
2012/12/07,622.873
2012/12/08,630.317
2012/12/09,596.829
2012/12/10,597.553
2012/12/11,598.562
2012/12/12,687.091
2012/12/13,711.498
2012/12/14,676.387
2012/12/15,598.595
2012/12/16,592.486
2012/12/17,603.493
2012/12/18,603.983
2012/12/19,621.641
2012/12/20,607.474
2012/12/21,606.383
2012/12/22,611.723
2012/12/23,636.851
2012/12/24,635.603
2012/12/25,662.75
2012/12/26,563.2
2012/12/27,430.841
2012/12/28,311.064
2012/12/29,274.028
2012/12/30,241.187
2012/12/31,249.125
2013/01/01,247.292
2013/01/02,286.042
2013/01/03,295.547
2013/01/04,314.73
2013/01/05,345.54
2013/01/06,339.046
2013/01/07,338.397
2013/01/08,355.28
2013/01/09,326.606
2013/01/10,307.6
2013/01/11,299.389
2013/01/12,308.437
2013/01/13,302.238
2013/01/14,308.465
2013/01/15,311.398
2013/01/16,304.5
2013/01/17,305.664
2013/01/18,296.486
2013/01/19,273.882
2013/01/20,273.668
2013/01/21,273.614
2013/01/22,232.808
2013/01/23,318.969
2013/01/24,315.732
2013/01/25,306.528
2013/01/26,287.316
2013/01/27,249.19
2013/01/28,228.337
2013/01/29,278.766
2013/01/30,445.879
2013/01/31,445.181
2013/02/01,441.853
2013/02/02,433.541
2013/02/03,432.404
2013/02/04,424.041
2013/02/05,424.203
2013/02/06,426.394
2013/02/07,426.098
2013/02/08,425.168
2013/02/09,403.827
2013/02/10,389.215
2013/02/11,392.175
2013/02/12,391.353
2013/02/13,250.349
2013/02/14,256.516
2013/02/15,256.78
2013/02/16,244.746
2013/02/17,221.342
2013/02/18,217.341
2013/02/19,215.356
2013/02/20,170.741
2013/02/21,175.273
2013/02/22,163.794
2013/02/23,155.98
2013/02/24,195.636
2013/02/25,204.887
2013/02/26,195.745
2013/02/27,173.926
2013/02/28,173.681
2013/03/01,184.523
2013/03/02,202.91
2013/03/03,213.58
2013/03/04,238.005
2013/03/05,365.37
2013/03/06,498.57
2013/03/07,484.687
2013/03/08,482.143
2013/03/09,469.571
2013/03/10,473.407
2013/03/11,474.926
2013/03/12,536.403
2013/03/13,543.505
2013/03/14,534.571
2013/03/15,1524
2013/03/16,1784
2013/03/17,1741
2013/03/18,2155
2013/03/19,2167
2013/03/20,2194
2013/03/21,2179
2013/03/22,2123
2013/03/23,2042
2013/03/24,1974
2013/03/25,1861
2013/03/26,1844
2013/03/27,1994
2013/03/28,1817
2013/03/29,1696
2013/03/30,1673
2013/03/31,1566
2013/04/01,1325
2013/04/02,1673
2013/04/03,1939
2013/04/04,2083
2013/04/05,2108
2013/04/06,1987
2013/04/07,1741
2013/04/08,1680
2013/04/09,2133
2013/04/10,3159
2013/04/11,3071
2013/04/12,2953
2013/04/13,2995
2013/04/14,3266
2013/04/15,3404
2013/04/16,3518
2013/04/17,3548
2013/04/18,5578
2013/04/19,5587
2013/04/20,5628
2013/04/21,5622
2013/04/22,5622
2013/04/23,5504
2013/04/24,4972
2013/04/25,4964
2013/04/26,4960
2013/04/27,4967
2013/04/28,4933
2013/04/29,4867
2013/04/30,4801
2013/05/01,4758
2013/05/02,1774
2013/05/03,1920
2013/05/04,2156
2013/05/05,2273
2013/05/06,2221
2013/05/07,2226
2013/05/08,1940
2013/05/09,1877
2013/05/10,1858
2013/05/11,1920
2013/05/12,1986
2013/05/13,1213
2013/05/14,1059
2013/05/15,703.412
2013/05/16,685.448
2013/05/17,686.209
2013/05/18,655.781
2013/05/19,700.184
2013/05/20,675.442
2013/05/21,616.377
2013/05/22,594.084
2013/05/23,580.349
2013/05/24,602.074
2013/05/25,605.874
2013/05/26,558.27
2013/05/27,457.819
2013/05/28,454.895
2013/05/29,478.451
2013/05/30,464.272
2013/05/31,461.614
2013/06/01,494.706
2013/06/02,478.442
2013/06/03,472.501
2013/06/04,477.195
2013/06/05,468.914
2013/06/06,473.666
2013/06/07,460.124
2013/06/08,508.319
2013/06/09,502.018
2013/06/10,519.754
2013/06/11,517.96
2013/06/12,450.448
2013/06/13,456.16
2013/06/14,447.811
2013/06/15,445.108
2013/06/16,423.769
2013/06/17,391.159
2013/06/18,394.396
2013/06/19,391.877
2013/06/20,365.347
2013/06/21,387.181
2013/06/22,357.811
2013/06/23,397.638
2013/06/24,387.124
2013/06/25,406.344
2013/06/26,406.452
2013/06/27,401.999
2013/06/28,390.627
2013/06/29,383.55
2013/06/30,384.594
2013/07/01,490.566
2013/07/02,498.882
2013/07/03,562.74
2013/07/04,621.449
2013/07/05,711.512
2013/07/06,670.118
2013/07/07,585.234
2013/07/08,577.421
2013/07/09,636.152
2013/07/10,679.234
2013/07/11,656.375
2013/07/12,606.683
2013/07/13,574.68
2013/07/14,509.65
2013/07/15,509.004
2013/07/16,525.191
2013/07/17,590.893
2013/07/18,603.845
2013/07/19,589.76
2013/07/20,629.634
2013/07/21,697.892
2013/07/22,680.902
2013/07/23,704.064
2013/07/24,690.708
2013/07/25,689.581
2013/07/26,689.842
2013/07/27,773.143
2013/07/28,773.434
2013/07/29,775.992
2013/07/30,784.009
2013/07/31,712.392
2013/08/01,720.369
2013/08/02,715.928
2013/08/03,687.03
2013/08/04,698.643
2013/08/05,693.698
2013/08/06,639.852
2013/08/07,639.318
2013/08/08,668.756
2013/08/09,671.767
2013/08/10,707.316
2013/08/11,747.109
2013/08/12,744.423
2013/08/13,776.586
2013/08/14,937.638
2013/08/15,872.731
2013/08/16,864.946
2013/08/17,874.533
2013/08/18,855.126
2013/08/19,853.836
2013/08/20,850.611
2013/08/21,920.076
2013/08/22,907.623
2013/08/23,879.968
2013/08/24,837.077
2013/08/25,788.582
2013/08/26,799.587
2013/08/27,701.041
2013/08/28,484.894
2013/08/29,1947
2013/08/30,1943
2013/08/31,1957
2013/09/01,1948
2013/09/02,1938
2013/09/03,1935
2013/09/04,1932
2013/09/05,1906
2013/09/06,1927
2013/09/07,1901
2013/09/08,1942
2013/09/09,1916
2013/09/10,1927
2013/09/11,1898
2013/09/12,769.343
2013/09/13,760.027
2013/09/14,722.933
2013/09/15,798.474
2013/09/16,779.394
2013/09/17,735.933
2013/09/18,682.677
2013/09/19,682.338
2013/09/20,671.141
2013/09/21,720.624
2013/09/22,688.331
2013/09/23,642.837
2013/09/24,662.728
2013/09/25,634.877
2013/09/26,632.703
2013/09/27,631.609
2013/09/28,629.651
2013/09/29,532.176
2013/09/30,617.164
2013/10/01,661.223
2013/10/02,706.695
2013/10/03,706.929
2013/10/04,696.334
2013/10/05,657.349
2013/10/06,659.299
2013/10/07,659.86
2013/10/08,665.279
2013/10/09,695.84
2013/10/10,692.943
2013/10/11,697.941
2013/10/12,688.495
2013/10/13,682.771
2013/10/14,667.098
2013/10/15,650.171
2013/10/16,788.276
2013/10/17,851.249
2013/10/18,870.308
2013/10/19,854.239
2013/10/20,694.376
2013/10/21,773.853
2013/10/22,952.796
2013/10/23,1207
2013/10/24,1159
2013/10/25,3159
2013/10/26,3097
2013/10/27,3067
2013/10/28,3041
2013/10/29,3471
2013/10/30,3461
2013/10/31,3477
2013/11/01,3440
2013/11/02,3423
2013/11/03,3362
2013/11/04,3399
2013/11/05,3464
2013/11/06,3469
2013/11/07,3569
2013/11/08,2828
2013/11/09,2847
2013/11/10,2630
2013/11/11,2436
2013/11/12,2430
2013/11/13,2742
2013/11/14,2619
2013/11/15,6798
2013/11/16,7669
2013/11/17,7661
2013/11/18,8448
2013/11/19,8957
2013/11/20,8679
2013/11/21,9681
2013/11/22,10856
2013/11/23,10620
2013/11/24,10043
2013/11/25,8825
2013/11/26,15111
2013/11/27,16175
2013/11/28,16665
2013/11/29,17284
2013/11/30,17162
2013/12/01,16169
2013/12/02,15882
2013/12/03,15834
2013/12/04,14875
2013/12/05,14870
2013/12/06,15351
2013/12/07,15004
2013/12/08,14882
2013/12/09,14597
2013/12/10,12719
2013/12/11,11769
2013/12/12,9817
2013/12/13,8274
2013/12/14,7300
2013/12/15,8384
2013/12/16,9378
2013/12/17,9369
2013/12/18,9377
2013/12/19,9395
2013/12/20,9748
2013/12/21,8035
2013/12/22,7611
2013/12/23,7697
2013/12/24,7771
2013/12/25,7734
2013/12/26,7907
2013/12/27,8043
2013/12/28,8090
2013/12/29,7779
2013/12/30,4002
2013/12/31,3214
2014/01/01,2555
2014/01/02,2254
2014/01/03,2478
2014/01/04,2445
2014/01/05,3168
2014/01/06,3604
2014/01/07,3823
2014/01/08,3822
2014/01/09,3868
2014/01/10,3823
2014/01/11,4320
2014/01/12,4570
2014/01/13,4651
2014/01/14,4500
2014/01/15,4585
2014/01/16,4622
2014/01/17,4929
2014/01/18,5323
2014/01/19,4704
2014/01/20,3953
2014/01/21,3264
2014/01/22,3172
2014/01/23,3245
2014/01/24,3296
2014/01/25,3249
2014/01/26,3341
2014/01/27,3746
2014/01/28,3427
2014/01/29,3500
2014/01/30,3464
2014/01/31,3538
2014/02/01,3396
2014/02/02,3173
2014/02/03,2730
2014/02/04,2929
2014/02/05,3050
2014/02/06,3002
2014/02/07,2991
2014/02/08,3065
2014/02/09,3077
2014/02/10,2388
2014/02/11,2389
2014/02/12,2381
