Date,mediantransactionvalue3wmaUSD
2015/12/10,247.934
2015/12/11,265.922
2015/12/12,229.633
2015/12/13,235.698
2015/12/14,226.482
2015/12/15,220.517
2015/12/16,213.135
2015/12/17,222.495
2015/12/18,235.887
2015/12/19,196.388
2015/12/20,202.747
2015/12/21,224.445
2015/12/22,242.619
2015/12/23,252.219
2015/12/24,272.473
2015/12/25,294.606
2015/12/26,206.39
2015/12/27,131.029
2015/12/28,109.33
2015/12/29,117.73
2015/12/30,115.756
2015/12/31,108.602
2016/01/01,102.356
2016/01/02,87.6
2016/01/03,87.051
2016/01/04,89.45
2016/01/05,101.598
2016/01/06,109.537
2016/01/07,115.873
2016/01/08,115.826
2016/01/09,95.162
2016/01/10,86.482
2016/01/11,95.251
2016/01/12,104.715
2016/01/13,114.984
2016/01/14,118.851
2016/01/15,118.492
2016/01/16,96.768
2016/01/17,83.653
2016/01/18,84.343
2016/01/19,103.833
2016/01/20,108.286
2016/01/21,116.399
2016/01/22,119.319
2016/01/23,121.209
2016/01/24,142.235
2016/01/25,130.185
2016/01/26,143.269
2016/01/27,148.049
2016/01/28,132.737
2016/01/29,122.564
2016/01/30,129.426
2016/01/31,133.424
2016/02/01,145.402
2016/02/02,131.099
2016/02/03,113.092
2016/02/04,125.289
2016/02/05,134.573
2016/02/06,144.96
2016/02/07,142.04
2016/02/08,161.928
2016/02/09,186.378
2016/02/10,201.895
2016/02/11,177.64
2016/02/12,154.224
2016/02/13,143.199
2016/02/14,148.134
2016/02/15,173.418
2016/02/16,191.505
2016/02/17,188.007
2016/02/18,180.747
2016/02/19,181.422
2016/02/20,192.603
2016/02/21,208.144
2016/02/22,209.146
2016/02/23,195.596
2016/02/24,178.866
2016/02/25,169.029
2016/02/26,169.926
2016/02/27,139.117
2016/02/28,193.034
2016/02/29,268.388
2016/03/01,294.924
2016/03/02,292.228
2016/03/03,245.967
2016/03/04,209.376
2016/03/05,306.351
2016/03/06,233.956
2016/03/07,180.828
2016/03/08,133.99
2016/03/09,130.436
2016/03/10,120.34
2016/03/11,115.992
2016/03/12,110.379
2016/03/13,104.463
2016/03/14,112.412
2016/03/15,119.926
2016/03/16,161.498
2016/03/17,163.506
2016/03/18,147.674
2016/03/19,119.487
2016/03/20,106.873
2016/03/21,111.171
2016/03/22,109.864
2016/03/23,110.976
2016/03/24,117.342
2016/03/25,117.363
2016/03/26,108.127
2016/03/27,101.513
2016/03/28,110.51
2016/03/29,119.887
2016/03/30,123.889
2016/03/31,124.302
2016/04/01,123.794
2016/04/02,116.998
2016/04/03,109.539
2016/04/04,115.174
2016/04/05,119.689
2016/04/06,126.284
2016/04/07,126.674
2016/04/08,130.141
2016/04/09,115.05
2016/04/10,106.154
2016/04/11,114.788
2016/04/12,124.822
2016/04/13,132.933
2016/04/14,132.939
2016/04/15,139.822
2016/04/16,124.449
2016/04/17,117.063
2016/04/18,119.941
2016/04/19,128.219
2016/04/20,132.747
2016/04/21,133.463
2016/04/22,135.344
2016/04/23,119.766
2016/04/24,106.371
2016/04/25,113.416
2016/04/26,122.072
2016/04/27,123.091
2016/04/28,116.682
2016/04/29,107.542
2016/04/30,99.685
2016/05/01,90.298
2016/05/02,106.861
2016/05/03,122.979
2016/05/04,136.157
2016/05/05,133.813
2016/05/06,129.934
2016/05/07,124.092
2016/05/08,118.49
2016/05/09,123.613
2016/05/10,131.369
2016/05/11,137.278
2016/05/12,143.776
2016/05/13,149.691
2016/05/14,134.068
2016/05/15,130.898
2016/05/16,147.511
2016/05/17,155.905
2016/05/18,147.751
2016/05/19,141.642
2016/05/20,135.765
2016/05/21,124.363
2016/05/22,113.593
2016/05/23,119.797
2016/05/24,120.399
2016/05/25,120.203
2016/05/26,128.775
2016/05/27,141.449
2016/05/28,142.503
2016/05/29,141.071
2016/05/30,132.916
2016/05/31,141.405
2016/06/01,132.547
2016/06/02,124.289
2016/06/03,124.251
2016/06/04,126.038
2016/06/05,128.351
2016/06/06,138.117
2016/06/07,144.72
2016/06/08,148.359
2016/06/09,154.649
2016/06/10,164.242
2016/06/11,162.895
2016/06/12,160.017
2016/06/13,171.303
2016/06/14,173.665
2016/06/15,172.974
2016/06/16,190.161
2016/06/17,194.791
2016/06/18,178.843
2016/06/19,160.622
2016/06/20,172.889
2016/06/21,193.438
2016/06/22,218.41
2016/06/23,204.819
2016/06/24,208.719
2016/06/25,185.919
2016/06/26,161.931
2016/06/27,156.002
2016/06/28,158.64
2016/06/29,172.95
2016/06/30,185.798
2016/07/01,188.249
2016/07/02,187.7
2016/07/03,169.231
2016/07/04,182.1
2016/07/05,182.841
2016/07/06,179.339
2016/07/07,176.22
2016/07/08,180.221
2016/07/09,161.281
2016/07/10,141.792
2016/07/11,166.893
2016/07/12,170.129
2016/07/13,186.003
2016/07/14,187.035
2016/07/15,204.015
2016/07/16,186.429
2016/07/17,170.058
2016/07/18,194.102
2016/07/19,221.278
2016/07/20,222.598
2016/07/21,227.128
2016/07/22,236.918
2016/07/23,225.423
2016/07/24,208.894
2016/07/25,203.796
2016/07/26,216.369
2016/07/27,230.747
2016/07/28,233.594
2016/07/29,247.929
2016/07/30,244.732
2016/07/31,228.381
2016/08/01,214.635
2016/08/02,240.121
2016/08/03,233.74
2016/08/04,222.178
2016/08/05,199.319
2016/08/06,186.285
2016/08/07,194.413
2016/08/08,190.455
2016/08/09,198.124
2016/08/10,186.469
2016/08/11,181.437
2016/08/12,196.173
2016/08/13,206.461
2016/08/14,204.262
2016/08/15,206.918
2016/08/16,203.904
2016/08/17,191.186
2016/08/18,187.414
2016/08/19,199.957
2016/08/20,183.017
2016/08/21,160.917
2016/08/22,161.911
2016/08/23,166.018
2016/08/24,163.198
2016/08/25,173.554
2016/08/26,180.283
2016/08/27,157.05
2016/08/28,139.052
2016/08/29,156.479
2016/08/30,171.662
2016/08/31,176.399
2016/09/01,185.858
2016/09/02,191.102
2016/09/03,166.085
2016/09/04,138.496
2016/09/05,149.909
2016/09/06,154.353
2016/09/07,157.734
2016/09/08,154.653
2016/09/09,168.033
2016/09/10,157.854
2016/09/11,146.927
2016/09/12,149.848
2016/09/13,169.504
2016/09/14,174.185
2016/09/15,173.826
2016/09/16,175.97
2016/09/17,154.889
2016/09/18,144.081
2016/09/19,161.286
2016/09/20,176.316
2016/09/21,181.186
2016/09/22,186.103
2016/09/23,190.134
2016/09/24,187.28
2016/09/25,163.884
2016/09/26,152.724
2016/09/27,147.383
2016/09/28,153.326
2016/09/29,153.52
2016/09/30,154.755
2016/10/01,133.927
2016/10/02,116.344
2016/10/03,118.041
2016/10/04,124.683
2016/10/05,124.698
2016/10/06,117.176
2016/10/07,118.662
2016/10/08,113.431
2016/10/09,115.474
2016/10/10,135.605
2016/10/11,147.175
2016/10/12,160.768
2016/10/13,158.753
2016/10/14,146.286
2016/10/15,130.203
2016/10/16,115.968
2016/10/17,115.982
2016/10/18,124.756
2016/10/19,134.653
2016/10/20,126.82
2016/10/21,128.853
2016/10/22,127.983
2016/10/23,119.832
2016/10/24,133.815
2016/10/25,144.784
2016/10/26,146.936
2016/10/27,137.776
2016/10/28,135.55
2016/10/29,131.38
2016/10/30,119.317
2016/10/31,133.002
2016/11/01,147.631
2016/11/02,149.721
2016/11/03,146.538
2016/11/04,140.994
2016/11/05,122.465
2016/11/06,111.808
2016/11/07,111.979
2016/11/08,108.993
2016/11/09,117.952
2016/11/10,119.065
2016/11/11,117.851
2016/11/12,110.885
2016/11/13,104.307
2016/11/14,111.929
2016/11/15,121.982
2016/11/16,119.788
2016/11/17,119.914
2016/11/18,120.679
2016/11/19,117.111
2016/11/20,106.853
2016/11/21,106.903
2016/11/22,109.141
2016/11/23,113.587
2016/11/24,110.504
2016/11/25,109.914
2016/11/26,105.993
2016/11/27,102.624
2016/11/28,111.015
2016/11/29,117.048
2016/11/30,118.251
2016/12/01,118.202
2016/12/02,118.756
2016/12/03,113.391
2016/12/04,108.263
2016/12/05,116.575
2016/12/06,120.321
2016/12/07,122.291
2016/12/08,125.369
2016/12/09,126.303
2016/12/10,118.315
2016/12/11,107.371
2016/12/12,115.442
2016/12/13,119.197
2016/12/14,119.331
2016/12/15,122.73
2016/12/16,122.307
2016/12/17,115.224
2016/12/18,117.463
2016/12/19,130.08
2016/12/20,135.824
2016/12/21,137.499
2016/12/22,139.96
2016/12/23,147.794
2016/12/24,142.156
2016/12/25,133.505
2016/12/26,145.698
2016/12/27,155.035
2016/12/28,164.199
2016/12/29,165.095
2016/12/30,161.171
2016/12/31,151.376
2017/01/01,146.615
2017/01/02,146.838
2017/01/03,151.509
2017/01/04,164.529
2017/01/05,188.862
2017/01/06,176.764
2017/01/07,154.893
2017/01/08,142.11
2017/01/09,158.715
2017/01/10,153.235
2017/01/11,161.316
2017/01/12,156.404
2017/01/13,155.745
2017/01/14,137.605
2017/01/15,118.275
2017/01/16,123.779
2017/01/17,131.768
2017/01/18,135.198
2017/01/19,140.52
2017/01/20,142.291
2017/01/21,133.699
2017/01/22,124.593
2017/01/23,139.275
2017/01/24,143.127
2017/01/25,139.531
2017/01/26,127.759
2017/01/27,130.597
2017/01/28,124.594
2017/01/29,114.682
2017/01/30,140.496
2017/01/31,152.216
2017/02/01,145.405
2017/02/02,160.201
2017/02/03,162.143
2017/02/04,162.931
2017/02/05,147.447
2017/02/06,196.286
2017/02/07,183.392
2017/02/08,187.593
2017/02/09,165.68
2017/02/10,164.75
2017/02/11,147.117
2017/02/12,138.261
2017/02/13,151.414
2017/02/14,165.343
2017/02/15,174.45
2017/02/16,188.941
2017/02/17,186.238
2017/02/18,160.862
2017/02/19,148.872
2017/02/20,170.99
2017/02/21,205.149
2017/02/22,220.792
2017/02/23,207.36
2017/02/24,192.771
2017/02/25,154.04
2017/02/26,143.562
2017/02/27,177.575
2017/02/28,209.718
2017/03/01,232.585
2017/03/02,245.269
2017/03/03,251.658
2017/03/04,236.063
2017/03/05,191.132
2017/03/06,221.259
2017/03/07,220.822
2017/03/08,205.485
2017/03/09,183.501
2017/03/10,196.61
2017/03/11,173.765
2017/03/12,165.871
2017/03/13,189.049
2017/03/14,199.86
2017/03/15,221.147
2017/03/16,232.825
2017/03/17,258.611
2017/03/18,231.331
2017/03/19,185.06
2017/03/20,192.221
2017/03/21,206.706
2017/03/22,201.731
2017/03/23,201.921
2017/03/24,215.521
2017/03/25,208.002
2017/03/26,191.56
2017/03/27,218.879
2017/03/28,217.002
2017/03/29,202.248
2017/03/30,199.204
2017/03/31,215.23
2017/04/01,192.686
2017/04/02,173.443
2017/04/03,188.706
2017/04/04,212.806
2017/04/05,209.765
2017/04/06,205.542
2017/04/07,209.222
2017/04/08,184.988
2017/04/09,152.464
2017/04/10,167.704
2017/04/11,192.564
2017/04/12,205.194
2017/04/13,213.692
2017/04/14,192.187
2017/04/15,169.531
2017/04/16,157.513
2017/04/17,176.651
2017/04/18,207.527
2017/04/19,203.878
2017/04/20,214.317
2017/04/21,197.313
2017/04/22,187.812
2017/04/23,181.617
2017/04/24,219.409
2017/04/25,243.287
2017/04/26,237.979
2017/04/27,250.538
2017/04/28,260.981
2017/04/29,238.054
2017/04/30,216.93
2017/05/01,239.347
2017/05/02,271.565
2017/05/03,302.917
2017/05/04,309.921
2017/05/05,358.638
2017/05/06,291.957
2017/05/07,252.466
2017/05/08,268.598
2017/05/09,336.729
2017/05/10,398.32
2017/05/11,414.557
2017/05/12,410.836
2017/05/13,390.961
2017/05/14,308.392
2017/05/15,311.895
2017/05/16,352.964
2017/05/17,446.914
2017/05/18,459.33
2017/05/19,480.954
2017/05/20,387.504
2017/05/21,343.717
2017/05/22,387.282
2017/05/23,436.678
2017/05/24,469.352
2017/05/25,510.687
2017/05/26,500.479
2017/05/27,414.754
2017/05/28,340.881
2017/05/29,335.014
2017/05/30,373.412
2017/05/31,379.38
2017/06/01,368.588
2017/06/02,367.333
2017/06/03,333.135
2017/06/04,313.624
2017/06/05,379.594
2017/06/06,414.42
2017/06/07,424.499
2017/06/08,371.31
2017/06/09,397.883
2017/06/10,396.915
2017/06/11,407.311
2017/06/12,470.094
2017/06/13,491.979
2017/06/14,500.199
2017/06/15,451.596
2017/06/16,420.284
2017/06/17,393.418
2017/06/18,359.202
2017/06/19,392.64
2017/06/20,429.358
2017/06/21,482.611
2017/06/22,486.673
2017/06/23,436.659
2017/06/24,407.191
2017/06/25,417.775
2017/06/26,457.766
2017/06/27,428.835
2017/06/28,435.808
2017/06/29,500.489
2017/06/30,453.575
2017/07/01,427.306
2017/07/02,370.156
2017/07/03,387.735
2017/07/04,350.418
2017/07/05,365.602
2017/07/06,399.402
2017/07/07,402.036
2017/07/08,380.394
2017/07/09,342.255
2017/07/10,377.536
2017/07/11,396.287
2017/07/12,400.236
2017/07/13,390.589
2017/07/14,424.536
2017/07/15,400.947
2017/07/16,374.87
2017/07/17,362.965
2017/07/18,368.89
2017/07/19,366.602
2017/07/20,453.033
2017/07/21,453.878
2017/07/22,437.841
2017/07/23,405.294
2017/07/24,408.543
2017/07/25,407.63
2017/07/26,397.055
2017/07/27,395.954
2017/07/28,486.98
2017/07/29,446.552
2017/07/30,539.585
2017/07/31,568.669
2017/08/01,427.816
2017/08/02,344.438
2017/08/03,311.666
2017/08/04,349.174
2017/08/05,390.955
2017/08/06,381.676
2017/08/07,421.596
2017/08/08,452.422
2017/08/09,457.989
2017/08/10,490.329
2017/08/11,526.444
2017/08/12,502.816
2017/08/13,488.027
2017/08/14,601.4
2017/08/15,623.586
2017/08/16,630.026
2017/08/17,535.71
2017/08/18,468.423
2017/08/19,432.869
2017/08/20,459.109
2017/08/21,596.223
2017/08/22,780.202
2017/08/23,709.269
2017/08/24,808.299
2017/08/25,730.102
2017/08/26,649.595
2017/08/27,457.943
2017/08/28,535.245
2017/08/29,605.061
2017/08/30,638.929
2017/08/31,696.741
2017/09/01,746.734
2017/09/02,649.561
2017/09/03,576.208
2017/09/04,676.609
2017/09/05,717.848
2017/09/06,709.523
2017/09/07,684.985
2017/09/08,637.333
2017/09/09,576.003
2017/09/10,581.435
2017/09/11,559.719
2017/09/12,550.718
2017/09/13,552.757
2017/09/14,615.519
2017/09/15,681.925
2017/09/16,611.99
2017/09/17,539.951
2017/09/18,631.112
2017/09/19,585.108
2017/09/20,591.056
2017/09/21,544.696
2017/09/22,514.931
2017/09/23,434.567
2017/09/24,389.106
2017/09/25,443.861
2017/09/26,469.887
2017/09/27,511.607
2017/09/28,522.863
2017/09/29,515.675
2017/09/30,518.262
2017/10/01,480.372
2017/10/02,463.533
2017/10/03,439.175
2017/10/04,481.738
2017/10/05,464.801
2017/10/06,430.786
2017/10/07,376.842
2017/10/08,349.014
2017/10/09,400.899
2017/10/10,439.401
2017/10/11,432.132
2017/10/12,503.091
2017/10/13,578.206
2017/10/14,522.182
2017/10/15,421.97
2017/10/16,396.428
2017/10/17,416.67
2017/10/18,424.638
2017/10/19,394.905
2017/10/20,417.657
2017/10/21,396.296
2017/10/22,393.337
2017/10/23,542.943
2017/10/24,633.542
2017/10/25,544.182
2017/10/26,492.099
2017/10/27,563.825
2017/10/28,623.221
2017/10/29,517.735
2017/10/30,473.755
2017/10/31,553.706
2017/11/01,618.9
2017/11/02,661.756
2017/11/03,711.132
2017/11/04,626.514
2017/11/05,595.21
2017/11/06,630.418
2017/11/07,599.45
2017/11/08,687.296
2017/11/09,693.407
2017/11/10,827.605
2017/11/11,999.13
2017/11/12,1182
2017/11/13,1025
2017/11/14,874.284
2017/11/15,747.208
2017/11/16,754.977
2017/11/17,666.731
2017/11/18,555.873
2017/11/19,524.343
2017/11/20,582.777
2017/11/21,561.253
2017/11/22,601.108
2017/11/23,597.162
2017/11/24,590.035
2017/11/25,556.103
2017/11/26,555.313
2017/11/27,625.335
2017/11/28,828.651
2017/11/29,1082
2017/11/30,1074
2017/12/01,848.936
2017/12/02,701.853
2017/12/03,681.991
2017/12/04,815.341
2017/12/05,940.594
2017/12/06,1396
2017/12/07,2211
2017/12/08,2312
2017/12/09,1845
2017/12/10,1313
2017/12/11,1152
2017/12/12,1611
2017/12/13,1893
2017/12/14,3399
2017/12/15,3366
2017/12/16,2799
2017/12/17,2241
2017/12/18,2623
2017/12/19,4046
2017/12/20,4664
2017/12/21,4954
2017/12/22,4357
2017/12/23,3561
2017/12/24,2372
2017/12/25,1969
2017/12/26,2307
2017/12/27,3254
2017/12/28,3573
2017/12/29,3946
2017/12/30,4214
2017/12/31,3273
2018/01/01,2521
2018/01/02,3025
2018/01/03,4081
2018/01/04,4786
2018/01/05,4849
2018/01/06,3896
2018/01/07,4484
2018/01/08,4169
2018/01/09,4214
2018/01/10,4008
2018/01/11,3653
2018/01/12,3366
2018/01/13,3502
2018/01/14,3175
2018/01/15,2991
2018/01/16,2795
2018/01/17,2661
2018/01/18,2634
2018/01/19,2380
2018/01/20,1995
2018/01/21,1508
2018/01/22,1468
2018/01/23,1171
2018/01/24,1352
2018/01/25,1381
2018/01/26,1387
2018/01/27,1211
2018/01/28,1042
2018/01/29,990.18
2018/01/30,1128
2018/01/31,1469
2018/02/01,1491
2018/02/02,1633
2018/02/03,1309
2018/02/04,1105
2018/02/05,980.768
2018/02/06,951.611
2018/02/07,937.447
2018/02/08,822.855
2018/02/09,818.307
2018/02/10,821.666
2018/02/11,692.662
2018/02/12,696.666
2018/02/13,754.356
2018/02/14,798.87
2018/02/15,868.96
2018/02/16,850.314
2018/02/17,814.66
2018/02/18,765.211
2018/02/19,758.995
2018/02/20,869
2018/02/21,996.979
2018/02/22,995.83
2018/02/23,927.006
2018/02/24,867.881
2018/02/25,842.431
2018/02/26,839.123
2018/02/27,866.54
2018/02/28,846.216
2018/03/01,871.369
2018/03/02,849.086
2018/03/03,706.359
2018/03/04,610.599
2018/03/05,675.31
2018/03/06,682.991
2018/03/07,660.896
2018/03/08,676.139
2018/03/09,706.837
2018/03/10,663.644
2018/03/11,592.832
2018/03/12,563.685
2018/03/13,602.462
2018/03/14,696.48
2018/03/15,740.584
2018/03/16,718.689
2018/03/17,638.697
2018/03/18,688.331
2018/03/19,674.109
2018/03/20,670.414
2018/03/21,640.718
2018/03/22,619.332
2018/03/23,612.216
2018/03/24,592.653
2018/03/25,564.948
2018/03/26,590.022
2018/03/27,567.953
2018/03/28,562.988
2018/03/29,563.513
2018/03/30,566.889
2018/03/31,531.297
2018/04/01,480.781
2018/04/02,482.69
2018/04/03,521.146
2018/04/04,558.974
2018/04/05,559.905
2018/04/06,531.52
2018/04/07,479.935
2018/04/08,422.3
2018/04/09,450.841
2018/04/10,479.807
2018/04/11,510.138
2018/04/12,540.437
2018/04/13,547.815
2018/04/14,500.069
2018/04/15,475.293
2018/04/16,507.184
2018/04/17,529.204
2018/04/18,533.532
2018/04/19,545.332
2018/04/20,558.387
2018/04/21,519.555
2018/04/22,476.009
2018/04/23,448.43
2018/04/24,501.461
2018/04/25,624.613
2018/04/26,599.337
2018/04/27,562.051
2018/04/28,443.872
2018/04/29,447.729
2018/04/30,495.64
2018/05/01,519.105
2018/05/02,535.394
2018/05/03,550.189
2018/05/04,572.075
2018/05/05,510.351
2018/05/06,458.791
2018/05/07,461.097
2018/05/08,473.082
2018/05/09,484.318
2018/05/10,487.864
2018/05/11,552.617
2018/05/12,482.403
2018/05/13,468.355
2018/05/14,494.591
2018/05/15,532.283
2018/05/16,513.43
2018/05/17,525.943
2018/05/18,513.664
2018/05/19,469.818
2018/05/20,475.132
2018/05/21,490.181
2018/05/22,489.258
2018/05/23,510.963
2018/05/24,522.812
2018/05/25,499.236
2018/05/26,456.172
2018/05/27,419.035
2018/05/28,452.676
2018/05/29,493.779
2018/05/30,498.694
2018/05/31,477.282
2018/06/01,454.884
2018/06/02,424.035
2018/06/03,406.016
2018/06/04,437.973
2018/06/05,447.066
2018/06/06,430.227
2018/06/07,410.763
2018/06/08,397.483
2018/06/09,385.611
2018/06/10,404.163
2018/06/11,440.048
2018/06/12,442.005
2018/06/13,447.91
2018/06/14,476.72
2018/06/15,440.325
2018/06/16,386.586
2018/06/17,337.87
2018/06/18,353.776
2018/06/19,393.919
2018/06/20,438.943
2018/06/21,424.807
2018/06/22,456.934
2018/06/23,414.938
2018/06/24,403.006
2018/06/25,408.392
2018/06/26,413.829
2018/06/27,422.14
2018/06/28,414.966
2018/06/29,433.235
2018/06/30,425.67
2018/07/01,383.082
2018/07/02,397.999
2018/07/03,458.441
2018/07/04,430.224
2018/07/05,394.741
2018/07/06,365.612
2018/07/07,334.985
2018/07/08,331.101
2018/07/09,363.668
2018/07/10,398.577
2018/07/11,408.329
2018/07/12,376.556
2018/07/13,361.218
2018/07/14,326.493
2018/07/15,340.13
2018/07/16,388.141
2018/07/17,415.431
2018/07/18,420.176
2018/07/19,394.13
2018/07/20,401.208
2018/07/21,371.339
2018/07/22,340.529
2018/07/23,361.965
2018/07/24,412.92
2018/07/25,419.365
2018/07/26,407.985
2018/07/27,393.697
2018/07/28,358.01
2018/07/29,329.423
2018/07/30,363.655
2018/07/31,389.153
2018/08/01,414.027
2018/08/02,398.816
2018/08/03,385.983
2018/08/04,352.236
2018/08/05,330.467
2018/08/06,338.419
2018/08/07,364.578
2018/08/08,395.543
2018/08/09,381.944
2018/08/10,375.574
2018/08/11,367.823
2018/08/12,327.969
2018/08/13,333.908
2018/08/14,367.056
2018/08/15,365.61
2018/08/16,347.975
2018/08/17,340.149
2018/08/18,314.894
2018/08/19,281.82
2018/08/20,286.949
2018/08/21,307.463
2018/08/22,322.639
2018/08/23,312.769
2018/08/24,311.303
2018/08/25,295.596
2018/08/26,268.127
2018/08/27,286.461
2018/08/28,328.105
2018/08/29,335.141
2018/08/30,346.239
2018/08/31,336.226
2018/09/01,316.176
2018/09/02,297.883
2018/09/03,319.39
2018/09/04,346.965
2018/09/05,379.868
2018/09/06,399.258
2018/09/07,364.728
2018/09/08,306.938
2018/09/09,273.241
2018/09/10,297.101
2018/09/11,320.167
2018/09/12,324.625
2018/09/13,328.259
2018/09/14,326.947
2018/09/15,288.366
2018/09/16,258.384
2018/09/17,271.817
2018/09/18,290.379
2018/09/19,274.857
2018/09/20,277.774
2018/09/21,297.397
2018/09/22,272.211
2018/09/23,242.793
2018/09/24,243.082
2018/09/25,253.767
2018/09/26,269.312
2018/09/27,284.931
2018/09/28,298.431
2018/09/29,270.613
2018/09/30,253.19
2018/10/01,280.607
2018/10/02,308.729
2018/10/03,300.016
2018/10/04,280.436
2018/10/05,300.073
2018/10/06,271.769
2018/10/07,187.748
2018/10/08,220.12
2018/10/09,263.262
2018/10/10,288.256
2018/10/11,300.334
2018/10/12,299.572
2018/10/13,273.296
2018/10/14,251.404
2018/10/15,280.144
2018/10/16,300.155
2018/10/17,309.519
2018/10/18,303.251
2018/10/19,281.601
2018/10/20,240.885
2018/10/21,214.685
2018/10/22,240.336
2018/10/23,266.291
2018/10/24,275.678
2018/10/25,267.52
2018/10/26,276.134
2018/10/27,251.448
2018/10/28,223.72
2018/10/29,228.454
2018/10/30,225.666
2018/10/31,214.107
2018/11/01,213.984
2018/11/02,232.769
2018/11/03,217.746
2018/11/04,206.497
2018/11/05,225.331
2018/11/06,258.62
2018/11/07,272.315
2018/11/08,265.414
2018/11/09,257.543
2018/11/10,230.175
2018/11/11,200.784
2018/11/12,200.079
2018/11/13,230.14
2018/11/14,275.641
2018/11/15,288.483
2018/11/16,278.127
2018/11/17,224.866
2018/11/18,181.516
2018/11/19,214.961
2018/11/20,328.374
2018/11/21,328.503
2018/11/22,257.355
2018/11/23,189.063
2018/11/24,149.299
2018/11/25,155.615
2018/11/26,200.11
2018/11/27,197.33
2018/11/28,226.487
2018/11/29,254.726
2018/11/30,271.044
2018/12/01,212.503
2018/12/02,159.383
2018/12/03,188.546
2018/12/04,212.185
2018/12/05,211.197
2018/12/06,209.962
2018/12/07,252.457
2018/12/08,200.099
2018/12/09,141.779
2018/12/10,148.351
2018/12/11,181.555
2018/12/12,194.132
2018/12/13,177.211
2018/12/14,174.869
2018/12/15,136.239
2018/12/16,118.971
2018/12/17,127.11
2018/12/18,178.789
2018/12/19,198.907
2018/12/20,210.193
2018/12/21,208.962
2018/12/22,159.163
2018/12/23,112.99
2018/12/24,123.102
2018/12/25,122.549
2018/12/26,119.787
2018/12/27,106.979
2018/12/28,111.896
2018/12/29,119.188
2018/12/30,98.835
2018/12/31,98.442
2019/01/01,97.355
2019/01/02,116.37
2019/01/03,133.876
2019/01/04,146.142
2019/01/05,120.866
2019/01/06,104.199
2019/01/07,124.738
2019/01/08,125.204
2019/01/09,119.365
2019/01/10,123.505
2019/01/11,129.446
2019/01/12,113.289
2019/01/13,87.295
2019/01/14,85.787
2019/01/15,116.243
2019/01/16,147.939
2019/01/17,155.619
2019/01/18,151.57
2019/01/19,123.003
2019/01/20,93.917
2019/01/21,106.556
2019/01/22,134.138
2019/01/23,151.968
2019/01/24,143.188
2019/01/25,145.389
2019/01/26,118.933
2019/01/27,95.621
2019/01/28,128.508
2019/01/29,127.644
2019/01/30,124.892
2019/01/31,112.935
2019/02/01,117.555
2019/02/02,102.88
2019/02/03,90.809
2019/02/04,84.229
2019/02/05,93.601
2019/02/06,97.849
2019/02/07,95.367
2019/02/08,108.954
2019/02/09,107.04
2019/02/10,82.982
2019/02/11,95.855
2019/02/12,193.735
2019/02/13,199.796
2019/02/14,156.819
2019/02/15,135.465
2019/02/16,109.358
2019/02/17,83.786
2019/02/18,89.27
2019/02/19,114.139
2019/02/20,148.395
2019/02/21,160.645
2019/02/22,145.73
2019/02/23,113.535
2019/02/24,92.759
2019/02/25,108.904
2019/02/26,114.137
2019/02/27,125.049
2019/02/28,118.486
2019/03/01,118.863
2019/03/02,102.8
2019/03/03,77.723
2019/03/04,129.012
2019/03/05,213.229
2019/03/06,281.466
2019/03/07,304.129
2019/03/08,304.524
2019/03/09,288.352
2019/03/10,276.305
2019/03/11,288.213
2019/03/12,298.484
2019/03/13,306.443
2019/03/14,306.044
2019/03/15,311.337
2019/03/16,295.457
2019/03/17,272.689
2019/03/18,265.596
2019/03/19,267.003
2019/03/20,282.757
2019/03/21,303.776
2019/03/22,312.736
2019/03/23,301.081
2019/03/24,275.145
2019/03/25,240.767
2019/03/26,180.059
2019/03/27,166.967
2019/03/28,161.038
2019/03/29,179.948
2019/03/30,170.001
2019/03/31,156.987
2019/04/01,180.274
2019/04/02,249.334
2019/04/03,344.255
2019/04/04,338.726
2019/04/05,265.34
2019/04/06,170.711
2019/04/07,109.402
2019/04/08,153.548
2019/04/09,196.558
2019/04/10,189.542
2019/04/11,171.221
2019/04/12,156.732
2019/04/13,124.562
2019/04/14,107.133
2019/04/15,133.991
2019/04/16,176.558
2019/04/17,227.038
2019/04/18,214.067
2019/04/19,188.422
2019/04/20,152.684
2019/04/21,107.493
2019/04/22,145.247
2019/04/23,279.496
2019/04/24,290.229
2019/04/25,250.002
2019/04/26,206.299
2019/04/27,147.505
2019/04/28,108.313
2019/04/29,168.036
2019/04/30,257.323
2019/05/01,203.773
2019/05/02,146.406
2019/05/03,179.547
2019/05/04,169.823
2019/05/05,156.044
2019/05/06,163.676
2019/05/07,280.996
2019/05/08,315.17
2019/05/09,331.75
2019/05/10,385.825
2019/05/11,409.443
2019/05/12,390.652
2019/05/13,396.119
2019/05/14,442.383
2019/05/15,484.294
2019/05/16,504.094
2019/05/17,486.252
2019/05/18,349.337
2019/05/19,258.248
2019/05/20,296.559
2019/05/21,354.056
2019/05/22,356.803
2019/05/23,320.138
2019/05/24,341.918
2019/05/25,282.244
2019/05/26,194.571
2019/05/27,281.995
2019/05/28,357.196
2019/05/29,395.377
2019/05/30,423.845
2019/05/31,566.973
2019/06/01,467.94
2019/06/02,356.737
2019/06/03,409.413
2019/06/04,426.054
2019/06/05,401.14
2019/06/06,333.969
2019/06/07,306.804
