Date,top100cap3ema
2011/01/08,30.646
2011/01/09,30.644
2011/01/10,30.573
2011/01/11,30.59
2011/01/12,30.573
2011/01/13,30.604
2011/01/14,30.633
2011/01/15,30.624
2011/01/16,30.667
2011/01/17,30.702
2011/01/18,30.678
2011/01/19,30.612
2011/01/20,30.581
2011/01/21,30.566
2011/01/22,30.549
2011/01/23,30.646
2011/01/24,30.67
2011/01/25,30.659
2011/01/26,30.581
2011/01/27,31.969
2011/01/28,32.646
2011/01/29,32.971
2011/01/30,33.11
2011/01/31,33.144
2011/02/01,33.216
2011/02/02,33.173
2011/02/03,33.177
2011/02/04,33.149
2011/02/05,33.15
2011/02/06,33.083
2011/02/07,33.133
2011/02/08,33.099
2011/02/09,33.13
2011/02/10,33.119
2011/02/11,33.067
2011/02/12,33.01
2011/02/13,32.963
2011/02/14,32.908
2011/02/15,32.887
2011/02/16,32.844
2011/02/17,32.797
2011/02/18,32.725
2011/02/19,32.673
2011/02/20,32.695
2011/02/21,32.673
2011/02/22,32.588
2011/02/23,32.528
2011/02/24,32.462
2011/02/25,32.409
2011/02/26,32.369
2011/02/27,32.597
2011/02/28,32.599
2011/03/01,32.702
2011/03/02,31.492
2011/03/03,30.833
2011/03/04,30.444
2011/03/05,30.264
2011/03/06,30.185
2011/03/07,30.127
2011/03/08,30.075
2011/03/09,30.027
2011/03/10,29.929
2011/03/11,29.794
2011/03/12,29.663
2011/03/13,29.569
2011/03/14,29.565
2011/03/15,29.533
2011/03/16,29.545
2011/03/17,29.585
2011/03/18,29.631
2011/03/19,29.639
2011/03/20,29.625
2011/03/21,29.644
2011/03/22,29.597
2011/03/23,29.598
2011/03/24,29.561
2011/03/25,29.517
2011/03/26,29.498
2011/03/27,29.431
2011/03/28,29.377
2011/03/29,29.343
2011/03/30,29.269
2011/03/31,29.198
2011/04/01,29.145
2011/04/02,29.019
2011/04/03,28.935
2011/04/04,28.851
2011/04/05,28.795
2011/04/06,28.768
2011/04/07,28.754
2011/04/08,28.73
2011/04/09,28.647
2011/04/10,28.589
2011/04/11,28.564
2011/04/12,28.492
2011/04/13,28.438
2011/04/14,28.644
2011/04/15,28.723
2011/04/16,28.738
2011/04/17,28.597
2011/04/18,28.476
2011/04/19,29.044
2011/04/20,29.294
2011/04/21,29.269
2011/04/22,29.227
2011/04/23,29.034
2011/04/24,28.875
2011/04/25,28.789
2011/04/26,28.726
2011/04/27,28.698
2011/04/28,28.598
2011/04/29,28.369
2011/04/30,28.839
2011/05/01,29.064
2011/05/02,29.152
2011/05/03,29.244
2011/05/04,29.377
2011/05/05,29.42
2011/05/06,29.305
2011/05/07,29.255
2011/05/08,29.157
2011/05/09,29.09
2011/05/10,29.049
2011/05/11,29.192
2011/05/12,29.339
2011/05/13,29.579
2011/05/14,29.705
2011/05/15,29.961
2011/05/16,30.13
2011/05/17,30.186
2011/05/18,30.283
2011/05/19,30.271
2011/05/20,30.199
2011/05/21,30.575
2011/05/22,30.732
2011/05/23,30.645
2011/05/24,30.557
2011/05/25,30.479
2011/05/26,30.408
2011/05/27,30.438
2011/05/28,30.439
2011/05/29,30.463
2011/05/30,30.484
2011/05/31,30.477
2011/06/01,30.48
2011/06/02,30.527
2011/06/03,30.598
2011/06/04,30.592
2011/06/05,30.621
2011/06/06,30.493
2011/06/07,30.349
2011/06/08,29.916
2011/06/09,29.653
2011/06/10,29.401
2011/06/11,29.346
2011/06/12,30.314
2011/06/13,30.876
2011/06/14,30.788
2011/06/15,30.673
2011/06/16,30.494
2011/06/17,30.293
2011/06/18,30.142
2011/06/19,30.433
2011/06/20,30.545
2011/06/21,30.563
2011/06/22,30.54
2011/06/23,30.846
2011/06/24,30.936
2011/06/25,30.837
2011/06/26,30.711
2011/06/27,30.79
2011/06/28,30.686
2011/06/29,30.492
2011/06/30,30.276
2011/07/01,30.202
2011/07/02,30.133
2011/07/03,30.064
2011/07/04,30.002
2011/07/05,29.996
2011/07/06,29.985
2011/07/07,29.964
2011/07/08,29.928
2011/07/09,29.882
2011/07/10,29.815
2011/07/11,29.768
2011/07/12,29.716
2011/07/13,29.659
2011/07/14,29.613
2011/07/15,29.57
2011/07/16,29.529
2011/07/17,29.492
2011/07/18,29.593
2011/07/19,29.602
2011/07/20,29.579
2011/07/21,29.539
2011/07/22,29.478
2011/07/23,29.433
2011/07/24,29.397
2011/07/25,29.347
2011/07/26,29.295
2011/07/27,29.219
2011/07/28,29.108
2011/07/29,29.044
2011/07/30,28.987
2011/07/31,28.892
2011/08/01,28.766
2011/08/02,28.697
2011/08/03,28.641
2011/08/04,28.698
2011/08/05,28.682
2011/08/06,28.861
2011/08/07,29.001
2011/08/08,29.22
2011/08/09,29.286
2011/08/10,29.295
2011/08/11,29.285
2011/08/12,29.267
2011/08/13,29.221
2011/08/14,29.149
2011/08/15,29.114
2011/08/16,29.068
2011/08/17,29.232
2011/08/18,29.3
2011/08/19,29.321
2011/08/20,29.317
2011/08/21,29.298
2011/08/22,29.287
2011/08/23,29.265
2011/08/24,29.29
2011/08/25,28.971
2011/08/26,28.811
2011/08/27,28.942
2011/08/28,28.996
2011/08/29,28.991
2011/08/30,28.974
2011/08/31,28.957
2011/09/01,28.965
2011/09/02,28.953
2011/09/03,28.916
2011/09/04,28.903
2011/09/05,28.88
2011/09/06,28.854
2011/09/07,29.056
2011/09/08,29.145
2011/09/09,29.231
2011/09/10,29.274
2011/09/11,29.787
2011/09/12,30.134
2011/09/13,30.291
2011/09/14,30.345
2011/09/15,30.343
2011/09/16,30.344
2011/09/17,30.33
2011/09/18,30.324
2011/09/19,30.287
2011/09/20,30.236
2011/09/21,30.453
2011/09/22,30.523
2011/09/23,30.517
2011/09/24,30.521
2011/09/25,30.474
2011/09/26,30.426
2011/09/27,30.39
2011/09/28,30.362
2011/09/29,30.335
2011/09/30,30.309
2011/10/01,30.285
2011/10/02,30.261
2011/10/03,30.234
2011/10/04,30.21
2011/10/05,30.183
2011/10/06,30.148
2011/10/07,30.178
2011/10/08,30.183
2011/10/09,30.173
2011/10/10,30.153
2011/10/11,30.133
2011/10/12,30.098
2011/10/13,30.092
2011/10/14,30.064
2011/10/15,30.039
2011/10/16,30.015
2011/10/17,29.949
2011/10/18,29.875
2011/10/19,29.842
2011/10/20,29.787
2011/10/21,29.793
2011/10/22,29.739
2011/10/23,29.713
2011/10/24,29.686
2011/10/25,29.658
2011/10/26,29.637
2011/10/27,29.611
2011/10/28,29.588
2011/10/29,29.724
2011/10/30,29.78
2011/10/31,29.785
2011/11/01,29.768
2011/11/02,29.743
2011/11/03,29.794
2011/11/04,29.802
2011/11/05,29.784
2011/11/06,29.758
2011/11/07,29.742
2011/11/08,29.659
2011/11/09,29.577
2011/11/10,29.533
2011/11/11,29.499
2011/11/12,29.479
2011/11/13,29.455
2011/11/14,29.426
2011/11/15,29.396
2011/11/16,29.405
2011/11/17,29.369
2011/11/18,29.27
2011/11/19,29.267
2011/11/20,29.203
2011/11/21,29.152
2011/11/22,29.106
2011/11/23,29.063
2011/11/24,29.046
2011/11/25,29.016
2011/11/26,28.985
2011/11/27,28.955
2011/11/28,29.177
2011/11/29,29.284
2011/11/30,29.246
2011/12/01,29.22
2011/12/02,29.171
2011/12/03,29.107
2011/12/04,29.054
2011/12/05,29
2011/12/06,28.901
2011/12/07,28.809
2011/12/08,27.774
2011/12/09,25.675
2011/12/10,24.577
2011/12/11,23.909
2011/12/12,23.49
2011/12/13,23.27
2011/12/14,23.149
2011/12/15,23.079
2011/12/16,23.033
2011/12/17,22.998
2011/12/18,22.97
2011/12/19,22.943
2011/12/20,23.124
2011/12/21,23.197
2011/12/22,23.211
2011/12/23,23.208
2011/12/24,23.198
2011/12/25,23.178
2011/12/26,23.162
2011/12/27,23.13
2011/12/28,23.102
2011/12/29,23.076
2011/12/30,23.054
2011/12/31,23.031
2012/01/01,23.015
2012/01/02,22.992
2012/01/03,22.974
2012/01/04,22.953
2012/01/05,22.964
2012/01/06,22.928
2012/01/07,22.893
2012/01/08,22.866
2012/01/09,23.043
2012/01/10,23.12
2012/01/11,23.146
2012/01/12,23.145
2012/01/13,23.17
2012/01/14,23.212
2012/01/15,23.219
2012/01/16,23.205
2012/01/17,23.198
2012/01/18,23.216
2012/01/19,23.363
2012/01/20,23.425
2012/01/21,23.466
2012/01/22,23.5
2012/01/23,23.495
2012/01/24,23.485
2012/01/25,23.517
2012/01/26,23.511
2012/01/27,23.506
2012/01/28,23.504
2012/01/29,23.534
2012/01/30,23.549
2012/01/31,23.567
2012/02/01,23.559
2012/02/02,23.577
2012/02/03,23.569
2012/02/04,23.605
2012/02/05,23.615
2012/02/06,23.606
2012/02/07,23.587
2012/02/08,23.57
2012/02/09,23.557
2012/02/10,23.546
2012/02/11,23.481
2012/02/12,23.441
2012/02/13,23.54
2012/02/14,23.861
2012/02/15,23.443
2012/02/16,23.112
2012/02/17,22.908
2012/02/18,22.761
2012/02/19,22.681
2012/02/20,22.622
2012/02/21,22.629
2012/02/22,22.615
2012/02/23,22.591
2012/02/24,22.56
2012/02/25,22.805
2012/02/26,22.923
2012/02/27,22.971
2012/02/28,23.049
2012/02/29,23.021
2012/03/01,23.022
2012/03/02,23.035
2012/03/03,22.968
2012/03/04,22.914
2012/03/05,22.877
2012/03/06,22.851
2012/03/07,22.852
2012/03/08,22.839
2012/03/09,22.822
2012/03/10,22.81
2012/03/11,22.806
2012/03/12,22.765
2012/03/13,22.723
2012/03/14,22.738
2012/03/15,22.796
2012/03/16,22.823
2012/03/17,22.82
2012/03/18,22.821
2012/03/19,22.815
2012/03/20,22.812
2012/03/21,22.795
2012/03/22,22.734
2012/03/23,22.739
2012/03/24,22.721
2012/03/25,22.918
2012/03/26,23.013
2012/03/27,23.031
2012/03/28,23.098
2012/03/29,23.123
2012/03/30,23.11
2012/03/31,23.088
2012/04/01,23.075
2012/04/02,23.121
2012/04/03,23.08
2012/04/04,23.182
2012/04/05,23.275
2012/04/06,23.484
2012/04/07,23.58
2012/04/08,23.623
2012/04/09,23.418
2012/04/10,23.308
2012/04/11,23.263
2012/04/12,23.252
2012/04/13,23.181
2012/04/14,23.138
2012/04/15,23.163
2012/04/16,23.324
2012/04/17,23.523
2012/04/18,23.621
2012/04/19,23.714
2012/04/20,23.862
2012/04/21,23.926
2012/04/22,24.015
2012/04/23,24.047
2012/04/24,24.056
2012/04/25,23.995
2012/04/26,24.015
2012/04/27,24.018
2012/04/28,24.009
2012/04/29,23.913
2012/04/30,23.852
2012/05/01,23.82
2012/05/02,23.785
2012/05/03,23.757
2012/05/04,23.71
2012/05/05,23.721
2012/05/06,24.021
2012/05/07,24.202
2012/05/08,24.268
2012/05/09,24.356
2012/05/10,24.432
2012/05/11,24.647
2012/05/12,24.699
2012/05/13,24.732
2012/05/14,24.736
2012/05/15,24.787
2012/05/16,24.885
2012/05/17,25.051
2012/05/18,25.142
2012/05/19,25.163
2012/05/20,25.187
2012/05/21,25.209
2012/05/22,25.342
2012/05/23,25.444
2012/05/24,25.528
2012/05/25,25.587
2012/05/26,25.614
2012/05/27,25.618
2012/05/28,25.618
2012/05/29,25.627
2012/05/30,25.656
2012/05/31,25.528
2012/06/01,25.197
2012/06/02,25.014
2012/06/03,24.943
2012/06/04,24.855
2012/06/05,24.791
2012/06/06,24.765
2012/06/07,24.739
2012/06/08,24.717
2012/06/09,24.895
2012/06/10,24.938
2012/06/11,24.892
2012/06/12,24.854
2012/06/13,24.963
2012/06/14,24.975
2012/06/15,24.933
2012/06/16,24.937
2012/06/17,24.873
2012/06/18,24.882
2012/06/19,24.894
2012/06/20,24.887
2012/06/21,24.902
2012/06/22,24.895
2012/06/23,24.873
2012/06/24,24.926
2012/06/25,24.851
2012/06/26,24.762
2012/06/27,24.785
2012/06/28,24.903
2012/06/29,24.916
2012/06/30,24.928
2012/07/01,24.962
2012/07/02,24.895
2012/07/03,24.88
2012/07/04,24.951
2012/07/05,24.974
2012/07/06,24.991
2012/07/07,24.99
2012/07/08,24.99
2012/07/09,24.961
2012/07/10,24.934
2012/07/11,24.949
2012/07/12,25.158
2012/07/13,25.197
2012/07/14,25.188
2012/07/15,25.196
2012/07/16,25.108
2012/07/17,25.011
2012/07/18,24.959
2012/07/19,24.875
2012/07/20,24.83
2012/07/21,24.793
2012/07/22,24.756
2012/07/23,24.742
2012/07/24,24.684
2012/07/25,24.695
2012/07/26,24.738
2012/07/27,24.749
2012/07/28,24.745
2012/07/29,24.779
2012/07/30,24.776
2012/07/31,24.748
2012/08/01,24.773
2012/08/02,24.716
2012/08/03,24.682
2012/08/04,24.668
2012/08/05,24.642
2012/08/06,24.649
2012/08/07,24.651
2012/08/08,24.622
2012/08/09,24.539
2012/08/10,24.505
2012/08/11,24.444
2012/08/12,24.405
2012/08/13,24.32
2012/08/14,24.318
2012/08/15,24.33
2012/08/16,24.354
2012/08/17,24.335
2012/08/18,24.31
2012/08/19,24.059
2012/08/20,23.726
2012/08/21,23.464
2012/08/22,23.204
2012/08/23,23.049
2012/08/24,22.869
2012/08/25,22.72
2012/08/26,22.659
2012/08/27,22.524
2012/08/28,22.428
2012/08/29,22.304
2012/08/30,22.079
2012/08/31,21.95
2012/09/01,21.802
2012/09/02,21.664
2012/09/03,21.597
2012/09/04,21.527
2012/09/05,21.372
2012/09/06,21.223
2012/09/07,21.076
2012/09/08,20.962
2012/09/09,20.886
2012/09/10,20.788
2012/09/11,20.606
2012/09/12,20.427
2012/09/13,20.244
2012/09/14,20.056
2012/09/15,19.897
2012/09/16,19.737
2012/09/17,19.594
2012/09/18,19.494
2012/09/19,19.291
2012/09/20,19.16
2012/09/21,19.264
2012/09/22,19.246
2012/09/23,19.178
2012/09/24,19.142
2012/09/25,19.09
2012/09/26,19.055
2012/09/27,19.036
2012/09/28,19.019
2012/09/29,19.021
2012/09/30,19.011
2012/10/01,18.996
2012/10/02,19.006
2012/10/03,19.003
2012/10/04,19.023
2012/10/05,19.048
2012/10/06,19.043
2012/10/07,19.033
2012/10/08,18.953
2012/10/09,18.923
2012/10/10,18.956
2012/10/11,18.983
2012/10/12,18.976
2012/10/13,18.956
2012/10/14,18.948
2012/10/15,18.944
2012/10/16,19.009
2012/10/17,19.034
2012/10/18,19.031
2012/10/19,19.038
2012/10/20,19.043
2012/10/21,19.176
2012/10/22,19.391
2012/10/23,19.463
2012/10/24,19.502
2012/10/25,19.487
2012/10/26,19.498
2012/10/27,19.489
2012/10/28,19.462
2012/10/29,19.436
2012/10/30,19.597
2012/10/31,19.604
2012/11/01,19.614
2012/11/02,19.574
2012/11/03,19.587
2012/11/04,19.602
2012/11/05,19.588
2012/11/06,19.599
2012/11/07,19.562
2012/11/08,19.525
2012/11/09,19.506
2012/11/10,19.492
2012/11/11,19.505
2012/11/12,19.484
2012/11/13,19.466
2012/11/14,19.451
2012/11/15,19.467
2012/11/16,19.511
2012/11/17,19.598
2012/11/18,19.641
2012/11/19,19.676
2012/11/20,19.709
2012/11/21,19.794
2012/11/22,19.856
2012/11/23,19.881
2012/11/24,19.854
2012/11/25,19.839
2012/11/26,19.684
2012/11/27,19.799
2012/11/28,19.903
2012/11/29,19.952
2012/11/30,20
2012/12/01,20.029
2012/12/02,20.037
2012/12/03,20.08
2012/12/04,20.05
2012/12/05,20.015
2012/12/06,19.992
2012/12/07,19.983
2012/12/08,19.98
2012/12/09,19.933
2012/12/10,19.917
2012/12/11,19.891
2012/12/12,19.863
2012/12/13,19.757
2012/12/14,19.664
2012/12/15,19.622
2012/12/16,19.581
2012/12/17,19.577
2012/12/18,19.513
2012/12/19,19.528
2012/12/20,19.515
2012/12/21,19.459
2012/12/22,19.429
2012/12/23,19.415
2012/12/24,19.385
2012/12/25,19.364
2012/12/26,19.388
2012/12/27,19.404
2012/12/28,19.429
2012/12/29,19.459
2012/12/30,19.496
2012/12/31,19.503
2013/01/01,19.519
2013/01/02,19.558
2013/01/03,19.59
2013/01/04,19.565
2013/01/05,19.554
2013/01/06,19.579
2013/01/07,19.602
2013/01/08,19.499
2013/01/09,19.442
2013/01/10,19.396
2013/01/11,19.389
2013/01/12,19.382
2013/01/13,19.333
2013/01/14,19.285
2013/01/15,19.252
2013/01/16,19.235
2013/01/17,19.213
2013/01/18,19.205
2013/01/19,19.204
2013/01/20,19.211
2013/01/21,19.195
2013/01/22,19.207
2013/01/23,19.237
2013/01/24,19.198
2013/01/25,19.202
2013/01/26,19.277
2013/01/27,19.325
2013/01/28,19.348
2013/01/29,19.375
2013/01/30,19.432
2013/01/31,19.441
2013/02/01,19.453
2013/02/02,19.432
2013/02/03,19.419
2013/02/04,19.403
2013/02/05,19.405
2013/02/06,19.392
2013/02/07,19.393
2013/02/08,19.384
2013/02/09,19.357
2013/02/10,19.349
2013/02/11,19.354
2013/02/12,19.392
2013/02/13,19.413
2013/02/14,19.416
2013/02/15,19.4
2013/02/16,19.391
2013/02/17,19.291
2013/02/18,19.24
2013/02/19,19.22
2013/02/20,19.284
2013/02/21,19.315
2013/02/22,19.361
2013/02/23,19.36
2013/02/24,19.303
2013/02/25,19.261
2013/02/26,19.254
2013/02/27,19.245
2013/02/28,19.246
2013/03/01,19.239
2013/03/02,19.254
2013/03/03,19.301
2013/03/04,19.348
2013/03/05,19.34
2013/03/06,19.365
2013/03/07,19.377
2013/03/08,19.441
2013/03/09,19.478
2013/03/10,19.446
2013/03/11,19.444
2013/03/12,19.452
2013/03/13,19.466
2013/03/14,19.479
2013/03/15,19.444
2013/03/16,19.425
2013/03/17,19.409
2013/03/18,19.382
2013/03/19,19.362
2013/03/20,19.387
2013/03/21,19.384
2013/03/22,19.372
2013/03/23,19.358
2013/03/24,19.37
2013/03/25,19.408
2013/03/26,19.5
2013/03/27,19.585
2013/03/28,19.647
2013/03/29,19.754
2013/03/30,19.855
2013/03/31,19.85
2013/04/01,19.906
2013/04/02,19.965
2013/04/03,19.976
2013/04/04,19.983
2013/04/05,19.908
2013/04/06,19.871
2013/04/07,19.819
2013/04/08,19.754
2013/04/09,19.734
2013/04/10,19.748
2013/04/11,19.969
2013/04/12,20.052
2013/04/13,20.095
2013/04/14,20.122
2013/04/15,20.253
2013/04/16,20.386
2013/04/17,20.387
2013/04/18,20.407
2013/04/19,20.415
2013/04/20,20.481
2013/04/21,20.501
2013/04/22,20.509
2013/04/23,20.515
2013/04/24,20.413
2013/04/25,20.397
2013/04/26,20.409
2013/04/27,20.288
2013/04/28,20.236
2013/04/29,20.146
2013/04/30,20.117
2013/05/01,20.136
2013/05/02,20.176
2013/05/03,20.202
2013/05/04,20.203
2013/05/05,20.189
2013/05/06,20.143
2013/05/07,20.12
2013/05/08,20.123
2013/05/09,20.13
2013/05/10,20.097
2013/05/11,20.062
2013/05/12,20.036
2013/05/13,20.019
2013/05/14,20.02
2013/05/15,20.033
2013/05/16,20.088
2013/05/17,20.099
2013/05/18,20.106
2013/05/19,20.102
2013/05/20,20.106
2013/05/21,20.095
2013/05/22,20.113
2013/05/23,20.113
2013/05/24,20.128
2013/05/25,20.015
2013/05/26,19.961
2013/05/27,19.968
2013/05/28,19.973
2013/05/29,19.95
2013/05/30,19.948
2013/05/31,19.913
2013/06/01,19.897
2013/06/02,19.89
2013/06/03,19.844
2013/06/04,19.814
2013/06/05,19.842
2013/06/06,19.829
2013/06/07,19.823
2013/06/08,19.837
2013/06/09,19.876
2013/06/10,19.892
2013/06/11,19.887
2013/06/12,19.931
2013/06/13,19.951
2013/06/14,19.975
2013/06/15,19.989
2013/06/16,20.011
2013/06/17,20.027
2013/06/18,20.035
2013/06/19,20.056
2013/06/20,20.063
2013/06/21,20.073
2013/06/22,20.061
2013/06/23,20.07
2013/06/24,20.076
2013/06/25,20.053
2013/06/26,20.052
2013/06/27,20.068
2013/06/28,20.085
2013/06/29,20.115
2013/06/30,20.131
2013/07/01,20.171
2013/07/02,20.211
2013/07/03,20.236
2013/07/04,20.292
2013/07/05,20.36
2013/07/06,20.452
2013/07/07,20.493
2013/07/08,20.543
2013/07/09,20.571
2013/07/10,20.573
2013/07/11,20.583
2013/07/12,20.545
2013/07/13,20.481
2013/07/14,20.42
2013/07/15,20.371
2013/07/16,20.327
2013/07/17,20.338
2013/07/18,20.501
2013/07/19,20.526
2013/07/20,20.522
2013/07/21,20.525
2013/07/22,20.532
2013/07/23,20.506
2013/07/24,20.504
2013/07/25,20.505
2013/07/26,20.49
2013/07/27,20.492
2013/07/28,20.497
2013/07/29,20.545
2013/07/30,20.585
2013/07/31,20.664
2013/08/01,20.664
2013/08/02,20.67
2013/08/03,20.633
2013/08/04,20.611
2013/08/05,20.57
2013/08/06,20.564
2013/08/07,20.579
2013/08/08,20.599
2013/08/09,20.591
2013/08/10,20.554
2013/08/11,20.594
2013/08/12,20.732
2013/08/13,20.843
2013/08/14,20.861
2013/08/15,20.827
2013/08/16,20.769
2013/08/17,20.666
2013/08/18,20.612
2013/08/19,20.592
2013/08/20,20.515
2013/08/21,20.45
2013/08/22,20.42
2013/08/23,20.332
2013/08/24,20.283
2013/08/25,20.267
2013/08/26,20.242
2013/08/27,20.202
2013/08/28,20.196
2013/08/29,20.112
2013/08/30,20.069
2013/08/31,20.035
2013/09/01,19.987
2013/09/02,19.945
2013/09/03,19.92
2013/09/04,19.937
2013/09/05,19.886
2013/09/06,19.858
2013/09/07,19.831
2013/09/08,19.819
2013/09/09,19.737
2013/09/10,19.701
2013/09/11,19.659
2013/09/12,19.62
2013/09/13,19.584
2013/09/14,19.561
2013/09/15,19.537
2013/09/16,19.494
2013/09/17,19.472
2013/09/18,19.447
2013/09/19,19.501
2013/09/20,19.527
2013/09/21,19.537
2013/09/22,19.461
2013/09/23,19.441
2013/09/24,19.411
2013/09/25,19.38
2013/09/26,19.381
2013/09/27,19.399
2013/09/28,19.404
2013/09/29,19.429
2013/09/30,19.441
2013/10/01,19.464
2013/10/02,19.569
2013/10/03,19.719
2013/10/04,19.785
2013/10/05,19.824
2013/10/06,19.826
2013/10/07,19.822
2013/10/08,19.82
2013/10/09,19.796
2013/10/10,19.781
2013/10/11,19.823
2013/10/12,19.852
2013/10/13,19.872
2013/10/14,19.863
2013/10/15,19.851
2013/10/16,19.819
2013/10/17,19.796
2013/10/18,19.832
2013/10/19,19.866
2013/10/20,19.874
2013/10/21,19.824
2013/10/22,19.759
2013/10/23,19.725
2013/10/24,19.684
2013/10/25,20.189
2013/10/26,20.466
2013/10/27,20.604
2013/10/28,20.662
2013/10/29,20.69
2013/10/30,20.722
2013/10/31,20.747
2013/11/01,20.777
2013/11/02,20.781
2013/11/03,20.808
2013/11/04,21.059
2013/11/05,21.22
2013/11/06,21.325
2013/11/07,21.389
2013/11/08,21.421
2013/11/09,21.432
2013/11/10,21.448
2013/11/11,21.439
2013/11/12,21.426
2013/11/13,21.387
2013/11/14,21.374
2013/11/15,21.351
2013/11/16,21.35
2013/11/17,21.362
2013/11/18,21.368
2013/11/19,21.399
2013/11/20,21.409
2013/11/21,21.378
2013/11/22,21.73
2013/11/23,21.747
2013/11/24,21.75
2013/11/25,21.725
2013/11/26,21.68
2013/11/27,21.616
2013/11/28,21.622
2013/11/29,21.542
2013/11/30,21.459
2013/12/01,21.429
2013/12/02,21.392
2013/12/03,21.38
2013/12/04,21.37
2013/12/05,21.338
2013/12/06,21.387
2013/12/07,21.415
2013/12/08,21.409
2013/12/09,21.416
2013/12/10,21.531
2013/12/11,21.677
2013/12/12,21.769
2013/12/13,21.848
2013/12/14,21.85
2013/12/15,21.843
2013/12/16,21.836
2013/12/17,21.831
2013/12/18,21.834
2013/12/19,21.829
2013/12/20,21.818
2013/12/21,21.773
2013/12/22,21.729
2013/12/23,21.697
2013/12/24,21.702
2013/12/25,21.512
2013/12/26,21.416
2013/12/27,21.36
2013/12/28,21.331
2013/12/29,21.307
2013/12/30,21.321
2013/12/31,21.311
2014/01/01,21.186
2014/01/02,21.13
2014/01/03,21.11
2014/01/04,21.129
2014/01/05,21.111
2014/01/06,21.124
2014/01/07,21.132
