Date,size90roc
2011/02/22,-42.197
2011/02/23,-70.559
2011/02/24,70.149
2011/02/25,309.959
2011/02/26,239.516
2011/02/27,368.485
2011/02/28,550.041
2011/03/01,748.947
2011/03/02,508.528
2011/03/03,722.157
2011/03/04,512.896
2011/03/05,624.251
2011/03/06,439.021
2011/03/07,336.794
2011/03/08,707.976
2011/03/09,580.011
2011/03/10,678.485
2011/03/11,437.294
2011/03/12,520.597
2011/03/13,301.46
2011/03/14,688.674
2011/03/15,874.361
2011/03/16,756.593
2011/03/17,630.668
2011/03/18,674.994
2011/03/19,740.307
2011/03/20,530.983
2011/03/21,1151
2011/03/22,418.516
2011/03/23,779.376
2011/03/24,454.389
2011/03/25,363.102
2011/03/26,657.538
2011/03/27,542.065
2011/03/28,509.624
2011/03/29,520.045
2011/03/30,315.966
2011/03/31,343.083
2011/04/01,233.5
2011/04/02,267.455
2011/04/03,43.911
2011/04/04,168.314
2011/04/05,61.656
2011/04/06,202.988
2011/04/07,151.972
2011/04/08,84.93
2011/04/09,90.921
2011/04/10,71.537
2011/04/11,110.188
2011/04/12,201.051
2011/04/13,145.286
2011/04/14,216.812
2011/04/15,282.475
2011/04/16,278.094
2011/04/17,261.085
2011/04/18,315.517
2011/04/19,405.662
2011/04/20,572.866
2011/04/21,117.72
2011/04/22,41.464
2011/04/23,153.542
2011/04/24,156.361
2011/04/25,276.025
2011/04/26,300.826
2011/04/27,491.886
2011/04/28,270.108
2011/04/29,127.56
2011/04/30,49.916
2011/05/01,215.015
2011/05/02,128.738
2011/05/03,233.065
2011/05/04,308.355
2011/05/05,355.295
2011/05/06,309.031
2011/05/07,276.925
2011/05/08,326.782
2011/05/09,310.357
2011/05/10,324.769
2011/05/11,95.813
2011/05/12,121.8
2011/05/13,213.388
2011/05/14,185.592
2011/05/15,108.133
2011/05/16,175.578
2011/05/17,192.055
2011/05/18,185.562
2011/05/19,255.862
2011/05/20,211.889
2011/05/21,219.369
2011/05/22,188.685
2011/05/23,158.473
2011/05/24,173.19
2011/05/25,171.713
2011/05/26,250.765
2011/05/27,421.603
2011/05/28,343.133
2011/05/29,189.361
2011/05/30,113.165
2011/05/31,355.834
2011/06/01,191.632
2011/06/02,424.816
2011/06/03,575.786
2011/06/04,633.152
2011/06/05,434.694
2011/06/06,315.764
2011/06/07,442.474
2011/06/08,530.398
2011/06/09,395.187
2011/06/10,248.773
2011/06/11,159.596
2011/06/12,200.981
2011/06/13,165.091
2011/06/14,227.038
2011/06/15,192.502
2011/06/16,391.15
2011/06/17,229.326
2011/06/18,138.639
2011/06/19,106.716
2011/06/20,209.717
2011/06/21,72.794
2011/06/22,227.223
2011/06/23,295.894
2011/06/24,145.928
2011/06/25,324.797
2011/06/26,356.777
2011/06/27,479.853
2011/06/28,591.12
2011/06/29,523.11
2011/06/30,514.17
2011/07/01,662.287
2011/07/02,531.86
2011/07/03,353.064
2011/07/04,518.546
2011/07/05,551.077
2011/07/06,648.34
2011/07/07,615.391
2011/07/08,455.435
2011/07/09,500.61
2011/07/10,511.214
2011/07/11,390.313
2011/07/12,418.357
2011/07/13,216.929
2011/07/14,273.985
2011/07/15,233.626
2011/07/16,419.194
2011/07/17,192.573
2011/07/18,230.012
2011/07/19,223.875
2011/07/20,463.796
2011/07/21,457.688
2011/07/22,366.383
2011/07/23,291.196
2011/07/24,264.702
2011/07/25,306.897
2011/07/26,102.88
2011/07/27,179.221
2011/07/28,259.15
2011/07/29,96.091
2011/07/30,83.049
2011/07/31,243.465
2011/08/01,272.523
2011/08/02,325.135
2011/08/03,235.898
2011/08/04,345.326
2011/08/05,251.722
2011/08/06,390.816
2011/08/07,267.034
2011/08/08,243.066
2011/08/09,298.842
2011/08/10,175.216
2011/08/11,141.664
2011/08/12,192.334
2011/08/13,213.25
2011/08/14,226.579
2011/08/15,304.552
2011/08/16,239.866
2011/08/17,122.141
2011/08/18,133.393
2011/08/19,202.108
2011/08/20,152.72
2011/08/21,149.645
2011/08/22,173.703
2011/08/23,142.75
2011/08/24,146.412
2011/08/25,108.536
2011/08/26,80.438
2011/08/27,134.114
2011/08/28,48.247
2011/08/29,45.033
2011/08/30,49.708
2011/08/31,18.513
2011/09/01,18.778
2011/09/02,9.711
2011/09/03,8.584
2011/09/04,119.958
2011/09/05,-6.052
2011/09/06,-24.515
2011/09/07,-5.216
2011/09/08,3.712
2011/09/09,45.586
2011/09/10,-3.903
2011/09/11,8.003
2011/09/12,2.738
2011/09/13,-2.164
2011/09/14,-40.441
2011/09/15,-31.114
2011/09/16,-8.9
2011/09/17,-22.716
2011/09/18,-15.048
2011/09/19,53.47
2011/09/20,68.029
2011/09/21,52.307
2011/09/22,-9.702
2011/09/23,-28.302
2011/09/24,-27.858
2011/09/25,-41.316
2011/09/26,-35.754
2011/09/27,-17.533
2011/09/28,-20.485
2011/09/29,-31.902
2011/09/30,-9.701
2011/10/01,-21.932
2011/10/02,-27.477
2011/10/03,-37.671
2011/10/04,-24.998
2011/10/05,-42
2011/10/06,-7.531
2011/10/07,-21.658
2011/10/08,-33.155
2011/10/09,-33.238
2011/10/10,-20.419
2011/10/11,46.599
2011/10/12,-18.249
2011/10/13,7.738
2011/10/14,-19.81
2011/10/15,-19.312
2011/10/16,-33.163
2011/10/17,-22.301
2011/10/18,-31.659
2011/10/19,-32.05
2011/10/20,-35.792
2011/10/21,-27.905
2011/10/22,1.755
2011/10/23,-20.026
2011/10/24,-10.538
2011/10/25,-18.89
2011/10/26,-21.05
2011/10/27,2.643
2011/10/28,25.003
2011/10/29,10.114
2011/10/30,-18.055
2011/10/31,-36.847
2011/11/01,-30.532
2011/11/02,-43.792
2011/11/03,-13.03
2011/11/04,-27.418
2011/11/05,-23.708
2011/11/06,-51.251
2011/11/07,-36.058
2011/11/08,-21.916
2011/11/09,-25.154
2011/11/10,-11.227
2011/11/11,-21.607
2011/11/12,-41.131
2011/11/13,-50.468
2011/11/14,-33.518
2011/11/15,-36.086
2011/11/16,-11.754
2011/11/17,-40.281
2011/11/18,-19.002
2011/11/19,-17.545
2011/11/20,-19.089
2011/11/21,-19.867
2011/11/22,-28.751
2011/11/23,-27.984
2011/11/24,-12.425
2011/11/25,-32.386
2011/11/26,-18.477
2011/11/27,-27.348
2011/11/28,-7.607
2011/11/29,14.225
2011/11/30,-14.345
2011/12/01,-11.423
2011/12/02,8.324
2011/12/03,-59.387
2011/12/04,-14.953
2011/12/05,-28.864
2011/12/06,-11.273
2011/12/07,-11.234
2011/12/08,-33.89
2011/12/09,-26.431
2011/12/10,-29.814
2011/12/11,-24.464
2011/12/12,-0.133
2011/12/13,3.573
2011/12/14,-14.104
2011/12/15,-22.186
2011/12/16,16.173
2011/12/17,-7.648
2011/12/18,-44.669
2011/12/19,-38.55
2011/12/20,-2.606
2011/12/21,-9.338
2011/12/22,-13.974
2011/12/23,-20.208
2011/12/24,-30.027
2011/12/25,-28.636
2011/12/26,-31.062
2011/12/27,-4.213
2011/12/28,-20.603
2011/12/29,-15.187
2011/12/30,-7.647
2011/12/31,-6.221
2012/01/01,-5.398
2012/01/02,-15.632
2012/01/03,7.511
2012/01/04,-4.754
2012/01/05,38.057
2012/01/06,13.424
2012/01/07,-8.308
2012/01/08,3.688
2012/01/09,-29.823
2012/01/10,37.838
2012/01/11,25.473
2012/01/12,6.7
2012/01/13,25.152
2012/01/14,10.538
2012/01/15,-8.364
2012/01/16,11.121
2012/01/17,18.473
2012/01/18,52.585
2012/01/19,31.167
2012/01/20,-5.343
2012/01/21,-12.947
2012/01/22,-13.806
2012/01/23,-10.304
2012/01/24,26.98
2012/01/25,30.333
2012/01/26,3.333
2012/01/27,-1.499
2012/01/28,3.407
2012/01/29,13.251
2012/01/30,2.395
2012/01/31,43.839
2012/02/01,7.616
2012/02/02,14.647
2012/02/03,21.368
2012/02/04,59.004
2012/02/05,17.955
2012/02/06,4.091
2012/02/07,30.703
2012/02/08,6.701
2012/02/09,22.745
2012/02/10,79.807
2012/02/11,57.107
2012/02/12,6.641
2012/02/13,61.373
2012/02/14,64.598
2012/02/15,86.032
2012/02/16,96.232
2012/02/17,12.35
2012/02/18,-3.298
2012/02/19,-0.38
2012/02/20,13.49
2012/02/21,35.649
2012/02/22,-2.7
2012/02/23,33.77
2012/02/24,28.663
2012/02/25,0.516
2012/02/26,-10.554
2012/02/27,-10.232
2012/02/28,-5.231
2012/02/29,4.678
2012/03/01,22.451
2012/03/02,71.735
2012/03/03,20.029
2012/03/04,30.586
2012/03/05,23.21
2012/03/06,20.202
2012/03/07,14.157
2012/03/08,24.156
2012/03/09,13.57
2012/03/10,4.383
2012/03/11,2.241
2012/03/12,-4.017
2012/03/13,58.507
2012/03/14,51.76
2012/03/15,26.338
2012/03/16,39.296
2012/03/17,34.89
2012/03/18,-5.434
2012/03/19,-15.389
2012/03/20,16.591
2012/03/21,13.375
2012/03/22,15.693
2012/03/23,60.637
2012/03/24,14.976
2012/03/25,31.65
2012/03/26,30.947
2012/03/27,36.283
2012/03/28,32.77
2012/03/29,59.768
2012/03/30,25.57
2012/03/31,-5.279
2012/04/01,-3.116
2012/04/02,45.478
2012/04/03,41.155
2012/04/04,-4.855
2012/04/05,37.692
2012/04/06,52.519
2012/04/07,3.602
2012/04/08,-12.14
2012/04/09,-32.023
2012/04/10,-7.94
2012/04/11,30.407
2012/04/12,35.644
2012/04/13,31.86
2012/04/14,21.552
2012/04/15,50.524
2012/04/16,40.27
2012/04/17,17.058
2012/04/18,55.502
2012/04/19,13.293
2012/04/20,54.36
2012/04/21,33.732
2012/04/22,39.302
2012/04/23,3.24
2012/04/24,-0.013
2012/04/25,23.866
2012/04/26,28.272
2012/04/27,30.963
2012/04/28,22.033
2012/04/29,20.165
2012/04/30,6.733
2012/05/01,35.185
2012/05/02,45.485
2012/05/03,87.88
2012/05/04,85.583
2012/05/05,60.757
2012/05/06,85.475
2012/05/07,115.645
2012/05/08,109.576
2012/05/09,106.29
2012/05/10,51.872
2012/05/11,157.914
2012/05/12,216.144
2012/05/13,74.325
2012/05/14,181.321
2012/05/15,157.899
2012/05/16,117.5
2012/05/17,262.414
2012/05/18,365.08
2012/05/19,536.63
2012/05/20,421.552
2012/05/21,381.692
2012/05/22,364.769
2012/05/23,317.039
2012/05/24,325.736
2012/05/25,476.829
2012/05/26,295.573
2012/05/27,273.145
2012/05/28,384.258
2012/05/29,521.793
2012/05/30,289.509
2012/05/31,146.193
2012/06/01,294.146
2012/06/02,68.521
2012/06/03,294.372
2012/06/04,458.503
2012/06/05,568.719
2012/06/06,140.396
2012/06/07,460.559
2012/06/08,329.025
2012/06/09,339.296
2012/06/10,475.906
2012/06/11,306.87
2012/06/12,125.776
2012/06/13,544.146
2012/06/14,790.8
2012/06/15,753.687
2012/06/16,668.718
2012/06/17,441.296
2012/06/18,426.758
2012/06/19,477.172
2012/06/20,449.003
2012/06/21,334.091
2012/06/22,447.216
2012/06/23,256.657
2012/06/24,272.228
2012/06/25,326.744
2012/06/26,298.447
2012/06/27,248.091
2012/06/28,320.738
2012/06/29,307.32
2012/06/30,290.653
2012/07/01,114.584
2012/07/02,151.934
2012/07/03,157.998
2012/07/04,126.26
2012/07/05,167.205
2012/07/06,223.061
2012/07/07,258.438
2012/07/08,194.232
2012/07/09,165.758
2012/07/10,287.422
2012/07/11,250.776
2012/07/12,171.686
2012/07/13,179.67
2012/07/14,108.018
2012/07/15,198.659
2012/07/16,225.725
2012/07/17,177.404
2012/07/18,313.69
2012/07/19,280.925
2012/07/20,402.296
2012/07/21,399.33
2012/07/22,269.92
2012/07/23,291.271
2012/07/24,180.659
2012/07/25,162.058
2012/07/26,216.512
2012/07/27,187.554
2012/07/28,398.433
2012/07/29,278.836
2012/07/30,218.475
2012/07/31,336.517
2012/08/01,154.388
2012/08/02,123.077
2012/08/03,114.076
2012/08/04,135.339
2012/08/05,106.657
2012/08/06,131.518
2012/08/07,49.067
2012/08/08,138.147
2012/08/09,29.208
2012/08/10,19.336
2012/08/11,69.875
2012/08/12,-1.224
2012/08/13,64.992
2012/08/14,34.287
2012/08/15,112.222
2012/08/16,69.079
2012/08/17,20.557
2012/08/18,1.339
2012/08/19,-9.185
2012/08/20,1.056
2012/08/21,5.485
2012/08/22,6.172
2012/08/23,-26.171
2012/08/24,23.405
2012/08/25,35.841
2012/08/26,-26.853
2012/08/27,-9.868
2012/08/28,-5.145
2012/08/29,18.773
2012/08/30,15.058
2012/08/31,227.325
2012/09/01,8.49
2012/09/02,-33.544
2012/09/03,-19.055
2012/09/04,142.917
2012/09/05,-5.069
2012/09/06,32.946
2012/09/07,-1.811
2012/09/08,-10.282
2012/09/09,-19.375
2012/09/10,61.765
2012/09/11,-30.881
2012/09/12,-56.474
2012/09/13,-35.133
2012/09/14,-20.295
2012/09/15,-28.684
2012/09/16,-18.655
2012/09/17,-42.804
2012/09/18,-18.869
2012/09/19,7.515
2012/09/20,5.501
2012/09/21,26.871
2012/09/22,-7.442
2012/09/23,-2.721
2012/09/24,-3.214
2012/09/25,-14.315
2012/09/26,20.824
2012/09/27,18.419
2012/09/28,29.387
2012/09/29,19.187
2012/09/30,-7.325
2012/10/01,57.391
2012/10/02,54.554
2012/10/03,50.446
2012/10/04,75.688
2012/10/05,82.999
2012/10/06,68.259
2012/10/07,93.804
2012/10/08,-4.639
2012/10/09,11.519
2012/10/10,33.78
2012/10/11,28.94
2012/10/12,45.921
2012/10/13,25.925
2012/10/14,8.345
2012/10/15,-5.58
2012/10/16,7.279
2012/10/17,4.201
2012/10/18,-17.138
2012/10/19,-10.948
2012/10/20,1.049
2012/10/21,17.549
2012/10/22,56.762
2012/10/23,69.309
2012/10/24,20.014
2012/10/25,47.513
2012/10/26,-30.203
2012/10/27,-47.756
2012/10/28,-40.941
2012/10/29,-47.325
2012/10/30,-1.869
2012/10/31,6.125
2012/11/01,10.919
2012/11/02,13.699
2012/11/03,-23.767
2012/11/04,-27.649
2012/11/05,35.596
2012/11/06,9.547
2012/11/07,38.221
2012/11/08,34.097
2012/11/09,-0.92
2012/11/10,0.402
2012/11/11,-44.098
2012/11/12,-11.987
2012/11/13,-39.347
2012/11/14,-27.094
2012/11/15,-4.389
2012/11/16,22.955
2012/11/17,18.98
2012/11/18,15.563
2012/11/19,15.103
2012/11/20,12.071
2012/11/21,57.854
2012/11/22,13.658
2012/11/23,1.349
2012/11/24,32.456
2012/11/25,24.477
2012/11/26,29.147
2012/11/27,8.934
2012/11/28,8.796
2012/11/29,-11.441
2012/11/30,2.439
2012/12/01,5.982
2012/12/02,-34.326
2012/12/03,-39.369
2012/12/04,38.428
2012/12/05,29.467
2012/12/06,56.731
2012/12/07,21.131
2012/12/08,30.247
2012/12/09,22.716
2012/12/10,7.263
2012/12/11,51.383
2012/12/12,30.925
2012/12/13,51.059
2012/12/14,106.796
2012/12/15,52.996
2012/12/16,121.891
2012/12/17,54.429
2012/12/18,83.75
2012/12/19,60.97
2012/12/20,90.535
2012/12/21,111.828
2012/12/22,72.633
2012/12/23,56.628
2012/12/24,91.083
2012/12/25,-2.12
2012/12/26,51.428
2012/12/27,40.777
2012/12/28,87.678
2012/12/29,96.866
2012/12/30,21.042
2012/12/31,-15.218
2013/01/01,-12.627
2013/01/02,-4.622
2013/01/03,-7.711
2013/01/04,42.41
2013/01/05,-9.106
2013/01/06,3.776
2013/01/07,-8.374
2013/01/08,56.623
2013/01/09,62.681
2013/01/10,82.563
2013/01/11,82.001
2013/01/12,59.618
2013/01/13,88.39
2013/01/14,21.575
2013/01/15,41.687
2013/01/16,96.298
2013/01/17,113.131
2013/01/18,99.818
2013/01/19,39.074
2013/01/20,17.178
2013/01/21,15.073
2013/01/22,52.715
2013/01/23,88.046
2013/01/24,129.581
2013/01/25,255.7
2013/01/26,187.831
2013/01/27,124.16
2013/01/28,73.485
2013/01/29,70.298
2013/01/30,57.46
2013/01/31,34.359
2013/02/01,138.898
2013/02/02,114.551
2013/02/03,54.652
2013/02/04,41.094
2013/02/05,33.199
2013/02/06,30.795
2013/02/07,130.179
2013/02/08,103.171
2013/02/09,151.605
2013/02/10,84.423
2013/02/11,88.686
2013/02/12,106.529
2013/02/13,31.415
2013/02/14,27.595
2013/02/15,22.474
2013/02/16,17.971
2013/02/17,10.655
2013/02/18,28.064
2013/02/19,31.963
2013/02/20,50.085
2013/02/21,42.051
2013/02/22,84.77
2013/02/23,37.817
2013/02/24,47.76
2013/02/25,68.136
2013/02/26,75.605
2013/02/27,39.098
2013/02/28,62.9
2013/03/01,114.374
2013/03/02,164.897
2013/03/03,123.315
2013/03/04,19.995
2013/03/05,44.305
2013/03/06,48.88
2013/03/07,80.955
2013/03/08,52.826
2013/03/09,34.352
2013/03/10,55.235
2013/03/11,44.269
2013/03/12,37.404
2013/03/13,11.074
2013/03/14,-7.242
2013/03/15,38.998
2013/03/16,-29.483
2013/03/17,-38.611
2013/03/18,-41.216
2013/03/19,-3.225
2013/03/20,-32.899
2013/03/21,-17.193
2013/03/22,-6.304
2013/03/23,-6.657
2013/03/24,-4.071
2013/03/25,66.938
2013/03/26,37.275
2013/03/27,45.277
2013/03/28,38.428
2013/03/29,42.23
2013/03/30,63.223
2013/03/31,67.098
2013/04/01,56.409
2013/04/02,53.794
2013/04/03,70.527
2013/04/04,56.241
2013/04/05,60.746
2013/04/06,57.608
2013/04/07,94.885
2013/04/08,30.685
2013/04/09,20.758
2013/04/10,2.908
2013/04/11,15.663
2013/04/12,0.416
2013/04/13,-10.58
2013/04/14,37.809
2013/04/15,2.268
2013/04/16,0.251
2013/04/17,-18.091
2013/04/18,-22.021
2013/04/19,32.542
2013/04/20,11.971
2013/04/21,-11.792
2013/04/22,1.565
2013/04/23,0.087
2013/04/24,38.973
2013/04/25,7.001
2013/04/26,3.614
2013/04/27,-9.241
2013/04/28,-27.565
2013/04/29,-6.239
2013/04/30,42.43
2013/05/01,36.802
2013/05/02,9.942
2013/05/03,14.987
2013/05/04,5.809
2013/05/05,-0.585
2013/05/06,15.164
2013/05/07,32.239
2013/05/08,-11.935
2013/05/09,4.841
2013/05/10,6.283
2013/05/11,23.783
2013/05/12,10.469
2013/05/13,-12.336
2013/05/14,27.471
2013/05/15,38.073
2013/05/16,37.847
2013/05/17,39.275
2013/05/18,32.895
2013/05/19,-1.702
2013/05/20,12.749
2013/05/21,16.46
2013/05/22,11.678
2013/05/23,-2.865
2013/05/24,-2.554
2013/05/25,-6.558
2013/05/26,-10.96
2013/05/27,-14.988
2013/05/28,16.298
2013/05/29,-7.829
2013/05/30,-20.504
2013/05/31,-18.341
2013/06/01,-20.561
2013/06/02,-26.367
2013/06/03,-35.009
2013/06/04,-33.316
2013/06/05,-26.8
2013/06/06,-11.143
2013/06/07,-1.312
2013/06/08,-33.727
2013/06/09,-21.41
2013/06/10,-34.048
2013/06/11,-26.503
2013/06/12,-31.911
2013/06/13,-37.4
2013/06/14,29.384
2013/06/15,19.337
2013/06/16,-1.045
2013/06/17,8.074
2013/06/18,43.669
2013/06/19,26.15
2013/06/20,21.192
2013/06/21,5.501
2013/06/22,-9.491
2013/06/23,-36.667
2013/06/24,-16.103
2013/06/25,-32.906
2013/06/26,-31.138
2013/06/27,-28.356
2013/06/28,-27.916
2013/06/29,-28.49
2013/06/30,-33.511
2013/07/01,-35.426
2013/07/02,-36.328
2013/07/03,-61.189
2013/07/04,-48.843
2013/07/05,-43.106
2013/07/06,-58.976
2013/07/07,-61.015
2013/07/08,-47.264
2013/07/09,-38.692
2013/07/10,-57.064
2013/07/11,-29.663
2013/07/12,4.653
2013/07/13,-34.079
2013/07/14,-39.879
2013/07/15,-42.101
2013/07/16,-32.307
2013/07/17,-30.184
2013/07/18,-44.686
2013/07/19,-38.463
2013/07/20,-32.563
2013/07/21,-43.572
2013/07/22,-37.029
2013/07/23,-40.741
2013/07/24,-28.867
2013/07/25,-11.04
2013/07/26,-28.222
2013/07/27,-22.337
2013/07/28,-29.508
2013/07/29,-38.961
2013/07/30,-41.302
2013/07/31,-36.481
2013/08/01,-25.748
2013/08/02,-24.226
2013/08/03,-17.858
2013/08/04,-30.529
2013/08/05,-28.811
2013/08/06,-19.594
2013/08/07,-28.48
2013/08/08,-33.671
2013/08/09,-41.18
2013/08/10,-38.178
2013/08/11,-52.072
2013/08/12,-33.573
2013/08/13,-36.342
2013/08/14,-27.653
2013/08/15,-6.223
2013/08/16,8.954
2013/08/17,-8.335
2013/08/18,-27.829
2013/08/19,2.269
2013/08/20,-4.678
2013/08/21,-14.88
2013/08/22,-16.498
2013/08/23,-10.685
2013/08/24,-1.639
2013/08/25,-3.789
2013/08/26,-11.061
2013/08/27,10.009
2013/08/28,2.315
2013/08/29,-9.671
2013/08/30,11.307
2013/08/31,-19.137
2013/09/01,-24.825
2013/09/02,-18.226
2013/09/03,-11.472
2013/09/04,2.437
2013/09/05,-7.916
2013/09/06,19.614
2013/09/07,16.958
2013/09/08,10.703
2013/09/09,0.308
2013/09/10,18.161
2013/09/11,-0.826
2013/09/12,-12.49
2013/09/13,4.481
2013/09/14,-15.446
2013/09/15,-2.357
2013/09/16,8.06
2013/09/17,3.342
2013/09/18,3.594
2013/09/19,3.576
2013/09/20,11.414
2013/09/21,16.505
2013/09/22,-16.774
2013/09/23,8.05
2013/09/24,9.337
2013/09/25,-7.811
2013/09/26,18.817
2013/09/27,16.72
2013/09/28,22.569
2013/09/29,1.409
2013/09/30,13.832
2013/10/01,62.259
2013/10/02,66.504
2013/10/03,60.963
2013/10/04,54.35
2013/10/05,26.564
2013/10/06,19.439
2013/10/07,40.914
2013/10/08,37.004
2013/10/09,15.401
2013/10/10,-9.42
2013/10/11,10.505
2013/10/12,10.372
2013/10/13,12.794
2013/10/14,2.202
2013/10/15,-0.077
2013/10/16,0.354
2013/10/17,37.673
2013/10/18,72.459
2013/10/19,56.576
2013/10/20,10.707
2013/10/21,12.555
2013/10/22,7.628
2013/10/23,-3.886
2013/10/24,50.461
2013/10/25,34.24
2013/10/26,21.986
2013/10/27,5.235
2013/10/28,35.629
2013/10/29,16.443
2013/10/30,-8.026
2013/10/31,13.056
2013/11/01,-15.222
2013/11/02,-6.813
2013/11/03,-14.585
2013/11/04,-4.605
2013/11/05,15.847
2013/11/06,46.44
2013/11/07,95.717
2013/11/08,104.064
2013/11/09,146.784
2013/11/10,29.784
2013/11/11,8.6
2013/11/12,-2.736
2013/11/13,13.442
2013/11/14,0.607
2013/11/15,35.4
2013/11/16,-10.095
2013/11/17,-21.195
2013/11/18,68.533
2013/11/19,126.303
2013/11/20,75.71
2013/11/21,105.946
2013/11/22,73.048
2013/11/23,46.538
2013/11/24,21.629
2013/11/25,8.069
2013/11/26,57.208
2013/11/27,99.174
2013/11/28,78.948
2013/11/29,154.918
2013/11/30,110.725
2013/12/01,77.871
2013/12/02,76.601
2013/12/03,26.132
2013/12/04,63.366
2013/12/05,62.084
2013/12/06,7.792
2013/12/07,25.395
