Date,top100cap3roc
2010/10/16,0.875
2010/10/17,0.393
2010/10/18,1.27
2010/10/19,0.015
2010/10/20,0.109
2010/10/21,-0.533
2010/10/22,0.212
2010/10/23,0.05
2010/10/24,0.042
2010/10/25,-0.033
2010/10/26,0.449
2010/10/27,0.838
2010/10/28,0.593
2010/10/29,-0.303
2010/10/30,-0.755
2010/10/31,-0.259
2010/11/01,0.099
2010/11/02,0.339
2010/11/03,-0.14
2010/11/04,-0.125
2010/11/05,-0.067
2010/11/06,0.383
2010/11/07,0.108
2010/11/08,2.201
2010/11/09,1.777
2010/11/10,1.526
2010/11/11,-0.933
2010/11/12,-0.841
2010/11/13,-0.708
2010/11/14,-0.195
2010/11/15,-0.287
2010/11/16,-0.015
2010/11/17,-0.058
2010/11/18,-0.098
2010/11/19,-0.084
2010/11/20,0.069
2010/11/21,0.223
2010/11/22,0.296
2010/11/23,0.15
2010/11/24,0.574
2010/11/25,0.821
2010/11/26,0.587
2010/11/27,0.12
2010/11/28,-0.101
2010/11/29,-0.268
2010/11/30,0.282
2010/12/01,0.905
2010/12/02,1.854
2010/12/03,2.163
2010/12/04,1.717
2010/12/05,1.011
2010/12/06,-0.468
2010/12/07,-0.835
2010/12/08,-0.917
2010/12/09,-0.443
2010/12/10,-0.087
2010/12/11,-0.052
2010/12/12,0.02
2010/12/13,0.784
2010/12/14,0.569
2010/12/15,0.541
2010/12/16,-0.538
2010/12/17,-0.41
2010/12/18,-0.345
2010/12/19,-0.698
2010/12/20,-0.503
2010/12/21,-1.193
2010/12/22,-0.512
2010/12/23,-0.787
2010/12/24,-0.072
2010/12/25,-0.163
2010/12/26,-0.188
2010/12/27,0.348
2010/12/28,0.064
2010/12/29,-0.482
2010/12/30,-1.131
2010/12/31,-1.331
2011/01/01,-0.793
2011/01/02,-0.724
2011/01/03,-0.312
2011/01/04,-0.277
2011/01/05,0.05
2011/01/06,-0.169
2011/01/07,-0.192
2011/01/08,-0.365
2011/01/09,-0.098
2011/01/10,-0.423
2011/01/11,-0.064
2011/01/12,-0.277
2011/01/13,0.439
2011/01/14,0.178
2011/01/15,0.188
2011/01/16,0.246
2011/01/17,0.248
2011/01/18,0.124
2011/01/19,-0.532
2011/01/20,-0.611
2011/01/21,-0.332
2011/01/22,-0.047
2011/01/23,0.636
2011/01/24,0.467
2011/01/25,0.379
2011/01/26,-0.783
2011/01/27,8.676
2011/01/28,8.731
2011/01/29,9.153
2011/01/30,-0.324
2011/01/31,-0.439
2011/02/01,-0.02
2011/02/02,-0.359
2011/02/03,0.01
2011/02/04,-0.504
2011/02/05,0.067
2011/02/06,-0.499
2011/02/07,0.19
2011/02/08,-0.262
2011/02/09,0.443
2011/02/10,-0.23
2011/02/11,-0.148
2011/02/12,-0.628
2011/02/13,-0.58
2011/02/14,-0.491
2011/02/15,-0.264
2011/02/16,-0.346
2011/02/17,-0.315
2011/02/18,-0.648
2011/02/19,-0.551
2011/02/20,-0.102
2011/02/21,-0.006
2011/02/22,-0.362
2011/02/23,-0.755
2011/02/24,-0.781
2011/02/25,-0.451
2011/02/26,-0.429
2011/02/27,1.324
2011/02/28,0.758
2011/03/01,1.467
2011/03/02,-7.749
2011/03/03,-7.442
2011/03/04,-8.383
2011/03/05,-0.65
2011/03/06,-0.233
2011/03/07,0.052
2011/03/08,-0.21
2011/03/09,-0.417
2011/03/10,-0.791
2011/03/11,-1.211
2011/03/12,-1.494
2011/03/13,-1.197
2011/03/14,-0.328
2011/03/15,-0.102
2011/03/16,0.277
2011/03/17,0.218
2011/03/18,0.593
2011/03/19,0.305
2011/03/20,-0.049
2011/03/21,-0.042
2011/03/22,-0.327
2011/03/23,-0.041
2011/03/24,-0.468
2011/03/25,-0.264
2011/03/26,-0.405
2011/03/27,-0.544
2011/03/28,-0.504
2011/03/29,-0.58
2011/03/30,-0.577
2011/03/31,-0.671
2011/04/01,-0.739
2011/04/02,-1.033
2011/04/03,-0.946
2011/04/04,-1.115
2011/04/05,-0.537
2011/04/06,-0.38
2011/04/07,-0.095
2011/04/08,-0.115
2011/04/09,-0.618
2011/04/10,-0.725
2011/04/11,-0.579
2011/04/12,-0.5
2011/04/13,-0.519
2011/04/14,1.091
2011/04/15,1.344
2011/04/16,1.302
2011/04/17,-1.367
2011/04/18,-1.558
2011/04/19,2.987
2011/04/20,3.822
2011/04/21,3.139
2011/04/22,-1.443
2011/04/23,-2.379
2011/04/24,-1.803
2011/04/25,-1.649
2011/04/26,-0.62
2011/04/27,-0.16
2011/04/28,-0.715
2011/04/29,-1.823
2011/04/30,2.227
2011/05/01,2.774
2011/05/02,3.914
2011/05/03,0.093
2011/05/04,0.753
2011/05/05,0.757
2011/05/06,-0.496
2011/05/07,-1.031
2011/05/08,-1.369
2011/05/09,-0.573
2011/05/10,-0.678
2011/05/11,0.954
2011/05/12,1.591
2011/05/13,2.799
2011/05/14,1.687
2011/05/15,2.483
2011/05/16,1.606
2011/05/17,1.381
2011/05/18,0.535
2011/05/19,-0.126
2011/05/20,-0.386
2011/05/21,1.879
2011/05/22,2.081
2011/05/23,1.435
2011/05/24,-1.553
2011/05/25,-1.583
2011/05/26,-0.722
2011/05/27,-0.006
2011/05/28,0.133
2011/05/29,0.49
2011/05/30,0.123
2011/05/31,0.098
2011/06/01,-0.011
2011/06/02,0.226
2011/06/03,0.648
2011/06/04,0.341
2011/06/05,0.245
2011/06/06,-0.988
2011/06/07,-1.249
2011/06/08,-3.807
2011/06/09,-3.211
2011/06/10,-3.492
2011/06/11,-0.653
2011/06/12,6.44
2011/06/13,7.848
2011/06/14,4.814
2011/06/15,-2.316
2011/06/16,-3.574
2011/06/17,-1.982
2011/06/18,-1.857
2011/06/19,1.352
2011/06/20,1.88
2011/06/21,1.967
2011/06/22,-0.674
2011/06/23,1.614
2011/06/24,1.457
2011/06/25,0.724
2011/06/26,-1.819
2011/06/27,-0.509
2011/06/28,-0.509
2011/06/29,-0.937
2011/06/30,-2.62
2011/07/01,-1.481
2011/07/02,-0.775
2011/07/03,-0.215
2011/07/04,-0.628
2011/07/05,-0.245
2011/07/06,-0.07
2011/07/07,0.014
2011/07/08,-0.329
2011/07/09,-0.463
2011/07/10,-0.654
2011/07/11,-0.573
2011/07/12,-0.572
2011/07/13,-0.487
2011/07/14,-0.519
2011/07/15,-0.463
2011/07/16,-0.385
2011/07/17,-0.381
2011/07/18,0.57
2011/07/19,0.416
2011/07/20,0.346
2011/07/21,-0.663
2011/07/22,-0.659
2011/07/23,-0.568
2011/07/24,-0.468
2011/07/25,-0.407
2011/07/26,-0.494
2011/07/27,-0.737
2011/07/28,-1.021
2011/07/29,-0.898
2011/07/30,-0.736
2011/07/31,-0.692
2011/08/01,-1.169
2011/08/02,-1.047
2011/08/03,-0.734
2011/08/04,0.4
2011/08/05,0.139
2011/08/06,1.587
2011/08/07,1.344
2011/08/08,2.696
2011/08/09,1.075
2011/08/10,0.556
2011/08/11,-0.56
2011/08/12,-0.348
2011/08/13,-0.437
2011/08/14,-0.68
2011/08/15,-0.581
2011/08/16,-0.529
2011/08/17,1.102
2011/08/18,0.992
2011/08/19,1.103
2011/08/20,-0.285
2011/08/21,-0.298
2011/08/22,-0.228
2011/08/23,-0.235
2011/08/24,0.117
2011/08/25,-2.127
2011/08/26,-2.027
2011/08/27,-0.821
2011/08/28,1.389
2011/08/29,1.171
2011/08/30,-0.402
2011/08/31,-0.381
2011/09/01,-0.047
2011/09/02,-0.054
2011/09/03,-0.205
2011/09/04,-0.288
2011/09/05,-0.287
2011/09/06,-0.181
2011/09/07,1.274
2011/09/08,1.303
2011/09/09,1.699
2011/09/10,0.204
2011/09/11,3.649
2011/09/12,3.969
2011/09/13,3.859
2011/09/14,0.32
2011/09/15,-0.458
2011/09/16,-0.339
2011/09/17,-0.268
2011/09/18,-0.076
2011/09/19,-0.312
2011/09/20,-0.432
2011/09/21,1.157
2011/09/22,1.131
2011/09/23,1.079
2011/09/24,-0.468
2011/09/25,-0.54
2011/09/26,-0.436
2011/09/27,-0.565
2011/09/28,-0.307
2011/09/29,-0.228
2011/09/30,-0.229
2011/10/01,-0.242
2011/10/02,-0.237
2011/10/03,-0.25
2011/10/04,-0.249
2011/10/05,-0.267
2011/10/06,-0.314
2011/10/07,0.074
2011/10/08,0.106
2011/10/09,0.166
2011/10/10,-0.252
2011/10/11,-0.248
2011/10/12,-0.329
2011/10/13,-0.157
2011/10/14,-0.254
2011/10/15,-0.167
2011/10/16,-0.309
2011/10/17,-0.514
2011/10/18,-0.708
2011/10/19,-0.611
2011/10/20,-0.504
2011/10/21,-0.005
2011/10/22,-0.413
2011/10/23,-0.154
2011/10/24,-0.469
2011/10/25,-0.189
2011/10/26,-0.232
2011/10/27,-0.256
2011/10/28,-0.213
2011/10/29,0.816
2011/10/30,0.854
2011/10/31,0.755
2011/11/01,-0.359
2011/11/02,-0.398
2011/11/03,0.189
2011/11/04,0.194
2011/11/05,0.164
2011/11/06,-0.383
2011/11/07,-0.276
2011/11/08,-0.643
2011/11/09,-0.79
2011/11/10,-0.8
2011/11/11,-0.37
2011/11/12,-0.125
2011/11/13,-0.195
2011/11/14,-0.233
2011/11/15,-0.318
2011/11/16,-0.057
2011/11/17,-0.22
2011/11/18,-0.662
2011/11/19,-0.514
2011/11/20,-0.663
2011/11/21,-0.242
2011/11/22,-0.696
2011/11/23,-0.405
2011/11/24,-0.244
2011/11/25,-0.254
2011/11/26,-0.23
2011/11/27,-0.361
2011/11/28,1.426
2011/11/29,1.513
2011/11/30,0.98
2011/12/01,-0.697
2011/12/02,-0.918
2011/12/03,-0.563
2011/12/04,-0.667
2011/12/05,-0.606
2011/12/06,-0.83
2011/12/07,-0.974
2011/12/08,-7.623
2011/12/09,-18.144
2011/12/10,-18.24
2011/12/11,-13.082
2011/12/12,-2.148
2011/12/13,-1.826
2011/12/14,-0.916
2011/12/15,-0.262
2011/12/16,-0.275
2011/12/17,-0.281
2011/12/18,-0.296
2011/12/19,-0.307
2011/12/20,1.483
2011/12/21,1.429
2011/12/22,1.349
2011/12/23,-0.424
2011/12/24,-0.353
2011/12/25,-0.294
2011/12/26,-0.249
2011/12/27,-0.391
2011/12/28,-0.36
2011/12/29,-0.417
2011/12/30,-0.281
2011/12/31,-0.283
2012/01/01,-0.228
2012/01/02,-0.274
2012/01/03,-0.224
2012/01/04,-0.292
2012/01/05,0.032
2012/01/06,-0.289
2012/01/07,-0.32
2012/01/08,-0.593
2012/01/09,1.437
2012/01/10,1.483
2012/01/11,1.459
2012/01/12,-0.326
2012/01/13,-0.007
2012/01/14,0.347
2012/01/15,0.359
2012/01/16,-0.022
2012/01/17,-0.262
2012/01/18,0.026
2012/01/19,1.38
2012/01/20,1.271
2012/01/21,1.174
2012/01/22,0.101
2012/01/23,0.011
2012/01/24,-0.13
2012/01/25,0.064
2012/01/26,0.067
2012/01/27,0.109
2012/01/28,-0.195
2012/01/29,0.25
2012/01/30,0.27
2012/01/31,0.346
2012/02/01,-0.051
2012/02/02,0.124
2012/02/03,-0.098
2012/02/04,0.379
2012/02/05,0.131
2012/02/06,0.157
2012/02/07,-0.309
2012/02/08,-0.305
2012/02/09,-0.23
2012/02/10,-0.137
2012/02/11,-0.578
2012/02/12,-0.606
2012/02/13,0.434
2012/02/14,3.27
2012/02/15,-1.605
2012/02/16,-3.623
2012/02/17,-6.113
2012/02/18,-1.787
2012/02/19,-0.797
2012/02/20,-0.62
2012/02/21,0.098
2012/02/22,0.008
2012/02/23,0.014
2012/02/24,-0.472
2012/02/25,1.983
2012/02/26,2.106
2012/02/27,2.173
2012/02/28,0.335
2012/02/29,-0.213
2012/03/01,0.018
2012/03/02,-0.339
2012/03/03,-0.398
2012/03/04,-0.709
2012/03/05,-0.907
2012/03/06,-0.326
2012/03/07,-0.03
2012/03/08,-0.057
2012/03/09,-0.096
2012/03/10,-0.236
2012/03/11,-0.111
2012/03/12,-0.347
2012/03/13,-0.515
2012/03/14,-0.21
2012/03/15,0.568
2012/03/16,0.742
2012/03/17,0.277
2012/03/18,-0.136
2012/03/19,-0.178
2012/03/20,-0.03
2012/03/21,-0.203
2012/03/22,-0.589
2012/03/23,-0.287
2012/03/24,-0.327
2012/03/25,1.944
2012/03/26,1.603
2012/03/27,1.522
2012/03/28,0.22
2012/03/29,0.166
2012/03/30,0.217
2012/03/31,-0.432
2012/04/01,-0.366
2012/04/02,0.298
2012/04/03,-0.118
2012/04/04,0.965
2012/04/05,0.866
2012/04/06,2.841
2012/04/07,1.678
2012/04/08,1.283
2012/04/09,-2.026
2012/04/10,-2.021
2012/04/11,-1.9
2012/04/12,0.121
2012/04/13,-0.379
2012/04/14,-0.524
2012/04/15,-0.23
2012/04/16,1.628
2012/04/17,2.712
2012/04/18,2.293
2012/04/19,1.366
2012/04/20,1.216
2012/04/21,1.143
2012/04/22,1.251
2012/04/23,0.283
2012/04/24,0.312
2012/04/25,-0.704
2012/04/26,-0.186
2012/04/27,-0.184
2012/04/28,0.272
2012/04/29,-0.903
2012/04/30,-0.961
2012/05/01,-0.878
2012/05/02,-0.282
2012/05/03,-0.26
2012/05/04,-0.526
2012/05/05,-0.074
2012/05/06,2.497
2012/05/07,3.04
2012/05/08,2.533
2012/05/09,0.502
2012/05/10,0.516
2012/05/11,2.168
2012/05/12,1.262
2012/05/13,1.039
2012/05/14,-0.481
2012/05/15,0.349
2012/05/16,0.887
2012/05/17,1.918
2012/05/18,1.587
2012/05/19,0.809
2012/05/20,-0.021
2012/05/21,-0.004
2012/05/22,1.149
2012/05/23,1.335
2012/05/24,1.507
2012/05/25,0.673
2012/05/26,0.366
2012/05/27,0.044
2012/05/28,-0.114
2012/05/29,-0.016
2012/05/30,0.239
2012/05/31,-0.848
2012/06/01,-3.001
2012/06/02,-3.32
2012/06/03,-2.075
2012/06/04,-0.403
2012/06/05,-0.419
2012/06/06,-0.541
2012/06/07,-0.217
2012/06/08,-0.131
2012/06/09,1.357
2012/06/10,1.081
2012/06/11,0.61
2012/06/12,-1.03
2012/06/13,0.368
2012/06/14,0.564
2012/06/15,0.306
2012/06/16,-0.525
2012/06/17,-0.708
2012/06/18,-0.001
2012/06/19,-0.143
2012/06/20,0.287
2012/06/21,0.106
2012/06/22,-0.071
2012/06/23,-0.114
2012/06/24,0.243
2012/06/25,-0.446
2012/06/26,-0.718
2012/06/27,-0.678
2012/06/28,0.987
2012/06/29,1.035
2012/06/30,0.531
2012/07/01,-0.098
2012/07/02,-0.404
2012/07/03,-0.305
2012/07/04,0.105
2012/07/05,0.679
2012/07/06,0.577
2012/07/07,-0.134
2012/07/08,-0.025
2012/07/09,-0.303
2012/07/10,-0.328
2012/07/11,-0.106
2012/07/12,1.743
2012/07/13,1.32
2012/07/14,0.864
2012/07/15,-0.643
2012/07/16,-0.856
2012/07/17,-1.053
2012/07/18,-1.177
2012/07/19,-0.917
2012/07/20,-0.517
2012/07/21,-0.607
2012/07/22,-0.288
2012/07/23,-0.232
2012/07/24,-0.522
2012/07/25,-0.058
2012/07/26,0.213
2012/07/27,0.548
2012/07/28,0.147
2012/07/29,0.124
2012/07/30,0.053
2012/07/31,-0.086
2012/08/01,-0.058
2012/08/02,-0.462
2012/08/03,-0.292
2012/08/04,-0.582
2012/08/05,-0.177
2012/08/06,0.03
2012/08/07,0
2012/08/08,-0.096
2012/08/09,-0.809
2012/08/10,-0.739
2012/08/11,-0.852
2012/08/12,-0.369
2012/08/13,-0.964
2012/08/14,-0.272
2012/08/15,-0.095
2012/08/16,0.591
2012/08/17,-0.006
2012/08/18,-0.233
2012/08/19,-2.339
2012/08/20,-3.79
2012/08/21,-4.459
2012/08/22,-3.63
2012/08/23,-2.137
2012/08/24,-2.216
2012/08/25,-1.622
2012/08/26,-1.291
2012/08/27,-1.321
2012/08/28,-1.061
2012/08/29,-1.853
2012/08/30,-2.387
2012/08/31,-2.289
2012/09/01,-2.371
2012/09/02,-1.504
2012/09/03,-1.333
2012/09/04,-0.903
2012/09/05,-1.432
2012/09/06,-2.121
2012/09/07,-2.461
2012/09/08,-1.738
2012/09/09,-1.247
2012/09/10,-1.145
2012/09/11,-2.039
2012/09/12,-2.706
2012/09/13,-3.043
2012/09/14,-2.722
2012/09/15,-2.515
2012/09/16,-2.406
2012/09/17,-2.102
2012/09/18,-1.738
2012/09/19,-2.505
2012/09/20,-2.159
2012/09/21,-0.142
2012/09/22,0.733
2012/09/23,0.427
2012/09/24,-1.356
2012/09/25,-0.987
2012/09/26,-0.477
2012/09/27,-0.458
2012/09/28,-0.186
2012/09/29,0.019
2012/09/30,-0.089
2012/10/01,-0.108
2012/10/02,-0.043
2012/10/03,0.001
2012/10/04,0.328
2012/10/05,0.297
2012/10/06,0.204
2012/10/07,-0.116
2012/10/08,-1.045
2012/10/09,-0.77
2012/10/10,-0.169
2012/10/11,0.729
2012/10/12,0.4
2012/10/13,-0.285
2012/10/14,-0.371
2012/10/15,-0.143
2012/10/16,0.732
2012/10/17,0.629
2012/10/18,0.462
2012/10/19,-0.156
2012/10/20,-0.058
2012/10/21,1.47
2012/10/22,2.953
2012/10/23,2.552
2012/10/24,1.204
2012/10/25,-0.682
2012/10/26,-0.132
2012/10/27,-0.31
2012/10/28,-0.192
2012/10/29,-0.509
2012/10/30,1.424
2012/10/31,0.908
2012/11/01,1.101
2012/11/02,-1.132
2012/11/03,-0.064
2012/11/04,-0.029
2012/11/05,0.202
2012/11/06,0.054
2012/11/07,-0.466
2012/11/08,-0.438
2012/11/09,-0.629
2012/11/10,-0.243
2012/11/11,0.158
2012/11/12,-0.127
2012/11/13,-0.156
2012/11/14,-0.426
2012/11/15,0.109
2012/11/16,0.55
2012/11/17,1.289
2012/11/18,1.027
2012/11/19,0.799
2012/11/20,0.288
2012/11/21,0.989
2012/11/22,1.052
2012/11/23,0.823
2012/11/24,-0.251
2012/11/25,-0.472
2012/11/26,-1.888
2012/11/27,0.427
2012/11/28,0.921
2012/11/29,2.419
2012/11/30,0.68
2012/12/01,0.253
2012/12/02,0.214
2012/12/03,0.373
2012/12/04,-0.188
2012/12/05,-0.321
2012/12/06,-0.769
2012/12/07,-0.234
2012/12/08,-0.016
2012/12/09,-0.415
2012/12/10,-0.359
2012/12/11,-0.556
2012/12/12,-0.257
2012/12/13,-1.257
2012/12/14,-1.484
2012/12/15,-1.279
2012/12/16,-0.57
2012/12/17,0.012
2012/12/18,-0.676
2012/12/19,0.022
2012/12/20,-0.362
2012/12/21,-0.239
2012/12/22,-0.739
2012/12/23,-0.52
2012/12/24,-0.244
2012/12/25,-0.292
2012/12/26,0.057
2012/12/27,0.342
2012/12/28,0.568
2012/12/29,0.4
2012/12/30,0.576
2012/12/31,0.292
2013/01/01,0.236
2013/01/02,0.329
2013/01/03,0.571
2013/01/04,0.023
2013/01/05,-0.276
2013/01/06,-0.089
2013/01/07,0.435
2013/01/08,-0.753
2013/01/09,-1.116
2013/01/10,-1.404
2013/01/11,-0.071
2013/01/12,-0.045
2013/01/13,-0.342
2013/01/14,-0.75
2013/01/15,-0.808
2013/01/16,-0.34
2013/01/17,-0.232
2013/01/18,-0.116
2013/01/19,-0.077
2013/01/20,0.135
2013/01/21,-0.095
2013/01/22,0.077
2013/01/23,0.262
2013/01/24,-0.107
2013/01/25,-0.065
2013/01/26,0.442
2013/01/27,1.119
2013/01/28,0.86
2013/01/29,0.255
2013/01/30,0.599
2013/01/31,0.411
2013/02/01,0.32
2013/02/02,-0.404
2013/02/03,-0.23
2013/02/04,-0.392
2013/02/05,-0.018
2013/02/06,-0.143
2013/02/07,0.037
2013/02/08,-0.163
2013/02/09,-0.254
2013/02/10,-0.275
2013/02/11,-0.088
2013/02/12,0.524
2013/02/13,0.48
2013/02/14,0.316
2013/02/15,-0.241
2013/02/16,-0.269
2013/02/17,-1.174
2013/02/18,-1.008
2013/02/19,-0.939
2013/02/20,0.813
2013/02/21,0.829
2013/02/22,1.07
2013/02/23,0.066
2013/02/24,-0.52
2013/02/25,-0.969
2013/02/26,-0.581
2013/02/27,-0.056
2013/02/28,0.152
2013/03/01,-0.077
2013/03/02,0.172
2013/03/03,0.519
2013/03/04,0.844
2013/03/05,0.326
2013/03/06,0.22
2013/03/07,-0.032
2013/03/08,0.901
2013/03/09,0.648
2013/03/10,0.126
2013/03/11,-0.322
2013/03/12,-0.286
2013/03/13,0.346
2013/03/14,0.251
2013/03/15,-0.263
2013/03/16,-0.386
2013/03/17,-0.504
2013/03/18,-0.274
2013/03/19,-0.328
2013/03/20,0.096
2013/03/21,0.136
2013/03/22,0.097
2013/03/23,-0.346
2013/03/24,0.002
2013/03/25,0.435
2013/03/26,1.277
2013/03/27,1.485
2013/03/28,1.357
2013/03/29,1.374
2013/03/30,1.458
2013/03/31,0.695
2013/04/01,0.511
2013/04/02,0.337
2013/04/03,0.712
2013/04/04,0.14
2013/04/05,-0.954
2013/04/06,-0.769
2013/04/07,-1.118
2013/04/08,-0.725
2013/04/09,-0.6
2013/04/10,-0.02
2013/04/11,2.543
2013/04/12,2.138
2013/04/13,1.899
2013/04/14,-0.203
2013/04/15,1.238
2013/04/16,1.888
2013/04/17,1.192
2013/04/18,0.206
2013/04/19,-0.459
2013/04/20,0.773
2013/04/21,0.456
2013/04/22,0.462
2013/04/23,-0.129
2013/04/24,-1.022
2013/04/25,-0.663
2013/04/26,-0.489
2013/04/27,-0.709
2013/04/28,-0.975
2013/04/29,-1.779
2013/04/30,-0.39
2013/05/01,-0.137
2013/05/02,0.791
2013/05/03,0.704
2013/05/04,0.234
2013/05/05,-0.199
2013/05/06,-0.657
2013/05/07,-0.523
2013/05/08,-0.241
2013/05/09,0.203
2013/05/10,-0.17
2013/05/11,-0.487
2013/05/12,-0.635
2013/05/13,-0.309
2013/05/14,-0.034
2013/05/15,0.184
2013/05/16,0.704
2013/05/17,0.446
2013/05/18,0.334
2013/05/19,-0.219
2013/05/20,-0.005
2013/05/21,-0.144
2013/05/22,0.17
2013/05/23,0.013
2013/05/24,0.294
2013/05/25,-1.146
2013/05/26,-1.018
2013/05/27,-0.831
2013/05/28,0.38
2013/05/29,0.098
2013/05/30,-0.148
2013/05/31,-0.497
2013/06/01,-0.234
2013/06/02,-0.314
2013/06/03,-0.404
2013/06/04,-0.486
2013/06/05,-0.071
2013/06/06,0.101
2013/06/07,0.163
2013/06/08,-0.09
2013/06/09,0.49
2013/06/10,0.466
2013/06/11,0.148
2013/06/12,0.311
2013/06/13,0.314
2013/06/14,0.587
2013/06/15,0.137
2013/06/16,0.307
2013/06/17,0.227
2013/06/18,0.194
2013/06/19,0.223
2013/06/20,0.134
2013/06/21,0.202
2013/06/22,-0.145
2013/06/23,0.049
2013/06/24,-0.007
2013/06/25,-0.091
2013/06/26,-0.139
2013/06/27,0.007
2013/06/28,0.364
2013/06/29,0.462
2013/06/30,0.319
2013/07/01,0.538
2013/07/02,0.527
2013/07/03,0.568
2013/07/04,0.675
2013/07/05,0.88
2013/07/06,1.39
2013/07/07,0.923
2013/07/08,0.796
2013/07/09,0.277
2013/07/10,0.194
2013/07/11,0.01
2013/07/12,-0.457
2013/07/13,-0.768
2013/07/14,-1.14
2013/07/15,-0.9
2013/07/16,-0.653
2013/07/17,-0.046
2013/07/18,1.683
2013/07/19,1.315
2013/07/20,0.829
2013/07/21,-0.658
2013/07/22,-0.055
2013/07/23,-0.191
2013/07/24,-0.121
2013/07/25,-0.161
2013/07/26,-0.018
2013/07/27,-0.046
2013/07/28,-0.022
2013/07/29,0.571
2013/07/30,0.64
2013/07/31,1.18
2013/08/01,0.352
2013/08/02,0.244
2013/08/03,-0.707
2013/08/04,-0.366
2013/08/05,-0.711
2013/08/06,-0.189
2013/08/07,0.027
2013/08/08,0.445
2013/08/09,0.124
2013/08/10,-0.381
2013/08/11,0.075
2013/08/12,1.396
2013/08/13,2.128
2013/08/14,1.183
2013/08/15,-0.375
2013/08/16,-1.15
2013/08/17,-1.511
2013/08/18,-1.125
2013/08/19,-0.681
2013/08/20,-0.611
2013/08/21,-0.846
2013/08/22,-0.881
2013/08/23,-0.95
2013/08/24,-0.735
2013/08/25,-0.676
2013/08/26,-0.138
2013/08/27,-0.353
2013/08/28,-0.311
2013/08/29,-0.925
2013/08/30,-0.684
2013/08/31,-0.924
2013/09/01,-0.449
2013/09/02,-0.61
2013/09/03,-0.541
2013/09/04,0.082
2013/09/05,-0.345
2013/09/06,-0.318
2013/09/07,-0.756
2013/09/08,-0.137
2013/09/09,-0.891
2013/09/10,-0.703
2013/09/11,-0.963
2013/09/12,-0.368
2013/09/13,-0.592
2013/09/14,-0.406
2013/09/15,-0.348
2013/09/16,-0.502
2013/09/17,-0.443
2013/09/18,-0.472
2013/09/19,0.533
2013/09/20,0.532
2013/09/21,0.649
2013/09/22,-0.867
2013/09/23,-0.674
2013/09/24,-0.856
2013/09/25,-0.186
2013/09/26,-0.207
2013/09/27,0.189
2013/09/28,0.314
2013/09/29,0.371
2013/09/30,0.193
2013/10/01,0.399
2013/10/02,1.135
2013/10/03,2.134
2013/10/04,1.862
2013/10/05,0.965
2013/10/06,-0.208
2013/10/07,-0.158
2013/10/08,-0.231
2013/10/09,-0.287
2013/10/10,-0.264
2013/10/11,0.231
2013/10/12,0.554
2013/10/13,0.639
2013/10/14,-0.052
2013/10/15,-0.209
2013/10/16,-0.527
2013/10/17,-0.408
2013/10/18,0.149
2013/10/19,0.564
2013/10/20,0.554
2013/10/21,-0.473
2013/10/22,-1.038
2013/10/23,-0.966
2013/10/24,-0.66
2013/10/25,5.081
2013/10/26,5.343
2013/10/27,5.595
2013/10/28,0.128
2013/10/29,-0.115
2013/10/30,0.049
2013/10/31,0.252
2013/11/01,0.426
2013/11/02,0.158
