Date,mining_profitability7rsi
2010/10/23,40.88
2010/10/24,47.846
2010/10/25,41.367
2010/10/26,56.416
2010/10/27,58.092
2010/10/28,65.732
2010/10/29,63.365
2010/10/30,69.231
2010/10/31,39.634
2010/11/01,46.657
2010/11/02,46.141
2010/11/03,46.799
2010/11/04,53.331
2010/11/05,58.407
2010/11/06,72.643
2010/11/07,78.829
2010/11/08,58.905
2010/11/09,39.116
2010/11/10,38.436
2010/11/11,37.199
2010/11/12,37.359
2010/11/13,50.69
2010/11/14,47.265
2010/11/15,42.04
2010/11/16,42.906
2010/11/17,41.637
2010/11/18,38.964
2010/11/19,28.942
2010/11/20,37.321
2010/11/21,40.667
2010/11/22,42.137
2010/11/23,38.257
2010/11/24,45.078
2010/11/25,47.717
2010/11/26,41.472
2010/11/27,39.763
2010/11/28,43.674
2010/11/29,42.371
2010/11/30,30.474
2010/12/01,29.976
2010/12/02,31.711
2010/12/03,36.397
2010/12/04,36.072
2010/12/05,29.897
2010/12/06,31.121
2010/12/07,34.11
2010/12/08,40.834
2010/12/09,29.702
2010/12/10,20.267
2010/12/11,33.324
2010/12/12,30.827
2010/12/13,29.327
2010/12/14,44.38
2010/12/15,44.635
2010/12/16,38.71
2010/12/17,39.917
2010/12/18,43.529
2010/12/19,49.028
2010/12/20,40.342
2010/12/21,50.584
2010/12/22,35.746
2010/12/23,42.18
2010/12/24,41.967
2010/12/25,46.204
2010/12/26,42.517
2010/12/27,49.614
2010/12/28,46.824
2010/12/29,51.08
2010/12/30,58.242
2010/12/31,53.354
2011/01/01,58.015
2011/01/02,51.474
2011/01/03,38.137
2011/01/04,43.254
2011/01/05,49.114
2011/01/06,39.743
2011/01/07,58.327
2011/01/08,48.765
2011/01/09,55.31
2011/01/10,48.699
2011/01/11,56.564
2011/01/12,50.6
2011/01/13,54.387
2011/01/14,59.855
2011/01/15,51.087
2011/01/16,56.757
2011/01/17,51.962
2011/01/18,34.834
2011/01/19,44.165
2011/01/20,53.51
2011/01/21,51.975
2011/01/22,63.499
2011/01/23,61.373
2011/01/24,66.197
2011/01/25,49.747
2011/01/26,52.692
2011/01/27,41.342
2011/01/28,44.769
2011/01/29,50.956
2011/01/30,46.709
2011/01/31,63.945
2011/02/01,66.194
2011/02/02,76.495
2011/02/03,78.026
2011/02/04,83.818
2011/02/05,81.031
2011/02/06,84.815
2011/02/07,87.019
2011/02/08,49.929
2011/02/09,64.008
2011/02/10,59.994
2011/02/11,59.582
2011/02/12,61.877
2011/02/13,62.251
2011/02/14,60.638
2011/02/15,68.058
2011/02/16,61.148
2011/02/17,47.765
2011/02/18,29.962
2011/02/19,23.836
2011/02/20,36.406
2011/02/21,32.008
2011/02/22,34.799
2011/02/23,42.318
2011/02/24,37.935
2011/02/25,42.761
2011/02/26,48.805
2011/02/27,30.987
2011/02/28,26.161
2011/03/01,30.088
2011/03/02,39.169
2011/03/03,39.499
2011/03/04,38.819
2011/03/05,40.919
2011/03/06,35.018
2011/03/07,29.573
2011/03/08,37.09
2011/03/09,32.64
2011/03/10,26.601
2011/03/11,36.927
2011/03/12,38.831
2011/03/13,33.439
2011/03/14,38.918
2011/03/15,40.505
2011/03/16,38.703
2011/03/17,41.067
2011/03/18,31.817
2011/03/19,37.018
2011/03/20,41.147
2011/03/21,38.182
2011/03/22,33.198
2011/03/23,53.937
2011/03/24,44.845
2011/03/25,60.509
2011/03/26,48.046
2011/03/27,48.736
2011/03/28,54.596
2011/03/29,47.627
2011/03/30,48.457
2011/03/31,52.556
2011/04/01,43.989
2011/04/02,47.472
2011/04/03,48.744
2011/04/04,41.87
2011/04/05,41.518
2011/04/06,30.304
2011/04/07,37.469
2011/04/08,45.275
2011/04/09,38.016
2011/04/10,45.501
2011/04/11,43.734
2011/04/12,48.544
2011/04/13,58.386
2011/04/14,57.455
2011/04/15,59.581
2011/04/16,73.147
2011/04/17,74.408
2011/04/18,54.22
2011/04/19,65.155
2011/04/20,51.995
2011/04/21,52.448
2011/04/22,68.584
2011/04/23,73.384
2011/04/24,76.159
2011/04/25,79.454
2011/04/26,68.626
2011/04/27,72.816
2011/04/28,80.787
2011/04/29,88.488
2011/04/30,89.145
2011/05/01,85.929
2011/05/02,86.453
2011/05/03,87.127
2011/05/04,89.326
2011/05/05,89.575
2011/05/06,86.056
2011/05/07,85.046
2011/05/08,91.143
2011/05/09,71.799
2011/05/10,41.494
2011/05/11,66.036
2011/05/12,63.382
2011/05/13,79.368
2011/05/14,79.407
2011/05/15,59.259
2011/05/16,68.959
2011/05/17,64.796
2011/05/18,57.652
2011/05/19,31.736
2011/05/20,38.046
2011/05/21,36.642
2011/05/22,39.11
2011/05/23,46.329
2011/05/24,45.685
2011/05/25,49.772
2011/05/26,43.297
2011/05/27,27.496
2011/05/28,34.61
2011/05/29,39.843
2011/05/30,36.959
2011/05/31,39.086
2011/06/01,47.47
2011/06/02,45.996
2011/06/03,57.86
2011/06/04,71.452
2011/06/05,70.867
2011/06/06,60.444
2011/06/07,57.741
2011/06/08,73.485
2011/06/09,78.157
2011/06/10,62.17
2011/06/11,49.663
2011/06/12,39.903
2011/06/13,46.509
2011/06/14,50.139
2011/06/15,41.599
2011/06/16,31.632
2011/06/17,34.86
2011/06/18,36.072
2011/06/19,37.964
2011/06/20,37.025
2011/06/21,38.89
2011/06/22,36.775
2011/06/23,36.599
2011/06/24,28.316
2011/06/25,24.68
2011/06/26,29.133
2011/06/27,32.445
2011/06/28,31.425
2011/06/29,31.235
2011/06/30,32.995
2011/07/01,27.579
2011/07/02,29.071
2011/07/03,30.686
2011/07/04,30.816
2011/07/05,23.076
2011/07/06,35.102
2011/07/07,29.57
2011/07/08,44.174
2011/07/09,35.422
2011/07/10,37.547
2011/07/11,42.887
2011/07/12,38.58
2011/07/13,47.647
2011/07/14,37.009
2011/07/15,45.331
2011/07/16,41.137
2011/07/17,47.208
2011/07/18,44.858
2011/07/19,37.165
2011/07/20,46.86
2011/07/21,42.951
2011/07/22,44.023
2011/07/23,42.332
2011/07/24,47.877
2011/07/25,46.249
2011/07/26,51.043
2011/07/27,41.904
2011/07/28,38.842
2011/07/29,48.401
2011/07/30,45.246
2011/07/31,50.041
2011/08/01,35.612
2011/08/02,33.787
2011/08/03,27.497
2011/08/04,22.361
2011/08/05,36.318
2011/08/06,26.338
2011/08/07,25.583
2011/08/08,32.811
2011/08/09,41.103
2011/08/10,41.789
2011/08/11,42.938
2011/08/12,40.951
2011/08/13,40.653
2011/08/14,57.184
2011/08/15,48.863
2011/08/16,64.855
2011/08/17,52.29
2011/08/18,52.109
2011/08/19,52.679
2011/08/20,64.31
2011/08/21,61.491
2011/08/22,49.033
2011/08/23,44.331
2011/08/24,45.127
2011/08/25,47.389
2011/08/26,35.514
2011/08/27,29.375
2011/08/28,38.736
2011/08/29,49.958
2011/08/30,43.297
2011/08/31,40.907
2011/09/01,34.849
2011/09/02,48.123
2011/09/03,43.264
2011/09/04,42.428
2011/09/05,44.283
2011/09/06,34.193
2011/09/07,28.12
2011/09/08,35.609
2011/09/09,32.18
2011/09/10,21.658
2011/09/11,27.67
2011/09/12,45.23
2011/09/13,42.525
2011/09/14,40.377
2011/09/15,39.302
2011/09/16,29.175
2011/09/17,41.643
2011/09/18,39.996
2011/09/19,37.983
2011/09/20,55.445
2011/09/21,50.512
2011/09/22,47.17
2011/09/23,42.674
2011/09/24,49.585
2011/09/25,45.414
2011/09/26,44.515
2011/09/27,38.079
2011/09/28,48.862
2011/09/29,38.591
2011/09/30,44.042
2011/10/01,59.749
2011/10/02,42.853
2011/10/03,53.857
2011/10/04,42.141
2011/10/05,55.279
2011/10/06,44.53
2011/10/07,49.248
2011/10/08,40.629
2011/10/09,46.211
2011/10/10,44.351
2011/10/11,38.646
2011/10/12,48.679
2011/10/13,47.363
2011/10/14,57.101
2011/10/15,47.593
2011/10/16,45.434
2011/10/17,40.785
2011/10/18,34.627
2011/10/19,34.528
2011/10/20,32.08
2011/10/21,34.357
2011/10/22,42.091
2011/10/23,54.507
2011/10/24,52.533
2011/10/25,42.129
2011/10/26,42.757
2011/10/27,41.556
2011/10/28,56.01
2011/10/29,57.515
2011/10/30,65.256
2011/10/31,69.861
2011/11/01,72.891
2011/11/02,64.69
2011/11/03,49.748
2011/11/04,63.392
2011/11/05,49.496
2011/11/06,49.488
2011/11/07,51.727
2011/11/08,58.218
2011/11/09,51.98
2011/11/10,41.256
2011/11/11,45.095
2011/11/12,59.842
2011/11/13,50.408
2011/11/14,42.293
2011/11/15,37.632
2011/11/16,35.661
2011/11/17,40.344
2011/11/18,34.516
2011/11/19,29.068
2011/11/20,52.319
2011/11/21,38.446
2011/11/22,49.913
2011/11/23,46.926
2011/11/24,45.838
2011/11/25,56.515
2011/11/26,48.588
2011/11/27,48.29
2011/11/28,55.616
2011/11/29,59.158
2011/11/30,71.715
2011/12/01,68.02
2011/12/02,51.651
2011/12/03,62.897
2011/12/04,50.248
2011/12/05,56.306
2011/12/06,59.361
2011/12/07,48.955
2011/12/08,60.951
2011/12/09,51.364
2011/12/10,48.245
2011/12/11,61.253
2011/12/12,49.238
2011/12/13,54.158
2011/12/14,54.828
2011/12/15,42.609
2011/12/16,50.877
2011/12/17,58.537
2011/12/18,48.198
2011/12/19,57.002
2011/12/20,53.852
2011/12/21,61.438
2011/12/22,62.96
2011/12/23,54.288
2011/12/24,61.014
2011/12/25,67.256
2011/12/26,55.115
2011/12/27,46.018
2011/12/28,58.505
2011/12/29,49.922
2011/12/30,61.799
2011/12/31,56.018
2012/01/01,64.299
2012/01/02,66.012
2012/01/03,60.581
2012/01/04,58.396
2012/01/05,75.159
2012/01/06,77.793
2012/01/07,78.04
2012/01/08,68.702
2012/01/09,61.086
2012/01/10,47.434
2012/01/11,60.061
2012/01/12,53.14
2012/01/13,57.388
2012/01/14,54.645
2012/01/15,49.727
2012/01/16,67.402
2012/01/17,43.531
2012/01/18,37.508
2012/01/19,54.47
2012/01/20,52.78
2012/01/21,49.08
2012/01/22,41.896
2012/01/23,52.25
2012/01/24,46.185
2012/01/25,44.127
2012/01/26,42.802
2012/01/27,38.72
2012/01/28,39.534
2012/01/29,49.901
2012/01/30,43.201
2012/01/31,37.387
2012/02/01,48.071
2012/02/02,58.683
2012/02/03,46.739
2012/02/04,50.155
2012/02/05,42.622
2012/02/06,42.653
2012/02/07,40.941
2012/02/08,49.511
2012/02/09,49.777
2012/02/10,42.004
2012/02/11,54.84
2012/02/12,45.319
2012/02/13,36.269
2012/02/14,41.382
2012/02/15,33.541
2012/02/16,31.46
2012/02/17,41.865
2012/02/18,39.046
2012/02/19,33.007
2012/02/20,32.81
2012/02/21,41.69
2012/02/22,48.028
2012/02/23,51.95
2012/02/24,57.967
2012/02/25,51.206
2012/02/26,44.734
2012/02/27,54.488
2012/02/28,57.269
2012/02/29,52.356
2012/03/01,45.101
2012/03/02,35.742
2012/03/03,36.564
2012/03/04,49.749
2012/03/05,52.544
2012/03/06,40.953
2012/03/07,55.672
2012/03/08,46.137
2012/03/09,52.818
2012/03/10,41.224
2012/03/11,44.428
2012/03/12,54.295
2012/03/13,52.035
2012/03/14,48.135
2012/03/15,54.475
2012/03/16,67.236
2012/03/17,57.392
2012/03/18,47.875
2012/03/19,38.706
2012/03/20,49.669
2012/03/21,42.948
2012/03/22,44.645
2012/03/23,38.748
2012/03/24,57.88
2012/03/25,39.405
2012/03/26,45.259
2012/03/27,50.633
2012/03/28,47.989
2012/03/29,42.53
2012/03/30,49.329
2012/03/31,49.547
2012/04/01,41.054
2012/04/02,35.643
2012/04/03,53.928
2012/04/04,48.165
2012/04/05,46.054
2012/04/06,57.94
2012/04/07,45.492
2012/04/08,52.637
2012/04/09,45.026
2012/04/10,51.23
2012/04/11,45.275
2012/04/12,43.718
2012/04/13,51.341
2012/04/14,60.534
2012/04/15,43.948
2012/04/16,61.473
2012/04/17,49.32
2012/04/18,52.536
2012/04/19,57.823
2012/04/20,50.269
2012/04/21,56.461
2012/04/22,48.437
2012/04/23,44.099
2012/04/24,54.29
2012/04/25,47.25
2012/04/26,57.585
2012/04/27,51.777
2012/04/28,52.747
2012/04/29,58.158
2012/04/30,52.229
2012/05/01,46.386
2012/05/02,44.124
2012/05/03,54.019
2012/05/04,51.769
2012/05/05,58.186
2012/05/06,47.905
2012/05/07,52.028
2012/05/08,46.786
2012/05/09,41.744
2012/05/10,27.339
2012/05/11,53.557
2012/05/12,39.167
2012/05/13,47.933
2012/05/14,46.367
2012/05/15,43.844
2012/05/16,50.166
2012/05/17,45.468
2012/05/18,53.824
2012/05/19,51.741
2012/05/20,46.153
2012/05/21,41.458
2012/05/22,46.906
2012/05/23,56.262
2012/05/24,48.668
2012/05/25,57.575
2012/05/26,62.339
2012/05/27,56.749
2012/05/28,51.399
2012/05/29,47.843
2012/05/30,58.473
2012/05/31,49.03
2012/06/01,63.397
2012/06/02,54.016
2012/06/03,47.405
2012/06/04,53.543
2012/06/05,58.415
2012/06/06,50.941
2012/06/07,56.286
2012/06/08,56.622
2012/06/09,64.644
2012/06/10,54.493
2012/06/11,38.099
2012/06/12,62.453
2012/06/13,50.29
2012/06/14,59.641
2012/06/15,56.841
2012/06/16,60.829
2012/06/17,57.954
2012/06/18,64.938
2012/06/19,40.514
2012/06/20,58.403
2012/06/21,50.98
2012/06/22,53.212
2012/06/23,49.956
2012/06/24,39.833
2012/06/25,51.735
2012/06/26,49.215
2012/06/27,52.496
2012/06/28,47.931
2012/06/29,53.689
2012/06/30,47.84
2012/07/01,53.736
2012/07/02,51.979
2012/07/03,56.15
2012/07/04,42.913
2012/07/05,47.908
2012/07/06,53.84
2012/07/07,53.359
2012/07/08,44.859
2012/07/09,54.348
2012/07/10,55.789
2012/07/11,48.075
2012/07/12,65.96
2012/07/13,66.347
2012/07/14,57.236
2012/07/15,46.502
2012/07/16,63.62
2012/07/17,68.382
2012/07/18,57.692
2012/07/19,49.845
2012/07/20,60.9
2012/07/21,52.549
2012/07/22,58.063
2012/07/23,46.614
2012/07/24,54.941
2012/07/25,52.916
2012/07/26,53.333
2012/07/27,62.15
2012/07/28,42.031
2012/07/29,60.184
2012/07/30,45.809
2012/07/31,42.246
2012/08/01,51.444
2012/08/02,59.854
2012/08/03,55.673
2012/08/04,58.865
2012/08/05,52.219
2012/08/06,56.364
2012/08/07,65.342
2012/08/08,58.585
2012/08/09,56.71
2012/08/10,51.829
2012/08/11,59.293
2012/08/12,50.391
2012/08/13,54.678
2012/08/14,51.087
2012/08/15,61.507
2012/08/16,58.618
2012/08/17,49.163
2012/08/18,53.799
2012/08/19,43.63
2012/08/20,26.243
2012/08/21,36.248
2012/08/22,43.166
2012/08/23,41.804
2012/08/24,37.493
2012/08/25,40.181
2012/08/26,49.277
2012/08/27,37.048
2012/08/28,49.041
2012/08/29,48.972
2012/08/30,41.75
2012/08/31,40.077
2012/09/01,41.996
2012/09/02,48.335
2012/09/03,37.438
2012/09/04,55.378
2012/09/05,50.507
2012/09/06,45.453
2012/09/07,42.214
2012/09/08,37.556
2012/09/09,53.318
2012/09/10,44.619
2012/09/11,41.023
2012/09/12,57.117
2012/09/13,42.4
2012/09/14,53.405
2012/09/15,51.716
2012/09/16,56.947
2012/09/17,52.954
2012/09/18,49.791
2012/09/19,46.33
2012/09/20,57.375
2012/09/21,54.594
2012/09/22,40.099
2012/09/23,52.711
2012/09/24,48.038
2012/09/25,39.856
2012/09/26,52.437
2012/09/27,59.725
2012/09/28,46.243
2012/09/29,53.767
2012/09/30,48.336
2012/10/01,41.992
2012/10/02,55.601
2012/10/03,44.932
2012/10/04,49.755
2012/10/05,48.853
2012/10/06,56.038
2012/10/07,39.238
2012/10/08,53.458
2012/10/09,42.613
2012/10/10,47.39
2012/10/11,44.502
2012/10/12,49.27
2012/10/13,49.145
2012/10/14,41.338
2012/10/15,55.068
2012/10/16,47.403
2012/10/17,44.889
2012/10/18,52.905
2012/10/19,40.328
2012/10/20,54.993
2012/10/21,47.747
2012/10/22,49.257
2012/10/23,41.23
2012/10/24,54.494
2012/10/25,46.769
2012/10/26,47.885
2012/10/27,41.337
2012/10/28,46.326
2012/10/29,43.006
2012/10/30,39.421
2012/10/31,46.826
2012/11/01,44.571
2012/11/02,42.734
2012/11/03,44.197
2012/11/04,44.215
2012/11/05,50.072
2012/11/06,39.801
2012/11/07,54.948
2012/11/08,44.3
2012/11/09,50.737
2012/11/10,42.025
2012/11/11,52.148
2012/11/12,43.313
2012/11/13,54.016
2012/11/14,47.402
2012/11/15,47.884
2012/11/16,57.677
2012/11/17,51.492
2012/11/18,49.084
2012/11/19,63.135
2012/11/20,49.235
2012/11/21,54.413
2012/11/22,48.348
2012/11/23,64.343
2012/11/24,49.058
2012/11/25,52.225
2012/11/26,52.327
2012/11/27,49.374
2012/11/28,41.252
2012/11/29,23.333
2012/11/30,22.438
2012/12/01,33.038
2012/12/02,28.933
2012/12/03,32.575
2012/12/04,30.315
2012/12/05,41.517
2012/12/06,41.084
2012/12/07,39.515
2012/12/08,39.013
2012/12/09,37.631
2012/12/10,46.927
2012/12/11,45.63
2012/12/12,38.415
2012/12/13,47.784
2012/12/14,40.026
2012/12/15,53.5
2012/12/16,43.728
2012/12/17,55.18
2012/12/18,45.647
2012/12/19,50.038
2012/12/20,43.121
2012/12/21,52.251
2012/12/22,58.625
2012/12/23,38.769
2012/12/24,52.184
2012/12/25,47.335
2012/12/26,59.305
2012/12/27,52.886
2012/12/28,55.524
2012/12/29,50.599
2012/12/30,59.041
2012/12/31,47.826
2013/01/01,51.592
2013/01/02,51.206
2013/01/03,52.609
2013/01/04,51.912
2013/01/05,44.598
2013/01/06,54.29
2013/01/07,59.088
2013/01/08,37.85
2013/01/09,47.891
2013/01/10,53.06
2013/01/11,43.24
2013/01/12,53.412
2013/01/13,53.653
2013/01/14,56.176
2013/01/15,41.421
2013/01/16,55.241
2013/01/17,44.788
2013/01/18,56.916
2013/01/19,61.458
2013/01/20,50.841
2013/01/21,50.348
2013/01/22,61.655
2013/01/23,53.816
2013/01/24,65.858
2013/01/25,54.341
2013/01/26,63.552
2013/01/27,55.26
2013/01/28,55.712
2013/01/29,62.907
2013/01/30,60.388
2013/01/31,68.946
2013/02/01,50.646
2013/02/02,55.5
2013/02/03,66.491
2013/02/04,49.556
2013/02/05,50.702
2013/02/06,46.744
2013/02/07,55.453
2013/02/08,54.778
2013/02/09,56.466
2013/02/10,61.886
2013/02/11,55.255
2013/02/12,56.614
2013/02/13,69.481
2013/02/14,51.378
2013/02/15,64.829
2013/02/16,59.998
2013/02/17,56.824
2013/02/18,42.386
2013/02/19,52.543
2013/02/20,62.351
2013/02/21,49.073
2013/02/22,55.352
2013/02/23,50.427
2013/02/24,48.435
2013/02/25,59.749
2013/02/26,49.614
2013/02/27,54.506
2013/02/28,52.351
2013/03/01,52.007
2013/03/02,44.655
2013/03/03,50.255
2013/03/04,50.414
2013/03/05,43.817
2013/03/06,63.525
2013/03/07,68.749
2013/03/08,62.525
2013/03/09,68.231
2013/03/10,69.621
2013/03/11,56.348
2013/03/12,63.689
2013/03/13,58.178
2013/03/14,55.492
2013/03/15,43.744
2013/03/16,50.785
2013/03/17,55.399
2013/03/18,47.157
2013/03/19,53.207
2013/03/20,78.609
2013/03/21,74.377
2013/03/22,76.64
2013/03/23,68.766
2013/03/24,43.106
2013/03/25,39.866
2013/03/26,49.437
2013/03/27,54.002
2013/03/28,69.887
2013/03/29,56.532
2013/03/30,57.89
2013/03/31,61.551
2013/04/01,64.03
2013/04/02,70.829
2013/04/03,76.602
2013/04/04,75.1
2013/04/05,81.686
2013/04/06,64.315
2013/04/07,68.078
2013/04/08,72.942
2013/04/09,85.007
2013/04/10,72.731
2013/04/11,39.558
2013/04/12,36.805
2013/04/13,38.413
2013/04/14,34.832
2013/04/15,35.569
2013/04/16,31.126
2013/04/17,31.863
2013/04/18,31.144
2013/04/19,45.892
2013/04/20,52.143
2013/04/21,49.518
2013/04/22,44.21
2013/04/23,54.428
2013/04/24,58.149
2013/04/25,66.419
2013/04/26,51.958
2013/04/27,44.768
2013/04/28,56.348
2013/04/29,51.557
2013/04/30,44.092
2013/05/01,43.639
2013/05/02,35.723
2013/05/03,33.524
2013/05/04,41.866
2013/05/05,49.208
2013/05/06,41.134
2013/05/07,42.65
2013/05/08,40.332
2013/05/09,41.833
2013/05/10,47.653
2013/05/11,50.416
2013/05/12,39.198
2013/05/13,38.919
2013/05/14,32.157
2013/05/15,31.127
2013/05/16,41.519
2013/05/17,47.366
2013/05/18,46.807
2013/05/19,40.827
2013/05/20,36.053
2013/05/21,58.224
2013/05/22,49.295
2013/05/23,59.239
2013/05/24,54.949
2013/05/25,55.327
2013/05/26,48.161
2013/05/27,51.593
2013/05/28,45.908
2013/05/29,49.282
2013/05/30,55.568
2013/05/31,42.134
2013/06/01,60.123
2013/06/02,41.745
2013/06/03,47.7
2013/06/04,46.44
2013/06/05,31.161
2013/06/06,29.182
2013/06/07,28.172
2013/06/08,31.12
2013/06/09,23.345
2013/06/10,29.911
2013/06/11,38.888
2013/06/12,38.691
2013/06/13,31.442
2013/06/14,36.589
2013/06/15,32.611
2013/06/16,32.865
2013/06/17,21.199
2013/06/18,28.67
2013/06/19,41.451
2013/06/20,40.022
2013/06/21,42.229
2013/06/22,36.869
2013/06/23,32.333
2013/06/24,33.599
2013/06/25,35.734
2013/06/26,34.98
2013/06/27,39.969
2013/06/28,31.198
2013/06/29,28.95
2013/06/30,21.855
2013/07/01,25.862
2013/07/02,23.439
2013/07/03,35.493
2013/07/04,25.835
2013/07/05,30.988
2013/07/06,26.295
2013/07/07,24.68
2013/07/08,38.211
2013/07/09,33.823
2013/07/10,46.772
2013/07/11,33.672
2013/07/12,32.718
2013/07/13,50.03
2013/07/14,46.407
2013/07/15,45.127
2013/07/16,44.934
2013/07/17,55.42
2013/07/18,40.112
2013/07/19,45.041
2013/07/20,45.094
2013/07/21,49.97
2013/07/22,34.007
2013/07/23,31.606
2013/07/24,47.492
2013/07/25,40.435
2013/07/26,44.938
2013/07/27,49.77
2013/07/28,40.343
2013/07/29,53.156
2013/07/30,52.808
2013/07/31,49.4
2013/08/01,44.798
2013/08/02,54.321
2013/08/03,38.864
2013/08/04,43.238
2013/08/05,40.332
2013/08/06,45.5
2013/08/07,42.092
2013/08/08,48.234
2013/08/09,37.353
2013/08/10,47.983
2013/08/11,44.06
2013/08/12,42.234
2013/08/13,36.752
2013/08/14,28.873
2013/08/15,32.813
2013/08/16,31.168
2013/08/17,35.506
2013/08/18,34.957
2013/08/19,32.282
2013/08/20,43.97
2013/08/21,42.665
2013/08/22,55.114
2013/08/23,39.856
2013/08/24,36.525
2013/08/25,29.106
2013/08/26,37.438
2013/08/27,38.326
2013/08/28,49.898
2013/08/29,41.803
2013/08/30,48.472
2013/08/31,54.388
2013/09/01,45.607
2013/09/02,47.769
2013/09/03,50.493
2013/09/04,28.032
2013/09/05,35.238
2013/09/06,32.543
2013/09/07,27.984
2013/09/08,39.486
2013/09/09,46.388
2013/09/10,40.562
2013/09/11,46.064
2013/09/12,44.951
2013/09/13,43.535
2013/09/14,47.032
2013/09/15,27.65
2013/09/16,27.322
2013/09/17,45.02
2013/09/18,43.055
2013/09/19,38.27
2013/09/20,39.997
2013/09/21,36.938
2013/09/22,38.904
2013/09/23,37.349
2013/09/24,39.68
2013/09/25,31.259
2013/09/26,21.24
2013/09/27,35.648
2013/09/28,36.809
2013/09/29,32.999
2013/09/30,35.584
2013/10/01,37.495
2013/10/02,35.439
2013/10/03,28.755
2013/10/04,33.215
2013/10/05,50.791
2013/10/06,32.801
2013/10/07,31.812
2013/10/08,35.364
2013/10/09,35.007
2013/10/10,41.056
2013/10/11,37.659
2013/10/12,47.854
2013/10/13,40.612
2013/10/14,48.41
2013/10/15,50.453
2013/10/16,32.699
2013/10/17,28.566
2013/10/18,42.325
2013/10/19,43.797
2013/10/20,40.364
2013/10/21,48.38
2013/10/22,57.528
2013/10/23,59.011
2013/10/24,54.868
2013/10/25,47.636
2013/10/26,26.424
2013/10/27,37.176
2013/10/28,36.367
2013/10/29,39.609
2013/10/30,46.354
2013/10/31,43.932
2013/11/01,46.928
2013/11/02,40.097
2013/11/03,44.309
2013/11/04,50.625
2013/11/05,51.766
2013/11/06,42.706
2013/11/07,43.066
2013/11/08,58.626
2013/11/09,73.153
2013/11/10,55.688
2013/11/11,55.811
2013/11/12,64.021
2013/11/13,55.891
2013/11/14,72.138
2013/11/15,68.756
2013/11/16,69.865
2013/11/17,67.113
2013/11/18,69.755
2013/11/19,81.728
2013/11/20,53.674
2013/11/21,63.099
2013/11/22,73.179
2013/11/23,73.912
2013/11/24,69.029
2013/11/25,70.017
2013/11/26,70.758
2013/11/27,84.523
2013/11/28,81.475
2013/11/29,69.583
2013/11/30,76.293
2013/12/01,51.421
2013/12/02,45.215
2013/12/03,62.004
2013/12/04,52.269
2013/12/05,54.138
2013/12/06,54.926
2013/12/07,36.772
2013/12/08,41.968
2013/12/09,41.514
2013/12/10,47.466
2013/12/11,37.948
2013/12/12,35.939
2013/12/13,40.949
2013/12/14,43.93
2013/12/15,34.807
2013/12/16,41.268
2013/12/17,32.993
2013/12/18,27.546
2013/12/19,35.903
2013/12/20,32.787
2013/12/21,30.412
2013/12/22,29.953
2013/12/23,29.796
2013/12/24,30.73
2013/12/25,29.827
2013/12/26,44.876
2013/12/27,44.412
2013/12/28,35.49
2013/12/29,49.018
2013/12/30,45.599
2013/12/31,48.857
2014/01/01,53.882
2014/01/02,30.859
2014/01/03,47.812
2014/01/04,42.983
2014/01/05,56.63
2014/01/06,53.238
2014/01/07,48.05
