Date,difficulty30ema
2014/01/26,1620007036
2014/01/27,1657029025
2014/01/28,1691662499
2014/01/29,1724061555
2014/01/30,1754370350
2014/01/31,1782723738
2014/02/01,1809247876
2014/02/02,1834060779
2014/02/03,1857272849
2014/02/04,1878987366
2014/02/05,1917033709
2014/02/06,1962476983
2014/02/07,2004988432
2014/02/08,2044757208
2014/02/09,2081960256
2014/02/10,2116763107
2014/02/11,2149320614
2014/02/12,2179777635
2014/02/13,2208269688
2014/02/14,2234923544
2014/02/15,2259857796
2014/02/16,2283183387
2014/02/17,2337366146
2014/02/18,2388476277
2014/02/19,2436288980
2014/02/20,2481016993
2014/02/21,2522859327
2014/02/22,2562002156
2014/02/23,2598619641
2014/02/24,2632874708
2014/02/25,2664919770
2014/02/26,2694897409
2014/02/27,2722941007
2014/02/28,2769230358
2014/03/01,2836746064
2014/03/02,2899905917
2014/03/03,2958990942
2014/03/04,3014264030
2014/03/05,3065971111
2014/03/06,3114342253
2014/03/07,3159592675
2014/03/08,3201923715
2014/03/09,3241523721
2014/03/10,3278568887
2014/03/11,3313224043
2014/03/12,3345643382
2014/03/13,3401926594
2014/03/14,3456655066
2014/03/15,3507852670
2014/03/16,3555747202
2014/03/17,3600551765
2014/03/18,3642465710
2014/03/19,3681675530
2014/03/20,3718355684
2014/03/21,3752669377
2014/03/22,3784769283
2014/03/23,3814798227
2014/03/24,3844188109
2014/03/25,3919199237
2014/03/26,3989370937
2014/03/27,4055015431
2014/03/28,4116424796
2014/03/29,4173872266
2014/03/30,4227613448
2014/03/31,4277887457
2014/04/01,4324917982
2014/04/02,4368914279
2014/04/03,4410072106
2014/04/04,4448574589
2014/04/05,4520281992
2014/04/06,4623471934
2014/04/07,4720004460
2014/04/08,4810309081
2014/04/09,4894787598
2014/04/10,4973815888
2014/04/11,5047745578
2014/04/12,5116905611
2014/04/13,5181603706
2014/04/14,5242127731
2014/04/15,5298746980
2014/04/16,5351713374
2014/04/17,5414709338
2014/04/18,5515621165
2014/04/19,5610022551
2014/04/20,5698333525
2014/04/21,5780947017
2014/04/22,5858230606
2014/04/23,5930528157
2014/04/24,5998161350
2014/04/25,6061431112
2014/04/26,6120618953
2014/04/27,6175988224
2014/04/28,6227785283
2014/04/29,6279325387
2014/04/30,6390392919
2014/05/01,6494294804
2014/05/02,6591493342
2014/05/03,6682421006
2014/05/04,6767482369
2014/05/05,6847055903
2014/05/06,6921495660
2014/05/07,6991132852
2014/05/08,7056277322
2014/05/09,7117218922
2014/05/10,7174228807
2014/05/11,7227560635
2014/05/12,7300593142
2014/05/13,7400775282
2014/05/14,7494494058
2014/05/15,7582166461
2014/05/16,7664182581
2014/05/17,7740907337
2014/05/18,7812682110
2014/05/19,7879826252
2014/05/20,7942638513
2014/05/21,8001398371
2014/05/22,8056367270
2014/05/23,8107789789
2014/05/24,8204896896
2014/05/25,8350111298
2014/05/26,8485957030
2014/05/27,8613038521
2014/05/28,8731921206
2014/05/29,8843134040
2014/05/30,8947171853
2014/05/31,9044497549
2014/06/01,9135544168
2014/06/02,9220716811
2014/06/03,9300394445
2014/06/04,9374931586
2014/06/05,9452941916
2014/06/06,9601561916
2014/06/07,9740593529
2014/06/08,9870655361
2014/06/09,9992326106
2014/06/10,10106147126
2014/06/11,10212624855
2014/06/12,10312233052
2014/06/13,10405414914
2014/06/14,10492585044
2014/06/15,10574131293
2014/06/16,10650416495
2014/06/17,10721780071
2014/06/18,10879797076
2014/06/19,11046428240
2014/06/20,11202309006
2014/06/21,11348132948
2014/06/22,11484548894
2014/06/23,11612163812
2014/06/24,11731545509
2014/06/25,11843225161
2014/06/26,11947699674
2014/06/27,12045433896
2014/06/28,12136862684
2014/06/29,12349264045
2014/06/30,12637599357
2014/07/01,12907332390
2014/07/02,13159663292
2014/07/03,13395714781
2014/07/04,13616537141
2014/07/05,13823112898
2014/07/06,14016361187
2014/07/07,14197141844
2014/07/08,14366259233
2014/07/09,14524465822
2014/07/10,14672465535
2014/07/11,14810916879
2014/07/12,14941499893
2014/07/13,15096004221
2014/07/14,15240540528
2014/07/15,15375751912
2014/07/16,15502239981
2014/07/17,15620567529
2014/07/18,15731261042
2014/07/19,15834813038
2014/07/20,15931684260
2014/07/21,16022305725
2014/07/22,16107080645
2014/07/23,16186386215
2014/07/24,16260575296
2014/07/25,16336628092
2014/07/26,16491454768
2014/07/27,16636292625
2014/07/28,16771786105
2014/07/29,16898538069
2014/07/30,17017112488
2014/07/31,17128036944
2014/08/01,17231804984
2014/08/02,17328878311
2014/08/03,17419688843
2014/08/04,17504640631
2014/08/05,17584111659
2014/08/06,17658455523
2014/08/07,17728003009
2014/08/08,17844569056
2014/08/09,17966186919
2014/08/10,18079958469
2014/08/11,18186389919
2014/08/12,18285954823
2014/08/13,18379096186
2014/08/14,18466228428
2014/08/15,18547739235
2014/08/16,18623991281
2014/08/17,18695323840
2014/08/18,18762054298
2014/08/19,18864445113
2014/08/20,19185749947
2014/08/21,19486325437
2014/08/22,19767508959
2014/08/23,20030551610
2014/08/24,20276623766
2014/08/25,20506820300
2014/08/26,20722165445
2014/08/27,20923617354
2014/08/28,21112072366
2014/08/29,21288368990
2014/08/30,21453291638
2014/08/31,21611263849
2014/09/01,21986577852
2014/09/02,22337678049
2014/09/03,22666126620
2014/09/04,22973384961
2014/09/05,23260820183
2014/09/06,23529711197
2014/09/07,23781254404
2014/09/08,24016569017
2014/09/09,24236702042
2014/09/10,24442632936
2014/09/11,24635277966
2014/09/12,24815494284
2014/09/13,25008047694
2014/09/14,25319124173
2014/09/15,25610131202
2014/09/16,25882363584
2014/09/17,26137032587
2014/09/18,26375271331
2014/09/19,26598139834
2014/09/20,26806629724
2014/09/21,27001668653
2014/09/22,27184124425
2014/09/23,27354808857
2014/09/24,27514481391
2014/09/25,27701911566
2014/09/26,28150912492
2014/09/27,28570945617
2014/09/28,28963879830
2014/09/29,29331463449
2014/09/30,29675331996
2014/10/01,29997015475
2014/10/02,30297945181
2014/10/03,30579460068
2014/10/04,30842812704
2014/10/05,31089174847
2014/10/06,31319642659
2014/10/07,31535241579
2014/10/08,31736930891
2014/10/09,31931852261
2014/10/10,32129957407
2014/10/11,32315281576
2014/10/12,32488649347
2014/10/13,32650832100
2014/10/14,32802551450
2014/10/15,32944482455
2014/10/16,33077256621
2014/10/17,33201464712
2014/10/18,33317659377
2014/10/19,33426357613
2014/10/20,33528043059
2014/10/21,33623168153
2014/10/22,33712156145
2014/10/23,33836569183
2014/10/24,33975218930
2014/10/25,34104923533
2014/10/26,34226260096
2014/10/27,34339768494
2014/10/28,34445953770
2014/10/29,34545288382
2014/10/30,34638214310
2014/10/31,34725145017
2014/11/01,34806467291
2014/11/02,34882542967
2014/11/03,34953710534
2014/11/04,35020286646
2014/11/05,35275393594
2014/11/06,35554636991
2014/11/07,35815864686
2014/11/08,36060238980
2014/11/09,36288847191
2014/11/10,36502706486
2014/11/11,36702768406
2014/11/12,36889923106
2014/11/13,37065003309
2014/11/14,37228788015
2014/11/15,37382005966
2014/11/16,37525338887
2014/11/17,37659424524
2014/11/18,37789235453
2014/11/19,37951222219
2014/11/20,38102758226
2014/11/21,38244517716
2014/11/22,38377131433
2014/11/23,38501189426
2014/11/24,38617243678
2014/11/25,38725810559
2014/11/26,38827373125
2014/11/27,38922383267
2014/11/28,39011263722
2014/11/29,39094409955
2014/11/30,39172191914
2014/12/01,39244955683
2014/12/02,39312647518
2014/12/03,39357474793
2014/12/04,39399409985
2014/12/05,39438639681
2014/12/06,39475338428
2014/12/07,39509669515
2014/12/08,39541785693
2014/12/09,39571829859
2014/12/10,39599935692
2014/12/11,39626228246
2014/12/12,39650824505
2014/12/13,39673833910
2014/12/14,39695358836
2014/12/15,39715495058
2014/12/16,39734332168
2014/12/17,39723133874
2014/12/18,39706007257
2014/12/19,39689985583
2014/12/20,39674997565
2014/12/21,39660976516
2014/12/22,39647860051
2014/12/23,39635589810
2014/12/24,39624111197
2014/12/25,39613373139
2014/12/26,39603327860
2014/12/27,39593930663
2014/12/28,39585139737
2014/12/29,39576915967
2014/12/30,39587446071
2014/12/31,39655414390
2015/01/01,39718997656
2015/01/02,39778478776
2015/01/03,39834122405
2015/01/04,39886176122
2015/01/05,39934871534
2015/01/06,39980425307
2015/01/07,40023040127
2015/01/08,40062905604
2015/01/09,40100199114
2015/01/10,40135086592
2015/01/11,40167723265
2015/01/12,40231546283
2015/01/13,40472844075
2015/01/14,40698574267
2015/01/15,40909741221
2015/01/16,41107284501
2015/01/17,41292083053
2015/01/18,41464959118
2015/01/19,41626681888
2015/01/20,41777970931
2015/01/21,41919499391
2015/01/22,42051896982
2015/01/23,42175752793
2015/01/24,42291617907
2015/01/25,42400007852
2015/01/26,42501404897
2015/01/27,42530820866
2015/01/28,42449662997
2015/01/29,42373741119
2015/01/30,42302717428
2015/01/31,42236275909
2015/02/01,42174120941
2015/02/02,42115975970
2015/02/03,42061582288
2015/02/04,42010697875
2015/02/05,41963096328
2015/02/06,41918565848
2015/02/07,41876908303
2015/02/08,41837938341
2015/02/09,41878001314
2015/02/10,42044286130
2015/02/11,42199842893
2015/02/12,42345363736
2015/02/13,42481496138
2015/02/14,42608845804
2015/02/15,42727979363
2015/02/16,42839426885
2015/02/17,42943684245
2015/02/18,43041215324
2015/02/19,43132454075
2015/02/20,43217806454
2015/02/21,43297652229
2015/02/22,43373299007
2015/02/23,43586916898
2015/02/24,43786752990
2015/02/25,43973696430
2015/02/26,44148579003
2015/02/27,44312178830
2015/02/28,44465223829
2015/03/01,44608394958
2015/03/02,44742329239
2015/03/03,44867622599
2015/03/04,44984832516
2015/03/05,45094480503
2015/03/06,45197054427
2015/03/07,45293010678
2015/03/08,45392304134
2015/03/09,45523610638
2015/03/10,45646445755
2015/03/11,45761356026
2015/03/12,45868852731
2015/03/13,45969414164
2015/03/14,46063487763
2015/03/15,46151492098
2015/03/16,46233818734
2015/03/17,46310833973
2015/03/18,46382880488
2015/03/19,46450278841
2015/03/20,46513328912
2015/03/21,46572311237
2015/03/22,46626843085
2015/03/23,46632695121
2015/03/24,46638169606
2015/03/25,46643290899
2015/03/26,46648081786
2015/03/27,46652563583
2015/03/28,46656756232
2015/03/29,46660678388
2015/03/30,46664347501
2015/03/31,46667779898
2015/04/01,46670990849
2015/04/02,46673994642
2015/04/03,46676804643
2015/04/04,46679433352
2015/04/05,46828207833
2015/04/06,46997122856
2015/04/07,47155140136
2015/04/08,47302962752
2015/04/09,47441248425
2015/04/10,47570612442
2015/04/11,47691630394
2015/04/12,47804840735
2015/04/13,47910747184
2015/04/14,48009820958
2015/04/15,48102502876
2015/04/16,48189205316
2015/04/17,48270314050
2015/04/18,48346189962
2015/04/19,48380413289
2015/04/20,48330745626
2015/04/21,48284282328
2015/04/22,48240816663
2015/04/23,48200155234
2015/04/24,48162117123
2015/04/25,48126533084
2015/04/26,48093244789
2015/04/27,48062104126
2015/04/28,48032972538
2015/04/29,48005720407
2015/04/30,47980226479
2015/05/01,47956377320
2015/05/02,47934066816
2015/05/03,47913736540
2015/05/04,47896295345
2015/05/05,47879979388
2015/05/06,47864716074
2015/05/07,47850437490
2015/05/08,47837080104
2015/05/09,47824584486
2015/05/10,47812895036
2015/05/11,47801959745
2015/05/12,47791729956
2015/05/13,47782160154
2015/05/14,47773207758
2015/05/15,47764832936
2015/05/16,47756998425
2015/05/17,47787440230
2015/05/18,47853249715
2015/05/19,47914813426
2015/05/20,47972405286
2015/05/21,48026281541
2015/05/22,48076681909
2015/05/23,48123830640
2015/05/24,48167937518
2015/05/25,48209198791
2015/05/26,48247798046
2015/05/27,48283907026
2015/05/28,48317686395
2015/05/29,48349286450
2015/05/30,48378847792
2015/05/31,48388982085
2015/06/01,48337408476
2015/06/02,48289162197
2015/06/03,48244028582
2015/06/04,48201806812
2015/06/05,48162309028
2015/06/06,48125359487
2015/06/07,48090793788
2015/06/08,48058458135
2015/06/09,48028208652
2015/06/10,47999910749
2015/06/11,47973438517
2015/06/12,47948674171
2015/06/13,47925507525
2015/06/14,48002833705
2015/06/15,48111837102
2015/06/16,48213808022
2015/06/17,48309200172
2015/06/18,48398437990
2015/06/19,48481918530
2015/06/20,48560013228
2015/06/21,48633069559
2015/06/22,48701412578
2015/06/23,48765346370
2015/06/24,48825155402
2015/06/25,48881105786
2015/06/26,48933446468
2015/06/27,48982410331
2015/06/28,49015194692
2015/06/29,49040150836
2015/06/30,49063496907
2015/07/01,49085336779
2015/07/02,49105767628
2015/07/03,49124880357
2015/07/04,49142760007
2015/07/05,49159486131
2015/07/06,49175133151
2015/07/07,49189770685
2015/07/08,49203463862
2015/07/09,49216273608
2015/07/10,49228256920
2015/07/11,49255524538
2015/07/12,49372998200
2015/07/13,49482892916
2015/07/14,49585697651
2015/07/15,49681869822
2015/07/16,49771837337
2015/07/17,49856000496
2015/07/18,49934733774
2015/07/19,50008387486
2015/07/20,50077289345
2015/07/21,50141745923
2015/07/22,50202044012
2015/07/23,50258451902
2015/07/24,50311220573
2015/07/25,50394825208
2015/07/26,50516340023
2015/07/27,50630015173
2015/07/28,50736356442
2015/07/29,50835836984
2015/07/30,50928899427
2015/07/31,51015957841
2015/08/01,51097399583
2015/08/02,51173587019
2015/08/03,51244859137
2015/08/04,51311533054
2015/08/05,51373905428
2015/08/06,51432253777
2015/08/07,51486837717
2015/08/08,51553271749
2015/08/09,51627244049
2015/08/10,51696443944
2015/08/11,51761179328
2015/08/12,51821738237
2015/08/13,51878390119
2015/08/14,51931387041
2015/08/15,51980964807
2015/08/16,52027344007
2015/08/17,52070731001
2015/08/18,52111318833
2015/08/19,52149288096
2015/08/20,52184807729
2015/08/21,52218035773
2015/08/22,52346379587
2015/08/23,52469621570
2015/08/24,52584912458
2015/08/25,52692765224
2015/08/26,52793659747
2015/08/27,52888044945
2015/08/28,52976340777
2015/08/29,53058940102
2015/08/30,53136210440
2015/08/31,53208495594
2015/09/01,53276117189
2015/09/02,53339376102
2015/09/03,53398553794
2015/09/04,53562267068
2015/09/05,53781323932
2015/09/06,53986248095
2015/09/07,54177951344
2015/09/08,54357286641
2015/09/09,54525051919
2015/09/10,54681993631
2015/09/11,54828810072
2015/09/12,54966154483
2015/09/13,55094637965
2015/09/14,55214832191
2015/09/15,55327271950
2015/09/16,55432457531
2015/09/17,55554293084
2015/09/18,55798232319
2015/09/19,56026433539
2015/09/20,56239912100
2015/09/21,56439617851
2015/09/22,56626439359
2015/09/23,56801207867
2015/09/24,56964700988
2015/09/25,57117646165
2015/09/26,57260723911
2015/09/27,57394570835
2015/09/28,57519782474
2015/09/29,57636915942
2015/09/30,57746492413
2015/10/01,57891873423
2015/10/02,58080347656
2015/10/03,58256662261
2015/10/04,58421601731
2015/10/05,58575899944
2015/10/06,58720243434
2015/10/07,58855274441
2015/10/08,58981593770
2015/10/09,59099763465
2015/10/10,59210309308
2015/10/11,59313723162
2015/10/12,59410465154
2015/10/13,59500965727
2015/10/14,59585627554
2015/10/15,59667132232
2015/10/16,59745628571
2015/10/17,59819060630
2015/10/18,59887755136
2015/10/19,59952017739
2015/10/20,60012134367
2015/10/21,60068372504
2015/10/22,60120982373
2015/10/23,60170198057
2015/10/24,60216238536
2015/10/25,60259308662
2015/10/26,60299600069
2015/10/27,60337292031
2015/10/28,60372552254
2015/10/29,60480470369
2015/10/30,60594890504
2015/10/31,60701928694
2015/11/01,60802061194
2015/11/02,60895733533
2015/11/03,60983362495
2015/11/04,61065337976
2015/11/05,61142024717
2015/11/06,61213763925
2015/11/07,61280874798
2015/11/08,61343655937
2015/11/09,61402386679
2015/11/10,61457328342
2015/11/11,61634331686
2015/11/12,61906197718
2015/11/13,62160524006
2015/11/14,62398442146
2015/11/15,62621010729
2015/11/16,62829220048
2015/11/17,63023996508
2015/11/18,63206206745
2015/11/19,63376661483
2015/11/20,63536119141
2015/11/21,63685289208
2015/11/22,63824835400
2015/11/23,63955378611
2015/11/24,64478371512
2015/11/25,65010268876
2015/11/26,65507850280
2015/11/27,65973329658
2015/11/28,66408778109
2015/11/29,66816133111
2015/11/30,67197207145
2015/12/01,67553695758
2015/12/02,67887185105
2015/12/03,68199159011
2015/12/04,68491005568
2015/12/05,68764023315
2015/12/06,69029781406
2015/12/07,69679626535
2015/12/08,70287546171
2015/12/09,70856245186
2015/12/10,71388253942
2015/12/11,71885939552
2015/12/12,72351516413
2015/12/13,72787056057
2015/12/14,73194496370
2015/12/15,73575650211
2015/12/16,73932213481
2015/12/17,74265772669
2015/12/18,74703776662
2015/12/19,75913124670
2015/12/20,77044450227
2015/12/21,78102787038
2015/12/22,79092844055
2015/12/23,80019026425
2015/12/24,80885455094
2015/12/25,81695985139
2015/12/26,82454222924
2015/12/27,83163542141
2015/12/28,83827098829
2015/12/29,84447845407
2015/12/30,85028543820
2015/12/31,85941459900
2016/01/01,87098807055
2016/01/02,88181486653
2016/01/03,89194315954
2016/01/04,90141801429
2016/01/05,91028158808
2016/01/06,91857331841
2016/01/07,92633009839
2016/01/08,93358644096
2016/01/09,94037463239
2016/01/10,94672487599
2016/01/11,95266542645
2016/01/12,95822271559
2016/01/13,96755135617
2016/01/14,97826049435
2016/01/15,98827872040
2016/01/16,99765060928
2016/01/17,100641786016
2016/01/18,101461948196
2016/01/19,102229196687
2016/01/20,102946945275
2016/01/21,103618387502
2016/01/22,104246510876
2016/01/23,104834110162
2016/01/24,105383799816
2016/01/25,105898025622
2016/01/26,106581062691
2016/01/27,107448951592
2016/01/28,108260847660
2016/01/29,109020363337
2016/01/30,109730878002
2016/01/31,110395553012
2016/02/01,111017345763
2016/02/02,111599022852
2016/02/03,112143172388
2016/02/04,112652215502
2016/02/05,113128417124
2016/02/06,113573896061
2016/02/07,115306024075
2016/02/08,117164761092
2016/02/09,118903579593
2016/02/10,120530216254
2016/02/11,122051908615
2016/02/12,123475427275
2016/02/13,124807106022
2016/02/14,126052870010
2016/02/15,127218262129
2016/02/16,128308467659
2016/02/17,129328337349
2016/02/18,130282408994
2016/02/19,131735278446
2016/02/20,133784076927
2016/02/21,135700694861
2016/02/22,137493660026
2016/02/23,139170950018
2016/02/24,140740027753
2016/02/25,142207874666
2016/02/26,143581021779
2016/02/27,144865578755
2016/02/28,146067261087
2016/02/29,147191415528
2016/03/01,148243043875
2016/03/02,149226825232
2016/03/03,150147136824
2016/03/04,150997533514
2016/03/05,151476867079
2016/03/06,151925275897
2016/03/07,152344755115
2016/03/08,152737171157
2016/03/09,153104270035
2016/03/10,153447685114
2016/03/11,153768944382
2016/03/12,154069477246
2016/03/13,154350620892
2016/03/14,154613626239
2016/03/15,154859663499
2016/03/16,155089827387
2016/03/17,155305141992
2016/03/18,155761447678
2016/03/19,156389537190
2016/03/20,156977104798
2016/03/21,157526764819
2016/03/22,158040962903
2016/03/23,158521986917
2016/03/24,158971977123
2016/03/25,159392935703
2016/03/26,159786735666
2016/03/27,160155129179
2016/03/28,160499755368
2016/03/29,160822147610
2016/03/30,161123740353
2016/03/31,161405875499
2016/04/01,161736071362
2016/04/02,162066099873
2016/04/03,162374836222
2016/04/04,162663654097
2016/04/05,162933838560
2016/04/06,163186591768
2016/04/07,163423038318
2016/04/08,163644230251
2016/04/09,163851151737
2016/04/10,164044723449
2016/04/11,164225806664
2016/04/12,164395207091
2016/04/13,164553678459
2016/04/14,165195096679
2016/04/15,166064981259
2016/04/16,166878744254
2016/04/17,167640006410
2016/04/18,168352154878
2016/04/19,169018358284
2016/04/20,169641580825
2016/04/21,170224595461
2016/04/22,170769996248
2016/04/23,171280209889
2016/04/24,171757506520
2016/04/25,172204009820
2016/04/26,172621706455
2016/04/27,173012454921
2016/04/28,173377210873
2016/04/29,173717988093
2016/04/30,174036779685
2016/05/01,174335004078
2016/05/02,174613988187
2016/05/03,174874973321
2016/05/04,175119120705
2016/05/05,175347516645
2016/05/06,175561177363
2016/05/07,175761053519
2016/05/08,175948034438
2016/05/09,176122952073
2016/05/10,176286584698
2016/05/11,177203740814
2016/05/12,178303810457
2016/05/13,179332907865
2016/05/14,180295611892
2016/05/15,181196205982
2016/05/16,182038697227
2016/05/17,182826834199
2016/05/18,183564123624
2016/05/19,184253845989
2016/05/20,184899070137
2016/05/21,185502666920
2016/05/22,186067321976
2016/05/23,186595547673
2016/05/24,187122987560
2016/05/25,187909379816
2016/05/26,188645037088
2016/05/27,189333232601
2016/05/28,189977028403
2016/05/29,190579288992
2016/05/30,191142694059
2016/05/31,191669750412
2016/06/01,192162803129
2016/06/02,192624045994
2016/06/03,193055531254
2016/06/04,193459178756
2016/06/05,193836784484
2016/06/06,194190028551
2016/06/07,194520482679
2016/06/08,194643200349
2016/06/09,194734698645
2016/06/10,194820293825
2016/06/11,194900366736
2016/06/12,194975273652
2016/06/13,195045347864
2016/06/14,195110901159
2016/06/15,195172225210
2016/06/16,195229592870
2016/06/17,195283259390
2016/06/18,195333463555
2016/06/19,195380428741
2016/06/20,195424363915
2016/06/21,196126498444
2016/06/22,196986282970
2016/06/23,197790597526
2016/06/24,198543020821
2016/06/25,199246900678
2016/06/26,199905368930
2016/06/27,200521355360
2016/06/28,201097600730
2016/06/29,201636668980
2016/06/30,202140958632
2016/07/01,202612713469
2016/07/02,203054032509
2016/07/03,203466879353
2016/07/04,203859834377
2016/07/05,204475259600
2016/07/06,205050979969
2016/07/07,205589557090
2016/07/08,206093387299
2016/07/09,206564712333
2016/07/10,207005629301
2016/07/11,207418100012
2016/07/12,207803959710
2016/07/13,208164925234
2016/07/14,208502602660
2016/07/15,208818494445
2016/07/16,209114006115
2016/07/17,209390452516
2016/07/18,209649267623
2016/07/19,209897218171
2016/07/20,210129171909
2016/07/21,210346160889
2016/07/22,210549150581
2016/07/23,210739044163
2016/07/24,210916686547
2016/07/25,211082868131
2016/07/26,211238328323
2016/07/27,211383758825
2016/07/28,211519806715
2016/07/29,211647077321
2016/07/30,211766136920
2016/07/31,211877515254
2016/08/01,211981707890
2016/08/02,211909100851
2016/08/03,211262914399
2016/08/04,210658417396
2016/08/05,210092920200
2016/08/06,209563906694
2016/08/07,209069023091
2016/08/08,208606067463
2016/08/09,208172979939
2016/08/10,207767833547
2016/08/11,207388825631
2016/08/12,207034269839
2016/08/13,206702588614
2016/08/14,206392306178
2016/08/15,206204664181
2016/08/16,206925362154
2016/08/17,207599563483
2016/08/18,208230267952
2016/08/19,208820281811
2016/08/20,209372230259
2016/08/21,209888569130
2016/08/22,210371595815
2016/08/23,210823459489
2016/08/24,211246170668
2016/08/25,211641610157
2016/08/26,212011537422
2016/08/27,212357598411
2016/08/28,212681332885
2016/08/29,213052975376
2016/08/30,213549938792
2016/08/31,214014840053
2016/09/01,214449747684
2016/09/02,214856596758
2016/09/03,215237197504
2016/09/04,215593243364
2016/09/05,215926318523
2016/09/06,216237904962
2016/09/07,216529389051
2016/09/08,216802067714
2016/09/09,217057154205
2016/09/10,217295783504
2016/09/11,217519017363
2016/09/12,217975015694
2016/09/13,218481974177
2016/09/14,218956225661
2016/09/15,219399880275
2016/09/16,219814912010
2016/09/17,220203167505
2016/09/18,220566374258
2016/09/19,220906148318
2016/09/20,221224001470
2016/09/21,221521347968
2016/09/22,221799510820
2016/09/23,222059727682
2016/09/24,222303156359
2016/09/25,223105315218
2016/09/26,224274469090
2016/09/27,225368193680
2016/09/28,226391355392
2016/09/29,227348506672
2016/09/30,228243906257
2016/10/01,229081538126
2016/10/02,229865129229
2016/10/03,230598166068
2016/10/04,231283910208
2016/10/05,231925412790
2016/10/06,232525528108
2016/10/07,233086926310
2016/10/08,234212943174
2016/10/09,235781317705
2016/10/10,237248506783
2016/10/11,238621038500
2016/10/12,239905019784
2016/10/13,241106163566
2016/10/14,242229814201
2016/10/15,243280971246
2016/10/16,244264311708
2016/10/17,245184210850
2016/10/18,246044761660
2016/10/19,246849793063
2016/10/20,247602886956
2016/10/21,248307394146
2016/10/22,248902740642
2016/10/23,249206966835
2016/10/24,249491565532
2016/10/25,249757803023
2016/10/26,250006863902
2016/10/27,250239856337
2016/10/28,250457817001
2016/10/29,250661715688
2016/10/30,250852459620
2016/10/31,251030897493
2016/11/01,251197823244
2016/11/02,251353979592
2016/11/03,251500061338
2016/11/04,251636718454
2016/11/05,251786985567
2016/11/06,251969772776
2016/11/07,252140767262
2016/11/08,252300729845
2016/11/09,252450372262
2016/11/10,252590360329
2016/11/11,252721316908
2016/11/12,252843824676
2016/11/13,252958428716
2016/11/14,253065638948
2016/11/15,253165932390
2016/11/16,253259755288
2016/11/17,253347525095
2016/11/18,254578948289
2016/11/19,256335204347
2016/11/20,257978153563
2016/11/21,259515106055
2016/11/22,260952900322
2016/11/23,262297933669
2016/11/24,263556190670
2016/11/25,264733269801
2016/11/26,265834408342
2016/11/27,266864505687
2016/11/28,267828145139
2016/11/29,268729614304
2016/11/30,269572924168
2016/12/01,270361826944
2016/12/02,271382066492
2016/12/03,272374563287
2016/12/04,273303028032
2016/12/05,274171591824
2016/12/06,274984119243
2016/12/07,275744225539
2016/12/08,276455292718
2016/12/09,277120484596
2016/12/10,277742760868
2016/12/11,278324890285
2016/12/12,278869462964
2016/12/13,279378901923
2016/12/14,279855473852
2016/12/15,281691396436
2016/12/16,283527684130
2016/12/17,285245501651
2016/12/18,286852492235
2016/12/19,288355806007
2016/12/20,289762131794
2016/12/21,291077726885
2016/12/22,292308444873
2016/12/23,293459761701
2016/12/24,294536800024
2016/12/25,295544352003
2016/12/26,296486900629
2016/12/27,297368639666
2016/12/28,298317981250
2016/12/29,299567685708
2016/12/30,300736764072
2016/12/31,301830418026
2017/01/01,302853513660
2017/01/02,303810603124
2017/01/03,304705944881
2017/01/04,305543522653
2017/01/05,306327063150
2017/01/06,307060052647
2017/01/07,307745752499
2017/01/08,308387213651
2017/01/09,308987290213
2017/01/10,309664850942
2017/01/11,311421952997
2017/01/12,313065693629
2017/01/13,314603386479
2017/01/14,316041873338
2017/01/15,317387554593
2017/01/16,318646417703
2017/01/17,319824063838
2017/01/18,320925732803
2017/01/19,321956326351
2017/01/20,322920429993
2017/01/21,323822333399
2017/01/22,324832347834
2017/01/23,329227890706
2017/01/24,333339850167
2017/01/25,337186521920
2017/01/26,340785021302
2017/01/27,344151359434
2017/01/28,347300514460
2017/01/29,350246498195
2017/01/30,353002418463
2017/01/31,355580537423
2017/02/01,357992326127
2017/02/02,360248515561
2017/02/03,362359144385
2017/02/04,364372860738
2017/02/05,368101745006
2017/02/06,371590056095
2017/02/07,374853314855
2017/02/08,377906040793
2017/02/09,380761816669
2017/02/10,383433348941
2017/02/11,385932524292
2017/02/12,388270462524
2017/02/13,390457566031
2017/02/14,392503566086
2017/02/15,394417566138
2017/02/16,396208082315
2017/02/17,397883081319
2017/02/18,400141753612
2017/02/19,402763569655
2017/02/20,405216236277
2017/02/21,407510666342
2017/02/22,409657068661
2017/02/23,411664993411
2017/02/24,413543374629
2017/02/25,415300569961
2017/02/26,416944397853
2017/02/27,418482172333
2017/02/28,419920735556
2017/03/01,421266488248
2017/03/02,422525418186
2017/03/03,424010591229
2017/03/04,426382124575
2017/03/05,428600655770
2017/03/06,430676055920
2017/03/07,432617559285
2017/03/08,434433804370
2017/03/09,436132872352
2017/03/10,437722323045
2017/03/11,439209228531
2017/03/12,440600204632
2017/03/13,441901440339
2017/03/14,443118725355
2017/03/15,444257475854
2017/03/16,445322758579
2017/03/17,446907486665
2017/03/18,448765403981
2017/03/19,450503455663
2017/03/20,452129374979
2017/03/21,453650396275
2017/03/22,455073287164
2017/03/23,456404378642
2017/03/24,457649593249
2017/03/25,458814471431
2017/03/26,459904196181
2017/03/27,460923616109
2017/03/28,461877267009
2017/03/29,462769392045
2017/03/30,464065253118
2017/03/31,466360135486
2017/04/01,468506960926
2017/04/02,470515281500
2017/04/03,472394033004
2017/04/04,474151574734
