Date,confirmationtime30wma
2011/06/25,6.837
2011/06/26,6.998
2011/06/27,7.084
2011/06/28,7.202
2011/06/29,7.277
2011/06/30,7.301
2011/07/01,7.38
2011/07/02,7.47
2011/07/03,7.572
2011/07/04,7.653
2011/07/05,7.852
2011/07/06,7.967
2011/07/07,8.193
2011/07/08,8.267
2011/07/09,8.4
2011/07/10,8.58
2011/07/11,8.666
2011/07/12,8.811
2011/07/13,8.775
2011/07/14,8.895
2011/07/15,8.935
2011/07/16,8.984
2011/07/17,8.986
2011/07/18,8.987
2011/07/19,9.093
2011/07/20,9.16
2011/07/21,9.207
2011/07/22,9.25
2011/07/23,9.306
2011/07/24,9.276
2011/07/25,9.246
2011/07/26,9.183
2011/07/27,9.13
2011/07/28,9.143
2011/07/29,9.122
2011/07/30,9.145
2011/07/31,9.083
2011/08/01,9.054
2011/08/02,9.064
2011/08/03,9.062
2011/08/04,9.187
2011/08/05,9.253
2011/08/06,9.415
2011/08/07,9.551
2011/08/08,9.627
2011/08/09,9.654
2011/08/10,9.657
2011/08/11,9.727
2011/08/12,9.827
2011/08/13,9.925
2011/08/14,10.01
2011/08/15,10.107
2011/08/16,10.112
2011/08/17,10.165
2011/08/18,10.175
2011/08/19,10.25
2011/08/20,10.224
2011/08/21,10.167
2011/08/22,10.08
2011/08/23,10.046
2011/08/24,10.105
2011/08/25,10.154
2011/08/26,10.142
2011/08/27,10.256
2011/08/28,10.403
2011/08/29,10.416
2011/08/30,10.389
2011/08/31,10.322
2011/09/01,10.375
2011/09/02,10.299
2011/09/03,10.268
2011/09/04,10.292
2011/09/05,10.218
2011/09/06,10.168
2011/09/07,10.191
2011/09/08,10.251
2011/09/09,10.191
2011/09/10,10.226
2011/09/11,10.306
2011/09/12,10.34
2011/09/13,10.33
2011/09/14,10.304
2011/09/15,10.239
2011/09/16,10.362
2011/09/17,10.393
2011/09/18,10.318
2011/09/19,10.39
2011/09/20,10.39
2011/09/21,10.36
2011/09/22,10.319
2011/09/23,10.347
2011/09/24,10.397
2011/09/25,10.404
2011/09/26,10.425
2011/09/27,10.453
2011/09/28,10.418
2011/09/29,10.495
2011/09/30,10.588
2011/10/01,10.563
2011/10/02,10.658
2011/10/03,10.621
2011/10/04,10.772
2011/10/05,10.73
2011/10/06,10.772
2011/10/07,10.757
2011/10/08,10.851
2011/10/09,10.893
2011/10/10,10.954
2011/10/11,11.258
2011/10/12,11.328
2011/10/13,11.579
2011/10/14,11.53
2011/10/15,11.506
2011/10/16,11.565
2011/10/17,11.631
2011/10/18,11.681
2011/10/19,11.649
2011/10/20,11.728
2011/10/21,11.761
2011/10/22,11.971
2011/10/23,12.082
2011/10/24,12.059
2011/10/25,12.024
2011/10/26,12.062
2011/10/27,12.231
2011/10/28,12.348
2011/10/29,12.394
2011/10/30,12.453
2011/10/31,12.381
2011/11/01,12.217
2011/11/02,12.043
2011/11/03,12.009
2011/11/04,11.867
2011/11/05,11.73
2011/11/06,11.604
2011/11/07,11.538
2011/11/08,11.395
2011/11/09,11.208
2011/11/10,11.109
2011/11/11,11.144
2011/11/12,11.047
2011/11/13,10.956
2011/11/14,10.87
2011/11/15,10.699
2011/11/16,10.661
2011/11/17,10.605
2011/11/18,10.584
2011/11/19,10.619
2011/11/20,10.551
2011/11/21,10.624
2011/11/22,10.579
2011/11/23,10.57
2011/11/24,10.691
2011/11/25,10.675
2011/11/26,10.748
2011/11/27,10.867
2011/11/28,10.905
2011/11/29,10.888
2011/11/30,10.776
2011/12/01,10.606
2011/12/02,10.566
2011/12/03,10.499
2011/12/04,10.509
2011/12/05,10.422
2011/12/06,10.291
2011/12/07,10.294
2011/12/08,10.192
2011/12/09,10.156
2011/12/10,10.133
2011/12/11,10.075
2011/12/12,10.144
2011/12/13,10.182
2011/12/14,10.121
2011/12/15,10.284
2011/12/16,10.397
2011/12/17,10.338
2011/12/18,10.306
2011/12/19,10.215
2011/12/20,10.239
2011/12/21,10.192
2011/12/22,10.154
2011/12/23,10.144
2011/12/24,10.122
2011/12/25,9.999
2011/12/26,9.873
2011/12/27,9.87
2011/12/28,9.832
2011/12/29,9.872
2011/12/30,9.893
2011/12/31,9.872
2012/01/01,9.84
2012/01/02,9.817
2012/01/03,9.763
2012/01/04,9.751
2012/01/05,9.747
2012/01/06,9.651
2012/01/07,9.521
2012/01/08,9.458
2012/01/09,9.394
2012/01/10,9.424
2012/01/11,9.402
2012/01/12,9.375
2012/01/13,9.417
2012/01/14,9.412
2012/01/15,9.463
2012/01/16,9.381
2012/01/17,9.363
2012/01/18,9.48
2012/01/19,9.486
2012/01/20,9.516
2012/01/21,9.472
2012/01/22,9.545
2012/01/23,9.482
2012/01/24,9.543
2012/01/25,9.559
2012/01/26,9.618
2012/01/27,9.661
2012/01/28,9.683
2012/01/29,9.623
2012/01/30,9.549
2012/01/31,9.558
2012/02/01,9.605
2012/02/02,9.576
2012/02/03,9.551
2012/02/04,9.531
2012/02/05,9.575
2012/02/06,9.597
2012/02/07,9.657
2012/02/08,9.675
2012/02/09,9.691
2012/02/10,9.741
2012/02/11,9.734
2012/02/12,9.695
2012/02/13,9.749
2012/02/14,9.796
2012/02/15,9.862
2012/02/16,9.904
2012/02/17,9.88
2012/02/18,9.793
2012/02/19,9.753
2012/02/20,9.79
2012/02/21,9.88
2012/02/22,9.833
2012/02/23,9.761
2012/02/24,9.756
2012/02/25,9.69
2012/02/26,9.685
2012/02/27,9.665
2012/02/28,9.623
2012/02/29,9.519
2012/03/01,9.512
2012/03/02,9.583
2012/03/03,9.782
2012/03/04,9.829
2012/03/05,9.835
2012/03/06,9.878
2012/03/07,9.844
2012/03/08,9.804
2012/03/09,9.724
2012/03/10,9.657
2012/03/11,9.723
2012/03/12,9.655
2012/03/13,9.61
2012/03/14,9.662
2012/03/15,9.804
2012/03/16,9.782
2012/03/17,9.703
2012/03/18,9.661
2012/03/19,9.69
2012/03/20,9.647
2012/03/21,9.611
2012/03/22,9.577
2012/03/23,9.697
2012/03/24,9.58
2012/03/25,9.551
2012/03/26,9.547
2012/03/27,9.521
2012/03/28,9.52
2012/03/29,9.558
2012/03/30,9.538
2012/03/31,9.458
2012/04/01,9.488
2012/04/02,9.667
2012/04/03,9.743
2012/04/04,9.799
2012/04/05,9.969
2012/04/06,10.024
2012/04/07,10.114
2012/04/08,10.099
2012/04/09,10.098
2012/04/10,10.091
2012/04/11,10.112
2012/04/12,10.203
2012/04/13,10.313
2012/04/14,10.333
2012/04/15,10.557
2012/04/16,10.523
2012/04/17,10.555
2012/04/18,10.61
2012/04/19,10.54
2012/04/20,10.481
2012/04/21,10.422
2012/04/22,10.423
2012/04/23,10.45
2012/04/24,10.457
2012/04/25,10.519
2012/04/26,10.445
2012/04/27,10.459
2012/04/28,10.395
2012/04/29,10.24
2012/04/30,10.087
2012/05/01,9.964
2012/05/02,9.916
2012/05/03,9.847
2012/05/04,9.767
2012/05/05,9.669
2012/05/06,9.59
2012/05/07,9.494
2012/05/08,9.386
2012/05/09,9.312
2012/05/10,9.402
2012/05/11,9.418
2012/05/12,9.51
2012/05/13,9.541
2012/05/14,9.579
2012/05/15,9.664
2012/05/16,9.807
2012/05/17,9.978
2012/05/18,9.985
2012/05/19,9.977
2012/05/20,10.018
2012/05/21,10.121
2012/05/22,10.29
2012/05/23,10.361
2012/05/24,10.459
2012/05/25,10.58
2012/05/26,10.586
2012/05/27,10.52
2012/05/28,10.528
2012/05/29,10.617
2012/05/30,10.671
2012/05/31,10.682
2012/06/01,10.628
2012/06/02,10.543
2012/06/03,10.485
2012/06/04,10.418
2012/06/05,10.382
2012/06/06,10.32
2012/06/07,10.316
2012/06/08,10.298
2012/06/09,10.162
2012/06/10,10.047
2012/06/11,10.04
2012/06/12,9.967
2012/06/13,9.919
2012/06/14,9.85
2012/06/15,9.773
2012/06/16,9.714
2012/06/17,9.632
2012/06/18,9.517
2012/06/19,9.507
2012/06/20,9.506
2012/06/21,9.552
2012/06/22,9.591
2012/06/23,9.525
2012/06/24,9.608
2012/06/25,9.587
2012/06/26,9.587
2012/06/27,9.533
2012/06/28,9.59
2012/06/29,9.607
2012/06/30,9.694
2012/07/01,9.73
2012/07/02,9.722
2012/07/03,9.682
2012/07/04,9.682
2012/07/05,9.707
2012/07/06,9.686
2012/07/07,9.625
2012/07/08,9.615
2012/07/09,9.57
2012/07/10,9.574
2012/07/11,9.649
2012/07/12,9.65
2012/07/13,9.6
2012/07/14,9.559
2012/07/15,9.605
2012/07/16,9.604
2012/07/17,9.524
2012/07/18,9.503
2012/07/19,9.569
2012/07/20,9.572
2012/07/21,9.608
2012/07/22,9.584
2012/07/23,9.623
2012/07/24,9.576
2012/07/25,9.538
2012/07/26,9.469
2012/07/27,9.375
2012/07/28,9.368
2012/07/29,9.316
2012/07/30,9.234
2012/07/31,9.345
2012/08/01,9.433
2012/08/02,9.388
2012/08/03,9.354
2012/08/04,9.343
2012/08/05,9.407
2012/08/06,9.464
2012/08/07,9.42
2012/08/08,9.371
2012/08/09,9.309
2012/08/10,9.298
2012/08/11,9.248
2012/08/12,9.232
2012/08/13,9.211
2012/08/14,9.202
2012/08/15,9.159
2012/08/16,9.166
2012/08/17,9.24
2012/08/18,9.254
2012/08/19,9.166
2012/08/20,9.104
2012/08/21,9.051
2012/08/22,9.057
2012/08/23,9.034
2012/08/24,9.075
2012/08/25,9.161
2012/08/26,9.088
2012/08/27,9.137
2012/08/28,9.159
2012/08/29,9.118
2012/08/30,9.125
2012/08/31,9.197
2012/09/01,9.183
2012/09/02,9.159
2012/09/03,9.159
2012/09/04,9.175
2012/09/05,9.103
2012/09/06,9.062
2012/09/07,9.032
2012/09/08,9.089
2012/09/09,9.088
2012/09/10,9.121
2012/09/11,9.174
2012/09/12,9.183
2012/09/13,9.307
2012/09/14,9.286
2012/09/15,9.336
2012/09/16,9.317
2012/09/17,9.276
2012/09/18,9.241
2012/09/19,9.308
2012/09/20,9.322
2012/09/21,9.272
2012/09/22,9.266
2012/09/23,9.255
2012/09/24,9.265
2012/09/25,9.338
2012/09/26,9.401
2012/09/27,9.377
2012/09/28,9.365
2012/09/29,9.317
2012/09/30,9.302
2012/10/01,9.415
2012/10/02,9.45
2012/10/03,9.545
2012/10/04,9.647
2012/10/05,9.72
2012/10/06,9.703
2012/10/07,9.829
2012/10/08,9.727
2012/10/09,9.761
2012/10/10,9.762
2012/10/11,9.812
2012/10/12,9.812
2012/10/13,9.815
2012/10/14,9.925
2012/10/15,9.848
2012/10/16,9.824
2012/10/17,9.853
2012/10/18,9.817
2012/10/19,9.876
2012/10/20,9.834
2012/10/21,9.782
2012/10/22,9.744
2012/10/23,9.828
2012/10/24,9.767
2012/10/25,9.784
2012/10/26,9.714
2012/10/27,9.616
2012/10/28,9.548
2012/10/29,9.509
2012/10/30,9.531
2012/10/31,9.546
2012/11/01,9.596
2012/11/02,9.616
2012/11/03,9.625
2012/11/04,9.591
2012/11/05,9.55
2012/11/06,9.616
2012/11/07,9.588
2012/11/08,9.569
2012/11/09,9.56
2012/11/10,9.585
2012/11/11,9.598
2012/11/12,9.682
2012/11/13,9.724
2012/11/14,9.754
2012/11/15,9.814
2012/11/16,9.829
2012/11/17,9.867
2012/11/18,9.876
2012/11/19,9.886
2012/11/20,9.891
2012/11/21,9.873
2012/11/22,9.888
2012/11/23,9.83
2012/11/24,9.817
2012/11/25,9.827
2012/11/26,9.79
2012/11/27,9.787
2012/11/28,9.694
2012/11/29,9.622
2012/11/30,9.736
2012/12/01,9.661
2012/12/02,9.682
2012/12/03,9.687
2012/12/04,9.888
2012/12/05,10.014
2012/12/06,10.051
2012/12/07,10.129
2012/12/08,10.157
2012/12/09,10.246
2012/12/10,10.244
2012/12/11,10.237
2012/12/12,10.299
2012/12/13,10.355
2012/12/14,10.577
2012/12/15,10.715
2012/12/16,10.886
2012/12/17,10.907
2012/12/18,10.976
2012/12/19,10.954
2012/12/20,11.152
2012/12/21,11.204
2012/12/22,11.121
2012/12/23,11.193
2012/12/24,11.202
2012/12/25,11.253
2012/12/26,11.154
2012/12/27,11.047
2012/12/28,10.896
2012/12/29,10.839
2012/12/30,10.694
2012/12/31,10.584
2013/01/01,10.458
2013/01/02,10.368
2013/01/03,10.246
2013/01/04,10.166
2013/01/05,10.142
2013/01/06,10.101
2013/01/07,9.975
2013/01/08,9.998
2013/01/09,10.039
2013/01/10,9.995
2013/01/11,10.114
2013/01/12,10.197
2013/01/13,10.216
2013/01/14,10.134
2013/01/15,10.235
2013/01/16,10.279
2013/01/17,10.451
2013/01/18,10.55
2013/01/19,10.481
2013/01/20,10.533
2013/01/21,10.575
2013/01/22,10.554
2013/01/23,10.63
2013/01/24,10.563
2013/01/25,10.583
2013/01/26,10.519
2013/01/27,10.474
2013/01/28,10.444
2013/01/29,10.37
2013/01/30,10.314
2013/01/31,10.132
2013/02/01,10.104
2013/02/02,10.05
2013/02/03,9.887
2013/02/04,9.795
2013/02/05,9.696
2013/02/06,9.679
2013/02/07,9.627
2013/02/08,9.59
2013/02/09,9.59
2013/02/10,9.518
2013/02/11,9.459
2013/02/12,9.491
2013/02/13,9.399
2013/02/14,9.38
2013/02/15,9.27
2013/02/16,9.139
2013/02/17,9.023
2013/02/18,8.998
2013/02/19,8.981
2013/02/20,8.866
2013/02/21,8.804
2013/02/22,8.766
2013/02/23,8.753
2013/02/24,8.771
2013/02/25,8.651
2013/02/26,8.64
2013/02/27,8.553
2013/02/28,8.542
2013/03/01,8.59
2013/03/02,8.669
2013/03/03,8.678
2013/03/04,8.63
2013/03/05,8.736
2013/03/06,8.766
2013/03/07,8.777
2013/03/08,8.787
2013/03/09,8.768
2013/03/10,8.708
2013/03/11,8.711
2013/03/12,8.839
2013/03/13,8.866
2013/03/14,8.82
2013/03/15,8.801
2013/03/16,8.772
2013/03/17,8.66
2013/03/18,8.594
2013/03/19,8.586
2013/03/20,8.471
2013/03/21,8.346
2013/03/22,8.205
2013/03/23,8.09
2013/03/24,8.041
2013/03/25,8.148
2013/03/26,8.222
2013/03/27,8.389
2013/03/28,8.347
2013/03/29,8.332
2013/03/30,8.319
2013/03/31,8.319
2013/04/01,8.24
2013/04/02,8.212
2013/04/03,8.203
2013/04/04,8.266
2013/04/05,8.316
2013/04/06,8.348
2013/04/07,8.377
2013/04/08,8.44
2013/04/09,8.429
2013/04/10,8.377
2013/04/11,8.421
2013/04/12,8.425
2013/04/13,8.45
2013/04/14,8.525
2013/04/15,8.557
2013/04/16,8.546
2013/04/17,8.551
2013/04/18,8.643
2013/04/19,8.778
2013/04/20,8.83
2013/04/21,8.801
2013/04/22,8.847
2013/04/23,8.833
2013/04/24,8.838
2013/04/25,8.811
2013/04/26,8.79
2013/04/27,8.864
2013/04/28,8.826
2013/04/29,8.798
2013/04/30,8.859
2013/05/01,8.909
2013/05/02,9.033
2013/05/03,9.135
2013/05/04,9.139
2013/05/05,9.122
2013/05/06,9.103
2013/05/07,9.077
2013/05/08,9.062
2013/05/09,9.051
2013/05/10,9.013
2013/05/11,8.943
2013/05/12,8.918
2013/05/13,8.874
2013/05/14,8.9
2013/05/15,8.981
2013/05/16,9.028
2013/05/17,9.021
2013/05/18,9.06
2013/05/19,9.07
2013/05/20,9.209
2013/05/21,9.238
2013/05/22,9.244
2013/05/23,9.19
2013/05/24,9.152
2013/05/25,9.128
2013/05/26,9.11
2013/05/27,9.049
2013/05/28,9.052
2013/05/29,9.017
2013/05/30,8.948
2013/05/31,8.895
2013/06/01,8.749
2013/06/02,8.643
2013/06/03,8.513
2013/06/04,8.388
2013/06/05,8.336
2013/06/06,8.294
2013/06/07,8.318
2013/06/08,8.277
2013/06/09,8.308
2013/06/10,8.288
2013/06/11,8.25
2013/06/12,8.154
2013/06/13,8.103
2013/06/14,8.071
2013/06/15,8.066
2013/06/16,8.028
2013/06/17,8.131
2013/06/18,8.257
2013/06/19,8.4
2013/06/20,8.465
2013/06/21,8.479
2013/06/22,8.47
2013/06/23,8.497
2013/06/24,8.579
2013/06/25,8.631
2013/06/26,8.625
2013/06/27,8.642
2013/06/28,8.652
2013/06/29,8.663
2013/06/30,8.731
2013/07/01,8.78
2013/07/02,8.839
2013/07/03,8.792
2013/07/04,8.801
2013/07/05,8.741
2013/07/06,8.679
2013/07/07,8.621
2013/07/08,8.549
2013/07/09,8.497
2013/07/10,8.421
2013/07/11,8.405
2013/07/12,8.458
2013/07/13,8.495
2013/07/14,8.476
2013/07/15,8.484
2013/07/16,8.49
2013/07/17,8.433
2013/07/18,8.452
2013/07/19,8.44
2013/07/20,8.389
2013/07/21,8.309
2013/07/22,8.329
2013/07/23,8.442
2013/07/24,8.478
2013/07/25,8.568
2013/07/26,8.585
2013/07/27,8.549
2013/07/28,8.554
2013/07/29,8.527
2013/07/30,8.451
2013/07/31,8.398
2013/08/01,8.383
2013/08/02,8.33
2013/08/03,8.34
2013/08/04,8.324
2013/08/05,8.279
2013/08/06,8.232
2013/08/07,8.196
2013/08/08,8.113
2013/08/09,8.055
2013/08/10,7.963
2013/08/11,7.862
2013/08/12,7.766
2013/08/13,7.754
2013/08/14,7.787
2013/08/15,7.815
2013/08/16,7.85
2013/08/17,7.819
2013/08/18,7.781
2013/08/19,7.792
2013/08/20,7.765
2013/08/21,7.723
2013/08/22,7.64
2013/08/23,7.608
2013/08/24,7.614
2013/08/25,7.731
2013/08/26,7.792
2013/08/27,7.841
2013/08/28,7.862
2013/08/29,7.853
2013/08/30,7.805
2013/08/31,7.721
2013/09/01,7.645
2013/09/02,7.583
2013/09/03,7.571
2013/09/04,7.651
2013/09/05,7.679
2013/09/06,7.688
2013/09/07,7.835
2013/09/08,7.928
2013/09/09,7.882
2013/09/10,7.865
2013/09/11,7.824
2013/09/12,7.754
2013/09/13,7.705
2013/09/14,7.63
2013/09/15,7.646
2013/09/16,7.754
2013/09/17,7.774
2013/09/18,7.836
2013/09/19,7.823
2013/09/20,7.785
2013/09/21,7.775
2013/09/22,7.729
2013/09/23,7.668
2013/09/24,7.605
2013/09/25,7.561
2013/09/26,7.643
2013/09/27,7.672
2013/09/28,7.705
2013/09/29,7.758
2013/09/30,7.831
2013/10/01,7.826
2013/10/02,7.808
2013/10/03,7.769
2013/10/04,7.78
2013/10/05,7.7
2013/10/06,7.702
2013/10/07,7.796
2013/10/08,7.874
2013/10/09,7.895
2013/10/10,7.878
2013/10/11,7.879
2013/10/12,7.811
2013/10/13,7.73
2013/10/14,7.601
2013/10/15,7.459
2013/10/16,7.408
2013/10/17,7.476
2013/10/18,7.47
2013/10/19,7.4
2013/10/20,7.382
2013/10/21,7.338
2013/10/22,7.234
2013/10/23,7.175
2013/10/24,7.127
2013/10/25,7.043
2013/10/26,7.076
2013/10/27,7.12
2013/10/28,7.175
2013/10/29,7.281
2013/10/30,7.28
2013/10/31,7.247
2013/11/01,7.222
2013/11/02,7.212
2013/11/03,7.226
2013/11/04,7.233
2013/11/05,7.297
2013/11/06,7.395
2013/11/07,7.569
2013/11/08,7.789
2013/11/09,7.938
2013/11/10,7.997
2013/11/11,8.009
2013/11/12,7.984
2013/11/13,8.048
2013/11/14,8.061
2013/11/15,8.121
2013/11/16,8.097
2013/11/17,8.095
2013/11/18,8.189
2013/11/19,8.258
2013/11/20,8.314
2013/11/21,8.418
2013/11/22,8.434
2013/11/23,8.454
2013/11/24,8.475
2013/11/25,8.476
2013/11/26,8.523
2013/11/27,8.52
2013/11/28,8.494
2013/11/29,8.493
2013/11/30,8.482
2013/12/01,8.416
2013/12/02,8.457
2013/12/03,8.374
2013/12/04,8.37
2013/12/05,8.367
2013/12/06,8.265
2013/12/07,8.196
2013/12/08,8.132
2013/12/09,8.127
2013/12/10,8.082
2013/12/11,8.118
2013/12/12,8.158
2013/12/13,8.159
2013/12/14,8.096
2013/12/15,8.09
2013/12/16,8.022
2013/12/17,7.95
2013/12/18,7.889
2013/12/19,7.776
2013/12/20,7.78
2013/12/21,7.84
2013/12/22,7.874
2013/12/23,7.902
2013/12/24,7.936
2013/12/25,7.994
2013/12/26,7.994
2013/12/27,7.984
2013/12/28,8.09
2013/12/29,8.126
2013/12/30,8.146
2013/12/31,8.133
2014/01/01,8.068
2014/01/02,8.247
2014/01/03,8.302
2014/01/04,8.438
2014/01/05,8.393
2014/01/06,8.364
