Date,transactionvalue14wmaUSD
2019/06/30,53968
2019/07/01,55321
2019/07/02,53295
2019/07/03,52576
2019/07/04,50577
2019/07/05,49954
2019/07/06,46295
2019/07/07,43363
2019/07/08,48026
2019/07/09,52456
2019/07/10,57845
2019/07/11,64659
2019/07/12,67396
2019/07/13,67211
2019/07/14,66497
2019/07/15,65726
2019/07/16,67123
2019/07/17,66348
2019/07/18,79311
2019/07/19,75973
2019/07/20,70452
2019/07/21,66250
2019/07/22,82954
2019/07/23,77287
2019/07/24,73612
2019/07/25,71584
2019/07/26,66133
2019/07/27,59914
2019/07/28,53513
2019/07/29,55285
2019/07/30,54992
2019/07/31,52323
2019/08/01,48103
2019/08/02,44217
2019/08/03,39850
2019/08/04,35908
2019/08/05,38755
2019/08/06,40637
2019/08/07,38802
2019/08/08,40329
2019/08/09,41409
2019/08/10,44974
2019/08/11,42457
2019/08/12,42311
2019/08/13,41946
2019/08/14,42209
2019/08/15,42573
2019/08/16,41345
2019/08/17,43518
2019/08/18,42466
2019/08/19,40207
2019/08/20,76581
2019/08/21,176777
2019/08/22,209987
2019/08/23,194169
2019/08/24,177880
2019/08/25,162812
2019/08/26,149535
2019/08/27,135586
2019/08/28,121497
2019/08/29,107316
2019/08/30,93100
2019/08/31,78827
2019/09/01,65852
2019/09/02,52816
2019/09/03,39955
2019/09/04,31116
2019/09/05,29366
2019/09/06,30353
2019/09/07,29410
2019/09/08,29024
2019/09/09,29007
2019/09/10,30140
2019/09/11,30743
2019/09/12,30182
2019/09/13,29375
2019/09/14,28262
2019/09/15,26833
2019/09/16,26920
2019/09/17,27631
2019/09/18,26984
2019/09/19,26160
2019/09/20,26043
2019/09/21,25420
2019/09/22,29053
2019/09/23,32071
2019/09/24,32727
2019/09/25,34077
2019/09/26,33515
2019/09/27,32706
2019/09/28,30959
2019/09/29,29207
2019/09/30,29012
2019/10/01,28822
2019/10/02,27705
2019/10/03,26484
2019/10/04,24884
2019/10/05,22695
2019/10/06,20998
2019/10/07,19889
2019/10/08,19598
2019/10/09,19845
2019/10/10,19741
2019/10/11,19449
2019/10/12,18546
2019/10/13,17608
2019/10/14,18023
2019/10/15,17931
2019/10/16,18841
2019/10/17,19676
2019/10/18,20389
2019/10/19,20794
2019/10/20,20917
2019/10/21,21027
2019/10/22,21951
2019/10/23,23102
2019/10/24,23527
2019/10/25,24944
2019/10/26,26000
2019/10/27,26153
2019/10/28,30767
2019/10/29,33206
2019/10/30,37197
2019/10/31,38850
2019/11/01,39256
2019/11/02,38378
2019/11/03,37227
2019/11/04,36344
2019/11/05,35964
2019/11/06,36773
2019/11/07,37109
2019/11/08,37218
2019/11/09,36149
2019/11/10,33771
2019/11/11,31592
2019/11/12,30862
2019/11/13,31221
2019/11/14,30945
2019/11/15,31274
2019/11/16,29895
2019/11/17,28530
2019/11/18,29410
2019/11/19,28475
2019/11/20,27146
2019/11/21,28578
2019/11/22,29712
2019/11/23,29071
2019/11/24,28263
2019/11/25,28857
2019/11/26,28448
2019/11/27,27681
2019/11/28,26433
2019/11/29,26035
2019/11/30,25272
2019/12/01,24172
2019/12/02,23346
2019/12/03,22475
2019/12/04,25915
2019/12/05,25156
2019/12/06,28945
2019/12/07,28755
2019/12/08,27812
2019/12/09,28044
2019/12/10,28042
2019/12/11,28542
2019/12/12,27538
2019/12/13,26106
2019/12/14,24982
2019/12/15,23841
2019/12/16,22576
2019/12/17,24218
2019/12/18,23944
2019/12/19,23559
2019/12/20,23061
2019/12/21,22052
2019/12/22,21662
2019/12/23,21783
2019/12/24,21294
2019/12/25,20777
2019/12/26,20309
2019/12/27,20172
2019/12/28,19649
2019/12/29,18879
2019/12/30,19136
2019/12/31,18736
2020/01/01,17833
2020/01/02,17579
2020/01/03,18255
2020/01/04,18067
2020/01/05,17569
2020/01/06,18867
2020/01/07,18834
2020/01/08,19506
2020/01/09,20977
2020/01/10,21250
2020/01/11,20687
2020/01/12,19974
2020/01/13,19913
2020/01/14,21446
2020/01/15,24358
2020/01/16,24511
2020/01/17,25516
2020/01/18,24466
2020/01/19,23967
2020/01/20,24402
2020/01/21,23685
2020/01/22,23681
2020/01/23,23478
2020/01/24,22853
2020/01/25,21686
2020/01/26,21125
2020/01/27,24330
2020/01/28,24694
2020/01/29,24630
2020/01/30,26946
2020/01/31,28112
2020/02/01,28123
2020/02/02,27650
2020/02/03,30201
2020/02/04,30122
2020/02/05,29282
2020/02/06,32012
2020/02/07,34533
2020/02/08,33515
2020/02/09,31598
2020/02/10,31911
2020/02/11,31403
2020/02/12,31585
2020/02/13,31601
2020/02/14,31788
2020/02/15,31228
2020/02/16,31360
2020/02/17,31975
2020/02/18,31910
2020/02/19,33140
2020/02/20,32888
2020/02/21,31722
2020/02/22,30117
2020/02/23,29163
2020/02/24,28308
2020/02/25,27653
2020/02/26,26933
2020/02/27,26550
2020/02/28,25947
2020/02/29,24642
2020/03/01,23103
2020/03/02,22443
2020/03/03,21847
2020/03/04,21961
2020/03/05,21857
2020/03/06,22301
2020/03/07,21683
2020/03/08,21048
2020/03/09,21838
2020/03/10,22350
2020/03/11,25565
2020/03/12,28393
2020/03/13,31017
2020/03/14,30406
2020/03/15,29560
2020/03/16,29889
2020/03/17,29890
2020/03/18,29533
2020/03/19,29494
2020/03/20,29612
2020/03/21,28073
2020/03/22,27331
2020/03/23,26648
2020/03/24,27164
2020/03/25,26812
2020/03/26,25662
2020/03/27,25468
2020/03/28,24514
2020/03/29,23431
2020/03/30,23175
2020/03/31,23035
2020/04/01,22866
2020/04/02,22716
2020/04/03,22773
2020/04/04,22757
2020/04/05,21718
2020/04/06,22340
2020/04/07,22929
2020/04/08,22484
2020/04/09,23278
2020/04/10,23768
2020/04/11,22978
2020/04/12,21962
2020/04/13,22039
2020/04/14,21406
2020/04/15,21022
2020/04/16,21267
2020/04/17,21486
2020/04/18,20583
2020/04/19,19812
2020/04/20,19509
2020/04/21,19132
2020/04/22,19358
2020/04/23,19390
2020/04/24,20734
2020/04/25,20274
2020/04/26,19719
2020/04/27,20480
2020/04/28,20606
2020/04/29,23823
2020/04/30,28311
2020/05/01,28751
2020/05/02,27721
2020/05/03,27501
2020/05/04,27392
2020/05/05,27886
2020/05/06,28045
2020/05/07,29292
2020/05/08,30948
2020/05/09,31943
2020/05/10,31137
2020/05/11,31418
2020/05/12,31293
2020/05/13,31506
2020/05/14,32685
2020/05/15,32736
2020/05/16,31141
2020/05/17,30226
2020/05/18,31158
2020/05/19,32452
2020/05/20,33108
2020/05/21,32748
2020/05/22,32680
2020/05/23,30914
2020/05/24,30161
2020/05/25,30884
2020/05/26,30515
2020/05/27,30906
2020/05/28,30222
2020/05/29,30901
2020/05/30,29436
2020/05/31,29071
2020/06/01,30150
2020/06/02,32819
2020/06/03,33187
2020/06/04,33689
2020/06/05,33681
2020/06/06,31711
2020/06/07,29809
2020/06/08,29707
2020/06/09,29124
2020/06/10,29884
2020/06/11,29702
2020/06/12,28891
2020/06/13,27519
2020/06/14,25716
2020/06/15,26075
2020/06/16,27302
2020/06/17,27156
2020/06/18,27026
2020/06/19,28735
2020/06/20,27523
2020/06/21,26207
2020/06/22,26643
2020/06/23,27938
2020/06/24,29534
2020/06/25,30490
2020/06/26,31241
2020/06/27,29908
2020/06/28,29144
2020/06/29,29108
2020/06/30,29658
2020/07/01,29253
2020/07/02,29089
2020/07/03,28753
2020/07/04,27818
2020/07/05,26654
2020/07/06,27023
2020/07/07,26718
2020/07/08,26868
2020/07/09,26561
2020/07/10,26441
2020/07/11,25424
2020/07/12,24914
2020/07/13,26340
2020/07/14,25916
2020/07/15,25724
2020/07/16,25773
2020/07/17,25889
2020/07/18,25082
2020/07/19,24572
2020/07/20,24772
2020/07/21,24951
2020/07/22,24865
2020/07/23,25399
2020/07/24,25618
2020/07/25,25714
2020/07/26,25486
2020/07/27,27307
2020/07/28,29076
2020/07/29,30281
2020/07/30,31236
2020/07/31,31651
2020/08/01,32278
2020/08/02,32433
2020/08/03,33415
2020/08/04,33732
2020/08/05,34652
2020/08/06,35484
2020/08/07,35859
2020/08/08,35668
2020/08/09,35035
2020/08/10,35560
2020/08/11,35441
2020/08/12,35051
2020/08/13,34687
2020/08/14,36227
2020/08/15,38687
2020/08/16,43811
2020/08/17,54549
2020/08/18,58114
2020/08/19,60463
2020/08/20,62358
2020/08/21,62757
2020/08/22,62233
2020/08/23,62192
2020/08/24,63416
2020/08/25,63676
2020/08/26,64666
2020/08/27,65459
2020/08/28,65975
2020/08/29,66077
2020/08/30,66945
2020/08/31,71607
2020/09/01,73702
2020/09/02,75765
2020/09/03,79439
2020/09/04,82139
2020/09/05,82380
2020/09/06,84027
2020/09/07,85821
2020/09/08,86019
2020/09/09,88770
2020/09/10,91359
2020/09/11,93645
2020/09/12,93607
2020/09/13,95660
2020/09/14,94103
2020/09/15,94164
2020/09/16,94737
2020/09/17,99524
2020/09/18,103706
2020/09/19,104763
2020/09/20,104625
2020/09/21,107672
2020/09/22,106276
2020/09/23,102922
2020/09/24,99841
2020/09/25,97842
2020/09/26,96929
2020/09/27,95061
2020/09/28,93237
2020/09/29,90770
2020/09/30,87517
2020/10/01,84065
2020/10/02,83929
2020/10/03,81926
2020/10/04,80296
2020/10/05,78885
2020/10/06,77849
2020/10/07,75285
2020/10/08,73600
2020/10/09,75187
2020/10/10,74278
2020/10/11,76756
2020/10/12,77077
2020/10/13,77366
2020/10/14,78797
2020/10/15,80238
2020/10/16,80778
2020/10/17,83708
2020/10/18,87064
2020/10/19,93458
2020/10/20,102051
2020/10/21,110168
2020/10/22,117619
2020/10/23,118292
2020/10/24,114703
2020/10/25,112284
2020/10/26,117720
2020/10/27,120643
2020/10/28,123621
2020/10/29,123526
2020/10/30,123164
2020/10/31,118014
2020/11/01,115968
2020/11/02,120438
2020/11/03,121511
2020/11/04,117008
2020/11/05,120537
2020/11/06,123778
2020/11/07,120045
2020/11/08,116503
2020/11/09,113887
2020/11/10,112789
2020/11/11,110721
2020/11/12,108458
2020/11/13,105013
2020/11/14,105328
2020/11/15,103999
2020/11/16,114573
2020/11/17,119304
2020/11/18,123332
2020/11/19,125715
2020/11/20,127255
2020/11/21,126924
2020/11/22,128381
2020/11/23,130750
2020/11/24,131901
2020/11/25,130671
2020/11/26,130113
2020/11/27,125991
2020/11/28,118888
2020/11/29,113542
2020/11/30,118866
2020/12/01,116545
2020/12/02,113297
2020/12/03,108833
2020/12/04,108818
2020/12/05,107383
2020/12/06,105546
2020/12/07,104078
2020/12/08,102126
2020/12/09,103120
2020/12/10,104536
2020/12/11,101885
2020/12/12,100044
2020/12/13,101552
2020/12/14,104371
2020/12/15,108084
2020/12/16,117168
2020/12/17,126917
2020/12/18,131142
2020/12/19,130340
2020/12/20,129110
2020/12/21,133049
2020/12/22,135841
2020/12/23,137374
2020/12/24,144411
2020/12/25,147942
2020/12/26,153951
2020/12/27,163655
2020/12/28,166050
2020/12/29,164466
2020/12/30,162535
2020/12/31,163252
2021/01/01,166683
2021/01/02,175381
2021/01/03,180677
2021/01/04,179437
2021/01/05,183053
2021/01/06,184228
2021/01/07,194876
2021/01/08,207203
2021/01/09,213374
2021/01/10,215536
2021/01/11,222385
2021/01/12,225606
2021/01/13,223309
2021/01/14,224069
2021/01/15,220199
2021/01/16,218105
2021/01/17,214084
2021/01/18,212692
2021/01/19,215441
2021/01/20,216246
2021/01/21,219726
2021/01/22,216131
2021/01/23,209975
2021/01/24,207252
2021/01/25,212388
2021/01/26,205850
2021/01/27,203973
2021/01/28,204887
2021/01/29,211604
2021/01/30,211991
2021/01/31,214369
2021/02/01,216126
2021/02/02,212216
2021/02/03,213161
2021/02/04,214643
2021/02/05,213972
2021/02/06,220256
2021/02/07,228360
2021/02/08,235586
2021/02/09,264493
2021/02/10,270696
2021/02/11,285424
2021/02/12,290169
2021/02/13,283441
2021/02/14,289518
2021/02/15,302150
2021/02/16,320073
2021/02/17,324934
2021/02/18,332425
2021/02/19,339504
2021/02/20,347429
2021/02/21,352678
2021/02/22,357965
2021/02/23,361343
2021/02/24,354660
2021/02/25,355894
2021/02/26,351906
2021/02/27,338604
2021/02/28,332852
2021/03/01,326789
2021/03/02,317173
2021/03/03,310513
2021/03/04,301061
2021/03/05,293657
2021/03/06,286070
2021/03/07,299915
2021/03/08,304168
2021/03/09,310196
2021/03/10,306160
2021/03/11,309204
2021/03/12,302257
2021/03/13,296670
2021/03/14,291412
2021/03/15,286567
2021/03/16,281674
2021/03/17,280077
2021/03/18,272339
2021/03/19,264390
2021/03/20,258248
2021/03/21,256826
2021/03/22,253772
2021/03/23,260661
2021/03/24,265211
2021/03/25,267381
2021/03/26,267748
2021/03/27,264288
2021/03/28,257103
2021/03/29,263037
2021/03/30,264609
2021/03/31,261771
2021/04/01,261601
2021/04/02,262562
2021/04/03,264790
2021/04/04,265368
2021/04/05,276667
2021/04/06,293235
2021/04/07,296040
2021/04/08,299685
2021/04/09,300087
2021/04/10,303267
2021/04/11,307728
2021/04/12,314125
2021/04/13,325011
2021/04/14,335702
2021/04/15,336170
2021/04/16,361794
2021/04/17,364143
2021/04/18,362847
2021/04/19,362020
2021/04/20,364513
2021/04/21,381009
2021/04/22,389916
2021/04/23,389610
2021/04/24,376146
2021/04/25,371187
2021/04/26,384358
2021/04/27,388947
2021/04/28,390184
2021/04/29,397017
2021/04/30,402548
2021/05/01,397635
2021/05/02,393735
2021/05/03,399656
2021/05/04,402523
2021/05/05,392985
2021/05/06,384958
2021/05/07,381463
2021/05/08,369456
2021/05/09,352054
2021/05/10,337452
2021/05/11,317650
2021/05/12,309726
2021/05/13,324299
2021/05/14,336231
2021/05/15,344539
2021/05/16,351414
2021/05/17,365881
2021/05/18,368998
2021/05/19,382742
2021/05/20,401754
2021/05/21,403372
2021/05/22,406984
2021/05/23,410494
2021/05/24,413768
2021/05/25,410574
2021/05/26,406515
2021/05/27,399151
2021/05/28,409536
2021/05/29,402943
2021/05/30,376879
2021/05/31,348062
2021/06/01,328930
2021/06/02,303004
2021/06/03,281431
2021/06/04,259776
2021/06/05,237881
2021/06/06,245341
2021/06/07,251046
2021/06/08,258574
2021/06/09,250762
2021/06/10,242801
2021/06/11,242120
2021/06/12,231933
2021/06/13,232731
2021/06/14,235143
2021/06/15,235626
2021/06/16,238416
2021/06/17,240996
2021/06/18,243381
2021/06/19,237914
2021/06/20,240074
2021/06/21,244969
2021/06/22,254645
2021/06/23,257693
2021/06/24,260901
2021/06/25,276173
2021/06/26,282908
2021/06/27,293515
2021/06/28,291372
2021/06/29,286130
2021/06/30,275318
2021/07/01,270987
2021/07/02,275403
2021/07/03,263543
2021/07/04,270339
2021/07/05,262423
2021/07/06,252423
2021/07/07,244551
2021/07/08,271446
2021/07/09,301253
2021/07/10,307698
2021/07/11,319784
2021/07/12,315367
2021/07/13,305641
2021/07/14,294834
2021/07/15,291346
2021/07/16,287310
2021/07/17,292019
2021/07/18,283308
2021/07/19,277654
2021/07/20,270169
2021/07/21,263996
2021/07/22,257996
2021/07/23,253193
2021/07/24,252206
2021/07/25,256153
2021/07/26,267332
2021/07/27,378580
2021/07/28,421980
2021/07/29,427948
2021/07/30,417220
2021/07/31,423589
2021/08/01,472734
2021/08/02,478420
2021/08/03,474321
2021/08/04,468043
2021/08/05,448563
2021/08/06,431815
2021/08/07,423677
2021/08/08,416841
2021/08/09,400165
2021/08/10,380774
2021/08/11,378749
2021/08/12,371442
2021/08/13,358754
2021/08/14,359182
2021/08/15,366253
2021/08/16,372788
2021/08/17,381351
2021/08/18,398607
2021/08/19,409719
2021/08/20,411763
2021/08/21,431342
2021/08/22,439044
2021/08/23,462248
2021/08/24,606689
2021/08/25,641531
2021/08/26,684406
2021/08/27,704630
2021/08/28,728061
2021/08/29,766845
2021/08/30,780091
2021/08/31,777117
2021/09/01,775586
2021/09/02,774378
2021/09/03,745665
2021/09/04,726643
2021/09/05,696459
2021/09/06,685945
2021/09/07,675023
2021/09/08,655672
2021/09/09,649213
2021/09/10,792214
2021/09/11,845848
2021/09/12,883020
2021/09/13,1011630
2021/09/14,1154035
2021/09/15,1120464
2021/09/16,1095481
2021/09/17,1049422
2021/09/18,1006025
2021/09/19,956966
2021/09/20,951087
2021/09/21,1079854
2021/09/22,1039816
2021/09/23,989694
2021/09/24,931410
2021/09/25,934793
2021/09/26,888118
2021/09/27,853905
2021/09/28,808590
2021/09/29,792433
2021/09/30,770779
2021/10/01,762628
2021/10/02,733374
2021/10/03,730725
2021/10/04,710006
2021/10/05,707653
2021/10/06,741429
2021/10/07,744187
2021/10/08,750011
2021/10/09,745712
2021/10/10,747380
2021/10/11,768485
2021/10/12,767157
2021/10/13,751742
2021/10/14,727340
2021/10/15,732120
2021/10/16,722612
2021/10/17,745193
2021/10/18,761118
2021/10/19,956820
2021/10/20,986001
2021/10/21,986311
2021/10/22,969451
2021/10/23,948671
2021/10/24,936394
2021/10/25,912375
2021/10/26,894023
2021/10/27,855504
2021/10/28,818274
2021/10/29,783523
2021/10/30,770846
2021/10/31,752742
2021/11/01,727147
2021/11/02,711755
2021/11/03,710538
2021/11/04,734041
2021/11/05,761528
2021/11/06,812718
2021/11/07,837269
2021/11/08,913298
2021/11/09,936373
2021/11/10,960932
2021/11/11,959012
2021/11/12,962938
2021/11/13,960409
2021/11/14,954502
2021/11/15,962417
2021/11/16,1162714
2021/11/17,1189907
2021/11/18,1189574
2021/11/19,1163150
2021/11/20,1123310
2021/11/21,1103270
2021/11/22,1075208
2021/11/23,1050003
2021/11/24,1032537
2021/11/25,1034113
2021/11/26,1019634
2021/11/27,964593
2021/11/28,933393
2021/11/29,899034
2021/11/30,871551
2021/12/01,848635
2021/12/02,822837
2021/12/03,798753
2021/12/04,799935
2021/12/05,776768
2021/12/06,792326
2021/12/07,806051
2021/12/08,805226
2021/12/09,768739
2021/12/10,736155
2021/12/11,709812
2021/12/12,680275
2021/12/13,654654
