Date,top100cap3trx
2017/03/20,0.115
2017/03/21,0.032
2017/03/22,-0.071
2017/03/23,-0.078
2017/03/24,-0.052
2017/03/25,-0.196
2017/03/26,-0.234
2017/03/27,-0.235
2017/03/28,-0.162
2017/03/29,-0.107
2017/03/30,-0.083
2017/03/31,0.016
2017/04/01,0.061
2017/04/02,0.042
2017/04/03,0.019
2017/04/04,-0.013
2017/04/05,0
2017/04/06,0.008
2017/04/07,0.008
2017/04/08,0.037
2017/04/09,0.041
2017/04/10,0.015
2017/04/11,-0.015
2017/04/12,-0.03
2017/04/13,-0.058
2017/04/14,-0.083
2017/04/15,-0.053
2017/04/16,-0.036
2017/04/17,-0.046
2017/04/18,-0.057
2017/04/19,-0.058
2017/04/20,-0.05
2017/04/21,-0.105
2017/04/22,-0.18
2017/04/23,-0.185
2017/04/24,-0.169
2017/04/25,-0.131
2017/04/26,-0.123
2017/04/27,-0.176
2017/04/28,-0.158
2017/04/29,-0.121
2017/04/30,-0.063
2017/05/01,-0.004
2017/05/02,0.051
2017/05/03,0.078
2017/05/04,0.075
2017/05/05,0.042
2017/05/06,0.014
2017/05/07,-0.007
2017/05/08,-0.044
2017/05/09,-0.036
2017/05/10,-0.056
2017/05/11,-0.053
2017/05/12,-0.066
2017/05/13,-0.055
2017/05/14,-0.079
2017/05/15,-0.06
2017/05/16,-0.06
2017/05/17,-0.122
2017/05/18,-0.092
2017/05/19,-0.015
2017/05/20,0.042
2017/05/21,0.09
2017/05/22,0.11
2017/05/23,0.11
2017/05/24,0.104
2017/05/25,0.108
2017/05/26,0.145
2017/05/27,0.207
2017/05/28,0.258
2017/05/29,0.263
2017/05/30,0.185
2017/05/31,0.083
2017/06/01,0.077
2017/06/02,0.1
2017/06/03,0.089
2017/06/04,0.068
2017/06/05,0.028
2017/06/06,0.06
2017/06/07,0.065
2017/06/08,0.063
2017/06/09,0.046
2017/06/10,0.021
2017/06/11,0.036
2017/06/12,0.088
2017/06/13,0.048
2017/06/14,-0.003
2017/06/15,-0.04
2017/06/16,-0.12
2017/06/17,-0.132
2017/06/18,-0.121
2017/06/19,-0.098
2017/06/20,-0.084
2017/06/21,-0.011
2017/06/22,0.027
2017/06/23,0.017
2017/06/24,0.011
2017/06/25,0.033
2017/06/26,0.04
2017/06/27,-0.015
2017/06/28,-0.07
2017/06/29,-0.159
2017/06/30,-0.207
2017/07/01,-0.167
2017/07/02,-0.107
2017/07/03,-0.122
2017/07/04,-0.118
2017/07/05,-0.067
2017/07/06,0.002
2017/07/07,0.08
2017/07/08,0.12
2017/07/09,0.065
2017/07/10,0.003
2017/07/11,-0.034
2017/07/12,-0.071
2017/07/13,-0.069
2017/07/14,-0.087
2017/07/15,-0.039
2017/07/16,0.009
2017/07/17,-0.009
2017/07/18,-0.007
2017/07/19,0.02
2017/07/20,0.051
2017/07/21,0.11
2017/07/22,0.099
2017/07/23,0.035
2017/07/24,-0.002
2017/07/25,-0.06
2017/07/26,-0.269
2017/07/27,-0.373
2017/07/28,-0.271
2017/07/29,-0.157
2017/07/30,0.002
2017/07/31,-0.208
2017/08/01,-0.463
2017/08/02,-0.591
2017/08/03,-0.461
2017/08/04,-0.307
2017/08/05,-0.144
2017/08/06,-0.126
2017/08/07,-0.195
2017/08/08,-0.182
2017/08/09,-0.246
2017/08/10,-0.3
2017/08/11,-0.284
2017/08/12,-0.287
2017/08/13,-0.231
2017/08/14,-0.158
2017/08/15,-0.061
2017/08/16,-0.077
2017/08/17,-0.01
2017/08/18,0.065
2017/08/19,0.121
2017/08/20,0.128
2017/08/21,0.075
2017/08/22,0.047
2017/08/23,0.054
2017/08/24,0.093
2017/08/25,0.072
2017/08/26,0.043
2017/08/27,-0.014
2017/08/28,-0.075
2017/08/29,-0.126
2017/08/30,-0.117
2017/08/31,-0.093
2017/09/01,-0.111
2017/09/02,-0.086
2017/09/03,-0.033
2017/09/04,-0.01
2017/09/05,-0.007
2017/09/06,0.002
2017/09/07,-0.009
2017/09/08,-0.044
2017/09/09,-0.026
2017/09/10,0.079
2017/09/11,0.083
2017/09/12,0.024
2017/09/13,-0.023
2017/09/14,-0.065
2017/09/15,-0.057
2017/09/16,-0.057
2017/09/17,-0.036
2017/09/18,-0.095
2017/09/19,-0.121
2017/09/20,-0.097
2017/09/21,-0.071
2017/09/22,-0.093
2017/09/23,-0.109
2017/09/24,-0.133
2017/09/25,-0.132
2017/09/26,-0.107
2017/09/27,-0.068
2017/09/28,-0.045
2017/09/29,-0.032
2017/09/30,-0.015
2017/10/01,-0.004
2017/10/02,-0.007
2017/10/03,0.009
2017/10/04,0.018
2017/10/05,0.008
2017/10/06,0.013
2017/10/07,0.01
2017/10/08,0.032
2017/10/09,0.088
2017/10/10,0.181
2017/10/11,0.22
2017/10/12,0.247
2017/10/13,0.237
2017/10/14,0.215
2017/10/15,0.179
2017/10/16,0.152
2017/10/17,0.109
2017/10/18,0.132
2017/10/19,0.158
2017/10/20,0.195
2017/10/21,0.193
2017/10/22,0.168
2017/10/23,0.124
2017/10/24,0.05
2017/10/25,-0.064
2017/10/26,-0.099
2017/10/27,-0.092
2017/10/28,-12.545
2017/10/29,-21.452
2017/10/30,-27.287
2017/10/31,-6.308
2017/11/01,14.927
2017/11/02,19.517
2017/11/03,15.73
2017/11/04,10.977
2017/11/05,7.239
2017/11/06,4.634
2017/11/07,3.031
2017/11/08,1.985
2017/11/09,1.315
2017/11/10,0.902
2017/11/11,0.618
2017/11/12,0.302
2017/11/13,0.102
2017/11/14,0.064
2017/11/15,0.039
2017/11/16,0.023
2017/11/17,0.016
2017/11/18,0.011
2017/11/19,0.008
2017/11/20,-0.013
2017/11/21,-0.114
2017/11/22,-0.207
2017/11/23,-0.282
2017/11/24,-0.297
2017/11/25,-0.225
2017/11/26,-0.188
2017/11/27,-0.161
2017/11/28,-0.126
2017/11/29,-0.02
2017/11/30,0.099
2017/12/01,0.158
2017/12/02,0.17
2017/12/03,0.153
2017/12/04,0.113
2017/12/05,0.055
2017/12/06,-0.03
2017/12/07,-0.067
2017/12/08,-0.141
2017/12/09,-0.155
2017/12/10,-0.091
2017/12/11,-0.002
2017/12/12,0.038
2017/12/13,0.175
2017/12/14,0.217
2017/12/15,0.253
2017/12/16,0.246
2017/12/17,0.342
2017/12/18,0.399
2017/12/19,0.342
2017/12/20,0.158
2017/12/21,0.01
2017/12/22,0
2017/12/23,0.018
2017/12/24,0.033
2017/12/25,0.06
2017/12/26,0.084
2017/12/27,0.1
2017/12/28,0.116
2017/12/29,0.164
2017/12/30,0.149
2017/12/31,0.309
2018/01/01,0.436
2018/01/02,0.449
2018/01/03,0.413
2018/01/04,0.288
2018/01/05,0.139
2018/01/06,0.021
2018/01/07,-0.017
2018/01/08,0.066
2018/01/09,0.129
2018/01/10,0.103
2018/01/11,0.095
2018/01/12,0.117
2018/01/13,0.134
2018/01/14,0.135
2018/01/15,0.148
2018/01/16,0.171
2018/01/17,0.155
2018/01/18,0.138
2018/01/19,0.126
2018/01/20,0.218
2018/01/21,0.354
2018/01/22,0.418
2018/01/23,0.389
2018/01/24,0.282
2018/01/25,0.175
2018/01/26,0.075
2018/01/27,-0.111
2018/01/28,-0.202
2018/01/29,-0.317
2018/01/30,-0.376
2018/01/31,-0.379
2018/02/01,-0.291
2018/02/02,-0.147
2018/02/03,-0.021
2018/02/04,0.024
2018/02/05,0.088
2018/02/06,0.148
2018/02/07,0.162
2018/02/08,0.052
2018/02/09,0.131
2018/02/10,0.165
2018/02/11,0.165
2018/02/12,0.189
2018/02/13,0.174
2018/02/14,0.131
2018/02/15,0.106
2018/02/16,0.043
2018/02/17,-0.001
2018/02/18,-0.04
2018/02/19,-0.068
2018/02/20,-0.091
2018/02/21,-0.106
2018/02/22,-0.096
2018/02/23,0.086
2018/02/24,0.323
2018/02/25,0.41
2018/02/26,0.374
2018/02/27,0.312
2018/02/28,0.171
2018/03/01,0.012
2018/03/02,-0.058
2018/03/03,-0.078
2018/03/04,-0.067
2018/03/05,-0.08
2018/03/06,-0.213
2018/03/07,-0.269
2018/03/08,-0.262
2018/03/09,-0.257
2018/03/10,-0.142
2018/03/11,-0.038
2018/03/12,0.014
2018/03/13,0.035
2018/03/14,0.037
2018/03/15,0.015
2018/03/16,0.023
2018/03/17,0.029
2018/03/18,0.051
2018/03/19,0.077
2018/03/20,0.089
2018/03/21,0.096
2018/03/22,0.086
2018/03/23,0.1
2018/03/24,0.075
2018/03/25,0.148
2018/03/26,0.166
2018/03/27,0.189
2018/03/28,0.184
2018/03/29,0.163
2018/03/30,0.166
2018/03/31,0.139
2018/04/01,0.111
2018/04/02,0.127
2018/04/03,0.117
2018/04/04,0.08
2018/04/05,0.055
2018/04/06,-0.017
2018/04/07,-0.022
2018/04/08,0.003
2018/04/09,-0.013
2018/04/10,-0.025
2018/04/11,0.029
2018/04/12,0.079
2018/04/13,0.105
2018/04/14,0.107
2018/04/15,0.087
2018/04/16,0.011
2018/04/17,-0.049
2018/04/18,-0.089
2018/04/19,0.01
2018/04/20,0.031
2018/04/21,0.034
2018/04/22,0.026
2018/04/23,0.002
2018/04/24,0.077
2018/04/25,0.24
2018/04/26,0.315
2018/04/27,0.281
2018/04/28,0.155
2018/04/29,0.067
2018/04/30,0.029
2018/05/01,0.012
2018/05/02,-0.014
2018/05/03,-0.018
2018/05/04,-0.024
2018/05/05,-0.033
2018/05/06,-0.038
2018/05/07,-0.024
2018/05/08,-0.022
2018/05/09,-0.046
2018/05/10,-0.086
2018/05/11,-0.094
2018/05/12,-0.083
2018/05/13,-0.062
2018/05/14,-0.082
2018/05/15,-0.105
2018/05/16,-0.15
2018/05/17,-0.136
2018/05/18,-0.028
2018/05/19,0.019
2018/05/20,0.029
2018/05/21,0.025
2018/05/22,0.03
2018/05/23,0.034
2018/05/24,0.033
2018/05/25,0.055
2018/05/26,0.054
2018/05/27,0.015
2018/05/28,-0.024
2018/05/29,0.042
2018/05/30,0.011
2018/05/31,-0.031
2018/06/01,-0.051
2018/06/02,-0.056
2018/06/03,-0.067
2018/06/04,-0.071
2018/06/05,-0.067
2018/06/06,-0.065
2018/06/07,-0.06
2018/06/08,-0.054
2018/06/09,-0.057
2018/06/10,-0.049
2018/06/11,-0.037
2018/06/12,-0.031
2018/06/13,0.025
2018/06/14,0.052
2018/06/15,0.065
2018/06/16,0.059
2018/06/17,0.059
2018/06/18,0.088
2018/06/19,0.11
2018/06/20,0.117
2018/06/21,0.108
2018/06/22,0.097
2018/06/23,0.082
2018/06/24,0.085
2018/06/25,0.077
2018/06/26,0.067
2018/06/27,0.05
2018/06/28,0.032
2018/06/29,0.017
2018/06/30,0.031
2018/07/01,0.038
2018/07/02,0.045
2018/07/03,0.024
2018/07/04,-0.038
2018/07/05,-0.062
2018/07/06,-0.075
2018/07/07,-0.068
2018/07/08,-0.143
2018/07/09,-0.17
2018/07/10,-0.145
2018/07/11,-0.103
2018/07/12,-0.064
2018/07/13,-0.043
2018/07/14,-0.025
2018/07/15,-0.013
2018/07/16,0.004
2018/07/17,0.02
2018/07/18,0.035
2018/07/19,0.039
2018/07/20,0.06
2018/07/21,0.059
2018/07/22,0.052
2018/07/23,0.043
2018/07/24,0.022
2018/07/25,0.006
2018/07/26,-0.019
2018/07/27,-0.045
2018/07/28,-0.045
2018/07/29,-0.134
2018/07/30,-0.179
2018/07/31,-0.135
2018/08/01,-0.105
2018/08/02,-0.044
2018/08/03,0.039
2018/08/04,0.073
2018/08/05,0.072
2018/08/06,0.054
2018/08/07,0.034
2018/08/08,0.045
2018/08/09,0.04
2018/08/10,0.023
2018/08/11,0.009
2018/08/12,0.004
2018/08/13,0.005
2018/08/14,0.034
2018/08/15,-0.018
2018/08/16,0.063
2018/08/17,0.117
2018/08/18,0.129
2018/08/19,0.11
2018/08/20,0.081
2018/08/21,0.078
2018/08/22,0.06
2018/08/23,0.032
2018/08/24,0.024
2018/08/25,0.009
2018/08/26,-0.002
2018/08/27,0.013
2018/08/28,0.102
2018/08/29,0.136
2018/08/30,0.143
2018/08/31,0.137
2018/09/01,0.123
2018/09/02,0.12
2018/09/03,0.128
2018/09/04,0.134
2018/09/05,0.15
2018/09/06,0.161
2018/09/07,0.145
2018/09/08,0.119
2018/09/09,0.033
2018/09/10,-0.044
2018/09/11,-0.118
2018/09/12,-0.149
2018/09/13,-0.171
2018/09/14,-0.159
2018/09/15,-0.123
2018/09/16,-0.088
2018/09/17,-0.056
2018/09/18,-0.04
2018/09/19,-0.042
2018/09/20,-0.037
2018/09/21,-0.02
2018/09/22,0.009
2018/09/23,0.02
2018/09/24,0.025
2018/09/25,0.006
2018/09/26,-0.002
2018/09/27,-0.004
2018/09/28,-0.016
2018/09/29,-0.024
2018/09/30,-0.026
2018/10/01,-0.039
2018/10/02,-0.048
2018/10/03,-0.069
2018/10/04,-0.084
2018/10/05,-0.087
2018/10/06,-0.073
2018/10/07,-0.066
2018/10/08,-0.051
2018/10/09,-0.04
2018/10/10,-0.017
2018/10/11,-0.01
2018/10/12,-0.048
2018/10/13,-0.067
2018/10/14,-0.074
2018/10/15,-0.055
2018/10/16,-0.054
2018/10/17,-0.056
2018/10/18,-0.06
2018/10/19,-0.098
2018/10/20,-0.141
2018/10/21,-0.147
2018/10/22,-0.131
2018/10/23,-0.093
2018/10/24,-0.052
2018/10/25,-0.024
2018/10/26,-0.018
2018/10/27,-0.017
2018/10/28,-0.016
2018/10/29,-0.033
2018/10/30,-0.033
2018/10/31,-0.075
2018/11/01,-0.094
2018/11/02,-0.113
2018/11/03,-0.113
2018/11/04,-0.106
2018/11/05,-0.091
2018/11/06,-0.08
2018/11/07,-0.05
2018/11/08,-0.016
2018/11/09,0.007
2018/11/10,0.012
2018/11/11,0.007
2018/11/12,0.021
2018/11/13,0.022
2018/11/14,0.018
2018/11/15,-0.025
2018/11/16,-0.058
2018/11/17,-0.058
2018/11/18,-0.046
2018/11/19,-0.031
2018/11/20,0.011
2018/11/21,0.036
2018/11/22,0.039
2018/11/23,0.09
2018/11/24,0.111
2018/11/25,0.118
2018/11/26,0.096
2018/11/27,0.069
2018/11/28,0.047
2018/11/29,0.053
2018/11/30,-0.129
2018/12/01,-0.492
2018/12/02,-0.631
2018/12/03,-0.814
2018/12/04,-1.448
2018/12/05,-2.245
2018/12/06,-2.837
2018/12/07,-2.799
2018/12/08,-2.325
2018/12/09,-1.729
2018/12/10,-1.183
2018/12/11,-0.814
2018/12/12,-0.551
2018/12/13,-0.353
2018/12/14,-0.218
2018/12/15,-0.132
2018/12/16,-0.078
2018/12/17,-0.046
2018/12/18,-0.026
2018/12/19,0.014
2018/12/20,0.077
2018/12/21,0.101
2018/12/22,0.094
2018/12/23,0.108
2018/12/24,0.104
2018/12/25,0.082
2018/12/26,0.062
2018/12/27,0.049
2018/12/28,-0.005
2018/12/29,-0.039
2018/12/30,-0.047
2018/12/31,-0.04
2019/01/01,-0.034
2019/01/02,-0.04
2019/01/03,-0.075
2019/01/04,-0.091
2019/01/05,-0.054
2019/01/06,-0.024
2019/01/07,-0.009
2019/01/08,-0.013
2019/01/09,-0.019
2019/01/10,-0.013
2019/01/11,0.123
2019/01/12,0.192
2019/01/13,0.193
2019/01/14,0.16
2019/01/15,0.097
2019/01/16,0.05
2019/01/17,0.033
2019/01/18,0.01
2019/01/19,-0.005
2019/01/20,-0.012
2019/01/21,-0.027
2019/01/22,-0.029
2019/01/23,-0.029
2019/01/24,-0.026
2019/01/25,-0.018
2019/01/26,-0.012
2019/01/27,-0.008
2019/01/28,-0.009
2019/01/29,-0.018
2019/01/30,-0.027
2019/01/31,-0.028
2019/02/01,0.056
2019/02/02,0.102
2019/02/03,0.086
2019/02/04,0.049
2019/02/05,0.042
2019/02/06,-0.023
2019/02/07,-0.058
2019/02/08,-0.048
2019/02/09,-0.03
2019/02/10,-0.014
2019/02/11,-0.017
2019/02/12,-0.015
2019/02/13,0.043
2019/02/14,0.078
2019/02/15,0.084
2019/02/16,0.079
2019/02/17,0.067
2019/02/18,0.075
2019/02/19,0.074
2019/02/20,0.062
2019/02/21,0.044
2019/02/22,0.048
2019/02/23,0.04
2019/02/24,0.021
2019/02/25,0
2019/02/26,0.022
2019/02/27,0.058
2019/02/28,-0.151
2019/03/01,-0.271
2019/03/02,-0.342
2019/03/03,-0.329
2019/03/04,-0.273
2019/03/05,-0.206
2019/03/06,-0.147
2019/03/07,-0.101
2019/03/08,-0.032
2019/03/09,0
2019/03/10,0.011
2019/03/11,0.016
2019/03/12,0.025
2019/03/13,0.054
2019/03/14,0.063
2019/03/15,0.059
2019/03/16,0.047
2019/03/17,0.033
2019/03/18,0.023
2019/03/19,0.025
2019/03/20,0.007
2019/03/21,0.002
2019/03/22,0
2019/03/23,0.009
2019/03/24,0.017
2019/03/25,0.028
2019/03/26,0.031
2019/03/27,0.041
2019/03/28,0.073
2019/03/29,0.096
2019/03/30,0.102
2019/03/31,0.043
2019/04/01,0.001
2019/04/02,-0.111
2019/04/03,-0.157
2019/04/04,-0.13
2019/04/05,-0.098
2019/04/06,-0.072
2019/04/07,-0.044
2019/04/08,-0.013
2019/04/09,0.008
2019/04/10,0.026
2019/04/11,0.056
2019/04/12,0.079
2019/04/13,0.082
2019/04/14,0.077
2019/04/15,0.059
2019/04/16,0.035
2019/04/17,0.019
2019/04/18,0.025
2019/04/19,0.055
2019/04/20,0.061
2019/04/21,0.051
2019/04/22,-0.063
2019/04/23,-0.105
2019/04/24,-0.1
2019/04/25,-0.063
2019/04/26,-0.095
2019/04/27,-0.095
2019/04/28,-0.08
2019/04/29,-0.138
2019/04/30,-0.166
2019/05/01,-0.14
2019/05/02,-0.093
2019/05/03,-0.052
2019/05/04,-0.02
2019/05/05,0.003
2019/05/06,0.01
2019/05/07,-0.075
2019/05/08,-0.169
2019/05/09,-0.141
2019/05/10,0.012
2019/05/11,0.089
2019/05/12,0.107
2019/05/13,0.059
2019/05/14,-0.106
2019/05/15,-0.285
2019/05/16,-0.347
2019/05/17,-0.304
2019/05/18,-0.188
2019/05/19,-0.095
2019/05/20,-0.027
2019/05/21,0.011
2019/05/22,-0.016
2019/05/23,-0.013
2019/05/24,0.082
2019/05/25,0.136
2019/05/26,0.239
2019/05/27,0.291
2019/05/28,0.271
2019/05/29,0.234
2019/05/30,0.185
2019/05/31,0.121
2019/06/01,0.089
2019/06/02,0.069
2019/06/03,0.038
2019/06/04,-0.068
2019/06/05,0.07
2019/06/06,0.138
2019/06/07,0.155
2019/06/08,0.137
2019/06/09,0.097
2019/06/10,0.052
2019/06/11,-0.002
2019/06/12,-0.027
2019/06/13,-0.043
2019/06/14,-0.034
2019/06/15,-0.027
2019/06/16,-0.016
2019/06/17,-0.065
2019/06/18,-0.087
2019/06/19,-0.017
2019/06/20,0.016
2019/06/21,0.016
2019/06/22,-0.044
2019/06/23,-0.057
2019/06/24,-0.034
2019/06/25,-0.019
2019/06/26,0.031
2019/06/27,0.074
2019/06/28,0.064
2019/06/29,0.045
2019/06/30,0.081
2019/07/01,0.124
2019/07/02,0.165
2019/07/03,0.174
2019/07/04,0.131
2019/07/05,0.084
2019/07/06,0.047
2019/07/07,0.026
2019/07/08,0.031
2019/07/09,0.021
2019/07/10,0.089
2019/07/11,0.162
2019/07/12,0.213
2019/07/13,0.199
2019/07/14,0.154
2019/07/15,0.119
2019/07/16,0.102
2019/07/17,0.072
2019/07/18,0.053
2019/07/19,0.015
2019/07/20,-0.017
2019/07/21,-0.028
2019/07/22,-0.025
2019/07/23,-0.027
2019/07/24,-0.069
2019/07/25,-0.121
2019/07/26,-0.153
2019/07/27,-0.16
2019/07/28,-0.14
2019/07/29,-0.982
2019/07/30,-1.427
2019/07/31,-1.445
2019/08/01,-1.227
2019/08/02,-0.934
2019/08/03,-0.677
2019/08/04,-0.468
2019/08/05,-0.365
2019/08/06,-0.278
2019/08/07,-0.207
2019/08/08,-0.162
2019/08/09,-0.112
2019/08/10,-0.045
2019/08/11,-0.004
2019/08/12,0.001
2019/08/13,-0.059
2019/08/14,-0.162
2019/08/15,-0.187
2019/08/16,-0.205
2019/08/17,-0.183
2019/08/18,-0.144
2019/08/19,-0.11
2019/08/20,-0.092
2019/08/21,-0.055
2019/08/22,-0.032
2019/08/23,0.216
2019/08/24,0.34
2019/08/25,0.356
2019/08/26,0.292
2019/08/27,0.213
2019/08/28,0.066
2019/08/29,-0.051
2019/08/30,-0.108
2019/08/31,-0.1
2019/09/01,-0.075
2019/09/02,-0.082
2019/09/03,-0.067
2019/09/04,-0.046
2019/09/05,-0.015
2019/09/06,0.18
2019/09/07,0.281
2019/09/08,0.286
2019/09/09,0.156
2019/09/10,0.059
2019/09/11,0.002
2019/09/12,-0.072
2019/09/13,-0.097
2019/09/14,-0.1
2019/09/15,-0.087
2019/09/16,-0.105
2019/09/17,-0.115
2019/09/18,-0.093
2019/09/19,-0.051
2019/09/20,-0.057
2019/09/21,-0.062
2019/09/22,-0.058
2019/09/23,-0.048
2019/09/24,-0.03
2019/09/25,-0.027
2019/09/26,-0.017
2019/09/27,-0.011
2019/09/28,0.006
2019/09/29,0.019
2019/09/30,0.027
2019/10/01,0.026
2019/10/02,0
2019/10/03,-0.014
2019/10/04,-0.024
2019/10/05,-0.026
2019/10/06,-0.023
2019/10/07,-0.019
2019/10/08,-0.014
2019/10/09,-0.012
2019/10/10,0.005
2019/10/11,0.006
2019/10/12,0.008
2019/10/13,0.007
2019/10/14,0.029
2019/10/15,0.053
2019/10/16,0.057
2019/10/17,0.036
2019/10/18,0.035
2019/10/19,0.03
2019/10/20,0.024
2019/10/21,-0.029
2019/10/22,-0.048
2019/10/23,-0.042
2019/10/24,0.006
2019/10/25,0.012
2019/10/26,0.007
2019/10/27,0.007
2019/10/28,0.008
2019/10/29,-0.039
2019/10/30,-0.062
2019/10/31,-0.058
2019/11/01,-0.092
2019/11/02,-0.107
2019/11/03,-0.1
2019/11/04,-0.081
2019/11/05,-0.15
2019/11/06,-0.163
2019/11/07,-0.135
2019/11/08,-0.126
2019/11/09,-0.11
2019/11/10,-0.086
2019/11/11,-0.055
2019/11/12,-0.042
2019/11/13,-0.044
2019/11/14,-0.04
2019/11/15,-0.006
2019/11/16,0.016
2019/11/17,0.023
2019/11/18,0.052
2019/11/19,0.147
2019/11/20,0.263
2019/11/21,0.367
2019/11/22,0.439
2019/11/23,0.419
2019/11/24,0.368
2019/11/25,0.364
2019/11/26,0.316
2019/11/27,0.369
2019/11/28,0.364
2019/11/29,0.368
2019/11/30,0.32
2019/12/01,0.251
2019/12/02,0.172
2019/12/03,0.077
2019/12/04,0.058
2019/12/05,0.058
2019/12/06,0.037
2019/12/07,0.031
2019/12/08,0.035
2019/12/09,0.032
2019/12/10,0.032
2019/12/11,0.03
2019/12/12,0.031
2019/12/13,0.037
2019/12/14,0.049
2019/12/15,0.054
2019/12/16,0.065
2019/12/17,0.068
2019/12/18,0.08
2019/12/19,0.123
2019/12/20,0.142
2019/12/21,0.075
2019/12/22,0.023
2019/12/23,0.013
2019/12/24,0.014
2019/12/25,-0.028
2019/12/26,-0.046
2019/12/27,-0.059
2019/12/28,-0.047
2019/12/29,-0.027
2019/12/30,-0.005
2019/12/31,-0.001
2020/01/01,0.003
2020/01/02,-0.02
2020/01/03,-0.02
2020/01/04,-0.01
2020/01/05,0.003
2020/01/06,0.024
2020/01/07,0.042
2020/01/08,0.054
2020/01/09,0.039
2020/01/10,0.021
2020/01/11,0.009
2020/01/12,-0.008
2020/01/13,-0.022
2020/01/14,-0.016
2020/01/15,-0.019
2020/01/16,-0.044
2020/01/17,-0.054
2020/01/18,-0.041
2020/01/19,-0.028
2020/01/20,-0.034
2020/01/21,-0.035
2020/01/22,-0.045
2020/01/23,-0.049
2020/01/24,-0.045
2020/01/25,-0.037
2020/01/26,-0.027
2020/01/27,-0.016
2020/01/28,0.001
2020/01/29,0.017
2020/01/30,0.025
2020/01/31,0.031
2020/02/01,0.03
2020/02/02,0.025
2020/02/03,0.023
2020/02/04,0.024
2020/02/05,0.029
2020/02/06,0.033
2020/02/07,-0.046
2020/02/08,-0.105
2020/02/09,-0.116
2020/02/10,-0.117
2020/02/11,-0.093
2020/02/12,-0.063
2020/02/13,-0.013
2020/02/14,0.023
2020/02/15,0.04
2020/02/16,0.042
2020/02/17,0.045
2020/02/18,0.012
2020/02/19,-0.017
2020/02/20,-0.087
2020/02/21,-0.125
2020/02/22,-0.15
2020/02/23,-0.14
2020/02/24,-0.121
2020/02/25,-0.09
2020/02/26,-0.064
2020/02/27,-0.041
2020/02/28,-0.009
2020/02/29,0.02
2020/03/01,0.023
2020/03/02,0.032
2020/03/03,0.032
2020/03/04,-0.037
2020/03/05,-0.079
2020/03/06,-0.086
2020/03/07,-0.076
2020/03/08,-0.053
2020/03/09,-0.006
2020/03/10,0.013
2020/03/11,0.026
2020/03/12,0.032
2020/03/13,0.044
2020/03/14,0.054
2020/03/15,0.087
2020/03/16,0.122
2020/03/17,0.122
2020/03/18,0.084
2020/03/19,0.092
2020/03/20,0.118
2020/03/21,0.105
2020/03/22,0.088
2020/03/23,0.148
2020/03/24,0.247
2020/03/25,0.223
2020/03/26,0.192
2020/03/27,0.149
2020/03/28,0.091
2020/03/29,0.05
2020/03/30,0.042
2020/03/31,0.042
2020/04/01,0.022
2020/04/02,0.037
2020/04/03,0.001
2020/04/04,-0.036
2020/04/05,-0.044
2020/04/06,-0.059
2020/04/07,-0.051
2020/04/08,-0.027
2020/04/09,-0.036
2020/04/10,-0.104
2020/04/11,-0.127
2020/04/12,-0.118
2020/04/13,-0.206
2020/04/14,-0.238
2020/04/15,-0.201
2020/04/16,-0.159
2020/04/17,-0.141
2020/04/18,-0.1
2020/04/19,-0.067
2020/04/20,-0.052
2020/04/21,-0.043
2020/04/22,-0.071
2020/04/23,-0.059
2020/04/24,-0.038
2020/04/25,-0.038
2020/04/26,-0.031
2020/04/27,-0.078
2020/04/28,-0.094
2020/04/29,-0.196
2020/04/30,-0.257
2020/05/01,-0.185
2020/05/02,-0.083
2020/05/03,-0.039
2020/05/04,-0.011
2020/05/05,0.036
2020/05/06,0.008
2020/05/07,-0.025
2020/05/08,-0.038
2020/05/09,-0.056
2020/05/10,-0.059
2020/05/11,-0.07
2020/05/12,-0.048
2020/05/13,-0.076
2020/05/14,-0.082
2020/05/15,-0.067
2020/05/16,-0.029
2020/05/17,-0.003
2020/05/18,-0.014
2020/05/19,-0.041
2020/05/20,-0.045
2020/05/21,-0.04
2020/05/22,-0.038
2020/05/23,-0.03
2020/05/24,-0.017
2020/05/25,-0.042
2020/05/26,-0.052
2020/05/27,-0.034
2020/05/28,-0.012
2020/05/29,0.036
2020/05/30,0.053
2020/05/31,0.046
2020/06/01,0.071
2020/06/02,0.115
2020/06/03,0.104
2020/06/04,0.074
2020/06/05,0.058
2020/06/06,0.045
2020/06/07,0.028
2020/06/08,0.009
2020/06/09,-0.042
2020/06/10,-0.074
2020/06/11,-0.056
2020/06/12,-0.048
2020/06/13,-0.046
2020/06/14,-0.046
2020/06/15,-0.048
2020/06/16,-0.042
2020/06/17,-0.035
2020/06/18,-0.08
2020/06/19,-0.26
2020/06/20,-0.33
2020/06/21,-0.309
2020/06/22,-0.243
2020/06/23,-0.191
2020/06/24,-0.14
2020/06/25,-0.107
2020/06/26,-0.075
2020/06/27,-0.097
2020/06/28,-0.101
2020/06/29,-0.092
2020/06/30,-0.095
2020/07/01,-0.097
2020/07/02,-0.063
2020/07/03,-0.036
2020/07/04,-0.013
2020/07/05,0.007
2020/07/06,-0.025
2020/07/07,-0.04
2020/07/08,-0.07
2020/07/09,-0.058
2020/07/10,-0.037
2020/07/11,-0.011
2020/07/12,0.004
2020/07/13,0.014
2020/07/14,0.016
2020/07/15,0.004
2020/07/16,-0.015
2020/07/17,-0.023
