Date,size90sma
2015/06/23,413636
2015/06/24,413830
2015/06/25,414472
2015/06/26,415305
2015/06/27,416779
2015/06/28,416749
2015/06/29,417712
2015/06/30,419146
2015/07/01,422116
2015/07/02,422861
2015/07/03,423864
2015/07/04,423976
2015/07/05,423680
2015/07/06,424944
2015/07/07,428351
2015/07/08,431661
2015/07/09,435766
2015/07/10,438568
2015/07/11,442736
2015/07/12,446767
2015/07/13,450340
2015/07/14,453314
2015/07/15,456621
2015/07/16,459694
2015/07/17,463123
2015/07/18,466310
2015/07/19,469061
2015/07/20,469704
2015/07/21,471284
2015/07/22,471343
2015/07/23,470321
2015/07/24,470850
2015/07/25,470583
2015/07/26,470553
2015/07/27,472176
2015/07/28,473058
2015/07/29,477522
2015/07/30,482394
2015/07/31,486668
2015/08/01,490935
2015/08/02,490829
2015/08/03,491598
2015/08/04,496423
2015/08/05,500646
2015/08/06,504929
2015/08/07,506227
2015/08/08,505428
2015/08/09,505152
2015/08/10,505681
2015/08/11,506294
2015/08/12,508116
2015/08/13,508939
2015/08/14,509431
2015/08/15,510316
2015/08/16,510353
2015/08/17,510075
2015/08/18,511065
2015/08/19,511954
2015/08/20,511902
2015/08/21,511151
2015/08/22,510922
2015/08/23,510733
2015/08/24,511239
2015/08/25,511774
2015/08/26,511016
2015/08/27,511198
2015/08/28,510453
2015/08/29,510134
2015/08/30,508368
2015/08/31,508206
2015/09/01,507984
2015/09/02,511573
2015/09/03,512382
2015/09/04,513137
2015/09/05,514163
2015/09/06,514597
2015/09/07,515241
2015/09/08,517483
2015/09/09,520474
2015/09/10,522912
2015/09/11,526500
2015/09/12,529335
2015/09/13,530562
2015/09/14,532438
2015/09/15,534510
2015/09/16,536637
2015/09/17,538741
2015/09/18,540036
2015/09/19,540141
2015/09/20,538919
2015/09/21,539816
2015/09/22,540935
2015/09/23,542057
2015/09/24,542844
2015/09/25,542216
2015/09/26,542493
2015/09/27,541993
2015/09/28,541062
2015/09/29,539176
2015/09/30,539589
2015/10/01,539889
2015/10/02,541444
2015/10/03,540894
2015/10/04,539393
2015/10/05,535552
2015/10/06,533391
2015/10/07,532744
2015/10/08,532897
2015/10/09,531214
2015/10/10,529612
2015/10/11,527648
2015/10/12,526082
2015/10/13,524886
2015/10/14,522962
2015/10/15,521422
2015/10/16,520570
2015/10/17,520124
2015/10/18,521165
2015/10/19,520888
2015/10/20,523402
2015/10/21,525223
2015/10/22,527117
2015/10/23,529350
2015/10/24,530368
2015/10/25,530314
2015/10/26,529236
2015/10/27,525974
2015/10/28,523926
2015/10/29,522099
2015/10/30,519740
2015/10/31,520985
2015/11/01,521952
2015/11/02,520043
2015/11/03,518739
2015/11/04,518728
2015/11/05,521303
2015/11/06,524721
2015/11/07,526583
2015/11/08,527668
2015/11/09,530036
2015/11/10,531187
2015/11/11,532081
2015/11/12,533095
2015/11/13,534226
2015/11/14,536040
2015/11/15,536851
2015/11/16,537319
2015/11/17,538910
2015/11/18,541032
2015/11/19,543741
2015/11/20,545153
2015/11/21,545821
2015/11/22,545516
2015/11/23,545846
2015/11/24,547382
2015/11/25,548716
2015/11/26,550092
2015/11/27,553409
2015/11/28,555399
2015/11/29,555390
2015/11/30,557842
2015/12/01,555747
2015/12/02,557539
2015/12/03,560736
2015/12/04,562295
2015/12/05,564104
2015/12/06,565402
2015/12/07,565356
2015/12/08,564119
2015/12/09,563998
2015/12/10,562155
2015/12/11,561879
2015/12/12,562610
2015/12/13,562012
2015/12/14,561259
2015/12/15,560654
2015/12/16,560332
2015/12/17,561664
2015/12/18,563248
2015/12/19,565182
2015/12/20,565156
2015/12/21,568270
2015/12/22,571492
2015/12/23,573706
2015/12/24,577048
2015/12/25,578054
2015/12/26,579173
2015/12/27,578424
2015/12/28,580551
2015/12/29,581740
2015/12/30,582816
2015/12/31,583114
2016/01/01,584233
2016/01/02,586533
2016/01/03,587993
2016/01/04,588152
2016/01/05,587655
2016/01/06,587701
2016/01/07,588920
2016/01/08,588376
2016/01/09,589459
2016/01/10,588873
2016/01/11,589998
2016/01/12,590895
2016/01/13,592432
2016/01/14,593994
2016/01/15,596058
2016/01/16,598426
2016/01/17,601132
2016/01/18,600867
2016/01/19,603185
2016/01/20,606689
2016/01/21,609850
2016/01/22,611366
2016/01/23,611858
2016/01/24,613432
2016/01/25,615351
2016/01/26,617018
2016/01/27,618711
2016/01/28,621816
2016/01/29,623446
2016/01/30,623731
2016/01/31,622939
2016/02/01,623976
2016/02/02,624196
2016/02/03,623260
2016/02/04,623258
2016/02/05,624487
2016/02/06,625100
2016/02/07,625952
2016/02/08,628310
2016/02/09,630217
2016/02/10,632593
2016/02/11,634215
2016/02/12,635029
2016/02/13,636497
2016/02/14,637645
2016/02/15,639922
2016/02/16,641722
2016/02/17,643546
2016/02/18,645163
2016/02/19,648477
2016/02/20,651817
2016/02/21,655484
2016/02/22,659653
2016/02/23,663259
2016/02/24,667496
2016/02/25,669156
2016/02/26,671534
2016/02/27,673983
2016/02/28,675139
2016/02/29,678986
2016/03/01,681753
2016/03/02,684610
2016/03/03,688300
2016/03/04,690660
2016/03/05,692723
2016/03/06,692064
2016/03/07,693078
2016/03/08,692997
2016/03/09,695351
2016/03/10,695792
2016/03/11,694961
2016/03/12,693685
2016/03/13,693774
2016/03/14,694939
2016/03/15,694804
2016/03/16,694719
2016/03/17,696217
2016/03/18,697177
2016/03/19,697622
2016/03/20,696446
2016/03/21,696496
2016/03/22,696797
2016/03/23,696188
2016/03/24,697808
2016/03/25,698710
2016/03/26,700688
2016/03/27,700392
2016/03/28,700986
2016/03/29,704123
2016/03/30,706279
2016/03/31,710188
2016/04/01,712284
2016/04/02,714998
2016/04/03,716887
2016/04/04,717197
2016/04/05,718078
2016/04/06,718098
2016/04/07,720038
2016/04/08,720920
2016/04/09,722173
2016/04/10,721028
2016/04/11,722851
2016/04/12,724621
2016/04/13,724496
2016/04/14,723704
2016/04/15,724223
2016/04/16,723342
2016/04/17,723273
2016/04/18,723981
2016/04/19,722734
2016/04/20,721142
2016/04/21,721919
2016/04/22,724180
2016/04/23,724575
2016/04/24,724671
2016/04/25,726135
2016/04/26,726903
2016/04/27,727773
2016/04/28,730112
2016/04/29,732837
2016/04/30,735093
2016/05/01,733412
2016/05/02,732826
2016/05/03,734297
2016/05/04,734844
2016/05/05,735486
2016/05/06,736405
2016/05/07,735809
2016/05/08,733132
2016/05/09,732489
2016/05/10,732361
2016/05/11,734291
2016/05/12,736123
2016/05/13,737591
2016/05/14,739676
2016/05/15,739844
2016/05/16,741470
2016/05/17,742514
2016/05/18,744990
2016/05/19,747083
2016/05/20,747571
2016/05/21,748077
2016/05/22,744803
2016/05/23,742170
2016/05/24,741413
2016/05/25,742207
2016/05/26,742821
2016/05/27,745868
2016/05/28,746833
2016/05/29,744241
2016/05/30,744094
2016/05/31,743724
2016/06/01,742818
2016/06/02,743266
2016/06/03,743849
2016/06/04,746201
2016/06/05,745122
2016/06/06,745401
2016/06/07,746062
2016/06/08,747454
2016/06/09,748635
2016/06/10,751397
2016/06/11,752043
2016/06/12,753197
2016/06/13,755990
2016/06/14,759172
2016/06/15,761065
2016/06/16,763488
2016/06/17,766718
2016/06/18,769018
2016/06/19,768672
2016/06/20,769408
2016/06/21,772076
2016/06/22,775093
2016/06/23,778379
2016/06/24,781905
2016/06/25,783718
2016/06/26,784693
2016/06/27,784034
2016/06/28,784158
2016/06/29,783262
2016/06/30,783585
2016/07/01,783035
2016/07/02,782677
2016/07/03,782065
2016/07/04,782039
2016/07/05,782958
2016/07/06,783395
2016/07/07,784545
2016/07/08,786151
2016/07/09,787315
2016/07/10,785258
2016/07/11,784787
2016/07/12,785548
2016/07/13,786723
2016/07/14,786788
2016/07/15,788072
2016/07/16,788396
2016/07/17,786971
2016/07/18,787740
2016/07/19,789561
2016/07/20,790305
2016/07/21,790687
2016/07/22,793013
2016/07/23,794104
2016/07/24,793183
2016/07/25,794259
2016/07/26,794789
2016/07/27,795059
2016/07/28,795752
2016/07/29,796472
2016/07/30,799188
2016/07/31,799672
2016/08/01,800071
2016/08/02,801763
2016/08/03,802725
2016/08/04,803778
2016/08/05,804384
2016/08/06,804841
2016/08/07,806286
2016/08/08,807534
2016/08/09,808285
2016/08/10,808892
2016/08/11,809978
2016/08/12,809899
2016/08/13,808649
2016/08/14,805682
2016/08/15,805035
2016/08/16,805550
2016/08/17,805487
2016/08/18,805678
2016/08/19,804562
2016/08/20,805789
2016/08/21,805441
2016/08/22,804718
2016/08/23,804256
2016/08/24,803542
2016/08/25,802653
2016/08/26,802442
2016/08/27,802518
2016/08/28,799371
2016/08/29,798726
2016/08/30,798102
2016/08/31,798190
2016/09/01,798376
2016/09/02,797110
2016/09/03,798874
2016/09/04,797473
2016/09/05,798325
2016/09/06,799044
2016/09/07,800029
2016/09/08,799934
2016/09/09,801233
2016/09/10,799195
2016/09/11,795596
2016/09/12,792659
2016/09/13,791145
2016/09/14,788995
2016/09/15,787020
2016/09/16,785985
2016/09/17,786333
2016/09/18,785199
2016/09/19,784312
2016/09/20,782501
2016/09/21,780185
2016/09/22,778184
2016/09/23,778325
2016/09/24,776921
2016/09/25,774629
2016/09/26,774749
2016/09/27,774745
2016/09/28,774576
2016/09/29,775503
2016/09/30,777154
2016/10/01,778228
2016/10/02,777997
2016/10/03,778834
2016/10/04,779127
2016/10/05,778765
2016/10/06,779294
2016/10/07,781621
2016/10/08,783570
2016/10/09,782336
2016/10/10,783254
2016/10/11,784399
2016/10/12,785134
2016/10/13,786487
2016/10/14,788379
2016/10/15,789182
2016/10/16,788513
2016/10/17,789279
2016/10/18,789757
2016/10/19,789736
2016/10/20,790997
2016/10/21,790605
2016/10/22,790631
2016/10/23,789324
2016/10/24,788916
2016/10/25,789162
2016/10/26,790264
2016/10/27,791989
2016/10/28,791393
2016/10/29,791154
2016/10/30,789067
2016/10/31,788530
2016/11/01,789263
2016/11/02,790630
2016/11/03,792092
2016/11/04,795834
2016/11/05,796103
2016/11/06,794898
2016/11/07,794966
2016/11/08,795318
2016/11/09,795666
2016/11/10,795658
2016/11/11,796654
2016/11/12,797439
2016/11/13,797035
2016/11/14,795592
2016/11/15,794533
2016/11/16,794449
2016/11/17,795645
2016/11/18,798071
2016/11/19,800715
2016/11/20,802020
2016/11/21,803059
2016/11/22,805310
2016/11/23,806232
2016/11/24,807424
2016/11/25,810267
2016/11/26,814006
2016/11/27,814146
2016/11/28,815545
2016/11/29,816338
2016/11/30,817038
2016/12/01,818959
2016/12/02,821255
2016/12/03,824605
2016/12/04,824346
2016/12/05,824521
2016/12/06,826226
2016/12/07,827004
2016/12/08,827417
2016/12/09,830569
2016/12/10,833978
2016/12/11,833903
2016/12/12,834182
2016/12/13,834745
2016/12/14,836397
2016/12/15,838406
2016/12/16,840764
2016/12/17,842305
2016/12/18,842598
2016/12/19,844066
2016/12/20,846944
2016/12/21,849182
2016/12/22,850455
2016/12/23,853256
2016/12/24,856412
2016/12/25,855048
2016/12/26,856066
2016/12/27,857114
2016/12/28,857511
2016/12/29,858589
2016/12/30,860371
2016/12/31,861320
2017/01/01,859475
2017/01/02,860819
2017/01/03,862127
2017/01/04,863889
2017/01/05,865186
2017/01/06,867665
2017/01/07,871054
2017/01/08,870520
2017/01/09,870519
2017/01/10,871577
2017/01/11,871699
2017/01/12,871065
2017/01/13,871719
2017/01/14,871540
2017/01/15,868733
2017/01/16,867805
2017/01/17,868837
2017/01/18,867908
2017/01/19,868389
2017/01/20,867593
2017/01/21,866491
2017/01/22,864137
2017/01/23,863746
2017/01/24,863737
2017/01/25,863851
2017/01/26,865813
2017/01/27,866532
2017/01/28,869321
2017/01/29,869893
2017/01/30,870983
2017/01/31,871603
2017/02/01,873044
2017/02/02,872576
2017/02/03,874558
2017/02/04,877017
2017/02/05,877809
2017/02/06,879064
2017/02/07,879662
2017/02/08,881402
2017/02/09,883638
2017/02/10,886495
2017/02/11,888609
2017/02/12,889523
2017/02/13,890146
2017/02/14,891183
2017/02/15,891646
2017/02/16,892108
2017/02/17,893399
2017/02/18,894062
2017/02/19,894155
2017/02/20,894072
2017/02/21,894056
2017/02/22,894339
2017/02/23,894538
2017/02/24,894829
2017/02/25,896438
2017/02/26,896578
2017/02/27,897011
2017/02/28,897633
2017/03/01,898518
2017/03/02,898285
2017/03/03,899446
2017/03/04,900878
2017/03/05,901996
2017/03/06,902027
2017/03/07,903034
2017/03/08,904470
2017/03/09,905153
2017/03/10,906190
2017/03/11,909674
2017/03/12,911387
2017/03/13,913253
2017/03/14,913929
2017/03/15,914246
2017/03/16,914487
2017/03/17,916470
2017/03/18,917366
2017/03/19,917080
2017/03/20,917158
2017/03/21,917359
2017/03/22,918050
2017/03/23,918907
2017/03/24,919074
2017/03/25,922316
2017/03/26,920305
2017/03/27,920575
2017/03/28,921877
2017/03/29,922241
2017/03/30,923250
2017/03/31,924991
2017/04/01,927975
2017/04/02,926635
2017/04/03,926321
2017/04/04,926230
2017/04/05,926037
2017/04/06,925964
2017/04/07,925857
2017/04/08,927679
2017/04/09,927706
2017/04/10,927238
2017/04/11,927680
2017/04/12,929690
2017/04/13,931162
2017/04/14,933966
2017/04/15,937462
2017/04/16,939341
2017/04/17,939680
2017/04/18,940366
2017/04/19,942031
2017/04/20,944827
2017/04/21,947970
2017/04/22,951287
2017/04/23,951719
2017/04/24,951602
2017/04/25,951359
2017/04/26,951123
2017/04/27,952567
2017/04/28,953891
2017/04/29,955103
2017/04/30,955290
2017/05/01,955488
2017/05/02,955688
2017/05/03,956591
2017/05/04,956594
2017/05/05,956695
2017/05/06,956773
2017/05/07,956613
2017/05/08,956863
2017/05/09,957159
2017/05/10,957205
2017/05/11,957135
2017/05/12,957034
2017/05/13,957952
2017/05/14,958670
2017/05/15,959625
2017/05/16,960002
2017/05/17,960090
2017/05/18,960151
2017/05/19,960254
2017/05/20,960658
2017/05/21,961092
2017/05/22,961282
2017/05/23,961299
2017/05/24,961408
2017/05/25,961472
2017/05/26,961388
2017/05/27,962162
2017/05/28,962527
2017/05/29,962634
2017/05/30,962651
2017/05/31,962885
2017/06/01,962801
2017/06/02,962758
2017/06/03,962733
2017/06/04,962920
2017/06/05,962804
2017/06/06,962922
2017/06/07,962925
2017/06/08,962681
2017/06/09,962414
2017/06/10,962484
2017/06/11,962068
2017/06/12,962125
2017/06/13,962049
2017/06/14,961839
2017/06/15,961826
2017/06/16,962282
2017/06/17,963356
2017/06/18,962903
2017/06/19,962951
2017/06/20,962766
2017/06/21,962966
2017/06/22,964328
2017/06/23,964428
2017/06/24,967484
2017/06/25,967781
2017/06/26,967799
2017/06/27,967985
2017/06/28,968097
2017/06/29,968167
2017/06/30,968046
2017/07/01,968696
2017/07/02,967599
2017/07/03,965798
2017/07/04,965022
2017/07/05,964264
2017/07/06,964028
2017/07/07,963613
2017/07/08,962873
2017/07/09,961007
2017/07/10,958605
2017/07/11,957578
2017/07/12,956562
2017/07/13,955009
2017/07/14,953992
2017/07/15,954521
2017/07/16,953515
2017/07/17,953401
2017/07/18,953126
2017/07/19,952740
2017/07/20,952224
2017/07/21,952263
2017/07/22,952019
2017/07/23,948911
2017/07/24,948116
2017/07/25,947698
2017/07/26,947695
2017/07/27,946883
2017/07/28,946275
2017/07/29,945168
2017/07/30,943311
2017/07/31,942717
2017/08/01,939717
2017/08/02,938684
2017/08/03,937657
2017/08/04,937204
2017/08/05,936275
2017/08/06,934256
2017/08/07,933766
2017/08/08,933978
2017/08/09,933899
2017/08/10,934196
2017/08/11,934330
2017/08/12,934384
2017/08/13,934524
2017/08/14,934316
2017/08/15,934241
2017/08/16,934153
2017/08/17,934236
2017/08/18,934155
2017/08/19,933890
2017/08/20,933830
2017/08/21,933806
2017/08/22,934113
2017/08/23,934220
2017/08/24,933992
2017/08/25,933288
2017/08/26,933508
2017/08/27,933636
2017/08/28,933630
2017/08/29,933848
2017/08/30,933884
2017/08/31,933846
2017/09/01,933711
2017/09/02,931749
2017/09/03,929490
2017/09/04,928746
2017/09/05,926156
2017/09/06,925355
2017/09/07,923462
2017/09/08,922786
2017/09/09,920284
2017/09/10,918152
2017/09/11,916382
2017/09/12,913376
2017/09/13,910117
2017/09/14,907911
2017/09/15,906157
2017/09/16,903391
2017/09/17,898756
2017/09/18,897945
2017/09/19,897356
2017/09/20,896578
2017/09/21,894345
2017/09/22,892460
2017/09/23,888851
2017/09/24,884954
2017/09/25,883824
2017/09/26,883347
2017/09/27,881689
2017/09/28,880126
2017/09/29,879147
2017/09/30,878848
2017/10/01,879545
2017/10/02,880191
2017/10/03,879422
2017/10/04,877598
2017/10/05,877928
2017/10/06,878074
2017/10/07,878600
2017/10/08,878328
2017/10/09,878049
2017/10/10,878287
2017/10/11,879361
2017/10/12,879509
2017/10/13,879250
2017/10/14,880454
2017/10/15,879187
2017/10/16,877890
2017/10/17,877459
2017/10/18,877371
2017/10/19,876586
2017/10/20,876301
2017/10/21,879058
2017/10/22,879460
2017/10/23,879121
2017/10/24,879148
2017/10/25,879125
2017/10/26,876686
2017/10/27,877697
2017/10/28,879298
2017/10/29,879573
2017/10/30,882258
2017/10/31,883341
2017/11/01,884427
2017/11/02,884754
2017/11/03,885618
2017/11/04,887509
2017/11/05,887679
2017/11/06,887455
2017/11/07,887381
2017/11/08,887079
2017/11/09,886875
2017/11/10,886631
2017/11/11,886328
2017/11/12,886397
2017/11/13,886244
2017/11/14,886037
2017/11/15,885845
2017/11/16,885682
2017/11/17,885606
2017/11/18,885724
2017/11/19,885609
2017/11/20,885028
2017/11/21,884758
2017/11/22,885087
2017/11/23,885462
2017/11/24,885007
2017/11/25,884758
2017/11/26,884514
2017/11/27,884094
2017/11/28,883903
2017/11/29,883770
2017/11/30,883838
2017/12/01,885693
2017/12/02,887922
2017/12/03,888446
2017/12/04,890846
2017/12/05,891572
2017/12/06,893358
2017/12/07,893826
2017/12/08,896529
2017/12/09,898722
2017/12/10,900422
2017/12/11,903434
2017/12/12,906409
2017/12/13,908568
2017/12/14,910139
2017/12/15,913282
2017/12/16,917749
2017/12/17,918606
2017/12/18,919037
2017/12/19,919544
2017/12/20,922051
2017/12/21,923987
2017/12/22,928144
2017/12/23,931935
2017/12/24,932914
2017/12/25,933373
2017/12/26,935084
2017/12/27,936667
2017/12/28,938616
2017/12/29,941073
2017/12/30,941959
2017/12/31,942022
2018/01/01,943421
2018/01/02,945380
2018/01/03,945483
2018/01/04,946635
2018/01/05,948613
2018/01/06,951385
2018/01/07,952592
2018/01/08,953175
2018/01/09,953391
2018/01/10,954022
2018/01/11,954088
2018/01/12,954432
2018/01/13,955727
2018/01/14,957166
2018/01/15,957921
2018/01/16,958397
2018/01/17,959010
2018/01/18,959735
2018/01/19,960114
2018/01/20,960298
2018/01/21,960795
2018/01/22,960805
2018/01/23,961380
2018/01/24,964374
2018/01/25,964265
2018/01/26,964333
2018/01/27,964204
2018/01/28,963861
2018/01/29,963305
2018/01/30,962577
2018/01/31,962479
2018/02/01,962477
2018/02/02,962307
2018/02/03,961837
2018/02/04,961068
2018/02/05,960532
2018/02/06,960611
2018/02/07,960576
2018/02/08,960430
2018/02/09,960444
2018/02/10,960289
2018/02/11,960129
2018/02/12,960060
2018/02/13,959892
2018/02/14,959839
2018/02/15,959685
2018/02/16,958850
2018/02/17,958259
2018/02/18,957939
2018/02/19,957666
2018/02/20,957104
2018/02/21,956479
2018/02/22,955192
2018/02/23,954684
2018/02/24,954773
2018/02/25,951463
2018/02/26,950853
2018/02/27,950300
2018/02/28,949697
2018/03/01,949059
2018/03/02,946688
2018/03/03,945875
2018/03/04,945124
2018/03/05,944450
2018/03/06,943974
2018/03/07,943530
2018/03/08,942955
2018/03/09,942186
2018/03/10,941424
2018/03/11,940843
2018/03/12,939347
2018/03/13,937369
2018/03/14,933740
2018/03/15,930300
2018/03/16,926000
2018/03/17,920044
2018/03/18,915950
2018/03/19,911469
2018/03/20,908127
2018/03/21,903917
2018/03/22,900676
2018/03/23,897419
2018/03/24,891948
2018/03/25,886369
2018/03/26,882283
2018/03/27,878586
2018/03/28,874512
2018/03/29,869966
2018/03/30,865143
2018/03/31,860641
2018/04/01,854075
2018/04/02,848593
2018/04/03,844033
2018/04/04,839782
2018/04/05,834946
2018/04/06,831915
2018/04/07,826284
2018/04/08,819688
2018/04/09,815766
2018/04/10,811462
2018/04/11,806750
2018/04/12,803511
2018/04/13,799640
2018/04/14,796481
2018/04/15,793767
2018/04/16,791309
2018/04/17,787486
2018/04/18,782940
2018/04/19,777992
2018/04/20,774970
2018/04/21,771431
2018/04/22,765709
2018/04/23,761898
2018/04/24,760068
2018/04/25,759333
2018/04/26,756818
2018/04/27,755395
2018/04/28,752919
2018/04/29,748423
2018/04/30,745253
2018/05/01,740950
2018/05/02,738088
2018/05/03,735776
2018/05/04,734731
2018/05/05,731642
2018/05/06,728658
2018/05/07,726019
2018/05/08,724203
2018/05/09,720596
2018/05/10,716824
2018/05/11,715611
2018/05/12,710887
2018/05/13,705662
2018/05/14,703211
2018/05/15,699883
2018/05/16,694948
2018/05/17,692973
2018/05/18,690565
2018/05/19,685691
2018/05/20,680354
2018/05/21,677144
2018/05/22,673376
2018/05/23,670822
2018/05/24,667203
2018/05/25,662089
2018/05/26,659160
2018/05/27,653146
2018/05/28,649412
2018/05/29,646698
2018/05/30,642260
2018/05/31,640096
2018/06/01,636666
2018/06/02,632183
2018/06/03,629626
2018/06/04,629760
2018/06/05,627736
2018/06/06,627060
2018/06/07,627478
2018/06/08,625816
2018/06/09,621324
2018/06/10,618671
2018/06/11,616911
2018/06/12,619515
2018/06/13,620514
2018/06/14,620472
2018/06/15,623010
2018/06/16,620582
2018/06/17,618734
2018/06/18,616916
2018/06/19,618951
2018/06/20,621763
2018/06/21,619617
2018/06/22,621236
2018/06/23,620902
2018/06/24,618498
2018/06/25,620340
2018/06/26,623983
2018/06/27,628003
2018/06/28,628421
2018/06/29,628802
2018/06/30,633986
2018/07/01,635229
2018/07/02,638134
2018/07/03,641946
2018/07/04,644616
2018/07/05,643934
2018/07/06,644915
2018/07/07,645727
2018/07/08,644197
2018/07/09,647825
2018/07/10,650959
2018/07/11,652626
2018/07/12,655613
2018/07/13,657618
2018/07/14,659492
2018/07/15,658295
2018/07/16,659689
2018/07/17,661517
2018/07/18,665637
2018/07/19,664760
2018/07/20,664975
2018/07/21,666240
2018/07/22,663255
2018/07/23,662207
2018/07/24,660691
2018/07/25,661475
2018/07/26,659359
2018/07/27,659672
2018/07/28,660491
2018/07/29,658278
2018/07/30,660165
2018/07/31,660881
2018/08/01,661868
2018/08/02,659849
2018/08/03,660341
2018/08/04,658406
2018/08/05,655562
2018/08/06,656003
2018/08/07,658215
2018/08/08,658470
2018/08/09,656350
2018/08/10,657716
2018/08/11,657996
2018/08/12,655207
2018/08/13,656259
2018/08/14,659611
2018/08/15,658470
2018/08/16,657390
2018/08/17,659277
2018/08/18,659391
2018/08/19,657801
2018/08/20,658488
2018/08/21,658356
2018/08/22,658362
2018/08/23,659219
2018/08/24,661810
2018/08/25,664349
2018/08/26,662909
2018/08/27,661668
2018/08/28,663791
2018/08/29,665586
2018/08/30,666057
2018/08/31,667501
2018/09/01,666801
2018/09/02,662124
2018/09/03,661480
2018/09/04,660380
2018/09/05,658347
2018/09/06,657714
2018/09/07,659820
2018/09/08,659367
2018/09/09,657664
2018/09/10,655825
2018/09/11,655907
2018/09/12,655604
2018/09/13,655390
2018/09/14,659730
2018/09/15,662030
2018/09/16,661840
2018/09/17,661224
2018/09/18,658526
2018/09/19,659926
2018/09/20,659852
2018/09/21,663566
2018/09/22,665463
2018/09/23,662245
2018/09/24,658732
2018/09/25,654915
2018/09/26,656239
2018/09/27,657053
2018/09/28,654919
2018/09/29,654311
2018/09/30,650502
2018/10/01,647124
2018/10/02,647201
2018/10/03,647226
2018/10/04,647822
2018/10/05,650901
2018/10/06,653273
2018/10/07,649660
2018/10/08,648695
2018/10/09,647662
2018/10/10,645752
2018/10/11,643926
2018/10/12,642899
2018/10/13,642818
2018/10/14,642431
2018/10/15,642487
2018/10/16,641404
2018/10/17,643766
2018/10/18,644950
2018/10/19,647240
2018/10/20,650653
2018/10/21,650060
2018/10/22,649553
2018/10/23,648505
2018/10/24,651289
2018/10/25,651781
2018/10/26,653823
2018/10/27,656906
2018/10/28,656136
2018/10/29,656026
2018/10/30,655072
2018/10/31,655884
2018/11/01,656821
2018/11/02,661027
2018/11/03,663191
2018/11/04,662763
2018/11/05,662536
2018/11/06,664563
2018/11/07,666765
2018/11/08,669261
2018/11/09,673212
2018/11/10,675980
2018/11/11,675513
2018/11/12,675813
2018/11/13,678353
2018/11/14,680852
2018/11/15,683751
2018/11/16,688116
2018/11/17,690518
2018/11/18,691839
2018/11/19,694535
2018/11/20,697794
2018/11/21,701474
2018/11/22,704506
2018/11/23,707581
2018/11/24,710938
2018/11/25,713626
2018/11/26,715896
2018/11/27,717308
2018/11/28,719940
2018/11/29,723030
2018/11/30,726424
2018/12/01,729954
2018/12/02,731311
2018/12/03,732301
2018/12/04,732828
2018/12/05,734040
2018/12/06,735573
2018/12/07,739568
2018/12/08,742429
2018/12/09,742803
2018/12/10,743831
2018/12/11,746753
2018/12/12,749107
2018/12/13,749572
2018/12/14,751579
2018/12/15,754024
2018/12/16,754754
2018/12/17,755511
2018/12/18,757801
2018/12/19,760086
2018/12/20,761034
2018/12/21,763788
2018/12/22,765099
2018/12/23,764831
2018/12/24,766529
2018/12/25,766441
2018/12/26,766914
2018/12/27,767397
2018/12/28,769447
2018/12/29,772350
2018/12/30,772152
2018/12/31,771051
2019/01/01,771200
2019/01/02,772580
2019/01/03,772841
2019/01/04,773289
2019/01/05,773889
2019/01/06,772914
2019/01/07,772968
2019/01/08,772670
2019/01/09,772377
2019/01/10,771824
2019/01/11,773090
2019/01/12,772787
2019/01/13,772146
2019/01/14,771637
2019/01/15,771608
2019/01/16,772703
2019/01/17,773325
2019/01/18,774724
2019/01/19,775653
2019/01/20,774765
2019/01/21,775038
2019/01/22,774168
2019/01/23,773885
2019/01/24,772929
2019/01/25,773668
2019/01/26,774337
2019/01/27,773483
2019/01/28,773861
2019/01/29,774574
2019/01/30,775565
2019/01/31,774995
2019/02/01,776347
2019/02/02,776060
2019/02/03,775230
2019/02/04,774799
2019/02/05,774322
2019/02/06,773554
2019/02/07,772008
2019/02/08,772070
2019/02/09,772200
2019/02/10,770813
2019/02/11,770137
2019/02/12,770871
2019/02/13,770299
2019/02/14,770295
2019/02/15,771479
2019/02/16,771697
2019/02/17,770014
2019/02/18,769124
2019/02/19,767999
2019/02/20,767890
2019/02/21,768135
2019/02/22,768806
2019/02/23,768256
2019/02/24,767135
2019/02/25,767156
2019/02/26,766694
2019/02/27,765983
2019/02/28,765424
2019/03/01,765157
2019/03/02,766264
2019/03/03,765726
2019/03/04,765755
2019/03/05,764970
2019/03/06,764707
2019/03/07,762637
2019/03/08,762365
2019/03/09,761221
2019/03/10,758186
2019/03/11,757814
2019/03/12,756406
2019/03/13,756486
2019/03/14,756082
2019/03/15,756192
2019/03/16,753974
2019/03/17,751531
2019/03/18,749918
2019/03/19,748083
2019/03/20,746151
2019/03/21,745450
2019/03/22,746044
2019/03/23,746098
2019/03/24,743912
2019/03/25,745059
2019/03/26,747385
2019/03/27,749732
2019/03/28,751949
2019/03/29,753787
2019/03/30,757289
2019/03/31,759983
2019/04/01,762944
2019/04/02,764996
2019/04/03,766989
2019/04/04,768809
2019/04/05,771804
2019/04/06,774881
2019/04/07,776194
2019/04/08,778959
2019/04/09,781587
2019/04/10,783419
2019/04/11,785422
2019/04/12,787685
2019/04/13,789926
2019/04/14,791594
2019/04/15,792780
2019/04/16,793254
2019/04/17,794039
2019/04/18,795500
2019/04/19,797502
2019/04/20,800640
2019/04/21,802222
