Date,top100cap7roc
2010/10/25,-0.478
2010/10/26,0.688
2010/10/27,0.816
2010/10/28,0.649
2010/10/29,0.17
2010/10/30,0.005
2010/10/31,0.347
2010/11/01,0.303
2010/11/02,-0.105
2010/11/03,-0.627
2010/11/04,-0.413
2010/11/05,0.131
2010/11/06,0.512
2010/11/07,-0.047
2010/11/08,2.233
2010/11/09,1.953
2010/11/10,1.621
2010/11/11,1.406
2010/11/12,1.164
2010/11/13,0.517
2010/11/14,1.099
2010/11/15,-1.299
2010/11/16,-1.253
2010/11/17,-0.478
2010/11/18,-0.466
2010/11/19,-0.499
2010/11/20,0.3
2010/11/21,-0.049
2010/11/22,0.083
2010/11/23,0.465
2010/11/24,0.583
2010/11/25,1.003
2010/11/26,1.14
2010/11/27,0.635
2010/11/28,0.677
2010/11/29,0.571
2010/11/30,0.768
2010/12/01,1.008
2010/12/02,1.601
2010/12/03,2.346
2010/12/04,2.619
2010/12/05,2.732
2010/12/06,2.141
2010/12/07,1.476
2010/12/08,0.877
2010/12/09,-0.163
2010/12/10,-0.759
2010/12/11,-0.877
2010/12/12,-1.142
2010/12/13,0.489
2010/12/14,0.526
2010/12/15,0.313
2010/12/16,0.394
2010/12/17,0.201
2010/12/18,0.018
2010/12/19,-0.328
2010/12/20,-1.078
2010/12/21,-1.735
2010/12/22,-1.372
2010/12/23,-1.326
2010/12/24,-1.402
2010/12/25,-1.191
2010/12/26,-0.819
2010/12/27,-0.559
2010/12/28,0.066
2010/12/29,-0.788
2010/12/30,-0.903
2010/12/31,-1.194
2011/01/01,-1.415
2011/01/02,-1.436
2011/01/03,-1.844
2011/01/04,-1.751
2011/01/05,-0.909
2011/01/06,-0.89
2011/01/07,-0.616
2011/01/08,-0.481
2011/01/09,-0.264
2011/01/10,-0.726
2011/01/11,-0.269
2011/01/12,-0.59
2011/01/13,-0.121
2011/01/14,0.1
2011/01/15,-0.038
2011/01/16,0.223
2011/01/17,0.775
2011/01/18,0.15
2011/01/19,-0.034
2011/01/20,-0.28
2011/01/21,-0.359
2011/01/22,-0.269
2011/01/23,0.109
2011/01/24,-0.142
2011/01/25,-0.016
2011/01/26,-0.143
2011/01/27,9.189
2011/01/28,9.076
2011/01/29,9.048
2011/01/30,8.148
2011/01/31,8.092
2011/02/01,8.615
2011/02/02,8.609
2011/02/03,-0.527
2011/02/04,-0.61
2011/02/05,-0.432
2011/02/06,-0.702
2011/02/07,0.018
2011/02/08,-0.673
2011/02/09,0.098
2011/02/10,-0.222
2011/02/11,-0.318
2011/02/12,-0.597
2011/02/13,-0.303
2011/02/14,-0.996
2011/02/15,-0.599
2011/02/16,-1.086
2011/02/17,-1.081
2011/02/18,-1.097
2011/02/19,-1.009
2011/02/20,-0.605
2011/02/21,-0.614
2011/02/22,-1.107
2011/02/23,-1.013
2011/02/24,-1.078
2011/02/25,-0.91
2011/02/26,-0.892
2011/02/27,0.334
2011/02/28,-0.153
2011/03/01,0.928
2011/03/02,-6.737
2011/03/03,-6.857
2011/03/04,-7.114
2011/03/05,-6.943
2011/03/06,-8.288
2011/03/07,-7.765
2011/03/08,-8.481
2011/03/09,-0.998
2011/03/10,-1.138
2011/03/11,-1.316
2011/03/12,-1.84
2011/03/13,-2.093
2011/03/14,-1.691
2011/03/15,-1.734
2011/03/16,-1.411
2011/03/17,-0.692
2011/03/18,0.061
2011/03/19,0.389
2011/03/20,0.463
2011/03/21,0.347
2011/03/22,0.163
2011/03/23,0.144
2011/03/24,-0.339
2011/03/25,-0.689
2011/03/26,-0.565
2011/03/27,-0.833
2011/03/28,-1.148
2011/03/29,-0.818
2011/03/30,-1.364
2011/03/31,-1.35
2011/04/01,-1.29
2011/04/02,-1.986
2011/04/03,-1.749
2011/04/04,-1.897
2011/04/05,-1.944
2011/04/06,-1.555
2011/04/07,-1.328
2011/04/08,-1.328
2011/04/09,-1.142
2011/04/10,-1.107
2011/04/11,-0.793
2011/04/12,-1.105
2011/04/13,-1.245
2011/04/14,0.386
2011/04/15,0.34
2011/04/16,0.663
2011/04/17,-0.264
2011/04/18,-0.649
2011/04/19,4.191
2011/04/20,4.089
2011/04/21,1.363
2011/04/22,1.325
2011/04/23,0.306
2011/04/24,0.915
2011/04/25,1.232
2011/04/26,-3.207
2011/04/27,-2.956
2011/04/28,-2.55
2011/04/29,-3.581
2011/04/30,1.624
2011/05/01,1.993
2011/05/02,1.873
2011/05/03,2.353
2011/05/04,2.926
2011/05/05,3.382
2011/05/06,3.737
2011/05/07,-0.355
2011/05/08,-0.785
2011/05/09,-0.742
2011/05/10,-1.123
2011/05/11,-0.588
2011/05/12,0.08
2011/05/13,2.151
2011/05/14,2.142
2011/05/15,3.989
2011/05/16,4.389
2011/05/17,4.26
2011/05/18,3.557
2011/05/19,2.624
2011/05/20,1.03
2011/05/21,3.753
2011/05/22,2.222
2011/05/23,0.86
2011/05/24,0.751
2011/05/25,0.068
2011/05/26,0.257
2011/05/27,1.135
2011/05/28,-1.647
2011/05/29,-1.306
2011/05/30,-0.172
2011/05/31,0.002
2011/06/01,0.271
2011/06/02,0.781
2011/06/03,0.656
2011/06/04,0.48
2011/06/05,0.536
2011/06/06,-0.461
2011/06/07,-0.872
2011/06/08,-3.281
2011/06/09,-3.874
2011/06/10,-4.95
2011/06/11,-4.239
2011/06/12,2.066
2011/06/13,3.533
2011/06/14,1.64
2011/06/15,3.649
2011/06/16,3.145
2011/06/17,3.231
2011/06/18,2.392
2011/06/19,-1.786
2011/06/20,-2.481
2011/06/21,-0.389
2011/06/22,-0.135
2011/06/23,2.765
2011/06/24,3.105
2011/06/25,2.49
2011/06/26,-0.45
2011/06/27,0.688
2011/06/28,0.002
2011/06/29,-0.714
2011/06/30,-3.508
2011/07/01,-2.894
2011/07/02,-2.191
2011/07/03,-1.931
2011/07/04,-3.01
2011/07/05,-1.931
2011/07/06,-1.073
2011/07/07,-0.387
2011/07/08,-0.785
2011/07/09,-0.762
2011/07/10,-0.826
2011/07/11,-0.73
2011/07/12,-1.087
2011/07/13,-1.239
2011/07/14,-1.259
2011/07/15,-1.22
2011/07/16,-1.162
2011/07/17,-0.987
2011/07/18,-0.085
2011/07/19,-0.179
2011/07/20,-0.159
2011/07/21,-0.229
2011/07/22,-0.376
2011/07/23,-0.342
2011/07/24,-0.316
2011/07/25,-1.343
2011/07/26,-1.246
2011/07/27,-1.392
2011/07/28,-1.7
2011/07/29,-1.483
2011/07/30,-1.559
2011/07/31,-1.921
2011/08/01,-2.238
2011/08/02,-2.106
2011/08/03,-1.918
2011/08/04,-0.834
2011/08/05,-1.081
2011/08/06,0.377
2011/08/07,1.199
2011/08/08,2.788
2011/08/09,2.53
2011/08/10,2.515
2011/08/11,1.806
2011/08/12,2.031
2011/08/13,0.472
2011/08/14,-0.227
2011/08/15,-1.225
2011/08/16,-1.122
2011/08/17,0.314
2011/08/18,0.317
2011/08/19,0.318
2011/08/20,0.468
2011/08/21,0.703
2011/08/22,0.674
2011/08/23,0.764
2011/08/24,-0.277
2011/08/25,-2.436
2011/08/26,-2.355
2011/08/27,-0.814
2011/08/28,-0.785
2011/08/29,-0.985
2011/08/30,-0.981
2011/08/31,-1.279
2011/09/01,1.119
2011/09/02,1.013
2011/09/03,-0.666
2011/09/04,-0.554
2011/09/05,-0.443
2011/09/06,-0.446
2011/09/07,1.098
2011/09/08,0.902
2011/09/09,1.301
2011/09/10,1.513
2011/09/11,4.886
2011/09/12,5.625
2011/09/13,5.622
2011/09/14,3.898
2011/09/15,3.788
2011/09/16,3.506
2011/09/17,3.408
2011/09/18,0.058
2011/09/19,-0.756
2011/09/20,-0.865
2011/09/21,0.892
2011/09/22,0.829
2011/09/23,0.545
2011/09/24,0.691
2011/09/25,0.361
2011/09/26,0.42
2011/09/27,0.556
2011/09/28,-1.091
2011/09/29,-0.929
2011/09/30,-0.745
2011/10/01,-0.867
2011/10/02,-0.627
2011/10/03,-0.559
2011/10/04,-0.551
2011/10/05,-0.587
2011/10/06,-0.645
2011/10/07,-0.249
2011/10/08,-0.24
2011/10/09,-0.244
2011/10/10,-0.251
2011/10/11,-0.24
2011/10/12,-0.306
2011/10/13,-0.094
2011/10/14,-0.568
2011/10/15,-0.578
2011/10/16,-0.568
2011/10/17,-0.829
2011/10/18,-1.036
2011/10/19,-0.849
2011/10/20,-1.174
2011/10/21,-0.788
2011/10/22,-1.094
2011/10/23,-1.021
2011/10/24,-0.744
2011/10/25,-0.577
2011/10/26,-0.643
2011/10/27,-0.496
2011/10/28,-0.784
2011/10/29,0.584
2011/10/30,0.508
2011/10/31,0.436
2011/11/01,0.412
2011/11/02,0.34
2011/11/03,0.884
2011/11/04,0.822
2011/11/05,-0.309
2011/11/06,-0.353
2011/11/07,-0.209
2011/11/08,-0.593
2011/11/09,-0.745
2011/11/10,-1.194
2011/11/11,-1.152
2011/11/12,-1.032
2011/11/13,-1.008
2011/11/14,-1.109
2011/11/15,-0.708
2011/11/16,-0.276
2011/11/17,-0.53
2011/11/18,-1
2011/11/19,-0.664
2011/11/20,-0.997
2011/11/21,-1.009
2011/11/22,-1.041
2011/11/23,-1.342
2011/11/24,-1.033
2011/11/25,-0.634
2011/11/26,-1.06
2011/11/27,-0.733
2011/11/28,1.027
2011/11/29,1.141
2011/11/30,0.648
2011/12/01,0.569
2011/12/02,0.468
2011/12/03,0.311
2011/12/04,0.26
2011/12/05,-1.545
2011/12/06,-2.004
2011/12/07,-1.68
2011/12/08,-8.412
2011/12/09,-19.042
2011/12/10,-19.159
2011/12/11,-19.858
2011/12/12,-20.299
2011/12/13,-19.97
2011/12/14,-19.811
2011/12/15,-13.948
2011/12/16,-2.499
2011/12/17,-2.197
2011/12/18,-1.289
2011/12/19,-0.664
2011/12/20,1.099
2011/12/21,1.048
2011/12/22,0.94
2011/12/23,0.948
2011/12/24,0.974
2011/12/25,0.941
2011/12/26,1.006
2011/12/27,-0.89
2011/12/28,-0.839
2011/12/29,-0.754
2011/12/30,-0.748
2011/12/31,-0.769
2012/01/01,-0.688
2012/01/02,-0.772
2012/01/03,-0.603
2012/01/04,-0.621
2012/01/05,-0.325
2012/01/06,-0.611
2012/01/07,-0.657
2012/01/08,-0.69
2012/01/09,1.095
2012/01/10,1.042
2012/01/11,1.053
2012/01/12,0.733
2012/01/13,1.328
2012/01/14,1.73
2012/01/15,1.698
2012/01/16,-0.13
2012/01/17,-0.019
2012/01/18,0.263
2012/01/19,1.58
2012/01/20,1.259
2012/01/21,1.089
2012/01/22,1.319
2012/01/23,1.292
2012/01/24,1.222
2012/01/25,1.356
2012/01/26,-0.02
2012/01/27,0.06
2012/01/28,-0.015
2012/01/29,0.129
2012/01/30,0.319
2012/01/31,0.462
2012/02/01,0.015
2012/02/02,0.377
2012/02/03,0.254
2012/02/04,0.59
2012/02/05,0.257
2012/02/06,0.141
2012/02/07,-0.066
2012/02/08,0.002
2012/02/09,-0.214
2012/02/10,-0.105
2012/02/11,-0.951
2012/02/12,-0.948
2012/02/13,0.172
2012/02/14,2.605
2012/02/15,-2.24
2012/02/16,-3.235
2012/02/17,-3.536
2012/02/18,-3.429
2012/02/19,-3.421
2012/02/20,-4.549
2012/02/21,-6.395
2012/02/22,-1.837
2012/02/23,-0.946
2012/02/24,-0.77
2012/02/25,1.931
2012/02/26,1.953
2012/02/27,2.018
2012/02/28,2.171
2012/02/29,1.727
2012/03/01,2.022
2012/03/02,2.307
2012/03/03,-0.648
2012/03/04,-0.79
2012/03/05,-0.776
2012/03/06,-1.302
2012/03/07,-0.608
2012/03/08,-0.851
2012/03/09,-1.061
2012/03/10,-0.446
2012/03/11,-0.254
2012/03/12,-0.502
2012/03/13,-0.635
2012/03/14,-0.433
2012/03/15,0.12
2012/03/16,0.198
2012/03/17,0.078
2012/03/18,0.096
2012/03/19,0.368
2012/03/20,0.567
2012/03/21,0.103
2012/03/22,-0.786
2012/03/23,-0.461
2012/03/24,-0.5
2012/03/25,1.279
2012/03/26,1.315
2012/03/27,1.044
2012/03/28,1.709
2012/03/29,2.085
2012/03/30,1.554
2012/03/31,1.602
2012/04/01,-0.228
2012/04/02,0.25
2012/04/03,-0.039
2012/04/04,0.514
2012/04/05,0.95
2012/04/06,2.579
2012/04/07,2.644
2012/04/08,2.621
2012/04/09,0.202
2012/04/10,0.688
2012/04/11,-0.291
2012/04/12,-0.538
2012/04/13,-2.465
2012/04/14,-2.451
2012/04/15,-2.024
2012/04/16,1.172
2012/04/17,2.262
2012/04/18,2.164
2012/04/19,2.43
2012/04/20,3.9
2012/04/21,3.876
2012/04/22,3.951
2012/04/23,2.525
2012/04/24,1.449
2012/04/25,0.906
2012/04/26,0.955
2012/04/27,0.045
2012/04/28,0.037
2012/04/29,-1.192
2012/04/30,-1.196
2012/05/01,-1.15
2012/05/02,-0.772
2012/05/03,-1.269
2012/05/04,-1.489
2012/05/05,-1.115
2012/05/06,2.118
2012/05/07,2.491
2012/05/08,2.288
2012/05/09,2.921
2012/05/10,3.288
2012/05/11,5.059
2012/05/12,4.298
2012/05/13,1.819
2012/05/14,1.468
2012/05/15,2.076
2012/05/16,2.208
2012/05/17,2.884
2012/05/18,1.496
2012/05/19,1.75
2012/05/20,1.804
2012/05/21,1.983
2012/05/22,2.561
2012/05/23,2.257
2012/05/24,1.571
2012/05/25,1.638
2012/05/26,1.808
2012/05/27,1.637
2012/05/28,1.525
2012/05/29,0.636
2012/05/30,0.537
2012/05/31,-0.83
2012/06/01,-3.036
2012/06/02,-3.155
2012/06/03,-2.93
2012/06/04,-3.317
2012/06/05,-3.546
2012/06/06,-3.685
2012/06/07,-2.701
2012/06/08,-0.692
2012/06/09,0.974
2012/06/10,0.436
2012/06/11,0.318
2012/06/12,0.355
2012/06/13,1.354
2012/06/14,1.103
2012/06/15,0.794
2012/06/16,-0.528
2012/06/17,-0.687
2012/06/18,0.181
2012/06/19,0.364
2012/06/20,-0.767
2012/06/21,-0.276
2012/06/22,-0.014
2012/06/23,-0.357
2012/06/24,0.679
2012/06/25,-0.459
2012/06/26,-0.931
2012/06/27,-0.29
2012/06/28,0.417
2012/06/29,0.165
2012/06/30,0.354
2012/07/01,0.076
2012/07/02,0.208
2012/07/03,0.772
2012/07/04,0.865
2012/07/05,-0.098
2012/07/06,0.315
2012/07/07,0.198
2012/07/08,-0.024
2012/07/09,0.417
2012/07/10,0.174
2012/07/11,-0.236
2012/07/12,1.479
2012/07/13,0.915
2012/07/14,0.761
2012/07/15,0.851
2012/07/16,0.356
2012/07/17,0.028
2012/07/18,-0.23
2012/07/19,-2.269
2012/07/20,-1.786
2012/07/21,-1.686
2012/07/22,-1.919
2012/07/23,-1.168
2012/07/24,-1.158
2012/07/25,-0.809
2012/07/26,-0.039
2012/07/27,-0.1
2012/07/28,-0.056
2012/07/29,0.373
2012/07/30,0.185
2012/07/31,0.383
2012/08/01,0.373
2012/08/02,-0.49
2012/08/03,-0.455
2012/08/04,-0.358
2012/08/05,-0.789
2012/08/06,-0.479
2012/08/07,-0.272
2012/08/08,-0.826
2012/08/09,-0.826
2012/08/10,-0.72
2012/08/11,-1.095
2012/08/12,-1.017
2012/08/13,-1.706
2012/08/14,-1.364
2012/08/15,-1.016
2012/08/16,-0.319
2012/08/17,-0.636
2012/08/18,-0.399
2012/08/19,-2.289
2012/08/20,-3.471
2012/08/21,-4.58
2012/08/22,-5.747
2012/08/23,-6.089
2012/08/24,-6.689
2012/08/25,-7.06
2012/08/26,-5.081
2012/08/27,-4.294
2012/08/28,-3.753
2012/08/29,-3.331
2012/08/30,-4.539
2012/08/31,-3.825
2012/09/01,-4.067
2012/09/02,-4.745
2012/09/03,-3.837
2012/09/04,-3.914
2012/09/05,-4.336
2012/09/06,-3.575
2012/09/07,-4.083
2012/09/08,-3.716
2012/09/09,-3.324
2012/09/10,-3.9
2012/09/11,-4.82
2012/09/12,-4.574
2012/09/13,-4.805
2012/09/14,-5.075
2012/09/15,-5.327
2012/09/16,-5.922
2012/09/17,-5.994
2012/09/18,-5.036
2012/09/19,-5.728
2012/09/20,-5.137
2012/09/21,-2.518
2012/09/22,-2.588
2012/09/23,-2.383
2012/09/24,-1.775
2012/09/25,-1.843
2012/09/26,-0.352
2012/09/27,-0.068
2012/09/28,-1.886
2012/09/29,-1.059
2012/09/30,-0.581
2012/10/01,-0.645
2012/10/02,-0.115
2012/10/03,-0.104
2012/10/04,0.14
2012/10/05,0.368
2012/10/06,0.081
2012/10/07,0.113
2012/10/08,-0.573
2012/10/09,-0.647
2012/10/10,-0.057
2012/10/11,-0.175
2012/10/12,-0.545
2012/10/13,-0.545
2012/10/14,-0.43
2012/10/15,0.362
2012/10/16,0.961
2012/10/17,0.366
2012/10/18,0.096
2012/10/19,0.402
2012/10/20,0.594
2012/10/21,1.947
2012/10/22,3.514
2012/10/23,2.412
2012/10/24,2.528
2012/10/25,2.335
2012/10/26,2.436
2012/10/27,2.27
2012/10/28,0.658
2012/10/29,-1.008
2012/10/30,1.144
2012/10/31,0.364
2012/11/01,0.769
2012/11/02,0.131
2012/11/03,0.612
2012/11/04,0.934
2012/11/05,0.847
2012/11/06,-0.747
2012/11/07,-0.44
2012/11/08,-0.688
2012/11/09,-0.242
2012/11/10,-0.619
2012/11/11,-0.503
2012/11/12,-0.57
2012/11/13,-0.827
2012/11/14,-0.463
2012/11/15,-0.023
2012/11/16,0.351
2012/11/17,1.066
2012/11/18,0.844
2012/11/19,1.281
2012/11/20,1.515
2012/11/21,2.277
2012/11/22,2.235
2012/11/23,1.79
2012/11/24,0.722
2012/11/25,0.718
2012/11/26,-0.924
2012/11/27,0.862
2012/11/28,0.651
2012/11/29,0.416
2012/11/30,0.719
2012/12/01,1.159
2012/12/02,1.108
2012/12/03,3.04
2012/12/04,0.541
2012/12/05,-0.136
2012/12/06,-0.167
2012/12/07,-0.372
2012/12/08,-0.404
2012/12/09,-0.794
2012/12/10,-1.098
2012/12/11,-0.772
2012/12/12,-0.73
2012/12/13,-1.585
2012/12/14,-2.016
2012/12/15,-1.984
2012/12/16,-1.738
2012/12/17,-1.651
2012/12/18,-2.102
2012/12/19,-1.463
2012/12/20,-0.759
2012/12/21,-0.865
2012/12/22,-0.924
2012/12/23,-0.709
2012/12/24,-1.119
2012/12/25,-0.541
2012/12/26,-0.675
2012/12/27,-0.42
2012/12/28,0.263
2012/12/29,0.465
2012/12/30,0.678
2012/12/31,0.803
2013/01/01,0.997
2013/01/02,0.951
2013/01/03,1.033
2013/01/04,0.449
2013/01/05,0.271
2013/01/06,0.364
2013/01/07,0.593
2013/01/08,-0.719
2013/01/09,-1.081
2013/01/10,-1.383
2013/01/11,-0.812
2013/01/12,-0.852
2013/01/13,-1.633
2013/01/14,-1.983
2013/01/15,-0.907
2013/01/16,-0.861
2013/01/17,-0.817
2013/01/18,-0.951
2013/01/19,-0.892
2013/01/20,-0.343
2013/01/21,-0.297
2013/01/22,-0.007
2013/01/23,0.259
2013/01/24,-0.172
2013/01/25,0.044
2013/01/26,0.779
2013/01/27,0.809
2013/01/28,0.999
2013/01/29,0.959
2013/01/30,1.149
2013/01/31,1.523
2013/02/01,1.348
2013/02/02,0.297
2013/02/03,0.169
2013/02/04,0.09
2013/02/05,0.024
2013/02/06,-0.57
2013/02/07,-0.283
2013/02/08,-0.458
2013/02/09,-0.421
2013/02/10,-0.327
2013/02/11,-0.155
2013/02/12,0.119
2013/02/13,0.294
2013/02/14,0.124
2013/02/15,0.04
2013/02/16,0.279
2013/02/17,-0.779
2013/02/18,-0.881
2013/02/19,-1.18
2013/02/20,-0.45
2013/02/21,-0.374
2013/02/22,0.119
2013/02/23,-0.116
2013/02/24,0.285
2013/02/25,0.158
2013/02/26,0.245
2013/02/27,-0.58
2013/02/28,-0.515
2013/03/01,-0.893
2013/03/02,-0.474
2013/03/03,0.525
2013/03/04,0.922
2013/03/05,0.434
2013/03/06,0.802
2013/03/07,0.736
2013/03/08,1.416
2013/03/09,1.282
2013/03/10,0.343
2013/03/11,0.244
2013/03/12,0.664
2013/03/13,0.469
2013/03/14,0.528
2013/03/15,-0.497
2013/03/16,-0.563
2013/03/17,-0.105
2013/03/18,-0.448
2013/03/19,-0.605
2013/03/20,-0.354
2013/03/21,-0.563
2013/03/22,-0.246
2013/03/23,-0.315
2013/03/24,-0.057
2013/03/25,0.462
2013/03/26,1.291
2013/03/27,1.331
2013/03/28,1.688
2013/03/29,2.583
2013/03/30,3.165
2013/03/31,2.392
2013/04/01,2.66
2013/04/02,2.207
2013/04/03,1.612
2013/04/04,1.427
2013/04/05,-0.14
2013/04/06,-0.618
2013/04/07,-0.399
2013/04/08,-1.368
2013/04/09,-1.546
2013/04/10,-1.123
2013/04/11,0.999
2013/04/12,1.527
2013/04/13,1.535
2013/04/14,1.933
2013/04/15,3.535
2013/04/16,4.078
2013/04/17,3.17
2013/04/18,1.176
2013/04/19,1.431
2013/04/20,2.03
2013/04/21,1.844
2013/04/22,0.653
2013/04/23,0.01
2013/04/24,-0.384
2013/04/25,-0.22
2013/04/26,-0.02
2013/04/27,-1.849
2013/04/28,-1.641
2013/04/29,-2.25
2013/04/30,-2.106
2013/05/01,-0.762
2013/05/02,-0.819
2013/05/03,-0.933
2013/05/04,0.181
2013/05/05,-0.042
2013/05/06,0.198
2013/05/07,0.047
2013/05/08,-0.146
2013/05/09,-0.387
2013/05/10,-0.821
2013/05/11,-0.865
2013/05/12,-0.822
2013/05/13,-0.473
2013/05/14,-0.377
2013/05/15,-0.399
2013/05/16,0.025
2013/05/17,0.237
2013/05/18,0.423
2013/05/19,0.443
2013/05/20,0.543
2013/05/21,0.313
2013/05/22,0.428
2013/05/23,-0.147
2013/05/24,0.161
2013/05/25,-1.053
2013/05/26,-0.946
2013/05/27,-0.666
2013/05/28,-0.534
2013/05/29,-1.017
2013/05/30,-0.826
2013/05/31,-1.319
2013/06/01,-0.103
2013/06/02,-0.121
2013/06/03,-0.893
2013/06/04,-0.965
2013/06/05,-0.29
2013/06/06,-0.647
2013/06/07,-0.309
2013/06/08,-0.146
2013/06/09,0.155
2013/06/10,0.562
2013/06/11,0.49
2013/06/12,0.538
2013/06/13,0.776
2013/06/14,0.916
2013/06/15,0.766
2013/06/16,0.592
2013/06/17,0.676
2013/06/18,0.813
2013/06/19,0.504
2013/06/20,0.496
2013/06/21,0.427
2013/06/22,0.221
2013/06/23,0.238
2013/06/24,0.192
2013/06/25,-0.065
2013/06/26,-0.124
2013/06/27,0.064
2013/06/28,0.097
2013/06/29,0.482
2013/06/30,0.335
2013/07/01,0.643
2013/07/02,1.104
2013/07/03,1.045
2013/07/04,1.315
2013/07/05,1.624
2013/07/06,1.979
2013/07/07,1.925
2013/07/08,1.884
2013/07/09,1.726
2013/07/10,1.545
2013/07/11,1.211
2013/07/12,0.378
2013/07/13,-0.616
2013/07/14,-0.857
2013/07/15,-1.311
2013/07/16,-1.538
2013/07/17,-1.094
2013/07/18,0.34
2013/07/19,0.215
2013/07/20,0.497
2013/07/21,0.829
2013/07/22,1.069
2013/07/23,0.965
2013/07/24,0.754
2013/07/25,-0.764
2013/07/26,-0.364
2013/07/27,-0.12
2013/07/28,-0.129
2013/07/29,0.26
2013/07/30,0.711
2013/07/31,1.172
2013/08/01,0.775
2013/08/02,0.975
2013/08/03,0.504
2013/08/04,0.428
2013/08/05,-0.312
2013/08/06,-0.325
2013/08/07,-0.716
2013/08/08,-0.22
2013/08/09,-0.444
2013/08/10,-0.391
2013/08/11,0.221
2013/08/12,1.669
2013/08/13,1.922
2013/08/14,1.38
2013/08/15,0.839
2013/08/16,0.625
2013/08/17,0.231
2013/08/18,-0.37
2013/08/19,-1.436
2013/08/20,-2.457
2013/08/21,-2.368
2013/08/22,-1.937
2013/08/23,-2.26
2013/08/24,-1.6
2013/08/25,-1.492
2013/08/26,-1.725
2013/08/27,-1.345
2013/08/28,-0.961
2013/08/29,-1.769
2013/08/30,-1.08
2013/08/31,-1.149
2013/09/01,-1.544
2013/09/02,-1.548
2013/09/03,-1.335
2013/09/04,-1.155
2013/09/05,-0.972
2013/09/06,-0.972
2013/09/07,-0.988
2013/09/08,-0.661
2013/09/09,-1.251
2013/09/10,-1.149
2013/09/11,-1.699
2013/09/12,-1.274
2013/09/13,-1.421
2013/09/14,-1.352
2013/09/15,-1.482
2013/09/16,-1.034
2013/09/17,-1.094
2013/09/18,-0.993
2013/09/19,-0.139
2013/09/20,0.024
2013/09/21,0.056
2013/09/22,-0.659
2013/09/23,-0.148
2013/09/24,-0.36
2013/09/25,-0.374
2013/09/26,-0.884
2013/09/27,-0.7
2013/09/28,-0.707
2013/09/29,0.354
2013/09/30,0.167
2013/10/01,0.551
2013/10/02,1.683
2013/10/03,2.516
2013/10/04,2.231
2013/10/05,2.343
2013/10/06,1.925
2013/10/07,1.873
2013/10/08,1.701
2013/10/09,0.491
2013/10/10,-0.519
2013/10/11,0.072
2013/10/12,0.082
2013/10/13,0.326
2013/10/14,0.178
2013/10/15,0.104
2013/10/16,0.084
2013/10/17,0.034
2013/10/18,0.022
2013/10/19,0.094
2013/10/20,-0.051
2013/10/21,-0.4
2013/10/22,-0.737
2013/10/23,-0.491
2013/10/24,-0.652
2013/10/25,4.151
2013/10/26,4.238
2013/10/27,4.328
2013/10/28,4.78
2013/10/29,5.209
2013/10/30,5.397
2013/10/31,5.743
2013/11/01,0.549
2013/11/02,0.21
2013/11/03,0.439
2013/11/04,2.846
2013/11/05,3.199
2013/11/06,3.261
2013/11/07,3.279
2013/11/08,3.104
2013/11/09,3.161
