Date,sentinusd14rocUSD
2010/10/21,129.405
2010/10/22,15.639
2010/10/23,-71.937
2010/10/24,4.295
2010/10/25,226.472
2010/10/26,248.325
2010/10/27,203.69
2010/10/28,82.627
2010/10/29,6.04
2010/10/30,-43.253
2010/10/31,13.347
2010/11/01,-63.307
2010/11/02,-53.903
2010/11/03,-44.515
2010/11/04,76.717
2010/11/05,-27.517
2010/11/06,795.627
2010/11/07,211.078
2010/11/08,782.922
2010/11/09,-52.268
2010/11/10,-61.457
2010/11/11,-71.9
2010/11/12,-47.401
2010/11/13,-5.098
2010/11/14,-21.644
2010/11/15,774.367
2010/11/16,112.693
2010/11/17,27.541
2010/11/18,-56.686
2010/11/19,50.448
2010/11/20,8.512
2010/11/21,-4.2
2010/11/22,-94.018
2010/11/23,-1.69
2010/11/24,-17.107
2010/11/25,50.976
2010/11/26,199.744
2010/11/27,-35.786
2010/11/28,-31.683
2010/11/29,-87.686
2010/11/30,-48.98
2010/12/01,-14.449
2010/12/02,1.601
2010/12/03,-53.485
2010/12/04,-66.495
2010/12/05,-87.386
2010/12/06,134.14
2010/12/07,53.72
2010/12/08,-35.002
2010/12/09,-36.404
2010/12/10,-78.558
2010/12/11,149.748
2010/12/12,52.318
2010/12/13,345.387
2010/12/14,111.327
2010/12/15,127.282
2010/12/16,39.765
2010/12/17,123.225
2010/12/18,35.801
2010/12/19,444.612
2010/12/20,2.326
2010/12/21,37.094
2010/12/22,187.892
2010/12/23,72.531
2010/12/24,179.486
2010/12/25,62.781
2010/12/26,76.308
2010/12/27,-43.221
2010/12/28,-44.321
2010/12/29,15.773
2010/12/30,-7.671
2010/12/31,15.538
2011/01/01,-19.708
2011/01/02,-42.135
2011/01/03,-6.184
2011/01/04,-52.933
2011/01/05,-28.788
2011/01/06,-38.861
2011/01/07,16.052
2011/01/08,-33.448
2011/01/09,-31.433
2011/01/10,19.503
2011/01/11,121.209
2011/01/12,-39.893
2011/01/13,99.941
2011/01/14,71.659
2011/01/15,37.096
2011/01/16,84.101
2011/01/17,8.636
2011/01/18,190.591
2011/01/19,28.643
2011/01/20,91.971
2011/01/21,41.444
2011/01/22,59.697
2011/01/23,187.264
2011/01/24,11.172
2011/01/25,-33.478
2011/01/26,42.986
2011/01/27,1027
2011/01/28,-34.742
2011/01/29,33.308
2011/01/30,608.438
2011/01/31,340.425
2011/02/01,118.542
2011/02/02,333.556
2011/02/03,153.175
2011/02/04,64.763
2011/02/05,105.736
2011/02/06,99.361
2011/02/07,367.004
2011/02/08,165.983
2011/02/09,367.097
2011/02/10,-47.939
2011/02/11,1193
2011/02/12,360.514
2011/02/13,-39.353
2011/02/14,45.157
2011/02/15,27.259
2011/02/16,-21.137
2011/02/17,110.254
2011/02/18,180.934
2011/02/19,158.872
2011/02/20,174.149
2011/02/21,37.896
2011/02/22,385.742
2011/02/23,156.12
2011/02/24,-5.206
2011/02/25,-36.019
2011/02/26,11.871
2011/02/27,60.117
2011/02/28,-20.474
2011/03/01,851.927
2011/03/02,3440
2011/03/03,117.042
2011/03/04,139.279
2011/03/05,-26.389
2011/03/06,-14.995
2011/03/07,-4.805
2011/03/08,-44.201
2011/03/09,-35.522
2011/03/10,43.409
2011/03/11,32.668
2011/03/12,-8.621
2011/03/13,4.885
2011/03/14,69.915
2011/03/15,-88.342
2011/03/16,-94.153
2011/03/17,-36.684
2011/03/18,-47.985
2011/03/19,-21.308
2011/03/20,-36.605
2011/03/21,-36.678
2011/03/22,-1.77
2011/03/23,0.665
2011/03/24,-29.715
2011/03/25,13.899
2011/03/26,97.054
2011/03/27,-34.908
2011/03/28,-40.894
2011/03/29,-18.297
2011/03/30,-27.032
2011/03/31,-19.477
2011/04/01,-57.223
2011/04/02,-19.442
2011/04/03,-39.261
2011/04/04,-8.884
2011/04/05,-47.699
2011/04/06,-69.706
2011/04/07,-61.721
2011/04/08,-61.465
2011/04/09,-62.207
2011/04/10,-47.311
2011/04/11,-40.286
2011/04/12,29.38
2011/04/13,64.129
2011/04/14,30.768
2011/04/15,65.297
2011/04/16,372.594
2011/04/17,2111
2011/04/18,40.793
2011/04/19,3589
2011/04/20,8514
2011/04/21,520.082
2011/04/22,114.737
2011/04/23,144.974
2011/04/24,176.467
2011/04/25,138.466
2011/04/26,165.21
2011/04/27,187.226
2011/04/28,115.555
2011/04/29,1866
2011/04/30,271.404
2011/05/01,-62.24
2011/05/02,154.898
2011/05/03,-79.939
2011/05/04,-82.531
2011/05/05,5.315
2011/05/06,361.133
2011/05/07,205.704
2011/05/08,1041
2011/05/09,274.812
2011/05/10,808.324
2011/05/11,118.514
2011/05/12,302.676
2011/05/13,66.258
2011/05/14,954.277
2011/05/15,311.002
2011/05/16,455.024
2011/05/17,162.323
2011/05/18,32.236
2011/05/19,129.427
2011/05/20,124.714
2011/05/21,396.669
2011/05/22,183.384
2011/05/23,441.616
2011/05/24,-5.449
2011/05/25,204.624
2011/05/26,187.225
2011/05/27,40.297
2011/05/28,-86.156
2011/05/29,1.895
2011/05/30,11.082
2011/05/31,50.748
2011/06/01,95.215
2011/06/02,191.304
2011/06/03,255.335
2011/06/04,101.593
2011/06/05,73.914
2011/06/06,359.92
2011/06/07,329.509
2011/06/08,595.936
2011/06/09,544.566
2011/06/10,428.226
2011/06/11,1402
2011/06/12,1271
2011/06/13,948.329
2011/06/14,1122
2011/06/15,3198
2011/06/16,4375
2011/06/17,236.654
2011/06/18,162.887
2011/06/19,699.624
2011/06/20,55.278
2011/06/21,407.626
2011/06/22,6.475
2011/06/23,21.609
2011/06/24,233.26
2011/06/25,540.176
2011/06/26,125.587
2011/06/27,27.491
2011/06/28,285.181
2011/06/29,-42.757
2011/06/30,-84.585
2011/07/01,-31.883
2011/07/02,-35.458
2011/07/03,-88.782
2011/07/04,-12.346
2011/07/05,-90.301
2011/07/06,-64.938
2011/07/07,-75.125
2011/07/08,-94.54
2011/07/09,-83.655
2011/07/10,-48.32
2011/07/11,-52.849
2011/07/12,-86.989
2011/07/13,-57.521
2011/07/14,9.171
2011/07/15,-52.428
2011/07/16,28.864
2011/07/17,-14.038
2011/07/18,121.559
2011/07/19,584.262
2011/07/20,-4.974
2011/07/21,165.366
2011/07/22,377.531
2011/07/23,-72.24
2011/07/24,-78.896
2011/07/25,37.314
2011/07/26,9.403
2011/07/27,-11.517
2011/07/28,72.582
2011/07/29,12.132
2011/07/30,-74.466
2011/07/31,5.679
2011/08/01,-83.739
2011/08/02,-86.619
2011/08/03,-41.969
2011/08/04,-82.476
2011/08/05,-76.072
2011/08/06,-62.628
2011/08/07,-64.889
2011/08/08,-59.498
2011/08/09,34.015
2011/08/10,-35.516
2011/08/11,-89.824
2011/08/12,-65.579
2011/08/13,-32.075
2011/08/14,-41.263
2011/08/15,-49.178
2011/08/16,-20.983
2011/08/17,-18.844
2011/08/18,36.562
2011/08/19,23.27
2011/08/20,-16.351
2011/08/21,4.709
2011/08/22,-62.707
2011/08/23,-78.231
2011/08/24,-46.397
2011/08/25,-18.945
2011/08/26,-22.701
2011/08/27,661.387
2011/08/28,-65.496
2011/08/29,-41.14
2011/08/30,-46.818
2011/08/31,-36.424
2011/09/01,-38.114
2011/09/02,-65.759
2011/09/03,-25.881
2011/09/04,425.354
2011/09/05,487.164
2011/09/06,374.349
2011/09/07,-27.514
2011/09/08,-30.412
2011/09/09,-6.531
2011/09/10,-94.281
2011/09/11,233.006
2011/09/12,74.316
2011/09/13,-1.066
2011/09/14,-24.861
2011/09/15,-43.605
2011/09/16,50.914
2011/09/17,-13.258
2011/09/18,-90.014
2011/09/19,-90.212
2011/09/20,-91.209
2011/09/21,-48.43
2011/09/22,-37.071
2011/09/23,-19.89
2011/09/24,-4.488
2011/09/25,-71.216
2011/09/26,-61.989
2011/09/27,-0.471
2011/09/28,0.613
2011/09/29,2.757
2011/09/30,-56.168
2011/10/01,26.328
2011/10/02,9.932
2011/10/03,15.603
2011/10/04,3.008
2011/10/05,-13.797
2011/10/06,50.704
2011/10/07,-8.852
2011/10/08,-7.298
2011/10/09,-22.477
2011/10/10,-10.358
2011/10/11,-36.741
2011/10/12,-24.993
2011/10/13,-21.706
2011/10/14,-23.467
2011/10/15,-30.122
2011/10/16,-40.639
2011/10/17,-27.305
2011/10/18,-59.587
2011/10/19,-64.176
2011/10/20,-73.481
2011/10/21,-18.434
2011/10/22,40.396
2011/10/23,46.476
2011/10/24,-19.099
2011/10/25,-24.483
2011/10/26,-8.06
2011/10/27,19.41
2011/10/28,28.728
2011/10/29,-0.399
2011/10/30,-25.279
2011/10/31,-15.296
2011/11/01,103.257
2011/11/02,81.392
2011/11/03,65.678
2011/11/04,-11.044
2011/11/05,-46.88
2011/11/06,-63.021
2011/11/07,-24.468
2011/11/08,239.848
2011/11/09,150.195
2011/11/10,-29.427
2011/11/11,-36.42
2011/11/12,-45.823
2011/11/13,3.851
2011/11/14,-26.488
2011/11/15,-52.893
2011/11/16,287.649
2011/11/17,610.079
2011/11/18,791.592
2011/11/19,901.4
2011/11/20,403.366
2011/11/21,376.087
2011/11/22,143.606
2011/11/23,21.415
2011/11/24,240.712
2011/11/25,190.51
2011/11/26,384.387
2011/11/27,491.473
2011/11/28,995.733
2011/11/29,1197
2011/11/30,276.439
2011/12/01,-20.306
2011/12/02,53.719
2011/12/03,18.686
2011/12/04,148.568
2011/12/05,125.116
2011/12/06,147.367
2011/12/07,371.056
2011/12/08,285.242
2011/12/09,125.855
2011/12/10,-16
2011/12/11,-40.265
2011/12/12,-77.894
2011/12/13,-90.469
2011/12/14,-94.84
2011/12/15,-79.74
2011/12/16,-91.724
2011/12/17,-90.4
2011/12/18,-89.471
2011/12/19,-83.01
2011/12/20,-91.262
2011/12/21,-87.648
2011/12/22,-88.865
2011/12/23,-84.825
2011/12/24,-67.754
2011/12/25,-61.131
2011/12/26,19.235
2011/12/27,153.093
2011/12/28,-4.263
2011/12/29,50.26
2011/12/30,-29.31
2011/12/31,-2.61
2012/01/01,69.358
2012/01/02,-20.285
2012/01/03,-39.154
2012/01/04,-10.757
2012/01/05,161.864
2012/01/06,277.959
2012/01/07,46.573
2012/01/08,92.595
2012/01/09,-9.725
2012/01/10,-20.91
2012/01/11,126.918
2012/01/12,-1.583
2012/01/13,124.844
2012/01/14,92.838
2012/01/15,4.151
2012/01/16,116.888
2012/01/17,101.178
2012/01/18,-4.9
2012/01/19,-50.746
2012/01/20,-45.667
2012/01/21,-14.349
2012/01/22,-40.935
2012/01/23,-45.153
2012/01/24,-3.978
2012/01/25,-1.344
2012/01/26,3.781
2012/01/27,-28.741
2012/01/28,-44.238
2012/01/29,-1.233
2012/01/30,-44.757
2012/01/31,-34.303
2012/02/01,21.278
2012/02/02,-4.332
2012/02/03,2.642
2012/02/04,33.432
2012/02/05,48.053
2012/02/06,12.318
2012/02/07,-24.23
2012/02/08,-35.515
2012/02/09,-40.996
2012/02/10,-1.909
2012/02/11,120.882
2012/02/12,-3.5
2012/02/13,45.798
2012/02/14,342.07
2012/02/15,166.535
2012/02/16,256.447
2012/02/17,112.097
2012/02/18,57.471
2012/02/19,-16.887
2012/02/20,13.831
2012/02/21,0.808
2012/02/22,137.607
2012/02/23,156.385
2012/02/24,67.255
2012/02/25,-25.706
2012/02/26,-9.444
2012/02/27,-22.228
2012/02/28,-76.07
2012/02/29,-76.781
2012/03/01,-54.201
2012/03/02,-37.451
2012/03/03,-41.627
2012/03/04,109.57
2012/03/05,-4.34
2012/03/06,3.414
2012/03/07,-50.648
2012/03/08,-22.532
2012/03/09,-0.542
2012/03/10,-5.513
2012/03/11,27.637
2012/03/12,63.862
2012/03/13,53.699
2012/03/14,111.524
2012/03/15,-24.807
2012/03/16,-2.883
2012/03/17,35.316
2012/03/18,-43.995
2012/03/19,23.77
2012/03/20,39.861
2012/03/21,38.455
2012/03/22,43.973
2012/03/23,56.201
2012/03/24,124.701
2012/03/25,-0.84
2012/03/26,-10.744
2012/03/27,6.992
2012/03/28,11.39
2012/03/29,142.194
2012/03/30,88.287
2012/03/31,85.162
2012/04/01,67.475
2012/04/02,62.722
2012/04/03,84.565
2012/04/04,57.393
2012/04/05,31.87
2012/04/06,-34.621
2012/04/07,-60.402
2012/04/08,246.852
2012/04/09,244.125
2012/04/10,52.658
2012/04/11,128.541
2012/04/12,9.312
2012/04/13,-13.457
2012/04/14,16.63
2012/04/15,121.117
2012/04/16,140.969
2012/04/17,38.559
2012/04/18,45.473
2012/04/19,-24.996
2012/04/20,460.703
2012/04/21,344.452
2012/04/22,-17.264
2012/04/23,-51.349
2012/04/24,-5.691
2012/04/25,-29.896
2012/04/26,53.113
2012/04/27,85.484
2012/04/28,-9.688
2012/04/29,-24.872
2012/04/30,-33.889
2012/05/01,-4.775
2012/05/02,4.692
2012/05/03,80.171
2012/05/04,-63.049
2012/05/05,-7.484
2012/05/06,-36.144
2012/05/07,186.856
2012/05/08,444.27
2012/05/09,131.674
2012/05/10,-39.199
2012/05/11,-0.045
2012/05/12,268.844
2012/05/13,56.013
2012/05/14,118.842
2012/05/15,263.154
2012/05/16,231.351
2012/05/17,193.123
2012/05/18,71.131
2012/05/19,3.784
2012/05/20,231.528
2012/05/21,78.479
2012/05/22,5.817
2012/05/23,-21.405
2012/05/24,-1.644
2012/05/25,69.321
2012/05/26,56.699
2012/05/27,40.515
2012/05/28,-4.629
2012/05/29,-13.588
2012/05/30,-29.934
2012/05/31,41.766
2012/06/01,63.792
2012/06/02,68.15
2012/06/03,-13.338
2012/06/04,25.539
2012/06/05,17.098
2012/06/06,47.93
2012/06/07,378.402
2012/06/08,148.032
2012/06/09,-69.259
2012/06/10,77.293
2012/06/11,54.726
2012/06/12,-10.961
2012/06/13,15.689
2012/06/14,16.455
2012/06/15,39.063
2012/06/16,144.348
2012/06/17,-1.573
2012/06/18,-36.165
2012/06/19,-44.883
2012/06/20,-19.055
2012/06/21,-75.16
2012/06/22,-51.7
2012/06/23,156.702
2012/06/24,-33.819
2012/06/25,-32.208
2012/06/26,-25.263
2012/06/27,-8.951
2012/06/28,-20.202
2012/06/29,-22.575
2012/06/30,-63.884
2012/07/01,0.984
2012/07/02,-51.843
2012/07/03,-30.951
2012/07/04,33.412
2012/07/05,97.203
2012/07/06,-39.813
2012/07/07,42.558
2012/07/08,-55.718
2012/07/09,28.118
2012/07/10,41.317
2012/07/11,-37.118
2012/07/12,-57.269
2012/07/13,11.36
2012/07/14,104.14
2012/07/15,12.912
2012/07/16,124.339
2012/07/17,133.227
2012/07/18,-4.803
2012/07/19,-21.369
2012/07/20,55.299
2012/07/21,-26.289
2012/07/22,170.075
2012/07/23,23.876
2012/07/24,-4.574
2012/07/25,5.053
2012/07/26,103.257
2012/07/27,2.953
2012/07/28,-18.208
2012/07/29,-5.562
2012/07/30,-52.113
2012/07/31,26.455
2012/08/01,50.466
2012/08/02,68.363
2012/08/03,6.645
2012/08/04,-28.728
2012/08/05,46.466
2012/08/06,16.649
2012/08/07,44.23
2012/08/08,108.867
2012/08/09,-23.289
2012/08/10,-3.923
2012/08/11,14.041
2012/08/12,90.661
2012/08/13,166.083
2012/08/14,-35.416
2012/08/15,3.737
2012/08/16,54.441
2012/08/17,127.56
2012/08/18,70.1
2012/08/19,177.636
2012/08/20,315.199
2012/08/21,159.867
2012/08/22,333.327
2012/08/23,395.132
2012/08/24,529.78
2012/08/25,168.572
2012/08/26,95.284
2012/08/27,216.715
2012/08/28,322.394
2012/08/29,643.521
2012/08/30,367.485
2012/08/31,180.123
2012/09/01,255.092
2012/09/02,3.543
2012/09/03,-56.247
2012/09/04,24.02
2012/09/05,29.564
2012/09/06,222.739
2012/09/07,78.746
2012/09/08,81.617
2012/09/09,22.76
2012/09/10,211.116
2012/09/11,208.022
2012/09/12,-23.431
2012/09/13,105.227
2012/09/14,122.714
2012/09/15,-7.41
2012/09/16,176.521
2012/09/17,309.272
2012/09/18,133.182
2012/09/19,295.667
2012/09/20,-18.523
2012/09/21,56.986
2012/09/22,117.747
2012/09/23,123.293
2012/09/24,-53.399
2012/09/25,-90.973
2012/09/26,-83.612
2012/09/27,-93.717
2012/09/28,-85.04
2012/09/29,-81.083
2012/09/30,-89.796
2012/10/01,-87.577
2012/10/02,-84.467
2012/10/03,-96.041
2012/10/04,-92.615
2012/10/05,-89.73
2012/10/06,-86.686
2012/10/07,-77.856
2012/10/08,-79.641
2012/10/09,-25.933
2012/10/10,-52.212
2012/10/11,-11.643
2012/10/12,-1.107
2012/10/13,107.272
2012/10/14,-7.606
2012/10/15,-52.539
2012/10/16,30.665
2012/10/17,150.989
2012/10/18,170.117
2012/10/19,-5.793
2012/10/20,27.482
2012/10/21,26.635
2012/10/22,28.78
2012/10/23,93.16
2012/10/24,122.041
2012/10/25,9.283
2012/10/26,-67.049
2012/10/27,-48.116
2012/10/28,-41.709
2012/10/29,9.368
2012/10/30,38.305
2012/10/31,5.877
2012/11/01,-29.718
2012/11/02,-72.821
2012/11/03,-36.544
2012/11/04,-11.877
2012/11/05,-6.248
2012/11/06,-32.979
2012/11/07,-9.338
2012/11/08,-11.331
2012/11/09,-13.553
2012/11/10,-75.788
2012/11/11,-57.705
2012/11/12,-53.016
2012/11/13,-80.734
2012/11/14,-67.113
2012/11/15,3.303
2012/11/16,392.773
2012/11/17,55.362
2012/11/18,0.396
2012/11/19,-36.191
2012/11/20,-11.041
2012/11/21,-47.735
2012/11/22,20.886
2012/11/23,50.482
2012/11/24,241.703
2012/11/25,130.581
2012/11/26,176.999
2012/11/27,94.297
2012/11/28,61.924
2012/11/29,-51.074
2012/11/30,-77.817
2012/12/01,-76.765
2012/12/02,-48.323
2012/12/03,36.212
2012/12/04,80.817
2012/12/05,267.297
2012/12/06,155.698
2012/12/07,105.329
2012/12/08,-3.957
2012/12/09,106.557
2012/12/10,0.265
2012/12/11,25.696
2012/12/12,119.287
2012/12/13,270.381
2012/12/14,324.911
2012/12/15,208.565
2012/12/16,92.85
2012/12/17,9.371
2012/12/18,-3.678
2012/12/19,-61.781
2012/12/20,-72.56
2012/12/21,-19.996
2012/12/22,35.086
2012/12/23,-39.573
2012/12/24,1.528
2012/12/25,-64.109
2012/12/26,-83.977
2012/12/27,-81.065
2012/12/28,-65.935
2012/12/29,-41.817
2012/12/30,-58.362
2012/12/31,-31.478
2013/01/01,-37.974
2013/01/02,68.686
2013/01/03,80.252
2013/01/04,36.462
2013/01/05,52.546
2013/01/06,23.153
2013/01/07,40.001
2013/01/08,273.19
2013/01/09,188.662
2013/01/10,76.219
2013/01/11,31.388
2013/01/12,-4.429
2013/01/13,18.197
2013/01/14,-5.007
2013/01/15,46.487
2013/01/16,29.081
2013/01/17,23.184
2013/01/18,-18.323
2013/01/19,-18.406
2013/01/20,22.16
2013/01/21,-9.253
2013/01/22,-19.682
2013/01/23,77.338
2013/01/24,38.113
2013/01/25,39.521
2013/01/26,76.559
2013/01/27,110.162
2013/01/28,87.585
2013/01/29,52.516
2013/01/30,4.527
2013/01/31,13.043
2013/02/01,43.912
2013/02/02,8.748
2013/02/03,48.933
2013/02/04,78.368
2013/02/05,73.095
2013/02/06,-7.31
2013/02/07,45.208
2013/02/08,85.375
2013/02/09,69.345
2013/02/10,23.942
2013/02/11,5.424
2013/02/12,-35.209
2013/02/13,-21.67
2013/02/14,21.032
2013/02/15,-8.491
2013/02/16,34.496
2013/02/17,9.525
2013/02/18,0.294
2013/02/19,-7.488
2013/02/20,-14.298
2013/02/21,-18.112
2013/02/22,-4.048
2013/02/23,-15.981
2013/02/24,53.671
2013/02/25,74.36
2013/02/26,43.19
2013/02/27,70.056
2013/02/28,24.296
2013/03/01,48.938
2013/03/02,43.109
2013/03/03,-3.849
2013/03/04,-0.389
2013/03/05,90.264
2013/03/06,159.073
2013/03/07,99.521
2013/03/08,7.813
2013/03/09,30.112
2013/03/10,11.217
2013/03/11,-18.875
2013/03/12,58.582
2013/03/13,39.741
2013/03/14,-0.79
2013/03/15,381.711
2013/03/16,114.526
2013/03/17,36.245
2013/03/18,471.303
2013/03/19,38.807
2013/03/20,27.328
2013/03/21,108.489
2013/03/22,82.171
2013/03/23,94.767
2013/03/24,9.897
2013/03/25,130.686
2013/03/26,80.443
2013/03/27,232.177
2013/03/28,225.913
2013/03/29,-49.45
2013/03/30,53.922
2013/03/31,270.752
2013/04/01,-24.997
2013/04/02,174.834
2013/04/03,146.442
2013/04/04,92.321
2013/04/05,167.186
2013/04/06,105.184
2013/04/07,126.866
2013/04/08,120.033
2013/04/09,190.181
2013/04/10,117.401
2013/04/11,35.814
2013/04/12,20.206
2013/04/13,-34.635
2013/04/14,-53.612
2013/04/15,-39.843
2013/04/16,-51.747
2013/04/17,-50.304
2013/04/18,142.279
2013/04/19,-15.846
2013/04/20,-32.496
2013/04/21,-18.723
2013/04/22,-16.541
2013/04/23,-43.721
2013/04/24,-44.095
2013/04/25,13.683
2013/04/26,6.796
2013/04/27,-3.482
2013/04/28,4.13
2013/04/29,43.779
2013/04/30,-36.591
2013/05/01,-13.522
2013/05/02,-83.729
2013/05/03,-63.243
2013/05/04,-60.646
2013/05/05,-44.435
2013/05/06,-52.037
2013/05/07,-47.747
2013/05/08,-66.925
2013/05/09,-71.716
2013/05/10,-47.69
2013/05/11,-32.575
2013/05/12,-19.004
2013/05/13,-32.558
2013/05/14,-7.656
2013/05/15,-39.516
2013/05/16,-27.781
2013/05/17,7.004
2013/05/18,59.716
2013/05/19,-24.271
2013/05/20,-33.682
2013/05/21,-27.229
2013/05/22,-3.95
2013/05/23,19.986
2013/05/24,12.369
2013/05/25,26.854
2013/05/26,-11.1
2013/05/27,1.433
2013/05/28,9.429
2013/05/29,29.533
2013/05/30,13.236
2013/05/31,0.23
2013/06/01,-17.397
2013/06/02,8.2
2013/06/03,50.432
2013/06/04,1.047
2013/06/05,-3.542
2013/06/06,11.878
2013/06/07,-18.799
2013/06/08,-51.895
2013/06/09,48.551
2013/06/10,-36.586
2013/06/11,-26.647
2013/06/12,-34.458
2013/06/13,-16.906
2013/06/14,-6.706
2013/06/15,-29.856
2013/06/16,0.585
2013/06/17,-34.207
2013/06/18,-11.468
2013/06/19,-23.737
2013/06/20,-13.535
2013/06/21,-3.534
2013/06/22,3.768
2013/06/23,-54.313
2013/06/24,16.553
2013/06/25,12.827
2013/06/26,1.321
2013/06/27,-18.661
2013/06/28,-19.495
2013/06/29,10.171
2013/06/30,-28.179
2013/07/01,26.184
2013/07/02,-7.382
2013/07/03,12.584
2013/07/04,-9.843
2013/07/05,-0.148
2013/07/06,7.989
2013/07/07,39.962
2013/07/08,5.552
2013/07/09,21.227
2013/07/10,38.66
2013/07/11,66.181
2013/07/12,47.344
2013/07/13,72.459
2013/07/14,38.025
2013/07/15,-15.552
2013/07/16,39.159
2013/07/17,37.579
2013/07/18,24.755
2013/07/19,-4.896
2013/07/20,-12.011
2013/07/21,-9.605
2013/07/22,20.779
2013/07/23,-2.479
2013/07/24,-7.425
2013/07/25,-18.529
2013/07/26,-22.169
2013/07/27,-47.903
2013/07/28,9.073
2013/07/29,10.787
2013/07/30,12.135
2013/07/31,-12.275
2013/08/01,31.304
2013/08/02,25.561
2013/08/03,53.46
2013/08/04,15.307
2013/08/05,5.972
2013/08/06,-11.496
2013/08/07,0.645
2013/08/08,-3.495
2013/08/09,-15.847
2013/08/10,17.047
2013/08/11,-27.458
2013/08/12,13.995
2013/08/13,31.51
2013/08/14,60.9
2013/08/15,-30.938
2013/08/16,22.686
2013/08/17,49.374
2013/08/18,61.367
2013/08/19,33.111
2013/08/20,33.106
2013/08/21,76.172
2013/08/22,28.481
2013/08/23,52.424
2013/08/24,23.439
2013/08/25,47.762
2013/08/26,-4.903
2013/08/27,-20.429
2013/08/28,-34.282
2013/08/29,2.492
2013/08/30,-6.866
2013/08/31,-13.04
2013/09/01,-6.873
2013/09/02,-22.62
2013/09/03,10.071
2013/09/04,-25.406
2013/09/05,1.159
2013/09/06,-10.357
2013/09/07,22.478
2013/09/08,-23.065
2013/09/09,-9.47
2013/09/10,-29.776
2013/09/11,-9.884
2013/09/12,1.391
2013/09/13,-21.171
2013/09/14,-21.943
2013/09/15,-34.072
2013/09/16,-1.301
2013/09/17,-29.099
2013/09/18,-11.197
2013/09/19,14.112
2013/09/20,10.198
2013/09/21,-24.787
2013/09/22,28.603
2013/09/23,74.759
2013/09/24,59.18
2013/09/25,21.522
2013/09/26,8.487
2013/09/27,6.808
2013/09/28,2.047
2013/09/29,36.941
2013/09/30,23.341
2013/10/01,77.206
2013/10/02,44.69
2013/10/03,-5.431
2013/10/04,3.869
2013/10/05,-6.799
2013/10/06,-15.102
2013/10/07,-29.801
2013/10/08,-26.329
2013/10/09,9.42
2013/10/10,-1.628
2013/10/11,12.132
2013/10/12,22.663
2013/10/13,28.488
2013/10/14,12.214
2013/10/15,-12.303
2013/10/16,4.862
2013/10/17,19.154
2013/10/18,46.08
2013/10/19,204.574
2013/10/20,129.926
2013/10/21,105.328
2013/10/22,154.168
2013/10/23,98.628
2013/10/24,117.132
2013/10/25,430.887
2013/10/26,43.502
2013/10/27,2.335
2013/10/28,1.768
2013/10/29,183.193
2013/10/30,-1.362
2013/10/31,7.619
2013/11/01,-15.531
2013/11/02,-34.271
2013/11/03,-9.656
2013/11/04,11.749
2013/11/05,9.649
2013/11/06,1.548
2013/11/07,62.603
2013/11/08,-40.232
2013/11/09,141.519
2013/11/10,142.121
2013/11/11,70.618
2013/11/12,0.094
2013/11/13,206.56
2013/11/14,225.25
2013/11/15,823.213
2013/11/16,511.224
2013/11/17,395.161
2013/11/18,455.326
2013/11/19,465.037
2013/11/20,301.22
2013/11/21,320.777
2013/11/22,455.771
2013/11/23,307.277
