Date,difficulty30wma
2014/01/25,1689800383
2014/01/26,1731473507
2014/01/27,1770968298
2014/01/28,1808284756
2014/01/29,1843422882
2014/01/30,1876382675
2014/01/31,1907164136
2014/02/01,1935767263
2014/02/02,1962676249
2014/02/03,1987917779
2014/02/04,2011491855
2014/02/05,2051131238
2014/02/06,2098363608
2014/02/07,2143009046
2014/02/08,2185067553
2014/02/09,2224539129
2014/02/10,2261423774
2014/02/11,2295721487
2014/02/12,2327432269
2014/02/13,2357226621
2014/02/14,2385232032
2014/02/15,2411448501
2014/02/16,2435876030
2014/02/17,2490876664
2014/02/18,2543432655
2014/02/19,2593106870
2014/02/20,2639899307
2014/02/21,2683809968
2014/02/22,2724838852
2014/02/23,2762985959
2014/02/24,2798577913
2014/02/25,2832157555
2014/02/26,2863724885
2014/02/27,2893279902
2014/02/28,2940877623
2014/03/01,3010007297
2014/03/02,3075649065
2014/03/03,3137802929
2014/03/04,3196468887
2014/03/05,3251646939
2014/03/06,3303337087
2014/03/07,3351539329
2014/03/08,3396844758
2014/03/09,3439581759
2014/03/10,3479750330
2014/03/11,3517350473
2014/03/12,3552382188
2014/03/13,3610800917
2014/03/14,3667862471
2014/03/15,3721421200
2014/03/16,3771477105
2014/03/17,3818030186
2014/03/18,3861080441
2014/03/19,3900627872
2014/03/20,3937751213
2014/03/21,3972464566
2014/03/22,4004767930
2014/03/23,4034661305
2014/03/24,4063442980
2014/03/25,4137288757
2014/03/26,4207097357
2014/03/27,4272868780
2014/03/28,4334603026
2014/03/29,4392300095
2014/03/30,4445959986
2014/03/31,4496251200
2014/04/01,4543980831
2014/04/02,4589148876
2014/04/03,4631755337
2014/04/04,4671800214
2014/04/05,4744972458
2014/04/06,4850502308
2014/04/07,4951077315
2014/04/08,5046697477
2014/04/09,5137362797
2014/04/10,5223073272
2014/04/11,5303828904
2014/04/12,5379629692
2014/04/13,5451340818
2014/04/14,5519031497
2014/04/15,5582701728
2014/04/16,5642351511
2014/04/17,5711427603
2014/04/18,5818015140
2014/04/19,5918734667
2014/04/20,6013586184
2014/04/21,6102569691
2014/04/22,6185685188
2014/04/23,6262932674
2014/04/24,6334355427
2014/04/25,6401537358
2014/04/26,6464478467
2014/04/27,6523178755
2014/04/28,6577638221
2014/04/29,6630941655
2014/04/30,6742754038
2014/05/01,6848127686
2014/05/02,6947062600
2014/05/03,7039558779
2014/05/04,7125616224
2014/05/05,7205234934
2014/05/06,7279604541
2014/05/07,7349928673
2014/05/08,7416207330
2014/05/09,7478440511
2014/05/10,7536628217
2014/05/11,7590770447
2014/05/12,7664008646
2014/05/13,7764291394
2014/05/14,7858695238
2014/05/15,7947220179
2014/05/16,8029866216
2014/05/17,8106633350
2014/05/18,8177969805
2014/05/19,8245274918
2014/05/20,8308548691
2014/05/21,8367791122
2014/05/22,8423002212
2014/05/23,8474181961
2014/05/24,8570332539
2014/05/25,8715190640
2014/05/26,8852571586
2014/05/27,8982475376
2014/05/28,9104902010
2014/05/29,9219851487
2014/05/30,9327426636
2014/05/31,9429722541
2014/06/01,9526739204
2014/06/02,9618476623
2014/06/03,9704934799
2014/06/04,9786113732
2014/06/05,9870295459
2014/06/06,10024564469
2014/06/07,10170756748
2014/06/08,10308872297
2014/06/09,10438911115
2014/06/10,10560873203
2014/06/11,10674758559
2014/06/12,10781338567
2014/06/13,10881675272
2014/06/14,10975768674
2014/06/15,11063618775
2014/06/16,11145225573
2014/06/17,11220589068
2014/06/18,11380966792
2014/06/19,11550868101
2014/06/20,11710857229
2014/06/21,11860934177
2014/06/22,12001098944
2014/06/23,12131351532
2014/06/24,12253325345
2014/06/25,12368832792
2014/06/26,12477873874
2014/06/27,12580448590
2014/06/28,12676556941
2014/06/29,12893070130
2014/06/30,13188525178
2014/07/01,13470296911
2014/07/02,13738385330
2014/07/03,13992790434
2014/07/04,14233512224
2014/07/05,14460550699
2014/07/06,14674181928
2014/07/07,14876927330
2014/07/08,15068786905
2014/07/09,15249760653
2014/07/10,15419848575
2014/07/11,15579050669
2014/07/12,15728430951
2014/07/13,15899235965
2014/07/14,16058041483
2014/07/15,16204847507
2014/07/16,16339654036
2014/07/17,16462461070
2014/07/18,16573268609
2014/07/19,16675118572
2014/07/20,16768637917
2014/07/21,16853826646
2014/07/22,16930684758
2014/07/23,16999212252
2014/07/24,17059409130
2014/07/25,17117925498
2014/07/26,17251570090
2014/07/27,17373873044
2014/07/28,17484834361
2014/07/29,17584454040
2014/07/30,17676961122
2014/07/31,17765343516
2014/08/01,17849601220
2014/08/02,17929734237
2014/08/03,18005742564
2014/08/04,18077626203
2014/08/05,18145385154
2014/08/06,18209019416
2014/08/07,18268528989
2014/08/08,18375419368
2014/08/09,18489040417
2014/08/10,18596400853
2014/08/11,18697500678
2014/08/12,18792375357
2014/08/13,18882103093
2014/08/14,18966683885
2014/08/15,19046117732
2014/08/16,19120404636
2014/08/17,19189544596
2014/08/18,19253537611
2014/08/19,19352349231
2014/08/20,19670201599
2014/08/21,19974057509
2014/08/22,20263916961
2014/08/23,20539779955
2014/08/24,20801646491
2014/08/25,21049738238
2014/08/26,21286844548
2014/08/27,21512965421
2014/08/28,21728100856
2014/08/29,21932250853
2014/08/30,22125415413
2014/08/31,22311284268
2014/09/01,22713578243
2014/09/02,23097179337
2014/09/03,23462087552
2014/09/04,23808302886
2014/09/05,24135825339
2014/09/06,24444654913
2014/09/07,24734791606
2014/09/08,25007952268
2014/09/09,25264555974
2014/09/10,25504602722
2014/09/11,25728092514
2014/09/12,25935025349
2014/09/13,26149365177
2014/09/14,26477295121
2014/09/15,26783504447
2014/09/16,27067993155
2014/09/17,27330761246
2014/09/18,27571808719
2014/09/19,27792467759
2014/09/20,28000255696
2014/09/21,28195172530
2014/09/22,28377218260
2014/09/23,28546392887
2014/09/24,28702696411
2014/09/25,28884187926
2014/09/26,29325202722
2014/09/27,29742955678
2014/09/28,30137446793
2014/09/29,30508676067
2014/09/30,30856643501
2014/10/01,31181472085
2014/10/02,31490746272
2014/10/03,31784466060
2014/10/04,32062631451
2014/10/05,32325242443
2014/10/06,32572299038
2014/10/07,32803801235
2014/10/08,33019749034
2014/10/09,33226386705
2014/10/10,33433021186
2014/10/11,33623367814
2014/10/12,33797426591
2014/10/13,33955197515
2014/10/14,34097479387
2014/10/15,34228637066
2014/10/16,34348670555
2014/10/17,34457579853
2014/10/18,34555364959
2014/10/19,34642025874
2014/10/20,34717562598
2014/10/21,34781975131
2014/10/22,34835263473
2014/10/23,34918593830
2014/10/24,35011691147
2014/10/25,35091549953
2014/10/26,35159438885
2014/10/27,35224480045
2014/10/28,35286673433
2014/10/29,35346019047
2014/10/30,35402516889
2014/10/31,35456166957
2014/11/01,35506969254
2014/11/02,35554923777
2014/11/03,35600030527
2014/11/04,35642289505
2014/11/05,35874526780
2014/11/06,36138083708
2014/11/07,36391012162
2014/11/08,36633312142
2014/11/09,36865191791
2014/11/10,37087176420
2014/11/11,37299266029
2014/11/12,37501460618
2014/11/13,37693760188
2014/11/14,37876164738
2014/11/15,38048674267
2014/11/16,38211288777
2014/11/17,38364008267
2014/11/18,38511208716
2014/11/19,38688919015
2014/11/20,38855236738
2014/11/21,39010161883
2014/11/22,39153694451
2014/11/23,39287206649
2014/11/24,39411440588
2014/11/25,39526396270
2014/11/26,39632073693
2014/11/27,39728472858
2014/11/28,39815593765
2014/11/29,39893436414
2014/11/30,39962000805
2014/12/01,40021286937
2014/12/02,40070917314
2014/12/03,40092784671
2014/12/04,40106002931
2014/12/05,40110572095
2014/12/06,40112919697
2014/12/07,40114398903
2014/12/08,40115009714
2014/12/09,40114752129
2014/12/10,40113626148
2014/12/11,40111631771
2014/12/12,40108768999
2014/12/13,40105037831
2014/12/14,40100438267
2014/12/15,40094970307
2014/12/16,40088633952
2014/12/17,40052609094
2014/12/18,40010025717
2014/12/19,39967902173
2014/12/20,39927590154
2014/12/21,39889089659
2014/12/22,39852400690
2014/12/23,39817523245
2014/12/24,39784457325
2014/12/25,39753202930
2014/12/26,39723760060
2014/12/27,39696128714
2014/12/28,39670308893
2014/12/29,39646300597
2014/12/30,39642327134
2014/12/31,39697675328
2015/01/01,39752290351
2015/01/02,39806159619
2015/01/03,39858666555
2015/01/04,39909811158
2015/01/05,39959593428
2015/01/06,40008013365
2015/01/07,40055070969
2015/01/08,40100766241
2015/01/09,40145099180
2015/01/10,40188069786
2015/01/11,40229678059
2015/01/12,40303215937
2015/01/13,40555874139
2015/01/14,40800007197
2015/01/15,41035615111
2015/01/16,41262697882
2015/01/17,41480294839
2015/01/18,41688184289
2015/01/19,41886366232
2015/01/20,42074840667
2015/01/21,42253607596
2015/01/22,42422667018
2015/01/23,42582018933
2015/01/24,42731663341
2015/01/25,42871600242
2015/01/26,43001829636
2015/01/27,43056912191
2015/01/28,42995792517
2015/01/29,42930769181
2015/01/30,42862449628
2015/01/31,42792771109
2015/02/01,42721733625
2015/02/02,42649337175
2015/02/03,42575581760
2015/02/04,42500467380
2015/02/05,42423994035
2015/02/06,42346161724
2015/02/07,42266970448
2015/02/08,42186420206
2015/02/09,42181029743
2015/02/10,42300536241
2015/02/11,42411839596
2015/02/12,42516049542
2015/02/13,42619219156
2015/02/14,42721348440
2015/02/15,42822437392
2015/02/16,42922486013
2015/02/17,43021494304
2015/02/18,43119462263
2015/02/19,43216389892
2015/02/20,43312277189
2015/02/21,43407124156
2015/02/22,43501883135
2015/02/23,43738421589
2015/02/24,43969126248
2015/02/25,44193997114
2015/02/26,44413034185
2015/02/27,44624056151
2015/02/28,44823440478
2015/03/01,45011187165
2015/03/02,45187296212
2015/03/03,45351767619
2015/03/04,45504601388
2015/03/05,45645797516
2015/03/06,45775356005
2015/03/07,45893276854
2015/03/08,46009087995
2015/03/09,46151362976
2015/03/10,46280402083
2015/03/11,46396205318
2015/03/12,46501323304
2015/03/13,46600049593
2015/03/14,46692384185
2015/03/15,46778327081
2015/03/16,46857878280
2015/03/17,46931037782
2015/03/18,46997805587
2015/03/19,47058181696
2015/03/20,47112166108
2015/03/21,47159758823
2015/03/22,47200314676
2015/03/23,47189338709
2015/03/24,47173497939
2015/03/25,47152824109
2015/03/26,47132078940
2015/03/27,47111262430
2015/03/28,47090374579
2015/03/29,47069415388
2015/03/30,47048384856
2015/03/31,47027282984
2015/04/01,47006109772
2015/04/02,46984865219
2015/04/03,46963549325
2015/04/04,46942162091
2015/04/05,47067018882
2015/04/06,47216666049
2015/04/07,47360373400
2015/04/08,47498458533
2015/04/09,47632202084
2015/04/10,47761604052
2015/04/11,47886664439
2015/04/12,48007383243
2015/04/13,48123760465
2015/04/14,48235796104
2015/04/15,48343490162
2015/04/16,48446842637
2015/04/17,48545853530
2015/04/18,48640522840
2015/04/19,48694093204
2015/04/20,48662864197
2015/04/21,48631241622
2015/04/22,48599203971
2015/04/23,48565245859
2015/04/24,48529367285
2015/04/25,48491568249
2015/04/26,48451848750
2015/04/27,48410208790
2015/04/28,48366648367
2015/04/29,48321167483
2015/04/30,48273766136
2015/05/01,48224444327
2015/05/02,48173202056
2015/05/03,48120580163
2015/05/04,48067597231
2015/05/05,48012623226
2015/05/06,47960535329
2015/05/07,47912324836
2015/05/08,47867991746
2015/05/09,47827536059
2015/05/10,47790957776
2015/05/11,47758256897
2015/05/12,47729433422
2015/05/13,47704487350
2015/05/14,47683418681
2015/05/15,47666227416
2015/05/16,47652913555
2015/05/17,47681247961
2015/05/18,47749532409
2015/05/19,47819190842
2015/05/20,47888998017
2015/05/21,47956231164
2015/05/22,48020890283
2015/05/23,48082975375
2015/05/24,48142486440
2015/05/25,48199423477
2015/05/26,48253786487
2015/05/27,48305575470
2015/05/28,48354790425
2015/05/29,48401431353
2015/05/30,48445498253
2015/05/31,48469471261
2015/06/01,48430400160
2015/06/02,48391374164
2015/06/03,48352411300
2015/06/04,48313564150
2015/06/05,48274832713
2015/06/06,48236216990
2015/06/07,48197716980
2015/06/08,48159332685
2015/06/09,48121064102
2015/06/10,48082911234
2015/06/11,48044874079
2015/06/12,48006952638
2015/06/13,47969146911
2015/06/14,48030455102
2015/06/15,48125245069
2015/06/16,48215628609
2015/06/17,48302864751
2015/06/18,48388197884
2015/06/19,48471628008
2015/06/20,48553155124
2015/06/21,48632779231
2015/06/22,48710500329
2015/06/23,48786318418
2015/06/24,48860233498
2015/06/25,48932245570
2015/06/26,49002354632
2015/06/27,49070560686
2015/06/28,49123843187
2015/06/29,49169943601
2015/06/30,49214765460
2015/07/01,49257724771
2015/07/02,49296786395
2015/07/03,49331950334
2015/07/04,49363216588
2015/07/05,49390585156
2015/07/06,49414056038
2015/07/07,49433629235
2015/07/08,49449304746
2015/07/09,49461082572
2015/07/10,49468962712
2015/07/11,49489002591
2015/07/12,49596574782
2015/07/13,49696648532
2015/07/14,49789223840
2015/07/15,49877600648
2015/07/16,49963001154
2015/07/17,50045425360
2015/07/18,50124873264
2015/07/19,50201344868
2015/07/20,50274840171
2015/07/21,50345359172
2015/07/22,50412901873
2015/07/23,50477468273
2015/07/24,50539058372
2015/07/25,50631912564
2015/07/26,50763953136
2015/07/27,50890432594
2015/07/28,51011350936
2015/07/29,51126274145
2015/07/30,51235011785
2015/07/31,51337563855
2015/08/01,51433930355
2015/08/02,51524111285
2015/08/03,51608106646
2015/08/04,51685916437
2015/08/05,51757540658
2015/08/06,51822979310
2015/08/07,51882232392
2015/08/08,51950671540
2015/08/09,52024237066
2015/08/10,52090710491
2015/08/11,52150627060
2015/08/12,52207052284
2015/08/13,52259986160
2015/08/14,52309428691
2015/08/15,52355379875
2015/08/16,52397839712
2015/08/17,52436808203
2015/08/18,52472285347
2015/08/19,52504271145
2015/08/20,52532765597
2015/08/21,52557768702
2015/08/22,52676539975
2015/08/23,52791756334
2015/08/24,52900133415
2015/08/25,53002812565
2015/08/26,53101237251
2015/08/27,53195407475
2015/08/28,53285323234
2015/08/29,53370984531
2015/08/30,53452391364
2015/08/31,53529543733
2015/09/01,53602441640
2015/09/02,53671085083
2015/09/03,53735474062
2015/09/04,53903962076
2015/09/05,54130489579
2015/09/06,54346953978
2015/09/07,54553355273
2015/09/08,54750205850
2015/09/09,54937899856
2015/09/10,55116437289
2015/09/11,55285818150
2015/09/12,55446042439
2015/09/13,55597110156
2015/09/14,55739021301
2015/09/15,55871775874
2015/09/16,55995373874
2015/09/17,56133251441
2015/09/18,56391155272
2015/09/19,56634789191
2015/09/20,56864153199
2015/09/21,57079247296
2015/09/22,57283313465
2015/09/23,57476457653
2015/09/24,57658679861
2015/09/25,57829980089
2015/09/26,57990358336
2015/09/27,58139814602
2015/09/28,58278348889
2015/09/29,58405961194
2015/09/30,58522651520
2015/10/01,58671293854
2015/10/02,58860057718
2015/10/03,59034721381
2015/10/04,59195284842
2015/10/05,59345359884
2015/10/06,59487143367
2015/10/07,59620635289
2015/10/08,59745835650
2015/10/09,59862744452
2015/10/10,59971361692
2015/10/11,60071687373
2015/10/12,60163721493
2015/10/13,60247464052
2015/10/14,60322915052
2015/10/15,60392379396
2015/10/16,60455725376
2015/10/17,60510627964
2015/10/18,60557868366
2015/10/19,60601778715
2015/10/20,60642359012
2015/10/21,60679609258
2015/10/22,60713529451
2015/10/23,60744119592
2015/10/24,60771379680
2015/10/25,60795309717
2015/10/26,60815909701
2015/10/27,60833179634
2015/10/28,60847119514
2015/10/29,60932662088
2015/10/30,61025841330
2015/10/31,61112743945
2015/11/01,61194799067
2015/11/02,61273755784
2015/11/03,61349614095
2015/11/04,61422374002
2015/11/05,61492035503
2015/11/06,61558598599
2015/11/07,61622063290
2015/11/08,61682429576
2015/11/09,61739697456
2015/11/10,61793866932
2015/11/11,61970544307
2015/11/12,62246218658
2015/11/13,62511064986
2015/11/14,62765083289
2015/11/15,63008350399
2015/11/16,63240941315
2015/11/17,63462856039
2015/11/18,63674094570
2015/11/19,63874656908
2015/11/20,64064543053
2015/11/21,64243753006
2015/11/22,64412286765
2015/11/23,64570144331
2015/11/24,65118197537
2015/11/25,65684858095
2015/11/26,66226058535
2015/11/27,66741798855
2015/11/28,67232079058
2015/11/29,67699396899
2015/11/30,68144201196
2015/12/01,68566491949
2015/12/02,68966269157
2015/12/03,69343532821
2015/12/04,69698282940
2015/12/05,70030519515
2015/12/06,70350596938
2015/12/07,71049048391
2015/12/08,71711266728
2015/12/09,72337251951
2015/12/10,72927004059
2015/12/11,73480523052
2015/12/12,74001995807
2015/12/13,74494965065
2015/12/14,74959430828
2015/12/15,75395393094
2015/12/16,75802851864
2015/12/17,76181807138
2015/12/18,76658223668
2015/12/19,77901540214
2015/12/20,79085501028
2015/12/21,80210106110
2015/12/22,81275355459
2015/12/23,82281249075
2015/12/24,83227786959
2015/12/25,84128331505
2015/12/26,84984304244
2015/12/27,85795705177
2015/12/28,86562534302
2015/12/29,87284791621
2015/12/30,87962477133
2015/12/31,88965272920
2016/01/01,90214503051
2016/01/02,91396727677
2016/01/03,92511946797
2016/01/04,93560160411
2016/01/05,94541368519
2016/01/06,95455916268
2016/01/07,96317178082
2016/01/08,97125153961
2016/01/09,97879843904
2016/01/10,98581247912
2016/01/11,99229365984
2016/01/12,99824198122
2016/01/13,100778732945
2016/01/14,101864450085
2016/01/15,102876507184
2016/01/16,103814904242
2016/01/17,104679641260
2016/01/18,105474917062
2016/01/19,106227385060
2016/01/20,106937045253
2016/01/21,107603897643
2016/01/22,108227942227
2016/01/23,108809179008
2016/01/24,109347607984
2016/01/25,109843229156
2016/01/26,110498029646
2016/01/27,111332208167
2016/01/28,112109215354
2016/01/29,112829051209
2016/01/30,113491715730
2016/01/31,114109531655
2016/02/01,114692609945
2016/02/02,115240950601
2016/02/03,115754553624
2016/02/04,116233419012
2016/02/05,116677546766
2016/02/06,117086936886
2016/02/07,118776979025
2016/02/08,120626796406
2016/02/09,122390084526
2016/02/10,124066843382
2016/02/11,125657072977
2016/02/12,127160773309
2016/02/13,128591710665
2016/02/14,129956492865
2016/02/15,131255119908
2016/02/16,132487591793
2016/02/17,133653908522
2016/02/18,134754070093
2016/02/19,136348427324
2016/02/20,138547613579
2016/02/21,140638977566
2016/02/22,142622519283
2016/02/23,144498238732
2016/02/24,146266135911
2016/02/25,147926210821
2016/02/26,149485196366
2016/02/27,150950723171
2016/02/28,152322791236
2016/02/29,153601400560
2016/03/01,154786551144
2016/03/02,155878242988
2016/03/03,156876476091
2016/03/04,157770710493
2016/03/05,158255638665
2016/03/06,158657999388
2016/03/07,158977792665
2016/03/08,159215018493
2016/03/09,159413523196
2016/03/10,159581252080
2016/03/11,159718205144
2016/03/12,159824382389
2016/03/13,159899783815
2016/03/14,159944409422
2016/03/15,159958259210
2016/03/16,159941333178
2016/03/17,159893631328
2016/03/18,160070036003
2016/03/19,160408391684
2016/03/20,160700768038
2016/03/21,160965843425
2016/03/22,161226606596
2016/03/23,161483057552
2016/03/24,161735196292
2016/03/25,161983022817
2016/03/26,162226537126
2016/03/27,162465739220
2016/03/28,162700629098
2016/03/29,162931206761
2016/03/30,163157472209
2016/03/31,163379425440
2016/04/01,163663329441
2016/04/02,163961848067
2016/04/03,164253141191
2016/04/04,164536857481
2016/04/05,164802456977
2016/04/06,165049939677
2016/04/07,165279305584
2016/04/08,165490554695
2016/04/09,165683687012
2016/04/10,165858702534
2016/04/11,166015601262
2016/04/12,166154383195
2016/04/13,166275048333
2016/04/14,166870767489
2016/04/15,167701779004
2016/04/16,168489239757
2016/04/17,169233149750
2016/04/18,169942005059
2016/04/19,170622513116
2016/04/20,171274673920
2016/04/21,171898487471
2016/04/22,172493953770
2016/04/23,173061072815
2016/04/24,173599844608
2016/04/25,174110269148
2016/04/26,174592346435
2016/04/27,175046076469
2016/04/28,175470676316
2016/04/29,175866508917
2016/04/30,176234035232
2016/05/01,176573255263
2016/05/02,176886377774
2016/05/03,177174107286
2016/05/04,177436443799
2016/05/05,177673387314
2016/05/06,177884937829
2016/05/07,178071095346
2016/05/08,178231859864
2016/05/09,178367231382
2016/05/10,178477209902
2016/05/11,179325875857
2016/05/12,180365764354
2016/05/13,181346721009
2016/05/14,182268745821
2016/05/15,183148277816
2016/05/16,183994311935
2016/05/17,184806848178
2016/05/18,185585886544
2016/05/19,186331427033
2016/05/20,187043469646
2016/05/21,187722014382
2016/05/22,188367061242
2016/05/23,188978610225
2016/05/24,189589954598
2016/05/25,190459672068
2016/05/26,191285015861
2016/05/27,192065985977
2016/05/28,192802582416
2016/05/29,193494779080
2016/05/30,194142561099
2016/05/31,194745928474
2016/06/01,195304881204
2016/06/02,195819419289
2016/06/03,196289542730
2016/06/04,196715251526
2016/06/05,197096545678
2016/06/06,197433425184
2016/06/07,197725890046
2016/06/08,197787523427
2016/06/09,197787653953
2016/06/10,197750360466
2016/06/11,197701112313
2016/06/12,197647978991
2016/06/13,197590960500
2016/06/14,197530056840
2016/06/15,197465268011
2016/06/16,197396594012
2016/06/17,197324034845
2016/06/18,197247590508
2016/06/19,197167261002
2016/06/20,197083046327
2016/06/21,197655980365
2016/06/22,198405943770
2016/06/23,199123222576
2016/06/24,199808926560
2016/06/25,200472821745
2016/06/26,201114908132
2016/06/27,201735185722
2016/06/28,202333654513
2016/06/29,202910314507
2016/06/30,203465165702
2016/07/01,203998208100
2016/07/02,204509441699
2016/07/03,204998866501
2016/07/04,205473225964
2016/07/05,206173373983
2016/07/06,206843227685
2016/07/07,207482787069
2016/07/08,208092052134
2016/07/09,208664808988
2016/07/10,209200280892
2016/07/11,209698467847
2016/07/12,210159369853
2016/07/13,210582986909
2016/07/14,210969319017
2016/07/15,211318366175
2016/07/16,211630128384
2016/07/17,211904605643
2016/07/18,212142001911
2016/07/19,212347939621
2016/07/20,212516391143
2016/07/21,212647356477
2016/07/22,212762870087
2016/07/23,212869696939
2016/07/24,212967837033
2016/07/25,213057290368
2016/07/26,213138056946
2016/07/27,213210136765
2016/07/28,213273529826
2016/07/29,213328236129
2016/07/30,213374255674
2016/07/31,213411588461
2016/08/01,213440234490
2016/08/02,213290116191
2016/08/03,212558716650
2016/08/04,211843799842
2016/08/05,211153626506
2016/08/06,210488196643
2016/08/07,209847510251
2016/08/08,209231567332
2016/08/09,208640367884
2016/08/10,208073911908
2016/08/11,207532199405
2016/08/12,207015230373
2016/08/13,206523004814
2016/08/14,206055522726
2016/08/15,205715406328
2016/08/16,206292846696
2016/08/17,206861735327
2016/08/18,207422079020
2016/08/19,207974072216
2016/08/20,208517714913
2016/08/21,209053007112
2016/08/22,209579948813
2016/08/23,210098540015
2016/08/24,210608780720
2016/08/25,211110670926
2016/08/26,211604210634
2016/08/27,212089399844
2016/08/28,212566238556
2016/08/29,213103520881
2016/08/30,213779457432
2016/08/31,214439773752
2016/09/01,215084469842
2016/09/02,215707876449
2016/09/03,216290718114
2016/09/04,216832994840
2016/09/05,217334706624
2016/09/06,217795853467
2016/09/07,218216435370
2016/09/08,218596452332
2016/09/09,218935904353
2016/09/10,219234791433
2016/09/11,219493113572
2016/09/12,219958037426
2016/09/13,220454536850
2016/09/14,220899553131
2016/09/15,221296507011
2016/09/16,221675272956
2016/09/17,222035850967
2016/09/18,222378241043
2016/09/19,222702443186
2016/09/20,223008457394
2016/09/21,223296283668
2016/09/22,223565922008
2016/09/23,223817372413
2016/09/24,224050634884
2016/09/25,224840144679
2016/09/26,226011065895
2016/09/27,227130693094
2016/09/28,228199026278
2016/09/29,229218358582
2016/09/30,230193666603
2016/10/01,231124950340
2016/10/02,232012209794
2016/10/03,232855444964
2016/10/04,233654655850
2016/10/05,234409842453
2016/10/06,235121004772
2016/10/07,235788142807
2016/10/08,237012094460
2016/10/09,238686997816
2016/10/10,240280682161
2016/10/11,241793147495
2016/10/12,243224393817
2016/10/13,244582660018
2016/10/14,245870625409
2016/10/15,247088289992
2016/10/16,248235653765
2016/10/17,249312716729
2016/10/18,250319478884
2016/10/19,251255940230
2016/10/20,252122100767
2016/10/21,252917960495
2016/10/22,253579810795
2016/10/23,253920773057
2016/10/24,254201981825
2016/10/25,254423437100
2016/10/26,254604286723
2016/10/27,254758488935
2016/10/28,254886043735
2016/10/29,254986951123
2016/10/30,255061211099
2016/10/31,255108823664
2016/11/01,255129788818
2016/11/02,255124106559
2016/11/03,255091776889
2016/11/04,255032799808
2016/11/05,254969601900
2016/11/06,254921223775
2016/11/07,254844043528
2016/11/08,254758089087
2016/11/09,254680527252
2016/11/10,254611358021
2016/11/11,254550581394
2016/11/12,254498197372
2016/11/13,254454205955
2016/11/14,254418607142
2016/11/15,254391400934
2016/11/16,254372587330
2016/11/17,254362166330
2016/11/18,255509453890
2016/11/19,257231103044
2016/11/20,258902691621
2016/11/21,260524219619
2016/11/22,262093563419
2016/11/23,263602299325
2016/11/24,265050427338
2016/11/25,266437947457
2016/11/26,267764859682
2016/11/27,269031164013
2016/11/28,270236860451
2016/11/29,271381948996
2016/11/30,272466429646
2016/12/01,273490302403
2016/12/02,274735800992
2016/12/03,275949363050
2016/12/04,277091640118
2016/12/05,278162632197
2016/12/06,279163086839
2016/12/07,280094411202
2016/12/08,280956605287
2016/12/09,281749669093
2016/12/10,282473602621
2016/12/11,283128405870
2016/12/12,283714078841
2016/12/13,284230621533
2016/12/14,284678033946
2016/12/15,286446413312
2016/12/16,288218137555
2016/12/17,289870434553
2016/12/18,291403304308
2016/12/19,292855057350
2016/12/20,294245836332
2016/12/21,295575641252
2016/12/22,296844472110
2016/12/23,298052328908
2016/12/24,299199211644
2016/12/25,300285120318
2016/12/26,301310054932
2016/12/27,302274015484
2016/12/28,303301490910
2016/12/29,304625453364
2016/12/30,305872238434
2016/12/31,307041846120
2017/01/01,308134276424
2017/01/02,309158937135
2017/01/03,310117097560
2017/01/04,311008757697
2017/01/05,311833917547
2017/01/06,312592577109
2017/01/07,313284736385
2017/01/08,313910395373
2017/01/09,314469554075
2017/01/10,315078411274
2017/01/11,316740149814
2017/01/12,318294072943
2017/01/13,319740180661
2017/01/14,321078472969
2017/01/15,322355286441
2017/01/16,323574581467
2017/01/17,324736358048
2017/01/18,325840616183
2017/01/19,326887355873
2017/01/20,327876577118
2017/01/21,328808279918
2017/01/22,329848762617
2017/01/23,334276874250
2017/01/24,338526901138
2017/01/25,342598843281
2017/01/26,346492700678
2017/01/27,350208473330
2017/01/28,353750310868
2017/01/29,357130266981
2017/01/30,360348341672
2017/01/31,363404534938
2017/02/01,366298846781
2017/02/02,369031277201
2017/02/03,371601826196
2017/02/04,374049750898
2017/02/05,378179570704
2017/02/06,382084697678
2017/02/07,385765131822
2017/02/08,389220873134
2017/02/09,392451921615
2017/02/10,395462150557
2017/02/11,398289001792
2017/02/12,400932475319
2017/02/13,403392571138
2017/02/14,405669289249
2017/02/15,407762629653
2017/02/16,409672592349
2017/02/17,411399177338
2017/02/18,413634122358
2017/02/19,416171496291
2017/02/20,418485472439
2017/02/21,420576050804
2017/02/22,422448774663
2017/02/23,424218667038
2017/02/24,425885727929
2017/02/25,427449957337
2017/02/26,428911355261
2017/02/27,430269921701
2017/02/28,431525656658
2017/03/01,432678560130
2017/03/02,433728632119
2017/03/03,434983337016
2017/03/04,437107139535
2017/03/05,439085122492
2017/03/06,440917285889
2017/03/07,442604938296
2017/03/08,444209582550
2017/03/09,445731218651
2017/03/10,447169846599
2017/03/11,448525466393
2017/03/12,449798078035
2017/03/13,450987681523
2017/03/14,452094276858
2017/03/15,453117864040
2017/03/16,454058443069
2017/03/17,455504187223
2017/03/18,457222747200
2017/03/19,458826178923
2017/03/20,460314482392
2017/03/21,461710715532
2017/03/22,463031840493
2017/03/23,464277857276
2017/03/24,465448765881
2017/03/25,466544566309
2017/03/26,467565258558
2017/03/27,468510842629
2017/03/28,469381318522
2017/03/29,470176686238
2017/03/30,471358238266
2017/03/31,473531930935
2017/04/01,475579051502
2017/04/02,477499599966
2017/04/03,479303825142
