Date,hashrate7ema
2010/10/15,11768033551
2010/10/16,12519201972
2010/10/17,14184838726
2010/10/18,15106308934
2010/10/19,15410271863
2010/10/20,15915518812
2010/10/21,17825874745
2010/10/22,17712538390
2010/10/23,17832559011
2010/10/24,18180668297
2010/10/25,19247084945
2010/10/26,20496643729
2010/10/27,21540934848
2010/10/28,21814542173
2010/10/29,22488053652
2010/10/30,23285867244
2010/10/31,25758587991
2010/11/01,26088959439
2010/11/02,26359752742
2010/11/03,27020845702
2010/11/04,27738487079
2010/11/05,28892774074
2010/11/06,29739443930
2010/11/07,31517723427
2010/11/08,33392093316
2010/11/09,36811692413
2010/11/10,38502193443
2010/11/11,41589564481
2010/11/12,41903165445
2010/11/13,42397600953
2010/11/14,45469320728
2010/11/15,46630544910
2010/11/16,45809801648
2010/11/17,47379651410
2010/11/18,51446040102
2010/11/19,55787372818
2010/11/20,52416654225
2010/11/21,50788196753
2010/11/22,51173302529
2010/11/23,51226126643
2010/11/24,52510249713
2010/11/25,52994319766
2010/11/26,56602181579
2010/11/27,58914006142
2010/11/28,58577870617
2010/11/29,60437632176
2010/11/30,64560605755
2010/12/01,66645408823
2010/12/02,69585794671
2010/12/03,71320606870
2010/12/04,74926012675
2010/12/05,79492844494
2010/12/06,83838824992
2010/12/07,86013508368
2010/12/08,88630784745
2010/12/09,91924891832
2010/12/10,94983041909
2010/12/11,96001867860
2010/12/12,98884059937
2010/12/13,98663922229
2010/12/14,97642639051
2010/12/15,100673510777
2010/12/16,103880494489
2010/12/17,104634568168
2010/12/18,103027210737
2010/12/19,103088760718
2010/12/20,104446106502
2010/12/21,106352111169
2010/12/22,111920597057
2010/12/23,110013024330
2010/12/24,109265549860
2010/12/25,110241851484
2010/12/26,109820058389
2010/12/27,110381844777
2010/12/28,114157031617
2010/12/29,116023360267
2010/12/30,116331836763
2010/12/31,117233280265
2011/01/01,119170703777
2011/01/02,121643055040
2011/01/03,125275334213
2011/01/04,123461883614
2011/01/05,122463815575
2011/01/06,123518454124
2011/01/07,122276572285
2011/01/08,127486753281
2011/01/09,127326837652
2011/01/10,130203614021
2011/01/11,130636344473
2011/01/12,132088901777
2011/01/13,135032918499
2011/01/14,137559147749
2011/01/15,140927611652
2011/01/16,144700876084
2011/01/17,148377475917
2011/01/18,148191165427
2011/01/19,147821501436
2011/01/20,150375092166
2011/01/21,156200885235
2011/01/22,153746749313
2011/01/23,155222443933
2011/01/24,156433195568
2011/01/25,155084561319
2011/01/26,158162726173
2011/01/27,162554493776
2011/01/28,165356615084
2011/01/29,165837390817
2011/01/30,169026074803
2011/01/31,168516528971
2011/02/01,175084028278
2011/02/02,175400562996
2011/02/03,174292204012
2011/02/04,179351539110
2011/02/05,186856748615
2011/02/06,188898028465
2011/02/07,193300813490
2011/02/08,203997715657
2011/02/09,210739398155
2011/02/10,218595681808
2011/02/11,224456992247
2011/02/12,231199270850
2011/02/13,236920895480
2011/02/14,241583122372
2011/02/15,248369994799
2011/02/16,258241387447
2011/02/17,273225950439
2011/02/18,297332742382
2011/02/19,306004997874
2011/02/20,313068467965
2011/02/21,322293652403
2011/02/22,335595997009
2011/02/23,353117238079
2011/02/24,366757408994
2011/02/25,375491789234
2011/02/26,394223765598
2011/02/27,452804453308
2011/02/28,462944585142
2011/03/01,445380541469
2011/03/02,441463264454
2011/03/03,448785558128
2011/03/04,475859387888
2011/03/05,526629490136
2011/03/06,588580695386
2011/03/07,616667785698
2011/03/08,598773454894
2011/03/09,580709889464
2011/03/10,562092365855
2011/03/11,539087606933
2011/03/12,528020689423
2011/03/13,520115602761
2011/03/14,496523824443
2011/03/15,474611733121
2011/03/16,482674175424
2011/03/17,484962988315
2011/03/18,496252706821
2011/03/19,480469734910
2011/03/20,479122553183
2011/03/21,497093523077
2011/03/22,501489253690
2011/03/23,507168709596
2011/03/24,533294016716
2011/03/25,531707034509
2011/03/26,530510476540
2011/03/27,525480978434
2011/03/28,525419481096
2011/03/29,536023566196
2011/03/30,535186235781
2011/03/31,561432614777
2011/04/01,579796364616
2011/04/02,589808409510
2011/04/03,590889414602
2011/04/04,599464229006
2011/04/05,614183430074
2011/04/06,629883890129
2011/04/07,626984219427
2011/04/08,628311988522
2011/04/09,638407665885
2011/04/10,647339333330
2011/04/11,650936185046
2011/04/12,658260801611
2011/04/13,688527971830
2011/04/14,692901131910
2011/04/15,669853687978
2011/04/16,664935830654
2011/04/17,674582465904
2011/04/18,685151745946
2011/04/19,678508005417
2011/04/20,682454503751
2011/04/21,690100644338
2011/04/22,704474774612
2011/04/23,724817282451
2011/04/24,737788142301
2011/04/25,752921009638
2011/04/26,794044915000
2011/04/27,815500930354
2011/04/28,798811849414
2011/04/29,820177246759
2011/04/30,871684636968
2011/05/01,904649471676
2011/05/02,940657870562
2011/05/03,974543707713
2011/05/04,996366912889
2011/05/05,1034184665390
2011/05/06,1066310533728
2011/05/07,1098718830002
2011/05/08,1109463132282
2011/05/09,1173394264459
2011/05/10,1296510902076
2011/05/11,1337835975481
2011/05/12,1349171339373
2011/05/13,1381388327195
2011/05/14,1491366453869
2011/05/15,1572440015474
2011/05/16,1630942871223
2011/05/17,1719881248729
2011/05/18,1845091794398
2011/05/19,2027555145636
2011/05/20,2153340636512
2011/05/21,2261972512392
2011/05/22,2449115282662
2011/05/23,2626913702222
2011/05/24,2852686378916
2011/05/25,3059691377014
2011/05/26,3373058459252
2011/05/27,3763656756544
2011/05/28,3714649602334
2011/05/29,3673888478887
2011/05/30,3640422024612
2011/05/31,3563420220702
2011/06/01,3579060743198
2011/06/02,3729974705552
2011/06/03,3876199173010
2011/06/04,4044390991523
2011/06/05,4181025855392
2011/06/06,4568415667688
2011/06/07,4723328920197
2011/06/08,4817019448559
2011/06/09,5080260748485
2011/06/10,5379779416313
2011/06/11,5643745368434
2011/06/12,5953277015290
2011/06/13,6097738286227
2011/06/14,6235628752154
2011/06/15,7032050223031
2011/06/16,7739703815166
2011/06/17,7826620666417
2011/06/18,7943145610763
2011/06/19,8284711631890
2011/06/20,8721138406601
2011/06/21,9145732382329
2011/06/22,9721516381477
2011/06/23,9946680777911
2011/06/24,10763846834885
2011/06/25,10857434992055
2011/06/26,10745681652899
2011/06/27,10749425557148
2011/06/28,10753932805695
2011/06/29,10987661418222
2011/06/30,11322013695688
2011/07/01,11693471165005
2011/07/02,11761150326393
2011/07/03,11687432313522
2011/07/04,11568264926177
2011/07/05,11370141880262
2011/07/06,11193148410826
2011/07/07,11200144379195
2011/07/08,11157124249082
2011/07/09,11490467416268
2011/07/10,11434831675599
2011/07/11,11511648116039
2011/07/12,11459824475708
2011/07/13,11876115453550
2011/07/14,12102525374631
2011/07/15,12131072376694
2011/07/16,12338789663451
2011/07/17,12330571798326
2011/07/18,12439059210032
2011/07/19,12607509346956
2011/07/20,12393161104919
2011/07/21,12513871615512
2011/07/22,12530315510842
2011/07/23,12537621752239
2011/07/24,12767813191565
2011/07/25,13037610881000
2011/07/26,13266763589944
2011/07/27,13797703406883
2011/07/28,13880095450396
2011/07/29,13751285540459
2011/07/30,13528905639197
2011/07/31,13665511201490
2011/08/01,14209657478654
2011/08/02,14297101392742
2011/08/03,14361947332669
2011/08/04,14143823233508
2011/08/05,13727772672434
2011/08/06,13397604307199
2011/08/07,12995678255711
2011/08/08,12800572623938
2011/08/09,12843223875240
2011/08/10,13378540726809
2011/08/11,13291726589798
2011/08/12,13082456488795
2011/08/13,13027182534108
2011/08/14,12668288028702
2011/08/15,12759100897161
2011/08/16,12538030340877
2011/08/17,12545657807300
2011/08/18,12734392136469
2011/08/19,12647721717682
2011/08/20,12645204579228
2011/08/21,12837303721646
2011/08/22,13543172323779
2011/08/23,13914556316687
2011/08/24,13650243659642
2011/08/25,13221366093585
2011/08/26,13213021741277
2011/08/27,12831835545492
2011/08/28,12277165993616
2011/08/29,12048105088342
2011/08/30,12273686967792
2011/08/31,12611266431134
2011/09/01,12495823496564
2011/09/02,12625592505022
2011/09/03,12741987074771
2011/09/04,12541447979945
2011/09/05,12630701060655
2011/09/06,12797857847884
2011/09/07,12931754989996
2011/09/08,12552343537204
2011/09/09,12488251824363
2011/09/10,12617707226344
2011/09/11,12488778142336
2011/09/12,12127629173851
2011/09/13,12167822869010
2011/09/14,12313764428144
2011/09/15,12418401382392
2011/09/16,12269925510780
2011/09/17,11897175663812
2011/09/18,12349480969894
2011/09/19,12347284418403
2011/09/20,12082839273232
2011/09/21,12274273917202
2011/09/22,12439479854039
2011/09/23,12440571723856
2011/09/24,12088366216653
2011/09/25,12101246737193
2011/09/26,11928799288504
2011/09/27,11948477494876
2011/09/28,11865620443343
2011/09/29,11771541367067
2011/09/30,11538682998179
2011/10/01,11272980096748
2011/10/02,11333282818536
2011/10/03,11306024170170
2011/10/04,11276593501127
2011/10/05,11103732247935
2011/10/06,11312751951485
2011/10/07,11167498719907
2011/10/08,11175794324988
2011/10/09,10897039163936
2011/10/10,10772554939432
2011/10/11,10401327751854
2011/10/12,10175367283579
2011/10/13,9644236654773
2011/10/14,9524280189214
2011/10/15,9749777536728
2011/10/16,9620094874587
2011/10/17,9360618539236
2011/10/18,9230220978492
2011/10/19,9247266906246
2011/10/20,9110206915645
2011/10/21,9178533144262
2011/10/22,8829711179891
2011/10/23,8493070278413
2011/10/24,8428096957328
2011/10/25,8695931919077
2011/10/26,8747854743819
2011/10/27,8609595094618
2011/10/28,8317955661499
2011/10/29,8358372951808
2011/10/30,8140226221147
2011/10/31,8048092906895
2011/11/01,8107562406651
2011/11/02,8333058603195
2011/11/03,8366906086393
2011/11/04,8278251806999
2011/11/05,8499058452065
2011/11/06,8577641401687
2011/11/07,8407725600961
2011/11/08,8385085845404
2011/11/09,8671039274022
2011/11/10,8830898978098
2011/11/11,8535771541942
2011/11/12,8363542619994
2011/11/13,8448207268246
2011/11/14,8457685435274
2011/11/15,8686636887783
2011/11/16,8666958683553
2011/11/17,8566647451775
2011/11/18,8406223103718
2011/11/19,8365594184567
2011/11/20,8058393567059
2011/11/21,8103976381894
2011/11/22,8049240850996
2011/11/23,8070165387579
2011/11/24,7844571361532
2011/11/25,7717486781076
2011/11/26,7646644783885
2011/11/27,7515055686548
2011/11/28,7428720454549
2011/11/29,7511693847667
2011/11/30,7581247458427
2011/12/01,8078431031591
2011/12/02,8418536562371
2011/12/03,8238998654555
2011/12/04,8148690613554
2011/12/05,8185951619595
2011/12/06,8339655679542
2011/12/07,8356683260640
2011/12/08,8259181277282
2011/12/09,8247783695978
2011/12/10,8337860759450
2011/12/11,8178854963161
2011/12/12,8112521479946
2011/12/13,7912043342150
2011/12/14,8012337807007
2011/12/15,7903263508031
2011/12/16,7657248815114
2011/12/17,7649847730827
2011/12/18,7900976152233
2011/12/19,8048139864061
2011/12/20,8123533604893
2011/12/21,8206513728967
2011/12/22,8186382315105
2011/12/23,8308447804573
2011/12/24,8238704675768
2011/12/25,8425418653817
2011/12/26,8931875537231
2011/12/27,9098854417079
2011/12/28,8965808492497
2011/12/29,8910056652005
2011/12/30,8509661312681
2011/12/31,8613596542238
2012/01/01,8618389842832
2012/01/02,8633242530630
2012/01/03,8792287594840
2012/01/04,8892889075310
2012/01/05,8698819026308
2012/01/06,8942311633585
2012/01/07,9267930739049
2012/01/08,9426058199698
2012/01/09,9608851781248
2012/01/10,9570487182630
2012/01/11,9474565621593
2012/01/12,9683092104088
2012/01/13,9378127473581
2012/01/14,9355294410847
2012/01/15,9369585443901
2012/01/16,9402958016768
2012/01/17,9633117408575
2012/01/18,9509083337576
2012/01/19,9228018088894
2012/01/20,9098937784650
2012/01/21,9399735029362
2012/01/22,9469235160651
2012/01/23,9678801236811
2012/01/24,9600224827346
2012/01/25,9668133731773
2012/01/26,9432974647729
2012/01/27,9376081206779
2012/01/28,9434204749299
2012/01/29,9611940306133
2012/01/30,9973529116409
2012/01/31,10164370032368
2012/02/01,9967792816696
2012/02/02,9872180066413
2012/02/03,10164706751340
2012/02/04,10190147879122
2012/02/05,10190762581980
2012/02/06,10160072996556
2012/02/07,10057498889437
2012/02/08,9924589409235
2012/02/09,9848704100509
2012/02/10,9944440932245
2012/02/11,9853387497397
2012/02/12,10099795356848
2012/02/13,10199716648779
2012/02/14,9908019561012
2012/02/15,9724973881283
2012/02/16,9716438256738
2012/02/17,9680348193296
2012/02/18,10062980082490
2012/02/19,10455797392204
2012/02/20,10464470749471
2012/02/21,10047852584382
2012/02/22,10094694099007
2012/02/23,10370268850039
2012/02/24,10288075774345
2012/02/25,10578341386465
2012/02/26,10668343177904
2012/02/27,10624552629527
2012/02/28,10607304496930
2012/02/29,10982445578647
2012/03/01,10958226004846
2012/03/02,10847948548498
2012/03/03,10274802207484
2012/03/04,10088436778952
2012/03/05,10130248303299
2012/03/06,10318804904201
2012/03/07,10422723707528
2012/03/08,10766339717160
2012/03/09,11034410468851
2012/03/10,11540179762084
2012/03/11,11241146744539
2012/03/12,11361092597959
2012/03/13,11508749209194
2012/03/14,11404090063527
2012/03/15,10890443687763
2012/03/16,10760086034827
2012/03/17,11105535995857
2012/03/18,11411983836234
2012/03/19,11477710475563
2012/03/20,11409647567532
2012/03/21,11598279836548
2012/03/22,11643836094687
2012/03/23,11238099448115
2012/03/24,11407757064666
2012/03/25,11820279646185
2012/03/26,11733725898328
2012/03/27,11630838289375
2012/03/28,11595268899285
2012/03/29,11603953602189
2012/03/30,11666421240660
2012/03/31,12042868184820
2012/04/01,12064621756237
2012/04/02,11765436794714
2012/04/03,11395132486678
2012/04/04,11369325958874
2012/04/05,11000734752151
2012/04/06,10751076474577
2012/04/07,10759389528316
2012/04/08,10875839164679
2012/04/09,11248158842580
2012/04/10,11324497626834
2012/04/11,11510810074577
2012/04/12,11435953111837
2012/04/13,11068924226541
2012/04/14,10838247140477
2012/04/15,10519316276480
2012/04/16,10432319413189
2012/04/17,10563811952116
2012/04/18,10459361895872
2012/04/19,10697358948953
2012/04/20,11189925814820
2012/04/21,11319138841530
2012/04/22,11401685467570
2012/04/23,11478528852499
2012/04/24,11171152195060
2012/04/25,11027385124756
2012/04/26,11039469112543
2012/04/27,10867433920905
2012/04/28,10989830687016
2012/04/29,11298980164124
2012/04/30,11709881757638
2012/05/01,12095667451350
2012/05/02,12114220424901
2012/05/03,12008007548114
2012/05/04,12053899798325
2012/05/05,12000471359718
2012/05/06,12166744744753
2012/05/07,12283935324934
2012/05/08,12643959179888
2012/05/09,12867695854989
2012/05/10,12919358428847
2012/05/11,12302302150593
2012/05/12,12319784971159
2012/05/13,12133825690244
2012/05/14,12088727907941
2012/05/15,12019261190841
2012/05/16,11542573298110
2012/05/17,11270854537176
2012/05/18,11381309920965
2012/05/19,11626764394004
2012/05/20,11776054294690
2012/05/21,11809730157268
2012/05/22,11421857175381
2012/05/23,11192254165739
2012/05/24,11128768243177
2012/05/25,10737982676128
2012/05/26,10684919659586
2012/05/27,11099694243046
2012/05/28,11218174353507
2012/05/29,11071049299480
2012/05/30,10805899919481
2012/05/31,10963182258493
2012/06/01,10952621235382
2012/06/02,11339895784394
2012/06/03,11694296508375
2012/06/04,11811452876308
2012/06/05,11652628929902
2012/06/06,11886515121093
2012/06/07,11671953907944
2012/06/08,11581440889465
2012/06/09,11857932509419
2012/06/10,12131922881232
2012/06/11,12343506663173
2012/06/12,12003077501514
2012/06/13,12164786083584
2012/06/14,12014373145226
2012/06/15,12194808094074
2012/06/16,12198935365883
2012/06/17,12368932822870
2012/06/18,12387543584747
2012/06/19,12961220968180
2012/06/20,12448420256788
2012/06/21,12257630959815
2012/06/22,12012607512498
2012/06/23,12456546062764
2012/06/24,12636064705042
2012/06/25,12609689277364
2012/06/26,12641086707749
2012/06/27,12885349045455
2012/06/28,12748404535598
2012/06/29,12601505675393
2012/06/30,12429360353354
2012/07/01,12291662726036
2012/07/02,12469796513266
2012/07/03,12583872344912
2012/07/04,12872316487234
2012/07/05,12835021427738
2012/07/06,12877035727536
2012/07/07,13202183451404
2012/07/08,13447134092662
2012/07/09,13613618226017
2012/07/10,13512553117868
2012/07/11,13293933226604
2012/07/12,13031544169618
2012/07/13,13176778940973
2012/07/14,13399677713090
2012/07/15,13408022823014
2012/07/16,13240563826331
2012/07/17,13580609899913
2012/07/18,13883978969056
2012/07/19,13901266688208
2012/07/20,13674428583264
2012/07/21,13601895884882
2012/07/22,13616940258388
2012/07/23,13647660616176
2012/07/24,13817766944848
2012/07/25,14059735663949
2012/07/26,14512410657367
2012/07/27,14721998006499
2012/07/28,15104713640218
2012/07/29,14735204563791
2012/07/30,15551222802390
2012/07/31,15365262962913
2012/08/01,14905459865087
2012/08/02,15014367921583
2012/08/03,15522283143384
2012/08/04,15615268481183
2012/08/05,15510795710923
2012/08/06,15237230687278
2012/08/07,15194191255649
2012/08/08,15480783196332
2012/08/09,15847195204023
2012/08/10,16038425395527
2012/08/11,16229955860783
2012/08/12,16484851776180
2012/08/13,16625148715656
2012/08/14,16873564157416
2012/08/15,17119667054015
2012/08/16,17249070026706
2012/08/17,16899605588086
2012/08/18,16576170629734
2012/08/19,16706352664638
2012/08/20,17652540730989
2012/08/21,18257173748432
2012/08/22,17820818064924
2012/08/23,17839229132439
2012/08/24,17849352714591
2012/08/25,17540755723716
2012/08/26,18128273938825
2012/08/27,18407663864917
2012/08/28,18265334827853
2012/08/29,18650309027540
2012/08/30,18877118953982
2012/08/31,18572815326101
2012/09/01,18731548705987
2012/09/02,18718746574400
2012/09/03,19206844098157
2012/09/04,18665051633907
2012/09/05,19366935949720
2012/09/06,20109502216104
2012/09/07,20777197609407
2012/09/08,20782204696788
2012/09/09,20496960211570
2012/09/10,20493161445933
2012/09/11,20629497066822
2012/09/12,20232193012056
2012/09/13,19997344968503
2012/09/14,20266443352742
2012/09/15,20055103829613
2012/09/16,20138686106606
2012/09/17,20671814210180
2012/09/18,21326298259891
2012/09/19,21221573329023
2012/09/20,20976345901383
2012/09/21,21467280964002
2012/09/22,22250494847108
2012/09/23,22078423276016
2012/09/24,22021171866452
2012/09/25,22060159691250
2012/09/26,21414360108488
2012/09/27,21192235281292
2012/09/28,21833540945845
2012/09/29,22079985046379
2012/09/30,22332077327636
2012/10/01,21987593644188
2012/10/02,21457931649891
2012/10/03,21479657306143
2012/10/04,21139090837868
2012/10/05,21010656952821
2012/10/06,21068625508973
2012/10/07,21151022636754
2012/10/08,21743660040560
2012/10/09,22110701123352
2012/10/10,22248830960139
2012/10/11,22279876569082
2012/10/12,22296932247950
2012/10/13,22223817747062
2012/10/14,21960851136657
2012/10/15,22194592501450
2012/10/16,22597735439908
2012/10/17,22658276152052
2012/10/18,22624035832795
2012/10/19,22963786434654
2012/10/20,22640593365625
2012/10/21,23210197171968
2012/10/22,23323530670819
2012/10/23,23233174282433
2012/10/24,23078680828833
2012/10/25,22844710929677
2012/10/26,22985725129013
2012/10/27,24104625771084
2012/10/28,24259128992368
2012/10/29,24546883957501
2012/10/30,24633153083795
2012/10/31,24313162166742
2012/11/01,23892567457724
2012/11/02,23791158007974
2012/11/03,23764443430392
2012/11/04,24291128702972
2012/11/05,24535187167836
2012/11/06,24338360940625
2012/11/07,24292658863141
2012/11/08,24871304300407
2012/11/09,24753704859034
2012/11/10,24987502070611
2012/11/11,24609464880401
2012/11/12,24382197266697
2012/11/13,23825863829339
2012/11/14,24005375851144
2012/11/15,23878423552111
2012/11/16,23703004996892
2012/11/17,23862183459097
2012/11/18,24372349998981
2012/11/19,23809747000046
2012/11/20,24238666190193
2012/11/21,24385472750381
2012/11/22,24757191124921
2012/11/23,24612764939761
2012/11/24,25195235974080
2012/11/25,25144194417254
2012/11/26,25518450028132
2012/11/27,25601324036006
2012/11/28,26105326496797
2012/11/29,26865285458689
2012/11/30,26073000282714
2012/12/01,25963046697865
2012/12/02,26050625707902
2012/12/03,25854585973818
2012/12/04,24880055047496
2012/12/05,23655992290770
2012/12/06,23374121972143
2012/12/07,23055904841437
2012/12/08,23290835838109
2012/12/09,23068593601269
2012/12/10,23023717763798
2012/12/11,23178991217144
2012/12/12,23367433397517
2012/12/13,23012989233123
2012/12/14,22190970877040
2012/12/15,21172218022245
2012/12/16,20805779766512
2012/12/17,20611281463391
2012/12/18,20856602268357
2012/12/19,21451035684894
2012/12/20,20994581407327
2012/12/21,20844044623349
2012/12/22,21204225290247
2012/12/23,22253932466048
2012/12/24,21925307996989
2012/12/25,21873232239732
2012/12/26,21669099708960
2012/12/27,22209716977785
2012/12/28,22778795293918
2012/12/29,22726293332867
2012/12/30,22640596035810
2012/12/31,23338683715867
2013/01/01,23586897669125
2013/01/02,23391335243438
2013/01/03,23474722832510
2013/01/04,23258087408742
2013/01/05,23091239428915
2013/01/06,22510076812917
2013/01/07,22571701783748
2013/01/08,23108571541775
2013/01/09,22622258698647
2013/01/10,22742165512356
2013/01/11,22385394821446
2013/01/12,21515549068721
2013/01/13,21247731025368
2013/01/14,21775123473073
2013/01/15,21880849228961
2013/01/16,21369621865405
2013/01/17,21269603040272
2013/01/18,20679136412454
2013/01/19,21048962883196
2013/01/20,21205470750769
2013/01/21,21620233580174
2013/01/22,21643570493004
2013/01/23,21624650854174
2013/01/24,21524484839831
2013/01/25,21521090012755
2013/01/26,21351296316068
2013/01/27,21695580062119
2013/01/28,21890859011798
2013/01/29,22017937244363
2013/01/30,22188018488553
2013/01/31,23097700055255
2013/02/01,23576759440440
2013/02/02,23666410835366
2013/02/03,23671024779030
2013/02/04,24414576439275
2013/02/05,24947194760122
2013/02/06,25026083474948
2013/02/07,24785282921115
2013/02/08,24758052972717
2013/02/09,24482731923082
2013/02/10,24674917919789
2013/02/11,25254387955496
2013/02/12,24859451010661
2013/02/13,24851201877865
2013/02/14,25356042836513
2013/02/15,25806231197083
2013/02/16,26910475135544
2013/02/17,27937283650333
2013/02/18,29049735493323
2013/02/19,29000900798941
2013/02/20,29543209097376
2013/02/21,30781571559055
2013/02/22,30576916522771
2013/02/23,30618779844215
2013/02/24,30430916887912
2013/02/25,31099019688716
2013/02/26,31102051701402
2013/02/27,31910720186915
2013/02/28,32018132291071
2013/03/01,31820886071966
2013/03/02,31918852771535
2013/03/03,32175888908906
2013/03/04,33538310331162
2013/03/05,33733600568162
2013/03/06,33740822725845
2013/03/07,33392192047322
2013/03/08,33741241469774
2013/03/09,34226192780275
2013/03/10,35441005003533
2013/03/11,36273376213473
2013/03/12,34463012245691
2013/03/13,34295783251433
2013/03/14,35636471688164
2013/03/15,37340036299289
2013/03/16,38246779947122
2013/03/17,40374453274760
2013/03/18,42222813560072
2013/03/19,43032555044836
2013/03/20,43449472426765
2013/03/21,45753351391649
2013/03/22,47992208094340
2013/03/23,49089287950797
2013/03/24,51882869135887
2013/03/25,51938300465532
2013/03/26,51512540943753
2013/03/27,50059055248872
2013/03/28,50914507735855
2013/03/29,52953560407642
2013/03/30,54242205868794
2013/03/31,54320023286976
2013/04/01,57115545498179
2013/04/02,58298058349138
2013/04/03,58791135649077
2013/04/04,57911465521829
2013/04/05,56387462827786
2013/04/06,57747650808443
2013/04/07,58988241768298
2013/04/08,60078214718599
2013/04/09,61336571982907
2013/04/10,63554054947512
2013/04/11,64137235862668
2013/04/12,64024996828665
2013/04/13,63746965453545
2013/04/14,63219391881007
2013/04/15,62913140487095
2013/04/16,64198519412374
2013/04/17,65062044042885
2013/04/18,66834325803132
2013/04/19,65105443685300
2013/04/20,65020008469174
2013/04/21,67910213960300
2013/04/22,69060990209117
2013/04/23,70031965887484
2013/04/24,71078815116332
2013/04/25,71149868590928
2013/04/26,73152711812089
2013/04/27,73101089796006
2013/04/28,72611497542062
2013/04/29,74212826359002
2013/04/30,75486200890337
2013/05/01,75372573309857
2013/05/02,74179847619452
2013/05/03,73293367417906
2013/05/04,73632335818509
2013/05/05,74076323073788
2013/05/06,77316720642243
2013/05/07,79033384347006
2013/05/08,80644853134925
2013/05/09,81233052333397
2013/05/10,81828104339444
2013/05/11,83258276814929
2013/05/12,85314360672359
2013/05/13,87871938870991
2013/05/14,88625606453234
2013/05/15,86902746504086
2013/05/16,85458294196362
2013/05/17,85639631409899
2013/05/18,84625450047683
2013/05/19,86047642142101
2013/05/20,84243615479324
2013/05/21,82741376048032
2013/05/22,84166828364606
2013/05/23,85732985707837
2013/05/24,88120547293121
2013/05/25,89847183673089
2013/05/26,92275347855543
2013/05/27,95400641504639
2013/05/28,95635357964194
2013/05/29,96885098960574
2013/05/30,98505561742284
2013/05/31,1.0142849399852E+14
2013/06/01,1.051022718835E+14
2013/06/02,1.1063697774347E+14
2013/06/03,1.1407225824104E+14
2013/06/04,1.1687520839226E+14
2013/06/05,1.2241465686182E+14
2013/06/06,1.2740846141147E+14
2013/06/07,126856604616629
2013/06/08,1.2810062477137E+14
2013/06/09,1.2998603537949E+14
2013/06/10,1.314552598298E+14
2013/06/11,1.3142472531574E+14
2013/06/12,1.3614968181303E+14
2013/06/13,1.4084845766909E+14
2013/06/14,1.399303432504E+14
2013/06/15,1.393654878268E+14
2013/06/16,1.41257436174E+14
2013/06/17,1.45573107483E+14
2013/06/18,1.452089648727E+14
2013/06/19,1.3932503537894E+14
2013/06/20,1.4029437812994E+14
2013/06/21,1.4315992921771E+14
2013/06/22,1.4963267908643E+14
2013/06/23,1.5431041776065E+14
2013/06/24,1.5244967092551E+14
2013/06/25,1.5156370194141E+14
2013/06/26,1.5569347279994E+14
2013/06/27,1.5514979810641E+14
2013/06/28,1.5786673743952E+14
2013/06/29,1.5978900875393E+14
2013/06/30,1.6371495055792E+14
2013/07/01,1.6435874548851E+14
2013/07/02,1.6490096215325E+14
2013/07/03,1.683897730784E+14
2013/07/04,1.7293372848385E+14
