Date,confirmationtime90wma
2015/03/27,9.827
2015/03/28,9.826
2015/03/29,9.817
2015/03/30,9.825
2015/03/31,9.82
2015/04/01,9.844
2015/04/02,9.818
2015/04/03,9.818
2015/04/04,9.809
2015/04/05,9.806
2015/04/06,9.84
2015/04/07,9.831
2015/04/08,9.866
2015/04/09,9.887
2015/04/10,9.877
2015/04/11,9.885
2015/04/12,9.914
2015/04/13,9.899
2015/04/14,9.893
2015/04/15,9.935
2015/04/16,9.946
2015/04/17,9.979
2015/04/18,9.977
2015/04/19,9.977
2015/04/20,9.964
2015/04/21,9.953
2015/04/22,9.943
2015/04/23,9.969
2015/04/24,10.006
2015/04/25,9.983
2015/04/26,9.986
2015/04/27,10
2015/04/28,9.991
2015/04/29,10.023
2015/04/30,10.041
2015/05/01,10.038
2015/05/02,10.035
2015/05/03,10.042
2015/05/04,10.071
2015/05/05,10.058
2015/05/06,10.036
2015/05/07,10.042
2015/05/08,10.034
2015/05/09,10.061
2015/05/10,10.087
2015/05/11,10.068
2015/05/12,10.06
2015/05/13,10.036
2015/05/14,10.022
2015/05/15,10.019
2015/05/16,10.04
2015/05/17,10.006
2015/05/18,10.007
2015/05/19,10.032
2015/05/20,10.031
2015/05/21,10.016
2015/05/22,10.025
2015/05/23,10.088
2015/05/24,10.084
2015/05/25,10.088
2015/05/26,10.087
2015/05/27,10.096
2015/05/28,10.115
2015/05/29,10.1
2015/05/30,10.112
2015/05/31,10.104
2015/06/01,10.123
2015/06/02,10.112
2015/06/03,10.114
2015/06/04,10.117
2015/06/05,10.125
2015/06/06,10.082
2015/06/07,10.073
2015/06/08,10.054
2015/06/09,10.042
2015/06/10,10.008
2015/06/11,10.023
2015/06/12,10.025
2015/06/13,10.004
2015/06/14,9.997
2015/06/15,9.997
2015/06/16,10.046
2015/06/17,10.026
2015/06/18,10.009
2015/06/19,10.004
2015/06/20,10.021
2015/06/21,10.056
2015/06/22,10.043
2015/06/23,10.048
2015/06/24,10.03
2015/06/25,10.018
2015/06/26,10.002
2015/06/27,10.027
2015/06/28,10.03
2015/06/29,10.034
2015/06/30,10.031
2015/07/01,10.044
2015/07/02,10.028
2015/07/03,10.003
2015/07/04,9.99
2015/07/05,9.991
2015/07/06,9.945
2015/07/07,9.96
2015/07/08,9.936
2015/07/09,9.954
2015/07/10,9.939
2015/07/11,9.933
2015/07/12,9.947
2015/07/13,9.941
2015/07/14,9.94
2015/07/15,9.927
2015/07/16,9.944
2015/07/17,9.94
2015/07/18,9.933
2015/07/19,9.922
2015/07/20,9.905
2015/07/21,9.935
2015/07/22,9.921
2015/07/23,9.928
2015/07/24,9.896
2015/07/25,9.883
2015/07/26,9.884
2015/07/27,9.878
2015/07/28,9.892
2015/07/29,9.881
2015/07/30,9.901
2015/07/31,9.892
2015/08/01,9.878
2015/08/02,9.869
2015/08/03,9.853
2015/08/04,9.868
2015/08/05,9.888
2015/08/06,9.891
2015/08/07,9.904
2015/08/08,9.882
2015/08/09,9.887
2015/08/10,9.859
2015/08/11,9.836
2015/08/12,9.87
2015/08/13,9.867
2015/08/14,9.872
2015/08/15,9.885
2015/08/16,9.895
2015/08/17,9.892
2015/08/18,9.898
2015/08/19,9.883
2015/08/20,9.875
2015/08/21,9.849
2015/08/22,9.832
2015/08/23,9.851
2015/08/24,9.838
2015/08/25,9.856
2015/08/26,9.836
2015/08/27,9.85
2015/08/28,9.837
2015/08/29,9.819
2015/08/30,9.813
2015/08/31,9.799
2015/09/01,9.789
2015/09/02,9.771
2015/09/03,9.772
2015/09/04,9.76
2015/09/05,9.76
2015/09/06,9.764
2015/09/07,9.756
2015/09/08,9.773
2015/09/09,9.769
2015/09/10,9.738
2015/09/11,9.723
2015/09/12,9.742
2015/09/13,9.736
2015/09/14,9.728
2015/09/15,9.711
2015/09/16,9.719
2015/09/17,9.723
2015/09/18,9.723
2015/09/19,9.762
2015/09/20,9.794
2015/09/21,9.818
2015/09/22,9.804
2015/09/23,9.789
2015/09/24,9.799
2015/09/25,9.776
2015/09/26,9.777
2015/09/27,9.774
2015/09/28,9.78
2015/09/29,9.747
2015/09/30,9.747
2015/10/01,9.745
2015/10/02,9.759
2015/10/03,9.763
2015/10/04,9.755
2015/10/05,9.746
2015/10/06,9.754
2015/10/07,9.777
2015/10/08,9.788
2015/10/09,9.824
2015/10/10,9.806
2015/10/11,9.807
2015/10/12,9.815
2015/10/13,9.83
2015/10/14,9.823
2015/10/15,9.798
2015/10/16,9.803
2015/10/17,9.82
2015/10/18,9.823
2015/10/19,9.799
2015/10/20,9.831
2015/10/21,9.836
2015/10/22,9.834
2015/10/23,9.831
2015/10/24,9.833
2015/10/25,9.822
2015/10/26,9.799
2015/10/27,9.799
2015/10/28,9.811
2015/10/29,9.806
2015/10/30,9.776
2015/10/31,9.776
2015/11/01,9.768
2015/11/02,9.759
2015/11/03,9.749
2015/11/04,9.738
2015/11/05,9.741
2015/11/06,9.745
2015/11/07,9.739
2015/11/08,9.753
2015/11/09,9.75
2015/11/10,9.752
2015/11/11,9.726
2015/11/12,9.709
2015/11/13,9.693
2015/11/14,9.702
2015/11/15,9.687
2015/11/16,9.656
2015/11/17,9.656
2015/11/18,9.65
2015/11/19,9.67
2015/11/20,9.646
2015/11/21,9.615
2015/11/22,9.586
2015/11/23,9.568
2015/11/24,9.559
2015/11/25,9.561
2015/11/26,9.529
2015/11/27,9.556
2015/11/28,9.549
2015/11/29,9.55
2015/11/30,9.533
2015/12/01,9.511
2015/12/02,9.496
2015/12/03,9.507
2015/12/04,9.502
2015/12/05,9.472
2015/12/06,9.459
2015/12/07,9.464
2015/12/08,9.433
2015/12/09,9.411
2015/12/10,9.347
2015/12/11,9.335
2015/12/12,9.321
2015/12/13,9.334
2015/12/14,9.287
2015/12/15,9.251
2015/12/16,9.236
2015/12/17,9.232
2015/12/18,9.211
2015/12/19,9.205
2015/12/20,9.19
2015/12/21,9.196
2015/12/22,9.2
2015/12/23,9.195
2015/12/24,9.218
2015/12/25,9.206
2015/12/26,9.185
2015/12/27,9.133
2015/12/28,9.137
2015/12/29,9.13
2015/12/30,9.116
2015/12/31,9.133
2016/01/01,9.162
2016/01/02,9.175
2016/01/03,9.187
2016/01/04,9.156
2016/01/05,9.153
2016/01/06,9.172
2016/01/07,9.183
2016/01/08,9.161
2016/01/09,9.166
2016/01/10,9.143
2016/01/11,9.125
2016/01/12,9.108
2016/01/13,9.119
2016/01/14,9.154
2016/01/15,9.209
2016/01/16,9.228
2016/01/17,9.234
2016/01/18,9.213
2016/01/19,9.248
2016/01/20,9.252
2016/01/21,9.28
2016/01/22,9.256
2016/01/23,9.23
2016/01/24,9.212
2016/01/25,9.204
2016/01/26,9.199
2016/01/27,9.201
2016/01/28,9.216
2016/01/29,9.2
2016/01/30,9.167
2016/01/31,9.14
2016/02/01,9.135
2016/02/02,9.11
2016/02/03,9.085
2016/02/04,9.073
2016/02/05,9.041
2016/02/06,8.999
2016/02/07,8.98
2016/02/08,8.995
2016/02/09,8.976
2016/02/10,8.971
2016/02/11,8.937
2016/02/12,8.924
2016/02/13,8.929
2016/02/14,8.921
2016/02/15,8.932
2016/02/16,8.963
2016/02/17,8.969
2016/02/18,8.959
2016/02/19,8.979
2016/02/20,8.992
2016/02/21,9.04
2016/02/22,9.091
2016/02/23,9.124
2016/02/24,9.192
2016/02/25,9.195
2016/02/26,9.221
2016/02/27,9.236
2016/02/28,9.271
2016/02/29,9.308
2016/03/01,9.331
2016/03/02,9.33
2016/03/03,9.363
2016/03/04,9.365
2016/03/05,9.374
2016/03/06,9.385
2016/03/07,9.42
2016/03/08,9.423
2016/03/09,9.408
2016/03/10,9.408
2016/03/11,9.402
2016/03/12,9.418
2016/03/13,9.452
2016/03/14,9.456
2016/03/15,9.448
2016/03/16,9.451
2016/03/17,9.47
2016/03/18,9.497
2016/03/19,9.524
2016/03/20,9.534
2016/03/21,9.556
2016/03/22,9.563
2016/03/23,9.569
2016/03/24,9.578
2016/03/25,9.588
2016/03/26,9.587
2016/03/27,9.604
2016/03/28,9.582
2016/03/29,9.576
2016/03/30,9.584
2016/03/31,9.631
2016/04/01,9.63
2016/04/02,9.65
2016/04/03,9.665
2016/04/04,9.647
2016/04/05,9.643
2016/04/06,9.637
2016/04/07,9.656
2016/04/08,9.668
2016/04/09,9.654
2016/04/10,9.629
2016/04/11,9.627
2016/04/12,9.632
2016/04/13,9.616
2016/04/14,9.6
2016/04/15,9.62
2016/04/16,9.642
2016/04/17,9.634
2016/04/18,9.662
2016/04/19,9.665
2016/04/20,9.649
2016/04/21,9.651
2016/04/22,9.664
2016/04/23,9.675
2016/04/24,9.706
2016/04/25,9.746
2016/04/26,9.745
2016/04/27,9.781
2016/04/28,9.805
2016/04/29,9.794
2016/04/30,9.8
2016/05/01,9.792
2016/05/02,9.782
2016/05/03,9.779
2016/05/04,9.756
2016/05/05,9.748
2016/05/06,9.731
2016/05/07,9.728
2016/05/08,9.703
2016/05/09,9.675
2016/05/10,9.662
2016/05/11,9.686
2016/05/12,9.7
2016/05/13,9.693
2016/05/14,9.698
2016/05/15,9.711
2016/05/16,9.72
2016/05/17,9.729
2016/05/18,9.72
2016/05/19,9.768
2016/05/20,9.764
2016/05/21,9.773
2016/05/22,9.729
2016/05/23,9.689
2016/05/24,9.69
2016/05/25,9.705
2016/05/26,9.726
2016/05/27,9.739
2016/05/28,9.762
2016/05/29,9.763
2016/05/30,9.769
2016/05/31,9.804
2016/06/01,9.81
2016/06/02,9.825
2016/06/03,9.833
2016/06/04,9.884
2016/06/05,9.855
2016/06/06,9.826
2016/06/07,9.837
2016/06/08,9.842
2016/06/09,9.819
2016/06/10,9.823
2016/06/11,9.811
2016/06/12,9.813
2016/06/13,9.794
2016/06/14,9.819
2016/06/15,9.812
2016/06/16,9.809
2016/06/17,9.807
2016/06/18,9.792
2016/06/19,9.756
2016/06/20,9.735
2016/06/21,9.734
2016/06/22,9.766
2016/06/23,9.778
2016/06/24,9.809
2016/06/25,9.79
2016/06/26,9.792
2016/06/27,9.793
2016/06/28,9.792
2016/06/29,9.794
2016/06/30,9.79
2016/07/01,9.78
2016/07/02,9.779
2016/07/03,9.77
2016/07/04,9.766
2016/07/05,9.77
2016/07/06,9.781
2016/07/07,9.798
2016/07/08,9.802
2016/07/09,9.799
2016/07/10,9.787
2016/07/11,9.793
2016/07/12,9.799
2016/07/13,9.829
2016/07/14,9.838
2016/07/15,9.856
2016/07/16,9.842
2016/07/17,9.838
2016/07/18,9.836
2016/07/19,9.867
2016/07/20,9.862
2016/07/21,9.883
2016/07/22,9.912
2016/07/23,9.937
2016/07/24,9.975
2016/07/25,10
2016/07/26,10.028
2016/07/27,10.057
2016/07/28,10.073
2016/07/29,10.07
2016/07/30,10.118
2016/07/31,10.105
2016/08/01,10.093
2016/08/02,10.08
2016/08/03,10.052
2016/08/04,10.04
2016/08/05,10.009
2016/08/06,9.981
2016/08/07,9.977
2016/08/08,9.972
2016/08/09,10.008
2016/08/10,9.998
2016/08/11,9.99
2016/08/12,9.984
2016/08/13,9.959
2016/08/14,9.935
2016/08/15,9.933
2016/08/16,9.95
2016/08/17,9.989
2016/08/18,9.976
2016/08/19,9.963
2016/08/20,9.949
2016/08/21,9.925
2016/08/22,9.907
2016/08/23,9.903
2016/08/24,9.893
2016/08/25,9.919
2016/08/26,9.94
2016/08/27,9.942
2016/08/28,9.932
2016/08/29,9.926
2016/08/30,9.902
2016/08/31,9.92
2016/09/01,9.929
2016/09/02,9.918
2016/09/03,9.953
2016/09/04,9.912
2016/09/05,9.921
2016/09/06,9.936
2016/09/07,9.926
2016/09/08,9.928
2016/09/09,9.933
2016/09/10,9.92
2016/09/11,9.895
2016/09/12,9.871
2016/09/13,9.846
2016/09/14,9.831
2016/09/15,9.82
2016/09/16,9.831
2016/09/17,9.807
2016/09/18,9.808
2016/09/19,9.828
2016/09/20,9.82
2016/09/21,9.793
2016/09/22,9.8
2016/09/23,9.816
2016/09/24,9.789
2016/09/25,9.743
2016/09/26,9.734
2016/09/27,9.707
2016/09/28,9.704
2016/09/29,9.709
2016/09/30,9.716
2016/10/01,9.701
2016/10/02,9.709
2016/10/03,9.702
2016/10/04,9.685
2016/10/05,9.658
2016/10/06,9.639
2016/10/07,9.645
2016/10/08,9.616
2016/10/09,9.599
2016/10/10,9.639
2016/10/11,9.651
2016/10/12,9.655
2016/10/13,9.687
2016/10/14,9.704
2016/10/15,9.711
2016/10/16,9.739
2016/10/17,9.775
2016/10/18,9.763
2016/10/19,9.8
2016/10/20,9.82
2016/10/21,9.796
2016/10/22,9.793
2016/10/23,9.797
2016/10/24,9.804
2016/10/25,9.816
2016/10/26,9.831
2016/10/27,9.812
2016/10/28,9.806
2016/10/29,9.804
2016/10/30,9.779
2016/10/31,9.781
2016/11/01,9.787
2016/11/02,9.811
2016/11/03,9.8
2016/11/04,9.859
2016/11/05,9.858
2016/11/06,9.85
2016/11/07,9.851
2016/11/08,9.823
2016/11/09,9.824
2016/11/10,9.797
2016/11/11,9.777
2016/11/12,9.751
2016/11/13,9.759
2016/11/14,9.729
2016/11/15,9.718
2016/11/16,9.689
2016/11/17,9.675
2016/11/18,9.676
2016/11/19,9.686
2016/11/20,9.719
2016/11/21,9.733
2016/11/22,9.755
2016/11/23,9.756
2016/11/24,9.737
2016/11/25,9.732
2016/11/26,9.725
2016/11/27,9.731
2016/11/28,9.711
2016/11/29,9.709
2016/11/30,9.719
2016/12/01,9.722
2016/12/02,9.73
2016/12/03,9.701
2016/12/04,9.702
2016/12/05,9.697
2016/12/06,9.695
2016/12/07,9.664
2016/12/08,9.654
2016/12/09,9.676
2016/12/10,9.703
2016/12/11,9.66
2016/12/12,9.65
2016/12/13,9.615
2016/12/14,9.63
2016/12/15,9.666
2016/12/16,9.691
2016/12/17,9.697
2016/12/18,9.708
2016/12/19,9.705
2016/12/20,9.72
2016/12/21,9.706
2016/12/22,9.691
2016/12/23,9.686
2016/12/24,9.704
2016/12/25,9.682
2016/12/26,9.691
2016/12/27,9.679
2016/12/28,9.658
2016/12/29,9.655
2016/12/30,9.643
2016/12/31,9.643
2017/01/01,9.633
2017/01/02,9.618
2017/01/03,9.598
2017/01/04,9.591
2017/01/05,9.604
2017/01/06,9.587
2017/01/07,9.602
2017/01/08,9.578
2017/01/09,9.597
2017/01/10,9.581
2017/01/11,9.575
2017/01/12,9.546
2017/01/13,9.545
2017/01/14,9.517
2017/01/15,9.495
2017/01/16,9.472
2017/01/17,9.461
2017/01/18,9.462
2017/01/19,9.435
2017/01/20,9.393
2017/01/21,9.358
2017/01/22,9.332
2017/01/23,9.353
2017/01/24,9.357
2017/01/25,9.362
2017/01/26,9.358
2017/01/27,9.336
2017/01/28,9.336
2017/01/29,9.318
2017/01/30,9.33
2017/01/31,9.341
2017/02/01,9.298
2017/02/02,9.292
2017/02/03,9.299
2017/02/04,9.312
2017/02/05,9.305
2017/02/06,9.352
2017/02/07,9.355
2017/02/08,9.364
2017/02/09,9.345
2017/02/10,9.353
2017/02/11,9.373
2017/02/12,9.392
2017/02/13,9.378
2017/02/14,9.357
2017/02/15,9.377
2017/02/16,9.379
2017/02/17,9.38
2017/02/18,9.382
2017/02/19,9.411
2017/02/20,9.417
2017/02/21,9.439
2017/02/22,9.461
2017/02/23,9.464
2017/02/24,9.45
2017/02/25,9.432
2017/02/26,9.402
2017/02/27,9.414
2017/02/28,9.414
2017/03/01,9.426
2017/03/02,9.421
2017/03/03,9.423
2017/03/04,9.456
2017/03/05,9.463
2017/03/06,9.479
2017/03/07,9.478
2017/03/08,9.493
2017/03/09,9.498
2017/03/10,9.493
2017/03/11,9.498
2017/03/12,9.494
2017/03/13,9.504
2017/03/14,9.498
2017/03/15,9.512
2017/03/16,9.511
2017/03/17,9.509
2017/03/18,9.503
2017/03/19,9.488
2017/03/20,9.513
2017/03/21,9.529
2017/03/22,9.521
2017/03/23,9.527
2017/03/24,9.499
2017/03/25,9.531
2017/03/26,9.515
2017/03/27,9.548
2017/03/28,9.544
2017/03/29,9.566
2017/03/30,9.551
2017/03/31,9.578
2017/04/01,9.61
2017/04/02,9.602
2017/04/03,9.573
2017/04/04,9.618
2017/04/05,9.605
2017/04/06,9.612
2017/04/07,9.599
2017/04/08,9.621
2017/04/09,9.612
2017/04/10,9.619
2017/04/11,9.6
2017/04/12,9.614
2017/04/13,9.655
2017/04/14,9.673
2017/04/15,9.675
2017/04/16,9.682
2017/04/17,9.701
2017/04/18,9.707
2017/04/19,9.718
2017/04/20,9.736
2017/04/21,9.714
2017/04/22,9.72
2017/04/23,9.715
2017/04/24,9.758
2017/04/25,9.759
2017/04/26,9.754
2017/04/27,9.756
2017/04/28,9.776
2017/04/29,9.746
2017/04/30,9.742
2017/05/01,9.74
2017/05/02,9.728
2017/05/03,9.754
2017/05/04,9.729
2017/05/05,9.761
2017/05/06,9.736
2017/05/07,9.711
2017/05/08,9.674
2017/05/09,9.666
2017/05/10,9.668
2017/05/11,9.689
2017/05/12,9.682
2017/05/13,9.67
2017/05/14,9.65
2017/05/15,9.624
2017/05/16,9.651
2017/05/17,9.643
2017/05/18,9.654
2017/05/19,9.634
2017/05/20,9.613
2017/05/21,9.617
2017/05/22,9.622
2017/05/23,9.598
2017/05/24,9.593
2017/05/25,9.576
2017/05/26,9.571
2017/05/27,9.548
2017/05/28,9.528
2017/05/29,9.527
2017/05/30,9.492
2017/05/31,9.474
2017/06/01,9.45
2017/06/02,9.456
2017/06/03,9.411
2017/06/04,9.398
2017/06/05,9.382
2017/06/06,9.382
2017/06/07,9.365
2017/06/08,9.348
2017/06/09,9.349
2017/06/10,9.365
2017/06/11,9.372
2017/06/12,9.379
2017/06/13,9.394
2017/06/14,9.411
2017/06/15,9.41
2017/06/16,9.415
2017/06/17,9.424
2017/06/18,9.433
2017/06/19,9.433
2017/06/20,9.454
2017/06/21,9.471
2017/06/22,9.489
2017/06/23,9.476
2017/06/24,9.483
2017/06/25,9.532
2017/06/26,9.544
2017/06/27,9.575
2017/06/28,9.566
2017/06/29,9.619
2017/06/30,9.613
2017/07/01,9.596
2017/07/02,9.553
2017/07/03,9.529
2017/07/04,9.526
2017/07/05,9.528
2017/07/06,9.541
2017/07/07,9.545
2017/07/08,9.526
2017/07/09,9.546
2017/07/10,9.496
2017/07/11,9.286
2017/07/12,9.258
2017/07/13,9.253
2017/07/14,9.274
2017/07/15,9.317
2017/07/16,9.304
2017/07/17,9.312
2017/07/18,9.297
2017/07/19,9.304
2017/07/20,9.293
2017/07/21,9.293
2017/07/22,9.285
2017/07/23,9.263
2017/07/24,9.236
2017/07/25,9.245
2017/07/26,9.256
2017/07/27,9.257
2017/07/28,9.263
2017/07/29,9.26
2017/07/30,9.271
2017/07/31,9.285
2017/08/01,9.293
2017/08/02,9.296
2017/08/03,9.321
2017/08/04,9.293
2017/08/05,9.268
2017/08/06,9.29
2017/08/07,9.292
2017/08/08,9.28
2017/08/09,9.304
2017/08/10,9.336
2017/08/11,9.351
2017/08/12,9.38
2017/08/13,9.389
2017/08/14,9.426
2017/08/15,9.428
2017/08/16,9.466
2017/08/17,9.437
2017/08/18,9.443
2017/08/19,9.446
2017/08/20,9.484
2017/08/21,9.552
2017/08/22,9.701
2017/08/23,9.69
2017/08/24,9.795
2017/08/25,9.898
2017/08/26,9.987
2017/08/27,9.979
2017/08/28,10.011
2017/08/29,10.01
2017/08/30,9.984
2017/08/31,9.965
2017/09/01,9.933
2017/09/02,9.912
2017/09/03,9.904
2017/09/04,9.871
2017/09/05,9.818
2017/09/06,9.8
2017/09/07,9.766
2017/09/08,9.734
2017/09/09,9.709
2017/09/10,9.726
2017/09/11,9.696
2017/09/12,9.652
2017/09/13,9.608
2017/09/14,9.579
2017/09/15,9.544
2017/09/16,9.522
2017/09/17,9.492
2017/09/18,9.532
2017/09/19,9.525
2017/09/20,9.587
2017/09/21,9.557
2017/09/22,9.575
2017/09/23,9.556
2017/09/24,9.565
2017/09/25,9.61
2017/09/26,9.63
2017/09/27,9.636
2017/09/28,9.607
2017/09/29,9.586
2017/09/30,9.607
2017/10/01,9.641
2017/10/02,9.642
2017/10/03,9.606
2017/10/04,9.633
2017/10/05,9.676
2017/10/06,9.666
2017/10/07,9.656
2017/10/08,9.62
2017/10/09,9.607
2017/10/10,9.593
2017/10/11,9.609
2017/10/12,9.603
2017/10/13,9.624
2017/10/14,9.636
2017/10/15,9.586
2017/10/16,9.556
2017/10/17,9.538
2017/10/18,9.536
2017/10/19,9.502
2017/10/20,9.468
2017/10/21,9.464
2017/10/22,9.426
2017/10/23,9.4
2017/10/24,9.379
2017/10/25,9.343
2017/10/26,9.296
2017/10/27,9.412
2017/10/28,9.545
2017/10/29,9.537
2017/10/30,9.542
2017/10/31,9.558
2017/11/01,9.553
2017/11/02,9.546
2017/11/03,9.604
2017/11/04,9.633
2017/11/05,9.644
2017/11/06,9.668
2017/11/07,9.656
2017/11/08,9.661
2017/11/09,9.654
2017/11/10,9.704
2017/11/11,9.885
2017/11/12,10.064
2017/11/13,10.072
2017/11/14,10.101
2017/11/15,10.091
2017/11/16,10.08
2017/11/17,10.051
2017/11/18,10.065
2017/11/19,10.045
2017/11/20,10.008
2017/11/21,9.976
2017/11/22,9.974
2017/11/23,9.961
2017/11/24,9.961
2017/11/25,9.952
2017/11/26,9.947
2017/11/27,9.921
2017/11/28,9.913
2017/11/29,9.884
2017/11/30,9.863
2017/12/01,9.824
2017/12/02,9.809
2017/12/03,9.778
2017/12/04,9.742
2017/12/05,9.709
2017/12/06,9.666
2017/12/07,9.663
2017/12/08,9.655
2017/12/09,9.625
2017/12/10,9.608
2017/12/11,9.582
2017/12/12,9.573
2017/12/13,9.532
2017/12/14,9.492
2017/12/15,9.468
2017/12/16,9.441
2017/12/17,9.401
2017/12/18,9.364
2017/12/19,9.38
2017/12/20,9.403
2017/12/21,9.433
2017/12/22,9.426
2017/12/23,9.443
2017/12/24,9.441
2017/12/25,9.465
2017/12/26,9.478
2017/12/27,9.47
2017/12/28,9.472
2017/12/29,9.453
2017/12/30,9.458
2017/12/31,9.442
2018/01/01,9.435
2018/01/02,9.409
2018/01/03,9.401
2018/01/04,9.38
2018/01/05,9.393
2018/01/06,9.372
2018/01/07,9.358
2018/01/08,9.339
2018/01/09,9.322
2018/01/10,9.304
2018/01/11,9.259
2018/01/12,9.229
2018/01/13,9.234
2018/01/14,9.23
2018/01/15,9.233
2018/01/16,9.223
2018/01/17,9.204
2018/01/18,9.179
2018/01/19,9.162
2018/01/20,9.131
2018/01/21,9.092
2018/01/22,9.073
2018/01/23,9.044
2018/01/24,9.015
2018/01/25,9.007
2018/01/26,9.004
2018/01/27,9
2018/01/28,8.995
2018/01/29,9.003
2018/01/30,8.988
2018/01/31,9.053
2018/02/01,9.045
2018/02/02,9.029
2018/02/03,9.025
2018/02/04,8.998
2018/02/05,8.966
2018/02/06,8.949
2018/02/07,8.971
2018/02/08,9.01
2018/02/09,9.042
2018/02/10,9.062
2018/02/11,9.073
2018/02/12,9.065
2018/02/13,9.06
2018/02/14,9.039
2018/02/15,9.083
2018/02/16,9.086
2018/02/17,9.101
2018/02/18,9.099
2018/02/19,9.096
2018/02/20,9.122
2018/02/21,9.111
2018/02/22,9.125
2018/02/23,9.141
2018/02/24,9.161
2018/02/25,9.148
2018/02/26,9.174
2018/02/27,9.173
2018/02/28,9.178
2018/03/01,9.171
2018/03/02,9.175
2018/03/03,9.151
2018/03/04,9.166
2018/03/05,9.179
2018/03/06,9.181
2018/03/07,9.183
2018/03/08,9.178
2018/03/09,9.194
2018/03/10,9.22
2018/03/11,9.225
2018/03/12,9.221
2018/03/13,9.22
2018/03/14,9.238
2018/03/15,9.256
2018/03/16,9.256
2018/03/17,9.266
2018/03/18,9.273
2018/03/19,9.273
2018/03/20,9.319
2018/03/21,9.324
2018/03/22,9.342
2018/03/23,9.377
2018/03/24,9.377
2018/03/25,9.408
2018/03/26,9.415
2018/03/27,9.42
2018/03/28,9.452
2018/03/29,9.456
2018/03/30,9.448
2018/03/31,9.492
2018/04/01,9.483
2018/04/02,9.482
2018/04/03,9.472
2018/04/04,9.483
2018/04/05,9.482
2018/04/06,9.507
2018/04/07,9.478
2018/04/08,9.47
2018/04/09,9.481
2018/04/10,9.469
2018/04/11,9.461
2018/04/12,9.462
2018/04/13,9.448
2018/04/14,9.474
2018/04/15,9.463
2018/04/16,9.482
2018/04/17,9.472
2018/04/18,9.464
2018/04/19,9.436
2018/04/20,9.461
2018/04/21,9.454
2018/04/22,9.445
2018/04/23,9.445
2018/04/24,9.437
2018/04/25,9.488
2018/04/26,9.504
2018/04/27,9.519
2018/04/28,9.558
2018/04/29,9.55
2018/04/30,9.545
2018/05/01,9.537
2018/05/02,9.555
2018/05/03,9.556
2018/05/04,9.577
2018/05/05,9.564
2018/05/06,9.586
2018/05/07,9.587
2018/05/08,9.605
2018/05/09,9.593
2018/05/10,9.589
2018/05/11,9.628
2018/05/12,9.611
2018/05/13,9.615
2018/05/14,9.645
2018/05/15,9.652
2018/05/16,9.618
2018/05/17,9.648
2018/05/18,9.651
2018/05/19,9.647
2018/05/20,9.656
2018/05/21,9.647
2018/05/22,9.646
2018/05/23,9.631
2018/05/24,9.641
2018/05/25,9.611
2018/05/26,9.596
2018/05/27,9.578
2018/05/28,9.571
2018/05/29,9.589
2018/05/30,9.561
2018/05/31,9.537
2018/06/01,9.517
2018/06/02,9.515
2018/06/03,9.499
2018/06/04,9.463
2018/06/05,9.434
2018/06/06,9.44
2018/06/07,9.452
2018/06/08,9.46
2018/06/09,9.472
2018/06/10,9.512
2018/06/11,9.528
2018/06/12,9.535
2018/06/13,9.546
2018/06/14,9.542
2018/06/15,9.539
2018/06/16,9.519
2018/06/17,9.51
2018/06/18,9.493
2018/06/19,9.487
2018/06/20,9.482
2018/06/21,9.459
2018/06/22,9.459
2018/06/23,9.448
2018/06/24,9.425
2018/06/25,9.418
2018/06/26,9.427
2018/06/27,9.483
2018/06/28,9.476
2018/06/29,9.477
2018/06/30,9.493
2018/07/01,9.5
2018/07/02,9.516
2018/07/03,9.579
2018/07/04,9.606
2018/07/05,9.627
2018/07/06,9.615
2018/07/07,9.607
2018/07/08,9.597
2018/07/09,9.62
2018/07/10,9.622
2018/07/11,9.645
2018/07/12,9.658
2018/07/13,9.668
2018/07/14,9.695
2018/07/15,9.721
2018/07/16,9.773
2018/07/17,9.759
2018/07/18,9.728
2018/07/19,9.7
2018/07/20,9.694
2018/07/21,9.712
2018/07/22,9.673
2018/07/23,9.652
2018/07/24,9.638
2018/07/25,9.605
2018/07/26,9.586
2018/07/27,9.565
2018/07/28,9.573
2018/07/29,9.549
2018/07/30,9.575
2018/07/31,9.579
2018/08/01,9.58
2018/08/02,9.576
2018/08/03,9.557
2018/08/04,9.527
2018/08/05,9.515
2018/08/06,9.547
2018/08/07,9.547
2018/08/08,9.539
2018/08/09,9.542
2018/08/10,9.512
2018/08/11,9.489
2018/08/12,9.485
2018/08/13,9.487
2018/08/14,9.511
2018/08/15,9.499
2018/08/16,9.491
2018/08/17,9.491
2018/08/18,9.48
2018/08/19,9.49
2018/08/20,9.493
2018/08/21,9.498
2018/08/22,9.488
2018/08/23,9.492
2018/08/24,9.5
2018/08/25,9.526
2018/08/26,9.499
2018/08/27,9.461
2018/08/28,9.459
2018/08/29,9.478
2018/08/30,9.475
2018/08/31,9.469
2018/09/01,9.47
2018/09/02,9.48
2018/09/03,9.49
2018/09/04,9.53
2018/09/05,9.559
2018/09/06,9.559
2018/09/07,9.556
2018/09/08,9.557
2018/09/09,9.54
2018/09/10,9.565
2018/09/11,9.579
2018/09/12,9.557
2018/09/13,9.561
2018/09/14,9.59
2018/09/15,9.606
2018/09/16,9.622
2018/09/17,9.645
2018/09/18,9.657
