Date,sentbyaddress14ema
2015/03/10,165876
2015/03/11,166080
2015/03/12,165290
2015/03/13,164636
2015/03/14,164453
2015/03/15,162011
2015/03/16,162903
2015/03/17,161786
2015/03/18,160658
2015/03/19,160152
2015/03/20,159840
2015/03/21,158776
2015/03/22,157685
2015/03/23,158468
2015/03/24,157293
2015/03/25,156657
2015/03/26,156242
2015/03/27,156637
2015/03/28,155215
2015/03/29,154694
2015/03/30,156865
2015/03/31,160315
2015/04/01,164173
2015/04/02,165439
2015/04/03,164402
2015/04/04,163571
2015/04/05,161611
2015/04/06,161913
2015/04/07,163889
2015/04/08,165711
2015/04/09,166266
2015/04/10,167980
2015/04/11,168628
2015/04/12,165645
2015/04/13,167478
2015/04/14,167995
2015/04/15,166084
2015/04/16,164624
2015/04/17,163213
2015/04/18,162751
2015/04/19,160636
2015/04/20,161462
2015/04/21,162525
2015/04/22,164460
2015/04/23,165891
2015/04/24,165950
2015/04/25,166809
2015/04/26,165542
2015/04/27,166739
2015/04/28,167307
2015/04/29,168777
2015/04/30,169036
2015/05/01,166612
2015/05/02,167415
2015/05/03,163950
2015/05/04,164081
2015/05/05,166161
2015/05/06,168348
2015/05/07,169820
2015/05/08,173983
2015/05/09,169995
2015/05/10,166943
2015/05/11,168690
2015/05/12,170827
2015/05/13,170662
2015/05/14,169842
2015/05/15,169494
2015/05/16,168892
2015/05/17,165395
2015/05/18,165013
2015/05/19,166463
2015/05/20,167810
2015/05/21,167540
2015/05/22,167439
2015/05/23,164201
2015/05/24,163915
2015/05/25,164750
2015/05/26,166476
2015/05/27,167783
2015/05/28,168813
2015/05/29,170829
2015/05/30,174381
2015/05/31,174467
2015/06/01,179499
2015/06/02,183612
2015/06/03,186557
2015/06/04,187410
2015/06/05,186801
2015/06/06,184739
2015/06/07,180035
2015/06/08,177189
2015/06/09,179459
2015/06/10,184226
2015/06/11,185978
2015/06/12,187220
2015/06/13,185755
2015/06/14,185240
2015/06/15,189758
2015/06/16,190312
2015/06/17,195043
2015/06/18,195372
2015/06/19,195383
2015/06/20,192473
2015/06/21,188751
2015/06/22,187225
2015/06/23,190363
2015/06/24,190026
2015/06/25,185339
2015/06/26,188188
2015/06/27,189211
2015/06/28,186583
2015/06/29,187976
2015/06/30,192658
2015/07/01,194840
2015/07/02,199090
2015/07/03,200298
2015/07/04,197228
2015/07/05,197137
2015/07/06,203824
2015/07/07,208944
2015/07/08,213605
2015/07/09,215322
2015/07/10,216697
2015/07/11,216341
2015/07/12,214664
2015/07/13,212214
2015/07/14,209054
2015/07/15,205630
2015/07/16,201352
2015/07/17,195727
2015/07/18,189493
2015/07/19,186214
2015/07/20,187352
2015/07/21,190150
2015/07/22,191749
2015/07/23,189926
2015/07/24,188827
2015/07/25,184466
2015/07/26,182729
2015/07/27,183511
2015/07/28,184888
2015/07/29,190105
2015/07/30,190328
2015/07/31,192662
2015/08/01,193054
2015/08/02,189858
2015/08/03,189571
2015/08/04,191991
2015/08/05,194782
2015/08/06,195545
2015/08/07,193823
2015/08/08,191333
2015/08/09,186232
2015/08/10,186413
2015/08/11,186126
2015/08/12,187099
2015/08/13,187089
2015/08/14,186816
2015/08/15,184349
2015/08/16,181355
2015/08/17,182615
2015/08/18,185183
2015/08/19,186841
2015/08/20,187023
2015/08/21,188521
2015/08/22,189918
2015/08/23,187598
2015/08/24,189552
2015/08/25,190364
2015/08/26,190569
2015/08/27,190606
2015/08/28,191379
2015/08/29,189506
2015/08/30,187136
2015/08/31,187984
2015/09/01,189963
2015/09/02,192504
2015/09/03,193794
2015/09/04,190951
2015/09/05,191906
2015/09/06,189488
2015/09/07,190504
2015/09/08,192312
2015/09/09,192566
2015/09/10,191464
2015/09/11,192550
2015/09/12,189987
2015/09/13,189449
2015/09/14,191800
2015/09/15,195127
2015/09/16,196344
2015/09/17,198470
2015/09/18,199795
2015/09/19,197273
2015/09/20,195697
2015/09/21,197383
2015/09/22,200650
2015/09/23,200937
2015/09/24,200983
2015/09/25,201458
2015/09/26,199351
2015/09/27,197522
2015/09/28,198860
2015/09/29,202711
2015/09/30,204422
2015/10/01,204587
2015/10/02,205584
2015/10/03,201666
2015/10/04,198271
2015/10/05,196351
2015/10/06,196702
2015/10/07,198053
2015/10/08,201123
2015/10/09,197322
2015/10/10,198118
2015/10/11,194104
2015/10/12,193725
2015/10/13,193912
2015/10/14,196389
2015/10/15,204630
2015/10/16,208261
2015/10/17,212426
2015/10/18,211308
2015/10/19,214218
2015/10/20,218727
2015/10/21,222055
2015/10/22,224584
2015/10/23,226160
2015/10/24,229015
2015/10/25,228759
2015/10/26,227232
2015/10/27,229339
2015/10/28,230859
2015/10/29,232528
2015/10/30,235887
2015/10/31,238401
2015/11/01,239802
2015/11/02,242772
2015/11/03,251568
2015/11/04,263151
2015/11/05,267049
2015/11/06,269790
2015/11/07,266993
2015/11/08,260894
2015/11/09,260991
2015/11/10,260267
2015/11/11,259811
2015/11/12,259499
2015/11/13,258006
2015/11/14,258023
2015/11/15,256926
2015/11/16,256805
2015/11/17,255297
2015/11/18,256236
2015/11/19,255470
2015/11/20,254955
2015/11/21,254799
2015/11/22,251631
2015/11/23,249183
2015/11/24,251447
2015/11/25,251104
2015/11/26,252849
2015/11/27,252661
2015/11/28,256926
2015/11/29,249167
2015/11/30,258466
2015/12/01,263091
2015/12/02,268438
2015/12/03,265548
2015/12/04,264614
2015/12/05,272054
2015/12/06,274078
2015/12/07,277642
2015/12/08,283859
2015/12/09,291704
2015/12/10,298277
2015/12/11,299779
2015/12/12,306598
2015/12/13,305765
2015/12/14,309722
2015/12/15,313790
2015/12/16,315580
2015/12/17,315522
2015/12/18,315154
2015/12/19,319738
2015/12/20,318021
2015/12/21,320497
2015/12/22,321649
2015/12/23,319655
2015/12/24,316728
2015/12/25,307898
2015/12/26,304690
2015/12/27,295622
2015/12/28,292119
2015/12/29,289735
2015/12/30,287558
2015/12/31,280362
2016/01/01,269884
2016/01/02,268584
2016/01/03,265364
2016/01/04,267220
2016/01/05,270401
2016/01/06,269213
2016/01/07,272766
2016/01/08,273943
2016/01/09,278378
2016/01/10,277338
2016/01/11,279741
2016/01/12,283212
2016/01/13,283837
2016/01/14,284903
2016/01/15,284875
2016/01/16,290906
2016/01/17,299055
2016/01/18,302538
2016/01/19,299952
2016/01/20,307422
2016/01/21,312854
2016/01/22,315566
2016/01/23,316527
2016/01/24,317396
2016/01/25,321730
2016/01/26,328010
2016/01/27,332300
2016/01/28,335979
2016/01/29,338049
2016/01/30,335551
2016/01/31,329438
2016/02/01,331068
2016/02/02,339477
2016/02/03,335050
2016/02/04,332512
2016/02/05,333589
2016/02/06,332635
2016/02/07,331858
2016/02/08,331263
2016/02/09,333983
2016/02/10,335700
2016/02/11,335147
2016/02/12,333114
2016/02/13,328661
2016/02/14,325949
2016/02/15,327809
2016/02/16,326655
2016/02/17,331555
2016/02/18,332165
2016/02/19,332947
2016/02/20,333466
2016/02/21,332664
2016/02/22,338109
2016/02/23,343267
2016/02/24,341789
2016/02/25,342315
2016/02/26,339994
2016/02/27,334686
2016/02/28,334336
2016/02/29,342013
2016/03/01,350171
2016/03/02,356783
2016/03/03,354193
2016/03/04,347175
2016/03/05,344402
2016/03/06,331805
2016/03/07,322434
2016/03/08,318577
2016/03/09,312639
2016/03/10,307816
2016/03/11,302818
2016/03/12,294624
2016/03/13,287816
2016/03/14,287140
2016/03/15,287440
2016/03/16,289918
2016/03/17,292086
2016/03/18,292351
2016/03/19,288560
2016/03/20,286072
2016/03/21,285384
2016/03/22,287136
2016/03/23,285316
2016/03/24,284059
2016/03/25,280528
2016/03/26,275112
2016/03/27,270920
2016/03/28,271971
2016/03/29,274336
2016/03/30,275741
2016/03/31,276214
2016/04/01,279216
2016/04/02,277961
2016/04/03,276964
2016/04/04,280119
2016/04/05,282214
2016/04/06,285042
2016/04/07,285994
2016/04/08,285989
2016/04/09,283685
2016/04/10,281535
2016/04/11,283368
2016/04/12,287989
2016/04/13,290418
2016/04/14,292403
2016/04/15,291553
2016/04/16,287310
2016/04/17,286725
2016/04/18,288355
2016/04/19,291077
2016/04/20,292007
2016/04/21,293465
2016/04/22,292777
2016/04/23,289288
2016/04/24,286636
2016/04/25,289043
2016/04/26,295587
2016/04/27,297734
2016/04/28,297713
2016/04/29,301007
2016/04/30,298839
2016/05/01,293444
2016/05/02,292501
2016/05/03,291955
2016/05/04,291432
2016/05/05,290589
2016/05/06,290179
2016/05/07,285600
2016/05/08,281482
2016/05/09,283743
2016/05/10,286545
2016/05/11,287501
2016/05/12,287351
2016/05/13,287793
2016/05/14,285453
2016/05/15,281746
2016/05/16,285097
2016/05/17,286761
2016/05/18,288973
2016/05/19,288635
2016/05/20,286748
2016/05/21,283288
2016/05/22,279131
2016/05/23,282014
2016/05/24,286128
2016/05/25,289696
2016/05/26,289971
2016/05/27,292206
2016/05/28,290777
2016/05/29,285682
2016/05/30,287226
2016/05/31,287924
2016/06/01,290494
2016/06/02,291357
2016/06/03,293056
2016/06/04,288980
2016/06/05,285470
2016/06/06,288660
2016/06/07,292594
2016/06/08,294893
2016/06/09,299505
2016/06/10,301712
2016/06/11,300152
2016/06/12,299425
2016/06/13,304872
2016/06/14,308080
2016/06/15,314354
2016/06/16,320208
2016/06/17,324331
2016/06/18,323877
2016/06/19,320971
2016/06/20,323720
2016/06/21,326553
2016/06/22,326639
2016/06/23,328444
2016/06/24,329383
2016/06/25,325555
2016/06/26,319116
2016/06/27,315020
2016/06/28,313828
2016/06/29,311194
2016/06/30,310784
2016/07/01,306973
2016/07/02,300960
2016/07/03,293731
2016/07/04,293198
2016/07/05,292180
2016/07/06,290859
2016/07/07,289658
2016/07/08,287225
2016/07/09,282286
2016/07/10,275809
2016/07/11,277144
2016/07/12,278741
2016/07/13,279285
2016/07/14,279605
2016/07/15,279929
2016/07/16,276033
2016/07/17,270378
2016/07/18,272396
2016/07/19,273695
2016/07/20,275787
2016/07/21,276026
2016/07/22,277255
2016/07/23,274261
2016/07/24,270707
2016/07/25,275278
2016/07/26,279464
2016/07/27,281958
2016/07/28,284466
2016/07/29,284636
2016/07/30,281221
2016/07/31,277550
2016/08/01,280202
2016/08/02,285779
2016/08/03,289436
2016/08/04,290857
2016/08/05,291956
2016/08/06,288093
2016/08/07,282805
2016/08/08,285501
2016/08/09,288358
2016/08/10,292494
2016/08/11,297562
2016/08/12,298897
2016/08/13,295710
2016/08/14,292307
2016/08/15,290232
2016/08/16,296346
2016/08/17,299842
2016/08/18,302610
2016/08/19,304790
2016/08/20,302544
2016/08/21,297268
2016/08/22,299221
2016/08/23,301391
2016/08/24,302695
2016/08/25,303055
2016/08/26,303071
2016/08/27,298718
2016/08/28,291903
2016/08/29,292522
2016/08/30,298774
2016/08/31,300211
2016/09/01,302416
2016/09/02,302948
2016/09/03,299313
2016/09/04,294122
2016/09/05,296821
2016/09/06,299990
2016/09/07,303808
2016/09/08,305289
2016/09/09,305443
2016/09/10,302256
2016/09/11,297697
2016/09/12,298257
2016/09/13,302004
2016/09/14,303734
2016/09/15,305444
2016/09/16,303447
2016/09/17,304072
2016/09/18,299564
2016/09/19,300742
2016/09/20,304303
2016/09/21,306626
2016/09/22,307122
2016/09/23,307575
2016/09/24,305268
2016/09/25,302706
2016/09/26,307124
2016/09/27,312432
2016/09/28,316638
2016/09/29,321630
2016/09/30,326858
2016/10/01,325340
2016/10/02,319855
2016/10/03,327616
2016/10/04,334859
2016/10/05,340638
2016/10/06,348073
2016/10/07,352032
2016/10/08,352801
2016/10/09,345590
2016/10/10,340957
2016/10/11,343912
2016/10/12,342538
2016/10/13,340747
2016/10/14,341330
2016/10/15,337664
2016/10/16,331812
2016/10/17,333318
2016/10/18,336807
2016/10/19,329875
2016/10/20,337766
2016/10/21,342660
2016/10/22,338961
2016/10/23,331136
2016/10/24,330085
2016/10/25,331492
2016/10/26,329836
2016/10/27,342932
2016/10/28,343850
2016/10/29,340653
2016/10/30,332529
2016/10/31,333990
2016/11/01,335256
2016/11/02,339322
2016/11/03,343659
2016/11/04,343882
2016/11/05,343044
2016/11/06,339126
2016/11/07,344427
2016/11/08,351454
2016/11/09,353789
2016/11/10,356674
2016/11/11,355702
2016/11/12,353025
2016/11/13,347478
2016/11/14,351291
2016/11/15,356407
2016/11/16,359373
2016/11/17,362636
2016/11/18,365311
2016/11/19,363663
2016/11/20,360952
2016/11/21,365276
2016/11/22,369439
2016/11/23,371702
2016/11/24,380930
2016/11/25,385708
2016/11/26,385864
2016/11/27,378923
2016/11/28,383899
2016/11/29,386104
2016/11/30,389106
2016/12/01,382476
2016/12/02,393296
2016/12/03,394894
2016/12/04,388016
2016/12/05,390198
2016/12/06,397485
2016/12/07,402090
2016/12/08,400995
2016/12/09,398199
2016/12/10,392340
2016/12/11,383789
2016/12/12,383265
2016/12/13,385673
2016/12/14,386580
2016/12/15,386616
2016/12/16,386735
2016/12/17,381511
2016/12/18,373938
2016/12/19,376470
2016/12/20,379603
2016/12/21,385955
2016/12/22,390488
2016/12/23,392654
2016/12/24,384068
2016/12/25,368545
2016/12/26,364616
2016/12/27,369661
2016/12/28,375489
2016/12/29,380219
2016/12/30,382071
2016/12/31,377692
2017/01/01,361894
2017/01/02,366515
2017/01/03,371330
2017/01/04,379217
2017/01/05,380601
2017/01/06,388646
2017/01/07,387386
2017/01/08,381490
2017/01/09,379598
2017/01/10,383331
2017/01/11,382991
2017/01/12,382300
2017/01/13,380127
2017/01/14,374043
2017/01/15,366046
2017/01/16,366299
2017/01/17,369987
2017/01/18,372792
2017/01/19,377242
2017/01/20,381028
2017/01/21,379366
2017/01/22,372087
2017/01/23,366604
2017/01/24,370648
2017/01/25,375401
2017/01/26,380369
2017/01/27,379162
2017/01/28,376139
2017/01/29,371067
2017/01/30,369177
2017/01/31,376850
2017/02/01,389697
2017/02/02,386296
2017/02/03,394953
2017/02/04,395546
2017/02/05,395949
2017/02/06,388368
2017/02/07,395440
2017/02/08,396969
2017/02/09,404261
2017/02/10,404233
2017/02/11,398711
2017/02/12,388933
2017/02/13,389825
2017/02/14,393919
2017/02/15,394343
2017/02/16,393804
2017/02/17,398766
2017/02/18,398225
2017/02/19,392657
2017/02/20,393508
2017/02/21,393711
2017/02/22,393893
2017/02/23,400603
2017/02/24,409504
2017/02/25,412081
2017/02/26,404844
2017/02/27,402950
2017/02/28,406859
2017/03/01,408752
2017/03/02,413740
2017/03/03,419103
2017/03/04,413944
2017/03/05,410776
2017/03/06,411750
2017/03/07,417286
2017/03/08,416846
2017/03/09,417615
2017/03/10,419502
2017/03/11,416972
2017/03/12,404524
2017/03/13,403663
2017/03/14,408002
2017/03/15,408734
2017/03/16,416260
2017/03/17,416329
2017/03/18,412314
2017/03/19,408313
2017/03/20,406538
2017/03/21,408491
2017/03/22,413675
2017/03/23,414319
2017/03/24,415374
2017/03/25,410625
2017/03/26,402584
2017/03/27,397159
2017/03/28,402494
2017/03/29,404847
2017/03/30,405601
2017/03/31,404982
2017/04/01,403848
2017/04/02,400092
2017/04/03,404254
2017/04/04,403670
2017/04/05,411102
2017/04/06,414810
2017/04/07,417372
2017/04/08,410374
2017/04/09,404372
2017/04/10,407095
2017/04/11,414091
2017/04/12,417129
2017/04/13,410236
2017/04/14,413657
2017/04/15,412578
2017/04/16,401493
2017/04/17,397814
2017/04/18,403940
2017/04/19,409930
2017/04/20,408264
2017/04/21,418248
2017/04/22,416973
2017/04/23,411264
2017/04/24,404525
2017/04/25,413854
2017/04/26,422586
2017/04/27,425520
2017/04/28,430643
2017/04/29,438152
2017/04/30,433347
2017/05/01,431811
2017/05/02,437656
2017/05/03,437401
2017/05/04,448572
2017/05/05,444047
2017/05/06,453497
2017/05/07,452013
2017/05/08,461669
2017/05/09,465731
2017/05/10,465851
2017/05/11,463156
2017/05/12,465238
2017/05/13,467608
2017/05/14,473867
2017/05/15,475624
2017/05/16,460497
2017/05/17,463254
2017/05/18,462071
2017/05/19,467620
2017/05/20,472184
2017/05/21,470153
2017/05/22,470468
2017/05/23,477950
2017/05/24,478391
2017/05/25,481445
2017/05/26,482519
2017/05/27,483059
2017/05/28,475948
2017/05/29,472389
2017/05/30,475179
2017/05/31,474371
2017/06/01,473521
2017/06/02,465241
2017/06/03,463170
2017/06/04,453876
2017/06/05,453072
2017/06/06,456371
2017/06/07,463266
2017/06/08,462684
2017/06/09,459818
2017/06/10,450966
2017/06/11,437505
2017/06/12,435792
2017/06/13,441436
2017/06/14,441377
2017/06/15,441868
2017/06/16,437809
2017/06/17,427842
2017/06/18,413685
2017/06/19,414301
2017/06/20,419898
2017/06/21,421292
2017/06/22,419914
2017/06/23,415600
2017/06/24,407752
2017/06/25,392411
2017/06/26,394451
2017/06/27,399969
2017/06/28,404764
2017/06/29,401197
2017/06/30,403153
2017/07/01,394039
2017/07/02,382122
2017/07/03,383123
2017/07/04,387789
2017/07/05,384947
2017/07/06,381545
2017/07/07,385731
2017/07/08,378518
2017/07/09,365349
2017/07/10,367223
2017/07/11,375144
2017/07/12,377209
2017/07/13,376970
2017/07/14,375561
2017/07/15,371595
2017/07/16,364009
2017/07/17,365317
2017/07/18,375351
2017/07/19,379645
2017/07/20,379796
2017/07/21,385420
2017/07/22,379159
2017/07/23,365373
2017/07/24,366101
2017/07/25,370656
2017/07/26,369912
2017/07/27,366941
2017/07/28,368437
2017/07/29,361546
2017/07/30,353290
2017/07/31,353180
2017/08/01,335155
2017/08/02,332049
2017/08/03,332280
2017/08/04,335373
2017/08/05,338114
2017/08/06,334502
2017/08/07,342661
2017/08/08,356360
2017/08/09,363393
2017/08/10,371314
2017/08/11,382346
2017/08/12,384638
2017/08/13,385696
2017/08/14,389793
2017/08/15,402398
2017/08/16,404991
2017/08/17,414277
2017/08/18,417231
2017/08/19,413549
2017/08/20,401451
2017/08/21,397975
2017/08/22,387815
2017/08/23,399788
2017/08/24,391236
2017/08/25,387527
2017/08/26,384767
2017/08/27,382765
2017/08/28,383223
2017/08/29,393341
2017/08/30,398928
2017/08/31,406663
2017/09/01,413460
2017/09/02,412310
2017/09/03,401079
2017/09/04,406473
2017/09/05,414515
2017/09/06,419925
2017/09/07,418727
2017/09/08,424264
2017/09/09,413794
2017/09/10,400378
2017/09/11,400753
2017/09/12,402854
2017/09/13,404109
2017/09/14,406722
2017/09/15,416838
2017/09/16,409178
2017/09/17,397616
2017/09/18,393473
2017/09/19,398402
2017/09/20,394745
2017/09/21,396117
2017/09/22,395019
2017/09/23,384914
2017/09/24,372384
2017/09/25,373311
2017/09/26,378113
2017/09/27,382321
2017/09/28,386887
2017/09/29,391059
2017/09/30,384910
2017/10/01,375691
2017/10/02,386307
2017/10/03,394174
2017/10/04,392309
2017/10/05,396621
2017/10/06,404659
2017/10/07,399317
2017/10/08,395513
2017/10/09,402797
2017/10/10,410924
2017/10/11,416279
2017/10/12,420539
2017/10/13,429760
2017/10/14,428962
2017/10/15,426741
2017/10/16,432768
2017/10/17,440950
2017/10/18,445339
2017/10/19,453893
2017/10/20,456239
2017/10/21,452968
2017/10/22,444768
2017/10/23,442815
2017/10/24,456797
2017/10/25,461070
2017/10/26,460663
2017/10/27,452780
2017/10/28,441657
2017/10/29,448279
2017/10/30,450956
2017/10/31,450589
2017/11/01,458260
2017/11/02,463221
2017/11/03,461162
2017/11/04,454243
2017/11/05,441419
2017/11/06,436244
2017/11/07,441338
2017/11/08,440520
2017/11/09,445686
2017/11/10,443093
2017/11/11,425704
2017/11/12,411276
2017/11/13,420398
2017/11/14,420365
2017/11/15,429315
2017/11/16,435359
2017/11/17,439109
2017/11/18,435481
2017/11/19,430654
2017/11/20,440189
2017/11/21,450538
2017/11/22,452923
2017/11/23,461783
2017/11/24,465142
2017/11/25,467286
2017/11/26,469536
2017/11/27,482703
2017/11/28,492501
2017/11/29,507848
2017/11/30,515458
2017/12/01,522886
2017/12/02,512513
2017/12/03,509973
2017/12/04,519797
2017/12/05,528699
2017/12/06,543414
2017/12/07,544780
2017/12/08,544849
2017/12/09,542271
2017/12/10,528801
2017/12/11,527554
2017/12/12,531103
2017/12/13,542324
2017/12/14,567374
2017/12/15,571053
2017/12/16,563457
2017/12/17,560155
2017/12/18,562557
2017/12/19,566636
2017/12/20,568920
2017/12/21,569780
2017/12/22,574862
2017/12/23,561365
2017/12/24,538983
2017/12/25,512613
2017/12/26,494274
2017/12/27,495179
2017/12/28,495579
2017/12/29,506778
2017/12/30,517183
2017/12/31,504980
2018/01/01,485151
2018/01/02,490759
2018/01/03,503115
2018/01/04,523226
2018/01/05,528558
2018/01/06,531498
2018/01/07,540148
2018/01/08,545760
2018/01/09,555550
2018/01/10,560368
2018/01/11,560416
2018/01/12,552521
2018/01/13,538303
2018/01/14,517182
2018/01/15,508510
2018/01/16,511350
2018/01/17,517357
2018/01/18,519629
2018/01/19,504147
2018/01/20,485603
2018/01/21,465880
2018/01/22,456221
2018/01/23,443177
2018/01/24,434818
2018/01/25,423888
2018/01/26,412924
2018/01/27,396414
2018/01/28,386559
2018/01/29,381695
2018/01/30,379219
2018/01/31,373666
2018/02/01,377614
2018/02/02,379815
2018/02/03,368788
2018/02/04,355411
2018/02/05,352667
2018/02/06,358676
2018/02/07,354436
2018/02/08,342419
2018/02/09,337476
2018/02/10,330840
2018/02/11,319907
2018/02/12,316477
2018/02/13,311899
2018/02/14,311073
2018/02/15,311731
2018/02/16,308814
2018/02/17,304100
2018/02/18,298087
2018/02/19,297688
2018/02/20,299140
2018/02/21,299724
2018/02/22,303548
2018/02/23,303231
2018/02/24,295962
2018/02/25,289312
2018/02/26,291008
2018/02/27,295433
2018/02/28,294971
2018/03/01,298859
2018/03/02,301201
2018/03/03,294957
2018/03/04,286995
2018/03/05,288142
2018/03/06,289021
2018/03/07,290787
2018/03/08,289495
2018/03/09,291880
2018/03/10,282879
2018/03/11,274086
2018/03/12,274219
2018/03/13,274026
2018/03/14,273149
2018/03/15,275740
2018/03/16,277322
2018/03/17,270396
2018/03/18,267041
2018/03/19,267945
2018/03/20,268712
2018/03/21,270295
2018/03/22,270755
2018/03/23,272116
2018/03/24,266719
2018/03/25,258608
2018/03/26,260496
2018/03/27,261927
2018/03/28,261443
2018/03/29,264930
2018/03/30,268411
2018/03/31,262062
2018/04/01,254639
2018/04/02,253612
2018/04/03,257721
2018/04/04,260407
2018/04/05,260352
2018/04/06,264791
2018/04/07,258496
2018/04/08,251019
2018/04/09,252026
2018/04/10,255344
2018/04/11,257343
2018/04/12,263014
2018/04/13,272361
2018/04/14,268677
2018/04/15,268851
2018/04/16,271752
2018/04/17,275848
2018/04/18,280450
2018/04/19,288034
2018/04/20,295081
2018/04/21,294984
2018/04/22,290520
2018/04/23,295923
2018/04/24,305508
2018/04/25,307901
2018/04/26,310706
2018/04/27,314536
2018/04/28,312702
2018/04/29,308725
2018/04/30,311566
2018/05/01,313423
2018/05/02,314492
2018/05/03,318838
2018/05/04,322531
2018/05/05,320449
2018/05/06,312882
2018/05/07,312517
2018/05/08,315122
2018/05/09,315458
2018/05/10,316524
2018/05/11,321114
2018/05/12,318178
2018/05/13,309465
2018/05/14,311418
2018/05/15,314269
2018/05/16,314857
2018/05/17,312502
2018/05/18,316844
2018/05/19,309899
2018/05/20,302402
2018/05/21,303072
2018/05/22,303476
2018/05/23,307841
2018/05/24,307989
2018/05/25,308900
2018/05/26,300545
2018/05/27,291445
2018/05/28,290150
2018/05/29,291762
2018/05/30,293617
2018/05/31,296011
2018/06/01,304299
2018/06/02,298732
2018/06/03,292356
2018/06/04,294603
2018/06/05,297083
2018/06/06,298359
2018/06/07,298364
2018/06/08,301591
2018/06/09,295666
2018/06/10,292087
2018/06/11,293831
2018/06/12,295343
2018/06/13,297333
2018/06/14,297696
2018/06/15,300631
2018/06/16,292136
2018/06/17,282777
2018/06/18,284208
2018/06/19,284258
2018/06/20,285357
2018/06/21,285797
2018/06/22,289501
2018/06/23,284657
2018/06/24,278518
2018/06/25,279797
2018/06/26,280040
2018/06/27,279964
2018/06/28,279810
2018/06/29,284123
2018/06/30,280860
2018/07/01,274588
2018/07/02,277664
2018/07/03,282824
2018/07/04,285507
2018/07/05,286466
2018/07/06,294394
2018/07/07,288116
2018/07/08,281289
2018/07/09,283588
2018/07/10,287163
2018/07/11,288119
2018/07/12,288168
2018/07/13,294111
2018/07/14,289367
2018/07/15,283416
2018/07/16,286671
2018/07/17,294773
2018/07/18,302725
2018/07/19,306938
2018/07/20,312595
2018/07/21,308015
2018/07/22,301519
2018/07/23,306305
2018/07/24,315219
2018/07/25,322122
2018/07/26,323989
2018/07/27,328009
2018/07/28,321251
2018/07/29,312834
2018/07/30,316288
2018/07/31,320840
2018/08/01,324241
2018/08/02,325305
2018/08/03,330712
2018/08/04,325855
2018/08/05,317053
2018/08/06,317389
2018/08/07,319954
2018/08/08,323576
2018/08/09,323805
2018/08/10,332460
2018/08/11,329247
2018/08/12,321961
2018/08/13,326189
2018/08/14,336164
2018/08/15,344548
2018/08/16,348716
2018/08/17,355392
2018/08/18,349493
2018/08/19,341516
2018/08/20,344074
2018/08/21,344914
2018/08/22,350187
2018/08/23,350007
2018/08/24,353621
2018/08/25,350382
2018/08/26,342287
2018/08/27,345230
2018/08/28,350712
2018/08/29,357247
2018/08/30,358571
2018/08/31,364135
2018/09/01,361640
2018/09/02,353440
2018/09/03,353488
2018/09/04,355452
2018/09/05,360237
2018/09/06,365175
2018/09/07,370785
2018/09/08,365324
2018/09/09,357223
2018/09/10,356974
2018/09/11,358970
2018/09/12,359721
2018/09/13,360918
2018/09/14,362079
2018/09/15,358402
2018/09/16,349059
2018/09/17,352175
2018/09/18,355198
2018/09/19,358124
2018/09/20,363049
2018/09/21,374177
2018/09/22,371990
2018/09/23,364290
2018/09/24,364617
2018/09/25,367380
2018/09/26,368387
2018/09/27,370161
2018/09/28,375556
2018/09/29,370981
2018/09/30,364231
2018/10/01,365871
2018/10/02,367532
2018/10/03,368589
2018/10/04,371046
2018/10/05,376344
2018/10/06,372854
2018/10/07,370121
2018/10/08,370273
2018/10/09,368832
2018/10/10,370214
2018/10/11,373803
2018/10/12,376626
2018/10/13,369162
2018/10/14,359498
2018/10/15,364277
2018/10/16,367115
2018/10/17,369754
2018/10/18,370989
2018/10/19,373908
2018/10/20,369583
2018/10/21,361850
2018/10/22,364206
2018/10/23,365569
2018/10/24,366381
2018/10/25,367008
2018/10/26,370138
2018/10/27,365724
2018/10/28,359552
2018/10/29,363277
2018/10/30,368129
2018/10/31,372963
2018/11/01,376693
2018/11/02,385235
2018/11/03,382442
2018/11/04,375034
2018/11/05,381214
2018/11/06,384973
2018/11/07,388089
2018/11/08,388302
2018/11/09,392457
2018/11/10,386885
2018/11/11,378979
2018/11/12,381141
2018/11/13,381280
2018/11/14,384555
2018/11/15,387484
2018/11/16,390507
2018/11/17,383061
2018/11/18,372263
2018/11/19,371431
2018/11/20,378790
2018/11/21,377193
2018/11/22,374205
2018/11/23,373164
2018/11/24,365409
2018/11/25,358545
2018/11/26,358372
2018/11/27,357522
2018/11/28,357021
2018/11/29,356928
2018/11/30,357531
2018/12/01,353393
2018/12/02,344516
2018/12/03,343340
2018/12/04,349450
2018/12/05,349162
2018/12/06,353401
2018/12/07,357524
2018/12/08,350479
2018/12/09,342228
2018/12/10,342916
2018/12/11,342908
2018/12/12,343363
2018/12/13,344285
2018/12/14,347740
2018/12/15,344582
2018/12/16,337459
2018/12/17,342265
2018/12/18,345891
2018/12/19,352280
2018/12/20,355698
2018/12/21,360065
2018/12/22,353713
2018/12/23,345758
2018/12/24,343446
2018/12/25,334722
2018/12/26,331682
2018/12/27,333164
2018/12/28,339442
2018/12/29,339352
2018/12/30,335381
2018/12/31,332080
2019/01/01,320398
2019/01/02,321592
2019/01/03,326078
2019/01/04,330402
2019/01/05,327537
