Date,sentbyaddress30wma
2011/08/16,14190
2011/08/17,14128
2011/08/18,14097
2011/08/19,14042
2011/08/20,13964
2011/08/21,13922
2011/08/22,13925
2011/08/23,13867
2011/08/24,13813
2011/08/25,13749
2011/08/26,13698
2011/08/27,13564
2011/08/28,13355
2011/08/29,13352
2011/08/30,13365
2011/08/31,13345
2011/09/01,13301
2011/09/02,13243
2011/09/03,13101
2011/09/04,13084
2011/09/05,13047
2011/09/06,13117
2011/09/07,13082
2011/09/08,12988
2011/09/09,12972
2011/09/10,12847
2011/09/11,12767
2011/09/12,12711
2011/09/13,12613
2011/09/14,12501
2011/09/15,12435
2011/09/16,12325
2011/09/17,12160
2011/09/18,12070
2011/09/19,12034
2011/09/20,12089
2011/09/21,12112
2011/09/22,12012
2011/09/23,11931
2011/09/24,11809
2011/09/25,11666
2011/09/26,11548
2011/09/27,11465
2011/09/28,11385
2011/09/29,11265
2011/09/30,11179
2011/10/01,11054
2011/10/02,10899
2011/10/03,10874
2011/10/04,10792
2011/10/05,10746
2011/10/06,10714
2011/10/07,10673
2011/10/08,10577
2011/10/09,10491
2011/10/10,10460
2011/10/11,10449
2011/10/12,10429
2011/10/13,10318
2011/10/14,10320
2011/10/15,10289
2011/10/16,10182
2011/10/17,10174
2011/10/18,10071
2011/10/19,9991
2011/10/20,9866
2011/10/21,9804
2011/10/22,9747
2011/10/23,9740
2011/10/24,9772
2011/10/25,9760
2011/10/26,9719
2011/10/27,9625
2011/10/28,9573
2011/10/29,9575
2011/10/30,9501
2011/10/31,9471
2011/11/01,9474
2011/11/02,9491
2011/11/03,9511
2011/11/04,9630
2011/11/05,9662
2011/11/06,9612
2011/11/07,9596
2011/11/08,9648
2011/11/09,9738
2011/11/10,9829
2011/11/11,9786
2011/11/12,9758
2011/11/13,9731
2011/11/14,9770
2011/11/15,9835
2011/11/16,9861
2011/11/17,9811
2011/11/18,9793
2011/11/19,9647
2011/11/20,9527
2011/11/21,9380
2011/11/22,9293
2011/11/23,9207
2011/11/24,9090
2011/11/25,9026
2011/11/26,8899
2011/11/27,8803
2011/11/28,8803
2011/11/29,8881
2011/11/30,8949
2011/12/01,8984
2011/12/02,9010
2011/12/03,8976
2011/12/04,8925
2011/12/05,8939
2011/12/06,9094
2011/12/07,9092
2011/12/08,9065
2011/12/09,9032
2011/12/10,9011
2011/12/11,8955
2011/12/12,8883
2011/12/13,8827
2011/12/14,8815
2011/12/15,8712
2011/12/16,8644
2011/12/17,8570
2011/12/18,8494
2011/12/19,8541
2011/12/20,8610
2011/12/21,8598
2011/12/22,8611
2011/12/23,8620
2011/12/24,8528
2011/12/25,8507
2011/12/26,8509
2011/12/27,8475
2011/12/28,8409
2011/12/29,8379
2011/12/30,8317
2011/12/31,8256
2012/01/01,8216
2012/01/02,8207
2012/01/03,8236
2012/01/04,8260
2012/01/05,8416
2012/01/06,8537
2012/01/07,8586
2012/01/08,8677
2012/01/09,8744
2012/01/10,8862
2012/01/11,9013
2012/01/12,9090
2012/01/13,9196
2012/01/14,9308
2012/01/15,9347
2012/01/16,9456
2012/01/17,9538
2012/01/18,9615
2012/01/19,9696
2012/01/20,9760
2012/01/21,9781
2012/01/22,9703
2012/01/23,9725
2012/01/24,9811
2012/01/25,9975
2012/01/26,10012
2012/01/27,10028
2012/01/28,10008
2012/01/29,10016
2012/01/30,10016
2012/01/31,10089
2012/02/01,10126
2012/02/02,10219
2012/02/03,10303
2012/02/04,10367
2012/02/05,10392
2012/02/06,10364
2012/02/07,10387
2012/02/08,10421
2012/02/09,10482
2012/02/10,10582
2012/02/11,10615
2012/02/12,10615
2012/02/13,10710
2012/02/14,10907
2012/02/15,11071
2012/02/16,11243
2012/02/17,11198
2012/02/18,11173
2012/02/19,11077
2012/02/20,11037
2012/02/21,10998
2012/02/22,11033
2012/02/23,11130
2012/02/24,11146
2012/02/25,11099
2012/02/26,11006
2012/02/27,10995
2012/02/28,11018
2012/02/29,11021
2012/03/01,11027
2012/03/02,11098
2012/03/03,10946
2012/03/04,10953
2012/03/05,10991
2012/03/06,10972
2012/03/07,10972
2012/03/08,10991
2012/03/09,10988
2012/03/10,10867
2012/03/11,10744
2012/03/12,10712
2012/03/13,10781
2012/03/14,10797
2012/03/15,10754
2012/03/16,10763
2012/03/17,10794
2012/03/18,10724
2012/03/19,10723
2012/03/20,10754
2012/03/21,10801
2012/03/22,10821
2012/03/23,10756
2012/03/24,10712
2012/03/25,10647
2012/03/26,10652
2012/03/27,10662
2012/03/28,10716
2012/03/29,10792
2012/03/30,10793
2012/03/31,10749
2012/04/01,10634
2012/04/02,10614
2012/04/03,10721
2012/04/04,10768
2012/04/05,10782
2012/04/06,10786
2012/04/07,10727
2012/04/08,10668
2012/04/09,10663
2012/04/10,10778
2012/04/11,10919
2012/04/12,11061
2012/04/13,11073
2012/04/14,11172
2012/04/15,11194
2012/04/16,11358
2012/04/17,11458
2012/04/18,11615
2012/04/19,11691
2012/04/20,11838
2012/04/21,11848
2012/04/22,11791
2012/04/23,11813
2012/04/24,11869
2012/04/25,11931
2012/04/26,12084
2012/04/27,12094
2012/04/28,12074
2012/04/29,12063
2012/04/30,12230
2012/05/01,12403
2012/05/02,12566
2012/05/03,12848
2012/05/04,13126
2012/05/05,13301
2012/05/06,13396
2012/05/07,13809
2012/05/08,14160
2012/05/09,14536
2012/05/10,14635
2012/05/11,15039
2012/05/12,15295
2012/05/13,15407
2012/05/14,16206
2012/05/15,16637
2012/05/16,16900
2012/05/17,17028
2012/05/18,17374
2012/05/19,18022
2012/05/20,18505
2012/05/21,18998
2012/05/22,19275
2012/05/23,19637
2012/05/24,19923
2012/05/25,20268
2012/05/26,20362
2012/05/27,20499
2012/05/28,20774
2012/05/29,21158
2012/05/30,21304
2012/05/31,21411
2012/06/01,21558
2012/06/02,21215
2012/06/03,21518
2012/06/04,22276
2012/06/05,23052
2012/06/06,22802
2012/06/07,23063
2012/06/08,22991
2012/06/09,23114
2012/06/10,23420
2012/06/11,23562
2012/06/12,23167
2012/06/13,24086
2012/06/14,25074
2012/06/15,25907
2012/06/16,26349
2012/06/17,26764
2012/06/18,27094
2012/06/19,27188
2012/06/20,27106
2012/06/21,26894
2012/06/22,26663
2012/06/23,26424
2012/06/24,26157
2012/06/25,26167
2012/06/26,26308
2012/06/27,26546
2012/06/28,26480
2012/06/29,26425
2012/06/30,26307
2012/07/01,26052
2012/07/02,26157
2012/07/03,26082
2012/07/04,25856
2012/07/05,25503
2012/07/06,25230
2012/07/07,25148
2012/07/08,24798
2012/07/09,24693
2012/07/10,24909
2012/07/11,24951
2012/07/12,24928
2012/07/13,24709
2012/07/14,24510
2012/07/15,24370
2012/07/16,24631
2012/07/17,25051
2012/07/18,25137
2012/07/19,25227
2012/07/20,25494
2012/07/21,25704
2012/07/22,26086
2012/07/23,26517
2012/07/24,26605
2012/07/25,26484
2012/07/26,26347
2012/07/27,26297
2012/07/28,26575
2012/07/29,26617
2012/07/30,26749
2012/07/31,27902
2012/08/01,28151
2012/08/02,28457
2012/08/03,28508
2012/08/04,28475
2012/08/05,28559
2012/08/06,28915
2012/08/07,29113
2012/08/08,29729
2012/08/09,29748
2012/08/10,29774
2012/08/11,29787
2012/08/12,29873
2012/08/13,30435
2012/08/14,30557
2012/08/15,30939
2012/08/16,31951
2012/08/17,32701
2012/08/18,33163
2012/08/19,33266
2012/08/20,33306
2012/08/21,33813
2012/08/22,34107
2012/08/23,34173
2012/08/24,34235
2012/08/25,33914
2012/08/26,33475
2012/08/27,33242
2012/08/28,33009
2012/08/29,32863
2012/08/30,32480
2012/08/31,32798
2012/09/01,32942
2012/09/02,32581
2012/09/03,32153
2012/09/04,32072
2012/09/05,32088
2012/09/06,32290
2012/09/07,32194
2012/09/08,31761
2012/09/09,31595
2012/09/10,31337
2012/09/11,31444
2012/09/12,31044
2012/09/13,30618
2012/09/14,30410
2012/09/15,29844
2012/09/16,29344
2012/09/17,28932
2012/09/18,28933
2012/09/19,28985
2012/09/20,29209
2012/09/21,28967
2012/09/22,28349
2012/09/23,27851
2012/09/24,27601
2012/09/25,27800
2012/09/26,28139
2012/09/27,28180
2012/09/28,28482
2012/09/29,28247
2012/09/30,27790
2012/10/01,27568
2012/10/02,28035
2012/10/03,28123
2012/10/04,28432
2012/10/05,28684
2012/10/06,28673
2012/10/07,28765
2012/10/08,29155
2012/10/09,29513
2012/10/10,29724
2012/10/11,29726
2012/10/12,29782
2012/10/13,29702
2012/10/14,29536
2012/10/15,29722
2012/10/16,29717
2012/10/17,29796
2012/10/18,29936
2012/10/19,29768
2012/10/20,29764
2012/10/21,29692
2012/10/22,29751
2012/10/23,29626
2012/10/24,29569
2012/10/25,29383
2012/10/26,29156
2012/10/27,28588
2012/10/28,27990
2012/10/29,27495
2012/10/30,27325
2012/10/31,27057
2012/11/01,26642
2012/11/02,26353
2012/11/03,25996
2012/11/04,25586
2012/11/05,25445
2012/11/06,25465
2012/11/07,25667
2012/11/08,25594
2012/11/09,25511
2012/11/10,25230
2012/11/11,24896
2012/11/12,24645
2012/11/13,24517
2012/11/14,24589
2012/11/15,25085
2012/11/16,25639
2012/11/17,25994
2012/11/18,26338
2012/11/19,26651
2012/11/20,27022
2012/11/21,27323
2012/11/22,27533
2012/11/23,27347
2012/11/24,27287
2012/11/25,27216
2012/11/26,27388
2012/11/27,27431
2012/11/28,27670
2012/11/29,27764
2012/11/30,27659
2012/12/01,27466
2012/12/02,26945
2012/12/03,26574
2012/12/04,26601
2012/12/05,26774
2012/12/06,26901
2012/12/07,26984
2012/12/08,27047
2012/12/09,27025
2012/12/10,26837
2012/12/11,26838
2012/12/12,26973
2012/12/13,27305
2012/12/14,27457
2012/12/15,27315
2012/12/16,27236
2012/12/17,27486
2012/12/18,28087
2012/12/19,28353
2012/12/20,28343
2012/12/21,28692
2012/12/22,29573
2012/12/23,29519
2012/12/24,29410
2012/12/25,29032
2012/12/26,28678
2012/12/27,28532
2012/12/28,28740
2012/12/29,28666
2012/12/30,29101
2012/12/31,28912
2013/01/01,28774
2013/01/02,28984
2013/01/03,29583
2013/01/04,29950
2013/01/05,30501
2013/01/06,30517
2013/01/07,30962
2013/01/08,31352
2013/01/09,31869
2013/01/10,32607
2013/01/11,33509
2013/01/12,33702
2013/01/13,34138
2013/01/14,34102
2013/01/15,34739
2013/01/16,35421
2013/01/17,35887
2013/01/18,36355
2013/01/19,36447
2013/01/20,36369
2013/01/21,36188
2013/01/22,36338
2013/01/23,36375
2013/01/24,36602
2013/01/25,36741
2013/01/26,36973
2013/01/27,37173
2013/01/28,37272
2013/01/29,37402
2013/01/30,37116
2013/01/31,36997
2013/02/01,37620
2013/02/02,37793
2013/02/03,37982
2013/02/04,38082
2013/02/05,38550
2013/02/06,38581
2013/02/07,38829
2013/02/08,39081
2013/02/09,39089
2013/02/10,39297
2013/02/11,39214
2013/02/12,39201
2013/02/13,39162
2013/02/14,38975
2013/02/15,38821
2013/02/16,38457
2013/02/17,38168
2013/02/18,38029
2013/02/19,37951
2013/02/20,37868
2013/02/21,37880
2013/02/22,38039
2013/02/23,38070
2013/02/24,38127
2013/02/25,38272
2013/02/26,38515
2013/02/27,38515
2013/02/28,38646
2013/03/01,39028
2013/03/02,38642
2013/03/03,38130
2013/03/04,38015
2013/03/05,38130
2013/03/06,38653
2013/03/07,39033
2013/03/08,39095
2013/03/09,38850
2013/03/10,38916
2013/03/11,38736
2013/03/12,38795
2013/03/13,39193
2013/03/14,39392
2013/03/15,39844
2013/03/16,39496
2013/03/17,39205
2013/03/18,39340
2013/03/19,39820
2013/03/20,40032
2013/03/21,40381
2013/03/22,41079
2013/03/23,41247
2013/03/24,41818
2013/03/25,42106
2013/03/26,42598
2013/03/27,43202
2013/03/28,44145
2013/03/29,45134
2013/03/30,45712
2013/03/31,45478
2013/04/01,45856
2013/04/02,47069
2013/04/03,48661
2013/04/04,50349
2013/04/05,51813
2013/04/06,52114
2013/04/07,52363
2013/04/08,53573
2013/04/09,55222
2013/04/10,57384
2013/04/11,58962
2013/04/12,59760
2013/04/13,59826
2013/04/14,59225
2013/04/15,59533
2013/04/16,60310
2013/04/17,60646
2013/04/18,60494
2013/04/19,61152
2013/04/20,60595
2013/04/21,59813
2013/04/22,59560
2013/04/23,59889
2013/04/24,60185
2013/04/25,60397
2013/04/26,60305
2013/04/27,59407
2013/04/28,58474
2013/04/29,58156
2013/04/30,57179
2013/05/01,56824
2013/05/02,56343
2013/05/03,55679
2013/05/04,54568
2013/05/05,53674
2013/05/06,53229
2013/05/07,53298
2013/05/08,53209
2013/05/09,53218
2013/05/10,53220
2013/05/11,53146
2013/05/12,52621
2013/05/13,52517
2013/05/14,52657
2013/05/15,52786
2013/05/16,52861
2013/05/17,52671
2013/05/18,52114
2013/05/19,51393
2013/05/20,51044
2013/05/21,51227
2013/05/22,51063
2013/05/23,51401
2013/05/24,51604
2013/05/25,51063
2013/05/26,50387
2013/05/27,50096
2013/05/28,50111
2013/05/29,50332
2013/05/30,50416
2013/05/31,50444
2013/06/01,50077
2013/06/02,49486
2013/06/03,49478
2013/06/04,49587
2013/06/05,49465
2013/06/06,49458
2013/06/07,49515
2013/06/08,48776
2013/06/09,47961
2013/06/10,47513
2013/06/11,47301
2013/06/12,46957
2013/06/13,46818
2013/06/14,47318
2013/06/15,46628
2013/06/16,45762
2013/06/17,45387
2013/06/18,45265
2013/06/19,45379
2013/06/20,45383
2013/06/21,45539
2013/06/22,45108
2013/06/23,44351
2013/06/24,44305
2013/06/25,44189
2013/06/26,44164
2013/06/27,44029
2013/06/28,44319
2013/06/29,43919
2013/06/30,43245
2013/07/01,43505
2013/07/02,43552
2013/07/03,43698
2013/07/04,43555
2013/07/05,43470
2013/07/06,42906
2013/07/07,42107
2013/07/08,42279
2013/07/09,42596
2013/07/10,42814
2013/07/11,43569
2013/07/12,44646
2013/07/13,44567
2013/07/14,43790
2013/07/15,43683
2013/07/16,44004
2013/07/17,44125
2013/07/18,44197
2013/07/19,44166
2013/07/20,43467
2013/07/21,42980
2013/07/22,43004
2013/07/23,43198
2013/07/24,43389
2013/07/25,43629
2013/07/26,43703
2013/07/27,43208
2013/07/28,42653
2013/07/29,43000
2013/07/30,43558
2013/07/31,44569
2013/08/01,45777
2013/08/02,46671
2013/08/03,46605
2013/08/04,46326
2013/08/05,46975
2013/08/06,47540
2013/08/07,48137
2013/08/08,48578
2013/08/09,48625
2013/08/10,48521
2013/08/11,47924
2013/08/12,50134
2013/08/13,50417
2013/08/14,50898
2013/08/15,51284
2013/08/16,52121
2013/08/17,51836
2013/08/18,51281
2013/08/19,52065
2013/08/20,52575
2013/08/21,53075
2013/08/22,53778
2013/08/23,53878
2013/08/24,53358
2013/08/25,52578
2013/08/26,52628
2013/08/27,53119
2013/08/28,53591
2013/08/29,53598
2013/08/30,54233
2013/08/31,54533
2013/09/01,53340
2013/09/02,52484
2013/09/03,51970
2013/09/04,51729
2013/09/05,51408
2013/09/06,51029
2013/09/07,50260
2013/09/08,49144
2013/09/09,48716
2013/09/10,48208
2013/09/11,48050
2013/09/12,48023
2013/09/13,47704
2013/09/14,46711
2013/09/15,45687
2013/09/16,45505
2013/09/17,45513
2013/09/18,45665
2013/09/19,45927
2013/09/20,45999
2013/09/21,45567
2013/09/22,44905
2013/09/23,45182
2013/09/24,45477
2013/09/25,45514
2013/09/26,45777
2013/09/27,45960
2013/09/28,45671
2013/09/29,45347
2013/09/30,45733
2013/10/01,46526
2013/10/02,47447
2013/10/03,47644
2013/10/04,47616
2013/10/05,47006
2013/10/06,46351
2013/10/07,46359
2013/10/08,46514
2013/10/09,46814
2013/10/10,47140
2013/10/11,47304
2013/10/12,46971
2013/10/13,46671
2013/10/14,46945
2013/10/15,47369
2013/10/16,47946
2013/10/17,47981
2013/10/18,48280
2013/10/19,48617
2013/10/20,48169
2013/10/21,48556
2013/10/22,49177
2013/10/23,49889
2013/10/24,51192
2013/10/25,51974
2013/10/26,51581
2013/10/27,50960
2013/10/28,51130
2013/10/29,51352
2013/10/30,51897
2013/10/31,52444
2013/11/01,52708
2013/11/02,52580
2013/11/03,52506
2013/11/04,53401
2013/11/05,55001
2013/11/06,56476
2013/11/07,58616
2013/11/08,60393
2013/11/09,61832
2013/11/10,62627
2013/11/11,63015
2013/11/12,63914
2013/11/13,65067
2013/11/14,66723
2013/11/15,67793
2013/11/16,67997
2013/11/17,68315
2013/11/18,71400
2013/11/19,75778
2013/11/20,78226
2013/11/21,80047
2013/11/22,82155
2013/11/23,83882
2013/11/24,84097
2013/11/25,85283
2013/11/26,88039
2013/11/27,91589
2013/11/28,94879
2013/11/29,97326
2013/11/30,98260
2013/12/01,99195
2013/12/02,100242
2013/12/03,101570
2013/12/04,103060
2013/12/05,104755
2013/12/06,105227
2013/12/07,105051
2013/12/08,103137
2013/12/09,102929
2013/12/10,102694
2013/12/11,102415
2013/12/12,101318
2013/12/13,100611
2013/12/14,99532
2013/12/15,98130
2013/12/16,98160
2013/12/17,98063
2013/12/18,98957
2013/12/19,98735
2013/12/20,97881
2013/12/21,96407
2013/12/22,94569
2013/12/23,93218
2013/12/24,92283
2013/12/25,91443
2013/12/26,90151
2013/12/27,89049
2013/12/28,87423
2013/12/29,85742
2013/12/30,85384
2013/12/31,84298
2014/01/01,82454
2014/01/02,82226
2014/01/03,82487
2014/01/04,81670
2014/01/05,81662
2014/01/06,82622
2014/01/07,82675
2014/01/08,82591
2014/01/09,82539
2014/01/10,82187
2014/01/11,81856
2014/01/12,80955
2014/01/13,80616
2014/01/14,80320
2014/01/15,80333
2014/01/16,79906
2014/01/17,79669
2014/01/18,78834
2014/01/19,78175
2014/01/20,79322
2014/01/21,80874
2014/01/22,81856
2014/01/23,82292
2014/01/24,82821
2014/01/25,82471
2014/01/26,82348
2014/01/27,83193
2014/01/28,84315
2014/01/29,84635
2014/01/30,85397
2014/01/31,86225
2014/02/01,86484
2014/02/02,86481
2014/02/03,87287
2014/02/04,88925
2014/02/05,89836
2014/02/06,91154
2014/02/07,92663
2014/02/08,93168
2014/02/09,92599
2014/02/10,93090
2014/02/11,93558
2014/02/12,93583
2014/02/13,94049
2014/02/14,95097
2014/02/15,95455
2014/02/16,94479
2014/02/17,94340
2014/02/18,94676
2014/02/19,96333
2014/02/20,98233
2014/02/21,100096
2014/02/22,100496
2014/02/23,101523
2014/02/24,104017
2014/02/25,107064
2014/02/26,109125
2014/02/27,110029
2014/02/28,110628
2014/03/01,111603
2014/03/02,111305
2014/03/03,113988
2014/03/04,117143
2014/03/05,118825
2014/03/06,120047
2014/03/07,120822
2014/03/08,121199
2014/03/09,121170
2014/03/10,121246
2014/03/11,121559
2014/03/12,122552
2014/03/13,123116
2014/03/14,122245
2014/03/15,120249
2014/03/16,118074
2014/03/17,117455
2014/03/18,115374
2014/03/19,114138
2014/03/20,112974
2014/03/21,113251
2014/03/22,112019
2014/03/23,110158
2014/03/24,109739
2014/03/25,109354
2014/03/26,109116
2014/03/27,109946
2014/03/28,110318
2014/03/29,108811
2014/03/30,106937
2014/03/31,107092
2014/04/01,107544
2014/04/02,108022
2014/04/03,106636
2014/04/04,107394
2014/04/05,106918
2014/04/06,106548
2014/04/07,106527
2014/04/08,106866
2014/04/09,107862
2014/04/10,108965
2014/04/11,109645
2014/04/12,108410
2014/04/13,107709
2014/04/14,109165
2014/04/15,110219
2014/04/16,110622
2014/04/17,110254
2014/04/18,109722
2014/04/19,108702
2014/04/20,107410
2014/04/21,106524
2014/04/22,107690
2014/04/23,107375
2014/04/24,107060
