Date,price7trxUSD
2010/10/22,1.859
2010/10/23,1.708
2010/10/24,1.66
2010/10/25,1.622
2010/10/26,2.059
2010/10/27,3
2010/10/28,4.034
2010/10/29,4.885
2010/10/30,5.483
2010/10/31,5.723
2010/11/01,5.654
2010/11/02,5.345
2010/11/03,4.902
2010/11/04,4.621
2010/11/05,4.564
2010/11/06,5.389
2010/11/07,6.946
2010/11/08,7.213
2010/11/09,6.328
2010/11/10,5.024
2010/11/11,3.754
2010/11/12,2.82
2010/11/13,2.35
2010/11/14,2.067
2010/11/15,1.843
2010/11/16,1.469
2010/11/17,0.952
2010/11/18,0.563
2010/11/19,0.462
2010/11/20,0.533
2010/11/21,0.624
2010/11/22,0.721
2010/11/23,0.807
2010/11/24,0.863
2010/11/25,0.872
2010/11/26,0.849
2010/11/27,0.813
2010/11/28,0.723
2010/11/29,0.485
2010/11/30,0.013
2010/12/01,-0.488
2010/12/02,-0.786
2010/12/03,-0.892
2010/12/04,-1.006
2010/12/05,-1.242
2010/12/06,-1.426
2010/12/07,-1.547
2010/12/08,-1.442
2010/12/09,-1.397
2010/12/10,-1.436
2010/12/11,-1.4
2010/12/12,-1.326
2010/12/13,-1.187
2010/12/14,-0.903
2010/12/15,-0.554
2010/12/16,-0.208
2010/12/17,0.089
2010/12/18,0.318
2010/12/19,0.472
2010/12/20,0.625
2010/12/21,0.719
2010/12/22,0.741
2010/12/23,0.73
2010/12/24,0.696
2010/12/25,0.644
2010/12/26,0.64
2010/12/27,0.649
2010/12/28,0.742
2010/12/29,0.928
2010/12/30,1.168
2010/12/31,1.396
2011/01/01,1.531
2011/01/02,1.585
2011/01/03,1.54
2011/01/04,1.465
2011/01/05,1.349
2011/01/06,1.235
2011/01/07,1.178
2011/01/08,1.175
2011/01/09,1.211
2011/01/10,1.246
2011/01/11,1.263
2011/01/12,1.226
2011/01/13,1.129
2011/01/14,1.217
2011/01/15,1.52
2011/01/16,1.828
2011/01/17,1.925
2011/01/18,1.705
2011/01/19,1.281
2011/01/20,1.01
2011/01/21,1.078
2011/01/22,1.356
2011/01/23,1.722
2011/01/24,1.97
2011/01/25,2.018
2011/01/26,1.938
2011/01/27,1.792
2011/01/28,1.692
2011/01/29,1.63
2011/01/30,1.646
2011/01/31,1.811
2011/02/01,2.465
2011/02/02,3.469
2011/02/03,4.302
2011/02/04,5.006
2011/02/05,5.774
2011/02/06,6.34
2011/02/07,6.494
2011/02/08,6.334
2011/02/09,6.192
2011/02/10,6.014
2011/02/11,5.702
2011/02/12,5.321
2011/02/13,4.886
2011/02/14,4.421
2011/02/15,3.94
2011/02/16,3.456
2011/02/17,2.986
2011/02/18,2.416
2011/02/19,1.744
2011/02/20,1.13
2011/02/21,0.51
2011/02/22,0.022
2011/02/23,-0.264
2011/02/24,-0.314
2011/02/25,-0.297
2011/02/26,-0.26
2011/02/27,-0.233
2011/02/28,-0.292
2011/03/01,-0.35
2011/03/02,-0.326
2011/03/03,-0.273
2011/03/04,-0.245
2011/03/05,-0.222
2011/03/06,-0.209
2011/03/07,-0.246
2011/03/08,-0.294
2011/03/09,-0.369
2011/03/10,-0.369
2011/03/11,-0.355
2011/03/12,-0.307
2011/03/13,-0.252
2011/03/14,-0.203
2011/03/15,-0.181
2011/03/16,-0.204
2011/03/17,-0.289
2011/03/18,-0.386
2011/03/19,-0.578
2011/03/20,-0.804
2011/03/21,-0.989
2011/03/22,-1.072
2011/03/23,-1
2011/03/24,-0.82
2011/03/25,-0.56
2011/03/26,-0.306
2011/03/27,-0.174
2011/03/28,-0.14
2011/03/29,-0.176
2011/03/30,-0.243
2011/03/31,-0.316
2011/04/01,-0.399
2011/04/02,-0.461
2011/04/03,-0.494
2011/04/04,-0.602
2011/04/05,-0.771
2011/04/06,-0.847
2011/04/07,-0.845
2011/04/08,-0.795
2011/04/09,-0.743
2011/04/10,-0.681
2011/04/11,-0.593
2011/04/12,-0.365
2011/04/13,0.041
2011/04/14,0.616
2011/04/15,1.208
2011/04/16,1.725
2011/04/17,2.21
2011/04/18,2.685
2011/04/19,3.067
2011/04/20,3.243
2011/04/21,3.265
2011/04/22,3.386
2011/04/23,3.839
2011/04/24,4.508
2011/04/25,4.825
2011/04/26,4.97
2011/04/27,5.119
2011/04/28,5.386
2011/04/29,6.126
2011/04/30,7.484
2011/05/01,8.551
2011/05/02,8.869
2011/05/03,8.748
2011/05/04,8.382
2011/05/05,7.733
2011/05/06,6.962
2011/05/07,6.256
2011/05/08,5.708
2011/05/09,5.244
2011/05/10,5.347
2011/05/11,5.952
2011/05/12,6.566
2011/05/13,7.523
2011/05/14,8.321
2011/05/15,8.34
2011/05/16,8.069
2011/05/17,7.586
2011/05/18,6.753
2011/05/19,5.744
2011/05/20,4.599
2011/05/21,3.476
2011/05/22,2.628
2011/05/23,2.117
2011/05/24,1.879
2011/05/25,1.922
2011/05/26,2.175
2011/05/27,2.44
2011/05/28,2.572
2011/05/29,2.56
2011/05/30,2.508
2011/05/31,2.434
2011/06/01,2.401
2011/06/02,2.542
2011/06/03,3.152
2011/06/04,4.559
2011/06/05,6.101
2011/06/06,7.128
2011/06/07,8.108
2011/06/08,9.465
2011/06/09,10.632
2011/06/10,10.668
2011/06/11,9.194
2011/06/12,7.123
2011/06/13,5.424
2011/06/14,4.111
2011/06/15,3.087
2011/06/16,2.197
2011/06/17,1.312
2011/06/18,0.561
2011/06/19,0.035
2011/06/20,-0.336
2011/06/21,-0.58
2011/06/22,-0.727
2011/06/23,-0.799
2011/06/24,-0.817
2011/06/25,-0.797
2011/06/26,-0.753
2011/06/27,-0.728
2011/06/28,-0.682
2011/06/29,-0.619
2011/06/30,-0.588
2011/07/01,-0.632
2011/07/02,-0.724
2011/07/03,-0.811
2011/07/04,-0.941
2011/07/05,-1.174
2011/07/06,-1.361
2011/07/07,-1.399
2011/07/08,-1.364
2011/07/09,-1.303
2011/07/10,-1.191
2011/07/11,-1.065
2011/07/12,-0.98
2011/07/13,-0.924
2011/07/14,-0.877
2011/07/15,-0.835
2011/07/16,-0.805
2011/07/17,-0.807
2011/07/18,-0.824
2011/07/19,-0.796
2011/07/20,-0.727
2011/07/21,-0.654
2011/07/22,-0.581
2011/07/23,-0.507
2011/07/24,-0.419
2011/07/25,-0.313
2011/07/26,-0.216
2011/07/27,-0.141
2011/07/28,-0.109
2011/07/29,-0.12
2011/07/30,-0.144
2011/07/31,-0.176
2011/08/01,-0.228
2011/08/02,-0.351
2011/08/03,-0.699
2011/08/04,-1.155
2011/08/05,-1.552
2011/08/06,-2.098
2011/08/07,-2.726
2011/08/08,-3.21
2011/08/09,-3.401
2011/08/10,-3.251
2011/08/11,-2.943
2011/08/12,-2.607
2011/08/13,-2.219
2011/08/14,-1.732
2011/08/15,-1.167
2011/08/16,-0.62
2011/08/17,-0.175
2011/08/18,0.153
2011/08/19,0.428
2011/08/20,0.677
2011/08/21,0.835
2011/08/22,0.874
2011/08/23,0.816
2011/08/24,0.711
2011/08/25,0.497
2011/08/26,0.07
2011/08/27,-0.459
2011/08/28,-0.88
2011/08/29,-1.156
2011/08/30,-1.334
2011/08/31,-1.485
2011/09/01,-1.628
2011/09/02,-1.688
2011/09/03,-1.666
2011/09/04,-1.623
2011/09/05,-1.63
2011/09/06,-1.741
2011/09/07,-1.897
2011/09/08,-2.057
2011/09/09,-2.363
2011/09/10,-2.829
2011/09/11,-3.203
2011/09/12,-3.322
2011/09/13,-3.284
2011/09/14,-3.181
2011/09/15,-3.126
2011/09/16,-3.153
2011/09/17,-3.188
2011/09/18,-3.142
2011/09/19,-2.942
2011/09/20,-2.544
2011/09/21,-2.049
2011/09/22,-1.638
2011/09/23,-1.314
2011/09/24,-1.052
2011/09/25,-0.877
2011/09/26,-0.828
2011/09/27,-0.888
2011/09/28,-0.987
2011/09/29,-1.093
2011/09/30,-1.124
2011/10/01,-1.058
2011/10/02,-0.963
2011/10/03,-0.858
2011/10/04,-0.76
2011/10/05,-0.693
2011/10/06,-0.672
2011/10/07,-0.754
2011/10/08,-0.966
2011/10/09,-1.22
2011/10/10,-1.428
2011/10/11,-1.6
2011/10/12,-1.697
2011/10/13,-1.704
2011/10/14,-1.674
2011/10/15,-1.646
2011/10/16,-1.674
2011/10/17,-1.926
2011/10/18,-2.429
2011/10/19,-3.004
2011/10/20,-3.531
2011/10/21,-3.877
2011/10/22,-3.889
2011/10/23,-3.589
2011/10/24,-3.256
2011/10/25,-2.995
2011/10/26,-2.711
2011/10/27,-2.351
2011/10/28,-1.868
2011/10/29,-1.24
2011/10/30,-0.595
2011/10/31,-0.117
2011/11/01,0.185
2011/11/02,0.359
2011/11/03,0.445
2011/11/04,0.442
2011/11/05,0.345
2011/11/06,0.18
2011/11/07,0.021
2011/11/08,-0.094
2011/11/09,-0.175
2011/11/10,-0.278
2011/11/11,-0.345
2011/11/12,-0.337
2011/11/13,-0.31
2011/11/14,-0.481
2011/11/15,-0.876
2011/11/16,-1.21
2011/11/17,-1.473
2011/11/18,-1.783
2011/11/19,-2.077
2011/11/20,-2.249
2011/11/21,-2.289
2011/11/22,-2.198
2011/11/23,-2.017
2011/11/24,-1.763
2011/11/25,-1.43
2011/11/26,-1.091
2011/11/27,-0.779
2011/11/28,-0.489
2011/11/29,-0.159
2011/11/30,0.272
2011/12/01,0.78
2011/12/02,1.257
2011/12/03,1.535
2011/12/04,1.565
2011/12/05,1.49
2011/12/06,1.42
2011/12/07,1.371
2011/12/08,1.301
2011/12/09,1.206
2011/12/10,1.116
2011/12/11,1.106
2011/12/12,1.131
2011/12/13,1.157
2011/12/14,1.147
2011/12/15,1.093
2011/12/16,1.028
2011/12/17,0.952
2011/12/18,0.862
2011/12/19,0.854
2011/12/20,1.059
2011/12/21,1.384
2011/12/22,1.665
2011/12/23,1.865
2011/12/24,1.975
2011/12/25,2.058
2011/12/26,2.096
2011/12/27,2.035
2011/12/28,1.946
2011/12/29,1.85
2011/12/30,1.744
2011/12/31,1.739
2012/01/01,1.949
2012/01/02,2.273
2012/01/03,2.461
2012/01/04,2.584
2012/01/05,2.998
2012/01/06,3.586
2012/01/07,4.02
2012/01/08,4.285
2012/01/09,4.258
2012/01/10,3.926
2012/01/11,3.567
2012/01/12,3.246
2012/01/13,2.863
2012/01/14,2.47
2012/01/15,2.177
2012/01/16,1.924
2012/01/17,1.516
2012/01/18,0.99
2012/01/19,0.588
2012/01/20,0.36
2012/01/21,0.215
2012/01/22,0.1
2012/01/23,0.036
2012/01/24,0
2012/01/25,-0.093
2012/01/26,-0.306
2012/01/27,-0.595
2012/01/28,-0.831
2012/01/29,-0.986
2012/01/30,-1.087
2012/01/31,-1.122
2012/02/01,-1.024
2012/02/02,-0.795
2012/02/03,-0.544
2012/02/04,-0.344
2012/02/05,-0.227
2012/02/06,-0.221
2012/02/07,-0.251
2012/02/08,-0.272
2012/02/09,-0.264
2012/02/10,-0.198
2012/02/11,-0.146
2012/02/12,-0.156
2012/02/13,-0.237
2012/02/14,-0.476
2012/02/15,-0.867
2012/02/16,-1.284
2012/02/17,-1.628
2012/02/18,-1.879
2012/02/19,-2.03
2012/02/20,-2.073
2012/02/21,-2.046
2012/02/22,-1.956
2012/02/23,-1.703
2012/02/24,-1.296
2012/02/25,-0.899
2012/02/26,-0.569
2012/02/27,-0.281
2012/02/28,-0.062
2012/02/29,0.08
2012/03/01,0.175
2012/03/02,0.205
2012/03/03,0.155
2012/03/04,0.091
2012/03/05,0.09
2012/03/06,0.144
2012/03/07,0.201
2012/03/08,0.237
2012/03/09,0.243
2012/03/10,0.215
2012/03/11,0.183
2012/03/12,0.159
2012/03/13,0.199
2012/03/14,0.336
2012/03/15,0.496
2012/03/16,0.627
2012/03/17,0.693
2012/03/18,0.699
2012/03/19,0.583
2012/03/20,0.358
2012/03/21,0.139
2012/03/22,-0.068
2012/03/23,-0.249
2012/03/24,-0.398
2012/03/25,-0.525
2012/03/26,-0.626
2012/03/27,-0.649
2012/03/28,-0.597
2012/03/29,-0.519
2012/03/30,-0.418
2012/03/31,-0.301
2012/04/01,-0.201
2012/04/02,-0.11
2012/04/03,-0.009
2012/04/04,0.07
2012/04/05,0.124
2012/04/06,0.161
2012/04/07,0.145
2012/04/08,0.081
2012/04/09,0.036
2012/04/10,0.012
2012/04/11,0.01
2012/04/12,0.03
2012/04/13,0.054
2012/04/14,0.086
2012/04/15,0.119
2012/04/16,0.141
2012/04/17,0.159
2012/04/18,0.194
2012/04/19,0.255
2012/04/20,0.348
2012/04/21,0.462
2012/04/22,0.528
2012/04/23,0.507
2012/04/24,0.429
2012/04/25,0.36
2012/04/26,0.3
2012/04/27,0.244
2012/04/28,0.176
2012/04/29,0.08
2012/04/30,-0.016
2012/05/01,-0.085
2012/05/02,-0.111
2012/05/03,-0.092
2012/05/04,-0.06
2012/05/05,-0.032
2012/05/06,-0.013
2012/05/07,-0.002
2012/05/08,0.008
2012/05/09,0.009
2012/05/10,-0.023
2012/05/11,-0.079
2012/05/12,-0.121
2012/05/13,-0.152
2012/05/14,-0.159
2012/05/15,-0.137
2012/05/16,-0.093
2012/05/17,-0.035
2012/05/18,0.025
2012/05/19,0.076
2012/05/20,0.112
2012/05/21,0.133
2012/05/22,0.143
2012/05/23,0.149
2012/05/24,0.154
2012/05/25,0.157
2012/05/26,0.148
2012/05/27,0.137
2012/05/28,0.128
2012/05/29,0.124
2012/05/30,0.119
2012/05/31,0.118
2012/06/01,0.14
2012/06/02,0.175
2012/06/03,0.196
2012/06/04,0.209
2012/06/05,0.247
2012/06/06,0.315
2012/06/07,0.404
2012/06/08,0.505
2012/06/09,0.582
2012/06/10,0.602
2012/06/11,0.587
2012/06/12,0.589
2012/06/13,0.64
2012/06/14,0.725
2012/06/15,0.88
2012/06/16,1.087
2012/06/17,1.22
2012/06/18,1.265
2012/06/19,1.286
2012/06/20,1.32
2012/06/21,1.354
2012/06/22,1.343
2012/06/23,1.259
2012/06/24,1.113
2012/06/25,0.931
2012/06/26,0.762
2012/06/27,0.658
2012/06/28,0.604
2012/06/29,0.571
2012/06/30,0.553
2012/07/01,0.532
2012/07/02,0.509
2012/07/03,0.464
2012/07/04,0.378
2012/07/05,0.309
2012/07/06,0.271
2012/07/07,0.264
2012/07/08,0.279
2012/07/09,0.326
2012/07/10,0.422
2012/07/11,0.532
2012/07/12,0.689
2012/07/13,0.877
2012/07/14,1.007
2012/07/15,1.077
2012/07/16,1.207
2012/07/17,1.444
2012/07/18,1.723
2012/07/19,1.946
2012/07/20,2.007
2012/07/21,1.958
2012/07/22,1.824
2012/07/23,1.609
2012/07/24,1.387
2012/07/25,1.206
2012/07/26,1.085
2012/07/27,0.999
2012/07/28,0.924
2012/07/29,0.833
2012/07/30,0.755
2012/07/31,0.74
2012/08/01,0.785
2012/08/02,0.941
2012/08/03,1.236
2012/08/04,1.547
2012/08/05,1.773
2012/08/06,1.88
2012/08/07,1.91
2012/08/08,1.882
2012/08/09,1.802
2012/08/10,1.717
2012/08/11,1.648
2012/08/12,1.576
2012/08/13,1.528
2012/08/14,1.514
2012/08/15,1.577
2012/08/16,1.727
2012/08/17,1.73
2012/08/18,1.531
2012/08/19,0.993
2012/08/20,0.292
2012/08/21,-0.244
2012/08/22,-0.645
2012/08/23,-0.914
2012/08/24,-1.015
2012/08/25,-0.983
2012/08/26,-0.877
2012/08/27,-0.718
2012/08/28,-0.523
2012/08/29,-0.338
2012/08/30,-0.201
2012/08/31,-0.149
2012/09/01,-0.198
2012/09/02,-0.273
2012/09/03,-0.305
2012/09/04,-0.295
2012/09/05,-0.231
2012/09/06,-0.09
2012/09/07,0.063
2012/09/08,0.193
2012/09/09,0.283
2012/09/10,0.347
2012/09/11,0.405
2012/09/12,0.461
2012/09/13,0.494
2012/09/14,0.541
2012/09/15,0.604
2012/09/16,0.661
2012/09/17,0.706
2012/09/18,0.756
2012/09/19,0.83
2012/09/20,0.894
2012/09/21,0.919
2012/09/22,0.892
2012/09/23,0.828
2012/09/24,0.733
2012/09/25,0.632
2012/09/26,0.546
2012/09/27,0.485
2012/09/28,0.435
2012/09/29,0.401
2012/09/30,0.368
2012/10/01,0.336
2012/10/02,0.336
2012/10/03,0.374
2012/10/04,0.416
2012/10/05,0.431
2012/10/06,0.413
2012/10/07,0.314
2012/10/08,0.153
2012/10/09,-0.014
2012/10/10,-0.133
2012/10/11,-0.202
2012/10/12,-0.24
2012/10/13,-0.271
2012/10/14,-0.306
2012/10/15,-0.346
2012/10/16,-0.358
2012/10/17,-0.355
2012/10/18,-0.333
2012/10/19,-0.306
2012/10/20,-0.289
2012/10/21,-0.282
2012/10/22,-0.277
2012/10/23,-0.267
2012/10/24,-0.257
2012/10/25,-0.298
2012/10/26,-0.447
2012/10/27,-0.653
2012/10/28,-0.808
2012/10/29,-0.884
2012/10/30,-0.89
2012/10/31,-0.81
2012/11/01,-0.716
2012/11/02,-0.669
2012/11/03,-0.633
2012/11/04,-0.575
2012/11/05,-0.501
2012/11/06,-0.417
2012/11/07,-0.323
2012/11/08,-0.231
2012/11/09,-0.158
2012/11/10,-0.105
2012/11/11,-0.063
2012/11/12,-0.026
2012/11/13,0.013
2012/11/14,0.046
2012/11/15,0.086
2012/11/16,0.178
2012/11/17,0.315
2012/11/18,0.438
2012/11/19,0.529
2012/11/20,0.58
2012/11/21,0.601
2012/11/22,0.644
2012/11/23,0.717
2012/11/24,0.784
2012/11/25,0.831
2012/11/26,0.836
2012/11/27,0.79
2012/11/28,0.725
2012/11/29,0.667
2012/11/30,0.631
2012/12/01,0.601
2012/12/02,0.564
2012/12/03,0.529
2012/12/04,0.548
2012/12/05,0.623
2012/12/06,0.688
2012/12/07,0.739
2012/12/08,0.77
2012/12/09,0.769
2012/12/10,0.743
2012/12/11,0.712
2012/12/12,0.693
2012/12/13,0.671
2012/12/14,0.635
2012/12/15,0.576
2012/12/16,0.49
2012/12/17,0.384
2012/12/18,0.281
2012/12/19,0.211
2012/12/20,0.178
2012/12/21,0.158
2012/12/22,0.133
2012/12/23,0.102
2012/12/24,0.069
2012/12/25,0.042
2012/12/26,0.023
2012/12/27,0.013
2012/12/28,0.008
2012/12/29,0.008
2012/12/30,0.007
2012/12/31,0.009
2013/01/01,0.006
2013/01/02,-0.023
2013/01/03,-0.056
2013/01/04,-0.085
2013/01/05,-0.111
2013/01/06,-0.136
2013/01/07,-0.15
2013/01/08,-0.126
2013/01/09,-0.066
2013/01/10,0.02
2013/01/11,0.13
2013/01/12,0.23
2013/01/13,0.299
2013/01/14,0.347
2013/01/15,0.37
2013/01/16,0.401
2013/01/17,0.498
2013/01/18,0.651
2013/01/19,0.79
2013/01/20,0.891
2013/01/21,0.999
2013/01/22,1.165
2013/01/23,1.348
2013/01/24,1.472
2013/01/25,1.514
2013/01/26,1.523
2013/01/27,1.504
2013/01/28,1.493
2013/01/29,1.544
2013/01/30,1.626
2013/01/31,1.749
2013/02/01,1.882
2013/02/02,1.942
2013/02/03,1.926
2013/02/04,1.857
2013/02/05,1.745
2013/02/06,1.636
2013/02/07,1.581
2013/02/08,1.595
2013/02/09,1.672
2013/02/10,1.767
2013/02/11,1.856
2013/02/12,1.925
2013/02/13,1.948
2013/02/14,1.983
2013/02/15,2.069
2013/02/16,2.133
2013/02/17,2.137
2013/02/18,2.076
2013/02/19,2.041
2013/02/20,2.069
2013/02/21,2.1
2013/02/22,2.086
2013/02/23,2.002
2013/02/24,1.854
2013/02/25,1.676
2013/02/26,1.507
2013/02/27,1.386
2013/02/28,1.369
2013/03/01,1.478
2013/03/02,1.587
2013/03/03,1.61
2013/03/04,1.616
2013/03/05,1.76
2013/03/06,2.027
2013/03/07,2.306
2013/03/08,2.56
2013/03/09,2.799
2013/03/10,2.99
2013/03/11,3.099
2013/03/12,3.047
2013/03/13,2.826
2013/03/14,2.549
2013/03/15,2.266
2013/03/16,2.013
2013/03/17,1.769
2013/03/18,1.632
2013/03/19,1.729
2013/03/20,2.111
2013/03/21,2.726
2013/03/22,3.321
2013/03/23,3.647
2013/03/24,3.767
2013/03/25,3.849
2013/03/26,3.898
2013/03/27,4.068
2013/03/28,4.346
2013/03/29,4.531
2013/03/30,4.564
2013/03/31,4.473
2013/04/01,4.395
2013/04/02,4.543
2013/04/03,4.91
2013/04/04,5.235
2013/04/05,5.452
2013/04/06,5.555
2013/04/07,5.606
2013/04/08,5.859
2013/04/09,6.493
2013/04/10,6.678
2013/04/11,5.589
2013/04/12,3.885
2013/04/13,2.301
2013/04/14,0.909
2013/04/15,-0.265
2013/04/16,-1.332
2013/04/17,-2.163
2013/04/18,-2.539
2013/04/19,-2.471
2013/04/20,-2.066
2013/04/21,-1.535
2013/04/22,-1.011
2013/04/23,-0.449
2013/04/24,0.252
2013/04/25,0.965
2013/04/26,1.444
2013/04/27,1.624
2013/04/28,1.591
2013/04/29,1.54
2013/04/30,1.515
2013/05/01,1.349
2013/05/02,0.953
2013/05/03,0.407
2013/05/04,-0.091
2013/05/05,-0.383
2013/05/06,-0.546
2013/05/07,-0.655
2013/05/08,-0.726
2013/05/09,-0.775
2013/05/10,-0.767
2013/05/11,-0.699
2013/05/12,-0.614
2013/05/13,-0.519
2013/05/14,-0.476
2013/05/15,-0.509
2013/05/16,-0.53
2013/05/17,-0.486
2013/05/18,-0.381
2013/05/19,-0.259
2013/05/20,-0.14
2013/05/21,-0.009
2013/05/22,0.126
2013/05/23,0.267
2013/05/24,0.467
2013/05/25,0.694
2013/05/26,0.898
2013/05/27,1.037
2013/05/28,1.072
2013/05/29,1.05
2013/05/30,1.002
2013/05/31,0.923
2013/06/01,0.836
2013/06/02,0.71
2013/06/03,0.528
2013/06/04,0.336
2013/06/05,0.17
2013/06/06,0.029
2013/06/07,-0.136
2013/06/08,-0.339
2013/06/09,-0.583
2013/06/10,-0.824
2013/06/11,-0.984
2013/06/12,-1.053
2013/06/13,-1.072
2013/06/14,-1.106
2013/06/15,-1.161
2013/06/16,-1.199
2013/06/17,-1.202
2013/06/18,-1.132
2013/06/19,-1.004
2013/06/20,-0.844
2013/06/21,-0.677
2013/06/22,-0.558
2013/06/23,-0.497
2013/06/24,-0.511
2013/06/25,-0.566
2013/06/26,-0.61
2013/06/27,-0.655
2013/06/28,-0.75
2013/06/29,-0.886
2013/06/30,-0.999
2013/07/01,-1.138
2013/07/02,-1.289
2013/07/03,-1.436
2013/07/04,-1.588
2013/07/05,-1.789
2013/07/06,-2.08
2013/07/07,-2.283
2013/07/08,-2.326
2013/07/09,-2.279
2013/07/10,-2.105
2013/07/11,-1.765
2013/07/12,-1.306
2013/07/13,-0.782
2013/07/14,-0.295
2013/07/15,0.125
2013/07/16,0.46
2013/07/17,0.673
2013/07/18,0.746
2013/07/19,0.686
2013/07/20,0.57
2013/07/21,0.442
2013/07/22,0.325
2013/07/23,0.249
2013/07/24,0.219
2013/07/25,0.236
2013/07/26,0.291
2013/07/27,0.336
2013/07/28,0.361
2013/07/29,0.421
2013/07/30,0.512
2013/07/31,0.645
2013/08/01,0.762
2013/08/02,0.832
2013/08/03,0.856
2013/08/04,0.828
2013/08/05,0.785
2013/08/06,0.755
2013/08/07,0.731
2013/08/08,0.676
2013/08/09,0.577
2013/08/10,0.453
2013/08/11,0.326
2013/08/12,0.228
2013/08/13,0.17
2013/08/14,0.158
2013/08/15,0.175
2013/08/16,0.192
2013/08/17,0.208
2013/08/18,0.219
2013/08/19,0.241
2013/08/20,0.311
2013/08/21,0.451
2013/08/22,0.625
2013/08/23,0.755
2013/08/24,0.827
2013/08/25,0.88
2013/08/26,0.917
2013/08/27,0.976
2013/08/28,1.07
2013/08/29,1.152
2013/08/30,1.233
2013/08/31,1.335
2013/09/01,1.442
2013/09/02,1.521
2013/09/03,1.537
2013/09/04,1.439
2013/09/05,1.24
2013/09/06,0.982
2013/09/07,0.726
2013/09/08,0.522
2013/09/09,0.38
2013/09/10,0.309
2013/09/11,0.297
2013/09/12,0.333
2013/09/13,0.383
2013/09/14,0.423
2013/09/15,0.442
2013/09/16,0.444
2013/09/17,0.437
2013/09/18,0.43
2013/09/19,0.385
2013/09/20,0.306
2013/09/21,0.221
2013/09/22,0.15
2013/09/23,0.09
2013/09/24,0.042
2013/09/25,0.018
2013/09/26,0.013
2013/09/27,0.014
2013/09/28,0.027
2013/09/29,0.044
2013/09/30,0.057
2013/10/01,0.068
2013/10/02,-0.059
2013/10/03,-0.278
2013/10/04,-0.39
2013/10/05,-0.404
2013/10/06,-0.368
2013/10/07,-0.295
2013/10/08,-0.199
2013/10/09,-0.088
2013/10/10,0.022
2013/10/11,0.118
2013/10/12,0.195
2013/10/13,0.284
2013/10/14,0.401
2013/10/15,0.564
2013/10/16,0.73
2013/10/17,0.888
2013/10/18,1.065
2013/10/19,1.328
2013/10/20,1.599
2013/10/21,1.887
2013/10/22,2.28
2013/10/23,2.726
2013/10/24,2.987
2013/10/25,2.888
2013/10/26,2.653
2013/10/27,2.416
2013/10/28,2.274
2013/10/29,2.202
2013/10/30,2.152
2013/10/31,2.081
2013/11/01,1.996
2013/11/02,1.9
2013/11/03,1.808
2013/11/04,1.801
2013/11/05,1.948
2013/11/06,2.236
2013/11/07,2.698
2013/11/08,3.28
2013/11/09,4.013
2013/11/10,4.234
2013/11/11,4.29
2013/11/12,4.337
2013/11/13,4.489
2013/11/14,4.75
2013/11/15,4.948
2013/11/16,5.005
2013/11/17,5.075
2013/11/18,5.526
2013/11/19,6.128
2013/11/20,5.982
2013/11/21,5.933
2013/11/22,6.097
2013/11/23,6.389
2013/11/24,6.358
2013/11/25,6.135
2013/11/26,5.987
2013/11/27,6.041
2013/11/28,6.124
2013/11/29,6.173
2013/11/30,6.225
2013/12/01,5.775
