Date,confirmationtime30rsi
2010/11/09,48.412
2010/11/10,49.296
2010/11/11,48.326
2010/11/12,51.996
2010/11/13,48.237
2010/11/14,46.824
2010/11/15,49.707
2010/11/16,49.903
2010/11/17,47.333
2010/11/18,46.949
2010/11/19,53.775
2010/11/20,57.735
2010/11/21,54.108
2010/11/22,51.812
2010/11/23,53.839
2010/11/24,50.579
2010/11/25,50.315
2010/11/26,49.524
2010/11/27,50.398
2010/11/28,50.964
2010/11/29,48.675
2010/11/30,49.056
2010/12/01,49.912
2010/12/02,49.912
2010/12/03,49.844
2010/12/04,47.626
2010/12/05,47.196
2010/12/06,47.113
2010/12/07,47.209
2010/12/08,47.26
2010/12/09,48.085
2010/12/10,54.173
2010/12/11,51.254
2010/12/12,51.586
2010/12/13,54.561
2010/12/14,51.3
2010/12/15,49.466
2010/12/16,51.11
2010/12/17,51.694
2010/12/18,52.148
2010/12/19,50.126
2010/12/20,52.235
2010/12/21,49.304
2010/12/22,52.175
2010/12/23,53.463
2010/12/24,53.099
2010/12/25,51.028
2010/12/26,53.242
2010/12/27,51.036
2010/12/28,50.77
2010/12/29,51.124
2010/12/30,50.746
2010/12/31,51.408
2011/01/01,49.658
2011/01/02,50.171
2011/01/03,52.029
2011/01/04,53.777
2011/01/05,52.055
2011/01/06,53.592
2011/01/07,50.793
2011/01/08,50.206
2011/01/09,50.895
2011/01/10,51
2011/01/11,49.951
2011/01/12,50.463
2011/01/13,48.494
2011/01/14,49.125
2011/01/15,51.643
2011/01/16,49.766
2011/01/17,49.106
2011/01/18,53.593
2011/01/19,50.163
2011/01/20,48.68
2011/01/21,49.734
2011/01/22,50.621
2011/01/23,50.101
2011/01/24,48.473
2011/01/25,51.623
2011/01/26,49.187
2011/01/27,51.126
2011/01/28,51.345
2011/01/29,50.992
2011/01/30,51.572
2011/01/31,49.951
2011/02/01,50.606
2011/02/02,51.315
2011/02/03,51.056
2011/02/04,47.613
2011/02/05,49.016
2011/02/06,49.221
2011/02/07,46.976
2011/02/08,50.302
2011/02/09,48.042
2011/02/10,48.582
2011/02/11,48.582
2011/02/12,47.716
2011/02/13,47.551
2011/02/14,47.738
2011/02/15,45.596
2011/02/16,45.168
2011/02/17,45.242
2011/02/18,46.785
2011/02/19,52.155
2011/02/20,48.243
2011/02/21,48.601
2011/02/22,47.253
2011/02/23,45.3
2011/02/24,47.857
2011/02/25,46.639
2011/02/26,44.168
2011/02/27,45.884
2011/02/28,53.82
2011/03/01,56.458
2011/03/02,51.314
2011/03/03,49.761
2011/03/04,47.56
2011/03/05,45.332
2011/03/06,45.447
2011/03/07,48.515
2011/03/08,50.134
2011/03/09,52.431
2011/03/10,58.635
2011/03/11,54.983
2011/03/12,53.625
2011/03/13,56.467
2011/03/14,57.204
2011/03/15,57.204
2011/03/16,53.222
2011/03/17,52.595
2011/03/18,55.193
2011/03/19,55.923
2011/03/20,52.514
2011/03/21,51.258
2011/03/22,54.662
2011/03/23,50.183
2011/03/24,50.615
2011/03/25,48.944
2011/03/26,51.955
2011/03/27,51.413
2011/03/28,49.231
2011/03/29,49.619
2011/03/30,50.213
2011/03/31,47.212
2011/04/01,48.771
2011/04/02,48.506
2011/04/03,48.868
2011/04/04,48.653
2011/04/05,47.615
2011/04/06,51.331
2011/04/07,51.433
2011/04/08,49.607
2011/04/09,50.509
2011/04/10,49.028
2011/04/11,49.884
2011/04/12,49.884
2011/04/13,47.524
2011/04/14,50.244
2011/04/15,52.793
2011/04/16,49.084
2011/04/17,48.58
2011/04/18,51.345
2011/04/19,50.727
2011/04/20,51.756
2011/04/21,51.407
2011/04/22,48.717
2011/04/23,49.042
2011/04/24,49.934
2011/04/25,47.617
2011/04/26,47.428
2011/04/27,48.319
2011/04/28,49.971
2011/04/29,47.262
2011/04/30,48.034
2011/05/01,48.822
2011/05/02,47.535
2011/05/03,47.607
2011/05/04,47.539
2011/05/05,46.196
2011/05/06,46.26
2011/05/07,46.532
2011/05/08,46.231
2011/05/09,45.15
2011/05/10,49.263
2011/05/11,48.589
2011/05/12,50.668
2011/05/13,47.501
2011/05/14,45.605
2011/05/15,46.902
2011/05/16,45.551
2011/05/17,45.125
2011/05/18,43.992
2011/05/19,51.181
2011/05/20,47.708
2011/05/21,47.708
2011/05/22,46.221
2011/05/23,45.034
2011/05/24,44.651
2011/05/25,44.428
2011/05/26,44.825
2011/05/27,52.409
2011/05/28,53.582
2011/05/29,51.066
2011/05/30,53.434
2011/05/31,53.86
2011/06/01,50.163
2011/06/02,50.015
2011/06/03,49.179
2011/06/04,47.892
2011/06/05,48.87
2011/06/06,47.485
2011/06/07,51.838
2011/06/08,50.539
2011/06/09,48.178
2011/06/10,48.126
2011/06/11,46.788
2011/06/12,47.731
2011/06/13,48.065
2011/06/14,47.087
2011/06/15,45.831
2011/06/16,51.509
2011/06/17,51.007
2011/06/18,50.158
2011/06/19,48.512
2011/06/20,47.933
2011/06/21,47.048
2011/06/22,46.752
2011/06/23,47.776
2011/06/24,49.235
2011/06/25,55.762
2011/06/26,54.892
2011/06/27,52.502
2011/06/28,53.382
2011/06/29,52.075
2011/06/30,50.382
2011/07/01,51.905
2011/07/02,52.286
2011/07/03,52.692
2011/07/04,52.122
2011/07/05,55.766
2011/07/06,53.135
2011/07/07,56.397
2011/07/08,51.76
2011/07/09,53.4
2011/07/10,54.835
2011/07/11,52.205
2011/07/12,53.98
2011/07/13,49.132
2011/07/14,53.139
2011/07/15,51.253
2011/07/16,51.705
2011/07/17,50.505
2011/07/18,50.505
2011/07/19,53.268
2011/07/20,52.405
2011/07/21,52.056
2011/07/22,52.164
2011/07/23,52.74
2011/07/24,50.453
2011/07/25,50.551
2011/07/26,49.499
2011/07/27,49.686
2011/07/28,51.68
2011/07/29,50.637
2011/07/30,52
2011/07/31,49.462
2011/08/01,50.464
2011/08/02,51.702
2011/08/03,51.321
2011/08/04,55.126
2011/08/05,53.23
2011/08/06,55.943
2011/08/07,55.126
2011/08/08,53.32
2011/08/09,51.805
2011/08/10,51
2011/08/11,53.012
2011/08/12,53.921
2011/08/13,54.082
2011/08/14,53.696
2011/08/15,54.207
2011/08/16,51.066
2011/08/17,52.709
2011/08/18,51.384
2011/08/19,53.427
2011/08/20,50.094
2011/08/21,49.106
2011/08/22,48.112
2011/08/23,49.799
2011/08/24,52.803
2011/08/25,52.625
2011/08/26,50.69
2011/08/27,54.665
2011/08/28,55.787
2011/08/29,51.514
2011/08/30,50.361
2011/08/31,49.22
2011/09/01,52.835
2011/09/02,49.104
2011/09/03,50.417
2011/09/04,51.911
2011/09/05,49.067
2011/09/06,49.643
2011/09/07,51.59
2011/09/08,52.625
2011/09/09,49.193
2011/09/10,51.84
2011/09/11,53.029
2011/09/12,51.709
2011/09/13,50.423
2011/09/14,49.903
2011/09/15,48.721
2011/09/16,53.854
2011/09/17,51.345
2011/09/18,48.526
2011/09/19,52.224
2011/09/20,50.45
2011/09/21,49.748
2011/09/22,49.523
2011/09/23,51.393
2011/09/24,51.957
2011/09/25,50.775
2011/09/26,51.189
2011/09/27,51.335
2011/09/28,49.389
2011/09/29,52.503
2011/09/30,52.995
2011/10/01,49.736
2011/10/02,52.901
2011/10/03,49.437
2011/10/04,54.059
2011/10/05,49.389
2011/10/06,51.349
2011/10/07,50.108
2011/10/08,52.533
2011/10/09,51.352
2011/10/10,51.893
2011/10/11,56.966
2011/10/12,51.757
2011/10/13,55.217
2011/10/14,49.435
2011/10/15,49.903
2011/10/16,51.528
2011/10/17,51.651
2011/10/18,51.384
2011/10/19,49.846
2011/10/20,51.993
2011/10/21,51.163
2011/10/22,54.542
2011/10/23,52.704
2011/10/24,50.142
2011/10/25,49.921
2011/10/26,51.367
2011/10/27,53.883
2011/10/28,52.954
2011/10/29,51.65
2011/10/30,51.94
2011/10/31,49.304
2011/11/01,47.549
2011/11/02,47.238
2011/11/03,50.175
2011/11/04,47.979
2011/11/05,48.071
2011/11/06,48.263
2011/11/07,49.545
2011/11/08,47.865
2011/11/09,46.913
2011/11/10,48.77
2011/11/11,51.388
2011/11/12,48.623
2011/11/13,48.53
2011/11/14,48.631
2011/11/15,46.796
2011/11/16,49.636
2011/11/17,49.206
2011/11/18,49.89
2011/11/19,51.171
2011/11/20,48.772
2011/11/21,51.817
2011/11/22,49.103
2011/11/23,49.757
2011/11/24,52.494
2011/11/25,49.588
2011/11/26,51.376
2011/11/27,52.207
2011/11/28,50.384
2011/11/29,49.143
2011/11/30,47.091
2011/12/01,45.84
2011/12/02,48.658
2011/12/03,48.141
2011/12/04,49.724
2011/12/05,47.731
2011/12/06,46.818
2011/12/07,49.708
2011/12/08,47.514
2011/12/09,48.945
2011/12/10,49.233
2011/12/11,48.503
2011/12/12,51.156
2011/12/13,50.536
2011/12/14,48.419
2011/12/15,53.096
2011/12/16,52.168
2011/12/17,48.662
2011/12/18,49.204
2011/12/19,47.968
2011/12/20,50.283
2011/12/21,48.843
2011/12/22,48.935
2011/12/23,49.521
2011/12/24,49.223
2011/12/25,46.915
2011/12/26,46.722
2011/12/27,49.462
2011/12/28,48.541
2011/12/29,50.253
2011/12/30,49.813
2011/12/31,48.901
2012/01/01,48.711
2012/01/02,48.917
2012/01/03,48.148
2012/01/04,49.194
2012/01/05,49.422
2012/01/06,47.131
2012/01/07,46.173
2012/01/08,48.026
2012/01/09,47.934
2012/01/10,50.518
2012/01/11,49.108
2012/01/12,48.894
2012/01/13,50.715
2012/01/14,49.459
2012/01/15,50.854
2012/01/16,47.083
2012/01/17,48.821
2012/01/18,52.385
2012/01/19,49.551
2012/01/20,50.111
2012/01/21,48.187
2012/01/22,51.23
2012/01/23,47.826
2012/01/24,50.841
2012/01/25,49.847
2012/01/26,50.957
2012/01/27,50.592
2012/01/28,50.121
2012/01/29,47.977
2012/01/30,47.573
2012/01/31,49.716
2012/02/01,50.755
2012/02/02,48.787
2012/02/03,48.889
2012/02/04,48.995
2012/02/05,50.759
2012/02/06,50.244
2012/02/07,51.433
2012/02/08,50.319
2012/02/09,50.319
2012/02/10,51.3
2012/02/11,49.621
2012/02/12,48.661
2012/02/13,51.452
2012/02/14,51.295
2012/02/15,51.917
2012/02/16,51.24
2012/02/17,49.193
2012/02/18,47.064
2012/02/19,48.579
2012/02/20,51.033
2012/02/21,52.777
2012/02/22,48.486
2012/02/23,47.758
2012/02/24,49.78
2012/02/25,47.962
2012/02/26,49.731
2012/02/27,49.236
2012/02/28,48.534
2012/02/29,46.658
2012/03/01,49.793
2012/03/02,52.152
2012/03/03,55.707
2012/03/04,51.3
2012/03/05,50.232
2012/03/06,51.281
2012/03/07,49.137
2012/03/08,48.918
2012/03/09,47.711
2012/03/10,48.025
2012/03/11,51.893
2012/03/12,48.094
2012/03/13,48.704
2012/03/14,51.446
2012/03/15,53.796
2012/03/16,49.369
2012/03/17,47.829
2012/03/18,48.759
2012/03/19,50.6
2012/03/20,48.787
2012/03/21,48.988
2012/03/22,48.988
2012/03/23,53.005
2012/03/24,47.041
2012/03/25,49.248
2012/03/26,49.834
2012/03/27,49.34
2012/03/28,49.96
2012/03/29,50.989
2012/03/30,49.507
2012/03/31,48.032
2012/04/01,50.903
2012/04/02,54.447
2012/04/03,51.75
2012/04/04,51.227
2012/04/05,53.962
2012/04/06,51.123
2012/04/07,51.996
2012/04/08,49.508
2012/04/09,49.926
2012/04/10,49.817
2012/04/11,50.509
2012/04/12,52.345
2012/04/13,52.936
2012/04/14,50.563
2012/04/15,55.326
2012/04/16,49.218
2012/04/17,50.773
2012/04/18,51.365
2012/04/19,48.558
2012/04/20,48.83
2012/04/21,48.83
2012/04/22,50.298
2012/04/23,50.891
2012/04/24,50.511
2012/04/25,51.958
2012/04/26,48.626
2012/04/27,50.818
2012/04/28,48.946
2012/04/29,46.808
2012/04/30,46.808
2012/05/01,47.539
2012/05/02,49.444
2012/05/03,48.75
2012/05/04,48.376
2012/05/05,47.841
2012/05/06,48.132
2012/05/07,47.591
2012/05/08,47.082
2012/05/09,48.064
2012/05/10,52.653
2012/05/11,50.621
2012/05/12,52.662
2012/05/13,50.884
2012/05/14,51.015
2012/05/15,52.294
2012/05/16,53.729
2012/05/17,54.608
2012/05/18,49.863
2012/05/19,49.386
2012/05/20,50.792
2012/05/21,52.552
2012/05/22,54.407
2012/05/23,51.646
2012/05/24,52.412
2012/05/25,53.073
2012/05/26,49.768
2012/05/27,47.868
2012/05/28,49.849
2012/05/29,52.085
2012/05/30,51.284
2012/05/31,50.261
2012/06/01,48.536
2012/06/02,47.701
2012/06/03,48.497
2012/06/04,48.273
2012/06/05,49.284
2012/06/06,48.538
2012/06/07,50.451
2012/06/08,50.152
2012/06/09,46.664
2012/06/10,47.202
2012/06/11,50.482
2012/06/12,48.444
2012/06/13,49.187
2012/06/14,48.464
2012/06/15,48.119
2012/06/16,48.498
2012/06/17,47.568
2012/06/18,46.44
2012/06/19,49.93
2012/06/20,50.22
2012/06/21,51.626
2012/06/22,51.276
2012/06/23,47.672
2012/06/24,52.309
2012/06/25,48.977
2012/06/26,49.611
2012/06/27,47.978
2012/06/28,51.326
2012/06/29,50.039
2012/06/30,52.047
2012/07/01,50.505
2012/07/02,49.195
2012/07/03,48.275
2012/07/04,49.512
2012/07/05,50.331
2012/07/06,48.876
2012/07/07,47.64
2012/07/08,49.23
2012/07/09,48.047
2012/07/10,49.705
2012/07/11,52.073
2012/07/12,49.654
2012/07/13,48.11
2012/07/14,48.348
2012/07/15,51.182
2012/07/16,49.739
2012/07/17,47.271
2012/07/18,49.22
2012/07/19,51.973
2012/07/20,50.062
2012/07/21,51.023
2012/07/22,49.155
2012/07/23,51.01
2012/07/24,48.492
2012/07/25,48.608
2012/07/26,47.659
2012/07/27,46.81
2012/07/28,49.658
2012/07/29,48.17
2012/07/30,47.192
2012/07/31,52.993
2012/08/01,52.314
2012/08/02,48.397
2012/08/03,48.715
2012/08/04,49.397
2012/08/05,51.597
2012/08/06,51.445
2012/08/07,48.449
2012/08/08,48.245
2012/08/09,47.842
2012/08/10,49.467
2012/08/11,48.122
2012/08/12,49.174
2012/08/13,49.054
2012/08/14,49.442
2012/08/15,48.229
2012/08/16,49.914
2012/08/17,52.306
2012/08/18,50.249
2012/08/19,46.805
2012/08/20,47.637
2012/08/21,47.748
2012/08/22,49.835
2012/08/23,48.718
2012/08/24,50.982
2012/08/25,52.507
2012/08/26,47.341
2012/08/27,51.257
2012/08/28,50.445
2012/08/29,48.501
2012/08/30,50.107
2012/08/31,51.966
2012/09/01,49.243
2012/09/02,48.919
2012/09/03,49.736
2012/09/04,50.241
2012/09/05,47.347
2012/09/06,48.266
2012/09/07,48.598
2012/09/08,51.505
2012/09/09,49.637
2012/09/10,50.785
2012/09/11,51.481
2012/09/12,50.063
2012/09/13,53.74
2012/09/14,49.154
2012/09/15,51.336
2012/09/16,49.258
2012/09/17,48.541
2012/09/18,48.647
2012/09/19,51.842
2012/09/20,50.336
2012/09/21,48.459
2012/09/22,49.783
2012/09/23,49.665
2012/09/24,50.289
2012/09/25,52.237
2012/09/26,52.073
2012/09/27,49.163
2012/09/28,49.533
2012/09/29,48.372
2012/09/30,49.467
2012/10/01,53.538
2012/10/02,51.056
2012/10/03,52.981
2012/10/04,53.306
2012/10/05,52.388
2012/10/06,49.554
2012/10/07,53.979
2012/10/08,47.366
2012/10/09,51.074
2012/10/10,50.224
2012/10/11,51.572
2012/10/12,50.166
2012/10/13,50.285
2012/10/14,53.133
2012/10/15,48.136
2012/10/16,49.479
2012/10/17,50.931
2012/10/18,49.262
2012/10/19,51.783
2012/10/20,49.158
2012/10/21,48.878
2012/10/22,49.28
2012/10/23,52.505
2012/10/24,48.816
2012/10/25,50.748
2012/10/26,48.591
2012/10/27,47.81
2012/10/28,48.575
2012/10/29,49.331
2012/10/30,50.955
2012/10/31,50.832
2012/11/01,51.715
2012/11/02,50.899
2012/11/03,50.512
2012/11/04,49.219
2012/11/05,48.897
2012/11/06,52.044
2012/11/07,49.231
2012/11/08,49.568
2012/11/09,49.806
2012/11/10,50.83
2012/11/11,50.417
2012/11/12,52.589
2012/11/13,51.288
2012/11/14,50.837
2012/11/15,51.887
2012/11/16,50.473
2012/11/17,51.215
2012/11/18,50.286
2012/11/19,50.286
2012/11/20,50.132
2012/11/21,49.378
2012/11/22,50.632
2012/11/23,47.913
2012/11/24,49.599
2012/11/25,50.373
2012/11/26,48.736
2012/11/27,50.09
2012/11/28,46.966
2012/11/29,47.718
2012/11/30,54.053
2012/12/01,47.935
2012/12/02,50.812
2012/12/03,50.268
2012/12/04,55.744
2012/12/05,53.641
2012/12/06,51.19
2012/12/07,52.327
2012/12/08,50.956
2012/12/09,52.705
2012/12/10,50.174
2012/12/11,50.046
2012/12/12,51.997
2012/12/13,51.832
2012/12/14,56.222
2012/12/15,53.926
2012/12/16,54.837
2012/12/17,50.706
2012/12/18,52.005
2012/12/19,49.594
2012/12/20,54.986
2012/12/21,51.423
2012/12/22,48.39
2012/12/23,51.872
2012/12/24,50.553
2012/12/25,51.556
2012/12/26,48.298
2012/12/27,48.131
2012/12/28,47.134
2012/12/29,49.393
2012/12/30,47.511
2012/12/31,48.188
2013/01/01,47.861
2013/01/02,48.698
2013/01/03,47.902
2013/01/04,48.768
2013/01/05,50.083
2013/01/06,49.62
2013/01/07,47.429
2013/01/08,51.132
2013/01/09,51.523
2013/01/10,49.424
2013/01/11,53.284
2013/01/12,52.452
2013/01/13,50.863
2013/01/14,48.297
2013/01/15,52.394
2013/01/16,51.002
2013/01/17,53.772
2013/01/18,52.122
2013/01/19,48.463
2013/01/20,50.878
2013/01/21,50.639
2013/01/22,49.342
2013/01/23,51.367
2013/01/24,48.295
2013/01/25,50.093
2013/01/26,48.353
2013/01/27,48.793
2013/01/28,49.172
2013/01/29,48.201
2013/01/30,48.659
2013/01/31,45.907
2013/02/01,49.447
2013/02/02,48.903
2013/02/03,46.594
2013/02/04,48.168
2013/02/05,47.946
2013/02/06,49.827
2013/02/07,49.07
2013/02/08,49.359
2013/02/09,50.198
2013/02/10,48.445
2013/02/11,48.631
2013/02/12,50.753
2013/02/13,47.719
2013/02/14,49.515
2013/02/15,47.268
2013/02/16,46.643
2013/02/17,46.713
2013/02/18,48.892
2013/02/19,49.08
2013/02/20,46.559
2013/02/21,47.812
2013/02/22,48.314
2013/02/23,48.86
2013/02/24,49.66
2013/02/25,46.065
2013/02/26,48.911
2013/02/27,46.985
2013/02/28,48.89
2013/03/01,50.389
2013/03/02,51.14
2013/03/03,49.468
2013/03/04,47.989
2013/03/05,51.825
2013/03/06,50.06
2013/03/07,49.586
2013/03/08,49.586
2013/03/09,48.77
2013/03/10,47.666
2013/03/11,49.326
2013/03/12,52.546
2013/03/13,49.944
2013/03/14,48.086
2013/03/15,48.66
2013/03/16,48.418
2013/03/17,46.195
2013/03/18,47.479
2013/03/19,49.104
2013/03/20,46.364
2013/03/21,46.01
2013/03/22,45.491
2013/03/23,46.18
2013/03/24,48.099
2013/03/25,52.356
2013/03/26,51.505
2013/03/27,53.937
2013/03/28,48.535
2013/03/29,49.221
2013/03/30,49.303
2013/03/31,49.65
2013/04/01,47.519
2013/04/02,48.764
2013/04/03,49.261
2013/04/04,51.273
2013/04/05,50.833
2013/04/06,50.306
2013/04/07,50.202
2013/04/08,51.188
2013/04/09,49.005
2013/04/10,47.784
2013/04/11,50.676
2013/04/12,49.366
2013/04/13,49.958
2013/04/14,51.504
2013/04/15,50.22
2013/04/16,48.93
2013/04/17,49.524
2013/04/18,52.287
2013/04/19,53.652
2013/04/20,51.193
2013/04/21,48.86
2013/04/22,51.277
2013/04/23,49.62
2013/04/24,50.248
2013/04/25,49.214
2013/04/26,49.316
2013/04/27,52.116
2013/04/28,48.752
2013/04/29,49.039
2013/04/30,51.808
2013/05/01,51.541
2013/05/02,53.866
2013/05/03,53.351
2013/05/04,50.277
2013/05/05,49.608
2013/05/06,49.499
2013/05/07,49.279
2013/05/08,49.628
2013/05/09,49.751
2013/05/10,48.811
2013/05/11,47.76
2013/05/12,49.376
2013/05/13,48.678
2013/05/14,51.271
2013/05/15,53.232
2013/05/16,52.018
2013/05/17,50.097
2013/05/18,51.786
2013/05/19,50.717
2013/05/20,54.999
2013/05/21,51.131
2013/05/22,50.441
2013/05/23,48.334
2013/05/24,48.9
2013/05/25,49.384
2013/05/26,49.64
2013/05/27,48.107
2013/05/28,50.372
2013/05/29,49.082
2013/05/30,47.851
2013/05/31,48.319
2013/06/01,44.986
2013/06/02,46.229
2013/06/03,45.173
2013/06/04,45.173
2013/06/05,48.02
2013/06/06,48.358
2013/06/07,50.873
2013/06/08,48.433
2013/06/09,51.134
2013/06/10,49.241
2013/06/11,48.584
2013/06/12,46.476
2013/06/13,48.141
2013/06/14,48.797
2013/06/15,49.624
2013/06/16,48.279
2013/06/17,53.469
2013/06/18,54.253
2013/06/19,54.923
2013/06/20,51.716
2013/06/21,49.821
2013/06/22,48.894
2013/06/23,50.235
2013/06/24,52.306
2013/06/25,51.224
2013/06/26,49.028
2013/06/27,49.889
2013/06/28,49.634
2013/06/29,49.634
2013/06/30,51.929
2013/07/01,51.278
2013/07/02,51.902
2013/07/03,47.725
2013/07/04,50.086
2013/07/05,47.652
2013/07/06,47.551
2013/07/07,47.665
2013/07/08,47.047
2013/07/09,47.868
2013/07/10,46.811
2013/07/11,49.392
2013/07/12,52.28
2013/07/13,51.772
2013/07/14,49.542
2013/07/15,50.664
2013/07/16,50.664
2013/07/17,47.994
2013/07/18,51.116
2013/07/19,49.673
2013/07/20,47.858
2013/07/21,46.548
2013/07/22,50.667
2013/07/23,54.296
2013/07/24,51.26
2013/07/25,53.15
2013/07/26,50.434
2013/07/27,48.481
2013/07/28,49.977
2013/07/29,48.83
2013/07/30,47.021
2013/07/31,47.713
2013/08/01,49.133
2013/08/02,47.605
2013/08/03,50.058
2013/08/04,49.016
2013/08/05,47.984
2013/08/06,47.886
2013/08/07,48.331
2013/08/08,46.522
2013/08/09,47.542
2013/08/10,46.207
2013/08/11,45.728
2013/08/12,45.728
2013/08/13,49.282
2013/08/14,51.214
2013/08/15,50.926
2013/08/16,51.21
2013/08/17,48.362
2013/08/18,47.928
2013/08/19,50.044
2013/08/20,48.454
2013/08/21,47.799
2013/08/22,45.916
2013/08/23,48.033
2013/08/24,49.6
2013/08/25,54.166
2013/08/26,51.664
2013/08/27,51.226
2013/08/28,50.001
2013/08/29,48.684
2013/08/30,47.065
2013/08/31,45.57
2013/09/01,45.754
2013/09/02,46.337
2013/09/03,48.615
2013/09/04,52.662
2013/09/05,50.366
2013/09/06,49.627
2013/09/07,55.223
2013/09/08,53.067
2013/09/09,47.783
2013/09/10,48.912
2013/09/11,48.093
2013/09/12,47.039
2013/09/13,47.842
2013/09/14,46.728
2013/09/15,50.294
2013/09/16,53.613
2013/09/17,50.357
2013/09/18,51.935
2013/09/19,49.212
2013/09/20,48.346
2013/09/21,49.365
2013/09/22,48.134
2013/09/23,47.581
2013/09/24,47.427
2013/09/25,47.96
2013/09/26,52.72
2013/09/27,50.701
2013/09/28,50.813
2013/09/29,51.642
2013/09/30,52.54
2013/10/01,49.57
2013/10/02,49.161
2013/10/03,48.385
2013/10/04,50.425
2013/10/05,46.853
2013/10/06,49.963
2013/10/07,53.346
2013/10/08,52.617
2013/10/09,50.382
2013/10/10,49.077
2013/10/11,49.778
2013/10/12,47.274
2013/10/13,46.782
2013/10/14,45.062
2013/10/15,44.565
2013/10/16,48.09
2013/10/17,52.291
2013/10/18,49.648
2013/10/19,47.348
2013/10/20,49.167
2013/10/21,48.256
2013/10/22,46.216
2013/10/23,47.756
2013/10/24,48.193
2013/10/25,46.92
2013/10/26,51.102
2013/10/27,51.397
2013/10/28,51.813
2013/10/29,53.539
2013/10/30,49.683
2013/10/31,48.432
2013/11/01,48.667
2013/11/02,49.168
2013/11/03,50.077
2013/11/04,49.791
2013/11/05,51.985
2013/11/06,53.308
2013/11/07,55.929
2013/11/08,57.509
2013/11/09,54.744
2013/11/10,51.449
2013/11/11,49.744
2013/11/12,48.506
2013/11/13,51.764
2013/11/14,50.126
2013/11/15,51.931
2013/11/16,49.076
2013/11/17,49.804
2013/11/18,53.042
2013/11/19,52.369
2013/11/20,51.98
2013/11/21,53.761
2013/11/22,50.838
2013/11/23,51.059
2013/11/24,51.291
2013/11/25,50.681
2013/11/26,52.412
2013/11/27,50.576
2013/11/28,49.672
2013/11/29,50.585
2013/11/30,50.222
2013/12/01,48.207
2013/12/02,52.354
2013/12/03,47.944
2013/12/04,50.766
2013/12/05,50.877
2013/12/06,47.401
2013/12/07,48.487
2013/12/08,48.487
2013/12/09,50.381
2013/12/10,48.794
2013/12/11,51.631
2013/12/12,51.871
2013/12/13,50.515
2013/12/14,48.175
2013/12/15,50.227
2013/12/16,48.013
2013/12/17,47.854
2013/12/18,48.212
2013/12/19,46.225
2013/12/20,50.426
2013/12/21,52.34
2013/12/22,51.324
2013/12/23,51.082
2013/12/24,51.319
2013/12/25,52.204
2013/12/26,49.937
2013/12/27,49.502
2013/12/28,53.754
2013/12/29,51.17
2013/12/30,50.564
2013/12/31,49.35
2014/01/01,47.451
2014/01/02,55.647
2014/01/03,51.614
2014/01/04,54.04
2014/01/05,48.577
2014/01/06,49.12
