Date,activeaddresses90var
2014/01/18,941368291
2014/01/19,932183562
2014/01/20,944827212
2014/01/21,941412058
2014/01/22,937042295
2014/01/23,923825779
2014/01/24,877670428
2014/01/25,818578571
2014/01/26,789371258
2014/01/27,765748062
2014/01/28,746067323
2014/01/29,723604249
2014/01/30,690393123
2014/01/31,643258561
2014/02/01,603318002
2014/02/02,582830928
2014/02/03,583063170
2014/02/04,587133395
2014/02/05,585894118
2014/02/06,586599422
2014/02/07,587517030
2014/02/08,577635437
2014/02/09,570614963
2014/02/10,566248424
2014/02/11,559842661
2014/02/12,606445475
2014/02/13,599307642
2014/02/14,584019222
2014/02/15,563585431
2014/02/16,567247916
2014/02/17,540635190
2014/02/18,538728847
2014/02/19,530461971
2014/02/20,538532843
2014/02/21,547531381
2014/02/22,540391274
2014/02/23,541314842
2014/02/24,577871601
2014/02/25,589552116
2014/02/26,588888800
2014/02/27,585137115
2014/02/28,605893720
2014/03/01,613531935
2014/03/02,606576080
2014/03/03,682006326
2014/03/04,741654575
2014/03/05,757756270
2014/03/06,774897720
2014/03/07,783169638
2014/03/08,769056327
2014/03/09,773083522
2014/03/10,804562124
2014/03/11,818390757
2014/03/12,836375388
2014/03/13,850325525
2014/03/14,863079957
2014/03/15,861404285
2014/03/16,859935528
2014/03/17,871445851
2014/03/18,867325000
2014/03/19,868058208
2014/03/20,868936291
2014/03/21,870337087
2014/03/22,858825062
2014/03/23,859310959
2014/03/24,863285702
2014/03/25,854496695
2014/03/26,840169180
2014/03/27,833095348
2014/03/28,815791444
2014/03/29,807006000
2014/03/30,806394941
2014/03/31,786686101
2014/04/01,742073435
2014/04/02,737676734
2014/04/03,733122829
2014/04/04,709870916
2014/04/05,702083254
2014/04/06,703848618
2014/04/07,698598161
2014/04/08,695077044
2014/04/09,686128845
2014/04/10,672619922
2014/04/11,657786903
2014/04/12,643432178
2014/04/13,641268313
2014/04/14,629571925
2014/04/15,626289356
2014/04/16,614463810
2014/04/17,598165966
2014/04/18,558411998
2014/04/19,526087959
2014/04/20,525612324
2014/04/21,532964994
2014/04/22,531699800
2014/04/23,529302124
2014/04/24,520688200
2014/04/25,500494050
2014/04/26,491652679
2014/04/27,491646865
2014/04/28,489870249
2014/04/29,479641632
2014/04/30,475520352
2014/05/01,473014367
2014/05/02,466673687
2014/05/03,485397005
2014/05/04,487954487
2014/05/05,494042962
2014/05/06,491742384
2014/05/07,492065315
2014/05/08,491908787
2014/05/09,486590102
2014/05/10,480966246
2014/05/11,481415522
2014/05/12,481454816
2014/05/13,465652354
2014/05/14,466249610
2014/05/15,466212725
2014/05/16,464196544
2014/05/17,448887831
2014/05/18,448427185
2014/05/19,448678106
2014/05/20,452478217
2014/05/21,453584545
2014/05/22,453761804
2014/05/23,451376902
2014/05/24,474352332
2014/05/25,455707063
2014/05/26,439188318
2014/05/27,429305344
2014/05/28,429135425
2014/05/29,421368017
2014/05/30,423068378
2014/05/31,427770052
2014/06/01,381523567
2014/06/02,336695322
2014/06/03,328053146
2014/06/04,319617846
2014/06/05,320553895
2014/06/06,320893588
2014/06/07,328779652
2014/06/08,310717046
2014/06/09,304438019
2014/06/10,291102819
2014/06/11,283634867
2014/06/12,277049567
2014/06/13,273481140
2014/06/14,269118682
2014/06/15,264389680
2014/06/16,259579423
2014/06/17,263331970
2014/06/18,263346100
2014/06/19,258190001
2014/06/20,259474989
2014/06/21,257991793
2014/06/22,253813298
2014/06/23,253905402
2014/06/24,254801293
2014/06/25,252655525
2014/06/26,250105556
2014/06/27,245369727
2014/06/28,251008799
2014/06/29,251471580
2014/06/30,252578322
2014/07/01,255117108
2014/07/02,257844545
2014/07/03,256588440
2014/07/04,259800030
2014/07/05,271507617
2014/07/06,274797064
2014/07/07,279354852
2014/07/08,303142554
2014/07/09,303881860
2014/07/10,304026860
2014/07/11,290920562
2014/07/12,292368510
2014/07/13,294619306
2014/07/14,283169041
2014/07/15,280072874
2014/07/16,283277039
2014/07/17,281348316
2014/07/18,276933733
2014/07/19,289379296
2014/07/20,283225946
2014/07/21,284611479
2014/07/22,290517037
2014/07/23,291398603
2014/07/24,289939141
2014/07/25,280630136
2014/07/26,297803366
2014/07/27,298017720
2014/07/28,299473196
2014/07/29,303598755
2014/07/30,302929205
2014/07/31,299009981
2014/08/01,275195209
2014/08/02,289531029
2014/08/03,287085738
2014/08/04,289280616
2014/08/05,291325737
2014/08/06,294538141
2014/08/07,294788500
2014/08/08,286620728
2014/08/09,298574677
2014/08/10,299043652
2014/08/11,296615444
2014/08/12,297728105
2014/08/13,297061531
2014/08/14,297463479
2014/08/15,294199767
2014/08/16,292981247
2014/08/17,292196662
2014/08/18,285651575
2014/08/19,285032411
2014/08/20,284993445
2014/08/21,284340711
2014/08/22,266262057
2014/08/23,271069160
2014/08/24,277710427
2014/08/25,276133010
2014/08/26,272232711
2014/08/27,271862384
2014/08/28,270360676
2014/08/29,271126944
2014/08/30,265648667
2014/08/31,266317161
2014/09/01,260809145
2014/09/02,260278712
2014/09/03,257274759
2014/09/04,257282255
2014/09/05,251130379
2014/09/06,257384937
2014/09/07,290914406
2014/09/08,288855315
2014/09/09,287977437
2014/09/10,308504342
2014/09/11,308542075
2014/09/12,309920669
2014/09/13,317663131
2014/09/14,339301600
2014/09/15,334386173
2014/09/16,348728704
2014/09/17,348800784
2014/09/18,348472450
2014/09/19,349375953
2014/09/20,347520684
2014/09/21,348117483
2014/09/22,348708598
2014/09/23,348204697
2014/09/24,347941564
2014/09/25,349777021
2014/09/26,345576718
2014/09/27,346480838
2014/09/28,372773752
2014/09/29,367437684
2014/09/30,374349474
2014/10/01,380848766
2014/10/02,376732748
2014/10/03,363403097
2014/10/04,362371770
2014/10/05,398332182
2014/10/06,371498507
2014/10/07,368948823
2014/10/08,368828494
2014/10/09,368446826
2014/10/10,367553921
2014/10/11,364716028
2014/10/12,398944139
2014/10/13,401785238
2014/10/14,405080651
2014/10/15,408264049
2014/10/16,406563936
2014/10/17,393908453
2014/10/18,395966898
2014/10/19,415579423
2014/10/20,408380310
2014/10/21,410210137
2014/10/22,408279948
2014/10/23,407254912
2014/10/24,386440879
2014/10/25,390081644
2014/10/26,392219795
2014/10/27,392057147
2014/10/28,390663085
2014/10/29,388515344
2014/10/30,386045126
2014/10/31,366007414
2014/11/01,368074578
2014/11/02,421196104
2014/11/03,421166153
2014/11/04,421289777
2014/11/05,419617961
2014/11/06,421719480
2014/11/07,405971918
2014/11/08,412476876
2014/11/09,430832036
2014/11/10,433558857
2014/11/11,433593248
2014/11/12,439879708
2014/11/13,440151594
2014/11/14,444614648
2014/11/15,446847938
2014/11/16,478332955
2014/11/17,478528343
2014/11/18,477791938
2014/11/19,477792871
2014/11/20,477567413
2014/11/21,459366175
2014/11/22,460343284
2014/11/23,484395070
2014/11/24,483960982
2014/11/25,484043884
2014/11/26,483573621
2014/11/27,472853188
2014/11/28,465667350
2014/11/29,467512816
2014/11/30,531652376
2014/12/01,530756242
2014/12/02,537919991
2014/12/03,536141250
2014/12/04,533093270
2014/12/05,516971170
2014/12/06,502287411
2014/12/07,539991782
2014/12/08,549701817
2014/12/09,543431592
2014/12/10,538199935
2014/12/11,523781129
2014/12/12,498694778
2014/12/13,495337056
2014/12/14,540977498
2014/12/15,552788975
2014/12/16,564800142
2014/12/17,569606971
2014/12/18,564889287
2014/12/19,550665401
2014/12/20,570279543
2014/12/21,576595022
2014/12/22,586990232
2014/12/23,589097685
2014/12/24,591247515
2014/12/25,597864664
2014/12/26,589854526
2014/12/27,580544402
2014/12/28,609093726
2014/12/29,612845923
2014/12/30,613201582
2014/12/31,614695810
2015/01/01,661065974
2015/01/02,644441628
2015/01/03,637236023
2015/01/04,635220234
2015/01/05,638314066
2015/01/06,635206518
2015/01/07,629872680
2015/01/08,627130175
2015/01/09,611173175
2015/01/10,635047975
2015/01/11,646772530
2015/01/12,647062709
2015/01/13,660311770
2015/01/14,660120268
2015/01/15,670321836
2015/01/16,656650720
2015/01/17,688930126
2015/01/18,695372237
2015/01/19,700924000
2015/01/20,696699428
2015/01/21,692272158
2015/01/22,683377334
2015/01/23,683246261
2015/01/24,684652230
2015/01/25,779844800
2015/01/26,788452859
2015/01/27,788660602
2015/01/28,790087733
2015/01/29,786307552
2015/01/30,772883012
2015/01/31,781814856
2015/02/01,784428956
2015/02/02,782390830
2015/02/03,775783089
2015/02/04,775718262
2015/02/05,775856619
2015/02/06,748967735
2015/02/07,756673529
2015/02/08,803899809
2015/02/09,797283029
2015/02/10,797359411
2015/02/11,795086465
2015/02/12,795491228
2015/02/13,816720819
2015/02/14,824034604
2015/02/15,976287883
2015/02/16,980791049
2015/02/17,986712323
2015/02/18,985650498
2015/02/19,982670241
2015/02/20,960008002
2015/02/21,975248457
2015/02/22,976657272
2015/02/23,973092688
2015/02/24,962245640
2015/02/25,958378260
2015/02/26,954955353
2015/02/27,935166934
2015/02/28,937918904
2015/03/01,947691362
2015/03/02,964490768
2015/03/03,968105290
2015/03/04,963330391
2015/03/05,963020373
2015/03/06,945755315
2015/03/07,936969884
2015/03/08,947129080
2015/03/09,946094914
2015/03/10,944575983
2015/03/11,938612988
2015/03/12,926346221
2015/03/13,898688214
2015/03/14,885988380
2015/03/15,887176863
2015/03/16,891641089
2015/03/17,893041386
2015/03/18,893153649
2015/03/19,888733653
2015/03/20,885092917
2015/03/21,885295127
2015/03/22,888536149
2015/03/23,890519715
2015/03/24,878204152
2015/03/25,840608189
2015/03/26,817489450
2015/03/27,812312314
2015/03/28,801651403
2015/03/29,799099279
2015/03/30,789878376
2015/03/31,755722001
2015/04/01,645497729
2015/04/02,634736337
2015/04/03,635323303
2015/04/04,635718892
2015/04/05,643920294
2015/04/06,629811499
2015/04/07,612414614
2015/04/08,608885640
2015/04/09,608235094
2015/04/10,601554045
2015/04/11,607873363
2015/04/12,596055574
2015/04/13,598149481
2015/04/14,597807824
2015/04/15,600545881
2015/04/16,604791679
2015/04/17,595029567
2015/04/18,595669645
2015/04/19,605106199
2015/04/20,600814777
2015/04/21,598460684
2015/04/22,597210466
2015/04/23,586667820
2015/04/24,573042243
2015/04/25,525707253
2015/04/26,528305707
2015/04/27,528762000
2015/04/28,508436461
2015/04/29,496517942
2015/04/30,465777898
2015/05/01,463692443
2015/05/02,470888456
2015/05/03,460645990
2015/05/04,458928735
2015/05/05,455189692
2015/05/06,445594506
2015/05/07,432857518
2015/05/08,415899328
2015/05/09,398122495
2015/05/10,397550645
2015/05/11,393794672
2015/05/12,387900406
2015/05/13,385165272
2015/05/14,370958091
2015/05/15,368950444
2015/05/16,265893078
2015/05/17,266474447
2015/05/18,263415968
2015/05/19,263261325
2015/05/20,247748484
2015/05/21,248827950
2015/05/22,241619336
2015/05/23,246578654
2015/05/24,266361099
2015/05/25,262251512
2015/05/26,256814902
2015/05/27,248239335
2015/05/28,247002910
2015/05/29,250769167
2015/05/30,292252546
2015/05/31,305876728
2015/06/01,329746023
2015/06/02,351606321
2015/06/03,358765721
2015/06/04,352397489
2015/06/05,353461799
2015/06/06,352768882
2015/06/07,353509715
2015/06/08,351825725
2015/06/09,350755499
2015/06/10,420193559
2015/06/11,420424112
2015/06/12,432515868
2015/06/13,436354985
2015/06/14,450755907
2015/06/15,475630739
2015/06/16,474609993
2015/06/17,513190938
2015/06/18,508299261
2015/06/19,508614452
2015/06/20,509473045
2015/06/21,516153736
2015/06/22,499275910
2015/06/23,490630068
2015/06/24,473660126
2015/06/25,475301302
2015/06/26,473243563
2015/06/27,485310303
2015/06/28,485356912
2015/06/29,485711995
2015/06/30,508479892
2015/07/01,518392050
2015/07/02,528190379
2015/07/03,537279178
2015/07/04,538852947
2015/07/05,544849298
2015/07/06,569905815
2015/07/07,590410765
2015/07/08,606803699
2015/07/09,626183342
2015/07/10,652598872
2015/07/11,672684582
2015/07/12,691711601
2015/07/13,688436165
2015/07/14,666248683
2015/07/15,644765743
2015/07/16,626467210
2015/07/17,628707031
2015/07/18,630791197
2015/07/19,625716739
2015/07/20,618712477
2015/07/21,618170314
2015/07/22,1274030837
2015/07/23,1918417064
2015/07/24,2550432432
2015/07/25,3168240981
2015/07/26,3768497373
2015/07/27,4360652087
2015/07/28,4369484025
2015/07/29,4384078581
2015/07/30,4369936829
2015/07/31,4385027413
2015/08/01,4398136097
2015/08/02,4405991862
2015/08/03,4408451774
2015/08/04,4416617344
2015/08/05,4441143528
2015/08/06,4440261422
2015/08/07,4435872054
2015/08/08,4437592519
2015/08/09,4437951535
2015/08/10,4442219348
2015/08/11,4438608300
2015/08/12,4432322453
2015/08/13,4428498863
2015/08/14,4428136345
2015/08/15,4428162055
2015/08/16,4426111071
2015/08/17,4426130559
2015/08/18,4436359544
2015/08/19,4434747014
2015/08/20,4432051432
2015/08/21,4415269894
2015/08/22,4417622253
2015/08/23,4418685195
2015/08/24,4433060471
2015/08/25,4434115908
2015/08/26,4434951841
2015/08/27,4429365313
2015/08/28,4411595843
2015/08/29,4420262327
2015/08/30,4412044170
2015/08/31,4408468562
2015/09/01,4422755982
2015/09/02,4427430904
2015/09/03,4436790109
2015/09/04,4439464248
2015/09/05,4467170215
2015/09/06,4471369725
2015/09/07,4577682923
2015/09/08,4559529115
2015/09/09,5181936059
2015/09/10,5178089557
2015/09/11,5187445761
2015/09/12,5180972227
2015/09/13,5184036677
2015/09/14,5193521895
2015/09/15,5183502073
2015/09/16,5186149679
2015/09/17,5194748032
2015/09/18,5224623287
2015/09/19,5220198379
2015/09/20,5246397437
2015/09/21,5262022274
2015/09/22,5337591571
2015/09/23,5326860072
2015/09/24,5325443835
2015/09/25,5317506743
2015/09/26,5336223772
2015/09/27,5351885907
2015/09/28,5339975614
2015/09/29,5381147425
2015/09/30,5396310389
2015/10/01,5390498747
2015/10/02,5399476654
2015/10/03,5388457323
2015/10/04,5380557104
2015/10/05,5363813408
2015/10/06,5359185126
2015/10/07,5349882375
2015/10/08,5339837340
2015/10/09,5314324240
2015/10/10,5331130460
2015/10/11,5338271839
2015/10/12,5356152027
2015/10/13,5365863757
2015/10/14,5379097095
2015/10/15,5466179670
2015/10/16,5496298082
2015/10/17,5589156074
2015/10/18,5623876471
2015/10/19,5677500251
2015/10/20,5138284681
2015/10/21,4502148951
2015/10/22,3834076339
2015/10/23,3145283513
2015/10/24,2472876354
2015/10/25,1759170642
2015/10/26,1829582175
2015/10/27,1857669840
2015/10/28,1869166020
2015/10/29,1934354822
2015/10/30,1994355325
2015/10/31,2030428846
2015/11/01,2068800687
2015/11/02,2122684751
2015/11/03,2275670865
2015/11/04,2549759011
2015/11/05,2666982429
2015/11/06,2771336422
2015/11/07,2770047276
2015/11/08,2814511413
2015/11/09,2874748036
2015/11/10,2893933696
2015/11/11,2911467157
2015/11/12,2911955556
2015/11/13,2895751375
2015/11/14,2932576158
2015/11/15,3004113165
2015/11/16,3020885467
2015/11/17,3022199716
2015/11/18,3054597075
2015/11/19,3036308156
2015/11/20,3040872903
2015/11/21,3055901683
2015/11/22,3079568771
2015/11/23,3063387184
2015/11/24,3074728335
2015/11/25,3057470821
2015/11/26,3079975392
2015/11/27,2971566476
2015/11/28,2993918304
2015/11/29,2985291981
2015/11/30,3189844350
2015/12/01,3219634945
2015/12/02,3273572250
2015/12/03,3203781326
2015/12/04,3206632621
2015/12/05,3308538139
2015/12/06,3054014320
2015/12/07,3111278619
2015/12/08,2101042972
2015/12/09,2123217772
2015/12/10,2214632579
2015/12/11,2205701412
2015/12/12,2453339739
2015/12/13,2515477569
2015/12/14,2751338215
2015/12/15,2792258858
2015/12/16,2827140315
2015/12/17,2891102076
2015/12/18,2870588374
2015/12/19,3000754297
2015/12/20,2984850541
2015/12/21,3116687137
2015/12/22,3110894723
2015/12/23,3088253678
2015/12/24,3067236940
2015/12/25,3022891073
2015/12/26,2981377709
2015/12/27,2914315896
2015/12/28,2902062136
2015/12/29,2874947076
2015/12/30,2788784717
2015/12/31,2724823722
2016/01/01,2648563165
2016/01/02,2603566838
2016/01/03,2523524548
2016/01/04,2470569582
2016/01/05,2403991605
2016/01/06,2345661188
2016/01/07,2167208766
2016/01/08,2131335066
2016/01/09,2065615376
2016/01/10,2004330872
2016/01/11,1926179491
2016/01/12,1851910432
2016/01/13,1843475080
2016/01/14,1792693006
2016/01/15,1784819133
2016/01/16,1794685626
2016/01/17,1858529524
2016/01/18,1883717227
2016/01/19,1857664525
2016/01/20,2280355005
2016/01/21,2295257802
2016/01/22,2319725773
2016/01/23,2343558854
2016/01/24,2345761351
2016/01/25,2362298236
2016/01/26,2399014163
2016/01/27,2421523538
2016/01/28,2490075678
2016/01/29,2519707830
2016/01/30,2527779442
2016/01/31,2511834674
2016/02/01,2787042654
2016/02/02,3278924422
2016/02/03,3335573260
2016/02/04,3339023827
2016/02/05,3298668331
2016/02/06,3298405056
2016/02/07,3348308193
2016/02/08,3319757304
2016/02/09,3355774600
2016/02/10,3323479177
2016/02/11,3259467869
2016/02/12,3243597278
2016/02/13,3240438497
2016/02/14,3205250774
2016/02/15,3163086346
2016/02/16,3150562840
2016/02/17,3144897574
2016/02/18,3080915347
2016/02/19,3055292538
2016/02/20,3035786826
2016/02/21,2955603858
2016/02/22,2927589222
2016/02/23,2893489913
2016/02/24,2857082503
2016/02/25,2787475230
2016/02/26,2761713549
2016/02/27,2571617890
2016/02/28,2568249916
2016/02/29,2615644814
2016/03/01,2648593388
2016/03/02,2630715380
2016/03/03,2592031196
2016/03/04,2617624125
2016/03/05,2627788434
2016/03/06,2661635214
2016/03/07,2684982331
2016/03/08,2684692554
2016/03/09,2700862612
2016/03/10,2696393887
2016/03/11,2674211905
2016/03/12,2738925643
2016/03/13,2725869461
2016/03/14,2727420528
2016/03/15,2730266408
2016/03/16,2738716508
2016/03/17,2740588666
2016/03/18,2734542571
2016/03/19,2742258177
2016/03/20,2766611460
2016/03/21,2776457247
2016/03/22,2776451140
2016/03/23,2835526171
2016/03/24,2787285550
2016/03/25,2799008392
2016/03/26,2770733673
2016/03/27,2794204233
2016/03/28,2793951115
2016/03/29,2914780728
2016/03/30,2834024877
2016/03/31,2591582466
2016/04/01,2575810480
2016/04/02,2470067670
2016/04/03,2433438613
2016/04/04,2405717701
2016/04/05,2335889828
2016/04/06,2292586504
2016/04/07,2263055013
2016/04/08,2283683221
2016/04/09,2277815449
2016/04/10,2327546742
2016/04/11,2314814551
2016/04/12,2271045479
2016/04/13,2231411179
2016/04/14,2188304623
2016/04/15,2210860774
2016/04/16,2223876553
2016/04/17,2228076076
2016/04/18,2189036278
2016/04/19,1949699392
2016/04/20,1949098156
2016/04/21,1949505607
2016/04/22,1959209669
2016/04/23,1961256128
2016/04/24,1960413338
2016/04/25,1943446743
2016/04/26,1949183475
2016/04/27,1928310207
2016/04/28,1916652568
2016/04/29,1935209794
2016/04/30,1943886785
2016/05/01,1804201423
2016/05/02,1435358566
2016/05/03,1417183763
2016/05/04,1416258895
2016/05/05,1418564906
2016/05/06,1422930562
2016/05/07,1421581684
2016/05/08,1457432143
2016/05/09,1426394492
2016/05/10,1427234304
2016/05/11,1426833133
2016/05/12,1426250945
2016/05/13,1429151655
2016/05/14,1428976946
2016/05/15,1431154247
2016/05/16,1443687052
2016/05/17,1399467921
2016/05/18,1423412257
2016/05/19,1418807655
2016/05/20,1409379599
2016/05/21,1388606535
2016/05/22,1383717966
2016/05/23,1363833929
2016/05/24,1392883549
2016/05/25,1364188275
2016/05/26,1362305978
2016/05/27,1384770392
2016/05/28,1387177306
2016/05/29,1335029358
2016/05/30,1360376925
2016/05/31,1280760396
2016/06/01,1237498333
2016/06/02,1210198731
2016/06/03,1182604383
2016/06/04,1148757567
2016/06/05,1129472485
2016/06/06,1143549698
2016/06/07,1130264887
2016/06/08,1129164120
2016/06/09,1154656645
2016/06/10,1121407563
2016/06/11,1098377108
2016/06/12,1107125586
2016/06/13,1189360740
2016/06/14,1219676427
2016/06/15,1290708516
2016/06/16,1365533805
2016/06/17,1417834595
2016/06/18,1438867576
2016/06/19,1429053650
2016/06/20,1453344725
2016/06/21,1477761802
2016/06/22,1474081760
2016/06/23,1480120135
2016/06/24,1499924175
2016/06/25,1473329014
2016/06/26,1470068515
2016/06/27,1364257610
2016/06/28,1363543893
2016/06/29,1335238825
2016/06/30,1331578942
2016/07/01,1335499256
2016/07/02,1331119187
2016/07/03,1351621652
2016/07/04,1350140916
2016/07/05,1348984030
2016/07/06,1345977589
2016/07/07,1328710816
2016/07/08,1312316115
2016/07/09,1252400487
2016/07/10,1323482689
2016/07/11,1306301640
2016/07/12,1320413825
2016/07/13,1366525857
2016/07/14,1350388927
2016/07/15,1336935509
2016/07/16,1333367022
2016/07/17,1368504839
2016/07/18,1367241857
2016/07/19,1375829064
2016/07/20,1384210911
2016/07/21,1372266936
2016/07/22,1368406723
2016/07/23,1372876082
2016/07/24,1401166532
2016/07/25,1399451025
2016/07/26,1403708091
2016/07/27,1403018219
2016/07/28,1387042835
2016/07/29,2443614929
2016/07/30,2569069658
2016/07/31,2569085259
2016/08/01,2576004582
2016/08/02,2600235009
2016/08/03,2598930048
2016/08/04,2589583725
2016/08/05,2558903791
2016/08/06,2524555730
2016/08/07,2536786235
2016/08/08,2558778193
2016/08/09,2556404938
2016/08/10,2598123270
2016/08/11,2600752998
2016/08/12,2594785671
2016/08/13,2571984069
2016/08/14,2579821771
2016/08/15,2592148633
2016/08/16,2628939828
2016/08/17,2637044971
2016/08/18,2625974556
2016/08/19,2624010961
2016/08/20,2615719827
2016/08/21,2636279005
2016/08/22,2634520507
2016/08/23,2635362447
2016/08/24,2647589319
2016/08/25,2648173376
2016/08/26,2649962922
2016/08/27,2613509312
2016/08/28,2628276400
2016/08/29,2632527496
2016/08/30,2647516622
2016/08/31,2650448370
2016/09/01,2648037272
2016/09/02,2645036157
2016/09/03,2646410506
2016/09/04,2668131028
2016/09/05,2681780174
2016/09/06,2693775970
2016/09/07,2704832205
2016/09/08,2696437192
2016/09/09,2694378241
2016/09/10,2698031608
2016/09/11,2646055758
2016/09/12,2633072765
2016/09/13,2601403881
2016/09/14,2534762980
2016/09/15,2455790513
2016/09/16,2398757845
2016/09/17,2405663977
2016/09/18,2426609439
2016/09/19,2324184155
2016/09/20,2331110471
2016/09/21,2285357920
2016/09/22,2260254210
2016/09/23,2204917482
2016/09/24,2192887627
2016/09/25,2194823345
2016/09/26,2232904606
2016/09/27,2284032088
2016/09/28,2298062311
2016/09/29,2306293280
2016/09/30,2371527950
2016/10/01,2360144003
2016/10/02,2360237314
2016/10/03,2591542000
2016/10/04,2684197598
2016/10/05,2745209872
2016/10/06,2863381925
2016/10/07,2914692661
2016/10/08,2875111709
2016/10/09,2877370119
2016/10/10,2859897340
2016/10/11,2913049241
2016/10/12,2908008345
2016/10/13,2889327833
2016/10/14,2890628439
2016/10/15,2849344722
2016/10/16,2860661721
2016/10/17,2857056347
2016/10/18,2854699378
2016/10/19,2849691636
2016/10/20,2964942682
2016/10/21,3005535892
2016/10/22,2954461290
2016/10/23,2966036192
2016/10/24,3055093970
2016/10/25,3210749990
2016/10/26,3356321935
2016/10/27,2532027288
2016/10/28,2320848021
2016/10/29,2309466788
2016/10/30,2331328122
2016/10/31,2370232758
2016/11/01,2450449494
2016/11/02,2479947415
2016/11/03,2501291657
2016/11/04,2449949029
2016/11/05,2403624037
2016/11/06,2402651250
2016/11/07,2451743318
2016/11/08,2611502518
2016/11/09,2689395672
2016/11/10,2727723622
2016/11/11,2713109011
2016/11/12,2679061814
2016/11/13,2679177094
2016/11/14,2772977512
2016/11/15,2891009150
2016/11/16,2948043770
2016/11/17,3000873247
2016/11/18,3067072466
2016/11/19,3016678185
2016/11/20,3037123529
2016/11/21,3094356805
2016/11/22,3112557860
2016/11/23,3155865844
2016/11/24,3360534633
2016/11/25,3446393763
2016/11/26,3373913662
2016/11/27,3367888182
2016/11/28,3568394481
2016/11/29,3628767377
2016/11/30,3623219514
2016/12/01,3621619298
2016/12/02,3758636279
2016/12/03,3774926343
2016/12/04,3837617198
2016/12/05,3952937158
2016/12/06,4280167274
2016/12/07,4455112372
2016/12/08,4457717061
2016/12/09,4360276632
2016/12/10,4236344024
2016/12/11,4213461000
2016/12/12,4208532430
2016/12/13,4181018839
2016/12/14,4115520578
2016/12/15,4046966351
2016/12/16,4037107951
2016/12/17,3778471355
2016/12/18,3714726763
2016/12/19,3724622712
2016/12/20,3737292476
2016/12/21,3773121422
2016/12/22,3748924658
2016/12/23,3661705394
2016/12/24,3511837926
2016/12/25,3628521773
2016/12/26,3618149580
2016/12/27,3606358107
2016/12/28,3572113220
2016/12/29,3591054826
2016/12/30,3542815989
2016/12/31,3373792804
2017/01/01,3477596928
2017/01/02,3536694117
2017/01/03,3535644550
2017/01/04,3569643691
2017/01/05,3567471201
2017/01/06,3670344213
2017/01/07,3609891973
2017/01/08,3496820708
2017/01/09,3501209684
2017/01/10,3480376176
2017/01/11,3397494197
2017/01/12,3339971360
2017/01/13,3176901153
2017/01/14,3001468408
2017/01/15,2998368503
2017/01/16,2960596423
2017/01/17,2816888320
2017/01/18,2829638672
2017/01/19,2893076180
2017/01/20,2815901875
2017/01/21,2614724915
2017/01/22,2639907325
2017/01/23,2636630683
2017/01/24,2671647033
2017/01/25,2617721574
2017/01/26,2669322278
2017/01/27,2624615045
2017/01/28,2408900349
2017/01/29,2399028876
2017/01/30,2398111626
2017/01/31,2384426175
2017/02/01,2539609034
2017/02/02,2481926587
2017/02/03,2448801580
2017/02/04,2371051230
2017/02/05,2366543017
2017/02/06,2358503801
2017/02/07,2414859598
2017/02/08,2418686726
2017/02/09,2457793906
2017/02/10,2428397182
2017/02/11,2338002506
2017/02/12,2416754916
2017/02/13,2415897481
2017/02/14,2425293216
2017/02/15,2424275151
2017/02/16,2422945647
2017/02/17,2429380913
2017/02/18,2434028040
2017/02/19,2454936982
2017/02/20,2430525761
2017/02/21,2436717900
2017/02/22,2391160745
2017/02/23,2396632897
2017/02/24,2515447622
2017/02/25,2505629164
2017/02/26,2480336346
2017/02/27,2480700107
2017/02/28,2493642147
2017/03/01,2495100311
2017/03/02,2471562373
2017/03/03,2511193195
2017/03/04,2524614780
2017/03/05,2532252127
2017/03/06,2405595001
2017/03/07,2420599059
2017/03/08,2461855121
2017/03/09,2491769159
2017/03/10,2500894217
2017/03/11,2456990021
2017/03/12,2484236437
2017/03/13,2486229324
2017/03/14,2584960365
2017/03/15,2598507834
2017/03/16,2880082528
2017/03/17,2931314885
2017/03/18,2873715078
2017/03/19,2895726424
2017/03/20,4039473520
2017/03/21,4036060605
2017/03/22,4147001101
2017/03/23,4154215847
2017/03/24,4123023601
2017/03/25,3833967271
2017/03/26,3836128575
2017/03/27,3877210035
2017/03/28,4017813860
2017/03/29,4024455408
2017/03/30,4075364312
2017/03/31,4043809457
2017/04/01,3787881353
2017/04/02,3787528745
2017/04/03,3864523011
2017/04/04,3864990344
2017/04/05,3939359808
2017/04/06,3938206881
2017/04/07,3980555633
2017/04/08,3939931635
2017/04/09,3886382842
2017/04/10,3888151462
2017/04/11,3941554920
2017/04/12,3910074029
2017/04/13,3865291632
2017/04/14,3781792004
2017/04/15,3647679965
2017/04/16,3623665446
2017/04/17,3640964001
2017/04/18,4529168558
2017/04/19,8295067611
2017/04/20,11988823717
2017/04/21,15599645736
2017/04/22,15550552612
2017/04/23,15549487000
2017/04/24,15547492797
2017/04/25,15550790969
2017/04/26,15600689201
2017/04/27,15589134736
2017/04/28,15589668467
2017/04/29,15815878270
2017/04/30,15819411946
2017/05/01,15819790018
2017/05/02,15833376016
2017/05/03,15835127251
2017/05/04,16188497864
2017/05/05,16184611399
2017/05/06,16682811696
2017/05/07,16788804279
2017/05/08,17126422335
2017/05/09,17222717238
2017/05/10,17196001923
2017/05/11,17211659022
2017/05/12,17278827310
