Date,difficulty14var
2011/07/23,3257128474
2011/07/24,3647201660
2011/07/25,3870436314
2011/07/26,3926832437
2011/07/27,3816390029
2011/07/28,3539109090
2011/07/29,3094989620
2011/07/30,2484031619
2011/07/31,1706235086
2011/08/01,1786471426
2011/08/02,3260149660
2011/08/03,5223033758
2011/08/04,6786317762
2011/08/05,7950001672
2011/08/06,8714085488
2011/08/07,9078569210
2011/08/08,9043452838
2011/08/09,8608736372
2011/08/10,7774419813
2011/08/11,6540503159
2011/08/12,4906986411
2011/08/13,2873869569
2011/08/14,441152633
2011/08/15,110058
2011/08/16,456887338
2011/08/17,843223173
2011/08/18,1159117562
2011/08/19,1404570505
2011/08/20,1579582004
2011/08/21,1684152056
2011/08/22,1718280664
2011/08/23,1681967825
2011/08/24,1575213542
2011/08/25,1398017813
2011/08/26,1150380638
2011/08/27,832302018
2011/08/28,443781953
2011/08/29,0.001
2011/08/30,33788901
2011/08/31,79083934
2011/09/01,116420994
2011/09/02,145800083
2011/09/03,167221199
2011/09/04,180684344
2011/09/05,186189516
2011/09/06,183736716
2011/09/07,173325945
2011/09/08,154957201
2011/09/09,128630486
2011/09/10,94345798
2011/09/11,52103138
2011/09/12,1902506
2011/09/13,10515091
2011/09/14,40772771
2011/09/15,65933666
2011/09/16,85997774
2011/09/17,100965096
2011/09/18,110835632
2011/09/19,115609383
2011/09/20,115286347
2011/09/21,109866525
2011/09/22,99349917
2011/09/23,83736524
2011/09/24,63026344
2011/09/25,37219378
2011/09/26,6315627
2011/09/27,262052
2011/09/28,288636447
2011/09/29,532439321
2011/09/30,731670672
2011/10/01,886330502
2011/10/02,996418809
2011/10/03,1061935595
2011/10/04,1082880859
2011/10/05,1059254601
2011/10/06,991056822
2011/10/07,878287520
2011/10/08,720946697
2011/10/09,519034352
2011/10/10,272550484
2011/10/11,-0.007
2011/10/12,-0.007
2011/10/13,-0.007
2011/10/14,2925069145
2011/10/15,5694723976
2011/10/16,7965374242
2011/10/17,9737019944
2011/10/18,11009661081
2011/10/19,11783297654
2011/10/20,12057929662
2011/10/21,11833557107
2011/10/22,11110179986
2011/10/23,9887798301
2011/10/24,8166412052
2011/10/25,5946021238
2011/10/26,3226625860
2011/10/27,8225918
2011/10/28,-0.003
2011/10/29,-0.003
2011/10/30,-0.003
2011/10/31,3582268844
2011/11/01,7602890296
2011/11/02,10908370661
2011/11/03,13498709940
2011/11/04,15373908132
2011/11/05,16533965238
2011/11/06,16978881257
2011/11/07,16708656190
2011/11/08,15723290037
2011/11/09,14022782797
2011/11/10,11607134471
2011/11/11,8476345058
2011/11/12,4630414559
2011/11/13,69342973
2011/11/14,3668687
2011/11/15,10809936
2011/11/16,16724519
2011/11/17,21412438
2011/11/18,24873692
2011/11/19,27108281
2011/11/20,28116205
2011/11/21,27897464
2011/11/22,26452058
2011/11/23,23779987
2011/11/24,19881252
2011/11/25,14755851
2011/11/26,8403785
2011/11/27,825055
2011/11/28,-0.005
2011/11/29,121374556
2011/11/30,764061322
2011/12/01,1301037989
2011/12/02,1732304555
2011/12/03,2057861022
2011/12/04,2277707389
2011/12/05,2391843656
2011/12/06,2400269824
2011/12/07,2302985891
2011/12/08,2099991859
2011/12/09,1791287727
2011/12/10,1376873495
2011/12/11,856749163
2011/12/12,232014160
2011/12/13,274941841
2011/12/14,500162078
2011/12/15,683163910
2011/12/16,823947335
2011/12/17,922512355
2011/12/18,978858968
2011/12/19,992987174
2011/12/20,964896975
2011/12/21,894588369
2011/12/22,782061358
2011/12/23,627315940
2011/12/24,430352115
2011/12/25,191169885
2011/12/26,89344
2011/12/27,1618179
2011/12/28,2902897
2011/12/29,3943498
2011/12/30,4739982
2011/12/31,5292348
2012/01/01,5600598
2012/01/02,5664730
2012/01/03,5484746
2012/01/04,5060644
2012/01/05,4392425
2012/01/06,3480089
2012/01/07,2323636
2012/01/08,25451657
2012/01/09,553426685
2012/01/10,998864662
2012/01/11,1360121317
2012/01/12,1637196650
2012/01/13,1830090660
2012/01/14,1938803349
2012/01/15,1963334716
2012/01/16,1903684761
2012/01/17,1759853484
2012/01/18,1531840885
2012/01/19,1219646963
2012/01/20,823271720
2012/01/21,342715155
2012/01/22,153924254
2012/01/23,341192122
2012/01/24,495341096
2012/01/25,616371175
2012/01/26,704282359
2012/01/27,759074649
2012/01/28,780748043
2012/01/29,769302543
2012/01/30,724738147
2012/01/31,647054857
2012/02/01,536252672
2012/02/02,392331592
2012/02/03,215291618
2012/02/04,106792068
2012/02/05,413031043
2012/02/06,675077698
2012/02/07,884345233
2012/02/08,1040833646
2012/02/09,1144542938
2012/02/10,1195473109
2012/02/11,1193624159
2012/02/12,1138996088
2012/02/13,1031588895
2012/02/14,871402582
2012/02/15,658437147
2012/02/16,392692592
2012/02/17,74168915
2012/02/18,248772
2012/02/19,924870
2012/02/20,1486783
2012/02/21,1934510
2012/02/22,2268051
2012/02/23,2487408
2012/02/24,2592578
2012/02/25,2583564
2012/02/26,2460364
2012/02/27,2222978
2012/02/28,1871407
2012/02/29,1405651
2012/03/01,825709
2012/03/02,318070769
2012/03/03,1199444815
2012/03/04,1931354053
2012/03/05,2514663537
2012/03/06,2949373267
2012/03/07,3235483241
2012/03/08,3372993462
2012/03/09,3361903928
2012/03/10,3202214640
2012/03/11,2893925597
2012/03/12,2437036800
2012/03/13,1831548248
2012/03/14,1077459942
2012/03/15,174771882
2012/03/16,56160
2012/03/17,158633
2012/03/18,243441
2012/03/19,310582
2012/03/20,360058
2012/03/21,391868
2012/03/22,406012
2012/03/23,402490
2012/03/24,381303
2012/03/25,342450
2012/03/26,285931
2012/03/27,211746
2012/03/28,119896
2012/03/29,605463886
2012/03/30,1571162965
2012/03/31,2369396732
2012/04/01,2999769260
2012/04/02,3462280548
2012/04/03,3756930596
2012/04/04,3883719404
2012/04/05,3842646974
2012/04/06,3633713303
2012/04/07,3256918393
2012/04/08,2712262243
2012/04/09,1999744854
2012/04/10,1119366225
2012/04/11,71126356
2012/04/12,11246690
2012/04/13,161702228
2012/04/14,288016448
2012/04/15,390189349
2012/04/16,468220933
2012/04/17,522111198
2012/04/18,551860145
2012/04/19,557467774
2012/04/20,538934085
2012/04/21,496259078
2012/04/22,429442752
2012/04/23,338485109
2012/04/24,223386147
2012/04/25,84145867
2012/04/26,-0.003
2012/04/27,164561450
2012/04/28,448077699
2012/04/29,682555263
2012/04/30,867994143
2012/05/01,1004394337
2012/05/02,1091755846
2012/05/03,1130078671
2012/05/04,1119362810
2012/05/05,1059608264
2012/05/06,950815033
2012/05/07,792983117
2012/05/08,586112516
2012/05/09,871429481
2012/05/10,3713758306
2012/05/11,6360883560
2012/05/12,8454311948
2012/05/13,10032912022
2012/05/14,11096683781
2012/05/15,11645627225
2012/05/16,11679742354
2012/05/17,11199029168
2012/05/18,10203487668
2012/05/19,8693117853
2012/05/20,6667919723
2012/05/21,4127893279
2012/05/22,1073038519
2012/05/23,-0.009
2012/05/24,77178596
2012/05/25,1367611312
2012/05/26,2451904618
2012/05/27,3330058511
2012/05/28,4002072993
2012/05/29,4467948063
2012/05/30,4727683722
2012/05/31,4781279969
2012/06/01,4628736804
2012/06/02,4270054228
2012/06/03,3705232240
2012/06/04,2934270841
2012/06/05,1957170030
2012/06/06,773929807
2012/06/07,219227
2012/06/08,4209140
2012/06/09,7562681
2012/06/10,10279850
2012/06/11,12360648
2012/06/12,13805074
2012/06/13,14613129
2012/06/14,14784812
2012/06/15,14320123
2012/06/16,13219063
2012/06/17,11481631
2012/06/18,9107828
2012/06/19,6097653
2012/06/20,114288902
2012/06/21,1417339605
2012/06/22,2510465838
2012/06/23,3393792860
2012/06/24,4067320671
2012/06/25,4531049272
2012/06/26,4784978661
2012/06/27,4829108840
2012/06/28,4663439808
2012/06/29,4287971565
2012/06/30,3702704112
2012/07/01,2907637447
2012/07/02,1902771572
2012/07/03,688106486
2012/07/04,11685947
2012/07/05,49398407
2012/07/06,80790343
2012/07/07,105861755
2012/07/08,124612643
2012/07/09,137043007
2012/07/10,143152847
2012/07/11,142942163
2012/07/12,136410955
2012/07/13,123559222
2012/07/14,104386966
2012/07/15,78894186
2012/07/16,47080881
2012/07/17,139228691
2012/07/18,950395879
2012/07/19,1640857207
2012/07/20,2196517914
2012/07/21,2617377997
2012/07/22,2903437458
2012/07/23,3054696296
2012/07/24,3071154512
2012/07/25,2952812105
2012/07/26,2699669075
2012/07/27,2311725423
2012/07/28,1788981147
2012/07/29,1131436250
2012/07/30,870426313
2012/07/31,2246820615
2012/08/01,3727848872
2012/08/02,4913007692
2012/08/03,5802297077
2012/08/04,6395717025
2012/08/05,6693267538
2012/08/06,6694948614
2012/08/07,6400760254
2012/08/08,5810702459
2012/08/09,4924775227
2012/08/10,3742978559
2012/08/11,2265312455
2012/08/12,959164964
2012/08/13,1854134878
2012/08/14,3066436304
2012/08/15,4036124858
2012/08/16,4763200541
2012/08/17,5247663351
2012/08/18,5489513290
2012/08/19,5488750356
2012/08/20,5245374551
2012/08/21,4759385873
2012/08/22,4030784324
2012/08/23,3059569902
2012/08/24,1845742609
2012/08/25,4073617247
2012/08/26,7056746656
2012/08/27,9972263424
2012/08/28,12251164188
2012/08/29,13893448949
2012/08/30,14899117708
2012/08/31,15268170463
2012/09/01,15000607216
2012/09/02,14096427965
2012/09/03,12555632711
2012/09/04,10378221454
2012/09/05,7564194195
2012/09/06,4420582292
2012/09/07,4385214006
2012/09/08,7770783096
2012/09/09,10589114350
2012/09/10,12752197956
2012/09/11,14260033915
2012/09/12,15112622228
2012/09/13,15309962894
2012/09/14,14852055912
2012/09/15,13738901284
2012/09/16,11970499009
2012/09/17,9546849087
2012/09/18,6467951517
2012/09/19,2782606324
2012/09/20,1908017690
2012/09/21,3504504257
2012/09/22,4805771668
2012/09/23,5811819924
2012/09/24,6522649025
2012/09/25,6938258971
2012/09/26,7058649761
2012/09/27,6883821396
2012/09/28,6413773876
2012/09/29,5648507200
2012/09/30,4588021369
2012/10/01,3232316383
2012/10/02,1581392242
2012/10/03,1991982465
2012/10/04,4061809369
2012/10/05,5761378064
2012/10/06,7090688551
2012/10/07,8049740828
2012/10/08,8638534897
2012/10/09,8857070757
2012/10/10,8705348408
2012/10/11,8183367851
2012/10/12,7291129085
2012/10/13,6028632110
2012/10/14,4395876926
2012/10/15,2392863533
2012/10/16,19774426
2012/10/17,20663909
2012/10/18,38090721
2012/10/19,52322789
2012/10/20,63360114
2012/10/21,71202695
2012/10/22,75850532
2012/10/23,77303625
2012/10/24,75561974
2012/10/25,70625580
2012/10/26,62494441
2012/10/27,51168559
2012/10/28,36647933
2012/10/29,18932564
2012/10/30,3571025972
2012/10/31,6592663334
2012/11/01,9064912084
2012/11/02,10987772223
2012/11/03,12361243751
2012/11/04,13185326667
2012/11/05,13460020973
2012/11/06,13185326667
2012/11/07,12361243751
2012/11/08,10987772223
2012/11/09,9064912084
2012/11/10,6592663334
2012/11/11,3571025972
2012/11/12,19346045
2012/11/13,283292909
2012/11/14,504905647
2012/11/15,684184259
2012/11/16,821128744
2012/11/17,915739102
2012/11/18,968015334
2012/11/19,977957440
2012/11/20,945565419
2012/11/21,870839271
2012/11/22,753778997
2012/11/23,594384597
2012/11/24,392656069
2012/11/25,148593416
2012/11/26,74467120
2012/11/27,376803119
2012/11/28,628936314
2012/11/29,830866703
2012/11/30,982594288
2012/12/01,1084119068
2012/12/02,1135441044
2012/12/03,1136560215
2012/12/04,1087476581
2012/12/05,988190142
2012/12/06,838700899
2012/12/07,639008851
2012/12/08,389113998
2012/12/09,89016341
2012/12/10,17710460
2012/12/11,319538987
2012/12/12,573169324
2012/12/13,778601470
2012/12/14,935835427
2012/12/15,1044871193
2012/12/16,1105708768
2012/12/17,1118348154
2012/12/18,1082789349
2012/12/19,999032354
2012/12/20,867077169
2012/12/21,686923794
2012/12/22,458572228
2012/12/23,182022472
2012/12/24,-0.045
2012/12/25,-0.045
2012/12/26,2335887101
2012/12/27,11704504585
2012/12/28,19516739013
2012/12/29,25772590386
2012/12/30,30472058703
2012/12/31,33615143965
2013/01/01,35201846171
2013/01/02,35232165321
2013/01/03,33706101416
2013/01/04,30623654455
2013/01/05,25984824439
2013/01/06,19789611367
2013/01/07,12038015239
2013/01/08,3707479462
2013/01/09,5715137889
2013/01/10,9423744009
2013/01/11,12388952067
2013/01/12,14610762064
2013/01/13,16089173999
2013/01/14,16824187872
2013/01/15,16815803683
2013/01/16,16064021433
2013/01/17,14568841120
2013/01/18,12330262747
2013/01/19,9348286311
2013/01/20,5622911813
2013/01/21,1154139254
2013/01/22,-0.039
2013/01/23,258212232
2013/01/24,5308247625
2013/01/25,9553852601
2013/01/26,12995027160
2013/01/27,15631771303
2013/01/28,17464085030
2013/01/29,18491968340
2013/01/30,18715421233
2013/01/31,18134443710
2013/02/01,16749035771
2013/02/02,14559197415
2013/02/03,11564928642
2013/02/04,7766229453
2013/02/05,4267346938
2013/02/06,7210418591
2013/02/07,12029426508
2013/02/08,15888655865
2013/02/09,18788106663
2013/02/10,20727778901
2013/02/11,21707672580
2013/02/12,21727787699
2013/02/13,20788124259
2013/02/14,18888682260
2013/02/15,16029461701
2013/02/16,12210462583
2013/02/17,7431684906
2013/02/18,11068783686
2013/02/19,16742360232
2013/02/20,23263177657
2013/02/21,28344856486
2013/02/22,31987396720
2013/02/23,34190798358
2013/02/24,34955061401
2013/02/25,34280185849
2013/02/26,32166171701
2013/02/27,28613018957
2013/02/28,23620727618
2013/03/01,21174244480
2013/03/02,48065488438
2013/03/03,62779562007
2013/03/04,84759645737
2013/03/05,101698569735
2013/03/06,113393672047
2013/03/07,119844952673
2013/03/08,121052411614
2013/03/09,117016048869
2013/03/10,107735864439
2013/03/11,93211858323
2013/03/12,73444030521
2013/03/13,48432381034
2013/03/14,25636942806
2013/03/15,19681334029
2013/03/16,31143113890
2013/03/17,40256114592
2013/03/18,47020336135
2013/03/19,51435778520
2013/03/20,53502441746
2013/03/21,53220325814
2013/03/22,50589430723
2013/03/23,45609756473
2013/03/24,86092547636
2013/03/25,307082710557
2013/03/26,472773358027
2013/03/27,583164490044
2013/03/28,677445961960
2013/03/29,750751599805
2013/03/30,789202481542
2013/03/31,792798607172
2013/04/01,761539976695
2013/04/02,695426590110
2013/04/03,594458447418
2013/04/04,458635548619
2013/04/05,303649731270
2013/04/06,163650815957
2013/04/07,117098288072
2013/04/08,157860879016
2013/04/09,188879915695
2013/04/10,210155398108
2013/04/11,221687326257
2013/04/12,223475700141
2013/04/13,215520519761
2013/04/14,197821785115
2013/04/15,170379496204
2013/04/16,133193653029
2013/04/17,101245830091
2013/04/18,157265062272
2013/04/19,206500680326
2013/04/20,279407205932
2013/04/21,335034430251
2013/04/22,373382353283
2013/04/23,394450975028
2013/04/24,398240295486
2013/04/25,384750314657
2013/04/26,353981032540
2013/04/27,305932449136
2013/04/28,240604564445
2013/04/29,157997378467
2013/04/30,117894175148
2013/05/01,122027010373
2013/05/02,180285137158
2013/05/03,226151456819
2013/05/04,259625969355
2013/05/05,280708674765
2013/05/06,289399573051
2013/05/07,285698664212
2013/05/08,269605948247
2013/05/09,241121425158
2013/05/10,200245094944
2013/05/11,146976957604
2013/05/12,87707284768
2013/05/13,88956718419
2013/05/14,149386962071
2013/05/15,203512504823
2013/05/16,245043738458
2013/05/17,273980662976
2013/05/18,290323278377
2013/05/19,294071584662
2013/05/20,285225581830
2013/05/21,263785269881
2013/05/22,229750648816
2013/05/23,183121718634
2013/05/24,123898479335
2013/05/25,59068577424
2013/05/26,63920110792
2013/05/27,113710098569
2013/05/28,153975045207
2013/05/29,184714950705
2013/05/30,205929815062
2013/05/31,217619638280
2013/06/01,219784420357
2013/06/02,212424161294
2013/06/03,195538861091
2013/06/04,169128519748
2013/06/05,282910549394
2013/06/06,1027492465585
2013/06/07,1572869896225
2013/06/08,1982183726343
2013/06/09,2361555632462
2013/06/10,2619317032090
2013/06/11,2755467925227
2013/06/12,2770008311872
2013/06/13,2662938192027
2013/06/14,2434257565690
2013/06/15,2083966432862
2013/06/16,1651532045962
2013/06/17,2170462876786
2013/06/18,2162491760453
2013/06/19,2315628086683
2013/06/20,2800412687586
2013/06/21,3142952798137
2013/06/22,3343248418336
2013/06/23,3401299548182
2013/06/24,3317106187677
2013/06/25,3090668336818
2013/06/26,2721985995608
2013/06/27,2211059164045
2013/06/28,1557887842130
2013/06/29,838127412556
2013/06/30,293826908774
2013/07/01,500355137479
2013/07/02,666227255933
2013/07/03,791443264134
2013/07/04,876003162084
2013/07/05,919906949781
2013/07/06,923154627228
2013/07/07,885746194422
2013/07/08,807681651365
2013/07/09,688960998056
2013/07/10,529584234495
2013/07/11,1993535177604
2013/07/12,3023345738807
2013/07/13,3893972197752
2013/07/14,4729034406743
2013/07/15,5326288392552
2013/07/16,5685734155178
2013/07/17,5807371694622
2013/07/18,5691201010883
2013/07/19,5337222103962
2013/07/20,4745434973859
2013/07/21,3915839620573
2013/07/22,3018234298464
2013/07/23,3584852473698
2013/07/24,3146993364446
2013/07/25,4279052975052
2013/07/26,5152869486047
2013/07/27,5761893114922
2013/07/28,6106123861678
2013/07/29,6185561726314
2013/07/30,6000206708830
2013/07/31,5550058809227
2013/08/01,4835118027504
2013/08/02,3855384363662
2013/08/03,3434004443680
2013/08/04,4346033414753
2013/08/05,4801389949325
2013/08/06,6349346371249
2013/08/07,7513138425688
2013/08/08,8292766112642
2013/08/09,8688229432111
2013/08/10,8699528384096
2013/08/11,8326662968596
2013/08/12,7569633185611
2013/08/13,7351401797976
2013/08/14,19409033407573
2013/08/15,27565291509568
2013/08/16,31820176103963
2013/08/17,35804280338206
2013/08/18,40065642615282
2013/08/19,42489951189873
2013/08/20,43077206061979
2013/08/21,41827407231601
2013/08/22,38740554698737
2013/08/23,33816648463388
2013/08/24,30971916243537
2013/08/25,39364254052680
2013/08/26,39551121211643
2013/08/27,37019603322773
2013/08/28,44181913789539
2013/08/29,49066721536205
2013/08/30,51674026562769
2013/08/31,52003828869231
2013/09/01,50056128455592
2013/09/02,45830925321851
2013/09/03,39328219468011
2013/09/04,53939994040667
2013/09/05,72063750244077
2013/09/06,76872731772801
2013/09/07,82131115833733
2013/09/08,94701615889761
2013/09/09,102693363970073
2013/09/10,106106360074672
2013/09/11,104940604203556
2013/09/12,99196096356725
2013/09/13,88872836534177
2013/09/14,74139881813339
2013/09/15,110810423758422
2013/09/16,125056550543678
2013/09/17,116878262169103
2013/09/18,134503445374818
2013/09/19,151285010027278
2013/09/20,161329224598270
2013/09/21,164636089087798
2013/09/22,161205603495858
2013/09/23,151037767822454
2013/09/24,134132582067576
2013/09/25,132337840033096
2013/09/26,199400609611718
2013/09/27,227382771774692
2013/09/28,217438853261606
2013/09/29,259350238563808
2013/09/30,287896692949206
2013/10/01,303078216417804
2013/10/02,304894808969602
2013/10/03,293346470604600
2013/10/04,268433201322800
2013/10/05,230155001124200
2013/10/06,208961595623040
2013/10/07,265011316539892
2013/10/08,261105562849340
2013/10/09,272230386354560
2013/10/10,324379861042956
2013/10/11,359823443406936
2013/10/12,378561133446496
2013/10/13,380592931161616
2013/10/14,365918836552332
2013/10/15,334538849618636
2013/10/16,394496872363932
2013/10/17,785650787037880
2013/10/18,1032518216421392
2013/10/19,1135099160514448
2013/10/20,1220151812563968
2013/10/21,1352629962296616
2013/10/22,1422308086196616
2013/10/23,1429186184263992
2013/10/24,1373264256498744
2013/10/25,1254542302900856
2013/10/26,2117742732129104
2013/10/27,2920172876753936
2013/10/28,3307687411935280
2013/10/29,3280286337673200
2013/10/30,3306081746015488
2013/10/31,3560517291478448
2013/11/01,3660079026659616
2013/11/02,3604766951558992
2013/11/03,3394581066176576
2013/11/04,3029521370512368
2013/11/05,2624373610365680
2013/11/06,3174889185000928
2013/11/07,3121879200196480
2013/11/08,2465343655952352
2013/11/09,2864422084684416
