Date,size14sma
2010/11/18,1870
2010/11/19,2861
2010/11/20,4184
2010/11/21,5320
2010/11/22,5304
2010/11/23,5319
2010/11/24,5673
2010/11/25,6316
2010/11/26,6420
2010/11/27,6441
2010/11/28,6452
2010/11/29,5874
2010/11/30,5138
2010/12/01,5164
2010/12/02,5115
2010/12/03,4123
2010/12/04,2803
2010/12/05,1664
2010/12/06,1655
2010/12/07,1655
2010/12/08,1307
2010/12/09,673.477
2010/12/10,587.092
2010/12/11,602.634
2010/12/12,626.835
2010/12/13,702.664
2010/12/14,730.439
2010/12/15,733.966
2010/12/16,747.447
2010/12/17,768.919
2010/12/18,789.788
2010/12/19,828.673
2010/12/20,913.374
2010/12/21,926.237
2010/12/22,969.418
2010/12/23,1003
2010/12/24,1024
2010/12/25,1026
2010/12/26,1033
2010/12/27,986.684
2010/12/28,992.37
2010/12/29,996.776
2010/12/30,1009
2010/12/31,1006
2011/01/01,1023
2011/01/02,1023
2011/01/03,1079
2011/01/04,1140
2011/01/05,1227
2011/01/06,1258
2011/01/07,1306
2011/01/08,1398
2011/01/09,1469
2011/01/10,1553
2011/01/11,1638
2011/01/12,1706
2011/01/13,1775
2011/01/14,1853
2011/01/15,1911
2011/01/16,1958
2011/01/17,1876
2011/01/18,1881
2011/01/19,1827
2011/01/20,1818
2011/01/21,1854
2011/01/22,1917
2011/01/23,1922
2011/01/24,1924
2011/01/25,1877
2011/01/26,1860
2011/01/27,1849
2011/01/28,1853
2011/01/29,1931
2011/01/30,2270
2011/01/31,2391
2011/02/01,2444
2011/02/02,2458
2011/02/03,2465
2011/02/04,2418
2011/02/05,2305
2011/02/06,2272
2011/02/07,2201
2011/02/08,2194
2011/02/09,2213
2011/02/10,2342
2011/02/11,2467
2011/02/12,2470
2011/02/13,2207
2011/02/14,2259
2011/02/15,2287
2011/02/16,2337
2011/02/17,2436
2011/02/18,2564
2011/02/19,2673
2011/02/20,2753
2011/02/21,2864
2011/02/22,2982
2011/02/23,3047
2011/02/24,3013
2011/02/25,2939
2011/02/26,2880
2011/02/27,2894
2011/02/28,2893
2011/03/01,3165
2011/03/02,3254
2011/03/03,3406
2011/03/04,3394
2011/03/05,3390
2011/03/06,3353
2011/03/07,3362
2011/03/08,3452
2011/03/09,3530
2011/03/10,3654
2011/03/11,3798
2011/03/12,4075
2011/03/13,4350
2011/03/14,4625
2011/03/15,4730
2011/03/16,4955
2011/03/17,5072
2011/03/18,5292
2011/03/19,5652
2011/03/20,6215
2011/03/21,6766
2011/03/22,6878
2011/03/23,7253
2011/03/24,7271
2011/03/25,7235
2011/03/26,7380
2011/03/27,7370
2011/03/28,7283
2011/03/29,7098
2011/03/30,6895
2011/03/31,6698
2011/04/01,6505
2011/04/02,6181
2011/04/03,5703
2011/04/04,5267
2011/04/05,5117
2011/04/06,4781
2011/04/07,4704
2011/04/08,4691
2011/04/09,4396
2011/04/10,4197
2011/04/11,4081
2011/04/12,4078
2011/04/13,4129
2011/04/14,4299
2011/04/15,4555
2011/04/16,4742
2011/04/17,4819
2011/04/18,5018
2011/04/19,5326
2011/04/20,5654
2011/04/21,5694
2011/04/22,5714
2011/04/23,5820
2011/04/24,5958
2011/04/25,6047
2011/04/26,6111
2011/04/27,6526
2011/04/28,6614
2011/04/29,6589
2011/04/30,6834
2011/05/01,7176
2011/05/02,7060
2011/05/03,6908
2011/05/04,6685
2011/05/05,6827
2011/05/06,6950
2011/05/07,7015
2011/05/08,6984
2011/05/09,6996
2011/05/10,7101
2011/05/11,6849
2011/05/12,6912
2011/05/13,7103
2011/05/14,6966
2011/05/15,6849
2011/05/16,7008
2011/05/17,7101
2011/05/18,7259
2011/05/19,7610
2011/05/20,7847
2011/05/21,8033
2011/05/22,8233
2011/05/23,8376
2011/05/24,8354
2011/05/25,8456
2011/05/26,8542
2011/05/27,8678
2011/05/28,9040
2011/05/29,9251
2011/05/30,9703
2011/05/31,10399
2011/06/01,10855
2011/06/02,11180
2011/06/03,11937
2011/06/04,12490
2011/06/05,13034
2011/06/06,13757
2011/06/07,14717
2011/06/08,16297
2011/06/09,17290
2011/06/10,17992
2011/06/11,18331
2011/06/12,19189
2011/06/13,19716
2011/06/14,20106
2011/06/15,20452
2011/06/16,21457
2011/06/17,21913
2011/06/18,22451
2011/06/19,22904
2011/06/20,22918
2011/06/21,22543
2011/06/22,21550
2011/06/23,21072
2011/06/24,20985
2011/06/25,21736
2011/06/26,22174
2011/06/27,22939
2011/06/28,23325
2011/06/29,23659
2011/06/30,23015
2011/07/01,23018
2011/07/02,22848
2011/07/03,22748
2011/07/04,23129
2011/07/05,24062
2011/07/06,25019
2011/07/07,25897
2011/07/08,26043
2011/07/09,25671
2011/07/10,25658
2011/07/11,25287
2011/07/12,25052
2011/07/13,24746
2011/07/14,25116
2011/07/15,24680
2011/07/16,24800
2011/07/17,24859
2011/07/18,25085
2011/07/19,25114
2011/07/20,24810
2011/07/21,24463
2011/07/22,24703
2011/07/23,24677
2011/07/24,24178
2011/07/25,24109
2011/07/26,23881
2011/07/27,23958
2011/07/28,23794
2011/07/29,23677
2011/07/30,23214
2011/07/31,23084
2011/08/01,22767
2011/08/02,22468
2011/08/03,22200
2011/08/04,22401
2011/08/05,22183
2011/08/06,22441
2011/08/07,22495
2011/08/08,22561
2011/08/09,23036
2011/08/10,23189
2011/08/11,23089
2011/08/12,23344
2011/08/13,23845
2011/08/14,24294
2011/08/15,24807
2011/08/16,24987
2011/08/17,25231
2011/08/18,24866
2011/08/19,25206
2011/08/20,24809
2011/08/21,24657
2011/08/22,24204
2011/08/23,23666
2011/08/24,23707
2011/08/25,23769
2011/08/26,23816
2011/08/27,23874
2011/08/28,23532
2011/08/29,23183
2011/08/30,22764
2011/08/31,22299
2011/09/01,22430
2011/09/02,21811
2011/09/03,21569
2011/09/04,22988
2011/09/05,22915
2011/09/06,23095
2011/09/07,23002
2011/09/08,22889
2011/09/09,23067
2011/09/10,22845
2011/09/11,23003
2011/09/12,22888
2011/09/13,22690
2011/09/14,22613
2011/09/15,22215
2011/09/16,22483
2011/09/17,22483
2011/09/18,20738
2011/09/19,21055
2011/09/20,21409
2011/09/21,21646
2011/09/22,21365
2011/09/23,20984
2011/09/24,20913
2011/09/25,20599
2011/09/26,20227
2011/09/27,20291
2011/09/28,20207
2011/09/29,20195
2011/09/30,20028
2011/10/01,19961
2011/10/02,20075
2011/10/03,19629
2011/10/04,19238
2011/10/05,18617
2011/10/06,18783
2011/10/07,18624
2011/10/08,18506
2011/10/09,18445
2011/10/10,18564
2011/10/11,19216
2011/10/12,19553
2011/10/13,19830
2011/10/14,19769
2011/10/15,19856
2011/10/16,19910
2011/10/17,20249
2011/10/18,19898
2011/10/19,19869
2011/10/20,19581
2011/10/21,19461
2011/10/22,19666
2011/10/23,19867
2011/10/24,19837
2011/10/25,18976
2011/10/26,18793
2011/10/27,18600
2011/10/28,18774
2011/10/29,19082
2011/10/30,19113
2011/10/31,18621
2011/11/01,18455
2011/11/02,18365
2011/11/03,18586
2011/11/04,18781
2011/11/05,18429
2011/11/06,17877
2011/11/07,17790
2011/11/08,17865
2011/11/09,17719
2011/11/10,17761
2011/11/11,17586
2011/11/12,17132
2011/11/13,16865
2011/11/14,17044
2011/11/15,17113
2011/11/16,17409
2011/11/17,17179
2011/11/18,17014
2011/11/19,16987
2011/11/20,17244
2011/11/21,17138
2011/11/22,17054
2011/11/23,17054
2011/11/24,17076
2011/11/25,16930
2011/11/26,17071
2011/11/27,17307
2011/11/28,17430
2011/11/29,17816
2011/11/30,17888
2011/12/01,17895
2011/12/02,18032
2011/12/03,18004
2011/12/04,18003
2011/12/05,17999
2011/12/06,18210
2011/12/07,18391
2011/12/08,18157
2011/12/09,18099
2011/12/10,18039
2011/12/11,18003
2011/12/12,17921
2011/12/13,17697
2011/12/14,17359
2011/12/15,17427
2011/12/16,17522
2011/12/17,17392
2011/12/18,17148
2011/12/19,17206
2011/12/20,17574
2011/12/21,17350
2011/12/22,17382
2011/12/23,17422
2011/12/24,17199
2011/12/25,16865
2011/12/26,16491
2011/12/27,16311
2011/12/28,16217
2011/12/29,16185
2011/12/30,15834
2011/12/31,15957
2012/01/01,16214
2012/01/02,16343
2012/01/03,15860
2012/01/04,16076
2012/01/05,16602
2012/01/06,16967
2012/01/07,17206
2012/01/08,17743
2012/01/09,18219
2012/01/10,19186
2012/01/11,20125
2012/01/12,20368
2012/01/13,20854
2012/01/14,21121
2012/01/15,21393
2012/01/16,21434
2012/01/17,21532
2012/01/18,21922
2012/01/19,21677
2012/01/20,21614
2012/01/21,21729
2012/01/22,21458
2012/01/23,21089
2012/01/24,20691
2012/01/25,20515
2012/01/26,20650
2012/01/27,20623
2012/01/28,20563
2012/01/29,20356
2012/01/30,20077
2012/01/31,20245
2012/02/01,19963
2012/02/02,19995
2012/02/03,19988
2012/02/04,20187
2012/02/05,20519
2012/02/06,20771
2012/02/07,20631
2012/02/08,20352
2012/02/09,20433
2012/02/10,20872
2012/02/11,21159
2012/02/12,21276
2012/02/13,22033
2012/02/14,22745
2012/02/15,23401
2012/02/16,24176
2012/02/17,24036
2012/02/18,23695
2012/02/19,23354
2012/02/20,23380
2012/02/21,23439
2012/02/22,23327
2012/02/23,23281
2012/02/24,22905
2012/02/25,22548
2012/02/26,22434
2012/02/27,21946
2012/02/28,21049
2012/02/29,20121
2012/03/01,19417
2012/03/02,20076
2012/03/03,20355
2012/03/04,20714
2012/03/05,21091
2012/03/06,21122
2012/03/07,21097
2012/03/08,20909
2012/03/09,20655
2012/03/10,20667
2012/03/11,20767
2012/03/12,20648
2012/03/13,21038
2012/03/14,21687
2012/03/15,21858
2012/03/16,21299
2012/03/17,21148
2012/03/18,20780
2012/03/19,20548
2012/03/20,20236
2012/03/21,20264
2012/03/22,20213
2012/03/23,20406
2012/03/24,20155
2012/03/25,20059
2012/03/26,20287
2012/03/27,19911
2012/03/28,19637
2012/03/29,19548
2012/03/30,19560
2012/03/31,19420
2012/04/01,19573
2012/04/02,19953
2012/04/03,20543
2012/04/04,20819
2012/04/05,21582
2012/04/06,21869
2012/04/07,22322
2012/04/08,22312
2012/04/09,22247
2012/04/10,22662
2012/04/11,22950
2012/04/12,23353
2012/04/13,23777
2012/04/14,24433
2012/04/15,25225
2012/04/16,25294
2012/04/17,25420
2012/04/18,26099
2012/04/19,25650
2012/04/20,25850
2012/04/21,25925
2012/04/22,26157
2012/04/23,26492
2012/04/24,26470
2012/04/25,26544
2012/04/26,26395
2012/04/27,26304
2012/04/28,26059
2012/04/29,25298
2012/04/30,25010
2012/05/01,24948
2012/05/02,24845
2012/05/03,25939
2012/05/04,26715
2012/05/05,27568
2012/05/06,28534
2012/05/07,30161
2012/05/08,31531
2012/05/09,32993
2012/05/10,34019
2012/05/11,36489
2012/05/12,39340
2012/05/13,41268
2012/05/14,45995
2012/05/15,49507
2012/05/16,52305
2012/05/17,54376
2012/05/18,56989
2012/05/19,62022
2012/05/20,66639
2012/05/21,71114
2012/05/22,74436
2012/05/23,77726
2012/05/24,81495
2012/05/25,84694
2012/05/26,85349
2012/05/27,87267
2012/05/28,87537
2012/05/29,89552
2012/05/30,90797
2012/05/31,90866
2012/06/01,91142
2012/06/02,86258
2012/06/03,86016
2012/06/04,87441
2012/06/05,90115
2012/06/06,86827
2012/06/07,87539
2012/06/08,85681
2012/06/09,86678
2012/06/10,88815
2012/06/11,89337
2012/06/12,86003
2012/06/13,91217
2012/06/14,99110
2012/06/15,104446
2012/06/16,110811
2012/06/17,112106
2012/06/18,109934
2012/06/19,108842
2012/06/20,112944
2012/06/21,112099
2012/06/22,112262
2012/06/23,110779
2012/06/24,109037
2012/06/25,107783
2012/06/26,109902
2012/06/27,104307
2012/06/28,97598
2012/06/29,91268
2012/06/30,87469
2012/07/01,83368
2012/07/02,81137
2012/07/03,77393
2012/07/04,74702
2012/07/05,72925
2012/07/06,72031
2012/07/07,72019
2012/07/08,70658
2012/07/09,69521
2012/07/10,70464
2012/07/11,71923
2012/07/12,70913
2012/07/13,71282
2012/07/14,70523
2012/07/15,72314
2012/07/16,74156
2012/07/17,76363
2012/07/18,78502
2012/07/19,81322
2012/07/20,84397
2012/07/21,87354
2012/07/22,89678
2012/07/23,91859
2012/07/24,90064
2012/07/25,87810
2012/07/26,88363
2012/07/27,87800
2012/07/28,90133
2012/07/29,90609
2012/07/30,90263
2012/07/31,93550
2012/08/01,93652
2012/08/02,92211
2012/08/03,89483
2012/08/04,87777
2012/08/05,88248
2012/08/06,88572
2012/08/07,88188
2012/08/08,90165
2012/08/09,90017
2012/08/10,90794
2012/08/11,89638
2012/08/12,89643
2012/08/13,92358
2012/08/14,89325
2012/08/15,92550
2012/08/16,95463
2012/08/17,99255
2012/08/18,100620
2012/08/19,100747
2012/08/20,99991
2012/08/21,101975
2012/08/22,102047
2012/08/23,102054
2012/08/24,103042
2012/08/25,104532
2012/08/26,103091
2012/08/27,100776
2012/08/28,99968
2012/08/29,95519
2012/08/30,92920
2012/08/31,92371
2012/09/01,92615
2012/09/02,91644
2012/09/03,92507
2012/09/04,93727
2012/09/05,93645
2012/09/06,95579
2012/09/07,95280
2012/09/08,94802
2012/09/09,95721
2012/09/10,95725
2012/09/11,97710
2012/09/12,97446
2012/09/13,98059
2012/09/14,96738
2012/09/15,95116
2012/09/16,94733
2012/09/17,91937
2012/09/18,89745
2012/09/19,89775
2012/09/20,88413
2012/09/21,88271
2012/09/22,86866
2012/09/23,86842
2012/09/24,86164
2012/09/25,83276
2012/09/26,85070
2012/09/27,83472
2012/09/28,83001
2012/09/29,82012
2012/09/30,80751
2012/10/01,82931
2012/10/02,84289
2012/10/03,84456
2012/10/04,86926
2012/10/05,89474
2012/10/06,91414
2012/10/07,94937
2012/10/08,95745
2012/10/09,98899
2012/10/10,98339
2012/10/11,99306
2012/10/12,99051
2012/10/13,101578
2012/10/14,104341
2012/10/15,103709
2012/10/16,103724
2012/10/17,104425
2012/10/18,102459
2012/10/19,100800
2012/10/20,100308
2012/10/21,99215
2012/10/22,100860
2012/10/23,101302
2012/10/24,101265
2012/10/25,101373
2012/10/26,99660
2012/10/27,95610
2012/10/28,92086
2012/10/29,91096
2012/10/30,90559
2012/10/31,89176
2012/11/01,88378
2012/11/02,88293
2012/11/03,87026
2012/11/04,84108
2012/11/05,82430
2012/11/06,81540
2012/11/07,82363
2012/11/08,82802
2012/11/09,83626
2012/11/10,86669
2012/11/11,87985
2012/11/12,88781
2012/11/13,88090
2012/11/14,88148
2012/11/15,90977
2012/11/16,93194
2012/11/17,96347
2012/11/18,98627
2012/11/19,99870
2012/11/20,100129
2012/11/21,101219
2012/11/22,101266
2012/11/23,102902
2012/11/24,103018
2012/11/25,106380
2012/11/26,108123
2012/11/27,108244
2012/11/28,108693
2012/11/29,107572
2012/11/30,106348
2012/12/01,104390
2012/12/02,101692
2012/12/03,98582
2012/12/04,100357
2012/12/05,101300
2012/12/06,103524
2012/12/07,104340
2012/12/08,105431
2012/12/09,105316
2012/12/10,106140
2012/12/11,108219
2012/12/12,110466
2012/12/13,113753
2012/12/14,118152
2012/12/15,120471
2012/12/16,125834
2012/12/17,130222
2012/12/18,133487
2012/12/19,133636
2012/12/20,135379
2012/12/21,138369
2012/12/22,140783
2012/12/23,142025
2012/12/24,143171
2012/12/25,141944
2012/12/26,140989
2012/12/27,139592
2012/12/28,136626
2012/12/29,136688
2012/12/30,134678
2012/12/31,131585
2013/01/01,124876
2013/01/02,123248
2013/01/03,119889
2013/01/04,119062
2013/01/05,117548
2013/01/06,115154
2013/01/07,113008
2013/01/08,116460
2013/01/09,118658
2013/01/10,120974
2013/01/11,125301
2013/01/12,128020
2013/01/13,131402
2013/01/14,134162
2013/01/15,139109
2013/01/16,143871
2013/01/17,150439
2013/01/18,153539
2013/01/19,156496
2013/01/20,159351
2013/01/21,161787
2013/01/22,161464
2013/01/23,163318
2013/01/24,162398
2013/01/25,160752
2013/01/26,159966
2013/01/27,159949
2013/01/28,162894
2013/01/29,162823
2013/01/30,159010
2013/01/31,153618
2013/02/01,153178
2013/02/02,153105
2013/02/03,153722
2013/02/04,154719
2013/02/05,154494
2013/02/06,151278
2013/02/07,153202
2013/02/08,154357
2013/02/09,156300
2013/02/10,155715
2013/02/11,155465
2013/02/12,157976
2013/02/13,160189
2013/02/14,162570
2013/02/15,160199
2013/02/16,157789
2013/02/17,156132
2013/02/18,155451
2013/02/19,156795
2013/02/20,158229
2013/02/21,155692
2013/02/22,154739
2013/02/23,153582
2013/02/24,153971
2013/02/25,152891
2013/02/26,151622
2013/02/27,150723
2013/02/28,151849
2013/03/01,155469
2013/03/02,159432
2013/03/03,161651
2013/03/04,163132
2013/03/05,165565
2013/03/06,168792
2013/03/07,173050
2013/03/08,172654
2013/03/09,172207
2013/03/10,174062
2013/03/11,175543
2013/03/12,175917
2013/03/13,177471
2013/03/14,176212
2013/03/15,174500
2013/03/16,168828
2013/03/17,163386
2013/03/18,159306
2013/03/19,154874
2013/03/20,148411
2013/03/21,143068
2013/03/22,140869
2013/03/23,138609
2013/03/24,134650
2013/03/25,134515
2013/03/26,133191
2013/03/27,134847
2013/03/28,136225
2013/03/29,136600
2013/03/30,142800
2013/03/31,147580
2013/04/01,149845
2013/04/02,152916
2013/04/03,158643
2013/04/04,165396
2013/04/05,169640
2013/04/06,172024
2013/04/07,177415
2013/04/08,179311
2013/04/09,180579
2013/04/10,178990
2013/04/11,181935
2013/04/12,180932
2013/04/13,177893
2013/04/14,179845
2013/04/15,181462
2013/04/16,181873
2013/04/17,180415
2013/04/18,174904
2013/04/19,176442
2013/04/20,176359
2013/04/21,170476
2013/04/22,167043
2013/04/23,166709
2013/04/24,169646
2013/04/25,166727
2013/04/26,166285
2013/04/27,166425
2013/04/28,162622
2013/04/29,161594
2013/04/30,161609
2013/05/01,162073
2013/05/02,165818
2013/05/03,163733
2013/05/04,163767
2013/05/05,165875
2013/05/06,167021
2013/05/07,166772
2013/05/08,162983
2013/05/09,163941
2013/05/10,166295
2013/05/11,169396
2013/05/12,173693
2013/05/13,175210
2013/05/14,176668
2013/05/15,180069
2013/05/16,180370
2013/05/17,179765
2013/05/18,180450
2013/05/19,179659
2013/05/20,180929
2013/05/21,181141
2013/05/22,181306
2013/05/23,179388
2013/05/24,177129
2013/05/25,174156
2013/05/26,170672
2013/05/27,169228
2013/05/28,166919
2013/05/29,162782
2013/05/30,159581
2013/05/31,157677
2013/06/01,154629
2013/06/02,153184
2013/06/03,149292
2013/06/04,146133
2013/06/05,145342
2013/06/06,144003
2013/06/07,143706
2013/06/08,141842
2013/06/09,141889
2013/06/10,139757
2013/06/11,136443
2013/06/12,132600
2013/06/13,129157
2013/06/14,127967
2013/06/15,125949
2013/06/16,124890
2013/06/17,126085
2013/06/18,127497
2013/06/19,128390
2013/06/20,129453
2013/06/21,127832
2013/06/22,127458
2013/06/23,125515
2013/06/24,126710
2013/06/25,127055
2013/06/26,128090
2013/06/27,129473
2013/06/28,129810
2013/06/29,130466
2013/06/30,129477
2013/07/01,127345
2013/07/02,125046
2013/07/03,119743
2013/07/04,115378
2013/07/05,112388
2013/07/06,110007
2013/07/07,107815
2013/07/08,104891
2013/07/09,103129
2013/07/10,101148
2013/07/11,100277
2013/07/12,101463
2013/07/13,102160
2013/07/14,102499
2013/07/15,101900
2013/07/16,101443
2013/07/17,102502
2013/07/18,103917
2013/07/19,104392
2013/07/20,104300
2013/07/21,104794
2013/07/22,105893
2013/07/23,107387
2013/07/24,109671
2013/07/25,111457
2013/07/26,108147
2013/07/27,106663
2013/07/28,107137
2013/07/29,107553
2013/07/30,106773
2013/07/31,108502
2013/08/01,109816
2013/08/02,111443
2013/08/03,114467
2013/08/04,116633
2013/08/05,117480
2013/08/06,117599
2013/08/07,118332
2013/08/08,117347
2013/08/09,117809
2013/08/10,119085
2013/08/11,117435
2013/08/12,119102
2013/08/13,121870
2013/08/14,123329
2013/08/15,125306
2013/08/16,129793
2013/08/17,130106
2013/08/18,131337
2013/08/19,135350
2013/08/20,137174
2013/08/21,137378
2013/08/22,137829
2013/08/23,139324
2013/08/24,140650
2013/08/25,145079
2013/08/26,146271
2013/08/27,148935
2013/08/28,149963
2013/08/29,147815
2013/08/30,144704
2013/08/31,142443
2013/09/01,139906
2013/09/02,134777
2013/09/03,133306
2013/09/04,133940
2013/09/05,134642
2013/09/06,135635
2013/09/07,137461
2013/09/08,136638
2013/09/09,134690
2013/09/10,131081
2013/09/11,127316
2013/09/12,125977
2013/09/13,123261
2013/09/14,122685
2013/09/15,125881
2013/09/16,129841
2013/09/17,132328
2013/09/18,133548
2013/09/19,133139
2013/09/20,132003
2013/09/21,129695
2013/09/22,128362
2013/09/23,129415
2013/09/24,129878
2013/09/25,130614
2013/09/26,133935
2013/09/27,135544
2013/09/28,137222
2013/09/29,135445
2013/09/30,133444
2013/10/01,131583
2013/10/02,131431
2013/10/03,132032
2013/10/04,131963
2013/10/05,129955
2013/10/06,129966
2013/10/07,130486
2013/10/08,130157
2013/10/09,131263
2013/10/10,129609
2013/10/11,129910
2013/10/12,129477
2013/10/13,129723
2013/10/14,128281
2013/10/15,125511
2013/10/16,122336
2013/10/17,121489
2013/10/18,122421
2013/10/19,124825
2013/10/20,125452
2013/10/21,125042
2013/10/22,125550
2013/10/23,125679
2013/10/24,127199
2013/10/25,127165
2013/10/26,128550
2013/10/27,128422
2013/10/28,130011
2013/10/29,133214
2013/10/30,133722
2013/10/31,133858
2013/11/01,131224
2013/11/02,129486
2013/11/03,128225
2013/11/04,126816
2013/11/05,128399
2013/11/06,131995
2013/11/07,136314
2013/11/08,143642
2013/11/09,148837
2013/11/10,152942
2013/11/11,154019
2013/11/12,153725
2013/11/13,158044
2013/11/14,161495
2013/11/15,166449
2013/11/16,167291
2013/11/17,169878
2013/11/18,179527
2013/11/19,190656
2013/11/20,194090
2013/11/21,197989
2013/11/22,197789
2013/11/23,198490
2013/11/24,199159
2013/11/25,201985
2013/11/26,209829
2013/11/27,215540
2013/11/28,220181
2013/11/29,225492
2013/11/30,231411
2013/12/01,234875
2013/12/02,233149
2013/12/03,224072
2013/12/04,224047
2013/12/05,221490
2013/12/06,217346
2013/12/07,214156
2013/12/08,209663
2013/12/09,208399
2013/12/10,204140
2013/12/11,199203
2013/12/12,193627
2013/12/13,188427
2013/12/14,186068
2013/12/15,184872
2013/12/16,181208
2013/12/17,180029
2013/12/18,177969
2013/12/19,171553
2013/12/20,172570
2013/12/21,173222
2013/12/22,176188
2013/12/23,175897
2013/12/24,174150
2013/12/25,172750
2013/12/26,172441
2013/12/27,170231
2013/12/28,170979
2013/12/29,171176
2013/12/30,170848
2013/12/31,169105
2014/01/01,162041
2014/01/02,166657
2014/01/03,167617
2014/01/04,168409
2014/01/05,168700
2014/01/06,171170
2014/01/07,171828
2014/01/08,170512
2014/01/09,168768
2014/01/10,168800
2014/01/11,166127
2014/01/12,162674
2014/01/13,162054
2014/01/14,164199
2014/01/15,168274
2014/01/16,164451
2014/01/17,163972
2014/01/18,161083
2014/01/19,159399
2014/01/20,158058
2014/01/21,161163
2014/01/22,162158
2014/01/23,165276
2014/01/24,167005
2014/01/25,168853
2014/01/26,172541
2014/01/27,174036
2014/01/28,176984
2014/01/29,179149
2014/01/30,180222
2014/01/31,178623
2014/02/01,179127
2014/02/02,180266
2014/02/03,180018
2014/02/04,180100
2014/02/05,183608
2014/02/06,185360
2014/02/07,190662
2014/02/08,192136
2014/02/09,194454
2014/02/10,196113
2014/02/11,194935
2014/02/12,199105
2014/02/13,202188
2014/02/14,206273
2014/02/15,208310
2014/02/16,207380
2014/02/17,209945
2014/02/18,210263
2014/02/19,209181
2014/02/20,210358
2014/02/21,211097
2014/02/22,210962
2014/02/23,210962
2014/02/24,212056
2014/02/25,217935
2014/02/26,216658
2014/02/27,215953
2014/02/28,216803
2014/03/01,222596
2014/03/02,229292
2014/03/03,237553
2014/03/04,246965
2014/03/05,252513
2014/03/06,253840
2014/03/07,253378
2014/03/08,255244
2014/03/09,254477
2014/03/10,258208
2014/03/11,256048
2014/03/12,256515
2014/03/13,260012
2014/03/14,264957
2014/03/15,259589
2014/03/16,254463
2014/03/17,245830
2014/03/18,232839
2014/03/19,228511
2014/03/20,226481
2014/03/21,225423
2014/03/22,227704
2014/03/23,223786
2014/03/24,219438
2014/03/25,219089
2014/03/26,219388
2014/03/27,218105
2014/03/28,211977
2014/03/29,211040
2014/03/30,215680
2014/03/31,215533
2014/04/01,218571
2014/04/02,216668
2014/04/03,213708
2014/04/04,211124
2014/04/05,207483
2014/04/06,212307
2014/04/07,214193
2014/04/08,217489
2014/04/09,217495
2014/04/10,218606
2014/04/11,218868
2014/04/12,218659
2014/04/13,213651
2014/04/14,214126
2014/04/15,215812
2014/04/16,221156
2014/04/17,224621
2014/04/18,225157
2014/04/19,225247
2014/04/20,222186
2014/04/21,218400
2014/04/22,218074
2014/04/23,217947
2014/04/24,219762
2014/04/25,219972
2014/04/26,220686
2014/04/27,222020
2014/04/28,223651
2014/04/29,222623
2014/04/30,222571
2014/05/01,220304
2014/05/02,220732
